ÈÕÆÚ,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH
2014/5/22,-0.3578,-2.7237,0,-0.0763,0,-0.559,-1.7197,0,0,-2.2272,,,-0.9293,-1.3399,0.1838,-2.0089,-1.3925,-2.2672,-0.9021,-1.8018,0,,,-1.3093,0.6115,0.7371,,4.847,,0.1638,1.0268,,,8.209,,,0.8414,0.7649,1.2487,2.0346,1.7186,0.7461,0.4536,0.6368,,,,0.5492,1604724687,14605138440,14321181664,2285906700,3576935965,6855700472,7053524049,3237971616,2299694280,1255366946,,,28391026498,8447178000,2560410000,5666599269,3738665700,16462997200,2461852515,21101992776,1054851300,,,11869578932,44.1928,87.5018,-10.6822,113.2671,-68.6954,63.2295,60.6378,79.3575,-84.3756,31.4239,,,29.5257,-107.3132,41.6261,485.8187,48.0519,35.8245,32.8671,118.5355,54.4565,,,26.0681,2.0098,7.4123,2.0296,2.6213,3.494,4.8187,5.0497,4.3863,12.9038,4.6869,,,5.9434,18.6123,5.7954,1.5655,2.2772,3.9573,1.4336,1.6115,2.8374,,,2.5134,0.6232,11.5031,0.6533,1.9968,8.1544,3.5113,9.0589,8.5714,26.9126,1.3911,,,5.4862,5.2782,4.4769,2.3884,0.7073,1.6671,1.7116,2.4492,1.3592,,,5.5287
2014/5/23,0.4488,1.3,0,4.66,0,0.6246,-0.2625,0,0,1.2301,,,0.3648,0.2952,0.367,0.6834,2.4582,0.6628,0.7802,-0.4587,0,,,0.995,0.2982,0.6586,,4.1415,,0.1259,0.9052,,,5.5852,,,0.5301,0.4905,1.0188,1.2882,3.0727,0.3942,0.4714,0.4543,,,,0.4333,1611927221,14795005240,14321181664,2392431000,3576935965,6898521837,7035010862,3237971616,2299694280,1270808818,,,28494589388,8472118000,2569806000,5705323182,3830568047,16572114000,2481060727,21005194644,1054851300,,,11987684195,44.3911,88.6393,-10.6822,118.5454,-68.6954,63.6244,60.4787,79.3575,-84.3756,31.8104,,,29.6335,-107.63,41.7788,489.1387,49.233,36.0619,33.1235,117.9917,54.4565,,,26.3275,2.0188,7.5087,2.0296,2.7435,3.494,4.8488,5.0364,4.3863,12.9038,4.7446,,,5.965,18.6672,5.8167,1.5762,2.3331,3.9836,1.4447,1.6041,2.8374,,,2.5384,0.626,11.6526,0.6533,2.0898,8.1544,3.5332,9.0351,8.5714,26.9126,1.4082,,,5.5063,5.2938,4.4933,2.4047,0.7247,1.6781,1.7249,2.4379,1.3592,,,5.5837
2014/5/26,-0.3575,0.0494,0,0,0,0.9932,1.7544,0,0,1.3951,,,0.1558,0.4416,0.4875,0.2262,0,1.4815,1.2903,1.3825,0.8482,,,1.8062,0.4702,1.0078,,,,0.1499,1.0975,,,7.6858,,,0.751,0.576,1.2397,2.369,1.5156,0.8605,0.4398,0.625,8.5718,,,0.5737,1606165194,14802307809,14321181664,2392431000,3576935965,6967036020,7158432106,3237971616,2299694280,1288538373,,,28538973484,8509528000,2582334000,5718231153,3830568047,16817626800,2513074414,21295589040,1063798300,,,12204210510,44.2325,88.6831,-10.6822,118.5454,-68.6954,64.2563,61.5397,79.3575,-84.3756,32.2542,,,29.6796,-108.1053,41.9825,490.2453,49.233,36.5962,33.5509,119.623,54.9184,,,26.8031,2.0116,7.5124,2.0296,2.7435,3.494,4.8969,5.1248,4.3863,12.9038,4.8107,,,5.9743,18.7496,5.845,1.5798,2.3331,4.0426,1.4634,1.6263,2.8615,,,2.5843,0.6238,11.6584,0.6533,2.0898,8.1544,3.5683,9.1936,8.5714,26.9126,1.4279,,,5.5148,5.3172,4.5152,2.4101,0.7247,1.703,1.7472,2.4716,1.3708,,,5.6845
2014/5/27,-0.8072,-1.036,0,0,0,-0.4302,-1.7241,0,0,2.0861,,,-0.4666,-0.1172,0,-3.4612,-2.0929,-0.4461,0.2548,-1.8182,-0.4722,,,-2.0968,0.38,0.6806,,,,0.1571,0.9293,,,12.0711,,,0.7414,0.5729,2.1238,2.081,1.2105,0.4961,0.3009,0.4263,2.9385,,,0.4761,1593200631,14648953855,14321181664,2392431000,3576935965,6937061065,7035010862,3237971616,2299694280,1315418668,,,28405821197,8499552000,2582334000,5520308931,3750397915,16742609000,2519477151,20908396512,1055924940,,,11948315774,43.8754,87.7643,-10.6822,118.5454,-68.6954,63.9799,60.4787,79.3575,-84.3756,32.9271,,,29.5411,-107.9785,41.9825,473.2767,48.2026,36.4329,33.6364,117.448,54.5119,,,26.2411,1.9953,7.4346,2.0296,2.7435,3.494,4.8759,5.0364,4.3863,12.9038,4.9111,,,5.9465,18.7277,5.845,1.5251,2.2843,4.0246,1.4671,1.5967,2.8403,,,2.5301,0.6187,11.5376,0.6533,2.0898,8.1544,3.553,9.0351,8.5714,26.9126,1.4577,,,5.4891,5.3109,4.5152,2.3267,0.7095,1.6954,1.7516,2.4267,1.3606,,,5.5653
2014/5/28,-0.3617,-0.6481,0,0,0,0,0.9649,0,0,-0.087,,,0.7292,0.4988,1.5161,3.5853,3.1804,0.2851,0.3812,1.0802,-1.4235,,,0.3295,0.5189,0.6551,,,,0.141,1.2263,,,8.882,,,1.0461,0.8064,1.5634,1.6907,2.1015,0.6994,0.628,0.4524,4.8863,,,0.4602,1587438604,14554020455,14321181664,2392431000,3576935965,6937061065,7102892546,3237971616,2299694280,1314274826,,,28612946976,8541950000,2621484000,5718231153,3869675429,16790347600,2529081257,21134258820,1040893980,,,11987684195,43.7167,87.1955,-10.6822,118.5454,-68.6954,63.9799,61.0623,79.3575,-84.3756,32.8985,,,29.7565,-108.5172,42.619,490.2453,49.7357,36.5368,33.7646,118.7167,53.736,,,26.3275,1.9881,7.3864,2.0296,2.7435,3.494,4.8759,5.085,4.3863,12.9038,4.9068,,,5.9898,18.8211,5.9337,1.5798,2.357,4.036,1.4727,1.6139,2.7999,,,2.5384,0.6165,11.4628,0.6533,2.0898,8.1544,3.553,9.1223,8.5714,26.9126,1.4564,,,5.5291,5.3374,4.5837,2.4101,0.7321,1.7002,1.7583,2.4529,1.3412,,,5.5837
2014/5/29,-0.9982,-0.6523,0,0,0,-1.8519,-1.3901,0,0,1.6536,,,-0.9307,-1.2263,-1.4934,-1.8059,-2.1223,-0.6499,-0.8861,-1.8321,-1.6847,,,-0.9852,0.6217,0.7045,,,,0.1793,0.9524,,,13.5754,,,0.8531,0.6266,1.5597,1.5605,1.6839,0.7429,0.3741,0.6714,3.5789,,,0.5573,1571593028,14459087056,14321181664,2392431000,3576935965,6808596971,7004155552,3237971616,2299694280,1336007830,,,28346642403,8437202000,2582334000,5614967385,3787549927,16681230800,2506671676,20747066292,1023357860,,,11869578932,43.2804,86.6268,-10.6822,118.5454,-68.6954,62.795,60.2134,79.3575,-84.3756,33.4425,,,29.4796,-107.1864,41.9825,481.3921,48.6801,36.2994,33.4655,116.5418,52.8307,,,26.0681,1.9683,7.3382,2.0296,2.7435,3.494,4.7856,5.0143,4.3863,12.9038,4.988,,,5.9341,18.5903,5.845,1.5513,2.3069,4.0098,1.4597,1.5844,2.7527,,,2.5134,0.6103,11.3881,0.6533,2.0898,8.1544,3.4872,8.9955,8.5714,26.9126,1.4805,,,5.4777,5.272,4.5152,2.3666,0.7166,1.6892,1.7427,2.408,1.3187,,,5.5287
2014/5/30,1.0082,4.4444,0,0,0,1.5723,1.674,0,0,-2.2688,,,0.6785,0.9459,2.0619,4.9042,2.1167,1.2265,0.5109,4.0435,3.3048,,,4.3118,0.3272,1.5,,,,0.1888,1.8403,,,9.0027,,,1.0536,0.9858,1.8305,2.8459,2.4286,1.086,0.4675,1.358,5.9086,,,1.3959,1587438604,15101713147,14321181664,2392431000,3576935965,6915650383,7121405733,3237971616,2299694280,1305696008,,,28538973484,8517010000,2635578000,5890337433,3867720060,16885824800,2519477151,21585983436,1057177520,,,12381368405,43.7167,90.4768,-10.6822,118.5454,-68.6954,63.7824,61.2214,79.3575,-84.3756,32.6837,,,29.6796,-108.2003,42.8481,505.0006,49.7106,36.7446,33.6364,121.2542,54.5766,,,27.1921,1.9881,7.6643,2.0296,2.7435,3.494,4.8608,5.0982,4.3863,12.9038,4.8748,,,5.9743,18.7661,5.9656,1.6273,2.3558,4.059,1.4671,1.6484,2.8437,,,2.6218,0.6165,11.8942,0.6533,2.0898,8.1544,3.542,9.1461,8.5714,26.9126,1.4469,,,5.5148,5.3218,4.6083,2.4827,0.7317,1.7099,1.7516,2.5053,1.3622,,,5.7671
2014/6/3,-1.0889,-2.176,0,0,0,0.2477,1.3865,0,0,-2.3653,,,-0.5702,0.2343,-1.7825,-1.3148,-2.0222,0.1212,2.9225,1.3453,1.8957,,,1.9078,0.4548,0.8118,,,,0.1833,2.43,,,6.841,,,0.8908,0.7556,2.1258,2.1989,1.7065,0.7092,1.2722,1.5769,9.9668,,,1.578,1570152521,14773097532,14321181664,2392431000,3576935965,6932778929,7220142727,3237971616,2299694280,1274812266,,,28376231800,8536962000,2588598000,5812889607,3789505296,16906284200,2593108631,21876377832,1077218800,,,12617578931,43.2407,88.5081,-10.6822,118.5454,-68.6954,63.9404,62.0702,79.3575,-84.3756,31.9106,,,29.5104,-108.4538,42.0843,498.3607,48.7053,36.7891,34.6194,122.8854,55.6112,,,27.7109,1.9665,7.4976,2.0296,2.7435,3.494,4.8728,5.1689,4.3863,12.9038,4.7595,,,5.9403,18.8101,5.8592,1.606,2.3081,4.0639,1.51,1.6706,2.8976,,,2.6718,0.6098,11.6354,0.6533,2.0898,8.1544,3.5508,9.2729,8.5714,26.9126,1.4127,,,5.4834,5.3343,4.5262,2.45,0.7169,1.712,1.8028,2.539,1.3881,,,5.8771
2014/6/4,-0.8257,-0.4449,0,0,0,-1.9148,-3.1624,0,0,-1.7048,,,-1.877,-1.7821,-2.9643,-2.4426,-1.1352,0.121,-2.3457,-4.4248,-3.2558,,,-5.1482,0.2931,0.8031,,,,0.1589,1.4722,,,5.466,,,1.4294,0.7326,1.7794,1.3339,1.1142,0.8738,0.5922,0.8124,5.3025,,,0.9356,1557187959,14707374409,14321181664,2392431000,3576935965,6800032698,6991813427,3237971616,2299694280,1253079262,,,27843622652,8384828000,2511864000,5670901926,3746487176,16926743600,2532282626,20908396512,1042146560,,,11967999984,42.8837,88.1143,-10.6822,118.5454,-68.6954,62.7161,60.1073,79.3575,-84.3756,31.3666,,,28.9565,-106.5211,40.8368,486.1876,48.1524,36.8336,33.8074,117.448,53.8006,,,26.2843,1.9502,7.4642,2.0296,2.7435,3.494,4.7795,5.0055,4.3863,12.9038,4.6784,,,5.8288,18.4749,5.6855,1.5667,2.2819,4.0688,1.4746,1.5967,2.8033,,,2.5343,0.6048,11.5836,0.6533,2.0898,8.1544,3.4828,8.9796,8.5714,26.9126,1.3886,,,5.3805,5.2392,4.392,2.3902,0.7088,1.714,1.7605,2.4267,1.3429,,,5.5745
2014/6/5,1.1101,1.5889,0,0,0,1.2002,0.7944,0,0,0.6846,,,3.0818,1.9631,1.7456,0.4552,0.2088,1.6519,-0.1264,0.6173,0.601,,,0.8224,0.2711,1.3787,,,,0.1219,0.7571,,,4.3326,,,2.3289,1.1323,1.699,1.0189,1.5678,1.1382,0.441,0.3451,2.4103,,,0.403,1574474042,14941056624,14321181664,2392431000,3576935965,6859982609,7047352987,3237971616,2299694280,1261658079,,,28701715168,8549432000,2555712000,5696717868,3754308653,17206355400,2529081257,21037460688,1048409460,,,12066421037,43.3597,89.5143,-10.6822,118.5454,-68.6954,63.269,60.5848,79.3575,-84.3756,31.5814,,,29.8489,-108.6122,41.5497,488.4009,48.2529,37.4421,33.7646,118.173,54.124,,,26.5004,1.9719,7.5828,2.0296,2.7435,3.494,4.8217,5.0452,4.3863,12.9038,4.7104,,,6.0084,18.8376,5.7848,1.5739,2.2867,4.136,1.4727,1.6066,2.8201,,,2.5551,0.6115,11.7677,0.6533,2.0898,8.1544,3.5135,9.0509,8.5714,26.9126,1.3981,,,5.5463,5.3421,4.4687,2.4011,0.7103,1.7423,1.7583,2.4417,1.3509,,,5.6204
2014/6/6,0.0915,1.1241,0,0,0,1.0612,0.0876,0,0,-1.2239,,,-1.5464,-1.0502,-1.7157,1.8882,-2.0833,-0.9116,-1.519,-0.9202,-1.3142,,,-0.4894,0.6389,1.1982,,,,0.1834,0.8955,,,5.0521,,,1.2238,0.7619,1.8805,1.8214,1.7119,0.8724,0.258,0.3092,2.2128,,,0.3305,1575914549,15109015716,14321181664,2392431000,3576935965,6932778929,7053524049,3237971616,2299694280,1246216208,,,28257874211,8459648000,2511864000,5804284293,3676093889,17049500000,2490664833,20843864424,1034631080,,,12007368405,43.3994,90.5206,-10.6822,118.5454,-68.6954,63.9404,60.6378,79.3575,-84.3756,31.1948,,,29.3873,-107.4716,40.8368,497.623,47.2476,37.1007,33.2518,117.0855,53.4126,,,26.3708,1.9737,7.668,2.0296,2.7435,3.494,4.8728,5.0497,4.3863,12.9038,4.6527,,,5.9155,18.6397,5.6855,1.6036,2.239,4.0983,1.4503,1.5918,2.783,,,2.5426,0.612,11.9,0.6533,2.0898,8.1544,3.5508,9.0589,8.5714,26.9126,1.381,,,5.4605,5.286,4.392,2.4464,0.6955,1.7265,1.7316,2.4192,1.3332,,,5.5928
2014/6/9,2.011,1.9333,0,0,0,0.3706,-0.7874,-9.3636,0,-3.9927,,,0.8377,2.6828,-0.187,-2.0756,-1.3298,1.76,-0.2571,-0.3096,-2.0581,,,-1.4754,0.953,1.9208,,,,0.297,0.7522,9.1467,,6.4297,,,1.8624,2.292,2.3591,1.3522,1.0618,0.9625,0.3129,0.2485,2.2107,,,0.3525,1607605700,15401118485,14321181664,2392431000,3576935965,6958471748,6997984489,2934779728,2299694280,1196459067,,,28494589388,8686602000,2507166000,5683809897,3627209662,17349571200,2484262096,20779332336,1013337220,,,11830210511,44.2721,92.2706,-10.6822,118.5454,-68.6954,64.1773,60.1604,71.9268,-84.3756,29.9493,,,29.6335,-110.3548,40.7604,487.2943,46.6193,37.7537,33.1663,116.723,52.3134,,,25.9817,2.0134,7.8163,2.0296,2.7435,3.494,4.8909,5.0099,3.9756,12.9038,4.467,,,5.965,19.1398,5.6749,1.5703,2.2093,4.1705,1.4466,1.5868,2.7258,,,2.5051,0.6243,12.13,0.6533,2.0898,8.1544,3.5639,8.9875,7.7688,26.9126,1.3258,,,5.5063,5.4278,4.3838,2.3956,0.6862,1.7568,1.7271,2.4117,1.3057,,,5.5103
2014/6/10,-0.2688,0.1897,0,0,0,-0.0615,0,1.9392,0,1.8642,,,0.1558,-0.402,0.1249,1.1355,2.1563,0.3538,0.1289,-0.3106,0.618,,,-0.4992,0.701,1.293,,,,0.2644,1.0454,5.1314,,4.2685,,,1.0399,1.1862,1.8889,1.2561,1.0351,0.9625,0.2605,0.4962,2.0995,,,0.752,1603284180,15430328762,14321181664,2392431000,3576935965,6954189611,6997984489,2991689532,2299694280,1218763992,,,28538973484,8651686000,2510298000,5748349752,3705424426,17410949400,2487463464,20714800248,1019600120,,,11771157879,44.1531,92.4456,-10.6822,118.5454,-68.6954,64.1378,60.1604,73.3215,-84.3756,30.5077,,,29.6796,-109.9113,40.8114,492.8275,47.6246,37.8873,33.209,116.3605,52.6367,,,25.852,2.008,7.8311,2.0296,2.7435,3.494,4.8879,5.0099,4.0527,12.9038,4.5502,,,5.9743,19.0629,5.682,1.5881,2.2569,4.1852,1.4485,1.5819,2.7426,,,2.4926,0.6227,12.153,0.6533,2.0898,8.1544,3.5617,8.9875,7.9194,26.9126,1.3506,,,5.5148,5.406,4.3893,2.4228,0.701,1.7631,1.7294,2.4042,1.3138,,,5.4828
2014/6/11,0,0.8045,0,0,0,0.8005,0.8818,0.1312,0,1.1262,,,0.0518,0.2306,0.4991,1.0479,3.3245,0.1567,0.3861,1.0903,2.2113,,,1.0033,1.1758,0.9402,,,,0.2974,1.2274,3.0826,,4.6581,,,0.878,0.9574,1.4385,1.452,3.4638,0.6829,0.6131,0.4119,3.0357,,,0.5738,1603284180,15554472439,14321181664,2392431000,3576935965,7009857385,7059695111,2995614347,2299694280,1232490100,,,28553768182,8671638000,2522826000,5808586950,3828612678,17438228600,2497067570,20940662556,1042146560,,,11889263142,44.1531,93.1894,-10.6822,118.5454,-68.6954,64.6513,60.6909,73.4177,-84.3756,30.8513,,,29.695,-110.1647,41.015,497.9919,49.2079,37.9466,33.3372,117.6292,53.8006,,,26.1114,2.008,7.8941,2.0296,2.7435,3.494,4.927,5.0541,4.058,12.9038,4.6015,,,5.9774,19.1068,5.7103,1.6048,2.3319,4.1918,1.4541,1.5992,2.8033,,,2.5176,0.6227,12.2508,0.6533,2.0898,8.1544,3.5903,9.0668,7.9298,26.9126,1.3658,,,5.5177,5.4184,4.4112,2.4482,0.7243,1.7658,1.736,2.4304,1.3429,,,5.5378
2014/6/12,-0.6289,-1.8779,0,0,0,-0.1222,1.049,-2.1946,0,-0.6032,,,-1.0363,-1.3517,-0.6828,8.2222,3.7794,-2.3856,0.3846,0.9245,0.3606,,,-0.4967,0.7251,1.256,,,,0.347,2.1557,2.8282,,4.3505,,,1.0199,0.9956,1.433,6.3746,7.5297,1.0426,0.6116,0.5332,3.1717,,,0.7071,1593200631,15262369670,14321181664,2392431000,3576935965,7001293112,7133747857,2929873711,2299694280,1225055125,,,28257874211,8554420000,2505600000,6286181877,3973309991,17022220800,2506671676,21134258820,1045904300,,,11830210511,43.8754,91.4394,-10.6822,118.5454,-68.6954,64.5723,61.3275,71.8065,-84.3756,30.6651,,,29.3873,-108.6756,40.735,538.9379,51.0677,37.0414,33.4655,118.7167,53.9946,,,25.9817,1.9953,7.7459,2.0296,2.7435,3.494,4.921,5.1071,3.9689,12.9038,4.5737,,,5.9155,18.8486,5.6714,1.7367,2.4201,4.0918,1.4597,1.6139,2.8134,,,2.5051,0.6187,12.0207,0.6533,2.0898,8.1544,3.5859,9.1619,7.7558,26.9126,1.3575,,,5.4605,5.3452,4.3811,2.6495,0.7517,1.7237,1.7427,2.4529,1.3477,,,5.5103
2014/6/13,2.9837,-0.0957,0,0,0,2.4465,0.8651,10.0134,0,5.042,,,0.5759,1.2245,0.9375,-0.2738,-1.7717,0.9615,0.2554,3.6641,2.2754,,,3.9933,1.6407,0.693,,,,0.8397,1.8695,8.5869,,11.0239,,,1.0623,1.1849,2.4216,5.319,5.1977,1.0415,0.6575,1.1542,7.7392,,,1.1526,1640737359,15247764531,14321181664,2392431000,3576935965,7172578571,7195458479,3223253563,2299694280,1286822610,,,28420615895,8659168000,2529090000,6268971249,3902916704,17185896000,2513074414,21908643876,1069703320,,,12302631563,45.1846,91.3519,-10.6822,118.5454,-68.6954,66.152,61.858,78.9968,-84.3756,32.2113,,,29.5565,-110.0063,41.1169,537.4623,50.1629,37.3975,33.5509,123.0667,55.2232,,,27.0192,2.0549,7.7385,2.0296,2.7435,3.494,5.0414,5.1513,4.3663,12.9038,4.8043,,,5.9496,19.0794,5.7245,1.732,2.3772,4.1311,1.4634,1.6731,2.8774,,,2.6051,0.6372,12.0092,0.6533,2.0898,8.1544,3.6736,9.2412,8.5324,26.9126,1.426,,,5.492,5.4107,4.4221,2.6423,0.7384,1.7403,1.7472,2.5428,1.3784,,,5.7304
2014/6/16,-0.6146,-1.1973,0,0,0,-1.0149,0,-3.4094,0,1.0222,,,-0.0521,0,0.0619,-0.2059,0.3006,-0.0794,-0.8917,1.62,5.9719,,,0.64,1.2115,0.9032,,,,0.3673,1.2507,6.5262,,8.9931,,,0.8275,0.7842,1.4795,2.5385,2.3386,0.7337,0.7429,1.0659,17.5135,,,1.0258,1630653811,15065200301,14321181664,2392431000,3576935965,7099782251,7195458479,3113358769,2299694280,1299976797,,,28405821197,8659168000,2530656000,6256063278,3914648918,17172256400,2490664833,22263570360,1133584900,,,12381368405,44.9069,90.2581,-10.6822,118.5454,-68.6954,65.4806,61.858,76.3035,-84.3756,32.5406,,,29.5411,-110.0063,41.1423,536.3557,50.3137,37.3679,43.9072,125.0604,58.5211,,,27.1921,2.0422,7.6458,2.0296,2.7435,3.494,4.9902,5.1513,4.2175,12.9038,4.8535,,,5.9465,19.0794,5.7281,1.7284,2.3843,4.1278,1.9151,1.7002,3.0492,,,2.6218,0.6333,11.8655,0.6533,2.0898,8.1544,3.6363,9.2412,8.2415,26.9126,1.4406,,,5.4891,5.4107,4.4249,2.6368,0.7406,1.7389,2.2865,2.584,1.4607,,,5.7671
2014/6/17,-0.53,-1.9874,0,0,0,-0.1206,-1.0292,-2.1116,0,-2.1997,,,-0.2083,-0.6048,-1.052,1.3067,-2.1479,-3.0183,0.7712,-1.8841,-3.9779,,,-1.5898,1.0315,0.9765,,,,0.2164,1.5159,4.5088,,5.9913,,,0.7464,0.7807,1.4825,3.0555,2.1748,0.9763,1.0353,0.51,11.0777,,,0.5993,1622010769,14765794963,14321181664,2392431000,3576935965,7091217978,7121405733,3047618133,2299694280,1271380739,,,28346642403,8606794000,2504034000,6337813761,3830568047,16653951600,2509873045,21844111788,1088492020,,,12184526300,44.6688,88.4643,-10.6822,118.5454,-68.6954,65.4016,61.2214,74.6923,-84.3756,31.8247,,,29.4796,-109.3409,40.7095,543.3644,49.233,36.24,44.2458,122.7042,56.1932,,,26.7598,2.0314,7.4939,2.0296,2.7435,3.494,4.9842,5.0982,4.1284,12.9038,4.7467,,,5.9341,18.964,5.6678,1.751,2.3331,4.0032,1.9299,1.6682,2.9279,,,2.5801,0.6299,11.6296,0.6533,2.0898,8.1544,3.6319,9.1461,8.0675,26.9126,1.4089,,,5.4777,5.3779,4.3783,2.6713,0.7247,1.6864,2.3041,2.5353,1.4026,,,5.6754
2014/6/18,1.5098,0.9397,0,0,0,1.6908,3.9861,-0.161,0,2.0693,,,0.261,1.1881,0.5629,1.0218,3.0117,1.5152,-1.4031,10.0443,10.0115,,,10.0162,1.6193,0.7758,,,,0.6049,3.4394,2.9195,,9.7246,,,1.5109,1.4501,3.888,2.4774,3.6618,0.869,1.7053,1.6343,14.7159,,,1.5697,1646499387,14904543778,14321181664,2392431000,3576935965,7211117799,7405274592,3042712116,2299694280,1297689112,,,28420615895,8709048000,2518128000,6380840331,3945934824,16906284200,2474657990,24038202780,1197466480,,,13404947351,45.3432,89.2956,-10.6822,118.5454,-68.6954,66.5075,63.6618,74.572,-84.3756,32.4833,,,29.5565,-110.64,40.9387,547.0533,50.7158,36.7891,43.625,135.0289,61.819,,,29.4401,2.0621,7.5643,2.0296,2.7435,3.494,5.0685,5.3015,4.1218,12.9038,4.8449,,,5.9496,19.1893,5.6997,1.7629,2.4034,4.0639,1.9028,1.8357,3.2211,,,2.8386,0.6394,11.7389,0.6533,2.0898,8.1544,3.6933,9.5106,8.0545,26.9126,1.438,,,5.492,5.4418,4.403,2.6894,0.7465,1.712,2.2718,2.7899,1.543,,,6.2438
2014/6/19,6.9991,-2.8417,0,0,0,4.0974,-2.6667,-4.3857,0,-5.5531,,,-1.5096,0.4868,-3.7313,-6.0688,-2.2683,1.2102,-4.1397,-3.8926,4.6025,,,-1.0279,7.7916,0.986,,,,1.7501,3.0884,3.1969,,7.8226,,,1.3492,2.3409,2.9194,2.7928,1.5981,1.977,0.7449,1.9118,37.8607,,,2.7405,1761739939,14480994763,14321181664,2392431000,3576935965,7506585214,7207800603,2909268437,2299694280,1225627046,,,27991569638,8751446000,2424168000,5993601201,3833305569,17110878200,2372214192,23102487504,1252580000,,,13267157877,48.5169,86.758,-10.6822,118.5454,-68.6954,69.2325,61.9641,71.3015,-84.3756,30.6795,,,29.1103,-111.1786,39.4111,513.8538,49.2682,37.2343,41.819,129.7728,64.6642,,,29.1375,2.2064,7.3493,2.0296,2.7435,3.494,5.2762,5.1601,3.941,12.9038,4.5759,,,5.8597,19.2827,5.487,1.6559,2.3348,4.1131,1.824,1.7643,3.3693,,,2.8094,0.6842,11.4053,0.6533,2.0898,8.1544,3.8447,9.257,7.7013,26.9126,1.3582,,,5.409,5.4683,4.2387,2.5262,0.7252,1.7327,2.1777,2.6813,1.614,,,6.1796
2014/6/20,0,1.1599,0,0,0,-0.7416,2.5685,2.4621,0,5.3663,,,0.5814,1.7384,0.0646,1.0768,1.8568,-1.395,0.9447,-1.257,-2.9,,,-2.3739,5.8241,0.6052,,,,1.1882,2.8502,1.9038,,13.2307,,,0.8084,2.6343,1.438,1.1775,2.1032,0.932,0.4153,0.7296,19.744,,,1.0599,1761739939,14648953855,14321181664,2392431000,3576935965,7450917440,7392932468,2980896294,2299694280,1291397979,,,28154311322,8903580000,2425734000,6058141056,3904481004,16872185200,2394623773,22812093108,1216255180,,,12952210509,48.5169,87.7643,-10.6822,118.5454,-68.6954,68.7191,63.5557,73.057,-84.3756,32.3258,,,29.2796,-113.1113,39.4366,519.3871,50.183,36.7149,42.2141,128.1416,62.789,,,28.4458,2.2064,7.4346,2.0296,2.7435,3.494,5.237,5.2926,4.038,12.9038,4.8214,,,5.8938,19.6179,5.4906,1.6737,2.3782,4.0557,1.8412,1.7421,3.2716,,,2.7427,0.6842,11.5376,0.6533,2.0898,8.1544,3.8161,9.4948,7.8909,26.9126,1.4311,,,5.4405,5.5634,4.2414,2.5534,0.7387,1.7085,2.1983,2.6476,1.5672,,,6.0329
