ÈÕÆÚ,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH
2014/11/4,0,0,2.7386,1.9368,-0.682,-1.773,-3.6446,4.1195,-3.1056,-2.4566,-2.1307,0.6683,-4.2063,,,-2.8571,-1.8225,-1.8199,0.5862,0.2953,-1.8357,-1.909,-2.3417,,,,9.9804,,,,-0.304,,,2.8036,2.0555,1.7228,1.6142,5.7026,13.9445,4.4363,2.4668,1.2686,0.5125,11.0935,,,2.4742,1.2283,1.4711,2.6429,1.9613,1.6396,2.7465,2.3067,,,,0.0366,,,,0.1819,3885723304,3022595350,5457481986,8609716500,17064504000,9103662948,2390674430,4476141093,2753690260,10171571180,3057298184,6868800000,977670000,,,2540060100,5389650000,6035388600,8828781390,17518244252,5017109702,2506663427,2385500000,,,,628878000,,,,5017109702,667.1556,-23.6094,1541.2275,137.0368,50.0456,32.5954,118.7442,88.3361,141.7987,86.5408,80.5579,88.5968,56.3818,,,78.6013,5389.3723,547.7869,25.2132,74.2139,245.8868,151.8638,172.4787,,,,32.1509,,,,88.3971,17.1305,17.5153,2.2423,2.6335,4.8462,3.0898,5.2764,7.1151,3.9205,5.3335,4.545,4.9398,12.1524,,,7.775,8.5437,5.6784,2.9718,3.162,9.0499,5.2454,9.2925,,,,3.2221,,,,3.2535,29.7542,4.2131,1.8993,2.2419,4.6898,2.7858,7.9657,5.5085,0.9662,3.5777,12.5816,12.5439,13.8122,,,5.0618,21.1715,5.2945,4.1286,5.193,6.2779,32.797,9.4596,,,,7.42,,,,2.2569
2014/11/5,0,0,-1.7771,-0.7,2.0599,-0.3159,0.8668,-1.9395,5.2083,1.1111,0.2903,2.2711,1.6239,,,0.6536,0.3228,2.6341,-1.1655,-1.7664,0.4452,-0.5988,-2.2888,,,,9.9644,,,,-1.0671,,,1.0505,1.7286,3.9405,1.3352,3.54,9.4227,6.0053,1.961,0.8531,0.6405,10.5352,,,2.2214,1.0502,2.3629,1.568,1.2585,1.1305,1.6056,2.0987,,,,0.0652,,,,0.2674,3885723304,3022595350,5360499269,8549448485,17416020000,9074905890,2411397376,4389326875,2897111628,10284588637,3066172780,7024800000,993546000,,,2556661800,5407050000,6194369568,8725881840,17208795384,5039447679,2491653466,2330900000,,,,691542000,,,,5039447679,667.1556,-23.6094,1513.8389,136.0776,51.0765,32.4924,119.7736,86.6229,149.184,87.5024,80.7917,90.6089,57.2974,,,79.115,5406.7714,562.2164,24.9194,72.9029,246.9816,150.9545,168.531,,,,35.3546,,,,87.397,17.1305,17.5153,2.2024,2.6151,4.946,3.08,5.3221,6.9771,4.1247,5.3927,4.5582,5.0519,12.3497,,,7.8259,8.5713,5.828,2.9372,3.1061,9.0902,5.214,9.0798,,,,3.5432,,,,3.2167,29.7542,4.2131,1.8655,2.2262,4.7864,2.777,8.0347,5.4017,1.0165,3.6174,12.6181,12.8287,14.0365,,,5.0948,21.2399,5.4339,4.0805,5.1012,6.3058,32.6007,9.2431,,,,8.1593,,,,2.2314
2014/11/6,0,0,-0.8224,0.4028,-0.3058,3.1236,5.0781,7.5949,3.1988,1.0256,1.5195,-0.9224,5.1361,,,1.8182,1.609,-0.6654,-1.4741,1.998,1.1525,1.6566,2.3982,,,,10.0324,,,,0.1541,,,1.1765,1.4738,2.4317,2.4427,6.6772,23.0638,8.7866,1.2444,1.0663,0.6556,13.3017,,,1.705,1.9768,1.2317,2.132,1.9277,1.2938,2.0163,1.6757,,,,0.1401,,,,0.161,3885723304,3022595350,5316416216,8583887351,17362760000,9358368320,2533851149,4722693473,2989783896,10390071597,3112764407,6960000000,1044576000,,,2603146560,5494050000,6153152280,8597257403,17552627459,5097526420,2532930858,2386800000,,,,760920000,,,,5097526420,667.1556,-23.6094,1501.3896,136.6257,50.9203,33.5074,125.8558,93.2018,153.9561,88.3999,82.0194,89.7731,60.2403,,,80.5535,5493.7669,558.4754,24.552,74.3595,249.828,153.4552,172.5727,,,,38.9015,,,,87.6199,17.1305,17.5153,2.1843,2.6256,4.9309,3.1762,5.5924,7.507,4.2567,5.448,4.6275,5.0053,12.984,,,7.9681,8.7092,5.7892,2.8939,3.1682,9.1949,5.3004,9.2975,,,,3.8987,,,,3.2249,29.7542,4.2131,1.8502,2.2352,4.7717,2.8638,8.4428,5.812,1.049,3.6545,12.8099,12.7104,14.7574,,,5.1875,21.5816,5.3978,4.0203,5.2032,6.3785,33.1407,9.4648,,,,8.9779,,,,2.2371
2014/11/7,0,0,-0.9121,-0.7021,2.3313,-2.8095,-2.8996,-1.6912,0.5166,-1.5954,-2.6372,0.3448,0.7444,,,-0.5102,-1.7419,-0.6699,-0.8977,-2.2527,-2.454,-4.1481,-2.9956,,,,10,,,,-0.9231,,,1.1831,1.4976,6.0197,2.3027,4.6214,24.4182,7.893,2.3735,1.3952,0.6537,17.461,,,2.2816,1.5438,1.3323,2.1891,1.5269,1.7518,2.9363,1.6372,,,,0.2018,,,,0.2968,3885723304,3022595350,5267924857,8523619335,17767536000,9095446646,2460378885,4642824392,3005229274,10224312660,3030674397,6984000000,1052352000,,,2589865200,5398350000,6111934992,8520082740,17157220572,4972433747,2427861134,2315300000,,,,837012000,,,,4972433747,667.1556,-23.6094,1487.6953,135.6664,52.1074,32.566,122.2065,91.6256,154.7514,86.9896,79.8564,90.0827,60.6887,,,80.1425,5398.0719,554.7344,24.3317,72.6845,243.6973,147.0897,167.4031,,,,42.7917,,,,86.8633,17.1305,17.5153,2.1644,2.6072,5.0458,3.087,5.4302,7.3801,4.2787,5.3611,4.5054,5.0226,13.0806,,,7.9275,8.5575,5.7504,2.8679,3.0968,8.9693,5.0805,9.019,,,,4.2885,,,,3.197,29.7542,4.2131,1.8333,2.2195,4.883,2.7833,8.1979,5.7137,1.0545,3.5962,12.472,12.7542,14.8673,,,5.161,21.2057,5.3616,3.9842,5.086,6.222,31.766,9.1812,,,,9.8757,,,,2.2177
2014/11/10,0,0,1.5063,0.6061,1.3189,-0.271,-0.7657,7.3298,2.6432,0.2948,1.0249,-1.4777,7.1275,,,1.2179,0.5641,0.0963,1.087,0.4008,1.4376,1.391,0.2807,,,,10.0267,,,,1.087,,,1.0774,1.0369,4.9464,1.4711,3.3309,22.1018,7.458,1.5638,0.6985,0.5808,18.6713,,,1.5671,1.1492,1.0193,2.0137,1.0187,1.2457,1.9678,1.4179,,,,0.3582,,,,0.1986,3885723304,3022595350,5347274353,8575277634,18001880000,9070797739,2441539843,4983136128,3084662647,10254450648,3061735482,6880800000,1127358000,,,2621408430,5428800000,6117823176,8612692335,17225986988,5043915274,2461633545,2321800000,,,,920937000,,,,5043915274,667.1556,-23.6094,1510.1041,136.4887,52.7947,32.4777,121.2707,98.3416,158.8418,87.246,80.6748,88.7516,65.0143,,,81.1186,5428.5203,555.2688,24.5961,72.9758,247.2005,149.1357,167.873,,,,47.0823,,,,87.4867,17.1305,17.5153,2.197,2.623,5.1124,3.0786,5.3886,7.921,4.3917,5.3769,4.5516,4.9484,14.013,,,8.024,8.6057,5.7559,2.8991,3.1092,9.0982,5.1512,9.0443,,,,4.7185,,,,3.22,29.7542,4.2131,1.8609,2.233,4.9474,2.7758,8.1352,6.1325,1.0823,3.6068,12.5999,12.5658,15.9269,,,5.2239,21.3253,5.3668,4.0276,5.1063,6.3114,32.2079,9.207,,,,10.8659,,,,2.2337
2014/11/11,0,0,-4.0396,-2.9116,-3.5503,-4.8913,-1.6975,-4.1812,0,-4.5555,-4.2029,-2.3718,1.3077,,,-4.3065,2.5641,-2.9836,-3.2855,-3.992,-1.0629,-3.811,-5.5991,,,,10.0243,,,,-1.0753,,,1.4952,1.5202,4.0182,2.5496,3.6356,17.0521,,3.4112,1.4802,0.8713,16.5443,,,2.1059,3.4438,1.6729,2.1312,1.6752,2.2528,2.3656,2.4696,,,,0.5961,,,,0.4565,3885723304,3022595350,5131267392,8325595856,17362760000,8627117415,2400093951,4774782004,3084662647,9787311824,2933053846,6717600000,1142100000,,,2508516870,5568000000,5935289472,8329718573,16538322836,4990304129,2367821291,2191800000,,,,1013254500,,,,4990304129,667.1556,-23.6094,1449.1024,132.5146,50.9203,30.8891,119.2121,94.2298,158.8418,83.2715,77.2841,86.6465,65.8645,,,77.6252,5567.7131,538.7016,23.788,70.0626,244.5731,143.4522,158.4737,,,,51.8019,,,,86.5968,17.1305,17.5153,2.1083,2.5466,4.9309,2.928,5.2972,7.5898,4.3917,5.132,4.3603,4.831,14.1962,,,7.6785,8.8264,5.5842,2.8038,2.9851,9.0015,4.9549,8.5379,,,,5.1915,,,,3.1872,29.7542,4.2131,1.7858,2.168,4.7717,2.64,7.9971,5.8761,1.0823,3.4425,12.0703,12.2677,16.1352,,,4.9989,21.8721,5.2067,3.8952,4.9025,6.2443,30.9804,8.6915,,,,11.9551,,,,2.2109
2014/11/12,0,0,1.5464,0.2068,0.2454,1.381,4.3956,-0.9455,0,0.5389,1.1346,-0.0357,3.6596,,,0.1324,2.9687,1.0913,1.5442,0.8316,1.0743,1.981,2.847,,,,9.9945,,,,-0.3106,,,0.862,0.8627,2.1174,0.8718,3.7973,8.6171,,1.8373,0.813,0.4987,16.3158,,,1.5972,5.0154,0.7394,1.53,0.8494,1.2405,1.8248,1.3535,,,,0.7732,,,,0.4931,3885723304,3022595350,5210616888,8342815289,17405368000,8746253798,2505592586,4729638610,3084662647,9840053304,2966333579,6715200000,1183896000,,,2511837210,5733300000,6000059496,8458343010,16675855667,5043915274,2414727418,2254200000,,,,1114524000,,,,5043915274,667.1556,-23.6094,1471.5112,132.7887,51.0453,31.3157,124.4522,93.3389,158.8418,83.7203,78.161,86.6156,68.2748,,,77.7279,5733.0046,544.5803,24.1553,70.6452,247.2005,146.294,162.9854,,,,56.9793,,,,86.3489,17.1305,17.5153,2.1409,2.5519,4.943,2.9684,5.53,7.5181,4.3917,5.1596,4.4098,4.8293,14.7157,,,7.6886,9.0884,5.6451,2.8471,3.0099,9.0982,5.053,8.781,,,,5.7104,,,,3.1781,29.7542,4.2131,1.8134,2.1724,4.7834,2.6765,8.3486,5.8205,1.0823,3.4611,12.2073,12.2633,16.7257,,,5.0055,22.5215,5.2635,3.9554,4.9433,6.3114,31.5942,8.9389,,,,13.15,,,,2.2046
2014/11/13,0,0,2.1997,-2.3736,1.7748,-2.2546,0.4511,-6.1674,0,-2.144,-1.4211,-1.7155,-4.7619,,,-4.0978,-0.607,-2.2571,1.2165,0.5155,0.7086,-2.331,-3.0565,,,,9.99,,,,-0.4673,,,2.0178,1.0431,3.3017,1.2857,3.8252,9.6473,,2.6498,1.3736,0.7161,14.5716,,,3.4507,3.7992,1.5183,2.7111,1.154,1.6303,2.1471,1.9591,,,,0.7921,,,,0.5131,3885723304,3022595350,5325232827,8144791809,17714276000,8549062543,2516896011,4437942837,3084662647,9629087383,2924179250,6600000000,1127520000,,,2408906670,5698500000,5864631264,8561242560,16761813686,5079656038,2358440066,2185300000,,,,1225864500,,,,5079656038,667.1556,-23.6094,1503.8795,129.6368,51.9512,30.6097,125.0136,87.5823,158.8418,81.9253,77.0503,85.1297,65.0236,,,74.5428,5698.2064,532.2885,24.4492,71.0094,248.9522,142.8839,158.0037,,,,62.6715,,,,85.9314,17.1305,17.5153,2.188,2.4913,5.0307,2.9015,5.555,7.0544,4.3917,5.049,4.3471,4.7464,14.015,,,7.3736,9.0333,5.5177,2.8818,3.0254,9.1627,4.9352,8.5126,,,,6.2808,,,,3.1627,29.7542,4.2131,1.8533,2.1209,4.8683,2.6161,8.3863,5.4615,1.0823,3.3869,12.0338,12.053,15.9292,,,4.8004,22.3848,5.1447,4.0035,4.9687,6.3561,30.8577,8.6657,,,,14.4636,,,,2.194
2014/11/14,0,0,-2.7318,-0.4228,-2.285,0.2403,-0.1497,0.5477,0,0.2347,-0.1517,0.5455,-9.9569,,,-2.55,-2.0611,-0.7028,-1.5625,4.9231,-0.2639,0.9547,-0.8923,,,,9.9954,,,,-0.1565,,,1.1459,0.627,1.6696,1.1378,3.2255,5.6338,,1.2568,0.6255,0.5276,17.8139,,,2.9392,2.2616,1.061,1.66,2.8006,1.6686,1.5103,1.2059,,,,1.5848,,,,0.3299,3885723304,3022595350,5179758751,8110352943,17309500000,8569603299,2513128203,4462250818,3084662647,9651690875,2919741952,6636000000,1015254000,,,2347480380,5581050000,5823413976,8427473145,17587010667,5066253252,2380955007,2165800000,,,,1348395000,,,,5066253252,667.1556,-23.6094,1462.7967,129.0887,50.7641,30.6832,124.8265,88.062,158.8418,82.1177,76.9334,85.594,58.5493,,,72.642,5580.7625,528.5475,24.0672,74.5052,248.2953,144.2479,156.5938,,,,68.9358,,,,85.7704,17.1305,17.5153,2.1282,2.4808,4.9158,2.9085,5.5466,7.093,4.3917,5.0609,4.3405,4.7723,12.6195,,,7.1856,8.8471,5.479,2.8367,3.1744,9.1385,4.9823,8.4366,,,,6.9086,,,,3.1568,29.7542,4.2131,1.8026,2.1119,4.7571,2.6224,8.3737,5.4914,1.0823,3.3948,12.0155,12.1187,14.3431,,,4.678,21.9234,5.1085,3.9409,5.2134,6.3393,31.1523,8.5884,,,,15.9093,,,,2.1898
2014/11/17,0,0,1.7021,0.7431,-0.8615,0.4314,3.5982,4.6693,0,0.7026,1.8237,3.5805,1.8988,,,3.6068,0.9353,1.4156,0.9768,-0.4888,1.4991,5.8314,1.3205,,,,10,,,,0.3135,,,0.7539,0.9694,1.8043,1.0765,4.1076,10.7262,,1.4201,0.6851,0.8923,9.0415,,,2.1703,1.604,0.949,1.3721,2.9042,1.8307,3.6208,0.9947,,,,35.1181,,,,0.2375,3885723304,3022595350,5267924857,8170620959,17160372000,8606576659,2603555604,4670604942,3084662647,9719501349,2972989526,6873600000,1034532000,,,2432149050,5633250000,5905848552,8509792785,17501052648,5142202374,2519797142,2194400000,,,,1483234500,,,,5142202374,667.1556,-23.6094,1487.6953,130.0479,50.3268,30.8156,129.318,92.1739,158.8418,82.6946,78.3364,88.6587,59.661,,,75.262,5632.9598,536.0295,24.3023,74.1411,252.0176,152.6595,158.6616,,,,75.8293,,,,86.0533,17.1305,17.5153,2.1644,2.4992,4.8734,2.921,5.7462,7.4242,4.3917,5.0964,4.4197,4.9432,12.8591,,,7.4447,8.9298,5.5565,2.8645,3.1589,9.2755,5.2729,8.548,,,,7.5995,,,,3.1672,29.7542,4.2131,1.8333,2.1276,4.7161,2.6337,8.675,5.7479,1.0823,3.4187,12.2346,12.5526,14.6155,,,4.8467,22.1284,5.1808,3.9794,5.1879,6.4344,32.9689,8.7018,,,,17.5003,,,,2.1971
2014/11/18,0,0,0.8368,0.7376,0.2483,1.0979,2.3878,6.5428,0,0.3101,-0.1493,-0.1746,8.9884,,,-1.0239,1.0039,1.2961,-1.3301,0.5894,0,3.0529,1.718,,,,0.0754,,,,-0.4688,,,0.8253,0.6265,1.3853,0.6724,4.1531,16.9677,,1.146,0.5283,0.4819,11.5516,,,2.0155,3.0502,1.0151,1.346,1.7175,1.6572,5.1779,0.9225,,,,66.8395,,,,0.1429,3885723304,3022595350,5312007911,8230888974,17202980000,8701064136,2665724443,4976190990,3084662647,9749639338,2968552228,6861600000,1127520000,,,2407246500,5689800000,5982394944,8396603280,17604202271,5142202374,2596723191,2232100000,,,,1484353500,,,,5142202374,667.1556,-23.6094,1500.1447,131.0072,50.4517,31.1539,132.4059,98.2046,158.8418,82.951,78.2195,88.5039,65.0236,,,74.4914,5689.5069,542.977,23.979,74.578,252.0176,157.32,161.3875,,,,75.8865,,,,85.6792,17.1305,17.5153,2.1825,2.5177,4.8855,2.9531,5.8834,7.91,4.3917,5.1122,4.4131,4.9346,14.015,,,7.3685,9.0195,5.6285,2.8264,3.1775,9.2755,5.4339,8.6949,,,,7.6052,,,,3.1534,29.7542,4.2131,1.8487,2.1433,4.7278,2.6626,8.8822,6.1239,1.0823,3.4293,12.2164,12.5307,15.9292,,,4.7971,22.3506,5.248,3.9265,5.2185,6.4344,33.9754,8.8513,,,,17.5135,,,,2.1875
2014/11/19,0,0,0.332,1.4644,-2.3529,0.1416,-1.0601,-4.187,0,0.9274,0.1495,1.3291,1.1782,,,1.3103,-1.2232,0.0984,-0.9804,-0.0977,-0.2606,2.5289,0.3494,,,,-3.7316,,,,0.7849,,,0.8808,0.8443,2.8613,0.9073,3.4793,9.3129,,1.7428,0.6645,0.6485,11.2697,,,1.2008,2.8685,0.9695,1.745,2.1416,1.036,5.3818,1.6266,,,,37.5572,,,,0.2312,3885723304,3022595350,5329641132,8351425005,16798204000,8713388589,2637465880,4767836866,3084662647,9840053304,2972989526,6952800000,1140804000,,,2438789730,5620200000,5988283128,8314283640,17587010667,5128799588,2662391769,2239900000,,,,1428963000,,,,5128799588,667.1556,-23.6094,1505.1244,132.9257,49.2646,31.198,131.0023,94.0927,158.8418,83.7203,78.3364,89.6803,65.7897,,,75.4675,5619.9104,543.5115,23.7439,74.5052,251.3607,161.2985,161.9514,,,,73.0547,,,,86.3053,17.1305,17.5153,2.1898,2.5545,4.7706,2.9573,5.8211,7.5788,4.3917,5.1596,4.4197,5.0002,14.1801,,,7.4651,8.9091,5.6341,2.7986,3.1744,9.2514,5.5713,8.7253,,,,7.3214,,,,3.1765,29.7542,4.2131,1.8548,2.1747,4.6166,2.6664,8.788,5.8675,1.0823,3.4611,12.2346,12.6973,16.1169,,,4.8599,22.0772,5.2531,3.888,5.2134,6.4176,34.8346,8.8822,,,,16.8599,,,,2.2035
2014/11/20,0,0,-1.6543,-0.7216,-0.3805,-1.6502,-1.0714,1.2382,0,-1.1485,0.3731,0.1381,-1.9739,,,1.5657,-1.3158,-1.0816,-0.4332,-1.6618,-1.3937,-0.9161,0.1161,,,,9.9843,,,,-0.1558,,,0.6668,0.5081,1.1977,0.9205,2.6328,14.213,,1.0766,0.6611,0.7353,9.5937,,,1.78,1.6828,0.8926,1.4435,1.1237,0.9789,2.9938,1.8313,,,,36.921,,,,0.1452,3885723304,3022595350,5241475025,8291156990,16734292000,8569603299,2609207317,4826870535,3084662647,9727035846,2984082771,6962400000,1118286000,,,2476973640,5546250000,5923513104,8278268798,17294753403,5057318061,2638000582,2242500000,,,,1571635500,,,,5057318061,667.1556,-23.6094,1480.2257,131.9664,49.0772,30.6832,129.5987,95.2577,158.8418,82.7587,78.6287,89.8041,64.4911,,,76.6491,5545.9643,537.6328,23.6411,73.2671,247.8574,159.8208,162.1394,,,,80.3488,,,,86.199,17.1305,17.5153,2.1535,2.5361,4.7524,2.9085,5.7587,7.6726,4.3917,5.1004,4.4362,5.0071,13.9002,,,7.5819,8.7919,5.5731,2.7865,3.1216,9.1224,5.5202,8.7354,,,,8.0524,,,,3.1726,29.7542,4.2131,1.8241,2.159,4.599,2.6224,8.6938,5.9402,1.0823,3.4213,12.2803,12.7148,15.7987,,,4.936,21.7867,5.1963,3.8712,5.1267,6.3282,34.5155,8.8925,,,,18.5433,,,,2.2008
2014/11/21,0,0,1.2616,0.6231,2.3552,1.8217,7.7978,-1.7266,0,0.6197,0.6691,0.3447,4.1286,,,1.4745,-0.6275,0.3976,1.243,0.8946,0.265,1.8492,0.3478,,,,1.3172,,,,0.312,,,1.3206,0.6729,1.8829,0.803,6.1234,13.7721,,1.4779,0.818,0.6297,14.5882,,,1.2978,1.6356,0.9098,1.372,1.412,1.2469,5.1072,1.2268,,,,56.7821,,,,0.2533,3885723304,3022595350,5307599605,8342815289,17128416000,8725713043,2812668971,4743528885,3084662647,9787311824,3004050611,6986400000,1164456000,,,2513497380,5511450000,5947065840,8381168348,17449477837,5070720847,2686782955,2250300000,,,,1592337000,,,,5070720847,667.1556,-23.6094,1498.8997,132.7887,50.233,31.2422,139.7046,93.613,158.8418,83.2715,79.1549,90.1136,67.1537,,,77.7793,5511.166,539.7705,23.9349,73.9226,248.5143,162.7762,162.7034,,,,81.4071,,,,86.4257,17.1305,17.5153,2.1807,2.5519,4.8643,2.9615,6.2077,7.5402,4.3917,5.132,4.4659,5.0243,14.4741,,,7.6937,8.7368,5.5953,2.8212,3.1496,9.1466,5.6223,8.7658,,,,8.1585,,,,3.1809,29.7542,4.2131,1.8471,2.1724,4.7073,2.6702,9.3718,5.8376,1.0823,3.4425,12.3625,12.7586,16.451,,,5.0088,21.65,5.217,3.9193,5.1726,6.3449,35.1537,8.9235,,,,18.7875,,,,2.2066
2014/11/24,0,0,2.907,0.9288,1.2438,0.7062,-3.5499,-0.7321,-3.4335,1.6166,0.1477,0,-1.0156,,,-0.2642,1.3418,1.0891,0.9822,5.0246,1.4978,-0.7682,0.8088,,,,4.2516,,,,1.0886,,,2.5775,1.6433,3.1163,1.228,5.79,9.7015,10.6216,2.4825,1.0096,,11.1875,,,1.744,1.9621,1.5624,2.5687,3.9111,2.0686,4.3596,1.2967,,,,43.6065,,,,0.4085,3885723304,3022595350,5461890291,8420302737,17341456000,8787335310,2712822048,4708803198,2978751483,9945536264,3008487908,6986400000,1152630000,,,2506856700,5585400000,6011835864,8463487988,18326249629,5146669970,2666144259,2268500000,,,,1660036500,,,,5146669970,667.1556,-23.6094,1542.4724,134.022,50.8578,31.4628,134.7452,92.9277,153.388,84.6177,79.2718,90.1136,66.4717,,,77.5738,5585.1122,545.6492,24.17,77.6369,252.2365,161.5258,164.0193,,,,84.8682,,,,87.4135,17.1305,17.5153,2.2441,2.5756,4.9248,2.9824,5.9874,7.485,4.241,5.2149,4.4725,5.0243,14.3271,,,7.6734,8.854,5.6562,2.8489,3.3078,9.2836,5.5791,8.8367,,,,8.5054,,,,3.2173,29.7542,4.2131,1.9008,2.1926,4.7659,2.689,9.0391,5.7949,1.0452,3.4982,12.3807,12.7586,16.2839,,,4.9956,21.9405,5.2738,3.9578,5.4325,6.44,34.8837,8.9957,,,,19.5863,,,,2.2318
2014/11/25,0,0,3.4705,1.5337,2.027,1.683,0,1.9912,0.3704,2.197,2.3599,0,-4.2867,,,4.106,0.1558,1.665,2.31,1.0319,2.1701,0.0704,2.7507,,,,-7.9879,,,,1.2308,,,3.0161,1.6399,3.5283,1.5617,3.5942,12.6756,6.5507,2.4181,1.2768,,14.5568,,,2.7545,2.2453,2.2004,2.45,3.842,3.6911,4.1686,2.1278,,,,33.9782,,,,0.9278,3885723304,3022595350,5651447420,8549448485,17692972000,8935228751,2712822048,4802562554,2989783896,10164036682,3079484673,6986400000,1103220000,,,2609787240,5594100000,6111934992,8658997133,18515357271,5258359856,2668020504,2330900000,,,,1527435000,,,,5258359856,667.1556,-23.6094,1596.0045,136.0776,51.8887,31.9923,134.7452,94.778,153.9561,86.4767,81.1425,90.1136,63.6223,,,80.759,5593.8118,554.7344,24.7284,78.438,257.7104,161.6395,168.531,,,,78.089,,,,88.4462,17.1305,17.5153,2.322,2.6151,5.0247,3.0326,5.9874,7.634,4.2567,5.3295,4.578,5.0243,13.7129,,,7.9885,8.8678,5.7504,2.9147,3.3419,9.4851,5.5831,9.0798,,,,7.826,,,,3.2553,29.7542,4.2131,1.9668,2.2262,4.8625,2.7343,9.0391,5.9102,1.049,3.575,12.6729,12.7586,15.5859,,,5.2007,21.9747,5.3616,4.0492,5.4886,6.5797,34.9082,9.2431,,,,18.0218,,,,2.2582
2014/11/26,0,0,-1.7161,-0.4028,-0.4816,-0.5517,1.7361,-0.2169,-1.7712,0.0741,-0.7925,0,1.7621,,,2.4173,0.6221,-0.1927,-0.7724,4.4568,-0.9346,-0.9845,-0.7808,,,,0.1099,,,,0.152,,,2.7608,1.6022,2.6165,1.3214,3.205,7.5826,5.2138,1.929,1.0335,,8.1608,,,3.3048,2.5963,1.9916,2.4579,6.2819,2.7776,2.5835,2.1458,,,,19.8834,,,,0.4757,3885723304,3022595350,5554464703,8515009619,17607756000,8885930937,2759919653,4792144847,2936828314,10171571180,3055079535,6986400000,1122660000,,,2672873700,5628900000,6100158624,8592112425,19340554253,5209216306,2641753073,2312700000,,,,1529113500,,,,5209216306,667.1556,-23.6094,1568.616,135.5294,51.6388,31.8158,137.0846,94.5724,151.2292,86.5408,80.4994,90.1136,64.7434,,,82.7112,5628.61,553.6656,24.5374,81.9339,255.3019,160.0481,167.2151,,,,78.1749,,,,88.5286,17.1305,17.5153,2.2821,2.6046,5.0005,3.0159,6.0913,7.6174,4.1813,5.3335,4.5417,5.0243,13.9546,,,8.1816,8.9229,5.7393,2.8922,3.4909,9.3964,5.5281,9.0089,,,,7.8346,,,,3.2583,29.7542,4.2131,1.9331,2.2173,4.8391,2.7192,9.196,5.8974,1.0305,3.5777,12.5725,12.7586,15.8605,,,5.3264,22.1114,5.3513,4.0179,5.7332,6.5182,34.5646,9.1709,,,,18.0416,,,,2.2603
