ÈÕÆÚ,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH,000975.SZ,002155.SZ,002237.SZ,600311.SH,600385.SH,600489.SH,600547.SH,600687.SH,600766.SH,600988.SH,601069.SH,601899.SH
2015/11/18,-0.6121,-1.3483,-1.5444,2.7182,4.877,-0.5988,-1.1657,0.3486,-2.812,0,-3.5088,-1.3369,2.0942,1.4756,1.7622,7.1392,12.4743,0.9455,1.5594,5.0392,2.9392,,11.9089,0.7152,7264637794,8745345270,8201820000,4779008000,3346618200,29314558818,27749911956,10916373688,3715033074,3251242914,2494800000,58316035469,51.9416,75.4095,37.0845,-190.721,95.6648,347.5664,33.3616,86.5238,266.9937,36.0534,160.5872,33.9452,3.7157,3.1344,2.6107,5.3782,64.979,2.9517,3.0136,13.5243,106.6942,10.0277,11.0781,2.837,19.3496,1.7494,0.6036,22.1955,1.7113,0.8737,0.606,4.5832,79.1799,9.6898,11.7101,1.3547
2015/11/19,4.388,1.7084,1.7647,0.9749,4.7355,1.004,1.0256,4.9132,2.4714,0,1.6667,0.813,2.8571,1.3717,1.4622,5.5144,8.1168,1.0538,1.4636,6.7757,1.9938,,8.0799,0.5329,7583409429,8894753219,8346558000,4825600000,3505097134,29608881698,28034526438,11452711651,3806845224,3251242914,2536380000,58790149578,54.2208,76.6979,37.739,-192.5803,100.195,351.056,33.7038,90.7748,273.5921,36.0534,163.2636,34.2212,3.8787,3.1879,2.6567,5.4307,68.0561,2.9813,3.0446,14.1888,109.331,10.0277,11.2627,2.86,20.1987,1.7793,0.6142,22.4119,1.7924,0.8825,0.6122,4.8084,81.1367,9.6898,11.9052,1.3657
2015/11/20,0.4425,1.0078,0.3854,5.1034,5.499,-0.0994,-0.0508,3.737,0.3529,0,1.0432,0.2688,3.3155,1.9338,2.1795,8.0247,8.756,1.2197,1.6487,6.405,2.1418,,11.7141,0.7705,7616964338,8984397988,8378722000,5071872000,3697841783,29579449410,28020295714,11880698510,3820281148,3251242914,2562840000,58948187615,54.4607,77.4708,37.8844,-202.4086,105.7047,350.707,33.6867,94.1671,274.5577,36.0534,164.9668,34.3132,3.8959,3.2201,2.667,5.7078,71.7985,2.9783,3.043,14.719,109.7168,10.0277,11.3802,2.8677,20.2881,1.7972,0.6166,23.5556,1.8909,0.8816,0.6119,4.9881,81.4231,9.6898,12.0294,1.3694
2015/11/23,-4.3319,-1.7738,-2.6871,-3.6745,-2.973,-1.8905,-1.2189,-1.9152,-2.9894,0,-3.2448,-1.3405,3.2542,1.8063,2.1881,5.2255,6.4982,1.1055,1.8929,4.4764,3.2193,,9.7445,0.7827,7287007733,8825029509,8153574000,4885504000,3587905946,29020235938,27678758336,11653161192,3706075792,3251242914,2479680000,58157997432,52.1015,76.0966,36.8664,-194.971,102.5621,344.0768,33.2761,92.3636,266.35,36.0534,159.6139,33.8532,3.7271,3.1629,2.5953,5.4981,69.664,2.922,3.0059,14.4371,106.4369,10.0277,11.0109,2.8293,19.4092,1.7654,0.6,22.6901,1.8347,0.865,0.6044,4.8925,78.989,9.6898,11.6391,1.351
2015/11/24,-0.0767,-0.4515,1.2821,2.7248,-2.6661,-0.7099,-0.9769,-1.2552,-3.0211,0,0.7114,-0.5435,2.449,1.1995,1.5665,4.2236,5.5503,0.9055,1.4305,2.9412,2.6708,,7.3992,0.5846,7281415249,8785187389,8258107000,5018624000,3492247490,28814209923,27408374578,11506887202,3594109756,3251242914,2497320000,57841921359,52.0616,75.7531,37.339,-200.2836,99.8277,341.634,32.951,91.2042,258.3031,36.0534,160.7494,33.6692,3.7243,3.1487,2.6286,5.6479,67.8066,2.9013,2.9766,14.2559,103.2213,10.0277,11.0893,2.8139,19.3943,1.7574,0.6077,23.3083,1.7858,0.8588,0.5985,4.8311,76.6026,9.6898,11.7219,1.3437
2015/11/25,1.6129,2.6077,2.629,0.1326,2.8618,2.9622,4.2056,1.3183,2.5545,0,3.5822,1.6393,2.1282,3.5091,3.6934,4.849,4.7141,2.3022,4.0084,5.049,3.5078,,20.3304,0.9121,7398857430,9014279578,8475214000,5025280000,3592189160,29667746274,28561063229,11658578747,3685921905,3251242914,2586780000,58790149578,52.9013,77.7285,38.3207,-200.5492,102.6845,351.7539,34.3368,92.4065,264.9015,36.0534,166.5078,34.2212,3.7843,3.2308,2.6977,5.6554,69.7471,2.9872,3.1017,14.4438,105.8581,10.0277,11.4865,2.86,19.7071,1.8032,0.6237,23.3393,1.8369,0.8843,0.6237,4.8948,78.5594,9.6898,12.1418,1.3657
2015/11/26,1.9652,0,-1.1385,-1.1921,-3.7361,-1.0913,-1.5944,5.5762,-1.5796,0,0.5845,-0.8065,4.3367,3.1821,2.7998,4.1623,3.3685,1.611,2.772,6.2265,2.698,,18.7018,1.0036,7544262036,9014279578,8378722000,4965376000,3457981775,29343991106,28105680058,12308685369,3627699566,3251242914,2601900000,58316035469,53.9409,77.7285,37.8844,-198.1585,98.8482,347.9153,33.7893,97.5593,260.7172,36.0534,167.4811,33.9452,3.8587,3.2308,2.667,5.588,67.1413,2.9546,3.0523,15.2492,104.186,10.0277,11.5537,2.837,20.0944,1.8032,0.6166,23.061,1.7683,0.8746,0.6137,5.1677,77.3185,9.6898,12.2128,1.3547
2015/11/27,-9.4144,-8.2873,-8.0614,-8.8472,-8.0512,-6.6199,-3.9494,-9.9472,-5.2469,0,-8.862,-5.4201,3.2717,2.4037,2.4677,5.1125,8.3679,1.7242,2.509,6.2375,3.1856,,14.6078,1.1219,6834016462,8267239834,7703278000,4526080000,3179572838,27401460100,26995683580,11084317898,3437357305,3251242914,2371320000,55155274739,48.8627,71.2869,34.8304,-180.6271,90.8897,324.8838,32.4549,87.8549,247.0376,36.0534,152.6389,32.1054,3.4954,2.963,2.452,5.0936,61.7356,2.759,2.9317,13.7324,98.7194,10.0277,10.5298,2.6832,18.2027,1.6538,0.5669,21.0208,1.6259,0.8167,0.5895,4.6537,73.2617,9.6898,11.1305,1.2813
2015/11/30,-2.455,-3.012,-1.7745,0,1.2573,-1.6112,-3.1629,-2.1994,0.1954,0,-3.135,-0.8596,2.3858,2.2348,1.9631,,6.9224,1.231,2.2032,4.786,3.2247,,11.0524,0.9031,6666241917,8018226586,7566581000,4526080000,3219549506,26959975781,26141840135,10840527915,3444075267,3251242914,2296980000,54681160629,47.6631,69.1397,34.2123,-180.6271,92.0325,319.6494,31.4284,85.9226,247.5204,36.0534,147.8537,31.8294,3.4096,2.8738,2.4085,5.0936,62.5118,2.7146,2.839,13.4303,98.9124,10.0277,10.1997,2.6601,17.7558,1.604,0.5568,21.0208,1.6464,0.8035,0.5709,4.5513,73.4049,9.6898,10.7815,1.2703
2015/12/1,0.755,2.236,2.8693,-5,-2.7051,1.5284,0.8165,1.5492,0.3251,0,2.5233,0.578,1.7808,1.642,1.5765,0.2253,3.4963,0.7205,1.4063,3.3887,1.82,,9.4025,0.4949,6716574281,8197516124,7783688000,4299776000,3132457479,27372027812,26355300996,11008472126,3455271871,3251242914,2354940000,54997236702,48.023,70.6857,35.1939,-171.5957,89.5429,324.5349,31.685,87.2537,248.3251,36.0534,151.5846,32.0134,3.4354,2.938,2.4776,4.8389,60.8208,2.7561,2.8622,13.6384,99.2339,10.0277,10.457,2.6755,17.8899,1.6398,0.5728,19.9697,1.6018,0.8158,0.5755,4.6219,73.6435,9.6898,11.0536,1.2776
2015/12/2,2.4979,1.7011,-0.5165,-4.9536,-1.5497,1.828,1.5119,-1.0335,4.731,0,-1.1771,2.0115,2.2564,1.4097,1.3315,9.9292,3.1041,0.8736,1.5254,2.0616,2.6468,,6.6501,0.7751,6884348826,8336963543,7743483000,4086784000,3083914382,27872376708,26753761270,10894703467,3618742284,3251242914,2327220000,56103502958,49.2226,71.8881,35.0121,-163.0956,88.1553,330.4672,32.164,86.352,260.0735,36.0534,149.8003,32.6573,3.5212,2.988,2.4648,4.5992,59.8783,2.8065,2.9055,13.4975,103.9287,10.0277,10.3339,2.7293,18.3367,1.6677,0.5699,18.9805,1.577,0.8307,0.5842,4.5741,77.1276,9.6898,10.9235,1.3033
2015/12/3,2.6807,0.8363,0,2.443,3.9352,0.1056,0,0.8951,2.9084,0,1.0828,0.2817,2.419,1.2967,,4.0301,3.0415,0.7512,1.2067,1.9652,2.5783,,9.0122,0.5931,7068900825,8406687252,7743483000,4186624000,3205272124,27901808996,26753761270,10992219460,3723990357,3251242914,2352420000,56261540994,50.5421,72.4894,35.0121,-167.0801,91.6243,330.8162,32.164,87.1249,267.6375,36.0534,151.4223,32.7493,3.6156,3.013,2.4648,4.7116,62.2346,2.8094,2.9055,13.6183,106.9514,10.0277,10.4458,2.737,18.8283,1.6817,0.5699,19.4442,1.6391,0.8316,0.5842,4.615,79.3708,9.6898,11.0418,1.307
2015/12/4,-1.8987,-0.237,0,4.9285,2.0935,0.211,0.9574,0.69,-1.8641,0,0.4285,-1.4045,1.9331,1.6922,,5.9429,4.1044,1.1018,2.349,2.3301,2.3138,,10.6824,0.5937,6934681189,8386766193,7743483000,4392960000,3272375817,27960673572,27009914304,11068065233,3654571415,6555615245,2362500000,55471350812,49.5824,72.3176,35.0121,-175.3145,93.5425,331.5141,32.472,87.7261,262.6484,36.0534,152.0712,32.2894,3.5469,3.0059,2.4648,4.9438,63.5375,2.8154,2.9333,13.7122,104.9577,10.0277,10.4906,2.6986,18.4708,1.6777,0.5699,20.4025,1.6734,0.8334,0.5898,4.6469,77.8912,9.6898,11.0891,1.2886
2015/12/7,3.2258,2.3753,0,2.4242,5.0175,2,5.058,2.79,4.5343,0,3.52,1.1396,2.0171,1.9783,,3.7591,3.7518,1.245,3.7588,2.5705,4.152,,12.8833,0.5985,7158380582,8585976791,7743483000,4499456000,3436565703,28519887043,28376063816,11376865878,3820281148,6555615245,2445660000,56103502958,51.1819,74.0353,35.0121,-179.5646,98.236,338.1444,34.1144,90.1737,274.5577,36.0534,157.4241,32.6573,3.6613,3.0773,2.4648,5.0636,66.7255,2.8717,3.0816,14.0948,109.7168,10.0277,10.8599,2.7293,19.0666,1.7175,0.5699,20.8971,1.7573,0.85,0.6196,4.7765,81.4231,9.6898,11.4794,1.3033
2015/12/8,-3.125,-3.3643,0,-4.2899,-4.0715,-2.7864,0,-1.2381,0.1172,0,-2.7821,-2.5352,1.8253,1.7797,,3.6936,2.8687,0.9116,2.3784,2.3401,3.0716,,8.338,0.5039,6934681189,8297121423,7743483000,4306432000,3296647365,27725215268,28376063816,11236009443,3824759790,6555615245,2377620000,54681160629,49.5824,71.5446,35.0121,-171.8614,94.2363,328.7224,34.1144,89.0572,274.8796,36.0534,153.0444,31.8294,3.5469,2.9737,2.4648,4.8464,64.0088,2.7916,3.0816,13.9203,109.8455,10.0277,10.5577,2.6601,18.4708,1.6598,0.5699,20.0007,1.6858,0.8264,0.6196,4.7174,81.5185,9.6898,11.1601,1.2703
2015/12/9,0.3226,0.9604,0,0.6182,-2.5552,1.1677,2.3571,1.784,-1.6393,0,3.0737,0.578,1.6169,1.8,,2.4678,3.2012,0.8929,3.1463,2.6423,2.2551,,11.1952,0.4246,6957051129,8376805663,7743483000,4333056000,3212410815,28048970435,29044907847,11436458985,3762058810,6555615245,2450700000,54997236702,49.7424,72.2317,35.0121,-172.9239,91.8284,332.561,34.9185,90.646,270.3734,36.0534,157.7485,32.0134,3.5584,3.0023,2.4648,4.8764,62.3732,2.8242,3.1543,14.1686,108.0447,10.0277,10.8823,2.6755,18.5304,1.6757,0.5699,20.1243,1.6427,0.836,0.6342,4.8015,80.1822,9.6898,11.5031,1.2776
2015/12/10,1.2862,-1.308,-4.6729,0.4608,1.8667,-1.2592,-1.4209,-0.9474,3.8095,0,-2.1594,-1.1494,1.4994,1.1218,2.3212,1.7571,2.5413,0.566,1.4348,1.8671,3.474,,7.3995,0.4351,7046530886,8267239834,7381638000,4353024000,3272375817,27695782980,28632216849,11328107881,3905375336,6555615245,2397780000,54365084556,50.3822,71.2869,33.3761,-173.7208,93.5425,328.3735,34.4224,89.7872,280.6733,36.0534,154.3421,31.6454,3.6041,2.963,2.3496,4.8988,63.5375,2.7887,3.1095,14.0344,112.1607,10.0277,10.6473,2.6448,18.7687,1.6538,0.5432,20.2171,1.6734,0.8255,0.6252,4.7561,83.2367,9.6898,11.2547,1.2629
2015/12/11,4.2063,1.5663,0.6536,2.4465,3.0541,2.3379,3.5288,-0.4782,5.3326,0,3.0478,0.2907,3.4358,1.982,1.6856,2.8124,3.4828,1.3718,2.9687,2.3068,5.7175,,12.8687,0.6106,7342932582,8396726723,7429884000,4459520000,3372317487,28343293315,29642598259,11273932330,4113632163,6555615245,2470860000,54523122593,52.5014,72.4035,33.5942,-177.9708,96.3994,336.0506,35.6371,89.3578,295.6404,36.0534,159.0462,31.7374,3.7557,3.0094,2.3649,5.0187,65.478,2.8539,3.2192,13.9673,118.1417,10.0277,10.9718,2.6524,19.5582,1.6797,0.5468,20.7117,1.7245,0.8448,0.6473,4.7333,87.6754,9.6898,11.5977,1.2666
2015/12/14,5.8644,6.8802,9.9567,2.2388,3.9797,7.6843,9.9856,0,-0.2722,0,9.9949,6.087,5.3174,4.922,4.1875,2.4687,4.2508,3.5354,4.7473,2.5553,6.0572,,13.7541,2.1085,7773553914,8974437458,8169656000,4559360000,3506524872,30521282625,32602588867,11273932330,4102435559,6555615245,2717820000,57841921359,55.5803,77.385,36.9391,-181.9552,100.2358,361.8738,39.1956,89.3578,294.8357,36.0534,174.9427,33.6692,3.976,3.2165,2.6004,5.131,68.0838,3.0732,3.5406,13.9673,117.8202,10.0277,12.0684,2.8139,20.7052,1.7952,0.6012,21.1754,1.7931,0.9097,0.7119,4.7333,87.4367,9.6898,12.7569,1.3437
2015/12/15,-1.5827,-1.3319,-1.2795,0.292,0.0814,-2.2179,-1.2222,2.5949,-0.7096,0,5.656,-2.459,2.7808,2.7653,3.2194,2.2028,3.6381,1.7275,3.9589,3.1681,3.8135,,35.4469,1.0012,7650519247,8854911099,8065123000,4572672000,3509380348,29844340002,32204128593,11566480309,4073324390,6555615245,2871540000,56419579031,54.7006,76.3543,36.4664,-182.4865,100.3174,353.8477,38.7166,91.6765,292.7436,36.0534,184.8375,32.8413,3.9131,3.1736,2.5671,5.146,68.1393,3.005,3.4974,14.3297,116.9841,10.0277,12.751,2.7447,20.3774,1.7713,0.5935,21.2372,1.7946,0.8895,0.7032,4.8561,86.8163,9.6898,13.4784,1.3107
2015/12/16,0,2.6997,1.0967,0.8734,-0.773,0.9862,0.4861,0.5152,4.9478,0,3.8613,0.8403,2.5381,3.4411,2.9291,2.002,2.8565,1.3845,2.8081,2.4244,4.5149,,32.4792,0.8352,7650519247,9093963817,8153574000,4612608000,3482253323,30138662881,32360666558,11626073416,4274863254,6555615245,2982420000,56893693140,54.7006,78.4156,36.8664,-184.0803,99.542,357.3373,38.9048,92.1489,307.2279,36.0534,191.9747,33.1173,3.9131,3.2593,2.5953,5.191,67.6126,3.0347,3.5144,14.4036,122.7722,10.0277,13.2433,2.7678,20.3774,1.8192,0.6,21.4227,1.7807,0.8983,0.7067,4.8812,91.1118,9.6898,13.9989,1.3217
2015/12/17,2.7778,0.3286,0.6903,2.5974,1.189,-0.6836,-1.5391,2.3299,0.0524,0,-1.1407,0.5556,4.1688,2.9245,3.1512,2.3295,3.2111,2.2493,4.0628,3.1709,4.0874,,29.9447,0.9204,7863033671,9123845407,8209861000,4732416000,3523657730,29932636865,31862591215,11896951175,4277102575,6555615245,2948400000,57209769213,56.2201,78.6733,37.1209,-188.8616,100.7255,354.8946,38.306,94.2959,307.3888,36.0534,189.7848,33.3013,4.0218,3.27,2.6132,5.3258,68.4165,3.0139,3.4603,14.7392,122.8365,10.0277,13.0923,2.7831,20.9435,1.8251,0.6042,21.9791,1.8019,0.8921,0.6958,4.9949,91.1595,9.6898,13.8392,1.329
2015/12/18,-4.3385,-1.9651,-1.0774,-0.2813,2.4716,-1.5733,-3.0371,-2.1403,1.2565,0,-2.3077,-1.105,3.9868,2.4186,2.0496,2.0928,3.6957,1.7533,2.9095,2.9957,3.8724,,22.1324,0.7833,7521892096,8944555868,8121410000,4719104000,3610749756,29461720258,30894901978,11642326082,4330846272,6555615245,2880360000,56577617067,53.7809,77.1273,36.7209,-188.3303,103.2151,349.3112,37.1426,92.2777,311.2513,36.0534,185.4052,32.9333,3.8473,3.2058,2.5851,5.3108,70.1075,2.9665,3.3552,14.4237,124.38,10.0277,12.7901,2.7524,20.0348,1.7893,0.5977,21.9173,1.8464,0.8781,0.6746,4.888,92.3049,9.6898,13.5198,1.3143
2015/12/21,0.6691,1.0022,1.4851,-0.4231,0.0395,0.6993,0.5527,-0.2792,1.0858,0,0.2187,1.676,3.5079,2.1242,1.8983,1.8902,2.8207,1.2448,2.3516,3.0664,3.6618,,15.4125,0.9837,7572224460,9034200637,8242025000,4699136000,3612177494,29667746274,31065670667,11609820751,4377872008,6555615245,2886660000,57525845286,54.1408,77.9003,37.2663,-187.5334,103.2559,351.7539,37.3479,92.0201,314.6309,36.0534,185.8107,33.4853,3.873,3.2379,2.6234,5.2883,70.1352,2.9872,3.3737,14.3834,125.7306,10.0277,12.8181,2.7985,20.1689,1.8072,0.6065,21.8245,1.8471,0.8843,0.6784,4.8743,93.3072,9.6898,13.5494,1.3364
2015/12/22,0.8124,1.1025,1.7561,3.1161,1.6601,0.5952,0,2.7531,2.4552,0,-0.873,0.2747,2.7424,2.3874,3.0099,1.9003,3.4025,1.1234,2.426,3.4465,3.188,,14.2771,0.8437,7633741793,9133805937,8386763000,4845568000,3672142496,29844340002,31065670667,11929456506,4485359402,6555615245,2861460000,57683883323,54.5807,78.7592,37.9207,-193.3772,104.9701,353.8477,37.3479,94.5535,322.3559,36.0534,184.1886,33.5773,3.9045,3.2736,2.6695,5.4531,71.2995,3.005,3.3737,14.7794,128.8176,10.0277,12.7062,2.8062,20.3328,1.8271,0.6172,22.5046,1.8778,0.8895,0.6784,5.0085,95.5981,9.6898,13.4311,1.34
2015/12/23,-2.5641,-2.3991,-2.8763,-2.8846,-1.8274,-1.3807,-2.382,6.0854,-0.9985,0,-1.0568,-1.6438,2.2362,1.6698,1.8584,1.8883,3.0746,1.1279,1.9337,5.2513,3.2451,,13.2917,0.6839,7438004824,8914674278,8145533000,4705792000,3605038804,29432287970,30325673014,12655408900,4440572988,6555615245,2831220000,56735655104,53.1812,76.8696,36.83,-187.799,103.0519,348.9622,36.4583,100.3075,319.1372,36.0534,182.2421,33.0253,3.8044,3.1951,2.5927,5.2958,69.9966,2.9635,3.2934,15.6788,127.5313,10.0277,12.5719,2.7601,19.8114,1.7833,0.5994,21.8554,1.8435,0.8772,0.6622,5.3133,94.6436,9.6898,13.2892,1.318
2015/12/24,1.1278,0.5587,3.0602,0.9901,-0.7129,0.4,1.1732,1.3271,-2.471,0,1.3796,-0.5571,2.0609,1.3807,2.0874,1.7916,2.2279,0.7909,1.4766,3.4355,2.773,,10.0939,0.4237,7521892096,8964476928,8394804000,4752384000,3579339517,29550017122,30681441116,12823353111,4330846272,6555615245,2870280000,56419579031,53.7809,77.2991,37.9571,-189.6584,102.3172,350.3581,36.886,101.6386,311.2513,36.0534,184.7563,32.8413,3.8473,3.2129,2.6721,5.3483,69.4976,2.9754,3.332,15.8869,124.38,10.0277,12.7454,2.7447,20.0348,1.7932,0.6178,22.0718,1.8304,0.8807,0.67,5.3838,92.3049,9.6898,13.4725,1.3107
2015/12/25,0.223,0,-0.8621,1.9608,2.872,-0.498,-1.2987,0.9717,3.8263,0,-2.0632,0.2801,1.3296,1.2748,1.5363,1.4773,2.5557,0.6014,1.1424,3.8926,2.1969,,10.0545,0.315,7538669551,8964476928,8322435000,4845568000,3682136663,29402855682,30282980842,12947956880,4496556006,6555615245,2811060000,56577617067,53.9009,77.2991,37.6299,-193.3772,105.2557,348.6133,36.4069,102.6262,323.1606,36.0534,180.9444,32.9333,3.8558,3.2129,2.649,5.4531,71.4936,2.9606,3.2887,16.0412,129.1392,10.0277,12.4824,2.7524,20.0795,1.7932,0.6125,22.5046,1.8829,0.8764,0.6613,5.4361,95.8368,9.6898,13.1945,1.3143
2015/12/28,-5.7122,-2.1111,-3.1884,-4.9451,0.349,-1.5015,-0.9868,-3.2218,-3.6853,0,-4.9753,-1.9553,2.3239,1.8631,1.7724,3.2707,3.9339,1.0971,2.0362,3.6413,2.9868,,9.2927,0.5668,7108048219,8775226860,8057082000,4605952000,3694986306,28961371362,29984135637,12530805131,4330846272,6555615245,2671200000,55471350812,50.822,75.6672,36.4301,-183.8146,105.6231,343.3788,36.0477,99.3198,311.2513,36.0534,171.9418,32.2894,3.6356,3.1451,2.5646,5.1835,71.7431,2.9161,3.2563,15.5244,124.38,10.0277,11.8614,2.6986,18.9326,1.7554,0.5929,21.3917,1.8895,0.8632,0.6548,5.261,92.3049,9.6898,12.5381,1.2886
2015/12/29,-0.0787,2.7242,1.3972,0.289,7.4961,2.7439,1.6611,0.9511,4.5502,0,2.6415,1.4245,2.008,1.7673,1.0585,2.0214,5.2304,1.3426,1.5482,2.3251,3.1022,,9.6864,0.4433,7102455734,9014279578,8169656000,4619264000,3971967505,29756043138,30482210979,12649991345,4527906496,6555615245,2741760000,56261540994,50.782,77.7285,36.9391,-184.3459,113.5407,352.8008,36.6465,100.2645,325.4137,36.0534,176.4837,32.7493,3.6327,3.2308,2.6004,5.1985,77.121,2.9961,3.3104,15.6721,130.0395,10.0277,12.1747,2.737,18.9177,1.8032,0.6012,21.4536,2.0311,0.8869,0.6656,5.311,96.505,9.6898,12.8693,1.307
2015/12/30,1.4961,1.326,0.4921,2.3055,0.7189,-0.4946,0.0934,1.7131,6.3304,0,0.9651,0,1.4144,2.1348,1.3191,1.7528,4.6499,0.9648,1.1545,3.4613,4.1374,,6.6097,0.3818,7208712946,9133805937,8209861000,4725760000,4000522268,29608881698,30510672428,12866693553,4814539548,6555615245,2768220000,56261540994,51.5417,78.7592,37.1209,-188.5959,114.357,351.056,36.6807,101.9821,346.0136,36.0534,178.1869,32.7493,3.6871,3.2736,2.6132,5.3183,77.6755,2.9813,3.3135,15.9406,138.2715,10.0277,12.2922,2.737,19.2007,1.8271,0.6042,21.9482,2.0457,0.8825,0.6663,5.402,102.6141,9.6898,12.9934,1.307
2015/12/31,-2.8704,-1.9629,-2.2527,-2.8169,-2.1413,-1.2922,-2.0522,-0.7158,-5.2093,0,-2.9131,-1.1236,1.4072,1.445,1.0433,1.4846,2.4381,0.5785,0.8836,3.9193,3.1485,,4.9668,0.411,7673864282,8954931350,7986989509,4592640000,3914857980,29226261954,29884520568,12774595114,4563735627,6555615245,2687580000,55629388848,50.0623,77.2132,36.2847,-183.2834,111.9082,346.5195,35.9279,101.2521,327.9887,36.0534,172.9962,32.3814,3.5812,3.2093,2.5543,5.1685,76.0122,2.9428,3.2455,15.8265,131.0685,10.0277,11.9341,2.7063,18.6495,1.7913,0.5906,21.3299,2.0019,0.8711,0.6526,5.3634,97.2686,9.6898,12.6149,1.2923
2016/1/4,-9.984,-7.4527,-8.2164,-4.9275,-9.9927,-5.7402,-6.2857,-10.0085,-10.0098,0,-5.1571,-5.9659,1.5554,1.5608,1.1511,1.8001,3.7757,0.918,1.65,2.7086,2.6024,,10.529,0.4996,6907703710,8287544920,7330743878,4366336000,3523657730,27548621540,28006064989,11496052092,4106914200,6555615245,2548980000,52310590082,49.1696,382.124,46.1447,1015.2098,645.5762,318.9302,47.7083,90.8946,279.5009,35.6834,211.3067,43.1281,3.235,2.784,2.279,4.8946,54.1581,2.7908,2.9006,6.0973,86.7572,3.8634,8.0488,2.5931,16.6783,1.6258,0.5896,55.4359,5.7225,0.7433,0.7261,3.5715,243.3618,5.1859,12.6833,0.961
2016/1/5,-3.1056,2.6442,1.4192,-4.7256,-10.0081,3.5256,6.3516,-0.0471,-8.5605,10.0259,9.9357,2.719,2.5709,2.2282,1.9089,2.2911,5.4996,1.6664,2.3278,3.8182,4.9231,0.8544,19.5781,0.9538,6693178750,8506686732,7434782820,4160000000,3171006409,28519887043,29784905499,11490634537,3755340847,7212876583,2802240000,53732932410,47.6426,392.2282,46.7996,967.235,580.9663,330.1745,50.7386,90.8517,255.5742,39.261,232.3016,44.3008,3.1346,2.8576,2.3113,4.6633,48.7379,2.8892,3.0849,6.0944,79.3303,4.2508,8.8485,2.6636,16.1603,1.6688,0.598,52.8162,5.1498,0.7695,0.7722,3.5698,222.5288,5.7059,13.9435,0.9871
2016/1/6,4.5788,9.9532,10.0108,2.4,4.4124,5.16,4.5867,1.7916,6.6786,9.9764,6.6097,5,2.6529,4.0021,4.2939,1.8094,3.4539,2.5621,3.3849,2.2283,3.423,7.8096,29.7897,1.2426,6999642979,9353371009,8179061401,4259840000,3310924747,29991501441,31151055011,11696501634,4006144768,7932464428,2987460000,56419579031,49.8241,431.2673,51.4846,990.4486,606.601,347.2114,53.0658,92.4794,272.6429,43.1778,247.656,46.5158,3.2781,3.1421,2.5427,4.7752,50.8884,3.0383,3.2264,6.2036,84.6284,4.6749,9.4334,2.7968,16.9002,1.8348,0.6578,54.0838,5.377,0.8092,0.8076,3.6338,237.3906,6.2751,14.8652,1.0365
2016/1/7,-9.9825,-2.6624,-7.8278,-5,-10.0043,-5.4956,-3.609,-9.8657,-10.0056,-10,-7.3387,-7.8431,0.3979,3.6989,2.0625,0.5425,0.9209,0.7649,1.3258,0.5648,0.9012,1.7335,7.8619,0.3652,6300904538,9104346222,7538821761,4046848000,2979689498,28343293315,30026827809,10542562380,3605306359,7139217985,2768220000,51994514009,44.8504,419.7852,47.4545,940.9262,545.9147,328.1301,51.1507,83.3557,245.3634,38.8601,229.4814,42.8675,2.9509,3.0584,2.3437,4.5364,45.7974,2.8713,3.1099,5.5916,76.1609,4.2074,8.7411,2.5774,15.2132,1.786,0.6063,51.3796,4.8391,0.7647,0.7784,3.2753,213.6383,5.6476,13.7742,0.9552
2016/1/8,3.5019,9.9562,9.9788,-2.7961,-2.7312,8.4112,7.346,-0.5653,7.205,10,10.0137,6.9909,2.4673,7.7954,4.8261,3.0073,5.7127,4.301,4.5515,3.2645,4.9102,6.3573,27.2199,1.4183,6521558782,10010796447,8291103338,3933696000,2898308424,30727308641,32232590041,10482969273,3865067563,7853139784,3045420000,55629388848,46.421,461.5801,52.1898,914.6174,531.0047,355.7299,54.9082,82.8845,263.0418,42.7461,252.4608,45.8644,3.0542,3.3629,2.5775,4.4096,44.5466,3.1128,3.3384,5.5599,81.6482,4.6281,9.6164,2.7576,15.7459,1.9638,0.6668,49.943,4.7069,0.829,0.8356,3.2568,229.0308,6.2123,15.1536,1.022
