ÈÕÆÚ,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH,000008.SZ,000925.SZ,000976.SZ,300351.SZ,300594.SZ,600495.SH,600528.SH,601766.SH,603111.SH,603500.SH,603680.SH,688009.SH,688015.SH,688033.SH
2018/9/4,0.4739,2.2263,1.5625,1.3118,,0.4494,0.4836,1.1084,4.186,1.0526,0.0569,,,,1.8921,0.7685,0.5513,0.6777,,1.0035,0.2393,0.0854,2.1751,2.4944,1.9655,,,,10769078141,2520774545,2668706058,2403976606,,5400613260,19094211019,1.88154E+11,3307956960,580608000,1033704000,,,,13.6759,50.3405,14.6973,21.3047,,321.3126,17.2332,21.8194,15.8416,26.0792,17.2313,,,,1.6818,1.3154,1.7752,1.3676,,1.7303,1.5792,1.9383,1.1434,2.5873,4.9125,,,,5.1266,1.4528,4.1769,3.0439,,4.0001,1.453,1.1166,1.8405,6.7809,3.5257,,,
2018/9/5,1.4151,-1.9964,-0.8791,-2.0916,,-3.8031,-3.1761,-1.827,2.6786,-1.6493,-1.2514,,,,1.8015,0.7228,0.5376,0.7911,,1.4794,0.3599,0.0834,3.0651,2.5586,2.2264,,,,10921470756,2470450552,2645244906,2353694227,,5195220810,18487753884,1.84717E+11,3396562950,571032000,1020768000,,,,13.8694,49.3356,14.5681,20.8591,,309.0927,16.6859,21.4207,16.266,25.6491,17.0157,,,,1.7056,1.2891,1.7596,1.339,,1.6645,1.529,1.9029,1.1741,2.5446,4.8511,,,,5.1991,1.4238,4.1402,2.9803,,3.848,1.4069,1.0962,1.8898,6.6691,3.4816,,,
2018/9/6,7.4419,0.1852,-0.6652,-0.4069,,-0.2326,-0.7952,0,-1.7391,-1.0591,-0.1728,,,,3.3919,0.539,0.457,0.5937,,0.8409,0.3883,0.0868,1.4492,2.2321,1.5461,,,,11734231370,2475025461,2627649042,2344116631,,5183138901,18340733972,1.84717E+11,3337492290,564984000,1019004000,,,,14.9015,49.4269,14.4712,20.7742,,308.3739,16.5532,21.4207,15.9831,25.3774,16.9863,,,,1.8325,1.2915,1.7479,1.3335,,1.6607,1.5169,1.9029,1.1536,2.5177,4.8427,,,,5.586,1.4264,4.1126,2.9681,,3.8391,1.3957,1.0962,1.8569,6.5985,3.4755,,,
2018/9/7,2.381,1.6636,1.5625,-0.3064,,2.7972,1.9038,0,2.2124,-0.7136,-0.9233,,,,2.8985,0.9108,0.5843,0.5955,,1.7962,0.3863,0.0653,1.7454,3.9744,2.0472,,,,12013617832,2516199637,2668706058,2336933434,,5328121807,18689906262,1.84717E+11,3411330615,560952000,1009596000,,,,15.2563,50.2492,14.6973,20.7106,,316.9997,16.8683,21.4207,16.3367,25.1963,16.8295,,,,1.8761,1.313,1.7752,1.3295,,1.7071,1.5457,1.9029,1.1792,2.4997,4.798,,,,5.719,1.4501,4.1769,2.959,,3.9465,1.4222,1.0962,1.898,6.5514,3.4435,,,
2018/9/10,-1.4799,-2,0.2198,-2.1516,,-2.2676,-0.59,-1.1166,0,-2.5157,-0.6989,,,,3.1781,0.7018,0.6851,0.7877,,0.9623,0.2226,0.0719,1.546,2.3783,1.7626,,,,11835826447,2465875644,2674571346,2286651055,,5207302719,18579641328,1.82654E+11,3411330615,546840000,1002540000,,,,15.0306,49.2442,14.7296,20.265,,309.8115,16.7688,21.1815,16.3367,24.5625,16.7119,,,,1.8484,1.2867,1.7791,1.3008,,1.6684,1.5366,1.8816,1.1792,2.4368,4.7644,,,,5.6344,1.4211,4.1861,2.8954,,3.857,1.4139,1.084,1.898,6.3865,3.4194,,,
2018/9/11,-1.9313,0,-0.8772,0.2094,,-0.9281,-2.8684,0.2509,-0.2165,0.9217,0.1173,,,,1.6636,0.5306,0.6426,0.7916,,0.9045,0.4678,0.0674,0.9842,2.9887,1.6394,,,,11607237524,2465875644,2651110194,2291439853,,5158975083,18046694149,1.83112E+11,3403946783,551880000,1003716000,,,,14.7403,49.2442,14.6004,20.3074,,306.9362,16.2878,21.2347,16.3013,24.7888,16.7315,,,,1.8127,1.2867,1.7635,1.3036,,1.6529,1.4925,1.8864,1.1766,2.4593,4.77,,,,5.5256,1.4211,4.1494,2.9014,,3.8212,1.3733,1.0867,1.8939,6.4454,3.4234,,,
2018/9/12,0.4376,0.3711,-0.885,0.418,,0.2342,-0.3055,0,0.8677,0.0913,-0.1172,,,,0.6914,0.4901,0.4576,0.852,,0.5805,0.1839,0.0586,1.2771,3.8365,2.1275,,,,11658035063,2475025461,2627649042,2301017449,,5171056992,17991561682,1.83112E+11,3433482113,552384000,1002540000,,,,14.8048,49.4269,14.4712,20.3923,,307.655,16.238,21.2347,16.4428,24.8115,16.7119,,,,1.8206,1.2915,1.7479,1.309,,1.6568,1.488,1.8864,1.1868,2.4615,4.7644,,,,5.5498,1.4264,4.1126,2.9136,,3.8301,1.3691,1.0867,1.9103,6.4513,3.4194,,,
2018/9/13,-0.6536,1.1091,-0.4464,1.3528,,1.4019,1.0215,0.8761,-0.2151,1.1861,1.349,,,,0.8195,0.5605,0.4577,0.7246,,0.7937,0.2221,0.1051,1.1087,2.9017,2.6618,,,,11581838755,2502474911,2615918466,2332144636,,5243548445,18175336572,1.84717E+11,3426098280,558936000,1016064000,,,,14.708,49.9751,14.4066,20.6681,,311.968,16.4039,21.4207,16.4074,25.1058,16.9373,,,,1.8087,1.3058,1.7401,1.3267,,1.68,1.5032,1.9029,1.1843,2.4907,4.8287,,,,5.5135,1.4422,4.0943,2.953,,3.8838,1.3831,1.0962,1.9062,6.5278,3.4655,,,
2018/9/14,0,2.5594,-0.2242,-1.3347,,-2.765,-0.5056,1.4888,-2.8017,-2.5248,-0.9838,,,,0.5871,2.1544,0.6882,0.6969,,0.7597,0.1657,0.1453,0.6566,2.6561,2.3041,,,,11581838755,2566523629,2610053178,2301017449,,5098565539,18083449127,1.87467E+11,3330108458,544824000,1006068000,,,,14.708,51.2542,14.3743,20.3923,,303.3421,16.321,21.7396,15.9477,24.4719,16.7707,,,,1.8087,1.3393,1.7362,1.309,,1.6336,1.4956,1.9312,1.1511,2.4278,4.7812,,,,5.5135,1.4791,4.0851,2.9136,,3.7764,1.3761,1.1125,1.8528,6.363,3.4314,,,
2018/9/17,0.2193,-2.852,-1.3483,-2.2893,,-4.0284,-2.8455,-1.2225,-1.9956,-4.8104,-3.2145,,,,0.5708,0.9343,0.401,0.6143,,0.7622,0.2142,0.0829,0.829,2.5083,1.7127,,,,11607237524,2493325094,2574861450,2248340670,,4893173088,17568879436,1.85175E+11,3263653965,518616000,973728000,,,,14.7403,49.7924,14.1805,19.9254,,291.1222,15.8565,21.4739,15.6295,23.2947,16.2316,,,,1.8127,1.3011,1.7128,1.2791,,1.5678,1.453,1.9076,1.1281,2.311,4.6275,,,,5.5256,1.4369,4.03,2.8469,,3.6243,1.3369,1.0989,1.8158,6.0569,3.3211,,,
2018/9/18,2.8446,1.4679,3.1891,2.7689,,6.9136,5.8577,5.0743,9.9548,4.3732,1.2681,,,,0.8943,1.0032,0.742,0.8402,,1.9354,0.692,0.3124,3.5691,4.3503,2.358,,,,11937421524,2529924362,2656975482,2310595045,,5231466536,18598018817,1.94571E+11,3588542595,541296000,986076000,,,,15.1596,50.5233,14.6327,20.4772,,311.2492,16.7854,22.5635,17.1854,24.3134,16.4374,,,,1.8642,1.3202,1.7674,1.3145,,1.6761,1.5381,2.0044,1.2404,2.4121,4.6862,,,,5.6828,1.458,4.1585,2.9257,,3.8749,1.4153,1.1547,1.9966,6.3218,3.3632,,,
2018/9/19,-1.4894,1.9892,0.883,0.9326,,-0.2309,-0.2964,-0.5889,10.0823,0.5587,0.5963,,,,2.1506,1.6106,0.5834,1.0118,,1.5257,0.4616,0.203,0.6323,3.9583,3.0655,,,,11759630140,2580248355,2680436634,2332144636,,5219384628,18542886351,1.93425E+11,3950350388,544320000,991956000,,,,14.9338,51.5282,14.7619,20.6681,,310.5303,16.7356,22.4306,18.918,24.4493,16.5354,,,,1.8365,1.3464,1.783,1.3267,,1.6723,1.5336,1.9926,1.3655,2.4256,4.7141,,,,5.5981,1.487,4.1953,2.953,,3.8659,1.4111,1.1479,2.1979,6.3571,3.3833,,,
2018/9/20,-0.8639,0.5319,1.5317,-0.616,,0.9259,0,-0.237,2.4299,0.1852,0.7113,,,,1.3275,1.0388,1.2553,0.806,,1.38,0.4245,0.1207,10.1692,2.4238,2.6215,,,,11658035063,2593973080,2721493651,2317778242,,5267712263,18542886351,1.92967E+11,4046340210,545328000,999012000,,,,14.8048,51.8023,14.9881,20.5408,,313.4056,16.7356,22.3775,19.3777,24.4946,16.653,,,,1.8206,1.3536,1.8104,1.3186,,1.6878,1.5336,1.9879,1.3987,2.4301,4.7477,,,,5.5498,1.4949,4.2595,2.9348,,3.9017,1.4111,1.1452,2.2513,6.3689,3.4074,,,
2018/9/21,-0.4357,1.0582,4.5259,3.2025,,5.9633,1.7839,2.6128,-5.8394,0.7394,0.9417,,,,0.6644,1.2402,1.9391,1.7353,,4.0757,0.485,0.2467,6.931,4.5609,3.5904,,,,11607237524,2621422530,2844664699,2392004611,,5581841893,18873681152,1.98009E+11,3810057570,549360000,1008420000,,,,14.7403,52.3505,15.6664,21.1986,,332.0949,17.0342,22.9622,18.2462,24.6757,17.3998,,,,1.8127,1.3679,1.8923,1.3608,,1.7884,1.5609,2.0398,1.317,2.448,4.9606,,,,5.5256,1.5108,4.4523,3.0288,,4.1344,1.4362,1.1751,2.1198,6.416,3.5601,,,
2018/9/25,-0.2188,-1.3962,-2.268,-0.6006,,-1.7316,-1.1685,-0.6944,0,1.1009,-1.4577,,,,0.4916,0.6357,1.2529,0.8575,,2.6734,0.4351,0.1275,3.7136,3.418,1.9627,,,,11581838755,2584823263,2780146531,2377638217,,5485186622,18653151284,1.96634E+11,3810057570,555408000,993720000,,,,14.708,51.6196,15.3111,21.0713,,326.3444,16.8351,22.8027,18.2462,24.9473,17.1461,,,,1.8087,1.3488,1.8494,1.3526,,1.7574,1.5427,2.0257,1.317,2.475,4.8883,,,,5.5135,1.4897,4.3513,3.0106,,4.0628,1.4194,1.1669,2.1198,6.4866,3.5083,,,
2018/9/26,-0.6579,-0.531,-0.8439,0,,-0.2203,0,-0.1166,-1.5504,-0.9982,0.5917,,,,0.5358,0.7485,0.8759,0.9405,,1.6956,0.3497,0.1538,3.1553,2.9409,3.1506,,,,11505642448,2571098538,2756685379,2377638217,,5473104714,18653151284,1.96405E+11,3750986910,549864000,999600000,,,,14.6113,51.3455,15.1819,21.0713,,325.6256,16.8351,22.7761,17.9633,24.6983,17.2476,,,,1.7968,1.3416,1.8338,1.3526,,1.7536,1.5427,2.0233,1.2966,2.4503,4.9172,,,,5.4772,1.4818,4.3146,3.0106,,4.0538,1.4194,1.1656,2.087,6.4219,3.529,,,
2018/9/27,-2.8698,-2.669,-1.4894,-2.1148,,0.4415,-0.2956,0.3501,-3.3465,-3.758,-2.9412,,,,1.3691,0.7178,0.81,0.8855,,2.1667,0.4198,0.133,2.9972,3.1901,3.1197,,,,11175458448,2502474911,2715628363,2327355838,,5497268531,18598018817,1.97092E+11,3625461758,529200000,970200000,,,,14.192,49.9751,14.9558,20.6257,,327.0632,16.7854,22.8559,17.3622,23.7701,16.7403,,,,1.7452,1.3058,1.8065,1.324,,1.7613,1.5381,2.0304,1.2532,2.3582,4.7726,,,,5.32,1.4422,4.2503,2.9469,,4.0717,1.4153,1.1696,2.0171,6.1805,3.4252,,,
2018/9/28,0,1.0969,0.432,0.2058,,1.0989,1.581,0.4651,-2.0367,1.5238,0.0606,,,,1.1928,0.4213,0.3912,0.5074,,1.6589,0.424,0.099,1.993,1.9839,2.488,,,,11175458448,2529924362,2727358939,2332144636,,5557678076,18892058641,1.98009E+11,3551623433,537264000,970788000,,,,14.192,50.5233,15.0204,20.6681,,330.6573,17.0508,22.9622,17.0086,24.1323,16.7505,,,,1.7452,1.3202,1.8143,1.3267,,1.7807,1.5624,2.0398,1.2277,2.3941,4.7755,,,,5.32,1.458,4.2687,2.953,,4.1165,1.4376,1.1751,1.976,6.2747,3.4273,,,
2018/10/8,0,-3.9783,-3.6559,-4.4148,,-2.8261,-2.9183,-3.2407,-5.6133,-4.409,-4.9061,,,,0.8883,0.6725,0.553,1.0457,,1.1438,0.3379,0.1826,1.5963,2.9255,2.3174,,,,11175458448,2429276376,2627649042,2229185478,,5400613260,18340733972,1.91592E+11,3352259955,513576000,923160000,,,,14.192,48.5133,14.4712,19.7557,,321.3126,16.5532,22.218,16.0538,23.0683,15.9287,,,,1.7452,1.2676,1.7479,1.2682,,1.7303,1.5169,1.9737,1.1588,2.2886,4.5412,,,,5.32,1.4,4.1126,2.8226,,4.0001,1.3957,1.137,1.8651,5.9981,3.2591,,,
2018/10/9,-0.4545,0.1883,0,0.4296,,2.2371,0.9018,1.0766,0.6608,1.472,0.4459,,,,0.8574,0.3747,0.6039,0.4428,,1.1351,0.1893,0.1156,1.2743,2.6099,1.4808,,,,11124660910,2433851285,2627649042,2238763074,,5521432349,18506131373,1.93654E+11,3374411453,521136000,927276000,,,,14.1274,48.6047,14.4712,19.8406,,328.5008,16.7024,22.4572,16.1599,23.4079,15.9997,,,,1.7373,1.27,1.7479,1.2736,,1.7691,1.5305,1.995,1.1664,2.3223,4.5614,,,,5.2959,1.4027,4.1126,2.8347,,4.0896,1.4083,1.1492,1.8774,6.0864,3.2737,,,
2018/10/10,-0.2283,-0.5639,0.4464,-0.4278,,2.6258,2.284,2.2485,0.6565,5.8027,1.078,,,,0.6974,0.395,0.4257,0.4642,,1.986,0.5093,0.1657,1.2003,6.6325,2.465,,,,11099262140,2420126559,2639379618,2229185478,,5666415255,18928813619,1.98009E+11,3396562950,551376000,937272000,,,,14.0952,48.3306,14.5358,19.7557,,337.1267,17.0839,22.9622,16.266,24.7662,16.1722,,,,1.7333,1.2629,1.7557,1.2682,,1.8155,1.5655,2.0398,1.1741,2.457,4.6106,,,,5.2838,1.3948,4.131,2.8226,,4.197,1.4404,1.1751,1.8898,6.4395,3.309,,,
2018/10/11,-5.9497,-10.0189,-10,-9.9893,,-1.919,-0.4854,-5.3241,-10,-8.7751,-9.9749,,,,1.5409,1.3521,1.1376,1.3979,,4.0991,1.6571,0.2402,2.2347,6.765,3.8463,,,,10438894141,2177656413,2375441656,2006506370,,5557678076,18836926174,1.87467E+11,3056906655,502992000,843780000,,,,13.2566,43.4884,13.0823,17.7822,,330.6573,17.001,21.7396,14.6394,22.5929,14.559,,,,1.6302,1.1363,1.5802,1.1415,,1.7807,1.5579,1.9312,1.0567,2.2414,4.1507,,,,4.9694,1.255,3.7179,2.5407,,4.1165,1.4334,1.1125,1.7008,5.8744,2.9789,,,
2018/10/12,-3.6496,-4.6218,0.2469,-2.864,,-5,-1.1707,1.2225,-1.9324,-2.3046,-3.2753,,,,1.9804,1.7313,1.0747,0.945,,2.6666,1.1133,0.172,1.7236,5.3216,3.4181,,,,10057912603,2077008427,2381306944,1949040794,,5279794172,18616396306,1.89758E+11,2997835995,491400000,816144000,,,,12.7728,41.4784,13.1146,17.273,,314.1244,16.802,22.0054,14.3565,22.0723,14.0822,,,,1.5707,1.0838,1.5841,1.1088,,1.6916,1.5397,1.9548,1.0362,2.1898,4.0147,,,,4.788,1.197,3.7271,2.4679,,3.9107,1.4167,1.1261,1.6679,5.7391,2.8813,,,
2018/10/15,-2.7778,-2.8634,-3.4483,-2.8256,,-6.1785,-4.541,-1.57,0.4926,0.3077,-1.2968,,,,1.2872,0.813,0.5286,0.5455,,1.9785,0.6341,0.1037,1.1843,3.403,1.7918,,,,9791282944,2017534618,2299192912,1893969617,,4953582633,17771031815,1.86779E+11,3012603660,492912000,805560000,,,,12.418,40.2907,12.6623,16.7849,,294.7163,16.039,21.6599,14.4272,22.1402,13.8995,,,,1.5271,1.0528,1.5294,1.0775,,1.5871,1.4697,1.9241,1.0413,2.1965,3.9627,,,,4.655,1.1627,3.5986,2.3982,,3.669,1.3523,1.1084,1.6761,5.7567,2.844,,,
2018/10/16,-8.0519,-1.1338,0.2551,-2.1492,,-3.4146,-3.6194,-1.4724,-1.7157,-3.0675,-1.6058,,,,4.168,0.5927,0.5646,0.7489,,1.0913,0.4174,0.1153,1.0072,3.7137,2.1144,,,,9002893928,1994660075,2305058200,1853264834,,4784435909,17127819701,1.84029E+11,2960916833,477792000,792624000,,,,11.4181,39.8339,12.6946,16.4242,,284.6528,15.4585,21.341,14.1797,21.461,13.6763,,,,1.4041,1.0408,1.5333,1.0543,,1.5329,1.4165,1.8958,1.0235,2.1291,3.899,,,,4.2802,1.1496,3.6077,2.3466,,3.5438,1.3034,1.0921,1.6474,5.5801,2.7983,,,
2018/10/17,3.9548,0.9174,-4.0712,1.938,,1.2626,2.7897,1.868,0.7481,2.1097,0,,,,2.5613,0.9025,0.8587,0.6328,,0.9832,0.4424,0.1159,0.8273,3.3091,3.6015,,,,9358940580,2012959709,2211213591,1889180819,,4844845453,17605634414,1.87467E+11,2983068330,487872000,792624000,,,,11.8696,40.1993,12.1778,16.7425,,288.2469,15.8897,21.7396,14.2858,21.9138,13.6763,,,,1.4596,1.0504,1.4709,1.0747,,1.5523,1.4561,1.9312,1.0311,2.174,3.899,,,,4.4495,1.1601,3.4609,2.3921,,3.5885,1.3397,1.1125,1.6597,5.6979,2.7983,,,
2018/10/18,-2.7174,1.3636,-7.9576,-2.0279,,-2.7431,-4.6973,0,-5.4455,3.2025,-5.2671,,,,2.0406,1.4046,2.4336,0.5113,,1.0015,0.4741,0.2278,1.0628,8.5763,3.2027,,,,9104621543,2040409160,2035254950,1850870435,,4711944455,16778647411,1.87467E+11,2820624015,503496000,750876000,,,,11.5471,40.7475,11.2087,16.4029,,280.3399,15.1433,21.7396,13.5078,22.6156,12.956,,,,1.42,1.0647,1.3539,1.0529,,1.5097,1.3877,1.9312,0.975,2.2437,3.6937,,,,4.3286,1.1759,3.1855,2.3436,,3.4901,1.2768,1.1125,1.5693,5.8803,2.6509,,,
2018/10/19,9.4972,-0.4484,-0.5764,2.3286,,1.2821,3.3954,0.489,0.5236,1.7017,2.3493,,,,2.8584,1.6211,1.6179,0.8119,,1.3078,0.3193,0.2123,1.1527,6.8733,3.0497,,,,9969306270,2031259343,2023524374,1893969617,,4772354000,17348349569,1.88383E+11,2835391680,512064000,768516000,,,,12.6437,40.5648,11.1441,16.7849,,283.934,15.6575,21.8459,13.5786,23.0004,13.2604,,,,1.5548,1.0599,1.3461,1.0775,,1.529,1.4348,1.9407,0.9801,2.2818,3.7804,,,,4.7397,1.1706,3.1671,2.3982,,3.5348,1.3202,1.118,1.5775,5.9804,2.7132,,,
2018/10/22,2.2959,4.2793,6.3768,4.2984,,5.8228,3.9195,3.163,4.9479,3.8386,5.1262,,,,3.0624,2.0261,1.3589,1.5957,,1.6479,0.4494,0.3077,1.4191,8.2126,5.7661,,,,10198193404,2118182603,2152560711,1975379183,,5050237903,18028316660,1.94342E+11,2975684498,531720000,807912000,,,,12.934,42.3007,11.8548,17.5064,,300.4668,16.2712,22.5369,14.2504,23.8833,13.9401,,,,1.5905,1.1053,1.4319,1.1238,,1.6181,1.491,2.002,1.0286,2.3694,3.9742,,,,4.8485,1.2207,3.3691,2.5012,,3.7406,1.3719,1.1533,1.6556,6.21,2.8523,,,
2018/10/23,0.7481,-1.5119,-0.545,-1.9394,,-1.6746,-1.7329,-2.0047,0.2481,-1.8957,-3.0568,,,,1.6883,1.1886,1.3403,0.7419,,1.2347,0.3424,0.1855,1.4026,6.1456,3.677,,,,10274489115,2086158244,2140830135,1937068799,,4965664541,17715899348,1.90446E+11,2983068330,521640000,783216000,,,,13.0308,41.6611,11.7902,17.1669,,295.4351,15.9892,22.0851,14.2858,23.4306,13.514,,,,1.6024,1.0886,1.4241,1.102,,1.591,1.4652,1.9619,1.0311,2.3245,3.8528,,,,4.8848,1.2023,3.3507,2.4527,,3.678,1.3481,1.1302,1.6597,6.0922,2.7651,,,
2018/10/24,0.7426,0.4386,2.7397,0.2472,,2.6764,-0.2075,0.2407,-0.495,1.9324,5.4054,,,,1.5527,0.7137,0.9631,0.5286,,1.649,0.3139,0.2431,1.0426,4.7357,8.5405,,,,10350784826,2095308061,2199483015,1941857597,,5098565539,17679144370,1.90904E+11,2968300665,531720000,825552000,,,,13.1276,41.8439,12.1132,17.2093,,303.3421,15.9561,22.1383,14.215,23.8833,14.2445,,,,1.6143,1.0934,1.4631,1.1047,,1.6336,1.4621,1.9666,1.026,2.3694,4.061,,,,4.921,1.2076,3.4425,2.4588,,3.7764,1.3453,1.1329,1.6515,6.21,2.9145,,,
2018/10/25,2.457,-0.2183,0.5333,-2.5894,,2.8436,-0.7277,-1.6807,-0.995,-1.7062,-2.849,,,,1.8732,1.2243,0.8311,1.4345,,1.9984,0.2519,0.145,1.0669,3.7955,5.2791,,,,10605103864,2090733153,2211213591,1891575218,,5243548445,17550501947,1.87696E+11,2938765335,522648000,802032000,,,,13.4501,41.7525,12.1778,16.7637,,311.968,15.84,21.7662,14.0736,23.4758,13.8387,,,,1.654,1.091,1.4709,1.0761,,1.68,1.4515,1.9336,1.0158,2.329,3.9453,,,,5.0419,1.2049,3.4609,2.3951,,3.8838,1.3355,1.1139,1.6351,6.104,2.8315,,,
2018/10/26,1.9185,0,-1.3263,0.8861,,-1.3825,1.1518,-0.9768,0,0.3857,0.5865,,,,1.5631,0.749,0.6033,0.8111,,1.1512,0.2533,0.1123,0.9637,2.8455,2.9893,,,,10808559094,2090733153,2181887151,1908336011,,5171056992,17752654326,1.85862E+11,2938765335,524664000,806736000,,,,13.7081,41.7525,12.0163,16.9122,,307.655,16.0224,21.5536,14.0736,23.5664,13.9198,,,,1.6857,1.091,1.4514,1.0856,,1.6568,1.4682,1.9147,1.0158,2.338,3.9685,,,,5.1387,1.2049,3.415,2.4164,,3.8301,1.3509,1.103,1.6351,6.1276,2.8481,,,
2018/10/29,-0.9412,0.8753,1.0753,0.1255,,-2.8037,-0.1035,0.2466,-2.5126,-1.9212,-1.6035,,,,1.5287,0.9313,0.8494,0.7037,,0.6393,0.239,0.1162,0.69,2.0827,1.84,,,,10706831479,2109032786,2205348303,1910730410,,5026074086,17734276837,1.86321E+11,2864927010,514584000,793800000,,,,13.5791,42.1179,12.1455,16.9334,,299.0292,16.0058,21.6068,13.72,23.1136,13.6966,,,,1.6699,1.1005,1.467,1.087,,1.6103,1.4667,1.9194,0.9903,2.2931,3.9048,,,,5.0903,1.2155,3.4517,2.4194,,3.7227,1.3495,1.1057,1.594,6.0098,2.8024,,,
2018/10/30,2.1378,1.3015,3.1915,1.0025,,0.9615,0.5181,0.492,1.8041,1.665,4,,,,1.5861,1.1962,1.2545,0.831,,0.7024,0.2432,0.151,0.7912,3.6582,5.8156,,,,10935718613,2136482237,2275731760,1929885602,,5074401721,17826164282,1.87238E+11,2916613838,523152000,825552000,,,,13.8694,42.6661,12.5331,17.1032,,301.9045,16.0888,21.7131,13.9675,23.4985,14.2445,,,,1.7056,1.1148,1.5138,1.0979,,1.6258,1.4743,1.9289,1.0082,2.3313,4.061,,,,5.1991,1.2313,3.5618,2.4436,,3.7585,1.3565,1.1112,1.6227,6.1099,2.9145,,,
2018/10/31,2.5581,0.8565,2.8351,1.737,,3.5714,3.9175,3.7944,3.2911,1.2524,1.9943,,,,1.4809,1.4465,1.1599,1.2176,,1.9788,0.8562,0.4284,1.6275,5.6902,7.0564,,,,11215469554,2154781871,2340249928,1963407188,,5255630354,18524508862,1.94342E+11,3012603660,529704000,842016000,,,,14.2242,43.0316,12.8884,17.4003,,312.6868,16.719,22.5369,14.4272,23.7928,14.5286,,,,1.7492,1.1244,1.5568,1.117,,1.6839,1.5321,2.002,1.0413,2.3605,4.142,,,,5.3321,1.2418,3.6628,2.4861,,3.8928,1.4097,1.1533,1.6761,6.1864,2.9727,,,
2018/11/1,-1.3605,0.4246,-0.5013,0.6098,,-1.3793,0.3968,1.4151,-0.7353,-0.1903,-0.2095,,,,1.8497,1.6713,0.9069,1.3411,,1.5516,0.6177,0.3957,1.5922,4.8993,5.6059,,,,11062878131,2163931687,2328519352,1975379183,,5183138901,18598018817,1.97092E+11,2990452163,528696000,840252000,,,,14.0307,43.2143,12.8238,17.5064,,308.3739,16.7854,22.8559,14.3211,23.7475,14.4981,,,,1.7254,1.1292,1.549,1.1238,,1.6607,1.5381,2.0304,1.0337,2.356,4.1333,,,,5.2596,1.2471,3.6445,2.5012,,3.8391,1.4153,1.1696,1.6638,6.1746,2.9664,,,
2018/11/2,0.4598,2.537,1.7632,2.6667,,2.0979,1.1858,1.3953,2.4691,2.1926,1.9594,,,,1.5939,1.7495,0.7366,1.4017,,1.3343,0.464,0.2949,1.6532,4.6826,4.4468,,,,11113741939,2218830589,2369576368,2028055961,,5291876081,18818548685,1.99842E+11,3064290488,540288000,856716000,,,,14.0952,44.3106,13.05,17.9732,,314.8433,16.9844,23.1748,14.6747,24.2682,14.7822,,,,1.7333,1.1578,1.5763,1.1537,,1.6955,1.5564,2.0587,1.0592,2.4076,4.2143,,,,5.2838,1.2787,3.7087,2.5679,,3.9196,1.432,1.186,1.7049,6.31,3.0246,,,
2018/11/5,3.4325,0.2062,0.2475,1.2987,,-0.9132,0.1953,0.4587,1.4458,0.2799,0.6177,,,,2.0271,1.7085,0.6983,1.4452,,1.0641,0.3832,0.1964,1.6426,5.0065,5.1012,,,,11495220495,2223405497,2375441656,2054394351,,5243548445,18855303663,2.00759E+11,3108593483,541800000,862008000,,,,14.579,44.402,13.0823,18.2066,,311.968,17.0176,23.2811,14.8869,24.3361,14.8735,,,,1.7928,1.1602,1.5802,1.1687,,1.68,1.5594,2.0682,1.0745,2.4144,4.2403,,,,5.4651,1.2814,3.7179,2.6013,,3.8838,1.4348,1.1914,1.7295,6.3277,3.0433,,,
2018/11/6,-1.9912,2.4691,-0.4938,-0.3497,,-0.2304,0.5848,-1.0274,0.2375,-1.0233,-2.1828,,,,1.9102,2.8557,0.5688,1.0133,,0.7948,0.4287,0.1381,1.1848,3.3253,3.0441,,,,11266333361,2278304398,2363711080,2047211154,,5231466536,18965568596,1.98696E+11,3115977315,536256000,843192000,,,,14.2887,45.4983,13.0176,18.143,,311.2492,17.1171,23.0419,14.9223,24.0871,14.5489,,,,1.7571,1.1889,1.5724,1.1646,,1.6761,1.5685,2.0469,1.0771,2.3897,4.1478,,,,5.3563,1.313,3.6995,2.5922,,3.8749,1.4432,1.1792,1.7337,6.2629,2.9768,,,
