ÈÕÆÚ,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH
2014/9/18,-0.386,1.4869,,,,,0.6971,0,0,0.9901,0.4895,0.4532,2.2985,0,0,2.1429,1.842,1.3489,,,,,,,,,,,,,,,,2.1605,1.2888,,,,,1.2731,,,1.2272,2.5557,1.5249,3.367,,,4.5956,4.3599,4.6824,,,,,,,,,,,,,,,,6461768939,5101496522,,,,,2382659328,3277865033,1377941974,3978000000,2008603900,1891698461,1105713076,743238606,1154700000,640213882.9,773375000,667200000,,,,,,,,,,,,,,,,135.5464,68.1926,,,,,85.7179,35.0442,78.1217,50.6044,62.2433,34.2117,39.761,42.0864,39.6725,117.1018,54.7718,44.4156,,,,,,,,,,,,,,,,7.7421,7.5616,,,,,5.3012,3.4993,5.5958,4.8029,2.4075,5.0529,3.6665,3.6141,6.2003,5.9745,11.4641,14.2756,,,,,,,,,,,,,,,,4.8725,17.4655,,,,,11.2705,5.2292,7.9425,4.7668,10.6789,11.0627,18.1755,5.9501,9.3086,22.779,8.2755,14.5572,,,,,,,,,,,,,,,
2014/9/19,2.131,10,,,,,5.6075,0,0,2.9412,1.7715,1.6541,0.6036,0,0,3.0594,0.9739,1.1151,,,,,,,,,,,,,,,,2.8994,3.3871,,,,,2.846,,,1.2024,2.8475,2.2966,2.2454,,,6.7551,6.0764,4.3162,,,,,,,,,,,,,,,,6599466456,5611646174,,,,,2516266393,3277865033,1377941974,4095000000,2044185900,1922989714,1112387400,743238606,1154700000,659800846.1,780907000,674640000,,,,,,,,,,,,,,,,138.4349,75.0119,,,,,90.5245,35.0442,80.206,52.0927,63.3459,34.7776,40.001,42.0864,39.6725,120.6845,55.3053,44.9109,,,,,,,,,,,,,,,,7.907,8.3178,,,,,5.5985,3.4993,5.7451,4.9441,2.4502,5.1365,3.6887,3.6141,6.2003,6.1572,11.5757,14.4348,,,,,,,,,,,,,,,,4.9764,19.2121,,,,,11.9025,5.2292,8.1544,4.907,10.868,11.2457,18.2852,5.9501,9.3086,23.4759,8.3561,14.7195,,,,,,,,,,,,,,,
2014/9/22,-0.7587,2.6638,,,,,-3.3104,0,0,-2.8571,-1.3055,-1.1834,-2.1667,0,0,-2.4173,0.1033,-3.2373,,,,,,,,,,,,,,,,2.9685,2.3704,,,,,2.1417,,,1.1563,2.3605,1.9264,1.9933,,,5.6238,5.0658,4.2817,,,,,,,,,,,,,,,,6549394632,5761131886,,,,,2432968162,3277865033,1377941974,3978000000,2017499400,1900232439,1088285673,743238606,1154700000,643851461.8,781714000,652800000,,,,,,,,,,,,,,,,137.3845,77.0101,,,,,87.5278,35.0442,80.206,50.6044,62.519,34.3661,39.1343,42.0864,39.6725,117.7672,55.3624,43.457,,,,,,,,,,,,,,,,7.847,8.5394,,,,,5.4132,3.4993,5.7451,4.8029,2.4182,5.0757,3.6087,3.6141,6.2003,6.0084,11.5877,13.9675,,,,,,,,,,,,,,,,4.9386,19.7239,,,,,11.5085,5.2292,8.1544,4.7668,10.7262,11.1126,17.889,5.9501,9.3086,22.9084,8.3648,14.243,,,,,,,,,,,,,,,
2014/9/23,5.237,9.9259,,,,,-0.4068,0,0,1.3333,2.2046,3.7425,2.0443,0,0,1.7818,0.2753,1.1765,,,,,,,,,,,,,,,,7.7343,3.1371,,,,,1.8688,,,1.0655,2.824,1.8661,1.8915,,,5.3605,5.5083,3.3539,,,,,,,,,,,,,,,,6892386629,6332974055,,,,,2423071342,3277865033,1377941974,4031040000,2061976900,1971348923,1110533421,743238606,1154700000,655323825.9,783866000,660480000,,,,,,,,,,,,,,,,144.5794,84.654,,,,,87.1718,35.0442,80.206,51.2791,63.8972,35.6522,39.9343,42.0864,39.6725,119.8656,55.5148,43.9683,,,,,,,,,,,,,,,,8.258,9.387,,,,,5.3911,3.4993,5.7451,4.8669,2.4715,5.2657,3.6825,3.6141,6.2003,6.1155,11.6196,14.1318,,,,,,,,,,,,,,,,5.1972,21.6816,,,,,11.4617,5.2292,8.1544,4.8303,10.9626,11.5285,18.2547,5.9501,9.3086,23.3166,8.3878,14.4106,,,,,,,,,,,,,,,
2014/9/24,1.8888,-0.7306,,,,,0.6467,0,0,4.1022,2.9336,5.0505,1.0351,0,0,2.0068,3.466,1.3081,,,,,,,,,,,,,,,,7.6282,2.2513,,,,,1.8978,,,2.0959,6.3933,3.7889,2.669,,,6.9209,14.3973,4.6759,,,,,,,,,,,,,,,,7022573372,6286704667,,,,,2438741306,3277865033,1377941974,4196400000,2122466300,2070912000,1122028091,743238606,1154700000,668475072.6,811035000,669120000,,,,,,,,,,,,,,,,147.3102,84.0355,,,,,87.7355,35.0442,80.206,53.3826,65.7717,37.4528,40.3477,42.0864,39.6725,122.2711,57.439,44.5435,,,,,,,,,,,,,,,,8.414,9.3184,,,,,5.426,3.4993,5.7451,5.0666,2.544,5.5316,3.7206,3.6141,6.2003,6.2382,12.0223,14.3167,,,,,,,,,,,,,,,,5.2954,21.5232,,,,,11.5358,5.2292,8.1544,5.0285,11.2842,12.1108,18.4437,5.9501,9.3086,23.7846,8.6785,14.5991,,,,,,,,,,,,,,,
2014/9/25,10.0178,3.8875,,,,,6.324,0,0,1.487,1.6345,-0.4121,0.033,0,0,1.3813,-1.5257,-1.076,,,,,,,,,,,,,,,,11.3804,2.5643,,,,,3.7482,,,2.4643,13.2419,2.5805,1.8599,,,7.5103,9.7713,5.2097,,,,,,,,,,,,,,,,7726082505,6531101943,,,,,2592966746,3277865033,1377941974,4258800000,2157158750,2062378022,1122398887,743238606,1154700000,677708926.7,798661000,661920000,,,,,,,,,,,,,,,,162.0675,87.3024,,,,,93.2839,35.0442,80.206,54.1764,66.8468,37.2985,40.361,42.0864,39.6725,123.96,56.5626,44.0641,,,,,,,,,,,,,,,,9.2569,9.6807,,,,,5.7691,3.4993,5.7451,5.1419,2.5856,5.5088,3.7219,3.6141,6.2003,6.3244,11.8389,14.1626,,,,,,,,,,,,,,,,5.8259,22.3599,,,,,12.2653,5.2292,8.1544,5.1033,11.4687,12.0608,18.4498,5.9501,9.3086,24.1131,8.5461,14.442,,,,,,,,,,,,,,,
2014/9/26,-2.7868,3.8692,,,,,-1.1132,0,0,-0.8791,8.1649,0.4828,-0.6938,0,0,7.9273,0.2358,2.9007,,,,,,,,,,,,,,,,11.386,1.8985,,,,,2.3388,,,1.2047,12.3284,1.6457,2.3275,,,8.5307,5.7252,4.7035,,,,,,,,,,,,,,,,7510773660,6783803980,,,,,2564101022,3277865033,1377941974,4221360000,2333289650,2072334329,1114612175,743238606,1154700000,731433168.6,800544000,681120000,,,,,,,,,,,,,,,,157.5511,90.6804,,,,,92.2454,35.0442,80.206,53.7002,72.3048,37.4786,40.081,42.0864,39.6725,133.7868,56.696,45.3423,,,,,,,,,,,,,,,,8.9989,10.0552,,,,,5.7049,3.4993,5.7451,5.0967,2.7967,5.5354,3.696,3.6141,6.2003,6.8257,11.8668,14.5734,,,,,,,,,,,,,,,,5.6635,23.2251,,,,,12.1288,5.2292,8.1544,5.0584,12.4051,12.1191,18.3218,5.9501,9.3086,26.0246,8.5663,14.8609,,,,,,,,,,,,,,,
2014/9/29,0.8333,-3.3054,,,,,4.7925,0,0,6.0606,1.7918,0.4118,3.4597,0,0,-0.2295,1.4785,4.334,,,,,,,,,,,,,,,,6.8308,2.2835,,,,,2.3716,,,2.4259,7.6176,1.751,3.2667,,,8.7158,9.3252,9.4928,,,,,,,,,,,,,,,,7573363441,6559575412,,,,,2686986532,3277865033,1377941974,4477200000,2375098500,2080868307,1153174938,743238606,1154700000,729754286.1,812380000,710640000,,,,,,,,,,,,,,,,158.864,87.6831,,,,,96.6663,35.0442,80.206,56.9547,73.6004,37.6329,41.4677,42.0864,39.6725,133.4797,57.5342,47.3074,,,,,,,,,,,,,,,,9.0739,9.7229,,,,,5.9783,3.4993,5.7451,5.4056,2.8468,5.5582,3.8239,3.6141,6.2003,6.81,12.0422,15.205,,,,,,,,,,,,,,,,5.7107,22.4574,,,,,12.7101,5.2292,8.1544,5.365,12.6274,12.169,18.9557,5.9501,9.3086,25.9649,8.6929,15.505,,,,,,,,,,,,,,,
2014/9/30,-2.1157,-2.5321,,,,,3.7446,0,0,-1.4983,-0.5618,3.691,1.1254,0,0,0.5752,3.5099,1.8575,,,,,,,,,,,,,,,,5.7848,2.3485,,,,,2.0044,,,1.3579,5.664,2.0728,3.0427,,,4.5245,15.8076,13.0992,,,,,,,,,,,,,,,,7413133602,6393480176,,,,,2787604199,3277865033,1377941974,4410120000,2361755250,2157674109,1166152791,743238606,1154700000,733951492.5,840894000,723840000,,,,,,,,,,,,,,,,155.5029,85.4628,,,,,100.2861,35.0442,80.206,56.1014,73.1869,39.022,41.9344,42.0864,39.6725,134.2474,59.5536,48.1862,,,,,,,,,,,,,,,,8.8819,9.4767,,,,,6.2022,3.4993,5.7451,5.3246,2.8308,5.7634,3.8669,3.6141,6.2003,6.8492,12.4649,15.4875,,,,,,,,,,,,,,,,5.5899,21.8888,,,,,13.186,5.2292,8.1544,5.2846,12.5564,12.6181,19.169,5.9501,9.3086,26.1142,8.998,15.793,,,,,,,,,,,,,,,
2014/10/8,2.8707,0.7608,,,,,2.929,0,0,-1.2381,-1.5443,0.5274,7.663,0,0,7.8536,5.4063,0.5968,,,,,,,,,,,,,,,,7.8532,1.6871,,,,,1.7847,,,1.7044,4.9087,1.4235,4.4394,,,8.3304,15.2608,6.25,,,,,,,,,,,,,,,,7625938856,6442122352,,,,,2869252961,3277865033,1377941974,4355520000,2325283700,2169052747,1255514579,743238606,1154700000,791593127,886355000,728160000,,,,,,,,,,,,,,,,159.9668,86.113,,,,,103.2235,35.0442,80.206,55.4068,72.0567,39.2277,45.1478,42.0864,39.6725,144.7907,62.7733,48.4738,,,,,,,,,,,,,,,,9.1369,9.5488,,,,,6.3838,3.4993,5.7451,5.2587,2.7871,5.7937,4.1633,3.6141,6.2003,7.3871,13.1388,15.5799,,,,,,,,,,,,,,,,5.7504,22.0553,,,,,13.5722,5.2292,8.1544,5.2192,12.3625,12.6847,20.6379,5.9501,9.3086,28.1651,9.4845,15.8873,,,,,,,,,,,,,,,
2014/10/9,-0.8536,-0.8287,,,,,-2.5582,0,0,-0.4298,-1.3007,-1.9672,3.6031,0,0,5.3376,-1.8209,-3.1641,,,,,,,,,,,,,,,,4.8898,2.0916,,,,,2.3937,,,1.5555,7.2528,2.1514,4.3142,,,14.7339,10.9164,7.1015,,,,,,,,,,,,,,,,7560845484,6388734598,,,,,2795851548,3277865033,1377941974,4336800000,2295039000,2126382857,1300751666,743238606,1154700000,833845004.8,870215000,705120000,,,,,,,,,,,,,,,,158.6014,85.3994,,,,,100.5828,35.0442,80.206,55.1687,71.1195,38.456,46.7745,42.0864,39.6725,152.519,61.6302,46.94,,,,,,,,,,,,,,,,9.0589,9.4696,,,,,6.2205,3.4993,5.7451,5.2361,2.7509,5.6798,4.3133,3.6141,6.2003,7.7814,12.8996,15.0869,,,,,,,,,,,,,,,,5.7013,21.8725,,,,,13.225,5.2292,8.1544,5.1967,12.2017,12.4352,21.3815,5.9501,9.3086,29.6685,9.3118,15.3846,,,,,,,,,,,,,,,
2014/10/10,7.0199,-3.2498,,,,,-0.59,0,0,-2.8777,1.6279,-1.6722,-2.5086,0,0,2.5168,-1.5147,0.7488,,,,,,,,,,,,,,,,11.4049,2.7113,,,,,2.1571,,,1.7075,6.2718,2.0535,3.1851,,,12.0259,7.8711,4.7162,,,,,,,,,,,,,,,,8091606823,6181115553,,,,,2779356849,3277865033,1377941974,4212000000,2332400100,2090824615,1268121636,743238606,1154700000,854831036.8,857034000,710400000,,,,,,,,,,,,,,,,169.735,82.6241,,,,,99.9894,35.0442,80.206,53.5811,72.2772,37.813,45.6011,42.0864,39.6725,156.3575,60.6967,47.2915,,,,,,,,,,,,,,,,9.6948,9.1619,,,,,6.1838,3.4993,5.7451,5.0854,2.7956,5.5848,4.2051,3.6141,6.2003,7.9773,12.7042,15.1999,,,,,,,,,,,,,,,,6.1015,21.1617,,,,,13.147,5.2292,8.1544,5.0472,12.4003,12.2272,20.8451,5.9501,9.3086,30.4152,9.1707,15.4998,,,,,,,,,,,,,,,
2014/10/13,7.271,-1.4587,,,,,-2.1068,0,0,-1.8148,-1.7925,-2.9932,-0.5263,0,0,-3.5352,4.1745,0.8108,,,,,,,,,,,,,,,,11.1301,1.4429,,,,,3.3805,,,1.7965,4.3111,3.0744,2.6159,,,11.9276,11.7139,5.9059,,,,,,,,,,,,,,,,8679950760,6090949568,,,,,2720800666,3277865033,1377941974,4135560000,2290591250,2028242109,1261447312,743238606,1154700000,824611150.7,892811000,716160000,,,,,,,,,,,,,,,,182.0765,81.4188,,,,,97.8828,35.0442,80.206,52.6087,70.9816,36.6812,45.3611,42.0864,39.6725,150.83,63.2305,47.6749,,,,,,,,,,,,,,,,10.3997,9.0282,,,,,6.0536,3.4993,5.7451,4.9931,2.7455,5.4176,4.1829,3.6141,6.2003,7.6952,13.2345,15.3231,,,,,,,,,,,,,,,,6.5452,20.853,,,,,12.87,5.2292,8.1544,4.9556,12.1781,11.8612,20.7354,5.9501,9.3086,29.3399,9.5536,15.6254,,,,,,,,,,,,,,,
2014/10/14,0.8941,2.0257,,,,,-1.849,10.0212,0,2.2633,-1.8252,0.8415,-2.4691,0,10.0156,-3.1218,2.6815,1.2064,,,,,,,,,,,,,,,,10.9008,1.6843,,,,,1.4527,0.1418,,1.6765,3.5007,2.3007,2.9667,,15.1572,14.6497,12.0837,9.4504,,,,,,,,,,,,,,,,8757562088,6214334601,,,,,2670491833,3606345510,1377941974,4229160000,2248782400,2045310065,1230300464,743238606,1270350000,798868284.8,916752000,724800000,,,,,,,,,,,,,,,,183.7045,83.0682,,,,,96.0729,38.556,80.206,53.7994,69.686,36.9898,44.2411,42.0864,43.6459,146.1214,64.9261,48.2501,,,,,,,,,,,,,,,,10.4927,9.2111,,,,,5.9416,3.85,5.7451,5.1061,2.6954,5.4632,4.0797,3.6141,6.8213,7.455,13.5894,15.508,,,,,,,,,,,,,,,,6.6037,21.2755,,,,,12.632,5.7532,8.1544,5.0677,11.9558,11.961,20.2234,5.9501,10.2409,28.424,9.8098,15.8139,,,,,,,,,,,,,,,
2014/10/15,-0.7433,-1.9664,,,,,-1.1118,3.7203,0,-1.3279,0.4747,1.7385,1.6576,0,3.1527,0.8757,3.7852,2.3179,,,,,,,,,,,,,,,,7.637,1.5938,,,,,1.5681,6.2976,,1.0719,3.5461,1.2048,1.7557,,20.7999,11.0218,13.239,7.6596,,,,,,,,,,,,,,,,8692468716,6092135963,,,,,2640801374,3740513591,1377941974,4173000000,2259457000,2080868307,1250694233,743238606,1310400000,805863628.8,951453000,741600000,,,,,,,,,,,,,,,,182.3391,81.4347,,,,,95.0048,39.9905,80.206,53.085,70.0168,37.6329,44.9744,42.0864,45.0219,147.4009,67.3836,49.3685,,,,,,,,,,,,,,,,10.4147,9.03,,,,,5.8756,3.9932,5.7451,5.0383,2.7082,5.5582,4.1473,3.6141,7.0363,7.5203,14.1038,15.8675,,,,,,,,,,,,,,,,6.5546,20.8571,,,,,12.4916,5.9672,8.1544,5.0004,12.0125,12.169,20.5587,5.9501,10.5637,28.6729,10.1811,16.1805,,,,,,,,,,,,,,,
2014/10/16,0,-0.6816,,,,,0.0625,-4.7619,0,-2.5794,-2.4803,-2.9392,-2.5497,0,-2.5069,-4.8611,5.4566,1.1327,,,,,,,,,,,,,,,,,1.2266,,,,,1.4459,2.6232,,1.0328,2.8495,2.4687,1.9623,,9.3827,6.9758,14.3775,13.8698,,,,,,,,,,,,,,,,8692468716,6050612154,,,,,2642450844,3562393897,1377941974,4065360000,2203415350,2019708131,1218805795,743238606,1277550000,766689702.4,1003370000,750000000,,,,,,,,,,,,,,,,182.3391,80.8796,,,,,95.0641,38.0861,80.206,51.7157,68.2802,36.5268,43.8278,42.0864,43.8933,140.2356,71.0605,49.9277,,,,,,,,,,,,,,,,10.4147,8.9685,,,,,5.8792,3.803,5.7451,4.9084,2.641,5.3948,4.0415,3.6141,6.8599,7.1547,14.8734,16.0472,,,,,,,,,,,,,,,,6.5546,20.7149,,,,,12.4994,5.6831,8.1544,4.8715,11.7146,11.8113,20.0345,5.9501,10.2989,27.2791,10.7366,16.3638,,,,,,,,,,,,,,,
2014/10/17,0,-4.0196,,,,,-3.4644,1.2987,0,-1.3047,-1.0497,-2.1831,-2.7381,0,-4.6847,-3.6496,3.941,5.248,,,,,,,,,,,,,,,,,2.5668,,,,,1.8453,2.4289,,1.2819,3.5233,2.0193,2.6143,,7.2316,8.0169,14.7267,15.8636,,,,,,,,,,,,,,,,8692468716,5807401273,,,,,2550905262,3608658752,1377941974,4012320000,2180287050,1975615912,1185434173,743238606,1217700000,738708326.4,1042913000,789360000,,,,,,,,,,,,,,,,182.3391,77.6286,,,,,91.7707,38.5808,80.206,51.041,67.5635,35.7294,42.6277,42.0864,41.837,135.1175,73.861,52.5479,,,,,,,,,,,,,,,,10.4147,8.608,,,,,5.6756,3.8524,5.7451,4.8443,2.6133,5.2771,3.9309,3.6141,6.5386,6.8936,15.4595,16.8893,,,,,,,,,,,,,,,,6.5546,19.8823,,,,,12.0664,5.7569,8.1544,4.8079,11.5916,11.5535,19.4859,5.9501,9.8164,26.2835,11.1597,17.2225,,,,,,,,,,,,,,,
2014/10/20,0,2.5536,,,,,0.8729,-0.2564,0,2.2551,2.9376,4.4636,0.0313,0,6.9845,0.7576,-3.7916,-0.7601,,,,,,,,,,,,,,,,,1.4884,,,,,0.6452,1.2733,,0.692,2.9069,1.7193,2.4207,,8.8128,6.7676,10.2117,9.0347,,,,,,,,,,,,,,,,8692468716,5955700591,,,,,2573173106,3599405781,1377941974,4102800000,2244334650,2063800351,1185804968,743238606,1302750000,744304601.6,1003370000,783360000,,,,,,,,,,,,,,,,182.3391,79.6109,,,,,92.5718,38.4818,80.206,52.192,69.5482,37.3242,42.6411,42.0864,44.7591,136.1411,71.0605,52.1484,,,,,,,,,,,,,,,,10.4147,8.8278,,,,,5.7251,3.8425,5.7451,4.9536,2.6901,5.5126,3.9321,3.6141,6.9953,6.9458,14.8734,16.761,,,,,,,,,,,,,,,,6.5546,20.39,,,,,12.1717,5.7421,8.1544,4.9163,11.9321,12.0692,19.492,5.9501,10.5021,26.4826,10.7366,17.0916,,,,,,,,,,,,,,,
2014/10/21,0,-2.3904,,,,,-1.6346,-1.7352,0,0.8745,-1.308,-2.8256,0.8755,0,0.6218,6.1278,-2.1448,-0.4289,,,,,,,,,,,,,,,,,1.2693,,,,,0.9367,1.2004,,0.925,2.0875,2.0991,2.014,,9.306,12.9931,8.6474,7.9789,,,,,,,,,,,,,,,,8692468716,5813333246,,,,,2531111623,3536948226,1377941974,4138680000,2214979500,2005484835,1196187251,743238606,1310850000,789914244.5,981850000,780000000,,,,,,,,,,,,,,,,182.3391,77.7079,,,,,91.0586,37.8141,80.206,52.6484,68.6385,36.2696,43.0144,42.0864,45.0374,144.4836,69.5364,51.9248,,,,,,,,,,,,,,,,10.4147,8.6167,,,,,5.6315,3.7759,5.7451,4.9969,2.6549,5.3568,3.9665,3.6141,7.0388,7.3715,14.5544,16.6891,,,,,,,,,,,,,,,,6.5546,19.9026,,,,,11.9727,5.6425,8.1544,4.9593,11.7761,11.7281,19.6627,5.9501,10.5673,28.1054,10.5063,17.0183,,,,,,,,,,,,,,,
2014/10/22,0,8.9592,,,,,1.6618,-2.8777,0,1.0554,-1.3655,-0.8511,-2.3559,0,-3.8792,5.2072,-2.7123,-3.8769,,,,,,,,,,,,,,,,,3.2722,,,,,1.6215,1.6828,,2.1312,2.4802,1.1031,2.1123,,4.5697,15.582,8.37,10.255,,,,,,,,,,,,,,,,8692468716,6334160449,,,,,2573173106,3435165543,1377941974,4182360000,2184734800,1988416879,1168006770,743238606,1260000000,831046867.2,955219000,749760000,,,,,,,,,,,,,,,,182.3391,84.6699,,,,,92.5718,36.7259,80.206,53.204,67.7013,35.9609,42.001,42.0864,43.2903,152.0072,67.6504,49.9117,,,,,,,,,,,,,,,,10.4147,9.3887,,,,,5.7251,3.6672,5.7451,5.0496,2.6186,5.3112,3.8731,3.6141,6.7657,7.7553,14.1596,16.0421,,,,,,,,,,,,,,,,6.5546,21.6857,,,,,12.1717,5.4801,8.1544,5.0117,11.6153,11.6283,19.1995,5.9501,10.1574,29.5689,10.2214,16.3585,,,,,,,,,,,,,,,
2014/10/23,0,1.6108,,,,,-1.5385,-2.2222,0,-6.7512,-5.4153,-2.6466,0.9524,0,-3.9643,-1.5488,-4.2805,-2.8809,,,,,,,,,,,,,,,,,2.3291,,,,,1.6504,1.6135,,1.5425,4.2708,1.5258,2.7811,,4.0405,9.362,9.5519,5.8894,,,,,,,,,,,,,,,,8692468716,6436190380,,,,,2533585828,3358828531,1377941974,3900000000,2066424650,1935790681,1179130644,743238606,1210050000,818175434.2,914331000,728160000,,,,,,,,,,,,,,,,182.3391,86.0337,,,,,91.1476,35.9098,80.206,49.6121,64.0351,35.0092,42.401,42.0864,41.5742,149.6528,64.7546,48.4738,,,,,,,,,,,,,,,,10.4147,9.54,,,,,5.637,3.5857,5.7451,4.7087,2.4768,5.1707,3.91,3.6141,6.4975,7.6352,13.5535,15.5799,,,,,,,,,,,,,,,,6.5546,22.035,,,,,11.9844,5.3583,8.1544,4.6733,10.9863,11.3206,19.3823,5.9501,9.7548,29.111,9.7838,15.8873,,,,,,,,,,,,,,,
2014/10/24,-2.0444,-5.4562,,,,,1.6276,0.2066,0,1.32,-0.2583,2.0573,0,0,1.1528,3.6252,1.1474,-0.9558,,,,,,,,,,,,,,,,5.5129,1.4933,,,,,2.011,1.0456,,0.992,1.8674,1.0903,1.4376,,3.4467,8.5715,5.0498,3.3599,,,,,,,,,,,,,,,,8993517102,6085017596,,,,,2574822576,3365768259,1377941974,3951480000,2061087350,1975615912,1179130644,743238606,1224000000,847835692.8,924822000,721200000,,,,,,,,,,,,,,,,188.6541,81.3396,,,,,92.6311,35.984,80.206,50.267,63.8697,35.7294,42.401,42.0864,42.0535,155.078,65.4976,48.0104,,,,,,,,,,,,,,,,10.7754,9.0194,,,,,5.7288,3.5931,5.7451,4.7709,2.4704,5.2771,3.91,3.6141,6.5724,7.912,13.709,15.431,,,,,,,,,,,,,,,,6.7816,20.8327,,,,,12.1795,5.3694,8.1544,4.735,10.9579,11.5535,19.3823,5.9501,9.8672,30.1663,9.8961,15.7354,,,,,,,,,,,,,,,
2014/10/27,-1.2954,0.4484,,,,,5.6374,0.756,0,2.3293,1.079,6.0475,2.044,0,2.5735,5.0165,3.1123,1.1314,,,,,,,,,,,,,,,,3.4062,1.1844,,,,,2.5491,1.0916,,0.944,1.8763,3.4973,1.7419,,4.0067,7.9069,5.3501,4.007,,,,,,,,,,,,,,,,8877012382,6112304670,,,,,2719975931,3391213930,1377941974,4043520000,2083326100,2095091604,1203232371,743238606,1255500000,890367384.3,953605000,729360000,,,,,,,,,,,,,,,,186.2102,81.7043,,,,,97.8531,36.256,80.206,51.4379,64.5588,37.8901,43.2677,42.0864,43.1357,162.8575,67.536,48.5536,,,,,,,,,,,,,,,,10.6358,9.0599,,,,,6.0517,3.6203,5.7451,4.882,2.4971,5.5962,3.9899,3.6141,6.7415,8.3089,14.1357,15.6056,,,,,,,,,,,,,,,,6.6938,20.9261,,,,,12.8661,5.41,8.1544,4.8453,11.0761,12.2522,19.7785,5.9501,10.1211,31.6796,10.2041,15.9134,,,,,,,,,,,,,,,
2014/10/28,9.9891,6.9488,,,,,0.3032,4.5703,0,2.662,2.9462,2.3761,2.8659,0,4.1219,2.7656,4.0339,3.5209,,,,,,,,,,,,,,,,7.9656,2.4651,,,,,3.2018,1.5814,,1.1944,2.3462,2.6042,2.2549,,6.9569,8.5773,7.1537,4.9813,,,,,,,,,,,,,,,,9763742748,6537033915,,,,,2728223281,3546201197,1377941974,4151160000,2144705050,2144873142,1237716380,743238606,1307250000,914990995.2,992072000,755040000,,,,,,,,,,,,,,,,204.8109,87.3817,,,,,98.1498,37.913,80.206,52.8071,66.4609,38.7905,44.5078,42.0864,44.9137,167.3614,70.2604,50.2632,,,,,,,,,,,,,,,,11.6983,9.6894,,,,,6.0701,3.7857,5.7451,5.0119,2.5707,5.7292,4.1043,3.6141,7.0194,8.5387,14.7059,16.155,,,,,,,,,,,,,,,,7.3624,22.3803,,,,,12.9051,5.6573,8.1544,4.9743,11.4025,12.5433,20.3453,5.9501,10.5383,32.5557,10.6157,16.4737,,,,,,,,,,,,,,,
