ÈÕÆÚ,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH
2015/6/25,-7.1383,-3.8922,-3.5519,-4.3869,-7.9055,-4.5536,-4.6279,-8.9355,-2.5008,-4.0554,0.5955,-6.2827,-6.2044,-3.9558,-3.2588,-5.5425,-5.5556,-9.8096,-9.0489,4.9987,,0.0598,0,-8.7588,-10,4.6541,3.6606,3.2672,4.6206,2.7751,1.2981,3.5874,5.6762,2.2436,0.0267,0.7448,7.9956,1.3972,0.7864,3.754,3.5978,5.5074,7.215,1.9545,4.6157,,0.7424,,2.7415,2.3493,22818579210,15813954807,71747639987,37538540934,7859845549,17052377562,10804400880,6732496846,43771813761,22818579210,71747639987,25060000000,38391619391,2.48957E+11,29192487924,3524400000,5762295140,12966913304,13078744216,6145524000,,70587156377,85915230680,17758628476,,18.06,74.3055,13.0616,288.068,333.9304,-10.2779,25.0507,24.0809,354.0447,12.3035,9.8597,178.2568,17.4388,8.8998,72.6288,-24.3168,610.2226,43.2577,72.1367,1233.4346,,33.7719,16.1778,59.3837,-28.6406,3.5918,2.197,3.8522,4.9903,6.3559,11.2378,2.4526,6.3304,6.051,2.447,2.9079,4.1143,4.2169,1.579,2.2668,78.2478,2.751,3.2671,7.3622,64.6258,,3.0463,3.889,4.2393,5.2607,1.4907,1.2822,1.8664,1.2782,1.6255,5.2767,0.4527,1.8641,2.6374,1.0155,1.4089,1.4344,1.7708,0.3952,1.0285,2.3924,1.5338,0.6688,0.8366,538.7418,,4.8084,2.0782,2.0081,0.9525
2015/6/26,-10,-9.9688,-8.0745,-10.0038,-9.9115,-4.9579,-5.3571,-9.9894,-10.0016,-7.7448,-3.7093,-9.9761,-10.0195,-6.9531,-10.0096,-9.9875,-9.9701,-9.9808,-3.8917,-4.9945,,-9.988,0,-9.9835,-7.8853,3.5596,3.4219,2.5238,3.6249,5.113,0.7965,4.3998,4.165,2.8655,0.0401,0.5033,5.8041,1.7922,1.1682,3.3625,3.6114,5.1503,6.4388,2.4284,4.7077,,0.4579,,1.8643,3.9295,20536721289,14237485792,65175854266,33783275087,7080816610,16206936954,10225593690,6059962623,39393926274,20536721289,65175854266,22560000000,34544988266,2.31647E+11,26270429460,3172400000,5187789144,11672710824,12569757555,5838588000,,63536884179,85915230680,15985688058,,16.254,66.8981,11.8652,259.2503,300.8328,-9.7684,23.7087,21.6754,318.6345,11.35,9.3436,160.4738,15.6915,8.281,65.359,-21.8881,549.3828,38.9402,69.3294,1171.8311,,30.3987,16.1778,53.4551,-26.3775,3.2326,1.978,3.4994,4.4911,5.7259,10.6807,2.3212,5.6981,5.4458,2.2573,2.7557,3.7039,3.7944,1.4692,2.0399,70.4328,2.4767,2.9411,7.0756,61.3981,,2.742,3.889,3.8161,4.845,1.3416,1.1544,1.6955,1.1503,1.4644,5.0151,0.4285,1.6779,2.3736,0.9368,1.3352,1.2913,1.5934,0.3677,0.9255,2.1535,1.3809,0.6021,0.804,511.8345,,4.3282,2.0782,1.8077,0.8772
2015/6/29,-10.0025,-9.5732,1.9751,-2.173,-10.0196,-5.0197,7.4651,-9.9961,-10.0018,2.1628,1.5096,4.1667,3.8919,-0.1428,-9.9465,-9.9861,-9.9668,-7.1073,-10,-4.9981,,-2.3256,0,-9.8111,-2.821,3.9766,4.3093,2.9711,4.1926,3.9927,0.9939,6.1072,5.3927,3.3938,0.0421,0.9443,7.2801,2.9393,1.2844,4.8011,4.0625,7.4395,7.4923,2.2538,2.1005,,0.6684,,3.1931,2.9385,18482531732,12874496956,66463111263,33049162966,6371343825,15393399764,10988948100,5454204848,35453827536,18482531732,66463111263,23500000000,35889441863,2.31316E+11,23657434872,2855600000,4670733747,10843093850,11312781799,5546772000,,62059282221,85915230680,14417317688,,14.6282,60.4937,12.0996,253.6168,270.6905,-9.278,25.4786,19.5087,286.7654,11.5998,9.4882,167.1602,16.3022,8.2691,58.858,-19.7023,494.6271,36.1726,62.3965,1113.2623,,29.6918,16.1778,48.2105,-25.6463,2.9093,1.7886,3.5685,4.3935,5.1522,10.1445,2.4945,5.1285,4.9011,2.307,2.7983,3.8582,3.942,1.4671,1.837,63.3993,2.2299,2.732,6.3681,58.3294,,2.6783,3.889,3.4417,4.7107,1.2074,1.0439,1.729,1.1253,1.3177,4.7633,0.4604,1.5101,2.1362,0.9574,1.3558,1.3451,1.6554,0.3672,0.8335,1.9384,1.2433,0.5593,0.7236,486.2527,,4.2275,2.0782,1.6303,0.8529
2015/6/30,2.7436,7.0153,7.7982,6.2794,7.6419,0.1036,10,5.5094,9.998,2.5627,1.6923,7.9149,6.9199,7.7216,4.8694,2.9276,9.7171,7.7276,0.7042,-5.002,,4.0816,0,6.6892,10.01,3.7548,4.2602,3.3132,4.883,5.9089,1.3282,8.0178,7.052,4.1491,0.0208,0.4954,7.0843,2.0011,1.1242,5.7641,4.9477,8.5695,7.5833,3.5579,5.7672,,0.6409,,4.2581,3.3841,18989611270,13777178929,71645984021,35124441461,6858219658,15409351474,12087842910,5754747316,39401638442,18989611270,71645984021,25360000000,38372946425,2.49178E+11,24809400228,2939200000,5124593484,11681006994,11392449277,5269320000,,64592314149,85915230680,15381719344,,15.0295,64.7376,13.0431,269.5423,291.3764,-9.2876,28.0264,20.5835,315.4362,11.8912,9.644,180.3907,17.4303,8.9077,61.724,-20.2791,542.6905,38.9679,62.8359,1057.5764,,30.9037,16.1778,51.4354,-28.1988,2.9891,1.9141,3.8467,4.6693,5.5459,10.155,2.744,5.411,5.3911,2.365,2.8442,4.1636,4.2148,1.5804,1.9264,65.2553,2.4466,2.9431,6.4129,55.4117,,2.7876,3.889,3.6719,5.1796,1.2405,1.1171,1.8638,1.196,1.4184,4.7683,0.5065,1.5933,2.3498,0.9815,1.3781,1.4515,1.77,0.3955,0.8741,1.9952,1.3641,0.6025,0.7287,461.9301,,4.4001,2.0782,1.7394,0.9378
2015/7/1,-7.0572,-8.4625,-3.026,-10.008,-7.6065,-4.9689,-7.703,-0.1243,-4.0558,-2.2271,-0.1513,-6.3091,-3.2603,-4.3363,-9.966,-9.5808,-4.148,-5.5398,-7.0319,-4.9354,,-2.7451,0,-5.6365,-3.9126,2.9334,3.9244,3.5818,3.4833,3.5772,0.9735,7.4008,6.1413,3.2583,0.0129,0.3048,7.776,2.0767,0.8296,4.1453,4.5225,7.8,7.2831,2.3125,6.4001,,0.6399,,4.4587,2.666,17649472491,12611291320,69477973157,31609173806,6336549805,14643669413,11156718300,5747592636,39957403065,17649472491,69477973157,23760000000,37121857660,2.38373E+11,22336889220,2657600000,4912026266,11033905754,10591348531,5009256000,,62819191800,85915230680,14514731996,,13.9688,59.2592,12.6484,242.5664,269.2129,-8.8261,25.8676,20.5579,302.6428,11.6294,9.6319,169.0096,16.862,8.5214,55.5726,-18.3362,520.1797,36.8091,58.4173,1005.3804,,30.0554,16.1778,48.5363,-27.1012,2.7782,1.7521,3.7303,4.202,5.1241,9.6504,2.5326,5.4043,5.1725,2.3129,2.8407,3.9009,4.0774,1.5119,1.7344,59.0033,2.3451,2.7801,5.962,52.6769,,2.7111,3.889,3.4649,4.978,1.153,1.0226,1.8074,1.0763,1.3105,4.5313,0.4675,1.5914,2.2545,0.9599,1.3764,1.3599,1.7123,0.3784,0.787,1.804,1.3075,0.5691,0.6775,439.1319,,4.2793,2.0782,1.6413,0.9013
2015/7/2,-5.7168,-10.026,-1.0239,-10.0045,-9.8793,-5.0109,-10,-10,-7.0202,-3.5833,1.4646,-10.0168,0.503,-2.1739,-9.9371,-10.0166,-7.7193,-6.0902,-9.9875,-4.9955,,1.4113,0,-10,-0.0947,2.7627,4.093,2.4318,3.5991,4.8544,0.417,4.9404,4.976,3.3881,0.0328,0.5647,5.6915,1.8132,0.8239,4.7107,4.9107,6.1305,5.8431,1.5546,2.0746,,0.6484,,3.0804,3.3142,16640487696,11346877998,68766594593,28446844672,5710545983,13909890771,10041046470,5172833372,37152316456,16640487696,68766594593,21380000000,37308587327,2.33191E+11,20117248656,2391400000,4532852308,10361916005,9533541469,4759020000,,63705752974,85915230680,13063258797,,13.1703,53.3178,12.5189,218.299,242.6167,-8.3839,23.2808,18.5021,281.3967,11.2161,9.776,152.0802,16.9468,8.3361,50.0503,-16.4996,480.0255,34.5674,52.5829,955.1569,,30.4795,16.1778,43.6827,-27.0853,2.6193,1.5764,3.6921,3.7816,4.6179,9.1669,2.2793,4.8639,4.8094,2.2307,2.8832,3.5101,4.0979,1.479,1.5621,53.0932,2.1641,2.6108,5.3665,50.0454,,2.7493,3.889,3.1184,4.9751,1.0871,0.92,1.7889,0.9686,1.181,4.3043,0.4207,1.4322,2.0962,0.9258,1.3969,1.2237,1.7209,0.3701,0.7088,1.6233,1.2066,0.5345,0.6098,417.1952,,4.3397,2.0782,1.4772,0.9007
2015/7/3,-2.0833,-9.9855,-7.7833,-9.9752,-9.9878,-5.0459,-9.9833,-10.0046,0.5683,-1.4981,-4.5794,-10.0094,-2.6527,-4.208,-9.0782,-10.0276,-8.872,-7.526,-8.1708,-5.004,,-0.8615,0,-9.9925,-7.6777,2.2553,4.0972,2.6153,3.4682,4.4218,0.1124,2.8472,3.0463,3.6514,0.0477,0.5135,3.5637,1.6374,0.8894,5.3401,4.5548,6.6244,5.7803,1.8551,0.4782,,0.5156,,3.6289,3.5655,16293810869,10213832293,63414317772,25609218975,5140186944,13208015549,9038619525,4655311546,37363452007,16293810869,63414317772,19240000000,36318920095,2.23378E+11,18290962116,2151600000,4130698111,9582076050,8754570579,4520880000,,63156929390,85915230680,11757907060,,12.8959,47.9938,11.5445,196.5232,218.3845,-7.9608,20.9566,16.6511,282.9959,11.0467,9.3271,136.858,16.4973,7.9854,45.5066,-14.8451,437.4377,31.9658,48.2865,907.3611,,30.217,16.1778,39.3177,-25.0013,2.5648,1.419,3.4048,3.4044,4.1566,8.7043,2.0518,4.3773,4.8367,2.197,2.7508,3.1588,3.9892,1.4168,1.4203,47.7693,1.9721,2.4143,4.928,47.5412,,2.7256,3.889,2.8068,4.5923,1.0644,0.8282,1.6497,0.872,1.0631,4.0871,0.3787,1.2889,2.1082,0.9118,1.3328,1.1012,1.6752,0.3546,0.6444,1.4605,1.0995,0.4942,0.56,396.3188,,4.3023,2.0782,1.3296,0.8314
2015/7/6,6.7323,-0.4823,2.9915,-9.2062,-10.0135,-4.9517,-9.9768,-5.1742,2.4218,-9.3595,-9.5983,-9.9792,3.4961,8.0948,1.9969,-10.0204,0,-0.3463,-10.0101,-5,,1.1364,0,-1.657,-9.9589,3.0592,5.8607,3.5786,5.02,5.7582,0.6602,5.2549,4.8462,3.9689,0.0619,0.6185,6.0238,2.2968,2.0512,5.2528,5.0869,,7.8941,1.6507,2.2186,,0.82,,4.9477,3.7607,17390758441,10164569437,65311327278,23251589665,4625472690,12553995455,8136854700,4414437332,38268318655,17390758441,65311327278,17320000000,37588681826,2.4146E+11,18656219424,1936000000,4130698111,9548891371,7878228327,4294836000,,63874621769,85915230680,11563078443,,13.7641,47.7623,11.8899,178.431,196.5165,-7.5666,18.8658,15.7895,289.8495,10.0141,8.4329,123.2006,17.0741,8.6318,46.4153,-13.3575,437.4377,31.8551,43.4529,861.9931,,30.5603,16.1778,38.6662,-22.5158,2.7374,1.4122,3.5066,3.091,3.7404,8.2733,1.8471,4.1508,4.9538,1.9916,2.4871,2.8436,4.1287,1.5315,1.4486,42.9826,1.9721,2.4059,4.4347,45.1641,,2.7566,3.889,2.7603,4.1357,1.1361,0.8242,1.699,0.7917,0.9566,3.8847,0.3409,1.2222,2.1592,0.8266,1.205,0.9913,1.7338,0.3833,0.6573,1.3142,1.0995,0.4925,0.5039,376.5029,,4.3512,2.0782,1.3076,0.7488
2015/7/7,-9.997,-10.0162,-5.083,-10.0182,-9.9248,-4.9555,-10,-9.9946,-7.4089,-9.6483,0.981,-10.0462,-1.1923,5.3881,-9.9398,-10,0,-9.9913,-10,-4.9991,,-9.9802,0,-10.0253,-10.0342,2.4488,3.1525,3.3149,4.0395,3.0864,0.0113,0.9344,1.2375,5.7841,0.0839,1.0578,2.1796,3.0172,1.9478,5.8884,4.5528,,4.7497,0.3483,0.3308,,0.398,,3.6957,1.0666,15652200025,9146470398,61991560643,20922195436,4166403220,11931878781,7323169230,3973232088,35433069825,15652200025,61991560643,15580000000,37140530627,2.5447E+11,16801836168,1742400000,4130698111,8594831851,7090405494,4080132000,,57499824752,85915230680,10403848169,,12.3881,42.9783,11.2855,160.5554,177.0126,-7.1917,16.9792,14.2114,268.3749,9.0466,8.5145,110.8237,16.8705,9.0968,41.8018,-12.0218,437.4377,28.6724,39.1076,818.901,,27.5104,16.1778,34.7898,-20.2546,2.4638,1.2707,3.3284,2.7813,3.3692,7.8633,1.6624,3.7359,4.5868,1.7992,2.5111,2.5579,4.0794,1.614,1.3046,38.6843,1.9721,2.1656,3.9913,42.9063,,2.4815,3.889,2.4836,3.7204,1.0225,0.7416,1.6127,0.7124,0.8617,3.6922,0.3068,1.1001,1.9992,0.7467,1.2167,0.8918,1.7131,0.4039,0.592,1.1828,1.0995,0.4433,0.4535,357.6811,,3.9169,2.0782,1.1765,0.6736
2015/7/8,-4.6942,0.1795,-9.7268,-9.9865,-10.0167,-4.9465,-9.5074,-10.024,-4.9159,-10,-5.5429,-10.0128,-10.005,-0.3899,-10.0334,-9.9747,0,0,-9.9875,-5.0028,,-9.9853,0,0,-10.0127,3.9652,14.0348,5.6532,4.6501,1.2969,0.0134,8.96,0.1409,6.7547,0.1127,1.121,11.0014,1.2276,2.528,5.7785,9.3159,,,0.6046,0.0146,,0.0124,,,0.1383,14917452123,9162891350,55961780427,18832799401,3749067338,11341665526,6626922900,3574954922,33691201527,14917452123,55961780427,14020000000,33424610268,2.53478E+11,15116033208,1568600000,4130698111,8594831851,6382250139,3876012000,,51758285717,85915230680,10403848169,,11.8065,43.0555,10.1878,144.5215,159.2818,-6.8359,15.3649,12.7868,255.1818,8.1408,8.0414,99.7271,15.1826,9.0614,37.6076,-10.8226,437.4377,28.6724,35.2018,777.9332,,24.7634,16.1778,34.7898,-18.2292,2.3481,1.273,3.0046,2.5036,3.0317,7.4744,1.5043,3.3614,4.3613,1.6191,2.3716,2.3018,3.6713,1.6077,1.1737,34.8256,1.9721,2.1656,3.5926,40.7598,,2.2337,3.889,2.4836,3.3484,0.9745,0.743,1.4558,0.6412,0.7754,3.5096,0.2777,0.9898,1.901,0.6719,1.1491,0.8025,1.5417,0.4023,0.5326,1.0648,1.0995,0.4433,0.4082,339.787,,3.5258,2.0782,1.1765,0.6062
2015/7/9,9.9896,10.0358,9.9879,9.97,10.0186,5.0633,10,10.0067,10.0045,10,9.9819,9.9857,10,9.7434,10.0372,9.9579,0,0,9.9861,4.9932,,10.0326,0,0,10,1.8168,3.4475,2.6432,3.9055,7.2268,4.2444,2.5039,10.3422,3.0549,0.0395,0.4575,2.9919,4.8636,1.5506,4.2921,8.5197,,,9.2603,16.3762,,0.822,,,4.1859,16407645051,10082464675,61551183436,20710432324,4124669632,11915927071,7289615190,3932688903,37061829791,16407645051,61551183436,15420000000,36767071294,2.78175E+11,16633255872,1724800000,4130698111,8594831851,7019589958,4069548000,,56951001168,85915230680,10403848169,,12.986,47.3765,11.2054,158.9303,175.2396,-7.182,16.9014,14.0664,280.7114,8.9541,8.8433,109.6855,16.7009,9.9443,41.3824,-11.9003,437.4377,28.6724,38.717,816.7768,,27.2478,16.1778,34.7898,-20.0443,2.5827,1.4008,3.3047,2.7532,3.3354,7.8528,1.6548,3.6978,4.7977,1.7808,2.6081,2.5316,4.0384,1.7643,1.2915,38.2936,1.9721,2.1656,3.9514,42.795,,2.4578,3.889,2.4836,3.6817,1.0719,0.8175,1.6012,0.7052,0.853,3.6873,0.3054,1.0889,2.0911,0.7391,1.2637,0.8826,1.6959,0.4415,0.586,1.1708,1.0995,0.4433,0.449,356.7532,,3.8795,2.0782,1.1765,0.6666
2015/7/10,9.9968,9.9349,10.0165,10.0204,9.9494,2.6774,10.0115,10.0061,10.0102,9.9928,9.4609,9.987,8.583,3.4879,9.9662,9.949,0,0,10.0252,0.8174,,10.0074,0,0,9.9872,1.6656,2.0593,6.5401,3.6311,3.5552,4.254,2.5293,8.0666,2.7371,0.106,1.0644,2.5422,4.2953,2.1731,3.1427,5.6703,,,1.6485,14.4749,,0.5683,,,2.3885,18047892128,11084142762,67716464330,22785710819,4535049916,12234961263,8019415560,4326196283,40771783048,18047892128,67716464330,16960000000,39922802655,2.87878E+11,18290962116,1896400000,4130698111,8594831851,7723319343,4102812000,,62650323004,85915230680,10209019552,,14.2842,52.0833,12.3277,174.8558,192.6749,-7.3743,18.5935,15.4739,308.8111,9.8502,9.6813,120.6399,18.1174,10.2911,45.5066,-13.0843,437.4377,28.6724,42.5985,823.453,,29.9746,16.1778,34.1383,-22.0469,2.8409,1.5399,3.6358,3.0291,3.6673,8.0631,1.8204,4.0678,5.2779,1.959,2.8553,2.7845,4.381,1.8259,1.4203,42.1034,1.9721,2.1656,4.3475,43.1448,,2.7038,3.889,2.4371,4.0496,1.179,0.8987,1.7616,0.7758,0.9379,3.786,0.336,1.1978,2.3005,0.813,1.3834,0.9707,1.8398,0.4569,0.6444,1.2873,1.0995,0.4433,0.494,359.6693,,4.2678,2.0782,1.1544,0.7332
2015/7/13,7.5401,10.0741,3.952,9.9752,9.9693,0.3911,9.205,9.9779,10.0055,9.9705,-5.0251,10.0236,-0.8887,-4.864,9.9846,9.9768,10.0139,0,10.0287,-3.0404,,8.1536,4.9813,10.0191,7.4505,2.3744,5.787,5.5169,5.3199,6.7185,3.3878,3.7225,13.0382,4.6148,0.074,1.0919,4.3619,3.9357,1.5975,6.1875,6.0182,0.3073,,2.2944,13.4117,,0.7902,3.4089,0.1333,3.7606,19408728031,12200767514,70392602741,25058634885,4987163788,12282816392,8757604440,4757861954,44851223519,19408728031,70392602741,18660000000,39568016289,2.73875E+11,20117248656,2085600000,4544342428,8594831851,8497864262,3978072000,,67758604058,90194918270,11231869793,,15.3612,57.3302,12.8149,192.2981,211.8832,-7.4032,20.3051,17.0179,339.7093,10.8296,9.1925,132.7323,17.9564,9.7905,50.0503,-14.3897,481.2423,28.6724,46.8706,798.4171,,32.4186,16.9836,37.5586,-23.6817,3.0551,1.6951,3.7794,3.3312,4.0329,8.0946,1.988,4.4737,5.806,2.1538,2.7111,3.0636,4.342,1.7371,1.5621,46.3039,2.1696,2.1656,4.7835,41.8331,,2.9242,4.0827,2.6813,4.3499,1.2679,0.9893,1.8312,0.8532,1.0314,3.8008,0.3669,1.3173,2.5306,0.8939,1.3136,1.068,1.8234,0.4347,0.7088,1.4157,1.2096,0.4433,0.5436,348.7341,,4.6158,2.1817,1.2701,0.7875
2015/7/14,-7.4647,-3.0956,-5.6785,-5.4648,7.3919,-3.8961,-7.8544,-6.6667,-5.5145,-3.7578,-6.3492,-2.2508,-5.3799,-6.401,-0.1397,10.0211,9.9874,0,2.0833,-4.9981,,-1.1215,-10.0022,9.974,-6.6089,1.934,5.9852,4.059,5.1334,10.6204,2.2898,3.527,11.3619,4.3823,0.0255,0.6337,4.3375,2.2971,1.2697,7.2298,9.2869,0.5582,,4.8463,7.8657,,0.6759,2.3931,0.0931,3.2959,17959929351,11823085613,66395332710,23689233429,5355810483,11804265104,8069746620,4440671157,42377921348,17959929351,66395332710,18240000000,37439298093,2.56344E+11,20089151940,2294600000,4998202165,8594831851,8674903101,3779244000,,66998694480,81173417200,12352134343,,14.2145,55.5555,12.0872,181.7894,227.5455,-7.1147,18.7102,15.8833,320.9762,10.4275,8.6129,129.7448,16.9904,9.1639,49.9804,-15.8317,529.3057,28.6724,47.847,758.5114,,32.055,15.2849,41.3047,-22.1282,2.827,1.6426,3.5648,3.1492,4.331,7.7792,1.8319,4.1754,5.4858,2.0739,2.5402,2.9946,4.1084,1.6259,1.5599,50.9441,2.3862,2.1656,4.8832,39.7422,,2.8914,3.6744,2.9487,4.0645,1.1733,0.9587,1.7272,0.8066,1.1077,3.6527,0.3381,1.2295,2.3911,0.8607,1.2307,1.044,1.7253,0.4069,0.7078,1.5576,1.3304,0.4433,0.5549,331.304,,4.564,1.9635,1.3968,0.7359
2015/7/15,-9.9971,-10,-3.4184,-10.0179,-10,-5,-9.9792,-9.9893,-10,-2.4481,-0.565,-9.9781,-5.5362,1.9355,-9.5105,-9.9712,-10,0,-9.7959,-5.001,,1.7643,-10,-5.7571,-9.9768,1.4367,3.9722,2.5757,2.5793,7.4055,0.6702,2.2358,4.4671,3.1882,0.0276,0.3021,2.7206,1.7486,0.955,4.8131,5.2626,6.3624,,3.496,2.8092,,0.7557,1.266,6.95,2.7673,16164453844,10640777052,64125696337,21303369037,4820229435,11214051849,7264449660,3997081020,38140129213,16164453844,64125696337,16420000000,35366598797,2.61306E+11,18178575252,2065800000,4498381949,8594831851,7825116675,3590244000,,68180776046,73056075480,11641009890,,12.7935,49.9999,11.674,163.4805,204.7909,-6.759,16.8431,14.2967,288.8786,10.1705,8.5627,116.7987,16.0498,9.3412,45.227,-14.2531,476.3751,28.6724,43.16,720.5783,,32.6206,13.7564,38.9268,-19.9163,2.5444,1.4783,3.443,2.832,3.8979,7.3903,1.649,3.7583,4.9372,2.0227,2.5254,2.6958,3.881,1.6574,1.4115,45.8643,2.1476,2.1656,4.4048,37.7547,,2.9425,3.3069,2.7789,3.6582,1.056,0.8628,1.6682,0.7254,0.9969,3.4701,0.3044,1.1067,2.152,0.8395,1.2236,0.9398,1.6298,0.4148,0.6405,1.4023,1.1974,0.4433,0.5005,314.7355,,4.6445,1.7672,1.3164,0.6623
2015/7/16,4.0973,5.2469,-0.1585,0.1325,3.8961,-4.9787,3.2333,1.969,3.1831,-0.2541,0.7955,2.3143,2.0063,0.2954,5.2877,0.9585,-1.5326,0,6.5045,0.2948,,2.1672,-5.7481,4.1004,4.8969,1.1847,3.457,1.6581,3.5482,5.3585,1.5794,1.465,4.4491,2.4403,0.0263,0.5185,2.2396,1.3445,0.7748,3.477,5.5078,5.2351,,1.8583,10.6613,,0.482,1.4881,3.6006,1.9447,16826761812,11199089428,64024070828,21331604119,5008030582,10655742013,7499327940,4075782496,39354158633,16826761812,64024070828,16800000000,36775315188,2.62078E+11,19021476732,2085600000,4429441229,8503573984,8334103337,3600828000,,69658378004,68856757610,12118340002,,13.3177,52.6234,11.6555,163.6971,212.7698,-6.4225,17.3877,14.5782,298.0738,10.1489,8.6344,119.5018,16.3718,9.3688,47.3241,-14.3897,469.0744,28.368,45.9673,722.7025,,33.3275,12.9657,40.5229,-20.8987,2.6487,1.5559,3.4375,2.8358,4.0498,7.0223,1.7024,3.8323,5.0944,2.0184,2.5465,2.7582,3.9589,1.6623,1.477,46.3039,2.1147,2.1426,4.6914,37.866,,3.0062,3.1168,2.8929,3.8387,1.0992,0.9081,1.6655,0.7263,1.0357,3.2973,0.3142,1.1285,2.2205,0.8377,1.2338,0.9616,1.6625,0.416,0.6702,1.4157,1.179,0.4386,0.5331,315.6633,,4.7452,1.6656,1.3703,0.695
2015/7/17,8.4563,6.7449,4.1799,7.2138,9.3056,2.2455,5.8725,6.2025,6.438,2.2293,-0.1127,7.0238,3.5714,2.5242,6.647,7.173,6.096,0,9.3999,4.9969,,6.0606,5.6317,9.9678,9.3366,1.1968,3.1621,1.7814,3.323,5.2925,2.0781,1.6843,4.6441,2.4319,0.0216,0.4236,2.2957,1.5686,0.7772,4.6702,4.8434,5.7037,,2.2083,6.1893,,0.7108,1.2522,3.5148,2.3621,18249689087,11954453231,66700209238,22870416064,5474055650,10895017657,7939724715,4328581176,41887785247,18249689087,66700209238,17980000000,38088719302,2.68693E+11,20285828952,2235200000,4699459047,8503573984,9117500198,3780756000,,73880097883,72734596600,13326277430,,14.4439,56.1728,12.1427,175.5059,232.5692,-6.5667,18.4088,15.4824,317.2638,10.3783,8.6273,127.8953,16.9565,9.6053,50.4697,-15.4219,497.669,28.368,50.2882,758.8149,,35.3474,13.6959,44.5622,-22.8571,2.8726,1.6609,3.5812,3.0403,4.4266,7.18,1.8023,4.07,5.4224,2.0641,2.5444,2.9519,4.1002,1.7042,1.5752,49.6253,2.2436,2.1426,5.1323,39.7581,,3.1884,3.2924,3.1812,4.1984,1.1922,0.9693,1.7351,0.7787,1.1321,3.3714,0.3327,1.1985,2.3634,0.8566,1.2328,1.0291,1.7219,0.4265,0.7147,1.5173,1.2509,0.4386,0.5832,331.4365,,5.0328,1.7594,1.5069,0.7601
2015/7/20,-0.7088,-1.511,-2.5394,10,1.2706,4.978,0.6867,-0.9917,-1.0081,-2.4299,-3.781,5.1168,-0.5497,-1.1079,-0.4155,0.4921,-0.7335,0,1.2621,4.999,,0.2286,-3.0663,5.1901,-0.3371,0.9925,3.98,2.0437,4.832,5.6477,2.184,2.0262,4.4282,2.5461,0.0137,0.4359,3.394,1.1502,0.6634,4.6803,8.3896,6.5231,,1.9093,7.4749,,0.655,1.365,4.8477,1.9354,18120332062,11773822756,65006450750,25157457670,5543611630,11437375783,7994250030,4285653098,41465514145,18120332062,65006450750,18900000000,37879336038,2.65716E+11,20201538804,2246200000,4664988688,8503573984,9232575443,3969756000,,74048966678,70504336870,14017919022,,14.3415,55.324,11.8344,193.0565,235.5243,-6.8936,18.5352,15.3289,314.0655,10.1276,8.3024,134.4395,16.8633,9.4989,50.26,-15.4978,494.0187,28.368,50.9229,796.748,,35.4282,13.2759,46.875,-22.7819,2.8523,1.6358,3.4903,3.3444,4.4829,7.5374,1.8147,4.0297,5.3677,2.0142,2.4486,3.103,4.0777,1.6853,1.5686,49.8695,2.2271,2.1426,5.1971,41.7456,,3.1957,3.1914,3.3463,4.1846,1.1837,0.9547,1.6911,0.8566,1.1465,3.5392,0.335,1.1866,2.3396,0.8359,1.1864,1.0818,1.7124,0.4218,0.7117,1.5248,1.2417,0.4386,0.5906,348.005,,5.0443,1.7054,1.5851,0.7576
