ÈÕÆÚ,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH
2014/2/20,-3.5398,-4.3269,-2.3132,-4.4828,0,-1.9713,-1.1111,-4.244,,-2.1978,,,-1.4469,1.43,2.5907,0.9085,0.9879,0.4082,1.2378,3.2512,2.0642,,3.4138,,,0.3834,1651219298,2707014992,1471320000,1651219298,,1198586400,2429962488,2481088164,,4193224320,,,2429962488,1.9076,199.933,348.4621,0.7644,44.0961,2982.3386,538.8852,-10.3334,,15.4691,,,151.3016,429.0593,1.2089,2.8066,171.9282,3.3863,2.5092,7.9323,13.5056,,2.3811,,,2.2271,11.0834,0.8236,1.0153,4.4412,0.271,4.275,6.6624,1.5751,,1.3134,,,1.8706
2014/2/21,2.9358,0.5025,-1.275,4.6931,-0.5525,0.9141,0.5993,-0.277,,2.2472,,,0.1631,1.3565,1.658,0.7399,1.4635,0.0411,0.705,1.608,1.1646,,3.5122,,,0.1858,1699695461,2720618082,1452560000,1699695461,,1209542400,2444524061,2474215344,,4287454080,,,2444524061,1.9636,200.9377,344.019,0.8007,43.8742,3009.5995,542.1145,-10.3048,,15.8167,,,151.6228,441.6556,1.215,2.7708,180.0861,3.3693,2.5322,7.9798,13.4682,,2.4346,,,2.2319,11.4088,0.8278,1.0023,4.652,0.2696,4.3141,6.7024,1.5707,,1.3429,,,1.8746
2014/2/24,-2.6738,0.3333,4.428,-3.1034,-0.7407,-0.3623,-6.5525,-0.5556,,-5.6777,,,-3.4202,0.8593,1.2808,1.3585,0.3523,0.1568,0.654,2.1214,1.1927,,3.9737,,,0.5165,1654249058,2729686809,1516880000,1654249058,,1205160000,2284346758,2460469703,,4044027200,,,2284346758,1.9111,201.6075,359.2523,0.7759,43.5569,2998.6951,506.5925,-10.2475,,14.9187,,,146.4681,429.8466,1.219,2.8935,174.5282,3.3449,2.523,7.457,13.3933,,2.2964,,,2.156,11.1038,0.8305,1.0467,4.5084,0.2677,4.2985,6.2632,1.562,,1.2666,,,1.8108
2014/2/25,-4.2125,-4.485,-5.477,-2.847,-0.1866,-4.5455,-7.251,-0.838,,-3.2039,,,-2.0236,0.9056,2.18,2.4889,0.2916,0.0652,1.1462,1.9224,2.4374,,2.6541,,,0.3245,1584564574,2607258995,1433800000,1584564574,,1150380000,2118708866,2439851242,,3914461280,,,2118708866,1.8306,192.5653,339.576,0.7536,43.4586,2862.3908,469.8595,-10.1617,,14.4407,,,143.4924,411.7395,1.1644,2.7351,169.4928,3.3374,2.4083,6.9163,13.2811,,2.2228,,,2.1122,10.636,0.7933,0.9894,4.3783,0.2671,4.1031,5.8091,1.5489,,1.226,,,1.7741
2014/2/26,0.1912,1.5652,0.5607,1.8315,0,1.9048,1.7182,1.4085,,1.4042,,,0.5164,0.7066,1.1746,1.0545,0.3468,0.0829,0.8114,1.0551,1.4468,,1.433,,,0.3589,1587594334,2648068266,1441840000,1587594334,,1172292000,2155112798,2474215344,,3969428640,,,2155112798,1.8341,195.5793,341.4801,0.7672,43.4508,2916.9125,477.9327,-10.3048,,14.6435,,,144.2522,412.5268,1.1826,2.7504,172.5664,3.3368,2.4542,7.0351,13.4682,,2.254,,,2.1234,10.6564,0.8057,0.9949,4.4577,0.267,4.1813,5.9089,1.5707,,1.2433,,,1.7834
2014/2/27,-2.4809,-0.8562,0.3717,1.0791,-0.5607,-1.1215,-2.2804,2.7778,,-2.3739,,,-0.6849,0.699,1.4341,1.0506,0.3712,0.0377,0.6364,1.1891,2.1994,,1.5348,,,0.2484,1548207452,2625396449,1447200000,1548207452,,1159144800,2105967489,2542943548,,3875198880,,,2105967489,1.7886,193.9049,342.7496,0.7759,43.2286,2884.1995,467.0339,-10.591,,14.2959,,,143.3391,402.2923,1.1725,2.7606,174.5149,3.3197,2.4266,6.8747,13.8423,,2.2005,,,2.1099,10.392,0.7988,0.9986,4.5081,0.2657,4.1344,5.7741,1.6144,,1.2137,,,1.7722
2014/2/28,-0.9785,1.209,3.3333,0.3559,0.7519,0.189,2.0743,0.2703,,1.1145,,,0.8621,0.6965,1.0234,0.9428,0.2148,0.0128,1.5311,0.6634,1.5397,,1.2109,,,0.1908,1533058651,2657136993,1495440000,1533058651,,1161336000,2149652208,2549816368,,3918387520,,,2149652208,1.7711,196.2491,354.1746,0.7786,43.5486,2889.6516,476.7217,-10.6197,,14.4552,,,144.5512,398.356,1.1866,2.8526,175.116,3.3443,2.4312,7.0173,13.8797,,2.225,,,2.1278,10.2903,0.8085,1.0319,4.5236,0.2676,4.1422,5.8939,1.6187,,1.2273,,,1.7871
2014/3/3,1.1858,1.3652,2.3297,-0.7092,0.7463,2.0755,5.7578,2.965,,3.6072,,,1.7094,0.6305,1.2088,1.3323,0.2429,0.2124,1.7879,1.89,2.4653,,1.8765,,,0.306,1551237212,2693411901,1530280000,1551237212,,1185439200,2273425578,2625417393,,4059732160,,,2273425578,1.7921,198.9283,362.4259,0.7726,43.8503,2949.6256,504.1705,-10.9345,,14.9766,,,146.9645,403.0796,1.2028,2.9191,173.7815,3.3674,2.4817,7.4213,14.2912,,2.3053,,,2.1633,10.4123,0.8195,1.056,4.4891,0.2695,4.2281,6.2333,1.6667,,1.2715,,,1.817
2014/3/4,-0.7812,2.6936,-0.7005,-0.7143,0.7407,-0.3697,-1.4412,2.6178,,-0.9671,,,-1.0084,0.5835,1.9592,0.9267,0.3753,0.2706,0.9165,1.2624,3.6815,,1.7013,,,0.1485,1539118171,2765961717,1519560000,1539118171,,1181056800,2240662039,2694145597,,4020469760,,,2240662039,1.7781,204.2866,359.8871,0.7678,44.2149,2938.7212,496.9046,-11.2208,,14.8318,,,145.5919,399.9305,1.2352,2.8987,172.6956,3.3954,2.4725,7.3144,14.6653,,2.283,,,2.1431,10.331,0.8416,1.0486,4.4611,0.2717,4.2125,6.1434,1.7103,,1.2592,,,1.8
2014/3/5,0.5906,-1.6393,0,-1.4388,3.3088,-0.5566,0.5686,-2.2959,,0.0977,,,0.1698,0.5056,1.4673,1.4824,0.4732,1.3771,0.6843,0.964,1.9656,,1.036,,,0.164,1548207452,2720618082,1519560000,1548207452,,1174483200,2253403416,2632290213,,4024396000,,,2253403416,1.7886,200.9377,359.8871,0.757,45.6906,2922.3647,499.7303,-10.9631,,14.8463,,,145.8891,402.2923,1.215,2.8987,170.2582,3.5088,2.4588,7.356,14.3286,,2.2852,,,2.1475,10.392,0.8278,1.0486,4.3981,0.2808,4.1891,6.1784,1.6711,,1.2605,,,1.8037
2014/3/6,0.9785,-1.1667,3.7037,0.365,0,0.5597,-0.1616,-2.0888,,-4.2927,,,-0.1695,0.5143,0.8759,2.0083,0.2062,0.4038,0.9019,0.9748,1.4381,,2.3771,,,0.1503,1563356253,2688877538,1575840000,1563356253,,1181056800,2249763022,2577307650,,3851641440,,,2249763022,1.8061,198.5934,373.2162,0.7597,45.6877,2938.7212,498.9229,-10.7341,,14.209,,,145.6228,406.2286,1.2008,3.006,170.8687,3.5085,2.4725,7.3441,14.0293,,2.1871,,,2.1435,10.4937,0.8181,1.0874,4.4139,0.2808,4.2125,6.1684,1.6362,,1.2064,,,1.8004
2014/3/7,5.0388,-1.3491,-4.4218,5.0909,0.3559,0.1855,0.1618,0.5333,,0.3058,,,-0.8489,0.9989,0.8345,1.8667,1.3682,0.2823,0.8562,1.4552,1.0616,,0.9438,,,0.0908,1642130018,2652602630,1506160000,1642130018,,1183248000,2253403416,2591053291,,3863420160,,,2253403416,1.8971,195.9142,356.7134,0.7977,45.8119,2944.1734,499.7303,-10.7914,,14.2524,,,144.2734,426.6975,1.1846,2.8731,179.4173,3.5181,2.4771,7.356,14.1041,,2.1938,,,2.1237,11.0224,0.8071,1.0393,4.6347,0.2815,4.2203,6.1784,1.6449,,1.2101,,,1.7837
2014/3/10,4.9815,-5.812,-2.4911,2.7682,0.1773,-3.8889,-3.8772,-5.5703,,-6.5041,,,-2.7397,2.8334,1.4241,1.318,1.3235,0.2452,1.9601,1.2951,1.4036,,2.0411,,,0.2333,1723933542,2498434272,1468640000,1723933542,,1137232800,2166033978,2446724062,,3612140800,,,2166033978,1.9916,184.5278,347.8273,0.8213,45.9781,2829.6777,480.3546,-10.1903,,13.3254,,,140.5752,447.9537,1.1158,2.8015,184.7253,3.5308,2.3808,7.0707,13.3185,,2.0511,,,2.0692,11.5715,0.7602,1.0134,4.7718,0.2826,4.0562,5.9388,1.5533,,1.1314,,,1.738
2014/3/11,-4.2179,0.5445,2.1898,-5.0505,-1.2389,0.7707,-1.5966,1.9663,,0.5435,,,-0.7042,2.3172,0.7518,0.8567,0.9509,0.1666,0.546,0.6625,0.8035,,0.7037,,,0.1414,1651219298,2512037362,1500800000,1651219298,,1145997600,2131450242,2494833805,,3631772000,,,2131450242,1.9076,185.5325,355.444,0.78,45.4183,2851.4864,472.6851,-10.3907,,13.3979,,,139.6194,429.0593,1.1218,2.8629,175.4335,3.4878,2.3991,6.9579,13.5804,,2.0623,,,2.0552,11.0834,0.7643,1.0356,4.5318,0.2791,4.0875,5.844,1.5838,,1.1375,,,1.7262
2014/3/12,-1.4679,0.9025,-1.25,-0.3546,0.1792,1.1472,0.3416,0.2755,,0.6486,,,0,0.9798,0.6481,0.6721,0.447,0.2841,0.6849,0.5901,0.7602,,1.0158,,,0.0641,1626981217,2534709180,1482040000,1626981217,,1159144800,2138731029,2501706626,,3655329440,,,2138731029,1.8796,187.2069,351.001,0.7773,45.5066,2884.1995,474.2997,-10.4193,,13.4848,,,139.6558,422.7612,1.132,2.8271,174.8379,3.4946,2.4266,6.9816,13.6178,,2.0757,,,2.0557,10.9207,0.7712,1.0227,4.5164,0.2797,4.1344,5.864,1.5882,,1.1449,,,1.7266
2014/3/13,5.0279,1.0733,1.2658,3.2028,1.4311,1.5123,0.5957,0,,0.4296,,,0.7092,1.2386,0.6006,0.7576,0.5787,0.2995,0.8318,0.6305,0.6936,,0.7235,,,0.0611,1708784742,2561915361,1500800000,1708784742,,1176674400,2151472405,2501706626,,3671034400,,,2151472405,1.9741,189.2163,355.444,0.8017,46.1292,2927.8169,477.1253,-10.4193,,13.5427,,,140.5936,444.0173,1.1441,2.8629,180.3258,3.5424,2.4633,7.0232,13.6178,,2.0846,,,2.0695,11.4698,0.7795,1.0356,4.6582,0.2835,4.1969,5.8989,1.5882,,1.1498,,,1.7382
2014/3/14,3.9007,0,-0.5357,1.0345,0,0.3724,-1.0998,-1.3736,,-0.8556,,,-1.4085,2.3596,0.627,0.5911,0.4242,0.1699,0.3528,0.5562,0.4697,,0.503,,,0.0643,1775439465,2561915361,1492760000,1775439465,,1181056800,2127809849,2467342524,,3639624480,,,2127809849,2.0511,189.2163,353.5398,0.8102,46.1385,2938.7212,471.8778,-10.2762,,13.4268,,,138.6722,461.3372,1.1441,2.8475,182.2282,3.5432,2.4725,6.946,13.4307,,2.0667,,,2.0412,11.9172,0.7795,1.0301,4.7073,0.2835,4.2125,5.834,1.5664,,1.14,,,1.7145
2014/3/17,-0.1706,0.177,2.3339,-0.6826,-0.1764,0.5566,1.9675,2.2284,,2.8047,,,1.7857,2.1472,0.9464,1.1847,0.3556,0.0252,0.6983,0.5692,0.7326,,0.8339,,,0.1765,1772409705,2566449724,1527600000,1772409705,,1187630400,2169674371,2522325087,,3741706720,,,2169674371,2.0476,189.5512,361.7912,0.8042,46.0304,2955.0777,481.1619,-10.5052,,13.8034,,,141.0909,460.5499,1.1461,2.914,180.8789,3.5349,2.4863,7.0826,13.73,,2.1247,,,2.0768,11.8969,0.7809,1.0541,4.6724,0.2829,4.236,5.9488,1.6013,,1.1719,,,1.7444
2014/3/18,2.2222,-0.7067,1.0526,0.6873,4.947,0,9.9832,1.6349,,-0.8395,,,5.2632,1.7081,0.611,1.1357,0.4644,0.8643,0.5448,1.4827,0.7996,,1.2339,,,0.7075,1811796588,2548312270,1543680000,1811796588,,1187630400,2386277769,2563562009,,3710296800,,,2386277769,2.0931,188.2116,365.5995,0.8101,48.3289,2955.0777,529.1974,-10.6769,,13.6876,,,148.5652,470.7844,1.138,2.9447,182.2028,3.7114,2.4863,7.7897,13.9545,,2.1069,,,2.1869,12.1613,0.7753,1.0652,4.7066,0.297,4.236,6.5427,1.6274,,1.1621,,,1.8368
2014/3/19,0.5017,1.4235,-0.1736,-0.6826,1.0101,3.1365,3.4325,0.5362,,-2.4339,,,-0.8333,1.6254,0.6061,0.8408,0.4236,2.0143,1.9292,5.7808,0.7024,,1.1282,,,0.3002,1820885868,2584587178,1541000000,1820885868,,1224880800,2468186617,2577307650,,3619993280,,,2468186617,2.1036,190.8908,364.9648,0.8047,48.8257,3047.7647,547.3621,-10.7341,,13.3544,,,147.3512,473.1461,1.1542,2.9396,180.9912,3.7495,2.5643,8.0571,14.0293,,2.0556,,,2.169,12.2223,0.7864,1.0634,4.6753,0.3001,4.3688,6.7672,1.6362,,1.1338,,,1.8218
2014/3/20,-3.4942,-1.5789,-1.913,-1.7182,-0.5,-1.9678,-2.4336,-4.5333,,-1.0846,,,-1.3445,1.5692,0.6538,0.966,0.3238,0.4725,1.0768,3.63,1.2222,,1.0661,,,0.2805,1757260904,2543777907,1511520000,1757260904,,1200777600,2408120128,2460469703,,3580730880,,,2408120128,2.0301,187.8767,357.9829,0.7923,48.6683,2987.7908,534.0413,-10.2475,,13.2096,,,145.6283,456.6136,1.136,2.8833,178.1988,3.7374,2.5138,7.861,13.3933,,2.0333,,,2.1436,11.7952,0.774,1.043,4.6032,0.2991,4.2829,6.6026,1.562,,1.1215,,,1.8005
2014/3/21,2.4138,0.713,1.0638,1.049,0.67,1.8248,2.5699,3.0726,,2.6316,,,1.3629,1.3251,0.8488,1.2417,0.3309,0.5985,1.0685,3.3952,0.898,,0.995,,,0.0892,1799677547,2561915361,1527600000,1799677547,,1222689600,2470006813,2536070728,,3674960640,,,2470006813,2.0791,189.2163,361.7912,0.8009,49.0142,3042.3125,547.7657,-10.5624,,13.5572,,,147.649,467.6353,1.1441,2.914,180.1409,3.764,2.5597,8.063,13.8049,,2.0868,,,2.1734,12.0799,0.7795,1.0541,4.6534,0.3012,4.361,6.7722,1.61,,1.151,,,1.8254
2014/3/24,0,3.5398,2.2807,-0.692,-1.4975,1.4337,-1.2528,0.813,,0.2137,,,0.1681,1.864,1.0533,1.7029,0.2439,0.3199,1.2308,2.2598,0.9182,,1.2023,,,0.0553,1799677547,2652602630,1562440000,1799677547,,1240219200,2439063471,2556689189,,3682813120,,,2439063471,2.0791,195.9142,370.0426,0.7957,48.2991,3085.9299,540.9035,-10.6483,,13.5862,,,147.8418,467.6353,1.1846,2.9805,178.9643,3.7091,2.5964,7.962,13.9171,,2.0913,,,2.1762,12.0799,0.8071,1.0781,4.623,0.2968,4.4235,6.6874,1.6231,,1.1535,,,1.8278
2014/3/25,0,0,1.0292,0.3484,0.3378,-1.2367,2.3134,3.2258,,0.9595,,,0.6711,0.9472,0.6748,1.4483,0.1574,0.6368,0.9906,3.8261,1.6821,,0.8808,,,0.2474,1799677547,2652602630,1578520000,1799677547,,1224880800,2495489566,2639163034,,3718149280,,,2495489566,2.0791,195.9142,373.8509,0.7982,48.4458,3047.7647,553.417,-10.9918,,13.7165,,,148.7711,467.6353,1.1846,3.0111,179.5266,3.7203,2.5643,8.1462,14.366,,2.1113,,,2.1899,12.0799,0.8071,1.0892,4.6375,0.2977,4.3688,6.8421,1.6754,,1.1646,,,1.8393
2014/3/26,2.1886,0.3419,6.1121,1.3889,0.3367,0.5367,-2.9176,0,,-0.1056,,,-0.6667,1.7776,0.5464,4.7501,0.4719,0.2055,0.7484,2.1963,1.8537,,0.9761,,,0.0889,1839064429,2661671357,1675000000,1839064429,,1231454400,2422681701,2639163034,,3714223040,,,2422681701,2.1246,196.584,396.7009,0.8096,48.6279,3064.1212,537.2706,-10.9918,,13.702,,,147.8129,477.8697,1.1887,3.1952,182.0913,3.7343,2.578,7.9085,14.366,,2.1091,,,2.1758,12.3443,0.8098,1.1558,4.7038,0.2988,4.3923,6.6425,1.6754,,1.1633,,,1.8275
2014/3/27,4.9423,-1.7036,-1.28,2.0548,0.8389,0.1779,3.3058,-3.125,,-2.7484,,,0.5034,4.5915,0.6688,2.8074,0.9575,0.3902,0.7305,4.1037,1.2618,,1.9586,,,0.1674,1929957235,2616327722,1653560000,1929957235,,1233645600,2502770353,2556689189,,3612140800,,,2502770353,2.2296,193.2351,391.6231,0.8263,49.0402,3069.5734,555.0316,-10.6483,,13.3254,,,148.6174,501.4877,1.1684,3.1543,185.8493,3.766,2.5826,8.17,13.9171,,2.0511,,,2.1876,12.9544,0.796,1.141,4.8008,0.3014,4.4001,6.8621,1.6231,,1.1314,,,1.8374
2014/3/28,4.8666,-4.1594,-2.9173,2.349,-0.9983,1.5986,2.1091,-0.5376,,-3.587,,,0.1669,5.61,0.7954,2.2301,1.1223,0.2463,1.6263,6.5147,0.7521,,2.1665,,,0.3208,2023879800,2507502999,1605320000,2023879800,,1253366400,2555556054,2542943548,,3482574880,,,2555556054,2.3381,185.1976,380.1981,0.8461,48.5745,3118.6429,566.7377,-10.591,,12.8475,,,148.9261,525.8929,1.1198,3.0622,190.3086,3.7302,2.6239,8.3423,13.8423,,1.9776,,,2.1922,13.5848,0.7629,1.1077,4.916,0.2985,4.4704,7.0068,1.6144,,1.0908,,,1.8412
2014/3/31,-4.9401,-2.3508,-3.6728,-3.2787,-0.6723,-3.3217,-9.9715,-1.8919,,-3.044,,,-2.5,2.8989,0.5667,1.0303,0.4173,0.1049,0.9931,4.0837,0.5942,,1.8901,,,0.6896,1923897714,2448556274,1546360000,1923897714,,1211733600,2300728528,2494833805,,3376566400,,,2300728528,2.2226,180.8439,366.2343,0.8189,48.2772,3015.0516,510.2254,-10.3907,,12.4564,,,145.2761,499.9132,1.0935,2.9498,184.1804,3.7074,2.5367,7.5104,13.5804,,1.9174,,,2.1384,12.9137,0.745,1.0671,4.7577,0.2967,4.3219,6.3081,1.5838,,1.0576,,,1.7961
2014/4/1,0.6299,1.2963,0.6932,-0.678,1.692,1.2658,-2.4525,1.3774,,2.3256,,,0.1709,1.5902,0.3851,0.7852,0.2465,0.12,0.935,2.3089,0.3908,,0.9317,,,0.1851,1936016755,2480296818,1557080000,1936016755,,1227072000,2244302432,2529197907,,3455091200,,,2244302432,2.2366,183.1882,368.7732,0.8131,49.0817,3053.2168,497.712,-10.5338,,12.7461,,,145.4819,503.0622,1.1077,2.9702,182.8856,3.7692,2.5689,7.3262,13.7674,,1.962,,,2.1415,12.9951,0.7547,1.0744,4.7243,0.3016,4.3766,6.1534,1.6056,,1.0822,,,1.7986
2014/4/2,-4.2254,-0.1828,-1.7212,-1.7065,-0.1664,2.5,-1.0543,0.8152,,-0.3409,,,0,2.1751,0.3911,0.7404,0.4349,0.0905,1.9833,1.6881,0.553,,0.6383,,,0.0537,1854213230,2475762455,1530280000,1854213230,,1257748800,2220639876,2549816368,,3443312480,,,2220639876,2.1421,182.8533,362.4259,0.7991,48.992,3129.5473,492.4644,-10.6197,,12.7026,,,145.4582,481.8061,1.1056,2.9191,179.7352,3.7623,2.6331,7.249,13.8797,,1.9553,,,2.1411,12.446,0.7533,1.056,4.6429,0.3011,4.4861,6.0885,1.6187,,1.0785,,,1.7984
2014/4/3,-0.817,-0.1832,1.4011,0,-2,-0.3484,1.1475,0.2695,,1.0262,,,-0.6826,1.4324,0.5344,0.6738,0.3615,0.544,1.0419,1.2318,0.5427,,0.8939,,,0.124,1839064429,2471228091,1551720000,1839064429,,1253366400,2246122629,2556689189,,3478648640,,,2246122629,2.1246,182.5184,367.5037,0.7995,48.0357,3118.6429,498.1156,-10.6483,,12.833,,,144.5288,477.8697,1.1036,2.96,179.8236,3.6889,2.6239,7.3322,13.9171,,1.9753,,,2.1274,12.3443,0.7519,1.0707,4.6452,0.2952,4.4704,6.1584,1.6231,,1.0895,,,1.7869
2014/4/4,2.9654,0.367,1.7271,1.0417,-1.5306,2.972,0.7293,0.2688,,2.5959,,,0.6873,1.176,0.4226,0.7034,0.1822,0.6503,2.3521,1.1303,0.4871,,1.1797,,,0.0613,1893600113,2480296818,1578520000,1893600113,,1290616800,2262504399,2563562009,,3568952160,,,2262504399,2.1876,183.1882,373.8509,0.8082,47.325,3211.3299,501.7486,-10.6769,,13.1661,,,145.6096,492.0405,1.1077,3.0111,181.7907,3.6343,2.7019,7.3857,13.9545,,2.0266,,,2.1434,12.7103,0.7547,1.0892,4.696,0.2908,4.6033,6.2033,1.6274,,1.1178,,,1.8002
2014/4/8,-1.12,1.8282,1.528,-1.0309,-0.5181,0.5093,0.1609,1.6086,,3.4103,,,0.3413,1.2912,0.5745,0.8413,0.225,0.3097,1.0612,1.1167,1.0859,,1.6669,,,0.0534,1872391791,2525640453,1602640000,1872391791,,1297190400,2266144792,2604798932,,3690665600,,,2266144792,2.1631,186.5371,379.5634,0.7997,47.0691,3227.6864,502.5559,-10.8486,,13.6151,,,146.0354,486.5296,1.1279,3.0571,179.8758,3.6146,2.7156,7.3975,14.179,,2.0957,,,2.1496,12.568,0.7684,1.1059,4.6465,0.2893,4.6267,6.2133,1.6536,,1.1559,,,1.8055
2014/4/9,0.3236,0.5386,2.5084,-0.3472,1.2153,-2.7027,1.6867,0.2639,,-0.3191,,,2.0408,0.7298,0.3922,1.3815,0.2909,0.1641,2.6993,1.6786,0.8663,,0.9836,,,0.2113,1878451312,2539243543,1642840000,1878451312,,1262131200,2304368921,2611671752,,3678886880,,,2304368921,2.1701,187.5418,389.0842,0.7966,47.6219,3140.4516,511.0327,-10.8773,,13.5717,,,148.9261,488.1042,1.134,3.1338,179.1789,3.6571,2.6422,7.5223,14.2164,,2.089,,,2.1922,12.6087,0.7726,1.1336,4.6285,0.2927,4.5017,6.3181,1.658,,1.1523,,,1.8412
2014/4/10,2.0968,0.3571,-2.1207,1.3937,1.2007,0.8681,10.0316,-0.7895,,-0.1067,,,3.8333,1.1302,0.7412,1.2786,0.2002,0.0798,1.6796,2.5636,0.9932,,0.9368,,,0.9713,1917838194,2548312270,1608000000,1917838194,,1273087200,2535533892,2591053291,,3674960640,,,2535533892,2.2156,188.2116,380.8329,0.808,48.2125,3167.7125,562.2975,-10.7914,,13.5572,,,154.6852,498.3386,1.138,3.0674,181.7472,3.7024,2.6652,8.2769,14.1041,,2.0868,,,2.2769,12.873,0.7753,1.1096,4.6949,0.2963,4.5408,6.9519,1.6449,,1.151,,,1.9124
2014/4/11,-1.2638,0.1779,-0.8333,-1.3746,0,0,-1.7229,10.0796,,2.0299,,,-1.6051,0.9488,0.4702,0.7642,0.2416,0.2434,1.5928,8.4299,4.1356,,1.5983,,,0.5105,1893600113,2552846634,1594600000,1893600113,,1273087200,2491849173,2852220466,,3749559200,,,2491849173,2.1876,188.5465,377.6593,0.7967,48.1991,3167.7125,552.6096,-11.8791,,13.8324,,,152.1652,492.0405,1.1401,3.0418,179.1992,3.7014,2.6652,8.1343,15.5258,,2.1292,,,2.2398,12.7103,0.7767,1.1003,4.6291,0.2962,4.5408,6.8321,1.8107,,1.1744,,,1.8813
2014/4/14,-2.56,-0.1776,3.3613,-3.8328,-2.3729,0.5164,-1.534,-2.1687,,-1.5707,,,-0.4894,1.6476,0.5478,3.9127,1.1841,0.2903,1.1903,3.4216,5.0012,,1.3423,,,0.1872,1845123950,2548312270,1648200000,1845123950,,1279660800,2453625044,2790365082,,3690665600,,,2453625044,2.1316,188.2116,390.3537,0.7666,47.0833,3184.069,544.1328,-11.6215,,13.6151,,,151.5091,479.4443,1.138,3.144,172.4331,3.6157,2.6789,8.0096,15.1891,,2.0957,,,2.2302,12.385,0.7753,1.1373,4.4543,0.2894,4.5642,6.7273,1.7714,,1.1559,,,1.8732
2014/4/15,1.4778,-1.9573,-0.6504,2.1739,-1.0417,4.1096,4.1543,-3.4483,,-0.7447,,,0.6557,0.9748,0.6201,2.202,0.4208,0.2648,3.6645,6.6292,2.9641,,0.708,,,0.5549,1872391791,2498434272,1637480000,1872391791,,1332249600,2555556054,2694145597,,3663181920,,,2555556054,2.1631,184.5278,387.8148,0.7838,46.6222,3314.9211,566.7377,-11.2208,,13.5137,,,152.6018,486.5296,1.1158,3.1236,176.2926,3.5803,2.789,8.3423,14.6653,,2.0801,,,2.2463,12.568,0.7602,1.1299,4.554,0.2865,4.7518,7.0068,1.7103,,1.1473,,,1.8867
2014/4/16,-0.8091,0.363,-0.982,-2.8369,0.3509,0.1645,-0.8547,9.949,,4.6088,,,-0.6515,0.58,0.3509,1.5379,0.351,0.1641,1.7198,3.3248,3.4536,,3.4186,,,0.1248,1857242990,2507502999,1621400000,1857242990,,1334440800,2533713695,2962185592,,3832010240,,,2533713695,2.1456,185.1976,384.0065,0.7617,46.7964,3320.3733,561.8938,-12.3371,,14.1366,,,151.6519,482.5933,1.1198,3.0929,171.3303,3.5937,2.7936,8.271,16.1244,,2.176,,,2.2323,12.4663,0.7629,1.1188,4.4258,0.2876,4.7596,6.9469,1.8805,,1.2002,,,1.8749
2014/4/17,-1.9576,0,0.1653,-1.0949,0.5245,1.1494,-1.2213,-0.6961,,1.127,,,0.3279,0.9808,0.3636,1.3419,0.2164,0.0578,3.2059,3.7479,7.7218,,2.4454,,,0.1274,1820885868,2507502999,1624080000,1820885868,,1349779200,2502770353,2941567131,,3875198880,,,2502770353,2.1036,185.1976,384.6412,0.7532,47.0318,3358.5385,555.0316,-12.2512,,14.2959,,,152.1146,473.1461,1.1198,3.098,169.4181,3.6118,2.8257,8.17,16.0121,,2.2005,,,2.2391,12.2223,0.7629,1.1207,4.3764,0.289,4.8143,6.8621,1.8674,,1.2137,,,1.8807
2014/4/18,-0.9983,0.5425,2.9703,-2.214,-0.1739,5.3571,10.0364,-1.4019,,-0.5066,,,2.6144,0.9545,0.2943,1.7337,0.4908,0.0622,4.8479,7.8317,2.8859,,2.0157,,,0.9543,1802707307,2521106089,1672320000,1802707307,,1422088800,2753957486,2900330209,,3855567680,,,2753957486,2.0826,186.2023,396.0662,0.7367,46.9571,3538.4602,610.7366,-12.0795,,14.2235,,,156.1193,468.4226,1.1259,3.1901,165.6922,3.606,2.9771,8.99,15.7877,,2.1894,,,2.2981,12.1003,0.7671,1.154,4.2801,0.2886,5.0722,7.5508,1.8412,,1.2076,,,1.9302
