ÈÕÆÚ,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH
2014/4/30,3.6367,5.7187,17.9204,8.5724,5.1059,5.1049,5.1208,2.4406,5.8342,3.0399,9.6618,13.6524,8.4167,3.2754,9.512,6.0437,3.3707,16.206,,,,,,,,,,14.6886,,,,7.0268,2.26,5.5967,8.8098,7.4005,17.1229,4.59,10.1568,6.8983,10.6192,,,,17.7759,,,,,,,,,,
2014/5/5,3.6367,5.7332,18.2991,8.7947,5.2893,5.2041,5.2747,2.5024,5.8303,3.1221,9.6446,13.7374,8.4899,3.2982,9.6772,6.0921,3.4544,16.5148,,,,,,,,,,15.1754,,,,7.2114,2.28,5.7112,9.1535,7.6775,17.7564,4.62,10.4258,7.0679,10.7795,,,,18.1111,,,,,,,,,,
2014/5/6,3.6367,5.7477,18.2941,8.7354,5.2999,5.1941,5.322,2.5112,5.9033,3.1074,9.6043,13.6585,8.7241,3.3287,9.6616,6.1139,3.5063,16.873,,,,,,,,,,15.0344,,,,7.26,2.29,5.8221,9.2517,7.638,17.5328,4.65,10.397,7.0962,10.7823,,,,18.2364,,,,,,,,,,
2014/5/7,3.6367,5.7284,18.0649,8.5526,5.039,5.1049,5.1681,2.4553,5.8802,3.0819,9.449,13.7617,8.4411,3.2716,9.4746,6.0267,3.4948,17.293,,,,,,,,,,14.8297,,,,7.1726,2.26,5.5634,8.7999,7.2818,16.9272,4.56,10.1183,7.2376,10.4446,,,,18.1136,,,,,,,,,,
2014/5/8,3.6367,5.6994,17.8607,8.602,4.8803,5.0851,5.2865,2.3818,5.9033,3.1677,9.173,13.6767,8.4997,3.2773,9.6055,5.9977,3.5207,16.9224,,,,,,,,,,15.0116,,,,7.1628,2.28,5.556,8.7508,7.2224,16.7875,4.59,10.1183,7.1716,10.353,,,,18.1136,,,,,,,,,,
2014/5/9,3.564,5.622,17.6863,8.5477,4.7216,5.0157,5.2194,2.2642,5.7209,3.0874,9.3168,13.7617,8.4948,3.2392,9.5213,5.9444,3.5496,16.3851,,,,,,,,,,14.6932,,,,7.0171,2.25,5.556,8.5839,7.0443,17.2719,4.96,9.9165,7.247,10.29,,,,17.9524,,,,,,,,,,
2014/5/12,3.6149,5.6559,17.9254,8.6959,4.8062,5.1941,5.4246,2.3965,5.9839,3.0947,9.5813,13.9743,8.6607,3.3001,9.7146,6.0752,3.6073,16.8175,,,,,,,,,,14.534,,,,7.2114,2.47,5.6373,8.8392,7.2323,17.1229,4.95,10.2529,7.6616,10.4102,,,,18.1827,,,,,,,,,,
2014/5/13,3.6343,5.622,17.9354,8.5872,4.7533,5.2734,5.3891,2.4377,5.9954,3.1147,9.5583,13.95,8.6119,3.2887,9.8891,6.08,3.5929,16.8483,,,,,,,,,,14.2519,,,,7.1726,2.39,5.6262,8.8589,7.1433,17.4117,4.89,10.2913,7.4449,10.5505,,,,18.5613,,,,,,,,,,
2014/5/14,3.6246,5.7235,17.8706,8.6465,4.7004,5.2536,5.4285,2.4906,5.9282,3.0782,9.5238,13.72,8.6412,3.3096,9.8798,6.0994,3.5929,17.0707,,,,,,,,,,13.8835,,,,7.2114,2.37,5.5338,8.8883,7.1334,17.2347,4.98,10.3778,7.4543,10.3673,,,,18.5306,,,,,,,,,,
2014/5/15,3.7263,5.5592,17.6016,8.4983,4.7851,5.1148,5.3062,2.3377,5.9033,3.0107,9.4548,13.42,8.3826,3.3058,9.6148,6.2035,3.5179,17.0583,,,,,,,,,,13.2921,,,,7.2503,2.33,5.3305,9.3647,7.0245,16.9552,4.95,10.2048,7.2376,10.2156,,,,18.9221,,,,,,,,,,
2014/5/16,3.6028,5.5495,17.5418,8.4439,4.6511,5.2041,5.2589,2.4347,5.8169,3.1659,9.3685,13.05,8.202,3.2925,9.6273,6.1575,3.5756,16.521,,,,,,,,,,13.3285,,,,7.3378,2.34,5.312,9.3057,7.0048,16.9179,4.94,10.0222,7.181,10.1526,,,,18.4616,,,,,,,,,,
2014/5/19,3.5277,5.3223,17.2728,8.4241,4.644,5.2536,5.251,2.4112,5.9801,3.2462,9.3053,12.85,8.2069,3.2601,9.5587,6.1163,3.6102,16.3295,,,,,,,,,,13.4786,,,,7.5905,2.31,5.2898,9.3156,7.0344,16.8708,4.93,9.9934,7.1056,10.0181,,,,18.0288,,,,,,,,,,
2014/5/20,3.5373,5.3271,16.8244,8.5823,4.711,5.2041,5.2786,2.4524,5.9417,3.2426,9.3743,12.81,8.3191,3.3134,9.6367,6.1986,3.6448,16.8175,,,,,,,,,,13.5468,,,,7.6099,2.34,5.2603,9.1584,7.0245,16.7484,4.93,9.955,7.1433,9.9694,,,,18.2555,,,,,,,,,,
2014/5/21,3.5858,5.4142,16.7297,8.6168,4.7745,5.2536,5.2865,2.4465,5.9225,3.3959,9.4605,12.98,8.929,3.3401,9.9109,6.3028,3.7718,17.0213,,,,,,,,,,13.2694,,,,7.5613,2.36,5.2898,9.0406,7.0641,16.8426,4.92,10.0991,7.2093,10.0296,,,,17.8123,,,,,,,,,,
2014/5/22,3.5591,5.4238,16.6998,8.7305,4.7181,5.2834,5.4009,2.4318,5.8418,3.385,9.2765,12.94,8.6997,3.3496,9.7613,6.3996,3.8151,16.9224,,,,,,,,,,13.192,,,,7.4252,2.37,5.2861,8.9031,6.9751,17.2288,4.89,10.3009,7.1433,9.9237,,,,17.9309,,,,,,,,,,
2014/5/23,3.5713,5.3175,16.9539,8.9133,4.7181,5.3726,5.4285,2.4524,5.8879,3.3247,9.3915,12.99,8.7827,3.3858,9.939,6.4117,3.9046,17.1633,,,,,,,,,,13.2739,,,,7.5807,2.37,5.2492,8.9374,6.9454,17.1346,4.83,10.4162,7.2281,10.041,,,,18.1163,,,,,,,,,,
2014/5/26,3.5325,5.4335,17.3176,8.9232,4.7181,5.3627,5.4009,2.4612,5.9973,3.3046,9.5756,13.3,8.9974,3.3953,10.0262,6.4069,4.0402,17.293,,,,,,,,,,14.0745,,,,7.5807,2.37,5.3786,9.3008,7.0245,16.9933,4.97,10.5315,7.2564,10.1183,,,,18.2761,,,,,,,,,,
2014/5/27,3.518,5.4142,17.0884,8.938,4.7181,5.2933,5.3299,2.4524,6.1912,3.2699,9.6216,13.55,9.212,3.382,9.9733,6.3149,4.0315,17.7377,,,,,,,,,,13.8425,,,,7.6099,2.37,5.6077,9.6151,7.0344,16.7013,4.88,10.3393,7.1622,9.9609,,,,17.9412,,,,,,,,,,
2014/5/28,3.4816,5.419,17.1084,8.9182,4.7181,5.432,5.3654,2.42,6.1951,3.3028,9.8056,13.55,9.1876,3.3991,10.0543,6.4335,4.0867,17.6265,,,,,,,,,,14.0927,,,,7.7071,2.37,5.6188,9.5562,7.0938,16.6919,4.9,10.4258,7.1527,9.9294,,,,18.137,,,,,,,,,,
2014/5/29,3.4598,5.3465,17.1333,9.0467,4.7181,5.3329,5.3062,2.3671,6.0473,3.2024,9.6216,13.37,8.9129,3.3515,9.9421,6.2761,4.0925,17.6636,,,,,,,,,,13.8607,,,,7.6099,2.35,5.5449,9.7526,7.0344,16.3151,4.92,10.176,7.1339,9.8406,,,,18.1936,,,,,,,,,,
2014/5/30,3.4622,5.2208,17.0735,9.0961,4.7181,5.323,5.2391,2.3998,6.078,3.2152,9.5583,13.61,9.0454,3.3725,10.154,6.281,4.0693,18.1638,,,,,,,,,,13.8061,,,,7.8334,2.34,5.4858,9.6102,6.985,16.4375,4.95,10.224,7.1716,9.7176,,,,17.9257,,,,,,,,,,
2014/6/3,3.455,5.245,16.8294,9.0418,5.1906,5.3329,5.1366,2.4385,6.0281,3.1695,9.6676,13.53,9.0601,3.3972,10.1322,6.3609,4.1041,17.5709,,,,,,,,,,13.8926,,,,7.6585,2.33,5.4303,9.3499,6.9058,15.8158,5.07,10.2432,7.0868,8.9648,,,,17.9102,,,,,,,,,,
2014/6/4,3.4017,5.303,16.8892,8.8491,5.4092,5.214,5.0297,2.3939,6.1317,3.0892,9.5871,13.22,8.7413,3.3611,10.0948,6.2519,4.1041,17.4289,,,,,,,,,,13.7925,,,,7.5807,2.31,5.3453,9.458,6.9553,15.9665,5.1,10.0703,6.8889,9.1737,,,,17.7917,,,,,,,,,,
2014/6/5,3.3968,5.2836,17.0287,8.9331,5.3775,5.2239,5.1484,2.3849,6.1375,3.0855,9.7941,13.34,8.8933,3.3972,10.1447,6.3463,4.0751,17.6945,,,,,,,,,,13.7288,,,,7.6196,2.31,5.3379,9.7919,6.8959,15.9194,5.11,10.1183,6.9643,9.3626,,,,17.7763,,,,,,,,,,
2014/6/6,3.3944,5.2933,17.0884,9.0123,5.5749,5.3428,5.1207,2.3849,6.1452,3.1129,10.0472,13.15,8.9179,3.4372,9.967,6.4698,4.0751,17.4845,,,,,,,,,,13.6151,,,,7.503,2.28,5.3416,9.6495,6.7574,15.5238,5.23,10.003,6.9171,9.1451,,,,17.9257,,,,,,,,,,
2014/6/9,3.4138,5.2111,17.5418,8.9876,5.4621,5.2834,5.093,2.373,6.1471,3.1001,10.1334,12.84,8.8786,3.4277,9.9109,6.4093,4.0983,17.3054,,,,,,,,,,12.9964,,,,7.3864,2.28,5.3601,9.3254,6.8168,15.1941,5.2,9.9646,6.8606,9.1565,,,,17.7144,,,,,,,,,,
2014/6/10,3.4501,5.303,17.6464,9.0668,5.5961,5.5014,5.1445,2.3909,6.1759,3.1239,10.021,13.1,8.908,3.5496,9.992,6.4408,4.2117,17.5586,,,,,,,,,,13.101,,,,7.4933,2.29,5.3564,9.4039,6.7772,15.326,5.19,10.1183,6.9454,9.1565,,,,17.8278,,,,,,,,,,
2014/6/11,3.5277,5.3707,17.4621,9.2848,5.5749,5.5014,5.2118,2.3671,6.1605,3.0782,10.0446,13.32,8.8443,3.6086,10.0979,6.6145,4.2088,17.3918,,,,,,,,,,12.8054,,,,7.503,2.31,5.3601,9.3205,6.9058,15.6463,5.14,10.0895,6.9548,9.2796,,,,17.9515,,,,,,,,,,
2014/6/12,3.5034,5.3513,17.6664,9.2501,5.7336,5.4915,5.2474,2.3403,6.0933,3.0709,9.9203,14.31,9.168,3.58,10.2475,6.6022,4.2349,17.7006,,,,,,,,,,12.4551,,,,7.2697,2.31,5.4488,9.5022,7.1729,15.7405,5.21,9.9742,7.002,9.4886,,,,17.7711,,,,,,,,,,
2014/6/13,3.5058,5.39,17.8856,9.3096,5.649,5.5113,5.3344,2.3225,6.1624,3.0764,9.9677,14.04,9.2024,3.5991,10.4158,6.6242,4.2291,17.9168,,,,,,,,,,12.0184,,,,7.2795,2.34,5.4747,9.4678,7.0938,15.6557,5.2,10.0415,7.0302,9.5229,,,,17.8381,,,,,,,,,,
2014/6/16,3.491,5.39,17.7959,9.3146,5.6208,5.5213,5.2869,2.2927,6.1298,3.1586,10.1038,14.11,9.2024,3.5204,10.4408,6.5875,4.2233,18.0527,,,,,,,,,,11.7364,,,,7.3086,2.32,5.6151,9.3205,7.2818,15.6651,5.15,10.4354,7.0302,9.4886,,,,18.0133,,,,,,,,,,
2014/6/17,3.444,5.39,17.8806,9.4285,5.4797,5.4519,5.1049,2.2779,6.0665,3.0892,9.873,13.75,9.0062,3.4103,10.3753,6.4603,4.1652,17.5709,,,,,,,,,,11.8046,,,,7.2114,2.28,5.5449,9.124,7.1729,15.1941,5.12,10.2432,6.8889,9.3684,,,,17.7866,,,,,,,,,,
2014/6/18,3.4094,5.419,17.5418,9.3245,5.3704,5.3924,5.1484,2.2868,5.9455,3.0745,9.654,14.36,8.7364,3.4103,10.2132,6.3894,4.0605,17.3054,,,,,,,,,,11.427,,,,7.0656,2.29,5.4747,9.0602,7.0641,15.0905,5.06,10.0883,6.9171,9.2854,,,,16.9055,,,,,,,,,,
2014/6/19,3.3129,5.216,17.1731,9.0718,5.1342,5.3627,5.1445,2.2125,5.909,3.0013,9.7013,14.36,8.4617,3.2923,9.9359,6.1888,3.9094,16.6136,,,,,,,,,,10.9494,,,,6.9004,2.26,5.3194,8.795,6.8267,14.9115,4.85,9.8947,6.7664,9.1136,,,,16.5963,,,,,,,,,,
2014/6/20,3.3475,5.3078,17.3375,9.1659,5.2399,5.4221,5.1564,2.2125,5.9897,3.0159,9.577,14.36,8.5794,3.3238,10.2257,6.5019,4.0024,16.7804,,,,,,,,,,11.1359,,,,6.9587,2.26,5.3527,8.8981,6.8465,14.9963,4.87,9.8173,6.8417,9.1222,,,,16.6839,,,,,,,,,,
2014/6/23,3.3772,5.3707,17.3724,9.1411,5.2928,5.5014,5.1089,2.2927,6.0473,2.9848,9.6007,14.36,8.7511,3.371,10.5904,6.7563,4.0722,17.4227,,,,,,,,,,11.4407,,,,7.0462,2.25,5.4007,8.8981,7.0542,14.8362,4.91,9.885,7.0302,9.0335,,,,17.0498,,,,,,,,,,
2014/6/24,3.3821,5.419,17.482,9.3294,5.2999,5.551,5.1128,2.3314,6.0089,3.0672,9.8434,14.36,8.8099,3.4103,10.8771,6.8297,4.1681,17.5339,,,,,,,,,,11.4498,,,,7.0462,2.27,5.4636,9.0798,7.0938,14.9586,4.9,9.8076,7.1527,9.1022,,,,16.9982,,,,,,,,,,
2014/6/25,3.3945,5.3852,17.6614,9.2254,5.1835,5.6799,5.0337,2.3374,6.078,3.0654,9.6421,14.36,8.8296,3.3946,10.7836,6.8322,4.1565,18.2009,,,,,,,,,,11.4361,,,,7.0948,2.26,5.3933,8.9865,7.0839,15.2789,4.86,9.7688,7.0962,9.2796,,,,17.158,,,,,,,,,,
2014/6/26,3.4193,5.4915,17.7411,9.2204,5.3422,5.6898,5.1484,2.3849,6.0703,3.1002,9.7546,14.36,8.9179,3.3985,11.4007,6.9618,4.1565,19.0347,3.0964,,,,,,,,,11.5953,,,,7.2211,2.28,5.5967,9.0111,7.0938,15.2506,5.1,9.9915,7.0962,9.5086,,,,17.9412,,,,,,,,,,
2014/6/27,3.3821,5.4867,17.8308,8.9331,5.8782,5.6303,5.2236,2.4206,5.9609,3.1185,9.8197,14.36,8.9522,3.3749,11.1046,6.9496,4.171,19.0347,3.4061,,,,,,,,,11.4998,,,,7.1337,2.34,5.5227,9.0356,7.1136,15.147,5.29,10.0399,7.0868,9.5344,,,,17.7299,,,,,,,,,,
2014/6/30,3.392,5.6752,17.8308,8.943,5.8077,5.6402,5.3028,2.4355,5.9685,3.1734,9.8138,14.36,8.9375,3.3788,11.0703,6.842,4.2291,19.0347,3.7465,,,,,,,,,11.2132,,,,7.0656,2.34,5.5264,9.0995,7.1532,15.1093,5.31,10.3304,7.1527,9.48,,,,17.4362,,,,,,,,,,
2014/7/1,3.4143,5.6462,17.2877,9.0173,5.8077,6.2052,5.5798,2.4295,5.9321,3.1679,9.8789,14.36,9.0405,3.4339,11.0329,6.952,4.171,19.0347,4.122,,,,,,,,,12.0639,,,,7.1531,2.37,5.5523,9.0307,7.0443,15.0057,5.27,10.1852,7.3129,9.4886,,,,17.5032,,,,,,,,,,
2014/7/2,3.4341,5.68,16.8393,8.9182,5.8006,6.6711,5.5204,2.4712,5.9858,3.1899,10.0624,14.36,9.6978,3.4103,10.927,6.9007,4.171,19.0347,4.5349,,,,,,,,,12.0957,,,,7.192,2.37,5.5449,9.2124,7.074,14.855,5.23,10.2239,7.2658,9.2109,,,,17.3486,,,,,,,,,,
2014/7/3,3.4613,5.8251,16.7845,9.5425,5.723,6.344,5.56,2.4771,5.9839,3.1991,10.0683,14.36,9.5801,3.4378,11.248,6.9178,4.1913,19.0347,4.9894,,,,,,,,,12.6916,,,,7.26,2.44,5.5301,9.2124,7.0839,14.9586,5.5,10.1755,7.3035,9.2167,,,,17.3744,,,,,,,,,,
2014/7/4,3.439,5.767,16.8742,10.1568,5.6878,6.3737,5.5679,2.602,5.9685,3.1991,10.0032,14.36,9.5114,3.5598,11.0485,7.0792,4.2669,19.0347,5.488,,,,,,,,,12.5961,,,,7.4252,2.44,5.6373,9.2124,7.1729,15.0811,5.79,9.9915,7.2752,9.5315,,,,17.5547,,,,,,,,,,
2014/7/7,3.4019,5.6945,16.7347,9.9884,5.7477,6.2052,5.5758,2.6228,5.9148,3.2393,9.9736,14.36,9.6046,3.5598,10.7618,6.8689,4.3309,19.0347,5.488,,,,,,,,,11.9638,,,,7.3669,2.4,5.6558,9.2124,7.0542,14.7891,5.74,9.8657,7.1716,9.583,,,,17.1374,,,,,,,,,,
2014/7/8,3.4094,5.6075,16.7397,9.7456,5.6772,6.1259,5.5442,2.7656,5.9321,3.2155,10.0742,14.36,9.6242,3.5362,10.9862,6.8493,4.3338,19.0347,5.9074,,,,,,,,,11.8592,,,,7.4641,2.4,5.6521,9.2124,7.3214,14.8173,5.78,9.9528,7.1999,9.6918,,,,17.1528,,,,,,,,,,
2014/7/9,3.4514,5.622,15.9824,9.7506,5.5009,6.0761,5.469,2.718,5.8937,3.1716,9.9559,14.36,9.2416,3.4811,10.715,6.7196,4.3599,19.0347,5.6944,,,,,,,,,11.5862,,,,7.2114,2.35,5.5893,9.2124,7.1334,14.5347,5.71,9.3235,7.4456,9.5029,,,,16.7973,,,,,,,,,,
2014/7/10,3.4885,5.6849,15.7632,9.7902,5.4868,6.0661,5.6114,2.6436,5.552,3.1917,9.8671,14.36,8.9767,3.489,10.7181,6.7319,4.3425,19.0347,6.2632,,,,,,,,,11.4088,,,,7.2406,2.37,5.5412,9.2124,7.3115,13.6587,5.75,8.9653,7.7669,9.231,,,,16.5912,,,,,,,,,,
2014/7/11,3.5355,5.8541,15.8081,9.7159,5.5291,6.0064,5.7539,2.6526,5.6023,3.2155,9.9203,14.36,9.0994,3.4811,10.8085,6.8738,4.3483,19.0347,6.1687,,,,,,,,,11.4543,,,,7.3767,2.4,5.5153,9.2124,7.3214,13.5174,5.95,9.1299,7.7102,9.2453,,,,16.653,,,,,,,,,,
2014/7/14,3.5331,5.8831,16.0024,9.706,5.656,6.0861,5.7618,2.6318,5.6525,3.2778,10.092,14.36,9.1778,3.5322,10.8584,7.0646,4.4762,19.0347,5.7822,,,,,,,,,11.9775,,,,7.5516,2.41,5.5671,9.2124,7.3214,13.8471,6.07,9.2848,7.8047,9.3741,,,,16.586,,,,,,,,,,
2014/7/15,3.5256,5.7622,16.4458,9.6217,5.5361,6.106,5.7974,2.599,5.7781,3.254,10.5892,14.36,9.0994,3.5401,10.6652,7.0181,4.3512,19.0347,5.5209,,,,,,,,,12.0184,,,,7.5322,2.45,5.8258,9.2124,7.3115,14.1768,5.87,9.5752,7.7007,9.7061,,,,17.0189,,,,,,,,,,
2014/7/16,3.5083,5.8202,16.107,9.2452,5.4127,6.0064,5.6589,2.6615,5.6927,3.2503,10.1926,14.36,9.168,3.485,10.3878,6.9398,4.2931,19.0347,5.6834,,,,,,,,,11.7136,,,,7.6002,2.43,5.7039,9.2124,7.2224,13.8753,5.77,9.6043,7.4739,9.6314,,,,16.8797,,,,,,,,,,
2014/7/17,3.4786,5.9459,16.2963,8.9628,5.4092,5.8769,5.556,2.7804,5.7153,3.2064,10.0742,14.36,8.8688,3.4811,10.4501,7.0425,4.2931,19.0347,5.2903,,,,,,,,,11.8592,,,,7.503,2.4,5.7297,9.2124,7.2818,13.6116,5.78,9.4493,7.4645,9.5654,,,,16.8694,,,,,,,,,,
2014/7/18,3.4885,5.9072,16.4059,8.9677,5.4375,5.8869,5.5679,2.7299,5.6399,3.1771,10.2518,14.36,8.962,3.4496,10.366,6.9471,4.2873,19.0347,5.1344,,,,,,,,,11.8137,,,,7.4544,2.43,5.7667,9.2124,7.3115,13.7435,5.8,9.43,7.5306,9.8205,,,,16.9158,,,,,,,,,,
2014/7/21,3.5306,5.9266,16.7546,8.8736,5.6568,5.9466,5.5086,2.7358,5.5771,3.1679,10.1571,14.36,8.8835,3.4142,10.3535,6.7979,4.2204,19.0347,5.0905,,,,,,,,,11.4771,,,,7.4155,2.43,5.7297,9.2124,7.2719,14.1956,5.65,9.5171,7.3039,10.269,,,,16.8128,,,,,,,,,,
2014/7/22,3.5331,5.9314,16.8393,9.0222,5.625,6.0462,5.5679,2.7567,5.4842,3.1936,10.1867,14.36,9.0258,3.4378,10.447,6.8958,4.232,19.0347,5.1893,,,,,,,,,11.5908,,,,7.4836,2.45,5.6965,9.2124,7.2422,14.205,5.74,9.6333,7.3322,10.2295,,,,16.9313,,,,,,,,,,
2014/7/23,3.5034,5.8927,16.6899,8.8141,5.5083,6.0562,5.6273,2.6526,5.3963,3.1569,10.0387,14.36,8.8933,3.3828,10.3441,6.7025,4.2262,19.0347,5.0422,,,,,,,,,11.2314,,,,7.3864,2.44,5.593,9.2124,7.0542,13.9695,5.62,9.6236,7.3984,10.2163,,,,16.787,,,,,,,,,,
2014/7/24,3.4861,5.8154,16.7895,8.7894,5.3208,5.9665,5.6471,2.6436,5.4666,3.1185,10.0624,14.36,8.7462,3.3316,10.4875,6.7172,4.1855,19.0347,5.1761,,,,,,,,,11.1677,,,,7.4058,2.5,5.4784,9.2124,7.1235,14.1956,5.53,9.5074,7.3795,10.4274,,,,16.8746,,,,,,,,,,
2014/7/25,3.6048,5.8492,17.1333,8.938,5.3632,6.0462,5.4215,2.5723,5.444,3.1368,10.0979,14.36,8.8541,3.3631,10.4595,6.7514,4.2204,19.0347,5.2156,,,,,,,,,12.1458,,,,7.503,2.5,5.4377,9.2124,7.1433,14.1203,5.59,9.5171,7.6629,10.4142,,,,17.2095,,,,,,,,,,
2014/7/28,3.6122,5.8927,17.9852,9.1659,5.4375,6.096,5.5006,2.6407,5.5545,3.1881,10.2577,14.36,9.0209,3.426,10.6278,6.9251,4.2291,19.0347,5.3211,,,,,,,,,12.6734,,,,7.6488,2.54,5.5338,9.2124,7.3411,14.6007,5.78,9.6527,7.748,10.6209,,,,17.4414,,,,,,,,,,
2014/7/29,3.6122,5.7912,17.9902,9.2402,5.4481,6.2554,5.5956,2.5961,5.5872,3.2192,10.4057,14.36,9.065,3.4811,10.6745,6.8566,4.2727,19.0347,5.2705,,,,,,,,,12.5779,,,,7.6488,2.54,5.6595,9.2124,7.3609,15.034,5.79,9.7592,7.8613,10.788,,,,17.5187,,,,,,,,,,
2014/7/30,3.6122,5.8492,18.1695,9.2303,5.4906,6.3052,5.6352,2.5871,5.66,3.2284,10.311,14.36,9.0062,3.4732,10.6745,6.8762,4.2495,19.0347,5.3254,,,,,,,,,12.7963,,,,7.6779,2.58,5.6484,9.2124,7.4994,15.0905,5.75,9.7204,8.0503,11.1178,,,,17.4826,,,,,,,,,,
2014/7/31,3.6122,5.7961,18.887,9.27,5.625,6.2753,5.6708,2.6169,5.866,3.3657,10.5892,14.36,9.2956,3.5008,10.6901,6.9496,4.2582,19.0347,5.2069,,,,,,,,,12.6507,,,,7.814,2.58,5.7815,9.2124,7.9546,15.2035,5.83,9.8947,8.3621,11.672,,,,17.5599,,,,,,,,,,
2014/8/1,3.6122,5.7864,18.7076,9.2898,5.533,6.9029,5.5204,2.608,5.8208,3.3217,10.7372,14.36,9.1484,3.4929,10.6932,6.8248,4.2291,19.0347,5.04,,,,,,,,,12.6052,,,,7.8432,2.52,5.7297,9.2124,8.004,15.2506,6.16,9.9334,7.9936,11.6544,,,,17.7763,,,,,,,,,,
2014/8/4,3.7805,5.9749,18.6727,9.6118,5.5472,7.0921,5.5481,2.6169,5.8208,3.3199,10.8437,14.36,9.168,3.5637,10.8709,6.9202,4.4762,19.0347,5.0575,,,,,,,,,12.5688,,,,7.9987,2.63,6.0255,9.2124,8.0931,15.326,6.19,9.9431,8.1259,11.8215,,,,17.7969,,,,,,,,,,
2014/8/5,3.8003,6.0039,18.608,9.4236,5.625,6.9128,5.4729,2.6466,5.8761,3.3346,10.8319,14.36,9.3299,3.5598,10.874,7.0205,4.4035,19.0347,5.0773,,,,,,,,,12.7508,,,,7.9598,2.63,5.9774,9.2124,8.0733,15.1376,6.17,10.0496,8.107,11.8743,,,,17.5702,,,,,,,,,,
2014/8/6,3.8819,5.9459,18.3888,9.3988,5.6392,6.7236,5.5125,2.6912,5.8585,3.2924,10.8082,14.36,9.379,3.548,10.8148,7.0107,4.3541,19.0347,5.0268,,,,,,,,,12.869,,,,7.882,2.72,5.9774,9.2124,8.0436,15.0434,6.23,10.0593,8.2204,11.7599,,,,17.6526,,,,,,,,,,
2014/8/7,3.7632,5.8251,17.9603,9.4434,5.5578,6.7534,5.4809,2.5842,5.8058,3.2833,10.6306,14.36,9.1729,3.5047,10.6184,6.9643,4.3309,19.0347,5.029,,,,,,,,,12.8781,,,,7.8334,2.65,5.8369,9.2124,7.7963,15.0528,6.4,9.9722,8.0314,11.3905,,,,17.529,,,,,,,,,,
2014/8/8,3.7731,5.8782,17.8955,9.8992,5.5472,7.4308,5.4809,2.5663,5.7781,3.287,10.8378,14.36,9.2514,3.5322,10.7026,7.0621,4.3221,19.0347,5.1937,,,,,,,,,12.7644,,,,7.8918,2.66,5.8665,9.2124,7.816,15.0151,6.32,9.9238,8.107,11.6104,,,,17.4929,,,,,,,,,,
2014/8/11,3.8745,5.9217,18.329,9.6465,5.6073,7.9089,5.5442,2.5723,5.8258,3.3456,10.8851,14.36,9.3446,3.6148,10.7462,6.9618,4.3512,19.0347,5.2047,,,,,,,,,13.3558,,,,7.9403,2.69,6.0624,9.2124,7.8754,15.0905,6.28,9.9818,8.2582,11.7159,,,,17.7299,,,,,,,,,,
2014/8/12,3.8992,5.9121,17.9952,9.6069,5.7134,7.7196,5.5125,2.605,5.9439,3.3456,10.8792,14.36,9.3937,3.7564,10.687,6.9202,4.3599,19.0347,5.1717,,,,,,,,,13.4604,,,,7.9792,2.69,6.421,9.2124,8.1425,14.8079,6.73,10.2336,8.4283,11.7247,,,,17.7402,,,,,,,,,,
2014/8/13,4.0502,6.0233,18.0849,9.5771,5.7418,7.8093,5.4729,2.605,5.9364,3.3309,10.7904,14.36,9.3544,3.721,11.0298,6.9349,4.3192,19.0347,5.0509,,,,,,,,,13.2694,,,,8.0375,2.75,6.4099,9.2124,8.0733,14.7796,6.79,10.1755,8.4377,11.6016,,,,17.7711,,,,,,,,,,
2014/8/14,3.9933,5.9991,17.4372,9.483,5.5967,7.4905,5.3859,2.608,5.8761,3.3126,10.6543,14.36,9.2808,3.7092,10.8927,6.815,4.2611,19.0347,5.0641,,,,,,,,,13.2193,,,,7.8334,2.72,6.6169,9.2124,8.0139,14.4311,6.56,10.1174,8.192,11.606,,,,17.4104,,,,,,,,,,
2014/8/15,4.0328,6.1932,17.5617,9.6118,5.7205,7.62,5.4096,2.6912,5.8962,3.3291,10.8378,14.36,9.3005,3.8351,10.9768,6.8664,4.2873,19.0347,5.0246,,,,,,,,,13.2057,,,,8.0375,2.78,6.6021,9.2124,8.1722,14.6101,6.57,10.4659,8.2204,11.6764,,,,17.869,,,,,,,,,,
2014/8/18,3.9784,6.1835,17.6564,9.5425,5.8302,7.6499,5.4888,2.7894,5.964,3.3913,10.9917,14.36,9.5408,3.9806,10.9519,6.9838,4.3657,19.0347,5.0905,,,,,,,,,13.5196,,,,8.0667,2.96,6.4912,9.2124,8.1722,14.6289,7.03,10.5724,8.3149,11.5796,,,,18.1267,,,,,,,,,,
