ÈÕÆÚ,000568.SZ,000596.SZ,000729.SZ,000752.SZ,000799.SZ,000848.SZ,000858.SZ,000860.SZ,000869.SZ,000929.SZ,000995.SZ,002304.SZ,002461.SZ,002568.SZ,002646.SZ,200596.SZ,200869.SZ,600059.SH,600084.SH,600132.SH,600189.SH,600197.SH,600199.SH,600238.SH,600300.SH,600365.SH,600519.SH,600543.SH,600559.SH,600573.SH,600600.SH,600616.SH,600702.SH,600779.SH,600809.SH,601579.SH,603156.SH,603198.SH,603369.SH,603589.SH,603711.SH,603779.SH,603919.SH
2015/11/19,22.4858,34.6836,8.322,17.5007,16.0941,9.9867,24.2708,14.5184,37.2519,12.4362,11.93,59.1751,6.759,44.9376,22.1673,22.4295,21.6347,10.559,7.14,15.025,10.5377,12.4453,9.6765,14.68,6.7161,12.41,201.4658,12.3444,13.3004,16.2187,32.3105,12.2626,18.0553,10.8253,16.8399,12.9973,,28.2612,13.9102,37.6435,,,
2015/11/20,22.8445,34.2699,8.2535,17.4013,16.2806,9.8875,24.0122,14.4352,37.1385,12.4362,12.1,58.9019,6.8655,49.4285,22.3512,22.4295,21.3785,10.5203,7.14,14.943,10.5377,12.3987,9.7163,14.72,6.7652,12.5,200.2385,12.7838,13.2366,16.2088,32.2818,12.2332,18.1346,11.367,16.9348,12.9397,,28.3142,13.8265,37.3608,,,
2015/11/23,22.5502,32.8556,8.2731,16.8643,16.5163,9.6561,23.5043,14.2992,36.7418,12.4362,12.53,58.9656,6.938,47.0424,22.3706,22.4387,21.2018,10.4527,7.34,14.8975,10.5377,12.4359,9.6765,16.19,6.8241,13.02,199.2079,12.5941,12.8812,16.3175,32.167,12.1644,18.5808,11.7852,17.0865,12.7571,,28.2347,14.0016,36.7672,,,
2015/11/24,22.5594,32.7113,8.2437,16.5959,16.5359,9.709,23.3473,14.3067,36.6663,12.4362,12.4,58.2735,6.8558,48.2451,22.6126,22.4295,21.1135,10.3946,7.26,14.9704,10.5377,12.5105,9.6964,16.79,6.8143,14.11,198.3365,12.634,12.7578,16.0803,32.0618,12.1054,18.4222,12.3745,17.077,12.9204,,29.5245,14.1843,38.2277,,,
2015/11/25,22.5318,33.0576,8.2535,16.9339,16.6734,9.7949,23.3935,14.6242,36.9307,12.4362,12.59,58.738,6.909,47.8572,22.8933,22.3368,21.2636,10.4913,7.99,15.3164,10.5377,12.911,9.8357,17.26,6.8536,14.64,199.5452,12.8338,13.111,16.1001,32.3679,12.2823,18.8088,12.1464,17.2951,13.2278,,29.4097,14.5344,38.1429,,,
2015/11/26,22.3479,32.7594,8.2046,17.5206,16.4868,9.8545,23.2457,14.3219,38.0264,12.4362,13,57.8273,7.0735,46.4895,22.448,22.3924,21.3255,10.5784,8.2,15.0068,10.5377,13.4234,9.6467,16.87,6.8045,14.05,199.414,12.7738,12.7173,16.0111,32.2149,12.0268,18.3528,12.3555,17.077,12.9877,,29.0563,14.3669,37.4362,,,
2015/11/27,21.2719,30.4119,7.7248,16.3075,15.9075,9.2923,22.4053,13.1353,37.1102,12.4362,12.59,56.9166,6.8268,43.6379,20.6088,21.8826,21.0251,9.7951,7.72,13.8685,10.5377,12.5664,9.0599,16.75,6.1761,13.12,194.6357,11.6053,12.0278,14.41,30.5314,10.8281,16.925,11.9183,15.9771,12.0559,,26.3088,13.0768,34.2702,,,
2015/11/30,21.3362,31.2681,7.6465,16.5959,15.5933,9.1733,22.1928,13.226,36.9874,12.4362,12.52,57.372,6.6477,42.6777,21.1799,21.8919,20.7954,9.6791,8.49,13.6773,10.5377,12.7433,9.0898,16.24,6.0975,14.43,200.7913,11.4455,11.6788,14.0937,30.254,10.7102,17.0737,11.6616,15.7305,12.1231,,25.9113,13.6705,35.0334,,,
2015/12/1,21.8788,32.134,7.6661,16.218,15.8486,9.2063,22.8947,13.7928,40.6899,12.4362,12.71,59.1933,6.6913,43.2693,21.3735,22.3368,21.8467,9.7275,8.43,13.7957,10.5377,12.8831,9.1395,16.99,6.1466,14.81,200.3134,11.7851,11.6278,14.242,30.6271,10.9067,17.0935,11.6997,16.1572,12.2672,,25.7081,13.7276,35.024,,,
2015/12/2,22.8813,32.3072,7.8913,16.1583,15.878,10.1256,23.7167,14.2463,41.7667,12.4362,13.04,61.47,6.5945,42.5225,21.9931,22.9207,22.2354,9.9982,8.27,14.0142,10.5377,12.9949,9.1992,16.59,6.2448,14.57,207.6027,11.7152,12.4981,14.5385,31.134,11.1032,17.4009,11.3575,16.565,12.3633,,26.035,13.4117,35.0617,,,
2015/12/3,22.8537,32.7882,7.9206,16.4567,16.0155,10.496,23.6521,14.3294,41.8328,12.4362,13.32,60.9327,7.0783,44.2102,22.0415,23.1709,22.3061,10.1529,8.45,14.2783,10.5377,13.5538,9.3583,17.62,6.3528,15.2,206.3097,12.0248,12.4577,14.835,31.1149,11.5847,17.619,11.9278,16.5839,12.5362,,27.1746,13.7847,38.5669,,,
2015/12/4,22.9824,32.2206,7.7933,16.4765,16.2119,10.4232,23.3658,14.7753,42.3806,12.4362,13.99,60.4591,6.88,43.1723,21.7317,22.7909,22.5711,10.0272,8.54,13.9505,10.5377,13.4513,9.1395,17.36,6.2252,14.98,201.7282,12.5241,12.0789,14.578,30.6175,11.791,17.4307,12.5075,16.2331,12.4401,,26.4855,13.3356,37.832,,,
2015/12/7,22.9824,32.2206,7.8325,16.7251,16.6734,10.5225,23.5966,14.7904,44.213,12.4362,14.05,59.8763,7.2283,43.4342,22.0415,23.0968,23.2336,10.1432,8.43,14.1235,10.5377,13.5351,9.3086,16.9,6.3626,15.16,200.9786,12.5142,11.9597,15.003,30.9236,11.9875,17.4802,12.9162,16.3279,12.6419,,26.6534,13.2823,38.1523,,,
2015/12/8,22.2559,31.0276,7.6954,16.4865,16.3101,10.5489,22.9502,14.2009,42.2578,12.4362,13.85,58.5467,7.0009,44.0647,21.1993,22.9763,22.7213,9.8145,7.96,13.6864,10.5377,12.9949,9.05,16.52,6.1073,14.33,198.5708,11.8949,11.6682,15.5763,30.254,11.7026,16.7366,12.3555,15.8159,12.2768,,25.6109,12.6049,37.1347,,,
2015/12/9,22.3111,30.9795,7.6465,17.4908,16.3003,10.3174,22.9686,14.9189,42.1256,12.4362,13.86,58.6469,6.9429,42.4934,20.8702,23.0782,22.8979,9.8435,7.95,13.7137,10.5377,12.8831,9.0599,16.6,6.0877,14.02,200.9412,11.9249,11.5788,15.2797,29.7854,12.1546,16.4689,12.2984,15.8823,12.1808,,25.6816,12.4564,36.6636,,,
2015/12/10,22.0168,30.8256,7.5584,17.1726,16.2119,10.7539,22.6454,14.6468,41.5589,12.4362,13.69,58.7562,6.7155,41.7271,20.8508,23.1524,22.8803,9.8532,7.85,13.6864,10.5377,12.7527,8.9903,16.15,6.019,13.51,199.5264,11.4954,11.6576,15.3094,29.6706,12.6458,16.4986,12.0513,15.8064,12.3345,,25.3724,12.1177,36.3149,,,
2015/12/11,22.3571,30.5465,7.4703,16.2578,15.9468,10.5357,22.7193,14.4881,40.9261,12.4362,13.21,59.1022,6.759,40.4856,20.3668,22.9763,22.6241,9.9498,7.74,13.5771,10.5377,12.939,8.8412,16.2,5.9797,13.88,198.0742,11.5254,11.5554,15.4972,29.8906,12.7834,16.5383,12.1939,15.6737,12.2096,,25.1515,12.3156,35.3821,,,
2015/12/14,22.9824,31.3643,7.6954,16.2478,16.7421,10.787,23.0148,15.1154,41.8423,12.4362,13.18,59.9401,6.9767,40.9511,20.7056,23.2914,23.1188,10.1142,7.99,13.8594,10.5377,13.5631,9.0599,16.44,6.127,14.31,200.5945,12.2045,11.8789,15.3984,30.1584,12.7932,17.0241,12.403,15.9771,12.5458,,25.6639,12.6429,36.2866,,,
2015/12/15,23.24,31.5567,7.6856,16.2876,16.9582,10.7275,23.2088,14.9643,42.5695,12.4362,13.41,59.6486,7.088,41.31,20.8702,23.1802,23.6577,10.1722,7.96,13.9778,10.5377,14.0754,9.2191,16.54,6.4019,14.49,200.9786,12.2045,12.0087,15.3687,30.1297,12.7441,17.4604,12.3555,16.034,12.9397,,25.8053,12.601,36.3809,,,
2015/12/16,22.8629,31.3451,7.9108,16.1882,17.0367,10.5886,23.024,15.0021,43.4385,12.4362,13.59,58.7016,7.1654,41.31,20.8605,23.3841,24.2937,10.1819,7.98,14.0233,10.5377,14.2152,9.1494,16.16,6.2939,14.47,200.4165,12.4942,11.8916,15.3193,30.1393,13.3926,17.2621,12.3269,16.0245,12.8628,,25.8318,12.6619,36.5316,,,
2015/12/17,23.5434,32.134,7.9402,17.809,17.6946,11.0516,23.5874,15.3648,43.4479,12.4362,13.84,59.339,7.4896,42.3188,21.3155,23.9773,24.5852,10.559,8.2,14.2692,10.5377,14.15,9.3483,16.77,6.3921,14.72,202.2435,12.9037,12.1385,15.6553,30.541,13.6284,17.5794,12.5741,16.3279,13.199,,26.353,12.8637,37.5493,,,
2015/12/18,23.8377,32.7016,7.8521,18.4354,17.6259,11.1904,23.9661,15.5462,41.9367,12.4362,13.89,61.0146,8.0315,41.407,21.722,24.107,24.7531,10.9458,8.38,14.4331,10.5377,13.8426,9.5174,16.82,6.4019,14.28,203.1991,12.8437,12.4343,15.5367,30.7992,13.6186,19.3343,12.2984,17.2382,13.2374,,26.8212,12.7761,38.0487,,,
2015/12/21,25.9714,35.9728,8.3122,18.1272,18.0481,12.3082,25.573,16.2188,44.8647,12.4362,14.18,64.4205,8.1089,41.407,22.8546,25.4139,25.8662,11.2939,8.43,14.9977,10.5377,14.6623,10.1638,16.82,6.6768,15.16,212.7089,12.9736,12.6194,16.5547,32.9896,13.5203,21.2678,12.4505,18.2527,13.8522,,28.2082,13.8075,41.8554,,,
2015/12/22,25.6587,35.9824,8.3122,18.2067,17.9008,12.3214,25.573,16.1206,44.4302,12.4362,13.92,62.8178,8.0847,41.407,22.5932,25.0709,25.6542,11.2649,8.26,15.3073,11.5922,14.3363,10.1042,16.65,6.6081,15.08,210.835,13.5229,12.3747,16.8512,32.387,13.2452,21.6049,12.3745,17.9493,13.7754,,28.0492,13.7162,44.8047,,,
2015/12/23,25.0977,35.5975,8.3025,18.2863,17.4099,12.3346,25.3791,16.2642,44.1847,12.4362,13.82,62.153,7.9299,41.407,22.4964,25.1173,25.8397,10.7717,7.95,14.9066,10.7593,14.0941,10.0544,16.21,6.6179,15.24,208.9331,13.2632,12.5045,16.9599,32.4253,12.9897,21.2182,12.0418,17.8261,13.5352,,27.0421,13.3089,42.3266,,,
2015/12/24,25.1253,35.5783,8.3025,17.9482,17.6652,11.6865,25.5361,16.627,44.7703,12.4362,13.95,61.8342,7.9202,41.407,22.3706,25.3026,25.7072,10.8878,7.73,14.8611,11.0573,14.2245,10.134,16.41,6.5394,15.16,210.6008,13.1933,12.1321,16.9896,32.1001,13.1961,21.5157,11.7662,18.0726,13.3527,,27.3336,13.4155,43.2406,,,
2015/12/25,24.7574,34.8471,8.2143,18.5945,17.7044,11.6534,25.0466,16.8008,44.1658,12.4362,14.02,61.1877,7.8815,41.407,22.3609,25.1265,25.4333,10.8104,7.84,15.1616,10.7288,13.9543,10.0246,16.39,6.7063,15.3,210.3385,13.8525,12.1321,18.6895,32.2818,13.0192,21.3967,12.0418,17.8261,13.468,,27.3336,13.3508,41.912,,,
2015/12/28,24.0952,33.9139,8.0675,18.2465,17.6259,11.2169,24.3817,16.1055,42.3145,12.4362,13.9,60.5684,7.3686,41.407,21.6252,23.9865,24.3909,10.443,7.52,14.5151,9.9799,13.3768,9.5472,15.85,6.6965,15.64,205.2978,13.2832,13.0174,18.2843,31.3158,12.4886,20.187,12.0133,17.5606,13.2182,,26.4148,12.7304,40.2724,,,
2015/12/29,24.5551,35.0492,8.1752,18.3559,17.9107,11.3029,25.1482,16.3927,42.2389,12.4362,14.04,60.9691,7.4122,41.407,22.0027,24.0978,24.4881,10.7427,7.45,14.7427,9.7812,13.619,9.9152,15.66,7.0009,16.29,205.9631,13.4829,12.8408,18.7785,31.4975,12.8227,22.2097,12.0038,17.7881,13.4008,,26.8389,13.0235,41.7801,,,
2015/12/30,24.4263,34.9145,8.1262,18.8332,17.8812,11.1111,25.453,16.7025,41.8423,12.4362,14.05,60.9236,7.5283,41.407,22.1286,24.1904,24.5852,10.6944,7.56,14.7336,9.9187,13.6469,9.9451,15.58,6.9518,16.17,205.0542,13.5329,12.8642,18.482,31.9375,12.7048,23.0327,12.0323,17.9209,13.4488,,26.7417,13.0387,41.5162,,,
2015/12/31,24.9413,35.1165,8.0577,18.6442,17.5768,10.9127,25.1944,16.0979,43.2401,12.4362,14.08,62.4171,7.388,41.407,22.0899,25.488,24.8149,10.6267,7.42,14.5606,9.85,13.6469,9.9848,16.18,7.0401,15.39,204.4265,12.9236,12.8046,18.0372,31.7557,12.2626,22.6955,12.1083,18.2717,13.2855,,26.3177,12.7609,40.4609,,,
2016/1/4,22.9824,32.2206,7.5584,16.7848,16.7029,9.8346,23.7075,14.7149,39.9815,12.4362,13.38,58.3555,6.6477,41.407,19.9312,24.0978,23.693,9.6791,6.68,13.1309,8.8642,12.2869,9.0599,14.57,6.4019,13.85,196.7719,11.6353,11.5363,16.2384,29.6801,11.0344,20.425,11.5001,17.0865,12.0174,,23.8175,11.4859,36.5882,,,
2016/1/5,23.3595,32.7882,7.6171,15.7308,16.0646,10.1785,24.0122,15.6293,39.8776,12.4362,12.76,61.0055,6.2316,41.407,19.6795,24.0978,23.9934,9.7468,6.28,13.0217,8.421,12.3242,8.9505,14.67,6.5786,12.75,199.3952,11.2857,11.2554,15.3687,29.4984,11.624,19.0766,10.9298,17.5132,11.7677,,23.632,11.4783,37.6718,,,
2016/1/6,23.8469,33.9716,7.7444,16.049,16.3592,10.2315,24.5479,16.7252,40.1421,12.4362,12.98,60.7779,6.3913,41.407,20.028,24.0978,24.2937,9.9595,6.64,13.304,8.5815,12.7992,9.229,15.79,6.8928,13.45,198.7956,11.7851,11.366,15.9321,30.0819,12.3805,20.2664,10.9013,18.3286,12.1231,,24.3299,11.7067,38.1146,,,
2016/1/7,22.0536,31.5664,7.343,14.448,15.5442,9.2526,23.3473,15.2666,37.3463,12.4362,12.33,55.8694,5.7527,41.407,18.3146,23.2729,23.1718,9.1086,5.99,12.0655,7.7256,11.5882,8.3141,14.27,6.2055,12.11,189.4733,10.6265,10.4211,14.3408,28.475,11.1425,18.2437,10.3596,16.7641,11.1049,,22.1655,10.6182,34.4492,,,
2016/1/8,22.2191,32.5188,7.4311,14.0503,15.3085,9.5039,23.9291,16.7781,37.9414,12.4362,11.71,55.5689,5.8059,41.407,18.5857,23.727,24.064,9.3407,6.17,12.8578,7.5804,11.9143,8.513,15.52,6.2448,12.2,191.7219,10.6066,10.4041,14.6472,29.1541,11.4864,18.8088,10.0649,17.2287,11.6236,,22.5542,10.7705,35.2596,,,
2016/1/11,21.0236,30.2964,7.0395,12.6483,14.5426,8.9285,22.2298,16.2113,35.4195,12.4362,11.12,53.9114,5.564,41.407,17.2789,23.1617,22.5357,8.6735,5.82,12.5026,6.8239,10.7406,7.8765,14.91,5.6262,12.01,187.2528,9.5479,9.5784,13.1845,28.3984,10.3368,16.925,9.5612,15.503,11.7004,,20.8492,9.8989,32.5082,,,
2016/1/12,21.0328,29.5844,7.0982,12.3102,14.2873,9.127,22.239,15.2212,35.3817,12.4362,10.56,54.6855,5.6414,41.407,17.4241,23.069,22.5976,8.7122,5.83,12.6119,6.8086,10.8803,8.1251,14.16,5.5673,12.5,184.3764,9.7477,9.621,12.6112,28.0541,10.2385,16.3995,9.086,15.1901,11.9502,,21.2291,10.1691,32.8756,,,
2016/1/13,20.6097,28.7089,6.9611,11.8229,14.032,9.0079,22.2667,15.5916,35.3251,12.4362,10.12,53.6109,5.5156,41.407,16.9498,23.0597,22.7036,8.4124,5.51,12.0564,6.5794,10.3866,8.0257,14.09,5.4397,12.26,187.1778,9.0685,9.7551,11.702,27.6237,9.7177,16.0227,8.7344,15.1996,11.5083,,20.434,9.9332,32.2255,,,
2016/1/14,21.1799,29.3439,7.059,12.4892,14.4739,9.3717,22.4422,15.7276,36.7607,12.4362,10.53,55.4414,5.893,41.407,17.3273,23.1524,23.1453,8.6735,5.65,12.3114,7.099,10.6101,8.2047,14.43,5.6066,12.48,191.8999,9.5679,9.7891,12.3345,27.7767,9.8946,16.5482,9.1525,15.4556,11.9022,,20.8933,10.5193,33.5541,,,
2016/1/15,20.6005,27.4197,6.8143,12.2704,14.1596,8.9087,21.7957,14.934,35.9862,12.4362,10.3,54.2757,5.9268,41.407,16.4658,22.1607,22.7124,8.2674,5.48,11.8106,6.7781,10.2468,7.9063,14.11,5.2629,12.51,186.447,9.1684,9.7253,12.0578,26.7915,9.4819,16.0227,8.8484,14.7444,11.4987,,19.7714,10.367,32.2161,,,
2016/1/18,20.6465,27.3235,6.8437,12.698,14.4248,8.9682,22.1097,14.5713,36.0523,12.4362,10.16,54.4943,5.9414,37.2654,16.6787,22.0865,22.7124,8.4221,5.54,11.8288,6.9538,10.5077,8.0058,14.05,5.204,12.45,186.8499,9.5279,9.8998,13.0263,26.7246,9.9634,16.6672,8.9339,14.9056,11.5275,,19.8774,10.4127,32.5082,,,
2016/1/19,21.2903,28.2856,7.0297,13.0559,14.7881,9.246,23.0056,15.1759,36.9024,12.4362,10.6,55.9331,6.1446,34.3555,17.1918,22.7446,23.2071,8.7122,5.75,12.2021,7.2518,10.8989,8.2345,14.6,5.4397,12.74,196.978,9.8076,10.1275,13.8368,27.4515,10.6315,17.51,9.3806,15.4366,11.8349,,20.5841,10.7286,34.0346,,,
2016/1/20,20.858,28.4684,6.9611,13.0858,14.4935,9.2526,22.7285,15.0625,35.1456,12.4362,11.13,53.7293,6.0236,33.1237,17.1143,22.1514,22.5446,8.6155,5.67,12.0291,7.1143,10.7312,8.0953,14.42,5.3611,12.41,189.5576,9.8076,10.0551,13.6786,26.8585,11.0442,17.1729,9.3331,15.1806,11.7389,,20.2661,10.5459,33.4033,,,
2016/1/21,20.1407,27.4005,6.736,12.6582,14.1596,8.7963,22.2021,14.405,33.2943,12.4362,11.31,53.2284,5.6559,29.8162,16.5819,22.1421,21.7142,8.3737,5.49,11.7468,6.7399,10.2375,7.8665,13.79,5.0371,12.32,187.6275,9.1784,9.7402,13.5699,26.5428,11.1916,16.1516,9.124,14.8677,11.4123,,19.6212,10.3746,31.8486,,,
2016/1/22,20.2786,27.5063,6.8143,13.2548,14.2775,8.7367,22.239,14.2916,33.5305,12.4362,11.31,52.9188,5.7962,28.7298,16.8046,21.9938,21.8643,8.6155,5.55,11.9745,6.8468,10.4797,8.1052,13.83,5.1058,12.69,189.9511,9.8276,9.7827,13.6786,26.9541,11.7517,16.4887,9.2191,14.7444,11.5275,,20.0629,10.5117,32.4705,,,
2016/1/25,20.5085,27.8912,6.8828,13.1454,14.3953,8.8756,22.5715,14.9567,33.7005,12.4362,11.31,54.5853,5.8688,29.0014,16.9788,22.0124,22.2619,8.6638,5.6,12.0564,7.1372,10.6381,8.1848,13.88,5.1745,12.71,189.9792,9.8375,9.9211,13.8467,26.9732,11.7517,16.8952,9.4377,15.6168,11.5756,,20.4693,10.8161,33.0453,,,
2016/1/26,19.313,27.6603,6.5108,12.2605,13.6785,8.0291,21.7495,15.3421,32.1137,12.4362,11.31,54.558,5.7381,26.111,15.7785,21.1319,21.3785,7.8129,5.05,11.4008,6.8774,9.6507,7.4787,13.66,4.772,12.53,186.4564,8.8588,9.2954,12.799,25.3376,10.5726,15.6261,8.9625,14.9625,10.5477,,19.0558,10.0017,30.765,,,
2016/1/27,19.1107,27.2273,6.4618,12.509,13.0009,7.8703,21.1954,15.7956,31.3675,12.4362,11.31,53.274,6.1155,26.4407,15.6817,21.0207,21.4226,7.9289,4.89,11.1458,7.0761,9.5109,7.2002,13.44,4.6934,12.39,187.3184,8.7789,9.5231,12.2258,25.4333,9.8455,17.1927,8.8959,14.7729,10.0386,,18.3049,9.8418,30.1242,,,
2016/1/28,18.6324,25.3993,6.4031,12.1411,12.3529,7.7381,20.9461,14.9794,30.763,12.4362,11.31,51.999,5.9414,25.2186,15.1009,20.687,20.8484,7.6292,4.6,10.5903,6.5488,9.1476,6.9715,13.34,4.4283,12.51,184.2359,8.4493,9.1911,11.702,25.8255,8.9415,15.8839,9.0005,14.0807,9.6255,,17.015,9.2481,27.8439,,,
2016/1/29,19.5429,26.2267,6.5793,12.6483,12.6278,8.0026,21.8511,15.2363,31.5848,12.4362,11.31,53.5563,6.0913,25.7715,15.5849,21.447,21.4403,7.8226,4.85,10.9728,6.6787,9.6134,7.2102,13.44,4.6247,12.74,187.9929,8.7589,9.3997,12.3147,26.2941,9.3247,16.3499,9.3711,14.9435,9.9617,,17.6246,9.6782,28.9841,,,
2016/2/1,19.4969,26.2364,6.5401,12.4892,12.4707,7.9828,22.1836,15.3346,31.4147,12.4362,11.31,53.447,5.5495,24.5203,15.2558,21.1782,20.8661,7.7162,4.68,10.5448,6.2966,9.9022,7.0212,13.43,4.5265,12.78,188.5926,8.7989,9.3933,12.0775,25.7681,8.971,16.4193,9.6182,15.0953,10.3652,,17.5451,9.6287,29.3045,,,
2016/2/2,19.7268,26.9675,6.7164,13.2051,12.8831,8.3928,22.3499,16.0601,32.1137,12.4362,11.31,54.2757,5.6365,25.4611,15.7301,21.206,20.9279,7.9096,4.86,10.7998,6.4571,10.0419,7.2201,13.49,4.6836,13.73,191.6469,9.0086,9.5933,12.6409,26.0646,9.5114,16.8853,9.8273,15.5314,10.4612,,18.0663,10.0359,29.9546,,,
2016/2/3,19.8372,26.8617,6.736,13.3344,13.2759,8.4656,22.433,15.7351,31.7642,12.4362,11.31,54.2575,5.5785,25.6066,15.6139,20.7704,21.0693,7.8709,5.07,10.9,6.5641,10.0792,7.1704,13.22,4.6836,13.68,190.8131,9.0386,9.5316,12.5717,25.6055,9.3738,16.7168,9.8083,15.3133,10.2979,,17.9603,10.0816,29.7096,,,
2016/2/4,19.92,27.1215,6.7262,13.3741,13.6196,8.5317,22.4607,15.7654,32.0381,12.4362,11.31,54.212,5.714,25.8588,16.1463,21.1782,21.2901,7.9773,5.16,11.1003,6.7246,10.3027,7.3295,13.27,4.7818,14.09,192.0592,9.2183,9.5955,13.0955,25.8733,9.7374,16.8952,9.9224,15.3987,10.394,,18.6582,10.5497,30.4352,,,
2016/2/5,19.4693,26.448,6.5989,13.3642,14.1105,8.3531,21.8696,15.0776,31.7359,12.4362,11.31,54.5489,5.6801,25.3835,15.8559,21.5212,21.2018,7.9096,5.17,10.8908,6.9538,10.0699,7.1903,13.26,4.772,14.65,191.0098,9.0985,9.4316,12.9967,25.7202,9.2068,16.0822,9.9794,15.0384,10.1154,,18.2165,10.2605,29.5966,,,
2016/2/15,19.1842,25.7842,6.5108,13.1653,14.0025,8.1481,21.491,14.7678,31.0464,12.4362,11.31,53.3559,5.5978,24.656,15.5752,20.9372,20.7601,7.8419,5.17,11.0365,6.7857,9.8183,7.1207,13.03,4.6738,15.68,187.7681,9.0186,9.4593,13.313,25.4333,9.0987,15.4675,9.6182,14.7539,10.1346,,17.7571,10.0359,28.9935,,,
2016/2/16,19.7452,26.6404,6.7555,13.6526,14.6604,8.4457,22.2021,15.2061,32.1137,12.4362,11.31,54.5671,5.8349,26.0819,16.1754,21.2246,21.0428,8.1127,5.36,11.4463,7.2213,10.2189,7.3792,13.42,4.8702,15.88,191.0567,9.3582,9.6742,13.7083,26.0741,9.5016,16.0624,10.0079,15.3039,10.4612,,18.3667,10.3861,30.0112,,,
2016/2/17,19.828,26.6116,6.7751,13.7321,14.5917,8.9285,22.1097,15.2817,32.227,12.4362,11.31,54.4578,5.922,26.7705,16.2722,21.4099,21.0074,8.2384,5.43,11.4463,7.6492,10.2748,7.429,13.37,4.9683,15.5,189.5389,9.5879,9.6508,13.649,26.1124,9.7374,16.221,10.0649,15.4082,10.5285,,18.4992,10.4432,30.1337,,,
2016/2/18,19.7268,26.6501,6.7262,13.7023,14.3757,8.9285,21.6572,15.8939,32.1137,12.4362,11.31,53.4288,5.9026,26.2274,16.2528,21.4377,21.0251,8.19,5.31,11.4372,7.5957,10.2282,7.4687,14.07,4.9389,15.28,188.9861,9.4381,9.6763,13.3426,26.1411,9.8062,16.0425,9.9794,15.3323,10.442,,18.6847,10.3632,30.1431,,,
2016/2/19,19.69,26.2556,6.7164,13.8415,14.7586,8.9219,21.5187,15.7956,31.9342,12.4362,11.31,53.6291,5.8978,26.4601,16.3302,21.2153,20.9191,8.19,5.28,11.4554,7.4811,10.2096,7.4488,13.94,4.9487,15.41,190.2978,9.6078,9.5082,13.2734,26.0837,9.7177,15.8641,9.8749,15.2375,10.4708,,18.5522,10.4127,30.1148,,,
2016/2/22,19.9751,27.7084,6.9024,14.11,14.9059,9.0211,22.0266,16.2944,33.9083,12.4362,11.31,54.5671,5.9897,27.0906,16.611,21.7621,21.4226,8.4124,5.5,11.6375,7.611,10.8244,7.6477,14.23,5.1058,15.44,194.6919,9.8176,9.7146,13.7676,26.6193,9.9241,16.3697,10.0935,15.7495,10.663,,19.047,10.6068,30.7461,,,
2016/2/23,20.4534,27.718,6.9416,14.4083,14.8666,8.8095,22.1651,16.3322,33.2943,12.4362,11.31,56.006,6.3284,27.6532,16.6594,21.688,21.2195,8.4124,5.56,11.9107,7.5804,10.7312,7.8268,14.2,5.0862,15.6,199.0111,9.7277,10.6872,13.7972,26.7341,10.1992,18.0057,10.0459,15.8538,10.8167,,19.365,10.7058,31.4151,,,
2016/2/24,20.5913,27.641,7.0101,14.3188,14.6015,8.75,22.3406,15.9241,33.9083,12.4362,11.31,55.6326,6.2704,27.2846,16.6787,21.6787,21.3078,8.4511,5.76,11.8106,7.7791,10.8151,7.7969,14.4,5.096,16.31,204.0049,9.8176,10.3488,13.9257,26.7915,10.1697,18.3032,10.5497,15.8159,10.7782,,19.0823,10.6867,30.9157,,,
2016/2/25,19.129,25.7264,6.5499,12.8869,13.8749,7.877,21.3155,14.5637,31.9815,12.4362,11.31,52.5546,5.8591,24.5591,15.3235,21.0485,20.3272,7.7936,5.22,10.6723,6.9997,9.7438,7.0312,12.99,4.5854,15.44,199.0111,8.8488,9.9168,12.5322,25.395,9.1577,16.4689,10.0269,14.6117,10.0001,,17.8631,9.8,27.9382,,,
2016/2/26,19.313,26.448,6.5695,12.8173,13.3152,7.8703,21.648,14.4352,32.0665,12.4362,11.31,53.5927,6.2316,23.7637,15.5849,21.2338,20.3096,7.9966,5.4,10.8817,7.1219,10.163,7.1604,13.08,4.6247,15.2,203.1617,8.9986,10.3977,12.6903,25.5576,9.0889,16.0624,9.6182,14.9435,10.1154,,17.6423,9.8266,28.0136,,,
2016/2/29,18.2278,25.9092,6.3639,12.2704,12.6474,7.4272,20.7429,13.9062,30.1396,12.4362,11.31,52.1903,6.3236,21.3873,14.6653,21.2246,19.7265,7.7936,5.23,10.6814,6.4571,9.837,6.8024,12.25,4.3694,14.97,201.3534,8.5292,10.0551,11.4252,25.3855,8.3814,14.7833,9.1335,14.1945,9.7504,,15.9107,10.1844,26.6284,,,
2016/3/1,18.5037,27.2081,6.4324,12.5289,12.6573,7.6323,21.0846,13.8835,30.6213,12.4362,11.31,53.9114,6.58,21.688,15.0815,21.7065,19.6558,8.016,5.3,10.8271,6.5947,10.0792,6.9317,12.3,4.4774,15.12,204.642,8.709,10.3807,11.445,25.5194,8.519,15.1006,9.143,14.4979,9.9041,,16.1934,10.6449,27.0807,,,
