ÈÕÆÚ,000016.SZ,000801.SZ,000810.SZ,002052.SZ,002420.SZ,002429.SZ,002519.SZ,002848.SZ,200016.SZ,600060.SH,600839.SH,603996.SH
2014/1/2,1.8163,5.3764,6.448,12.99,5.953,3.6641,3.7389,,1.225,10.0457,2.9243,
2014/1/3,1.7832,5.273,6.2296,12.68,5.993,3.8352,3.7389,,1.2117,9.7008,2.7203,
2014/1/6,1.7359,4.928,6.3558,13.03,5.7133,3.8379,3.7389,,1.1849,9.3736,2.5842,
2014/1/7,1.7407,4.9871,6.283,13.22,5.7333,3.9142,3.7389,,1.1894,9.4532,2.6328,
2014/1/8,1.8305,5.1744,6.2054,13.71,5.7233,3.9353,3.7389,,1.2117,9.7185,2.6037,
2014/1/9,1.8353,5.2385,6.4528,13.3,5.6634,3.8853,3.7389,,1.2117,9.6566,2.866,
2014/1/10,1.8305,5.2089,6.5984,12.87,5.6134,3.7642,3.7389,,1.2072,9.5063,3.0894,
2014/1/13,1.7359,4.9723,6.6323,12.25,5.5835,3.5536,3.7389,,1.1849,9.3648,3.1477,
2014/1/14,1.7643,5.0561,6.5644,12.52,5.6833,3.7747,3.7389,,1.2117,9.4974,3.4489,
2014/1/15,1.84,5.1448,6.8167,12.4,5.7133,3.8168,3.7389,,1.2206,9.5947,3.4198,
2014/1/16,1.8163,5.3715,6.8118,12.13,5.7033,3.8221,3.7389,,1.2206,9.7539,3.5266,
2014/1/17,1.7785,5.3074,6.8652,12.11,5.5934,3.8273,3.7389,,1.2027,9.6035,3.3906,
2014/1/20,1.7454,5.4701,6.7488,11.37,5.4436,3.901,3.7389,,1.2027,9.6035,3.3906,
2014/1/21,1.7738,5.544,6.6954,11.39,5.5335,3.9853,3.7389,,1.2206,9.6566,3.3129,
2014/1/22,1.8022,5.5883,6.8361,11.73,5.7732,3.9905,3.7389,,1.2339,9.8865,3.5169,
2014/1/23,1.788,5.5292,6.773,12.18,5.7333,4.009,3.7389,,1.2295,9.9219,3.4392,
2014/1/24,1.9204,5.4257,6.8846,12.19,5.7333,4.2669,3.7389,,1.2517,10.0457,3.3615,
2014/1/27,1.8684,5.6524,6.773,12.13,5.7233,4.259,3.7389,,1.2428,10.2137,3.4198,
2014/1/28,1.892,5.5785,6.8507,11.75,5.7233,4.1906,3.7389,,1.2473,10.1341,3.3226,
2014/1/29,1.892,5.7559,6.7342,11.76,5.7533,4.1853,3.7389,,1.2517,10.1783,3.3323,
2014/1/30,1.8731,5.9136,6.7197,11.55,5.7433,4.1511,3.7389,,1.2473,9.9573,3.2157,
2014/2/7,1.9488,6.2388,6.6372,11.75,5.8132,4.2169,3.7389,,1.2517,10.2225,3.5363,
2014/2/10,1.963,6.4064,6.938,12.58,5.933,4.3433,3.7389,,1.2607,10.3817,3.6335,
2014/2/11,1.9582,6.6084,7.1709,12.4,5.9131,4.059,3.7389,,1.2517,10.364,3.6821,
2014/2/12,1.9677,6.6725,7.1321,12.72,5.963,3.9432,3.7389,,1.2473,10.311,3.6335,
2014/2/13,1.9724,6.2832,6.972,13.49,5.8531,3.8958,3.7389,,1.2562,10.0811,3.5655,
2014/2/14,2.0812,6.914,7.1806,13.6,5.983,3.9748,3.7389,,1.2874,10.0899,3.5849,
2014/2/17,2.1049,7.3427,7.2339,13.89,6.1028,4.0142,3.7389,,1.2963,10.5232,3.7889,
2014/2/18,2.0718,7.4018,7.1612,13.65,6.0429,3.8721,3.7389,,1.2874,10.3906,3.7986,
2014/2/19,2.19,7.4117,7.8792,13.42,6.0329,3.9879,3.7389,,1.3364,10.4878,3.7986,
2014/2/20,2.3414,7.0766,7.593,12.83,5.9231,3.8695,4.1117,,1.3587,10.6028,3.7792,
2014/2/21,2.261,7.1357,7.69,13.01,5.9231,3.8774,4.5237,,1.3453,10.3994,3.7404,
2014/2/24,2.2562,7.4166,7.7628,13,5.8931,3.7405,4.9749,,1.3319,10.0545,3.7792,
2014/2/25,2.1191,6.983,7.2291,13.25,5.7133,3.3667,5.4738,,1.2829,9.692,3.6043,
2014/2/26,2.1285,7.2195,7.4717,12.82,5.6733,3.4088,6.0204,,1.2963,9.7008,3.5266,
2014/2/27,2.0292,7.6581,7.5202,12.52,5.5835,3.2167,6.623,,1.2785,9.4355,3.4392,
2014/2/28,2.0954,7.6285,7.4523,12.63,5.6733,3.2851,6.2642,,1.2918,9.6124,3.4683,
2014/3/3,2.2137,7.5645,7.4717,12.41,5.7433,3.4825,6.5865,,1.3319,9.7008,3.4878,
2014/3/4,2.242,7.599,7.6609,12.44,5.8431,3.4957,6.2334,,1.3364,9.5505,3.4489,
2014/3/5,2.2042,7.2491,7.6755,12.6,5.7732,3.6089,6.1577,,1.3364,9.5328,3.3906,
2014/3/6,2.2279,7.1407,7.5153,12.46,5.7832,3.522,6.1521,,1.3364,9.5505,3.3323,
2014/3/7,2.3177,7.121,7.5542,12.01,5.7233,3.4246,6.054,,1.3631,9.4886,3.3809,
2014/3/10,2.1853,6.9485,7.3504,10.81,5.5835,3.2009,5.4486,,1.3141,9.1968,3.2254,
2014/3/11,2.242,6.8006,7.2194,10.34,5.5934,3.1298,5.2272,,1.3275,9.4797,3.2254,
2014/3/12,2.1853,6.7316,7.3504,10.33,5.5835,3.0798,5.2412,,1.3097,9.5416,3.138,
2014/3/13,2.2279,7.1456,7.2873,10.64,5.6334,3.1298,5.2692,,1.3275,9.5239,3.138,
2014/3/14,2.2562,7.1949,7.2339,10.53,5.6334,3.1351,5.3169,,1.3319,9.3648,3.3226,
2014/3/17,2.2988,7.2491,7.4232,10.79,5.7033,3.214,5.5215,,1.3587,9.5416,3.3615,
2014/3/18,2.2941,7.7517,7.3941,10.85,5.6933,3.2456,5.4682,,1.3542,10.4967,3.3906,
2014/3/19,2.365,7.7517,7.6172,11.53,5.7333,3.1824,5.2804,,1.3676,10.4525,3.3226,
2014/3/20,2.3414,7.8355,7.4717,11.13,5.5934,3.0798,5.073,,1.3408,10.4083,3.1672,
2014/3/21,2.3414,7.7468,7.5493,11.85,5.6534,3.1561,5.0814,,1.3542,10.6559,3.274,
2014/3/24,2.2941,7.3871,7.5445,11.61,5.6833,3.1693,5.401,,1.3408,10.6382,3.2643,
2014/3/25,2.2988,7.2195,7.6027,10.89,5.6833,3.2482,5.3001,,1.3497,10.1341,3.4392,
2014/3/26,2.2704,7.4807,7.8113,10.38,5.6534,3.2456,5.4066,,1.3542,10.2137,3.4489,
2014/3/27,2.1711,7.2195,7.7143,10.02,5.5535,3.1798,5.045,,1.3319,9.9926,3.3615,
2014/3/28,2.0907,6.9978,7.7676,9.17,5.5135,3.035,4.6358,,1.3007,10.1341,3.2935,
2014/3/31,2.0907,7.0224,7.8065,9.29,5.5035,2.9166,4.675,,1.3052,9.9573,3.3323,
2014/4/1,2.1191,7.1702,7.7725,9.35,5.5535,2.9692,4.8404,,1.3141,10.0987,3.3226,
2014/4/2,2.1191,7.0914,7.4523,9.17,5.5535,2.9876,4.7395,,1.3007,10.2225,3.274,
2014/4/3,2.1474,7.3575,7.331,9.32,5.5635,2.9666,4.846,,1.3141,10.2225,3.4975,
2014/4/4,2.1474,7.3674,7.3941,9.46,5.5934,3.0034,4.9245,,1.3052,10.3906,3.4683,
2014/4/8,2.1474,7.1949,7.4862,9.32,5.6134,3.1351,5.1431,,1.2963,10.6205,3.5655,
2014/4/9,2.1096,7.4068,7.5348,9.52,5.6134,3.2798,5.2861,,1.2963,10.5586,3.5363,
2014/4/10,2.1001,7.6877,7.5687,9.45,5.6234,3.3035,5.1431,,1.3052,10.5586,3.5461,
2014/4/11,2.1333,7.5398,7.4232,9.28,5.7033,3.3535,5.2496,,1.3141,10.8062,3.5655,
2014/4/14,2.1947,7.5398,7.4717,9.3,5.6933,3.314,5.3281,,1.3319,10.594,3.6432,
2014/4/15,2.1616,7.5398,7.4135,9.51,5.6134,3.1851,5.2076,,1.3097,10.364,3.6238,
2014/4/16,2.1664,7.5398,7.3795,9.39,5.6134,3.1587,5.3029,,1.323,11.0892,3.5849,
2014/4/17,2.1569,7.5398,7.2776,9.38,5.6234,3.1982,5.2412,,1.323,10.8592,3.5752,
2014/4/18,2.2231,7.5398,7.0108,9.37,5.6733,3.1798,5.2468,,1.3319,10.4348,3.5752,
2014/4/21,2.1758,7.5398,6.9331,9.04,5.5435,3.0482,5.0646,,1.2963,10.2137,3.4295,
2014/4/22,2.1522,7.5398,6.9477,8.57,5.5435,3.0271,4.9946,,1.3007,10.0811,3.2449,
2014/4/23,2.138,7.5398,6.9428,8.38,5.5535,3.0482,4.9553,,1.3007,10.1783,3.2449,
2014/4/24,2.0954,7.5398,6.6954,8.23,5.5035,2.9745,5.0226,,1.274,10.0545,3.1574,
2014/4/25,2.0245,7.5398,6.5741,7.8,5.3138,2.9587,4.5209,,1.2517,9.5239,3.0311,
2014/4/28,1.9204,7.5398,6.3267,7.02,5.0641,2.7007,4.4032,,1.2161,9.2498,3.0409,
2014/4/29,1.9535,7.5398,6.5353,7.17,5.0441,2.7639,4.5125,,1.2384,9.4001,3.1283,
2014/4/30,1.9582,7.5398,6.545,7.22,5.0341,2.7981,4.5854,,1.2428,9.3294,3.1186,
2014/5/5,1.9677,7.5398,6.6808,7.32,5.074,2.8165,4.7283,,1.2473,9.409,3.0894,
2014/5/6,1.9772,7.5398,6.676,7.55,5.094,2.9245,4.6947,,1.2517,9.4001,3.0894,
2014/5/7,1.9393,7.5398,6.5838,7.41,4.9242,2.835,4.4873,,1.2428,9.2763,3.0117,
2014/5/8,1.9535,7.5398,6.4819,7.36,4.9142,2.8376,4.5377,,1.2384,9.241,3.0409,
2014/5/9,1.892,7.5398,6.38,7.22,4.8743,2.7902,4.5097,,1.2161,9.294,3.002,
2014/5/12,1.9441,7.5398,6.8118,7.53,4.9941,2.8797,4.7844,,1.2428,9.4974,3.0992,
2014/5/13,1.9393,7.5398,6.7245,7.68,5.0541,2.8824,4.7984,,1.2384,9.4267,3.0992,
2014/5/14,1.9582,7.5398,6.7342,7.56,5.0241,2.856,4.7647,,1.2607,9.5682,3.0992,
2014/5/15,1.9488,7.5398,6.5304,7.24,4.8943,2.806,4.675,,1.2384,9.3736,3.002,
2014/5/16,1.9393,7.5398,6.5401,7.32,4.9342,2.7981,4.5854,,1.2473,9.3559,3.002,
2014/5/19,1.9109,7.5398,6.5013,7.26,5.0041,2.7586,4.6582,,1.2428,9.2233,2.934,
2014/5/20,1.9015,7.5398,6.5013,7.43,4.9941,2.7797,4.7507,,1.2428,9.241,2.9437,
2014/5/21,1.9157,7.5398,6.5693,7.68,5.0241,2.8455,5.0646,,1.2473,9.294,2.9826,
2014/5/22,1.9109,7.5398,6.5693,7.71,5.0041,2.8508,5.0955,,1.2384,9.2321,2.934,
2014/5/23,1.9251,7.5398,6.6469,8.32,5.0341,2.885,5.1039,,1.2384,9.294,2.9923,
2014/5/26,1.9772,7.5398,6.7197,8.24,5.074,2.9139,5.2692,,1.2607,9.3736,2.9923,
2014/5/27,1.9677,7.5398,6.8652,8.51,5.0441,2.8745,5.2748,,1.2562,9.3382,2.9631,
2014/5/28,1.9677,7.5398,7.2679,8.74,5.124,2.8955,5.5916,,1.2517,9.4001,3.0894,
2014/5/29,1.9108,7.5398,6.841,8.47,5.0241,2.8481,5.4626,,1.2428,9.241,2.9826,
2014/5/30,1.9155,7.323,6.71,8.72,4.9941,2.8534,5.5383,,1.2294,9.2498,3.07,
2014/6/3,1.8776,6.8992,7.0835,8.41,5.0241,2.9692,5.3169,,1.207,9.2587,3.0603,
2014/6/4,1.8444,6.9189,7.1563,8.28,5.0041,2.9719,5.1571,,1.2026,8.958,3.0311,
2014/6/5,1.9298,6.8943,7.1175,8.63,5.0541,3.0429,5.3113,,1.2249,9.0287,3.0603,
2014/6/6,1.9061,6.5937,7.1175,8.52,5.114,3.0219,5.3169,,1.2249,8.9049,3.0117,
2014/6/9,1.8729,6.3078,7.1321,8.77,5.094,2.9587,5.3085,,1.2249,8.9315,2.9729,
2014/6/10,1.9203,6.3768,7.1709,9.15,5.1839,3.0113,5.3645,,1.2294,9.1349,3.0409,
2014/6/11,1.9203,6.4212,7.1951,9.14,5.2039,3.0153,5.4991,,1.2294,9.1172,3.07,
2014/6/12,1.944,6.4951,7.1321,8.91,5.1739,2.9837,5.4963,,1.2428,9.0022,3.0603,
2014/6/13,1.9677,6.7169,7.1806,9.03,5.2638,3.0271,5.6784,,1.2517,9.0572,3.0894,
2014/6/16,2.0388,6.6774,7.5639,8.96,5.2239,3.0311,5.9419,,1.2652,9.0939,3.0603,
2014/6/17,2.0199,6.5739,7.6755,8.73,5.1639,3.0271,5.6336,,1.2607,8.9014,3.0214,
2014/6/18,2.0151,6.4852,7.6755,8.41,5.124,2.9719,5.7037,,1.2652,8.883,3.002,
2014/6/19,1.9772,6.2635,7.6755,7.9,4.9941,2.8653,5.5635,,1.2562,8.663,2.9826,
2014/6/20,2.0199,6.3719,7.6755,8.09,5.0341,2.8969,5.5635,,1.2696,8.718,2.9923,
2014/6/23,2.0104,6.5986,7.6755,8.2,5.074,2.9521,5.6056,,1.2652,8.7089,2.9729,
2014/6/24,2.0578,6.7464,7.6755,8.28,5.094,2.9403,5.5159,,1.2741,8.7914,3.002,
2014/6/25,2.0436,6.7021,7.6755,8.05,5.0241,2.8771,5.5299,,1.2652,8.773,2.9923,
2014/6/26,2.1005,6.6577,7.6755,8.21,5.074,3.1258,5.7289,,1.283,8.828,3.002,
2014/6/27,2.1147,6.5739,7.6755,8.17,5.124,3.0863,5.8158,,1.2875,8.8372,3.002,
2014/6/30,2.1052,6.6429,7.6755,8.99,5.154,3.0548,6.239,,1.2875,8.8464,2.9923,
2014/7/1,2.1194,7.3082,8.442,9.06,5.1839,3.0666,6.2502,,1.283,8.8739,3.002,
2014/7/2,2.0483,7.8749,9.2862,9.13,5.2239,3.0824,6.2446,,1.2786,8.9014,3.1283,
2014/7/3,2.0388,7.6138,9.1213,9.07,5.2339,3.0942,6.2446,,1.2786,8.9105,3.1089,
2014/7/4,2.0578,7.4462,8.6458,8.93,5.3737,3.0626,6.2446,,1.292,8.883,3.0797,
2014/7/7,2.0578,7.6482,8.6943,8.92,5.3038,3.0429,6.2446,,1.2875,8.7547,3.0506,
2014/7/8,2.0815,7.6877,8.6264,9.11,5.3238,3.0508,6.2446,,1.292,8.7822,3.07,
2014/7/9,2.0862,7.6877,8.6167,9.33,5.2538,2.9521,6.2446,,1.2875,8.6447,3.002,
2014/7/10,2.1147,7.8602,8.8738,9.32,5.2838,2.889,6.2446,,1.292,8.6447,3.0117,
2014/7/11,2.1526,8.0425,8.6507,9.32,5.3437,2.9048,6.2446,,1.3099,8.7455,3.002,
2014/7/14,2.1431,8.5747,8.311,9.11,5.4037,2.9403,6.8696,,1.3143,8.9197,3.0214,
2014/7/15,2.1811,8.348,8.4032,8.45,5.3337,2.9363,6.5501,,1.3188,8.9564,2.9923,
2014/7/16,2.1479,7.7813,8.2528,8.38,5.3337,2.8811,6.1577,,1.3054,8.9197,3.0311,
2014/7/17,2.1621,7.8355,8.1461,8.45,5.3038,2.8219,6.2502,,1.3054,9.1122,3.0214,
2014/7/18,2.1479,7.7912,8.1315,8.72,5.3437,2.8377,5.9587,,1.3099,9.048,3.0409,
2014/7/21,2.1005,8.0326,8.1752,8.41,5.3337,2.8416,5.9895,,1.3009,8.9747,3.0311,
2014/7/22,2.1052,8.2396,8.1509,8.47,5.4037,2.8653,6.1633,,1.3054,8.9747,3.0507,
2014/7/23,2.1906,8.2051,7.9469,8.3,5.3737,2.8456,5.9924,,1.3188,8.9105,3.0214,
2014/7/24,2.1858,7.9439,7.9178,8.32,5.4037,2.8377,5.8438,,1.3322,9.0205,3.0409,
2014/7/25,2.2617,7.7123,8.3307,8.36,5.4636,2.885,5.9924,,1.3635,9.1305,3.08,
2014/7/28,2.2806,7.8355,8.4424,8.56,5.5335,2.9561,6.1661,,1.359,9.2956,3.0409,
