ÈÕÆÚ,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH
2018/3/13,8.4128,5.5971,10.9061,11.2895,7.0475,15.0354,18.0436,6.8433,15.6888,24.38,13.2355,0.5241,1.2421,1.354,1.6455,1.1102
2018/3/14,8.3642,5.5871,11.0746,10.6523,7.0176,15.0546,17.9555,6.7684,15.6103,24.3007,13.1173,0.5212,1.2337,1.353,1.6455,1.1072
2018/3/15,8.2672,5.5173,10.678,10.2143,6.9279,15.0354,17.9164,6.7684,15.6495,23.8942,13.0582,0.5182,1.2356,1.3435,1.6367,1.1102
2018/3/16,8.3885,5.6968,10.7474,10.2243,7.1572,15.2751,18.0632,6.7547,15.6181,25.0442,14.368,0.5212,1.2291,1.3396,1.6767,1.114
2018/3/19,8.3885,5.627,10.688,10.3238,6.9977,15.1121,18.3274,6.7684,15.6495,26.9181,14.0529,0.5143,1.2328,1.3406,1.7266,1.105
2018/3/20,8.5098,5.5871,10.6582,10.284,6.9279,14.9107,18.1708,6.7547,15.6495,26.3431,14.0233,0.5103,1.2291,1.3406,1.7119,1.0974
2018/3/21,8.4067,5.6071,10.4996,10.5428,7.0774,14.8915,18.2197,6.7479,15.6574,25.7581,13.8461,0.5113,1.2263,1.3396,1.6983,1.0944
2018/3/22,8.5705,5.7667,10.3509,10.7519,7.1472,14.882,18.1512,6.7479,15.4846,26.3629,13.7574,0.5123,1.2291,1.3387,1.7198,1.0944
2018/3/23,8.1034,5.4175,9.5775,10.1148,6.4295,14.0957,17.4173,6.448,15.4846,23.7256,12.6939,0.4955,1.2049,1.2966,1.6327,1.0652
2018/3/26,8.1944,5.647,9.5775,10.2442,6.4694,14.4888,17.388,6.4753,15.1077,23.8743,13.0287,0.4975,1.1955,1.3004,1.6445,1.0644
2018/3/27,8.431,5.6869,10.5392,10.4532,6.579,14.6518,17.7011,6.5298,15.0842,24.7964,13.3635,0.5034,1.2077,1.3186,1.6826,1.0659
2018/3/28,8.431,5.637,10.3905,10.5428,6.5491,14.6518,17.2999,6.4412,14.9036,24.4989,12.9598,0.4975,1.203,1.3119,1.6719,1.0659
2018/3/29,8.5644,5.6769,10.1922,10.6623,6.6587,14.7765,17.388,6.4412,14.7936,24.7171,13.1764,0.5024,1.203,1.309,1.6807,1.0704
2018/3/30,8.5765,5.6569,10.2418,10.6026,6.7485,14.8052,17.5837,6.4753,14.8251,24.727,13.265,0.5083,1.2077,1.3157,1.6826,1.0817
2018/4/2,8.7767,5.7168,10.2715,10.6523,6.7086,14.8628,17.5935,6.4685,14.9507,24.6675,13.7968,0.5034,1.2095,1.3167,1.6709,1.0809
2018/4/3,8.6251,5.5572,10.0534,10.284,6.5092,14.5847,17.5543,6.4071,14.9193,25.5995,13.8264,0.5024,1.2058,1.3148,1.6924,1.0884
2018/4/4,8.5887,5.5073,10.2517,10.2442,6.4694,14.5368,17.6033,6.4003,14.7701,25.8771,13.4915,0.5034,1.2021,1.3148,1.6934,1.0922
2018/4/9,8.5341,5.3277,10.2319,10.1148,6.5591,14.2874,17.6424,6.4139,14.9821,26.8884,13.6983,0.5014,1.2011,1.3052,1.7129,1.0944
2018/4/10,8.619,5.3277,10.2021,10.4632,6.569,14.5272,17.5837,6.4139,14.9428,25.9465,13.9741,0.4994,1.2067,1.3167,1.7031,1.0824
2018/4/11,8.6008,5.3177,10.2121,10.7718,6.6189,14.7957,18.3274,6.5298,14.99,26.462,13.8362,0.5034,1.2142,1.3425,1.7168,1.0839
2018/4/12,8.5219,5.3177,10.2715,10.7619,6.4993,14.6614,18.0729,6.4071,14.8408,25.6391,13.5703,0.5014,1.2132,1.3387,1.7031,1.0884
2018/4/13,8.528,5.3576,10.5591,11.0705,6.5192,14.4121,17.9457,6.3526,14.723,25.6689,13.3832,0.5014,1.2188,1.3377,1.6943,1.0899
2018/4/16,8.4006,5.3177,10.4797,10.3935,6.3896,14.1916,18.709,6.2435,14.3853,24.5981,12.9204,0.4945,1.216,1.3167,1.6758,1.0734
2018/4/17,8.249,5.198,10.1327,10.3139,6.2102,14.182,18.0338,6.1958,14.1419,24.1321,12.6052,0.4906,1.2132,1.3129,1.6533,1.0719
2018/4/18,8.3036,5.1581,10.2616,10.2541,6.3298,14.0669,17.9262,6.2163,14.032,23.9636,12.753,0.4906,1.2114,1.3129,1.6621,1.0667
2018/4/19,8.3036,5.1481,10.4698,10.1745,6.3497,14.2011,17.8968,6.2981,14.0163,24.0924,13.2749,0.4896,1.2207,1.3148,1.665,1.0667
2018/4/20,8.1277,5.1681,10.1823,9.9156,6.1703,14.0094,17.6522,6.2026,14.0163,23.101,12.9105,0.4846,1.2114,1.3052,1.6386,1.0674
2018/4/23,8.1338,5.0882,10.3608,9.9654,6.2301,13.8847,17.5543,6.1822,14.0163,22.9919,12.6545,0.4827,1.2067,1.3004,1.6474,1.0599
2018/4/24,8.3279,5.1681,10.0832,10.1048,6.3896,14.0669,17.7403,6.2163,14.1262,23.5868,12.8908,0.4876,1.217,1.3148,1.6719,1.0727
2018/4/25,8.3461,5.208,9.9543,10.055,6.4793,14.1053,17.7305,6.189,14.0869,23.7157,13.1173,0.4866,1.2179,1.3014,1.6719,1.0704
2018/4/26,8.3036,5.178,9.9444,9.7862,6.6488,13.7984,17.6522,6.5775,14.0948,23.4777,12.9499,0.4916,1.2077,1.3071,1.6719,1.0697
2018/4/27,8.3703,5.3576,9.8948,9.7763,6.4095,14.0477,18.0436,6.3458,14.1812,23.7851,12.8416,0.4935,1.216,1.3263,1.6728,1.0734
2018/5/2,8.4128,5.5572,9.9245,9.6668,6.2201,13.9327,18.2589,6.1958,14.3304,22.8829,12.753,0.4876,1.2067,1.3291,1.6298,1.0712
2018/5/3,8.4552,5.5472,9.8849,9.7564,6.28,14.0765,18.5328,6.2299,14.3304,23.5273,12.8317,0.4876,1.2188,1.3502,1.6582,1.0712
2018/5/4,8.4067,5.4973,9.756,9.7364,6.2401,13.9902,18.4741,6.2367,14.2047,23.2894,12.7431,0.4866,1.2198,1.3616,1.6572,1.0734
2018/5/7,8.5098,5.5272,9.7758,9.826,6.2899,14.1244,18.5524,6.3662,14.2283,23.3687,12.9302,0.4866,1.2263,1.3559,1.6513,1.0787
2018/5/8,8.5462,5.5272,9.6172,9.8858,6.3198,14.134,18.5818,6.4276,14.244,23.7355,12.9893,0.4876,1.2281,1.3559,1.6552,1.0794
2018/5/9,8.5523,5.5472,9.5478,9.9654,6.26,14.0957,18.6698,6.4276,14.2204,23.5174,13.206,0.4856,1.2291,1.353,1.6464,1.0772
2018/5/10,8.7403,5.4774,9.4486,9.9853,6.3198,14.1148,18.6503,6.4276,14.1262,23.567,13.1764,0.4876,1.2272,1.3549,1.6503,1.0779
2018/5/11,8.619,5.647,9.3297,9.7663,6.2501,14.019,18.298,6.4616,14.0477,23.4183,13.206,0.4846,1.2263,1.3416,1.6357,1.0794
2018/5/14,8.6796,5.627,9.518,9.4079,6.2401,13.9998,18.435,6.4071,14.2754,24.5089,13.4226,0.4827,1.2235,1.3444,1.6533,1.0727
2018/5/15,8.7342,5.647,9.5973,9.4079,6.2401,14.134,18.4643,6.373,14.1026,24.5089,13.3734,0.4807,1.2216,1.3502,1.6679,1.0584
2018/5/16,8.6311,5.6071,9.409,9.3482,6.2002,13.9135,18.6209,6.2844,13.9535,24.0131,13.3931,0.4787,1.2216,1.3569,1.6533,1.0584
2018/5/17,8.6409,5.6769,9.3197,9.3581,6.2002,13.8368,18.4546,6.2572,13.9535,23.5075,13.1666,0.4688,1.2272,1.3502,1.6425,1.0569
2018/5/18,8.5236,5.6071,9.2801,9.4179,6.2201,13.8751,18.5622,6.2708,13.977,23.5967,13.1567,0.459,1.2244,1.3502,1.6474,1.0674
2018/5/21,8.5334,5.647,9.2999,9.4975,6.3796,13.971,18.6894,6.4139,14.1105,23.7256,13.334,0.4629,1.2291,1.3597,1.6464,1.0667
2018/5/22,8.4747,5.5871,9.2305,9.5871,6.2999,14.0765,18.66,6.448,14.0948,23.6066,13.4226,0.46,1.2272,1.354,1.6611,1.0749
2018/5/23,8.289,5.4275,9.1016,9.4079,6.1703,13.9422,18.5426,6.339,14.0241,23.2678,13.2256,0.4481,1.2244,1.3483,1.6641,1.0697
2018/5/24,8.2792,5.4574,8.943,9.4079,6.1404,13.8464,18.5328,6.3117,13.6865,23.208,13.009,0.4383,1.2253,1.353,1.6571,1.0764
2018/5/25,8.1717,5.7467,9.052,9.378,6.1105,13.8943,18.2099,6.3019,13.7729,23.6664,12.9105,0.4274,1.2225,1.3463,1.669,1.0802
2018/5/28,8.0935,5.6569,8.9033,9.4876,6.0507,13.5875,18.3371,6.1948,13.4902,23.0087,12.7628,0.4274,1.2123,1.3578,1.6591,1.0892
2018/5/29,8.1619,5.4374,8.5761,9.5274,6.0507,13.5683,18.2589,6.2338,13.5059,22.8294,12.812,0.4284,1.2188,1.3645,1.6492,1.1042
2018/5/30,7.9469,5.2778,8.2787,9.0197,5.642,13.1464,18.2784,6.1851,12.8384,21.6037,12.4477,0.4067,1.2077,1.3339,1.5889,1.0869
2018/5/31,8.0153,5.3077,8.4076,9.4079,5.6719,13.271,18.3567,6.2045,12.8698,21.9824,12.684,0.3869,1.2086,1.3578,1.5622,1.1185
2018/6/1,8.0349,5.2179,8.3481,9.3181,5.6719,13.1655,18.1708,6.1656,12.6892,21.6535,12.684,0.3919,1.2011,1.353,1.5019,1.1004
2018/6/4,8.0055,5.2279,8.4373,9.0787,5.4722,13.1847,18.2491,6.0584,12.6421,21.6535,12.5658,0.3899,1.2049,1.3636,1.5049,1.1034
2018/6/5,8.0642,5.2878,8.7943,9.1585,5.5421,13.4053,18.5622,6.1851,12.6421,21.9525,12.684,0.3958,1.2198,1.3817,1.5207,1.1065
2018/6/6,8.0153,5.2279,8.8339,9.2782,5.4822,13.3669,18.6307,6.1071,12.8855,22.5404,12.6545,0.3938,1.2179,1.3836,1.5405,1.1155
2018/6/7,7.986,5.1182,8.6356,9.4578,5.5021,13.5875,18.6503,6.0487,13.5216,22.2415,12.8711,0.3948,1.2225,1.3932,1.5266,1.1252
2018/6/8,7.8785,5.1481,8.7843,9.6773,5.2325,13.3765,18.3274,5.9318,13.6551,21.9325,12.9499,0.3849,1.2142,1.3827,1.494,1.1252
2018/6/11,7.8296,5.0882,8.824,9.6474,5.1826,13.4532,18.1219,5.9318,13.5137,21.8628,12.753,0.372,1.2188,1.3693,1.4999,1.1177
2018/6/12,7.8687,5.1481,8.7843,9.6274,5.2026,13.2327,18.2491,5.9123,13.498,22.0023,12.6742,0.371,1.2179,1.3779,1.5158,1.108
2018/6/13,7.8003,4.9985,8.5067,9.4378,4.923,13.0601,18.0142,5.8636,13.3645,21.6735,12.359,0.3661,1.2114,1.3779,1.5167,1.1065
2018/6/14,7.7905,5.0184,8.3184,9.6573,5.4123,13.1176,17.9751,5.8539,13.1761,21.5937,12.428,0.3948,1.2123,1.375,1.5108,1.0997
2018/6/15,7.7025,5.0184,8.0705,9.5775,5.1427,12.9162,18.5622,5.6591,13.0662,21.5937,12.1128,0.377,1.2142,1.3712,1.5108,1.0922
2018/6/19,7.1454,4.6892,7.3269,9.7371,4.6334,11.9286,17.6718,5.0942,11.9276,21.5937,11.1084,0.3492,1.1695,1.3196,1.5108,1.0494
2018/6/20,7.2724,4.779,7.5153,9.8968,4.7532,12.0628,17.7794,5.0942,12.5008,21.5937,11.1675,0.3581,1.1797,1.3196,1.5108,1.0562
2018/6/21,7.116,4.5595,7.2674,8.9091,4.5934,11.9286,17.5446,4.9383,12.7128,21.5937,10.941,0.3442,1.1685,1.31,1.5108,1.0547
2018/6/22,7.1942,4.5994,7.5054,8.2107,4.6633,12.3601,17.75,5.0552,13.5687,21.5937,11.0887,0.3542,1.2058,1.3377,1.5108,1.0727
2018/6/25,7.0574,4.5894,7.4657,7.7318,4.7332,12.3601,17.6228,5.0357,13.2075,21.5937,11.1478,0.3542,1.1844,1.3253,1.5108,1.0577
2018/6/26,7.1258,4.6792,7.4856,7.7418,4.7432,12.293,17.6424,5.0552,12.6107,21.5937,11.2561,0.3591,1.1825,1.3263,1.5108,1.0472
2018/6/27,7.0281,4.5694,7.4955,7.4625,4.6733,12.1012,17.5543,5.0455,12.4537,21.5937,11.197,0.3661,1.1732,1.2947,1.5108,1.0479
2018/6/28,7.0476,4.4697,7.4359,7.1732,4.6134,11.8135,17.5641,5.0357,12.1788,21.5937,11.0493,0.3671,1.1658,1.3071,1.5108,1.0472
2018/6/29,7.1747,4.5794,7.5352,7.2929,4.7332,11.9669,17.887,5.0942,12.3987,21.5937,11.325,0.38,1.1788,1.3272,1.5108,1.0749
2018/7/2,7.0574,4.4697,7.7238,7.1233,4.6633,11.8423,17.7011,5.0162,12.0454,21.5937,11.0493,0.374,1.1648,1.3129,1.5108,1.0697
2018/7/3,7.2236,4.5595,7.5749,7.2031,4.7332,11.8423,17.799,5.0649,12.1082,21.5937,11.1675,0.377,1.162,1.31,1.5108,1.0652
2018/7/4,7.2138,4.4797,7.3863,7.1432,4.6733,11.7464,17.8772,5.026,12.0925,21.5937,10.9902,0.372,1.1546,1.3004,1.5108,1.0577
2018/7/5,6.9987,4.33,7.1381,6.9138,4.4836,11.3724,17.75,4.9773,11.8569,21.5937,10.6652,0.3611,1.1294,1.2947,1.5108,1.0456
2018/7/6,7.1063,4.35,7.1778,6.8938,4.3638,11.2574,17.7305,4.9675,11.8412,21.5937,10.4781,0.3621,1.1387,1.2985,1.5108,1.0254
2018/7/9,7.204,4.3799,7.2473,7.0734,4.4137,11.4875,17.9457,5.0162,11.9982,21.5937,10.5963,0.368,1.1434,1.3167,1.5108,1.0374
2018/7/10,7.1942,4.4597,7.2076,7.1133,4.4536,11.6121,18.2784,5.0649,12.0768,21.5937,10.7243,0.372,1.1425,1.3205,1.5108,1.0396
2018/7/11,7.0183,4.2901,6.9892,6.7841,4.3039,11.4204,17.9164,4.9773,11.8491,21.5937,10.5175,0.3651,1.1239,1.2909,1.5108,1.0186
2018/7/12,7.0965,4.33,7.4458,6.8938,4.5835,11.5576,18.2784,5.0649,12.1788,21.5937,10.7637,0.38,1.1489,1.3157,1.5108,1.0359
2018/7/13,7.0672,4.32,7.4756,7.0135,4.5335,11.6066,18.4664,5.0747,12.2495,21.5937,10.8326,0.38,1.147,1.3441,1.5108,1.0351
2018/7/16,6.989,4.33,7.4161,7.0634,4.5136,11.4204,18.4763,5.0747,12.171,21.5937,10.7834,0.376,1.146,1.3373,1.5108,1.0396
2018/7/17,6.8814,4.3,7.4657,7.0135,4.5435,11.4498,18.5752,5.211,12.0768,21.5937,10.7341,0.377,1.1373,1.3353,1.5108,1.0374
2018/7/18,6.9303,4.34,7.426,7.0734,4.5835,11.587,18.5158,5.1429,11.9715,21.5937,10.6646,0.376,1.1354,1.3373,1.5108,1.0398
2018/7/19,6.8619,4.38,7.4359,6.8938,4.4936,11.5086,18.3279,5.1526,12.0039,21.5937,10.4857,0.37,1.1287,1.3333,1.5108,1.0319
2018/7/20,6.989,4.47,7.5054,6.8938,4.4936,11.6066,18.7037,5.1818,12.2307,21.5937,10.7143,0.37,1.1364,1.347,1.5108,1.039
2018/7/23,7.0476,4.53,7.5451,6.9936,4.5136,11.6752,18.7433,5.25,12.3036,21.5937,10.8634,0.37,1.1508,1.3549,1.5108,1.0406
2018/7/24,7.1649,4.54,7.6146,7.2829,4.6234,12.0085,18.9411,5.3669,12.4818,21.5937,11.0621,0.377,1.1672,1.3754,1.5108,1.058
2018/7/25,7.1356,4.5,7.7933,7.243,4.6633,11.9007,18.9213,5.6591,12.5547,21.5937,11.0621,0.376,1.1749,1.3715,1.5108,1.0675
2018/7/26,7.1649,4.61,7.7933,7.4026,4.8131,12.1164,18.9115,5.6104,12.5142,21.5937,11.0522,0.379,1.1768,1.3656,1.5108,1.0683
2018/7/27,7.1356,4.65,7.7735,7.4226,4.9829,12.1262,18.8521,5.4351,12.668,21.5937,11.1118,0.3839,1.1797,1.3656,1.5108,1.0825
2018/7/30,7.116,4.55,7.5948,7.4525,4.8231,11.9203,18.9411,5.5227,12.5547,21.5937,10.9031,0.3809,1.1595,1.3676,1.5108,1.0817
2018/7/31,7.1356,4.58,7.5749,7.3228,4.8231,12.0085,18.6642,5.4545,12.7085,21.5937,10.9727,0.38,1.1701,1.3725,1.5108,1.1015
2018/8/1,6.989,4.6,7.4061,7.3527,4.7033,12.1066,18.8917,5.3377,12.8867,21.5937,11.0224,0.379,1.1701,1.3705,1.5108,1.0959
2018/8/2,6.8228,4.36,7.2175,7.1632,4.4337,11.7635,18.318,5.1818,12.4818,21.5937,10.4757,0.368,1.1595,1.3549,1.5108,1.0793
2018/8/3,6.901,4.36,7.1679,7.0036,4.3837,11.8615,18.407,5.1331,12.3684,21.5937,10.2968,0.3631,1.1556,1.3578,1.5108,1.0738
2018/8/6,6.8326,4.52,7.0686,6.7841,4.234,11.489,18.0312,5.0065,12.3927,21.5937,10.0185,0.3502,1.1441,1.3392,1.5108,1.054
2018/8/7,7.2529,4.57,7.2076,6.9138,4.4237,11.8419,18.1202,5.0649,12.6842,21.5937,10.2074,0.3591,1.1566,1.3588,1.5108,1.0603
2018/8/8,7.3115,4.54,7.1182,7.0135,4.3538,11.5674,17.8828,5.0065,12.3765,21.5937,9.9887,0.3611,1.1229,1.3392,1.5108,1.0374
2018/8/9,7.3897,4.58,7.2274,7.0435,4.4337,11.6948,18.0905,5.026,12.6276,21.5937,10.2074,0.37,1.1373,1.3519,1.5108,1.0516
2018/8/10,7.3604,4.57,7.1679,7.1133,4.6234,12.0281,18.1499,5.0649,12.5871,21.5937,10.3068,0.378,1.1421,1.3549,1.5108,1.0493
2018/8/13,7.3018,4.51,7.1182,7.2031,4.5335,11.9399,18.0806,5.0552,12.7571,21.5937,10.3167,0.377,1.1383,1.3539,1.5108,1.0516
2018/8/14,7.3311,4.52,7.0686,7.1432,4.5235,11.8713,18.0905,5.1331,12.7166,21.5937,10.3167,0.376,1.1287,1.3539,1.5108,1.0508
2018/8/15,7.2333,4.49,6.9693,7.0135,4.6234,11.6458,17.8828,5.026,12.5628,21.5937,10.108,0.376,1.1181,1.347,1.5108,1.0421
2018/8/16,7.2236,4.66,6.7807,6.9836,4.7732,11.587,17.863,5.0162,12.3846,21.5937,10.0782,0.378,1.1161,1.349,1.5108,1.0287
2018/8/17,7.0183,4.78,6.7112,6.824,4.5735,11.1067,17.8729,4.9773,12.1983,21.5937,9.8794,0.375,1.1171,1.3422,1.5108,1.0366
2018/8/20,7.1258,4.63,6.6119,6.834,5.0328,11.2537,17.863,5.1136,12.3117,21.5937,10.0185,0.3909,1.1344,1.3343,1.5108,1.0303
2018/8/21,7.2333,4.66,6.6417,6.9237,5.0428,11.3125,17.9125,5.0844,12.4494,21.5937,10.0682,0.3849,1.147,1.347,1.5108,1.0548
2018/8/22,7.2333,4.43,7.1182,6.834,4.8331,11.3223,17.9026,5.0065,12.3279,21.5937,10.0086,0.3819,1.1383,1.3461,1.5108,1.0548
2018/8/23,7.2236,4.41,7.0686,6.7841,4.7033,11.2145,17.952,4.9773,12.3846,21.5937,10.0185,0.3859,1.1412,1.349,1.5108,1.0627
2018/8/24,7.292,4.37,6.7509,6.814,4.5535,11.1263,17.9817,4.9773,12.3279,21.5937,9.9589,0.3839,1.1402,1.349,1.5108,1.0611
2018/8/27,7.4386,4.44,6.8303,6.9637,4.6833,11.2733,18.1004,5.026,12.5061,21.5937,10.108,0.3919,1.146,1.3627,1.5108,1.069
2018/8/28,7.38,4.43,7.0487,7.0435,4.6633,11.2929,18.229,5.0747,12.5223,21.5937,10.0782,0.3899,1.1431,1.3627,1.5108,1.0785
2018/8/29,7.3311,4.38,6.9892,6.8938,4.234,11.1851,18.1894,5.0552,12.5547,21.5937,9.9887,0.377,1.1421,1.3568,1.5108,1.0746
2018/8/30,7.204,4.36,6.9792,6.9038,4.174,11.1361,18.0905,5.0844,12.417,21.5937,9.9291,0.379,1.1325,1.3617,1.5108,1.0627
2018/8/31,7.2627,4.35,6.88,6.5845,4.0642,10.8616,17.952,5.0649,12.3765,21.5937,9.9191,0.374,1.1344,1.3549,1.5108,1.0675
2018/9/3,7.1747,4.38,6.8005,6.4349,3.9943,10.7244,17.6553,4.987,12.4008,21.5937,9.8893,0.374,1.1393,1.351,1.5108,1.0675
2018/9/4,7.2236,4.39,6.9594,6.4948,4.0642,10.8126,17.3882,4.9578,12.4899,21.5937,9.9688,0.377,1.1431,1.3519,1.5108,1.0754
2018/9/5,7.116,4.32,6.9693,6.6145,4.0342,10.5577,17.0322,4.9286,12.498,21.5937,9.8496,0.374,1.1325,1.3412,1.5108,1.0785
2018/9/6,7.0672,4.31,6.9395,6.5247,3.9943,10.6557,17.7938,4.7825,12.336,21.5937,9.8396,0.372,1.1267,1.3441,1.5108,1.0722
2018/9/7,7.0378,4.32,6.9197,6.5147,4.0043,10.695,17.1706,4.7922,12.3117,21.5937,9.7701,0.376,1.1277,1.3382,1.5108,1.073
2018/9/10,6.8814,4.27,6.8005,6.405,3.9643,10.5479,16.8344,4.6558,12.2469,21.5937,9.5812,0.373,1.1181,1.3373,1.5108,1.0611
2018/9/11,6.8912,4.26,6.741,6.4349,3.9643,10.5871,16.5772,4.6364,12.3441,21.5937,9.5912,0.373,1.1161,1.3285,1.5108,1.0643
2018/9/12,6.9108,4.25,6.6913,6.4349,3.9843,10.5479,16.508,4.6364,12.093,21.5937,9.5812,0.374,1.121,1.3353,1.5108,1.0532
2018/9/13,6.7837,4.26,6.6218,6.5147,4.0442,10.6557,16.597,4.6753,12.1821,21.5937,9.7204,0.377,1.121,1.3402,1.5108,1.0675
2018/9/14,6.7544,4.25,6.602,6.5446,4.0143,10.6459,16.3002,4.6558,12.1416,21.5937,9.7502,0.375,1.121,1.3363,1.5108,1.0643
2018/9/17,6.6175,4.25,6.8005,6.4449,3.9643,10.4891,15.8156,4.5877,11.9067,21.5937,9.6905,0.371,1.1219,1.3265,1.5108,1.0516
2018/9/18,6.7446,4.25,6.9991,6.5247,4.0243,10.5969,15.9046,4.7532,12.012,21.5937,9.7899,0.374,1.1219,1.3304,1.5108,1.0595
2018/9/19,6.8032,4.28,7.019,6.6145,4.0742,10.9694,15.9541,4.7825,12.2631,21.5937,9.8893,0.3829,1.1277,1.3412,1.5108,1.0627
2018/9/20,6.7641,4.3,7.0686,6.5845,4.0542,10.8322,15.865,4.763,12.336,21.5937,9.8595,0.3839,1.1306,1.3402,1.5108,1.0572
2018/9/21,6.9108,4.38,7.0686,6.6743,4.1141,10.9596,16.0035,4.8799,12.5061,21.5937,10.0086,0.3849,1.1441,1.3451,1.5108,1.0801
2018/9/25,6.8326,4.32,7.3069,6.6743,4.1341,10.744,15.7661,4.9091,12.5547,21.5937,9.9788,0.379,1.1306,1.3314,1.5108,1.0754
2018/9/26,6.8717,4.34,7.3664,6.7142,4.0842,10.8714,15.8552,4.8994,12.6599,21.5937,9.9688,0.379,1.1354,1.3363,1.5108,1.0746
2018/9/27,6.813,4.27,7.2671,6.4249,3.9643,10.8322,15.7859,4.8896,12.6923,21.5937,9.8794,0.378,1.1354,1.3363,1.5108,1.077
2018/9/28,6.8619,4.29,7.3466,6.4748,4.0143,10.9008,15.9046,4.9578,12.6357,21.5937,9.939,0.38,1.1383,1.3363,1.5108,1.0841
2018/10/8,6.6859,4.18,7.0686,6.3351,3.8944,10.6655,15.5485,4.9091,12.3198,21.5937,9.6309,0.372,1.1161,1.3206,1.5108,1.0493
2018/10/9,6.6468,4.23,7.1381,6.1855,3.9244,10.891,15.6277,4.8117,12.1497,21.5937,9.6806,0.372,1.119,1.3167,1.5108,1.0619
2018/10/10,6.6957,4.09,7.0984,6.0658,3.9144,10.9008,15.6771,4.9383,12.2307,19.4314,9.6806,0.371,1.1181,1.3001,1.3595,1.0524
2018/10/11,6.1092,3.7,6.5325,5.4572,3.525,10.293,14.1144,4.7338,11.0238,17.4882,8.7762,0.3452,1.068,1.2189,1.2241,1.0152
2018/10/12,6.119,3.58,6.6218,5.3474,3.3552,10.5283,14.1045,4.5,10.8942,17.7673,8.5674,0.3452,1.0593,1.2228,1.226,1.0224
2018/10/15,6.0604,3.47,6.602,5.3474,3.2553,10.4499,13.4022,4.5195,10.5783,18.1957,8.5376,0.3452,1.0468,1.216,1.2172,0.9899
2018/10/16,5.8844,3.49,6.5325,5.5071,3.1255,10.1166,12.3637,4.4513,9.9303,16.6711,8.2593,0.3363,1.0266,1.1592,1.0955,0.9456
2018/10/17,5.8649,3.55,6.602,5.3574,3.1655,10.1166,12.3834,4.3539,10.2543,15.6447,8.2991,0.3383,1.0256,1.1729,1.0154,0.9496
2018/10/18,5.7378,3.47,6.4034,5.0481,3.0956,9.8519,12.1955,4.1396,10.1247,16.1031,7.9413,0.3284,0.9977,1.1543,1.0154,0.9337
2018/10/19,5.904,3.5,6.4431,5.1778,3.1755,9.9303,12.3142,4.2078,10.1976,16.1231,8.1599,0.3313,1.0333,1.1778,1.0332,0.9591
2018/10/22,6.2461,3.65,6.7013,5.4073,3.3452,10.4107,12.9373,4.461,10.6917,16.8405,8.5476,0.3492,1.0757,1.2257,1.1371,1.0034
2018/10/23,6.0995,3.55,6.7112,5.4472,3.3053,10.3911,12.789,4.5292,10.5702,16.4918,8.3985,0.3432,1.0651,1.2023,1.141,0.9923
2018/10/24,6.2461,3.57,6.6814,5.537,3.3153,10.1852,12.8285,4.5292,10.5621,16.7807,8.4979,0.3432,1.0555,1.2023,1.1825,0.9828
2018/10/25,6.1874,3.56,6.7013,5.537,3.3752,10.2244,12.9769,4.5584,10.635,17.3388,8.6271,0.3492,1.0593,1.2062,1.231,0.978
2018/10/26,6.2852,3.61,6.731,5.7166,3.4351,10.4009,13.0758,4.7045,10.7241,17.2192,8.6966,0.3492,1.0526,1.2052,1.2083,0.9685
2018/10/29,6.1777,3.62,6.6218,5.517,3.3153,10.4499,12.8285,4.6364,10.5864,17.0398,8.6668,0.3442,1.0401,1.1925,1.1875,0.9472
2018/10/30,6.2754,3.6,6.6417,5.5071,3.3652,10.3715,12.9274,4.7045,10.6917,17.0598,8.6966,0.3472,1.0564,1.2023,1.2013,0.982
2018/10/31,6.3634,3.67,6.7112,5.6368,3.3752,10.4891,13.0066,4.6266,10.7565,17.4583,8.796,0.3512,1.0641,1.2072,1.2191,1.0049
2018/11/1,6.4025,3.67,6.7013,5.6667,3.4251,10.7146,13.145,4.6266,10.8294,17.3188,9.1638,0.3512,1.0622,1.214,1.2122,0.9955
2018/11/2,6.598,3.73,6.8204,5.8064,3.515,10.9792,13.5011,4.6656,10.9833,17.8769,9.7502,0.3552,1.0738,1.2248,1.2211,1.0089
2018/11/5,7.2627,4.1,7.0587,6.0159,3.8645,11.6556,13.877,4.9383,11.4612,19.1623,10.7242,0.379,1.0969,1.2424,1.2666,1.0247
2018/11/6,7.986,4.3,7.3168,6.2354,4.2539,12.4007,14.7869,5.1234,12.5304,21.0756,11.7976,0.4167,1.1152,1.2551,1.3338,1.0406
2018/11/7,7.6145,4.08,7.1083,6.0358,4.6833,11.7047,14.1341,4.8799,11.7447,20.7268,12.9804,0.4186,1.0969,1.2394,1.3427,1.0247
2018/11/8,7.5168,4.49,7.0587,6.0857,5.1526,11.5674,13.8968,4.9286,11.5908,20.2485,14.2029,0.4434,1.0969,1.2385,1.3506,1.0247
2018/11/9,7.7612,4.94,7.1877,6.6943,5.6719,11.3321,13.689,5.4253,11.3316,20.4279,13.5966,0.4544,1.0873,1.2297,1.3635,1.0121
