ÈÕÆÚ,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH
2014/7/16,2.2744,4.69,5.2211,3.5059,3.0684,6.7228,2.5886,8.9974,1.7382,3.7304,2.8523,1.9628,5.7149,2.59,5.833,10.3068,1.9008,10.17,3.1987,2.7959,,,
2014/7/17,2.2854,4.69,5.3809,3.467,3.0114,6.4073,2.7427,8.8077,1.7285,3.7206,2.8985,1.932,5.675,2.5625,5.7303,10.3264,1.8912,10.38,3.2184,2.8251,,,
2014/7/18,2.269,4.69,5.4008,3.3991,3.0304,6.3807,2.7106,8.7264,1.743,3.7599,2.9138,1.9397,5.7947,2.5808,5.7303,10.258,1.8912,10.37,3.2579,2.8348,,,
2014/7/21,2.2471,4.69,5.291,3.4282,3.0114,6.4607,2.6496,8.7715,1.7333,3.7304,2.8754,1.9474,5.8645,2.5808,5.7588,9.9258,1.8721,10.52,3.1888,2.8056,,,
2014/7/22,2.2635,4.69,5.4507,3.4476,3.0209,6.5273,2.6785,8.8167,1.743,3.7304,2.9215,1.9705,5.8047,2.5991,5.7967,10.2385,1.8912,10.46,3.1987,2.7716,,,
2014/7/23,2.2471,4.69,5.4008,3.3893,2.9924,6.4162,2.6303,8.4554,1.743,3.7599,2.96,2.0013,5.8146,2.59,5.7303,10.2775,1.8817,10.2,3.1296,2.7522,,,
2014/7/24,2.2416,4.69,5.301,3.3893,3.0969,6.1674,2.6624,8.5186,1.7478,3.7697,3.0753,1.9936,5.5354,2.6266,5.844,10.131,1.9008,10.01,3.2184,2.7667,,,
2014/7/25,2.2635,4.69,5.291,3.3214,3.1634,6.2118,2.6946,8.4463,1.7526,3.7599,3.0753,1.9936,5.6152,2.6358,5.9956,10.1505,1.9199,10.08,3.2283,2.7181,,,
2014/7/28,2.3401,4.69,5.3609,3.4282,3.2299,6.5451,2.7235,8.636,1.7815,3.7697,3.083,2.0321,5.685,2.709,6.0903,10.4436,1.939,10.22,3.5541,2.7813,,,
2014/7/29,2.351,4.69,5.4308,3.467,3.2204,6.594,2.6978,8.6722,1.7863,3.7894,3.083,2.0167,5.7149,2.709,5.9766,10.4632,1.939,10.25,3.5936,2.8932,,,
2014/7/30,2.3565,4.69,5.3709,3.4865,3.2204,6.7495,2.6753,8.5999,1.7959,3.7992,3.0292,2.0783,5.9543,2.6998,5.9577,10.4338,1.939,10.56,3.5442,2.9515,,,
2014/7/31,2.3729,4.69,5.4907,3.4573,3.2204,6.7095,2.717,8.7986,1.8056,3.8679,3.1445,2.0629,5.9343,2.7181,5.9861,10.4338,1.9677,10.57,3.5837,2.9467,,,
2014/8/1,2.3783,4.69,5.4008,3.3602,3.2204,6.5006,2.6913,8.8619,1.7959,3.8875,3.0753,2.009,5.7548,2.7273,5.9293,10.5413,1.9295,10.54,3.4948,2.9272,,,
2014/8/4,2.4111,4.69,5.4408,3.3991,3.2774,6.5762,2.7556,8.8619,1.8008,3.9072,3.3828,2.0398,5.8246,2.7547,6.0334,10.7465,1.9772,10.56,3.5245,3.112,,,
2014/8/5,2.4221,4.69,5.4408,3.467,3.2869,6.6695,2.7588,8.8077,1.8008,3.917,3.3828,2.0629,5.7348,2.8005,6.0808,11.4987,1.9772,10.45,3.7416,3.1557,,,
2014/8/6,2.433,4.69,5.4208,3.4573,3.3249,6.9894,2.7459,8.9974,1.8008,3.8973,3.3828,2.1168,5.7648,2.8279,6.0808,11.3815,2.0823,10.52,3.6627,3.1606,,,
2014/8/7,2.3893,4.69,5.3309,3.3602,3.2394,7.1849,2.7074,8.8709,1.8008,3.8483,3.3828,2.0552,5.6152,2.7639,5.9671,11.2447,2.025,10.5,3.6133,3.1557,,,
2014/8/8,2.4057,4.69,5.3609,3.3699,3.2204,7.1049,2.7267,8.9251,1.8152,3.8875,3.3828,2.0706,5.8844,2.7913,5.9956,11.3033,2.0345,10.7,3.8206,3.1557,,,
2014/8/11,2.4275,4.69,5.4108,3.4767,3.2584,7.2294,2.7748,9.2142,1.8152,3.917,3.3828,2.1014,5.9942,2.8279,6.0903,11.3229,2.0727,10.82,4.0279,3.1509,,,
2014/8/12,2.4221,4.69,5.5206,3.671,3.2774,7.0694,2.7877,9.3948,1.8104,3.917,3.3828,2.1091,6.1537,2.8096,6.1092,11.1955,2.0536,10.82,4.0674,3.146,,,
2014/8/13,2.3947,4.69,5.5306,3.6904,3.2489,7.0027,2.8102,9.3587,1.8248,3.9072,3.3828,2.086,6.1039,2.7913,6.0903,11.1367,2.0345,10.91,4.0378,3.1023,,,
2014/8/14,2.3838,4.69,5.4408,3.6127,3.2869,6.945,2.8423,9.1871,1.8345,3.8973,3.3828,2.0552,6.2036,2.773,6.1282,11.1563,2.0345,10.94,4.0971,3.0585,,,
2014/8/15,2.3893,4.69,5.5306,3.5836,3.3439,7.1094,2.8905,9.2955,1.8441,3.9661,3.3828,2.0706,6.3233,2.7822,6.2039,11.4896,2.0441,11.1,4.1563,3.1703,,,
2014/8/18,2.3947,4.69,5.6903,3.603,3.3629,7.5493,2.9194,9.3948,1.8441,4.0151,3.3828,2.0937,6.2235,2.8096,6.3081,11.7053,2.0632,11.26,4.1069,3.2287,,,
2014/8/19,2.3947,4.69,5.7103,3.6807,3.3534,7.4204,2.9194,9.0696,1.8296,4.0151,3.3828,2.1014,6.2235,2.8188,6.3839,11.4994,2.0536,11.54,4.0576,3.1266,,,
2014/8/20,2.4166,4.69,5.6803,3.6418,3.4104,7.3671,2.8969,8.9974,1.8345,3.9759,3.3828,2.1245,6.2535,2.8554,6.3365,11.4112,2.0727,11.97,4.2155,3.1217,,,
2014/8/21,2.4002,4.69,5.6304,3.5739,3.3819,7.496,2.9129,8.7715,1.82,3.9759,3.3828,2.1245,6.5826,2.892,6.2797,11.2641,2.0536,11.87,4.2155,3.1412,,,
2014/8/22,2.4275,4.69,5.6903,3.5933,3.3249,7.3715,2.9065,8.9612,1.8393,3.9661,3.3828,2.1322,6.5627,2.9195,6.3555,11.3426,2.0536,12.44,4.2056,3.0293,,,
2014/8/25,2.4221,4.69,5.7902,3.535,3.3344,7.136,2.8616,8.8709,1.82,3.9268,3.3828,2.1322,6.7322,2.8554,6.4313,11.2935,2.0345,12.39,4.1563,2.9807,,,
2014/8/26,2.433,4.69,5.6704,3.5933,3.6669,6.8917,2.8005,8.6631,1.8248,3.8777,3.7211,2.1707,6.6524,2.8371,6.2323,11.0386,2.0632,11.77,3.9687,2.9321,,,
2014/8/27,2.4822,4.69,5.89,3.8361,4.0374,6.8694,2.8391,8.7896,1.8393,3.8973,3.921,2.1784,6.5627,2.8371,6.3176,11.0583,2.0823,11.79,4.1069,2.9223,,,
2014/8/28,2.4658,4.69,5.8001,3.6224,3.8094,7.0605,2.7941,8.8528,1.7959,3.8777,3.5443,2.0937,6.2734,2.7822,6.2513,10.7249,2.0536,12.12,4.1365,2.9272,,,
2014/8/29,2.4713,4.69,6.0697,3.5836,3.7334,7.0738,2.8198,8.9251,1.8008,3.9366,3.4828,2.086,6.4031,2.7913,6.4218,10.774,2.0632,12.24,4.1464,3.005,,,
2014/9/1,2.5205,4.69,6.0797,3.603,3.8189,7.1583,2.8616,8.9522,1.8296,4.0642,3.575,2.1399,6.4529,2.8279,6.6207,11.0092,2.0727,12.31,4.1859,2.9807,,,
2014/9/2,2.5259,4.69,6.2194,3.739,3.8284,7.2782,2.8808,9.178,1.8296,4.0544,3.5904,2.1476,6.7123,2.8646,6.6491,11.3426,2.0918,12.84,4.4919,2.9612,,,
2014/9/3,2.5041,4.69,6.2394,3.7487,3.7619,7.4115,2.8905,9.16,1.8345,4.0348,3.6365,2.1553,6.7023,2.8646,6.6302,11.3524,2.1014,13,4.4722,2.9369,,,
2014/9/4,2.5259,4.69,6.2294,3.8264,3.7809,7.3671,2.9129,9.2142,1.8345,4.0544,3.6519,2.1861,6.7522,2.9012,6.7249,11.9111,2.1109,13.29,4.6697,2.9418,,,
2014/9/5,2.5314,4.69,6.3792,3.8167,3.8094,7.2827,2.9097,9.3226,1.8441,4.0544,3.8518,2.2014,7.1012,2.9469,6.7154,11.921,2.1205,13.44,4.8868,2.9515,,,
2014/9/9,2.5423,4.69,6.489,3.8458,3.7999,7.4604,2.9129,9.2142,1.8585,4.0348,3.7903,2.2168,7.2508,3.0476,6.7912,11.9111,2.13,13.43,4.8967,2.9515,,,
2014/9/10,2.5423,4.69,6.479,3.8555,3.8474,7.7715,2.9162,9.2864,1.8537,4.0446,3.7211,2.2322,7.1311,3.0201,6.9806,11.7837,2.1587,13.61,4.9066,2.9661,,,
2014/9/11,2.5369,4.69,6.4191,3.7778,3.7999,7.5271,2.9419,9.6388,1.8489,4.0544,3.7134,2.2399,7.1311,3.0293,6.8669,11.6955,2.1682,13.95,4.8079,3.005,,,
2014/9/12,2.5478,4.69,6.459,3.8069,3.8379,7.5404,2.9579,10.0904,1.8585,4.074,3.7442,2.3862,7.1311,3.0934,6.9901,11.9504,2.2542,14.2,4.9658,3.0293,,,
2014/9/15,2.6626,4.69,6.449,3.8167,3.8474,7.6693,2.9868,9.9188,1.8826,4.1624,3.7365,2.4093,7.4503,3.4045,7.1132,11.9896,2.2733,14.48,4.8967,3.112,,,
2014/9/16,2.6134,4.69,6.1396,3.7487,3.8664,7.1983,2.884,9.4761,1.8682,4.074,3.675,2.5247,7.1411,3.7157,6.8575,11.4798,2.3115,14.27,4.6203,3.0974,,,
2014/9/17,2.6298,4.69,6.1795,3.6613,3.7904,7.1938,2.8937,9.5665,1.873,4.1035,3.6904,2.5786,7.181,3.5876,6.9806,11.421,2.3497,13.98,4.5611,3.1509,,,
2014/9/18,2.6462,4.69,6.1795,3.6904,3.8379,7.2249,2.8937,9.5755,1.873,4.1526,3.8057,2.517,7.0913,3.6333,7.0185,11.4406,2.3784,13.89,4.6104,3.1217,,,
2014/9/19,2.6298,4.69,6.5389,3.6516,3.8379,7.3005,2.9226,9.7381,1.8585,4.182,3.7519,2.4709,7.2808,3.5509,7.0564,11.5876,2.3402,14.23,4.6302,3.146,,,
2014/9/22,2.6025,4.69,6.3692,3.4767,3.8759,7.0738,2.884,9.44,1.8441,4.1231,3.6519,2.4555,7.4104,3.4594,6.9143,11.2739,2.2447,13.76,4.7091,3.0828,,,
2014/9/23,2.6189,4.69,6.3692,3.8264,3.9994,7.1494,2.884,9.7923,1.8585,4.1231,3.6827,2.5093,7.5401,3.5143,7.1606,11.3524,2.3306,13.79,4.9165,3.0877,,,
2014/9/24,2.6517,4.69,6.469,4.2051,4.0279,7.2871,2.884,9.9188,1.8682,4.1722,3.7365,2.5324,7.5401,3.5784,7.3405,11.4994,2.3497,13.99,4.9461,3.0682,,,
2014/9/25,2.6353,4.69,6.5189,4.108,3.9804,7.4338,2.884,9.7562,1.8682,4.1624,3.7211,2.4863,7.6199,3.6059,7.7383,11.4112,2.3115,13.75,4.8474,3.0099,,,
2014/9/26,2.6954,5.16,6.6587,4.2828,3.9709,7.4915,2.884,9.711,1.8826,4.1722,3.8134,2.517,7.7894,3.6242,7.4352,11.4798,2.3688,13.79,4.9066,3.0196,,,
2014/9/29,2.7665,5.68,6.7485,4.2925,3.9709,7.5937,2.884,9.9459,1.8874,4.2017,3.8211,2.5324,7.8991,3.6791,7.5963,11.4896,2.3593,14.48,4.8276,3.0293,,,
2014/9/30,2.7665,6.25,6.7286,4.0886,3.9519,7.7226,2.884,9.9911,1.897,4.2606,3.8826,2.5401,7.929,3.6425,7.5678,11.4014,2.3879,14.9,4.798,3.0634,,,
2014/10/8,2.7556,6.88,6.7885,4.1274,3.9709,7.6959,2.884,10.1266,1.897,4.2704,3.9441,2.6325,7.8393,3.6608,7.6342,12.0386,2.4357,15.4,4.798,3.1071,,,
2014/10/9,2.7829,7.57,6.7984,4.1954,4.0754,7.6959,3.1731,10.0362,1.8922,4.29,3.9133,2.8403,7.7894,3.7248,7.6531,12.1268,2.5599,15.12,4.877,3.1266,,,
2014/10/10,2.7446,8.33,6.7086,4.0983,4.0469,7.647,3.491,9.973,1.8874,4.2606,3.9133,2.8172,7.6199,3.6882,7.6342,12.1072,2.5599,14.85,4.7782,3.1898,,,
2014/10/13,2.7118,9.16,6.6587,4.04,4.1514,7.8248,3.5713,10.0091,1.873,4.2115,3.9825,2.8172,7.3905,3.6333,7.5773,11.921,2.5599,14.86,4.7388,3.2092,,,
2014/10/14,2.6845,8.55,6.9382,4.0594,4.0754,7.7892,3.5521,10.3072,1.873,4.1722,3.8826,2.8172,7.4004,3.6059,7.6247,11.8425,2.5121,15.2,4.6598,3.2044,,,
2014/10/15,2.7228,8.56,6.8284,4.1177,4.0184,7.6026,3.5328,10.235,1.873,4.182,3.8903,2.8172,7.3705,3.6059,7.5963,11.8621,2.5312,15.15,4.5512,3.2287,,,
2014/10/16,2.6736,8.56,6.8184,3.9332,3.9709,7.8114,3.4075,10.0182,1.8682,4.1624,3.7519,2.8172,7.3805,3.5693,7.6626,12.068,2.4739,14.87,4.4327,3.1606,,,
2014/10/17,2.6353,8.07,6.6487,3.9041,3.8379,7.6337,3.4364,10.4518,1.8682,4.1722,3.6827,2.8172,7.3107,3.496,7.8236,11.9013,2.3975,14.43,4.413,3.1071,,,
2014/10/20,2.6244,8.15,6.9682,3.9332,3.8759,7.6248,3.5007,10.6415,1.8682,4.2115,3.7826,2.8172,7.3705,3.5418,7.8046,12.2151,2.4261,14.16,4.5512,3.1557,,,
2014/10/21,2.5697,8.12,6.8683,4.0789,3.8569,7.7537,3.4332,10.4427,1.8393,4.1526,3.7365,2.8172,7.4503,3.4777,7.8141,11.97,2.3688,13.77,4.4525,3.146,,,
2014/10/22,2.5533,8.05,6.7286,3.9429,3.7619,7.8425,3.3369,10.2621,1.8393,4.1624,3.675,2.8172,6.9716,3.4503,7.4163,11.7053,2.3211,13.44,4.3636,3.0828,,,
2014/10/23,2.5095,8.16,6.3392,3.8069,3.6574,7.2338,3.2245,10.3885,1.8104,4.1231,3.5904,2.8172,6.7721,3.2855,7.17,11.4896,2.2638,12.97,4.2254,3.0925,,,
2014/10/24,2.5095,8.07,6.3193,3.7681,3.7144,7.2738,3.2823,10.0904,1.8248,4.1231,3.5981,2.8172,6.812,3.2764,7.2269,11.568,2.2638,13.16,4.2748,3.0828,,,
2014/10/27,2.5423,7.99,6.3193,3.7778,3.7239,7.3627,3.3754,10.2711,1.82,4.1428,3.6058,2.8172,6.9018,3.2947,7.2174,11.6367,2.2733,13.21,4.3044,3.0877,,,
2014/10/28,2.608,8.29,6.5089,3.8652,3.8189,7.6515,3.4718,10.6776,1.8345,4.2213,3.698,2.8172,7.1311,3.3954,7.4352,11.8327,2.3497,13.56,4.413,3.1217,,,
2014/10/29,2.6681,8.42,6.5688,3.8846,3.9044,7.7892,3.5938,10.6776,1.8393,4.2115,3.7596,2.8172,7.2109,3.4503,7.5489,11.9013,2.4166,13.66,4.5413,3.1557,,,
2014/10/30,2.6626,8.25,6.5489,3.9041,3.8759,7.7315,3.5135,10.9938,1.8393,4.1918,3.7442,2.8172,7.1311,3.4869,7.5773,11.8523,2.4644,13.69,4.6993,3.1849,,,
2014/10/31,2.6845,8.21,6.6287,3.8652,3.8474,8.0336,3.491,11.1022,1.8248,4.2115,3.7903,2.8172,7.1112,3.5235,7.5015,11.9504,2.4739,13.64,4.8079,3.1995,,,
2014/11/3,2.7064,8.41,6.6886,3.8846,3.8569,8.0381,3.6163,11.0299,1.8296,4.2017,3.8979,2.8172,7.3506,3.6333,7.691,12.1562,2.579,13.96,4.8276,3.2822,,,
2014/11/4,2.7392,8.36,6.8184,4.04,3.9519,8.1447,3.6741,10.6686,1.82,4.1722,3.8749,2.8172,7.4503,3.6882,7.5963,12.4797,2.6076,13.86,5.3114,3.287,,,
2014/11/5,2.7337,8.73,6.7685,4.1274,3.8949,8.1714,3.6099,10.795,1.8008,4.1428,3.8134,2.8172,7.4902,3.615,7.6152,12.6758,2.493,13.84,5.2225,3.2724,,,
2014/11/6,2.7228,9.12,6.8284,4.04,3.8664,8.1802,3.6291,10.9847,1.7863,4.0839,3.8134,2.8172,7.3805,3.7065,7.6247,12.6366,2.4835,13.81,5.3212,3.2773,,,
2014/11/7,2.7282,8.82,6.6487,3.9138,3.8094,7.8514,3.5103,10.6776,1.7911,4.1035,3.7134,2.8172,7.171,3.5967,7.6057,12.5876,2.4357,13.35,5.0744,3.2238,,,
2014/11/10,2.7884,9.04,6.6287,4.0497,3.8569,7.5759,3.5135,10.7228,1.8393,4.1329,3.7519,2.8172,7.1611,3.6516,7.6057,12.519,2.5312,13.5,5.2423,3.2579,,,
2014/11/11,2.7009,9.2,6.4091,3.8652,3.6954,7.1316,3.3369,10.0724,1.8537,4.0544,3.675,2.8172,6.9217,3.496,7.3311,12.019,2.4452,12.83,4.9263,3.2092,,,
2014/11/12,2.7228,8.97,6.7386,3.9429,3.7239,7.1583,3.3722,10.244,1.8682,4.1526,3.7672,2.8172,6.9217,3.5418,7.4542,12.1562,2.4835,12.9,5.0152,3.2044,,,
2014/11/13,2.7064,8.56,6.5788,3.8749,3.6574,6.9272,3.3433,10.0543,1.8826,4.1231,3.7365,2.8172,6.7522,3.5326,7.3121,12.068,2.5026,12.67,5.2423,3.1995,,,
2014/11/14,2.7446,8.51,6.6487,3.7972,3.6859,7.0072,3.4429,10.0904,1.8826,4.1526,3.7057,2.8172,6.7821,3.5143,7.3405,11.8915,2.5121,12.88,5.1929,3.1606,,,
2014/11/17,2.8048,8.56,6.7086,3.8458,3.7049,7.0072,3.4397,10.1898,1.8778,4.2017,3.675,2.8172,6.9018,3.5052,7.3879,12.1072,2.493,13.07,5.1731,3.1509,,,
2014/11/18,2.8103,8.54,6.9083,3.9041,3.7239,7.0072,3.4397,10.1808,1.8489,4.2017,3.7826,2.8172,6.9716,3.5052,7.4352,11.9504,2.4548,12.8,5.2126,3.1752,,,
2014/11/19,2.8431,8.63,6.7984,3.9623,3.7524,7.0072,3.4429,10.3795,1.8633,4.182,3.7442,2.8172,7.0514,3.4869,7.4163,12.0582,2.4644,13.03,5.0448,3.1412,,,
2014/11/20,2.8431,9.14,6.7984,3.9138,3.6859,7.0072,3.3947,10.244,1.8633,4.1722,3.8364,2.8172,6.9815,3.5326,7.4542,11.921,2.4261,13.06,5.0942,3.1801,,,
2014/11/21,2.8485,8.96,6.9382,3.8943,3.7049,7.0072,3.4878,10.4247,1.8633,4.1918,3.8364,2.8172,7.3605,3.6425,7.4447,11.9994,2.4548,13.08,5.2324,3.2092,,,
2014/11/24,2.8923,8.91,6.9382,3.9138,3.7429,7.0072,3.4814,10.7499,1.873,4.2115,3.8441,2.8172,7.3805,3.6516,7.6626,11.9896,2.4739,13.08,5.2719,3.219,,,
2014/11/25,2.8923,9.15,6.9981,3.9623,3.8189,7.0072,3.5778,10.9305,1.8826,4.2213,3.8595,2.8172,7.3605,3.6699,7.7005,12.3131,2.5026,13.18,5.3805,3.253,,,
2014/11/26,2.9196,9.15,7.4174,3.9332,3.7619,7.0072,3.581,10.8402,1.8922,4.2606,3.8211,2.8172,7.3605,3.6516,7.8331,12.2151,2.493,13.2,5.3311,3.2579,,,
2014/11/27,2.8923,9.95,7.5372,3.9817,3.8189,7.0072,3.5585,11.2015,1.8874,4.2606,3.8287,2.8172,7.5002,3.6882,7.8331,12.3523,2.5121,13.5,5.5483,3.2676,,,
2014/11/28,2.8813,9.67,7.677,3.9235,3.8094,7.0072,3.5071,11.1112,1.8874,4.1918,3.9594,2.8172,7.3306,3.7157,7.672,12.3915,2.5599,13.39,5.6371,3.2627,,,
2014/12/1,2.9032,9.4,7.2976,4.0109,3.8189,7.0072,3.3883,10.777,1.897,4.1133,3.8518,2.8172,7.181,3.8804,7.7005,12.0386,2.579,13.22,5.3706,3.2238,,,
2014/12/2,2.9633,9.37,7.3076,4.0303,3.8379,7.0072,3.4364,10.8854,1.9067,4.1428,3.8595,2.8172,7.2808,3.9719,7.7478,12.068,2.5981,13.39,5.4002,3.2335,,,
2014/12/3,2.9797,9.44,7.4573,4.04,3.8759,7.0072,3.491,10.7408,1.9115,4.1526,3.8903,2.8172,7.4503,4.0543,7.8046,12.0092,2.6745,13.29,5.4298,3.1995,,,
2014/12/4,3.0235,9.41,7.4074,4.0886,3.9519,7.0072,3.491,10.8402,1.9211,4.1918,4.2824,2.8172,7.4703,4.0909,7.8709,12.0876,2.7318,13.24,5.3706,3.2092,,,
2014/12/5,2.9305,9.07,7.048,3.9138,3.8284,7.0072,3.3722,10.3434,1.9019,4.1035,4.29,2.8172,7.1112,3.8987,7.6057,11.47,2.6076,12.69,5.0645,3.1557,,,
2014/12/8,2.9961,8.91,6.9781,3.9235,3.9899,7.0072,3.3048,10.4879,1.9211,4.1722,4.1824,2.8172,7.0514,4.0177,7.53,11.3327,2.6745,12.36,5.0744,3.1168,,,
2014/12/9,3.0344,8.22,6.4291,3.7681,3.8189,7.0072,3.1924,10.0001,1.9259,4.1231,3.9287,2.8172,6.7023,3.9902,7.2648,11.47,2.6076,11.74,5.0053,3.1168,,,
2014/12/10,3.1602,8.58,6.6487,3.8264,3.8949,7.0072,3.2919,10.3253,1.9741,4.1722,4.044,2.8172,6.8918,4.0909,7.4258,11.7445,2.6458,12.08,5.1337,3.1509,,,
2014/12/11,3.3789,9,6.8384,3.9526,4.0279,7.0072,3.3144,10.4879,2.0222,4.1624,4.0748,2.8172,6.9915,4.2831,7.5394,12.0386,2.856,12.13,5.3805,3.1898,,,
2014/12/12,3.3187,9,6.8783,3.9332,4.0564,7.0072,3.3305,10.6505,2.0126,4.1624,4.0594,2.8172,7.0613,4.2831,7.6152,12.0974,2.7987,12.23,5.3015,2.8834,,,
2014/12/15,3.357,9.12,7.1079,3.9623,4.1989,7.0072,3.3754,10.8492,2.0319,4.1526,4.1901,2.8172,7.191,4.3838,7.7762,12.0778,2.7796,12.41,5.3903,2.8445,,,
2014/12/16,3.3625,8.94,7.048,4.0109,4.0849,7.0072,3.3529,10.777,2.027,4.1329,4.2055,2.8172,7.181,4.3746,7.9467,11.7543,2.7891,12.51,5.2817,2.8543,,,
2014/12/17,3.2914,9.05,7.068,4.1566,4.0184,7.0072,3.263,10.7499,2.0078,4.0937,4.0978,2.8172,7.0414,4.2923,7.8425,11.8621,2.8273,12.17,5.104,2.7813,,,
2014/12/18,3.2586,8.82,6.9482,3.9915,3.9519,7.0072,3.2213,10.6415,1.9982,4.0937,4.144,2.8172,6.9217,4.274,7.8331,11.617,2.7796,12.2,5.2324,2.8008,,,
2014/12/19,3.4007,8.46,6.7386,3.9041,3.9709,7.0072,3.2148,10.5782,2.0078,4.0937,4.0978,2.8172,6.812,4.3197,7.6152,11.4406,2.7891,12.2,5.1633,2.7327,,,
2014/12/22,3.5484,7.99,6.5089,3.7875,3.9709,7.0072,3.1281,10.0814,2.0415,3.9955,3.8672,2.8172,6.4031,4.4204,7.3405,11.0092,2.8751,11.59,5.1731,2.616,,,
2014/12/23,3.3843,8.09,6.1995,3.7778,3.8854,7.0072,3.1378,9.7833,2.0174,3.9661,3.6904,2.8172,6.4629,4.2282,7.2932,10.9896,2.7796,11.16,5.0053,2.6695,,,
2014/12/24,3.3625,8.3,6.5489,3.8361,3.9804,7.0072,3.1731,10.0904,1.9933,3.9562,3.7596,2.8172,6.6823,4.2465,7.3689,11.6268,2.7796,11.54,5.1929,2.7279,,,
2014/12/25,3.3625,8.3,6.499,3.8458,3.9899,7.0072,3.1795,10.1808,1.9933,3.9661,3.7826,2.8172,6.6823,4.3472,7.6247,11.7249,2.8082,11.73,5.2817,2.7279,,,
2014/12/26,3.3625,8.27,6.4091,3.8167,3.9804,7.0072,3.2084,10.235,1.9933,3.9661,3.7903,2.8172,6.8419,4.4204,7.691,11.4896,2.8273,11.67,5.3706,2.7376,,,
2014/12/29,3.3625,8.11,6.4191,3.739,3.9044,7.0072,3.157,10.0633,1.9933,3.9661,3.7365,2.8172,6.6524,4.3929,7.6152,11.1955,2.8082,11.41,5.1731,2.8105,,,
2014/12/30,3.3625,7.84,6.3592,3.5836,3.8474,7.0072,3.1281,10.0904,2.0078,3.9268,3.7134,2.8172,6.6524,4.2099,7.4731,11.2151,2.7318,11.4,5.0448,2.8202,,,
2014/12/31,3.3734,7.94,6.4391,3.603,3.8569,7.0072,3.1474,9.6026,2.0174,3.9562,3.6289,2.8172,6.6724,4.2007,7.5584,11.568,2.7605,11.51,5.2028,2.8591,,,
2015/1/5,3.4445,7.84,6.5489,3.671,3.9329,7.0072,3.2116,10.1446,2.0415,3.9562,3.6904,2.8172,6.6923,4.338,7.672,11.519,2.8464,11.58,5.2719,2.9126,,,
2015/1/6,3.4991,7.96,6.7386,3.6807,4.0184,7.0072,3.2566,10.3253,2.0511,3.917,3.7288,2.8172,6.6225,4.3746,7.6531,11.5386,2.8655,11.72,5.6668,2.9175,,,
2015/1/7,3.6796,7.89,6.6886,3.6904,4.0279,7.0072,3.247,10.2621,2.0945,3.9562,3.7749,2.8172,6.6524,4.4295,7.7005,11.4798,2.9133,11.66,5.8741,2.9223,,,
2015/1/8,3.5921,7.87,6.5389,3.6127,3.9899,7.0072,3.2277,10.3434,2.0945,3.9366,3.7519,2.8172,6.6424,4.3472,7.7383,11.3327,2.8273,12.03,5.9432,2.9078,,,
2015/1/9,3.5046,7.85,6.5389,3.5933,3.9234,7.0072,3.2116,10.3524,2.0896,3.9562,3.6673,2.8172,6.6325,4.2373,7.6152,11.1269,2.7987,12.24,5.7556,2.9078,,,
2015/1/12,3.3461,7.76,6.2893,3.467,3.8189,7.0072,3.1345,10.5511,2.0704,3.9366,3.5673,2.8172,6.443,4.0085,7.4637,11.1955,2.7031,11.89,5.5483,2.8689,,,
2015/1/13,3.3679,8.1,6.2893,3.535,3.9139,7.0072,3.1891,10.6595,2.0752,3.917,3.5904,2.8172,6.4729,4.0269,7.5205,11.1073,2.7222,11.93,5.5187,2.898,,,
2015/1/14,3.3133,8.02,6.2793,3.4767,3.8569,7.0072,3.1474,10.6324,2.0511,3.917,3.4905,2.8172,6.413,3.9628,7.3784,11.2543,2.6936,11.75,5.6174,2.8932,,,
2015/1/15,3.4445,7.77,6.3592,3.5156,3.8949,7.0072,3.1763,10.6144,2.0752,3.9562,3.5597,2.8172,6.413,4.0543,7.4542,11.9798,2.7222,11.75,5.8149,2.898,,,
2015/1/16,3.5484,7.61,6.3592,3.5544,3.9519,7.0072,3.1956,10.8763,2.0896,3.9562,3.5597,2.8172,6.5427,4.0909,7.4542,12.019,2.7414,11.71,5.7951,2.898,,,
2015/1/19,3.3133,7.71,6.2893,3.2631,3.7999,7.0072,3.1731,10.6234,1.9837,3.8384,3.5212,2.8172,6.3333,3.7706,7.2648,11.8327,2.5599,11.39,5.5286,2.8251,,,
2015/1/20,3.5374,7.91,6.449,3.5933,3.9899,7.0072,3.2919,11.2286,2.0656,3.9072,3.6058,2.8172,6.5726,3.917,7.53,12.1954,2.6554,11.6,6.0123,2.8737,,,
2015/1/21,3.6741,8.7,6.6886,3.7098,4.0754,7.0072,3.3176,11.3461,2.1089,3.9072,3.6365,2.8172,6.7222,4.0085,7.7478,12.3425,2.7127,11.87,6.0617,2.9661,,,
2015/1/22,3.7288,9.07,6.8783,3.7195,4.0564,7.0072,3.3369,11.4997,2.1233,3.9268,3.7365,2.8172,6.822,4.0452,7.8141,12.2935,2.7222,12.13,6.1012,3.0245,,,
2015/1/23,3.6304,8.85,6.7785,3.6418,4.0184,7.0072,3.2759,11.2919,2.1089,3.917,3.7365,2.8172,6.8818,3.9994,7.8709,13.5189,2.6936,12.13,6.2887,3.1266,,,
