ÈÕÆÚ,000026.SZ,000587.SZ,000663.SZ,000910.SZ,002084.SZ,002240.SZ,002301.SZ,002345.SZ,002348.SZ,002356.SZ,002489.SZ,002571.SZ,002572.SZ,002574.SZ,002575.SZ,002605.SZ,002615.SZ,002631.SZ,002678.SZ,002721.SZ,002731.SZ,002740.SZ,002790.SZ,002798.SZ,002853.SZ,002862.SZ,002867.SZ,002899.SZ,200026.SZ,200168.SZ,300329.SZ,300616.SZ,300640.SZ,300651.SZ,300703.SZ,300729.SZ,300749.SZ,600086.SH,600135.SH,600337.SH,600439.SH,600539.SH,600612.SH,600735.SH,600891.SH,600978.SH,601996.SH,603008.SH,603021.SH,603059.SH,603180.SH,603208.SH,603226.SH,603268.SH,603313.SH,603326.SH,603385.SH,603389.SH,603398.SH,603600.SH,603661.SH,603709.SH,603801.SH,603816.SH,603818.SH,603833.SH,603838.SH,603848.SH,603898.SH,603899.SH,603992.SH,900905.SH
2014/4/10,6.5784,6.2065,12.2,5.1202,5.2,20.35,5.0972,6.7301,3.4633,5.8546,2.4849,15.05,7.578,10.263,6.9854,13.9709,3.7951,4.3714,6.4046,7.2299,,,,,,,,,5.3548,2.95,5.8574,,,,,,,5.8837,9.1163,2.345,3.3743,6.25,20.4896,5.4563,6.0864,5.0439,3.4445,10.6795,,,,,,,,,,,,,,,,,,,,,,,,1.9377
2014/4/11,6.5692,6.0242,12.2,5.072,5.1139,21.45,5.0265,6.7731,3.3895,5.7205,2.4869,15.05,7.7813,10.2718,6.9854,14.0631,3.9173,4.3935,6.22,6.8425,,,,,,,,,5.2946,2.96,5.8574,,,,,,,5.8039,9.008,2.3262,3.3976,6.48,20.4291,5.5351,6.1842,5.0344,3.4351,10.6601,,,,,,,,,,,,,,,,,,,,,,,,1.9553
2014/4/14,6.5967,6.3493,12.2,5.0816,5.3242,21.41,5.0907,6.9788,3.4535,5.7837,2.4393,15.05,8.285,10.2542,6.9854,14.2621,3.8969,4.4205,6.316,6.9476,,,,,,,,,5.3032,2.95,5.8574,,,,,,,5.8505,9.1064,2.3976,3.4054,6.66,20.9396,5.4825,6.8007,5.0154,3.4492,10.6504,,,,,,,,,,,,,,,,,,,,,,,,1.9745
2014/4/15,6.5143,6.3493,12.2,5.072,5.2477,21.55,5.11,7.1893,3.4092,5.6764,2.3858,15.05,8.3127,10.1795,6.9854,15.6888,3.9214,4.4328,6.2126,6.7473,,,,,,,,,5.3118,2.94,5.8574,,,,,,,5.8837,8.8012,2.3262,3.4132,6.47,20.8444,5.5088,6.7909,4.8922,3.3834,10.3588,,,,,,,,,,,,,,,,,,,,,,,,1.9715
2014/4/16,6.5143,6.2607,12.2,5.1588,5.4676,22.5,5.0393,7.3423,3.4092,5.6898,2.3957,15.05,8.2296,10.1005,6.9854,16.0964,3.9071,4.5875,6.0353,6.5962,,,,,,,,,5.3376,2.94,5.8574,,,,,,,6.0501,8.7126,2.36,3.4678,6.52,20.8357,5.4825,6.5169,4.9206,3.4022,10.6018,,,,,,,,,,,,,,,,,,,,,,,,1.9423
2014/4/17,6.5235,6.3247,12.2,5.1202,5.4676,22.49,5.0265,7.3184,3.4141,5.7396,2.3838,15.05,8.2388,10.1444,6.9854,15.6111,3.8888,4.5704,6.0944,6.7309,,,,,,,,,5.2946,2.92,5.8574,,,,,,,5.9902,8.7323,2.4201,3.5379,6.47,20.68,5.3447,6.5267,4.968,3.374,10.6018,,,,,,,,,,,,,,,,,,,,,,,,1.9492
2014/4/18,6.5784,6.1917,12.2,5.2841,5.4198,22.31,5.0072,7.2562,3.5125,5.801,2.4036,15.05,8.3266,10.1708,6.9854,15.7373,4.0252,4.5875,6.1239,6.6521,,,,,,,,,5.2171,2.92,5.8574,,,,,,,6.0035,8.8111,2.4051,3.5145,6.39,20.1868,5.3775,6.5072,5.243,3.3975,10.5629,,,,,,,,,,,,,,,,,,,,,,,,1.9308
2014/4/21,6.4228,6.1326,12.2,5.342,5.2382,23.97,4.8722,7.0697,3.4141,5.7626,2.255,15.05,8.0817,10.1839,6.9854,15.5674,4.0985,4.4083,5.991,6.8655,,,,,,,,,5.2085,2.89,5.8574,,,,,,,6.0135,8.88,2.3412,3.4288,6.48,20.1954,5.4038,6.3017,5.1482,3.4069,10.1839,,,,,,,,,,,,,,,,,,,,,,,,1.8855
2014/4/22,6.3405,6.0685,12.2,5.2841,5.1904,25.99,4.7886,7.0697,3.3305,5.6745,2.1936,15.05,7.9107,10.1927,6.9854,14.922,4.0456,4.3641,5.858,6.7013,,,,,,,,,5.1827,2.89,5.4742,,,,,,,6.1134,8.7717,2.3525,3.5613,6.47,20.2647,5.3775,5.8613,5.2145,3.3552,10.0187,,,,,,,,,,,,,,,,,,,,,,,,1.8955
2014/4/23,6.4228,5.975,12.2,5.6023,5.1617,25.4,4.8786,7.0984,3.296,5.6917,2.1896,15.05,7.92,10.3772,6.9854,15.1792,4.1209,4.3591,5.8875,6.7998,,,,,,,,,5.2171,2.91,5.3373,,,,,,,5.9902,8.3878,2.3374,3.6002,6.4,20.4204,5.3775,5.7048,5.1956,3.2941,10.0673,,,,,,,,,,,,,,,,,,,,,,,,1.8794
2014/4/24,6.432,5.9602,12.2,5.5155,5.0757,27.94,4.8272,7.0314,3.2518,5.7051,2.1124,15.05,7.8784,10.3991,6.9854,14.068,4.1209,4.2216,5.9319,6.6159,,,,,,,,,5.2774,2.89,5.4742,,,,,,,5.9869,8.1318,2.2548,3.5301,6.12,20.4983,5.4169,5.6069,5.1292,3.2377,10.0382,,,,,,,,,,,,,,,,,,,,,,,,1.8809
2014/4/25,6.3039,5.7237,12.2,5.2552,4.9801,28,4.8465,7.0649,3.1583,5.7109,2.1441,15.05,7.6242,10.2278,6.9854,13.6846,4.0741,4.089,5.8358,6.5831,,,,,,,,,5.2257,2.9,5.3099,,,,,,,5.6242,7.9152,2.1984,3.4288,6.08,20.0829,5.279,5.558,4.9112,3.1907,9.7563,,,,,,,,,,,,,,,,,,,,,,,,1.874
2014/4/28,6.1941,5.1524,12.2,5.0045,4.7603,25.2,4.5765,7.1558,3.0796,5.6994,2.1342,15.05,7.3147,9.9687,6.9854,13.3934,3.9092,3.7334,5.496,5.9264,,,,,,,,,5.131,2.88,5.2443,,,,,,,5.6275,7.5017,2.1608,3.0859,5.98,19.3302,5.0426,5.4112,4.9017,3.0591,9.4648,,,,,,,,,,,,,,,,,,,,,,,,1.8548
2014/4/29,6.3039,5.2656,12.2,5.0623,4.8463,25.7,4.5444,7.0314,3.1091,5.7185,2.1361,15.05,7.4394,10.1225,6.9854,13.5584,4.0415,3.8618,5.5773,6.0381,,,,,,,,,5.174,2.86,5.2278,,,,,,,5.6341,7.6297,2.2059,3.0625,6.01,19.3907,5.0361,5.5091,5.0154,3.1108,9.6689,,,,,,,,,,,,,,,,,,,,,,,,1.8955
2014/4/30,6.3954,5.7139,12.2,5.072,4.8367,24,4.5894,6.931,3.1239,5.8527,2.1381,15.05,7.6319,10.5309,6.9854,13.8739,4.1433,4.1581,5.629,5.9823,,,,,,,,,5.174,2.84,5.2169,,,,,,,5.6375,7.6199,2.2097,3.0781,6.09,19.8407,5.2659,5.5091,5.0534,3.1155,9.7466,,,,,,,,,,,,,,,,,,,,,,,,1.9024
2014/5/5,6.4594,5.7385,12.2,5.1106,4.9036,23.94,4.7437,7.0553,3.1386,5.8354,2.1203,15.05,7.8337,11.374,6.9854,14.0728,4.2716,4.173,5.6216,6.0808,,,,,,,,,5.2085,2.86,5.288,,,,,,,5.6974,7.8168,2.2172,3.1638,6.09,20.0829,5.4825,5.5188,5.1482,3.1202,10.009,,,,,,,,,,,,,,,,,,,,,,,,1.8955
2014/5/6,6.4686,5.7681,12.2,5.072,4.9132,24.53,4.7694,7.1558,3.1534,5.9313,2.1124,15.05,7.8337,11.4619,6.9854,14.4659,4.2736,4.1631,5.6733,6.6882,,,,,,,,,5.2687,2.84,5.3756,,,,,,,5.6907,7.9054,2.2322,3.1794,6.06,20.4983,5.975,5.5384,5.1482,3.1578,9.9118,,,,,,,,,,,,,,,,,,,,,,,,1.9078
2014/5/7,6.4503,5.7385,12.2,4.8695,4.7411,23.8,4.5894,7.1749,3.1042,5.8182,2.043,15.05,7.7633,11.0122,6.9854,13.4226,4.4161,4.0446,5.4665,7.0067,,,,,,,,,5.2429,2.84,5.299,,,,,,,5.5543,7.8463,2.1608,3.1638,5.97,20.0051,5.581,5.5091,4.987,3.1436,9.7661,,,,,,,,,,,,,,,,,,,,,,,,1.8732
2014/5/8,6.5143,5.5563,12.2,4.8213,4.6838,22.97,4.583,7.0793,3.1042,5.7607,2.0252,15.05,7.6506,10.9593,6.9854,13.8253,4.2777,4.0791,5.4517,6.813,,,,,,,,,5.2257,2.83,5.1402,,,,,,,5.5143,7.8955,2.1608,3.1716,5.92,20.031,5.6007,5.4699,4.9396,3.1673,9.698,,,,,,,,,,,,,,,,,,,,,,,,1.8625
2014/5/9,6.5418,5.3937,12.2,4.8309,4.6455,23.75,4.5894,7.0075,3.0747,5.822,2.043,15.05,7.6272,11.0034,6.9854,13.3401,4.1392,3.9507,5.2966,6.6718,,,,,,,,,5.174,2.72,4.9815,,,,,,,5.5576,7.8266,2.1533,3.1561,5.9,20.1695,5.5679,5.4797,4.8353,3.1389,9.3677,,,,,,,,,,,,,,,,,,,,,,,,1.8456
2014/5/12,6.6516,5.4331,12.2,4.9273,4.7794,24.1,4.7115,7.1319,3.1583,5.9236,2.1143,15.05,7.6506,11.1224,6.9854,13.7477,4.2301,4.1285,5.4148,7.0231,,,,,,,,,5.2774,2.75,5.0636,,,,,,,5.6541,8.053,2.2134,3.2496,6.03,20.0743,5.6795,5.5873,4.9491,3.2384,9.5814,,,,,,,,,,,,,,,,,,,,,,,,1.8571
2014/5/13,6.7248,5.443,12.2,4.9081,4.7985,23.45,4.7372,7.2132,3.2075,5.8354,2.0846,15.05,7.6882,11.0871,6.9854,14.4707,4.195,4.1285,5.3852,6.7243,,,,,,,,,5.3204,2.72,5.0636,,,,,,,5.6674,8.2598,2.2134,3.2418,6,19.8926,5.6204,5.6167,4.9112,3.21,9.3871,,,,,,,,,,,,,,,,,,,,,,,,1.854
2014/5/14,6.679,5.3937,12.2,4.8984,4.7698,25.74,4.628,7.2419,3.1977,5.8163,2.1262,15.05,7.4864,10.9549,6.9854,14.2087,4.1268,4.1137,5.3557,7.0198,,,,,,,,,5.286,2.74,5.0855,,,,,,,5.6574,8.2696,2.2097,3.2652,6.03,19.6157,5.6204,5.5776,4.8543,3.2669,9.4357,,,,,,,,,,,,,,,,,,,,,,,,1.8556
2014/5/15,6.5875,5.3248,12.2,4.8502,4.7029,26,4.5637,7.261,3.1091,5.7875,2.1163,15.05,7.2986,10.1834,6.9854,14.131,4.1351,3.9013,5.3261,7.092,,,,,,,,,5.2429,2.72,5.0085,,,,,,,5.6608,8.2992,2.1946,3.1872,5.92,18.9408,5.476,5.4406,4.7784,3.2432,9.3871,,,,,,,,,,,,,,,,,,,,,,,,1.8287
2014/5/16,6.7888,5.5119,12.2,4.8309,4.6455,27.95,4.583,7.1701,3.1239,5.6304,2.0643,15.05,7.3174,10.492,6.9854,13.9661,4.04,3.9162,5.3926,6.8918,,,,,,,,,5.286,2.72,4.992,,,,,,,5.6674,8.5157,2.2021,3.2667,5.92,18.9667,5.3906,5.4601,4.8163,3.2906,9.0956,,,,,,,,,,,,,,,,,,,,,,,,1.8402
2014/5/19,6.8528,5.3346,12.2,4.937,4.6551,27.83,5.0393,7.2467,3.0993,5.3678,1.9957,15.05,7.3643,10.4391,6.9854,14.296,4.3376,3.9952,5.5341,7.0559,,,,,,,,,5.3032,2.7,4.992,,,,,,,5.6641,8.6043,2.1721,3.2429,5.92,18.8889,5.3053,5.3916,4.6741,3.2621,9.0178,,,,,,,,,,,,,,,,,,,,,,,,1.8425
2014/5/20,6.8437,5.2706,12.2,4.9081,4.6551,28.12,5.2772,7.1367,3.1189,5.4349,2.0145,15.05,7.1907,10.2716,6.9854,14.8881,4.3624,3.931,5.4671,7.0658,,,,,,,,,5.2946,2.72,5.0525,,,,,,,5.6841,8.4764,2.1533,3.2588,5.92,18.6899,5.3053,5.4504,4.6836,3.2527,9.0664,,,,,,,,,,,,,,,,,,,,,,,,1.8502
2014/5/21,6.9169,5.3149,12.2,4.9466,4.6933,26.02,5.2193,7.1701,3.1731,5.5825,2.0519,15.05,7.2517,10.2496,6.9854,14.6454,4.4884,3.9606,5.482,6.9312,,,,,,,,,5.3032,2.81,5.091,,,,,,,5.744,8.4665,2.1726,3.2667,5.99,18.8975,5.3381,5.4895,4.7405,3.2242,9.0956,,,,,,,,,,,,,,,,,,,,,,,,1.8479
2014/5/22,6.9535,5.3248,12.2,4.8888,4.6933,25.35,5.1036,7.548,3.1386,5.6266,2.0415,15.05,7.2798,10.2496,6.9854,14.2427,4.4533,3.931,5.4,6.8556,,,,,,,,,5.3204,2.82,5.0745,,,,,,,5.7539,8.5551,2.1533,3.2985,6.08,18.8543,5.3775,5.558,4.7405,3.2384,9.0858,,,,,,,,,,,,,,,,,,,,,,,,1.8533
2014/5/23,6.9443,5.3297,10.98,4.8984,4.7316,25.68,5.0779,7.7106,3.1977,5.6515,2.0394,15.05,7.3455,10.298,6.9854,15.4073,4.474,3.8964,5.4522,6.9706,,,,,,,,,5.2946,2.81,5.146,,,,,,,5.7972,8.5748,2.1494,3.3064,6.09,19.1225,5.3775,5.5873,4.7595,3.3238,9.1539,,,,,,,,,,,,,,,,,,,,,,,,1.8571
2014/5/26,7.0724,5.3839,10.26,4.937,4.7698,25.68,5.1357,7.5959,3.2223,5.6687,2.1059,15.05,7.6037,10.3598,6.9854,15.7373,4.4946,3.9804,5.5565,7.0691,,,,,,,,,5.3376,2.81,5.2944,,,,,,,5.7972,8.8308,2.1764,3.3859,6.1,19.1831,5.3906,5.6656,4.7595,3.3712,9.3968,,,,,,,,,,,,,,,,,,,,,,,,1.8571
2014/5/27,7.1914,5.3543,10.17,4.9563,4.7698,26.8,4.9558,7.5098,3.2518,5.5595,2.0851,15.05,7.6178,10.3465,6.9854,15.6742,4.3872,3.9705,5.5341,7.138,,,,,,,,,5.3548,2.79,5.2834,,,,,,,5.7972,8.6733,2.2421,3.378,6.01,19.1658,5.5613,5.6656,4.7405,3.3522,9.2996,,,,,,,,,,,,,,,,,,,,,,,,1.8548
2014/5/28,7.1731,5.3642,10.12,5.0431,4.808,26.55,4.9879,7.615,3.3311,5.5978,2.0955,15.05,7.7023,10.3509,6.9854,15.6645,4.445,4.0149,5.5788,7.207,,,,,,,,,5.3893,2.79,5.2724,,,,,,,5.7972,8.6929,2.2884,3.3939,6.07,19.5032,5.5482,5.8613,4.8353,3.3475,9.3968,,,,,,,,,,,,,,,,,,,,,,,,1.8418
2014/5/29,7.0907,5.1819,9.82,4.9563,4.6933,24.12,5.1743,7.388,3.2964,5.6036,2.0727,15.05,7.5098,10.3201,6.9854,14.6891,4.102,3.8964,5.6309,7.6272,,,,,,,,,5.3548,2.79,5.1625,,,,,,,5.7972,8.3287,2.2729,3.3621,5.93,19.3648,5.5154,5.92,4.7595,3.2337,9.2802,,,,,,,,,,,,,,,,,,,,,,,,1.8579
2014/5/30,7.0358,5.2509,9.98,5.0816,4.7125,24.13,5.0458,7.4411,3.3608,5.6113,2.056,15.05,7.6225,10.3377,6.9854,14.6115,4.1723,3.9013,5.6458,7.6272,,,,,,,,,5.131,2.79,5.212,,,,,,,5.7972,8.5059,2.2884,3.3303,5.96,19.3215,5.4366,5.9592,4.6552,3.2005,9.1344,,,,,,,,,,,,,,,,,,,,,,,,1.8909
2014/6/3,7.0724,5.1918,9.81,5.0045,4.7316,25.02,4.9815,7.4122,3.341,5.6191,2.0373,15.05,7.4864,10.5361,6.9854,14.8929,4.133,3.9655,5.7501,7.6272,,,,,,,,,5.131,2.72,5.2174,,,,,,,6.0634,8.4074,2.2459,3.1952,5.9,19.5984,5.4891,5.8613,4.5509,3.1673,9.0956,,,,,,,,,,,,,,,,,,,,,,,,1.8725
2014/6/4,6.9992,5.108,9.88,5.0527,4.722,24.63,4.975,7.2915,3.3311,5.5766,1.9999,15.05,7.5239,10.4038,6.9854,15.4073,4.1619,3.926,5.8321,7.6272,,,,,,,,,4.9674,2.74,5.135,,,,,,,6.0468,8.5453,2.2266,3.2031,5.76,19.5551,5.2987,5.8809,4.5414,3.2052,8.9401,,,,,,,,,,,,,,,,,,,,,,,,1.8571
2014/6/5,7.0816,5.0785,9.87,5.1491,4.7698,24.51,5.0265,7.388,3.3707,5.5766,2.0394,15.05,7.5286,10.3069,6.9854,15.7227,4.2756,4.0347,5.9736,7.6272,,,,,,,,,4.9846,2.76,5.2779,,,,,,,6.0335,8.6634,2.2266,3.2111,5.82,19.8839,5.3447,5.969,4.5698,3.2052,9.0956,,,,,,,,,,,,,,,,,,,,,,,,1.8732
2014/6/6,6.9626,5.2866,9.91,5.207,4.7985,24.24,4.9043,7.4846,3.3608,5.5766,2.0207,15.05,7.5004,10.3069,6.9854,15.2846,4.2467,3.9655,5.9214,7.6272,,,,,,,,,4.9933,2.76,5.3219,,,,,,,6.0035,8.6634,2.1996,3.1952,5.82,19.8493,5.2921,5.9005,4.513,3.1673,9.2316,,,,,,,,,,,,,,,,,,,,,,,,1.8763
2014/6/9,6.798,5.1478,9.85,5.072,4.7985,24.36,4.8015,7.4701,3.341,5.5766,1.9937,15.05,7.3831,10.4127,6.9854,15.5816,4.257,3.9211,5.8023,7.6272,,,,,,,,,4.9846,2.77,5.3769,,,,,,,5.9603,8.5354,2.2189,3.1634,5.85,19.8666,5.3447,5.9983,4.513,3.082,9.2608,,,,,,,,,,,,,,,,,,,,,,,,1.8594
2014/6/10,6.9169,5.0884,10.2,5.1106,4.8176,24.13,4.8851,7.6729,3.3707,5.5766,2.0165,15.05,7.43,10.4127,6.9854,15.3869,4.2405,3.9359,5.8023,7.6272,,,,,,,,,5.0449,2.77,5.5088,,,,,,,5.9703,8.6142,2.2228,3.1793,5.83,20.4291,5.3644,6.0668,4.5604,3.1152,9.3191,,,,,,,,,,,,,,,,,,,,,,,,1.8725
2014/6/11,6.9077,5.1032,10.19,5.0913,4.8367,24.06,4.8786,7.8323,3.341,5.5766,2.0332,15.05,7.8759,11.0298,6.9854,15.1094,4.2425,3.8915,5.8023,7.6272,,,,,,,,,5.0707,2.78,5.6298,,,,,,,5.9636,8.8308,2.2112,3.1554,5.84,20.7838,5.4103,6.0277,4.5888,3.1246,9.3288,,,,,,,,,,,,,,,,,,,,,,,,1.8778
2014/6/12,6.8894,5.2519,10.09,5.0623,4.8176,23.56,4.975,8.0158,3.3113,5.5766,2.0228,15.05,7.9698,10.7874,6.9854,14.8806,4.195,3.8717,5.8023,7.6272,,,,,,,,,4.9933,2.77,6.1906,,,,,,,5.927,9.3525,2.2035,3.1395,5.83,20.6281,5.3447,5.8515,4.6267,3.0583,9.2899,,,,,,,,,,,,,,,,,,,,,,,,1.8732
2014/6/13,7.228,5.3014,10.11,5.0913,4.8845,23.65,4.975,7.982,3.4005,5.5766,2.0581,15.05,7.9792,10.9505,6.9854,14.7735,4.1971,3.9211,5.8023,7.6272,,,,,,,,,4.9933,2.76,6.5204,,,,,,,5.9337,9.4611,2.2189,3.1952,5.91,20.9136,5.4169,5.7635,4.7026,3.0914,9.5231,,,,,,,,,,,,,,,,,,,,,,,,1.8748
2014/6/16,7.1639,5.2767,10.24,5.1106,4.8654,23.12,4.8722,7.953,3.4054,5.88,2.0727,15.05,7.9839,11.215,6.9854,14.8904,4.1454,3.931,5.8023,7.6272,,,,,,,,,4.9846,2.77,7.1747,,,,,,,5.937,9.3624,2.2613,3.1793,5.93,20.879,5.4366,5.7635,4.7026,3.1436,9.4745,,,,,,,,,,,,,,,,,,,,,,,,1.8832
2014/6/17,7.1456,5.1875,10.09,5.0238,4.8654,23.63,4.7179,7.9192,3.341,5.8414,2.054,15.05,7.829,10.8403,6.9854,14.5496,4.1433,3.8668,5.8023,7.6272,,,,,,,,,4.976,2.74,7.631,,,,,,,5.9902,9.1256,2.2382,3.0839,5.87,21.4587,5.5088,5.7048,4.6836,3.1341,9.4357,,,,,,,,,,,,,,,,,,,,,,,,1.8924
2014/6/18,7.1365,5.1577,9.87,4.9948,4.8272,23.12,4.7308,7.9192,3.2964,5.8027,2.0103,15.05,7.8149,10.8888,6.9854,14.0823,3.9532,3.768,5.8023,7.6272,,,,,,,,,4.9846,2.75,7.9499,,,,,,,5.937,9.3525,2.2305,3.0839,5.79,21.4587,5.824,5.6461,4.6457,3.1104,9.3774,,,,,,,,,,,,,,,,,,,,,,,,1.8939
2014/6/19,6.926,5.0537,9.39,4.8502,4.7316,22.79,4.628,7.7985,3.1972,5.5669,1.9479,15.05,7.7586,10.5802,6.9854,13.5177,3.9016,3.6841,5.8023,7.6272,,,,,,,,,4.976,2.74,7.3616,,,,,,,5.8538,8.8889,2.1803,3.0283,5.68,21.1126,5.5088,5.4993,4.494,3.0535,9.0567,,,,,,,,,,,,,,,,,,,,,,,,1.8955
2014/6/20,6.8894,5.1032,9.56,4.9081,4.7316,23.23,4.6215,7.8516,3.2419,5.6887,1.95,15.05,7.6788,11.2855,6.9854,13.7903,4.0152,3.8125,6.1374,7.6272,,,,,,,,,4.9846,2.75,7.4221,,,,,,,5.8671,8.9283,2.1919,3.0124,5.59,21.0174,5.7058,5.5776,4.4747,3.0962,9.0081,,,,,,,,,,,,,,,,,,,,,,,,1.9078
2014/6/23,6.862,5.1132,9.45,4.8888,4.7985,23.58,4.6987,7.8806,3.2766,5.7988,1.9084,15.05,7.7586,11.2855,6.9854,13.9363,4.0586,3.8075,6.7482,7.6272,,,,,,,,,5.0191,2.77,7.5595,,,,,,,6.0035,8.9974,2.1919,3.0283,5.74,21.6058,5.6795,5.6167,4.494,3.1721,9.0081,,,,,,,,,,,,,,,,,,,,,,,,1.9323
2014/6/24,7.0358,5.1429,9.31,4.8888,4.8367,25.78,4.6987,7.8806,3.2964,5.8201,1.9604,15.05,7.6741,12.4141,6.9854,13.9752,4.0855,4.0742,6.8897,7.6272,,,,,,,,,5.0449,2.77,8.3182,,,,,,,5.897,9.3723,2.1996,3.0521,5.77,21.4328,6.0735,5.6754,4.5711,3.1673,9.0373,,,,,,,,,,,,,,,,,,,,,,,,1.9139
2014/6/25,6.9535,5.0785,9.14,4.8502,4.808,24.9,4.6601,7.726,3.3658,5.8433,1.9479,15.05,7.5333,11.5721,6.9854,13.6442,4.1516,3.9804,6.6737,7.6272,,,,,,,,,4.933,2.78,7.7794,,,,,,,5.8405,9.4019,2.1726,3.0203,5.78,21.2424,6.172,5.5678,4.4747,3.1721,8.8818,,,,,,,,,,,,,,,,,,,,,,,,1.9216
2014/6/26,6.9992,5.0983,9.35,4.9184,4.866,24.7,4.6922,7.8613,3.3757,5.9283,1.9853,15.05,7.6506,11.409,6.9854,14.0823,4.1929,3.9705,6.8227,7.6272,,,,,,,,,4.9933,2.77,8.5601,,,,,,,5.8771,9.3723,2.1919,3.0521,6,21.3462,6.2245,5.6265,4.5422,3.3143,9.0275,,,,,,,,,,,,,,,,,,,,,,,,1.9377
2014/6/27,7.2188,5.1181,9.4,4.9768,4.9046,25.03,4.7886,7.9047,3.3906,5.8665,2.0248,15.05,7.6741,11.3252,6.9854,14.1115,4.3438,3.9804,7.1951,7.6272,,,,,,,,,5.1052,2.78,9.4178,,,,,,,5.9004,8.7507,2.2073,3.076,5.99,21.1299,6.3624,5.6754,4.6194,3.2906,9.0956,,,,,,,,,,,,,,,,,,,,,,,,1.9492
2014/6/30,7.4841,5.1429,9.43,4.9866,4.9336,24.81,4.7951,8.2669,3.4005,5.88,2.1662,15.05,7.7163,11.237,6.9854,14.0872,4.3211,4.0643,6.9642,7.6272,,,,,,,,,5.2343,2.79,9.6817,,,,,,,5.9436,8.7507,2.215,3.0839,5.85,21.9,6.3098,5.6754,4.7062,3.2764,9.0761,,,,,,,,,,,,,,,,,,,,,,,,1.9876
2014/7/1,7.411,5.3361,9.83,5.006,5.0591,25.33,4.9493,8.1317,3.4153,5.9129,2.1558,15.05,7.6225,11.2811,6.9854,14.0823,4.3748,4.089,6.8748,7.6272,,,,,,,,,5.2085,2.82,9.4563,,,,,,,5.9869,8.7507,2.2266,3.0998,5.84,22.6009,6.1917,5.6852,4.7447,3.3475,9.2705,,,,,,,,,,,,,,,,,,,,,,,,1.9868
2014/7/2,7.5207,5.3609,9.72,5.0353,5.0494,24.7,5.0458,8.1896,3.4054,5.9226,2.2452,15.05,7.5849,11.4134,6.9854,14.8173,4.3831,4.0989,6.6514,7.6272,,,,,,,,,5.2085,2.82,9.1979,,,,,,,5.9569,8.7507,2.2343,3.0998,5.84,22.523,6.1917,5.783,4.7254,3.338,9.251,,,,,,,,,,,,,,,,,,,,,,,,1.9722
2014/7/3,7.5207,5.3212,9.73,5.0645,5.0205,24.23,5.0522,8.18,3.4798,5.9515,2.2057,15.05,7.4676,11.4751,6.9854,16.0391,4.3025,4.0544,6.7408,7.6272,,,,,,,,,5.1913,2.88,9.1814,,,,,,,5.9303,8.7507,2.2498,3.1157,5.84,22.8172,6.172,5.7928,4.8315,3.3096,9.3774,,,,,,,,,,,,,,,,,,,,,,,,1.9822
2014/7/4,7.4293,5.6284,9.65,5.045,5.0301,24.28,5.0458,8.3828,3.4649,5.9496,2.1932,15.05,7.5521,11.6999,6.9854,15.8688,4.3149,4.173,6.7482,7.6272,,,,,,,,,5.1913,2.87,9.8466,,,,,,,5.9569,8.7507,2.2343,3.0839,5.84,23.0422,5.9093,5.7537,4.9472,3.2764,9.2122,,,,,,,,,,,,,,,,,,,,,,,,1.9845
2014/7/7,7.5665,5.7226,9.67,5.0937,5.0108,24.31,5.2322,8.3538,3.5095,6.0869,2.2099,15.05,7.6225,11.6647,6.9854,15.6984,4.2735,4.4495,6.6216,7.6272,,,,,,,,,5.1999,2.88,9.5387,,,,,,,6.0035,8.7507,2.2266,3.068,5.84,23.3191,5.8568,5.7243,4.9472,3.2574,9.1344,,,,,,,,,,,,,,,,,,,,,,,,1.9837
2014/7/8,7.6763,5.7523,9.72,5.1034,5.0301,24.79,5.2322,8.3683,3.5145,6.054,2.2016,15.05,7.5427,11.5588,6.9854,15.4209,4.4554,4.4199,6.6439,7.6272,,,,,,,,,5.2257,2.88,9.1484,,,,,,,6.0867,8.7507,2.2421,3.0601,6.42,23.0768,5.975,5.7928,4.9472,3.2716,9.2428,,,,,,,,,,,,,,,,,,,,,,,,1.9791
2014/7/9,7.4201,5.6086,9.43,4.9963,4.9818,24.96,5.2322,8.2572,3.5095,5.8742,2.2057,15.05,7.5943,11.3208,6.9854,15.5767,4.3583,4.3754,6.4205,7.6272,,,,,,,,,5.1913,2.88,8.8515,,,,,,,6.0168,8.7507,2.1919,3.0044,7.06,23.6046,5.8043,5.6363,4.9472,3.2479,9.095,,,,,,,,,,,,,,,,,,,,,,,,1.9538
2014/7/10,7.3927,5.7374,9.49,5.006,5.0591,24.97,5.2322,8.2814,3.6731,5.8858,2.2036,15.05,7.8337,11.3869,6.9854,15.6692,4.5215,4.2816,6.3385,7.6272,,,,,,,,,5.2171,2.88,8.7031,,,,,,,5.9969,8.7507,2.1842,3.0124,7.77,23.4662,5.8437,5.6363,4.9472,3.2384,9.0753,,,,,,,,,,,,,,,,,,,,,,,,1.9569
2014/7/11,7.5207,5.7473,9.5,5.2106,5.0784,24.82,5.2322,8.2862,3.8664,5.9303,2.3034,15.05,7.8008,11.3913,6.9854,15.3674,4.6517,4.3162,6.3758,7.6272,,,,,,,,,5.2429,2.9,8.6701,,,,,,,6.0202,8.7507,2.2035,3.0442,7.49,23.4402,6.1588,5.6363,4.9472,3.2764,9.0753,,,,,,,,,,,,,,,,,,,,,,,,1.9837
