ÈÕÆÚ,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH
2017/5/2,4.36,12.77,7.0796,8.222,17.0683,8.4132,4.8086,12.3515,10.7243,8.5395,19.5621,5.2069,7.8386,9.7351,6.7561,24.1979,12.7939,18.4601,22.3728,20.5711,31.84,34.5122,29.0012,,12.15,21.217,9.09,4.9891,7.9123,8.5684,7.4018,20.2358,23.8513,20.6373,,,
2017/5/3,4.16,12.3,7.0796,8.2956,17.2045,8.4862,4.828,12.5364,10.862,8.4173,18.9625,5.1298,7.8163,9.7086,6.5955,23.4338,14.0711,18.4601,22.3199,21.2232,31.2212,37.9634,29.791,,12.15,21.4676,8.9636,5.0163,8.1019,8.5156,7.9185,20.3739,24.0787,20.6291,,,
2017/5/4,4.29,12.47,7.0796,8.2404,17.1178,8.4406,4.7698,12.3449,10.6259,8.3422,18.9526,5.2198,7.8163,9.4145,6.6427,22.7796,13.691,18.4601,22.7958,23.3456,31.1195,38.3277,29.5318,,12.15,21.1824,8.8372,4.9619,7.9422,8.5382,7.6601,21.0843,23.9403,20.7813,,,
2017/5/5,4.35,12.29,7.0796,8.1851,16.2755,8.6687,4.7892,12.3647,10.3209,8.3046,18.9821,5.2391,7.7865,9.4028,6.5482,22.3918,13.2501,18.4601,21.9498,24.667,30.9869,34.5218,29.2171,,12.15,21.6577,8.7789,4.971,7.7826,8.4401,7.69,20.6206,23.7425,20.958,,,
2017/5/8,4.22,11.85,7.0796,8.0563,16.1021,8.4953,4.7116,12.2723,9.8289,7.9006,17.832,5.0848,7.6229,9.3587,6.5199,22.2297,13.0752,18.4601,21.1501,23.7517,31.1593,35.5572,28.8284,,12.15,21.6059,8.5358,4.8168,7.5431,8.4251,7.4118,19.7425,23.6634,21.0232,,,
2017/5/9,4.01,11.96,6.3717,8.1606,16.3251,8.4862,4.7019,12.2525,9.9864,7.8349,17.5764,5.1169,7.6973,9.2557,6.4915,22.1602,12.9916,18.4601,21.5731,24.5869,31.6765,39.1138,30.0008,,12.15,21.8652,8.7692,4.8531,7.6429,8.4326,7.5409,19.8411,24.7808,20.7623,,,
2017/5/10,3.81,11.6,5.8754,8.0133,16.0092,8.3402,4.5953,11.9488,9.8289,7.7973,17.1144,5.0141,7.5485,9.0792,6.4443,21.3671,12.6799,18.4601,21.5004,23.6659,30.4918,40.015,30.5438,,12.15,21.5108,8.5067,4.8712,7.4234,8.3195,7.372,19.4268,24.049,20.2513,,,
2017/5/11,3.62,11.21,5.5512,7.9397,15.8544,8.1577,4.4499,11.3415,9.6912,7.4685,16.908,5.0141,7.437,8.8204,6.4065,21.755,12.5507,18.4601,21.9432,23.0367,30.9294,36.4583,30.8523,,12.15,21.3077,8.4872,4.8077,7.164,8.1384,7.2925,18.7164,24.1776,20.2703,,,
2017/5/12,3.44,11,5.5711,7.8906,15.359,8.1212,4.3917,11.3415,9.6322,7.4685,17.1537,5.0912,7.4072,8.6704,6.3781,21.7666,12.9004,18.4601,21.8837,23.849,30.9029,37.5895,30.4142,,12.15,21.3596,8.3706,4.8803,7.2039,8.0705,7.3025,18.4401,24.8006,20.11,,,
2017/5/15,3.38,11.23,5.4851,7.8845,15.6129,8.0938,4.4014,11.3877,9.6027,7.3464,17.2127,5.1105,7.4667,8.4116,6.4537,21.8534,12.6495,18.4601,21.6127,23.3684,31.65,39.2864,29.9267,,12.15,21.0312,8.1956,4.9256,7.1241,8.244,7.372,18.3316,24.4545,20.5258,,,
2017/5/16,3.55,12.35,5.5975,7.9704,15.9659,8.4953,4.5274,11.7838,9.8289,7.4967,17.5174,5.1555,7.6378,8.6763,6.5482,22.4497,13.1512,18.4601,22.6967,23.397,32.2114,43.217,29.3282,,12.15,21.3034,8.4969,5.2068,7.2837,8.4251,7.4714,18.5487,25.0181,21.3847,,,
2017/5/17,3.59,13.18,5.6769,7.9581,16.1703,8.5318,4.5371,11.8036,9.9569,7.5061,17.3405,5.1812,7.6452,8.7528,6.5388,22.4323,13.2273,18.4601,22.9346,23.2941,31.9992,41.4913,32.2592,,12.15,21.7226,8.6331,5.1615,7.3535,8.3421,7.4614,18.5487,25.3543,22.8252,,,
2017/5/18,3.49,12.75,5.624,8.0256,15.9783,8.4497,4.4984,11.9225,9.8388,7.3746,17.0849,5.2455,7.5783,9.1175,6.4821,21.8418,13.2121,18.4601,22.5446,22.722,31.2433,41.5105,32.9009,,12.15,21.6275,8.4969,5.1524,7.4034,8.1837,7.5111,18.5684,25.3543,22.9475,,,
2017/5/19,3.43,12.25,5.5645,8.1483,16.0092,8.4406,4.4596,11.8432,9.8585,7.3746,17.0947,5.3291,7.5932,9.4645,6.4821,21.2571,12.9384,18.4601,22.9875,22.6763,30.6465,38.1552,33.2464,,12.15,21.217,8.3803,5.0708,7.3735,8.0479,7.6502,18.6868,25.0082,22.3468,,,
2017/5/22,3.49,11.84,5.3726,8.0379,15.4147,8.4862,4.3335,11.1495,9.3075,7.1961,17.2127,5.2069,7.4147,9.3587,6.2837,20.053,12.8244,18.4601,21.507,21.7381,29.9702,36.3145,32.4258,,12.15,19.6614,8.1081,4.9891,7.0542,8.0404,7.4316,17.8186,23.3469,22.1212,,,
2017/5/23,3.47,11.33,5.2005,7.7311,15.0493,8.468,4.256,10.7431,9.0517,6.8955,16.6131,5.0526,7.2734,9.2645,6.0285,19.0978,12.1326,18.4601,19.3589,20.4224,29.7404,33.0838,31.7779,,12.15,18.4644,8.3414,5.0073,6.5354,7.9423,7.1137,16.2597,21.0429,22.1973,,,
2017/5/24,3.41,11.78,5.3064,7.6268,15.1979,8.4223,4.2851,10.8026,9.0812,6.8297,16.4263,5.0462,7.3031,9.3616,5.9151,19.422,12.2466,18.4601,19.1011,20.7141,30.2708,33.5056,32.2406,,12.15,18.5378,8.2247,4.9256,6.6052,7.8292,7.2627,16.3583,21.656,22.1185,,,
2017/5/25,3.42,11.79,5.4586,7.6084,15.3466,8.5592,4.3335,11.0107,9.0317,6.8673,16.2592,5.1748,7.3849,9.3528,6.0852,19.6767,12.2998,18.4601,19.1937,21.8868,30.3681,32.2689,32.2777,,12.15,18.62,8.2345,5.0798,6.695,7.9272,7.2627,16.3287,21.9428,22.2843,,,
2017/5/26,3.59,11.73,5.4321,7.6513,15.5324,8.3811,4.3728,10.8224,9.0317,6.8767,16.2493,5.1941,7.3329,9.3998,6.1608,19.6767,12.3454,18.4601,19.2862,21.7095,30.4344,35.4996,32.2592,,12.15,18.7453,8.2539,5.0254,6.6751,7.9499,7.2329,16.3485,22.4669,21.9826,,,
2017/5/31,3.67,11.75,5.4321,7.6084,15.4519,8.6998,4.3826,10.5053,9.0218,6.8767,16.3575,5.1169,7.3403,9.4528,6.1419,20.8403,12.2162,18.4601,19.3126,21.7209,30.0498,37.5512,31.531,,12.15,18.7107,8.147,4.9982,6.6651,8.0328,7.1932,16.2301,22.0812,21.5695,,,
2017/6/1,3.85,11.11,5.2336,7.455,15.2351,8.5405,4.2061,9.98,8.3492,6.7264,15.6751,5.0141,7.1916,9.2645,6.0285,19.451,11.9729,18.4601,17.7727,20.5253,29.5193,33.9849,31.531,,12.15,17.5008,7.6123,4.844,6.3358,8.0328,7.0243,15.0659,22.4471,21.1917,,,
2017/6/2,3.99,11.23,5.4189,7.4857,15.674,8.6155,4.3041,10.1881,8.5371,6.8391,15.3092,5.0719,7.1693,9.2645,6.0474,20.2383,12.163,18.4601,18.5063,20.8171,30.2045,37.3882,31.7902,,12.15,17.9804,7.7095,4.8893,6.4256,8.1007,7.074,15.1546,22.8426,21.9174,,,
2017/6/5,3.99,11.32,5.5049,7.4918,15.9561,8.6623,4.2845,10.426,8.6262,6.8391,15.7048,5.0848,7.2511,9.244,6.1041,20.8751,12.2922,18.4601,18.6848,20.7198,30.8233,37.7238,32.7034,,12.15,18.0668,7.6609,4.9619,6.5054,8.0705,7.1038,15.3421,22.7339,21.863,,,
2017/6/6,4.07,11.33,5.5314,7.547,15.8934,8.6811,4.3237,10.5747,8.6558,7.0833,16.2981,5.0719,7.2585,9.1175,6.1325,20.8751,12.4139,18.4601,18.7971,20.5024,30.8543,39.248,32.0185,,12.15,18.2656,7.6706,4.971,6.5454,8.1007,7.2826,15.4802,22.5658,22.1375,,,
2017/6/7,4.11,11.65,5.6174,7.6881,15.9624,8.8686,4.412,10.8026,8.9823,7.3464,16.6146,5.1683,7.4296,9.3647,6.3403,21.6392,12.6419,18.4601,19.4118,21.3033,31.0267,41.2037,32.8207,,12.15,19.0132,7.9234,5.1252,6.7349,8.2139,7.372,15.8354,23.08,22.4175,,,
2017/6/8,4.32,11.66,5.5843,7.6881,15.8307,8.8686,4.4022,10.753,9.2988,7.2618,16.7926,5.1234,7.437,9.2411,6.2742,21.836,12.5963,18.4601,19.5638,21.5501,30.9383,39.6028,33.9375,,12.15,18.9743,7.8845,5.0889,6.6651,8.1686,7.2329,15.9736,22.724,22.2898,,,
2017/6/9,4.5,11.75,5.5115,7.6881,15.9436,8.878,4.4218,10.7431,9.19,7.2994,16.8618,5.0526,7.437,9.0351,6.2648,21.4771,12.5567,18.4601,19.2466,21.2459,31.5085,38.7591,34.5546,,12.15,19.1817,8.0497,5.1796,6.4755,8.1988,7.3025,15.7861,22.5559,21.9147,,,
2017/6/12,4.67,11.39,5.4586,7.5163,15.6677,8.6623,4.363,10.4656,8.7646,7.1303,16.4465,5.0912,7.3552,8.8938,6.2931,20.4351,11.9719,18.4601,18.6253,20.8442,31.1549,36.257,33.8758,,12.15,18.365,8.0789,5.1433,6.2061,8.0698,7.064,15.2237,21.9922,21.5804,,,
2017/6/13,4.54,11.57,5.5578,7.5654,15.8871,8.6998,4.412,10.7431,8.913,7.2524,16.4564,5.1169,7.4296,8.988,6.4254,20.9272,12.19,18.4601,19.2928,21.2632,31.5527,38.7687,33.7277,,12.15,19.0132,8.1275,5.1343,6.3558,8.2519,7.1932,15.7368,22.368,22.0098,,,
2017/6/14,4.56,11.84,5.5578,7.5654,16.0188,8.7186,4.4708,10.8125,8.913,7.2336,16.4168,5.0976,7.4444,8.988,6.4254,22.0502,12.2494,18.4601,19.5638,21.2632,31.1549,37.3115,33.9252,,12.15,19.683,7.9914,5.098,6.4156,8.2367,7.2031,15.8749,22.1109,21.6076,,,
2017/6/15,4.59,12.02,5.6372,7.6881,16.2069,8.8123,4.4904,11.1495,9.1702,7.3088,16.6245,5.1234,7.5188,9.0351,6.4159,22.2991,12.6161,18.4601,20.3173,22.3249,31.3494,37.0239,34.3078,,12.15,20.5774,8.1664,5.1433,6.5653,8.3353,7.3223,17.4634,23.7326,22.037,,,
2017/6/16,4.74,11.8,5.6637,7.8109,16.0125,8.6905,4.4806,11.2387,9.0911,7.3088,16.6047,5.1105,7.5634,8.8467,6.3309,21.8013,12.4774,18.4601,19.9472,21.8772,31.4687,37.0527,30.877,,12.15,20.3743,8.1858,5.1433,6.5653,8.3884,7.3323,17.7199,22.8525,21.9663,,,
2017/6/19,4.7,11.77,5.7894,7.8109,15.9874,8.6905,4.6277,11.536,9.2197,7.5718,16.4168,5.0848,7.5411,8.8526,6.2931,21.9523,12.5071,18.4601,20.0529,21.8485,32.7462,36.3145,27.7917,,12.15,20.3916,8.3025,5.3429,6.8447,8.4187,7.382,17.2463,22.7833,21.8685,,,
2017/6/20,4.58,11.88,5.7034,7.774,15.5862,8.6248,4.5787,11.4765,9.3384,7.4873,16.1399,5.0076,7.5709,8.9056,6.2931,22.1091,12.3287,18.4601,20.0661,22.6233,32.4898,37.3786,25.015,,12.15,20.1151,8.2831,5.3157,6.7748,8.3656,7.3919,17.1279,22.5855,21.738,,,
2017/6/21,4.36,11.87,5.6968,7.7434,15.4859,8.6061,4.5296,11.4765,9.2889,7.4685,15.6059,5.0141,7.5411,8.9291,6.3687,21.8884,12.3783,18.4601,20.1124,22.6635,33.0998,36.8322,22.516,,10.9358,20.275,8.3803,5.3248,6.7948,8.305,7.3323,16.9996,22.6053,21.5749,,,
2017/6/22,4.58,11.49,5.5512,7.7066,15.4044,8.5217,4.4512,11.199,9.0911,7.3558,15.5663,4.8984,7.4072,9.0351,6.1986,21.4064,12.0017,18.4601,19.1408,21.9289,32.0478,37.4553,24.7682,,10.1318,19.4021,8.1956,5.1978,6.5553,8.2215,7.1634,16.4669,21.8834,21.208,,,
2017/6/23,4.68,11.47,5.5115,7.6881,15.4671,8.578,4.461,11.3675,8.9031,7.3558,15.507,4.8212,7.3998,9.0881,6.1797,20.8953,12.071,18.4601,19.4977,22.2675,32.5119,37.4553,23.6452,,9.9595,19.5706,8.2345,5.2159,6.4755,8.2974,7.1634,16.5359,21.9428,21.931,,,
2017/6/26,4.72,11.5,5.5512,7.7618,15.511,8.6811,4.5296,11.4765,8.9724,7.3652,15.7641,4.8212,7.5262,9.0056,6.2175,21.1334,12.1008,18.4601,20.0463,22.7381,32.4191,36.8418,21.9915,,9.9595,19.7132,8.5164,5.3248,6.5254,8.3732,7.2329,16.6938,21.9329,22.3387,,,
2017/6/27,4.65,11.55,5.6306,7.8109,15.7179,8.6436,4.5492,11.308,9.8726,7.3182,15.329,4.7827,7.5634,8.9174,6.1325,21.4819,12.2098,18.4601,19.717,22.3823,32.6224,36.4391,22.0162,,9.8854,19.7002,8.5358,5.3429,6.8148,8.3732,7.2329,16.8023,21.8239,22.2707,,,
2017/6/28,4.53,11.38,5.624,7.7066,15.5987,8.6998,4.51,11.308,9.6352,7.3182,15.2301,4.9819,7.4569,8.729,6.0474,20.7966,12.0413,18.4601,20.0164,21.9231,32.7772,35.6626,21.5472,,9.8607,19.8126,8.5456,5.4518,6.685,8.5628,7.2627,16.3879,21.3385,22.0098,,,
2017/6/29,4.49,11.98,5.624,7.7188,15.5987,8.7561,4.5688,11.2684,9.5956,7.2994,15.1905,4.8791,7.4763,8.6231,6.0191,20.9476,12.0909,18.4601,19.8567,22.1298,32.9319,35.3271,20.8993,,9.5973,19.6743,8.5067,5.4518,6.685,8.578,7.2925,16.4471,21.2493,21.8603,,,
2017/6/30,4.5,11.72,5.6372,7.7372,16.2257,8.7748,4.5688,11.0999,9.5659,7.2524,16.1696,4.7891,7.4859,8.6466,6.038,21.2322,12.0909,18.4601,19.8567,22.3823,33.1529,35.4709,21.4732,,9.5973,19.5015,8.7205,5.5697,6.8048,8.5704,7.2429,16.4965,21.497,22.0098,,,
2017/7/3,4.71,11.8,5.6703,7.7863,16.395,8.878,4.6081,11.1495,9.6154,7.4027,15.8234,4.7441,7.5053,8.7584,6.0852,22.3298,12.2792,18.4601,19.8168,22.3823,33.233,34.7135,21.1153,,9.622,19.6916,8.7303,5.5788,6.8447,8.5401,7.382,16.6839,21.6753,22.2435,,,
2017/7/4,4.73,12.04,5.5777,7.7802,16.3511,8.803,4.6473,11.1594,9.556,7.4873,16.0608,4.6862,7.3891,8.7055,6.1325,24.043,12.2593,18.4601,19.5673,22.2216,32.9259,34.8957,21.0968,,9.5727,19.791,8.6428,5.5243,6.7748,8.5477,7.3522,16.8517,21.6753,22.5018,,,
2017/7/5,4.7,11.94,5.6306,7.8231,16.4263,8.8873,4.6375,11.308,9.6747,7.5155,16.0806,4.7055,7.3794,8.7055,6.0569,23.9733,12.299,18.4601,20.2658,22.5143,33.0639,35.1641,20.961,,9.5973,19.7478,8.8469,5.5697,6.8547,8.5552,7.372,16.8714,21.814,22.2653,,,
2017/7/6,4.7,11.73,5.6306,7.9397,16.7398,8.7842,4.6179,11.1297,9.6055,7.6752,15.8432,4.7248,7.2826,8.5995,6.0002,23.5029,12.2296,18.4601,20.7148,23.2431,32.8013,34.2534,20.5847,,9.5315,19.8688,8.8372,5.5697,6.7948,8.5249,7.372,16.7431,21.7843,22.2435,,,
2017/7/7,4.64,11.75,5.6306,7.9213,16.5517,8.7842,4.6473,11.0702,9.7539,7.7128,15.6059,4.7827,7.2535,8.8879,5.9718,24.2579,12.2494,18.4601,20.5552,23.1398,32.8859,34.5889,20.9055,,9.548,20.2188,8.8858,5.6876,6.8148,8.8435,7.4118,16.8615,21.9626,22.3659,,,
2017/7/10,4.73,12.51,5.6306,7.8599,16.395,8.7655,4.6081,10.8819,9.6945,7.6564,15.2894,4.7377,7.3116,8.835,5.8773,23.259,12.0512,18.4601,19.8567,22.2962,32.5744,32.4031,19.9676,,9.5068,19.4021,9.0414,5.6513,6.7848,8.851,7.4614,16.3978,21.3286,21.632,,,
2017/7/11,4.72,12.35,5.6306,7.7679,16.3135,8.5873,4.5688,10.5548,9.556,7.5625,15.418,4.6155,7.2342,8.835,5.8773,22.475,11.9125,18.4601,19.4675,21.2345,31.9291,30.9459,18.8446,,9.1364,18.8058,8.9539,5.5334,6.6751,8.6311,7.2826,16.0426,21.0116,21.2026,,,
2017/7/12,4.65,11.99,5.6306,7.7188,16.1567,8.9811,4.5394,10.5449,9.4967,7.5625,15.4081,4.5127,7.1373,8.7938,5.8773,23.0731,12.2891,18.4601,19.1582,21.7854,32.1739,31.78,18.7767,,9.0706,19.091,8.9636,5.5243,6.5653,8.5704,7.1534,16.0623,20.6946,21.2542,,,
2017/7/13,4.54,12.03,6.193,7.6881,16.1755,8.8873,4.5492,10.6143,9.7341,7.6188,15.4278,4.5448,7.1664,8.5642,5.8773,23.3751,12.1602,18.4601,18.9387,21.4812,31.6621,30.342,18.2646,,9.0129,18.7366,8.8858,5.5697,6.6252,8.6083,7.1236,16.0821,20.5361,20.9281,,,
2017/7/14,4.53,11.78,6.3915,7.682,15.8056,8.9248,4.5688,10.4954,9.7044,7.4873,15.5267,4.3648,7.176,8.4465,5.8773,23.1022,11.9719,18.4601,18.789,21.5099,31.5954,31.7129,18.4867,,9.2105,18.7539,9.0511,5.488,6.4755,8.6235,7.0938,15.9538,19.8129,20.4497,,,
2017/7/17,4.41,10.79,5.9747,7.2832,15.2476,8.6436,4.3335,9.6034,8.8537,6.8109,14.251,4.2427,6.8565,8.111,5.8773,20.9069,10.7728,18.4601,16.9131,19.6046,30.1268,28.5397,16.6356,,8.2886,17.0384,8.6136,5.2159,5.9866,8.2974,6.4679,14.5295,17.8316,19.5936,,,
2017/7/18,4.34,10.97,6.4114,7.3077,15.0721,8.6998,4.412,9.6034,9.0021,6.8203,14.2708,4.1977,6.963,8.1051,5.8773,21.4296,10.634,18.4601,17.1027,20.0867,29.7931,28.9807,16.7096,,8.1816,17.2156,8.3997,5.3248,6.0964,8.4036,6.4878,14.7669,17.9406,19.6561,,,
2017/7/19,4.44,11.1,6.4312,7.3323,15.0219,8.6998,4.461,9.6629,9.101,6.8955,14.2905,4.127,7.1083,8.0992,5.8773,21.6561,10.6142,18.4601,17.3122,20.5745,30.1357,29.0478,16.759,,8.3051,16.9952,8.8372,5.5334,6.256,8.5173,6.5474,14.8856,18.1288,19.7539,,,
2017/7/20,4.66,11.12,6.3783,7.3016,14.9718,8.6717,4.4806,9.6827,9.0614,6.9048,14.1224,4.1977,7.1567,8.1757,5.8773,21.3018,10.6439,18.4601,17.1127,20.6548,30.4917,28.9327,16.7836,,8.231,16.8958,9.1483,5.7148,6.256,8.4566,6.5573,15.0043,19.5256,19.1234,,,
2017/7/21,4.65,11.07,6.2592,7.3016,14.8213,8.6998,4.4512,9.6926,8.9625,6.9143,14.0927,4.2041,7.1179,7.9756,5.8773,21.0521,10.4556,18.4601,16.9231,20.3162,30.0823,27.9261,16.1851,,8.1981,16.8872,9.1289,6.0595,6.1762,8.4036,6.5076,14.757,18.951,18.7999,,,
2017/7/24,4.54,11.08,6.676,7.3139,14.3574,8.6998,4.51,9.6728,9.012,6.999,14.1026,4.1912,7.1954,7.9932,5.8773,21.3715,10.3565,18.4601,16.983,20.1383,30.4695,27.6098,16.1049,,8.3215,16.8828,9.4886,6.2863,6.1562,8.5097,6.5275,14.7867,19.1393,19.0772,,,
2017/7/25,4.58,11.11,6.6165,7.2709,14.2821,8.6342,4.4708,9.6034,8.9823,7.065,13.9345,4.1205,7.176,8.0874,5.8773,22.0046,10.3962,18.4601,17.1626,20.3334,30.2648,30.3707,16.2098,,8.3133,16.7662,9.4691,6.25,6.1063,8.4718,6.448,14.6977,18.9411,19.1288,,,
2017/7/26,4.53,11.07,6.5569,7.2648,14.1191,8.4373,4.4708,9.5638,9.012,6.999,13.7862,4.0755,7.1276,8.211,5.8773,23.2009,10.2475,18.4601,18.8788,19.748,29.7486,32.058,15.7964,,8.3874,16.8526,9.6733,6.4405,6.0565,8.487,6.5076,14.6779,18.7826,19.406,,,
2017/7/27,4.54,11.25,6.4709,7.4489,14.6081,8.5873,4.5198,9.7521,9.2098,7.1592,13.895,4.082,7.2632,8.317,5.8773,23.3461,10.4854,18.4601,20.5053,20.144,30.741,35.26,16.2592,,8.6179,17.5699,9.5955,6.1684,6.1862,8.5173,6.6269,15.0142,18.8223,20.3247,,,
2017/7/28,4.5,11.05,6.4643,7.4059,14.395,8.803,4.4806,9.6827,9.1406,7.1215,13.8455,4.0241,7.3891,8.2817,5.8773,22.2543,10.4655,18.4601,19.8667,20.2818,31.3951,33.4385,15.9568,,8.4779,17.289,9.4983,6.1684,6.1662,8.6235,6.5573,14.7867,20.6054,19.7865,,,
2017/7/31,4.46,11.55,6.4908,7.4734,14.232,8.8873,4.5492,9.6629,9.2593,7.1309,13.7862,4.037,7.3891,8.111,5.8773,21.7084,10.4854,18.4601,19.6571,20.1326,31.0658,33.1988,15.9753,,8.5026,17.2847,9.508,6.2863,6.2161,8.4794,6.5871,14.8461,20.4469,20.0611,,,
2017/8/1,4.41,11.32,6.3584,7.8538,14.2257,8.8873,4.5296,9.9404,9.2197,7.1686,14.2213,4.0498,7.4763,8.0462,5.8773,21.5864,10.6142,18.4601,19.2181,20.2703,31.3195,32.7195,16.0617,,8.4615,17.3366,9.7219,6.1412,6.8347,8.4794,6.7362,14.8362,20.3677,19.9768,,,
2017/8/2,4.37,11.15,6.1666,7.6329,14.1379,8.7748,4.4708,9.7323,9.1109,7.0085,14.34,4.037,7.3601,8.005,5.8773,21.267,10.3565,18.4601,18.8289,19.903,30.7766,32.8058,15.6174,,8.3709,17.181,9.5469,6.0414,7.0143,8.4263,6.6169,14.7768,20.3479,20.2567,,,
2017/8/3,4.31,11.22,6.0805,7.547,14.3323,8.9811,4.4904,9.8115,9.467,7.0085,14.0927,4.0627,7.3019,7.9815,5.8773,21.5516,10.7629,18.4601,18.7591,19.7882,30.1891,33.5248,15.9013,,8.4121,17.3495,9.3622,5.996,6.7948,8.3884,6.6368,14.8559,20.437,20.379,,,
2017/8/4,4.53,11.13,6.1136,7.4918,14.326,8.8592,4.4806,10.7332,10.0408,6.9614,14.5971,4.082,7.4085,7.9462,5.8773,21.267,10.4953,18.4601,18.1604,19.6792,29.7975,31.665,15.5989,,8.3545,17.3193,9.3136,5.987,6.5653,8.2519,6.7461,14.7966,20.7144,19.8219,,,
2017/8/7,4.47,11.17,6.1599,7.6697,14.4201,9.0186,4.5002,10.2872,9.8825,6.999,14.4191,4.1655,7.4085,7.9579,5.8773,21.5864,10.3962,18.4601,18.5096,19.2832,29.8287,30.4762,15.8334,,8.5356,17.3711,9.3914,6.1321,6.6352,8.3353,6.7759,14.8362,20.4073,20.2703,,,
2017/8/8,4.38,11.13,6.0541,7.5961,14.2132,8.9811,4.5394,10.089,10.0605,6.9896,14.1818,4.262,7.4569,7.8991,5.8773,21.6851,10.2178,18.4601,18.1504,19.0536,29.4949,30.2174,15.784,,8.6837,17.3971,9.3816,6.123,6.5254,8.2898,6.8057,15.6274,20.3677,20.6998,,,
2017/8/9,4.33,11.11,6.0011,7.5593,13.8746,8.9811,4.5002,10.1584,9.8528,6.9048,14.251,4.307,7.4375,7.8814,5.8773,21.2844,10.2178,18.4601,18.1903,18.5888,29.1478,30.5337,16.6788,,8.6672,17.3884,9.3233,6.0505,6.5952,8.2291,6.7262,15.3208,20.1398,20.784,,,
2017/8/10,4.33,11.02,5.9416,7.4857,13.6238,8.7936,4.4806,10.2476,9.6352,6.8672,13.895,4.2362,7.2826,7.7401,5.8773,21.3077,10.1385,18.4601,17.6116,18.078,28.7607,29.1341,16.1358,,8.5026,17.0298,9.3039,5.86,6.6451,8.2443,6.6269,14.9549,19.8525,20.7596,,,
2017/8/11,4.25,10.84,5.9548,7.4734,13.5737,8.7186,4.3924,10.1188,9.467,6.7824,13.5191,4.1977,7.0986,7.7931,5.8773,21.0115,10.0394,18.4601,17.6415,18.0493,27.8484,29.7188,15.6113,,8.4862,16.8742,9.2455,5.5697,6.3757,8.1078,6.4878,14.6482,19.8426,19.8654,,,
2017/8/14,4.28,10.99,6.0739,7.547,13.8746,8.7655,4.4512,10.5548,9.7341,6.8954,13.7466,4.2491,7.1857,7.8932,5.8773,21.4412,10.2574,18.4601,17.9309,18.5428,29.4371,30.1598,15.7779,,9.2434,17.3538,9.2455,5.6967,6.4556,8.2215,6.607,14.7966,19.7337,19.9795,,,
2017/8/15,4.29,10.97,6.0342,7.5102,14.0376,8.6998,4.4512,10.9215,9.6352,6.9143,13.7565,4.2362,7.2051,7.8873,5.8773,21.4993,10.2673,18.4601,18.3699,18.5658,29.9043,30.8501,16.0494,,9.0788,17.2631,9.3233,5.7148,6.4655,8.2215,6.5871,15.0142,19.5851,19.83,,,
2017/8/16,4.29,11.07,6.0872,7.59,14.5204,8.8873,4.51,10.8224,9.5066,6.9614,13.8752,4.3005,7.2342,8.0992,5.8773,22.5156,10.3862,18.4601,18.3799,18.6519,30.4828,31.895,16.4998,,9.1611,18.1187,9.3622,5.6785,6.5254,8.2064,6.6269,15.1032,19.5752,20.2214,,,
2017/8/17,4.28,11.26,6.107,7.6452,14.6144,8.8873,4.5296,10.7332,10.0408,7.0367,13.9048,4.3712,7.2729,8.0403,5.8773,22.1091,10.5151,18.4601,18.4797,18.6002,30.8745,31.1569,16.9811,,9.1611,18.1187,9.4108,5.7693,6.6451,8.2594,6.7064,15.1823,19.595,20.7677,,,
2017/8/18,4.29,11.35,6.0673,7.6268,14.2633,8.8873,4.51,10.5449,9.8825,6.9519,13.9938,4.3584,7.2535,8.1816,5.8773,22.1091,10.4457,18.4601,18.0207,18.6519,30.0334,30.4378,18.678,,9.0376,18.002,9.6733,5.7047,6.695,8.176,6.7362,15.1131,20.0903,20.7324,,,
2017/8/21,4.26,11.51,5.9548,7.6513,14.0063,8.8498,4.5296,10.5747,9.8924,6.999,14.0136,4.397,7.3891,8.3876,5.8773,21.9987,10.4655,18.4601,18.1704,19.398,30.8166,30.6679,18.6841,,8.9883,18.1144,9.8386,5.7785,6.6451,8.267,6.756,15.2318,20.0011,20.8737,,,
2017/8/22,4.38,11.28,5.8887,7.59,13.9373,8.6811,4.5002,10.6341,10.2485,7.0461,13.9147,4.3391,7.331,8.3288,5.8773,21.9407,10.416,18.4601,18.6892,19.2258,30.8166,29.901,18.2029,,8.9389,17.8594,9.6636,5.7047,6.5354,8.2822,6.6567,15.2714,20.0408,20.8058,,,
2017/8/23,4.33,11.22,5.9085,7.5654,13.7617,8.6811,4.4904,10.4954,9.8627,7.1027,13.7466,4.307,7.3213,8.4053,5.8773,21.5109,10.525,18.4601,19.697,19.1454,30.6164,30.0831,18.1103,,8.8566,17.9588,9.5664,5.7047,6.5054,8.2291,6.6467,15.4197,19.8327,20.8574,,,
