ÈÕÆÚ,000030.SZ,000338.SZ,000559.SZ,000581.SZ,000622.SZ,000678.SZ,000700.SZ,000757.SZ,000760.SZ,000887.SZ,000903.SZ,000980.SZ,001696.SZ,002048.SZ,002085.SZ,002101.SZ,002126.SZ,002213.SZ,002239.SZ,002265.SZ,002283.SZ,002284.SZ,002328.SZ,002355.SZ,002363.SZ,002406.SZ,002434.SZ,002448.SZ,002454.SZ,002472.SZ,002488.SZ,002510.SZ,002516.SZ,002536.SZ,002553.SZ,002590.SZ,002592.SZ,002611.SZ,002625.SZ,002662.SZ,002684.SZ,002703.SZ,002708.SZ,002715.SZ,002725.SZ,002765.SZ,002813.SZ,002863.SZ,002865.SZ,002906.SZ,002921.SZ,200030.SZ,200581.SZ,300100.SZ,300258.SZ,300304.SZ,300375.SZ,300428.SZ,300432.SZ,300473.SZ,300507.SZ,300547.SZ,300580.SZ,300585.SZ,300611.SZ,300643.SZ,300652.SZ,300680.SZ,300681.SZ,300694.SZ,300695.SZ,300707.SZ,300733.SZ,300742.SZ,600081.SH,600148.SH,600178.SH,600480.SH,600523.SH,600609.SH,600626.SH,600660.SH,600676.SH,600698.SH,600699.SH,600741.SH,600742.SH,600933.SH,600960.SH,601311.SH,601689.SH,601717.SH,601799.SH,603006.SH,603009.SH,603013.SH,603023.SH,603035.SH,603037.SH,603040.SH,603085.SH,603089.SH,603121.SH,603158.SH,603161.SH,603166.SH,603178.SH,603179.SH,603197.SH,603239.SH,603286.SH,603305.SH,603306.SH,603319.SH,603335.SH,603348.SH,603358.SH,603586.SH,603596.SH,603655.SH,603701.SH,603730.SH,603758.SH,603767.SH,603768.SH,603788.SH,603809.SH,603917.SH,603922.SH,603926.SH,603982.SH,603997.SH,900946.SH
2017/8/23,6.1072,6.1314,10.2332,22.8794,5.89,8.86,7.3676,6.77,9.45,17.5486,4.0647,11.8166,7.1503,19.0919,16.3202,14.4442,10.0961,21.72,4.1386,19.64,6.3889,10.3971,4.5921,10.3265,9.3124,7.8269,14.5948,9.7669,8.4709,10.015,7.7913,7.0783,4.6712,9.685,10.1555,14.8247,26.0512,8.0938,21.3846,6.3722,21.22,11.65,8.6551,31.15,10.825,9.471,33.2078,8.3854,21.8154,,,4.1435,14.8265,25.5494,16.588,8.3155,5.7119,18.8816,23.2359,40.9595,28.4119,15.5818,20.0445,16.8573,17.0769,14.0314,28.6819,33.251,49.1356,,,,,,12.0292,33.4102,8.746,19.367,13.8552,7.32,9.7752,21.7857,7.0436,11.14,22.8324,19.304,15.2399,,7.5192,14.4472,19.5239,7.5329,44.0714,20.77,13.2151,,8.2007,18.3186,30.934,50.5884,24.5616,25.1414,,18.6776,,10.5507,16.6182,28.5763,30.9996,20.7996,25.7848,44.0262,24.6344,27.3902,7.5095,,21.6951,29.1611,,,13.1057,36.7049,15.9113,12.7145,22.0369,27.2838,,,,21.926,,11.4197,0.547
2017/8/24,6.1005,6.1045,10.2048,22.6215,5.85,8.91,7.1058,7.45,9.5,17.4911,3.9968,11.3771,7.1503,19.7348,16.2921,14.3559,10.0269,21.45,4.0987,19.63,6.4578,10.2394,4.5403,10.2765,9.3223,7.6771,14.2391,9.6798,8.6537,10.0544,7.6532,6.9105,4.6025,9.5917,10.2027,14.3362,25.8152,7.932,21.3846,6.3624,21.22,11.39,8.5157,31.65,10.5961,9.7291,32.32,8.397,21.7957,,,4.1173,14.7597,25.5494,16.9015,8.1575,5.6581,18.6381,22.7047,41.1152,28.3845,15.4482,19.9955,16.473,16.7417,14.0708,28.5437,31.1122,46.965,,,,,,11.8635,33.6588,8.8951,19.4806,13.8413,7.04,9.9115,21.878,7.0245,11.29,22.6942,19.3131,15.0256,,7.6676,14.4374,19.3021,7.5329,43.2275,20.63,13.2151,,8.0881,18.2335,31.2416,50.8139,24.9966,25.5512,,18.4163,,10.3414,15.9008,28.2534,30.1921,20.4439,25.3102,41.4312,24.0734,26.9267,7.9623,,21.5215,28.5817,,,12.7976,37.3689,15.931,12.8519,22.164,26.8502,,,,21.3695,,11.1939,0.548
2017/8/25,6.1815,6.2123,10.309,22.6837,5.89,8.88,7.1806,7.42,9.41,17.6925,4.0356,11.457,7.1503,20.6114,16.3295,14.4631,10.2346,21.71,4.1286,19.61,6.4578,10.338,4.5979,10.3964,9.3819,7.8924,13.9987,9.8347,8.4709,10.1723,7.6401,6.9895,4.6626,9.629,10.2689,14.4857,26.0118,8.0191,21.3846,6.4015,21.22,11.4,8.6352,31.4,10.6518,10.2354,32.7789,8.7472,23.1438,,,4.1304,14.7095,25.5494,16.5978,8.3155,5.7277,19.393,23.0785,41.6504,28.3735,15.921,20.7502,16.9656,17.1459,15.4789,29.7186,34.2214,51.6615,,,,,,12.0292,33.2212,8.8852,19.5564,14.1962,6.61,9.8628,21.7949,7.0912,11.15,22.9561,19.5777,15.2552,,7.6478,14.6531,19.3828,7.5329,43.9938,20.8,13.2151,,8.1927,18.5642,30.7476,50.7087,25.1569,26.1156,,18.668,,10.4745,16.2349,28.5076,30.6062,20.7247,26.9217,41.6483,23.2792,27.9434,8.7562,,21.7241,29.6343,,,13.0156,38.4853,16.4344,13.4839,22.4868,27.0636,,,,21.6514,,11.3727,0.55
2017/8/28,6.2626,6.2034,10.2048,22.8527,5.92,8.95,7.4237,7.39,9.48,17.8459,4.0453,11.487,7.1503,20.5627,16.5916,14.6838,10.3038,21.95,4.0987,19.99,6.5464,10.4464,4.667,10.5062,9.501,7.9205,13.9987,9.9508,8.5101,10.2804,7.6138,6.9993,4.6798,9.7037,10.3917,14.6253,26.2871,8.237,21.3846,6.4113,21.22,11.57,8.7447,31.76,10.8311,10.1461,33.6667,8.9922,23.7637,,,4.15,14.8767,25.5494,16.4214,8.4538,5.8004,19.5635,23.3933,42.3316,28.7023,16.3564,21.0442,17.5371,17.8361,16.1189,30.6072,36.1424,54.6412,,,,,,12.1364,33.1317,8.9348,19.9731,14.3284,6.65,9.892,21.6103,7.1579,11.16,23.1525,19.9061,15.4082,,7.6281,14.6531,20.1826,7.5329,43.6543,21.19,13.2151,,8.3134,18.8476,31.6237,52.4375,26.0728,25.867,,18.9002,,10.5697,16.6673,29.4833,32.3384,21.2864,29.611,43.9177,22.7765,28.3321,8.8679,,22.5346,30.4357,,,13.3853,39.3899,16.7305,13.6625,23.1421,27.5106,,,,22.3018,,11.5043,0.553
2017/8/29,6.1883,6.2034,10.0629,22.5504,5.96,8.84,7.1526,7.3,9.45,17.7404,4.0356,11.3471,7.1503,21.0595,17.2372,14.6522,10.2247,21.64,4.0887,19.76,6.5267,10.3183,4.6325,10.4863,9.4613,7.7707,13.5661,9.9412,8.3339,10.5065,7.6138,6.9105,4.8687,9.4921,10.3822,14.5356,26.1396,8.2619,21.3846,6.3819,21.22,11.53,8.685,31.62,10.7631,10.1758,33.7165,8.9922,23.6752,,,4.1108,14.9436,25.5494,16.3038,8.4637,5.7435,19.5472,23.0097,42.0202,27.9461,16.0305,21.2305,17.6455,18.0629,15.9417,30.854,36.3305,52.6481,,,,,,12.1559,32.6344,8.8056,19.8973,13.883,6.5,10.0576,21.1764,7.1198,11.08,23.2616,19.5594,15.9667,,7.5291,14.4668,20.3439,7.5329,43.4021,21.14,13.2151,,8.241,19.0649,31.8008,52.4,25.8973,24.8592,,19.0067,,10.6077,17.0408,29.5451,32.9111,21.3332,28.5926,44.4308,22.7692,28.2424,9.0443,,22.549,30.5033,,,13.3853,39.6594,17.0957,13.9441,23.4453,27.5573,,,,22.3307,,11.9182,0.547
2017/8/30,6.2356,6.2213,10.2143,22.5504,5.94,8.79,6.8347,7.31,9.5,18.124,4.0356,11.1074,7.1503,20.816,17.0314,14.8981,10.2247,21.49,4.1087,19.73,6.4578,10.2986,4.6959,10.3764,9.4613,7.7614,13.4603,9.9315,8.2425,10.4475,7.7584,6.9697,4.8086,9.4859,10.4389,14.6054,26.1495,8.2184,21.3846,6.3722,21.22,11.38,8.7447,31.74,10.6765,10.0766,34.5744,8.753,22.947,,,4.1042,15.0355,25.5494,16.2843,8.355,5.7593,19.669,23.1277,41.8937,26.5762,15.8516,20.8776,17.0937,17.629,15.6561,30.1629,36.9841,51.1188,,,,,,12.1169,32.2365,8.8653,19.7931,13.9248,6.59,10.0576,21.1395,7.2723,10.96,23.1815,19.2401,15.9667,,7.4994,14.5551,20.0616,7.5329,43.276,20.86,13.2151,,8.3215,18.7815,31.4466,53.1592,25.9812,24.5501,,18.8325,,10.4841,16.5985,28.8168,32.3936,21.0898,29.7988,45.9207,22.7619,28.063,8.4563,,22.3802,29.8757,,,13.2573,38.235,16.6713,13.3327,22.6629,27.3171,,,,21.9694,,11.8054,0.548
2017/8/31,6.1275,6.4731,10.0155,22.4348,6,8.76,6.8814,7.33,9.4,18.4788,3.9968,11.1873,7.1503,20.8452,17.1156,14.917,10.1357,21.61,4.0787,19.53,6.4873,10.3478,4.765,10.3265,9.4216,7.7052,13.4603,9.9992,8.2686,10.3885,7.7256,7.0783,4.8687,9.9278,10.4767,14.8048,26.0315,8.3429,21.3846,6.3819,21.22,11.41,8.7647,32.03,10.8188,10.0766,38.0359,9.0973,23.7342,,,4.1239,15.0856,25.5494,16.0981,8.4933,5.8194,19.393,23.4524,42.7208,26.5652,16.2923,21.3579,17.8326,19.3939,17.2217,31.6538,40.6874,54.2663,,,,,,12.5556,31.9182,8.8255,19.67,13.8204,6.56,10.0576,21.2041,7.3486,10.74,23.7053,19.1489,15.8672,,7.4895,14.4079,19.9204,7.5329,43.1305,21.68,13.2151,,8.3697,19.3483,32.4626,54.6475,24.6455,24.9197,,18.8422,,10.5316,17.0801,30.9193,34.5122,21.7357,30.9852,50.5088,22.9368,28.5863,8.8855,,22.7131,30.4647,,,13.4327,39.3514,17.0069,13.738,23.1421,27.5373,,,,22.6776,,11.9559,0.542
2017/9/1,6.168,6.518,10.0534,22.4525,5.97,8.78,6.844,7.29,9.32,18.3446,3.9774,11.2972,7.1503,21.3128,17.125,14.8666,9.9873,22.25,4.0887,19.53,6.5365,10.3774,4.7247,10.3864,9.6003,7.7707,13.4699,9.9605,8.6733,10.3787,7.6401,7.0882,4.8429,9.8344,10.4767,14.7649,26.1003,8.5359,21.3846,6.3624,21.22,11.39,8.8941,33,10.8806,10.0468,37.6668,9.0448,23.439,,,4.1239,15.0773,25.5494,16.1275,8.5229,5.8605,19.5472,23.472,44.1806,26.494,16.1401,21.2599,18.6307,19.6305,17.8027,31.6538,42.3708,57.3052,,,,,,12.5946,32.4056,8.7957,19.7458,13.9248,6.54,9.9991,21.0103,7.32,10.83,23.7053,18.8387,16.2268,,7.4698,14.6237,19.9406,7.5329,42.82,22.7,13.2151,,8.3134,19.3011,32.4532,55.2037,24.4394,24.0328,,19.1518,,10.5507,16.913,30.6239,34.4915,21.5485,29.8384,49.384,22.8275,28.2798,8.6562,,22.8916,30.2233,,,13.3758,38.774,16.8687,13.7174,23.0248,27.6306,,,,22.5692,,12.0123,0.543
2017/9/4,6.1005,6.6978,10.0723,23.0839,5.99,8.76,6.844,7.37,9.2,18.2391,3.9774,11.5869,7.1503,21.4589,17.2092,14.9612,10.0467,21.85,4.0688,19.31,6.5365,10.7913,4.7362,10.5761,9.5804,7.9299,13.5565,10.0863,9.0583,10.2214,7.8373,7.2165,4.946,9.9527,10.6562,15.3032,26.2084,8.5919,21.3846,6.333,21.22,11.24,8.8443,32.94,10.7631,10.0567,38.2553,8.8639,23.0159,,,4.1631,15.1024,25.5494,16.441,8.6908,6.3883,19.5959,23.5212,44.8131,26.7132,16.1908,21.0932,18.345,19.2164,16.6309,30.8146,38.1327,55.2332,,,,,,12.7408,32.5647,8.7758,19.5848,14.0431,6.19,9.8434,20.9918,7.2342,10.95,23.7125,19.0759,16.8465,,7.6182,14.7806,20.0414,7.5329,45.0027,22.95,13.2151,,8.5709,19.2444,32.1923,52.8585,23.9281,21.6409,,19.2099,,10.5792,16.6084,30.2597,34.526,21.3612,29.3144,46.9764,22.7255,28.1153,8.274,,22.5201,29.9722,,,13.4564,37.5421,16.6318,13.3327,22.9074,27.7841,,,,22.3813,,12.0876,0.545
2017/9/5,6.1275,6.6709,10.2238,22.9238,6,8.94,7.003,7.47,9.23,18.2679,3.9968,11.467,7.1503,21.2349,17.1343,14.9107,10.2939,21.75,4.0688,19.13,6.4775,10.6829,4.7131,10.5062,9.6102,7.9205,13.4603,10.0283,9.2019,10.1428,8.0412,7.2757,4.8773,10.0461,10.6089,15.1238,25.8939,8.5982,21.3846,6.333,21.22,12.36,9.0336,32.89,10.7878,10.2553,40.001,8.8755,23.0356,,,4.1762,15.0773,25.5494,16.4998,8.6612,6.2903,19.2956,24.0328,44.7644,24.7022,16.1935,21.2991,18.345,19.384,16.8673,31.0219,37.1425,58.3905,,,,,,12.5946,32.0376,8.6864,19.187,13.89,6.29,9.7557,20.9918,7.2437,10.85,23.4943,18.9208,16.7547,,7.4994,14.8983,20.0549,7.5329,44.9833,22.37,13.2151,,8.4744,19.2633,31.9965,52.9036,23.5159,21.2176,,19.0647,,10.6934,16.5494,30.1566,34.4294,21.6421,29.9273,47.2823,22.689,28.1004,8.3151,,22.6359,30.0012,,,13.4043,37.6095,16.6318,13.3533,22.7802,27.7107,,,,22.4752,,12.0782,0.544
2017/9/6,6.2558,6.7248,10.2427,23.0483,6.14,8.88,6.9562,7.31,9.53,19.3131,3.9871,11.477,7.1503,22.5109,17.4057,14.8729,10.4027,21.71,4.0887,19.27,6.4873,11.1165,4.7304,10.9956,9.5606,7.8924,13.2103,10.2219,9.3063,10.4573,8.1858,7.2066,4.946,9.8905,10.5523,15.7718,25.9037,8.7663,21.3846,6.656,21.22,12.88,8.924,33.47,10.893,10.5332,41.8265,8.8114,22.7305,,,4.1762,15.0856,25.5494,16.5978,8.8093,6.3441,19.1982,24.682,45.0856,24.198,16.2149,20.9952,18.5913,18.9699,16.4931,30.7751,36.5286,57.8281,,,,,,12.4679,32.4354,8.7261,19.1965,13.8691,6.24,9.6876,20.8995,7.2151,10.87,23.6762,18.7749,17.359,,7.539,15.3299,19.8936,7.5329,46.7392,22.06,13.2151,,8.4261,19.1027,31.8567,53.0088,23.3938,21.2445,,19.2099,,10.8741,16.402,30.5345,33.7393,21.3519,31.3807,49.0189,22.4559,27.8611,8.221,,22.467,30.0205,,,13.319,37.8597,16.464,13.4289,22.4672,27.4372,,,,22.1862,,12.4544,0.545
2017/9/7,6.3031,6.572,10.0534,22.5504,6.25,8.85,6.7599,7.19,9.52,19.4665,3.958,11.3072,7.1503,22.5109,17.5648,15.1566,10.2543,21.45,4.0289,18.91,6.5365,11.0278,4.7074,10.7359,9.4216,7.9299,13.3161,10.067,9.613,10.2706,8.3239,7.4238,4.8429,9.8344,10.4011,15.4628,25.8152,8.5048,21.3846,6.842,21.22,12.43,8.8643,33.6,11.0414,10.3148,41.8165,8.8172,22.9273,,,4.1697,15.0188,25.5494,16.0001,9.0266,6.205,19.393,24.3476,44.1708,24.7186,16.319,21.1815,19.1923,19.4038,16.7688,30.5875,36.4989,57.0585,,,,,,12.4191,31.7591,8.6267,19.206,13.5281,6.15,9.6876,21.518,7.177,10.34,23.1815,18.8478,17.3131,,7.5093,15.0945,19.7927,7.5329,46.3027,22.29,13.2151,,8.418,19.0177,31.6424,53.6853,23.0732,21.3319,,19.568,,10.7504,16.3725,30.4315,35.0643,22.0446,30.4019,52.1171,22.2227,28.7208,8.1799,,22.5587,30.1943,,,13.5654,37.4363,16.9181,13.2778,22.6335,27.2371,,,,22.2295,,12.652,0.533
2017/9/8,6.1748,6.6349,9.9871,22.5504,6.13,8.8,6.7131,7.22,9.71,19.2556,3.9677,11.3272,7.1503,22.5206,17.6771,15.3584,10.2148,21.46,3.999,18.64,6.6743,10.88,4.7189,10.6161,9.3719,7.8269,13.3065,10.1541,9.4956,10.2509,8.4028,7.6015,4.8172,10.0398,10.5712,15.383,25.7759,8.4799,21.3846,6.8909,21.22,12.35,8.7846,33.25,10.8992,10.3744,40.2504,8.8872,22.6912,,,4.2024,15.0773,25.5494,15.8237,8.918,6.1228,18.9547,24.623,44.1514,24.2254,16.3217,21.054,18.6602,19.3939,16.0598,29.7581,35.9444,58.6569,,86.7847,,,,12.5848,31.3911,8.5373,18.9313,13.8552,6.03,9.6876,21.4903,7.2342,10.17,23.3197,19.0121,16.9077,,7.4796,15.222,19.6718,7.5329,46.3512,22.05,13.2151,,8.4019,18.687,31.3534,53.1065,22.89,21.4326,,19.2486,,10.8551,16.5396,30.9193,35.1195,22.4658,30.827,50.4693,22.23,28.7208,8.2093,,22.414,30.8123,,,13.4801,37.3208,16.6417,13.1816,23.0248,27.1637,,,,22.3741,,12.5861,0.54
2017/9/11,6.3707,6.7428,10.6024,21.8923,6.29,8.82,6.7599,7.3,9.78,19.8885,3.9774,11.7966,7.1503,24.011,17.7332,15.4277,10.5609,21.47,4.3979,18.97,6.7039,11.2052,4.765,11.1054,9.9577,7.8456,13.3738,10.4155,9.5282,10.418,8.4094,7.6015,4.8515,10.0087,10.6184,16.0011,25.9234,8.9281,21.3846,7.1356,21.22,12.47,8.9141,33.89,11.0105,10.4042,40.2703,9.2782,23.8818,,,4.2351,15.0104,25.5494,15.9903,9.0069,6.1449,19.0196,25.8724,45.1245,24.4994,16.7678,21.6421,18.946,20.4785,16.6309,31.0515,37.3901,64.5275,,95.4593,,,,12.9553,31.6298,8.6864,19.0166,13.9248,6.14,9.6876,21.6288,7.2818,10.14,25.6546,19.1763,17.3744,,7.5687,15.7026,19.86,7.5329,47.234,22.14,13.2151,,8.5066,19.0744,31.8567,53.738,22.9358,21.6947,,19.4131,,11.0168,17.198,32.0736,36.341,22.7466,30.8666,55.5212,22.638,28.8853,8.5033,,23.3354,31.3337,,,13.6839,38.6777,17.0661,14.5005,23.2791,27.2504,,,,22.9811,,12.6049,0.542
2017/9/12,6.2896,6.7428,10.6876,21.3499,6.16,8.73,6.7318,7.15,10.14,20.0707,3.958,12.4659,7.1503,23.5142,17.7706,15.7367,10.4521,21.51,4.8366,19.08,6.6054,11.3925,4.7362,11.5648,9.908,7.9861,13.6815,10.4735,9.7501,10.6047,8.4159,7.6015,4.8086,10.2141,10.8451,16.1706,26.4345,8.8908,21.3846,7.1944,21.22,12.32,9.2826,33.5,10.8497,10.4637,42.4749,9.1265,24.6001,,,4.2548,14.8851,25.5494,15.9805,9.155,6.0185,18.7679,25.4789,45.4164,23.8364,16.4019,21.0834,18.1381,19.6798,16.2962,30.1925,36.5187,66.6587,,105.0091,,,,12.8188,31.59,8.7858,18.8082,13.7369,6.33,9.6486,21.7857,7.2914,10.17,25.2037,18.9391,17.3208,,8.1128,15.7909,20.2834,7.5329,47.9906,21.37,13.2151,,8.4744,18.6776,31.8661,54.4821,23.1648,21.2983,,19.5389,,10.8836,16.8639,30.7338,37.2795,22.2037,29.9471,51.9691,22.5506,27.9733,8.2622,,23.0749,32.2414,,,13.8024,37.5999,16.7404,14.8302,23.1226,26.4299,,,,22.6415,,12.2663,0.544
2017/9/13,6.2558,6.8057,10.716,21.3944,6.16,8.65,6.7131,7.15,10,20.1186,3.958,12.5558,7.1503,23.7967,17.4712,15.4151,10.5015,21.36,5.3253,18.83,6.6645,11.353,4.8399,11.5848,9.9279,7.9673,13.5469,10.8317,9.7697,10.6932,8.2516,7.6015,4.8515,10.4755,10.7129,16.1407,26.0315,8.9966,21.3846,7.2237,21.22,12.11,9.3125,33.2,10.8497,10.3645,41.3576,9.0973,24.0884,,,4.2548,14.7848,25.5494,15.7552,9.8562,6.0438,18.9384,25.5772,45.4456,24.0282,16.5915,21.2599,18.1676,19.8277,16.2863,30.7553,36.7266,68.7307,,115.5109,,,,12.9065,31.6795,8.7162,18.8366,13.7439,6.3,9.6584,22.4134,7.3676,10.09,25.7128,18.638,17.3897,,7.9051,15.9674,20.0414,7.5329,48.3496,21.57,13.2151,,8.4341,18.7343,31.428,54.1138,23.0121,21.2647,,20.3228,,10.817,16.8049,30.775,36.9552,22.0071,29.6011,51.3573,22.281,27.8088,8.3092,,22.906,32.1738,,,13.8024,38.0329,16.7404,14.473,23.6312,25.9563,,,,23.0172,,12.3227,0.544
2017/9/14,6.1815,6.9675,10.6119,21.9012,6.2,8.47,6.7318,7.14,10.03,19.8885,3.9483,12.1762,7.1503,23.4557,17.415,15.1692,10.3038,21.52,5.5846,19.07,6.6743,11.3432,4.8169,11.445,9.9378,7.9299,13.2873,10.7833,9.6587,10.5753,8.0938,7.6015,4.9288,10.2826,10.6278,15.8117,26.2281,9.034,21.3846,7.4586,21.22,12.04,9.1431,33.12,10.9301,10.4538,39.4424,8.9572,23.5374,,,4.2548,14.8851,25.5494,15.7356,9.7081,6.0469,19.0115,25.046,44.8228,24.335,16.2977,21.3089,17.9804,19.0192,16.3552,30.5973,36.8554,75.6077,,127.0611,,,,12.6726,32.6543,8.7559,18.6093,13.6325,6.29,9.6973,22.3303,7.3009,10.2,25.4,18.5468,17.2978,,7.915,15.8399,20.0347,7.5329,47.3989,21.12,13.2151,,8.3054,18.6587,30.9713,52.9412,22.6076,21.0833,,19.8389,,10.7219,16.5985,30.885,36.1823,21.745,29.4231,49.2261,22.1644,28.0256,8.4563,,22.7179,31.8358,,,13.8072,37.7057,16.4542,13.9716,23.641,26.103,,,,22.7209,,12.4168,0.539
2017/9/15,6.087,6.8417,10.7444,21.7678,6.11,8.52,6.8253,7.08,9.88,20.0994,3.9386,11.8266,7.1503,23.8454,17.415,15.2575,10.373,21.5,5.1857,18.85,6.5759,11.5994,4.8111,12.5935,9.8187,7.8269,12.7585,10.793,9.5543,10.4278,8.2647,7.6015,4.946,10.1892,10.5523,16.36,26.2871,8.7663,21.3846,7.4097,21.22,12.43,8.9639,32.76,10.8311,10.1461,41.7467,8.9106,23.2914,,,4.2286,14.8098,25.5494,15.6082,10.3796,5.9837,18.6624,24.8886,44.9396,24.0391,16.0973,21.3089,18.0691,18.9108,17.1725,30.2715,35.2512,74.5125,,139.7652,,,,12.7506,32.3459,8.6168,18.7609,13.7856,6.19,9.561,22.1919,7.3104,10.25,25.3637,18.5285,16.7394,,7.8259,15.5947,20.0616,7.5329,47.3213,21.24,13.2151,,8.3215,18.4792,30.7569,52.2271,22.8137,21.09,,19.4035,,10.7314,16.5199,29.9368,36.203,21.745,27.4952,48.565,22.2227,27.7565,8.2328,,22.7806,31.4399,,,13.665,37.0032,16.4048,14.9126,24.1398,26.3832,,,,22.2584,,12.398,0.537
2017/9/18,6.114,6.8327,11.161,21.9457,6.13,8.54,6.8534,7.13,10.05,20.8091,3.9968,12.7855,7.1503,23.6603,17.8829,15.1629,10.3334,21.28,5.1757,18.72,6.6054,11.5896,4.8745,13.4823,10.196,7.9205,12.8642,10.7543,9.7174,10.8308,8.4357,7.8088,4.9288,10.2639,10.7223,16.7189,26.4542,9.3266,21.3846,7.3901,21.22,12.48,9.1133,34.13,11.0353,10.1858,43.7118,8.8639,23.2816,,,4.2351,14.8098,25.5494,15.9217,11.4166,6.0786,18.8816,24.987,45.9614,23.6446,16.132,21.3089,18.473,19.1277,17.0051,30.3999,34.5581,78.8341,,125.7916,,,,12.9553,31.4706,8.6963,18.9313,13.8761,6.57,9.6097,22.2011,7.32,10.13,25.6619,18.8752,16.8465,,8.0238,15.889,19.8532,7.5329,47.1952,21.16,13.2151,,8.3295,18.6681,30.7569,52.2571,22.745,21.4595,,19.3647,,10.8836,16.6084,30.2391,38.6804,22.2692,26.9316,49.4826,22.6526,27.5546,8.1269,,22.7758,32.8883,,,13.6223,37.1861,16.4838,15.0706,24.7267,26.4366,,,,22.2512,,12.2663,0.537
2017/9/19,6.0532,6.7428,11.0095,21.5544,6.13,8.49,6.7412,7.12,9.8,20.6173,3.958,12.6157,7.1503,23.5532,18.1543,15.0368,10.3829,21.05,5.2355,18.52,6.5562,11.2151,4.8111,13.6621,10.0868,7.8269,12.5566,10.4832,9.5608,10.6146,8.2844,7.4436,4.8773,9.99,10.8073,16.1706,26.9359,9.1709,21.3846,7.2042,21.22,12.12,9.0037,33.71,10.9177,9.9872,42.4749,8.8522,24.0196,,,4.2417,14.8098,25.5494,15.6964,11.5746,5.9837,18.4838,24.3771,45.6403,23.7487,16.1454,21.3089,19.3893,19.0784,16.946,30.6368,34.5779,80.1661,,122.9161,,,,12.7896,30.4262,8.6367,18.9313,13.7369,6.53,9.6584,22.2103,7.2914,10.03,25.3491,18.8752,16.571,,8.1722,15.4672,19.2551,7.5329,46.5937,22.22,13.2151,,8.3295,18.602,30.8129,51.9414,23.1114,21.2176,,19.5583,,10.7219,16.6771,29.9024,38.0731,22.2037,27.0997,47.7164,22.383,27.8312,8.1916,,22.853,32.0289,,,14.4091,37.0225,16.5035,14.4936,24.4137,26.4899,,,,22.1356,,12.2287,0.538
2017/9/20,6.0734,6.7698,11,21.7678,6.15,8.51,6.7505,7.15,10.2,20.6748,3.958,13.3648,7.1503,23.1343,18.1824,15.0494,10.2148,21.31,5.2954,18.61,6.5857,11.2348,4.8745,13.742,10.2158,7.8737,12.6046,10.5607,9.4629,10.6539,8.2253,7.5127,4.8601,9.9029,10.864,16.2902,26.7,9.4013,21.3846,7.4293,21.22,12.23,9.0336,33.51,11.0847,10.0766,42.3252,8.9397,24.118,,,4.2155,14.9185,25.5494,15.7748,11.2388,6.1133,18.7274,25.0559,46.049,23.7432,16.3137,21.3089,19.4681,19.2756,17.5762,31.1108,35.1918,78.4394,,124.3394,,,,12.8578,30.3467,8.6864,18.9313,14.0083,6.56,9.4928,22.238,7.3009,10.07,25.4582,18.9573,16.9765,,8.1128,15.6339,19.4702,7.5329,47.8063,22.06,13.2151,,8.3617,18.772,31.0179,52.7533,23.1037,21.3184,,19.5389,,10.7695,16.8147,30.3765,38.0386,22.2224,27.4754,48.9301,22.5069,28.504,8.2622,,23.017,32.0965,,,14.338,37.6384,16.6417,14.8096,24.9223,27.4439,,,,22.4174,,12.1628,0.54
2017/9/21,6.0532,6.6709,10.7255,21.5811,6.21,8.53,6.6664,7.15,10.06,20.2529,3.9095,13.3349,7.1503,23.3876,17.7987,15.2071,10.0071,21.56,5.1458,18.19,6.6448,11.4812,4.7996,13.1528,9.9577,7.8737,12.5085,10.3961,9.5608,10.703,8.2976,8.263,4.7828,9.7722,11.1096,16.3999,27.0244,9.1834,21.3846,7.2139,21.22,12.07,8.8842,33.15,10.9239,9.9971,43.6819,8.8639,23.7932,,,4.2351,15.1024,25.5494,15.6082,10.3204,6.0533,18.5082,24.3967,46.7107,23.4528,16.295,21.3089,18.8179,19.6601,16.7589,30.8047,34.3798,72.0163,,118.8961,,,,13.0722,30.1875,8.6864,18.9313,13.6812,6.54,9.4539,22.6073,7.2247,9.82,25.4655,19.0577,17.229,,8.1128,15.4378,19.2416,7.5329,47.7869,21.74,13.2151,,8.3617,19.0555,31.9686,52.3924,22.5618,21.0564,,19.8486,,10.5411,16.6182,29.9093,37.5073,21.7357,27.2876,51.1699,22.3029,27.9658,8.2093,,22.7179,30.9185,,,15.1556,37.2246,16.6516,15.1187,24.1594,27.4772,,,,22.3307,,11.9276,0.537
