ÈÕÆÚ,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH
2015/12/1,22.7807,6.0903,12.8025,14.6602,9.3627,7.63,9.0737,11.8008,60.8445,17.7329,12.3601,8.4872,17.6607,15.6465,3.0806,13.46,14.0819,14.2302,18.4994,9.25,,13.5064,10.9934,18.0746,1.152
2015/12/2,23.6069,6.1596,13.6578,15.0564,9.5023,7.72,9.1577,12.8301,61.9936,18.1446,12.456,8.6032,18.2446,16.494,3.1442,13.8,13.7794,14.3258,18.7338,9.61,,13.9733,11.5896,17.0398,1.159
2015/12/3,23.6309,6.2784,13.7355,15.0961,9.7914,7.7,10.0762,12.8301,62.1606,18.1167,12.5278,8.6419,18.1111,16.9017,3.1736,14.97,14.0429,14.5264,18.9096,9.615,,14.289,11.5625,17.3157,1.184
2015/12/4,22.9251,6.12,13.4418,15.1852,9.4823,7.93,10.0875,12.3035,60.7168,17.9073,12.6077,8.5742,17.9443,16.5019,3.1296,14.83,13.9258,14.4404,18.6069,9.8625,,14.506,11.3096,17.2763,1.213
2015/12/7,23.0695,6.2091,13.9688,15.1654,9.5621,7.97,9.9754,12.2508,60.9525,17.8306,13.0947,8.5355,17.9443,16.5019,3.1442,14.76,14.5796,14.5647,18.7045,9.855,,14.5257,11.3277,17.1777,1.29
2015/12/8,23.5668,5.9913,13.6319,14.8682,9.2929,7.57,9.4265,11.8295,59.2239,17.8027,13.1027,8.1779,17.1852,16.0542,3.012,14.35,13.7501,14.0295,17.9524,10.3475,,14.5323,11.0115,17.3354,1.293
2015/12/9,23.9759,6.0309,14.4612,15.0069,9.4225,7.19,9.5386,11.9731,61.7579,18.1795,13.4141,8.3132,17.327,16.7738,3.0316,14.09,14.1893,14.4309,17.6008,10.735,,14.3416,11.2554,17.838,1.399
2015/12/10,24.0561,5.9417,14.513,14.7197,9.0835,7.37,9.4041,11.4465,61.3061,18.019,13.4141,8.2069,17.0934,16.5019,2.9973,13.41,13.5647,13.9626,17.3176,10.415,,14.2166,10.9754,16.8821,1.372
2015/12/11,24.8502,5.8922,14.608,14.4423,9.1134,7.24,9.4097,11.4417,60.4909,18.2074,13.1905,8.1392,17.2018,16.3181,2.963,13.69,12.823,13.6377,17.259,10.3825,,13.855,10.9121,15.798,1.36
2015/12/14,25.0908,6.0408,14.7117,15.2546,9.3427,7.26,9.561,11.8439,60.8936,18.2632,13.4141,8.4195,17.5022,16.5899,3.0659,14.06,13.1548,13.9817,17.6692,10.475,,14.4468,11.0657,16.1035,1.337
2015/12/15,25.1069,6.12,14.5994,15.0763,9.3627,7.23,9.4489,11.7338,61.4436,18.1376,13.494,8.3422,17.7941,16.438,3.0512,14.04,14.3161,13.9148,17.6985,10.4325,,14.6835,10.9934,16.2119,1.35
2015/12/16,24.3529,6.0507,14.2798,15.0961,9.2829,7.27,9.6114,11.7242,61.7775,18.1376,13.454,8.3229,17.5939,16.334,3.0708,13.97,14.3357,13.7046,17.8255,10.325,,14.7295,10.9121,16.2415,1.356
2015/12/17,24.6817,6.328,14.4439,15.3536,9.5521,7.4,9.8466,12.1359,62.6615,18.2004,13.6536,8.4775,17.7691,16.5099,3.1442,14.28,15.0188,14.2397,18.2552,10.295,,14.769,11.0386,16.6259,1.317
2015/12/18,24.1523,6.2586,14.2711,15.2149,9.3926,7.39,9.6282,11.9109,62.6517,18.347,13.6536,8.4582,18.1862,16.5499,3.1932,13.99,14.3064,14.1824,18.0989,10.285,,14.8019,10.9844,16.4189,1.342
2015/12/21,24.8743,6.3082,15.0918,15.4527,9.4723,7.49,9.7458,12.112,61.8954,18.5005,13.6696,8.5162,18.9704,17.2695,3.2324,14.3,14.0039,14.2302,18.431,10.115,,14.6046,11.156,16.5076,1.424
2015/12/22,25.2753,6.3577,15.2041,15.631,9.5222,7.86,9.8578,12.0162,61.699,19.0518,13.7335,8.4969,18.9871,17.2295,3.2373,14.43,14.199,14.2015,18.2943,10.1125,,14.644,11.138,16.2021,1.531
2015/12/23,24.8743,6.2487,15.4201,15.5715,9.4424,7.86,10.037,11.638,60.9231,18.9821,13.7255,8.4872,18.6701,17.5013,3.2128,14.34,13.5745,13.9817,18.2162,10.155,,16.1104,11.2283,15.6206,1.511
2015/12/24,24.4491,6.2091,15.0659,15.4229,9.3028,7.75,10.1379,11.48,62.3374,18.8076,13.6856,8.3325,18.7535,17.4134,3.1442,14.76,13.7696,13.9913,18.0599,10.0125,,15.1241,10.9844,15.5023,1.547
2015/12/25,24.5053,6.2983,15.0745,15.9182,9.602,7.81,10.5075,11.6045,62.3177,19.0169,13.6856,8.3615,18.7618,17.4694,3.1932,15.49,14.0624,13.9053,18.1087,10.08,,15.3279,10.9663,15.6502,1.632
2015/12/28,24.1363,6.1794,14.513,15.9083,9.3028,7.53,10.0819,11.6093,61.0311,18.6192,13.5339,8.4389,18.4532,16.9577,3.0904,15.08,13.8184,13.609,18.1087,10.1025,,14.8413,10.8851,15.8473,1.469
2015/12/29,24.6898,6.2784,14.7462,15.938,9.3926,7.44,10.3115,11.6955,63.3981,18.6192,13.7255,8.8352,18.6701,17.0936,3.1149,15.08,14.1307,13.8766,18.4408,9.7,,14.9663,10.9121,16.1429,1.417
2015/12/30,24.5614,6.5557,14.6339,16.0173,9.7116,7.49,10.2891,11.8439,64.8222,18.8425,13.6536,8.7385,18.8286,17.0456,3.154,15.17,14.4137,13.9913,18.3627,10,,14.9991,10.9302,16.7047,1.387
2015/12/31,24.0481,6.3379,14.6599,16.2154,9.5322,7.42,10.1379,11.6955,63.2508,18.8355,13.6536,8.5645,18.7618,16.9657,3.1002,14.98,14.9797,13.9435,18.7436,10.5,,14.8413,10.876,17.089,1.394
2016/1/4,21.9144,5.7041,13.3036,14.6602,8.575,7.05,9.2417,10.5274,57.7114,18.1027,12.7514,7.7139,17.7691,15.7744,2.9288,13.48,13.4866,12.9209,17.5227,9.975,,13.3815,9.9095,15.3841,1.258
2016/1/5,22.139,5.5654,13.4591,14.6305,8.1662,6.7,9.4041,10.8673,58.2909,18.005,13.2544,7.4335,17.7107,15.9423,3.0169,13.14,12.9304,13.0547,18.0501,9.4775,,13.901,10.1353,14.6449,1.297
2016/1/6,22.5561,5.7437,13.9601,14.9376,8.2758,6.82,9.6002,11.4465,59.3418,18.0958,13.4141,7.6172,17.961,16.1342,3.0757,13.45,13.0768,13.198,19.1343,9.6275,,14.6177,10.316,14.9899,1.291
2016/1/7,21.016,5.1792,12.863,13.7786,7.4483,6.48,8.6984,10.4172,54.4212,17.9981,12.975,6.8632,16.6262,15.1748,2.8553,12.11,11.7691,11.927,17.2883,9.145,,13.4341,9.4849,13.4919,1.179
2016/1/8,22.0588,5.2981,13.5196,13.6994,7.4582,6.24,8.9448,10.7428,58.3695,18.0748,13.4141,6.8922,16.718,15.5985,2.9483,11.9,10.5883,12.2519,18.1576,8.7525,,14.4994,9.6385,13.1272,1.201
2016/1/11,21.2566,4.9614,12.5347,12.3324,6.7104,5.93,8.4239,9.8763,56.8471,17.5863,12.0967,6.2156,15.6335,15.1907,2.821,10.71,10.1784,11.0955,17.1906,8.315,,13.5656,8.979,11.8165,1.081
2016/1/12,21.6336,5.0802,12.647,12.5701,6.7902,5.63,8.9168,10.2688,58.7525,17.7119,11.9769,6.3316,15.9171,15.1748,2.8014,10.14,11.1933,11.0669,16.419,7.9,,13.5393,8.9881,11.6982,1.096
2016/1/13,20.9358,4.9614,12.3792,12.1442,6.4611,5.48,8.9672,10.6901,56.3364,17.6352,11.418,6.0706,15.8003,15.3826,2.6447,9.42,10.7151,10.914,15.3152,7.505,,13.0725,8.7803,10.8605,1.088
2016/1/14,21.1604,5.0802,12.5952,12.5701,6.6905,5.64,9.2249,11.7577,58.8311,17.698,11.394,6.1866,16.1173,15.8623,2.679,9.77,11.5446,11.2676,15.7255,7.3425,,13.1974,8.9881,11.3631,1.174
2016/1/15,20.7352,4.8128,12.1633,11.7381,6.3315,5.43,8.8664,11.5662,57.0141,17.2164,11.2663,5.9062,15.7336,15.7504,2.5565,9.03,11.7008,10.7993,14.6804,7.005,,12.5859,8.6267,11.1266,1.15
2016/1/18,21.3288,4.8623,12.2151,11.9362,6.491,5.47,8.9,11.7003,56.6507,17.2164,10.8032,5.9932,15.6835,15.5825,2.5712,9.29,11.8179,10.8948,15.0222,6.7925,,12.8555,8.6538,11.0478,1.163
2016/1/19,21.7219,5.0208,12.7075,12.481,6.8799,5.72,9.1689,11.7864,57.8195,17.4258,11.0347,6.2446,16.0589,15.9983,2.6398,9.93,12.2961,11.258,15.8818,7.0925,,13.6445,8.8797,11.6884,1.219
2016/1/20,21.3769,4.9911,12.4224,12.3819,6.7902,5.56,9.1857,11.2742,56.7096,17.2374,10.6275,6.1382,15.6585,15.3826,2.6006,9.86,12.4912,11,15.6864,7.09,,13.6643,8.699,11.4913,1.203
2016/1/21,21.1844,4.8227,12.3101,12.2235,6.501,5.28,9.1689,10.1492,55.0203,16.7489,10.3959,5.8676,15.158,14.9989,2.5076,9.36,11.408,10.3979,14.6608,6.735,,13.4538,8.3648,10.9098,1.135
2016/1/22,21.6497,4.8722,12.5866,12.3522,6.5808,5.41,9.3145,9.8571,54.1757,16.9303,10.899,5.9449,15.5918,15.1108,2.5272,9.67,11.7008,10.2641,14.6706,6.7375,,13.1777,8.437,10.8802,1.172
2016/1/25,21.6818,4.9416,12.5866,12.5602,6.7802,5.44,9.4937,9.9816,54.0185,17.0699,11.4898,6.0222,15.7002,15.1188,2.5369,10.64,10.5297,10.3023,15.3055,6.83,,13.3158,8.4641,10.762,1.179
2016/1/26,20.4625,4.4662,11.8264,12.2631,6.1022,5.2,8.6816,8.9858,49.0783,16.6791,11.3142,6.1769,15.1496,14.3832,2.3508,9.58,9.8271,9.2893,14.0748,6.4875,,12.7042,7.6331,9.6877,1.095
2016/1/27,19.9812,4.387,12.0769,12.2631,6.0523,5.3,8.6704,8.6938,47.3202,16.5395,11.5856,5.9062,15.2581,14.3033,2.3117,9.09,9.4953,8.8783,14.1725,6.1625,,12.7437,7.5428,9.2837,1.097
2016/1/28,19.893,4.2285,12.2756,12.065,5.6336,5.18,7.8414,8.2246,44.4916,16.4278,11.8252,5.5002,15.2664,14.2393,2.2235,8.43,8.5487,8.1329,13.6157,5.855,,12.336,7.2356,8.5248,1.059
2016/1/29,20.4224,4.3474,12.7507,12.4018,5.9028,5.3,8.2335,8.5167,46.7407,16.4488,12.1366,5.6646,15.5834,14.8869,2.2921,8.9,9.3294,8.5821,14.1041,5.9975,,13.0264,7.5337,8.9387,1.112
2016/2/1,20.7031,4.2484,12.6989,11.6687,5.9127,5.27,8.1999,8.464,47.7327,16.393,12.2005,5.5292,14.9244,14.8629,2.248,9.1,8.9586,8.5916,13.7622,5.77,,12.9475,7.2176,8.1799,1.079
2016/2/2,21.5855,4.3771,13.0099,11.9857,6.1122,5.42,8.4295,8.8087,49.5595,16.1906,12.0088,5.6839,15.6085,15.0628,2.3215,9.39,9.7197,8.9548,14.1822,5.9775,,13.3618,7.3531,8.7909,1.114
2016/2/3,20.6229,4.3771,13.0358,11.8867,6.162,5.39,8.5752,8.8231,49.5104,15.8835,11.5457,5.6452,15.7753,14.703,2.3117,9.57,10.0223,9.2224,14.3385,6.2775,,13.2895,7.2627,9.3034,1.128
2016/2/4,20.4545,4.486,12.8889,12.1838,6.2418,5.48,8.676,9.23,50.2962,15.8347,11.4978,5.7322,16.0339,14.855,2.3361,9.7,10.7347,9.7002,14.612,6.5925,,13.3947,7.344,9.3822,1.158
2016/2/5,20.1096,4.4167,12.6125,11.8966,6.182,5.53,8.4183,9.0816,49.1765,15.9254,11.4259,5.6742,16.0589,14.703,2.3264,9.48,10.5297,9.4709,14.7292,6.9225,,13.3749,7.2808,9.1063,1.151
2016/2/15,19.893,4.387,12.5693,11.6687,6.1221,5.43,8.928,9.0672,49.1077,15.4927,10.891,5.6066,16.3926,14.807,2.297,9.43,10.6566,9.6429,14.5827,6.895,,13.3158,7.1724,9.6779,1.134
2016/2/16,20.5588,4.5454,12.9321,12.2433,6.4113,5.62,9.1241,9.3497,51.1506,15.8416,10.9389,5.8482,16.6846,15.0708,2.39,9.97,10.803,9.8914,15.0808,7.1025,,13.6906,7.4524,10.555,1.183
2016/2/17,20.7192,4.595,12.9494,12.6692,6.5509,5.88,9.0401,9.364,52.8498,15.7509,11.2583,5.9836,16.5428,15.1668,2.3998,10.13,11.4568,9.9869,15.2371,7.01,,13.7695,7.7686,10.555,1.186
