ÈÕÆÚ,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH
2015/5/25,4.9658,2.0833,1.3986,3.2476,1.2868,0.8973,0.2168,10.0119,,1.2978,3.4031,3.9558,8.1472,1.8519,,,0.2285,3.838,8.402,13.5239,10.9549,9.3218,4.1645,0.0641,,3.4442,0.88,11.827,6.3659,12.0456,,,14718151565,9261674240,6976519763,5534034620,4038670188,6346219252,14081393351,20588550713,,10515116618,7.54906E+11,34420397454,10086316500,22299750000,,,-12.9937,227.8725,54.0701,1080.6881,79.1444,356.1412,347.0871,231.873,,215.4534,20.1658,36.02,90.7696,-140.9495,,,2.1203,5.12,3.2219,8.024,7.0331,2.146,22.0578,11.0646,,11.8004,1.6089,5.4625,8.4892,6.0939,,,0.4462,9.4978,5.9294,1.8756,1.427,0.6349,9.6397,2.3941,,7.7236,0.3385,8.7836,3.3208,0.9882,,
2015/5/26,4.9755,9.6525,1.5172,0.7864,2.0871,2.9644,6.1585,9.9913,,2.4949,0.5063,0,1.1855,3.1016,,,0.3583,4.64,9.7639,12.3848,12.2955,9.439,3.8969,1.0674,,2.9855,0.7998,,5.5644,12.3467,,,15450457638,10155658240,7082370408,5577552586,4122961853,6534348281,14948589679,22645617031,,10777462750,7.58729E+11,34420397454,10205886600,22991400000,,,-13.6402,249.8679,54.8905,1089.1863,80.7962,366.6988,368.4623,255.0401,,220.8289,20.2679,36.02,91.8457,-145.3212,,,2.2258,5.6142,3.2708,8.0871,7.1799,2.2096,23.4162,12.1701,,12.0948,1.617,5.4625,8.5899,6.2829,,,0.4684,10.4146,6.0193,1.8903,1.4568,0.6538,10.2333,2.6333,,7.9163,0.3402,8.7836,3.3601,1.0189,,
2015/5/27,4.9728,0.6036,4.6196,10.013,2.1333,2.5912,0.6899,-0.8689,,10,2.0151,0,0.8692,4.3568,,,0.1431,4.4202,12.5267,16.426,11.7099,9.058,3.4691,2.9601,,4.0527,0.8996,,6.2217,13.3859,,,16218778764,10216960000,7409545128,6136033144,4210918372,6703664407,15051715729,22448854166,,11855209025,7.74018E+11,34420397454,10294599900,23993100000,,,-14.3186,251.3761,57.4262,1198.2465,82.5199,376.2006,371.0042,252.8241,,242.9117,20.6763,36.02,92.644,-151.6526,,,2.3365,5.6481,3.4219,8.8969,7.333,2.2669,23.5777,12.0644,,13.3043,1.6496,5.4625,8.6646,6.5567,,,0.4917,10.4774,6.2974,2.0796,1.4879,0.6707,10.3039,2.6104,,8.7079,0.347,8.7836,3.3893,1.0633,,
2015/5/28,-5.0333,-10,-10,-9.9882,-9.9217,-9.6352,-9.9969,-6.6534,,-9.988,-9.3827,0,-9.8164,-10.0398,,,9.6149,4.181,10.1012,17.4633,11.397,9.8234,4.5499,2.3937,,7.3378,1.1427,,6.1995,11.2857,,,15402437568,9195264000,6668590615,5523155129,3793124904,6057754740,13547012911,20955245144,,10671106210,7.01394E+11,34420397454,9284039700,21584250000,,,-13.5979,226.2385,51.6836,1078.5635,74.3325,339.953,333.9154,236.0028,,218.6496,18.7363,36.02,83.5497,-136.427,,,2.2189,5.0833,3.0797,8.0083,6.6055,2.0485,21.2207,11.2617,,11.9755,1.4948,5.4625,7.814,5.8984,,,0.467,9.4297,5.6677,1.8719,1.3403,0.6061,9.2738,2.4367,,7.8381,0.3145,8.7836,3.0566,0.9565,,
2015/5/29,-4.9104,4.8889,-3.4632,-4.1366,-2.4155,-1.8634,-4.8443,0.2347,,-6.9103,-1.7711,0,7.1043,-5.3039,,,4.8322,4.3916,6.3686,9.6585,7.474,7.2628,4.2263,1.592,,7.0013,0.6952,,6.7749,7.6652,,,14646121460,9644810240,6437643754,5294685810,3701503530,5944877323,12890756230,21004435860,,9933700864,6.88972E+11,34420397454,9943603800,20439450000,,,-12.9301,237.2991,49.8937,1033.948,72.537,333.6185,317.7395,236.5567,,203.5403,18.4045,36.02,89.4853,-129.1911,,,2.11,5.3318,2.973,7.677,6.4459,2.0103,20.1927,11.2881,,11.1479,1.4684,5.4625,8.3691,5.5855,,,0.444,9.8907,5.4714,1.7945,1.3079,0.5948,8.8246,2.4425,,7.2965,0.3089,8.7836,3.2738,0.9058,,
2015/6/1,5,5.0318,6.1286,4.6575,10,9.7046,2.2,5.94,,2.5696,4.0222,0,10.0078,4.3174,,,2.1158,3.1217,5.847,8.2389,8.1112,7.3665,3.5639,1.2433,,4.8179,0.5955,,5.2297,6.0501,,,15378427533,10130115840,6832177975,5541287615,4071653883,6521806346,13174352867,22252091301,,10188956561,7.16683E+11,34420397454,10938735600,21321900000,,,-13.5767,249.2394,52.9514,1082.1044,79.7907,365.995,324.7298,250.6081,,208.7704,19.1447,36.02,98.4408,-134.7688,,,2.2154,5.6001,3.1552,8.0346,7.0905,2.2054,20.6369,11.9586,,11.4344,1.5274,5.4625,9.2067,5.8267,,,0.4662,10.3884,5.8067,1.878,1.4387,0.6525,9.0187,2.5875,,7.484,0.3213,8.7836,3.6014,0.9449,,
2015/6/2,2.2639,0.8069,3.0986,4.5157,7.9208,4.0385,-0.1957,0.201,,2.9923,0,0,0,0.8949,,,4.3152,3.1981,7.4765,10.3939,15.1224,7.4173,3.1453,1.0819,,6.0201,0.6122,,,7.4855,,,15726573043,10211851520,7043879264,5791515917,4394161121,6785186986,13148571355,22296810134,,10493845310,7.16683E+11,34420397454,10938735600,21512700000,,,-13.884,251.2505,54.5922,1130.9691,86.1108,380.7755,324.0943,251.1118,,215.0176,19.1447,36.02,98.4408,-135.9748,,,2.2656,5.6453,3.253,8.3974,7.6521,2.2945,20.5965,11.9826,,11.7766,1.5274,5.4625,9.2067,5.8788,,,0.4768,10.4722,5.9866,1.9628,1.5526,0.6788,9.0011,2.5927,,7.7079,0.3213,8.7836,3.6014,0.9533,,
2015/6/3,-4.8092,6.053,-1.776,-1.4402,2.7523,7.7634,1.6043,-4.3321,,3.3108,-0.4,0,0,1.663,,,4.0102,4.0114,6.9389,8.0876,12.3245,8.9161,2.7739,1.2952,,4.7026,0.5475,,,8.2123,,,14970256935,10829977600,6918783048,5708106483,4515101335,7311948268,13359511002,21330883341,,10841276675,7.13817E+11,59002098929,10938735600,21870450000,,,-13.2163,266.4587,53.6227,1114.6809,88.4808,410.3367,329.2937,240.2333,,222.1364,19.0681,36.02,98.4408,-138.236,,,2.1566,5.987,3.1952,8.2764,7.8628,2.4726,20.927,11.4635,,12.1664,1.5213,5.4625,9.2067,5.9766,,,0.4539,11.1061,5.8803,1.9346,1.5954,0.7315,9.1455,2.4804,,7.9631,0.32,8.7836,3.6014,0.9692,,
2015/6/4,-2.3256,10,5.4937,-1.8424,-2.5162,-2.916,-10,-1.3208,,-2.2891,2.008,0,0,0.3272,,,3.6605,4.6892,9.7939,6.9252,7.6739,7.3559,3.7891,1.0014,,3.2263,0.7658,,,7.8423,,,14622111425,11912975360,7298883090,5602938066,4401490831,7098735368,12023434473,21049154693,,10593111414,7.2815E+11,59002098929,10938735600,21942000000,,,-12.909,293.1046,56.5685,1094.1436,86.2544,398.3714,296.3643,237.0604,,217.0515,19.451,36.02,98.4408,-138.6882,,,2.1065,6.5857,3.3708,8.1239,7.6649,2.4005,18.8343,11.3121,,11.888,1.5519,5.4625,9.2067,5.9962,,,0.4433,12.2167,6.2034,1.8989,1.5552,0.7102,8.2309,2.4477,,7.7808,0.3265,8.7836,3.6014,0.9724,,
2015/6/5,5.0082,9.9914,10.0198,6.9903,5.6619,6.0071,4.191,1.9758,,4.9531,1.9685,0,0,3.6957,,,4.7038,3.3084,15.2237,15.4668,10.7858,8.6183,3.1036,1.3859,,10.1538,0.9892,,,13.058,,,15354417498,13103251200,8030214817,5994599756,4650700970,7525161168,12527340596,21465039840,,11117803679,7.42484E+11,59002098929,10938735600,22752900000,,,-13.5555,322.3899,62.2366,1170.6274,91.1381,422.3019,308.785,241.7442,,227.8024,19.8339,36.02,98.4408,-143.8137,,,2.212,7.2437,3.7085,8.6918,8.0989,2.5447,19.6236,11.5356,,12.4768,1.5824,5.4625,9.2067,6.2178,,,0.4655,13.4373,6.8249,2.0317,1.6433,0.7529,8.5759,2.496,,8.1662,0.3329,8.7836,3.6014,1.0083,,
2015/6/8,3.1274,-4.1715,-4.6135,4.8397,3.8613,-2.6667,8.5126,-4.1667,,-3.6352,5.148,0,0,3.3543,,,4.4613,5.5236,14.0177,15.4095,11.18,6.9313,4.3607,1.4458,,4.1164,1.364,,,13.5951,,,15834618201,12556643840,7659737560,6284719526,4830278864,7324490204,13593746578,20570663180,,10713648826,7.80707E+11,59002098929,10938735600,23516100000,,,-13.9794,308.9413,59.3653,1227.2821,94.6573,411.0405,335.0708,231.6715,,219.5213,20.855,36.02,98.4408,-148.6376,,,2.2812,6.9415,3.5374,9.1125,8.4116,2.4768,21.2941,11.055,,12.0232,1.6639,5.4625,9.2067,6.4263,,,0.4801,12.8767,6.51,2.13,1.7067,0.7328,9.3059,2.392,,7.8694,0.35,8.7836,3.6014,1.0421,,
2015/6/9,-1.6679,10.0081,1.1935,-3.5199,-4.4006,-3.6815,-1.4483,3.1522,,-3.1105,-1.7136,10,0,-4.2596,,,2.8894,4.9449,10.3598,8.5205,8.1139,5.425,3.4601,1.6256,,3.0474,1.0274,0.2984,,8.8709,,,15570507814,13813329920,7751154026,6063503201,4617717275,7054838595,13396871628,21219086259,,10380398333,7.67329E+11,64902308822,10938735600,22514400000,,,-13.7462,339.8605,60.0738,1184.0829,90.4918,395.908,330.218,238.9742,,212.6931,20.4976,39.622,98.4408,-142.3062,,,2.2431,7.6362,3.5796,8.7917,8.0414,2.3857,20.9857,11.4035,,11.6492,1.6354,6.0087,9.2067,6.1526,,,0.4721,14.1655,6.5877,2.055,1.6316,0.7058,9.1712,2.4674,,7.6246,0.344,9.662,3.6014,0.9977,,
2015/6/10,4.0864,6.6198,-0.7449,-0.7177,3.3333,2.4,-1.2686,0.2107,,2.459,-1.1208,3.6203,0,-0.7415,,,4.7294,4.202,7.4813,8.0294,7.3133,4.7686,2.439,2.0091,,2.8586,0.6542,8.3957,,6.1977,,,16206773747,14727747840,7693417311,6019985236,4771641184,7224154721,13215231046,21263805092,,10635654030,7.58729E+11,67251949930,10938735600,22347450000,,,-14.308,362.3587,59.6263,1175.5847,93.5082,405.4098,325.7408,239.4778,,217.9232,20.2679,41.0564,98.4408,-141.251,,,2.3348,8.1417,3.553,8.7286,8.3095,2.4429,20.7012,11.4275,,11.9357,1.617,6.2263,9.2067,6.107,,,0.4914,15.1032,6.5387,2.0403,1.686,0.7228,9.0468,2.4726,,7.8121,0.3402,10.0118,3.6014,0.9903,,
2015/6/11,-0.2963,9.3652,1.9387,5.241,2.1505,1.3021,1.4525,0.3155,,3.3333,-1.0076,-2.3292,0,-1.174,,,3.9239,5.1459,7.1515,9.9498,7.5582,4.8234,2.532,1.5106,,5.0771,0.5681,4.0867,,5.4467,,,16158753676,16107037440,7842570492,6335490486,4874257123,7318219236,13407184122,21330883341,,10990175831,7.51084E+11,65685522525,10938735600,22085100000,,,-14.2656,396.2945,60.7823,1237.1966,95.5191,410.6886,330.4722,240.2333,,225.1873,20.0637,40.1001,98.4408,-139.5927,,,2.3279,8.9042,3.6218,9.1861,8.4882,2.4747,21.0019,11.4635,,12.3335,1.6008,6.0812,9.2067,6.0353,,,0.4899,16.5176,6.6654,2.1472,1.7223,0.7322,9.1782,2.4804,,8.0725,0.3367,9.7786,3.6014,0.9787,,
2015/6/12,1.3373,-2.8544,0.4294,2.5758,4.5113,1.1997,3.1938,6.9182,,-0.3871,0.5089,-0.9539,0,1.6199,,,3.537,6.5591,8.12,11.1539,9.0004,7.111,3.0998,2.4889,,3.2846,0.6218,4.1267,,8.2967,,,16374843993,15647274240,7876250243,6498682857,5094148422,7406012783,13835387139,22806604830,,10947633215,7.54906E+11,65058951563,10938735600,22442850000,,,-14.4563,384.9826,61.0433,1269.0649,99.8282,415.6154,341.0269,256.8532,,224.3156,20.1658,39.7176,98.4408,-141.854,,,2.359,8.6501,3.6374,9.4227,8.8711,2.5044,21.6726,12.2566,,12.2858,1.6089,6.0232,9.2067,6.133,,,0.4964,16.0462,6.6941,2.2025,1.8,0.741,9.4714,2.652,,8.0412,0.3385,9.6853,3.6014,0.9946,,
2015/6/15,0,-7.6069,-0.1833,0.3906,-0.1439,4.3184,-6.7947,-9.2157,,-3.2383,-2.4051,-3.451,0,-2.5505,,,4.0658,4.7896,9.9289,8.6212,8.6004,8.3115,3.1899,2.6071,,3.5897,0.6813,4.0847,,5.8514,,,16374843993,14456998400,7861816064,6524068337,5086818712,7725832132,12895309251,20704819679,,10593111414,7.3675E+11,62813738949,10938735600,21870450000,,,-14.4563,355.6972,60.9315,1274.0222,99.6846,433.5633,317.8551,233.1824,,217.0515,19.6808,38.3469,98.4408,-138.236,,,2.359,7.9921,3.6307,9.4595,8.8584,2.6126,20.2,11.1271,,11.888,1.5702,5.8154,9.2067,5.9766,,,0.4964,14.8255,6.6818,2.2111,1.7974,0.773,8.8278,2.4076,,7.7808,0.3303,9.3511,3.6014,0.9692,,
2015/6/16,-4.9853,-10,-6.8543,-5.5031,-4.9712,-4.5455,1.6412,-2.5918,,-5.1539,-3.5019,2.5769,0,-6.6521,,,3.2345,5.0956,6.5429,6.6646,8.1593,5.7914,3.0023,1.3499,,2.3609,0.579,5.5994,,5.882,,,15558502797,13011298560,7322940055,6165045121,4833943719,7374657945,13106949823,20168193683,,10047147840,7.1095E+11,64432380601,10938735600,20415600000,,,-13.7356,320.1275,56.755,1203.912,94.7291,413.8558,323.0718,227.1388,,205.8648,18.9916,39.3351,98.4408,-129.0404,,,2.2414,7.1929,3.3819,8.939,8.418,2.4938,20.5316,10.8387,,11.2753,1.5152,5.9652,9.2067,5.579,,,0.4717,13.343,6.2238,2.0894,1.708,0.7378,8.9727,2.3452,,7.3798,0.3188,9.5921,3.6014,0.9047,,
2015/6/17,-2.1605,-1.0601,3.2852,3.9412,3.4117,0.085,0.3567,1.7738,,6.5632,2.1505,6.4019,0,3.0374,,,3.2459,7.3662,5.5104,6.5382,6.8232,4.8242,1.9031,1.2552,,2.7157,0.4511,7.0069,,4.0397,,,15222362304,12873369600,7563509702,6408020429,4998862193,7380928912,13153707624,20525944347,,10706558390,7.26239E+11,68557306101,10938735600,21035700000,,,-13.4389,316.7339,58.6195,1251.3603,97.9609,414.2078,324.2243,231.1679,,219.376,19.4,41.8533,98.4408,-132.9598,,,2.193,7.1166,3.493,9.2913,8.7052,2.4959,20.6048,11.031,,12.0153,1.5478,6.3471,9.2067,5.7485,,,0.4615,13.2015,6.4283,2.1718,1.7663,0.7385,9.0047,2.3868,,7.8642,0.3256,10.2061,3.6014,0.9322,,
2015/6/18,-3.7066,-9.5238,-1.972,1.9242,-1.0264,1.7842,0.6548,-6.427,,0.3311,-3.6842,-5.8644,0,0.5669,,,2.3241,7.4277,5.8384,17.0919,7.8635,7.0149,2.9393,1.4258,,4.6078,0.4646,4.9922,,7.493,,,14658126477,11647334400,7414356521,6531321331,4947554223,7512619233,13239840414,19206738774,,10742010570,6.99483E+11,64536809094,10938735600,21154950000,,,-12.9407,286.5688,57.4635,1275.4386,96.9555,421.598,326.3474,216.3107,,220.1024,18.6852,39.3988,98.4408,-133.7136,,,2.1117,6.4388,3.4241,9.47,8.6158,2.5405,20.7397,10.322,,12.055,1.4908,5.9749,9.2067,5.7811,,,0.4444,11.9443,6.3015,2.2136,1.7482,0.7516,9.0637,2.2334,,7.8902,0.3136,9.6076,3.6014,0.9375,,
2015/6/19,-4.9959,-9.9123,-9.9935,-3.7757,-9.9259,-9.8497,-10,-7.3341,,-7.5908,-5.2705,-9.466,0,-0.451,,,2.1779,7.2935,4.7838,15.489,5.2865,4.5184,2.8873,1.906,,2.4905,0.5551,3.8674,,8.0171,,,13925820404,10492817920,6673402008,6284719526,4456463656,6772645051,11915856373,17798095534,,9926610428,6.5266E+11,58427742214,10938735600,21059550000,,,-12.2942,258.1633,51.7209,1227.2821,87.3317,380.0717,293.7126,200.4462,,203.395,17.4345,35.6693,98.4408,-133.1106,,,2.0062,5.8006,3.0819,9.1125,7.7606,2.2902,18.6658,9.565,,11.14,1.391,5.4093,9.2067,5.755,,,0.4222,10.7603,5.6718,2.13,1.5746,0.6776,8.1573,2.0696,,7.2913,0.2926,8.6981,3.6014,0.9333,,
2015/6/23,-3.2759,2.7264,1.6583,-2.3658,-2.3026,5.0926,-7.0838,-7.5377,,2.3571,2.7818,2.9491,0,2.265,,,2.6726,6.7995,4.5779,10.3335,5.9527,5.5572,2.7786,2.0021,,2.3411,0.4949,3.6203,,6.251,,,13469629736,10778892800,6784064045,6136033144,4353847716,7117548271,11071755023,16456530544,,10160594817,6.70816E+11,60150812360,10938735600,21536550000,,,-11.8915,265.2018,52.5785,1198.2465,85.3208,399.4272,272.9065,185.3372,,208.1893,17.9195,36.7212,98.4408,-136.1255,,,1.9405,5.9587,3.133,8.8969,7.5819,2.4069,17.3435,8.844,,11.4026,1.4297,5.5688,9.2067,5.8854,,,0.4084,11.0537,5.7658,2.0796,1.5384,0.7121,7.5794,1.9136,,7.4632,0.3008,8.9547,3.6014,0.9544,,
2015/6/24,2.2282,5.9242,5.3191,9.9882,10.0168,10.0441,0.8446,3.5326,,2.7913,3.8462,3.9931,0,9.9668,,,2.8016,10.705,5.9499,18.0467,9.6939,9.2734,2.3204,1.1782,,2.5219,0.6817,4.7287,,15.7367,,,13769755176,11417452800,7144918516,6748911159,4789965459,7832438582,11165270625,17037875373,,10444212257,6.96616E+11,62552667714,10938735600,23683050000,,,-12.1565,280.9128,55.3753,1317.9296,93.8672,439.5459,275.2115,191.8844,,214.0006,18.6087,38.1875,98.4408,-149.6929,,,1.9837,6.3118,3.2996,9.7855,8.3414,2.6486,17.49,9.1564,,11.7209,1.4847,5.7912,9.2067,6.4719,,,0.4175,11.7085,6.0725,2.2873,1.6925,0.7836,7.6435,1.9812,,7.6715,0.3123,9.3122,3.6014,1.0495,,
2015/6/25,-1.4821,-8.9038,-5.1852,3.3853,-0.5356,3.2026,-1.2563,-4.9869,,-4.6164,-3.7037,-6.5109,0,4.1289,,,2.8437,7.6521,5.7208,23.9716,11.5316,12.2781,2.704,1.0611,,1.9813,0.5677,3.8692,,25.0181,,,13565669877,10400865280,6774441260,6977380478,4764311474,8083277288,11024997222,16188217546,,9962062608,6.70816E+11,58479956461,10938735600,24660900000,,,-11.9763,255.9009,52.504,1362.5451,93.3645,453.6226,271.7539,182.3154,,204.1214,17.9195,35.7012,98.4408,-155.8735,,,1.9543,5.7498,3.1286,10.1168,8.2967,2.7334,17.2703,8.6998,,11.1798,1.4297,5.4141,9.2067,6.7392,,,0.4113,10.666,5.7576,2.3648,1.6834,0.8087,7.5474,1.8824,,7.3173,0.3008,8.7059,3.6014,1.0929,,
2015/6/26,-4.9558,-10.0196,-10.0142,-7.7443,-9.9923,-10.0078,-10,-10.0083,,-9.9644,-4.9858,-9.7321,0,7.2534,,,1.6658,4.7048,5.1619,27.2871,7.6462,8.1388,2.3327,1.2112,,2.4856,0.7057,4.7224,,26.0999,,,12893388892,9358735360,6096034855,6437032406,4258561487,7274322462,9922497500,14555980142,,8969401565,6.3737E+11,52788603555,10938735600,26449650000,,,-11.3828,230.2605,47.2461,1257.0258,83.4535,408.2251,244.5786,163.9328,,183.7819,17.026,32.2267,98.4408,-167.1796,,,1.8574,5.1737,2.8153,9.3333,7.416,2.4599,15.5432,7.8226,,10.0658,1.3584,4.8872,9.2067,7.228,,,0.3909,9.5973,5.181,2.1816,1.5047,0.7278,6.7927,1.6926,,6.5882,0.2858,7.8586,3.6014,1.1721,,
2015/6/29,-5.0279,-8.4607,-8.307,10.0282,2.6678,-5.9483,-9.995,-9.9846,,0,1.1994,-1.7804,0,7.394,,,1.8204,6.2067,5.9729,32.0404,10.006,9.2534,2.8562,2.0401,,,0.7743,4.5354,,28.3712,,,12245117942,8566920960,5576404417,7082548895,4372171991,6841625695,8930739938,13102618069,,8969401565,6.45015E+11,51848747112,10938735600,28405350000,,,-10.8105,210.7789,43.2188,1383.0825,85.6799,383.9428,220.1328,147.5647,,183.7819,17.2302,31.6529,98.4408,-179.541,,,1.7641,4.7359,2.5753,10.2693,7.6138,2.3136,13.9897,7.0415,,10.0658,1.3747,4.8002,9.2067,7.7624,,,0.3712,8.7853,4.7394,2.4004,1.5449,0.6845,6.1138,1.5236,,6.5882,0.2892,7.7187,3.6014,1.2588,,
2015/6/30,0.8824,10.0179,6.6437,-5.53,5.9514,5.4079,1.7085,1.8089,,0,4.5926,4.7331,-10.0141,-9.9076,,,3.3122,7.2831,6.0113,30.6928,10.1548,9.4999,5.1181,2.7967,,,0.6977,3.9649,0.2628,23.0129,,,12353163100,9425145600,5946881674,6690887205,4632376695,7211440286,9083318024,13344855591,,8969401565,6.74638E+11,54302816714,9843319200,25591050000,,,-10.9058,231.8945,46.0901,1306.5986,90.779,404.706,223.8937,150.2339,,183.7819,18.0216,33.1511,88.5828,-161.7527,,,1.7796,5.2104,2.7464,9.7014,8.067,2.4387,14.2287,7.1689,,10.0658,1.4378,5.0274,8.2847,6.9933,,,0.3745,9.6654,5.0543,2.2677,1.6368,0.7215,6.2182,1.5512,,6.5882,0.3025,8.0841,3.2408,1.1341,,
2015/7/1,-4.9563,-3.794,-8.7379,-3.794,1.5032,-10,-9.9973,0.0335,,0,-4.1076,-4.6154,-9.9922,1.5843,,,2.4956,8.8703,5.6022,27.5807,13.8678,6.8788,3.9541,2.3472,,,0.4944,3.6335,0.2704,21.3321,,,11740907203,9067552000,5427251236,6437032406,4702008939,6490296257,8175232315,16512369227,,8969401565,6.46926E+11,51796532865,8859758700,25996500000,,,-10.3653,223.0963,42.0628,1257.0258,92.1436,364.2354,201.5104,150.2843,,183.7819,17.2813,31.6211,79.7315,-164.3154,,,1.6914,5.0127,2.5064,9.3333,8.1882,2.1948,12.8062,7.1713,,10.0658,1.3788,4.7954,7.4569,7.1041,,,0.356,9.2987,4.6126,2.1816,1.6614,0.6494,5.5966,1.5517,,6.5882,0.29,7.711,2.9169,1.1521,,
2015/7/2,-5.0102,-9.9718,-10.0177,-9.9718,-9.9766,-9.9517,-9.994,-9.9866,,0,5.4653,-5.8468,-10.0131,-10,,,1.618,5.6232,4.8844,12.3129,7.8866,4.5575,3.2541,1.8042,,,1.1724,3.1175,0.1885,9.8178,,,11152661341,8163351040,4883563834,5795142414,4232907502,5844402040,7358201271,14863345759,,8969401565,6.82282E+11,48768106549,7972625700,23396850000,,,-9.846,200.8495,37.8491,1131.6773,82.9508,327.9878,181.3715,135.276,,183.7819,18.2258,29.7723,71.7479,-147.8839,,,1.6067,4.5128,2.2553,8.4026,7.3713,1.9764,11.5264,6.4552,,10.0658,1.4541,4.515,6.7102,6.3937,,,0.3381,8.3715,4.1506,1.9641,1.4956,0.5847,5.0372,1.3967,,6.5882,0.3059,7.2601,2.6249,1.0368,,
2015/7/3,-4.9516,-10.0125,-9.9507,-10.0125,-9.9567,-9.9785,-10,-10.0149,,0,-5.4622,-9.9572,-10.0145,-9.9898,,,0.4979,5.3874,4.3276,7.9499,4.3795,3.9339,2.8097,2.7517,,,0.8402,3.6166,1.1316,5.5598,,,10600430532,7345994240,4397613147,5214902873,3811449179,5261216000,6622381144,13374797729,,8969401565,6.45015E+11,43912181592,7174206000,21059550000,,,-9.3585,180.7394,34.0828,1018.3679,74.6916,295.2594,163.2343,121.7283,,183.7819,17.2302,26.8078,64.5627,-133.1106,,,1.5271,4.061,2.0309,7.5613,6.6374,1.7792,10.3737,5.8087,,10.0658,1.3747,4.0654,6.0382,5.755,,,0.3214,7.5333,3.7376,1.7674,1.3467,0.5264,4.5335,1.2568,,6.5882,0.2892,6.5372,2.362,0.9333,,
2015/7/6,-4.983,-4.4506,-9.9562,-10.0209,-10,-10.0119,-9.9963,10.0124,,0,8.7407,0.3567,-10,-9.966,,,1.841,6.9591,6.5259,15.7654,5.6421,5.5879,3.6374,5.0413,,,1.7221,4.624,14.6409,9.1737,,,10072209758,7019051520,3959776390,4689060789,3430304261,4734467318,5960389123,14713937592,,8969401565,7.01394E+11,44068824333,6456785400,18960750000,,,-8.8921,172.6954,30.6895,915.6813,67.2224,265.6983,146.917,133.9162,,183.7819,18.7363,26.9034,58.1064,-119.8447,,,1.451,3.8802,1.8287,6.7989,5.9736,1.601,9.3367,6.3903,,10.0658,1.4948,4.0799,5.4344,5.1815,,,0.3054,7.198,3.3654,1.5892,1.2121,0.4737,4.0803,1.3827,,6.5882,0.3145,6.5605,2.1258,0.8403,,
2015/7/7,-5.006,-9.9709,-9.9635,-9.9768,-10.0427,-9.9338,-9.9917,0,,0,1.7711,-9.9526,-9.9761,-9.8113,,,0.0825,2.5612,3.7498,2.8352,0.4266,0.5096,0.5718,,,,1.4857,5.1952,1.7975,11.3269,,,9567999019,6319189760,3565242169,4221242659,3085807893,4264155995,5364842398,14713937592,,8969401565,7.13817E+11,39682827598,5812649700,17100450000,,,-8.447,155.4761,27.6317,824.3256,60.4715,239.3044,132.2374,133.9162,,183.7819,19.0681,24.2258,52.3097,-108.0864,,,1.3784,3.4934,1.6465,6.1206,5.3737,1.442,8.4038,6.3903,,10.0658,1.5213,3.6739,4.8923,4.6731,,,0.2901,6.4803,3.0301,1.4307,1.0903,0.4266,3.6726,1.3827,,6.5882,0.32,5.9076,1.9137,0.7578,,
2015/7/8,-5.0188,-10.0243,-9.9865,-9.9656,-9.9762,-10,-10,0,,0,-10.0402,0,0,-10.0418,,,0.0164,0.287,1.1203,0.3774,0.1024,0.1888,0.1093,,,,1.3365,,,2.9874,,,9087798316,5685738240,3209199091,3800568992,2777960075,3837740396,4828358159,14713937592,,8969401565,6.42148E+11,39682827598,5812649700,15383250000,,,-8.0231,139.8908,24.8723,742.1763,54.4387,215.374,119.0137,133.9162,,183.7819,17.1537,24.2258,52.3097,-97.2325,,,1.3092,3.1432,1.4821,5.5106,4.8376,1.2978,7.5634,6.3903,,10.0658,1.3686,3.6739,4.8923,4.2038,,,0.2755,5.8307,2.7275,1.2881,0.9816,0.384,3.3054,1.3827,,6.5882,0.2879,5.9076,1.9137,0.6817,,
