ÈÕÆÚ,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH,000301.SZ,000420.SZ,000677.SZ,000703.SZ,000782.SZ,000936.SZ,000949.SZ,002015.SZ,002064.SZ,002172.SZ,002206.SZ,002254.SZ,002427.SZ,002493.SZ,300699.SZ,300777.SZ,600063.SH,600346.SH,600527.SH,600810.SH,600889.SH,601233.SH,603225.SH,603332.SH
2014/3/26,0.6042,-1.7341,-2.9412,1.662,0.2041,1.0444,-0.3436,0.6397,-0.9615,10.0971,0.4651,0.9674,1.6484,-0.6186,,,0.8097,-2.3837,-0.1795,-0.5338,-1.9366,1.5332,,,0.6696,1.2981,2.9535,2.9755,0.4897,0.6737,0.8626,3.213,1.1432,5.3703,0.8288,1.7363,0.6983,0.2993,,,2.5753,3.2031,1.5443,0.4362,2.7342,0.5857,,,4056727362,1082239077,2851025258,1932958906,1731710831,2893544390,2404500252,1017143905,6155462072,3035149027,2179231290,4248740086,1762537402,9823883000,,,3729654667,1806000000,4459617008,2472345200,1710375906,3107741497,,,12.2902,-3.268,-10.9238,19.8329,190.1319,64.5914,79.3144,-3.2398,24.7323,153.4106,28.6707,50.4319,102.9009,46.5735,,,183.7426,225.6239,18.66,125.6177,69.6983,79.8241,,,1.3706,10.5694,5.4667,1.546,1.9167,1.5877,1.3882,2.8763,3.6803,5.0316,1.4596,2.4711,1.7941,1.5245,,,1.5439,4.356,2.4754,1.0785,1.8224,0.855,,,3.9501,0.9219,1.2085,0.2754,0.5368,1.3078,0.7355,0.5449,2.8852,0.9789,1.3499,2.4013,1.0022,0.3652,,,1.0438,2.0504,2.7297,0.1683,0.8334,0.2594,,
2014/3/27,-1.5015,1.4706,-2.1212,-2.5886,-2.4641,-1.8088,-1.0345,0,-2.1575,-1.94,-4.321,-2.8743,-2.7027,-2.4896,,,-2.4096,-3.7209,0,-0.3578,-2.1544,-2.0134,,,0.5352,1.8938,3.2586,1.7751,0.6906,0.5719,0.8636,2.1727,1.0065,6.6089,2.2829,1.2591,0.5984,0.287,,,2.3317,2.9274,4.0437,0.5682,1.6441,0.4037,,,3995815540,1098154358,2790548965,1882923185,1675280336,2841206378,2379626112,1017143905,6022658144,2976266065,2085066975,4126620610,1714901256,9579305000,,,3639783470,1738800000,4459617008,2463499600,1673527592,3045169520,,,12.1056,-3.3161,-10.6921,19.3195,183.9361,63.423,78.4939,-3.2398,24.1987,150.4344,27.4318,48.9824,100.1198,45.414,,,179.3151,217.2286,18.66,125.1682,68.1967,78.2169,,,1.35,10.7249,5.3507,1.506,1.8543,1.5589,1.3738,2.8763,3.6009,4.9339,1.3965,2.4001,1.7456,1.4866,,,1.5067,4.1939,2.4754,1.0747,1.7831,0.8378,,,3.8908,0.9355,1.1829,0.2682,0.5193,1.2841,0.7279,0.5449,2.823,0.9599,1.2916,2.3323,0.9751,0.3561,,,1.0187,1.9741,2.7297,0.1677,0.8155,0.2542,,
2014/3/28,-1.8293,-1.4493,-3.7152,-1.8182,-1.6842,-2.3684,-1.7422,-2.3305,0.6615,-5.3957,-2.5806,0.8631,-2.2222,-2.6596,,,1.2346,-3.0193,-0.7194,-2.3339,-0.7339,0,,,0.6727,1.6779,2.7531,1.3773,0.7041,0.7212,0.9055,2.6727,1.245,4.508,1.5079,3.0034,0.6016,0.3091,,,2.5763,2.9456,1.7505,0.5421,1.696,0.3355,,,3922721353,1082239077,2686875319,1848688218,1647065088,2773914648,2338169211,993439279.9,6062499322,2815676170,2031258795,4162238791,1676792339,9324536250,,,3684719069,1686300000,4427533433,2406003200,1661244821,3045169520,,,11.8842,-3.268,-10.2949,18.9683,180.8382,61.9209,77.1264,-3.1643,24.3588,142.3175,26.7239,49.4052,97.8949,44.2062,,,181.5288,210.6697,18.5257,122.2469,67.6962,78.2169,,,1.3253,10.5694,5.1519,1.4786,1.823,1.522,1.3499,2.8093,3.6247,4.6677,1.3605,2.4208,1.7068,1.4471,,,1.5253,4.0673,2.4576,1.0496,1.77,0.8378,,,3.8196,0.9219,1.1389,0.2634,0.5106,1.2537,0.7152,0.5322,2.8416,0.9081,1.2582,2.3524,0.9534,0.3466,,,1.0313,1.9145,2.7101,0.1637,0.8095,0.2542,,
2014/3/31,0.6211,-2.6471,-0.3215,-1.567,0.6424,-0.8086,0.3546,-0.8677,-1.9715,6.4639,2.649,1.3447,2.2727,-3.388,,,-2.8455,-2.7397,0.1812,0,-0.5545,-1.7123,,,0.3321,1.4807,1.6307,1.1305,0.2509,0.4127,0.4395,1.4197,0.8433,5.3952,1.2223,1.7885,0.5599,0.3194,,,2.3776,1.6848,3.5253,0.2633,1.3015,0.2652,,,3947086082,1053591572,2678235849,1819720169,1657645806,2751484072,2346460591,984819416.3,5942975787,2997678051,2085066975,4218210217,1714901256,9008623000,,,3579869339,1640100000,4435554327,2406003200,1652032743,2993026206,,,11.958,-3.1815,-10.2618,18.671,181.9999,61.4202,77.3999,-3.1368,23.8785,151.5167,27.4318,50.0695,100.1198,42.7085,,,176.3634,204.898,18.5593,122.2469,67.3208,76.8776,,,1.3336,10.2897,5.1354,1.4554,1.8348,1.5097,1.3547,2.7849,3.5532,4.9694,1.3965,2.4534,1.7456,1.398,,,1.4819,3.9559,2.462,1.0496,1.7602,0.8235,,,3.8433,0.8975,1.1352,0.2592,0.5138,1.2436,0.7178,0.5275,2.7856,0.9668,1.2916,2.384,0.9751,0.3349,,,1.0019,1.862,2.715,0.1637,0.805,0.2498,,
2014/4/1,0.6173,0,2.2581,2.1708,1.2766,2.1739,1.0601,0.8753,2.905,1.4286,0.9677,3.4982,-0.9722,1.4706,,,0,2.8169,3.255,0.9191,1.1152,0.5226,,,0.312,1.2299,1.7367,1.0255,0.4692,0.3786,0.3691,1.096,1.1115,4.0302,0.8278,2.9353,0.7699,0.1669,,,1.2674,1.4475,5.4825,0.3306,1.0459,0.3155,,,3971450811,1053591572,2738712142,1859222054,1678807242,2811298943,2371334731,993439279.9,6115620894,3040502023,2105245043,4365771250,1698228605,9141102750,,,3579869339,1686300000,4579930417,2428117200,1670456900,3008669200,,,12.0318,-3.1815,-10.4935,19.0764,184.3233,62.7554,78.2204,-3.1643,24.5722,153.6812,27.6973,51.8211,99.1464,43.3366,,,176.3634,210.6697,19.1634,123.3705,68.0716,77.2794,,,1.3418,10.2897,5.2513,1.487,1.8582,1.5425,1.369,2.8093,3.6565,5.0404,1.4101,2.5392,1.7286,1.4186,,,1.4819,4.0673,2.5422,1.0592,1.7799,0.8278,,,3.867,0.8975,1.1609,0.2649,0.5204,1.2706,0.7254,0.5322,2.8665,0.9806,1.3041,2.4674,0.9656,0.3398,,,1.0019,1.9145,2.8033,0.1652,0.814,0.2512,,
2014/4/2,1.8405,0.3021,-1.8927,0,-0.8403,-1.0638,0,4.9892,-0.3257,-2.993,-0.4792,-1.049,-1.683,-2.0067,,,0,-2.2416,0.1751,0.1821,0.7353,2.773,,,0.9297,0.8975,1.5591,0.7461,0.2522,0.3643,0.5156,1.5996,0.623,3.5852,0.6331,1.9629,0.8559,0.2153,,,1.6167,1.4053,4.7638,0.4247,1.2982,0.5705,,,4044544997,1056774629,2686875319,1859222054,1664699618,2781391507,2371334731,1043003496,6095700304,2949501083,2095156009,4319976447,1669646917,8957669250,,,3579869339,1648500000,4587951311,2432540000,1682739671,3092098502,,,12.2533,-3.1911,-10.2949,19.0764,182.7744,62.0878,78.2204,-3.3222,24.4922,149.0816,27.5646,51.2775,97.4778,42.467,,,176.3634,205.9474,19.197,123.5952,68.5721,79.4223,,,1.3665,10.3207,5.1519,1.487,1.8426,1.5261,1.369,2.9494,3.6446,4.8896,1.4033,2.5126,1.6995,1.3901,,,1.4819,3.9761,2.5466,1.0612,1.7929,0.8507,,,3.9382,0.9002,1.1389,0.2649,0.516,1.2571,0.7254,0.5587,2.8572,0.9513,1.2978,2.4415,0.9493,0.333,,,1.0019,1.8715,2.8082,0.1655,0.82,0.2581,,
2014/4/3,0,-0.6024,0.3215,-0.4249,-2.1186,0.8065,-1.049,-1.6529,0.8715,0.1815,-0.321,2.2379,1.8545,1.1377,,,-1.2552,0.2548,-2.2727,-0.3636,2.3723,-0.3373,,,0.8647,0.6004,1.0323,1.7551,0.3721,0.2536,0.4357,2.5728,1.0903,2.2824,0.5656,2.8136,0.6069,0.1707,,,1.3048,1.0078,4.2596,0.4252,2.2305,0.3906,,,4044544997,1050408516,2695514790,1851321677,1629430558,2803822084,2346460591,1025763768,6148821876,2954854079,2088429986,4416654365,1700610412,9059576750,,,3534933741,1652700000,4483679690,2423694400,1722658678,3081669840,,,12.2533,-3.1719,-10.328,18.9953,178.9021,62.5885,77.3999,-3.2672,24.7056,149.3522,27.4761,52.425,99.2855,42.9501,,,174.1496,206.4721,18.7607,123.1457,70.1988,79.1545,,,1.3665,10.2586,5.1685,1.4807,1.8035,1.5384,1.3547,2.9007,3.6763,4.8985,1.3988,2.5688,1.7311,1.4059,,,1.4633,3.9863,2.4888,1.0573,1.8355,0.8478,,,3.9382,0.8948,1.1426,0.2637,0.5051,1.2672,0.7178,0.5495,2.8821,0.953,1.2937,2.4962,0.9669,0.3368,,,0.9893,1.8763,2.7444,0.1649,0.8394,0.2572,,
2014/4/4,0.9036,1.5152,1.2821,-0.4267,1.2987,0,2.4735,1.4706,2.1598,0,1.2882,2.3041,0.5602,0.5624,,,0,2.6684,-1.7889,0.9124,-0.5348,0.1692,,,0.5718,0.6824,1.392,1.0766,0.3564,0.2792,0.7726,1.7244,1.4591,1.6204,0.7046,2.8218,0.5392,0.1288,,,1.2563,0.9236,2.2698,0.3549,1.4808,0.2602,,,4081092091,1066323797,2730072672,1843421300,1650591994,2803822084,2404500252,1040848530,6281625804,2954854079,2115334076,4518420594,1710137641,9110530500,,,3534933741,1696800000,4403470751,2445808400,1713446599,3086884171,,,12.364,-3.2199,-10.4604,18.9142,181.2255,62.5885,79.3144,-3.3153,25.2392,149.3522,27.83,53.633,99.8417,43.1917,,,174.1496,211.9815,18.4251,124.2693,69.8234,79.2884,,,1.3788,10.414,5.2348,1.4744,1.827,1.5384,1.3882,2.9434,3.7557,4.8985,1.4168,2.628,1.7408,1.4138,,,1.4633,4.0926,2.4442,1.067,1.8257,0.8493,,,3.9738,0.9084,1.1572,0.2626,0.5116,1.2672,0.7355,0.5576,2.9443,0.953,1.3103,2.5537,0.9724,0.3386,,,0.9893,1.9264,2.6953,0.1664,0.8349,0.2577,,
2014/4/8,1.4925,0.8955,-0.9494,0.7143,-0.2137,1.6,0.3448,0.207,0.5285,-0.3623,1.9078,0.1126,8.4958,1.1186,,,1.2712,-0.6188,0.1821,1.085,1.6129,0,,,1.015,0.6935,1.514,1.836,0.5319,0.589,0.8714,1.3071,1.4764,1.787,1.281,3.0372,3.0832,0.1788,,,1.8933,1.4542,1.412,0.632,1.8358,0.5189,,,4142003913,1075872965,2704154260,1856588595,1647065088,2848683237,2412791632,1043003496,6314826786,2944148086,2155690211,4523508906,1855427887,9212438000,,,3579869339,1686300000,4411491645,2472345200,1741082835,3086884171,,,12.5485,-3.2488,-10.3611,19.0493,180.8382,63.5899,79.5879,-3.3222,25.3726,148.811,28.361,53.6934,108.3241,43.6748,,,176.3634,210.6697,18.4586,125.6177,70.9496,79.2884,,,1.3994,10.5073,5.1851,1.4849,1.823,1.5631,1.393,2.9494,3.7756,4.8807,1.4438,2.6309,1.8886,1.4297,,,1.4819,4.0673,2.4487,1.0785,1.8551,0.8493,,,4.0331,0.9165,1.1462,0.2645,0.5106,1.2875,0.7381,0.5587,2.9599,0.9495,1.3353,2.5566,1.055,0.3424,,,1.0019,1.9145,2.7002,0.1683,0.8484,0.2577,,
2014/4/9,-0.5882,0,0.639,1.844,0.6424,0.2625,-0.3436,0.2066,0.6309,2.7273,3.4321,-1.0124,0.1284,0.2212,,,0,0.8717,-0.1818,0.5367,0.7055,1.8581,,,0.6068,0.7523,1.3112,2.525,0.617,0.5089,0.5462,1.2648,1.3435,3.4384,1.9884,2.6558,1.6947,0.1543,,,1.1483,2.5534,1.9539,0.5321,2.5948,0.8307,,,4117639184,1075872965,2721433201,1890823562,1657645806,2856160096,2404500252,1045158462,6354667964,3024443034,2229676459,4477714102,1857809694,9232819500,,,3579869339,1701000000,4403470751,2485613600,1753365606,3144241816,,,12.4747,-3.2488,-10.4273,19.4006,181.9999,63.7568,79.3144,-3.329,25.5327,152.8695,29.3344,53.1498,108.4631,43.7714,,,176.3634,212.5062,18.4251,126.2918,71.4501,80.7617,,,1.3912,10.5073,5.2182,1.5123,1.8348,1.5672,1.3882,2.9555,3.7994,5.0138,1.4934,2.6043,1.8911,1.4328,,,1.4819,4.1027,2.4442,1.0843,1.8682,0.8651,,,4.0094,0.9165,1.1536,0.2694,0.5138,1.2909,0.7355,0.5599,2.9786,0.9754,1.3812,2.5307,1.0563,0.3432,,,1.0019,1.9311,2.6953,0.1692,0.8544,0.2625,,
2014/4/10,0,0.2959,-0.9524,-0.4178,-0.6383,-0.2618,0,-0.4124,-1.0449,-3.1858,-0.6033,2.8409,1.7949,-0.5519,,,-0.8368,-1.8519,-0.1821,-0.1779,-1.9264,-1.4925,,,0.5612,0.7927,1.5818,1.4669,0.5062,0.4402,0.7661,1.5486,1.3972,2.8523,2.4681,4.2135,2.2925,0.2146,,,1.6242,1.9767,1.841,0.4614,4.1179,0.9259,,,4117639184,1079056021,2695514790,1882923185,1647065088,2848683237,2404500252,1040848530,6288266000,2928089096,2216224414,4604921889,1891154996,9181865750,,,3549912274,1669500000,4395449857,2481190800,1719587985,3097312834,,,12.4747,-3.2584,-10.328,19.3195,180.8382,63.5899,79.3144,-3.3153,25.2659,147.9993,29.1574,54.6597,110.4099,43.5298,,,174.8875,208.5709,18.3915,126.0671,70.0737,79.5563,,,1.3912,10.5383,5.1685,1.506,1.823,1.5631,1.3882,2.9434,3.7597,4.8541,1.4844,2.6783,1.925,1.4249,,,1.4695,4.0268,2.4398,1.0824,1.8322,0.8522,,,4.0094,0.9192,1.1426,0.2682,0.5106,1.2875,0.7355,0.5576,2.9474,0.9443,1.3728,2.6026,1.0753,0.3413,,,0.9935,1.8954,2.6904,0.1689,0.8379,0.2586,,
2014/4/11,-1.1834,-0.295,1.2821,0.1399,0.2141,-2.0997,0.3448,-0.6211,-0.2112,2.5594,0.7587,-0.442,-1.8892,-2.1088,,,-0.4219,-2.7673,-0.9124,-0.1783,6.4286,0.1684,,,0.5804,0.665,1.3006,1.304,0.3854,0.5261,1.0989,1.4588,0.8898,2.593,1.4108,2.216,1.0277,0.2047,,,0.8745,1.7727,1.2582,0.353,6.8789,0.4595,,,4068909726,1075872965,2730072672,1885556644,1650591994,2788868366,2412791632,1034383632,6274985607,3003031048,2233039470,4584568643,1855427887,8988241500,,,3534933741,1623300000,4355345388,2476768000,1830132927,3102527165,,,12.3271,-3.2488,-10.4604,19.3466,181.2255,62.2547,79.5879,-3.2947,25.2125,151.7873,29.3786,54.4182,108.3241,42.6119,,,174.1496,202.7991,18.2237,125.8424,74.5784,79.6902,,,1.3747,10.5073,5.2348,1.5081,1.827,1.5302,1.393,2.9251,3.7517,4.9783,1.4957,2.6664,1.8886,1.3949,,,1.4633,3.9153,2.4175,1.0805,1.95,0.8536,,,3.9619,0.9165,1.1572,0.2686,0.5116,1.2605,0.7381,0.5541,2.9412,0.9685,1.3832,2.5911,1.055,0.3341,,,0.9893,1.8429,2.6659,0.1686,0.8918,0.259,,
2014/4/14,0,0.5917,-0.6329,0.5587,-0.4274,0.8043,1.3746,0.4167,2.5397,0.5348,2.7108,0.111,3.3376,1.4739,,,0.8475,0,1.105,4.1071,-0.1678,-0.1681,,,0.5335,0.4807,1.0914,1.4081,0.4121,0.459,1.1806,1.6411,1.4334,1.7808,2.5223,1.6138,1.4955,0.1799,,,1.1559,,1.0456,1.5061,3.227,0.3658,,,4068909726,1082239077,2712793731,1896090480,1643538182,2811298943,2445957153,1038693564,6434350321,3019090037,2293573673,4589656955,1917354877,9120721250,,,3564890806,1623300000,4403470751,2578492400,1827062234,3097312834,,,12.3271,-3.268,-10.3942,19.4546,180.451,62.7554,80.6819,-3.3084,25.8528,152.5989,30.175,54.4786,111.9395,43.24,,,175.6254,202.7991,18.4251,131.0109,74.4533,79.5563,,,1.3747,10.5694,5.2016,1.5165,1.8191,1.5425,1.4121,2.9373,3.847,5.0049,1.5362,2.6694,1.9517,1.4154,,,1.4757,3.9153,2.4442,1.1248,1.9467,0.8522,,,3.9619,0.9219,1.1499,0.2701,0.5095,1.2706,0.7482,0.5564,3.0159,0.9737,1.4207,2.594,1.0902,0.339,,,0.9977,1.8429,2.6953,0.1755,0.8903,0.2586,,
2014/4/15,-0.5988,1.1765,-4.1401,-2.6389,7.0815,-0.266,-1.6949,0.8299,-2.3736,-2.305,-1.0264,-3.9911,-0.2484,-1.0056,,,-1.6807,0,-0.7286,-2.0583,-1.0084,0.8418,,,0.5774,1.7405,2.5266,1.53,4.019,0.3915,0.7883,1.4178,1.0363,1.629,1.4303,2.3338,1.7315,0.1402,,,1.4563,,1.0291,1.2607,2.7068,0.7019,,,4044544997,1094971302,2600480614,1846054759,1759926079,2803822084,2404500252,1047313427,6281625804,2949501083,2270032594,4406477742,1912591262,9029004500,,,3504976675,1623300000,4371387176,2525418800,1808638077,3123384491,,,12.2533,-3.3064,-9.9638,18.9413,193.2297,62.5885,79.3144,-3.3359,25.2392,149.0816,29.8653,52.3042,111.6614,42.8051,,,172.6738,202.7991,18.2908,128.3143,73.7025,80.2259,,,1.3665,10.6938,4.9863,1.4765,1.948,1.5384,1.3882,2.9616,3.7557,4.8896,1.5204,2.5629,1.9468,1.4012,,,1.4509,3.9153,2.4264,1.1017,1.9271,0.8593,,,3.9382,0.9328,1.1023,0.263,0.5455,1.2672,0.7355,0.561,2.9443,0.9513,1.4062,2.4904,1.0875,0.3356,,,0.9809,1.8429,2.6757,0.1719,0.8813,0.2607,,
2014/4/16,0.6024,0.2907,-1.3289,0.1427,-0.6012,0.8,0.3448,-0.4115,-1.797,-0.1815,-0.3063,-0.3464,-1.7435,1.1287,,,-0.8547,0,0,-0.3503,0,-1.0017,,,0.3849,0.7816,1.1738,0.8884,2.4601,0.441,0.5979,0.626,1.2133,0.9731,0.986,1.3812,1.0155,0.1134,,,0.9371,,0.8477,0.6305,1.8382,0.4482,,,4068909726,1098154358,2565922733,1848688218,1749345361,2826252660,2412791632,1043003496,6168742465,2944148086,2189320324,4391212807,1879245960,9130912000,,,3475019610,1623300000,4371387176,2516573200,1808638077,3092098502,,,12.3271,-3.3161,-9.8314,18.9683,192.068,63.0892,79.5879,-3.3222,24.7857,148.811,28.8034,52.1231,109.7146,43.2883,,,171.1979,202.7991,18.2908,127.8648,73.7025,79.4223,,,1.3747,10.7249,4.92,1.4786,1.9363,1.5507,1.393,2.9494,3.6882,4.8807,1.4664,2.554,1.9129,1.417,,,1.4385,3.9153,2.4264,1.0978,1.9271,0.8507,,,3.9619,0.9355,1.0876,0.2634,0.5423,1.2774,0.7381,0.5587,2.8914,0.9495,1.3562,2.4818,1.0685,0.3394,,,0.9726,1.8429,2.6757,0.1713,0.8813,0.2581,,
2014/4/17,-0.2994,1.1594,0,0.5698,1.2097,-0.2646,-0.3436,1.2397,3.014,-3.2727,-0.4608,0.8111,-0.6337,-0.1116,,,-1.2931,0,-1.4679,-0.8787,-1.528,1.1804,,,0.3575,0.8763,1.1269,1.1676,1.9699,0.2915,0.5767,1.5165,1.8729,1.8623,0.7685,1.2749,0.8019,0.0982,,,1.22,,1.0812,0.4066,1.5017,0.6929,,,4056727362,1110886582,2565922733,1859222054,1770506797,2818775802,2404500252,1055933291,6354667964,2847794149,2179231290,4426830988,1867336923,9120721250,,,3430084011,1623300000,4307220024,2494459200,1781001841,3128598822,,,12.2902,-3.3545,-9.8314,19.0764,194.3914,62.9223,79.3144,-3.3633,25.5327,143.9409,28.6707,52.5458,109.0194,43.24,,,168.9841,202.7991,18.0223,126.7412,72.5763,80.3599,,,1.3706,10.8492,4.92,1.487,1.9597,1.5466,1.3882,2.986,3.7994,4.721,1.4596,2.5747,1.9008,1.4154,,,1.4199,3.9153,2.3908,1.0882,1.8976,0.8608,,,3.9501,0.9463,1.0876,0.2649,0.5488,1.274,0.7355,0.5656,2.9786,0.9185,1.3499,2.5019,1.0617,0.339,,,0.96,1.8429,2.6364,0.1698,0.8678,0.2612,,
2014/4/18,0.9009,0,5.0505,-0.1416,3.1873,0.2653,-0.6897,0.4082,0.3135,1.6917,0.7716,2.2989,0.5102,-0.1117,,,-0.8734,0,-0.5587,0.3546,-1.8966,1.3333,,,0.2847,0.6722,3.0925,0.8336,2.9069,0.34,0.5012,1.0778,1.4985,0.8562,0.8073,1.4432,0.5865,0.1132,,,0.8674,,1.3797,0.3213,2.0016,0.681,,,4093274455,1110886582,2695514790,1856588595,1826937292,2826252660,2387917492,1060243223,6374588554,2895971117,2196046346,4528597217,1876864152,9110530500,,,3400126946,1623300000,4283157343,2503304800,1747224220,3170313473,,,12.4009,-3.3545,-10.328,19.0493,200.5872,63.0892,78.7674,-3.3771,25.6127,146.3759,28.8919,53.7538,109.5756,43.1917,,,167.5083,202.7991,17.9216,127.1907,71.1998,81.4313,,,1.3829,10.8492,5.1685,1.4849,2.0221,1.5507,1.3786,2.9982,3.8113,4.8008,1.4709,2.6339,1.9105,1.4138,,,1.4075,3.9153,2.3775,1.092,1.8616,0.8722,,,3.9857,0.9463,1.1426,0.2645,0.5663,1.2774,0.7304,0.568,2.9879,0.934,1.3603,2.5594,1.0672,0.3386,,,0.9516,1.8429,2.6217,0.1704,0.8514,0.2646,,
2014/4/21,-2.9762,0,-4.1667,-2.2695,0.3861,-1.5873,-1.7361,-1.0163,-1.875,-2.403,-3.6753,-2.5843,-4.6954,-3.132,,,-0.8811,0,-2.0599,-1.9435,-3.6907,1.4803,,,0.6713,1.3779,1.9583,1.1278,2.1882,0.5216,0.6282,0.9614,1.1829,1.0562,1.5009,2.813,0.7898,0.1635,,,0.832,,1.3204,0.4069,1.8793,1.9484,,,3971450811,1110886582,2583201674,1814453251,1833991104,2781391507,2346460591,1049468393,6255065018,2826382163,2115334076,4411566053,1788737282,8825189500,,,3370169880,1623300000,4194927510,2454654000,1682739671,3217242455,,,12.0318,-3.3545,-9.8976,18.617,201.3616,62.0878,77.3999,-3.3427,25.1325,142.8586,27.83,52.3646,104.4305,41.8389,,,166.0325,202.7991,17.5525,124.7188,68.5721,82.6367,,,1.3418,10.8492,4.9532,1.4512,2.0299,1.5261,1.3547,2.9677,3.7398,4.6855,1.4168,2.5658,1.8208,1.3696,,,1.3951,3.9153,2.3285,1.0708,1.7929,0.8851,,,3.867,0.9463,1.095,0.2585,0.5685,1.2571,0.7178,0.5622,2.9319,0.9115,1.3103,2.4933,1.0171,0.328,,,0.9432,1.8429,2.5677,0.167,0.82,0.2686,,
2014/4/22,0,1.7192,-1.6722,-1.8868,-0.3846,-0.8065,0,-1.232,-1.1677,-0.5682,0.7949,1.2687,-1.731,0.9238,,,0,0,-0.956,-2.5225,1.2774,6.9692,,,0.4236,1.7059,1.0349,1.3323,1.1529,0.4041,0.5971,1.2859,1.0761,0.9753,0.8126,1.5484,0.8259,0.1613,,,0.9707,,2.343,0.9817,1.2006,3.8717,,,3971450811,1129984919,2540004321,1780218284,1826937292,2758960930,2346460591,1036538598,6182022858,2810323173,2132149133,4467537479,1757773787,8906715500,,,3370169880,1623300000,4154823040,2392734800,1704234521,3441458704,,,12.0318,-3.4122,-9.7321,18.2657,200.5872,61.5871,77.3999,-3.3016,24.839,142.0469,28.0513,53.029,102.6228,42.2254,,,166.0325,202.7991,17.3847,121.5727,69.448,88.3958,,,1.3418,11.0357,4.8703,1.4239,2.0221,1.5138,1.3547,2.9312,3.6962,4.6589,1.4281,2.5984,1.7892,1.3822,,,1.3951,3.9153,2.3062,1.0438,1.8158,0.9468,,,3.867,0.9626,1.0767,0.2536,0.5663,1.247,0.7178,0.5553,2.8976,0.9064,1.3207,2.5249,0.9994,0.3311,,,0.9432,1.8429,2.5431,0.1628,0.8304,0.2873,,
2014/4/23,-0.9202,3.9437,1.0204,-0.8876,-0.7722,0.813,2.1201,0.2079,0.7519,0.9524,-1.4196,2.3918,0.9485,-0.3432,,,0.8889,0,1.5444,0,0.9009,-0.4545,,,0.3316,4.2725,0.6521,0.7698,1.3426,0.3291,1.1707,1.4599,0.5807,0.8761,0.7347,2.2123,0.43,0.0871,,,0.7555,,1.1795,0.4304,2.1198,2.0037,,,3934903717,1174547705,2565922733,1764417530,1812829669,2781391507,2396208872,1038693564,6228504233,2837088156,2101882031,4574392021,1774446439,8876143250,,,3400126946,1623300000,4218990191,2392734800,1719587985,3425815710,,,11.9211,-3.5467,-9.8314,18.1036,199.0382,62.0878,79.0409,-3.3084,25.0258,143.3997,27.6531,54.2974,103.5962,42.0805,,,167.5083,202.7991,17.6532,121.5727,70.0737,87.994,,,1.3294,11.4709,4.92,1.4112,2.0065,1.5261,1.3834,2.9373,3.724,4.7032,1.4078,2.6605,1.8062,1.3775,,,1.4075,3.9153,2.3418,1.0438,1.8322,0.9425,,,3.8315,1.0006,1.0876,0.2513,0.5619,1.2571,0.733,0.5564,2.9194,0.915,1.302,2.5853,1.0089,0.3299,,,0.9516,1.8429,2.5824,0.1628,0.8379,0.286,,
