ÈÕÆÚ,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH
2015/2/27,0.5891,0.4815,0,3.1311,3.4045,0,,2.7513,1.4421,,,,-0.4854,-0.1961,1.4793,,,,,1.9547,2.4117,3.3218,1.9456,13.6632,,,3.2915,2.1815,,,,1.536,0.8988,2.0282,,,,,3338826758,3285308904,5554631903,4775001021,2236935684,1952801665,,1282880112,1557984067,,,,2788000000,5725366600,7467110000,,,,,31.8799,72.5882,57.4806,34.9472,27.1677,257.8695,,101.1171,36.6172,,,,26.6624,17.2556,26.8246,,,,,1.4037,1.6929,4.0188,5.631,3.1243,3.4014,,5.7911,4.1935,,,,4.9455,2.0482,2.1161,,,,,0.952,1.0616,0.9006,7.1162,3.2889,1.5867,,3.6581,3.5861,,,,1.3981,0.7011,0.8035,,,,
2015/3/2,2.3426,0.639,0.4372,3.8899,0.5165,0,,1.2358,1.5104,,,,0.3049,-1.0478,3.207,,,,,3.445,3.2621,2.4722,2.2798,6.9955,,,3.1981,1.5161,,,,2.0843,2.1881,2.5686,,,,,3417042319,3306301293,5578914447,4960745843,2248488612,1952801665,,1298734449,1581516479,,,,2796500000,5665375856,7706580000,,,,,32.6267,73.052,57.7319,36.3067,27.308,257.8695,,102.3667,37.1703,,,,26.7437,17.0748,27.6849,,,,,1.4366,1.7037,4.0364,5.85,3.1404,3.4014,,5.8627,4.2569,,,,4.9606,2.0267,2.1839,,,,,0.9743,1.0683,0.9045,7.393,3.3059,1.5867,,3.7033,3.6403,,,,1.4024,0.6937,0.8292,,,,
2015/3/3,-0.7153,-0.3175,-2.1763,0.274,4.5601,0,,0.7121,-0.4376,,,,-1.155,2.7134,1.4124,,,,,3.2028,3.2797,2.6687,2.4499,12.3428,,,4.5219,1.6226,,,,1.8319,2.2765,3.8239,,,,,3392599957,3295805098,5457501728,4974336927,2351020848,1952801665,,1307982812,1574595181,,,,2764200000,5819102137,7815430000,,,,,32.3933,72.8201,56.4755,36.4061,28.5532,257.8695,,103.0957,37.0076,,,,26.4348,17.5381,28.0759,,,,,1.4263,1.6983,3.9485,5.866,3.2836,3.4014,,5.9044,4.2382,,,,4.9033,2.0817,2.2148,,,,,0.9673,1.0649,0.8848,7.4133,3.4566,1.5867,,3.7296,3.6243,,,,1.3862,0.7125,0.8409,,,,
2015/3/4,3.3141,3.5032,4.5606,-0.1821,0.9214,0,,2.8283,0.6593,,,,0.6765,2.7062,1.0028,,,,,3.1133,5.1241,4.0701,1.7721,6.957,,,4.3292,2.7656,,,,1.4361,2.3768,3.8538,,,,,3505034826,3411263239,5706397802,4965276204,2372682588,1952801665,,1344976266,1584977128,,,,2782900000,5976577839,7893802000,,,,,33.4669,75.3711,59.0512,36.3398,28.8163,257.8695,,106.0115,37.2516,,,,26.6136,18.0127,28.3575,,,,,1.4736,1.7578,4.1286,5.8553,3.3139,3.4014,,6.0714,4.2662,,,,4.9365,2.138,2.237,,,,,0.9994,1.1023,0.9252,7.3998,3.4885,1.5867,,3.8351,3.6482,,,,1.3956,0.7318,0.8494,,,,
2015/3/5,0.4184,-0.9231,-1.7021,2.646,-2.9215,0,,-0.7859,1.1354,,,,5.0092,2.3212,-0.717,,,,,3.3114,3.5582,2.2698,2.8664,5.9447,,,3.3636,2.4084,,,,6.9421,2.868,2.4779,,,,,3519700243,3379774655,5609267627,5096656688,2303365020,1952801665,,1334406708,1602972501,,,,2922300000,6115306434,7837200000,,,,,33.6069,74.6754,58.046,37.3014,27.9745,257.8695,,105.1784,37.6746,,,,27.9467,18.4308,28.1541,,,,,1.4798,1.7416,4.0583,6.0103,3.2171,3.4014,,6.0237,4.3146,,,,5.1838,2.1877,2.221,,,,,1.0036,1.0921,0.9094,7.5955,3.3865,1.5867,,3.805,3.6897,,,,1.4655,0.7488,0.8433,,,,
2015/3/6,-1.6667,0.1553,-2.8139,1.6889,1.0031,0,,-2.9703,-2.8066,,,,-1.4543,-2.6977,-0.0556,,,,,1.9083,2.9529,3.054,2.5114,8.4953,,,3.2302,3.7203,,,,3.5302,2.1663,1.7739,,,,,3461038572,3385022752,5451431092,5182733556,2326470876,1952801665,,1294770865,1557984067,,,,2879800000,5950331889,7832846000,,,,,33.0468,74.7913,56.4127,37.9313,28.2551,257.8695,,102.0543,36.6172,,,,27.5403,17.9336,28.1385,,,,,1.4551,1.7443,3.9441,6.1118,3.2493,3.4014,,5.8448,4.1935,,,,5.1084,2.1286,2.2197,,,,,0.9868,1.0938,0.8838,7.7238,3.4205,1.5867,,3.692,3.5861,,,,1.4442,0.7286,0.8428,,,,
2015/3/9,1.4124,2.0155,0.4454,0,1.676,0,,0.9184,-0.6664,,,,1.3577,1.4493,4.5581,,,,,2.0965,4.0601,2.1195,1.8755,6.3281,,,1.7923,2.2662,,,,2.659,1.5138,5.183,,,,,3509923298,3453248017,5475713636,5182733556,2365462008,1952801665,,1306661618,1547602121,,,,2918900000,6036568583,8189874000,,,,,33.5135,76.2987,56.664,37.9313,28.7286,257.8695,,102.9915,36.3732,,,,27.9142,18.1935,29.4211,,,,,1.4757,1.7795,3.9617,6.1118,3.3038,3.4014,,5.8985,4.1656,,,,5.1777,2.1595,2.3209,,,,,1.0008,1.1158,0.8878,7.7238,3.4778,1.5867,,3.7259,3.5622,,,,1.4638,0.7392,0.8812,,,,
2015/3/10,0.2786,-0.304,-0.8869,-0.9615,-0.6105,0,,2.3256,1.0286,,,,2.6791,5.9006,1.967,,,,,1.8905,2.9381,1.9105,1.6035,2.8745,,,3.1045,2.2644,,,,3.5941,2.8074,5.2825,,,,,3519700243,3442751822,5427148548,5132899580,2351020848,1952801665,,1337049097,1563521105,,,,2997100000,6392763623,8350972000,,,,,33.6069,76.0668,56.1614,37.5666,28.5532,257.8695,,105.3867,36.7473,,,,28.6621,19.2671,29.9998,,,,,1.4798,1.7741,3.9266,6.053,3.2836,3.4014,,6.0356,4.2084,,,,5.3164,2.2869,2.3666,,,,,1.0036,1.1124,0.8799,7.6496,3.4566,1.5867,,3.8125,3.5989,,,,1.503,0.7828,0.8986,,,,
2015/3/11,1.6667,-0.7622,-1.7897,-2.2065,6.3268,0,,-0.3953,-1.1952,,,,-1.418,-0.7038,-0.365,,,,,2.4463,2.2111,2.155,1.4063,6.6899,,,6.5283,1.835,,,,2.4271,3.8608,3.9231,,,,,3578361914,3416511336,5330018373,5019640542,2499764796,1952801665,,1331764318,1544833602,,,,2954600000,6347770566,8320494000,,,,,34.167,75.487,55.1563,36.7377,30.3597,257.8695,,104.9701,36.3081,,,,28.2556,19.1314,29.8903,,,,,1.5044,1.7605,3.8563,5.9195,3.4914,3.4014,,6.0118,4.1581,,,,5.2411,2.2708,2.3579,,,,,1.0203,1.104,0.8642,7.4808,3.6753,1.5867,,3.7975,3.5558,,,,1.4817,0.7773,0.8953,,,,
2015/3/12,-1.2295,-0.768,1.139,6.0469,-3.8706,0,,-2.4802,-0.9409,,,,-2.0138,0.5907,-5.7561,,,,,2.6538,2.054,2.0473,3.897,5.3074,,,5.6364,1.9147,,,,2.1781,3.2076,4.5211,,,,,3534365661,3390270849,5390724732,5323174763,2403009024,1952801665,,1298734449,1530298877,,,,2895100000,6385264780,7841554000,,,,,33.7469,74.9073,55.7845,38.9592,29.1846,257.8695,,102.3667,35.9665,,,,27.6866,19.2445,28.1698,,,,,1.4859,1.747,3.9002,6.2774,3.3562,3.4014,,5.8627,4.119,,,,5.1355,2.2842,2.2222,,,,,1.0078,1.0955,0.874,7.9331,3.533,1.5867,,3.7033,3.5224,,,,1.4519,0.7819,0.8438,,,,
2015/3/13,0.4149,1.548,-0.1126,0.1702,1.3822,0,,5.2899,0,,,,1.2918,4.8738,-0.7773,,,,,1.5247,2.0011,1.9758,1.6194,3.5456,,,8.9009,1.5111,,,,1.3306,2.5476,8.6878,,,,,3549031079,3442751822,5384654097,5332235486,2436223692,1952801665,,1367436577,1530298877,,,,2932500000,6696466763,7780598000,,,,,33.8869,76.0668,55.7217,39.0255,29.588,257.8695,,107.7818,35.9665,,,,28.0443,20.1824,27.9508,,,,,1.4921,1.7741,3.8958,6.2881,3.4026,3.4014,,6.1728,4.119,,,,5.2019,2.3956,2.2049,,,,,1.0119,1.1124,0.873,7.9466,3.5819,1.5867,,3.8992,3.5224,,,,1.4706,0.82,0.8372,,,,
2015/3/16,3.719,2.1341,2.2548,0.5947,3.6752,0,,1.9324,3.1208,,,,1.4493,5.7111,0.4477,,,,,2.6723,4.2679,3.9506,1.4802,5.2066,,,5.9524,5.0273,,,,2.6496,3.2324,10.9132,,,,,3681019838,3516225184,5506066816,5363948016,2525758884,1952801665,,1393860472,1578055830,,,,2975000000,7078907754,7815430000,,,,,35.1472,77.6902,56.9781,39.2576,30.6754,257.8695,,109.8646,37.0889,,,,28.4507,21.335,28.0759,,,,,1.5476,1.8119,3.9837,6.3255,3.5277,3.4014,,6.2921,4.2476,,,,5.2772,2.5324,2.2148,,,,,1.0496,1.1362,0.8927,7.9939,3.7135,1.5867,,3.9745,3.6323,,,,1.4919,0.8668,0.8409,,,,
2015/3/17,0.3984,10,-0.7718,0.3378,1.7724,0,,2.1801,2.8947,,,,0.1143,-2.2246,1.2256,,,,,3.2442,16.7027,5.363,1.6419,6.0188,,,7.0949,5.3612,,,,2.3637,2.3607,7.1831,,,,,3695685255,3867847703,5463572364,5382069462,2570526480,1952801665,,1424247951,1623736394,,,,2978400000,6921432052,7911218000,,,,,35.2872,85.4592,56.5383,39.3902,31.2191,257.8695,,112.2597,38.1626,,,,28.4832,20.8604,28.42,,,,,1.5538,1.9931,3.9529,6.3468,3.5902,3.4014,,6.4293,4.3705,,,,5.2833,2.476,2.2419,,,,,1.0537,1.2498,0.8858,8.0209,3.7793,1.5867,,4.0612,3.7375,,,,1.4936,0.8475,0.8513,,,,
2015/3/18,7.672,10.0407,5.3333,-0.5892,-0.3371,0,,3.9889,1.7477,,,,1.9977,5.2546,2.8068,,,,,9.5574,21.5079,7.1787,1.627,4.3318,,,12.9361,2.24,,,,3.8645,3.3286,6.5473,,,,,3979216664,4256206902,5754962890,5350356932,2561861784,1952801665,,1481059326,1652113713,,,,3037900000,7285125936,8133272000,,,,,37.9945,94.0399,59.5537,39.1581,31.1139,257.8695,,116.7376,38.8295,,,,29.0522,21.9565,29.2177,,,,,1.673,2.1932,4.1637,6.3095,3.5781,3.4014,,6.6857,4.4469,,,,5.3888,2.6061,2.3049,,,,,1.1346,1.3753,0.933,7.9736,3.7666,1.5867,,4.2232,3.8028,,,,1.5235,0.892,0.8751,,,,
2015/3/19,-0.1229,3.2059,-2.2152,-1.1854,-3.2131,0,,-1.0705,0.1257,,,,1.0632,0.6176,-1.3919,,,,,4.6037,19.2579,5.4744,2.1701,8.5092,,,5.4716,3.5445,,,,2.9922,2.5525,5.0749,,,,,3974328191,4392657432,5627479535,5286931871,2479547172,1952801665,,1465204989,1654190103,,,,3070200000,7330118993,8020068000,,,,,37.9478,97.0548,58.2345,38.694,30.1142,257.8695,,115.488,38.8783,,,,29.3611,22.0921,28.811,,,,,1.6709,2.2635,4.0715,6.2347,3.4631,3.4014,,6.6142,4.4525,,,,5.4461,2.6222,2.2728,,,,,1.1332,1.4194,0.9124,7.8791,3.6456,1.5867,,4.178,3.8076,,,,1.5397,0.8975,0.863,,,,
2015/3/20,0.615,3.2258,-0.3236,1.5424,0.5242,0,,0,6.1925,,,,-0.2769,0,1.8458,,,,,3.9156,14.3673,2.9679,2.5247,5.6375,,,4.5359,4.174,,,,2.4236,,5.2622,,,,,3998770554,4534356059,5609267627,5368478378,2492544216,1952801665,,1465204989,1756625306,,,,3061700000,7330118993,8168104000,,,,,38.1812,100.1856,58.046,39.2908,30.2721,257.8695,,115.488,41.2859,,,,29.2799,22.0921,29.3428,,,,,1.6812,2.3366,4.0583,6.3308,3.4813,3.4014,,6.6142,4.7282,,,,5.431,2.6222,2.3147,,,,,1.1402,1.4652,0.9094,8.0006,3.6647,1.5867,,4.178,4.0433,,,,1.5354,0.8975,0.8789,,,,
2015/3/23,0.6112,9.9537,1.1905,1.2658,5.2144,0,,1.8936,3.5855,,,,0.3887,0,1.4392,,,,,3.3851,9.1835,4.7152,2.7134,7.531,,,5.2994,4.2569,,,,3.0618,,9.0952,,,,,4023212917,4985692426,5676044623,5436433800,2622514656,1952801665,,1492950079,1819609113,,,,3073600000,7330118993,8285662000,,,,,38.4145,110.1577,58.7371,39.7881,31.8505,257.8695,,117.6749,42.7662,,,,29.3937,22.0921,29.7652,,,,,1.6915,2.5691,4.1066,6.411,3.6628,3.4014,,6.7394,4.8977,,,,5.4521,2.6222,2.348,,,,,1.1471,1.611,0.9203,8.1019,3.8558,1.5867,,4.2571,4.1883,,,,1.5414,0.8975,0.8915,,,,
2015/3/24,1.8226,10,2.4599,-0.0833,-1.2665,0,,-0.6195,0.989,,,,-1.6593,10.0256,-2.2596,,,,,5.1911,19.3204,7.1567,2.8825,4.9671,,,7.3012,4.1934,,,,3.3457,0.5525,8.6149,,,,,4096540005,5484261668,5815669250,5431903439,2589299988,1952801665,,1483701715,1837604486,,,,3022600000,8065005603,8098440000,,,,,39.1147,121.1735,60.1819,39.755,31.4472,257.8695,,116.9459,43.1891,,,,28.9059,24.307,29.0926,,,,,1.7223,2.8261,4.2077,6.4056,3.6164,3.4014,,6.6977,4.9462,,,,5.3617,2.8851,2.295,,,,,1.168,1.7721,0.9429,8.0952,3.8069,1.5867,,4.2307,4.2297,,,,1.5158,0.9875,0.8714,,,,
2015/3/25,-0.2387,10.0478,3.7578,-1.251,3.2906,0,,2.2262,0.565,,,,5.0056,9.9954,6.0215,,,,,4.2863,25.7203,8.3729,1.8342,6.8759,,,6.9845,4.267,,,,4.7296,7.7849,10.968,,,,,4086763060,6035311884,6034212144,5363948016,2674502832,1952801665,,1516731584,1847986433,,,,3173900000,8871131222,8586088000,,,,,39.0213,133.3489,62.4435,39.2576,32.4819,257.8695,,119.5493,43.4331,,,,30.3529,26.7366,30.8444,,,,,1.7182,3.11,4.3658,6.3255,3.7354,3.4014,,6.8468,4.9741,,,,5.6301,3.1735,2.4332,,,,,1.1653,1.9501,0.9783,7.9939,3.9322,1.5867,,4.3249,4.2536,,,,1.5917,1.0862,0.9239,,,,
2015/3/26,0.5981,6.5217,-0.7042,0.3378,-1.6199,0,,3.1359,-5.0187,,,,-1.0177,-4.3111,2.0791,,,,,4.1643,22.2045,5.0709,2.4672,5.125,,,11.2633,5.368,,,,5.1643,5.0692,10.9744,,,,,4111205423,6428919180,5991717693,5382069462,2631179352,1952801665,,1564294596,1755241046,,,,3141600000,8488690231,8764602000,,,,,39.2547,142.0455,62.0037,39.3902,31.9558,257.8695,,123.2983,41.2533,,,,30.044,25.5839,31.4857,,,,,1.7284,3.3128,4.335,6.3468,3.6749,3.4014,,7.0615,4.7245,,,,5.5728,3.0367,2.4838,,,,,1.1722,2.0773,0.9714,8.0209,3.8685,1.5867,,4.4605,4.0402,,,,1.5755,1.0394,0.9431,,,,
2015/3/27,-0.8323,-6.2857,0.2026,-0.5892,4.9945,0,,1.3514,-1.0252,,,,0,-2.1201,0.9439,,,,,2.6612,14.6291,3.7465,1.9653,4.7433,,,9.5225,2.733,,,,2.6544,2.4637,6.8833,,,,,4076986115,6024815689,6003858964,5350356932,2762593908,1952801665,,1585433712,1737245673,,,,3141600000,8308718000,8847328000,,,,,38.928,133.1169,62.1294,39.1581,33.5518,257.8695,,124.9645,40.8304,,,,30.044,25.0415,31.7829,,,,,1.7141,3.1046,4.3438,6.3095,3.8585,3.4014,,7.1569,4.676,,,,5.5728,2.9723,2.5072,,,,,1.1625,1.9468,0.9734,7.9736,4.0617,1.5867,,4.5208,3.9987,,,,1.5755,1.0174,0.952,,,,
2015/3/30,0.7194,0.0871,-1.82,-0.0847,-4.6001,0,,-1.5833,5.498,,,,0.3788,-4.3321,-0.2953,,,,,3.2461,12.7337,4.258,2.1393,10.003,,,9.2912,4.5082,,,,2.4499,5.3142,6.2033,,,,,4106316950,6030063786,5894587517,5345826570,2635511700,1952801665,,1560331012,1832759578,,,,3153500000,7948773538,8821204000,,,,,39.208,133.2329,60.9986,39.125,32.0084,257.8695,,122.9859,43.0752,,,,30.1578,23.9567,31.689,,,,,1.7264,3.1073,4.2648,6.3041,3.681,3.4014,,7.0436,4.9331,,,,5.5939,2.8436,2.4998,,,,,1.1708,1.9484,0.9557,7.9669,3.8749,1.5867,,4.4492,4.2186,,,,1.5814,0.9733,0.9492,,,,
2015/3/31,-2.5,0.7833,-2.6777,2.2881,-1.6438,0,,5.6732,-1.0196,,,,4.1509,1.3208,-1.0365,,,,,3.1741,11.6981,4.6737,3.9379,6.9268,,,15.3352,2.8833,,,,7.1593,3.2036,4.3749,,,,,4003659027,6077296662,5736750982,5468146331,2592188220,1952801665,,1648851060,1814072075,,,,3284400000,8053757339,8729770000,,,,,38.2278,134.2765,59.3653,40.0202,31.4822,257.8695,,129.963,42.636,,,,31.4096,24.2731,31.3606,,,,,1.6832,3.1316,4.1506,6.4484,3.6205,3.4014,,7.4432,4.8828,,,,5.8261,2.8811,2.4739,,,,,1.1416,1.9637,0.9301,8.1492,3.8112,1.5867,,4.7016,4.1756,,,,1.6471,0.9862,0.9393,,,,
2015/4/1,1.7094,4.0587,1.4815,10.0249,1.5599,0,,0,1.1828,,,,2.0186,0.8845,3.6908,,,,,3.1174,13.013,4.169,5.4143,4.8234,,,,4.4278,,,,5.3523,2.3469,6.1009,,,,,4072097642,6323957234,5821739886,6016320072,2632623468,1952801665,,1648851060,1835528097,,,,3350700000,8124996347,9051966000,,,,,38.8813,139.7264,60.2447,44.0322,31.9733,257.8695,,129.963,43.1403,,,,32.0436,24.4878,32.518,,,,,1.712,3.2587,4.2121,7.0948,3.6769,3.4014,,7.4432,4.9406,,,,5.9437,2.9066,2.5652,,,,,1.1611,2.0434,0.9439,8.9661,3.8706,1.5867,,4.7016,4.225,,,,1.6803,0.9949,0.974,,,,
2015/4/2,3.2413,-1.9087,1.5641,9.0361,0.2194,0,,0,5.7692,,,,4.2111,3.8302,3.1746,,,,,4.721,8.8923,4.9432,6.7122,5.8854,,,,5.8457,,,,5.4789,3.7335,6.7295,,,,,4204086402,6203250997,5912799425,6559963452,2638399932,1952801665,,1648851060,1941423949,,,,3491800000,8436198330,9339330000,,,,,40.1416,137.0594,61.187,48.011,32.0435,257.8695,,129.963,45.6292,,,,33.393,25.4257,33.5503,,,,,1.7675,3.1965,4.2779,7.7359,3.685,3.4014,,7.4432,5.2256,,,,6.194,3.0179,2.6466,,,,,1.1987,2.0044,0.9586,9.7763,3.8791,1.5867,,4.7016,4.4687,,,,1.7511,1.033,1.0049,,,,
2015/4/3,6.8605,3.6379,-0.616,-0.5525,1.4778,0,,0,0.4991,,,,5.0146,1.8667,6.5268,,,,,6.7018,11.9584,4.4767,4.5092,9.3878,,,,3.6762,,,,5.121,3.0135,10.7581,,,,,4492506283,6428919180,5876375609,6523720560,2677391064,1952801665,,1648851060,1951113765,,,,3666900000,8593674032,9948890000,,,,,42.8955,142.0455,60.8101,47.7457,32.517,257.8695,,129.963,45.8569,,,,35.0675,25.9003,35.7401,,,,,1.8888,3.3128,4.2516,7.6932,3.7395,3.4014,,7.4432,5.2517,,,,6.5046,3.0743,2.8194,,,,,1.2809,2.0773,0.9527,9.7223,3.9365,1.5867,,4.7016,4.491,,,,1.8389,1.0523,1.0705,,,,
2015/4/7,0.6529,-2.0408,3.8223,9.6528,8.9536,0,,0,2.0929,,,,-2.8744,-1.8761,2.7571,,,,,5.6169,10.7684,7.5568,5.1412,9.1525,,,,3.7739,,,,7.8096,4.4609,8.0608,,,,,4521837118,6297716748,6100989140,7153440809,2917114320,1952801665,,1648851060,1991949421,,,,3561500000,8432448909,10223192000,,,,,43.1755,139.1466,63.1345,52.3545,35.4285,257.8695,,129.963,46.8167,,,,34.0596,25.4144,36.7255,,,,,1.9011,3.2452,4.4141,8.4358,4.0743,3.4014,,7.4432,5.3616,,,,6.3176,3.0166,2.8971,,,,,1.2893,2.0349,0.9892,10.6608,4.2889,1.5867,,4.7016,4.585,,,,1.786,1.0325,1.1,,,,
2015/4/8,4.6486,-2.4167,-0.6965,-1.2033,2.9703,0,,0,10.0069,,,,-2.864,-4.0462,-2.0443,,,,,6.0829,12.0653,6.5008,3.9921,9.3655,,,,9.082,,,,6.4852,4.0107,8.545,,,,,4732041438,6145521927,6058494688,7067363940,3003761280,1952801665,,1648851060,2191282789,,,,3459500000,8091251554,10014200000,,,,,45.1826,135.7839,62.6947,51.7246,36.4808,257.8695,,129.963,51.5016,,,,33.0841,24.3861,35.9747,,,,,1.9895,3.1668,4.3834,8.3342,4.1953,3.4014,,7.4432,5.8981,,,,6.1367,2.8945,2.8379,,,,,1.3492,1.9858,0.9823,10.5325,4.4163,1.5867,,4.7016,5.0438,,,,1.7349,0.9907,1.0775,,,,
2015/4/9,-3.3058,-6.9172,-3.1062,0.3846,-4.7115,0,,0,6.1276,,,,0.5897,-1.8072,-4.087,,,,,7.5923,13.5651,4.6174,3.2924,6.2516,,,,8.9547,,,,3.6925,2.8869,8.1675,,,,,4575610316,5720426046,5870304973,7094546109,2862237912,1952801665,,1648851060,2325555960,,,,3479900000,7945024116,9604924000,,,,,43.689,126.3915,60.7473,51.9235,34.762,257.8695,,129.963,54.6574,,,,33.2792,23.9454,34.5044,,,,,1.9237,2.9477,4.2472,8.3663,3.9976,3.4014,,7.4432,6.2596,,,,6.1729,2.8422,2.7219,,,,,1.3046,1.8484,0.9517,10.573,4.2082,1.5867,,4.7016,5.3529,,,,1.7451,0.9728,1.0335,,,,
2015/4/10,0.5342,1.1009,1.0341,-0.3193,4.5913,0,,0,-0.2976,,,,0.9282,1.0854,2.8558,,,,,7.2557,8.2083,4.1217,3.7254,6.9486,,,,5.423,,,,2.8317,3.4885,5.3921,,,,,7014282279,5783403214,5931011333,7071894302,2993652468,1952801665,,1648851060,2318634663,,,,3512200000,8031260810,9879226000,,,,,43.9223,127.783,61.3755,51.7577,36.358,257.8695,,129.963,54.4947,,,,33.5881,24.2053,35.4898,,,,,1.934,2.9802,4.2911,8.3396,4.1812,3.4014,,7.4432,6.2409,,,,6.2302,2.8731,2.7996,,,,,1.3116,1.8687,0.9616,10.5392,4.4014,1.5867,,4.7016,5.337,,,,1.7613,0.9834,1.063,,,,
2015/4/13,-0.9564,-0.363,4.2989,4.8687,7.4288,0,,0,8.0299,,,,1.5489,2.2876,-0.1763,,,,,4.9132,11.4277,7.1239,4.5945,8.7321,,,,9.7011,,,,3.5809,3.1475,6.8577,,,,,6947195626,5762410824,6185978043,7416201776,3216046332,1952801665,,1648851060,2504817565,,,,3566600000,8214982463,9861810000,,,,,43.5022,127.3192,64.014,54.2776,39.059,257.8695,,129.963,58.8706,,,,34.1083,24.759,35.4273,,,,,1.9155,2.9694,4.4756,8.7456,4.4918,3.4014,,7.4432,6.7421,,,,6.3267,2.9388,2.7947,,,,,1.2991,1.862,1.0029,11.0524,4.7284,1.5867,,4.7016,5.7655,,,,1.7886,1.0059,1.0611,,,,
2015/4/14,0.4292,1.0929,-1.472,4.5205,7.2744,0,,0,-5.858,,,,-1.7159,7.6221,-2.0751,,,,,5.1382,11.8932,5.7986,3.7667,11.9868,,,,6.0418,,,,3.9786,6.0467,6.4779,,,,,6977011916,5825387992,6094918504,7751448527,3449993124,1952801665,,1648851060,2358086058,,,,3505400000,8841135850,9657172000,,,,,43.689,128.7106,63.0717,56.7312,41.9003,257.8695,,129.963,55.4219,,,,33.5231,26.6462,34.6921,,,,,1.9237,3.0018,4.4097,9.141,4.8186,3.4014,,7.4432,6.3471,,,,6.2181,3.1628,2.7367,,,,,1.3046,1.8823,0.9882,11.552,5.0724,1.5867,,4.7016,5.4278,,,,1.7579,1.0826,1.0391,,,,
2015/4/15,-6.1966,-7.1171,-4.3825,-1.578,0.879,0,,0,-5.2539,,,,-4.9467,-1.145,-5.4103,,,,,7.5865,11.4952,4.3049,2.9482,9.0446,,,,5.3882,,,,3.6808,5.0423,5.0203,,,,,6544675708,5410788306,5827810522,7629128766,3480319560,1952801665,,1648851060,2234194833,,,,3332000000,8739901470,9134692000,,,,,40.9817,119.5501,60.3076,55.836,42.2686,257.8695,,129.963,52.5101,,,,31.8648,26.3411,32.8152,,,,,1.8045,2.7882,4.2164,8.9967,4.8609,3.4014,,7.4432,6.0136,,,,5.9105,3.1266,2.5886,,,,,1.2238,1.7483,0.9449,11.3697,5.117,1.5867,,4.7016,5.1426,,,,1.671,1.0702,0.9829,,,,
2015/4/16,0.3417,4.6557,0.7292,7.8979,-0.7884,0,,0,1.2392,,,,1.3776,0.2145,0.7626,,,,,3.1458,8.4456,3.7351,5.1557,7.0306,,,,5.4521,,,,2.7722,2.9064,3.7911,,,,,6567037925,5662696976,5870304973,8231666846,3452881356,1952801665,,1648851060,2261880023,,,,3377900000,8758648577,9204356000,,,,,41.1218,125.116,60.7473,60.2459,41.9354,257.8695,,129.963,53.1608,,,,32.3038,26.3976,33.0654,,,,,1.8107,2.918,4.2472,9.7073,4.8226,3.4014,,7.4432,6.0882,,,,5.9919,3.1333,2.6084,,,,,1.228,1.8297,0.9517,12.2677,5.0766,1.5867,,4.7016,5.2063,,,,1.694,1.0725,0.9904,,,,
2015/4/17,0.7946,-0.6487,-0.1034,-1.8162,-3.3459,0,,0,-2.4174,,,,3.2209,3.4247,-0.2365,,,,,3.7143,5.3691,4.3159,3.4881,5.0558,,,,4.7881,,,,3.7935,4.4852,4.6805,,,,,6619216433,5625960295,5864234337,8082164916,3337352076,1952801665,,1648851060,2207201773,,,,3486700000,9058602296,9182586000,,,,,41.4485,124.3043,60.6845,59.1517,40.5323,257.8695,,129.963,51.8757,,,,33.3442,27.3016,32.9872,,,,,1.825,2.8991,4.2428,9.531,4.6612,3.4014,,7.4432,5.941,,,,6.1849,3.2406,2.6022,,,,,1.2377,1.8179,0.9508,12.0449,4.9068,1.5867,,4.7016,5.0805,,,,1.7485,1.1092,0.9881,,,,
