ÈÕÆÚ,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH
2016/3/18,2.4896,3.9521,0.7088,3.4535,3.1682,2.6928,5.5129,6.8804,,,,2.5675,3.36,0,4.9493,4.5195,4.9329,4.8387,9.9363,,,,,,,2.9874,2.1583,,,,,2.9838,10.948,7.4296,6.1065,2.8119,4.3598,2.5066,25.322,,,,3.4992,2.3382,3.7998,2.8003,5.6108,4.6112,1.2197,12.7847,,,,,,,1.4361,2.0951,,,,,3652874444,6704436696,11348680499,5824594456,3973633810,4500050542,45206046565,1600000000,,,,4673093447,2176693770,4572000000,2726361768,1499823989,2464495412,4956580122,805994500,,,,,,,16768000000,4371896000,,,,,383.2609,101.5362,53.2208,422.8693,26.337,194.3791,36.045,88.5966,,,,51.7427,50.6936,114.6757,56.3888,42.1724,77.2657,78.9427,78.4032,,,,,,,23.56,71.5466,,,,,2.6118,4.0894,6.375,2.1928,3.728,5.5893,5.535,8.954,,,,4.0344,2.8975,6.1163,5.2308,2.5983,4.7741,6.0756,6.5836,,,,,,,2.013,1.9714,,,,,3.3504,2.9087,5.2513,7.2048,2.4603,4.5438,6.8107,8.5329,,,,5.4128,2.0373,4.0123,5.7044,6.6393,5.8976,3.1836,5.944,,,,,,,1.0692,3.108,,,,
2016/3/21,2.2267,2.1889,1.3535,1.8868,1.378,6.3568,3.1982,6.25,,,,0.5777,1.6254,7.9615,0.2706,1.8052,3.5216,3.0128,6.515,,,,,,,1.8321,1.4085,,,,,2.2558,9.4706,6.2517,6.4354,2.3666,5.1477,2.4019,22.0861,,,,2.4749,2.4745,3.4634,3.7812,5.8411,4.3988,1.2928,16.1724,,,,,,,1.1138,1.9295,,,,,3734213753,6851192799,11502290143,5934492465,4028388607,4786108582,46651838428,1700000000,,,,4700088210,2212073468,4936000000,2733738858,1526898898,2551284952,5105912985,858505000,,,,,,,17075200000,4433472000,,,,,391.795,103.7588,53.9411,430.8479,26.6999,206.7353,37.1978,94.1339,,,,52.0416,51.5175,123.8057,56.5414,42.9337,79.9867,81.3211,83.5112,,,,,,,23.9916,72.5543,,,,,2.6699,4.1789,6.4612,2.2341,3.7794,5.9446,5.712,9.5136,,,,4.0577,2.9446,6.6033,5.2449,2.6453,4.9422,6.2586,7.0125,,,,,,,2.0499,1.9991,,,,,3.425,2.9724,5.3224,7.3407,2.4942,4.8326,7.0286,9.0663,,,,5.444,2.0704,4.3318,5.7198,6.7592,6.1053,3.2795,6.3313,,,,,,,1.0888,3.1518,,,,
2016/3/22,3.1683,-2.593,-1.7094,0.5698,0.932,5.3044,1.2581,0.3529,,,,0.5743,-1.5994,-0.6483,-1.7733,0.3299,-0.6579,-1.6179,1.7476,,,,,,,-1.6492,-1.5278,,,,,4.1102,7.1261,6.2815,6.1135,1.9155,6.4109,2.1977,23.1708,,,,2.1423,1.6325,2.8427,3.9862,5.6327,3.4024,0.9217,14.8788,,,,,,,0.9106,1.2089,,,,,3852525476,6673540674,11305669798,5968307237,4065934753,5039985092,47238744036,1706000000,,,,4727082973,2176693770,4904000000,2685260836,1531936090,2534500182,5023303316,873508000,,,,,,,16793600000,4365738400,,,,,404.2083,101.0683,53.0191,433.3029,26.9487,217.7015,37.6658,94.4661,,,,52.3405,50.6936,123.003,55.5387,43.0753,79.4605,80.0054,84.9706,,,,,,,23.596,71.4458,,,,,2.7545,4.0705,6.3508,2.2469,3.8146,6.2599,5.7838,9.5472,,,,4.081,2.8975,6.5605,5.1519,2.654,4.9097,6.1574,7.1351,,,,,,,2.0161,1.9686,,,,,3.5335,2.8953,5.2314,7.3825,2.5175,5.089,7.117,9.0983,,,,5.4753,2.0373,4.3037,5.6184,6.7815,6.0651,3.2265,6.4419,,,,,,,1.0709,3.1036,,,,
2016/3/23,-0.7678,1.6204,-2.0652,0.5666,-0.1539,-1.6318,1.303,9.4959,,,,-2.2843,0.6192,1.7945,3.5714,1.2741,0.953,0.8855,3.4351,,,,,,,-1.5244,0.8463,,,,,2.4223,6.8571,6.3724,3.8681,1.6709,3.3203,1.4113,27.6615,,,,1.6402,1.6788,1.979,4.0922,4.2239,3.3823,0.8814,14.8281,,,,,,,2.0036,0.9361,,,,,3822947546,6781676750,11072183140,6002122009,4059677062,4957743406,47854279186,1868000000,,,,4619103920,2190171750,4992000000,2781163009,1551455210,2558653875,5067785445,903514000,,,,,,,16537600000,4402684000,,,,,401.105,102.706,51.9241,435.7579,26.9073,214.149,38.1566,103.4366,,,,51.1449,51.0075,125.2103,57.5222,43.6241,80.2177,80.7138,87.8895,,,,,,,23.2363,72.0504,,,,,2.7334,4.1365,6.2196,2.2596,3.8088,6.1578,5.8592,10.4538,,,,3.9877,2.9154,6.6782,5.3359,2.6878,4.9565,6.2119,7.3802,,,,,,,1.9854,1.9852,,,,,3.5064,2.9422,5.1234,7.4244,2.5136,5.0059,7.2097,9.9622,,,,5.3502,2.0499,4.3809,5.8191,6.8679,6.1229,3.255,6.6632,,,,,,,1.0546,3.1299,,,,
2016/3/24,-2.1277,-2.0501,0.0555,-3.3803,-2.5048,-0.1442,-3.3802,5.0857,,,,0.8442,-1.7692,-1.6827,-3.9788,-3.1656,0.8,-1.7555,-3.9852,,,,,,,-2.1672,-0.8392,,,,,1.9392,8.8582,5.7218,3.9327,2.2132,3.9097,1.5281,35.0394,,,,2.1262,1.9669,2.8268,5.8047,4.5647,4.6673,0.9354,14.9876,,,,,,,0.9431,1.2148,,,,,3741608236,6642644653,11078327525,5799233377,3957989583,4950591955,46236710072,1963000000,,,,4658096356,2151422558,4908000000,2670506656,1495828806,2579123106,4978821187,867506800,,,,,,,16179200000,4365738400,,,,,392.5709,100.6004,51.9529,421.028,26.2333,213.8401,36.8668,108.697,,,,51.5767,50.105,123.1034,55.2336,42.2432,80.8595,79.2969,84.3869,,,,,,,22.7327,71.4458,,,,,2.6752,4.0517,6.2231,2.1832,3.7133,6.1489,5.6612,10.9854,,,,4.0214,2.8639,6.5658,5.1236,2.6027,4.9962,6.1028,7.086,,,,,,,1.9423,1.9686,,,,,3.4318,2.8819,5.1262,7.1734,2.4506,4.9987,6.966,10.4689,,,,5.3954,2.0136,4.3072,5.5875,6.6505,6.1719,3.1979,6.3976,,,,,,,1.0317,3.1036,,,,
2016/3/25,0.5929,-0.1163,-1.0538,0.8746,1.6206,-4.442,-0.6811,-5.5425,,,,-0.7083,1.5662,7.009,-2.4467,-0.0838,-1.5397,1.5954,-1.422,,,,,,,1.4241,0.4231,,,,,1.0742,4.8272,3.4385,2.2049,2.3753,3.3562,0.9512,21.7784,,,,1.3353,1.528,4.3861,2.6112,3.5096,3.5004,0.8423,9.8782,,,,,,,0.8511,0.7333,,,,,3763791684,6634920647,10961584196,5849955535,4022130916,4730684837,45921785111,1854200000,,,,4625102756,2185117508,5252000000,2605166714,1672244713,2539412798,5058253560,855171000,,,,,,,16409600000,4384211200,,,,,394.8984,100.4834,51.4054,424.7105,26.6584,204.3413,36.6157,102.6724,,,,51.2114,50.8898,131.7316,53.8821,42.2078,79.6145,80.562,83.1869,,,,,,,23.0564,71.7481,,,,,2.6911,4.047,6.1575,2.2023,3.7735,5.8758,5.6226,10.3766,,,,3.9929,2.9087,7.026,4.9983,2.6005,4.9192,6.2002,6.9853,,,,,,,1.97,1.9769,,,,,3.4521,2.8786,5.0722,7.2361,2.4904,4.7766,6.9186,9.8886,,,,5.3572,2.0452,4.6091,5.4508,6.6449,6.0769,3.2489,6.3067,,,,,,,1.0464,3.1167,,,,
2016/3/28,0.7859,0.5821,1.2892,-2.0231,-4.3952,2.6077,-0.6858,9.9989,,,,4.799,-0.6939,3.3511,-0.89,-1.1326,-0.2741,-0.7538,-2.2807,,,,,,,-1.248,1.4045,,,,,1.6439,6.2817,4.8235,3.2765,5.519,5.4699,1.0338,29.3438,,,,3.4878,2.7816,4.1895,3.6397,3.642,3.3348,1.1505,8.3727,,,,,,,0.8237,1.8095,,,,,3793369615,6673540674,11102905068,5731603834,3845351144,4854047366,45606860151,2039600000,,,,4847059698,2169954780,5428000000,2581981574,1653305700,2532453259,5020126021,835667100,,,,,,,16204800000,4445787200,,,,,398.0017,101.0683,52.0682,416.1181,25.4867,209.6699,36.3646,112.9385,,,,64.5386,50.5366,136.1461,53.4026,41.7297,79.3963,79.9548,81.2897,,,,,,,22.7687,72.7558,,,,,2.7122,4.0705,6.2369,2.1577,3.6077,6.029,5.584,11.4141,,,,5.032,2.8885,7.2615,4.9538,2.5711,4.9057,6.1535,6.826,,,,,,,1.9454,2.0047,,,,,3.4793,2.8953,5.1376,7.0898,2.3809,4.9012,6.8711,10.8774,,,,6.7513,2.031,4.7636,5.4023,6.5696,6.0602,3.2244,6.1628,,,,,,,1.0333,3.1605,,,,
2016/3/29,-2.729,0.2315,-2.7117,-2.8024,-2.9292,-6.814,-1.3183,-2.4809,,,,2.7228,-3.7267,-0.3685,1.4694,-2.588,-5.0921,-3.7975,-3.2515,,,,,,,-1.2638,-3.4626,,,,,1.4971,5.975,3.8546,2.8653,2.8233,4.4546,0.9096,35.1684,,,,4.0244,1.8213,4.6513,4.8467,2.5991,3.4624,0.7027,6.7213,,,,,,,0.7488,1.1772,,,,,3689846857,6688988685,10801830166,5570983667,3732712705,4523292758,45005639772,1989000000,,,,4979034096,2089086900,5408000000,2619920895,1722428617,2403497104,4829488324,808495000,,,,,,,16000000000,4291847200,,,,,387.14,101.3023,50.6562,404.457,24.7402,195.383,35.8852,110.1367,,,,66.2959,48.6533,135.6445,54.1873,40.6498,75.3533,76.9185,78.6465,,,,,,,22.4809,70.2366,,,,,2.6382,4.08,6.0678,2.0973,3.502,5.6182,5.5104,11.1309,,,,5.1691,2.7809,7.2347,5.0266,2.5045,4.6559,5.9198,6.604,,,,,,,1.9208,1.9353,,,,,3.3843,2.902,4.9983,6.8911,2.3112,4.5672,6.7805,10.6075,,,,6.9352,1.9553,4.746,5.4817,6.3996,5.7516,3.102,5.9624,,,,,,,1.0203,3.0511,,,,
2016/3/30,4.4088,7.2748,5.5176,5.1593,3.0176,2.0949,5.757,10.006,,,,-2.4096,6.8548,2.145,4.0628,4.4861,6.5236,3.0263,6.8041,,,,,,,2.56,3.0129,,,,,2.1702,11.4395,5.1485,3.4399,2.9044,3.5711,1.5729,37.1577,,,,5.3268,2.6128,3.6873,3.8425,2.9149,3.5739,0.7203,7.7376,,,,,,,0.6964,1.2431,,,,,3852525476,7175601026,11397835585,5858409228,3845351144,4618049483,47596613309,2183400000,,,,4859057371,2232290438,5524000000,2726361768,1799697845,2560291413,4975643892,863506000,,,,,,,16409600000,4421156800,,,,,404.2083,108.6718,53.4513,425.3242,25.4867,199.476,37.9511,120.9012,,,,64.6984,51.9884,138.554,56.3888,42.4733,80.269,79.2463,83.9977,,,,,,,23.0564,72.3527,,,,,2.7545,4.3768,6.4026,2.2055,3.6077,5.7359,5.8277,12.2189,,,,5.0445,2.9715,7.3899,5.2308,2.6169,4.9597,6.099,7.0534,,,,,,,1.97,1.9936,,,,,3.5335,3.1131,5.274,7.2466,2.3809,4.6629,7.1709,11.6443,,,,6.7681,2.0893,4.8478,5.7044,6.6867,6.1268,3.1959,6.3681,,,,,,,1.0464,3.143,,,,
2016/3/31,2.6871,-2.0452,-2.965,-1.7316,-0.5696,4.336,-0.782,10.0027,,,,-1.2346,-0.0755,-0.0724,5.8755,0.6253,5.9482,1.0856,1.3514,,,,,,,-0.312,0,,,,,3.1118,9.1553,5.3347,3.2886,2.569,4.5509,1.1603,13.7623,,,,2.9302,2.5154,2.1653,4.9353,4.0559,6.4232,0.9162,10.4275,,,,,,,0.7331,1.2403,,,,,3956048234,7028844923,11059894368,5756964913,3823449225,4818290111,47224429265,2401800000,,,,4799069008,2230605690,5520000000,2886550012,1810950646,2712582492,5029657906,875175000,,,,,,,16358400000,4421156800,,,,,415.07,106.4493,51.8665,417.9593,25.3416,208.1254,37.6543,132.9946,,,,63.8996,51.9492,138.4537,59.7019,42.7389,85.0436,80.1066,85.1328,,,,,,,22.9845,72.3527,,,,,2.8285,4.2873,6.2127,2.1673,3.5871,5.9846,5.7821,13.4411,,,,4.9822,2.9693,7.3846,5.5381,2.6333,5.2547,6.1652,7.1487,,,,,,,1.9638,1.9936,,,,,3.6285,3.0495,5.1177,7.1211,2.3673,4.8651,7.1148,12.809,,,,6.6845,2.0877,4.8443,6.0396,6.7285,6.4913,3.2305,6.4542,,,,,,,1.0431,3.143,,,,
2016/4/1,0.3738,-2.4176,-1.8333,-0.7342,-0.5728,-3.3395,0,-2.3233,,,,2.5,-0.6798,1.4493,1.789,1.5327,6.7009,0.6317,0,,,,,,,-1.0955,-0.5571,,,,,2.2333,6.4002,4.4087,2.3672,2.8777,2.322,0.6947,62.2719,,,,3.1724,1.8823,2.3424,4.3335,4.4075,6.9929,0.6263,6.2037,,,,,,,0.7428,0.9022,,,,,3970837199,6858916804,10857129638,5714696448,3801547307,4657382464,47224429265,2346000000,,,,4919045733,2215442963,5600000000,2938189644,1838707553,2894349263,5061430855,875175000,,,,,,,16179200000,4396526400,,,,,416.6216,103.8758,50.9156,414.8906,25.1964,201.175,37.6543,129.9048,,,,65.4971,51.596,140.4602,60.77,43.394,90.7423,80.6126,85.1328,,,,,,,22.7327,71.9496,,,,,2.8391,4.1836,6.0988,2.1514,3.5666,5.7847,5.7821,13.1288,,,,5.1068,2.9491,7.4916,5.6372,2.6736,5.6068,6.2041,7.1487,,,,,,,1.9423,1.9825,,,,,3.642,2.9757,5.0238,7.0688,2.3538,4.7026,7.1148,12.5114,,,,6.8516,2.0735,4.9145,6.1476,6.8316,6.9262,3.251,6.4542,,,,,,,1.0317,3.1255,,,,
2016/4/5,1.676,3.491,7.1307,3.5503,3.5802,1.7274,3.5465,0,,,,4.3902,3.8783,5.1429,4.878,4.8552,4.1301,2.1971,2.6476,,,,,,,2.5316,2.381,,,,,1.843,7.9393,6.864,4.0465,3.1815,2.3771,1.535,,,,,1.4976,2.2943,2.7215,4.6276,4.9778,6.1551,0.92,8.1872,,,,,,,0.9737,1.7751,,,,,4037387543,7098360972,11631322244,5917585079,3937652087,4737836288,48899257463,2346000000,,,,5135003839,2301365085,5888000000,3081515968,1927979768,3013889572,5172636179,898346300,,,,,,,16588800000,4501205600,,,,,423.6041,107.5021,54.5462,429.6204,26.0985,204.6502,38.9898,129.9048,,,,68.3726,53.5971,147.6839,63.7344,45.5008,94.49,82.3838,87.3868,,,,,,,23.3082,73.6627,,,,,2.8867,4.3297,6.5337,2.2278,3.6943,5.8847,5.9871,13.1288,,,,5.331,3.0635,7.8769,5.9122,2.8034,5.8384,6.3404,7.3379,,,,,,,1.9915,2.0297,,,,,3.7031,3.0796,5.3821,7.3198,2.4381,4.7839,7.3672,12.5114,,,,7.1524,2.154,5.1673,6.4475,7.1633,7.2123,3.3224,6.6251,,,,,,,1.0578,3.1999,,,,
2016/4/6,1.8315,2.8292,0.317,1.4286,-0.2781,0.9057,4.7717,0,,,,0,0.8053,-1.2228,-3.078,0.1167,2.771,0.1843,0.7237,,,,,,,0.6173,0.4104,,,,,2.8714,10.7098,5.3678,4.9131,3.3859,2.8644,2.6395,,,,,,1.8323,1.7828,4.7617,3.3571,6.5041,0.9506,8.9081,,,,,,,1.0261,1.5426,,,,,4111332370,7299185112,11668188558,6002122009,3926701128,4780744994,51232565123,2346000000,,,,5135003839,2319897308,5816000000,2986667665,1930230328,3097404035,5182168063,904847600,,,,,,,16691200000,4519678400,,,,,431.3624,110.5435,54.7191,435.7579,26.0259,206.5036,40.8502,129.9048,,,,68.3726,54.0287,145.878,61.7727,45.5539,97.1084,82.5356,88.0192,,,,,,,23.4521,73.965,,,,,2.9396,4.4522,6.5544,2.2596,3.684,5.938,6.2728,13.1288,,,,5.331,3.0881,7.7805,5.7302,2.8067,6.0001,6.3521,7.391,,,,,,,2.0038,2.038,,,,,3.7709,3.1667,5.3991,7.4244,2.4313,4.8272,7.7187,12.5114,,,,7.1524,2.1713,5.1041,6.249,7.1717,7.4122,3.3285,6.673,,,,,,,1.0643,3.213,,,,
2016/4/7,-1.9784,-3.0688,-1.4218,-1.4085,0.3984,-3.5901,-0.1676,0,,,,0,-2.3965,-1.4443,3.0699,-2.604,3.4893,2.0233,-3.9609,,,,,,,2.6074,-1.7711,,,,,1.6015,9.2108,7.4889,5.3086,2.9942,2.5171,2.391,,,,,,1.7778,1.5442,9.3174,3.7924,6.8136,1.9418,8.6714,,,,,,,2.1722,1.1085,,,,,4029993061,7075188956,11502290143,5917585079,3942345355,4609110170,51146676497,2346000000,,,,5135003839,2264300640,5732000000,3078354358,1879967820,3205481575,5287018797,869007100,,,,,,,17126400000,4439629600,,,,,422.8283,107.1511,53.9411,429.6204,26.1296,199.0899,40.7817,129.9048,,,,68.3726,52.7339,143.7711,63.669,44.3677,100.4967,84.2055,84.5328,,,,,,,24.0636,72.655,,,,,2.8814,4.3155,6.4612,2.2278,3.6987,5.7248,6.2623,13.1288,,,,5.331,3.0141,7.6682,5.9061,2.7336,6.2095,6.4806,7.0983,,,,,,,2.056,2.0019,,,,,3.6963,3.0696,5.3224,7.3198,2.441,4.6539,7.7058,12.5114,,,,7.1524,2.1193,5.0304,6.4409,6.9849,7.6708,3.3958,6.4087,,,,,,,1.0921,3.1561,,,,
2016/4/8,-0.9174,-1.31,-1.9765,-1,2.6984,0.4267,-0.2239,0,,,,0,-1.1905,-4.1172,-1.609,1.5563,3.4483,5.4688,1.8799,,,,,,,-2.8401,0.2774,,,,,1.6799,5.7331,4.6807,2.7663,3.2143,2.2703,1.331,,,,,,1.9585,2.0224,5.4054,3.5676,5.0014,3.1387,7.13,,,,,,,1.4124,1.3562,,,,,3993020647,6982500891,11274947870,5858409228,4048726103,4628776660,51032158330,2346000000,,,,5135003839,2237344680,5496000000,3028822466,1909225101,3316015422,5576152637,885343700,,,,,,,16640000000,4451944800,,,,,418.9491,105.7474,52.875,425.3242,26.8347,199.9394,40.6904,129.9048,,,,68.3726,52.1061,137.8517,62.6445,45.0582,103.9622,88.8105,86.122,,,,,,,23.3801,72.8566,,,,,2.855,4.259,6.3335,2.2055,3.7985,5.7492,6.2483,13.1288,,,,5.331,2.9782,7.3525,5.8111,2.7762,6.4236,6.835,7.2317,,,,,,,1.9976,2.0075,,,,,3.6624,3.0294,5.2172,7.2466,2.5068,4.6737,7.6885,12.5114,,,,7.1524,2.094,4.8232,6.3372,7.0937,7.9353,3.5816,6.5292,,,,,,,1.0611,3.1649,,,,
2016/4/11,1.1111,0.9956,-0.0545,2.886,0.425,4.1715,0.4208,-6.3939,,,,0,4.0663,9.9709,0.4871,2.9862,0,-0.2279,1.8076,,,,,,,1.0769,2.3513,,,,,1.7716,6.4311,5.2468,4.4859,4.1096,3.2559,1.2,32.7368,,,,,2.0222,3.3134,2.6806,3.9646,5.1362,2.2459,6.6245,,,,,,,1.1597,1.9107,,,,,4037387543,7052016939,11268803484,6027483088,4065934753,4821865837,51246879894,2196000000,,,,5135003839,2328321045,6044000000,3043576647,1966239288,3316015422,5563443457,901346900,,,,,,,16819200000,4556624000,,,,,423.6041,106.8002,52.8462,437.5991,26.9487,208.2798,40.8616,121.5989,,,,68.3726,54.2249,151.5967,62.9497,46.4038,103.9622,88.6081,87.6787,,,,,,,23.6319,74.5697,,,,,2.8867,4.3014,6.3301,2.2691,3.8146,5.989,6.2746,12.2894,,,,5.331,3.0993,8.0856,5.8394,2.8591,6.4236,6.8195,7.3624,,,,,,,2.0192,2.0547,,,,,3.7031,3.0595,5.2143,7.4557,2.5175,4.8687,7.7208,11.7115,,,,7.1524,2.1792,5.3042,6.3681,7.3055,7.9353,3.5734,6.6472,,,,,,,1.0725,3.2393,,,,
2016/4/12,2.381,-2.5192,-2.6718,-2.244,-2.4625,3.4483,-0.7542,-4.3716,,,,0,1.7366,-2.3825,-2.7008,-2.4418,-7.7654,-3.3695,-2.0344,,,,,,,-1.3699,-0.9459,,,,,2.5408,5.3652,4.9313,3.8294,2.5638,4.824,0.9642,26.3279,,,,,2.0461,3.5,3.1881,2.9471,6.87,1.8573,5.7462,,,,,,,0.7722,1.4588,,,,,4133515818,6874364815,10967728582,5892224000,3965811697,4988137073,50860381079,2100000000,,,,5135003839,2368754985,5900000000,2961374784,1918227341,3058512496,5375983055,883009900,,,,,,,16588800000,4513520800,,,,,433.6899,104.1097,51.4342,427.7792,26.2851,215.4619,40.5535,116.2831,,,,68.3726,55.1665,147.9849,61.2495,45.2707,95.889,85.6225,85.8949,,,,,,,23.3082,73.8643,,,,,2.9554,4.193,6.161,2.2182,3.7207,6.1955,6.2273,11.7521,,,,5.331,3.1532,7.8929,5.6817,2.7892,5.9248,6.5897,7.2127,,,,,,,1.9915,2.0352,,,,,3.7913,2.9824,5.075,7.2884,2.4555,5.0366,7.6626,11.1995,,,,7.1524,2.217,5.1778,6.1961,7.1271,7.3191,3.453,6.512,,,,,,,1.0578,3.2087,,,,
2016/4/13,0.1789,1.4607,0.8964,1.8651,1.3018,0.6093,-0.1689,-0.0571,,,,0,-0.569,4.1356,-0.1779,4.0282,0.0268,0.0591,1.2649,,,,,,,1.3889,0.4093,,,,,2.0856,7.0356,4.4744,5.173,2.8454,5.0567,1.2696,23.9998,,,,,2.2785,2.9054,4.0768,6.1506,4.7535,1.4032,7.7371,,,,,,,1.2854,2.4706,,,,,4140910301,6974776885,11066038754,6002122009,4017437648,5018530739,50774492453,2098800000,,,,5135003839,2355277005,6144000000,2956105434,1995496569,3059331265,5379548064,894178800,,,,,,,16819200000,4531993600,,,,,434.4658,105.6304,51.8953,435.7579,26.6273,216.7747,40.485,116.2166,,,,68.3726,54.8527,154.1049,61.1405,47.0942,95.9147,85.6731,86.9814,,,,,,,23.6319,74.1666,,,,,2.9607,4.2543,6.2162,2.2596,3.7691,6.2333,6.2168,11.7454,,,,5.331,3.1352,8.2193,5.6716,2.9016,5.9264,6.5936,7.3039,,,,,,,2.0192,2.0436,,,,,3.798,3.026,5.1205,7.4244,2.4875,5.0673,7.6497,11.1931,,,,7.1524,2.2044,5.3919,6.1851,7.4142,7.3211,3.455,6.5943,,,,,,,1.0725,3.2218,,,,
2016/4/14,2.6786,0.6645,1.2771,6.6197,1.8302,-0.7125,1.0431,-0.2001,,,,0,2.7897,0.0651,1.2121,1.0902,-0.0803,-0.4725,4.8098,,,,,,,0.6088,1.087,,,,,2.49,4.3874,2.5267,9.2807,2.5356,2.581,0.9082,21.9201,,,,,1.9879,1.9112,3.0785,4.5818,3.7879,1.1255,11.8171,,,,,,,0.8775,1.8788,,,,,4251827541,7021120918,11207359626,6399445578,4090965517,4982773484,51304138977,2094600000,,,,5135003839,2420982158,6148000000,2991937015,2017251983,3056874958,5354127873,937187400,,,,,,,16921600000,4581254400,,,,,446.1033,106.3323,52.558,464.6038,27.1146,215.2302,40.9073,115.9841,,,,68.3726,56.3829,154.2053,61.8816,47.6077,95.8377,106.6996,91.1651,,,,,,,23.7758,74.9727,,,,,3.04,4.2826,6.2956,2.4092,3.8381,6.1889,6.2816,11.7219,,,,5.331,3.2227,8.2247,5.7403,2.9332,5.9216,8.2118,7.6552,,,,,,,2.0315,2.0658,,,,,3.8998,3.0461,5.1859,7.9158,2.533,5.0312,7.7295,11.1707,,,,7.1524,2.2659,5.3954,6.2601,7.495,7.3152,4.303,6.9115,,,,,,,1.079,3.2568,,,,
2016/4/15,0.1739,0.33,-0.9868,-1.8494,-0.9943,-1.4352,-0.2232,-2.4635,,,,0,-0.2784,0,-0.4931,-1.5247,0.8437,-1.7211,7.1327,,,,,,,-0.1513,2.2849,,,,,1.9952,5.1901,2.3539,5.0233,2.2036,2.2583,0.6861,16.2058,,,,,1.3033,,2.7234,2.3935,3.9806,1.0292,19.5333,,,,,,,0.7096,2.5015,,,,,4259222024,7044292934,11096760683,6281093877,4050290526,4911258974,51189620810,2043000000,,,,5135003839,2414243168,6148000000,2977182835,1986494329,3082666189,5261979678,1004034100,,,,,,,16896000000,4685933600,,,,,446.8791,106.6832,52.0394,456.0114,26.8451,212.1412,40.816,113.1268,,,,68.3726,56.2259,154.2053,61.5765,46.8818,96.6463,104.8632,97.6676,,,,,,,23.7398,76.6858,,,,,3.0453,4.2967,6.2334,2.3646,3.7999,6.1001,6.2676,11.4331,,,,5.331,3.2137,8.2247,5.712,2.8885,5.9716,8.0705,8.2012,,,,,,,2.0284,2.113,,,,,3.9065,3.0562,5.1347,7.7694,2.5078,4.959,7.7122,10.8955,,,,7.1524,2.2596,5.3954,6.2292,7.3807,7.3769,4.2289,7.4045,,,,,,,1.0774,3.3312,,,,
