ÈÕÆÚ,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH
2015/10/27,23.5505,11.8,8.4347,9.1763,6.4424,5.5887,13.1081,7.6646,14.2921,7.0509,,,,11.0984,
2015/10/28,23.5505,11.38,8.4347,9.3563,6.4424,5.4691,13.0417,7.5194,13.6812,6.8621,,,,10.6764,
2015/10/29,23.5505,11.6,8.4347,10.2938,6.4424,5.4821,13.3263,7.5951,13.7394,6.7487,,,,10.7819,
2015/10/30,23.5505,11.63,8.4347,9.8297,6.4424,5.5887,13.165,7.7025,13.5552,6.5347,,,,11.1752,
2015/11/2,23.5505,11.11,8.4347,9.3373,6.4424,5.776,13.3547,7.955,13.7297,6.3584,,,,11.0696,
2015/11/3,23.5505,11.46,8.4347,9.5362,6.4424,6.1992,13.9333,7.9045,15.1065,6.5662,,,,12.1728,
2015/11/4,23.5505,11.94,8.4347,9.9718,6.4424,6.364,14.2748,8.1697,16.367,6.818,,,,13.391,
2015/11/5,23.5505,12.04,8.4347,9.754,6.4424,6.2412,13.6772,7.9234,15.7271,6.6921,,,,12.9114,
2015/11/6,23.5505,12.51,8.4347,10.3032,6.4424,6.4576,13.7246,8.0686,15.8628,6.8117,,,,12.9402,
2015/11/9,23.5505,12.59,8.4347,10.4926,6.2752,6.4867,13.7246,8.2075,16.0568,7.032,,,,12.8155,
2015/11/10,23.5505,13.53,8.4347,10.3127,6.2225,6.2735,13.5824,8.157,15.8435,7.0824,,,,12.8538,
2015/11/11,23.5505,13.52,8.4347,10.3127,6.3837,6.2767,13.6962,8.1255,16.9488,7.0446,,,,13.2088,
2015/11/12,23.5505,13.09,8.4347,10.1801,6.7737,6.5707,13.5539,8.2454,16.4252,6.9187,,,,13.5541,
2015/11/13,23.5505,12.58,8.4347,9.8297,7.0083,6.6224,13.0417,7.8919,15.9307,6.925,,,,12.8347,
2015/11/16,23.5505,12.97,8.4347,10.0665,6.9204,6.6418,13.1271,7.9297,16.5319,7.0509,,,,12.9018,
2015/11/17,23.5505,12.7,8.4347,9.915,6.7737,6.5255,13.2788,8.0055,16.8131,6.9628,,,,13.0936,
2015/11/18,23.5505,12.94,8.4347,9.7919,6.7737,6.3058,13.2599,7.9739,16.0277,7.2713,,,,12.5852,
2015/11/19,23.5505,13.34,8.4347,9.9718,7.0992,6.3317,13.184,8.0686,16.4349,7.3657,,,,12.8634,
2015/11/20,23.5505,14.18,8.4347,10.057,7.0142,6.3413,13.0892,8.1255,16.5804,7.5797,,,,12.9306,
2015/11/23,23.5505,13.64,8.4347,10.1801,7.4716,6.6192,13.1176,8.056,16.9876,8.0834,,,,13.3047,
2015/11/24,23.5505,13.88,8.4347,10.0949,8.2194,7.2814,13.2978,8.2454,17.4433,8.0834,,,,14.0049,
2015/11/25,23.5505,13.94,8.4347,10.2464,8.7237,7.6238,13.3358,8.4474,17.9766,8.0834,,,,13.7843,
2015/11/26,23.5505,14.1,8.4347,10.1612,8.668,7.4397,13.2314,8.2138,17.4433,8.0834,,,,13.439,
2015/11/27,23.5505,12.69,8.4347,9.3563,7.9203,6.939,12.4252,7.5446,16.2992,8.0834,,,,12.2591,
2015/11/30,23.5505,12.75,8.4347,9.2521,8.4393,7.2685,12.3304,7.6393,16.9779,8.0834,,,,12.3646,
2015/12/1,23.5505,12.58,8.4347,9.2331,8.5331,6.9422,12.3778,7.5699,16.6191,8.0834,,,,12.3358,
2015/12/2,23.5505,13.11,8.4347,9.271,8.2634,6.7839,12.4726,7.7656,16.1246,8.0834,,,,12.5085,
2015/12/3,23.5505,14.17,8.4347,9.5267,8.0493,6.9487,12.6623,7.8792,16.5707,8.0834,,,,12.7004,
2015/12/4,23.5505,14.48,8.4347,9.3752,7.9261,7.0553,12.9374,7.9802,17.2494,8.0834,,,,13.2471,
2015/12/7,23.5505,14.63,8.4347,9.4983,7.9672,6.981,13.4022,8.0308,17.1621,8.0834,,,,13.2855,
2015/12/8,25.9094,15.07,8.4347,9.2047,7.63,6.9067,13.1366,7.7151,16.5319,8.0834,,,,12.5277,
2015/12/9,28.5013,14.89,8.4347,9.0627,7.3221,6.4899,13.0892,7.6078,17.4336,8.0834,,,,12.2303,
2015/12/10,31.3553,15.05,8.4347,9.0911,7.3602,6.351,12.8046,7.5257,17.7633,8.0834,,,,12.1824,
2015/12/11,33.1027,15,8.4347,8.9396,7.3631,6.2606,12.6339,7.4499,17.0749,8.0834,,,,12.3071,
2015/12/14,33.491,15.18,8.4347,9.1479,7.2928,6.2767,13.3168,7.5951,17.356,8.0834,,,,12.5181,
2015/12/15,36.8401,16.04,8.4347,9.2616,7.3455,6.3058,13.1176,7.6078,17.5112,8.0834,,,,12.5373,
2015/12/16,40.5289,15.73,8.4347,9.271,7.5303,6.5546,13.3263,7.6204,17.1427,8.0834,,,,12.6332,
2015/12/17,42.0336,15.74,8.4347,9.5362,7.7473,6.7193,13.5444,7.8035,18.1705,8.0834,,,,12.9498,
2015/12/18,39.6067,15.58,8.4347,9.4225,7.5919,6.5869,13.4591,7.7467,17.8505,8.0834,,,,12.7579,
2015/12/21,39.3155,15.37,8.4347,9.6214,7.4628,6.5578,13.7341,7.8603,18.0833,8.0834,,,,12.873,
2015/12/22,40.9755,15.97,8.4347,10.0191,7.5068,6.603,14.2653,8.176,19.2953,8.0834,,,,13.4486,
2015/12/23,38.7913,15.2,8.4347,9.7256,7.4335,6.5546,14.0376,8.056,18.5196,8.0834,,,,13.391,
2015/12/24,39.6261,14.9,8.4347,9.8392,7.2136,6.477,14.2084,8.157,18.2481,8.0834,,,,13.7651,
2015/12/25,38.9563,15.25,8.4347,9.7445,7.2722,6.4286,13.9807,8.157,18.3354,8.0834,,,,13.6596,
2015/12/28,37.0439,15.27,8.4347,9.451,7.9995,6.5223,13.4685,7.8729,17.2688,8.0834,,,,13.0361,
2015/12/29,35.7237,16.39,8.4347,9.6025,8.0229,6.4383,13.81,7.955,17.23,8.0834,,,,13.0361,
2015/12/30,36.6654,16.39,8.4347,9.6877,7.9232,6.4253,13.81,7.8855,17.3948,8.0834,,,,13.2759,
2015/12/31,35.3354,16.41,8.4347,9.5267,7.9701,6.4932,13.2504,7.7088,16.561,8.0834,,,,13.0169,
2016/1/4,35.8499,14.79,8.4347,8.6365,7.1755,6.1217,12.9184,6.9827,14.9126,8.0834,,,,11.7603,
2016/1/5,39.432,15.16,8.4347,8.5324,6.8969,6.3833,13.5729,7.1595,14.3212,8.0834,,,,11.578,
2016/1/6,43.3733,15.6,8.4347,8.7028,7.3162,6.8259,14.6352,7.2416,14.8254,8.0834,,,,11.8946,
2016/1/7,39.034,14.04,8.4347,8.0683,6.6095,6.2347,13.5634,6.6039,13.3516,8.0834,,,,10.7243,
2016/1/8,35.9664,13.97,8.4347,8.3714,6.9497,6.6062,14.6257,6.787,13.5843,8.0834,,,,10.8682,
2016/1/11,32.3746,12.57,8.4347,7.9926,6.6037,6.6612,13.184,6.5534,13.1867,8.0834,,,,10.12,
2016/1/12,29.8992,12.01,8.4347,7.9547,6.6388,6.8841,12.9469,6.4398,14.4375,8.0834,,,,10.0816,
2016/1/13,27.3849,10.81,8.4347,7.7653,6.2019,6.196,12.8046,6.2567,13.5261,8.0834,,,,9.6979,
2016/1/14,28.7343,11.3,8.4347,7.9831,6.2899,6.1346,12.7951,6.4082,13.943,8.0834,,,,9.9665,
2016/1/15,26.6957,10.17,8.4347,7.6517,5.9146,5.5208,12.2829,6.1304,13.5552,8.0834,,,,9.4677,
2016/1/18,29.3653,10.69,8.4347,7.7558,6.1374,5.3367,12.0079,6.1367,13.8073,8.0834,,,,9.861,
2016/1/19,32.3067,11.68,8.4347,8.0115,6.4746,5.5273,12.3304,6.4334,14.2242,8.0834,,,,10.1871,
2016/1/20,34.5491,11.52,8.4347,7.9642,6.2899,5.4465,12.1217,6.3766,14.2727,8.0834,,,,10.0624,
2016/1/21,36.4906,10.85,8.4347,7.8127,6.0436,5.2042,11.4767,6.1935,13.6521,8.0834,,,,9.6692,
2016/1/22,40.1406,11.11,8.4347,7.8411,6.0846,5.2172,11.6474,6.2062,13.6909,8.0834,,,,9.8514,
2016/1/25,38.1894,11.37,8.4347,7.9168,6.6037,5.5434,11.9225,6.364,13.817,8.0834,,,,10.1392,
2016/1/26,34.3744,10.23,8.4347,7.1971,6.1609,5.1978,11.287,6.0609,12.8667,8.0834,,,,9.4198,
2016/1/27,33.1803,9.4,8.4347,7.1876,6.1579,5.159,11.5147,6.0988,12.411,8.0834,,,,9.6692,
2016/1/28,33.5881,9.03,8.4347,6.9982,5.8706,4.7746,11.287,6.0609,11.9068,8.0834,,,,9.5157,
2016/1/29,36.0441,9.5,8.4347,7.1971,6.2049,4.8715,11.6095,6.1493,12.1977,8.0834,,,,9.8322,
2016/2/1,36.6362,9.09,8.4347,7.074,6.2107,4.7907,11.7233,5.9221,11.8777,8.0834,,,,9.7843,
2016/2/2,37.84,9.55,8.4347,7.2823,6.3016,4.9523,11.951,6.0988,12.2074,8.0834,,,,10.0049,
2016/2/3,36.1217,9.91,8.4347,7.3392,6.328,4.8037,11.8371,6.0736,12.1977,8.0834,,,,9.8994,
2016/2/4,35.8111,10.9,8.4347,7.4812,6.5655,4.8618,11.9699,6.1493,12.4886,8.0834,,,,10.1392,
2016/2/5,36.3062,11.28,8.4347,7.3486,6.5831,4.7003,12.245,6.1115,12.4886,8.0834,,,,9.9665,
2016/2/15,35.7431,11.46,8.4347,7.3108,6.7415,4.7003,12.2545,5.9599,12.4498,8.0834,,,,9.6787,
2016/2/16,36.6945,11.75,8.4347,7.5854,7.0054,4.9716,12.6054,6.162,12.8667,8.0834,,,,10.0816,
2016/2/17,37.2284,12.33,8.4347,7.6517,6.979,5.117,12.6054,6.3009,12.9249,8.0834,,,,10.331,
2016/2/18,36.4227,12.51,8.4347,7.6043,6.9761,5.1105,12.245,6.3893,12.8377,8.0834,,,,10.2159,
2016/2/19,36.112,12.7,8.4347,7.6043,6.891,5.117,12.2734,6.6039,12.8764,8.0834,,,,10.3598,
2016/2/22,36.18,12.88,8.4347,7.7464,6.9145,5.1558,12.7287,6.6923,13.3322,8.0834,,,,10.5229,
2016/2/23,34.4423,12.74,8.4347,7.6706,6.7679,5.1719,12.5485,6.8564,12.9928,8.0834,,,,10.3886,
2016/2/24,37.8885,13.3,8.4347,7.7464,7.3192,5.6307,12.6623,6.7807,12.9831,8.0834,,,,10.4557,
2016/2/25,34.1026,12.71,8.4347,6.9698,6.7297,5.6307,11.8561,6.1746,11.9165,7.2776,,,,9.5061,
2016/2/26,34.5588,12.7,8.4347,7.1592,7.0201,5.6307,12.8995,6.4334,11.8099,6.5473,,,,9.4773,
2016/2/29,32.0543,11.86,8.4347,6.8467,7.0025,5.6307,12.6149,6.5597,10.6851,5.8926,,,,8.7579,
2016/3/1,32.5008,12.28,8.4347,7.1308,7.0406,5.6307,13.0892,6.9448,10.9372,5.987,,,,8.9785,
2016/3/2,33.889,12.77,7.5907,7.6517,7.3631,5.6307,13.8954,7.1027,11.7614,6.4214,,,,9.4965,
2016/3/3,33.2871,13.1,7.0711,7.5949,7.4687,5.5176,13.8669,7.008,11.868,6.2577,,,,9.5732,
2016/3/4,32.7823,13.09,6.9289,7.3202,7.5537,5.4917,13.6013,6.8501,11.8002,6.2577,,,,9.7075,
2016/3/7,32.9862,13.22,7.0977,7.5286,7.3866,5.6856,13.6013,7.0206,12.1492,6.3458,,,,9.8898,
2016/3/8,32.0057,13.35,6.9245,7.4528,7.1755,5.5564,13.7436,7.0774,11.9941,6.1696,,,,9.7171,
2016/3/9,31.1321,12.97,6.7024,7.2634,6.9643,5.5273,13.3263,6.7933,11.7905,5.8107,,,,9.3718,
2016/3/10,30.2001,12.27,6.7113,7.1498,6.8558,5.4594,13.184,6.7176,11.5675,5.5904,,,,9.1608,
2016/3/11,30.87,12.18,6.5514,7.1876,6.7415,5.4304,13.4211,6.566,11.4802,5.7037,,,,9.1512,
2016/3/14,31.4912,12.61,6.7335,7.4055,6.8705,5.6048,13.497,6.7807,12.2753,5.8737,,,,9.4485,
2016/3/15,30.336,12.45,6.6091,7.4339,6.6682,5.4142,13.3927,6.8501,12.0814,5.7792,,,,9.3334,
2016/3/16,29.773,12.45,6.5248,7.3392,6.5538,5.2753,13.1935,6.6797,11.868,5.7792,,,,9.2183,
2016/3/17,30.4817,12.52,6.6536,7.4623,6.806,5.4401,13.3073,6.7744,12.2753,6.1192,,,,9.4869,
2016/3/18,31.4718,12.92,6.8357,7.7558,7.0846,5.7469,13.5065,6.9827,12.9831,6.3521,,,,9.7651,
2016/3/21,32.1222,13.66,6.9512,8.0021,7.3602,5.8891,13.8859,7.1027,14.2824,6.5599,,,,10.0145,
2016/3/22,32.4911,13.53,7.1155,8.0873,7.5068,6.2283,14.749,7.3489,14.3503,7.2146,,,,11.0121,
2016/3/23,32.0154,13.56,7.1022,8.1915,7.5068,6.2832,14.8439,7.4689,14.7284,7.4727,,,,11.5972,
2016/3/24,32.0154,13.07,7.1288,8.3524,7.5068,6.0797,14.9482,7.4689,14.8835,7.4916,,,,11.4821,
2016/3/25,33.0056,13.18,7.1111,8.4282,7.6974,6.2509,15.0241,7.3615,15.0193,7.7686,,,,11.626,
2016/3/28,32.4232,13.14,7.1954,8.5324,7.9995,6.1798,15.4414,7.5509,15.2035,7.6868,,,,11.7219,
2016/3/29,32.8406,12.56,6.9867,8.2767,7.8323,5.8632,14.8439,7.311,14.9126,7.372,,,,11.2519,
2016/3/30,33.1901,12.92,7.1555,8.5892,7.9965,6.1023,15.2896,7.5131,15.9792,7.586,,,,11.9138,
2016/3/31,32.6853,13.42,7.1421,8.7123,8.0845,6.2089,15.4224,7.4499,16.1537,7.8442,,,,11.9809,
2016/4/1,32.3067,13.94,7.1155,9.2331,7.9027,6.0248,15.4129,7.2668,16.1343,7.863,,,,12.6044,
2016/4/5,32.792,14.28,7.4042,9.4225,8.0317,6.364,16.4753,7.3742,17.4433,8.65,,,,13.6404,
2016/4/6,32.2387,14.2,7.3598,9.271,7.8646,6.2767,16.2192,7.311,17.453,8.5681,,,,13.3047,
2016/4/7,31.8892,13.74,7.3642,8.9775,7.6241,6.1217,15.5173,7.109,16.3961,8.5744,,,,13.0553,
2016/4/8,31.8892,13.81,7.1688,8.7975,7.9174,6.1927,15.3181,6.8628,15.8241,8.6122,,,,12.8347,
2016/4/11,31.8892,13.76,7.2754,9.1006,7.9174,6.309,15.3086,7.0206,16.018,8.7066,,,,12.8347,
2016/4/12,30.9864,14.23,7.1999,8.7881,8.1226,6.1088,15.2138,6.888,15.9501,8.2722,,,,12.4797,
2016/4/13,32.5202,14.56,7.271,8.7881,7.9877,6.1572,15.2802,6.9827,16.0568,8.3163,,,,12.4989,
2016/4/14,32.5688,15.02,7.3243,8.8638,7.847,6.1249,15.0999,7.0585,16.4543,8.2156,,,,12.6716,
2016/4/15,32.5785,15.6,7.3465,8.8922,7.7355,6.0441,15.3276,7.1027,16.9294,8.2156,,,,12.6332,
2016/4/18,31.6757,15.02,7.231,9.129,7.5743,6.0829,15.5078,6.9764,17.2591,8.2156,,,,12.8059,
2016/4/19,31.4136,15,7.2043,8.9396,7.5831,6.1475,15.1379,7.0964,17.1524,8.2156,,,,12.7195,
2016/4/20,29.8507,14.11,7.0045,8.504,7.0318,5.9634,15.0999,6.8186,15.9501,8.2156,,,,11.7795,
2016/4/21,29.7536,14,6.9512,8.4756,6.9028,6.1863,14.7395,6.7681,15.8531,8.2156,,,,11.5876,
2016/4/22,30.0642,14.2,6.9956,8.5134,6.9526,5.9149,14.8913,6.7807,15.7853,8.2156,,,,11.7027,
2016/4/25,30.7923,15.39,7.0178,8.2862,7.111,5.8826,15.3845,6.9196,16.4349,8.2156,,,,11.6356,
2016/4/26,30.5011,15.33,7.3109,8.4187,7.3514,5.944,15.2896,6.9448,16.5319,8.2156,,,,11.6644,
2016/4/27,31.7242,15,7.4264,8.4471,7.2722,5.8245,15.0241,6.8249,16.6773,8.2156,,,,11.415,
2016/4/28,34.8986,14.89,7.5064,8.5608,7.2898,5.7146,14.7016,6.6481,16.2895,7.3972,,,,11.1464,
2016/4/29,36.2091,14.78,7.3998,8.4471,7.3749,5.8568,14.4076,6.585,15.9501,7.0887,,,,11.3382,
2016/5/3,36.5974,15.15,7.6085,8.8828,7.6534,6.0409,15.7354,6.9322,17.1621,7.586,,,,12.4701,
2016/5/4,36.0441,14.93,7.6529,9.0437,7.5801,6.0926,15.8967,7.0648,18.4711,7.6553,,,,13.132,
2016/5/5,36.112,14.97,7.5774,8.9964,7.6564,6.196,15.9346,7.2226,18.219,7.7497,,,,13.2759,
2016/5/6,34.9859,13.86,7.3109,8.5229,7.2107,5.9698,15.3845,7.0522,17.5112,7.5734,,,,12.8251,
2016/5/9,34.1802,12.47,7.1022,8.2483,6.9204,5.8762,15.3655,7.1658,17.9475,7.0194,,,,12.9689,
2016/5/10,36.6168,12,7.1866,8.3051,7.0376,5.8988,15.7449,7.3426,19.3438,7.2461,,,,14.2639,
2016/5/11,37.374,12.16,7.8039,8.665,7.5391,6.4899,16.4089,7.8766,20.2552,7.9701,,,,15.0409,
2016/5/12,37.2963,11.77,7.7284,8.4661,7.4247,6.6192,16.1717,7.9338,19.8479,8.4989,,,,15.2136,
2016/5/13,36.2965,11.48,7.6885,8.7596,7.5801,6.5481,16.2192,7.7622,20.1388,8.8829,,,,14.897,
2016/5/16,35.8596,12.63,8.0305,9.3563,7.9467,6.8388,17.8411,8.382,21.5448,8.8829,,,,16.3838,
2016/5/17,35.8693,12.76,7.875,9.1384,7.4853,6.5739,17.0064,8.2676,20.9145,8.8829,,,,15.8083,
2016/5/18,34.918,11.84,7.6885,8.5324,7.141,6.5223,16.4753,8.0768,20.197,8.8829,,,,15.2615,
2016/5/19,34.9665,11.82,7.6663,8.4756,6.9395,6.5513,16.6934,7.9243,19.7413,8.8829,,,,15.9714,
2016/5/20,35.0927,11.91,7.7506,8.7123,6.9785,6.5513,16.5891,7.991,19.7704,8.8829,,,,15.5877,
2016/5/23,35.7626,11.92,7.8262,8.8562,7.05,6.9939,16.3774,8.0101,20.1582,8.8829,,,,15.1533,
2016/5/24,34.2191,11.8,7.6174,8.9522,6.8486,6.5707,16.0502,7.7717,19.528,8.8829,,,,14.9121,
2016/5/25,34.1026,11.77,7.5286,8.8658,6.5367,6.5933,15.4921,7.7526,19.2953,8.8829,,,,14.9603,
2016/5/26,34.1414,12.47,7.5597,8.8274,6.4392,6.5158,15.7808,7.8098,19.1789,8.8829,,,,14.3909,
2016/5/27,34.4132,12.47,7.4619,8.8658,6.3872,6.5836,16.0598,7.8957,21.0987,8.8829,,,,15.3078,
2016/5/30,33.9667,12.63,7.4042,8.7603,6.1273,6.3737,15.598,7.7145,18.985,8.8829,,,,14.5742,
2016/5/31,34.8112,13.17,7.644,9.0961,6.3872,6.5836,16.31,7.9052,18.9462,8.8829,,,,14.8445,
2016/6/1,34.52,13.22,7.6396,9.0673,6.6731,6.7548,16.108,7.9052,18.6726,8.8829,,,,15.7325,
2016/6/2,34.7918,13.13,7.6929,9.0097,6.6146,6.7419,15.8289,7.8861,18.4186,8.8829,,,,15.5298,
2016/6/3,36.3159,13.38,7.8306,8.9522,6.8226,7.0036,16.1176,7.8289,18.4577,8.8829,,,,15.2113,
2016/6/6,35.8305,13.64,7.7684,9.2016,6.6731,6.9325,16.6276,7.7908,18.6824,8.8829,,,,15.0568,
2016/6/7,35.7723,13.55,7.7284,8.9714,6.6406,7.107,16.5217,7.7049,18.7019,8.8829,,,,15.7711,
2016/6/8,34.9083,14.05,7.6396,8.9522,6.6731,6.9939,16.2908,7.6954,18.2427,8.8829,,,,15.0182,
2016/6/13,32.7144,13.75,7.4708,8.4149,6.2248,6.7193,15.4055,7.3617,16.6109,8.8829,,,,13.7538,
2016/6/14,31.996,13.64,7.4664,8.4149,6.2313,6.7258,15.5883,7.3712,16.6793,8.8829,,,,14.497,
2016/6/15,32.8794,14.2,7.6218,8.5876,6.3287,7.0585,15.9925,7.6763,17.0897,8.8829,,,,15.0568,
2016/6/16,36.0829,13.93,7.533,8.53,6.2248,7.3331,16.1176,7.6287,17.2851,8.8829,,,,15.5877,
2016/6/17,35.0151,13.99,7.6218,8.5492,6.2703,7.6755,16.0502,7.7622,17.4024,8.8829,,,,15.7132,
2016/6/20,35.0151,13.3,7.684,8.6451,6.3028,7.6368,16.4255,7.7908,18.3209,8.8829,,,,16.3019,
2016/6/21,35.0151,13.1,7.8306,8.5396,6.2313,7.6238,16.2234,7.724,17.9886,8.8829,,,,16.051,
2016/6/22,34.3161,13.28,7.9061,8.6451,6.2833,7.6529,16.3004,7.7526,18.1645,8.8829,,,,16.4756,
2016/6/23,33.1512,13.2,7.7995,8.5588,6.1533,7.43,15.7327,7.5619,18.0961,8.8829,,,,16.0124,
2016/6/24,33.6851,13.51,7.7062,8.4053,5.9974,7.4817,15.3766,7.4761,17.2167,8.8829,,,,15.5877,
2016/6/27,33.7725,13.76,7.835,8.5876,6.5952,7.6432,15.3959,7.5428,17.1288,8.8829,,,,15.8097,
2016/6/28,33.3648,13.26,7.6793,8.6355,6.9525,7.6109,15.1072,7.5428,16.9334,8.8829,,,,15.4429,
2016/6/29,33.4619,13.33,7.6518,8.6451,6.8031,7.7014,15.3093,7.5905,17.3242,8.8829,,,,15.3367,
2016/6/30,34.685,13.16,7.6243,8.6259,6.92,7.5786,15.1746,7.6859,17.1581,8.8829,,,,15.2788,
2016/7/1,33.8987,13.1,7.6334,8.6355,6.9005,7.4882,15.0591,7.6477,17.3144,8.8829,,,,14.941,
2016/7/4,33.821,13.2,7.7434,8.7891,7.0435,7.6497,15.2034,7.8957,18.1352,8.8829,,,,15.7518,
2016/7/5,36.811,13.16,7.7067,8.8274,6.9655,7.7143,15.2034,7.8194,18.057,8.8829,,,,15.829,
2016/7/6,35.9082,13.25,8.2382,9.0289,7.2319,8.2085,15.2131,7.8861,18.2525,8.8829,,,,16.1185,
2016/7/7,34.8112,13.25,8.1649,8.9714,7.2709,8.2247,15.7519,8.0673,19.3371,8.8829,,,,17.547,
2016/7/8,35.2675,12.91,8.0275,9.0002,7.1864,7.9307,15.2804,7.8861,18.0766,8.8829,,,,16.8231,
2016/7/11,34.7141,12.33,8.0641,8.9234,7.076,7.7296,15.0591,7.8098,17.7639,8.8829,,,,16.3116,
2016/7/12,34.6365,12.75,8.1741,8.9618,7.1799,7.8139,15.0687,7.7717,17.7932,8.8829,,,,16.8424,
2016/7/13,34.6656,12.85,8.1741,9.0002,7.1799,7.8918,15.1457,7.848,17.7346,8.8829,,,,17.1706,
2016/7/14,34.8986,13.01,8.0916,9.0673,7.05,7.7621,15.1072,8.0101,17.6857,8.8829,,,,16.7652,
2016/7/15,34.7627,13.04,8.11,8.9906,7.141,8.5373,15.1072,7.991,17.6173,8.8829,,,,16.7169,
2016/7/18,34.2191,12.89,8.1008,9.24,7.3229,8.5113,14.7127,8.0482,18.0473,8.8829,,,,17.2478,
2016/7/19,34.1996,13,8.0458,9.2112,7.2579,8.7676,14.7031,8.1436,18.5065,8.8829,,,,17.0934,
2016/7/20,34.3938,13.3,8.0458,9.0865,7.2319,8.6022,14.7319,8.0482,18.1938,8.8829,,,,16.8714,
2016/7/21,34.2288,13.22,8.0275,9.0481,7.1799,8.5405,14.6935,7.991,17.93,8.8829,,,,16.6301,
2016/7/22,34.0929,13.2,7.89,8.933,7.05,8.4173,14.3855,7.8957,17.5294,8.8829,,,,16.4467,
2016/7/25,34.2191,12.98,7.8167,8.9618,7.3944,8.44,14.3086,7.8385,17.5783,8.8829,,,,16.3309,
2016/7/26,34.2191,13.18,7.945,9.0385,7.7128,8.4821,14.424,7.8861,17.6466,8.8829,,,,16.5625,
2016/7/27,32.8115,12.88,7.5968,8.6739,7.3099,7.9177,14.4048,7.5047,16.5132,8.8829,,,,15.8193,
2016/7/28,32.7338,12.8,7.7251,8.578,7.3359,7.8561,14.4914,7.6096,16.6695,8.8829,,,,15.6552,
2016/7/29,32.7241,12.85,7.6976,8.5204,7.3424,7.921,14.6935,7.5428,16.2103,8.6097,,,,15.2402,
2016/8/1,32.2387,11.96,7.5326,8.2901,7.128,7.7264,14.5491,7.3998,15.8488,8.1014,,,,15.0858,
2016/8/2,32.4911,11.71,7.5876,8.3669,7.1734,7.8658,14.5587,7.4189,16.1028,8.4635,,,,15.7228,
2016/8/3,32.3067,11.95,7.6059,8.3861,7.128,7.775,14.655,7.5333,16.6598,9.3086,,,,16.0606,
2016/8/4,32.8697,12.09,7.6151,8.4244,7.05,7.6972,14.8667,7.5428,16.523,9.0163,,,,15.7132,
2016/8/5,32.4329,12.26,7.6426,8.6835,6.959,7.7556,14.7319,7.4856,16.5132,9.1434,,,,15.4815,
2016/8/8,33.4619,12.31,7.7159,8.6835,7.0045,7.7718,14.8955,7.5238,16.6793,9.1307,,,,15.3753,
2016/8/9,33.0833,12.26,7.7251,8.6931,7.0565,8.0086,14.8378,7.8671,16.6598,8.9782,,,,15.5105,
2016/8/10,32.8988,12.31,7.6243,8.578,6.998,8.0605,14.6165,7.7336,16.6598,8.6859,,,,15.2209,
2016/8/11,32.2775,12.14,7.5785,8.5012,6.9525,8.1902,14.5395,7.5142,16.4057,8.4508,,,,15.0279,
2016/8/12,32.6561,12.26,7.6884,8.5972,7.0305,8.547,14.5491,7.581,16.4643,8.5271,,,,15.1533,
2016/8/15,34.3064,12.29,7.8992,8.7219,7.1215,8.5665,14.7801,7.6954,16.6598,8.6033,,,,15.4429,
2016/8/16,33.9569,12.51,7.8625,8.7315,7.128,8.9752,14.8185,7.8098,16.7379,8.6923,,,,15.5491,
2016/8/17,33.656,12.45,7.8625,8.7027,7.1605,8.9687,14.7512,7.7431,16.9627,8.508,,,,15.578,
2016/8/18,33.9667,12.39,7.8167,8.7123,7.2644,8.8681,14.8282,7.7717,16.5425,8.4508,,,,15.5201,
2016/8/19,35.4228,12.55,7.835,8.7027,7.3684,9.3287,14.9148,7.7812,16.3764,8.5461,,,,15.1533,
2016/8/22,35.1704,12.53,7.6976,8.6163,7.2904,9.0206,15.2227,7.6668,16.2396,8.3682,,,,15.0568,
2016/8/23,35.2481,12.78,7.7709,8.6547,7.6478,8.8973,15.2804,7.7431,15.9465,8.4508,,,,14.8541,
2016/8/24,35.0927,12.68,7.7434,8.7891,7.8362,9.0368,15.3093,7.7336,16.0246,8.7431,,,,14.9603,
2016/8/25,34.3841,12.48,7.6976,9.0577,7.8167,9.1147,15.3093,7.6573,16.7184,8.6033,,,,14.8541,
2016/8/26,34.1414,12.58,7.7342,8.9906,7.6998,8.9525,15.2612,7.5714,16.4839,8.3555,,,,14.8927,
2016/8/29,33.9278,12.48,7.8717,8.9042,7.8687,8.9881,15.3478,7.581,16.1028,8.2348,,,,14.6321,
2016/8/30,34.0637,12.99,7.8167,9.0865,7.7323,8.9525,15.7231,7.6001,16.0637,8.3555,,,,14.6515,
2016/8/31,33.8696,12.82,7.6793,9.0289,7.6933,9.0628,15.9925,7.581,16.1614,8.1458,,,,14.7287,
2016/9/1,33.2192,13,7.6518,8.9714,7.4983,8.8811,15.6365,7.5428,15.8976,8.0442,,,,14.7383,
2016/9/2,33.9472,13.03,7.6518,8.9042,7.4204,8.3524,15.4055,7.5714,15.7804,8.0378,,,,15.0375,
2016/9/5,33.7337,12.88,7.6518,8.9138,7.4528,8.2908,15.5787,7.5619,15.7804,8.1141,,,,14.9121,
2016/9/6,34.1317,13.02,7.7251,9.0385,7.6673,8.4205,15.9251,7.5905,15.8097,8.1903,,,,14.8541,
