ÈÕÆÚ,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH
2016/3/14,6.9736,16.7439,13.2748,16.7267,9.3263,6.6,,5.27,4.088,6.86,8.1,15.5071,18.21,6.37,9.3533,5.9686,,
2016/3/15,6.8818,16.4933,12.9778,16.3667,9.3263,6.6,,5.1702,4.0168,6.75,8.14,15.1839,18.67,6.88,9.3356,5.749,,
2016/3/16,6.8818,16.1945,12.8491,16.1914,9.3263,6.6,,5.1902,4.001,6.69,7.96,15.4215,18.92,6.87,9.096,5.6093,,
2016/3/17,7.073,16.5511,13.1362,16.8546,9.3263,6.6,,5.29,4.1117,6.89,8.2,15.8399,19.34,7.13,9.3267,5.8189,,
2016/3/18,7.2718,17.197,13.641,17.6031,9.3263,6.6,,5.4197,4.2185,7.09,8.55,16.572,20.53,7.06,9.655,5.9586,,
2016/3/21,7.4476,17.6597,14.9972,17.8731,9.2733,6.6,,5.789,4.4557,7.27,8.72,17.0854,21.02,6.9,10.2674,6.4277,,
2016/3/22,7.5547,17.7271,14.7002,18.4131,9.0386,6.6,,5.6593,4.4083,7.26,8.7,16.9808,21.22,6.75,10.1609,6.278,,
2016/3/23,7.7382,17.7079,14.7497,20.2559,8.9781,6.6,,5.6792,4.4399,7.53,8.74,16.9903,20.99,6.82,10.2851,6.3279,,
2016/3/24,7.7,17.544,14.3439,22.2834,8.5693,6.6,,5.5295,4.2857,7.33,8.56,17.0664,20.79,6.56,10.2407,6.0584,,
2016/3/25,7.7382,17.6404,14.5517,24.5098,8.6677,6.6,,5.819,4.349,7.4,9.42,17.3516,20.96,6.7,10.5247,6.2082,,
2016/3/28,7.7611,17.4476,14.2548,23.5292,8.5542,6.6,,5.6393,4.3213,7.52,9.14,17.19,21.45,6.61,10.0988,6.0185,,
2016/3/29,7.6847,17.0813,14.1855,22.6813,8.8267,6.6,,5.4696,4.1908,7.29,9.42,16.648,21.06,6.48,9.7527,5.8089,,
2016/3/30,7.8453,17.6307,14.6408,23.8892,8.9327,6.6,,5.6193,4.3292,7.47,9.67,17.6083,23.02,6.71,10.01,5.9686,,
2016/3/31,7.8682,17.4765,14.3736,23.6761,8.6904,6.6,,5.5794,4.3845,7.53,9.49,17.8365,22.35,6.74,9.8769,5.9786,,
2016/4/1,7.8988,17.1873,14.3241,24.4577,8.5163,6.6,,5.5295,4.3331,7.71,9.26,17.6559,21.49,6.73,9.7083,5.9586,,
2016/4/5,7.9676,17.5922,14.6507,26.902,8.7661,6.6,,5.6692,4.4636,8.08,9.63,19.0535,22.15,6.99,9.9745,6.0984,,
2016/4/6,8.0976,17.8235,14.6507,27.9584,8.751,6.6,,5.7391,4.4478,8.03,9.42,18.9774,22.14,6.9,10.081,6.1782,,
2016/4/7,7.8682,17.4572,14.2548,29.588,8.7283,6.6,,5.5794,4.3371,7.95,9.2,18.8919,22.07,6.93,9.8325,5.9486,,
2016/4/8,7.8758,18.1224,14.3934,27.9963,8.433,6.6,,5.4996,4.3529,7.8,9.21,18.3689,21.8,7.09,9.6196,5.8089,,
2016/4/11,8.0746,18.7971,14.4726,27.2715,8.592,6.6,,5.4996,4.4676,8.12,9.38,18.7207,22.47,7.43,9.8148,6.1283,,
2016/4/12,8.1741,18.7007,14.3439,27.4326,8.4936,6.6,,5.5894,4.6138,8.32,9.13,18.2644,22.8,7.16,9.8059,6.0884,,
2016/4/13,8.2964,19.7611,14.5715,27.6031,8.5844,6.6,,5.6792,4.6336,8.44,9.68,18.5686,22.75,7.41,9.9745,6.3479,,
2016/4/14,8.6405,19.7804,14.8883,26.902,8.6904,6.6,,5.7191,4.6573,8.5,9.7,18.464,23.4,7.67,10.0278,6.278,,
2016/4/15,8.6405,20.0214,14.7398,27.2526,8.9629,6.6,,5.6692,4.7008,8.88,9.92,18.7588,24.24,8.08,9.9745,6.1782,,
2016/4/18,8.5029,19.4719,14.3934,25.6558,8.6829,6.6,,5.5994,4.6731,9.16,10.48,18.9204,24.36,8.58,9.7704,6.2381,,
2016/4/19,8.434,19.4719,14.4231,25.1689,8.6677,6.6,,5.5894,4.6494,8.99,10.28,18.8443,23.94,8.39,9.7793,6.2181,,
2016/4/20,7.9141,19.2213,13.641,23.1437,7.941,6.6,,5.3898,4.5506,8.79,10.39,18.2263,22.72,8.98,9.4864,6.3179,,
2016/4/21,7.9447,18.855,13.4331,22.1019,7.7215,6.6,,5.4497,4.6217,8.79,10.59,17.6273,22.76,8.74,9.5397,6.9168,,
2016/4/22,7.9064,18.6043,13.5024,22.8322,7.8729,6.6,,5.3498,4.6297,8.74,9.56,17.5132,23.04,7.87,9.4421,6.298,,
2016/4/25,8.0899,18.4115,13.3243,22.3161,7.8047,6.6,,5.26,4.6138,8.51,9.26,17.247,22.67,7.87,9.2468,6.1083,,
2016/4/26,8.3652,20.2527,14.1261,24.5458,8.0848,6.6,,5.2999,4.7799,8.95,9.32,17.8936,23.03,7.86,9.3799,6.1083,,
2016/4/27,8.2123,20.4359,13.839,24.8379,7.994,6.6,,5.28,4.8234,8.77,9.15,17.6083,24.1,7.84,9.3178,6.1483,,
2016/4/28,8.0899,19.9153,13.4628,25.6071,8.1378,6.6,,5.1902,4.8432,8.43,9.05,17.0854,24.07,7.63,9.167,6.0485,,
2016/4/29,8.0441,19.5683,13.4133,24.9645,8.0697,6.6,,5.1802,4.8985,8.5,8.99,17.0854,23.7,7.63,9.2646,6.0285,,
2016/5/3,8.3882,20.0021,13.8786,25.5292,8.5769,6.6,,5.3698,5.0132,8.86,9.27,17.8745,24.14,7.98,9.5929,6.2581,,
2016/5/4,8.3958,19.8671,13.839,24.9353,8.5315,6.6,8.272,5.3399,5.0843,8.8,9.27,17.7509,24.04,7.93,9.6639,6.1982,,
2016/5/5,8.4034,19.7032,13.9083,26.6586,8.5996,6.6,9.0985,5.3399,5.1278,8.78,9.27,18.0457,23.94,7.87,9.6994,6.1383,,
2016/5/6,7.8911,18.7682,13.2649,24.9937,8.2665,6.6,10.007,5.1602,4.8748,8.59,9.07,17.0759,22.52,7.89,9.4598,5.9786,,
2016/5/9,7.3635,18.7393,13.0768,23.65,7.7442,6.6,11.0077,4.9606,4.6929,8.09,8.98,15.3645,21.63,7.15,9.0871,5.5694,,
2016/5/10,7.2794,18.5658,13.1956,23.5624,7.782,6.6,12.1075,4.9506,4.7522,7.71,8.91,15.0793,21.6,7.07,9.1403,5.5494,,
2016/5/11,7.4859,18.7971,13.4826,23.874,7.7972,6.6,13.3199,5.0504,4.7799,7.73,9.03,15.1934,21.5,7.09,9.655,5.4895,,
2016/5/12,7.3406,18.3923,13.2451,23.3093,7.7744,5.94,14.6519,5.0005,4.7325,7.39,8.94,14.5944,21.48,6.9,9.7172,5.3797,,
2016/5/13,7.2947,18.5561,13.6113,23.5527,7.7139,5.35,16.1171,4.9606,4.8155,7.42,9.23,14.081,21.49,7.58,9.4619,5.3598,,
2016/5/16,7.4553,18.8453,14.1558,24.1953,7.8577,5.3,17.7292,5.0604,4.9736,7.51,9.28,15.0032,21.81,7.42,9.7081,5.3797,,
2016/5/17,7.3788,18.4597,14.0172,23.7279,8.0167,5.25,18.6171,5.0504,4.9143,7.4,9.11,14.6229,22.28,7.39,9.544,5.3298,,
2016/5/18,7.0959,17.6404,14.0271,22.433,7.5701,4.93,16.9334,4.8907,4.8115,7.03,8.99,13.8433,21.5,6.92,9.2523,5.1202,,
2016/5/19,7.1265,17.3608,13.8786,22.4427,7.8804,4.93,17.0939,4.9007,4.8076,7.04,8.98,13.8147,21.57,6.9,9.1885,5.1202,,
2016/5/20,7.18,17.062,13.8687,22.618,7.9107,5.01,17.2066,4.9506,4.8313,7.04,9,14.081,21.54,6.98,9.2614,5.2101,,
2016/5/23,7.2565,17.197,13.9776,22.9588,8.0394,5.17,18.2073,5.0205,4.9459,7.13,9.1,14.2996,21.7,7,9.2887,5.2001,,
2016/5/24,7.4782,17.4958,14.4033,23.9421,8.2362,5.13,17.4832,4.9706,5.0171,7.84,9.29,14.6514,22.19,7.02,9.3799,5.1801,,
2016/5/25,7.3788,17.0427,13.9974,23.5722,8.1454,5.07,19.2319,4.9207,4.9499,7.64,9.19,14.3091,21.95,6.95,9.307,5.1801,,
2016/5/26,7.5547,17.2066,14.0766,23.4651,8.1454,5.12,19.6486,4.9007,4.9578,7.67,9.28,14.2521,21.94,7.17,9.2523,5.1801,,
2016/5/27,7.4706,17.1584,14.037,23.5527,8.0243,5.05,19.0236,4.8907,5.1001,7.64,9.28,14.3662,22.14,7.15,9.2432,5.1801,,
2016/5/30,7.3559,17.5247,14.0667,22.9003,8.1378,5,18.8938,4.8508,5.0171,7.94,9.27,14.3852,21.94,7.13,9.1429,5.1801,,
2016/5/31,7.6694,18.238,14.8784,24.1271,8.3876,5.25,19.8774,5.0404,5.1397,8.12,9.55,15.0317,22.64,7.32,9.4346,5.5195,,
2016/6/1,7.7535,18.1898,14.8289,25.5974,8.2968,5.23,19.9799,5.0305,5.195,8.03,9.43,14.9557,23.88,7.26,9.3981,5.4895,,
2016/6/2,7.7688,18.3055,14.9279,25.6947,8.3573,5.75,20.4922,5.0504,5.286,8.06,9.44,15.0222,23.28,7.44,9.4893,5.4895,,
2016/6/3,7.7764,18.3344,15.215,25.5195,8.3119,5.84,20.0482,5.0604,5.2464,8.1,9.46,14.8416,23.52,7.78,9.5257,5.4696,,
2016/6/6,7.8682,18.5561,15.5912,25.0229,8.3649,5.73,19.7818,5.0804,5.3334,8.04,9.45,14.6799,23.62,7.78,9.7445,5.4995,,
2016/6/7,7.8223,18.7007,15.3338,26.6586,8.2589,5.63,20.8098,5.1402,5.3532,8.07,9.51,14.7465,23.38,7.78,9.7354,5.5195,,
2016/6/8,7.9217,18.5079,15.2249,25.6947,7.994,5.65,19.8296,5.0804,5.3808,7.95,9.29,14.5563,23.03,7.78,9.6442,5.4197,,
2016/6/13,7.44,17.8139,15.0863,23.5137,7.6382,5.17,17.8453,4.8608,5.1436,7.36,9.05,13.8052,22.5,7.78,9.2432,5.1302,,
2016/6/14,7.6312,18.3055,15.611,23.2216,7.6079,5.12,18.5864,4.9606,5.2227,8.1,9.1,13.9383,22.2,7.78,9.3161,5.1701,,
2016/6/15,7.8147,18.7489,15.6803,23.9811,7.7215,5.29,19.4778,5.0604,5.5469,8.37,9.46,14.3567,22.89,7.78,9.6898,5.3099,,
2016/6/16,7.6923,18.4983,15.8386,23.9032,7.5852,5.22,19.2592,4.9506,5.527,8.22,9.39,14.1285,22.66,7.78,9.5257,5.2699,,
2016/6/17,7.7994,18.961,16.0366,23.7961,7.7366,5.32,20.3214,5.0105,5.3881,8.22,10.01,14.2901,24.03,7.78,9.5987,5.4795,,
2016/6/20,7.7229,18.8068,15.7693,23.5722,7.8199,5.28,20.7244,5.0504,5.3683,7.99,9.88,14.1472,22.61,7.78,9.5075,5.4396,,
2016/6/21,7.7,18.3152,15.4823,25.0521,7.676,5.19,20.8849,4.9706,5.2294,7.82,9.72,13.9757,22.04,7.78,9.3981,5.3298,,
2016/6/22,7.7613,18.7104,15.5219,24.9742,7.782,5.29,21.1718,5.0205,5.269,7.91,9.74,14.3282,22.17,7.78,9.4984,5.3997,,
2016/6/23,7.7076,18.5947,15.0368,24.1953,7.8199,5.25,20.9362,4.9706,5.2095,7.78,9.65,14.233,21.99,7.78,9.3617,5.3398,,
2016/6/24,7.6846,18.2477,15.0269,23.8058,7.6836,5.34,20.7108,4.8907,5.021,7.72,9.65,14.0043,22.04,7.78,9.1793,5.2699,,
2016/6/27,7.7766,18.7543,15.4427,24.244,7.8274,5.38,22.7805,4.9506,5.1004,7.9,9.73,14.2996,22.19,7.78,9.2887,5.3997,,
2016/6/28,7.8839,18.6666,15.413,24.8282,7.835,5.51,23.911,4.9606,5.1004,8.09,9.89,15.2714,22.17,7.78,9.3434,5.4197,,
2016/6/29,7.8992,18.6276,15.4427,24.9353,7.8426,5.5,25.2737,5.0005,5.1301,8.04,10.34,15.7001,22.15,7.78,9.4802,5.4596,,
2016/6/30,8.0601,18.4912,15.3833,24.3706,8.6299,5.6,22.7566,5.0404,5.1301,8.03,10.53,15.4333,21.97,7.78,9.5987,5.5794,,
2016/7/1,8.0601,18.4133,15.0863,25.1203,8.4179,5.51,23.8495,5.0105,5.1103,7.92,10.16,15.0808,22.48,7.78,9.6898,5.5594,,
2016/7/4,8.1903,18.7056,15.6011,25.1689,8.6753,5.7,24.9322,5.1203,5.1599,8.23,11.18,15.2523,22.62,7.78,9.863,6.1183,,
2016/7/5,8.3206,19.1245,15.7297,25.0716,8.7131,5.92,26.3598,5.2101,5.3782,8.25,10.97,15.3571,22.72,7.78,9.8266,6.2082,,
2016/7/6,8.3359,19.7285,16.2346,24.8087,8.6223,6.04,25.6118,5.2401,5.4973,8.37,10.87,15.4238,22.68,7.78,10.0818,6.1083,,
2016/7/7,8.2363,19.4947,16.492,24.2732,8.645,6.19,25.6118,5.2201,5.4774,8.45,11.17,15.662,23.03,7.78,10.0636,6.0584,,
2016/7/8,8.175,19.2706,16.4821,24.2927,8.7131,6.02,25.0722,5.2301,5.3782,8.23,10.74,15.4714,23.22,7.78,9.8539,5.9886,,
2016/7/11,8.2056,19.5824,16.6009,24.0785,8.7131,5.88,23.0366,5.2001,5.2889,8.17,10.91,15.1856,23.02,7.78,9.8448,6.0784,,
2016/7/12,8.244,20.0598,16.6108,23.8058,8.6299,5.96,24.3106,5.25,5.3584,8.35,11.05,15.2523,22.89,7.78,10.1365,6.1682,,
2016/7/13,8.2516,19.8747,16.3336,23.9811,8.6374,6.03,23.9759,5.27,5.3286,8.3,11.32,15.5286,23.26,7.78,10.0727,6.288,,
2016/7/14,8.2976,19.8942,16.2841,24.1661,8.5163,5.97,24.5239,5.27,5.2492,8.49,11.2,15.3095,23.42,7.78,10.0362,6.278,,
2016/7/15,8.2363,20.1572,16.1752,23.874,8.7056,5.9,24.7808,5.22,5.1897,8.39,10.97,15.8716,23.22,7.78,9.9359,6.1982,,
2016/7/18,8.1137,19.4947,16.0663,24.0979,8.6072,5.77,23.9484,5.19,5.3584,8.22,10.53,15.4905,23.14,7.78,10.0271,6.0884,,
2016/7/19,8.1827,19.4947,16.1752,23.874,8.8191,5.84,23.9245,5.39,5.398,8.3,10.57,15.4619,23.09,7.78,10.2641,6.1383,,
2016/7/20,8.2593,19.6214,16.5613,24.0785,8.7964,5.82,23.7327,5.36,5.3286,8.25,10.45,15.5477,23.16,7.78,10.4191,6.2481,,
2016/7/21,8.2363,19.8065,17.0067,23.9032,8.7207,5.78,23.1333,5.38,5.3484,8.25,10.49,15.6048,23.37,7.78,10.3917,6.2481,,
2016/7/22,8.152,19.485,16.4425,23.5429,8.6526,5.68,22.3455,5.24,5.269,8.1,10.45,15.3095,22.86,7.78,10.2003,6.1083,,
2016/7/25,8.221,19.3583,16.1059,23.3287,8.5617,5.68,22.0407,5.25,5.2591,8.16,10.56,15.2428,22.85,7.78,10.3826,6.0984,,
2016/7/26,8.2746,19.6896,16.2148,23.5722,8.751,5.79,22.7188,5.27,5.3286,8.33,10.6,15.5,22.9,7.78,10.2094,6.1383,,
2016/7/27,7.8609,18.9102,15.5417,22.1604,8.5844,5.4,21.4173,5.08,5.1599,7.98,9.98,14.5664,22.76,7.78,9.7992,5.9087,,
2016/7/28,7.8839,18.6471,15.7,22.3259,8.539,5.32,21.4276,5.07,5.1599,8.01,9.98,14.4235,23.07,7.78,9.8266,5.8688,,
2016/7/29,7.7843,18.4328,15.3734,22.3356,8.5087,5.27,21.3351,5.08,5.0904,7.81,9.56,14.3663,22.88,7.78,9.7536,5.7989,,
2016/8/1,7.7076,18.501,15.4031,21.6054,8.1757,5.2,20.1192,5.03,5.1301,7.95,9.39,14.4521,22.84,7.78,9.626,5.8089,,
2016/8/2,7.7919,18.6081,15.6605,21.6833,8.2514,5.23,20.8076,5.05,5.1301,7.73,9.49,14.5188,22.72,7.78,9.7263,5.8389,,
2016/8/3,7.7996,18.5107,15.6506,21.6638,8.2665,5.21,21.5098,5.05,5.1301,7.74,9.58,14.5378,22.84,7.78,9.7445,5.9087,,
2016/8/4,7.8762,18.5497,15.6902,22.3064,8.4633,5.25,21.3351,5.06,5.1103,7.72,9.62,14.5092,22.82,7.78,9.6442,5.8987,,
2016/8/5,7.8532,18.54,15.6605,22.063,8.2816,5.2,21.7084,5.04,5.0507,7.69,9.74,14.2996,22.81,7.78,9.5622,5.8788,,
2016/8/8,7.9528,18.6471,15.997,22.1019,8.3801,5.23,21.5714,5.1,5.1401,7.76,9.74,14.4425,22.76,7.78,9.6716,5.9986,,
2016/8/9,8.0141,19.0368,16.2148,22.2869,8.5617,5.75,21.9105,5.12,5.3187,7.86,9.74,14.7093,22.78,7.78,9.7263,5.9886,,
2016/8/10,7.9681,18.9686,16.2148,22.1604,8.3801,5.73,21.9585,5.09,5.2095,7.78,9.66,14.595,22.75,7.78,9.6898,5.9786,,
2016/8/11,8.0371,18.6081,15.7198,21.7709,8.2589,5.48,20.972,5.03,5.15,7.64,9.57,14.3187,22.73,7.78,9.6534,5.8488,,
2016/8/12,8.129,18.6569,15.9574,21.8488,8.3119,5.54,21.2118,5.09,5.1996,7.68,9.61,14.4616,22.83,7.78,9.7445,6.0085,,
2016/8/15,8.3972,18.9881,16.2346,22.1701,8.4633,5.58,21.955,5.19,5.2591,7.82,9.88,14.8331,23.2,7.78,9.9359,6.1582,,
2016/8/16,9.24,19.2024,16.4623,22.2967,8.539,5.67,22.0886,5.21,5.2988,7.93,9.89,15.0237,23.51,7.78,10.0453,6.1483,,
2016/8/17,9.0254,19.144,16.294,22.4914,8.4255,5.6,23.0374,5.23,5.3286,7.93,9.87,15.0046,23.37,7.78,9.9724,6.1483,,
2016/8/18,9.0331,18.9394,16.0663,22.2382,8.433,5.64,22.986,5.23,5.3484,7.87,9.81,15.0142,23.3,7.78,9.9633,6.1283,,
2016/8/19,8.7726,19.0855,16.5712,22.6667,8.5163,5.56,22.873,5.25,5.4477,7.9,9.82,15.319,23.48,7.78,10.0818,6.1383,,
2016/8/22,8.5657,18.7543,16.4425,22.4038,8.6147,5.58,21.6502,5.22,5.4278,7.76,9.7,15.3476,24.69,7.78,9.9359,6.0085,,
2016/8/23,8.6424,18.6763,16.492,22.2967,8.592,5.64,22.0544,5.2,5.4675,7.77,9.67,15.4429,24.31,7.78,9.9997,5.9886,,
2016/8/24,8.5044,18.7738,16.3732,22.2188,8.7434,5.62,21.8283,5.29,5.398,7.87,9.7,15.1952,24.13,7.78,10.1638,5.9786,,
2016/8/25,8.4278,18.501,16.4128,21.8877,8.7813,5.53,21.7016,5.2,5.4477,7.82,9.37,15.1571,24.28,7.78,10.2459,5.9287,,
2016/8/26,8.5351,18.462,16.4821,21.9267,8.8645,5.55,21.0987,5.21,5.4179,8.08,9.35,15.1094,25.17,7.78,10.1821,5.9187,,
2016/8/29,8.5581,18.5692,16.9275,22.0143,9.4247,5.64,20.6192,5.23,5.408,7.98,9.42,15.1856,24.71,7.78,10.0271,5.9387,,
2016/8/30,8.4585,18.6569,16.7098,22.0143,9.2128,5.69,20.7562,5.23,5.398,8.17,9.58,15.2047,24.87,7.78,10.018,5.9287,,
2016/8/31,8.5121,18.54,16.7197,22.0143,9.3036,5.65,21.109,5.31,5.398,8.18,9.5,15.2618,24.86,7.78,10.1638,6.0784,,
2016/9/1,8.4815,18.6276,16.7098,21.9169,9.4323,5.55,20.6261,5.22,5.3584,8,9.46,15.0046,24.5,7.78,9.9906,6.0185,,
2016/9/2,8.4355,18.4912,16.7692,21.7319,9.4172,5.5,20.5507,5.17,5.5171,8.06,9.48,15.3381,24.02,7.78,9.8539,5.9886,,
2016/9/5,8.3819,18.5205,17.3433,21.6735,9.2052,5.5,20.4719,5.19,5.4973,8.23,9.58,15.2714,24.47,7.52,9.8995,6.0185,,
2016/9/6,8.5351,18.6179,17.3631,21.9072,9.3944,5.61,20.6912,5.25,5.6263,8.36,9.69,15.4238,24.47,7.33,9.9086,6.0485,,
2016/9/7,8.4968,18.4718,17.5611,21.7612,9.2809,5.76,20.1055,5.32,5.7354,8.29,9.72,15.6143,24.47,7.34,9.9724,6.0385,,
2016/9/8,8.5811,18.3938,17.3433,21.7027,9.3187,5.72,20.0301,5.38,5.8247,8.39,9.72,15.6143,26.92,7.33,9.9177,6.0385,,
2016/9/9,8.4968,18.2282,17.4819,21.5956,9.2052,5.72,19.6431,5.32,5.7553,8.19,9.72,15.4238,29.61,7.27,9.7992,5.9886,,
2016/9/12,8.2286,17.6242,16.7692,20.5246,8.8267,5.72,19.2081,5.18,5.6858,8,9.2,14.8046,28.17,6.91,9.4528,5.739,,
2016/9/13,8.2593,17.5267,16.789,21.177,8.8872,5.72,19.2389,5.25,5.6858,8.04,9.3,14.8808,28.64,6.99,9.5166,5.769,,
2016/9/14,8.2669,17.4683,16.789,20.9336,9.0235,5.72,19.2663,5.32,5.6461,8.01,9.14,14.7569,26.99,6.96,9.389,5.7291,,
2016/9/19,8.3436,17.7508,16.9968,21.0699,9.0916,5.72,19.6876,5.46,5.7354,8.13,9.42,15.0427,27.39,7.09,9.4893,5.8788,,
2016/9/20,8.4048,18.6081,17.2344,21.177,9.1371,5.29,19.4547,5.41,5.7156,8.15,9.28,15.1761,26.39,7.1,9.5075,6.0485,,
2016/9/21,8.4508,18.6179,17.175,21.1185,9.1749,5.24,19.304,5.39,5.6263,8.15,9.3,15.2809,26.72,7.16,9.5075,5.9886,,
2016/9/22,8.4508,18.8907,17.373,21.3133,9.0841,5.22,19.119,5.34,5.6163,8.14,9.33,15.2904,26.54,7.16,9.4437,6.0185,,
2016/9/23,8.5274,18.9004,17.4819,21.4593,9.1295,5.16,19.0608,5.39,5.5469,8.03,9.25,15.481,26.63,7.15,9.4164,5.9686,,
2016/9/26,8.2056,18.5107,16.8187,20.953,9.1068,5.02,17.7421,5.32,5.4576,7.69,9.18,15.2809,26.57,7.1,9.2249,5.8488,,
2016/9/27,8.2516,18.8907,17.1156,21.0017,9.0008,5.06,18.0504,5.27,5.4576,7.78,9.2,15.4238,25.27,7.13,9.2979,5.8588,,
2016/9/28,8.2899,19.2317,17.2146,20.8654,9.0311,5.03,19.8554,5.23,5.4774,7.72,9.22,15.2428,25.52,7.32,9.2796,5.8289,,
2016/9/29,8.3972,19.2609,17.6304,20.7875,9.1673,5.03,19.2869,5.24,5.3881,7.79,9.26,15.5572,26.97,7.34,9.4802,5.8888,,
2016/9/30,8.4355,19.3583,17.5413,20.8946,9.1825,5.06,18.5128,5.25,5.4973,7.81,9.31,15.5572,27.13,7.45,9.4619,5.8888,,
2016/10/10,8.5657,19.485,17.6601,21.2743,9.4777,5.16,19.3177,5.36,5.5072,7.95,9.51,15.9097,27.22,7.7,9.5713,6.0784,,
2016/10/11,8.673,19.2609,17.6007,21.2841,9.4626,5.19,19.4478,5.39,5.6759,7.98,9.64,15.9382,28.65,7.65,9.5622,6.1982,,
2016/10/12,8.6653,19.2024,17.5017,21.2743,9.5004,5.16,19.4341,5.37,5.6759,8,9.66,15.8144,28.31,7.64,9.5531,6.1383,,
2016/10/13,8.673,18.8615,17.5809,21.177,9.5004,5.17,19.4033,5.39,5.656,8.02,9.63,15.9192,27.66,7.67,9.5895,6.1183,,
2016/10/14,8.65,19.4168,17.4027,21.9462,9.614,5.14,20.0164,5.47,5.6957,7.99,9.66,15.9287,27,7.58,9.6078,6.278,,
2016/10/17,8.604,19.0466,17.1948,21.4788,10.1212,5.07,19.4273,5.32,5.5767,7.88,9.56,15.4429,27.75,7.44,9.4802,6.0784,,
2016/10/18,8.7113,19.183,17.2938,21.6151,10.4013,5.13,19.7527,5.42,5.6461,8.02,9.67,15.8716,27.96,7.6,9.5895,6.1782,,
2016/10/19,8.7803,18.9102,17.1156,21.6248,10.1136,5.12,19.9239,5.42,5.6263,8.11,9.67,16.2336,28.95,7.54,9.6078,6.1183,,
2016/10/20,8.719,18.9978,17.3037,21.6833,10.106,5.18,19.7938,5.53,5.6461,8.11,9.68,16.205,28.39,7.56,9.7263,6.2082,,
2016/10/21,8.6883,18.9102,17.175,21.6346,10.1817,5.13,20.2014,5.46,5.6461,8.07,9.78,16.2336,29.28,7.57,9.6078,6.1183,,
2016/10/24,8.7266,18.9686,17.0562,21.6346,10.0757,5.14,20.1671,5.57,5.6759,8.14,9.64,16.4527,30.47,7.67,9.863,6.3878,,
2016/10/25,8.7803,19.2122,17.0562,21.6346,10.1136,5.18,20.1568,5.56,5.6957,8.26,9.75,17.4721,29.92,7.72,9.8083,6.4277,,
2016/10/26,8.8109,19.2999,17.1255,21.6346,10.1136,5.16,20.2219,5.68,6.0033,8.17,9.68,17.0434,29.13,7.66,9.9451,6.5275,,
2016/10/27,8.9412,19.0855,16.9176,21.6346,10.0682,5.17,19.989,5.66,6.053,8.15,9.63,16.9862,29.1,7.73,9.9268,6.5675,,
2016/10/28,8.7726,18.9881,17.1651,21.6346,9.8335,5.11,19.328,5.56,6.0827,8.11,9.5,16.7099,28.21,7.6,9.6898,6.308,,
2016/10/31,8.8722,18.8809,17.2344,22.0338,9.7578,5.1,19.2321,5.52,6.1522,8.09,9.39,16.6051,28.92,7.68,9.6716,6.308,,
2016/11/1,8.9488,19.0271,17.6205,21.878,9.7805,5.13,20.3555,5.56,6.4003,8.23,9.49,16.6909,29.16,7.92,9.7445,6.3379,,
2016/11/2,8.8186,18.8517,17.5512,22.1993,9.7729,5.08,20.4651,5.5,6.3407,8.18,9.45,16.4908,30.09,7.9,9.6351,6.2181,,
2016/11/3,8.8416,18.8615,17.4225,23.1145,9.9925,5.11,20.5336,5.57,6.2911,8.26,9.54,16.6528,30.44,7.94,9.7445,6.2082,,
2016/11/4,8.8569,18.9978,17.1948,22.2869,9.9471,5.08,21.407,5.52,6.2216,8.22,9.6,16.6242,29.05,8.04,9.6989,6.1483,,
2016/11/7,9.1021,18.8907,17.175,21.8001,9.7427,5.09,21.0131,5.53,6.182,8.27,9.61,17.0815,29.32,8.05,9.7081,6.3179,,
2016/11/8,9.1021,18.9296,17.2839,21.9169,9.8184,5.13,21.0611,5.65,6.3506,8.4,9.72,17.1005,29.11,8.04,10.0818,6.6972,,
2016/11/9,8.9718,18.7738,17.0364,21.5956,9.6443,5.11,21.2015,5.55,6.2117,8.31,9.6,16.7957,29.43,7.95,9.8812,6.5375,,
2016/11/10,9.2017,18.8517,17.1156,21.8098,9.7275,5.31,21.794,5.69,6.2514,8.53,9.75,16.9957,29.71,8.09,10.0636,6.9068,,
2016/11/11,9.217,19.3681,17.2344,21.693,10.053,5.27,21.3043,5.74,6.182,8.85,10.24,17.1386,30.95,8.55,10.1821,7.3061,,
2016/11/14,9.194,19.407,17.5017,21.8001,10.0303,5.37,21.27,5.74,6.1621,8.8,9.98,17.0148,30.61,8.23,10.1547,7.1364,,
2016/11/15,9.3702,19.3388,17.6502,21.8975,10.053,5.34,21.2118,5.72,6.2018,8.88,9.99,17.4911,30.23,8.29,10.0544,7.1464,,
2016/11/16,9.3089,19.485,17.4225,22.3454,10.1212,5.31,20.859,5.8,6.2216,8.74,9.98,17.6531,30.29,8.34,10.2003,7.5057,,
2016/11/17,9.4545,19.6409,17.4027,22.2382,10.1969,5.27,20.2904,5.77,6.2812,8.73,9.95,17.5483,30.07,8.27,10.255,7.326,,
2016/11/18,9.3166,19.4168,17.2542,21.9169,10.0682,5.25,21.0919,5.69,6.3903,8.78,9.93,17.3101,30.81,8.13,10.1183,7.1164,,
2016/11/21,9.3013,19.3681,17.3235,21.9948,9.9622,5.24,21.9345,5.81,6.4499,8.79,10.01,17.2148,30.49,8.19,10.2641,7.6554,,
