ÈÕÆÚ,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH
2014/11/10,0.6281,1.737,-0.2959,0.0883,0.3233,0.2872,-0.966,,-0.419,7.6864,-0.9143,,,,0,,,,,,,,-0.1585,1.6642,3.6849,1.9533,3.1879,1.5317,1.9743,4.8039,,1.8852,7.9293,2.3889,,,,,,,,,,,,0.3076,2868841158,1768397552,7699987805,1705477588,4711724899,3606893345,1127046560,,4177278668,1189379727,3569322128,,,,668467800,,,,,,,,668467800,1500.0894,190.2809,19.1107,57.3676,21.5171,25.6154,46.6541,,30.5618,114.2779,73.3589,,,,-260.0793,,,,,,,,-77.448,7.592,8.7483,3.3162,2.684,3.326,3.5892,10.5792,,4.0446,6.3019,8.4956,,,,106.2208,,,,,,,,31.6311,12.9985,6.7911,3.4174,3.2858,1.9966,3.2626,5.5975,,4.8362,6.0607,10.222,,,,109.2814,,,,,,,,32.5425
2014/11/11,-3.2459,0.6098,-1.0682,-4.9383,-1.5038,-3.7938,-3.5405,,-5.3997,-0.2486,-5.8824,,,,0,,,,,,,,2.4603,2.8553,5.3815,2.2301,4.0422,2.696,2.6417,6.3634,,3.2078,7.137,4.9872,,,,,,,,,,,,1.3004,2775720222,1779180464,7617732742,1621256472,4640871893,3470053440,1087143900,,3951717338,1186423173,3359362003,,,,668467800,,,,,,,,668467800,1451.3974,191.4411,18.9065,54.5346,21.1935,24.6436,45.0023,,28.9115,113.9938,69.0437,,,,-260.0793,,,,,,,,-79.4,7.3455,8.8017,3.2808,2.5514,3.276,3.453,10.2046,,3.8262,6.2862,7.9958,,,,106.2208,,,,,,,,32.4283,12.5765,6.8325,3.3809,3.1235,1.9666,3.1389,5.3993,,4.575,6.0457,9.6207,,,,109.2814,,,,,,,,33.3627
2014/11/12,1.0323,0.6667,0.8398,1.6698,1.0905,1.9345,2.3221,,0.8154,4.3076,0.3064,,,,0,,,,,,,,0.4648,1.0386,3.0822,0.9932,2.9907,1.5257,1.5375,3.969,,1.8101,7.4028,3.0313,,,,,,,,,,,,0.7094,2804372818,1791041667,7681708902,1648327545,4691481183,3537182450,1112388440,,3983940385,1237529333,3369654166,,,,668467800,,,,,,,,668467800,1466.3796,192.7174,19.0653,55.4452,21.4246,25.1204,46.0473,,29.1473,118.9042,69.2552,,,,-260.0793,,,,,,,,-79.7885,7.4214,8.8604,3.3083,2.594,3.3117,3.5198,10.4416,,3.8574,6.557,8.0203,,,,106.2208,,,,,,,,32.587,12.7064,6.878,3.4093,3.1757,1.988,3.1996,5.5247,,4.6124,6.3061,9.6502,,,,109.2814,,,,,,,,33.5259
2014/11/13,-3.576,0.3612,-1.1303,-3.2847,-1.726,0,-2.2328,,-3.0882,-3.9932,-3.7263,,,,0,,,,,,,,-4.6261,2.221,4.2766,1.5226,2.3223,1.5372,1.8366,4.09,,2.0683,6.0121,4.6216,,,,,,,,,,,,1.2563,2704088732,1797511414,7594884113,1594185399,4610506319,3537182450,1087551070,,3860906932,1188112632,3244089778,,,,668467800,,,,,,,,668467800,1413.942,193.4135,18.8498,53.624,21.0548,25.1204,45.0192,,28.2472,114.1561,66.6745,,,,-260.0793,,,,,,,,-76.085,7.156,8.8924,3.2709,2.5088,3.2545,3.5198,10.2084,,3.7383,6.2952,7.7215,,,,106.2208,,,,,,,,31.0744,12.252,6.9029,3.3707,3.0713,1.9537,3.1996,5.4014,,4.4699,6.0543,9.2906,,,,109.2814,,,,,,,,31.9698
2014/11/14,-2.3841,0.4199,0.4212,-1.1321,0.3293,-2.3358,-2.471,,1.1381,-2.3462,-0.4442,,,,0,,,,,,,,2.4252,1.652,2.5316,1.2425,1.8686,0.9631,1.5964,5.0034,,1.3516,6.076,1.9646,,,,,,,,,,,,0.6358,2639620392,1805059452,7626872193,1576138018,4625689106,3454562130,1060677850,,3904847451,1160236545,3229680749,,,,668467800,,,,,,,,668467800,1380.2321,194.2257,18.9292,53.017,21.1242,24.5336,43.9068,,28.5686,111.4777,66.3784,,,,-260.0793,,,,,,,,-77.9062,6.9854,8.9297,3.2847,2.4804,3.2653,3.4376,9.9562,,3.7808,6.1475,7.6872,,,,106.2208,,,,,,,,31.8182,11.9599,6.9319,3.3849,3.0366,1.9602,3.1248,5.2679,,4.5208,5.9122,9.2493,,,,109.2814,,,,,,,,32.735
2014/11/17,0.8141,-0.8363,0.7789,2.6718,1.2035,0.8221,1.2668,,1.8755,0.2548,1.4659,,,,0,,,,,,,,1.4218,1.4231,1.8581,1.5183,1.8933,1.5405,1.4644,2.6732,,1.4207,3.0638,1.9569,,,,,,,,,,,,0.4027,2661109839,1789963375,7686278627,1618248575,4681359325,3482962865,1074114460,,3978081649,1163193100,3277024699,,,,668725200,,,,,,,,668725200,1391.4687,192.6013,19.0766,54.4335,21.3784,24.7353,44.463,,29.1044,111.7618,67.3514,,,,-260.1795,,,,,,,,-78.9643,7.0422,8.855,3.3103,2.5467,3.3046,3.4659,10.0823,,3.8517,6.1631,7.7999,,,,106.2617,,,,,,,,32.2504,12.0572,6.8739,3.4113,3.1177,1.9838,3.1505,5.3346,,4.6056,5.9273,9.3849,,,,109.3235,,,,,,,,33.1796
2014/11/18,1.6151,1.747,0.5351,-0.2788,0.4324,0.4448,1.5921,,-0.2946,2.5781,0.0628,,,,0,,,,,,,,2.1028,1.0671,2.3073,1.0876,1.1692,1.1835,0.8598,2.3664,,0.9163,2.3027,1.7354,,,,,,,,,,,,0.8402,2704088732,1821233820,7727406159,1613736730,4701603041,3498454175,1091215600,,3966364177,1193181012,3279083132,,,,668725200,,,,,,,,668725200,1413.942,195.9661,19.1787,54.2817,21.4708,24.8453,45.1709,,29.0187,114.6431,67.3937,,,,-260.1795,,,,,,,,-80.6524,7.156,9.0097,3.328,2.5396,3.3189,3.4813,10.2428,,3.8404,6.322,7.8048,,,,106.2617,,,,,,,,32.9398,12.252,6.994,3.4295,3.109,1.9923,3.1645,5.4196,,4.592,6.0801,9.3908,,,,109.3235,,,,,,,,33.8889
2014/11/19,3.1788,0.4144,-0.5914,0.932,0.1615,0.738,0,,0.6647,-0.531,0.8161,,,,0,,,,,,,,0.6865,1.735,1.9949,1.1052,2.4798,1.1649,1.096,2.1181,,1.1915,3.8054,2.1535,,,,,,,,,,,,0.3264,2790046520,1828781858,7681708902,1628776215,4709194435,3524273025,1091215600,,3992728489,1186845538,3305842756,,,,668725200,,,,,,,,668725200,1458.8885,196.7782,19.0653,54.7876,21.5055,25.0287,45.1709,,29.2116,114.0344,67.9437,,,,-260.1795,,,,,,,,-81.1624,7.3834,9.0471,3.3083,2.5633,3.3242,3.507,10.2428,,3.8659,6.2885,7.8685,,,,106.2617,,,,,,,,33.1481,12.6414,7.023,3.4093,3.138,1.9956,3.1879,5.4196,,4.6225,6.0478,9.4674,,,,109.3235,,,,,,,,34.1032
2014/11/20,-1.7972,-1.2972,-0.6544,-0.0923,-1.3434,0.0733,-0.3731,,-1.4674,-2.0285,-2.4907,,,,0,,,,,,,,-0.4545,1.3947,1.5221,0.9524,2.497,1.2185,1.003,2.048,,1.1672,2.1446,2.7406,,,,,,,,,,,,0.653,2739904477,1805059452,7631441919,1627272266,4645932822,3526854910,1087143900,,3934141130,1162770735,3223505452,,,,668725200,,,,,,,,668725200,1432.6697,194.2257,18.9405,54.737,21.2166,25.047,45.0023,,28.783,111.7212,66.2515,,,,-260.1795,,,,,,,,-80.8198,7.2508,8.9297,3.2867,2.5609,3.2796,3.5095,10.2046,,3.8092,6.1609,7.6725,,,,106.2617,,,,,,,,33.0082,12.4143,6.9319,3.387,3.1351,1.9687,3.1902,5.3993,,4.5547,5.9252,9.2316,,,,109.3235,,,,,,,,33.9593
2014/11/21,0,-0.2987,0.479,0,1.1983,1.8302,0.4494,,1.0424,6.0661,0.5747,,,,0,,,,,,,,-2.7397,1.3692,1.5658,0.9591,1.3218,1.4598,2.3104,2.5365,,1.0487,6.6,2.2196,,,,,,,,,,,,1.0597,2739904477,1799667996,7667999725,1627272266,4701603041,3591402035,1092029940,,3975152281,1233305683,3242031345,,,,668725200,,,,,,,,668725200,1432.6697,193.6456,19.0313,54.737,21.4708,25.5054,45.2046,,29.083,118.4984,66.6322,,,,-260.1795,,,,,,,,-78.5672,7.2508,8.903,3.3024,2.5609,3.3189,3.5738,10.2505,,3.8489,6.5346,7.7166,,,,106.2617,,,,,,,,32.0882,12.4143,6.9112,3.4032,3.1351,1.9923,3.2486,5.4236,,4.6022,6.2846,9.2847,,,,109.3235,,,,,,,,33.0128
2014/11/24,-1.9608,0,2.5626,0.1848,2.6372,2.1567,1.566,,0.7369,2.0548,2.0952,,,,0,,,,,,,,3.0516,3.4961,1.8568,3.3234,3.5116,3.952,4.4326,4.9306,,1.7891,5.3029,3.5511,,,,,,,,,,,,0.7386,2686180860,1799667996,7864497930,1630280163,4825595802,3668858585,1109131080,,4004445960,1258647581,3309959621,,,,936244490.2,,,,,,,,936244490.2,1404.5781,193.6456,19.519,54.8382,22.0371,26.0555,45.9125,,29.2973,120.9333,68.0283,,,,-260.1795,,,,,,,,-81.0083,7.1086,8.903,3.3871,2.5656,3.4064,3.6509,10.411,,3.8772,6.6689,7.8783,,,,106.2617,,,,,,,,33.0852,12.1708,6.9112,3.4904,3.1409,2.0449,3.3187,5.5085,,4.6361,6.4137,9.4792,,,,109.3235,,,,,,,,34.0385
2014/11/25,1.0667,0.0599,0.4067,0.5535,0.1573,-0.1407,0.2203,,1.3899,-0.604,2.4254,,,,57.7829,,,,,,,,-5.0114,2.8335,1.7104,2.1018,2.5854,1.9866,2.0577,3.7386,,1.9126,3.3734,3.7027,,,,52.9472,,,,,,,,2.324,2714833456,1800746287,7896486010,1639303854,4833187195,3663694815,1111574100,,4060103951,1251045012,3390238492,,,,1055167000,,,,,,,,1055167000,1419.5603,193.7616,19.5984,55.1417,22.0717,26.0188,46.0136,,29.7045,120.2028,69.6783,,,,-293.2277,,,,,,,,-76.9111,7.1844,8.9084,3.4008,2.5798,3.4117,3.6457,10.4339,,3.9311,6.6286,8.0693,,,,119.7592,,,,,,,,31.4118,12.3007,6.9153,3.5046,3.1583,2.0481,3.314,5.5207,,4.7005,6.375,9.7091,,,,123.2099,,,,,,,,32.3169
2014/11/26,-1.1873,-1.7964,-0.5787,2.5688,0.0524,-0.2114,0.6227,,0.8658,0.8103,1.6393,,,,-5.0205,,,,,,,,-5.036,2.196,3.1796,1.8697,4.1154,2.6937,1.8006,5.4139,,1.7601,2.8044,4.6555,,,,14.8894,,,,,,,,1.9672,2682599286,1768397552,7850788753,1681414412,4835717660,3655949160,1118495990,,4095256366,1261181771,3445816172,,,,1002192428,,,,,,,,1002192428,1402.7053,190.2809,19.4849,56.5582,22.0833,29.8994,46.3001,,29.9617,121.1767,70.8205,,,,-278.5062,,,,,,,,-72.995,7.0991,8.7483,3.3812,2.6461,3.4135,4.1895,10.4989,,3.9652,6.6823,8.2016,,,,113.7467,,,,,,,,29.8124,12.1546,6.7911,3.4843,3.2394,2.0492,3.8083,5.555,,4.7412,6.4266,9.8683,,,,117.0241,,,,,,,,30.6714
2014/11/27,0,0.1829,1.8044,-0.6261,0.6803,1.6243,2.6574,,1.073,6.497,-0.5974,,,,-4.9622,,,,,,,,0.2525,2.3074,2.6228,3.1009,2.26,3.1741,2.8682,9.8413,,2.0831,4.4989,4.211,,,,26.4277,,,,,,,,1.4098,2682599286,1771632425,7992450249,1670886772,4868613698,3715332515,1148219400,,4139196885,1343120573,3425231846,,,,952461196.1,,,,,,,,952461196.1,1402.7053,190.6289,19.8365,56.2041,22.2335,30.3851,47.5305,,30.2832,129.0496,70.3975,,,,-264.686,,,,,,,,-73.1388,7.0991,8.7643,3.4422,2.6295,3.4367,4.2575,10.7779,,4.0077,7.1165,8.1526,,,,108.1023,,,,,,,,29.8711,12.1546,6.8035,3.5472,3.2191,2.0631,3.8701,5.7027,,4.7921,6.8442,9.8093,,,,111.2171,,,,,,,,30.7318
2014/11/28,2.1362,1.7651,-1.3722,1.1701,-0.9875,-1.8763,-1.9149,,-1.557,-1.2579,2.7644,,,,-0.3405,,,,,,,,-1.0076,3.5678,3.0419,2.2936,3.9733,2.6489,2.7249,5.6827,,2.226,3.3895,7.4807,,,,13.4169,,,,,,,,0.6835,2739904477,1802902870,7882776833,1690438103,4820534873,3645621620,1126232220,,4074750791,1326225974,3519919746,,,,949217854.9,,,,,,,,949217854.9,1432.6697,193.9936,19.5643,56.8617,22.014,29.815,46.6204,,29.8117,127.4263,72.3435,,,,-263.7847,,,,,,,,-72.4314,7.2508,8.919,3.3949,2.6603,3.4028,4.1776,10.5715,,3.9453,7.027,8.378,,,,107.7342,,,,,,,,29.5822,12.4143,6.9236,3.4985,3.2568,2.0427,3.7975,5.5935,,4.7175,6.7581,10.0805,,,,110.8384,,,,,,,,30.4346
2014/12/1,-2.3529,-0.7177,1.7391,0.4448,-0.5249,-1.0623,-2.8561,,-1.8692,-3.5032,-2.6901,,,,-1.2528,,,,,,,,-0.2545,2.2034,2.2113,2.893,2.959,2.4766,2.4132,6.0605,,1.8852,3.1155,3.4551,,,,9.015,,,,,,,,0.4008,2675436137,1789963375,8019868604,1697957845,4795230228,3606893345,1094065790,,3998587224,1279765829,3425231846,,,,937325603.9,,,,,,,,937325603.9,1398.9598,192.6013,19.9046,57.1147,21.8984,29.4982,45.2888,,29.2545,122.9623,70.3975,,,,-260.4799,,,,,,,,-72.2754,7.0801,8.855,3.454,2.6721,3.3849,4.1332,10.2696,,3.8716,6.7808,8.1526,,,,106.3844,,,,,,,,29.5185,12.1222,6.8739,3.5593,3.2713,2.032,3.7572,5.4337,,4.6293,6.5213,9.8093,,,,109.4498,,,,,,,,30.369
2014/12/2,0.9371,2.4096,2.849,-1.0629,2.4802,1.5748,4.3543,,4.3223,3.2673,2.1635,,,,1.4994,,,,,,,,1.7857,2.1848,3.7822,4.398,3.7013,4.9557,3.0274,8.8664,,3.8478,2.1661,4.4736,,,,11.2399,,,,,,,,0.774,2700507158,1833095023,8248354889,1679910463,4914162059,3663694815,1141704680,,4171419932,1321579960,3499335420,,,,951380082.4,,,,,,,,951380082.4,1412.0692,197.2423,20.4717,56.5076,22.4415,29.9628,47.2609,,30.5189,126.9799,71.9205,,,,-264.3856,,,,,,,,-73.5132,7.1465,9.0684,3.5524,2.6437,3.4689,4.1983,10.7168,,4.0389,7.0023,8.329,,,,107.9796,,,,,,,,30.0241,12.2358,7.0395,3.6608,3.2365,2.0824,3.8164,5.6703,,4.8294,6.7344,10.0215,,,,111.0909,,,,,,,,30.8892
2014/12/3,-0.7958,-0.5882,0.1662,4.0286,4.2225,4.1579,2.4251,,0.9831,-0.4474,3.0588,,,,-1.25,,,,,,,,-0.7519,2.6744,2.6586,3.3676,8.3249,8.6274,7.1903,13.7784,,3.3667,2.646,7.2874,,,,11.4858,,,,,,,,0.6286,2679017711,1822312111,8262064066,1747588145,5121660148,3816026030,1169392240,,4212431083,1315666850,3606373915,,,,939487831.4,,,,,,,,939487831.4,1400.8326,196.0821,20.5057,58.7841,23.3891,31.2086,48.407,,30.819,126.4118,74.1204,,,,-261.0808,,,,,,,,-73.0212,7.0896,9.015,3.5583,2.7502,3.6154,4.3729,10.9767,,4.0786,6.971,8.5838,,,,106.6298,,,,,,,,29.8231,12.1384,6.9981,3.6668,3.3669,2.1703,3.975,5.8078,,4.8769,6.7043,10.3281,,,,109.7022,,,,,,,,30.6824
2014/12/4,0.5348,0.1183,0.4978,-0.6885,1.1364,-0.203,-0.766,,-0.0695,-1.4446,-0.6849,,,,0.1151,,,,,,,,-1.5152,3.1143,2.8639,3.4065,5.0883,8.1909,7.4776,9.1045,,3.3164,4.6626,6.2164,,,,8.6888,,,,,,,,1.4382,2693344009,1824468693,8303191597,1735556557,5179860832,3808280375,1160434500,,4209501715,1296660427,3581672724,,,,940568945.1,,,,,,,,940568945.1,1408.3237,196.3141,20.6078,58.3794,23.6549,31.1452,48.0362,,30.7975,124.5856,73.6127,,,,-261.3812,,,,,,,,-71.9558,7.1275,9.0257,3.576,2.7313,3.6565,4.364,10.8926,,4.0758,6.8703,8.525,,,,106.7525,,,,,,,,29.388,12.2033,7.0064,3.6851,3.3437,2.195,3.967,5.7633,,4.8735,6.6074,10.2573,,,,109.8285,,,,,,,,30.2348
2014/12/5,-2.6596,-5.2009,-4.1827,-3.0329,-4.0059,-3.8644,-4.6316,,-3.4795,-2.2801,-5.0575,,,,-4.9425,,,,,,,,-4.8718,4.1086,5.441,3.8562,4.2676,6.2136,4.8752,8.6775,,3.1628,4.8924,5.5997,,,,11.5417,,,,,,,,1.3334,2621712519,1729579069,7955892444,1682918360,4972362743,3661112930,1106688060,,4063033319,1267094880,3400530655,,,,894081054.7,,,,,,,,894081054.7,1370.8682,186.104,19.7458,56.6088,22.7073,29.9417,45.8113,,29.726,121.7449,69.8898,,,,-248.4624,,,,,,,,-68.4079,6.938,8.5563,3.4264,2.6485,3.51,4.1954,10.3881,,3.934,6.7137,8.0938,,,,101.4762,,,,,,,,27.939,11.8787,6.642,3.531,3.2423,2.1071,3.8137,5.4964,,4.7039,6.4568,9.7386,,,,104.4002,,,,,,,,28.744
2014/12/8,9.9727,0.3117,3.1017,-1.3405,3.3079,1.5515,-0.7358,,1.442,0,-1.6949,,,,0.6046,,,,,,,,-2.1563,8.6917,3.7168,4.1058,3.0375,7.3894,4.6724,5.4423,,2.6205,,4.8884,,,,6.1396,,,,,,,,1.0179,2883167456,1734970525,8202657632,1660359133,5136842935,3717914400,1098544660,,4121620678,1267094880,3342894542,,,,899486623.4,,,,,,,,899486623.4,1507.5805,186.6841,20.3582,55.8499,23.4584,30.4062,45.4742,,30.1546,121.7449,68.7052,,,,-249.9646,,,,,,,,-66.8336,7.6299,8.583,3.5327,2.613,3.6261,4.2605,10.3116,,3.9907,6.7137,7.9566,,,,102.0898,,,,,,,,27.296,13.0634,6.6627,3.6405,3.1988,2.1768,3.8728,5.456,,4.7717,6.4568,9.5735,,,,105.0314,,,,,,,,28.0825
2014/12/9,-5.8385,-1.0566,-3.9554,-2.8986,-4.9261,0,-4.7813,,-4.6198,0,-4.8645,,,,-5.0481,,,,,,,,-4.9587,7.1516,2.9876,3.8192,4.885,6.0164,,8.4485,,3.0157,,5.7155,,,,6.9835,,,,,,,,1.4213,2714833456,1716639574,7878207107,1612232781,4883796485,3717914400,1046019730,,3931211762,1267094880,3180278367,,,,854079846.7,,,,,,,,854079846.7,1419.5603,184.7117,19.553,54.2311,22.3029,30.4062,43.3,,28.7615,121.7449,65.363,,,,-237.3462,,,,,,,,-63.4667,7.1844,8.4923,3.393,2.5372,3.4475,4.2605,9.8186,,3.8063,6.7137,7.5696,,,,96.9362,,,,,,,,25.9209,12.3007,6.5923,3.4965,3.1061,2.0695,3.8728,5.1951,,4.5513,6.4568,9.1078,,,,99.7293,,,,,,,,26.6677
2014/12/10,2.5066,9.108,6.2645,1.0261,10,0,5.8778,,9.9851,0,10.0324,,,,1.1392,,,,,,,,-0.8696,3.1664,10.1614,5.0317,1.9886,7.575,,6.9672,,5.5488,,9.2548,,,,5.3035,,,,,,,,1.1428,2782883371,1872991797,8371737482,1628776215,5372176134,3717914400,1107502400,,4323747065,1267094880,3499335420,,,,863809870.3,,,,,,,,863809870.3,1455.1429,201.5353,20.7779,54.7876,24.5331,30.4062,45.8451,,31.6334,121.7449,71.9205,,,,-240.0501,,,,,,,,-62.8778,7.3645,9.2658,3.6055,2.5633,3.7922,4.2605,10.3957,,4.1864,6.7137,8.329,,,,98.0405,,,,,,,,25.6804,12.609,7.1927,3.7155,3.138,2.2765,3.8728,5.5004,,5.0058,6.4568,10.0215,,,,100.8655,,,,,,,,26.4203
2014/12/11,0.2574,-1.0938,0.7096,3.0471,4.4748,0,0.1103,,2.0325,0,3.8824,,,,5.0063,,,,,,,,4.9708,3.4344,8.8935,4.4796,3.354,9.851,,5.479,,9.8792,,14.095,,,,4.3121,,,,,,,,0.9739,2790046520,1852504264,8431143917,1678406515,5612570261,3717914400,1108723910,,4411628103,1267094880,3635191972,,,,907054419.5,,,,,,,,907054419.5,1458.8885,199.3308,20.9253,56.457,25.6309,30.4062,45.8956,,32.2763,121.7449,74.7127,,,,-252.0676,,,,,,,,-65.958,7.3834,9.1644,3.6311,2.6414,3.9619,4.2605,10.4072,,4.2715,6.7137,8.6524,,,,102.9487,,,,,,,,26.9384,12.6414,7.1141,3.7419,3.2336,2.3784,3.8728,5.5065,,5.1075,6.4568,10.4106,,,,105.9151,,,,,,,,27.7146
2014/12/12,0,-0.2328,0.2168,-0.8961,-0.6763,0,0.8079,,1.7264,0,0.6795,,,,5.006,,,,,,,,5.0139,2.0053,3.6741,2.6596,1.9867,3.8549,,4.3629,,5.6116,,8.0686,,,,11.3938,,,,,,,,0.4664,2790046520,1848191100,8449422819,1663367030,5574613294,3717914400,1117681650,,4487791669,1267094880,3659893163,,,,952461196.1,,,,,,,,952461196.1,1458.8885,198.8667,20.9707,55.9511,25.4576,30.4062,46.2664,,32.8336,121.7449,75.2204,,,,-264.686,,,,,,,,-69.3002,7.3834,9.1431,3.639,2.6177,3.9351,4.2605,10.4913,,4.3452,6.7137,8.7112,,,,108.1023,,,,,,,,28.3034,12.6414,7.0975,3.75,3.2046,2.3623,3.8728,5.551,,5.1957,6.4568,10.4813,,,,111.2171,,,,,,,,29.1189
2014/12/15,4.2362,0.8751,3.8399,3.7071,3.2683,0,1.8215,,-0.3916,0,1.3498,,,,-0.3405,,,,,,,,-1.061,4.1283,3.2745,4.8154,4.741,5.6706,,6.9791,,3.448,,7.6373,,,,6.1417,,,,,,,,0.9327,2908238478,1864365468,8773873344,1725028918,5756806738,3717914400,1138040150,,4470215461,1267094880,3709295545,,,,949217854.9,,,,,,,,949217854.9,1520.6899,200.6071,21.7759,58.0252,26.2896,30.4062,47.1092,,32.705,121.7449,76.2357,,,,-263.7847,,,,,,,,-68.529,7.6962,9.2231,3.7787,2.7147,4.0637,4.2605,10.6824,,4.3282,6.7137,8.8287,,,,107.7342,,,,,,,,27.9884,13.177,7.1596,3.894,3.3234,2.4395,3.8728,5.6521,,5.1753,6.4568,10.6228,,,,110.8384,,,,,,,,28.7949
2014/12/16,-1.3547,2.834,-1.5104,-1.2206,-1.8022,0,-1.7531,,0.0655,0,-1.4983,,,,0.6834,,,,,,,,1.6086,2.4697,7.3978,3.3106,2.6233,3.9976,,4.5093,,3.7421,,7.3807,,,,5.3421,,,,,,,,0.497,2868841158,1917201736,8641351299,1703973639,5653057693,3717914400,1118088820,,4473144829,1267094880,3653717865,,,,955704537.3,,,,,,,,955704537.3,1500.0894,206.2923,21.447,98.7138,25.8158,30.4062,46.2833,,32.7264,121.7449,75.0934,,,,-265.5874,,,,,,,,-69.6655,7.592,9.4845,3.7216,4.6184,3.9905,4.2605,10.4951,,4.331,6.7137,8.6965,,,,108.4704,,,,,,,,28.4526,12.9985,7.3625,3.8352,5.6539,2.3955,3.8728,5.553,,5.1787,6.4568,10.4637,,,,111.5958,,,,,,,,29.2724
2014/12/17,-1.9975,-3.4308,-3.1729,0,-2.7753,0,-2.6584,,-3.3399,0,-3.8873,,,,-3.1674,,,,,,,,-4.4855,2.1067,4.3654,3.2722,2.1563,3.5233,,4.8404,,2.998,,5.7211,,,,4.5656,,,,,,,,1.0336,2811535967,1851425973,8367167757,1703973639,5496168894,3717914400,1088365410,,4323747065,1267094880,3511686016,,,,925433352.9,,,,,,,,925433352.9,1470.1251,199.2148,20.7665,98.7138,25.0994,30.4062,45.0529,,31.6334,121.7449,72.1743,,,,-257.1751,,,,,,,,-66.4918,7.4403,9.1591,3.6036,4.6184,3.8797,4.2605,10.2161,,4.1864,6.7137,8.3584,,,,105.0347,,,,,,,,27.1564,12.7388,7.1099,3.7135,5.6539,2.329,3.8728,5.4054,,5.0058,6.4568,10.0569,,,,108.0611,,,,,,,,27.9388
2014/12/18,-1.0191,-1.0483,-1.6384,-0.6178,0.2302,0,-0.6734,,0.6098,0,1.1137,,,,-0.8178,,,,,,,,-0.5525,1.6907,3.2346,3.2212,2.0929,2.9442,,3.3187,,3.5581,,5.9185,,,,2.5193,,,,,,,,0.3237,2782883371,1832016732,9938072346,1693446000,5508821217,3717914400,1081036350,,4350111376,1267094880,3550796235,,,,917865556.8,,,,,,,,917865556.8,1455.1429,197.1263,20.4263,98.1039,25.1572,30.4062,44.7495,,31.8263,121.7449,72.9781,,,,-255.072,,,,,,,,-66.1871,7.3645,9.0631,3.5445,4.5898,3.8887,4.2605,10.1473,,4.2119,6.7137,8.4515,,,,104.1757,,,,,,,,27.0319,12.609,7.0354,3.6526,5.619,2.3344,3.8728,5.369,,5.0363,6.4568,10.1689,,,,107.1775,,,,,,,,27.8108
2014/12/19,-1.8018,-2.9429,-2.1655,-0.7993,-2.3427,0,-0.565,,-2.8956,0,-2.6087,,,,-2.7091,,,,,,,,1.3889,2.117,3.6419,3.3849,2.3295,4.5915,,4.5254,,3.0691,,5.6125,,,,2.8729,,,,,,,,0.5131,2732741328,1778102172,9722867003,1679910463,5379767527,3717914400,1074928800,,4224148555,1267094880,3458166768,,,,892999941,,,,,,,,892999941,1428.9241,191.3251,19.984,97.3198,24.5678,30.4062,44.4967,,30.9047,121.7449,71.0744,,,,-248.1619,,,,,,,,-67.1174,7.2318,8.7963,3.4678,4.5532,3.7976,4.2605,10.09,,4.09,6.7137,8.231,,,,101.3535,,,,,,,,27.4119,12.3818,6.8283,3.5735,5.574,2.2797,3.8728,5.3387,,4.8904,6.4568,9.9036,,,,104.2739,,,,,,,,28.2017
