ÈÕÆÚ,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH
2015/11/25,0,1.4582,3.8095,4.3839,1.8954,10,10,2.0202,,,,,,,,,,0,0.8646,4.4248,-0.6643,,,0,4.1328,2.3321,4.4308,5.5723,1.0167,20.1957,7.9631,7.5524,,,,,,,,,,,4.0285,3.109,10.8978,,,,8073456361,30371352828,14108572895,19909266342,12895601430,4479078584,4306366884,1891121111,,,,,,,,,,5734028040,4431420231,14979569000,1435600000,,,1044000000,55.5917,16.9813,62.8159,22.8331,31.3021,64.7519,100.9393,65.0475,,,,,,,,,,-14.3998,497.5523,54.0972,76.5589,,,45.2401,7.2112,4.4417,6.3821,3.6506,4.0188,19.5214,5.4291,8.1368,,,,,,,,,,17.0872,6.3864,2.8588,13.6794,,,8.9986,2.7761,1.5409,5.4702,1.8253,1.7159,4.2913,3.6342,4.0241,,,,,,,,,,111.9097,22.8088,0.9419,3.1694,,,2.3357
2015/11/26,-2.3669,-3.8143,-1.0254,-3.5187,-2.1577,3.4323,5.0119,-4.2904,,,,,,,,,,0,4.1905,5.0847,10.0028,,,0,3.1005,2.5998,3.9233,3.9242,1.6997,17.8629,9.5039,5.188,,,,,,,,,,,6.678,3.754,10.6905,,,,7882368636,29212909851,13963908629,19208713270,12617348125,4632813192,4522199114,1809983902,,,,,,,,,,5734028040,4617117841,15741242000,1579200000,,,1044000000,54.2759,16.3335,62.1718,22.0297,30.6267,66.9743,105.9983,62.2566,,,,,,,,,,-14.3998,518.4021,56.8479,84.2169,,,45.2401,7.0405,4.2723,6.3167,3.5221,3.9321,20.1914,5.7012,7.7877,,,,,,,,,,17.0872,6.654,3.0042,15.0477,,,8.9986,2.7104,1.4821,5.4142,1.7611,1.6789,4.4386,3.8164,3.8514,,,,,,,,,,111.9097,23.7645,0.9897,3.4865,,,2.3357
2015/11/27,-9.1775,-8.8506,-9.9782,-8.8235,-3.1179,-9.1181,-4.9587,-9.9655,,,,,,,,,,0,-7.7697,-1.6862,-1.773,,,0,3.7423,2.4915,4.6628,3.7032,2.2634,12.2813,10.5955,7.1924,,,,,,,,,,,7.1186,3.2767,38.0738,,,,7158965108,26627399439,12570563330,17513826805,12223955522,4210389269,4297957836,1629609644,,,,,,,,,,5734028040,4258383822,15475810500,1551200000,,,1044000000,49.2948,14.8879,55.9682,20.0859,29.6718,60.8676,100.7422,56.0524,,,,,,,,,,-14.3998,478.1241,55.8894,82.7237,,,45.2401,6.3944,3.8942,5.6864,3.2114,3.8095,18.3504,5.4185,7.0116,,,,,,,,,,17.0872,6.137,2.9535,14.7809,,,8.9986,2.4617,1.3509,4.8739,1.6057,1.6265,4.0339,3.6271,3.4676,,,,,,,,,,111.9097,21.9181,0.9731,3.4247,,,2.3357
2015/11/30,-0.858,2.0177,-4.4821,0,3.2182,4.0789,-4.7826,-2.5661,,,,,,,,,,0,10.0099,5.3691,10.0052,,,0,4.2193,2.1029,6.8133,3.3757,2.0634,13.0819,11.0281,5.9202,,,,,,,,,,,9.2787,3.3239,33.5869,,,,7097544054,27164648356,12007134083,17513826805,12617348125,4382128831,4092403331,1587792775,,,,,,,,,,5734028040,4684644244,16306726500,1706400000,,,1044000000,48.8718,15.1883,53.4597,20.0859,30.6267,63.3503,95.9241,54.6141,,,,,,,,,,-14.3998,525.9839,58.8901,91.0003,,,45.2401,6.3395,3.9727,5.4315,3.2114,3.9321,19.0989,5.1593,6.8317,,,,,,,,,,17.0872,6.7513,3.1121,16.2597,,,8.9986,2.4406,1.3782,4.6555,1.6057,1.6789,4.1984,3.4537,3.3786,,,,,,,,,,111.9097,24.1121,1.0253,3.7673,,,2.3357
2015/12/1,-1.6346,1.9159,-4.1852,1.6129,-0.038,-9.9874,-6.8493,-0.1572,,,,,,,,,,0,4.3243,0.4246,-9.775,,,0,2.745,2.1146,5.1695,3.0344,0.9449,12.2083,7.822,5.5388,,,,,,,,,,,10.5553,1.8163,26.9386,,,,6981526507,27685108244,11504616106,17796307883,12612550654,3944469947,3812101733,1585296245,,,,,,,,,,5734028040,4887223455,16375969500,1539600000,,,1044000000,48.073,15.4793,51.2223,20.4099,30.615,57.0233,89.354,54.5282,,,,,,,,,,-14.3998,548.7291,59.1402,82.1051,,,45.2401,6.2359,4.0489,5.2042,3.2631,3.9306,17.1914,4.806,6.8209,,,,,,,,,,17.0872,7.0433,3.1253,14.6703,,,8.9986,2.4007,1.4046,4.4606,1.6316,1.6782,3.7791,3.2171,3.3733,,,,,,,,,,111.9097,25.1548,1.0297,3.399,,,2.3357
2015/12/2,1.6618,2.7289,1.7869,3.1111,0.038,0.5267,-2.2059,1.2598,,,,,,,,,,-2.5964,-3.7133,-1.1276,-6.6511,,,0,2.1923,2.5164,3.5065,3.685,0.7608,7.2398,5.5299,3.6183,,,,,,,,,,18.5977,6.4522,2.4609,18.1263,,,,7097544054,28440614533,11710191642,18349970794,12617348125,3965244894,3728011253,1605268481,,,,,,,,,,5585147490,4705746245,16191321500,1437200000,,,1044000000,48.8718,15.9017,52.1376,21.0448,30.6267,57.3236,87.3829,55.2152,,,,,,,,,,-14.0259,528.3532,58.4734,76.6442,,,45.2401,6.3395,4.1593,5.2972,3.3647,3.9321,17.2819,4.6999,6.9069,,,,,,,,,,16.6435,6.7818,3.0901,13.6946,,,8.9986,2.4406,1.4429,4.5403,1.6824,1.6789,3.799,3.1461,3.4158,,,,,,,,,,109.004,24.2207,1.018,3.173,,,2.3357
2015/12/3,1.8269,0.5903,5.6567,1.2315,8.0608,1.7464,4.9123,4.4323,,,,,,,,,,-0.3046,9.5964,-0.5702,3.1728,,,0,1.7284,2.3686,4.1502,2.9185,1.8375,7.8147,5.2303,3.1427,,,,,,,,,,12.3341,10.6003,1.8889,12.0098,,,,7227210724,28608504820,12372601703,18575955656,13634411928,4034494717,3911141631,1676419573,,,,,,,,,,5568132570,5157329069,16098997500,1482800000,,,1044000000,49.7647,15.9956,55.0868,21.304,33.0954,58.3247,91.6754,57.6625,,,,,,,,,,-13.9832,579.0561,58.1399,79.076,,,45.2401,6.4553,4.1839,5.5968,3.4061,4.249,17.5837,4.9308,7.213,,,,,,,,,,16.5928,7.4326,3.0725,14.1291,,,8.9986,2.4852,1.4514,4.7972,1.7031,1.8142,3.8653,3.3007,3.5672,,,,,,,,,,108.672,26.545,1.0122,3.2736,,,2.3357
2015/12/4,-1.1331,-1.6432,-3.2615,-3.4063,1.2315,0.1716,-4.4434,-1.6754,,,,,,,,,,10.0076,2.1277,1.0753,-2.4818,,,0,2.11,1.5169,3.6299,2.9301,1.4699,7.4129,5.5589,3.3011,,,,,,,,,,7.8182,10.6446,1.6828,11.7835,,,,7145315985,28138412017,11969064539,17943198043,13802323405,4041419699,3737354640,1648333616,,,,,,,,,,6125371200,5267059475,16272105000,1446000000,,,1044000000,49.2008,15.7328,53.2902,20.5783,33.503,58.4248,87.6019,56.6965,,,,,,,,,,-15.3826,591.3764,58.7651,77.1135,,,45.2401,6.3822,4.1151,5.4143,3.2901,4.3013,17.6139,4.7117,7.0921,,,,,,,,,,18.2534,7.5907,3.1055,13.7784,,,8.9986,2.457,1.4276,4.6407,1.6451,1.8365,3.872,3.154,3.5075,,,,,,,,,,119.5475,27.1098,1.0231,3.1924,,,2.3357
2015/12/7,0.7641,0,-1.0178,-0.2519,1.3903,2.159,1.75,-1.5524,,,,,,,,,,10,-2.1635,2.1277,1.4108,,,0,1.7902,1.1466,3.7039,2.0072,1.3243,6.6417,4.4135,3.183,,,,,,,,,,23.372,6.3116,2.8541,8.0314,,,,7199912477,28138412017,11847241999,17898001070,13994222236,4128674477,3802758346,1622744188,,,,,,,,,,6737908320,5153108669,16618320000,1466400000,,,1044000000,49.5767,15.7328,52.7478,20.5265,33.9688,59.6862,89.1349,55.8163,,,,,,,,,,-16.9208,578.5822,60.0154,78.2014,,,45.2401,6.431,4.1151,5.3592,3.2818,4.3611,17.9942,4.7942,6.982,,,,,,,,,,20.0787,7.4265,3.1716,13.9728,,,8.9986,2.4758,1.4276,4.5935,1.6409,1.8621,3.9556,3.2092,3.453,,,,,,,,,,131.5022,26.5233,1.0449,3.2374,,,2.3357
2015/12/8,-3.6967,-4.7136,-5.0129,-4.798,2.1598,-4.6293,-6.3145,-2.1538,,,,,,,,,,9.9747,-1.2285,-3.125,1.3093,,,0,2.2472,1.6777,3.7553,2.359,1.545,5.208,6.0769,2.8712,,,,,,,,,,17.6541,5.5175,2.032,13.1949,,,,6933754575,26812078754,11253357118,17039258595,14296462895,3937544964,3562633311,1587792775,,,,,,,,,,7409997660,5089802665,16098997500,1485600000,,,1044000000,47.744,14.9912,50.1036,19.5416,34.7025,56.9232,83.5065,54.6141,,,,,,,,,,-18.6086,571.4744,58.1399,79.2253,,,45.2401,6.1932,3.9212,5.0905,3.1243,4.4553,17.1612,4.4915,6.8317,,,,,,,,,,22.0815,7.3352,3.0725,14.1558,,,8.9986,2.3842,1.3603,4.3632,1.5622,1.9023,3.7725,3.0066,3.3786,,,,,,,,,,144.6192,26.1975,1.0122,3.2798,,,2.3357
2015/12/9,1.8701,0.814,-2.571,1.2599,0.3691,1.7939,-2.6226,-3.2233,,,,,,,,,,-7.3479,10.0332,-0.3584,-4.5234,,,0,1.7146,0.9702,3.6623,1.5228,0.8027,5.12,4.2618,3.8986,,,,,,,,,,23.0349,10.7294,1.8848,8.6555,,,,7063421246,27030336127,10964028586,17253944214,14349235073,4008179784,3469199445,1536613920,,,,,,,,,,6865520220,5600471092,16041295000,1418400000,,,1044000000,48.6369,15.1132,48.8154,19.7879,34.8306,57.9443,81.3165,52.8537,,,,,,,,,,-17.2413,628.8113,57.9315,75.6416,,,45.2401,6.309,3.9531,4.9597,3.1637,4.4718,17.4691,4.3737,6.6115,,,,,,,,,,20.459,8.0712,3.0615,13.5155,,,8.9986,2.4288,1.3714,4.251,1.5819,1.9093,3.8401,2.9277,3.2697,,,,,,,,,,133.9928,28.8259,1.0086,3.1315,,,2.3357
2015/12/10,-2.029,2.236,1.3194,-2.0956,-1.4042,-1.935,5.0364,-0.4874,,,,,,,,,,-4.5849,10.0226,-1.5827,-4.1737,,,0,1.942,1.9009,3.199,1.3885,1.0056,5.5937,5.3986,2.1508,,,,,,,,,,14.6263,8.8237,0.977,9.2386,,,,6920105452,27634741158,11108692852,16892368435,14147741301,3930619982,3643920774,1529124331,,,,,,,,,,6550744200,6161784321,15787404000,1359200000,,,1044000000,47.65,15.4512,49.4595,19.3732,34.3415,56.8231,85.4119,52.5961,,,,,,,,,,-16.4508,691.8346,57.0146,72.4845,,,45.2401,6.181,4.0415,5.0251,3.0974,4.409,17.131,4.5939,6.5792,,,,,,,,,,19.521,8.8801,3.013,12.9514,,,8.9986,2.3796,1.402,4.3071,1.5487,1.8825,3.7658,3.0752,3.2538,,,,,,,,,,127.8494,31.715,0.9927,3.0008,,,2.3357
2015/12/11,-0.2959,1.4581,1.4393,0.4682,-0.6443,-4.1579,2.2821,2.449,,,,,,,,,,-3.2468,-3.2877,0.5117,-3.2372,,,0,1.0126,1.2931,2.7823,1.2292,2.392,4.6618,5.6727,3.6276,,,,,,,,,,11.6631,12.7209,0.6236,7.3948,,,,6899631767,28037677846,11268584935,16971463136,14056589356,3767190398,3727076915,1566572274,,,,,,,,,,6338057700,5959205111,15868187500,1315200000,,,1044000000,47.5091,15.6764,50.1714,19.4639,34.1202,54.4604,87.361,53.8842,,,,,,,,,,-15.9167,669.0894,57.3064,70.1381,,,45.2401,6.1627,4.1004,5.0974,3.1119,4.3806,16.4187,4.6988,6.7404,,,,,,,,,,18.8872,8.5882,3.0284,12.5321,,,8.9986,2.3725,1.4225,4.3691,1.556,1.8704,3.6093,3.1454,3.3335,,,,,,,,,,123.6984,30.6723,0.9977,2.9036,,,2.3357
2015/12/14,2.0772,10,2.0946,5.526,2.116,3.6765,2.2813,5.3785,,,,,,,,,,0.5369,1.2748,0.1455,3.3455,,,0,2.2889,2.9078,2.976,2.5785,0.8112,4.3877,3.7846,4.7698,,,,,,,,,,9.3062,9.0934,0.7888,5.8312,,,,7042947561,30841445630,11504616106,17909300314,14354032544,3905690045,3812101733,1650830145,,,,,,,,,,6372087540,6035172315,15891268500,1359200000,,,1044000000,48.4959,17.2441,51.2223,20.5395,34.8422,56.4627,89.354,56.7824,,,,,,,,,,-16.0021,677.6188,57.3897,72.4845,,,45.2401,6.2907,4.5105,5.2042,3.2839,4.4733,17.0224,4.806,7.1029,,,,,,,,,,18.9886,8.6977,3.0328,12.9514,,,8.9986,2.4218,1.5647,4.4606,1.642,1.9099,3.7419,3.2171,3.5128,,,,,,,,,,124.3626,31.0633,0.9992,3.0008,,,2.3357
2015/12/15,2.1318,3.4295,0.3309,-1.1987,-2.4398,1.7376,3.1373,0.3403,,,,,,,,,,2.1362,10,0.4357,0.5297,,,0,2.4715,4.6607,3.2954,2.2343,0.8306,4.9183,4.1255,3.9031,,,,,,,,,,11.4095,11.3703,1.2515,4.6897,,,,7193087916,31899154435,11542685650,17694614695,14003817178,3973554872,3931697081,1656447337,,,,,,,,,,6508206900,6638689546,15960511500,1366400000,,,1044000000,49.5297,17.8355,51.3918,20.2932,33.9921,57.4438,92.1572,56.9756,,,,,,,,,,-16.344,745.3807,57.6398,72.8685,,,45.2401,6.4249,4.6651,5.2214,3.2445,4.3641,17.3181,4.9567,7.1271,,,,,,,,,,19.3942,9.5674,3.046,13.02,,,8.9986,2.4734,1.6184,4.4754,1.6223,1.8633,3.807,3.318,3.5247,,,,,,,,,,127.0192,34.1697,1.0035,3.0167,,,2.3357
2015/12/16,1.1385,-0.4737,6.5303,-0.1277,-0.2398,0,-0.9981,0.0754,,,,,,,,,,-2.1569,0.8264,-1.88,2.5176,,,0,2.0286,2.4481,5.8507,1.5886,1.8558,,4.1226,4.1972,,,,,,,,,,10.2951,12.6782,0.9808,7.9702,,,,7274982655,31748053177,12296462615,17672016208,13970234882,3973554872,3892454858,1657695601,,,,,,,,,,6367833810,6693554749,15660458500,1400800000,,,1044000000,50.0936,17.751,54.7478,20.2673,33.9106,57.4438,91.2374,57.0185,,,,,,,,,,-15.9914,751.5409,56.5562,74.703,,,45.2401,6.498,4.643,5.5624,3.2404,4.3537,17.3181,4.9073,7.1324,,,,,,,,,,18.9759,9.6465,2.9888,13.3478,,,8.9986,2.5016,1.6107,4.7676,1.6202,1.8589,3.807,3.2849,3.5274,,,,,,,,,,124.2795,34.4521,0.9847,3.0926,,,2.3357
2015/12/17,4.1276,2.0624,1.8576,3.8363,-1.0302,0,4.9208,5.5723,,,,,,,,,,10.02,0.9458,1.5475,4.0834,,,0,2.6584,2.5906,5.4763,2.9032,2.6641,,4.7226,5.6207,,,,,,,,,,12.1764,8.8933,1.4201,10.8258,,,,7575263365,32402825295,12524879877,18349970794,13826310759,3973554872,4083994283,1750067194,,,,,,,,,,7005893310,6756860752,15902809000,1458000000,,,1044000000,52.1613,18.1171,55.7648,21.0448,33.5612,57.4438,95.727,60.1957,,,,,,,,,,-17.5938,758.6488,57.4314,77.7534,,,45.2401,6.7662,4.7388,5.6657,3.3647,4.3088,17.3181,5.1487,7.5299,,,,,,,,,,20.8773,9.7377,3.035,13.8928,,,8.9986,2.6048,1.6439,4.8562,1.6824,1.8397,3.807,3.4466,3.7239,,,,,,,,,,136.7324,34.7779,0.9999,3.2189,,,2.3357
2015/12/18,0.4505,-0.7254,6.7477,-2.0936,-4.5802,0,-3.1572,-3.3524,,,,,,,,,,-2.8537,-4.872,4.2816,3.8134,,,0,2.7286,2.4508,6.7001,2.423,2.1864,,3.7639,4.3899,,,,,,,,,,19.1179,8.6161,2.3478,14.6909,,,,7609386173,32167778893,13370023747,17965796529,13193044618,3973554872,3955055548,1691398750,,,,,,,,,,6805968000,6427669535,16583698500,1513600000,,,1044000000,52.3962,17.9857,59.5277,20.6042,32.0241,57.4438,92.7047,58.1778,,,,,,,,,,-17.0917,721.6878,59.8904,80.7185,,,45.2401,6.7967,4.7044,6.048,3.2942,4.1115,17.3181,4.9862,7.2774,,,,,,,,,,20.2815,9.2633,3.165,14.4226,,,8.9986,2.6166,1.632,5.1839,1.6471,1.7555,3.807,3.3378,3.5991,,,,,,,,,,132.8305,33.0835,1.0427,3.3416,,,2.3357
2015/12/21,1.1659,0.9395,-2.1071,3.5849,1.7818,0,-5.0555,-1.2915,,,,,,,,,,-0.5,2.6921,-0.2784,0,,,0,3.1246,2.4519,3.6578,2.9853,2.9172,,4.0618,2.7216,,,,,,,,,,9.8111,8.0223,2.4043,,,,,7698105474,32469981409,13088309124,18609853386,13428120685,3973554872,3755107075,1669554117,,,,,,,,,,6771938160,6600705944,16537536500,1513600000,,,1044000000,53.0071,18.1546,58.2734,21.3429,32.5947,57.4438,88.018,57.4264,,,,,,,,,,-17.0063,741.116,59.7237,80.7185,,,45.2401,6.8759,4.7486,5.9206,3.4123,4.1847,17.3181,4.7341,7.1834,,,,,,,,,,20.1801,9.5127,3.1562,14.4226,,,8.9986,2.6471,1.6473,5.0747,1.7062,1.7867,3.807,3.169,3.5526,,,,,,,,,,132.1664,33.9742,1.0398,3.3416,,,2.3357
2015/12/22,1.5071,2.637,1.1635,0.0607,10.0036,0,1.2441,-0.5981,,,,,,,,,,-1.1935,-3.6445,0.6978,0,,,0,2.9199,2.0438,3.7154,2.2457,6.435,,3.1721,2.9355,0.0389,,,,,,,,,7.1394,5.7522,1.18,,,,,7814123021,33326221870,13240587299,18621152629,14771412501,3973554872,3801824008,1659567998,862650000,,,,,,,,,6691117290,6360143132,16652941500,1513600000,,,1044000000,53.806,18.6334,58.9514,21.3558,35.8553,57.4438,89.113,57.0829,28.9584,,,,,,,,,-16.8033,714.106,60.1404,80.7185,,,45.2401,6.9796,4.8738,5.9895,3.4144,4.6034,17.3181,4.793,7.1405,4.9871,,,,,,,,,19.9393,9.166,3.1782,14.4226,,,8.9986,2.687,1.6908,5.1337,1.7072,1.9655,3.807,3.2084,3.5314,1.3454,,,,,,,,,130.589,32.736,1.0471,3.3416,,,2.3357
2015/12/23,-0.3493,-3.9295,-2.0702,-2.6699,-2.241,0,-1.2042,0.6769,10.0156,,,,,,,,,-4.5772,-4.645,-4.3659,0,,,0,3.8792,1.8797,3.5562,2.4373,7.3701,,4.1389,3.6449,0.0156,,,,,,,,,7.9546,7.4242,1.5626,,,,,7786824774,32016677636,12966486584,18123985932,14440387018,3973554872,3756041413,1670802381,949050000,,,,,,,,,6384848730,6064715116,15925890000,1513600000,,,1044000000,53.618,17.9012,57.731,20.7857,35.0518,57.4438,88.0399,57.4693,31.8588,,,,,,,,,-16.0342,680.9359,57.5148,80.7185,,,45.2401,6.9552,4.6823,5.8655,3.3232,4.5002,17.3181,4.7353,7.1888,5.4866,,,,,,,,,19.0266,8.7403,3.0394,14.4226,,,8.9986,2.6776,1.6243,5.0274,1.6617,1.9214,3.807,3.1698,3.5553,1.4802,,,,,,,,,124.6116,31.2154,1.0014,3.3416,,,2.3357
2015/12/24,-2.2787,-0.0524,-2.9947,0.7481,-3.588,0,-2.3632,5.155,10.0047,,,,,,,,,1.9987,1.183,-4.4203,0,,,0,2.4572,1.4124,3.0022,1.9381,2.8794,,3.2877,9.7237,0.0244,,,,,,,,,5.7374,5.0886,1.7187,,,,,7609386173,31999888607,12578177238,18259576850,13922260175,3973554872,3667279241,1756932650,1044000000,,,,,,,,,6512460630,6136461920,15221919500,1513600000,,,1044000000,52.3962,17.8918,56.0021,20.9412,33.7942,57.4438,85.9594,60.4319,35.0461,,,,,,,,,-16.3546,688.9915,54.9725,80.7185,,,45.2401,6.7967,4.6799,5.6898,3.3481,4.3387,17.3181,4.6234,7.5594,6.0356,,,,,,,,,19.4069,8.8436,2.9051,14.4226,,,8.9986,2.6166,1.6235,4.8769,1.6741,1.8525,3.807,3.0949,3.7385,1.6283,,,,,,,,,127.1022,31.5847,0.9571,3.3416,,,2.3357
2015/12/25,0.2691,0.5771,2.7845,1.1757,-0.9993,0,3.2102,3.5169,10,,,,,,,,,-1.9595,1.1004,0.0758,0,,,0,2.1387,0.9749,2.79,1.5138,2.2031,,3.1112,8.0857,0.0296,,,,,,,,,4.7665,5.2576,0.8572,,,,,7629859858,32184567922,12928417041,18474262469,13783133522,3973554872,3785005912,1818721755,1148400000,,,,,,,,,6384848730,6203988323,15233460000,1513600000,,,1044000000,52.5372,17.9951,57.5615,21.1874,33.4564,57.4438,88.7188,62.5572,38.5507,,,,,,,,,-16.0342,696.5732,55.0141,80.7185,,,45.2401,6.815,4.7069,5.8483,3.3875,4.2954,17.3181,4.7718,7.8253,6.6391,,,,,,,,,19.0266,8.941,2.9073,14.4226,,,8.9986,2.6236,1.6329,5.0127,1.6938,1.834,3.807,3.1942,3.87,1.7911,,,,,,,,,124.6116,31.9323,0.9578,3.3416,,,2.3357
2015/12/28,-5.3667,-3.7559,-5.477,-5.1376,-0.1044,0,-3.2091,4.6671,9.9922,,,,,,,,,-6.3957,-4.2857,-1.3636,-1.2156,,,0,3.6096,1.3653,4.8418,2.8852,1.8789,,2.6571,14.1498,0.0562,,,,,,,,,6.723,5.4545,0.9675,18.0297,,,,7220386162,30975757859,12220323528,17525126048,13768741110,3973554872,3663541886,1903603759,1263150000,,,,,,,,,5976490650,5938103110,15025731000,1495200000,,,1044000000,49.7177,17.3192,54.4088,20.0989,33.4215,57.4438,85.8718,65.4768,42.4028,,,,,,,,,-15.0087,666.7201,54.2639,79.7373,,,45.2401,6.4492,4.5301,5.528,3.2134,4.2909,17.3181,4.6187,8.1905,7.3025,,,,,,,,,17.8097,8.5578,2.8676,14.2473,,,8.9986,2.4828,1.5715,4.7381,1.6067,1.8321,3.807,3.0917,4.0506,1.9701,,,,,,,,,116.6418,30.5637,0.9448,3.301,,,2.3357
2015/12/29,3.0246,3.9566,-1.7445,1.8698,-1.0453,-10.0035,2.2698,10,10.0107,,,,,,,,,-2.1352,0.924,1.4593,3.8791,,,0,2.3864,1.2665,3.5436,1.6452,1.5015,9.0709,2.097,15.1296,0.026,,,,,,,,,5.678,3.3393,0.4413,12.7663,,,,7438772133,32201356951,12007134083,17852804098,13624816987,3576060886,3746698027,2093964135,1389600000,,,,,,,,,5848878750,5992968312,15245000500,1553200000,,,1044000000,51.2214,18.0044,53.4597,20.4747,33.0722,51.6974,87.8209,72.0245,46.6476,,,,,,,,,-14.6882,672.8803,55.0558,82.8303,,,45.2401,6.6443,4.7093,5.4315,3.2735,4.246,15.5857,4.7235,9.0095,8.0335,,,,,,,,,17.4294,8.6369,2.9095,14.7999,,,8.9986,2.5579,1.6337,4.6555,1.6368,1.8129,3.4261,3.1619,4.4557,2.1673,,,,,,,,,114.1512,30.8461,0.9585,3.4291,,,2.3357
2015/12/30,2.7523,-0.2086,-0.1268,2.7848,2.6408,9.9923,0.7731,-1.1624,10.0065,,,,,,,,,10.0364,-3.169,-0.757,-1.777,,,0,2.2588,1.2378,3.4971,2.9325,1.871,2.9351,2.0007,10.0466,0.1079,,,,,,,,,7.5509,7.3769,0.5505,8.3413,,,,7643508981,32134200836,11991906266,18349970794,13984627295,3933389975,3775662525,2069622972,1528650000,,,,,,,,,6435893490,5803050303,15129595500,1525600000,,,1044000000,52.6312,17.9669,53.3919,21.0448,33.9455,56.8631,88.4998,71.1873,51.3154,,,,,,,,,-16.1624,651.5566,54.639,81.3585,,,45.2401,6.8272,4.6995,5.4246,3.3647,4.3582,17.1431,4.76,8.9048,8.8374,,,,,,,,,19.1787,8.3631,2.8875,14.5369,,,8.9986,2.6283,1.6303,4.6496,1.6824,1.8608,3.7685,3.1864,4.4039,2.3841,,,,,,,,,125.6078,29.8686,0.9513,3.3681,,,2.3357
2015/12/31,0.3571,-2.4033,-0.7619,-2.8941,0.3431,6.338,-2.6974,-3.4982,10.0088,,,,,,,,,-2.5116,-2.4727,-3.8139,-2.8579,,,0,2.74,0.9683,2.2829,1.5153,2.263,19.0646,1.8685,10.3962,0.0969,,,,,,,,,10.4957,3.9909,0.8215,5.3656,,,,7670376454,31336585918,11894678111,17833314251,14048806502,4182689339,3672903966,1997223616,1681650000,,,,,,,,,6274251750,5659556695,14552570500,1482000000,,,1044000000,52.8192,17.5351,52.9851,20.4539,34.0957,60.4671,86.1127,68.697,56.4515,,,,,,,,,-15.7564,635.4454,52.5552,79.0333,,,45.2401,6.8516,4.5866,5.3833,3.2702,4.3774,18.2296,4.6316,8.5933,9.7219,,,,,,,,,18.697,8.1564,2.7773,14.1215,,,8.9986,2.6377,1.5911,4.6141,1.6351,1.869,4.0073,3.1004,4.2499,2.6228,,,,,,,,,122.4531,29.13,0.915,3.2719,,,2.3357
2016/1/4,-9.7865,-9.0471,-9.9808,-9.6386,-9.1966,-8.5099,-9.9949,-10,10.008,,,,,,,,,-9.9661,-9.9925,-9.9128,-9.6626,,,0,1.747,1.0737,3.0679,1.7474,1.1225,8.3477,2.0762,5.3127,0.55,,,,,,,,,5.0253,4.7313,0.8783,5.3037,,,,6919716837,28501530768,10707493347,16114440588,12756796605,3826745247,3305800391,1797501254,1849950000,,,,,,,,,5648953440,5094023066,13110008000,1338800000,,,1044000000,38.185,18.6851,39.4169,33.3529,59.5559,42.235,65.5286,73.1024,70.962,,,,,,,,,87.7645,2105.6615,41.9483,64.8859,,,78.1124,5.2698,3.4745,4.3284,2.7481,2.8746,12.4975,3.9343,7.5436,6.06,,,,,,,,,14.711,7.3448,2.1998,6.3057,,,4.3451,1.8688,1.605,4.6873,2.128,2.0738,3.4674,2.3336,3.1855,2.7692,,,,,,,,,304.4943,48.2768,0.8114,2.451,,,2.6465
