ÈÕÆÚ,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH
2014/1/16,-1.6949,-0.5115,0.7519,1.0676,-0.4505,-0.7241,-0.7937,-1.3877,0,,,3.608,,,0.7449,1.0471,2.0408,0.9404,0.2674,0.6757,0,0.7874,0,0,,-0.3521,-0.5208,,,,,,,0.7262,0.3453,0.4986,1.0525,0.1228,0.237,0.5733,1.9292,1.1514,,,6.3429,,,0.5426,0.3135,1.2169,0.7372,0.9406,0.4326,0.3077,0.171,0.1407,0.0983,,0.5175,0.6015,,,,,,,1437930740,1245748654,2416071701,1192629600,2047736942,2795421892,2143566000,1127921771,2205253048,,,2626121280,,,2960352000,13461591651,2133083630,4812998400,3764475000,2196083155,7404757784,1374227604,41667581280,41022024000,,8498490000,5155989324,,,,,,,17.4081,-43.6264,27.0789,67.7981,13.8721,17.6412,90.0111,35.9723,11.075,,,24.8855,,,15.9251,8.4945,-6.8374,13.5659,18.5568,14.5464,8.4206,79.816,4.9614,5.453,,5.9631,5.0901,,,,,,,1.9751,5.2806,0.9815,1.5982,1.2052,3.9638,1.6806,3.7111,1.3604,,,2.9733,,,1.2558,0.9862,2.6909,1.4491,2.4262,1.8426,0.8738,1.7504,0.6337,0.5901,,0.8018,0.6469,,,,,,,0.635,6.3298,0.4477,1.3012,0.3164,0.4886,0.4383,2.1396,0.8166,,,2.8371,,,0.3212,0.2261,0.6253,3.4441,0.5526,1.1861,0.462,0.2431,0.0875,0.0912,,0.1876,0.1858,,,,,,
2014/1/17,1.2315,-0.5141,-1.2438,0.8803,-1.5837,-2.2611,-2.6,-1.5831,-1.4799,,,-3.1705,,,-1.2939,-0.2591,-2.2,-3.6232,-2.5333,-1.0067,-2.0335,-2.7344,-1.2019,-0.8333,,-2.1201,-0.7853,,,,,,,0.6295,0.2873,0.4524,1.1188,0.1502,0.2969,0.496,1.7753,1.2084,,,2.908,,,0.6954,0.4026,0.6293,0.7401,1.0287,0.4284,0.2887,0.1759,0.1343,0.1065,,0.7315,0.7561,,,,,,,1455639247,1239343777,2386021058,1203128100,2015306719,2732213958,2087833284,1110065490,2172617168,,,2542860678,,,2922048000,13426717061,2086155790,4638614400,3669108300,2173974935,7254182566,1336651068,41166769005,40680173800,,8318310000,5115497261,,,,,,,17.6225,-43.4021,26.7421,68.3949,13.6524,17.2423,87.6708,35.4028,10.9111,,,24.0965,,,15.7191,8.4725,-6.687,13.0744,18.0867,14.3999,8.2494,77.6335,4.9018,5.4075,,5.8367,5.0501,,,,,,,1.9994,5.2534,0.9693,1.6123,1.1861,3.8742,1.6369,3.6523,1.3403,,,2.879,,,1.2396,0.9837,2.6317,1.3966,2.3647,1.8241,0.856,1.7026,0.6261,0.5852,,0.7848,0.6419,,,,,,,0.6429,6.2972,0.4421,1.3126,0.3114,0.4775,0.4269,2.1057,0.8045,,,2.7471,,,0.3171,0.2256,0.6116,3.3193,0.5386,1.1742,0.4526,0.2364,0.0864,0.0905,,0.1836,0.1844,,,,,,
2014/1/20,-1.7032,-2.4548,0,0,0.4598,0.5224,0.8214,-3.5746,-0.4292,,,-5.0456,,,-0.5618,-0.7792,-1.4315,-0.5371,-0.4104,0.339,-0.6105,1.2048,0,0,,-1.444,0,,,,,,,0.354,0.273,0.2589,0.6592,0.13,0.4069,0.7467,2.9014,0.9453,,,2.8438,,,0.4731,0.2636,0.6558,0.3932,1.0184,0.292,0.206,0.1559,0.0936,0.078,,0.8228,0.7829,,,,,,,1430847337,1208920609,2386021058,1203128100,2024572497,2746486717,2104981812,1070384865,2163292630,,,2414557455,,,2905632000,13322093292,2056292619,4613702400,3654050400,2181344342,7209895737,1352755298,41166769005,40680173800,,8198190000,5115497261,,,,,,,17.3224,-42.3366,26.7421,68.3949,13.7152,17.3324,88.3909,34.1373,10.8642,,,22.8807,,,15.6308,8.4065,-6.5913,13.0042,18.0124,14.4487,8.199,78.5689,4.9018,5.4075,,5.7524,5.0501,,,,,,,1.9653,5.1245,0.9693,1.6123,1.1916,3.8944,1.6504,3.5218,1.3345,,,2.7338,,,1.2326,0.976,2.594,1.3891,2.355,1.8303,0.8508,1.7231,0.6261,0.5852,,0.7734,0.6419,,,,,,,0.6319,6.1426,0.4421,1.3126,0.3128,0.48,0.4305,2.0304,0.801,,,2.6085,,,0.3153,0.2238,0.6028,3.3014,0.5364,1.1781,0.4498,0.2393,0.0864,0.0905,,0.1809,0.1844,,,,,,
2014/1/21,0.9901,0.3974,0.5038,2.2688,1.373,1.1136,0.8147,0,1.0776,,,3.4483,,,1.3183,0.2618,1.2448,0.216,0.6868,0.6757,3.0713,0.3968,2.1898,1.6807,,0.7326,0.5277,,,,,,,0.7345,0.1985,0.2977,1.2709,0.1298,0.2313,0.3173,3.6268,0.9059,,,2.3717,,,0.4481,0.1684,0.4916,0.4253,0.7577,0.2451,0.4519,0.1243,0.1936,0.0972,,0.4877,0.7232,,,,,,,1445014143,1213724267,2398041315,1230424200,2052369831,2777071202,2122130340,1070384865,2186603973,,,2497818057,,,2943936000,13356967882,2081889623,4623667200,3679146900,2196083155,7431329881,1358123375,42068231100,41363874200,,8258250000,5142491969,,,,,,,17.4939,-42.5049,26.8768,69.9466,13.9035,17.5254,89.111,34.1373,10.9813,,,23.6697,,,15.8368,8.4285,-6.6733,13.0323,18.1362,14.5464,8.4508,78.8806,5.0091,5.4984,,5.7946,5.0767,,,,,,,1.9848,5.1448,0.9742,1.6488,1.2079,3.9378,1.6638,3.5218,1.3489,,,2.828,,,1.2489,0.9786,2.6263,1.3921,2.3712,1.8426,0.8769,1.7299,0.6398,0.595,,0.7791,0.6453,,,,,,,0.6382,6.167,0.4444,1.3424,0.3171,0.4854,0.434,2.0304,0.8097,,,2.6984,,,0.3195,0.2244,0.6103,3.3086,0.5401,1.1861,0.4636,0.2402,0.0883,0.092,,0.1823,0.1853,,,,,,
2014/1/22,3.1863,4.3536,2.2556,2.0478,2.7088,2.79,2.4242,2.7804,3.6247,,,2.1858,,,3.1599,1.5666,3.4836,3.556,2.8649,1.6779,2.0262,2.3715,2.381,2.4793,,2.9091,2.0997,,,,,,,1.8539,0.7929,0.5552,1.4777,0.212,0.6088,0.4682,4.1463,1.997,,,2.4786,,,0.8835,0.3536,0.8942,1.1011,1.5204,0.5644,0.602,0.3534,0.251,0.16,,0.8419,0.8884,,,,,,,1491056260,1266564506,2452132473,1255620600,2107964500,2854551896,2173575924,1100145334,2265862540,,,2552415173,,,3036960000,13566215421,2154414466,4788086400,3784552200,2232930188,7581905099,1390331834,43069855650,42389424800,,8498490000,5250470803,,,,,,,18.0513,-44.3553,27.483,71.379,14.2801,18.0144,91.2713,35.0864,11.3793,,,24.187,,,16.3372,8.5605,-6.9058,13.4957,18.6557,14.7904,8.6221,80.7513,5.1284,5.6348,,5.9631,5.1833,,,,,,,2.048,5.3688,0.9962,1.6826,1.2407,4.0477,1.7041,3.6197,1.3978,,,2.8899,,,1.2883,0.9939,2.7178,1.4416,2.4391,1.8736,0.8947,1.771,0.6551,0.6097,,0.8018,0.6588,,,,,,,0.6585,6.4355,0.4544,1.3699,0.3257,0.4989,0.4445,2.0869,0.839,,,2.7574,,,0.3296,0.2279,0.6316,3.4262,0.5556,1.206,0.473,0.2459,0.0904,0.0943,,0.1876,0.1892,,,,,,
2014/1/23,-1.1876,0.1264,0.4902,-0.6689,-0.6593,-0.0714,-0.3945,2.0739,-0.2058,,,1.016,,,-0.1802,-0.7712,-0.198,-0.7284,0.6631,0,-0.4673,-0.3861,-1.6279,-1.2097,,0,-0.7712,,,,,,,1.5096,0.3397,0.5073,1.1549,0.1776,0.6424,0.4176,3.3549,1.5318,,,3.0007,,,0.6798,0.2519,0.5812,0.811,1.6948,0.5147,0.3871,0.2164,0.1802,0.0909,,0.8375,0.6168,,,,,,,1473347753,1268165725,2464152730,1247221800,2094065833,2852512930,2165001660,1122961693,2261200271,,,2578348803,,,3031488000,13461591651,2150148299,4753209600,3809648700,2232930188,7546475636,1384963758,42368718465,41876649500,,8498490000,5209978741,,,,,,,17.8369,-44.4114,27.6178,70.9015,14.186,18.0015,90.9112,35.8141,11.3559,,,24.4328,,,16.3078,8.4945,-6.8921,13.3974,18.7795,14.7904,8.5818,80.4395,5.0449,5.5666,,5.9631,5.1434,,,,,,,2.0237,5.3756,1.0011,1.6713,1.2325,4.0448,1.6974,3.6948,1.3949,,,2.9192,,,1.286,0.9862,2.7124,1.4311,2.4553,1.8736,0.8905,1.7641,0.6444,0.6024,,0.8018,0.6537,,,,,,,0.6507,6.4437,0.4566,1.3608,0.3236,0.4986,0.4427,2.1302,0.8373,,,2.7854,,,0.329,0.2261,0.6304,3.4013,0.5592,1.206,0.4708,0.245,0.0889,0.0931,,0.1876,0.1878,,,,,,
2014/1/24,0.4808,1.8939,0,0.1684,1.1062,3.431,1.9802,0.8834,2.0619,,,0.5823,,,0.9025,0.5181,6.1508,6.499,0.9223,0.6601,1.2911,0.3876,0.2364,0.4082,,0.3534,0.2591,,,,,,,0.8476,0.4802,0.743,1.2524,0.2903,1.382,0.6495,3.3594,1.7606,,,3.5519,,,1.2776,0.3747,2.1537,2.2747,1.9766,0.569,0.6814,0.2686,0.1953,0.1119,,0.9739,0.5815,,,,,,,1480431156,1292184015,2464152730,1249321500,2117230278,2950383281,2207872980,1132881849,2307822957,,,2593363010,,,3058848000,13531340831,2282399484,5062118400,3844783800,2247669001,7643906660,1390331834,42468880920,42047574600,,8528520000,5223476095,,,,,,,17.9226,-45.2525,27.6178,71.0209,14.3429,18.6191,92.7114,36.1305,11.5901,,,24.575,,,16.455,8.5385,-7.3161,14.2681,18.9527,14.888,8.6926,80.7513,5.0568,5.5893,,5.9842,5.1567,,,,,,,2.0334,5.4774,1.0011,1.6742,1.2461,4.1836,1.731,3.7274,1.4237,,,2.9362,,,1.2976,0.9913,2.8793,1.5241,2.478,1.8859,0.902,1.771,0.6459,0.6048,,0.8046,0.6554,,,,,,,0.6538,6.5657,0.4566,1.363,0.3271,0.5157,0.4515,2.149,0.8546,,,2.8017,,,0.3319,0.2273,0.6691,3.6223,0.5644,1.214,0.4769,0.2459,0.0891,0.0935,,0.1882,0.1883,,,,,,
2014/1/27,-1.4354,-1.7348,-0.4878,-0.1681,0.4376,-1.1057,-1.165,-0.3503,-1.4141,,,2.6316,,,-0.5367,-1.2887,-3.3645,4.3307,-2.8721,0,-0.5794,0.3861,-2.5943,-2.0325,,-1.0563,-1.292,,,,,,,0.6404,0.4753,0.5324,0.9679,0.2266,0.7612,0.3559,1.9808,1.1716,,,4.1347,,,0.6669,0.2799,1.2227,3.153,1.7999,0.7356,0.501,0.2706,0.361,0.1326,,1.1325,0.5155,,,,,,,1459180948,1269766945,2452132473,1247221800,2126496056,2917759831,2182150188,1128913787,2275187077,,,2661609405,,,3042432000,13356967882,2205608473,5281344000,3734359200,2247669001,7599619831,1395699911,41367093915,41192949100,,8438430000,5155989324,,,,,,,17.6654,-44.4675,27.483,70.9015,14.4057,18.4133,91.6313,36.0039,11.4262,,,25.2218,,,16.3667,8.4285,-7.0699,14.886,18.4083,14.888,8.6422,81.0631,4.9256,5.4757,,5.921,5.0901,,,,,,,2.0043,5.3824,0.9962,1.6713,1.2516,4.1373,1.7109,3.7143,1.4036,,,3.0135,,,1.2907,0.9786,2.7824,1.5901,2.4068,1.8859,0.8968,1.7778,0.6292,0.5925,,0.7961,0.6469,,,,,,,0.6444,6.4518,0.4544,1.3608,0.3286,0.51,0.4462,2.1415,0.8425,,,2.8754,,,0.3302,0.2244,0.6466,3.7792,0.5482,1.214,0.4741,0.2469,0.0868,0.0916,,0.1863,0.1858,,,,,,
2014/1/28,0.4854,-1.6393,0.9804,0,-0.8715,0.7687,-2.554,0.0879,-0.4098,,,-3.0256,,,-0.1799,-0.2611,-0.3868,-0.6604,1.7473,0.6557,-0.2331,-0.7692,0.2421,1.2448,,-0.3559,0.2618,,,,,,,0.5257,0.3417,0.3843,0.5184,0.1827,0.6296,0.6958,1.4228,0.8835,,,2.5977,,,0.5142,0.1705,0.7681,1.4109,1.0043,0.3748,0.296,0.266,0.211,0.1219,,0.6626,0.734,,,,,,,1466264351,1248951093,2476172987,1247221800,2107964500,2940188453,2126417472,1129905803,2265862540,,,2581078659,,,3036960000,13322093292,2197076139,5246467200,3799610100,2262407814,7581905099,1384963758,41467256370,41705724400,,8408400000,5169486678,,,,,,,17.7511,-43.7385,27.7525,70.9015,14.2801,18.5548,89.291,36.0356,11.3793,,,24.4586,,,16.3372,8.4065,-7.0426,14.7877,18.73,14.9857,8.6221,80.4395,4.9376,5.5439,,5.8999,5.1034,,,,,,,2.014,5.2942,1.0059,1.6713,1.2407,4.1691,1.6672,3.7176,1.3978,,,2.9223,,,1.2883,0.976,2.7716,1.5796,2.4488,1.8983,0.8947,1.7641,0.6307,0.5999,,0.7933,0.6486,,,,,,,0.6476,6.346,0.4588,1.3608,0.3257,0.5139,0.4348,2.1434,0.839,,,2.7884,,,0.3296,0.2238,0.6441,3.7542,0.5578,1.2219,0.473,0.245,0.087,0.0927,,0.1856,0.1863,,,,,,
2014/1/29,-0.7246,0,1.4563,0.6734,1.3187,0.5548,-0.2016,0.3512,0.4115,,,1.2163,,,0.1802,0.5236,-0.1942,-2.3742,0.2642,-0.3257,0,0.3876,0.4831,0,,-0.3571,0.5222,,,,,,,0.4787,0.2731,0.7524,0.5871,0.1906,0.5699,0.3435,1.6724,0.7581,,,1.9625,,,0.4407,0.2252,0.633,1.099,0.9275,0.3632,0.2609,0.2453,0.1629,0.0869,,1.1692,0.473,,,,,,,1455639247,1248951093,2512233759,1255620600,2135761834,2956500178,2122130340,1133873865,2275187077,,,2612472001,,,3042432000,13391842472,2192809972,5121907200,3809648700,2255038407,7581905099,1390331834,41667581280,41705724400,,8378370000,5196481386,,,,,,,17.6225,-43.7385,28.1566,71.379,14.4684,18.6577,89.111,36.1621,11.4262,,,24.7561,,,16.3667,8.4505,-7.0289,14.4366,18.7795,14.9369,8.6221,80.7513,4.9614,5.5439,,5.8788,5.13,,,,,,,1.9994,5.2942,1.0206,1.6826,1.257,4.1922,1.6638,3.7307,1.4036,,,2.9579,,,1.2907,0.9811,2.7663,1.5421,2.4553,1.8921,0.8947,1.771,0.6337,0.5999,,0.7904,0.652,,,,,,,0.6429,6.346,0.4655,1.3699,0.33,0.5167,0.434,2.1509,0.8425,,,2.8223,,,0.3302,0.225,0.6429,3.6651,0.5592,1.2179,0.473,0.2459,0.0875,0.0927,,0.1849,0.1873,,,,,,
2014/1/30,-1.2165,10,-0.4785,-0.6689,-0.4338,-0.6207,-0.202,-3.2371,-0.2049,,,-1.5152,,,-0.8993,-0.2604,-0.9728,-0.8755,-1.1858,-0.9804,-0.9346,-0.3861,-1.2019,-1.2295,,-1.0753,-0.7792,,,,,,,0.7228,2.5922,0.3495,0.4784,0.1567,0.4031,0.3111,2.7919,0.4973,,,2.0567,,,0.428,0.1601,0.3937,0.61,0.7804,0.3517,0.3528,0.2021,0.1421,0.1144,,0.7451,0.548,,,,,,,1437930740,1373846202,2500213502,1247221800,2126496056,2938149487,2117843208,1097169287,2270524808,,,2572889092,,,3015072000,13356967882,2171479135,5077065600,3764475000,2232930188,7511046173,1384963758,41166769005,41192949100,,8288280000,5155989324,,,,,,,17.4081,-48.1124,28.0219,70.9015,14.4057,18.5419,88.931,34.9915,11.4028,,,24.381,,,16.2195,8.4285,-6.9605,14.3102,18.5568,14.7904,8.5415,80.4395,4.9018,5.4757,,5.8156,5.0901,,,,,,,1.9751,5.8236,1.0157,1.6713,1.2516,4.1662,1.6604,3.6099,1.4007,,,2.913,,,1.2791,0.9786,2.7394,1.5286,2.4262,1.8736,0.8863,1.7641,0.6261,0.5925,,0.7819,0.6469,,,,,,,0.635,6.9806,0.4633,1.3608,0.3286,0.5135,0.4331,2.0813,0.8407,,,2.7795,,,0.3272,0.2244,0.6366,3.633,0.5526,1.206,0.4686,0.245,0.0864,0.0916,,0.1829,0.1858,,,,,,
2014/2/7,0.4926,2.9138,0.7212,0.8418,1.3072,1.4573,2.0243,2.0796,1.232,,,1.8568,,,0.9074,0.2611,0.9823,-2.6497,3.4667,1.3201,0.4717,0.7752,0.7299,0,,0,0.2618,,,,,,,0.5125,3.1713,0.4616,0.7938,0.2272,0.6451,0.3533,1.5235,0.8379,,,2.2259,,,0.5496,0.1484,0.6178,1.6017,1.695,0.4934,0.2921,0.1949,0.2291,0.117,,0.8019,0.5054,,,,,,,1445014143,1413876686,2518243888,1257720300,2154293390,2980967766,2160714528,1119985646,2298498420,,,2620661568,,,3042432000,13391842472,2192809972,6557516800,3894976800,2262407814,7546475636,1395699911,41467256370,41192949100,,8288280000,5169486678,,,,,,,17.4939,-49.5142,28.224,71.4983,14.594,18.8121,90.7312,35.7192,11.5432,,,24.8337,,,16.3667,8.4505,-7.0289,13.9311,19.2001,14.9857,8.5818,81.0631,4.9376,5.4757,,5.8156,5.1034,,,,,,,1.9848,5.9933,1.023,1.6854,1.2679,4.2269,1.6941,3.685,1.418,,,2.9671,,,1.2907,0.9811,2.7663,1.4881,2.5103,1.8983,0.8905,1.7778,0.6307,0.5925,,0.7819,0.6486,,,,,,,0.6382,7.184,0.4666,1.3722,0.3329,0.521,0.4419,2.1245,0.8511,,,2.8312,,,0.3302,0.225,0.6429,3.5368,0.5718,1.2219,0.4708,0.2469,0.087,0.0916,,0.1829,0.1863,,,,,,
2014/2/10,1.7157,0.453,1.9093,3.172,2.1505,2.052,3.373,3.1001,2.2312,,,0,,,2.1583,1.8229,2.3346,2.5202,1.6753,0.9772,2.6995,1.9231,2.4155,2.0747,,2.5362,2.0888,,,,,,,0.9411,1.8653,0.9856,1.5558,0.6291,1.0948,0.9494,2.8307,1.9132,,,,,,0.9331,0.4544,1.2877,2.6385,2.1798,0.9865,0.6583,0.5821,0.3279,0.2677,,1.3192,1.2606,,,,,,,1469806052,1420281563,2566324916,1297614600,2200622280,3042136735,2233595772,1154706193,2349783374,,,2620661568,,,3108096000,13635964600,2244003979,6722776800,3960227700,2284516034,7750195049,1422540294,42468880920,42047574600,,8498490000,5277465512,,,,,,,17.794,-49.7385,28.7629,73.7662,14.9078,19.1982,93.7916,36.8265,11.8008,,,24.8337,,,16.7199,8.6046,-7.193,14.2822,19.5217,15.1321,8.8135,82.622,5.0568,5.5893,,5.9631,5.21,,,,,,,2.0188,6.0204,1.0426,1.7389,1.2952,4.3137,1.7512,3.7992,1.4496,,,2.9671,,,1.3185,0.999,2.8308,1.5256,2.5524,1.9168,0.9146,1.812,0.6459,0.6048,,0.8018,0.6622,,,,,,,0.6491,7.2166,0.4755,1.4157,0.34,0.5317,0.4568,2.1904,0.8701,,,2.8312,,,0.3373,0.2291,0.6579,3.6259,0.5813,1.2339,0.4835,0.2516,0.0891,0.0935,,0.1876,0.1902,,,,,,
2014/2/11,0.241,-2.1421,0,-0.1618,-0.2105,1.1394,0.7678,-0.0859,-0.3968,,,0,,,0.7042,0,0.7605,0.6883,0.507,-0.3226,0.3429,0.3774,0.2358,0.4065,,0.7067,0.5115,,,,,,,1.059,1.5032,0.915,1.4133,0.4778,1.3164,0.8561,3.882,1.9235,,,,,,0.8308,0.5211,1.4255,3.7246,2.0186,0.7208,0.4937,0.4414,0.377,0.2109,,1.4863,1.1547,,,,,,,1473347753,1389858396,2566324916,1295514900,2195989391,3076799151,2250744300,1153714178,2340458837,,,2620661568,,,3129984000,13635964600,2261068648,6769049600,3980304900,2277146627,7776767146,1427908370,42569043375,42218499700,,8558550000,5304460220,,,,,,,17.8369,-48.6731,28.7629,73.6469,14.8765,19.4169,94.5117,36.7949,11.754,,,24.8337,,,16.8376,8.6046,-7.2477,14.3805,19.6207,15.0833,8.8437,82.9338,5.0688,5.612,,6.0053,5.2366,,,,,,,2.0237,5.8915,1.0426,1.7361,1.2925,4.3628,1.7646,3.7959,1.4438,,,2.9671,,,1.3278,0.999,2.8524,1.5361,2.5653,1.9107,0.9177,1.8188,0.6474,0.6073,,0.8074,0.6656,,,,,,,0.6507,7.062,0.4755,1.4134,0.3393,0.5378,0.4603,2.1885,0.8666,,,2.8312,,,0.3397,0.2291,0.6629,3.6508,0.5843,1.2299,0.4852,0.2526,0.0894,0.0939,,0.1889,0.1912,,,,,,
2014/2/12,3.125,1.0369,0.4684,1.2966,0,-0.3313,0.5714,1.9776,2.1912,,,0,,,2.7972,0,1.3208,-0.5859,0.3783,0.3236,1.5945,1.1278,0.2353,0.4049,,0,0.7634,,,,,,,3.8858,1.0265,0.8041,2.0748,0.38,0.6349,0.7093,3.1574,2.3575,,,,,,1.437,0.3408,1.4245,2.144,2.0436,0.8864,0.6132,0.4423,0.2141,0.1219,,1.2267,1.1917,,,,,,,1519389871,1404269370,2578345174,1312312500,2195989391,3066604323,2263605696,1176530537,2391743792,,,2620661568,,,3217536000,13635964600,2290931819,6729387200,3995362800,2284516034,7900770267,1444012600,42669205830,42389424800,,8558550000,5344952283,,,,,,,18.3943,-49.1778,28.8976,74.6018,14.8765,19.3526,95.0517,37.5225,12.0115,,,24.8337,,,17.3086,8.6046,-7.3434,14.2962,19.6949,15.1321,8.9847,83.8691,5.0807,5.6348,,6.0053,5.2766,,,,,,,2.087,5.9525,1.0474,1.7586,1.2925,4.3484,1.7747,3.871,1.4755,,,2.9671,,,1.3649,0.999,2.8901,1.5271,2.575,1.9168,0.9323,1.8393,0.649,0.6097,,0.8074,0.6707,,,,,,,0.671,7.1352,0.4778,1.4318,0.3393,0.536,0.4629,2.2318,0.8856,,,2.8312,,,0.3492,0.2291,0.6716,3.6294,0.5865,1.2339,0.4929,0.2554,0.0896,0.0943,,0.1889,0.1926,,,,,,
2014/2/13,-1.3986,7.1836,-0.9324,-1.92,-1.0549,-3.0585,1.5152,2.3609,-1.5595,,,0,,,-1.8707,-0.5115,-2.6071,1.0806,-2.2613,-0.6452,-1.2332,-0.7435,-0.939,-1.2097,,-1.0526,-1.5152,,,,,,,1.4078,3.1045,0.7364,1.4615,0.4063,0.8532,3.1316,12.1733,2.1722,,,,,,1.1006,0.3623,1.3531,3.982,1.9349,0.5841,0.8729,0.4128,0.2219,0.1359,,1.0518,0.8335,,,,,,,1498139663,1505146189,2554304659,1287116100,2172824946,2972811903,2297902752,1204306975,2354445643,,,2620661568,,,3157344000,13566215421,2231205477,6802101600,3905015400,2269777220,7803339243,1433276447,42268556010,41876649500,,8468460000,5263968158,,,,,,,18.137,-52.7105,28.6282,73.1694,14.7195,18.7607,96.4919,38.4084,11.8242,,,24.8337,,,16.9848,8.5605,-7.152,14.4507,19.2496,15.0345,8.8739,83.2456,5.033,5.5666,,5.9421,5.1967,,,,,,,2.0578,6.3802,1.0377,1.7248,1.2788,4.2154,1.8016,3.9624,1.4525,,,2.9671,,,1.3394,0.9939,2.8147,1.5436,2.5168,1.9045,0.9208,1.8257,0.6429,0.6024,,0.7989,0.6605,,,,,,,0.6616,7.6478,0.4733,1.4043,0.3357,0.5196,0.4699,2.2845,0.8718,,,2.8312,,,0.3426,0.2279,0.6541,3.6687,0.5732,1.2259,0.4868,0.2535,0.0887,0.0931,,0.1869,0.1897,,,,,,
2014/2/14,1.182,-1.8085,1.4118,0.6525,1.4925,1.6461,1.1194,1.4003,1.1881,,,0,,,0.8666,0.5141,2.1033,10.0097,2.1851,0.6494,2.4972,2.6217,1.8957,2.0408,,1.0638,1.0256,,,,,,,1.4013,2.3731,0.7248,1.4211,0.4038,0.7049,1.3912,6.4895,1.9706,,,,,,1.1608,0.2393,1.089,8.1945,1.8606,0.9082,0.9006,0.8423,0.2908,0.2834,,0.9759,0.6645,,,,,,,1515848169,1477925460,2590365431,1295514900,2205255169,3021747078,2323625544,1221171241,2382419255,,,2620661568,,,3184704000,13635964600,2278133317,7482972800,3990343500,2284516034,7998201290,1470852983,43069855650,42731275000,,8558550000,5317957575,,,,,,,18.3514,-51.7572,29.0323,73.6469,14.9392,19.0695,97.572,38.9462,11.9647,,,24.8337,,,17.132,8.6046,-7.3024,15.8972,19.6702,15.1321,9.0955,85.428,5.1284,5.6802,,6.0053,5.25,,,,,,,2.0821,6.2648,1.0523,1.7361,1.2979,4.2848,1.8218,4.0179,1.4697,,,2.9671,,,1.351,0.999,2.8739,1.6981,2.5718,1.9168,0.9438,1.8735,0.6551,0.6147,,0.8074,0.6673,,,,,,,0.6695,7.5095,0.48,1.4134,0.3407,0.5281,0.4752,2.3165,0.8822,,,2.8312,,,0.3456,0.2291,0.6679,4.0359,0.5858,1.2339,0.499,0.2602,0.0904,0.095,,0.1889,0.1917,,,,,,
