ÈÕÆÚ,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH
2015/12/18,-1.1243,,,,,,,,-0.9511,0,3.0166,-2.8379,-2.0424,,-0.3067,-2.5599,-2.358,,4.4734,,,,,,,,0.3933,5.7013,3.698,1.8474,10.6281,,0.6283,3.1656,6.4137,,3141125414,,,,,,,,41955863093,9447572000,9507354891,4878453372,7790776105,,1.94354E+11,5169341085,1490700000,,-124.4975,,,,,,,,24.4531,39.0723,2228.3669,3744.4113,42.7866,,8.6398,31.314,66.4946,,31.8334,,,,,,,,2.4126,2.8595,12.5695,134.7337,4.6091,,1.4027,2.6472,7.4885,,2.6653,,,,,,,,0.3812,0.5821,20.2267,246.8519,1.8897,,0.2437,0.4221,11.2638,
2015/12/21,0.778,,,,,,,,1.0974,-1.1033,-3.4407,-0.538,2.9671,,3.3846,1.3559,-1.3685,,2.9624,,,,,,,,0.5505,2.4088,2.2058,2.1111,8.5049,,1.1646,2.7085,6.8142,,3165562655,,,,,,,,42416284087,9343336000,9180235067,4852204968,8021937865,,2.00932E+11,5836958400,1470300000,,-125.4661,,,,,,,,24.7214,38.6412,2151.6954,3724.2646,44.0561,,8.9322,31.7386,65.5847,,32.081,,,,,,,,2.4391,2.828,12.137,134.0087,4.7458,,1.4502,2.6831,7.386,,2.686,,,,,,,,0.3854,0.5757,19.5307,245.5238,1.9457,,0.252,0.4278,11.1097,
2015/12/22,0.2375,,,,,,,,0.1357,-0.7099,0.0379,9.9691,-0.7009,,-1.0417,4.097,-0.5917,,3.3438,,,,,,,,0.3794,2.1362,1.3626,3.8538,5.7631,,0.7206,4.2749,4.0801,,3173081806,,,,,,,,42473836711,9277004000,9183715065,5335925556,7965709329,,1.98839E+11,6076098000,1461600000,,-125.7641,,,,,,,,24.755,38.3668,2152.5111,4095.5398,43.7473,,8.8392,33.0389,65.1966,,32.1572,,,,,,,,2.4424,2.8079,12.1416,147.3682,4.7126,,1.4351,2.793,7.3423,,2.6924,,,,,,,,0.3859,0.5716,19.5381,270.0002,1.9321,,0.2494,0.4453,11.0439,
2015/12/23,0.5332,,,,,,,,0.813,-1.43,-2.9557,-0.773,-3.2941,,0.4511,1.3655,-1.0263,,4.5969,,0.0221,,,,,,0.7944,1.8398,1.4391,4.5183,5.8182,,0.8086,7.6972,4.1138,,3189999897,,206752000,,,,,,42819152457,9144340000,8912275211,5294678064,7703309492,,1.99736E+11,6159064800,1446600000,,-126.4346,,32.2878,,,,,,24.9562,37.8182,2088.89,4063.8806,42.3062,,8.8791,33.49,64.5275,,32.3287,,5.3256,,,,,,2.4622,2.7678,11.7827,146.229,4.5573,,1.4415,2.8311,7.267,,2.7068,,4.0977,,,,,,0.389,0.5634,18.9607,267.9131,1.8684,,0.2505,0.4514,10.9306,
2015/12/24,-4.1839,,9.9598,,,,,,-1.7473,-2.2798,-0.4686,5.2408,1.8654,,-1.497,-3.2488,-0.7466,,3.4336,,0.0024,,,,,,0.4716,1.7425,0.8615,2.891,4.0149,,0.4953,5.3564,4.4473,,3056534963,,227344000,,,,,,42070968341,8935868000,8870515233,5572161192,7847004641,,1.96746E+11,5958968400,1435800000,,-121.1448,,35.5036,,,,,,24.5202,36.956,2079.1022,4276.8602,43.0954,,8.7461,32.402,64.0457,,30.9761,,5.856,,,,,,2.4192,2.7047,11.7275,153.8926,4.6423,,1.4199,2.7392,7.2127,,2.5935,,4.5058,,,,,,0.3822,0.5506,18.8718,281.9539,1.9033,,0.2467,0.4367,10.849,
2015/12/25,3.6285,,9.9726,,,,,,0,0.6363,0.7846,0.4711,0.3981,,1.5198,0.4095,1.9014,,3.7714,,0.0106,,,,,,0.3113,1.232,0.5522,2.0256,3.5959,,0.4575,4.517,3.6785,,3167442443,,250016000,,,,,,42070968341,8992724000,8940115196,5598409596,7878242717,,1.99736E+11,5983370400,1463100000,,-125.5406,,39.0442,,,,,,24.5202,37.1911,2095.4153,4297.0069,43.267,,8.8791,32.5347,65.2635,,32.1001,,6.44,,,,,,2.4192,2.7219,11.8195,154.6175,4.6608,,1.4415,2.7504,7.3499,,2.6876,,4.9552,,,,,,0.3822,0.5541,19.0199,283.282,1.9109,,0.2505,0.4385,11.0553,
2015/12/28,-3.8576,,9.9834,,,,,,-2.8728,-2.7397,-2.5302,-5.9612,-4.8374,,-4.1916,-2.3654,-4.2649,,3.5233,,0.0122,,,,,,0.7868,1.6861,1.0733,2.5786,5.6268,,0.8122,5.9645,5.5023,,3045256236,,274976000,,,,,,40862363232,8746348000,8713915318,5264679888,7497138192,,1.91364E+11,5841838800,1400700000,,-120.6977,,42.9421,,,,,,23.8158,36.1722,2042.3978,4040.8558,41.1739,,8.5069,31.7651,62.4801,,30.8618,,7.0829,,,,,,2.3497,2.6473,11.5205,145.4005,4.4354,,1.3811,2.6853,7.0364,,2.584,,5.4499,,,,,,0.3712,0.5389,18.5387,266.3952,1.8184,,0.24,0.4281,10.5838,
2015/12/29,0.3086,,9.9849,,,,,,0.4225,0.1083,0.1997,3.8462,1.9167,,0.9375,0.2506,-0.0428,,3.255,,0.0337,,,,,,0.4392,0.9016,0.682,1.6499,2.9636,,0.3044,2.8023,2.9601,,3054655175,,302432000,,,,,,41035021105,8755824000,8731315308,5467167576,7640833341,,1.93158E+11,5856480000,1400100000,,-121.0703,,47.2298,,,,,,23.9164,36.2114,2046.476,4196.2734,41.9631,,8.5866,31.8447,62.4533,,30.9571,,7.7902,,,,,,2.3596,2.6502,11.5435,150.9928,4.5204,,1.394,2.692,7.0334,,2.5919,,5.994,,,,,,0.3728,0.5395,18.5757,276.6411,1.8533,,0.2422,0.4292,10.5792,
2015/12/30,1.6,,9.9725,,,,,,-0.1403,0.1082,0.0797,0.3429,1.5536,,-0.4644,6.0833,0.2143,,1.8126,,0.012,,,,,,0.2621,1.0048,0.5559,1.0995,3.2525,,0.3495,6.473,2.4092,,3103529658,,332592000,,,,,,40977468480,8765300000,8738275304,5485916436,7759538029,,1.92261E+11,6212749200,1403100000,,-123.0074,,51.9398,,,,,,23.8829,36.2506,2048.1073,4210.6639,42.615,,8.5468,33.7819,62.5871,,31.4524,,8.567,,,,,,2.3563,2.653,11.5527,151.5106,4.5906,,1.3876,2.8558,7.0485,,2.6334,,6.5918,,,,,,0.3723,0.5401,18.5905,277.5898,1.8821,,0.2411,0.4553,10.6019,
2015/12/31,5.2695,,10.0063,,,,,,-0.5618,-1.5135,-1.4735,-2.7341,-3.7037,,-1.3997,-3.2207,-0.8552,,5.88,,0.038,,,,,,0.2866,0.9802,0.5878,0.9276,2.7238,,0.387,3.6754,1.2971,,3267071196,,365872000,,,,,,40747257983,8632636000,8609515374,5335925556,7472147731,,1.8957E+11,6012652800,2771363702,,-129.4893,,57.137,,,,,,23.7487,35.7019,2017.9281,4095.5398,41.0367,,8.4271,32.6939,62.0518,,33.1098,,9.4243,,,,,,2.3431,2.6129,11.3824,147.3682,4.4206,,1.3682,2.7638,6.9882,,2.7722,,7.2514,,,,,,0.3702,0.5319,18.3165,270.0002,1.8124,,0.2377,0.4407,10.5112,
2016/1/4,-9.5512,,10.0057,,,,,,-8.1921,-9.989,-9.9838,-9.9789,-9.9498,,-5.205,-9.9838,-9.8555,,3.3469,,0.076,,,,,,0.5271,1.1561,0.7449,1.551,3.0581,,0.5605,2.8391,1.1857,,2955026422,,402480000,,,,,,37409205776,7770320000,7749955836,4803457932,6728681527,,1.79702E+11,5412363600,2498231674,,104.9197,,60.069,,,,,,20.6523,37.9028,54.5289,760.9943,41.9878,,6.9181,28.3363,75.5562,,6.9939,,5.5493,,,,,,1.7531,2.1801,10.8372,112.9688,3.7652,,1.0734,2.3526,5.8652,,2.7652,,8.6803,,,,,,0.308,0.4848,1.8736,231.2808,2.0594,,0.2048,0.4077,8.0383,
2016/1/5,8.1425,,10.0258,,,,,,-0.7692,-1.2195,-4.5802,-6.4012,-4.7354,,0.3328,-5.5005,-2.8469,,5.5774,,0.1539,,,,,,0.5986,1.8086,1.0271,3.0781,4.2921,,0.5776,4.3631,2.2618,,3195639260,,442832000,,,,,,37121442654,7675560000,7394996026,4495976628,6410053154,,1.803E+11,5114659200,2427109768,,113.4628,,66.0915,,,,,,20.4934,37.4406,52.0313,712.2811,39.9995,,6.9412,26.7776,73.4052,,7.5634,,6.1057,,,,,,1.7396,2.1535,10.3408,105.7374,3.5869,,1.0769,2.2232,5.6982,,2.9903,,9.5506,,,,,,0.3056,0.4789,1.7878,216.4759,1.9619,,0.2054,0.3852,7.8095,
2016/1/6,2.9412,,10.0047,,,,,,1.7054,2.0988,2.3059,0.5838,1.9493,,2.9851,2.4809,1.5513,,7.1775,,0.0365,,,,,,0.5124,1.0112,0.7231,3.1538,2.7101,,0.5226,3.3061,2.4625,,3289628650,,487136000,,,,,,37754521521,7836652000,7565515935,4522225032,6535005457,,1.85682E+11,5241549600,2464762542,,116.7999,,72.7037,,,,,,20.8429,38.2264,53.2311,716.4396,40.7792,,7.1484,27.442,74.544,,7.7859,,6.7166,,,,,,1.7693,2.1987,10.5793,106.3547,3.6568,,1.1091,2.2784,5.7866,,3.0783,,10.5061,,,,,,0.3108,0.4889,1.829,217.7398,2.0001,,0.2116,0.3948,7.9306,
2016/1/7,-10,,9.9915,,,,,,-8.0793,-10.0363,-9.6596,-10.0332,-10.0382,,-6.7633,-9.8696,-9.6751,,1.3459,,0.0659,,,,,,0.1095,0.542,0.1703,0.436,0.9882,,0.1364,1.0555,0.7437,,2960665785,,535808000,,,,,,34704232435,7050144000,6834716327,4068502620,5879005866,,1.73124E+11,4724227200,2226294973,,105.1199,,79.9679,,,,,,19.159,34.3899,48.0892,644.558,36.6857,,6.6649,24.7335,67.3318,,7.0073,,7.3876,,,,,,1.6263,1.978,9.5573,95.684,3.2898,,1.0341,2.0535,5.2268,,2.7705,,11.5558,,,,,,0.2857,0.4398,1.6524,195.8936,1.7994,,0.1973,0.3558,7.1633,
2016/1/8,7.3016,,10.0155,,,,,,1.3267,-1.0753,1.0692,-0.9217,0.1063,,1.8998,7.438,0.2416,,5.5908,,0.231,,,,,,0.7546,2.1092,0.8903,2.755,3.3803,,0.6492,5.5335,1.8765,,3176841382,,589472000,,,,,,35164653429,6974336000,6907796288,4031004900,5885253481,,1.76413E+11,5075616000,2231673941,,112.7953,,87.9771,,,,,,19.4132,34.0201,48.6034,638.6174,36.7247,,6.7915,26.5732,67.4945,,7.5189,,8.1276,,,,,,1.6479,1.9568,9.6595,94.8021,3.2933,,1.0537,2.2063,5.2394,,2.9727,,12.7132,,,,,,0.2895,0.4351,1.67,194.0881,1.8013,,0.201,0.3823,7.1806,
2016/1/11,-10,,9.9859,,,,,,-6.0556,-10.0543,-9.9748,-9.9535,-9.9788,,-3.8983,-3.3654,-9.9893,,8.3996,,0.4961,,,,,,0.5998,2.534,0.9533,1.9963,3.4895,,0.7072,5.8751,3.3467,,2859157244,,648336000,,,,,,33035206331,6273112000,6218756658,3629779296,5297977656,,1.69536E+11,4904802000,2008745612,,101.5158,,96.7624,,,,,,18.2376,30.5996,43.7553,575.0527,33.06,,6.5268,25.6789,60.7522,,6.767,,8.9392,,,,,,1.5481,1.76,8.696,85.366,2.9646,,1.0126,2.132,4.716,,2.6755,,13.9827,,,,,,0.272,0.3914,1.5034,174.7696,1.6215,,0.1932,0.3694,6.4633,
2016/1/12,-9.9934,,10.0096,,,,,,0.8711,0.9063,-2.798,-2.1694,1.7689,,1.2346,3.5821,-0.476,,7.1552,,0.5182,,,,,,0.5032,1.5045,0.7513,1.9108,2.8761,,0.5161,3.0435,1.6326,,2573429498,,713232000,,,,,,33322969452,6329968000,6044756752,3551034084,5391691883,,1.71629E+11,5080496400,1999183003,,91.3709,,106.4479,,,,,,18.3964,30.8769,42.531,562.5773,33.6448,,6.6073,26.5988,60.463,,6.0908,,9.8339,,,,,,1.5616,1.776,8.4527,83.514,3.0171,,1.0251,2.2084,4.6936,,2.4081,,15.3823,,,,,,0.2743,0.3949,1.4614,170.9781,1.6502,,0.1956,0.3827,6.4326,
2016/1/13,-9.7882,,10.0029,,,,,,-2.9361,0.7485,-7.2539,-1.4784,-4.4032,,-2.6132,-7.6849,-6.6368,,4.6382,,1.8777,,,,,,0.3978,2.2521,0.7507,1.9753,2.9108,,0.3634,2.8545,2.2904,,2321537933,,784576000,,,,,,32344574840,6377348000,5606276987,3498537276,5154282507,,1.67144E+11,4690064400,1866501799,,82.4274,,117.0958,,,,,,17.8563,31.108,39.4459,554.2605,32.1633,,6.4347,24.5547,56.4502,,5.4946,,10.8176,,,,,,1.5158,1.7893,7.8396,82.2794,2.8842,,0.9983,2.0387,4.3821,,2.1724,,16.921,,,,,,0.2663,0.3979,1.3554,168.4504,1.5775,,0.1904,0.3533,6.0056,
2016/1/14,1.0526,,9.9947,,,,,,1.2456,5.052,2.9174,3.1083,6.0606,,1.0733,2.2893,5.6676,,4.5317,,7.695,,,,,,0.5442,2.2206,0.6643,1.7309,3.0872,,0.494,2.5317,2.2894,,2345975174,,862992000,,,,,,32747443210,6699532000,5769836900,3607280664,5466663265,,1.68938E+11,4797433200,1972288164,,83.295,,128.7992,,,,,,18.0787,32.6796,40.5967,571.4883,34.1126,,6.5037,25.1168,59.6496,,5.5524,,11.8988,,,,,,1.5346,1.8797,8.0683,84.8369,3.059,,1.0091,2.0853,4.6304,,2.1953,,18.6122,,,,,,0.2696,0.418,1.3949,173.6863,1.6731,,0.1925,0.3614,6.346,
2016/1/15,-3.8462,,10.0024,,,,,,-7.0299,-6.7893,-5.2473,-2.7027,-1.6,,-4.7788,-9.6643,-2.4545,,3.897,,17.42,,,,,,0.492,2.0294,0.5535,1.7572,4.7551,,0.5365,2.9769,1.5802,,2255745360,,949312000,,,,,,30445338239,6244684000,5467077062,3509786592,5379196653,,1.60865E+11,4333795200,1923877455,,80.0914,,141.6822,,,,,,16.8078,30.4609,38.4665,556.0426,33.5668,,6.1929,22.6894,58.1855,,5.3389,,13.089,,,,,,1.4268,1.7521,7.6449,82.544,3.0101,,0.9608,1.8838,4.5168,,2.1108,,20.4738,,,,,,0.2507,0.3896,1.3217,168.9921,1.6464,,0.1833,0.3264,6.1903,
2016/1/18,-0.8333,,-0.1315,,,,,,0.9452,0.7587,3.2463,1.8162,2.2067,,-0.9294,1.5766,1.6465,,3.383,,63.6643,,,,,,0.5035,1.2694,0.7426,1.1639,2.9832,,0.3774,2.0716,1.5423,,2236947482,,948064000,,,,,,30733101360,6292064000,5644556967,3573532716,5497901341,,1.5937E+11,4402120800,1955553598,,79.4239,,141.4959,,,,,,16.9667,30.692,39.7152,566.1417,34.3076,,6.1354,23.0472,59.1435,,5.2944,,13.0718,,,,,,1.4402,1.7653,7.8931,84.0432,3.0765,,0.9519,1.9135,4.5911,,2.0932,,20.4469,,,,,,0.253,0.3925,1.3646,172.0614,1.6827,,0.1816,0.3316,6.2922,
2016/1/19,10,,5.068,,,,,,4.1199,8.2831,6.4118,6.191,4.7727,,7.5047,6.6519,2.934,,7.1418,,60.9825,,,,,,0.7267,2.4942,0.7677,1.7803,3.8766,,0.9143,2.8762,1.7319,,2460642230,,996112000,,,,,,31999259094,6813244000,6006476772,3794769264,5760301178,,1.7133E+11,4694944800,2012929253,,87.3663,,148.667,,,,,,17.6657,33.2343,42.2617,601.1914,35.945,,6.5958,24.5802,60.8788,,5.8238,,13.7343,,,,,,1.4996,1.9116,8.3992,89.2463,3.2233,,1.0234,2.0408,4.7258,,2.3026,,21.4832,,,,,,0.2634,0.4251,1.4521,182.7136,1.763,,0.1952,0.3536,6.4768,
2016/1/20,-0.9167,,-10.0021,,,,,,-2.518,-2.0862,-3.8239,-1.3834,-1.8438,,-3.4904,-3.4304,0.2078,,4.6702,,51.294,,,,,,0.5773,1.7488,0.8955,1.5922,3.3763,,0.7851,2.9686,2.0339,,2438084777,,896480000,,,,,,31193522354,6671104000,5776796896,3742272456,5654091720,,1.6535E+11,4533891600,2017112895,,86.5654,,133.7972,,,,,,17.2208,32.5409,40.6457,592.8745,35.2822,,6.3656,23.737,61.0053,,5.7704,,12.3605,,,,,,1.4618,1.8717,8.078,88.0116,3.1639,,0.9876,1.9708,4.7357,,2.2814,,19.3344,,,,,,0.2568,0.4162,1.3966,180.186,1.7305,,0.1884,0.3415,6.4902,
2016/1/21,-8.7895,,-9.9536,,,,,,-4.059,-5.2557,-3.9157,-6.1122,-4.0884,,-3.255,-3.014,-5.837,,4.3224,,39.4299,,,,,,0.442,1.3055,0.6236,1.4781,3.6285,,0.4972,2.4066,1.4545,,2223788967,,807248000,,,,,,29927364620,6320492000,5550597017,3513536364,5422929959,,1.59968E+11,4397240400,1899373268,,78.9567,,120.4795,,,,,,16.5218,30.8307,39.0541,556.6367,33.8397,,6.1584,23.0216,57.4444,,5.2632,,11.1302,,,,,,1.4025,1.7733,7.7617,82.6322,3.0346,,0.9555,1.9114,4.4592,,2.0809,,17.4099,,,,,,0.2464,0.3943,1.3419,169.1726,1.6598,,0.1823,0.3312,6.1114,
2016/1/22,1.8597,,1.3914,,,,,,1.3462,1.0495,2.6332,2.6681,2.5346,,2.0561,1.9978,1.0069,,2.9549,,27.3492,,,,,,0.3725,1.0901,0.4544,1.1478,2.5585,,0.4527,2.0553,1.5114,,2265144299,,818480000,,,,,,30330232990,6386824000,5696756939,3607280664,5560377492,,1.63257E+11,4485087600,1918498487,,80.4251,,122.1559,,,,,,16.7443,31.1543,40.0825,571.4883,34.6974,,6.285,23.4815,58.0228,,5.3611,,11.2851,,,,,,1.4214,1.7919,7.9661,84.8369,3.1115,,0.9751,1.9496,4.5041,,2.1196,,17.6522,,,,,,0.2497,0.3985,1.3772,173.6863,1.7018,,0.186,0.3378,6.1729,
2016/1/25,3.7344,,2.9225,,,,,,0.5693,0.4451,1.5272,1.4553,0.4494,,-0.7326,1.197,0.7477,,3.1375,,19.7323,,,,,,0.3493,0.9553,0.4431,0.9142,2.2556,,0.3018,1.7976,1.0093,,2349734750,,842400000,,,,,,30502890863,6415252000,5783756892,3659777472,5585367953,,1.62061E+11,4538772000,1932842401,,83.4285,,125.7259,,,,,,16.8396,31.2929,40.6946,579.8052,34.8534,,6.239,23.7626,58.4566,,5.5613,,11.6149,,,,,,1.4295,1.7999,8.0877,86.0715,3.1254,,0.968,1.9729,4.5378,,2.1988,,18.1681,,,,,,0.2511,0.4002,1.3983,176.2139,1.7095,,0.1847,0.3419,6.2191,
2016/1/26,-10,,-10,,,,,,-9.0566,-9.8966,-8.4236,-10.041,-9.9553,,-6.0886,-9.8925,-6.8646,,2.8654,,16.8085,,,,,,0.6617,2.0991,0.6029,1.5275,3.1211,,0.6384,2.3236,2.3342,,2114761275,,758160000,,,,,,27740364898,5780360000,5296557154,3292299816,5029330204,,1.52194E+11,4089775200,1800161197,,75.0857,,113.1533,,,,,,15.3145,28.196,37.2667,521.587,31.3836,,5.8591,21.4119,54.4438,,5.0052,,10.4534,,,,,,1.3,1.6218,7.4065,77.4291,2.8143,,0.9091,1.7777,4.2263,,1.9789,,16.3513,,,,,,0.2284,0.3606,1.2805,158.5203,1.5393,,0.1734,0.3081,5.7922,
2016/1/27,-3.7333,,0.8779,,,,,,-2.2822,-2.9508,-2.8909,-2.6196,-1.8634,,0.5894,-4.1766,-0.4316,,3.9139,,23.9417,,,,,,0.6413,1.566,0.7721,1.6132,2.8671,,0.5767,3.173,1.7122,,2035810187,,764816000,,,,,,27107286031,5609792000,5143437236,3206055060,4935615976,,1.53091E+11,3918961200,1792391577,,72.2825,,114.1467,,,,,,14.965,27.364,36.1893,507.9236,30.7988,,5.8937,20.5176,54.2089,,4.8183,,10.5452,,,,,,1.2703,1.5739,7.1923,75.4007,2.7619,,0.9144,1.7035,4.2081,,1.905,,16.4948,,,,,,0.2232,0.35,1.2435,154.3677,1.5106,,0.1744,0.2952,5.7672,
2016/1/28,-5.2632,,-5.548,,,,,,-2.3355,-6.0811,-0.2706,-9.3567,-5.6962,,-3.125,-7.721,-3.2011,,2.3936,,20.159,,,,,,0.5945,1.189,0.4778,1.2689,2.2963,,0.3298,2.7868,1.2218,,1928662283,,722384000,,,,,,26474207164,5268656000,5129517244,2906073300,4654473294,,1.48307E+11,3616376400,1735015921,,68.4781,,107.8138,,,,,,14.6155,25.7,36.0914,460.3986,29.0445,,5.7095,18.9334,52.4736,,4.5647,,9.9601,,,,,,1.2407,1.4782,7.1729,68.3457,2.6045,,0.8858,1.572,4.0734,,1.8048,,15.5797,,,,,,0.218,0.3287,1.2401,139.924,1.4246,,0.169,0.2724,5.5826,
2016/1/29,5.7505,,4.8085,,,,,,3.2609,5.3957,3.7992,6.9677,5.2349,,3.4274,4.5884,4.6848,,2.5943,,22.2136,,,,,,0.545,1.2762,0.4759,1.3736,2.478,,0.5755,2.0518,1.3417,,2039569763,,757120000,,,,,,27337496528,5552936000,5324397139,3108560988,4898130285,,1.5339E+11,3782310000,1816298100,,72.4159,,112.9981,,,,,,15.0921,27.0866,37.4626,492.4779,30.5649,,5.9052,19.8022,54.9319,,4.8272,,10.4391,,,,,,1.2811,1.558,7.4454,73.1078,2.7409,,0.9162,1.6441,4.2642,,1.9085,,16.3288,,,,,,0.2251,0.3464,1.2872,149.6735,1.4991,,0.1748,0.2849,5.8441,
2016/2/1,0.9217,,-5.3297,,,,,,-2.9474,-1.1945,2.6797,1.8094,0.5102,,-2.1442,0.5161,0.4278,,2.0066,,20.7252,,,,,,0.4666,0.8022,0.6919,1.1155,1.8963,,0.4184,1.4262,1.2678,,2058367641,,716768000,,,,,,26531759788,5486604000,5467077062,3164807568,4923120746,,1.50101E+11,3801831600,1824067720,,73.0834,,106.9757,,,,,,14.6473,26.7631,38.4665,501.3889,30.7209,,5.7786,19.9044,55.1669,,4.8717,,9.8827,,,,,,1.2434,1.5394,7.6449,74.4307,2.7549,,0.8965,1.6526,4.2824,,1.9261,,15.4586,,,,,,0.2184,0.3423,1.3217,152.3817,1.5068,,0.171,0.2864,5.8691,
2016/2/2,4.7489,,3.6564,,,,,,2.3861,3.4542,4.774,3.7915,3.5533,,2.1912,6.2901,3.4731,,2.1411,,19.1939,,,,,,0.5274,0.8041,0.7359,1.4284,2.127,,0.4153,2.5146,1.1038,,2156116607,,742976000,,,,,,27164838655,5676124000,5728076922,3284800272,5098053971,,1.5339E+11,4040971200,1887420007,,76.554,,110.8871,,,,,,14.9968,27.6875,40.3029,520.3989,31.8125,,5.9052,21.1564,57.0829,,5.1031,,10.244,,,,,,1.273,1.5925,8.0099,77.2527,2.8528,,0.9162,1.7565,4.4312,,2.0176,,16.0238,,,,,,0.2236,0.3541,1.3848,158.1592,1.5603,,0.1748,0.3044,6.073,
2016/2/3,2.5283,,4.0034,,,,,,1.0593,1.3356,-1.1543,-0.5708,0.2451,,-0.3899,3.1401,0.3167,,2.5213,,17.6622,,,,,,0.5151,1.019,0.4801,0.9597,2.0556,,0.2999,3.7311,0.8507,,2210630453,,772720000,,,,,,27452601777,5751932000,5661956958,3266051412,5110549201,,1.52792E+11,4167861600,1893396637,,78.4895,,115.3263,,,,,,15.1556,28.0573,39.8376,517.4286,31.8904,,5.8822,21.8207,57.2636,,5.2321,,10.6542,,,,,,1.2865,1.6138,7.9174,76.8117,2.8598,,0.9126,1.8117,4.4452,,2.0686,,16.6653,,,,,,0.226,0.3589,1.3688,157.2565,1.5642,,0.1741,0.3139,6.0922,
2016/2/4,1.0204,,5.7335,,,,,,1.4675,10.0494,1.2293,2.8703,1.956,,1.1742,8.3138,2.2727,,2.4697,,25.0251,0.0509,,,,,0.59,2.6351,0.466,1.0278,2.4021,,0.343,5.1356,1.0128,,2233187906,,817024000,451650000,,,,,27855470147,6329968000,5731556920,3359795712,5210511043,,1.54586E+11,4514370000,1936428379,,79.2905,,121.9386,35.35,,,,,15.378,41.1247,40.3274,532.2801,32.5142,,5.9512,23.6348,58.5651,,5.2855,,11.265,5.171,,,,,1.3054,2.3654,8.0147,79.0164,2.9157,,0.9233,1.9623,4.5462,,2.0897,,17.6208,5.4365,,,,,0.2293,0.526,1.3857,161.7702,1.5947,,0.1761,0.34,6.2306,
2016/2/5,-2.9461,,-6.3136,9.9967,,,,,0.6198,-2.0958,-1.7001,-2.9018,-2.3981,,-0.7737,-0.5405,-0.1852,,1.746,,16.2726,0.028,,,,,0.5046,1.8792,0.3583,0.7315,1.8486,,0.2573,3.2399,0.5961,,2167395333,,765440000,496800000,,,,,28028128019,6197304000,5634116972,3262301640,5085558740,,1.5339E+11,4489968000,1932842401,,76.9545,,114.2398,38.8838,,,,,15.4733,40.2628,39.6418,516.8345,31.7345,,5.9052,23.5071,58.4566,,5.1298,,10.5538,5.6879,,,,,1.3135,2.3158,7.8785,76.7236,2.8458,,0.9162,1.9517,4.5378,,2.0282,,16.5083,5.98,,,,,0.2308,0.515,1.3621,157.0759,1.5565,,0.1748,0.3382,6.2191,
2016/2/15,0.1735,,0.3533,9.994,,,,,-2.2587,1.3761,-2.0383,-1.2644,-0.3686,,-1.1696,0.6522,-1.5152,,1.7135,,12.5527,0.0851,,,,,0.4585,0.9139,0.3712,0.7456,1.325,,0.2599,1.8352,1.1306,,2171154909,,768144000,546450000,,,,,27395049153,6282588000,5519277034,3221054148,5066815895,,1.51596E+11,4519250400,1903556910,,77.0879,,114.6434,42.7699,,,,,15.1238,40.8169,38.8337,510.2998,31.6175,,5.8361,23.6604,57.5709,,5.1387,,10.5911,6.2563,,,,,1.2838,2.3477,7.7179,75.7535,2.8353,,0.9055,1.9644,4.4691,,2.0317,,16.5666,6.5776,,,,,0.2255,0.522,1.3343,155.0899,1.5508,,0.1727,0.3404,6.1249,
2016/2/16,4.7619,,4.3054,9.9918,,,,,4.2017,3.3183,4.6658,4.0745,6.4118,,2.9586,1.4039,4.0816,,1.5836,,20.6908,0.0469,,,,,0.8594,1.5566,0.4584,1.4473,3.0215,,0.5056,4.4651,1.8723,,2274543238,,801216000,601050000,,,,,28546101638,6491060000,5776796896,3352296168,5391691883,,1.56081E+11,4582695600,1981253110,,80.7588,,119.5793,47.0433,,,,,15.7593,42.1713,40.6457,531.092,33.6448,,6.0088,23.9926,59.9208,,5.3834,,11.0471,6.8815,,,,,1.3378,2.4256,8.078,78.8401,3.0171,,0.9323,1.992,4.6515,,2.1284,,17.2798,7.2349,,,,,0.235,0.5394,1.3966,161.4091,1.6502,,0.1778,0.3452,6.3749,
