ÈÕÆÚ,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH
2017/8/22,5.0825,7.4474,11.5806,3.28,12.6802,15.311,19.3205,22.995,21.6925,11.513,20.6267,9.2053,10.5978,12.1169,8.1649,8.6172,21.3397,5.4838,22.7303,14.8436,13.0831,10.2671,,,,5.461,7.0383,15.1864,16.2049,16.714,34.1037
2017/8/23,5.0527,7.2886,11.2287,3.28,12.7907,15.3011,19.3205,23.2426,21.3604,11.5285,21.8205,9.3196,10.4889,12.2655,8.1388,8.6172,21.2604,5.4739,22.8346,14.862,13.2023,10.2671,,,,5.4034,6.979,15.3519,16.7193,16.4839,33.7186
2017/8/24,5.0428,7.1992,11.2801,3.28,13.1071,14.9738,19.3205,24.0151,21.0566,11.4077,20.9318,9.2163,10.3601,12.0773,7.9974,8.5877,20.9927,5.5237,22.9128,14.704,13.103,10.1486,,,,5.3745,6.979,15.071,16.3662,16.3688,33.4618
2017/8/25,5.1124,7.2786,11.3167,3.28,12.9815,15.0829,19.3205,23.9656,21.4028,11.4356,21.9068,9.1832,10.5978,12.2755,8.0602,8.7057,21.2406,5.5337,23.0327,14.9833,13.6394,10.3382,,,,5.4322,7.0778,15.3268,16.8504,16.6948,33.7976
2017/8/28,5.1323,7.4077,11.3533,3.28,12.9615,15.3705,19.3205,24.2626,21.7349,11.8166,24.0954,9.3527,11.093,12.5231,8.2173,8.8533,21.8157,5.5337,23.6426,15.4353,13.9374,10.662,,,,5.4803,7.1666,15.6478,17.723,17.0017,34.8247
2017/8/29,5.0925,7.3283,11.1408,3.28,13.0518,15.2118,19.3205,24.124,22.0105,11.7082,24.7719,9.3196,10.9049,12.3745,8.1597,8.7746,22.0438,5.5038,24.336,15.5823,13.848,10.7805,,,,5.4514,7.1271,15.7531,17.8642,17.1455,34.8346
2017/8/30,5.1124,7.3382,11.1555,3.28,13.1523,15.2019,19.3205,24.2527,21.7844,11.5719,27.2525,9.209,10.7662,12.2755,8.0602,8.7352,21.9347,5.4739,24.2682,15.3765,13.6394,10.812,,,,5.461,7.1469,15.7581,17.6372,16.8866,34.7655
2017/8/31,5.1323,7.5467,11.1555,3.28,13.1523,15.4697,19.3205,24.0646,22.279,11.6927,27.153,9.0799,10.895,12.2061,8.055,8.8238,22.3611,5.4739,24.0284,15.9461,13.9871,11.2069,,,,5.4322,7.137,16.1845,18.9889,17.2222,35.4371
2017/9/1,5.1621,7.4772,11.1921,3.28,13.1523,15.43,19.3205,24.0448,22.1377,11.7082,25.5479,9.0062,10.8454,12.5033,8.1021,8.8435,22.4999,5.4539,24.0441,15.9057,14.0765,11.1714,,,,5.4322,7.1567,16.029,19.8917,17.1647,35.4766
2017/9/4,5.182,7.507,11.0602,3.28,13.1322,15.5986,19.3205,24.5399,22.1659,11.9219,24.2878,9.091,10.8256,12.5925,8.1649,8.873,22.4801,5.4539,24.2943,15.8984,13.8182,11.0371,,,,5.4899,7.1567,15.8183,19.5689,17.0496,34.6667
2017/9/5,5.1522,7.5467,11.3973,3.28,13.1322,15.6085,19.3205,24.2725,22.1589,11.9064,24.2878,9.1315,10.895,13.3157,8.2644,8.8828,22.4107,5.434,24.3829,15.8984,13.9772,10.9976,,,,5.4514,7.1666,15.9387,19.5185,17.0113,34.8148
2017/9/6,5.182,7.7056,11.5952,3.28,13.1322,15.4498,19.3205,24.025,24.3776,12.0489,23.6643,9.0947,10.9841,13.0879,8.2591,8.9221,22.4801,5.6134,24.555,16.1409,14.0467,10.9187,,,,5.4322,7.1765,15.8685,19.2058,16.8962,34.4988
2017/9/7,5.182,7.785,11.2874,3.28,13.2678,15.4102,20.7446,23.8863,25.4233,12.2843,24.4204,9.1426,10.8355,14.3957,8.4004,8.8435,22.5396,6.1718,24.5185,16.174,14.156,11.1596,,,,5.413,7.2061,15.9487,19.1604,17.0305,34.8148
2017/9/8,5.2616,8.3808,11.3973,3.28,13.3029,15.2813,20.894,23.9457,24.8227,12.3896,24.8051,9.2643,10.885,14.6335,8.4476,8.8238,22.5495,5.9325,24.581,16.1667,14.156,11.1003,,,,5.413,7.1666,15.7933,19.0393,17.0305,36.2766
2017/9/11,5.3014,8.6291,12.2769,3.28,13.6294,15.3903,20.9737,24.3221,24.7662,12.3493,25.2428,9.2716,11.1129,15.3468,8.5365,8.9615,22.7379,6.2316,25.1284,16.3725,14.6428,11.2504,,,,5.6149,7.2258,16.049,19.1452,17.4332,36.3655
2017/9/12,5.2118,8.2319,11.9177,3.28,13.5139,15.3408,21.0036,24.4508,23.9819,12.1728,23.8301,9.2274,10.9841,15.0991,8.3324,8.873,22.014,6.1718,25.337,15.9866,14.1858,10.8278,,,,5.8456,7.1962,15.703,18.9586,17.0592,35.9902
2017/9/13,5.2317,8.3411,11.8298,3.28,13.8955,15.4994,21.4218,24.7083,24.3776,12.1263,24.0623,9.3085,11.0831,15.4756,8.3219,8.8926,22.252,6.0322,26.5204,16.0601,14.0666,11.0371,,,,5.8264,7.2061,15.7882,19.004,17.1743,35.7531
2017/9/14,5.1721,8.2021,11.6319,3.28,13.9809,15.4201,21.2625,24.7083,23.784,11.8661,24.3475,9.2163,11.0435,15.3666,8.2644,8.8435,22.3115,6.0521,25.8948,15.8653,13.8878,10.9858,,,,5.7783,7.1469,15.5876,19.0242,18.1332,35.8025
2017/9/15,5.2218,8.1922,11.6539,3.28,13.9759,15.4498,21.2924,24.6093,23.353,12.1418,23.9761,9.15,10.9247,15.535,8.2225,8.8139,22.133,6.2416,25.3109,15.6779,13.7288,10.8476,,,,5.7399,7.1666,15.5776,18.9082,17.6825,35.2099
2017/9/18,5.2417,8.4106,11.6465,3.28,13.8805,15.8663,21.5613,24.7875,23.7134,12.1077,23.4786,9.4302,11.0435,16.4564,8.3062,8.9123,22.2322,6.2715,24.1692,15.7183,13.699,10.9582,,,,5.836,7.1567,15.6578,18.6056,17.5195,35.4469
2017/9/19,5.2118,8.2915,11.3533,3.28,13.8101,15.4895,21.7107,24.8568,24.0808,11.9869,23.6046,9.3269,11.1327,16.4465,8.3062,8.8041,22.3115,6.1917,24.9668,15.733,13.7189,10.9897,,,,5.7783,7.1469,15.703,18.6157,17.5866,35.2988
2017/9/20,5.2715,8.6291,11.3973,3.28,13.8855,15.5193,21.6808,24.8271,23.8547,12.4082,24.0026,9.2348,11.1525,16.506,8.2958,8.8828,22.4503,6.1818,24.9199,16.0307,13.8381,11.1201,,,,5.7783,7.2061,15.9337,18.7216,17.5962,35.4667
2017/9/21,5.1721,8.1425,11.1921,3.28,13.7348,15.2416,21.5015,24.5597,23.7063,12.3896,23.8301,9.1352,11.093,16.0304,8.4004,8.8533,22.3016,6.2516,24.7948,15.8359,13.7686,10.9384,,,,5.8456,7.1962,16.034,18.6308,17.3085,34.9729
2017/9/22,5.1024,8.2518,11.0748,3.28,13.6294,14.7656,21.2625,25.045,23.2965,12.4392,24.4072,9.0504,10.9841,15.4459,8.144,8.8041,24.5327,6.3513,24.5967,15.9314,13.8282,10.97,,,,5.9033,7.0975,16.1995,18.6207,17.299,35.1605
2017/9/25,5.003,7.9439,10.6717,3.28,13.544,14.6169,21.133,25.6689,24.0667,12.3215,24.9245,9.0173,10.7563,15.9908,7.9817,8.6565,24.4633,6.1419,24.1848,15.9866,13.848,11.128,,,,5.8168,6.979,15.9588,18.9031,16.9729,35.6939
2017/9/26,5.0428,7.9638,10.7816,3.28,13.4787,14.6466,21.0534,25.6986,23.0916,12.1294,24.1286,8.9067,10.687,15.6539,7.8509,8.5483,22.9263,6.2117,22.9493,15.3618,13.1228,10.7686,,,,5.8745,6.9692,15.4071,18.883,16.3976,35.3383
2017/9/27,5.0428,8.0234,10.9282,3.28,13.8604,14.6863,20.9538,25.6986,23.4166,12.1201,25.601,8.8772,10.8355,15.6539,7.9137,8.6565,23.5015,6.1818,24.3725,15.6007,13.2123,10.9976,,,,5.9321,6.9692,15.5575,18.6913,16.4743,37.0667
2017/9/28,5.0229,7.8645,10.7523,3.28,13.8754,14.478,21.0036,25.7481,23.0562,11.925,25.9061,8.8772,10.7662,15.4261,7.8875,8.6172,22.6883,6.0521,23.773,15.5823,12.8546,11.1556,,,,5.9321,6.9593,15.5174,18.4139,16.3688,37.1457
2017/9/29,5.0626,7.9836,10.789,3.28,13.785,14.8251,21.1231,26.2433,23.141,12.1108,25.8862,8.8845,10.885,15.7629,7.9765,8.7254,22.7974,6.092,23.9815,15.7293,12.9738,11.8585,,,,5.9129,6.9889,15.9086,18.4744,16.551,35.5852
2017/10/9,5.1422,8.0432,10.9356,3.28,13.7901,15.0234,21.4218,26.778,23.5297,12.2843,25.601,9.032,11.0039,16.4267,8.0341,9.0894,22.8668,6.1219,23.9242,15.88,13.2023,12.1389,,,,5.9898,7.058,16.1042,18.6762,16.6852,35.5358
2017/10/10,5.1919,8.1326,10.9136,3.28,13.9909,15.1127,21.7804,26.6295,24.9358,12.3772,26.178,9.0762,11.1624,16.4366,8.1388,9.1189,23.7295,6.0621,23.9867,16.2365,13.55,12.0441,,,,6.2014,7.1666,16.2647,18.8578,16.9729,36.2173
2017/10/11,5.1621,8.2021,10.9942,3.28,14.0412,15.1127,22.5173,26.7483,25.0347,12.4825,23.996,8.9288,11.0831,17.1004,8.1492,9.05,23.4023,6.1219,24.4507,16.2255,13.5103,11.7282,,,,6.1821,7.1469,16.024,18.5249,16.8099,35.8519
2017/10/12,5.1422,8.0631,10.8183,3.28,14.0361,15.0928,22.4377,26.7384,24.5542,12.7768,23.6511,8.9767,11.093,16.9221,8.0602,8.991,23.5015,6.0123,24.2213,16.049,13.8083,11.6926,,,,6.086,7.137,16.0841,18.4845,16.9058,35.921
2017/10/13,5.1721,8.0333,10.8549,3.28,14.0211,15.5688,22.6468,26.7681,25.4304,12.7923,24.0092,9.1094,11.1822,16.4564,8.0969,9.0107,23.6205,5.9325,24.19,16.4276,13.9275,11.9138,,,,6.2494,7.1666,16.5506,19.0998,17.1647,36.4445
2017/10/16,5.0527,7.6957,10.4298,3.28,13.6796,14.8549,22.3779,26.6691,24.2575,12.2657,23.147,9.2163,10.6771,16.8032,8.0341,8.7254,22.7379,5.7331,23.6114,15.6044,13.2619,11.4597,,,,6.1629,7.0185,16.0541,18.5551,16.4455,34.6963
2017/10/17,5.0527,7.7155,10.2319,3.28,13.7248,14.7458,22.7464,26.0452,24.3069,12.0799,23.3858,9.2643,10.8454,16.4168,7.9922,8.7451,22.7379,5.8029,23.3663,15.7256,13.2719,12.1073,,,,6.1341,6.9889,16.3299,18.772,16.6661,35.1309
2017/10/18,4.9731,7.5169,10.166,3.28,13.6545,14.7954,22.9854,25.6887,23.1269,12.1139,23.021,9.2716,10.5186,16.2484,7.8718,8.6369,21.9843,5.7231,22.9336,15.3545,13.0533,11.9849,,,,5.9898,6.8705,16.0892,18.5551,16.5894,33.9753
2017/10/19,4.8737,7.5169,10.3639,3.28,13.6545,14.3888,22.4875,24.7083,21.8056,12.0644,22.6695,9.2163,10.3997,15.1486,7.8247,8.4992,21.4389,5.6633,22.944,15.3545,12.8149,11.8585,,,,5.8937,6.7717,16.38,18.4644,16.2537,33.1457
2017/10/20,4.9333,7.7453,10.4958,3.28,13.6645,15.1325,22.5074,24.9955,22.0882,12.3122,23.0475,9.1868,10.6176,15.6143,7.8928,8.7156,21.8058,5.7829,22.8346,15.8873,12.9341,12.3916,,,,5.9706,6.8606,16.5104,18.7468,16.4551,33.6494
2017/10/23,5.1522,7.6659,10.4738,3.28,13.6997,15.1325,23.0252,25.7382,22.3285,12.5445,24.0358,9.0873,10.7068,16.5159,7.9137,8.6959,22.3016,5.9126,22.8867,15.8947,13.1427,12.518,,,,5.8937,6.8803,16.691,19.0948,16.5414,33.8667
2017/10/24,5.0825,7.5467,10.4592,3.28,13.5842,14.9838,23.2543,25.9858,22.1871,12.6777,24.6592,9.0246,10.5978,16.6447,7.8718,8.6172,23.2238,5.9524,22.5374,15.7293,12.944,12.0086,,,,5.8456,6.8408,16.37,19.0242,16.3688,33.8766
2017/10/25,5.1024,7.6361,10.4005,3.28,13.6997,14.7557,23.4037,26.1442,22.392,12.6839,24.8051,9.032,10.8751,17.1103,7.987,8.6664,23.6006,6.1419,22.6104,16.2402,13.3811,12.4943,,,,5.8264,6.9297,16.8565,20.1539,16.714,34.6667
2017/10/26,5.1124,7.6758,10.3565,3.61,13.7147,14.6764,23.3937,25.9561,22.4698,12.7024,24.8913,8.9804,10.8157,17.249,8.0027,8.6959,23.4023,6.1917,22.5218,16.593,13.4606,12.8852,,,,5.836,6.9297,17.012,20.3759,17.1455,34.9531
2017/10/27,5.0129,7.5964,10.3346,3.52,13.6997,14.5772,23.4236,25.6293,22.1518,12.7768,24.6459,8.9251,10.7563,16.7339,8.055,8.6369,23.1445,6.1419,23.1474,16.3137,13.2818,12.589,,,,5.7302,6.8705,16.9919,20.2851,16.8003,35.3877
2017/10/30,4.8538,7.229,9.8288,3.32,13.2979,14.0318,24.2004,25.7283,20.8093,12.6839,23.472,8.8809,10.3304,16.9914,7.9974,8.3123,23.0552,6.0023,22.4227,15.5309,12.7255,12.052,,,,5.6149,6.6829,15.8033,19.3218,16.1291,33.5605
2017/10/31,4.8637,7.3084,9.8581,3.25,13.1774,14.5673,24.2303,25.0153,21.0283,13.1175,22.3909,8.8772,10.3502,17.0212,7.987,8.391,23.5312,6.2615,22.5113,15.7403,13.0036,12.5969,,,,5.7591,6.752,15.8936,19.1553,16.3017,34.0939
2017/11/1,4.8339,7.2389,9.7848,3.16,13.0569,14.2599,24.4095,24.9955,21.2615,12.9843,22.5037,9.1131,10.271,16.823,7.9085,8.3123,24.0667,6.2516,22.6521,15.8028,13.0136,12.5259,,,,5.8648,6.7224,16.7813,19.3117,16.3688,34.5877
2017/11/2,4.7245,7.0999,9.5576,3.07,12.8208,13.9624,24.0311,25.0351,20.8799,12.9905,22.3113,9.0246,10.063,15.8025,7.5944,8.145,23.7494,6.0422,22.1568,15.5639,12.7652,12.5851,,,,5.7302,6.5941,16.6509,18.9838,16.1962,34.2025
2017/11/3,4.7046,7.0105,9.2938,3.07,12.6953,13.9624,24.0909,23.7873,20.8446,13.4458,22.3843,8.9214,10.5483,17.1103,7.6729,8.1057,23.5907,6.112,21.9535,15.6595,12.6659,12.131,,,,5.8072,6.5842,16.3199,18.9334,15.9756,33.9753
2017/11/6,4.7543,7.1098,9.4843,3.07,13.308,14.0417,24.0709,23.9854,21.2332,13.4396,24.626,9.091,10.2016,16.6645,7.474,8.1647,23.7989,6.2117,21.8962,16.1924,12.9142,12.3126,,,12.7132,5.8072,6.6336,16.5857,19.1654,16.2537,34.3902
2017/11/7,4.7543,7.1495,9.4697,3,13.5339,14.3987,24.5988,24.025,21.1272,13.3994,27.0866,9.1242,10.1521,16.4961,7.5054,8.1745,23.789,6.2017,21.3748,16.2144,12.8348,12.1231,,,13.9839,5.7687,6.6138,16.4904,19.8866,16.2441,34.479
2017/11/8,4.7643,7.1893,9.6969,3.01,13.4837,14.2698,24.5191,24.6093,21.1979,13.7525,29.7927,9.1242,10.1422,16.3276,7.4897,8.2336,24.2055,6.2216,21.4634,16.1152,12.9937,12.3363,,,15.3847,5.7495,6.6237,16.3399,19.6546,16.4072,34.5976
2017/11/9,4.7543,7.1893,9.7042,3.02,13.4586,14.4086,24.8776,24.7083,21.5017,13.5356,29.2223,9.0984,10.1818,16.8428,7.5002,8.2729,25.4946,6.3313,22.1047,16.2585,13.0136,12.1112,,11.5342,16.922,5.7206,6.6533,16.2396,19.7252,16.3976,34.9729
2017/11/10,4.7941,7.1495,9.7409,2.99,13.2176,14.2301,25.7939,25.0351,21.3392,13.5078,29.5075,9.1352,10.1422,16.6645,7.474,8.2631,26.0499,6.3413,22.5478,16.4864,12.9639,12.518,,12.6889,18.6142,5.5476,6.673,16.3851,19.7454,16.6373,34.7852
2017/11/13,4.7543,7.09,9.6822,2.99,12.9916,14.0318,26.0926,24.5597,21.4028,13.3684,30.3763,9.5186,10.1323,17.0212,7.4583,8.3319,25.4847,6.3612,23.064,16.6959,12.8447,12.7154,,13.9558,20.4737,5.6149,6.6533,16.686,19.7555,16.551,34.9926
2017/11/14,4.6747,6.9907,9.3817,2.95,12.9665,13.9227,25.5648,24.6291,22.5899,13.294,28.2208,9.5149,10.3106,17.5066,7.3746,8.1745,25.8516,6.5706,22.8502,17.5485,12.7354,12.5969,,15.3547,22.5193,5.5476,6.5447,16.5004,19.9925,16.2058,35.5655
2017/11/15,4.6051,6.8715,9.2938,2.87,12.856,13.8136,25.7042,24.5795,22.279,13.1237,26.7285,9.349,10.0927,16.8626,7.2699,8.204,25.3459,6.5906,22.6521,17.0744,12.6858,12.6009,,16.8921,24.7693,5.4803,6.6138,16.1794,19.9875,16.1482,35.0815
2017/11/16,4.625,6.8516,9.2791,2.87,12.8309,14.1409,26.1325,24.5597,21.424,13.2631,26.5959,9.5113,10.2016,16.5654,7.2385,8.204,25.0881,6.5906,23.0692,16.4754,12.3778,11.511,,18.5814,27.2487,5.4707,6.5546,15.367,18.9132,15.9852,33.8568
2017/11/17,4.446,6.5835,8.832,2.87,12.8058,13.3277,25.6544,24.639,19.6222,12.7148,23.9363,9.3232,9.7658,16.179,6.8512,7.7909,24.2948,6.451,22.6156,14.9061,11.5036,10.6107,,20.4421,29.9761,5.3457,6.3374,14.3037,17.839,14.7386,32.9976
2017/11/20,4.4261,6.6828,9.0372,2.87,12.856,12.9906,25.9432,23.6288,19.1488,12.879,24.248,9.338,9.6074,16.3475,6.8721,7.722,24.1063,6.3612,22.7824,14.8473,11.3844,10.8199,,22.4877,30.1868,5.3553,6.2881,14.6096,17.849,14.451,33.0371
2017/11/21,4.4161,6.6729,9.1105,2.87,12.6451,13.0501,26.5408,23.1733,18.9933,12.9131,25.6275,9.1057,9.5479,16.3772,6.7989,7.7024,24.027,6.2715,23.4602,14.4357,11.2254,10.4685,,20.4685,27.1682,5.3937,6.2782,14.4542,17.5414,14.2016,32.405
2017/11/22,4.446,6.6928,9.0666,2.87,12.5245,13.0996,25.6943,23.411,18.746,13.2104,24.8847,9.1057,9.5281,16.2187,6.7413,7.7024,23.323,6.3313,23.309,14.5533,11.136,10.5119,,19.4524,25.5503,5.4034,6.219,14.4241,17.5464,14.2688,32.6716
2017/11/23,4.2669,6.4743,8.7221,2.87,12.4643,12.8319,24.3,23.6189,18.4422,12.6374,23.0144,8.9583,9.439,15.8025,6.6209,7.545,23.0453,6.2117,22.7303,14.1564,11.3347,10.1091,,19.7493,25.2962,5.3553,6.1005,14.3789,16.9765,13.7414,31.7827
2017/11/24,4.3167,6.5239,8.8393,2.87,12.5497,12.7724,24.6386,24.4409,18.5623,12.8387,23.2465,8.9583,9.3598,15.0198,6.6314,7.5745,23.2337,6.2815,22.6,14.0498,11.295,11.1201,,17.8159,24.3106,5.4034,6.14,14.6498,16.684,13.6742,31.4469
2017/11/27,4.2669,6.5239,8.7221,2.87,12.5296,12.6931,24.4394,25.0549,17.1067,12.7923,21.9068,8.8477,9.132,13.9498,6.6471,7.5351,22.9263,6.2615,22.6,13.8293,11.0963,10.6659,,16.6018,24.1743,5.4226,6.1005,14.5545,16.5176,13.5208,30.5383
2017/11/28,4.3067,6.6729,8.8247,2.87,12.5045,12.7724,24.31,25.7085,17.4388,12.975,24.0954,8.8698,9.2409,14.4947,6.7413,7.6532,23.0949,6.3114,22.9388,14.0167,11.2254,10.8239,,16.9713,25.073,5.4803,6.1795,14.6046,16.6285,13.7509,30.8346
2017/11/29,4.3067,6.653,8.8613,2.87,12.4442,12.7724,24.5988,25.8273,17.9617,12.8511,24.0954,8.7187,9.0725,15.1784,6.7779,7.6532,23.2536,6.2017,22.7042,13.8918,11.1062,10.6659,,16.7734,23.7714,5.4899,6.1696,14.6799,16.3158,13.5879,29.9161
2017/11/30,4.3067,6.6332,8.7807,2.87,12.3789,12.941,23.4734,25.5104,17.5095,12.7923,24.5862,8.7187,9.0824,15.1586,6.7832,7.6532,23.6105,6.1718,22.5218,14.0057,11.1062,10.5238,,17.486,24.4718,5.7014,6.1301,14.8353,16.2603,13.6071,29.8568
2017/12/1,4.3366,6.6729,8.7734,2.87,12.409,13.1393,23.4734,25.5104,17.6649,12.9471,24.8117,8.7113,9.1914,15.7827,6.9611,7.7811,24.3344,6.3712,22.527,14.1674,11.3745,10.8476,,17.717,23.9573,5.6533,6.219,14.8353,16.3309,13.7126,29.9753
2017/12/4,4.3266,6.514,8.5388,2.87,12.4141,13.2881,23.3539,25.3124,17.036,12.3989,23.2133,8.6928,8.9537,15.6341,6.8878,7.6237,23.7989,6.451,22.5635,13.2964,10.9672,10.2158,,15.9486,21.5647,5.6629,6.1202,14.2686,15.1861,13.0989,27.9803
2017/12/5,4.1874,6.1565,8.1504,2.87,12.2283,12.6931,23.5232,23.9656,15.9408,12.2719,23.9893,8.5896,8.6664,15.1784,6.5947,7.4171,22.8668,6.3612,22.3237,12.8334,10.4506,9.7143,,15.2293,20.4427,5.7495,5.9524,13.2856,14.4648,12.303,26.321
2017/12/6,4.1973,6.2261,8.2383,2.87,12.2534,12.7327,23.4634,24.3518,16.4284,12.3369,26.2642,8.667,8.716,15.6539,6.6104,7.5253,23.1445,6.6304,22.3497,13.2266,10.7486,9.8604,,15.5856,20.9572,5.8841,6.0511,13.2405,14.8179,12.5523,26.9827
2017/12/7,4.1973,6.2161,8.1211,2.87,12.3036,12.6931,22.8759,26.0749,18.0747,12.2347,26.6025,8.656,8.6367,15.436,6.6209,7.5056,23.0156,6.5706,22.5061,13.2119,10.7784,10.0499,,15.5197,20.6535,5.7783,6.0511,13.0549,14.7826,12.466,26.7951
2017/12/8,4.2471,6.2757,8.1357,2.87,12.3789,12.7426,23.5332,26.0749,18.2726,12.2471,26.4168,8.6928,8.8051,15.6044,6.668,7.6138,23.5411,6.6803,22.5687,13.3699,10.8778,10.1289,,15.9288,21.4097,5.7495,6.1104,13.1803,15.0549,12.629,27.4371
2017/12/11,4.2669,6.3154,8.209,2.87,12.3839,12.7724,23.9216,26.6691,17.9617,12.2347,26.4367,8.9767,8.8051,15.8917,6.8303,7.6335,23.4618,6.5706,22.6886,13.4655,10.9175,10.3856,,15.9552,21.732,6.0187,6.1202,13.2154,15.1003,12.8016,27.9506
2017/12/12,4.1774,6.3154,8.2457,2.87,12.2634,12.7228,23.7622,26.1442,17.3823,12.1728,25.3224,8.9878,8.7061,15.6737,6.7151,7.5745,23.1742,6.4211,22.9805,13.2229,10.6493,10.5159,,15.0644,20.7155,5.961,5.9919,12.8442,14.6918,12.6578,27.5753
2017/12/13,4.2272,6.3353,8.1797,2.87,12.2082,12.6633,23.812,26.7186,17.5307,12.1697,25.5877,9.0025,8.7655,15.436,6.6837,7.6827,22.9957,6.451,22.8554,13.4324,10.7486,11.2938,,15.2953,21.2362,5.9706,6.0906,12.9947,14.9793,12.9934,28.3852
2017/12/14,4.2471,6.236,8.2017,2.94,12.2031,13.0401,23.3439,26.5503,17.3257,12.1697,25.0372,9.0504,8.7556,15.2873,6.6628,7.6827,22.7379,6.5307,22.7303,13.2339,10.7287,11.4518,,15.5461,21.794,5.9995,6.061,12.9295,15.065,13.0605,27.763
2017/12/15,4.2868,6.236,8.4435,2.79,12.178,12.6435,23.3041,25.9462,17.4812,12.4949,26.0387,9.0431,8.9141,15.644,6.5581,7.6827,22.5198,6.431,22.7564,13.256,10.8082,11.2109,,15.2227,21.3849,5.8745,6.0413,12.9295,14.9288,13.2427,27.5161
2017/12/18,4.2471,6.1764,8.5975,2.79,12.0525,12.4551,22.8958,26.1839,18.6047,12.3896,26.8214,9.032,8.7358,15.4558,6.6104,7.5548,22.9263,6.2815,22.3132,13.131,10.6393,10.6304,,15.3349,21.1618,5.9321,6.0709,12.8242,14.9389,13.3194,28.5432
2017/12/19,4.2968,6.2459,8.5681,2.79,12.0023,12.5146,23.2643,27.2138,18.6471,12.2874,26.7617,9.0209,8.8051,15.4161,6.6,7.6335,23.1544,6.2815,22.3132,13.2413,10.8082,10.4764,,15.4141,21.3105,6.0764,6.1104,13.0198,15.2516,13.492,28
2017/12/20,4.2073,6.0572,8.3922,2.79,11.9671,12.3063,22.4078,27.085,18.4068,12.3586,25.6541,8.9951,8.7952,15.862,6.6,7.4761,22.966,6.2316,21.9744,13.0428,10.6393,10.1486,,14.9918,20.6783,6.0571,6.0018,12.7138,14.9541,13.2235,27.3778
2017/12/21,4.2669,6.0374,8.4142,2.79,11.8516,12.1477,22.7464,27.2336,18.4775,12.5073,26.702,8.9583,8.7061,15.753,6.8198,7.4859,22.6883,6.2615,22.5791,12.9252,10.6691,10.1486,,14.972,20.6411,6.1148,6.0413,12.7138,14.9087,13.1372,27.1309
2017/12/22,4.2371,5.9977,8.4729,2.79,11.9018,12.1278,22.7663,27.4415,18.0606,12.6993,26.0586,8.9693,8.6466,15.971,6.9821,7.4466,22.6982,6.2416,22.1151,12.9583,10.6592,9.9828,,14.9918,20.7403,6.1725,6.0413,12.6537,14.8734,13.2427,27.1013
2017/12/25,4.1376,5.7891,8.2823,2.79,11.9169,11.8402,22.348,27.0157,17.5236,12.7582,25.3689,8.8735,8.3396,15.6341,7.092,7.3876,22.2024,6.2615,22.5739,12.7158,10.4804,9.7143,,15.4339,20.9014,6.1148,5.9623,12.453,14.5304,13.2811,26.5581
2017/12/26,4.1774,5.8686,8.2823,2.79,11.9169,11.9394,21.9298,27.4812,17.7992,12.8418,25.6872,8.914,8.3693,15.3171,7.1705,7.4958,22.133,6.2715,22.5061,13.0465,10.7685,10.0539,,16.9779,22.2155,6.2879,6.0808,12.7439,15.0499,13.4824,27.2692
2017/12/27,4.1675,5.9282,8.3189,2.79,12.0173,11.9394,21.4418,27.3425,17.8274,12.8201,25.2959,8.8845,8.3891,15.0496,6.8617,7.5056,21.8157,6.2516,22.626,13.0722,10.8082,10.1605,,17.8027,22.8726,6.2206,6.219,12.6988,15.2415,13.1852,27.3284
2017/12/28,4.1675,5.9579,8.3043,2.79,11.9521,11.9295,21.8102,27.5802,17.6932,12.6993,24.2414,8.9693,8.4485,15.0892,7.16,7.4859,22.7379,6.2216,22.3237,13.2119,10.997,10.1842,,18.7265,23.1453,6.1821,6.1202,12.7389,15.2264,13.2907,27.5062
2017/12/29,4.1973,5.948,8.3263,2.79,11.9269,11.9791,22.109,28.1942,17.9476,12.7613,24.175,9.0615,8.815,15.2477,7.317,7.5155,22.9362,6.1917,22.0995,13.3956,11.0566,10.2197,,17.1033,22.7362,6.3167,6.1597,12.8693,15.3626,13.4153,27.8124
2018/1/2,4.2471,6.0374,8.5462,2.85,11.9119,12.7228,22.0991,28.0853,18.1878,12.8387,24.5597,9.0984,8.8843,15.109,7.1757,7.5942,23.3329,6.2715,22.2402,13.3993,11.0566,10.196,,17.684,22.9222,6.3936,6.1893,12.9446,15.4282,13.3961,27.7729
2018/1/3,4.2769,6.1665,9.0006,2.84,11.8968,12.9906,22.5671,27.6,17.9476,12.7179,24.6194,9.1647,8.8942,15.6837,7.1391,7.6335,23.3924,6.2715,22.5739,13.4508,11.0963,10.2079,,17.2221,22.3891,6.4513,6.2091,12.8844,15.4231,13.4441,27.7729
2018/1/4,4.2968,6.1367,8.8613,3.12,11.8717,12.8616,22.607,27.1544,19.4314,12.5631,24.626,9.1684,9.0131,15.862,7.1338,7.6237,23.6105,6.2216,22.4644,13.3185,11.0069,10.0697,,17.1627,22.1473,6.4321,6.2091,12.8593,15.4433,13.3002,27.842
