ÈÕÆÚ,000803.SZ,002074.SZ,002129.SZ,002202.SZ,002218.SZ,002227.SZ,002255.SZ,002266.SZ,002309.SZ,002335.SZ,002364.SZ,002506.SZ,002518.SZ,002531.SZ,002534.SZ,002580.SZ,002617.SZ,002630.SZ,002665.SZ,002733.SZ,002851.SZ,300011.SZ,300029.SZ,300068.SZ,300105.SZ,300111.SZ,300116.SZ,300118.SZ,300129.SZ,300141.SZ,300153.SZ,300185.SZ,300274.SZ,300316.SZ,300317.SZ,300376.SZ,300393.SZ,300443.SZ,300491.SZ,300569.SZ,300593.SZ,300693.SZ,300713.SZ,300750.SZ,300763.SZ,300772.SZ,600151.SH,600202.SH,600207.SH,600241.SH,600290.SH,600405.SH,600416.SH,600438.SH,600475.SH,600537.SH,600847.SH,600875.SH,601012.SH,601218.SH,601558.SH,601615.SH,601727.SH,601908.SH,603105.SH,603218.SH,603396.SH,603507.SH,603628.SH,603806.SH
2014/3/20,7.76,5.6422,7.8866,6.2335,4.8501,15.9779,6.8769,6.691,18.9437,13.9105,7.1494,1.6543,9.0182,3.6258,6.1741,5.4347,2.9883,5.5545,4.8622,,,8.4106,9.92,8.9545,10.7153,4.02,2.0185,8.049,7.8658,6.5516,4.96,1.3407,8.7888,4.9941,5.2417,2.487,,,,,,,,,,,7.6938,4.8948,4.43,6.4572,9.6662,7.2208,9.3922,3.9922,11.8429,5.6323,17.79,11.66,2.3144,4.728,2.4173,,3.5329,4.275,,,,,,
2014/3/21,7.93,5.7786,8.0124,6.4277,4.9186,16.5614,7.0203,6.691,19.3323,14.8054,7.4391,1.6543,9.0423,3.7179,6.4215,5.5414,3.0506,5.5151,4.8622,,,9.2522,9.92,9.1626,10.9188,4.07,1.9542,8.8539,7.8751,6.6747,5.0651,1.3719,8.5133,4.9286,5.2599,2.5297,,,,,,,,,,,7.7431,5.1545,4.52,6.6558,9.6662,7.3143,9.8456,4.015,12.3237,5.797,17.57,12.3041,2.3425,4.738,2.4772,,3.6374,4.3414,,,,,,
2014/3/24,8.1,5.7701,8.0888,6.4403,4.9186,16.5663,7.0104,6.691,18.8757,14.8231,7.5743,1.6543,8.7427,3.8548,6.4215,5.5035,3.1517,5.7307,4.8622,,,9.8243,9.92,9.0018,10.7868,4.04,1.9608,8.8539,8.4877,6.6099,5.1177,1.3656,8.1434,4.8699,5.0846,2.4395,,,,,,,,,,,7.8319,5.1046,4.63,6.8943,9.9821,7.3143,9.8357,4.1156,12.088,5.8159,17.62,12.5732,2.5435,5.2137,2.5438,,3.7038,4.4362,,,,,,
2014/3/25,8.09,5.7104,8.0214,6.3087,4.9186,16.6158,6.9758,6.691,19.3323,15.842,7.4343,1.6543,9.0113,3.7811,6.2952,5.4657,3.2198,5.4655,4.8622,,,10.3358,9.92,8.9829,10.8363,4.03,1.9009,8.7278,8.2071,6.597,5.1463,1.3719,8.2973,5.2944,5.1577,2.3733,,,,,,,,,,,7.8713,5.0446,4.64,6.8148,9.7452,7.3026,9.7372,4.0928,11.7957,5.7359,17.23,12.3521,2.536,5.2336,2.5105,,3.8748,4.1471,,,,,,
2014/3/26,8.11,6.2218,8.0753,6.4027,4.9186,16.9521,6.9511,6.5009,19.2838,15.842,7.4681,1.6543,9.18,3.8706,6.3407,5.5448,3.1693,5.4604,4.8622,,,10.3248,9.92,9.295,11.9199,4.11,1.9342,8.98,8.2866,6.6423,5.2084,1.3812,8.4782,5.3418,5.2782,2.392,,,,,,,,,,,7.8319,5.0446,4.56,6.785,9.5872,7.4136,9.678,4.1294,11.89,5.75,17.61,12.3713,2.5285,5.184,2.5172,,3.7513,4.1376,,,,,,
2014/3/27,8.15,6.0939,8.1561,6.2085,4.9186,16.1509,6.8374,6.0751,18.662,15.842,7.2412,1.6543,8.7496,3.7574,6.1085,5.39,3.2101,5.25,4.6225,,,9.7803,9.92,8.8978,12.0409,3.99,1.8189,8.6017,8.3428,6.4544,4.9982,1.3439,7.8221,5.1431,5.0152,2.2217,,,,,,,,,,,7.605,4.9448,4.48,6.7751,9.0343,6.8352,9.1261,4.0973,11.428,5.5382,16.73,12.0541,2.5341,5.0056,2.4439,,3.6943,3.8864,,,,,,
2014/3/28,7.96,5.8212,7.8687,6.0769,4.7032,14.8405,6.694,5.7862,17.778,14.3712,6.7488,1.6543,8.2985,3.4941,5.9065,5.2213,2.9086,5.132,4.1693,,,9.1257,9.92,8.3494,11.4413,3.82,1.7057,8.2429,7.5992,6.1563,4.7784,1.3065,7.7654,5.0257,4.7485,2.1781,,,,,,,,,,,7.3978,4.745,4.58,6.5664,9.0244,6.4497,8.6826,4.0333,11.032,5.2136,16.19,12.1791,2.4628,4.9957,2.3906,,3.7798,3.7537,,,,,,
2014/3/31,7.88,6.2218,7.8956,5.8827,4.7571,14.9295,6.61,5.2083,17.37,14.0966,6.9419,1.6543,8.2985,3.4836,5.8308,5.1766,2.9086,5.1508,3.9398,,,9.2852,9.92,8.1981,11.2268,3.83,1.708,7.952,7.5758,6.1887,4.8214,1.3034,7.8923,5.0167,4.7266,2.1829,,,,,,,,,,,7.4077,4.725,4.6,6.5267,8.8072,6.5022,8.4855,3.9282,11.1545,5.1947,15.99,12.0157,2.4703,4.8073,2.364,,3.7133,3.7869,,,,,,
2014/4/1,8.04,6.2218,8.1965,5.9579,4.9333,15.4883,6.7286,5.2843,17.7197,14.1763,7.0239,1.6543,8.3846,3.6205,5.9065,5.3487,2.9086,5.4142,3.9529,,,9.4502,9.92,8.4061,11.4578,3.86,1.7346,8.272,8.3147,6.3248,4.917,1.3159,7.8923,5.2741,4.8947,2.2853,,,,,,,,,,,7.457,4.8049,4.78,6.636,8.9158,6.6892,8.8502,3.9282,11.1828,5.2559,16.37,12.1214,2.5078,4.8569,2.4106,,3.7323,3.8722,,,,,,
2014/4/2,8.08,6.2218,8.5828,5.8138,4.8941,15.9235,6.699,5.1323,17.7294,14.008,6.995,1.6543,8.3777,3.5784,5.9166,5.2179,3.2004,5.3663,4.0933,,,9.3512,9.92,8.2075,11.2488,3.93,1.7812,8.049,7.7676,6.26,4.8023,1.3159,7.4576,5.3937,4.796,2.2853,,,,,,,,,,,7.4472,4.8249,4.75,6.636,9.2318,6.6541,8.7221,3.9099,11.1734,5.1336,16.14,12.3041,2.5323,4.956,2.404,,3.7038,3.8011,,,,,,
2014/4/3,8.08,6.2218,8.5334,5.7511,4.9235,15.6465,6.7187,5.1399,17.9043,13.9282,7.1494,1.6543,8.5292,3.4941,5.9318,5.3074,3.5214,5.3287,3.9807,,,9.4337,9.92,8.2643,11.3203,3.95,1.8344,8.5048,7.964,6.3054,4.8501,1.3128,7.3847,5.3124,4.8983,2.2796,,,,,,,,,,,7.4274,4.8049,4.97,6.7055,9.4194,6.6483,8.5841,3.9053,11.0131,5.1759,16.31,11.9965,2.5247,4.8866,2.3906,,3.6563,3.8343,,,,,,
2014/4/4,8.17,6.2218,8.713,5.8639,5.0654,15.9976,6.7781,5.1399,18.0111,13.9725,7.0481,1.6543,8.9321,3.581,6.0075,5.3349,3.8735,5.4313,3.9807,,,9.1752,9.92,8.4061,11.3863,3.96,1.841,8.5533,8.0715,6.3896,4.8596,1.3252,7.6061,5.5292,4.9093,2.2744,,,,,,,,,,,7.4768,4.8349,4.9,6.7353,9.4292,6.6833,8.9882,3.9236,11.2488,5.1853,16.4,12.0637,2.6262,4.8371,2.4173,,3.6753,3.8674,,,,,,
2014/4/8,8.27,6.2218,8.7984,5.9328,5.1878,16.1114,6.8671,5.1399,17.7585,13.9725,7.0915,1.5713,8.846,3.4862,6.0479,5.3728,4.2607,5.4484,3.988,,,8.9882,9.92,8.4439,11.5403,3.97,1.83,8.8636,7.7582,6.5192,4.8596,1.3252,7.7465,5.4185,4.9458,2.2818,,,,,,,,,,,7.6642,4.9747,4.91,6.8049,9.3305,6.5665,9.1656,3.9556,11.3903,5.2371,16.59,12.3617,2.6995,4.7578,2.4306,,3.7703,3.8817,,,,,,
2014/4/9,8.26,6.2218,9.1397,5.9579,5.2024,16.2845,6.8423,5.6569,18.5552,14.3535,7.2991,1.4947,8.8495,3.5152,6.1892,5.4244,4.6868,5.3851,3.991,,,9.3237,9.92,8.6047,11.5568,3.99,1.8654,9.0478,7.1549,6.5775,4.9122,1.3439,8.0327,5.5405,5.0262,2.385,,,,,,,,,,,7.6839,4.9647,4.84,6.7751,9.5872,6.6424,9.2838,4.0882,11.4657,5.303,17.03,12.381,2.7239,4.847,2.4506,,3.7608,3.8911,,,,,,
2014/4/10,8.23,6.2218,8.9466,6.0644,5.1535,16.3784,6.8522,5.9458,18.458,14.5307,7.3522,1.4436,9.7349,3.5494,6.1388,5.4726,5,5.4553,3.9924,,,9.6903,9.92,8.6331,11.5513,3.91,1.8632,8.9024,7.2485,6.597,4.9074,1.3376,7.9652,5.3892,5.0554,2.5266,,,,,,,,,,,7.7135,4.9847,5,6.785,9.5378,6.8937,9.4218,4.1065,11.3903,5.2983,17.27,12.602,2.7258,4.9461,2.4439,,3.7988,3.8864,,,,,,
2014/4/11,8.27,6.2218,8.6771,5.9892,5.0067,16.5119,6.7484,5.8394,18.3414,14.575,7.3136,1.418,9.3526,3.5468,6.1034,5.5414,5.1556,5.4536,4.2175,,,10.6613,9.92,8.4061,11.1553,3.81,1.8011,8.9993,7.0427,6.6099,4.8118,1.3314,7.5818,5.2808,4.9677,2.4334,,,,,,,,,,,7.5951,4.9847,4.88,6.7651,9.37,7.0923,9.4908,4.1156,11.23,5.1994,17.68,12.3906,2.7276,5.0551,2.4173,,3.7418,3.7869,,,,,,
2014/4/14,8.47,6.2218,8.9241,5.7073,5.0899,17.0559,6.8028,5.7177,18.5746,14.8408,7.2412,1.4052,8.8011,3.5626,6.1589,5.7307,5.0895,5.4159,4.1898,,,10.7208,9.92,8.6331,11.2653,3.84,1.8233,9.1836,6.9445,6.7266,4.874,1.3501,7.6547,5.466,5.1211,2.4347,,,,,,,,,,,7.7036,5.0446,4.86,6.8943,9.212,7.5188,9.609,4.2483,11.4186,5.2559,17.65,12.6693,2.6995,5.075,2.4572,,3.7418,3.8153,,,,,,
2014/4/15,8.34,6.2218,8.7669,5.6634,5.1584,16.6257,6.7435,5.7101,18.3706,14.4953,7.0963,1.3861,8.743,3.6205,6.1388,5.6412,5.0175,5.4228,4.1883,,,10.374,9.92,8.5763,11.1663,3.8,1.8166,8.8733,7.2485,6.6099,4.831,1.3345,7.6115,5.4727,5.1357,2.4129,,,,,,,,,,,7.6642,4.9647,4.78,6.9141,9.1923,7.3493,9.609,4.2391,11.2394,5.2606,17.81,12.3906,2.8216,4.8767,2.4239,,3.6753,3.8106,,,,,,
2014/4/16,8.54,6.2218,8.5199,5.701,4.9431,17.3724,6.7583,5.5733,18.39,14.8851,7.2412,1.3222,8.7091,3.5283,6.1741,5.5999,5.0564,5.4741,4.1225,,,10.1164,9.92,8.7087,11.0673,3.83,1.8189,8.9024,7.0287,6.7007,4.8787,1.3407,7.544,5.3621,5.0773,2.311,,,,,,,,,,,7.6839,4.9847,4.8,7.4506,9.212,7.5188,9.609,4.1339,11.5317,5.2512,18.1,12.3425,2.8009,4.8371,2.404,,3.6848,3.7774,,,,,,
2014/4/17,8.54,6.2218,8.5558,5.6822,4.9969,17.4812,6.7187,5.5657,18.4094,14.7699,7.7432,1.3286,8.7091,3.4678,6.1438,5.5586,4.8346,5.4313,4.0275,,,10.1758,9.92,8.7749,11.0838,3.8,1.8122,9.1739,7.0942,6.7201,4.874,1.3376,7.6196,5.5292,5.2051,2.3136,,,,,,,,,,,7.6346,4.9547,4.73,7.0135,9.1429,7.3785,9.609,4.1614,11.5223,5.2653,17.66,12.3425,2.7915,4.738,2.3973,,3.6468,3.7916,,,,,,
2014/4/18,8.56,6.2218,8.6232,5.4442,5.0165,17.4812,6.7583,5.7101,18.1471,14.7699,7.8784,1.3414,8.6414,3.4441,5.9823,5.5896,4.7957,5.4262,4.0348,,,10.4037,9.92,8.6898,11.3918,3.81,1.8322,9.2418,7.1129,6.8043,4.917,1.3812,7.6925,5.7301,5.2234,2.3811,,,,,,,,,,,7.7233,4.9248,4.74,6.934,9.3799,7.3844,9.609,4.1568,11.5317,5.2418,18.78,12.3617,2.8272,4.7181,2.4106,,3.6563,3.8674,,,,,,
2014/4/21,8.29,6.2218,8.4436,5.4504,5.0556,17.135,6.7336,5.7633,17.9917,14.2029,8.1487,1.4116,8.622,3.265,5.952,5.445,4.7354,5.3612,3.9266,,,9.9975,9.92,8.425,11.4028,3.73,1.8122,9.4066,7.01,6.7395,4.9695,1.3563,7.8032,5.6285,5.2636,2.5266,,,,,,,,,,,7.5655,4.8548,4.67,6.7254,9.5082,7.1098,9.609,4.198,11.2488,5.1524,18.57,12.2272,2.7445,4.5595,2.3773,,3.7228,3.858,,,,,,
2014/4/22,8.25,6.2218,8.3223,5.4128,5.0214,16.6009,6.5507,5.4896,17.8265,13.8219,8.086,1.3414,8.085,3.1334,5.9116,5.2764,4.5836,5.4262,3.6474,,,9.7101,9.92,8.217,11.1773,3.64,1.7434,9.009,6.3085,6.571,4.7879,1.3563,7.5494,5.5156,5.2636,2.3833,,,,,,,,,,,7.5359,4.8149,4.58,6.7651,9.6366,6.9521,9.609,4.2391,11.1545,5.0159,18.31,12.0541,2.6506,4.5397,2.3307,,3.7323,3.9148,,,,,,
2014/4/23,8.3,6.2218,8.4031,5.5319,4.9871,16.5663,6.521,5.5657,17.4865,13.8042,7.917,1.3222,7.7076,3.1992,5.9015,5.2488,4.5992,5.5134,3.6284,,,9.5714,9.92,8.0373,11.5899,3.62,1.7434,8.9509,6.0794,6.6553,4.5156,1.3314,7.274,5.4389,5.2636,2.385,,,,,,,,,,,7.5951,4.8149,4.58,6.7254,9.4786,6.6132,9.3134,4.23,11.164,5.0489,17.58,12.0349,2.707,4.5595,2.3374,,3.7038,3.9575,,,,,,
2014/4/24,8.17,6.2218,8.6277,5.5131,4.8158,15.9927,6.4023,5.5505,17.2825,13.8219,7.8639,1.3094,7.5818,3.1939,5.9368,5.2557,4.4747,5.5134,3.567,,,9.3733,9.92,7.8671,11.2708,3.56,1.719,8.6211,6.0607,6.5257,4.506,1.3345,7.0202,5.3508,5.2636,2.3193,,,,,,,,,,,7.4077,4.7849,4.57,6.6459,9.7551,6.6249,9.1951,4.198,10.6548,5.0111,17.26,11.8523,2.675,4.5496,2.3107,,3.6184,3.9859,,,,,,
2014/4/25,8.03,6.2218,8.3178,5.5068,4.713,15.4685,6.1799,5.6265,16.9911,13.5827,7.9363,1.2839,7.5673,3.0544,5.7046,5.0974,4.0272,5.3783,3.5816,,,9.4327,9.92,7.7158,10.8198,3.46,1.6747,8.5436,5.7286,6.2794,4.2958,1.3003,7.0499,5.3824,5.2636,2.2914,,,,,,,,,,,7.1907,4.675,4.56,6.4969,9.5378,6.3737,8.8206,4.0379,10.2682,4.9354,17.23,11.6312,2.5398,4.5298,2.2708,,3.5804,3.9859,,,,,,
2014/4/28,7.76,6.2218,7.6351,5.5131,4.6396,15.246,5.9969,5.4592,16.8454,12.546,7.6756,1.22,7.1221,3.0491,5.538,4.767,4.3969,5.0995,3.5845,,,9.1156,9.92,7.6307,10.3357,3.31,1.5948,7.7775,5.4948,6.1045,4.1668,1.2288,6.7286,5.2154,5.2636,2.0622,,,,,,,,,,,6.7468,4.5851,4.31,6.3777,8.7973,6.0933,8.0913,3.6355,10.3814,4.7936,17.37,11.4389,2.4628,4.2424,2.2042,,3.4379,3.5878,,,,,,
2014/4/29,8.08,6.2218,7.7923,5.6947,4.7669,15.5773,5.7448,5.444,16.9814,12.7232,8.1584,1.22,7.2528,3.0991,5.6148,4.8393,4.3288,5.1302,3.6299,,,9.6011,9.92,7.8861,10.4842,3.38,1.6436,8.1654,5.752,6.26,4.2719,1.2443,6.8339,5.2379,5.2636,2.091,,,,,,,,,,,6.8751,4.6251,4.37,6.5168,8.9553,6.2861,8.3081,3.6766,10.5228,4.855,17.75,11.487,2.5379,4.0838,2.2242,,3.4854,3.602,,,,,,
2014/4/30,8.11,6.2218,7.8013,5.6384,4.7179,15.7998,5.5816,5.4364,17.0979,13.1751,8.226,1.22,7.4221,3.0965,5.6608,4.9081,4.1187,5.297,3.7351,,,9.9281,9.92,7.7158,10.4732,3.5,1.8078,8.3205,5.7988,6.4285,4.3961,1.2505,6.9716,5.3395,5.2636,2.0805,,,,,,,,,,,6.8356,4.675,4.41,6.5764,9.0244,6.4964,8.4658,3.7224,10.5228,4.8078,17.48,11.2563,2.5379,4.1234,2.2242,,3.5139,3.7158,,,,,,
2014/5/5,8.18,6.2218,7.9405,5.7073,4.6641,15.9729,5.5866,5.3223,17.506,13.1751,8.1922,1.22,7.5576,3.1202,5.753,5.0423,4.5311,5.3434,3.8682,,,10.2749,9.92,7.905,10.5777,3.53,1.9009,8.3108,5.9625,6.4803,4.4009,1.2536,7.0499,5.5382,5.2636,2.1559,,,,,,,,,,,6.9047,4.675,4.41,6.5664,9.0244,6.5665,8.5348,3.7681,10.4851,4.8692,16.9,11.4005,2.5454,4.1234,2.1109,,3.5234,3.711,,,,,,
2014/5/6,8.2,6.2218,7.8597,5.676,4.6445,15.9531,5.6558,5.4136,17.5157,13.184,8.2887,1.22,7.5963,3.1729,5.7479,5.3521,4.9844,5.3403,3.8959,,,10.2551,9.92,7.9428,10.6437,3.49,1.8965,8.3981,6.1448,6.5392,4.463,1.2536,7.1444,5.7685,5.2636,2.1864,,,,,,,,,,,6.9737,4.665,4.43,6.5168,9.0442,6.4964,8.6432,3.9053,10.5511,4.9354,17.01,11.4197,2.5773,4.5397,2.071,,3.5329,3.7158,,,,,,
2014/5/7,8.1,6.2218,7.2848,5.488,4.6103,15.1372,5.5421,5.0942,17.3019,12.5726,8.3804,1.22,7.5141,3.0386,5.6455,5.2007,5.0486,5.1828,3.8418,,,10.4334,9.92,7.7253,10.3522,3.38,1.9165,8.0393,5.7614,6.4803,4.4009,1.2288,6.8663,5.5653,5.2636,2.1951,,,,,,,,,,,6.8356,4.6351,4.33,6.3578,8.9257,6.1751,8.4954,3.7727,10.2776,4.8645,16.64,11.2371,2.4815,4.6983,2.0377,,3.5044,3.6352,,,,,,
2014/5/8,8.37,6.2218,7.3522,5.3878,4.5858,15.3053,5.5372,5.0638,17.7391,12.5992,8.1873,1.22,7.335,3.0333,5.625,4.8943,5.0272,5.1828,3.8565,,,10.4334,9.92,7.8199,10.3577,3.39,1.9675,7.9617,5.6491,6.4541,4.4248,1.2381,6.7745,5.6195,5.2636,2.1293,,,,,,,,,,,6.7863,4.6451,4.36,6.3578,8.8862,6.3503,8.318,3.791,10.2871,4.9307,16.68,11.3236,2.4891,4.8073,2.0444,,3.5519,3.602,,,,,,
2014/5/9,8.78,6.2218,7.4016,5.3564,4.5222,14.9542,5.3493,5.1171,18.0694,12.6169,7.8687,1.22,7.1173,3.0017,5.6199,4.8152,4.7334,5.0314,3.779,,,10.5226,9.92,7.7158,10.2642,3.35,1.9142,7.5156,5.5463,6.428,4.3197,1.2443,6.6044,5.5427,5.2636,2.2204,,,,,,,,,,,6.6186,4.6351,4.35,6.2386,8.748,6.2861,8.4264,3.6812,10.0891,4.822,16.43,11.1217,2.521,4.7082,2.0377,,3.5519,3.5641,,,,,,
2014/5/12,8.77,6.2218,7.7339,5.4692,4.5858,15.4092,5.4828,5.1855,18.2054,12.8207,7.8687,1.22,7.4657,3.0886,5.7325,5.0079,5.2062,5.1272,3.8316,,,10.3839,9.92,7.9522,10.5722,3.45,1.9542,7.7678,5.7006,6.6571,4.42,1.2692,6.8258,5.6782,5.2636,2.2195,,,,,,,,,,,6.8849,4.7649,4.49,6.3876,8.8171,6.5022,8.5052,3.8047,10.4662,4.9685,16.69,11.4966,2.5642,4.7677,2.0643,,3.6374,3.6589,,,,,,
2014/5/13,8.86,6.2218,7.5678,5.4442,4.6396,15.5526,5.463,5.1399,18.0208,12.865,7.8687,1.22,7.4753,3.1597,5.753,4.9322,5.0292,5.1642,3.7259,,,10.1659,9.92,7.7631,10.5612,3.45,1.8809,7.855,5.7754,6.6505,4.463,1.2661,6.869,5.5992,5.2636,2.2178,,,,,,,,,,,6.8948,4.755,4.54,6.4472,8.6196,6.4847,8.5447,3.855,10.7302,4.9638,16.78,11.4101,2.4984,4.8272,2.051,,3.6089,3.6399,,,,,,
2014/5/14,8.64,6.2218,7.6531,5.5005,4.948,15.6119,5.4729,5.1399,17.9723,12.865,7.6949,1.22,7.5286,3.1044,5.7171,4.8806,5.5331,5.1611,3.9094,,,10.1461,9.92,7.6307,10.5337,3.49,1.9175,7.8065,5.7053,6.6636,4.4248,1.2661,6.7394,5.7572,5.2636,2.2888,,,,,,,,,,,6.8948,4.745,4.53,6.4373,8.7183,6.4321,8.7615,3.8778,10.9848,4.9732,16.61,11.4491,2.5266,4.7479,2.0444,,3.6184,3.6731,,,,,,
2014/5/15,8.34,6.2218,7.4465,5.4567,4.8452,15.5674,5.3295,5.1019,17.0979,12.5637,8.0641,1.22,7.1608,3.0649,5.6506,4.6224,5.5039,4.9696,3.9931,,,10.6316,9.92,7.3944,10.2477,3.39,1.811,7.4671,5.4668,6.4476,4.4296,1.2381,6.5801,5.6217,5.2636,2.2535,,,,,,,,,,,6.7567,4.695,4.4,6.3976,8.6196,6.2919,8.6334,4.015,10.6925,4.8645,16.49,11.2442,2.4665,4.5992,1.9844,,3.5614,3.7253,,,,,,
2014/5/16,8.45,6.2218,7.6172,5.4003,4.9822,15.5872,5.2257,5.1171,17.0105,12.7764,8.1564,1.22,7.2528,2.9438,5.6506,4.5983,5.3132,4.9388,3.9402,,,10.4434,9.92,7.3282,10.0772,3.4,1.7378,7.4671,4.9196,6.3625,4.4917,1.235,6.7178,5.5156,5.2636,2.3275,,,,,,,,,,,6.8356,4.695,4.38,6.3678,8.5406,6.2861,8.6728,4.015,10.8622,4.8314,17.08,11.3808,2.4365,4.847,1.9511,,3.5329,3.6399,,,,,,
2014/5/19,8.23,6.2218,7.725,5.4755,4.9822,15.2361,5.2504,5.0258,16.7871,12.7764,8.1807,1.22,7.0979,2.9543,5.6506,4.5742,5.3132,4.9727,3.9432,,,10.483,9.92,7.3849,10.0112,3.37,1.7677,7.4962,4.9804,6.2381,4.4917,1.235,6.7475,5.5089,5.2636,2.2814,,,,,,,,,,,6.8257,4.665,4.35,6.3678,8.511,6.1926,8.3476,4.0882,10.7397,4.9685,17.25,11.1954,2.4459,4.8668,1.9378,,3.5044,3.6447,,,,,,
2014/5/20,8.18,6.2218,7.6666,5.394,4.9871,15.5872,5.2405,4.965,16.7094,12.8118,8.2536,1.22,7.0979,2.9649,5.6864,4.6087,5.0973,5.0221,3.9197,,,11.1568,9.92,7.5173,10.0497,3.39,1.7511,7.7968,5.2376,6.3167,4.4821,1.2443,6.8258,5.4005,5.2636,2.3236,,,,,,,,,,,6.7863,4.675,4.37,6.4274,8.4814,6.2452,8.4461,4.0745,10.8905,4.9638,17.25,11.2246,2.4665,4.8272,1.9445,,3.4949,3.6873,,,,,,
2014/5/21,8.61,6.2218,7.707,5.3878,4.9137,16.502,5.3097,4.8585,16.8065,12.927,8.2536,1.22,7.2963,3.0333,5.7018,4.6637,5.0194,5.0592,3.8903,,,11.1964,9.92,7.5929,10.1212,3.42,1.7777,7.9811,5.3128,6.3756,4.4821,1.2505,6.9392,5.4637,5.2636,2.3458,,,,,,,,,,,6.8356,4.665,4.35,6.477,8.748,6.3854,8.4461,4.198,11.0225,4.9921,17.25,11.3222,2.444,4.8866,1.9445,,3.5139,3.6352,,,,,,
2014/5/22,8.7,6.2218,7.7519,5.5131,4.9088,16.2251,5.3048,4.7901,17.1465,13.0156,8.6908,1.22,7.4512,3.1307,5.7171,4.65,5.1731,5.0901,3.905,,,10.9883,9.92,7.4416,10.1542,3.44,1.7478,8.3205,5.4866,6.3494,4.4774,1.2412,7.0742,5.5043,5.2636,2.3437,,,,,,,,,,,6.8257,4.6551,4.44,6.4073,8.6788,6.3153,8.456,4.1751,10.7868,4.9732,17.25,11.332,2.4477,4.9957,1.9378,,3.5139,3.5594,,,,,,
2014/5/23,8.74,6.2218,7.7699,5.5507,4.9137,16.7048,5.3592,4.7445,17.438,13.9282,8.7928,1.22,7.6592,3.1992,5.7427,4.6637,5.2568,5.226,3.9725,,,11.2162,9.92,7.574,10.3577,3.48,1.7777,8.369,5.7543,6.5065,4.516,1.2505,7.409,5.4434,5.2636,2.3881,,,,,,,,,,,6.8356,4.675,4.39,6.4571,8.8171,6.4263,8.4855,4.1385,10.8905,5.0111,17.21,11.4296,2.4703,5.0551,1.9445,,3.5424,3.5831,,,,,,
2014/5/26,8.87,6.2218,7.7878,5.676,4.9186,17.0114,5.4037,4.9118,17.506,14.2383,8.7005,1.22,7.8092,3.2598,5.84,4.7773,5.3755,5.2723,3.9784,,,11.5135,9.92,7.7726,10.4567,3.51,1.8343,8.4466,5.5805,6.6571,4.5788,1.2599,7.706,5.6556,5.2636,2.433,,,,,,,,,,,6.9047,4.735,4.39,6.5368,8.8467,6.5957,8.5841,4.1614,10.9377,5.0536,17.24,11.4784,2.551,5.0353,1.9511,,3.5329,3.5973,,,,,,
2014/5/27,8.86,6.2218,7.7295,5.6572,5.0409,16.9817,5.3592,4.8129,17.6031,13.813,8.686,1.22,7.6882,3.2361,5.7171,4.8599,5.9124,5.2939,3.9491,,,11.3252,9.92,7.6969,10.3797,3.47,1.9175,8.3399,5.5476,6.6374,4.5401,1.2754,7.7033,5.8475,5.2636,2.3994,,,,,,,,,,,6.8849,4.715,4.35,6.5667,9.0837,6.6424,8.8699,4.1111,10.7585,5.0347,17.21,11.3906,2.5548,5.0056,1.9445,,3.4854,3.621,,,,,,
2014/5/28,8.83,6.2218,7.8013,5.9516,5.036,18.4398,5.3641,4.8661,17.3408,14.0434,9.2252,,7.8673,3.5152,5.7427,4.853,5.8268,5.3063,3.9711,,,11.7314,9.92,7.8577,10.5117,3.5,1.9109,8.4369,6.1019,6.7356,4.6271,1.2816,7.7843,5.8769,5.2636,2.433,,,,,,,,,,,6.9934,4.755,4.37,6.5966,9.1824,6.8119,9.0769,4.0699,10.8528,5.0867,17.05,11.5272,2.5435,5.0254,1.9511,,3.5044,3.602,,,,,,
2014/5/29,8.64,6.2218,7.6711,5.8576,5.0165,17.805,5.2306,4.8661,17.0591,13.6004,9.0843,,7.5092,3.5178,5.6301,4.7222,5.821,5.2661,3.8962,,,11.3153,9.92,7.6591,10.2532,3.43,1.9442,8.2332,6.2616,6.5523,4.5257,1.2599,7.3523,5.6782,5.2636,2.3027,,,,,,,,,,,6.8553,4.695,4.29,6.5368,9.0343,6.5373,8.9684,4.0516,10.5511,5.03,16.75,11.2832,2.5247,5.1344,1.9312,,3.4569,3.5499,,,,,,
2014/5/30,8.92,6.2218,8.4391,5.9516,5.0214,18.6977,5.32,4.9118,17.2242,13.7333,9.1183,,7.427,3.6126,5.6557,4.7498,5.6712,5.2847,3.883,,,11.2063,9.92,7.7064,10.2147,3.42,1.9076,8.5242,6.365,7.2069,4.5401,1.263,7.1517,5.9988,5.2636,2.3071,,,,,,,,,,,6.9047,4.705,4.29,6.5767,8.8763,6.5899,8.9684,4.0562,10.5134,5.03,16.99,11.3222,2.5473,4.9461,1.9245,,3.4664,3.5499,,,,,,
2014/6/3,9.3,6.2218,8.6816,5.8764,4.9675,18.0629,5.2853,5.0334,17.0105,13.813,9.06,,7.4173,3.5942,5.6506,4.7567,5.6829,5.2661,3.8683,,,11.0478,9.92,7.6875,10.1872,3.41,1.8676,8.4854,6.6468,7.7502,4.5546,1.2723,7.233,5.8882,5.2636,2.3201,,,,,,,,,,,6.8356,4.705,4.31,6.5667,8.7677,6.6191,8.8108,4.1934,10.5794,4.9685,17.32,11.2539,2.5041,4.8272,1.9045,,3.4569,3.5357,,,,,,
