ÈÕÆÚ,000533.SZ,000585.SZ,000806.SZ,002028.SZ,002112.SZ,002270.SZ,002276.SZ,002300.SZ,002346.SZ,002350.SZ,002358.SZ,002441.SZ,002451.SZ,002452.SZ,002471.SZ,002498.SZ,002533.SZ,002560.SZ,002606.SZ,002622.SZ,002692.SZ,002706.SZ,002879.SZ,002882.SZ,002927.SZ,002953.SZ,300001.SZ,300062.SZ,300069.SZ,300215.SZ,300265.SZ,300283.SZ,300423.SZ,300444.SZ,300447.SZ,300477.SZ,300510.SZ,300617.SZ,300670.SZ,600089.SH,600112.SH,600192.SH,600312.SH,600379.SH,600468.SH,600517.SH,600550.SH,600577.SH,600869.SH,600885.SH,600973.SH,601179.SH,601616.SH,601700.SH,601877.SH,603016.SH,603333.SH,603530.SH,603577.SH,603606.SH,603618.SH,603829.SH,603861.SH,603897.SH
2015/6/12,14.7788,9.39,28.79,20.4228,26.3213,19.9911,40.135,10.9817,15.8479,16.4069,33.405,33.3313,25.1369,14.092,17.402,8.4739,14.1855,12.3108,14.0487,19.73,13.1909,9.7723,,,,,30.121,15.1089,53.5466,15.1003,23.4774,13.6133,16.8959,18.7359,50.8598,2.8732,,,,16.7276,31.49,18.7212,23.0622,17.8133,15.214,20.3163,16.76,10.4819,14.4887,28.3968,10.0054,12.5108,11.8526,15.1373,27.0782,,14.7273,,,18.5877,15.0018,,,
2015/6/15,14.8283,9.45,28.45,20.8006,26.3213,18.7498,40.1644,11.131,15.8479,15.6307,30.2533,32.1038,25.9771,13.7974,16.4492,8.3136,13.972,12.1056,13.9643,19.54,13.9511,9.4818,,,,,27.9602,14.733,52.729,15.0044,22.2709,13.8058,15.5394,16.8636,50.8598,3.1607,,,,16.9095,30.99,18.3931,23.5881,17.3066,15.2188,20.0355,17.02,10.6121,14.4887,27.5762,9.6417,12.5575,12.6117,14.5673,27.0782,,14.9065,,,17.5426,15.0018,,,
2015/6/16,14.8283,8.82,28,19.1288,26.3213,17.2875,39.1525,10.3029,15.8479,15.4075,27.3836,32.7364,26.1748,12.6386,15.1131,7.6091,13.0901,11.4184,12.9226,18.51,13.6783,9.4802,,,,,28.5061,13.2592,50.6649,15.0044,20.1645,13.9453,14.5402,16.871,50.8598,3.4761,,,,15.5928,27.9,17.5083,22.7817,16.279,16.1422,18.5749,17.85,10.0633,14.4887,25.7902,8.9276,11.3972,12.417,13.5177,27.0782,,15.1154,,,15.8716,15.0018,,,
2015/6/17,14.5712,9,28.1,19.2815,26.3213,17.8854,39.2802,10.5405,15.8479,16.0619,29.2708,31.4428,26.4714,13.2279,15.5756,8.1071,13.3314,12.1479,13.2698,18.81,13.6291,10.2464,,,,,27.9376,14.1396,54.125,15.0044,20.6293,13.4871,15.4879,17.3897,45.7753,3.8242,,,,15.818,28.29,19.2382,22.9833,16.7365,15.702,19.558,17.28,9.8866,14.4887,26.6108,9.1701,11.9493,12.1348,13.6987,27.0782,,14.5184,,,16.6764,15.0018,,,
2015/6/18,13.4838,8.73,27.7,18.0759,26.3213,16.9041,41.0192,10.1333,15.8479,15.2147,27.1209,28.2986,24.0694,13.2475,14.8719,7.931,13.3686,11.6855,12.8085,18.24,13.3698,9.9711,,,,,25.4521,13.1257,52.5694,15.0044,19.0865,13.3476,14.2283,15.6507,41.1984,4.2064,,,,14.9778,26.47,18.9101,21.9928,15.9905,16.1852,18.3502,16,10.0726,14.4887,25.8799,8.9456,11.3785,12.057,13.4906,27.0782,,13.5034,,,15.5307,15.0018,,,
2015/6/19,12.1394,7.86,26.7,17.0069,26.3213,15.5848,39.4963,9.1355,15.8479,13.6927,24.4166,25.4659,21.6674,11.9218,13.3855,7.2326,12.1153,10.8582,11.5286,16.51,12.3324,9.9711,,,,,22.9069,11.8843,50.7347,15.0044,17.1779,12.0129,13.0595,14.5738,37.0794,4.6275,,,,13.739,24.15,17.0211,19.7926,14.4773,14.6878,16.6369,14.4,9.3844,14.4887,24.2525,8.0834,10.3492,10.8503,12.1424,27.0782,,12.1501,,,13.9771,15.0018,,,
2015/6/23,11.8033,8.04,26.99,17.8348,26.3213,14.8179,39.2016,9.4681,15.8479,13.2818,25.2727,27.1088,20.3824,11.6173,14.3857,7.3267,13.0529,10.4414,11.4691,16.535,11.4292,9.9711,,,,,22.032,12.2503,51.4327,15.0044,17.2867,11.0699,14.2888,15.5396,33.6401,5.0906,,,,14.1721,24.49,17.4287,19.7926,14.8081,13.5013,16.3654,13.98,8.8914,14.4887,25.0317,8.2944,10.5831,10.2762,11.9796,27.0782,,11.6824,,,13.6976,15.0018,,,
2015/6/24,12.6535,8.3,27.73,17.9795,23.6942,14.9479,40.3413,9.7735,15.8479,13.8145,25.5353,29.8188,20.412,11.8825,14.1762,7.4695,14.1855,10.8778,11.7122,16.95,11.5901,9.9711,,,,,22.9268,12.374,51.8415,15.0044,17.5042,11.9531,14.743,15.1617,32.905,5.6003,,,,14.4233,24.81,18.93,19.7926,15.167,13.8744,16.6744,14.59,9.1984,14.4887,25.8868,8.5863,11.1352,10.6362,12.251,27.0782,,12.1202,,,14.2509,13.948,,,
2015/6/25,12.8512,8.01,27.67,16.7819,21.3267,15.1883,41.1174,9.1288,15.8479,13.5253,23.3563,27.8548,18.6328,11.9905,13.2037,7.7124,14.167,10.031,10.8887,17.1,10.7093,9.9711,,,,,22.9566,11.9684,49.6578,15.0044,16.6439,10.8574,13.9285,14.0797,29.6145,6.1597,,,,13.6004,22.5,17.8264,19.7926,14.6744,13.3482,16.8616,14.06,8.6217,14.4887,24.2456,8.0609,10.658,10.0232,11.4819,27.0782,,11.2047,,,13.0382,12.5548,,,
2015/6/26,11.566,7.21,27.8,15.1021,19.1991,13.6675,37.0106,8.2193,15.8479,12.1708,21.0216,25.0693,16.7744,10.7924,11.8833,6.9411,12.7466,9.0279,9.8023,15.39,9.6406,9.9711,,,,,20.6599,10.8111,44.692,15.0044,14.9824,9.775,12.5357,12.6718,26.6537,6.775,,,,12.2403,20.25,16.0468,19.7926,13.2104,12.0133,15.1764,12.65,7.7568,14.4887,21.8251,7.2571,9.5913,9.0208,10.3328,27.0782,,10.0803,,,11.7361,11.2987,,,
2015/6/29,11.2201,6.64,26.9,13.7438,17.2812,12.3027,33.6014,7.5338,15.8479,10.9532,18.9983,22.5671,15.094,9.7122,10.6934,6.2458,11.4747,8.1258,8.8201,13.85,8.6747,9.9711,,,,,18.592,9.7281,40.2248,15.0044,13.4891,8.7988,11.2821,11.5874,23.9874,6.0975,,,,11.66,18.23,14.4461,19.7926,12.8163,10.8125,13.6691,11.39,6.9848,14.4887,19.6461,6.5296,8.7585,8.1158,9.3014,27.0782,,9.0752,,,10.5624,10.1698,,,
2015/6/30,12.347,7.08,26.9,14.7887,16.9915,12.8422,33.6014,7.8324,15.8479,11.6584,20.8952,24.2195,15.4598,10.2032,10.6934,6.2458,12.0596,8.4873,9.1376,14.045,9.5422,9.9711,,,,,20.4512,10.1138,42.8772,15.0044,13.7562,9.2105,12.351,12.3259,24.212,6.1488,,,,12.8294,19,15.3508,19.7926,13.8368,11.1522,14.6521,12.17,7.2731,14.4887,21.6114,6.8394,9.5913,8.5537,9.7176,27.0782,,9.6026,,,11.3784,10.421,,,
2015/7/1,12.604,6.55,26.9,13.5268,15.2933,11.5553,33.6014,7.2351,15.8479,10.5169,20.2337,21.8023,13.9177,9.3194,10.6934,6.2458,10.8527,7.6372,8.2248,12.64,10.0621,9.9711,,,,,20.2722,9.8913,38.8886,15.0044,12.4013,8.2875,11.2034,11.4738,21.7908,5.6562,,,,12.6042,17.1,13.8197,19.7926,13.865,10.0374,13.3601,10.99,6.7709,14.4887,22.3216,6.1568,8.9643,7.7071,8.7494,27.0782,,8.6473,,,10.311,9.4063,,,
2015/7/2,11.6352,5.93,26.9,12.7632,13.764,10.3985,33.6014,6.5904,15.8479,9.4667,18.5411,19.6211,12.524,8.3865,10.6934,6.2458,9.7665,6.8751,7.4013,12.64,9.7528,9.9711,,,,,19.4967,8.9021,38.3701,15.0044,11.1651,7.4574,10.4464,10.3276,19.6117,5.0906,,,,12.4829,15.39,12.4377,19.7926,12.57,9.0327,12.0213,9.93,6.0919,14.4887,21.701,5.5416,8.2625,6.9384,7.8718,27.0782,,7.8612,,,9.3944,8.4667,,,
2015/7/3,10.4737,5.34,26.9,12.0962,12.3846,9.3587,33.6014,5.9334,15.8479,8.518,18.3757,17.6571,11.2686,7.5518,10.6934,6.2458,8.7917,6.3182,6.6622,12.64,9.6363,9.9711,,,,,20.5903,8.0119,38.3701,15.0044,10.0872,6.7137,9.5683,9.8805,17.6748,4.5809,,,,12.4829,14.05,11.195,19.7926,11.5424,8.1285,10.8229,8.94,5.4874,14.4887,20.1839,4.9892,7.4672,6.2474,7.0846,27.0782,,7.0751,,,9.5509,7.6216,,,
2015/7/6,9.4313,4.95,26.9,13.141,11.1451,8.4228,33.6014,6.0033,15.8479,7.6657,18.3757,15.8914,10.1418,7.0607,10.6934,6.2458,7.9097,5.8655,6.1264,12.64,8.6727,9.9711,,,,,20.1032,7.2107,38.3701,15.0044,9.2664,6.043,8.6811,9.7817,18.0803,4.4178,,,,13.1673,12.65,10.0715,19.7926,11.4017,7.3152,9.8879,8.47,4.9387,14.4887,21.7286,4.4908,7.5607,5.6636,6.8584,27.0782,,6.9855,,,10.1768,7.4357,,,
2015/7/7,8.4882,4.46,26.9,11.8309,10.0356,7.5779,33.6014,5.4023,15.8479,6.8996,18.3757,15.8914,9.1236,6.3537,10.6934,6.2458,7.1206,5.2793,5.5163,12.64,7.8077,8.974,,,,,18.0948,6.4887,38.3701,15.0044,8.3368,5.4387,7.8121,8.8035,16.2717,3.9765,,,,11.8505,11.39,9.0673,19.7926,10.2615,6.5832,8.8963,7.62,4.4457,14.4887,19.5564,4.0417,7.0367,5.0992,6.1707,27.0782,,6.289,,,9.1597,6.6918,,,
2015/7/8,7.6443,4.01,26.9,11.2683,9.6258,6.8175,33.6014,5.6329,15.8479,6.2097,18.3757,15.8914,9.1236,6.1475,10.6934,6.2458,6.4058,5.2793,4.9656,12.64,7.4715,8.0763,,,,,18.0948,6.4887,38.3701,15.0044,8.4554,5.1,7.0339,7.9242,14.6497,3.5787,,,,10.6637,10.25,8.1626,19.7926,9.4451,6.5832,8.0086,6.86,4.4457,14.4887,18.2669,3.6375,6.3349,4.5931,6.1707,27.0782,,6.289,,,8.2432,6.0229,,,
2015/7/9,8.4088,4.41,26.9,12.3935,10.5854,6.8175,33.6014,6.199,15.8479,6.8286,18.3757,15.8914,9.1236,6.7661,10.6934,6.2458,7.0463,5.2793,5.4617,12.64,8.22,8.8838,,,,,19.9043,6.4887,38.3701,15.0044,9.3059,5.6113,7.7364,8.7171,16.1141,3.9361,,,,10.6637,11.28,8.9778,19.7926,10.3882,6.5832,8.8113,7.55,4.4457,14.4887,20.0943,4.0013,6.9712,5.0505,6.1707,27.0782,,6.289,,,9.0703,6.0229,,,
2015/7/10,9.2526,4.85,26.9,13.6313,11.6449,6.8175,33.6014,6.821,15.8479,7.5135,18.3757,15.8914,9.1236,7.4437,10.6934,6.2458,7.7519,5.2793,6.0074,12.64,9.0402,9.7723,,,,,21.8928,6.4887,42.1442,15.0044,10.2355,6.1758,8.5115,9.589,17.7244,4.3292,,,,10.6637,12.41,9.8726,19.7926,11.4298,6.5832,9.6896,8.31,4.4457,14.4887,22.101,4.401,7.673,5.5565,6.1707,27.0782,,6.289,,,9.9756,6.0229,,,
2015/7/13,10.1759,5.34,26.9,14.9976,12.8144,6.8175,33.6014,7.5059,15.8479,8.2643,18.3757,15.8914,9.1236,8.1901,10.6934,6.2458,8.5317,5.2793,6.6076,12.64,9.9456,10.7496,,,,,24.0801,6.4887,45.7286,15.0044,11.264,6.7933,9.3624,10.5475,19.498,4.7627,,,,10.6637,13.65,10.8569,19.7926,12.57,7.2434,10.6624,9.14,4.8922,14.4887,24.3145,4.841,8.4403,6.1112,6.786,27.0782,,6.9159,,,10.976,6.0229,,,
2015/7/14,9.7788,5.4,26.9,14.5395,14.0938,6.8175,33.6014,7.4849,15.8479,8.6601,18.3757,17.4777,9.1236,8.9168,10.6934,6.2458,8.541,5.2793,7.2674,12.64,9.6094,10.641,,,,,22.9864,6.4887,41.1558,15.0044,12.3914,7.4707,10.298,11.6022,21.4466,5.2398,,,,11.7293,15.02,10.4891,19.7926,13.1541,7.9658,11.4745,9.62,5.3851,14.4887,23.6387,5.3261,8.0192,6.7243,7.4646,27.0782,,7.6124,,,11.261,6.6265,,,
2015/7/15,8.8059,4.86,26.9,13.0847,14.7436,6.8175,33.6014,6.7371,15.8479,7.7925,18.3757,15.8725,9.1236,8.0231,10.6934,6.2458,7.6869,5.2793,6.5431,12.64,8.6503,9.5766,,,,,20.6898,6.4887,37.0422,15.0044,11.1552,6.7269,9.2685,10.4412,19.3025,4.7612,,,,12.197,13.52,9.4451,19.7926,12.2533,7.3056,10.3318,8.66,5.2177,14.4887,21.2735,4.7917,7.2145,6.0528,7.3832,27.0782,,7.2045,,,10.1377,7.2888,,,
2015/7/16,8.5279,5.17,26.9,13.141,16.2229,6.8175,33.6014,7.1285,15.8479,7.7519,18.3757,16.3446,9.1236,8.249,10.6934,6.2458,7.5755,5.2793,6.5481,12.64,8.4351,8.8899,,,,,20.0634,6.4887,33.338,15.0044,12.0255,6.9726,9.426,10.3004,20.1718,5.0362,,,,12.5089,14.87,9.8329,19.7926,13.4779,7.6788,10.5207,8.99,5.4502,14.4887,22.6526,5.0431,7.4391,6.1599,7.5913,27.0782,,7.4532,,,10.0036,8.0164,,,
2015/7/17,9.0143,5.48,26.9,13.9206,17.3724,6.8175,33.6014,7.7435,15.8479,8.5028,18.3757,17.9781,10.033,8.9757,10.6934,6.2458,8.1697,5.2793,6.9896,12.64,8.9147,9.2676,,,,,21.7436,6.4887,33.1982,15.0044,13.232,7.5902,10.0679,11.0242,22.1905,5.5397,,,,13.2539,15.95,10.6084,19.7926,14.8292,8.3007,11.1723,9.68,5.9245,14.4887,23.9284,5.4877,7.9444,6.6075,8.3513,27.0782,,8.0702,,,10.7916,8.819,,,
2015/7/20,8.925,5.71,26.9,14.0251,19.1117,6.8175,30.2461,7.7714,15.8479,8.4318,18.3757,19.6683,11.0413,8.9757,10.6934,6.8713,8.3368,5.2793,7.2476,12.64,8.9595,9.023,,,,,22.6683,6.4887,32.8986,15.0044,14.2605,7.6301,10.2042,10.7969,23.4157,5.6407,,,,13.2366,16.26,10.6382,19.7926,16.3002,9.1332,11.1818,10.25,6.0361,14.4887,24.5145,5.6404,8.6555,6.6367,8.9937,27.0782,,8.2792,,,10.7692,9.6934,,,
2015/7/21,8.9349,5.7,26.9,14.1296,19.1117,6.8175,30.2461,7.6876,15.8479,8.5586,18.3757,20.1971,12.1484,8.9757,10.6934,7.5575,8.4668,5.2793,7.7783,12.64,8.8654,8.9771,,,,,22.7876,6.4887,35.1451,15.0044,14.0331,7.7164,10.5978,11.8764,23.5936,5.9049,,,,13.2539,16.93,11.0756,19.7926,16.3002,9.0471,11.8712,10.2,6.0175,14.4887,24.3904,5.618,8.5245,6.7243,9.1747,27.0782,,8.4185,,,10.9425,9.5858,,,
2015/7/22,9.2327,5.7,26.9,13.9849,19.1117,6.8175,30.2461,7.7575,15.8479,8.589,18.3757,19.5078,13.3642,8.9757,10.6934,8.3136,8.4018,5.2793,7.6841,12.64,9.7528,9.8748,,,,,23.5432,6.4887,33.7473,15.0044,14.7352,7.7297,10.625,11.9752,23.6869,5.8676,,,,13.4185,16.72,10.9563,19.7926,14.6673,9.0806,11.6162,10.2,6.25,14.4887,24.2525,5.8739,8.431,6.8897,9.0661,27.0782,,8.4881,,,12.0378,9.8403,,,
2015/7/23,9.5703,5.85,26.9,14.4511,19.1117,6.8175,30.2461,7.9741,15.8479,9.1572,18.3757,20.0932,14.6986,8.9757,10.6934,8.5413,8.7267,5.2793,7.9917,12.64,9.9501,10.8627,,,,,23.8414,6.4887,35.0054,15.0044,14.844,8.1746,11.6878,13.1732,26.0556,6.4549,,,,13.5323,17.35,11.5131,19.7926,14.414,9.3581,11.9751,10.57,6.5012,14.4887,25.1972,6.085,8.6462,7.1135,9.3014,27.0782,,8.8961,,,12.6582,10.1828,,,
2015/7/24,9.1136,5.7,26.9,14.1055,19.1117,6.8175,30.2461,7.6387,15.8479,8.7818,18.3757,20.4803,15.5191,8.9757,10.6934,9.3945,8.5225,5.2793,8.2149,12.64,9.4033,10.0461,,,,,25.2532,6.4887,32.1598,15.0044,14.7748,7.982,11.3124,13.1608,25.4547,6.3866,,,,13.0246,16.65,11.0458,19.7926,13.2597,9.1858,11.6068,10.21,6.2873,14.4887,24.1973,5.9278,8.431,7.8239,9.5547,27.0782,,8.7269,,,11.9037,9.7456,,,
2015/7/27,8.2003,5.13,26.9,12.6989,19.1117,6.8175,30.2461,6.8769,15.8479,7.9041,18.3757,18.4314,13.9672,8.9757,10.6934,8.6233,7.6684,5.2793,7.3914,12.64,8.462,9.1132,,,,,24.6567,6.4887,28.9448,15.0044,13.3012,7.1851,10.1799,11.8443,22.9081,5.7479,,,,11.7204,14.99,9.9422,19.7926,11.9366,8.2672,10.4451,9.19,5.6548,14.4887,22.1423,5.335,7.5888,7.1135,8.5956,27.0782,,7.8513,,,10.7133,8.7701,,,
2015/7/28,7.694,4.89,26.9,12.1363,19.1117,6.8175,30.2461,7.2333,15.8479,7.1888,18.3757,17.4777,12.5734,8.9757,10.6934,9.4856,6.9349,5.2793,6.6771,12.64,7.8121,9.1086,,,,,22.3501,6.4887,26.0493,13.5059,12.8859,6.6008,9.6228,10.6611,21.7179,5.4231,,,,11.3527,13.49,9.0574,19.7926,11.1624,8.095,9.7746,8.55,5.1619,14.4887,23.0733,5.0521,7.2519,7.4249,7.9894,27.0782,,7.3736,,,10.0595,7.961,,,
2015/7/29,8.1109,5.24,26.9,12.7793,19.1117,6.8175,30.2461,7.8204,15.8479,7.7012,18.3757,18.8846,13.3642,8.9757,10.6934,9.6435,7.4548,5.2793,7.0342,12.64,8.2917,10.0201,,,,,22.8472,6.4887,28.6553,12.1515,14.1715,7.2582,10.5857,11.7282,23.5965,5.9655,,,,11.9655,14.81,9.7136,19.7926,12.2814,8.6213,10.4168,9.39,5.506,14.4887,23.6387,5.3755,7.8789,8.0964,8.5685,27.0782,,8.0005,,,10.9704,8.7571,,,
2015/7/30,7.9223,5.02,26.9,12.0479,19.1117,6.8175,30.2461,7.6387,15.8479,7.3156,18.3757,18.0348,12.5141,8.9757,10.6934,8.9876,7.2227,5.2793,6.6969,12.64,7.7718,9.4129,,,,,20.5605,6.4887,25.8596,10.9411,15.1308,7.059,10.4434,11.1353,23.194,5.8738,,,,11.5628,14.02,9.3855,19.7926,13.2879,8.3869,10.1713,9.41,5.2642,14.4887,23.5353,5.353,7.8602,7.7071,8.288,27.0782,,7.8612,,,10.6798,9.0376,,,
2015/7/31,7.7734,5.17,26.9,12.0801,19.1117,6.8175,30.2461,7.2752,15.8479,7.3156,18.3757,16.7129,12.0396,8.9757,10.6934,8.2498,7.1299,5.2793,6.4737,12.64,7.5208,8.8976,,,,,19.4669,6.4887,24.0724,9.846,16.6439,6.9461,11.0399,10.9377,22.2663,6.2094,,,,11.5628,13.44,9.1966,19.7926,13.0838,8.3916,11.1912,9.31,5.0782,13.0418,23.4525,5.2362,7.8602,7.4541,8.0256,27.0782,,7.6423,,,10.1992,9.253,,,
2015/8/3,7.0983,4.94,26.9,12.2087,19.1117,6.8175,30.2461,6.6672,15.8479,6.8489,18.3757,15.0416,10.8337,8.9757,10.6934,7.4239,6.5822,5.2793,6.186,12.64,6.853,8.0075,,,,,17.6474,6.4887,22.5648,9.4618,14.9824,6.3219,11.3699,9.9274,20.0406,6.831,,,,11.6854,12.78,8.5205,19.7926,11.9295,8.4347,11.4179,8.79,4.7154,11.7391,24.611,4.7423,8.1596,6.8605,7.528,27.0782,,7.1647,,,9.4112,8.7244,,,
2015/8/4,7.6741,5.4,26.9,13.0847,19.1117,7.4999,30.2461,7.2822,15.8479,7.5338,18.3757,16.5429,11.921,8.9757,10.6934,8.1678,7.1856,5.8069,6.8061,12.64,7.4625,8.7676,,,,,19.4172,6.4887,24.8213,10.163,16.0406,6.9262,11.809,10.8439,21.7675,6.8372,,,,12.2806,14.06,9.3159,19.7926,13.126,8.961,12.4001,9.64,5.1898,11.7391,25.1627,5.2183,8.5432,7.279,8.2066,27.0782,,7.7518,,,10.311,9.4487,,,
2015/8/5,7.545,5.65,26.9,12.6909,19.1117,8.2473,30.2461,7.2193,15.8479,7.5236,18.3757,16.2407,12.5734,8.9757,10.6934,7.5666,7.2227,6.3866,6.9202,12.64,7.3953,8.5947,,,,,20.133,6.4887,25.3105,9.6155,14.8737,6.9062,11.7121,11.1526,21.2482,7.5209,,,,11.8692,14.82,9.3258,19.7926,12.8233,8.6596,11.8806,9.49,5.2921,11.7391,24.3904,5.124,8.1502,7.0454,8.0889,27.0782,,7.6423,,,10.3613,9.3378,,,
2015/8/6,7.6145,5.45,26.9,12.9401,19.1117,9.0727,30.2461,7.2752,15.8479,8.2745,18.3757,16.8073,12.5536,8.9757,10.6934,7.0808,7.3898,7.025,7.2922,12.64,7.2788,8.2981,,,,,20.133,6.4887,26.1592,9.6827,14.1221,6.8199,11.1125,10.6216,20.3177,7.5209,,,,11.7816,15.2,9.803,19.7926,13.0204,8.5591,12.0695,9.53,5.2177,11.7391,26.1695,5.1779,7.9631,6.9092,8.2427,27.0782,,7.6523,,,10.2551,8.9822,,,
2015/8/7,7.9719,6,26.9,13.8724,19.1117,9.9826,30.2461,7.9322,15.8479,9.1014,18.3757,18.1859,13.1072,8.9757,10.6934,7.4209,7.6684,7.292,7.6146,12.64,7.7315,8.6666,,,,,20.133,6.4887,27.7567,9.8845,14.6066,7.1719,11.6576,11.6837,21.3241,7.5209,,,,12.0793,15.7,10.0417,19.7926,13.309,8.8749,13.2784,9.87,5.4409,11.7391,26.1833,5.4159,8.2625,7.279,8.5051,27.0782,,8.0204,,,10.7413,9.2628,,,
2015/8/10,8.508,6.29,26.9,14.3305,19.1117,10.9834,30.2461,8.3515,16.3089,10.0095,18.3757,19.1018,13.8387,8.9757,10.6934,7.8581,8.1325,7.7219,8.2,12.64,8.22,9.075,,,,,20.133,6.4887,28.855,10.4224,15.467,7.889,12.1542,12.8521,23.4565,7.5209,,,,12.727,17.27,10.6183,19.7926,13.865,9.4059,14.015,10.47,5.7757,11.8485,26.8246,5.8155,8.7865,7.7461,8.9123,27.0782,,8.8265,,,11.289,9.7065,,,
2015/8/11,8.6569,6.32,26.9,14.0573,19.1117,11.6918,30.2461,8.1139,15.3196,11.009,18.3757,19.1206,13.6805,8.9757,10.6934,7.8156,8.1975,7.5688,7.9073,12.64,8.3231,9.5552,,,,,20.133,6.4887,28.0063,10.2111,15.2495,7.889,12.2329,13.0052,23.4828,7.5209,,,,12.5869,18.59,10.7177,19.7926,13.1049,9.5112,14.0528,10.35,5.8687,11.0082,26.0454,5.847,8.7397,7.8044,8.858,27.0782,,8.9857,,,11.3169,9.6706,,,
2015/8/12,8.4187,6.09,26.9,13.5831,19.1117,10.9444,30.2461,8.023,14.532,10.5524,18.3757,18.2614,13.0973,8.9757,10.6934,7.3875,7.9283,7.507,7.8329,12.64,8.3321,9.6408,,,,,20.133,6.4887,26.3389,10.1822,14.6363,7.6367,12.3691,13.2127,22.4909,7.5209,,,,12.3068,17.79,10.7277,19.7926,12.4644,9.9465,14.4872,10.11,5.6548,10.4365,25.4523,5.8874,8.7959,7.7752,8.5685,27.0782,,8.6473,,,10.8698,9.2465,,,
2015/8/13,8.7661,6.2,26.9,13.9849,19.1117,11.1524,30.2461,8.2397,15.0219,11.1104,18.3757,19.1395,13.8189,8.9757,10.6934,7.7852,8.1697,7.8717,7.9371,12.64,8.6099,10.6043,,,,,22.1513,6.4887,27.9264,10.3167,14.9429,7.9953,12.7537,13.5857,23.229,7.5209,,,,12.5082,19.57,11.1353,19.7926,12.7389,10.0422,14.8366,10.57,6.0268,10.7049,25.6937,6.0086,8.9363,8.145,8.7675,27.0782,,8.9558,,,11.3951,9.4553,,,
2015/8/14,8.9349,6.82,26.9,13.8402,19.1117,11.2824,30.2461,8.1558,16.5202,11.1409,18.3757,18.9696,14.0067,8.9757,10.6934,7.6334,8.4203,8.2267,7.9272,12.64,8.4038,10.3963,,,,,23.1654,6.4887,28.5954,10.2399,14.9528,7.9023,12.4146,13.2152,22.8352,7.3811,,,,12.7007,19.77,11.195,19.7926,12.6263,9.9896,15.4788,10.66,6.0268,10.3718,25.2179,6.2422,8.7678,7.892,8.8218,27.0782,,8.9956,,,11.1772,9.837,,,
2015/8/17,9.2923,7.5,26.9,14.5475,19.1117,11.1719,30.2461,8.4284,18.1722,11.009,18.3757,18.8563,14.3823,8.9757,10.6934,7.512,8.7081,8.3765,8.1851,12.64,8.5337,10.017,,,,,22.8472,6.4887,29.7536,10.1534,14.7451,7.9953,11.809,12.1086,21.9367,6.643,,,,12.9721,20.32,11.7318,19.7926,12.7037,10.0996,16.3571,11.14,6.1849,10.1481,25.342,6.7362,8.7491,7.9309,9.2109,27.0782,,9.4235,,,11.3616,9.5988,,,
2015/8/18,8.3591,7.09,26.9,13.0928,19.1117,11.4579,29.2229,7.5827,16.7795,10.4509,18.3757,16.9678,12.949,8.9757,10.6934,7.0565,7.8355,7.8685,7.3666,12.64,7.6822,9.1759,,,,,21.9823,6.4887,26.7782,9.1352,13.2716,7.1984,10.6281,10.8982,19.7459,6.2156,,,,11.6766,18.29,10.5587,19.7926,12.204,9.0901,14.7233,10.03,5.5711,9.7404,22.8112,6.0625,7.8789,7.1427,8.288,27.0782,,8.4782,,,10.2271,8.6396,,,
2015/8/19,8.8754,7.8,26.9,13.2053,19.1117,12.3742,28.5341,7.7505,18.4604,10.9024,18.3757,17.7704,13.206,8.9757,10.6934,7.3601,8.0026,8.2658,7.5898,12.64,8.0004,9.7081,,,,,22.6882,6.4887,26.9579,9.3177,14.0331,7.5305,10.7734,11.8863,20.0114,6.4301,,,,11.948,18.49,10.7973,19.7926,12.4644,9.0471,14.8272,10.13,5.7106,9.7354,23.025,6.2242,8.0005,7.1622,8.4056,27.0782,,8.7469,,,10.3333,8.682,,,
2015/8/20,8.4286,7.44,26.9,12.6829,19.1117,12.5107,25.6807,7.7435,18.2491,10.7705,18.3757,16.7223,12.6031,8.9757,10.6934,7.2812,8.0583,8.0737,7.5303,12.64,8.6323,9.1591,,,,,22.4495,6.4887,25.4902,8.847,13.7562,7.225,10.1708,11.1181,18.8008,6.1115,,,,11.4578,16.82,10.7873,19.7926,12.7037,8.473,13.4011,9.59,5.5246,10.1133,22.6526,5.8874,7.5046,7.0454,7.9713,27.0782,,8.4185,,,9.8415,8.0621,,,
2015/8/21,7.8627,6.73,26.9,11.9113,19.1117,11.2629,23.1126,7.8274,16.4242,9.9436,18.3757,15.6176,11.496,8.9757,10.6934,7.0747,7.3713,7.6144,7.4311,12.64,7.7942,8.7263,,,,,20.2722,6.4887,23.1139,8.8278,12.5398,6.6605,9.3896,10.871,17.6923,5.7572,,,,11.0726,15.4,9.813,19.7926,12.2181,7.7171,12.8345,8.91,5.1805,9.1039,21.0666,5.4563,7.149,6.5491,7.8446,27.0782,,7.9906,,,9.3553,7.6412,,,
