ÈÕÆÚ,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH
2015/8/7,22.9697,6.47,19.2004,15.696,10.782,9.9161,36.7339,16.4046,8.6598,17.6173,30.1151,7.3102,28.1629,14.5368,10.2595,7.4942,22.0034,22.8333,16.6442,17.1446,28.3289,17.8594,19.7659,5.0325,,,,,11.1526,18.5639,17.127,10.3874,17.4866,9.2219,11.6194,15.2067,17.9323,,,17.6916,,,
2015/8/10,24.0971,6.83,19.9884,15.696,11.4127,10.9092,40.3876,18.0496,9.5229,19.3776,30.1151,7.8535,29.482,15.6129,10.7856,7.4942,23.2581,23.6252,17.3409,18.8587,28.3289,18.6464,19.7659,5.0325,,,,,11.7581,19.3101,17.127,10.3874,17.7606,9.5854,12.7243,15.9204,18.7115,,,18.7133,,,
2015/8/11,24.2246,6.91,20.2377,15.696,11.25,11.317,40.6823,18.9896,10.4723,19.8686,30.1151,7.8803,32.4302,15.6323,10.62,7.4942,22.7696,23.856,16.8871,18.1835,28.3289,18.4385,19.7659,5.0325,,,,,11.6214,18.9416,17.127,10.3874,17.3953,9.4432,13.3481,15.6016,18.4669,,,18.6187,,,
2015/8/12,23.3619,6.73,21.0057,15.696,10.5757,11.4177,39.4644,18.2665,11.5176,18.9696,30.1151,7.6858,31.6454,14.4593,10.3375,7.4942,22.3913,26.2436,16.2096,17.2605,28.3289,17.5674,19.7659,5.0325,,,,,11.4456,18.2414,17.127,10.3874,16.0709,9.646,12.8134,14.669,17.5607,,,17.7105,,,
2015/8/13,23.7736,6.88,20.9459,15.696,10.782,11.672,40.3582,19.098,11.2874,20.0122,30.1151,7.7227,32.5292,15.1233,10.9318,7.4942,22.6738,27.3418,16.7976,18.5391,28.3289,18.1514,19.7659,5.0325,,,,,11.8558,18.8126,17.127,10.3874,16.4865,9.5723,13.2412,15.2067,17.9911,,,18.2214,,,
2015/8/14,23.8717,7.21,23.0405,15.696,10.6709,11.6336,39.5331,18.8179,11.4121,19.7629,30.1151,7.7998,31.2694,16.6357,10.7662,7.4942,22.0418,29.6459,16.6954,17.9797,28.3289,18.1465,19.7659,5.0325,,,,,12.4124,18.9508,17.127,10.3874,16.5093,9.5301,13.1075,15.2448,18.3038,,,18.4106,,,
2015/8/17,23.6364,7.35,25.3445,15.696,10.8097,11.2498,38.7965,18.6281,11.1723,19.4833,30.1151,8.1184,28.6906,18.0317,11.1559,7.4942,21.6922,28.4521,16.5611,17.7759,28.3289,18.1465,19.7659,5.0325,,,,,13.0081,18.7113,17.127,10.3874,15.7923,10.4837,13.1788,14.8594,17.7646,,,19.5459,,,
2015/8/18,21.2737,6.62,22.8111,15.696,9.941,10.3863,34.966,16.7662,10.6353,17.5342,30.1151,7.3069,26.1183,16.2285,10.0452,7.4942,22.8654,25.6069,14.9057,15.9979,28.3289,18.1465,19.7659,5.0325,,,,,11.7093,16.8411,17.127,10.3874,14.6917,9.4353,11.86,13.3749,15.9886,,,17.5875,,,
2015/8/19,21.058,6.83,23.1402,15.696,10.1949,10.6981,36.0464,16.8113,10.9326,18.2368,30.1151,7.3873,27.0417,15.705,10.2985,7.4942,24.5605,26.6614,15.3531,16.3815,28.3289,18.1465,19.7659,5.0325,,,,,11.5921,16.9516,17.127,10.3874,14.8287,9.7303,12.3323,13.6318,16.2287,,,17.7578,,,
2015/8/20,19.7247,6.72,22.9408,15.696,10.0957,10.1608,33.8954,15.6183,10.3572,17.013,30.1151,6.9648,24.9971,14.6435,10.0452,7.4942,22.9995,23.9952,14.5733,15.2148,28.3289,18.1465,19.7659,5.0325,,,,,10.5764,15.8092,17.127,10.3874,14.4177,9.2272,11.8244,12.842,15.4404,,,16.4427,,,
2015/8/21,18.6268,6.29,21.9234,15.696,9.4848,9.5084,31.1158,15.1121,9.6667,15.8269,30.1151,6.4115,22.5171,13.1796,9.5483,7.4942,20.701,21.5997,14.2281,14.0202,28.3289,18.1465,19.7659,5.0325,,,,,10.1565,14.7497,17.127,10.3874,13.7235,8.7557,11.4234,11.6239,14.2443,,,15.1088,,,
2015/8/24,16.7641,5.66,19.729,15.696,8.5367,8.5585,28.0022,13.6027,8.6981,14.248,30.1151,5.771,20.2681,11.8612,8.5934,7.4942,18.6323,19.4389,12.8028,12.6178,28.3289,18.1465,19.7659,5.0325,,,,,9.1409,13.2757,17.127,10.3874,12.3534,7.8812,10.2828,10.4629,12.8217,,,13.5951,,,
2015/8/25,15.0877,5.09,17.7541,15.696,7.6838,7.7046,25.203,12.247,7.8254,12.8202,30.1151,5.2513,18.3356,10.6736,7.736,7.4942,16.7695,17.497,11.5244,11.3552,28.3289,18.1465,19.7659,5.0325,,,,,8.2229,11.949,17.127,10.3874,11.1386,7.0936,9.2581,9.4162,11.5395,,,12.2327,,,
2015/8/26,14.7151,4.84,15.9787,15.696,6.9143,6.9322,22.6788,11.0268,7.4418,11.5359,30.1151,5.3318,19.9845,9.6072,7.0638,7.4942,15.8023,15.7461,10.9555,10.2205,28.3289,18.1465,19.7659,5.0325,,,,,7.4025,11.47,17.127,10.3874,10.9012,6.8539,8.9552,9.478,11.7343,,,11.9205,,,
2015/8/27,15.6269,5.11,17.5746,15.696,6.8151,7.1481,23.4743,11.9577,7.8254,12.0949,30.1151,5.6302,20.5583,9.7865,7.3171,7.4942,17.2149,15.8973,12.0485,9.9807,28.3289,18.1465,19.7659,5.0325,,,,,7.7248,12.4189,17.127,10.3874,11.9242,7.1436,9.5878,10.068,12.056,,,12.7531,,,
2015/8/28,16.6758,5.59,19.3301,15.696,7.4974,7.8629,25.8218,13.0062,8.5159,13.3037,30.1151,5.9186,21.6795,10.7657,7.9699,7.4942,18.3402,17.4891,13.231,10.9796,28.3289,18.1465,19.7659,5.0325,,,,,8.4475,13.331,17.127,10.3874,13.1161,7.8575,10.3809,10.777,12.867,,,13.8221,,,
2015/8/31,18.3424,5.52,21.2651,15.696,7.1959,7.8437,23.2779,13.0785,7.9693,13.6512,30.1151,5.4726,19.5096,9.6896,7.6776,7.4942,17.8566,16.9837,11.9718,9.8808,28.3289,18.1465,19.7659,5.0325,,,,,8.6135,14.6668,17.127,10.3874,12.7005,7.7126,9.3472,9.8206,11.7978,,,13.1126,,,
2015/9/1,17.6464,5.08,19.1406,15.696,6.4779,7.0617,20.9501,11.7679,7.1829,12.2838,30.1151,4.926,17.5573,8.7202,7.7166,7.4942,17.0856,17.0792,10.8661,8.894,28.3289,18.1465,19.7659,5.0325,,,,,7.7541,13.764,17.127,10.3874,11.4309,6.9408,8.4829,8.8404,10.6198,,,11.8259,,,
2015/9/2,17.6268,4.83,17.4549,15.696,6.4779,6.3565,18.858,11.0268,6.9336,11.0902,30.1151,4.8623,16.568,7.8477,7.4048,7.4942,17.3729,15.3721,10.457,8.1947,28.3289,18.1465,19.7659,5.0325,,,,,6.9826,13.5429,17.127,10.3874,11.4401,6.5852,7.6988,8.3646,10.8418,,,11.0596,,,
2015/9/7,17.4503,5.04,16.248,15.696,6.4779,6.4764,20.2135,11.551,7.1637,11.4906,30.1151,5.144,17.3462,8.2306,7.5607,7.4942,17.009,15.8416,11.0514,8.9699,28.3289,18.1465,19.7659,5.0325,,,,,7.1096,12.9901,17.127,10.3874,11.5177,6.7196,7.9304,8.7596,11.1091,,,11.4853,,,
2015/9/8,17.8131,5.32,17.0559,15.696,6.4779,6.9993,22.2368,12.7079,7.6624,12.6389,30.1151,5.5732,19.0809,9.0546,8.0868,6.7444,17.8901,16.6057,12.1188,9.8689,28.3289,18.1465,19.7659,5.0325,,,,,7.549,13.3402,17.127,10.3874,11.7552,7.1094,8.6166,9.635,11.8612,,,12.4976,,,
2015/9/9,18.1562,5.47,18.2529,15.696,6.4779,7.6998,24.4565,13.6479,8.4296,13.5907,30.1151,5.7073,19.9845,9.961,8.0868,6.0686,18.9196,17.3816,12.5982,10.632,28.3289,18.1465,19.7659,5.0325,,,,,8.008,13.8745,17.127,10.3874,12.7827,7.3675,9.2047,10.5343,12.3822,,,13.4248,,,
2015/9/10,17.7738,5.31,17.9736,15.696,6.4779,7.7717,24.4565,12.9339,8.5351,13.5907,30.1151,5.6503,18.8764,9.8641,8.0868,5.4631,18.1965,16.7091,12.1955,10.3004,28.3289,18.1465,19.7659,5.0325,,,,,7.7248,13.9574,17.127,10.3874,12.6046,7.3386,9.2403,10.0062,11.7389,,,13.1315,,,
2015/9/11,17.2935,5.4,18.3327,15.696,6.4779,7.7477,24.7905,13.0695,8.4871,13.7418,30.1151,5.6637,19.4568,9.932,8.0868,4.9175,18.4647,16.8245,12.3937,10.5841,28.3289,18.1465,19.7659,5.0325,,,,,7.8127,13.81,17.127,10.3874,12.5818,7.3412,9.3918,10.3154,11.7932,,,13.3018,,,
2015/9/14,15.6955,4.87,17.7541,15.696,6.4779,6.9754,22.3154,11.7589,7.6432,12.3669,30.1151,5.097,17.5111,8.9383,8.0868,4.4247,16.6163,15.1413,11.1537,9.5252,28.3289,18.1465,19.7659,5.0325,,,,,7.051,13.939,17.127,10.3874,11.8968,6.8592,8.4562,9.2829,10.6153,,,11.9678,,,
2015/9/15,14.2446,4.56,17.7342,15.696,6.4779,6.3373,20.0858,10.6562,6.8952,11.1279,30.1151,4.7885,16.3503,8.0464,8.0868,3.9812,15.151,13.6291,10.457,8.5743,28.3289,18.1465,19.7659,5.0325,,,,,6.4064,13.0914,17.127,10.3874,10.7094,6.385,8.0374,8.5692,11.6754,,,11.1258,,,
2015/9/16,15.6661,4.99,19.5096,15.696,6.4779,6.9706,22.0993,11.7227,7.5857,12.2385,30.1151,5.2681,17.986,8.851,8.6519,4.1889,16.6642,14.9861,11.5052,9.4334,28.3289,18.1465,19.7659,5.0325,,,,,7.051,14.0311,17.127,10.3874,11.4903,6.9408,8.8393,9.4257,12.8443,,,12.2327,,,
2015/9/17,15.1955,4.85,19.9585,15.696,6.4779,7.0377,22.502,11.5872,7.5377,12.0118,30.1151,5.2312,17.3924,8.725,8.0381,3.77,16.4727,15.4596,11.2815,9.3135,28.3289,18.1465,19.7659,5.0325,,,,,6.8654,13.506,17.127,10.3874,11.1661,6.8723,8.875,9.4257,14.131,,,12.2611,,,
2015/9/18,15.7053,5.01,20.6267,15.696,6.4779,7.3831,23.4056,11.9939,7.5761,12.2385,30.1151,5.3016,17.7024,8.9771,8.4375,3.6186,16.7217,16.4147,11.6395,10.2364,28.3289,18.1465,19.7659,5.0325,,,,,7.0021,13.3402,17.127,10.3874,11.5634,7.1884,9.0799,10.3678,15.5446,,,13.2829,,,
2015/9/21,16.7053,5.41,22.0929,15.696,6.4779,8.0116,25.7432,12.9068,8.1035,13.4623,30.1151,5.5665,18.6654,9.8738,8.7201,3.77,17.689,18.0581,12.2722,11.1274,28.3289,18.1465,19.7659,5.0325,,,,,7.5588,14.0404,17.127,10.3874,11.9424,7.6821,9.7304,10.8388,17.0986,,,13.7181,,,
2015/9/22,17.1072,5.5,21.3548,15.696,6.4779,8.5537,27.3638,12.97,8.2186,13.4396,30.1151,5.6503,18.9094,10.2907,8.4765,3.8861,17.6219,18.0541,12.6366,10.8398,28.3289,18.1465,19.7659,5.0325,,,,,7.9885,14.1785,17.127,10.3874,11.9196,7.6553,9.7036,10.7627,18.8067,,,13.4342,,,
2015/9/23,17.1366,5.61,20.5968,15.696,6.4779,8.6736,27.1084,12.8616,8.3145,13.9005,27.1055,5.6537,19.1073,10.7366,8.4083,3.8439,17.6363,19.4907,12.5087,10.8238,28.3289,18.1465,19.7659,5.0325,,,,,7.6467,13.8469,17.127,10.3874,11.8008,7.4004,9.4809,10.7294,18.5575,,,13.1788,,,
2015/9/24,17.0778,5.58,20.6866,15.696,6.4779,8.5729,27.8254,13.2502,8.3529,13.9685,24.3979,5.7442,19.1996,10.9547,8.5642,3.8826,18.0002,18.6043,12.7452,11.1314,28.3289,18.1465,19.7659,5.0325,,,,,7.7834,13.7455,17.127,10.3874,12.0246,7.4433,9.6234,10.6866,17.896,,,13.3869,,,
2015/9/25,16.2739,5.27,20.6467,15.696,6.4779,8.5057,25.9593,12.4639,7.7967,12.8806,21.963,5.3854,17.8079,10.3488,7.8822,3.6362,16.9371,16.7419,11.8632,10.1406,28.3289,18.1465,19.7659,5.0325,,,,,7.3732,13.1651,17.127,10.3874,12.1616,7.1213,9.6502,10.0633,18.4442,,,12.6112,,,
2015/9/28,16.5582,5.36,20.9559,15.696,6.4779,8.9807,28.5523,12.9249,7.9789,13.7796,19.7716,5.6134,19.0677,10.9596,8.194,3.8122,17.7225,18.0864,12.5854,10.7798,28.3289,18.1465,19.7659,5.0325,,,,,7.4611,13.3586,17.127,10.3874,12.0201,7.5292,9.8373,10.6342,17.9957,,,12.9139,,,
2015/9/29,15.8425,5.16,20.1978,15.696,6.4779,8.6496,29.0728,12.5272,7.672,13.3868,17.7944,5.4458,18.4807,10.4118,7.9601,3.6785,17.0569,17.0506,12.3042,10.9037,28.3289,18.1465,17.7881,5.0325,,,,,7.1779,13.0822,17.127,10.3874,12.0475,7.8136,9.8908,10.3773,17.0352,,,12.4409,,,
2015/9/30,15.8916,5.19,19.8886,15.696,6.4779,8.5057,28.8567,12.6808,7.7104,13.6058,16.6743,5.5263,18.9819,10.2713,7.9601,3.6855,17.1,16.9311,12.3681,10.6879,28.3289,18.1465,16.0096,5.0325,,,,,7.2463,13.073,17.127,10.3874,12.0703,7.7251,10.069,10.5533,16.3511,,,12.8287,,,
2015/10/8,17.4797,5.45,21.0456,15.323,6.4779,9.3549,31.1158,13.431,8.3241,14.2782,17.7165,5.7945,19.8657,11.2989,8.7591,3.8756,18.1726,17.8175,12.8795,11.491,28.3289,18.1465,16.0985,5.0325,,,,,7.676,13.7087,17.127,10.3874,12.8284,8.0229,10.5858,10.972,17.9141,,,13.5856,,,
2015/10/9,18.2248,5.7,21.5444,14.5023,6.4779,9.3453,31.8524,13.8016,8.6118,14.5275,18.0476,6.3746,19.9845,11.7157,9.1391,3.9249,19.0106,18.0465,13.116,11.4711,28.3289,18.1465,15.4545,5.0325,,,,,8.4475,14.7129,17.127,10.3874,13.0156,8.0229,10.6214,11.562,17.0171,,,14.0492,,,
2015/10/12,18.862,5.93,21.9932,15.9543,6.4779,9.6427,34.5731,14.7506,8.9762,15.3812,19.0411,6.834,20.7891,12.8888,9.4411,4.1009,19.9923,19.8492,13.8446,12.426,25.4947,18.1465,16.4358,5.0325,,,,,8.8479,14.7037,17.127,10.3874,13.856,8.6186,11.4501,12.2615,18.3944,,,14.6074,,,
2015/10/13,20.0483,6.52,22.4919,16.729,6.4779,9.7866,34.2784,14.8229,9.1968,15.7514,19.0898,7.0721,21.1255,13.2329,10.3862,4.2663,20.1072,20.2575,15.2316,12.6697,22.9433,18.1465,17.2392,5.0325,,,,,9.7366,15.4223,17.127,10.3874,13.6733,8.7313,12.0026,12.4661,18.1769,,,15.2034,,,
2015/10/14,19.4404,6.6,21.3648,16.2642,6.4779,9.2349,33.2177,14.3168,9.542,15.1243,18.6807,6.9313,20.6968,12.7094,10.8538,4.6922,19.3985,19.5205,15.0271,12.1942,20.649,18.1465,18.9625,5.0325,,,,,10.0491,15.063,17.127,10.3874,13.2805,8.4254,12.1273,11.9189,17.7193,,,14.579,,,
2015/10/15,19.7444,6.7,22.3423,17.7793,6.4779,10.1608,34.7302,15.2748,9.8969,16.0158,19.4501,7.3706,21.5014,13.3202,10.9415,4.9175,21.3378,20.2376,15.5129,12.8455,19.8842,18.1465,19.9314,5.0325,,,,,10.176,15.3117,17.127,10.3874,13.5637,8.683,12.5818,12.3614,18.4623,,,15.3264,,,
2015/10/16,19.9796,7.04,24.2972,17.7907,6.4779,10.986,35.0052,15.4646,9.8777,16.4539,19.4112,7.3136,21.4948,13.5286,12.0328,4.7732,21.5294,20.0783,15.4362,13.2011,19.7107,18.1465,20.0541,5.0325,,,,,10.43,15.5697,17.127,10.3874,13.6733,8.5864,12.7778,12.3709,20.3108,,,15.5156,,,
2015/10/19,19.411,6.98,23.2699,17.2111,7.1245,10.7461,33.7284,15.3381,9.6763,16.6579,19.0898,7.7797,21.5212,13.0196,12.1984,4.8682,21.5102,19.4409,15.5193,12.6257,19.6272,18.1465,18.8153,5.0325,,,,,10.4202,15.2012,17.127,10.3874,13.6093,8.4522,12.4392,12.2757,22.3406,,,15.3075,,,
2015/10/20,19.6365,6.88,23.4694,17.785,7.8385,11.2162,35.5062,16.0792,9.7818,18.3275,20.9988,8.3967,21.884,13.6692,11.9548,4.8682,21.9843,20.4169,16.1073,13.1651,20.3919,18.1465,19.3611,5.0325,,,,,10.2542,15.4591,17.127,10.3874,13.5819,8.7635,12.7243,13.5033,22.1956,,,15.7521,,,
2015/10/21,17.8327,6.19,21.1254,16.0059,8.624,10.0936,31.9605,14.4704,8.8036,16.7032,20.4241,7.5584,20.1823,12.3023,10.7564,4.3825,20.0449,18.3752,14.4966,11.9865,20.0128,18.1465,18.3983,5.0325,,,,,9.2288,14.8234,17.127,10.3874,12.8238,8.259,11.4501,13.5319,19.9756,,,14.1816,,,
2015/10/22,18.4307,6.69,21.5543,16.3158,9.4848,10.7893,33.2962,15.9165,9.1201,18.3728,21.3689,7.8132,20.8419,13.5335,11.4189,4.4669,21.0218,20.0285,14.944,12.8415,20.5655,18.1465,20.2381,5.0325,,,,,9.7756,14.9801,17.127,10.3874,13.4906,8.4791,12.5996,14.8832,21.6791,,,14.6641,,,
2015/10/23,18.9111,6.73,22.1628,16.5396,10.4329,11.3266,35.5553,17.5073,9.6284,19.8611,23.5019,8.0982,21.4882,14.8858,11.643,4.5831,21.7975,19.7994,15.8389,14.1241,20.7711,18.1465,22.2619,5.0325,,,,,9.9417,15.542,17.127,10.3874,13.9382,8.6428,13.856,15.1924,20.9814,,,15.2602,,,
2015/10/26,20.0385,6.95,22.1727,17.3718,11.4762,12.0414,37.0286,17.3085,10.5586,21.8479,24.9336,8.7186,22.1016,14.2218,11.2825,4.5831,22.2908,21.7813,17.424,13.7844,21.3624,18.1465,21.943,5.0325,,,,,10.3518,15.8921,17.127,10.3874,14.7419,9.3162,14.1233,14.3455,19.8985,,,15.8183,,,
2015/10/27,19.5875,6.84,22.0929,17.2168,11.4762,11.8783,36.5473,17.4802,10.3284,21.0018,24.3102,8.7689,22.3852,14.6047,11.6236,4.5831,23.0809,22.8669,17.162,14.196,20.8161,18.1465,24.0956,5.0325,,,,,10.0198,15.5144,17.127,10.3874,14.404,9.1338,14.1322,14.3645,21.0493,,,15.6386,,,
2015/10/28,19.2542,6.57,22.0431,16.5741,11.4762,11.7152,37.1366,16.8113,9.8681,20.677,23.9596,8.5006,22.4248,13.7419,11.4579,4.5831,22.4105,21.3033,16.363,13.4368,20.3084,18.1465,22.6943,5.0325,,,,,9.6487,15.3302,17.127,10.3874,14.2213,8.9621,13.4283,13.7032,19.672,,,15.3548,,,
2015/10/29,19.2542,6.63,21.9433,16.7003,11.0279,11.3697,36.3214,16.8113,9.8681,20.0122,23.346,8.2659,22.8139,13.6207,11.3605,4.5831,22.0418,21.2634,16.2991,13.329,19.9485,18.1465,23.2738,5.0325,,,,,9.7463,15.4223,17.127,10.3874,14.2122,8.9701,13.5976,13.5699,19.8804,,,15.7048,,,
2015/10/30,18.8718,6.53,22.1827,16.8438,10.7145,11.0627,35.1526,16.5944,9.7243,19.4078,22.5181,8.1754,23.0448,13.548,11.3995,4.5831,21.9316,20.9149,15.8964,13.4208,19.8585,18.1465,23.0592,5.0325,,,,,9.6487,15.6526,17.127,10.3874,14.1482,8.8198,13.1788,13.294,19.5587,,,15.4778,,,
2015/11/2,18.6366,6.28,20.7464,16.4708,10.0679,9.9545,32.2158,16.5673,9.4557,19.0603,22.2747,7.5852,25.3466,13.3299,11.1949,4.5831,21.3091,19.899,15.6982,13.4208,19.5822,18.1465,22.7678,5.0325,,,,,9.0725,15.0446,17.127,10.3874,13.4267,8.3181,12.5283,13.4367,19.4591,,,14.9385,,,
2015/11/3,18.7738,6.36,20.8063,15.9485,10.3099,9.5659,32.314,17.3446,9.5229,18.1915,21.6318,7.337,25.9798,12.913,11.9548,4.4177,21.3043,17.9071,15.5576,13.6806,20.2313,18.1465,22.6912,5.0325,,,,,9.0432,14.6208,17.127,10.3874,12.8695,8.2859,12.3857,13.8174,19.894,,,15.1182,,,
2015/11/4,19.7542,6.71,21.7339,16.8553,10.901,10.4774,35.1428,18.1671,10.1174,19.9744,23.1999,7.9306,26.8306,14.2024,13.1532,4.6253,23.2485,18.5943,16.6954,15.047,21.0989,18.1465,23.9177,5.0325,,,,,9.6292,15.3762,17.7945,10.3874,13.5363,8.7769,13.1431,14.4692,21.2759,,,16.2062,,,
2015/11/5,20.1169,6.68,21.7339,16.6142,10.7423,10.1032,34.082,19.0348,10.0695,19.4153,22.5474,7.7562,26.2964,14.1975,12.9096,4.5831,22.602,19.0425,16.1201,14.7633,20.7454,18.1465,23.2125,5.0325,,,,,10.0589,15.4499,16.4513,10.3874,13.6093,8.7903,13.054,14.079,20.7458,,,16.2346,,,
2015/11/6,20.6757,6.84,22.5917,17.4464,10.9486,10.4247,35.4079,19.7307,10.3284,19.9291,23.0441,8.5308,27.1538,15.293,13.085,4.7169,23.6651,19.3512,16.6315,15.4066,21.0089,18.1465,24.2152,5.0325,,,,,10.1272,16.2975,16.6223,10.3874,13.856,9.0533,13.4372,14.6833,20.9089,,,16.8306,,,
2015/11/9,20.3816,6.86,22.5917,17.7276,11.1985,10.6981,36.8911,20.6075,10.501,20.2161,23.4532,8.5778,28.4795,16.8247,13.2799,4.8365,23.871,19.4309,17.2259,16.7611,21.3045,18.1465,25.1688,5.0325,,,,,10.1565,16.1501,16.2234,10.3874,14.6415,9.2062,13.357,15.2638,22.0325,,,17.7862,,,
2015/11/10,20.3816,6.91,24.0878,17.6874,11.4524,11.2114,36.3116,20.0742,10.3956,20.2237,23.5116,9.1612,28.1365,17.959,13.1337,4.7978,23.6316,21.373,18.0888,16.5014,21.221,18.1465,27.4717,5.0325,,,,,10.2932,16.1869,16.2804,10.3874,14.1756,9.005,13.5708,14.9878,21.2532,,,17.4929,,,
2015/11/11,20.6463,6.88,23.7187,18.0719,11.5515,12.334,37.117,19.9025,10.7408,21.3569,24.2031,9.2853,30.9528,18.0317,13.1532,5.0372,23.8854,22.359,19.8977,17.0727,23.3418,18.1465,28.8239,5.0325,,,,,10.5081,16.1593,17.2084,10.3874,14.34,9.378,13.5441,16.4866,21.9283,,,17.947,,,
2015/11/12,21.8129,7.08,24.5267,19.874,12.4837,13.1304,35.7026,21.1769,10.7792,21.8933,23.4434,9.6844,32.8457,17.5227,14.0204,5.178,23.1862,22.9665,21.5915,17.1007,23.7403,18.1465,28.3333,5.0325,,,,,10.928,16.0856,17.2246,10.3874,15.0068,9.4075,13.6956,17.6523,23.2422,,,18.0322,,,
2015/11/13,21.0972,7.25,25.0353,19.1681,12.1704,12.2812,34.2784,20.5171,10.7504,22.2105,23.5992,9.0674,29.5612,16.878,13.085,5.2132,22.8414,23.7533,20.1278,16.9049,22.275,18.1465,25.5,5.0325,,,,,10.9768,16.1593,18.1608,10.3874,14.4679,9.0855,13.3035,15.9204,20.9859,,,17.0766,,,
2015/11/16,20.8816,7.3,26.1225,19.1681,12.0871,12.31,37.7063,20.725,11.8245,21.9461,25.9563,9.4195,29.6799,18.5649,13.0558,5.3505,24.9005,23.823,22.1412,17.752,22.8084,18.1465,24.8377,5.0325,,,,,10.8108,16.0211,18.462,10.3874,14.4953,9.3887,13.4194,16.2963,20.8228,,,17.8524,,,
2015/11/17,20.4208,7.1,24.5865,19.1681,11.615,11.7056,36.5473,21.1678,11.4025,21.1,25.2063,9.0606,29.6733,17.4936,12.5686,5.1604,23.2964,23.1059,21.5915,18.2194,22.2171,18.1465,24.9818,5.0325,,,,,10.4202,15.7447,17.77,10.3874,14.34,9.8556,13.7758,15.6968,20.5057,,,17.2469,,,
2015/11/18,20.3522,7.09,23.3896,19.1681,11.4325,11.1539,34.4552,20.5803,11.1819,19.8913,24.3979,8.836,28.2289,17.0138,12.5199,4.9245,22.5541,21.9108,20.8628,17.716,21.9343,18.1465,23.9024,5.0325,,,,,10.3909,15.8553,16.9316,11.4262,13.518,9.7724,13.7936,15.083,20.1976,,,16.5184,,,
2015/11/19,20.8227,7.16,24.2175,19.1681,11.8451,11.5425,36.233,21.1317,11.7573,20.6241,25.4595,9.1076,29.7129,17.673,12.9096,5.1886,23.1719,22.598,22.9465,19.1784,22.4549,18.1465,24.715,5.0325,,,,,10.596,16.1593,17.2246,12.5695,13.6824,10.3761,14.1233,15.9775,20.7186,,,17.0104,,,
2015/11/20,20.6757,7.15,24.9555,19.1681,11.734,12.2237,36.8027,22.2344,11.671,20.4956,25.2745,9.235,29.4688,17.9299,12.9778,5.2132,22.9372,24.8588,24.2888,19.1704,22.4806,18.1465,25.0768,5.0325,,,,,10.4007,15.9013,16.956,13.4065,14.6597,10.9879,15.3084,16.0203,20.5374,,,17.8997,,,
2015/11/23,20.0581,7.12,24.7561,19.4722,11.3373,11.6432,37.0777,22.4694,11.6806,19.8082,25.479,9.0539,28.4333,17.198,12.5297,5.7342,22.8893,24.8588,24.7426,18.3393,22.4935,18.1465,23.2431,5.0325,,,,,10.3616,15.4315,17.1514,12.4574,14.5684,10.6203,14.7203,16.0394,20.3833,,,18.8552,,,
2015/11/24,19.9502,7.15,24.9157,19.1049,11.4365,11.7631,38.1286,22.7767,12.1505,20.0348,25.518,9.0506,30.5769,17.4452,12.9876,6.3079,23.2245,24.8588,24.6532,18.1955,22.6413,18.1465,24.5004,5.0325,,,,,10.5178,15.2657,17.127,12.6667,14.9611,10.6445,14.3639,17.0861,21.8739,,,18.7417,,,
2015/11/25,20.2247,7.21,25.7435,20.27,11.9125,12.1949,39.5823,22.623,12.1601,20.8507,25.2647,9.4664,30.2075,18.0753,13.4065,6.3431,23.6076,24.8588,25.8868,18.603,23.0847,18.1465,25.1842,5.0325,,,,,10.6155,15.4223,17.2979,12.5994,14.8333,10.7652,14.6936,16.8958,21.5704,,,19.3945,,,
2015/11/26,20.0483,7.05,25.2049,20.7692,11.73,11.6048,38.0009,21.8728,11.7573,20.8658,24.5245,9.2384,30.0031,18.7878,12.8804,6.3255,22.8175,24.8588,25.7589,18.2874,22.4164,18.1465,25.6962,5.0325,,,,,10.6643,15.5236,16.8746,12.0539,14.34,10.6123,14.2659,16.5056,21.226,,,18.9309,,,
2015/11/27,18.2346,6.49,23.4494,19.8797,10.7225,10.7269,34.6222,20.0832,10.5778,18.7808,22.2844,8.3162,27.82,17.9057,11.5943,6.9591,20.9883,24.8588,23.7967,16.4614,21.1696,18.1465,23.3045,5.0325,,,,,9.5999,14.2154,16.142,11.1422,13.2531,9.928,12.9471,14.9926,19.1057,,,17.3794,,,
2015/11/30,18.4307,6.5,22.7612,21.5096,10.9882,10.4151,34.4159,20.2911,10.5394,18.1462,21.3981,8.3196,29.5282,17.2901,11.4092,6.9239,20.9883,24.8588,22.8507,16.6252,20.6104,18.1465,23.2094,5.0325,,,,,9.4729,14.197,15.8327,10.903,13.1526,10.2742,13.3659,15.6397,19.1465,,,17.1334,,,
