ÈÕÆÚ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ
2015/11/26,1.1792,-1.5532,0,10.5109,1.2074,,3737654521,6050484543,5647404435,387.1317,52.9622,-10.7877,6.1846,5.0847,-85.3529,7.8455,3.6009,11.8737
2015/11/27,0.5828,-5.8933,0,15.1634,1.2986,,3759435724,5693913064,5647404435,389.3877,49.841,-10.7877,6.2206,4.785,-85.3529,7.8912,3.3887,11.8737
2015/11/30,-5.4461,0.5424,0,11.2231,1.0852,,3554692411,5724797208,5647404435,368.1812,50.1113,-10.7877,5.8818,4.811,-85.3529,7.4615,3.4071,11.8737
2015/12/1,-0.3676,-0.7357,0,5.6585,0.9683,,3541623689,5682682467,5647404435,366.8276,49.7426,-10.7877,5.8602,4.7756,-85.3529,7.434,3.382,11.8737
2015/12/2,-0.984,2.7174,0,4.8194,1.0761,,3506773764,5837103186,5647404435,363.218,51.0944,-10.7877,5.8025,4.9054,-85.3529,7.3609,3.4739,11.8737
2015/12/3,3.1056,0.4329,0,5.5787,0.9455,,3615679781,5862372031,5647404435,374.498,51.3155,-10.7877,5.9827,4.9266,-85.3529,7.5895,3.489,11.8737
2015/12/4,-2.8916,1.2931,0,5.1628,1.0357,,3511130004,5938178566,5647404435,363.6692,51.9791,-10.7877,5.8098,4.9903,-85.3529,7.37,3.5341,11.8737
2015/12/7,4.0943,2.0331,0,6.4563,1.1667,,3654885947,6058907492,5647404435,378.5589,53.0359,-10.7877,6.0476,5.0918,-85.3529,7.6718,3.6059,11.8737
2015/12/8,-0.4768,-3.1974,0,7.7876,0.9203,,3637460985,5865179680,5647404435,376.7541,51.3401,-10.7877,6.0188,4.929,-85.3529,7.6352,3.4906,11.8737
2015/12/9,2.0359,0.9095,0,8.5599,0.5896,,3711517076,5918525020,5647404435,384.4245,51.8071,-10.7877,6.1413,4.9738,-85.3529,7.7907,3.5224,11.8737
2015/12/10,1.1737,1.7552,0,12.1867,1.0793,,3755079483,6022408049,5647404435,388.9365,52.7164,-10.7877,6.2134,5.0611,-85.3529,7.8821,3.5842,11.8737
2015/12/11,-3.7123,6.8531,0,6.2029,3.4126,,3615679781,6435132516,5647404435,374.498,56.3291,-10.7877,5.9827,5.4079,-85.3529,7.5895,3.8298,11.8737
2015/12/14,0.1205,0.349,0,5.1406,1.8443,,3620036022,6457593712,5647404435,374.9492,56.5257,-10.7877,5.99,5.4268,-85.3529,7.5986,3.8432,11.8737
2015/12/15,7.9422,0,0,12.7277,1.5721,,3907547908,6457593712,5647404435,404.7286,56.5257,-10.7877,6.4657,5.4268,-85.3529,8.2021,3.8432,11.8737
2015/12/16,-0.8919,-1.6522,0,10.2357,1.4233,,3872697982,6350903033,5647404435,401.119,55.5918,-10.7877,6.408,5.3372,-85.3529,8.129,3.7797,11.8737
2015/12/17,4.387,1.5473,0,13.0366,2.1054,,4042591370,6449170764,5647404435,418.7159,56.452,-10.7877,6.6891,5.4197,-85.3529,8.4856,3.8382,11.8737
2015/12/18,-0.1078,-1.6543,0,8.8313,1.812,,4038235129,6342480085,5647404435,418.2647,55.5181,-10.7877,6.6819,5.3301,-85.3529,8.4765,3.7747,11.8737
2015/12/21,0.863,5.135,0,7.5119,4.045,,4073085055,6668167420,5647404435,421.8743,58.369,-10.7877,6.7396,5.6038,-85.3529,8.5496,3.9685,11.8737
2015/12/22,-2.139,0.9684,0,6.9815,2.5589,,3985960241,6732743357,5647404435,412.8503,58.9342,-10.7877,6.5954,5.6581,-85.3529,8.3667,4.007,11.8737
2015/12/23,-2.1858,-0.4587,0,6.6908,2.0031,,3898835427,6701859213,5647404435,403.8262,58.6639,-10.7877,6.4513,5.6321,-85.3529,8.1839,3.9886,11.8737
2015/12/24,-1.3408,-1.8433,0,4.5593,1.3486,,3846560538,6578322638,5647404435,398.4118,57.5825,-10.7877,6.3648,5.5283,-85.3529,8.0741,3.9151,11.8737
2015/12/25,2.265,1.4938,0,4.3968,1.7965,,3933685352,6676590368,5647404435,407.4358,58.4427,-10.7877,6.5089,5.6109,-85.3529,8.257,3.9736,11.8737
2015/12/28,-4.5404,-3.196,0,5.6339,1.869,,3755079483,6463209011,5647404435,388.9365,56.5749,-10.7877,6.2134,5.4315,-85.3529,7.8821,3.8466,11.8737
2015/12/29,1.3921,0.6082,0,3.3944,1.0738,,3807354372,6502516103,5647404435,394.351,56.919,-10.7877,6.2999,5.4646,-85.3529,7.9918,3.87,11.8737
2015/12/30,2.6316,0.6045,0,4.7302,1.0218,,3907547908,6541823195,5647404435,404.7286,57.263,-10.7877,6.4657,5.4976,-85.3529,8.2021,3.8933,11.8737
2015/12/31,-0.3344,-1.2876,0,4.1452,1.1064,,3894479186,6459069346,5695990147,403.375,56.5257,-10.7877,6.4441,5.4268,-85.3529,8.1747,3.8432,11.8737
2016/1/4,-9.9553,-9.9565,0,3.7237,1.0744,,3506773764,5815970702,5695990147,-126.9418,48.714,112.4835,6.0785,4.6421,380.9296,8.0509,3.4472,19.5839
2016/1/5,-4.9689,-1.014,0,4.8534,1.4835,,3332524136,5756996591,5695990147,-120.6341,48.2201,112.4835,5.7764,4.595,380.9296,7.6508,3.4122,19.5839
2016/1/6,2.2222,2.3902,0,3.884,1.0071,,3406580227,5894602851,5695990147,-123.3149,49.3727,112.4835,5.9048,4.7049,380.9296,7.8209,3.4938,19.5839
2016/1/7,-9.9744,-8.4802,0,1.3174,0.3723,,3066793453,5394727049,5695990147,-111.0149,45.1857,112.4835,5.3158,4.3059,380.9296,7.0408,3.1975,19.5839
2016/1/8,-0.2841,2.0302,0,4.785,1.606,,3058080971,5504250399,5695990147,-110.6995,46.1031,112.4835,5.3007,4.3933,380.9296,7.0208,3.2624,19.5839
2016/1/11,-9.9715,-6.5306,0,3.9962,1.7192,,2753144122,5144789149,5695990147,-99.6611,43.0923,112.4835,4.7722,4.1064,380.9296,6.3207,3.0493,19.5839
2016/1/12,0.7911,1.4192,-4.9892,2.4919,1.0856,0.0747,2774925326,5217804715,5411808426,-100.4496,43.7039,106.8716,4.8099,4.1647,361.9245,6.3707,3.0926,18.6068
2016/1/13,-5.8085,-2.2067,-5.0228,2.6749,0.9299,0.0334,2613744420,5102664783,5139982432,-94.615,42.7395,101.5036,4.5305,4.0728,343.7456,6.0007,3.0244,17.6722
2016/1/14,3.1667,2.0363,-5.0481,3.2855,1.095,0.0814,2696512993,5206571551,4880512165,-97.6111,43.6098,96.3796,4.674,4.1557,326.3931,6.1907,3.086,16.7801
2016/1/15,-5.1696,-2.6969,-4.9367,2.3624,0.8558,0.5746,2557113291,5066157000,4639575489,-92.565,42.4337,91.6216,4.4324,4.0436,310.28,5.8706,3.0027,15.9517
2016/1/18,2.5554,1.5521,-5.0599,2.3855,0.7261,0.1317,2622456901,5144789149,4404816676,-94.9304,43.0923,86.9856,4.5456,4.1064,294.5801,6.0207,3.0493,15.1446
2016/1/19,3.3223,2.893,-5.0491,3.0302,1.1496,1.1671,2709581715,5293628573,4182413590,-98.0842,44.339,82.5937,4.6967,4.2252,279.7065,6.2207,3.1376,14.3799
2016/1/20,-0.4823,-1.9098,-5.0222,2.8488,0.8831,15.8633,2696512993,5192530096,3972366231,-97.6111,43.4922,78.4457,4.674,4.1445,265.6592,6.1907,3.0776,13.6578
2016/1/21,-3.8772,-2.7042,-3.577,2.6244,0.8147,9.156,2591963217,5052115545,3830275370,-93.8265,42.3161,75.6397,4.4928,4.0324,256.1566,5.9506,2.9944,13.1692
2016/1/22,2.8571,1.2785,5,2.4275,0.6981,9.7921,2666019308,5116706238,4021789139,-96.5073,42.8571,79.4217,4.6212,4.084,268.9644,6.1207,3.0327,13.8277
2016/1/25,1.9608,0.9879,-2.9186,2.4541,0.5782,8.3615,2718294197,5167255477,3904409732,-98.3996,43.2805,77.1037,4.7118,4.1243,261.1144,6.2407,3.0627,13.4241
2016/1/26,-9.9359,-4.4022,-5.0633,2.9273,1.1234,4.7421,2448207273,4939783904,3706718100,-88.6227,41.3752,73.1997,4.2436,3.9428,247.8935,5.6206,2.9278,12.7444
2016/1/27,-3.2028,-0.398,-5,2.8367,1.2467,2.9792,2369794941,4920125867,3521382195,-85.7842,41.2105,69.5397,4.1077,3.9271,235.4988,5.4406,2.9162,12.1072
2016/1/28,-6.25,-1.8265,-4.9123,1.9841,0.4799,3.7891,2221682757,4830260554,3348402017,-80.4227,40.4578,66.1237,3.851,3.8553,223.9304,5.1006,2.8629,11.5124
2016/1/29,3.7255,3.9535,-2.583,2.1318,0.9493,7.0616,2304451330,5021224344,3261911928,-83.4189,42.0573,64.4157,3.9944,4.0078,218.1462,5.2906,2.9761,11.2151
2016/2/1,-1.3233,-1.4541,1.3258,1.6551,0.5616,4.907,2273957645,4948208777,3305156973,-82.315,41.4458,65.2697,3.9416,3.9495,221.0383,5.2206,2.9328,11.3638
2016/2/2,4.2146,2.4972,3.5514,2.0731,0.5923,4.2908,2369794941,5071773582,3422536379,-85.7842,42.4807,67.5877,4.1077,4.0481,228.8883,5.4406,3.0061,11.7673
2016/2/3,1.4706,0.9413,-1.444,2.7778,0.452,2.6687,2404644866,5119514529,3373113471,-87.0458,42.8806,66.6117,4.1681,4.0862,225.5831,5.5206,3.0344,11.5974
2016/2/4,2.3551,1.5359,0.9158,2.6582,0.8236,3.0558,2461275996,5198146678,3404002789,-89.0958,43.5392,67.2217,4.2663,4.149,227.6488,5.6506,3.081,11.7036
2016/2/5,-1.4159,-1.5127,5.0817,1.9285,0.5608,4.7862,2426426070,5119514529,3576982967,-87.8342,42.8806,70.6377,4.2059,4.0862,239.2172,5.5706,3.0344,12.2984
2016/2/15,-0.7181,-0.6583,-1.209,1.6842,0.5291,3.8656,2409001107,5085815037,3533737922,-87.2035,42.5983,69.7837,4.1756,4.0593,236.3251,5.5306,3.0144,12.1497
2016/2/16,4.7016,3.0922,2.0979,2.5169,0.7588,4.2541,2522263365,5243079334,3607872284,-91.3035,43.9156,71.2477,4.372,4.1848,241.283,5.7906,3.1076,12.4046
2016/2/17,1.3817,-0.0536,-1.0274,2.54,0.6771,3.3828,2557113291,5240271043,3570805103,-92.565,43.892,70.5157,4.4324,4.1826,238.804,5.8706,3.1059,12.2771
2016/2/18,0.1704,-0.5895,-1.5571,3.2048,0.7412,3.1776,2561469532,5209379842,3515204332,-92.7227,43.6333,69.4177,4.4399,4.1579,235.0856,5.8806,3.0876,12.0859
2016/2/19,3.9116,0,-1.9332,5.617,0.6135,3.2818,2661663068,5209379842,3447247833,-96.3496,43.6333,68.0757,4.6136,4.1579,230.5409,6.1107,3.0876,11.8523
2016/2/22,1.3093,1.5633,2.1505,3.521,1.0502,3.5181,2696512993,5290820282,3521382195,-97.6111,44.3154,69.5397,4.674,4.2229,235.4988,6.1907,3.1359,12.1072
2016/2/23,3.3926,-1.0085,5.0877,4.1164,0.7441,4.7473,2787994048,5237462752,3700540237,-100.9226,43.8685,73.0777,4.8326,4.1804,247.4803,6.4007,3.1043,12.7232
2016/2/24,2.6563,1.126,0.5008,5.6948,0.9039,5.8051,2862050140,5296436864,3719073827,-103.6034,44.3625,73.4437,4.9609,4.2274,248.7198,6.5707,3.1392,12.7869
2016/2/25,-10.0457,-5.5673,-4.9834,5.6299,1.1691,3.3621,2574538254,5001566307,3533737922,-93.1957,41.8927,69.7837,4.4626,3.9921,236.3251,5.9106,2.9645,12.1497
2016/2/26,2.8765,3.2566,-4.3706,3.8056,0.9661,3.9682,2648594346,5164447186,3379291335,-95.8765,43.2569,66.7337,4.5909,4.1221,225.9962,6.0807,3.061,11.6186
2016/2/29,-8.7171,-3.4802,0,2.8956,0.8369,,2417713589,4984716561,3379291335,-87.5189,41.7515,66.7337,4.1907,3.9786,225.9962,5.5506,2.9545,11.6186
2016/3/1,2.8829,0.8451,0,2.2131,0.8098,,2487413440,5026840926,3379291335,-90.0419,42.1044,66.7337,4.3116,4.0122,225.9962,5.7106,2.9794,11.6186
2016/3/2,5.7793,4.3017,0,3.4548,1.4084,,2631169383,5243079334,3379291335,-95.2457,43.9156,66.7337,4.5607,4.1848,225.9962,6.0407,3.1076,11.6186
2016/3/3,2.649,-1.0177,0,4.5357,1.0698,,2700869234,5189721805,3379291335,-97.7688,43.4686,66.7337,4.6816,4.1423,225.9962,6.2007,3.076,11.6186
2016/3/4,-5.1613,-1.2446,0,3.6135,1.0932,,2561469532,5125131112,3379291335,-92.7227,42.9276,66.7337,4.4399,4.0907,225.9962,5.8806,3.0377,11.6186
2016/3/7,4.5918,2.4658,0,2.8974,1.1088,,2679088031,5251504207,3379291335,-96.9803,43.9861,66.7337,4.6438,4.1916,225.9962,6.1507,3.1126,11.6186
2016/3/8,2.2764,-1.123,0,5.0064,1.0755,,2740075400,5192530096,3379291335,-99.188,43.4922,66.7337,4.7495,4.1445,225.9962,6.2907,3.0776,11.6186
2016/3/9,-1.9078,-3.245,0,2.9848,1.0261,,2687800512,5024032635,3379291335,-97.2957,42.0808,66.7337,4.6589,4.01,225.9962,6.1707,2.9778,11.6186
2016/3/10,-4.8622,-1.2856,0,2.9571,0.808,,2557113291,4959441941,3379291335,-92.565,41.5398,66.7337,4.4324,3.9585,225.9962,5.8706,2.9395,11.6186
2016/3/11,0.1704,-0.453,0,2.2501,0.8485,,2561469532,4936975613,3379291335,-92.7227,41.3517,66.7337,4.4399,3.9405,225.9962,5.8806,2.9262,11.6186
2016/3/14,3.4014,2.3322,0,2.32,1.0938,,2648594346,5052115545,3379291335,-95.8765,42.3161,66.7337,4.5909,4.0324,225.9962,6.0807,2.9944,11.6186
2016/3/15,-0.6579,-1.0561,0,1.7982,0.8412,,2631169383,4998758016,3379291335,-95.2457,41.8691,66.7337,4.5607,3.9898,225.9962,6.0407,2.9628,11.6186
2016/3/16,-0.1656,-1.6292,0,3.656,0.9671,,2626813142,4917317576,3379291335,-95.088,41.187,66.7337,4.5532,3.9248,225.9962,6.0307,2.9145,11.6186
2016/3/17,2.4876,2.3415,0,2.7259,1.015,,2692156753,5032457508,3379291335,-97.4534,42.1514,66.7337,4.6665,4.0167,225.9962,6.1807,2.9828,11.6186
2016/3/18,10.0324,2.6786,0,11.8219,1.6478,,2962243676,5167255477,3379291335,-107.2303,43.2805,66.7337,5.1346,4.1243,225.9962,6.8007,3.0627,11.6186
2016/3/21,2.5,1.5217,0,11.7738,1.5421,,3036299768,5245887625,3379291335,-109.9111,43.9391,66.7337,5.263,4.1871,225.9962,6.9708,3.1093,11.6186
2016/3/22,-1.8651,-0.5353,0,6.9405,1.275,,2979668639,5217804715,3379291335,-107.8611,43.7039,66.7337,5.1648,4.1647,225.9962,6.8407,3.0926,11.6186
2016/3/23,0,0.2153,0,4.165,1.0925,,2979668639,5229037879,3379291335,-107.8611,43.798,66.7337,5.1648,4.1736,225.9962,6.8407,3.0993,11.6186
2016/3/24,-3.5088,-1.2889,0,4.5088,0.941,,2875118862,5161638895,3379291335,-104.0765,43.2334,66.7337,4.9836,4.1198,225.9962,6.6007,3.0593,11.6186
2016/3/25,1.8182,4.1893,0,3.1815,1.707,,2927393750,5377877303,3379291335,-105.9688,45.0446,66.7337,5.0742,4.2924,225.9962,6.7207,3.1875,11.6186
2016/3/28,-1.3393,-1.4099,0,4.3643,1.561,,2888187584,5302053446,3379291335,-104.5495,44.4095,66.7337,5.0062,4.2319,225.9962,6.6307,3.1426,11.6186
2016/3/29,-2.8658,-2.7542,0,2.9279,1.1594,,2805419011,5156022313,3379291335,-101.5534,43.1864,66.7337,4.8628,4.1154,225.9962,6.4407,3.056,11.6186
2016/3/30,3.4161,2.2876,0,2.7961,1.0042,,2901256306,5273970536,3379291335,-105.0226,44.1743,66.7337,5.0289,4.2095,225.9962,6.6607,3.1259,11.6186
2016/3/31,3.3033,0.3195,0,5.0121,1.1458,,2997093602,5290820282,3379291335,-108.4918,44.3154,66.7337,5.195,4.2229,225.9962,6.8807,3.1359,11.6186
2016/4/1,-1.1628,-0.7431,0,2.9883,0.7045,,2962243676,5251504207,3379291335,-107.2303,43.9861,66.7337,5.1346,4.1916,225.9962,6.8007,3.1126,11.6186
2016/4/5,3.8235,2.0856,0,4.7311,1.4388,,3075505934,5361027557,3379291335,-111.3303,44.9035,66.7337,5.3309,4.279,225.9962,7.0608,3.1775,11.6186
2016/4/6,1.8414,0.1572,0,6.0196,0.9821,,3132137063,5369452430,3379291335,-113.3803,44.9741,66.7337,5.4291,4.2857,225.9962,7.1908,3.1825,11.6186
2016/4/7,-1.3908,-0.6276,0,4.8988,1.0488,,3088574656,5335752938,3379291335,-111.8034,44.6918,66.7337,5.3536,4.2588,225.9962,7.0908,3.1625,11.6186
2016/4/8,-1.6925,5.7368,0,2.9425,3.8489,,3036299768,5641856659,3379291335,-109.9111,47.2557,66.7337,5.263,4.5031,225.9962,6.9708,3.344,11.6186
2016/4/11,5.3085,-0.896,0,6.2294,2.7215,,3197480674,5591307421,3379291335,-115.7457,46.8323,66.7337,5.5424,4.4628,225.9962,7.3408,3.314,11.6186
2016/4/12,1.4986,-2.4611,0,5.6576,1.7582,,3245399322,5453701161,3379291335,-117.4803,45.6797,66.7337,5.6254,4.353,225.9962,7.4508,3.2324,11.6186
2016/4/13,0.8054,1.1843,0,5.3929,1.3918,,3271536766,5518291854,3379291335,-118.4264,46.2207,66.7337,5.6707,4.4045,225.9962,7.5108,3.2707,11.6186
2016/4/14,3.0626,0.5598,0,6.6223,0.9021,,3371730302,5549183056,3379291335,-122.0533,46.4795,66.7337,5.8444,4.4292,225.9962,7.7408,3.289,11.6186
2016/4/15,1.1628,-0.4555,0,5.06,0.7891,,3410936468,5523908436,3379291335,-123.4725,46.2678,66.7337,5.9124,4.409,225.9962,7.8309,3.274,11.6186
2016/4/18,1.4049,-1.7794,0,5.9098,0.8922,,3458855116,5425618251,3379291335,-125.2071,45.4445,66.7337,5.9954,4.3305,225.9962,7.9409,3.2158,11.6186
2016/4/19,3.9043,0.4141,0,8.832,0.602,,3593898578,5448084579,3379291335,-130.0956,45.6327,66.7337,6.2295,4.3485,225.9962,8.2509,3.2291,11.6186
2016/4/20,-2.1818,-3.7113,0,8.3275,1.6422,,3515486245,5245887625,3379291335,-127.2571,43.9391,66.7337,6.0936,4.1871,225.9962,8.0709,3.1093,11.6186
2016/4/21,-4.2131,2.9979,0,5.4158,1.3058,,3367374061,5403151922,3379291335,-121.8956,45.2563,66.7337,5.8368,4.3126,225.9962,7.7308,3.2025,11.6186
2016/4/22,-0.7762,2.4428,0,3.8537,2.1722,,3341236617,5535141600,3379291335,-120.9495,46.3618,66.7337,5.7915,4.418,225.9962,7.6708,3.2807,11.6186
2016/4/25,4.4329,-2.8919,0,4.6418,1.0547,,3489348801,5375069012,3379291335,-126.311,45.0211,66.7337,6.0483,4.2902,225.9962,8.0109,3.1858,11.6186
2016/4/26,0.7491,0.7315,0,2.2597,0.6649,,3515486245,5414385087,3379291335,-127.2571,45.3504,66.7337,6.0936,4.3216,225.9962,8.0709,3.2091,11.6186
2016/4/27,1.7348,-1.2448,0,5.0919,0.7349,,3576473615,5346986102,3379291335,-129.4648,44.7859,66.7337,6.1993,4.2678,225.9962,8.2109,3.1692,11.6186
2016/4/28,-2.1924,-0.9454,0,4.3667,0.6711,,3498061282,5296436864,3379291335,-126.6264,44.3625,66.7337,6.0634,4.2274,225.9962,8.0309,3.1392,11.6186
2016/4/29,-0.2491,0.5302,0,1.7685,0.4471,,3489348801,5324519774,3379291335,-126.311,44.5977,66.7337,6.0483,4.2498,225.9962,8.0109,3.1559,11.6186
2016/5/3,2.2472,2.4789,0,3.0365,1.0274,,3567761133,5456509452,3379291335,-129.1494,45.7032,66.7337,6.1842,4.3552,225.9962,8.1909,3.2341,11.6186
2016/5/4,0.7326,-0.4632,0,3.6296,0.7271,,3593898578,5431234833,3379291335,-130.0956,45.4915,66.7337,6.2295,4.335,225.9962,8.2509,3.2191,11.6186
2016/5/5,-0.2424,0.5688,0,2.1128,0.6221,,3585186096,5462126034,3379291335,-129.7802,45.7503,66.7337,6.2144,4.3597,225.9962,8.2309,3.2374,11.6186
2016/5/6,-4.9818,-3.3933,0,3.9246,1.0537,,3406580227,5276778827,3379291335,-123.3149,44.1978,66.7337,5.9048,4.2117,225.9962,7.8209,3.1276,11.6186
2016/5/9,-1.7903,-2.182,0,4.4246,0.7199,,3345592858,5161638895,3379291335,-121.1072,43.2334,66.7337,5.7991,4.1198,225.9962,7.6808,3.0593,11.6186
2016/5/10,-2.7344,0.1088,0,3.7338,0.4618,,3254111803,5167255477,3379291335,-117.7956,43.2805,66.7337,5.6405,4.1243,225.9962,7.4708,3.0627,11.6186
2016/5/11,-4.1499,0.9783,0,3.1122,0.8002,,3119068341,5217804715,3379291335,-112.9072,43.7039,66.7337,5.4064,4.1647,225.9962,7.1608,3.0926,11.6186
2016/5/12,-5.8659,-0.4306,0,3.4525,0.6503,,2936106232,5195338387,3379291335,-106.2842,43.5157,66.7337,5.0893,4.1467,225.9962,6.7407,3.0793,11.6186
2016/5/13,-1.7804,0.8108,0,2.6606,0.4808,,2883831343,5237462752,3379291335,-104.3919,43.8685,66.7337,4.9987,4.1804,225.9962,6.6207,3.1043,11.6186
2016/5/16,4.2296,0.8043,0,3.1457,0.6263,,3005806083,5279587118,3379291335,-108.8072,44.2213,66.7337,5.2101,4.214,225.9962,6.9008,3.1292,11.6186
2016/5/17,1.7391,5.7447,0,2.5276,2.1148,,3058080971,5582882548,3379291335,-110.6995,46.7617,66.7337,5.3007,4.4561,225.9962,7.0208,3.309,11.6186
2016/5/18,0.7123,-3.2193,0,2.9773,2.0959,,3079862175,5403151922,3379291335,-111.488,45.2563,66.7337,5.3385,4.3126,225.9962,7.0708,3.2025,11.6186
2016/5/19,-1.5559,-0.4158,0,2.2728,1.0002,,3031943527,5380685594,3379291335,-109.7534,45.0681,66.7337,5.2554,4.2947,225.9962,6.9608,3.1892,11.6186
2016/5/20,-0.2874,0.5219,0,1.2282,0.756,,3023231046,5408768505,3379291335,-109.438,45.3034,66.7337,5.2403,4.3171,225.9962,6.9408,3.2058,11.6186
2016/5/23,2.3055,0.2077,0,2.2431,0.6882,,3092930897,5420001669,3379291335,-111.9611,45.3974,66.7337,5.3611,4.3261,225.9962,7.1008,3.2125,11.6186
2016/5/24,-2.8169,-0.0518,0,1.4723,0.6843,,3005806083,5417193378,3379291335,-108.8072,45.3739,66.7337,5.2101,4.3238,225.9962,6.9008,3.2108,11.6186
2016/5/25,-0.8696,-1.0886,0,0.9764,0.6844,,2979668639,5358219266,3379291335,-107.8611,44.88,66.7337,5.1648,4.2767,225.9962,6.8407,3.1758,11.6186
2016/5/26,-0.1462,-0.9434,0,1.2968,0.7979,,2975312398,5307670028,3379291335,-107.7034,44.4566,66.7337,5.1573,4.2364,225.9962,6.8307,3.1459,11.6186
2016/5/27,0.1464,0.4233,0,1.154,0.494,,2979668639,5330136356,3379291335,-107.8611,44.6447,66.7337,5.1648,4.2543,225.9962,6.8407,3.1592,11.6186
2016/5/30,-0.4386,-0.5269,0,0.9955,0.3632,,2966599917,5302053446,3379291335,-107.388,44.4095,66.7337,5.1422,4.2319,225.9962,6.8107,3.1426,11.6186
2016/5/31,4.1116,2.8072,0,2.1164,1.1917,,3088574656,5450892870,3379291335,-111.8034,45.6562,66.7337,5.3536,4.3507,225.9962,7.0908,3.2308,11.6186
2016/6/1,0.2821,1.0304,0,2.3159,1.3915,,3097287138,5507058690,3379291335,-112.1187,46.1266,66.7337,5.3687,4.3955,225.9962,7.1108,3.2641,11.6186
2016/6/2,2.1097,0.4589,0,2.1735,0.9689,,3162630748,5532333309,3379291335,-114.4841,46.3383,66.7337,5.482,4.4157,225.9962,7.2608,3.279,11.6186
2016/6/3,-0.1377,0.1015,0,1.6083,1.2771,,3158274508,5537949891,3379291335,-114.3264,46.3854,66.7337,5.4744,4.4202,225.9962,7.2508,3.2824,11.6186
2016/6/6,-0.9655,-0.1521,0,1.5586,0.9216,,3127780823,5529525018,3379291335,-113.2226,46.3148,66.7337,5.4215,4.4135,225.9962,7.1808,3.2774,11.6186
2016/6/7,0.1393,0.5079,0,0.9677,0.7317,,3132137063,5557607929,3379291335,-113.3803,46.55,66.7337,5.4291,4.4359,225.9962,7.1908,3.294,11.6186
2016/6/8,0,0.8176,0,1.387,1.0367,,3132137063,5540758182,3379291335,-113.3803,46.4089,66.7337,5.4291,4.4224,225.9962,7.1908,3.284,11.6186
2016/6/13,-5.4242,-5.7273,0,1.5545,1.2078,,2962243676,5223421297,3379291335,-107.2303,43.7509,66.7337,5.1346,4.1692,225.9962,6.8007,3.0959,11.6186
2016/6/14,-0.5882,0.2688,0,1.078,0.6631,,2944818713,5237462752,3379291335,-106.5995,43.8685,66.7337,5.1044,4.1804,225.9962,6.7607,3.1043,11.6186
2016/6/15,3.5503,1.8767,0,1.4733,0.95,,3049368490,5335752938,3379291335,-110.3841,44.6918,66.7337,5.2856,4.2588,225.9962,7.0008,3.1625,11.6186
2016/6/16,2.7143,-0.8947,0,3.3212,0.6511,,3132137063,5288011991,3379291335,-113.3803,44.2919,66.7337,5.4291,4.2207,225.9962,7.1908,3.1342,11.6186
2016/6/17,3.7552,0.7435,0,6.0177,0.6209,,3249755562,5327328065,3379291335,-117.638,44.6212,66.7337,5.633,4.2521,225.9962,7.4608,3.1575,11.6186
2016/6/20,-4.1555,0.1581,0,4.5706,0.4957,,3114712101,5335752938,3379291335,-112.7495,44.6918,66.7337,5.3989,4.2588,225.9962,7.1508,3.1625,11.6186
2016/6/21,-2.6573,-0.3684,0,3.059,0.6785,,3031943527,5316094901,3379291335,-109.7534,44.5271,66.7337,5.2554,4.2431,225.9962,6.9608,3.1509,11.6186
2016/6/22,1.5805,0.7924,0,1.2496,0.584,,3079862175,5358219266,3379291335,-111.488,44.88,66.7337,5.3385,4.2767,225.9962,7.0708,3.1758,11.6186
2016/6/23,-0.7072,1.0482,0,1.3814,1.0369,,3058080971,5414385087,3379291335,-110.6995,45.3504,66.7337,5.3007,4.3216,225.9962,7.0208,3.2091,11.6186
2016/6/24,-1.4245,-1.1411,0,1.632,1.5771,,3014518564,5352602684,3379291335,-109.1226,44.8329,66.7337,5.2252,4.2723,225.9962,6.9208,3.1725,11.6186
2016/6/27,2.3121,1.5215,0,1.4778,1.1513,,3084218416,5434043124,3379291335,-111.6457,45.5151,66.7337,5.346,4.3373,225.9962,7.0808,3.2208,11.6186
2016/6/28,0.9887,1.4987,0,1.747,1.0926,,3114712101,5515483563,3379291335,-112.7495,46.1972,66.7337,5.3989,4.4023,225.9962,7.1508,3.2691,11.6186
2016/6/29,-0.6993,-0.6619,0,1.8956,0.7108,,3092930897,5478975780,3379291335,-111.9611,45.8914,66.7337,5.3611,4.3731,225.9962,7.1008,3.2474,11.6186
2016/6/30,1.2676,0.41,0,1.9803,0.6009,,3129386888,5510372699,3380894318,-113.3803,46.0796,66.7337,5.4291,4.3911,225.9962,7.1908,3.2607,11.6186
2016/7/1,-0.6954,-0.1531,0,1.2071,0.7636,,3107624810,5501934150,3380894318,-112.5918,46.009,66.7337,5.3913,4.3843,225.9962,7.1408,3.2557,11.6186
2016/7/4,1.1204,1.0225,0,2.1408,1.173,,3142444135,5558191146,3380894318,-113.8534,46.4795,66.7337,5.4517,4.4292,225.9962,7.2208,3.289,11.6186
2016/7/5,0.554,-0.0506,0,2.0759,0.687,,3159853798,5555378296,3380894318,-114.4841,46.4559,66.7337,5.482,4.4269,225.9962,7.2608,3.2874,11.6186
