ÈÕÆÚ,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH,000428.SZ,000610.SZ,000613.SZ,200613.SZ,600258.SH,600754.SH,601007.SH,900934.SH
2015/10/13,-0.3817,2.7872,2.9552,1.7391,0,0,3.2591,0,3.0743,8.9373,5.5297,0.2635,,,6.6847,,5627892758,2374141405,2819089440,2819089440,4292470000,12706109423,3897000000,12706109423,-56.9517,-138.1098,1570.7215,694.1483,38.1644,46.9167,97.7859,25.8546,3.6538,6.6167,46.5825,20.5862,3.7464,2.6275,2.8605,1.448,3.7172,4.1227,194.6468,86.0202,1.5382,7.846,6.36,4.3237
2015/10/14,-4.0868,-3.862,5.0926,-0.5128,0,0,-0.8468,0,2.7745,6.9944,8.2891,0.1303,,,6.0462,,5397889478,2282453117,2962654180,2962654180,4292470000,12706109423,3864000000,12706109423,-54.6242,-132.7761,1650.7119,692.5354,38.1644,46.9167,96.9578,25.9269,3.5045,6.3611,48.9548,20.5384,3.7464,2.6275,2.8363,1.452,3.5653,3.9635,204.5593,85.8203,1.5382,7.846,6.3061,4.3358
2015/10/15,3.5952,3.5897,2.0264,1.0309,0,0,3.3385,0,2.8823,7.1644,9.2596,0.1589,,,6.0985,,5591954745,2364387332,3022690344,3022690344,4292470000,12706109423,3993000000,12706109423,-56.588,-137.5424,1684.1625,699.6065,38.1644,46.9167,100.1948,25.9245,3.6305,6.5895,49.9468,20.7481,3.7464,2.6275,2.931,1.4519,3.6934,4.1058,208.7046,86.6966,1.5382,7.846,6.5166,4.3354
2015/10/16,0.8997,1.1551,3.1952,2.381,0,0,0.3757,0,2.6958,6.9566,8.881,0.456,,,5.4453,,5642267963,2391698736,3119270260,3119270260,4292470000,12706109423,4008000000,12706109423,-57.0972,-139.1312,1737.9742,716.6403,38.1644,46.9167,100.5712,25.9384,3.6632,6.6656,51.5427,21.2532,3.7464,2.6275,2.942,1.4527,3.7267,4.1532,215.373,88.8074,1.5382,7.846,6.5411,4.3378
2015/10/19,2.293,2.6101,-1.5063,4.485,0,9.9965,5.2395,10.0162,3.6509,9.3147,6.9774,0.7096,,0.072,9.4247,0.0975,5771644808,2454124805,3072285436,3072285436,4292470000,13976273125,4218000000,13976273125,-58.4064,-142.7627,1711.7956,749.8614,38.1644,51.6068,105.8406,28.5774,3.7472,6.8396,50.7663,22.2385,3.7464,2.8902,3.0961,1.6004,3.8121,4.2616,212.1289,92.9242,1.5382,8.6304,6.8838,4.7791
2015/10/20,0.4981,-0.9539,0.4248,3.0207,0,10.016,0.2134,9.9853,2.7441,5.7861,4.9445,0.3732,,0.0271,6.0891,0.0986,5800395218,2430715029,3085336776,3085336776,4292470000,15376136641,4227000000,15376136641,-58.6973,-141.4009,1719.0674,773.5678,38.1644,56.7757,106.0665,31.4739,3.7658,6.7744,50.982,22.9415,3.7464,3.1797,3.1027,1.7627,3.8311,4.221,213.0301,95.862,1.5382,9.4948,6.8985,5.2635
2015/10/21,-7.4349,-4.6549,-5.6684,-4.6296,0,10.0058,-8.3747,6.6088,4.2377,6.3709,9.7971,0.5377,,0.2185,6.2696,4.1274,5369139068,2317567780,2910448820,2910448820,4292470000,16914644787,3873000000,16914644787,-54.3332,-134.8188,1621.6245,736.1186,38.1644,62.4566,97.1837,33.4796,3.4858,6.459,48.0922,21.8309,3.7464,3.4978,2.8429,1.875,3.5463,4.0245,200.9548,91.2212,1.5382,10.4448,6.3208,5.5989
2015/10/22,2.5435,2.0202,10.0448,5.0162,0,0,9.9923,0,2.528,4.5194,11.2295,0.5517,,,9.5255,,5505703515,2364387332,3202798836,3202798836,4292470000,16914644787,4260000000,16914644787,-55.7152,-137.5424,1784.5141,773.3268,38.1644,62.4566,106.8945,33.4923,3.5745,6.5895,52.9229,22.9344,3.7464,3.4978,3.127,1.8757,3.6365,4.1058,221.1404,95.8321,1.5382,10.4448,6.9524,5.601
2015/10/23,2.8721,4.3729,1.2225,0,0,0,6.6901,0,3.2484,12.0527,10.2615,0.3903,,,14.5967,,5663830770,2467780507,3241952856,3241952856,4292470000,16914644787,4545000000,16914644787,-57.3154,-143.557,1806.3297,774.535,38.1644,62.4566,114.0459,33.544,3.6772,6.8777,53.5699,22.9702,3.7464,3.4978,3.3361,1.8786,3.7409,4.2854,223.8438,95.9818,1.5382,10.4448,7.4175,5.6097
2015/10/26,1.1421,-1.1067,1.9324,-2.0031,0,0,-3.6304,0,3.0542,6.6986,7.141,0.2564,,,8.815,,5728519193,2440469102,3304599288,3304599288,4292470000,16914644787,4380000000,16914644787,-57.97,-141.9683,1841.2346,758.4655,38.1644,62.4566,109.9056,33.5197,3.7192,6.8015,54.6051,22.4936,3.7464,3.4978,3.215,1.8772,3.7836,4.2379,228.1693,93.9905,1.5382,10.4448,7.1482,5.6056
2015/10/27,-2.133,-1.279,2.1327,-0.1572,0,0,0.274,0,2.6589,4.744,6.1397,0.2331,,,7.8023,,5606329950,2409256068,3375076524,3375076524,4292470000,16914644787,4392000000,16914644787,-56.7335,-140.1525,1880.5027,756.6172,38.1644,62.4566,110.2067,33.4907,3.6398,6.7145,55.7696,22.4388,3.7464,3.4978,3.2238,1.8756,3.7029,4.1837,233.0354,93.7614,1.5382,10.4448,7.1678,5.6008
2015/10/28,7.8205,-0.9717,1.1601,-1.5748,0,0,-6.0109,0,7.3956,5.0103,4.8687,0.3203,,,5.7683,,6044773703,2385846292,3414230544,3414230544,4292470000,16914644787,4128000000,16914644787,-61.1703,-138.7907,1902.3182,745.1928,38.1644,62.4566,103.5823,33.5129,3.9245,6.6493,56.4166,22.1,3.7464,3.4978,3.0301,1.8769,3.9925,4.1431,235.7389,92.3457,1.5382,10.4448,6.737,5.6045
2015/10/29,5.2319,1.063,4.7401,1.76,0,0,0.9448,0,5.8238,4.718,10.8991,0.4093,,,3.9539,,6361028213,2411206883,3576067160,3576067160,4292470000,16914644787,4167000000,16914644787,-64.3707,-140.266,1992.4893,759.0297,38.1644,62.4566,104.5609,33.5445,4.1298,6.72,59.0908,22.5104,3.7464,3.4978,3.0587,1.8786,4.2014,4.1871,246.913,94.0604,1.5382,10.4448,6.8006,5.6098
2015/10/30,0.452,6.7961,-1.4599,-1.5723,0,0,0,0,5.2247,12.8449,5.0104,0.2959,,,4.3282,,6389778623,2575075312,3523861800,3523861800,4292470000,16914644787,4167000000,16914644787,-64.6616,-149.7987,1963.4019,745.9117,38.1644,62.4566,104.5609,33.4912,4.1485,7.1767,58.2282,22.1213,3.7464,3.4978,3.0587,1.8756,4.2204,4.4717,243.3085,92.4348,1.5382,10.4448,6.8006,5.6009
2015/11/2,-1.2373,-5.303,-3.6296,-0.639,0,9.9947,-5.8315,-3.0683,3.499,6.441,5.146,0.1478,,1.668,4.8701,2.8874,6310714995,2438518288,3395958668,3395958668,4292470000,18605214784,3924000000,18605214784,-63.8615,-141.8548,1892.1376,737.1652,38.1644,68.6989,98.4634,32.2893,4.0972,6.7961,56.1147,21.8619,3.7464,3.8474,2.8803,1.8083,4.1682,4.2345,234.4773,91.3509,1.5382,11.4888,6.404,5.3998
2015/11/3,-3.6446,0.4,0.6918,0.3215,0,-1.7548,-1.2997,-4.7158,2.7463,4.8226,3.3596,0.2366,,8.5589,3.8972,1.2429,6080711715,2448272361,3419451080,3419451080,4292470000,18278729044,3873000000,18278729044,-61.534,-142.4222,1905.227,741.3505,38.1644,67.4934,97.1837,30.8426,3.9478,6.8233,56.5029,21.9861,3.7464,3.7799,2.8429,1.7273,4.0163,4.2515,236.0993,91.8696,1.5382,11.2871,6.3208,5.1579
2015/11/4,5.4374,4.3825,7.0229,2.5641,0,10.0073,6.0418,7.8983,2.6061,5.8154,5.5735,0.2551,,5.6887,5.6061,1.3043,6411341430,2555567165,3659595736,3659595736,4292470000,20107943670,4107000000,20107943670,-64.8798,-148.6638,2039.0292,760.7225,38.1644,74.2477,103.0554,33.296,4.1625,7.1223,60.471,22.5606,3.7464,4.1582,3.0146,1.8647,4.2346,4.4378,252.6803,94.2702,1.5382,12.4167,6.7027,5.5682
2015/11/5,-1.5695,-0.916,1.2126,0.9375,0,6.2278,5.3324,0.5655,2.677,6.0692,4.8928,0.3055,,6.809,8.8287,1.2278,6310714995,2532157390,3703970292,3703970292,4292470000,21360217742,4326000000,21360217742,-63.8615,-147.302,2063.7535,768.3147,38.1644,78.8717,108.5506,33.5044,4.0972,7.0571,61.2043,22.7857,3.7464,4.4171,3.1754,1.8764,4.1682,4.3971,255.7442,95.211,1.5382,13.19,7.0601,5.603
2015/11/6,2.3918,1.772,7.47,4.3344,0,-0.9003,5.3398,-0.0312,2.4356,6.5504,7.7259,0.5504,,4.3231,9.3912,0.6358,6461654648,2577026126,3980658700,3980658700,4292470000,21167904224,4557000000,21167904224,-65.389,-149.9121,2217.9169,802.5769,38.1644,78.1615,114.347,33.5351,4.1951,7.1821,65.7763,23.8018,3.7464,4.3774,3.345,1.8781,4.2679,4.4751,274.8484,99.4568,1.5382,13.0712,7.4371,5.6082
2015/11/9,1.1123,3.3308,-3.0164,2.819,0,-0.2113,10.0066,-0.1875,3.7692,8.9086,7.1589,0.5657,,3.5612,8.4604,0.6412,6533530673,2662861970,3860586372,3860586372,4292470000,21123180150,5013000000,21123180150,-66.1163,-154.9054,2151.0158,826.6931,38.1644,77.9964,125.7893,33.535,4.2418,7.4213,63.7922,24.5171,3.7464,4.3681,3.6797,1.8781,4.3153,4.6241,266.5579,102.4454,1.5382,13.0436,8.1813,5.6082
2015/11/10,0.8801,-0.2198,-1.9608,0.1443,0,-2.6254,0.2992,-1.2837,2.8459,7.2154,6.3913,0.3385,,3.3822,10.6962,0.5813,6591031493,2657009526,3784888600,3784888600,4292470000,20568601633,5028000000,20568601633,-66.6982,-154.565,2108.839,828.1384,38.1644,75.9487,126.1656,33.117,4.2791,7.405,62.5414,24.5599,3.7464,4.2534,3.6907,1.8547,4.3533,4.614,261.3313,102.6245,1.5382,12.7011,8.2058,5.5383
2015/11/11,-0.1091,9.9853,1.3103,-0.4323,0,1.5221,1.1337,0.6026,2.6122,11.6031,3.639,0.1824,,3.5492,9.1124,0.6409,6583843890,2922320316,3834483692,3834483692,4292470000,20881670151,5085000000,20881670151,-66.6255,-169.9988,2136.4721,824.7193,38.1644,77.1046,127.5959,33.3229,4.2745,8.1444,63.3609,24.4585,3.7464,4.3182,3.7325,1.8662,4.3486,5.0747,264.7556,102.2008,1.5382,12.8945,8.2988,5.5727
2015/11/12,4.3668,0.8011,-3.0633,-0.7236,0,0.9638,-4.9558,-0.4098,3.5286,11.5906,3.9728,0.0684,,3.1888,11.452,0.3647,6871347990,2945730091,3717021632,3717021632,4292470000,21082928484,4833000000,21082928484,-69.5349,-171.3606,2071.0254,819.061,38.1644,77.8478,121.2726,33.1936,4.4611,8.2097,61.4199,24.2907,3.7464,4.3598,3.5475,1.859,4.5385,5.1153,256.6454,101.4996,1.5382,13.0187,7.8875,5.5511
2015/11/13,-3.2427,-3.9073,-1.6854,-0.4373,0,9.9915,-3.2278,3.862,3.6473,5.3327,4.0445,0.1986,,5.9838,6.3335,1.4479,6648532313,2830632028,3654375200,3654375200,4292470000,23189432369,4677000000,23189432369,-67.2801,-164.665,2036.1205,815.8665,38.1644,85.626,117.3581,34.4902,4.3165,7.8889,60.3848,24.196,3.7464,4.7954,3.433,1.9316,4.3913,4.9155,252.3199,101.1037,1.5382,14.3195,7.6329,5.7679
2015/11/16,-1.6216,2.3432,-0.5,1.1713,0,-0.9643,3.2072,-1.6458,4.1718,4.5496,4.4662,0.1434,,5.1975,5.4054,0.6227,6540718275,2896959726,3636103324,3636103324,4292470000,22965811999,4827000000,22965811999,-93.809,-168.5235,2025.9398,826.5986,38.1644,84.8002,121.122,33.9731,6.0185,8.0738,60.0828,24.5142,3.7464,4.7492,3.5431,1.9026,6.1228,5.0306,251.0583,102.4337,1.5382,14.1814,7.8777,5.6814
2015/11/17,-1.4286,-3.0303,2.369,0.2894,0,8.296,-2.2996,1.2705,3.3524,5.4633,4.1956,0.3451,,6.5071,5.9869,1.4255,6447279443,2809173067,3722242168,3722242168,4292470000,24871057551,4716000000,24871057551,-92.4689,-163.4167,2073.9341,828.86,38.1644,91.8353,118.3368,34.3994,5.9325,7.8291,61.5062,24.5813,3.7464,5.1432,3.4617,1.9265,6.0353,4.8782,257.0058,102.7139,1.5382,15.3579,7.6966,5.7527
2015/11/18,0.3344,-3.8194,0.2805,-0.4329,0,-3.075,-2.2901,-1.8972,1.8976,3.3012,2.7716,0.1083,,6.0776,3.3318,0.7064,6468842250,2701878263,3732683240,3732683240,4292470000,24106275886,4608000000,24106275886,-92.7782,-157.1751,2079.7516,825.9844,38.1644,89.0114,115.6268,33.7764,5.9524,7.5301,61.6787,24.496,3.7464,4.985,3.3824,1.8916,6.0555,4.6919,257.7267,102.3575,1.5382,14.8857,7.5203,5.6485
2015/11/19,1.3333,3.0325,0.979,1.3043,0,1.0204,4.362,0.6238,1.7384,2.6663,2.1574,0.2851,,3.7198,3.7294,0.557,6555093480,2783812477,3769226992,3769226992,4292470000,24352258293,4809000000,24352258293,-94.0152,-161.9414,2100.1128,836.7378,38.1644,89.9196,120.6704,33.9845,6.0317,7.7584,62.2826,24.8149,3.7464,5.0359,3.5299,1.9033,6.1363,4.8341,260.2499,103.6901,1.5382,15.0376,7.8484,5.6833
2015/11/20,-0.7675,1.9622,-0.6925,-0.4292,0,-2.5895,-0.8734,0.279,2.0699,4.3205,2.7652,0.1402,,3.9796,5.4121,0.4664,6504780263,2838435287,3743124312,3743124312,4292470000,23721648850,4767000000,23721648850,-93.2936,-165.119,2085.5691,833.0353,38.1644,87.5911,119.6165,34.0734,5.9854,7.9107,61.8513,24.7051,3.7464,4.9055,3.4991,1.9082,6.0892,4.929,258.4476,103.2313,1.5382,14.6482,7.7798,5.6982
2015/11/23,2.5414,-2.8179,4.1144,0.1437,0,-1.9985,0.3776,0.3091,2.5495,3.4646,5.3803,0.4164,,2.3761,5.4185,0.6075,6670095120,2758451887,3897130124,3897130124,4292470000,23247573665,4785000000,23247573665,-95.6646,-160.4661,2171.377,835.3472,38.1644,85.8406,120.0681,34.2253,6.1375,7.6877,64.396,24.7737,3.7464,4.8074,3.5123,1.9168,6.2439,4.7901,269.0811,103.5178,1.5382,14.3554,7.8092,5.7236
2015/11/24,8.2974,5.1627,-1.0047,-0.5739,0,0.9811,1.1285,-0.4006,5.2899,5.9969,2.8234,0.3601,,1.9755,3.3934,0.2617,7223540513,2900861355,3857976104,3857976104,4292470000,23475666443,4839000000,23475666443,-103.6023,-168.7505,2149.5614,830.8456,38.1644,86.6829,121.4231,34.0994,6.6468,8.0846,63.7491,24.6402,3.7464,4.8546,3.552,1.9097,6.762,5.0374,266.3777,102.9599,1.5382,14.4963,7.8973,5.7026
2015/11/25,0.4975,4.5057,2.7064,1.0101,0,1.6765,1.5499,-0.0619,3.0342,8.7473,3.9935,0.2599,,2.435,5.188,0.4805,7259478525,3031565935,3962386824,3962386824,4292470000,23869238294,4914000000,23869238294,-104.1177,-176.3539,2207.7363,839.0954,38.1644,88.1361,123.3051,34.0725,6.6799,8.4489,65.4743,24.8849,3.7464,4.936,3.607,1.9082,6.7956,5.2644,273.5869,103.9823,1.5382,14.7393,8.0197,5.6981
2015/11/26,5.9406,-1.8018,-1.7787,-0.1429,0,2.848,0,2.1362,4.1455,5.0025,3.3698,0.129,,4.0082,4.8163,0.8954,7690734675,2976943125,3891909588,3891909588,4292470000,24549044219,4914000000,24549044219,-110.3029,-173.1763,2168.4683,838.1305,38.1644,90.6463,123.3051,34.8107,7.0767,8.2967,64.3098,24.8562,3.7464,5.0766,3.607,1.9495,7.1993,5.1695,268.7207,103.8627,1.5382,15.1591,8.0197,5.8215
2015/11/27,-10,-7.6016,-7.9812,-2.289,0,-5.1375,-10.0122,-3.5465,3.8257,4.6387,3.7695,0.3885,,3.2962,5.9351,0.9092,6921661208,2750648628,3581287696,3581287696,4292470000,23287825332,4422000000,23287825332,-99.2726,-160.0122,1995.398,819.1743,38.1644,85.9893,110.9595,33.5861,6.369,7.666,59.1771,24.2941,3.7464,4.8158,3.2459,1.881,6.4794,4.7766,247.2735,101.5136,1.5382,14.3803,7.2168,5.6167
2015/11/30,-2.2845,-2.1986,0.1458,-1.0249,0,-4.1867,9.2944,3.8026,2.9711,5.1544,3.0479,0.321,,3.3458,12.3152,1.0019,6763533953,2690173375,3586508232,3586508232,4292470000,22312840519,4833000000,22312840519,-97.0047,-156.4942,1998.3068,811.3784,38.1644,82.3892,121.2726,34.8889,6.2235,7.4975,59.2633,24.0629,3.7464,4.6141,3.5475,1.9539,6.3314,4.6715,247.6339,100.5475,1.5382,13.7782,7.8875,5.8346
2015/12/1,-0.2125,0.145,2.7656,1.3314,0,1.7639,2.0484,1.5441,1.774,2.825,2.1109,0.2068,,2.7546,8.8373,1.1514,6749158748,2694075004,3685698416,3685698416,4292470000,22706412370,4932000000,22706412370,-96.7986,-156.7212,2053.5729,822.2406,38.1644,83.8424,123.7568,35.4337,6.2103,7.5083,60.9023,24.385,3.7464,4.6955,3.6202,1.9844,6.3179,4.6783,254.4826,101.8936,1.5382,14.0212,8.0491,5.9257
2015/12/2,-2.2364,-1.3034,0,-0.292,0,-0.8273,0.9124,0.2982,2.1512,2.1675,1.4298,0.1855,,2.0053,6.1865,0.4612,6598219095,2658960341,3685698416,3685698416,4292470000,22518571259,4977000000,22518571259,-94.6337,-154.6785,2053.5729,819.5816,38.1644,83.1488,124.8859,35.531,6.0714,7.4105,60.9023,24.3061,3.7464,4.6567,3.6532,1.9899,6.1766,4.6173,254.4826,101.5641,1.5382,13.9053,8.1225,5.942
2015/12/3,2.5054,1.9809,9.0652,3.2211,0,1.9662,4.34,0.7134,1.7798,1.7423,4.4731,0.3345,,1.7967,6.2823,0.5051,6763533953,2711632336,4019812720,4019812720,4292470000,22961339592,5193000000,22961339592,-97.0047,-157.7425,2239.7325,846.4424,38.1644,84.7837,130.3059,35.7979,6.2235,7.5573,66.4232,25.1028,3.7464,4.7482,3.8118,2.0048,6.3314,4.7088,277.5519,104.8927,1.5382,14.1787,8.4751,5.9866
2015/12/4,-1.3815,1.295,1.4286,-0.8511,0,-0.7596,0.9243,-1.3282,1.4771,3.1071,5.7431,0.1943,,1.964,5.7534,0.3533,6670095120,2746746999,4077238616,4077238616,4292470000,22786915703,5241000000,22786915703,-95.6646,-159.7852,2271.7287,837.5409,38.1644,84.1397,131.5104,35.2501,6.1375,7.6551,67.3721,24.8388,3.7464,4.7122,3.847,1.9742,6.2439,4.7698,281.5169,103.7896,1.5382,14.071,8.5534,5.895
2015/12/7,1.0776,2.2017,1.1524,-0.5722,0,0.4514,-1.4883,-0.4786,1.6282,2.5026,3.6131,0.403,,1.5469,4.3558,0.495,6741971145,2807222253,4124223440,4124223440,4292470000,22889781073,5163000000,22889781073,-96.6955,-163.3032,2297.9074,834.517,38.1644,84.5195,129.5531,35.155,6.2037,7.8237,68.1485,24.7491,3.7464,4.7334,3.7898,1.9688,6.3112,4.8748,284.761,103.4149,1.5382,14.1345,8.4261,5.8791
2015/12/8,-4.2644,-2.2238,0.0633,-0.4317,0,-4.6112,-8.251,-2.2843,1.9253,2.6609,4.2676,0.2213,,1.9404,5.3283,0.4509,6454467045,2744796184,4126833708,4126833708,4292470000,21834292927,4737000000,21834292927,-92.572,-159.6718,2299.3617,832.0621,38.1644,80.6222,118.8637,34.4019,5.9391,7.6497,68.1917,24.6763,3.7464,4.5152,3.4771,1.9266,6.0421,4.7664,284.9412,103.1107,1.5382,13.4827,7.7309,5.7531
2015/12/9,-2.6726,1.919,4.0481,1.8786,0,-3.5027,-2.5332,-0.4614,1.4853,2.4069,5.7003,1.1541,,2.129,5.2829,0.3894,6281964585,2797468179,4293890860,4293890860,4292470000,21069511261,4617000000,21069511261,-90.0979,-162.7358,2392.4415,848.5443,38.1644,77.7982,115.8526,34.2763,5.7804,7.7965,70.9521,25.1651,3.7464,4.357,3.389,1.9196,5.8806,4.8579,296.4759,105.1532,1.5382,13.0105,7.535,5.7321
2015/12/10,0.9153,-1.5342,4.7416,3.8298,0,5.6251,-0.7797,2.534,1.0264,2.4287,6.4693,1.2215,,4.0435,2.7038,0.7196,6339465405,2754550258,4497491764,4497491764,4292470000,22254699222,4581000000,22254699222,-90.9226,-160.2392,2505.8825,882.3619,38.1644,82.1745,114.9493,35.1975,5.8333,7.6769,74.3164,26.168,3.7464,4.6021,3.3626,1.9712,5.9344,4.7833,310.5337,109.3439,1.5382,13.7423,7.4763,5.8862
2015/12/11,4.3084,-3.0453,-2.9019,0.2732,0,-3.537,-2.1611,-1.0247,1.7037,2.9313,3.0444,0.5319,,2.2962,3.8636,0.3292,6612594300,2670665228,4366978364,4366978364,4292470000,21467555520,4482000000,21467555520,-94.8399,-155.3594,2433.1639,886.4594,38.1644,79.268,112.4651,34.903,6.0846,7.4431,72.1598,26.2895,3.7464,4.4393,3.2899,1.9547,6.1901,4.6377,301.5222,109.8517,1.5382,13.2563,7.3147,5.8369
2015/12/14,1.087,2.1914,-2.2116,-0.2725,0,-0.0208,2.4096,0.8831,1.5194,1.6707,2.2762,0.3832,,1.5198,2.3534,0.2708,6684470325,2729189667,4270398448,4270398448,4292470000,21463083113,4590000000,21463083113,-95.8708,-158.7639,2379.3522,885.8218,38.1644,79.2515,115.1751,35.2861,6.1508,7.6062,70.5639,26.2706,3.7464,4.4384,3.3692,1.9762,6.2574,4.7393,294.8538,109.7727,1.5382,13.2535,7.491,5.901
2015/12/15,2.5806,3.2881,5.9902,2.8689,0,0.5835,0.7843,0.5131,1.6283,2.8764,3.0007,0.4823,,1.2941,2.7784,0.3861,6856972785,2818927140,4526204712,4526204712,4292470000,21588310520,4626000000,21588310520,-98.3449,-163.9841,2521.8806,912.2532,38.1644,79.7139,116.0784,35.5024,6.3095,7.8563,74.7908,27.0545,3.7464,4.4643,3.3956,1.9883,6.4189,4.8951,312.5162,113.0481,1.5382,13.3308,7.5497,5.9372
2015/12/16,-0.1048,-0.9689,-0.346,-0.3984,0,-0.2693,-0.6485,0.9009,1.8837,2.6621,2.5643,0.1303,,1.1652,2.8486,0.47,6849785183,2791615736,4510543104,4510543104,4292470000,21530169224,4596000000,21530169224,-98.2418,-162.3954,2513.1544,909.5459,38.1644,79.4992,115.3256,35.8594,6.3029,7.7802,74.5321,26.9742,3.7464,4.4523,3.3736,2.0083,6.4121,4.8477,311.4348,112.7126,1.5382,13.2949,7.5008,5.9969
2015/12/17,1.8888,2.7254,1.331,0.2667,0,4.4038,3.5248,1.6964,1.8258,4.0426,2.9948,0.3755,,2.4913,3.9845,0.6918,6979162028,2867697506,4570579268,4570579268,4292470000,22478319592,4758000000,22478319592,-100.0973,-166.8212,2546.6049,913.8088,38.1644,83.0002,119.3906,36.5417,6.4219,7.9922,75.5241,27.1006,3.7464,4.6484,3.4925,2.0465,6.5332,4.9798,315.5801,113.2409,1.5382,13.8804,7.7651,6.111
2015/12/18,3.2956,-0.6803,3.3124,-0.3989,0,-0.6964,0.8827,1.0536,2.858,3.4857,3.1305,0.3315,,1.7735,3.3572,0.601,7209165308,2848189360,4721974812,4721974812,4292470000,22321785333,4800000000,22321785333,-103.3961,-165.6864,2630.9585,910.7297,38.1644,82.4222,120.4445,36.9592,6.6336,7.9378,78.0257,27.0093,3.7464,4.616,3.5233,2.0699,6.7485,4.9459,326.0333,112.8593,1.5382,13.7837,7.8337,6.1808
2015/12/21,2.4925,4.1096,0,0.1335,0,-0.9217,-0.5,2.201,2.2848,7.1332,2.827,0.3923,,1.2527,3.2129,0.7221,7388855370,2965238238,4721974812,4721974812,4292470000,22116054593,4776000000,22116054593,-105.9733,-172.4954,2630.9585,911.1166,38.1644,81.6626,119.8423,37.7371,6.7989,8.2641,78.0257,27.0208,3.7464,4.5734,3.5057,2.1134,6.9168,5.1492,326.0333,112.9073,1.5382,13.6567,7.7945,6.3109
2015/12/22,-1.6537,-1.3816,-0.7186,-0.1333,0,0.5258,1.0678,2.0969,1.996,3.9121,1.9613,0.3067,,1.173,3.6253,0.6468,7266666128,2924271130,4688041328,4688041328,4292470000,22232337185,4827000000,22232337185,-104.2208,-170.1123,2612.0517,909.7929,38.1644,82.0919,121.122,38.5242,6.6865,8.1499,77.465,26.9815,3.7464,4.5975,3.5431,2.1575,6.8024,5.0781,323.6904,112.7432,1.5382,13.7285,7.8777,6.4425
2015/12/23,-2.5717,1.7345,-0.2784,2.9372,0,-0.9254,-3.1697,0.6106,1.5832,7.4044,3.4853,0.8835,,1.4554,3.4875,0.709,7079788463,2972454345,4674989988,4674989988,4292470000,22026606445,4674000000,22026606445,-101.5406,-173.0628,2604.7798,936.2691,38.1644,81.3323,117.2829,38.7505,6.5145,8.2912,77.2494,27.7667,3.7464,4.5549,3.4308,2.1702,6.6274,5.1661,322.7892,116.0242,1.5382,13.6015,7.628,6.4804
2015/12/24,0.4061,-2.4262,-1.8984,-1.1673,0,-0.3249,-0.706,-1.3793,1.0472,3.2285,3.4537,0.8181,,1.0585,2.5804,0.6324,7108538873,2903624260,4586240876,4586240876,4292470000,21955047927,4641000000,21955047927,-101.9529,-168.8639,2555.3312,925.9051,38.1644,81.068,116.4548,38.2302,6.541,8.0901,75.7829,27.4594,3.7464,4.5401,3.4066,2.141,6.6544,5.0408,316.6614,114.7399,1.5382,13.5573,7.5742,6.3934
2015/12/25,4.1456,2.8898,-0.2277,0.1312,10.027,-0.3463,-0.4525,1.7902,2.6962,3.911,1.853,0.3405,0.1135,0.7574,3.6594,0.4696,7403230575,2987532757,4575799804,4575799804,4722874000,21879017001,4620000000,21879017001,-106.1795,-173.7437,2549.5137,926.4322,41.9912,80.7873,115.9279,38.8893,6.8121,8.3239,75.6104,27.475,4.1221,4.5244,3.3912,2.178,6.9302,5.1865,315.9405,114.8052,1.6924,13.5103,7.5399,6.5036
2015/12/28,-3.301,-1.3717,-4.7347,-9.8296,9.9951,2.4325,-2.0779,-6.5128,2.4066,6.1989,2.0776,1.1598,0.053,2.8711,3.595,2.0724,7158852090,2946554189,4359147560,4359147560,5194930000,22411233481,4524000000,22411233481,-102.6745,-171.3606,2428.8008,835.8877,46.1882,82.7525,113.519,36.3773,6.5873,8.2097,72.0304,24.7897,4.5341,4.6345,3.3207,2.0373,6.7014,5.1153,300.9816,103.5848,1.8616,13.839,7.3832,6.0835
2015/12/29,-1.7068,1.8543,1.4371,4.3605,10.0223,-0.439,1.7905,1.8812,1.8652,2.9267,2.0075,0.706,0.475,1.4265,2.2408,0.906,7036662848,3001192280,4421793992,4421793992,5715580000,22312840519,4605000000,22312840519,-100.922,-174.5381,2463.7057,873.9131,50.8173,82.3892,115.5515,37.1269,6.4748,8.3619,73.0656,25.9174,4.9885,4.6141,3.3802,2.0793,6.5871,5.2102,305.307,108.297,2.0481,13.7782,7.5154,6.2089
2015/12/30,0.9193,2.2757,0.4132,3.8997,10,2.0645,2.6059,3.0583,2.1863,5.3945,1.862,0.4847,0.1049,1.8784,2.7672,0.7696,7101351270,3069489893,4440065868,4440065868,6287138000,22773498481,4725000000,22773498481,-101.8498,-178.5101,2473.8863,908.4707,55.8991,84.0901,118.5626,38.2807,6.5344,8.5522,73.3675,26.9423,5.4873,4.7094,3.4683,2.1439,6.6476,5.3287,306.5687,112.5794,2.253,14.0627,7.7113,6.4018
