ÈÕÆÚ,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH,000524.SZ,000796.SZ,002033.SZ,002059.SZ,002159.SZ,002707.SZ,300178.SZ,600138.SH,600358.SH,600555.SH,600706.SH,601888.SH,900929.SH,900955.SH
2014/12/4,-0.9893,0,-0.3203,0.5333,0.4444,10.003,4.6816,0.4082,3.8647,1.0909,1.1664,-0.8353,1.4925,1.3636,1.7684,,3.1451,0.9607,1.7915,12.18,8.597,4.627,1.6709,3.4696,5.1282,0.8415,0.638,0.4661,3238755460,1782361080,3058877382,2431650000,2709178164,2147772000,5597532000,10728490500,3715200000,5412660000,1412870628,40562679427,,5412660000,94.0927,38.52,29.6651,55.807,100.3432,98.2021,96.7986,38.8821,355.123,265.9667,34.906,31.3323,31.2734,131.0187,5.0661,3.4967,4.3833,3.2862,5.4371,29.5324,7.7839,4.2587,8.101,4.4214,3.9148,4.4746,2.03,2.178,10.2274,2.7559,6.572,5.0258,9.1421,2.8582,24.6698,1.338,31.3337,107.4866,2.2797,2.3248,0.8631,52.9494
2014/12/5,-2.1649,0,-3.856,-4.0672,-0.885,2.538,-8.9722,-2.4971,-2.3256,1.9784,-3.8228,-1.42,-1.9608,-0.2242,2.005,,4.2015,1.4216,3.3103,8.6835,10.3407,4.1533,2.4769,6.3424,5.1904,0.8264,0.8289,0.5882,3168640854,1782361080,2940925812,2332750000,2685203136,2202282500,5095308990,10460589750,3628800000,5519745000,1358859190,39986699141,,5519745000,92.0558,38.52,28.5212,53.5372,99.4552,100.6944,88.1136,37.9111,346.8643,271.2286,33.5716,30.8874,30.6413,130.6441,4.9564,3.4967,4.2143,3.1525,5.389,30.2819,7.0855,4.1524,7.9126,4.5088,3.7652,4.411,1.989,2.1718,10.006,2.7559,6.3186,4.8214,9.0612,2.9307,22.4564,1.3046,30.605,109.6132,2.1926,2.2917,0.8457,52.798
2014/12/8,-1.8723,0,3.2086,-0.1843,0.9375,-5.6916,-7.9951,-0.4169,-2.5,1.5873,1.388,0.3174,-0.4091,0,2.0082,,3.9854,0.9116,4.4288,5.1444,7.7976,3.5799,1.9693,4.9447,4.6085,0.7757,0.733,0.5362,3109313110,1782361080,3035287068,2328450000,2710376915,2076937500,4687933050,10416978000,3538080000,5607360000,1377720327,40113610051,,5607360000,90.3322,38.52,29.4364,53.4385,100.3876,94.9633,81.0688,37.7531,338.1927,275.5338,34.0376,30.9854,30.4707,130.4504,4.8636,3.4967,4.3495,3.1467,5.4395,28.5584,6.5191,4.1351,7.7148,4.5804,3.8174,4.425,1.9779,2.1686,9.8187,2.7559,6.5213,4.8125,9.1461,2.7639,20.661,1.2991,29.8399,111.3531,2.223,2.299,0.841,52.7197
2014/12/9,-0.6071,0,-5.6347,-0.4617,-9.9956,-10,-6.5008,-1.7943,-10.0122,-4.8611,-5.2894,-0.3651,-2.0995,-0.8989,3.1873,,3.8667,1.4748,5.1331,10.301,7.2306,4.0068,3.9835,6.4782,6.0435,0.9508,1.0126,0.489,3090436101,1782361080,2864257292,2317700000,2439459099,1869243750,4383178530,10230070500,3183840000,5334780000,1304847752,39967174386,,5334780000,89.7838,38.52,27.7777,53.1918,90.3533,85.467,75.7987,37.0757,304.3321,262.1398,32.2372,30.8723,29.8061,129.1702,4.8341,3.4967,4.1044,3.1322,4.8958,25.7026,6.0953,4.0609,6.9424,4.3577,3.6155,4.4089,1.9348,2.1473,9.7591,2.7559,6.1538,4.7903,8.2319,2.4875,19.3178,1.2758,26.8523,105.9401,2.1054,2.2906,0.8226,52.2023
2014/12/10,2.7923,0,4.5299,1.0204,1.6708,-2.5419,1.0997,2.9842,-0.1357,0.9124,2.0368,6.595,4.0559,1.3605,1.6021,,2.96,1.1846,1.4992,9.5004,8.7329,2.5282,4.2188,3.1805,3.4947,0.9502,0.9176,0.3981,3176731000,1782361080,2994004019,2341350000,2480216647,1821729250,4431379500,10535352750,3179520000,5383455000,1331424809,42603016370,,5383455000,92.2908,38.52,29.036,53.7346,91.8629,83.2945,76.6322,38.1821,303.9192,264.5316,32.8938,32.9083,30.9968,130.8506,4.969,3.4967,4.2903,3.1642,4.9776,25.0492,6.1623,4.1821,6.933,4.3975,3.6892,4.6997,2.0121,2.1752,10.0316,2.7559,6.4326,4.8391,8.3695,2.4243,19.5303,1.3139,26.8158,106.9067,2.1483,2.4417,0.8555,52.8814
2014/12/11,-0.6791,0,1.9041,3.4894,-1.6433,2.6482,10,1.1827,4.0761,4.5208,6.9543,-3.758,5.8692,4.0268,1.9207,,3.0512,1.0228,0.9813,4.9729,6.3349,3.0676,3.5542,7.2403,9.1751,0.708,1.2334,1.1883,3155157275,1782361080,3051013944,2423050000,2439459099,1869972500,4874517450,10659957750,3309120000,5626830000,1424015845,41001986424,,5626830000,91.664,38.52,29.5889,55.6096,90.3533,85.5003,84.2955,38.6337,316.3072,276.4905,35.1813,31.6716,32.7935,136.0264,4.9353,3.4967,4.372,3.2746,4.8958,25.7126,6.7785,4.2315,7.2156,4.5963,3.9457,4.523,2.1287,2.2613,9.9634,2.7559,6.5551,5.008,8.2319,2.4885,21.4833,1.3294,27.9089,111.7397,2.2977,2.3499,0.9051,54.9731
2014/12/12,8.2906,0,0.3866,0.7098,1.2285,0.304,6.2839,0,1.0444,-1.9031,-0.602,-0.7619,2.4968,-1.2903,3.5015,,2.395,0.7975,1.2568,3.3979,6.2772,2.4174,1.6895,3.3631,5.6912,0.5405,0.6149,0.4092,3416738691,1782361080,3062809101,2440250000,2469427884,1875656750,5180826840,10659957750,3343680000,5519745000,1415442601,40689590337,,5519745000,99.2635,38.52,29.7033,56.0043,91.4633,85.7602,89.5925,38.6337,319.6107,271.2286,34.9695,31.4303,33.6294,134.3393,5.3445,3.4967,4.3889,3.2978,4.956,25.7907,7.2045,4.2315,7.2909,4.5088,3.922,4.4886,2.1829,2.2332,10.7895,2.7559,6.5804,5.0436,8.3331,2.4961,22.8333,1.3294,28.2003,109.6132,2.2839,2.332,0.9282,54.2913
2014/12/15,3.0781,0,3.1451,2.2026,1.6019,4.9033,2.6411,2.8054,7.3643,-0.1764,3.513,1.0557,5.2023,-0.6536,3.2319,,3.9658,0.9459,0.9676,5.6821,7.0165,3.7343,3.2893,2.8452,8.0393,0.4296,1.0594,0.3977,3521910600,1782361080,3159136217,2494000000,2508986680,1967625000,5317655400,10959009750,3589920000,5510010000,1465167417,41119134957,,5510010000,102.319,38.52,30.6375,57.2379,92.9285,89.9652,91.9587,39.7175,343.1479,270.7502,36.198,31.7621,35.3604,133.3914,5.509,3.4967,4.527,3.3705,5.0354,27.0553,7.3947,4.3502,7.8279,4.5009,4.0597,4.536,2.2953,2.2175,11.1216,2.7559,6.7874,5.1546,8.4665,2.6185,23.4363,1.3667,30.2771,109.4199,2.3641,2.3566,0.9759,53.9082
2014/12/16,8.4227,0,-0.8712,-0.5172,1.72,-1.8,-4.1228,-1.5918,-1.083,10.0707,-1.1118,-2.1842,0.3925,5.4825,3.7298,,2.0175,0.7591,1.0669,2.992,5.3433,3.2119,2.0012,12.2199,4.0722,0.6926,0.5633,1.4397,3818549318,1782361080,3131614184,2481100000,2552141731,1932207750,5098418730,10784562750,3551040000,6064905000,1448878253,40220996206,,6064905000,110.937,38.52,30.3705,56.9419,94.5269,88.3459,88.1674,39.0853,339.4315,298.0166,35.7956,31.0684,35.5165,140.7736,5.973,3.4967,4.4875,3.353,5.122,26.5683,7.0899,4.281,7.7431,4.9542,4.0146,4.4369,2.3054,2.3402,12.0583,2.7559,6.7283,5.128,8.6122,2.5713,22.4701,1.345,29.9492,120.4392,2.3378,2.3052,0.9803,56.8916
2014/12/17,-2.5424,0,0.5022,-1.3865,-1.3152,0.3244,-3.3242,-1.8486,-1.8248,5.618,-3.7278,1.165,-1.3683,1.6632,2.3283,,3.1373,0.6646,0.7837,3.3994,5.0311,2.0749,1.4798,13.6385,4.4504,0.4901,0.4783,1.6395,3721467556,1782361080,3147341060,2446700000,2518576691,1938475000,4928937900,10585194750,3486240000,6405630000,1394866815,40689590337,,6405630000,108.1166,38.52,30.5231,56.1524,93.2837,88.6324,85.2366,38.3627,333.2375,314.7591,34.4612,31.4303,35.0048,143.0097,5.8211,3.4967,4.5101,3.3065,5.0546,26.6545,6.8542,4.2019,7.6018,5.2325,3.8649,4.4886,2.2722,2.3774,11.7518,2.7559,6.762,5.0569,8.4989,2.5797,21.7232,1.3201,29.4027,127.2054,2.2507,2.332,0.9661,57.7953
2014/12/18,-4.058,0,-0.4372,1.2302,-2.3322,2.1053,0.1262,-1.1183,-0.1239,0.152,-0.4302,2.6152,3.7257,-0.6135,1.9151,,2.1249,0.8341,0.7416,5.2385,3.7446,1.8832,1.6913,8.95,3.0208,0.7128,0.8591,0.6724,3570451481,1782361080,3133580043,2476800000,2459837873,1979285000,4935157380,10466820000,3481920000,6415365000,1388865544,41753689508,,6415365000,103.7292,38.52,30.3896,56.8432,91.1081,90.4984,85.3441,37.9337,332.8246,315.2375,34.3129,32.2523,36.3435,142.2671,5.5849,3.4967,4.4903,3.3472,4.9367,27.2157,6.8628,4.1549,7.5924,5.2404,3.8483,4.606,2.3591,2.365,11.2749,2.7559,6.7325,5.1191,8.3007,2.634,21.7506,1.3053,29.3663,127.3987,2.241,2.393,1.0031,57.4952
2014/12/19,1.0574,0,-1.6311,-1.0417,-1.3645,-1.3181,-3.6862,-0.7143,1.4888,4.7041,-3.8272,1.1924,1.5667,1.2346,1.7043,,2.0664,0.6919,0.5985,3.5085,5.1697,2.0104,3.0656,8.5963,3.3174,0.8526,1.1413,0.839,3608205500,1782361080,3082467696,2451000000,2426272834,1953195750,4753237590,10392057000,3533760000,6717150000,1335711431,42251570772,,6717150000,104.8261,38.52,29.8939,56.2511,89.8649,89.3055,82.1982,37.6628,337.7798,330.0665,32.9997,32.6369,36.9189,144.0471,5.6439,3.4967,4.4171,3.3123,4.8694,26.8569,6.6099,4.1252,7.7054,5.4869,3.701,4.6609,2.3965,2.3946,11.3941,2.7559,6.6227,5.0658,8.1874,2.5993,20.9488,1.296,29.8035,133.3917,2.1552,2.4215,1.019,58.2146
2014/12/22,-4.3348,0,-3.699,-3.7719,-5.0889,-6.3503,-7.7527,-4.0168,-9.9022,-0.2899,-4.9422,1.3863,-4.778,-4.6748,1.392,,2.9007,0.794,1.5831,3.793,3.9884,3.1423,2.4507,6.9926,4.3768,0.8681,0.8421,0.8485,3451795994,1782361080,2968447845,2358550000,2302801439,1829162500,4384733400,9974630250,3183840000,6697680000,1269697451,42837313435,,6697680000,100.282,38.52,28.7881,54.1293,85.2918,84.9257,75.8256,36.1499,304.3321,329.1098,31.3688,33.0893,35.1635,137.3468,5.3993,3.4967,4.2537,3.1874,4.6216,25.5398,6.0974,3.9595,6.9424,5.471,3.5181,4.7255,2.2825,2.2832,10.9002,2.7559,6.3777,4.8747,7.7708,2.4718,19.3247,1.2439,26.8523,133.0051,2.0487,2.4551,0.9705,55.5068
2014/12/23,-1.3281,0,-0.9934,-0.0912,1.4576,-1.1952,1.5957,1.3117,-7.4627,-1.1628,-3.106,3.6235,-2.6077,-0.8529,1.4369,,1.6118,0.3595,0.6074,4.3376,3.6112,2.8026,2.3573,6.7784,2.3021,1.1656,0.6983,0.2907,3405951828,1782361080,2938959953,2356400000,2336366479,1807300000,4454702550,10105465500,2946240000,6619800000,1230260528,44389531493,,6619800000,98.9502,38.52,28.5022,54.08,86.5349,83.9106,77.0356,36.6241,281.6208,325.283,30.3945,34.2883,34.2521,136.1976,5.3276,3.4967,4.2115,3.1845,4.6889,25.2345,6.1947,4.0114,6.4243,5.4074,3.4088,4.8967,2.2234,2.2641,10.7554,2.7559,6.3143,4.8703,7.884,2.4422,19.6331,1.2603,24.8484,131.4585,1.9851,2.5441,0.9454,55.0423
2014/12/24,5.0673,0,2.0736,1.8248,-0.0513,1.4919,2.199,1.0481,9.5308,-2.0588,4.3902,-6.3558,0.7302,0.4301,1.3311,,1.5198,0.2932,0.5264,2.1463,2.2034,1.409,2.1535,3.652,2.0997,0.8454,0.4376,0.2633,3578541628,1782361080,2999901597,2399400000,2335167727,1834263750,4552659360,10211379750,3227040000,6483510000,1284271966,41568204332,,6483510000,103.9643,38.52,29.0932,55.0668,86.4905,85.1625,78.7295,37.0079,308.4615,318.586,31.7288,32.109,34.5118,136.8214,5.5975,3.4967,4.2988,3.2426,4.6865,25.611,6.3309,4.0535,7.0366,5.2961,3.5585,4.5855,2.2402,2.2745,11.3004,2.7559,6.4453,4.9591,7.88,2.4787,20.0648,1.2735,27.2166,128.752,2.0722,2.3824,0.9525,55.2944
2014/12/25,-0.3014,0,2.6868,10.0358,-0.154,4.561,0.2049,0.7322,3.2129,0,1.8024,1.6674,2.9803,0.6424,1.1411,,2.4796,1.0869,0.7472,3.7315,3.0348,1.7972,1.8087,2.9793,1.7562,0.4424,0.4033,0.243,3567754765,1782361080,3080501837,2640200000,2331571473,1917924250,4561988580,10286142750,3330720000,6483510000,1307419725,42261333150,,6483510000,103.6509,38.52,29.8749,60.5932,86.3573,89.0468,78.8909,37.2789,318.3719,318.586,32.3007,32.6444,35.5207,137.6239,5.5807,3.4967,4.4143,3.568,4.6793,26.7791,6.3439,4.0831,7.2627,5.2961,3.6226,4.662,2.3057,2.2878,11.2664,2.7559,6.6184,5.4568,7.8679,2.5917,20.1059,1.2828,28.091,128.752,2.1096,2.4221,0.9804,55.6187
2014/12/26,1.0582,0,1.5954,7.5733,-0.3599,-1.9606,-2.2154,-0.9085,-0.6485,0.4505,4,1.6632,3.6762,-0.2128,0.9362,,3.0494,4.3704,0.6394,3.1307,4.3025,1.8814,2.8189,3.1707,4.9337,0.5542,0.6269,0.3066,3605508784,1782361080,3129648324,2840150000,2323180213,1880320750,4460922030,10192689000,3309120000,6512715000,1359716514,42964224346,,6512715000,104.7477,38.52,30.3515,65.1821,86.0465,87.3009,77.1431,36.9402,316.3072,320.021,33.5928,33.1874,36.8102,137.2705,5.6397,3.4967,4.4847,3.8383,4.6625,26.2541,6.2034,4.046,7.2156,5.3199,3.7675,4.7395,2.3894,2.282,11.3856,2.7559,6.724,5.8701,7.8395,2.5409,19.6605,1.2711,27.9089,129.3319,2.194,2.4624,1.016,55.4759
2014/12/29,0.0748,0,-1.3191,-1.3626,2.0124,-5.8213,-8.3304,-1.3447,-3.2637,2.5411,1.0088,-2.3177,-1.9238,0.8529,1.4481,,2.1782,2.7102,1.8902,6.7397,5.4815,2.4753,2.748,7.4501,5.1652,0.7084,0.6095,0.6098,3608205500,1782361080,3088365275,2801450000,2369931518,1770862500,4089308100,10055623500,3201120000,6678210000,1373433705,41968461818,,6678210000,104.8261,38.52,29.9511,64.294,87.7781,82.2189,70.7168,36.4435,305.9839,328.1531,33.9316,32.4182,36.1133,138.4843,5.6439,3.4967,4.4255,3.786,4.7563,24.7258,5.6866,3.9916,6.9801,5.4551,3.8056,4.6297,2.3442,2.3021,11.3941,2.7559,6.6353,5.7901,7.9973,2.393,18.0227,1.2541,26.998,132.6184,2.2161,2.4053,0.9967,55.9664
2014/12/30,-4.1854,0,-1.5913,-3.3001,0.3035,-4.4774,-0.7985,2.6642,-3.5088,-2.9155,-2.4969,0.1396,-0.7692,-1.0571,0.8602,,1.9895,1.5131,1.0026,3.8555,3.5023,3.0932,1.0814,3.8068,2.3775,0.4616,0.2261,0.2258,3457189425,1782361080,3039218787,2709000000,2377124026,1691574500,4056655830,10323524250,3088800000,6483510000,1339140728,42027036085,,6483510000,100.4387,38.52,29.4745,72.8101,88.0445,78.5376,70.1521,37.4144,295.2476,318.586,33.0844,32.4634,35.8466,137.0629,5.4077,3.4967,4.3551,4.2874,4.7707,23.6187,5.6412,4.098,6.7352,5.2961,3.7105,4.6361,2.3269,2.2785,10.9172,2.7559,6.5297,6.557,8.0216,2.2859,17.8788,1.2875,26.0507,128.752,2.1608,2.4087,0.9894,55.392
2014/12/31,-3.1201,0,-0.7115,-0.3968,1.3616,3.5671,1.1115,-0.6639,1.3986,2.8529,1.2804,3.1359,0.7364,0.4274,1.0642,,1.5718,1.267,1.2747,8.3658,3.0572,1.8288,2.5658,5.3093,2.5314,0.4252,0.3196,0.2871,3349320800,1782361080,3017594333,2698250000,2409490314,1751915000,4096787620,10254991500,3132000000,6668475000,1356287217,43344957077,,6668475000,97.3049,38.52,29.2648,72.5212,89.2433,81.3392,70.9319,37.166,299.3769,327.6747,33.508,33.4815,36.0905,137.5722,5.239,3.4967,4.3241,4.2704,4.8357,24.4612,5.7039,4.0708,6.8294,5.4472,3.758,4.7815,2.3427,2.287,10.5766,2.7559,6.4833,6.531,8.1308,2.3674,18.0775,1.2789,26.4151,132.4251,2.1884,2.4842,0.9961,55.5979
2015/1/5,1.7713,0,1.3681,1.992,3.4826,-4.426,-6.3306,1.1543,-0.9655,-0.292,0.2528,4.4144,-0.0385,0.8511,0.811,,2.2405,1.7071,1.431,4.7321,6.1309,3.0888,1.7393,9.3058,2.765,0.8447,0.4496,0.4141,3408648544,1782361080,3058877382,2752000000,2493402912,1674376000,3837438290,10373366250,3101760000,6649005000,1359716514,45258383110,,6649005000,93.7291,49.8473,24.2157,71.9312,-77.3982,62.5306,46.5544,33.1356,-18.697,200.7927,97.9107,30.7821,35.9954,85.3488,6.157,3.2857,2.3069,2.9404,3.1527,11.8049,4.8793,2.7282,10.5966,5.2897,3.6279,4.4821,1.7714,2.2484,11.2943,3.0012,5.9032,4.9678,7.4664,1.6125,13.0354,1.1362,35.0252,288.1279,2.6307,2.2702,0.9746,122.4715
2015/1/6,-3.2437,0,0.3856,-2.1875,-0.1442,3.9345,9.996,3.7838,1.6713,-0.7321,-1.4502,6.6437,-1.9246,-1.0549,1.704,,3.303,1.2375,0.4268,4.4183,5.6077,4.1825,1.7919,5.185,3.268,1.2379,0.6705,0.3411,3298083203,1782361080,3070672539,2691800000,2489806658,1740255000,4221026820,10765872000,3153600000,6600330000,1339998053,48265195448,,6600330000,90.6888,49.8473,24.3091,70.3577,-77.2865,64.9909,51.208,34.3894,-19.0095,199.3228,96.4908,32.8272,35.3073,84.4595,5.9573,3.2857,2.3158,2.8761,3.1481,12.2693,5.3671,2.8314,10.7737,5.2509,3.5753,4.7798,1.7376,2.225,10.9279,3.0012,5.926,4.8591,7.4556,1.6759,14.3385,1.1792,35.6106,286.0186,2.5926,2.421,0.956,121.1954
2015/1/7,-0.2453,0,0.3841,1.6773,-0.2889,1.0134,2.8698,-0.3472,1.6438,-1.0324,-1.4715,-3.2969,0.7457,-0.8529,0.8168,,3.1083,1.2909,0.5114,2.6573,7.9793,2.8744,1.5711,5.0852,3.112,0.7011,0.2697,0.3443,3289993056,1782361080,3082467696,2736950000,2482614149,1757890750,4342160040,10728490500,3205440000,6532185000,1320279591,46673927879,,6532185000,90.4664,49.8473,24.4025,71.5378,-77.0633,65.6495,52.6775,34.27,-19.322,197.2648,95.0709,31.7449,35.5781,83.757,5.9426,3.2857,2.3247,2.9244,3.139,12.3937,5.5211,2.8216,10.9508,5.1967,3.5227,4.6222,1.7509,2.2065,10.9011,3.0012,5.9488,4.9406,7.4341,1.6929,14.7499,1.1751,36.196,283.0656,2.5544,2.3412,0.9633,120.1872
2015/1/8,1.6393,0,-1.2755,-4.3991,-0.7726,4.4689,2.1817,-1.8002,-1.752,-1.1923,-2.2078,-4.497,-0.3506,-0.4301,1.153,,2.0446,1.2529,0.8306,4.1169,6.119,1.6939,1.2477,3.3844,2.2509,0.6692,0.1449,0.293,3343927369,1782361080,3043150506,2616550000,2463434127,1836450000,4436892430,10535352750,3149280000,6454305000,1291130561,44575016670,,6454305000,91.9494,49.8473,24.0912,68.3908,-76.4679,68.5833,53.8268,33.6531,-18.9834,194.913,92.972,30.3173,35.4725,83.4416,6.0401,3.2857,2.295,2.7957,3.1148,12.9476,5.6415,2.7708,10.759,5.1348,3.4449,4.4144,1.7457,2.1982,11.0798,3.0012,5.8729,4.7233,7.3767,1.7685,15.0717,1.1539,35.5618,279.6908,2.498,2.2359,0.9604,119.7348
2015/1/9,-2.9839,0,-1.7442,-0.6574,0.8273,-0.5397,-3.2552,-2.3655,-1.2346,0,0.7304,-0.2628,0.5082,0,1.032,,1.6972,0.8134,0.5344,2.0597,5.3179,2.2117,1.4118,4.998,3.0471,0.5608,0.2262,0.1188,3244148891,1782361080,2990072300,2599350000,2483812901,1826539000,4292464360,10286142750,3110400000,6454305000,1300561130,44457868137,,6454305000,89.2058,49.8473,23.671,67.9412,-77.1005,68.2132,52.0746,32.857,-18.7491,194.913,93.651,30.2376,35.6492,83.4335,5.8598,3.2857,2.255,2.7773,3.1406,12.8777,5.4579,2.7053,10.6262,5.1348,3.4701,4.4028,1.7544,2.198,10.7492,3.0012,5.7705,4.6922,7.4377,1.759,14.5811,1.1266,35.1228,279.6908,2.5163,2.23,0.9652,119.723
2015/1/12,-3.4913,0,-1.6437,-4.2184,0.8205,3.5669,4.2692,-1.272,-2.2222,0.6033,0.3296,1.8884,-3.3839,-0.6479,1.1848,,1.7369,0.9188,0.9651,2.4375,5.8048,1.5264,1.0261,3.3588,1.8873,0.4767,0.4692,0.2491,3130886835,1782361080,2940925812,2703549643,2504191675,1891689250,4475717180,10155307500,3041280000,6493245000,1304847752,45297432621,,6493245000,86.0914,49.8473,23.2819,65.0752,-77.7331,70.6463,54.2978,32.4391,-18.3324,196.0889,93.9597,30.8087,34.4075,82.8077,5.6553,3.2857,2.2179,2.6602,3.1663,13.337,5.6909,2.6709,10.39,5.1657,3.4815,4.4859,1.6933,2.1815,10.3739,3.0012,5.6756,4.4943,7.4987,1.8217,15.2036,1.1123,34.3423,281.3782,2.5245,2.2721,0.9316,118.8251
2015/1/13,3.1869,0,0.2674,1.8135,0.1915,0.3775,3.678,1.3497,-1.1364,-0.7496,2.0368,0.6034,-0.0805,0,1.3356,,1.4357,0.9434,1.3616,1.5586,6.2851,1.1463,0.9372,3.5955,1.5342,0.3997,0.6457,0.1284,3230665313,1782361080,2948789250,2752577746,2508986680,1898831000,4640334120,10292373000,3006720000,6444570000,1331424809,45570779197,,6444570000,88.835,49.8473,23.3442,66.2554,-77.8819,70.913,56.2949,32.8769,-18.1241,194.619,95.8735,30.9946,34.3585,82.7563,5.8355,3.2857,2.2238,2.7084,3.1724,13.3874,5.9002,2.7069,10.272,5.127,3.5525,4.513,1.6909,2.1801,10.7045,3.0012,5.6908,4.5758,7.5131,1.8286,15.7628,1.1273,33.952,279.2689,2.576,2.2859,0.9303,118.7513
2015/1/14,2.5042,0,-0.2667,-2.2901,6.9756,-1.2281,-4.6854,-0.7264,4.5977,-0.7553,-1.159,-1.3068,-0.2015,0,1.049,,1.3515,0.5273,6.0581,1.0368,4.9012,0.6882,2.1869,3.2104,1.8743,0.254,0.1573,0.1211,3311566781,1782361080,2940925812,2689541614,2684004385,1875511000,4422915520,10217610000,3144960000,6395895000,1315992969,44975274156,,6395895000,91.0596,49.8473,23.2819,64.7381,-83.3147,70.0421,53.6572,32.6381,-18.9574,193.149,94.7623,30.5896,34.2949,82.7698,5.9816,3.2857,2.2179,2.6464,3.3937,13.2229,5.6238,2.6872,10.7442,5.0883,3.5113,4.454,1.6877,2.1805,10.9726,3.0012,5.6756,4.471,8.0372,1.8062,15.0243,1.1191,35.513,277.1596,2.5461,2.256,0.9286,118.7707
2015/1/15,-0.6515,0,2.0722,2.691,0,-0.7927,-3.757,1.3415,-1.511,-0.6088,0.7166,0.0434,2.2204,-0.4348,0.7959,,2.1942,1.0456,,0.9411,6.627,1.2383,1.0201,1.5413,0.9505,0.3086,0.3844,0.1892,3289993056,1782361080,3001867457,2761916432,2684004385,1860644500,4256745590,10354675500,3097440000,6356955000,1325423538,44994798911,,6356955000,90.4664,49.8473,23.7644,66.4801,-83.3147,69.4869,51.6413,33.0759,-18.6709,191.9731,95.4413,30.6028,35.0495,82.3938,5.9426,3.2857,2.2639,2.7176,3.3937,13.1181,5.4125,2.7233,10.5819,5.0573,3.5364,4.456,1.7249,2.1706,10.9011,3.0012,5.7932,4.5913,8.0372,1.7918,14.4598,1.1342,34.9764,275.4722,2.5644,2.257,0.949,118.2311
2015/1/16,0.9016,0,0.0655,0.4227,0,4.9663,9.9964,2.9483,0.4184,2.144,0.194,-0.1736,0.5529,1.5284,0.8718,,1.3798,0.8639,,2.2866,9.6827,2.1878,0.6011,5.4615,1.3918,0.4262,0.3085,0.1697,3319656928,1782361080,3253819953,2773589790,2684004385,1953050000,4682264850,10659957750,3110400000,6493245000,1327995511,44916699890,,6493245000,91.2821,49.8473,23.7799,66.7611,-83.3147,72.9378,56.8036,34.0511,-18.7491,196.0889,95.6265,30.5497,35.2404,83.6462,5.9962,3.2857,2.2653,2.7291,3.3937,13.7696,5.9535,2.8036,10.6262,5.1657,3.5433,4.4482,1.7343,2.2036,10.9994,3.0012,5.797,4.6107,8.0372,1.8808,15.9052,1.1676,35.1228,281.3782,2.5693,2.2531,0.9542,120.0284
2015/1/19,-3.5743,0,-0.8508,-5.9764,0,-1.2164,0,-1.6949,-2.2222,2.9985,-5.1001,-4.825,-5.0668,-1.7204,1.2606,,2.2596,0.9415,,3.6543,,3.3415,1.4377,12.9788,2.1013,0.5919,0.8358,0.5684,3201001441,1782361080,3226136930,2607828110,2684004385,1929292750,4682264850,10479280500,3041280000,6687945000,1260266883,42749452036,,6687945000,88.0193,49.8473,23.5776,62.7712,-83.3147,72.0506,56.8036,33.474,-18.3324,201.9686,90.7495,29.0757,33.4778,82.2636,5.7819,3.2857,2.2461,2.566,3.3937,13.6021,5.9535,2.7561,10.39,5.3206,3.3626,4.2336,1.6475,2.1671,10.6063,3.0012,5.7477,4.3352,8.0372,1.8579,15.9052,1.1478,34.3423,289.8153,2.4383,2.1443,0.9064,118.0443
2015/1/20,1.8534,0,2.9043,2.9543,0,5.0918,0,2.497,4.6875,6.1135,2.6531,3.1971,1.324,3.2823,0.8999,,2.0811,0.8584,,3.1755,,3.0334,1.5903,17.6908,1.7725,0.5068,0.3766,0.9032,3260329185,1782361080,3319833316,2684872271,2684004385,2027528250,4682264850,10740951000,3183840000,7096815000,1293702535,44116184917,,7096815000,89.6507,49.8473,24.2624,64.6257,-83.3147,75.7193,56.8036,34.3098,-19.1918,214.3161,93.1572,30.0052,33.9188,84.9582,5.8891,3.2857,2.3113,2.6418,3.3937,14.2947,5.9535,2.8249,10.8771,5.6459,3.4518,4.3689,1.6692,2.2381,10.8028,3.0012,5.9146,4.4633,8.0372,1.9526,15.9052,1.1765,35.9521,307.5333,2.503,2.2129,0.9184,121.9109
