ÈÕÆÚ,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH,000407.SZ,000421.SZ,000593.SZ,000669.SZ,002259.SZ,002267.SZ,002700.SZ,002911.SZ,600333.SH,600617.SH,600635.SH,600681.SH,600856.SH,600903.SH,600917.SH,601139.SH,603080.SH,603393.SH,603689.SH,603706.SH,900913.SH
2014/8/13,0.165,0.1295,-3.1081,-1.8509,1.1111,-2.2749,0.601,,-1.6753,1.1,0.969,0,8.3871,,,-0.8253,,,,,1.3372,2.0693,5.5397,6.5633,0.9875,2.3878,1.6245,12.5747,,4.5944,0.9276,1.6085,2.3715,4.2603,,,0.9739,,,,,0.2714,3914566764,2718088197,1600163452,4484329679,3867616035,10280118218,2004566016,,3784631135,2075307199,8569771569,1202320694,2367102216,,,13732063373,,,,,2075307199,191.4883,40.8857,51.3358,26.4041,344.1684,31.0414,62.076,,105.7907,38.9513,30.7134,-240.8004,136.3617,,,20.1964,,,,,20.6607,3.5371,2.8382,3.0078,3.8346,4.9483,3.335,7.7675,,2.1346,10.4908,2.1714,74.1339,18.1193,,,2.8671,,,,,5.5646,1.765,1.632,4.3637,4.7212,5.7289,2.5834,18.569,,2.31,2.7294,2.2121,17.4514,5.8284,,,1.6653,,,,,1.4477
2014/8/14,-1.9769,-6.0802,4.6025,0.6116,0.157,-0.582,-2.6654,,0,-2.9674,-1.5355,0,-1.6865,,,-0.6935,,,,,-1.0901,1.716,4.932,8.0841,0.7678,2.2767,1.01,6.381,,2.6291,0.98,0.8378,1.6268,2.6109,,,0.4311,,,,,0.2766,3837178294,2552822808,1673811143,4511756772,3873687646,10220292118,1951135488,,3784631135,2013725383,8438181987,1202320694,2327180849,,,13636834085,,,,,2013725383,187.7027,38.3998,53.6985,26.5655,344.7087,30.8608,60.4214,,105.7907,37.7954,30.2418,-240.8004,134.0619,,,20.0564,,,,,20.4395,3.4672,2.6657,3.1462,3.858,4.9561,3.3156,7.5605,,2.1346,10.1795,2.1381,74.1339,17.8137,,,2.8472,,,,,5.505,1.7301,1.5328,4.5646,4.7501,5.7379,2.5683,18.0741,,2.31,2.6484,2.1781,17.4514,5.7301,,,1.6537,,,,,1.4322
2014/8/15,0.5042,-0.6887,-1.6,2.077,1.2539,-0.4878,0.1889,,-0.1311,1.3761,0.7797,3.3149,-2.4218,,,0.1397,,,,,1.4501,1.0539,3.3307,5.9003,0.8725,2.4489,0.5154,3.9681,,1.7636,0.8433,1.3113,2.7969,3.5964,,,0.3975,,,,,0.2316,3856525412,2535241384,1647030164,4605466006,3922260532,10170437034,1954820352,,3779670937,2041437200,8503976778,1242176629,2270821272,,,13655879942,,,,,2041437200,188.6491,38.1353,52.8393,27.1173,349.031,30.7102,60.5355,,105.652,38.3156,30.4776,-248.7828,130.8152,,,20.0844,,,,,20.7335,3.4847,2.6473,3.0959,3.9381,5.0182,3.2994,7.5748,,2.1318,10.3196,2.1548,76.5914,17.3823,,,2.8512,,,,,5.5842,1.7388,1.5223,4.4915,4.8487,5.8099,2.5558,18.1082,,2.3069,2.6848,2.1951,18.0299,5.5913,,,1.656,,,,,1.4528
2014/8/18,0.1672,0.6935,-0.6775,-0.1985,-0.6192,1.0784,0.8954,,0.5249,0,0.3868,7.1301,1.0341,,,0.9763,,,,,0,1.573,2.972,4.1893,1.1361,2.1255,0.5085,3.9801,,1.809,1.4262,1.1302,7.5097,1.8178,,,0.4602,,,,,0.3437,3862974451,2552822808,1635871423,4596323642,3897974089,10280118218,1972323456,,3799511729,2041437200,8536874174,1330745373,2294304429,,,13789200946,,,,,2041437200,188.9646,38.3998,52.4813,27.0635,346.8698,31.0414,61.0775,,106.2066,38.3156,30.5955,-266.5213,132.168,,,20.2805,,,,,20.7302,3.4905,2.6657,3.0749,3.9303,4.9871,3.335,7.6426,,2.143,10.3196,2.1631,82.0525,17.5621,,,2.879,,,,,5.5833,1.7417,1.5328,4.4611,4.8391,5.7739,2.5834,18.2704,,2.3191,2.6848,2.2036,19.3155,5.6491,,,1.6722,,,,,1.4526
2014/8/19,-0.1669,-2.0661,-1.0914,3.8289,-1.8692,-1.1639,2.2419,,-0.2621,-0.0503,0.1927,-0.6656,-1.2282,,,-0.5525,,,,,1.5437,2.4626,4.0965,4.1881,1.9181,2.1523,0.631,7.338,,1.4284,1.0114,1.1271,3.64,1.5428,,,0.3659,,,,,0.5885,3856525412,2500078535,1618017438,4772314154,3825114760,10160466017,2016541824,,3774710739,2040410837,8553322872,1321888498,2266124641,,,13713017515,,,,,2040410837,188.6491,37.6064,51.9085,28.0997,340.3863,30.6801,62.4469,,105.5134,38.2963,30.6544,-264.7474,130.5447,,,20.1684,,,,,21.057,3.4847,2.6106,3.0414,4.0808,4.8939,3.2962,7.814,,2.129,10.3144,2.1673,81.5064,17.3463,,,2.8631,,,,,5.6713,1.7388,1.5011,4.4124,5.0244,5.666,2.5533,18.68,,2.3039,2.6835,2.2078,19.1869,5.5797,,,1.663,,,,,1.4755
2014/8/20,-0.5017,-0.2813,0.5517,-0.6226,1.9048,-0.0981,-0.5482,,0.1314,1.5091,-0.1923,-1.1725,0,,,0.2778,,,,,3.2658,1.7087,2.0845,3.103,0.79,2.5822,0.3963,4.8983,,1.6107,1.2648,0.8386,5.6864,1.1129,,,0.3217,,,,,1.0073,3837178294,2493045966,1626944431,4742601470,3897974089,10150495001,2005487232,,3779670937,2071201745,8536874174,1306388968,2266124641,,,13751109231,,,,,2071201745,187.7027,37.5006,52.1949,27.9248,346.8698,30.65,62.1045,,105.652,38.8742,30.5955,-261.6432,130.5447,,,20.2244,,,,,21.756,3.4672,2.6032,3.0581,4.0554,4.9871,3.2929,7.7711,,2.1318,10.47,2.1631,80.5507,17.3463,,,2.8711,,,,,5.8596,1.7301,1.4969,4.4367,4.9931,5.7739,2.5508,18.5776,,2.3069,2.724,2.2036,18.962,5.5797,,,1.6676,,,,,1.5245
2014/8/21,1.8487,1.1283,-1.0974,-0.1446,-1.7134,0.4912,-0.5972,,-1.1811,0.2973,-0.9634,1.1864,0.5181,,,-0.9695,,,,,-0.8179,2.2338,1.8405,2.4693,0.6626,1.8342,0.3691,4.163,,1.3868,0.7993,0.865,4.0911,1.3347,,,0.2838,,,,,0.3107,3908117725,2521176245,1609090445,4735744697,3831186371,10200350084,1993511424,,3735029154,2077359926,8454630685,1321888498,2277866219,,,13617788227,,,,,2077359926,191.1729,37.9237,51.6222,27.8844,340.9266,30.8005,61.7337,,104.4042,38.9898,30.3007,-264.7474,131.2211,,,20.0284,,,,,21.5963,3.5313,2.6326,3.0246,4.0495,4.9017,3.3091,7.7247,,2.1066,10.5012,2.1423,81.5064,17.4362,,,2.8433,,,,,5.8165,1.7621,1.5138,4.3881,4.9859,5.675,2.5633,18.4666,,2.2797,2.7321,2.1824,19.1869,5.6087,,,1.6514,,,,,1.5133
2014/8/22,-0.8251,-0.2789,0.5548,-0.1448,-0.6339,-0.1955,0.0462,,0.2656,-1.0375,0.7782,-0.5025,1.9588,,,0.4196,,,,,0,2.2387,1.813,2.6089,0.6247,1.8506,0.3114,4.3984,,1.0951,0.7802,0.7271,1.6358,1.7635,,,0.2332,,,,,0.2111,3875872529,2514143675,1618017438,4728887924,3806899928,10180408051,1994432640,,3744949550,2055806291,8520425476,1315245842,2322484217,,,13674925800,,,,,2055806291,189.5955,37.818,51.9085,27.844,338.7654,30.7403,61.7622,,104.6815,38.5852,30.5365,-263.4171,133.7914,,,20.1124,,,,,21.591,3.5021,2.6253,3.0414,4.0437,4.8706,3.3026,7.7283,,2.1122,10.3922,2.1589,81.0968,17.7778,,,2.8552,,,,,5.8151,1.7475,1.5096,4.4124,4.9787,5.639,2.5583,18.4752,,2.2858,2.7037,2.1993,19.0905,5.7185,,,1.6584,,,,,1.5129
2014/8/25,-0.3328,0.6993,0,-3.4799,0,1.4691,-1.6166,,0.1325,0.699,0.5792,0,-3.4378,,,-0.4178,,,,,0.055,1.2939,1.5948,1.7026,1.1684,1.3861,0.7214,3.2895,,1.2891,0.8544,1.2884,1.8508,1.5722,,,0.2169,,,,,0.2692,3862974451,2531725099,1618017438,4564325367,3806899928,10329973301,1962190080,,3749909748,2070175381,8569771569,1315245842,2242641484,,,13617788227,,,,,2070175381,188.9646,38.0824,51.9085,26.8751,338.7654,31.1919,60.7637,,104.8201,38.8549,30.7134,-263.4171,129.1919,,,20.0284,,,,,21.6155,3.4905,2.6436,3.0414,3.903,4.8706,3.3512,7.6033,,2.115,10.4648,2.1714,81.0968,17.1666,,,2.8433,,,,,5.8217,1.7417,1.5201,4.4124,4.8054,5.639,2.5959,18.1765,,2.2888,2.7226,2.2121,19.0905,5.5219,,,1.6514,,,,,1.5146
2014/8/26,-2.1703,-4.8611,-3.8621,-1.8528,-2.0734,-2.7027,-3.662,,-2.6455,-2.826,-2.8791,-3.7037,-1.3613,,,-1.958,,,,,-1.8132,1.7546,2.7391,2.8437,0.6599,1.1247,0.6484,4.13,,1.2178,2.0503,1.1215,1.8878,1.502,,,0.4147,,,,,0.2602,3779136942,2408655129,1555528488,4479758497,3727968988,10050784834,1890335232,,3650705787,2011672656,8323041102,1266533033,2212113380,,,13351146220,,,,,2011672656,184.8635,36.2312,49.9038,26.3771,331.7416,30.3489,58.5386,,102.0471,37.7569,29.8291,-253.6609,127.4332,,,19.6362,,,,,21.227,3.4147,2.5151,2.9239,3.8307,4.7696,3.2606,7.3249,,2.059,10.1691,2.1089,78.0932,16.9329,,,2.7876,,,,,5.7171,1.7039,1.4463,4.242,4.7164,5.5221,2.5258,17.5109,,2.2282,2.6457,2.1484,18.3834,5.4468,,,1.6191,,,,,1.4874
2014/8/27,0,0.5839,0,0.9184,0.8143,0.1984,-0.6335,,0.9511,-1.1224,0,0.1748,0.6369,,,0,,,,,0,0.8489,1.2464,1.1592,0.6624,1.0648,0.3379,2.8589,,0.7247,0.5663,0.493,1.8144,0.9914,,,0.1699,,,,,0.1701,3779136942,2422720269,1555528488,4520899136,3758327042,10070726867,1878359424,,3685427173,1989092657,8323041102,1268747252,2226203274,,,13351146220,,,,,1989092657,184.8635,36.4428,49.9038,26.6194,334.443,30.4091,58.1677,,103.0177,37.3331,29.8291,-254.1043,128.2449,,,19.6362,,,,,21.2253,3.4147,2.5298,2.9239,3.8658,4.8085,3.2671,7.2785,,2.0786,10.055,2.1089,78.2297,17.0408,,,2.7876,,,,,5.7166,1.7039,1.4547,4.242,4.7597,5.567,2.5308,17.3999,,2.2494,2.616,2.1484,18.4156,5.4814,,,1.6191,,,,,1.4873
2014/8/28,0,-3.0479,-0.7174,-0.7583,-0.6462,0.8911,2.3051,,0.6729,-0.258,-0.5929,-0.5236,-0.8439,,,0,,,,,-1.1192,1.033,1.4618,1.3306,0.5141,0.8313,0.438,6.2347,,0.9714,0.7863,0.5746,1.4973,0.9085,,,0.2145,,,,,0.2082,3779136942,2348878286,1544369747,4486615270,3734040599,10160466017,1921656576,,3710228164,1983960839,8273695008,1262104596,2207416749,,,13351146220,,,,,1983960839,184.8635,35.332,49.5458,26.4175,332.2818,30.6801,59.5085,,103.7109,37.2368,29.6523,-252.7739,127.1627,,,19.6362,,,,,20.981,3.4147,2.4527,2.9029,3.8365,4.7774,3.2962,7.4463,,2.0926,10.029,2.0964,77.8202,16.897,,,2.7876,,,,,5.6508,1.7039,1.4104,4.2116,4.7236,5.5311,2.5533,17.801,,2.2646,2.6092,2.1356,18.3192,5.4352,,,1.6191,,,,,1.4702
2014/8/29,0.8532,1.497,1.3006,3.2094,2.9268,1.0795,-0.5273,,0,-0.9312,0.5964,1.7544,1.7021,,,0.428,,,,,0.6225,0.8272,1.2111,0.9402,0.7028,2.0092,0.3988,3.3094,,0.6696,0.5989,0.4199,1.5445,1.1526,,,0.1421,,,,,0.1275,3811382138,2384041135,1564455481,4630607508,3843329592,10270147201,1911523200,,3710228164,1965486294,8323041102,1284246782,2244989800,,,13408283793,,,,,1965486294,186.4409,35.8609,50.1902,27.2653,342.0072,31.0113,59.1947,,103.7109,36.89,29.8291,-257.2086,129.3272,,,19.7202,,,,,21.1147,3.4439,2.4894,2.9407,3.9596,4.9172,3.3318,7.407,,2.0926,9.9356,2.1089,79.1854,17.1846,,,2.7995,,,,,5.6868,1.7184,1.4315,4.2663,4.8752,5.6929,2.5809,17.7071,,2.2646,2.5849,2.1484,18.6406,5.5277,,,1.626,,,,,1.4795
2014/9/1,1.5228,2.6549,1.5692,-0.0987,-0.6319,0.2913,1.5904,,0.6684,0.6789,0.5929,4.3103,0,,,0.4261,,,,,0.0562,1.1661,1.3476,1.567,0.6063,2.0003,0.4795,2.4849,,1.1796,1.1237,0.5338,2.51,0.9959,,,0.262,,,,,0.2866,3869423490,2447334263,1589004711,4626036326,3819043149,10300060251,1941923328,,3735029154,1978829021,8372387195,1339602247,2244989800,,,13465421366,,,,,1978829021,189.2801,36.813,50.9778,27.2384,339.846,31.1016,60.1361,,104.4042,37.1405,30.006,-268.2951,129.3272,,,19.8043,,,,,21.1378,3.4963,2.5555,2.9868,3.9557,4.8862,3.3415,7.5248,,2.1066,10.0031,2.1214,82.5986,17.1846,,,2.8114,,,,,5.6931,1.7446,1.4695,4.3333,4.8704,5.657,2.5884,17.9887,,2.2797,2.6025,2.1611,19.444,5.5277,,,1.633,,,,,1.4812
2014/9/2,0.6667,1.2931,0.7022,3.7549,-0.4769,0.6776,1.6129,,1.1952,0.3631,0.9823,0.6612,0.7322,,,0.9901,,,,,0.787,2.1142,1.536,1.785,1.9369,2.4325,0.708,4.1253,,1.8005,1.624,0.8601,2.5473,1.8527,,,0.4235,,,,,0.4908,3895219647,2478980826,1600163452,4799741247,3800828317,10369857368,1973244672,,3779670937,1986013566,8454630685,1348459121,2261428009,,,13598742369,,,,,1986013566,190.5419,37.289,51.3358,28.2612,338.2251,31.3124,61.1061,,105.652,37.2753,30.3007,-270.069,130.2741,,,20.0003,,,,,21.3056,3.5196,2.5885,3.0078,4.1043,4.8629,3.3641,7.6462,,2.1318,10.0394,2.1423,83.1447,17.3104,,,2.8393,,,,,5.7382,1.7562,1.4885,4.3637,5.0533,5.63,2.6059,18.2789,,2.3069,2.6119,2.1824,19.5726,5.5682,,,1.6491,,,,,1.4929
2014/9/3,0.1656,0.1418,0.5579,-0.2857,2.5559,0.3846,1.0738,,0.3937,0.9302,0.9728,0.4926,-0.4154,,,0.7003,,,,,1.1154,1.9964,1.5286,2.2714,3.1358,6.6789,0.7365,5.2728,,2.4694,1.98,1.0123,2.7304,1.7825,,,0.3914,,,,,0.4265,3901668686,2482497111,1609090445,4786027701,3897974089,10409741435,1994432640,,3794551531,2004488111,8536874174,1355101777,2252034747,,,13693971658,,,,,2004488111,190.8574,37.3419,51.6222,28.1805,346.8698,31.4328,61.7622,,106.068,37.6221,30.5955,-271.3994,129.733,,,20.1404,,,,,21.5478,3.5254,2.5922,3.0246,4.0925,4.9871,3.377,7.7283,,2.1402,10.1328,2.1631,83.5543,17.2385,,,2.8592,,,,,5.8035,1.7591,1.4906,4.3881,5.0388,5.7739,2.616,18.4752,,2.316,2.6362,2.2036,19.669,5.5451,,,1.6607,,,,,1.5099
2014/9/4,0.8264,0.8499,1.1096,-2.34,-0.4673,0.8621,0.6005,,0.3922,0.0512,0.3854,2.1242,4.2753,,,0.6954,,,,,-1.048,2.1412,1.521,2.3565,1.5499,4.5457,0.693,6.4452,,1.9735,2.3629,1.1811,3.1798,4.997,,,0.5485,,,,,0.4803,3933913882,2503594820,1626944431,4674033738,3879759256,10499480585,2006408448,,3809432125,2005514474,8569771569,1383886619,2348315690,,,13789200946,,,,,2005514474,192.4347,37.6593,52.1949,27.521,345.2489,31.7038,62.133,,106.4839,37.6413,30.7134,-277.1644,135.2795,,,20.2805,,,,,21.3112,3.5546,2.6143,3.0581,3.9968,4.9638,3.4061,7.7747,,2.1486,10.138,2.1714,85.3291,17.9755,,,2.879,,,,,5.7398,1.7737,1.5033,4.4367,4.9209,5.7469,2.6385,18.5861,,2.3251,2.6376,2.2121,20.0868,5.7821,,,1.6722,,,,,1.4933
2014/9/5,2.2951,0.7022,-0.6859,0.5379,0.939,0.4748,-0.9183,,0.2604,-0.2047,0.7678,-0.8,1.6,,,0.4144,,,,,0.223,3.6786,1.8917,1.9133,1.0608,4.1714,0.6682,5.0982,,2.0881,1.5123,1.3775,1.892,2.5162,,,0.5689,,,,,0.1981,4024200430,2521176245,1615785690,4699175240,3916188921,10549335669,1987984128,,3819352522,2001409020,8635566361,1372815526,2385888741,,,13846338519,,,,,2001409020,196.8513,37.9237,51.8369,27.6691,348.4907,31.8543,61.5625,,106.7613,37.5643,30.9492,-274.9471,137.4439,,,20.3645,,,,,21.373,3.6362,2.6326,3.0372,4.0183,5.0104,3.4223,7.7033,,2.1542,10.1172,2.1881,84.6465,18.2631,,,2.891,,,,,5.7564,1.8144,1.5138,4.4063,4.9474,5.8009,2.651,18.4154,,2.3312,2.6322,2.2291,19.9261,5.8746,,,1.6791,,,,,1.4976
2014/9/9,4.4872,1.2552,0.9669,-0.3891,0.6202,-1.0397,0.1854,,0.5195,2.9744,-0.381,0.3226,1.5748,,,-0.1376,,,,,-0.0556,5.0782,2.2744,2.6721,0.9592,3.4879,0.6922,3.8237,,1.9131,2.3654,1.0113,2.3263,2.5329,,,0.3555,,,,,0.5081,4204773526,2552822808,1631407927,4680890511,3940475364,10439654485,1991668992,,3839193314,2060938109,8602668965,1377243963,2423461792,,,13827292661,,,,,2060938109,205.6843,38.3998,52.3381,27.5614,350.6519,31.5231,61.6766,,107.3159,38.6816,30.8313,-275.834,139.6084,,,20.3365,,,,,21.2963,3.7993,2.6657,3.0665,4.0026,5.0415,3.3867,7.7176,,2.1654,10.4181,2.1798,84.9195,18.5507,,,2.887,,,,,5.7358,1.8958,1.5328,4.4489,4.9281,5.8368,2.6235,18.4496,,2.3433,2.7105,2.2206,19.9904,5.9671,,,1.6768,,,,,1.4923
2014/9/10,0.4601,-0.9642,3.9672,-0.6836,-1.2327,0.2865,0.7863,,0,-0.6972,0.7648,3.2154,-1.4535,,,0.4132,,,,,-2.2816,2.3869,1.7495,6.5686,0.9791,2.9263,0.3737,4.7888,,1.7727,1.1502,1.2864,2.5851,2.464,,,0.4525,,,,,0.8808,4224120643,2528208814,1696128624,4648892236,3891902478,10469567535,2007329664,,3839193314,2046569018,8668463756,1582874927,2388237057,,,13884430234,,,,,2046569018,206.6307,38.0295,54.4145,27.373,346.3295,31.6135,62.1616,,107.3159,38.4119,31.0671,-284.7033,137.5792,,,20.4205,,,,,20.7783,3.8168,2.64,3.1882,3.9753,4.9794,3.3964,7.7783,,2.1654,10.3455,2.1964,87.6501,18.2811,,,2.8989,,,,,5.5962,1.9045,1.518,4.6254,4.8945,5.7649,2.631,18.5946,,2.3433,2.6916,2.2375,20.6332,5.8804,,,1.6838,,,,,1.456
2014/9/11,1.5267,-0.9736,2.7632,-1.5733,2.4961,0.381,-0.5048,,0.1292,-1.9057,-0.759,3.271,3.9331,,,0,,,,,-0.0569,4.4867,2.345,7.0491,1.6209,4.8931,0.9966,7.2056,,3.1949,1.6834,1.4249,3.6175,3.2646,,,0.7215,,,,,0.372,4288611035,2503594820,1742995336,4575753322,3989048250,10509451602,1997196288,,3844153512,2007567202,8602668965,1634651210,2482169684,,,13884430234,,,,,2007567202,209.7854,37.6593,55.918,26.9424,354.9743,31.7339,61.8478,,107.4545,37.6799,30.8313,-294.016,142.9904,,,20.4205,,,,,20.7759,3.8751,2.6143,3.2763,3.9127,5.1037,3.4094,7.739,,2.1682,10.1483,2.1798,90.5171,19.0001,,,2.8989,,,,,5.5956,1.9336,1.5033,4.7532,4.8175,5.9088,2.641,18.5008,,2.3463,2.6403,2.2206,21.3081,6.1117,,,1.6838,,,,,1.4558
2014/9/12,2.1053,1.1236,0.6402,0.7493,0.3044,3.0361,3.7362,,1.2903,0.2045,1.3384,1.5083,7.0009,,,0.6859,,,,,0.2849,4.0366,1.4781,3.5917,1.4216,3.5235,1.5181,12.5841,,2.7556,1.0685,1.0716,2.5967,4.8303,,,0.5518,,,,,0.1988,4378897583,2531725099,1754154077,4610037188,4001191471,10828524136,2071814784,,3893755493,2011672656,8717809850,1659306583,2655945045,,,13979659522,,,,,2011672656,214.2019,38.0824,56.276,27.1442,356.0549,32.6973,64.1585,,108.841,37.7569,31.2439,-298.4506,153.0011,,,20.5606,,,,,20.8402,3.9567,2.6436,3.2973,3.9421,5.1192,3.5129,8.0281,,2.1961,10.1691,2.2089,91.8824,20.3303,,,2.9188,,,,,5.6129,1.9743,1.5201,4.7837,4.8535,5.9268,2.7212,19.192,,2.3766,2.6457,2.2503,21.6295,6.5396,,,1.6953,,,,,1.4603
2014/9/15,-0.5891,3.8889,0.3817,-0.2975,1.3657,-0.4604,0.9337,,0.7643,1.1735,1.3208,4.7548,9.9912,,,0.545,,,,,0.7955,2.8633,4.3639,3.0675,1.4497,3.2195,0.6771,9.7919,,2.4252,2.2136,1.9507,4.4706,7.081,,,0.4456,,,,,0.3124,4353101426,2630181075,1760849322,4596323642,4055835968,10778669053,2091160320,,3923516681,2035279019,8832950735,1738203775,2921304718,,,14055842953,,,,,2035279019,212.9401,39.5634,56.4908,27.0635,360.9175,32.5468,64.7576,,109.6729,38.2,31.6566,-312.6415,168.2876,,,20.6726,,,,,21.0005,3.9333,2.7464,3.3098,3.9303,5.1891,3.4967,8.1031,,2.2129,10.2884,2.2381,96.2513,22.3615,,,2.9347,,,,,5.6561,1.9627,1.5793,4.8019,4.8391,6.0077,2.7087,19.3712,,2.3947,2.6767,2.28,22.6579,7.193,,,1.7046,,,,,1.4715
2014/9/16,-1.9259,-4.1444,-0.3802,-1.8896,-3.7425,-3.8853,-5.0661,,-3.4134,-0.7564,-2.6071,-4.539,-4.0193,,,-2.168,,,,,-0.2818,4.6197,2.6875,6.0914,1.2587,3.2993,0.841,8.1772,,2.8785,4.9068,2.2292,3.6892,5.7201,,,0.6426,,,,,0.6463,4269263917,2521176245,1754154077,4509471181,3904045699,10359886351,1985220480,,3789591333,2019883565,8602668965,1659306583,2803888934,,,13751109231,,,,,2019883565,208.839,37.9237,56.276,26.5521,347.4101,31.2823,61.4769,,105.9293,37.911,30.8313,-298.4506,161.5237,,,20.2244,,,,,20.9447,3.8576,2.6326,3.2973,3.8561,4.9949,3.3609,7.6926,,2.1374,10.2106,2.1798,91.8824,21.4627,,,2.8711,,,,,5.6411,1.9249,1.5138,4.7837,4.7477,5.7829,2.6034,18.3898,,2.313,2.6565,2.2206,21.6295,6.9038,,,1.6676,,,,,1.4676
2014/9/17,0.1511,0.5579,3.944,0.1014,-0.311,1.155,0.5104,,3.9267,-1.3211,1.1472,0.2972,1.675,,,0.831,,,,,-0.6783,2.0522,1.6464,7.6532,1.1102,2.095,0.5856,4.2909,,3.7272,2.002,1.1412,2.567,2.5793,,,0.4494,,,,,0.1747,4275712956,2535241384,1823338271,4514042363,3891902478,10479538552,1995353856,,3938397276,1993198111,8701361152,1664237657,2850855248,,,13865384376,,,,,1993198111,209.1545,38.1353,58.4956,26.579,346.3295,31.6436,61.7907,,110.0889,37.4102,31.185,-299.3376,164.2293,,,20.3925,,,,,20.7986,3.8634,2.6473,3.4273,3.86,4.9794,3.3997,7.7319,,2.2213,10.0757,2.2048,92.1555,21.8222,,,2.8949,,,,,5.6017,1.9278,1.5223,4.9723,4.7525,5.7649,2.6335,18.4837,,2.4038,2.6214,2.246,21.6938,7.0195,,,1.6815,,,,,1.4574
2014/9/18,-2.1116,0.8322,-1.224,1.3165,0.156,0.4757,-1.2004,,-0.5038,-0.309,1.7013,2.3704,-2.0593,,,1.0989,,,,,-0.6261,2.9945,1.5227,4.1943,0.7729,1.3779,0.6459,3.5056,,2.4909,1.496,1.2433,2.89,2.52,,,0.4919,,,,,0.3683,4185426408,2556339093,1801020789,4573467731,3897974089,10529393635,1971402240,,3918556483,1987039930,8849399433,1703686254,2792147355,,,14017751238,,,,,1987039930,204.7379,38.4527,57.7796,26.9289,346.8698,31.7941,61.049,,109.5343,37.2946,31.7155,-306.433,160.8473,,,20.6166,,,,,20.6818,3.7818,2.6693,3.3853,3.9108,4.9871,3.4159,7.639,,2.2101,10.0446,2.2423,94.3399,21.3729,,,2.9268,,,,,5.5703,1.8871,1.5349,4.9115,4.815,5.7739,2.646,18.2618,,2.3917,2.6133,2.2843,22.208,6.8749,,,1.6999,,,,,1.4492
2014/9/19,4.6225,0.5502,1.487,0.1999,0.6231,0.1894,1.3551,,0.1266,1.9628,0,1.1577,-0.2523,,,1.2228,,,,,0.1145,2.8401,1.6268,3.5537,0.7576,2.069,0.6543,3.4653,,1.6379,1.2601,0.8424,2.1454,2.5263,,,0.5356,,,,,0.3281,4378897583,2570404233,1827801768,4582610095,3922260532,10549335669,1998117504,,3923516681,2026041746,8849399433,1723410552,2785102408,,,14189163957,,,,,2026041746,214.2019,38.6642,58.6388,26.9827,349.031,31.8543,61.8763,,109.6729,38.0266,31.7155,-309.9807,160.4414,,,20.8687,,,,,20.6937,3.9567,2.684,3.4357,3.9186,5.0182,3.4223,7.7426,,2.2129,10.2417,2.2423,95.4321,21.3189,,,2.9626,,,,,5.5735,1.9743,1.5434,4.9845,4.8247,5.8099,2.651,18.5093,,2.3947,2.6646,2.2843,22.4651,6.8576,,,1.7207,,,,,1.45
2014/9/22,1.3255,-1.7784,-1.8315,-1.4963,-4.1796,0,1.337,,-1.5171,-1.1651,0.5576,-3.0043,0.5902,,,-0.4027,,,,,-1.2014,4.1402,2.2163,3.9666,0.4618,4.5968,0.7248,5.1397,,1.7428,0.9295,2.321,2.3715,2.0318,,,0.5371,,,,,0.3355,4436938935,2524692529,1794325545,4514042363,3758327042,10549335669,2024832768,,3863994304,2002435384,8898745526,1671634269,2801540618,,,14132026384,,,,,2002435384,217.0411,37.9766,57.5648,26.579,334.443,31.8543,62.7036,,108.0091,37.5835,31.8924,-300.668,161.3884,,,20.7847,,,,,20.4551,4.0091,2.6363,3.3728,3.86,4.8085,3.4223,7.8461,,2.1793,10.1224,2.2548,92.565,21.4448,,,2.9506,,,,,5.5092,2.0005,1.5159,4.8932,4.7525,5.567,2.651,18.7568,,2.3584,2.6335,2.297,21.7902,6.8981,,,1.7138,,,,,1.4333
