ÈÕÆÚ,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH
2019/3/27,-1.3139,-1.7699,-0.8114,-2.3401,-3.8076,-1.8613,0,1.4252,-0.5857,-2.8391,2.5093,0.22,1.5021,-3.1378,-0.7576,-1.6791,2.6602,0.6977,1.9544,-3.0451,-0.1938,-2.716,-0.9594,-0.4405,-4.7337,-1.5172,-0.5042,10.0159,-0.2381,-0.8121,0.6588,2.4169,0.3957,-0.1074,2.557,2.6451,1.7311,3.5386,6.1233,3.6609,1.402,4.9049,1.6472,2.7784,2.1575,5.9248,3.3124,3.8748,2.5542,5.1314,1.5774,0.8988,1.5726,1.8002,1.6745,1.8957,20.0527,2.8372,2.6227,2.5644,1.1078,7.1199,0.7037,0.6496,2.0677,2.0878,2.1411,0.2215,14329774086,2251253404,2276223391,1936844000,7075803283,22730241772,12791939690,1560200996,2110875200,3710027318,4377471859,2248051925,3130742103,2699136000,6421718274,2696644313,1718765521,2227360768,3209000574,3142557916,2595909973,5411015650,9188835174,3977527694,1713568722,9282000000,3363612848,5883905547,13715853207,1331056083,3635996865,1731001800,1309220402,3635996865,67.9649,91.5283,68.7219,-13.1335,22.8888,11.3326,52.2461,215.965,8.4961,22.2464,-84.1992,-32.0355,1072.8809,1312.3616,-8.5464,-15.6806,-101.3498,-19.3711,11.2935,-84.5967,11.7133,79.9723,214.7644,2169.4164,-1.5063,172.6333,53.5419,72.4531,23.737,275.3666,969.1893,31.2129,34.3962,396.0555,2.7567,2.8771,1.7465,14.829,1.7653,2.4651,5.1907,7.5822,0.8843,2.0418,371.8702,1.7388,7.2918,13.0812,0.9633,4.6214,31.7938,5.0997,0.8013,77.6545,1.0112,2.3692,8.0082,2.0053,5.5124,2.6841,2.2383,0.973,0.7559,13.5451,7.7358,5.1022,3.1831,3.1612,1.2347,0.9251,0.3246,16.3049,0.3683,5.7204,5.2615,8.668,0.5225,1.743,2.8196,0.4988,17.1174,36.9085,1.7767,11.0038,11.7405,3.1562,6.1008,47.0003,3.1004,110.8456,9.1139,36.9243,21.413,19.6653,1.6952,2.8235,1.0729,27.6158,9.2885,6.3655,4.4922,3.7957
2019/3/28,-3.6982,2.1622,-3.8855,10.0639,-7.0833,-0.3448,-1.1751,-1.9906,-1.0309,-3.8961,-0.4687,-2.9638,-4.4397,-4.6479,-3.0534,3.2258,-4.947,-2.7714,1.8104,-0.3769,-0.5825,-2.0305,-9.9851,-5.6047,-4.9689,-0.1401,-0.3378,-4.4798,-2.6253,-1.1696,-3.1414,-1.5855,-0.732,0.2151,2.3234,2.0645,1.8441,3.6836,4.785,2.8881,1.4203,4.6551,1.5728,2.2778,2.1121,5.0181,1.9001,2.3621,2.5114,4.8047,1.0995,0.7365,4.0126,1.0057,1.8838,1.651,19.6007,3.9524,2.979,2.1843,2.0263,8.9661,1.0513,0.4166,1.7789,2.5119,2.4625,0.4326,13799826820,2299929153,2187781173,2131766000,6574600551,22651861628,12641623125,1529143130,2089113600,3565480799,4356952460,2181424700,2991745096,2573683200,6225635273,2783632839,1633738252,2165632525,3267097496,3130714104,2580788168,5301147312,8271321081,3754598413,1628422450,9269000000,3352249291,5620320182,13355771142,1315488175,3521777068,1703555975,1299637145,3521777068,65.4514,93.5072,66.0517,-14.4552,21.2675,11.2935,51.6321,211.6659,8.4085,21.3796,-83.8046,-31.086,1025.2477,1251.3645,-8.2854,-16.1864,-96.336,-18.8343,11.498,-84.2779,11.645,78.3485,193.32,2047.8267,-1.4315,172.3915,53.361,69.2074,23.1138,272.1459,938.7436,30.718,34.1444,397.6284,2.6548,2.9393,1.6786,16.3214,1.6402,2.4566,5.1297,7.4313,0.8751,1.9623,370.1271,1.6873,6.968,12.4732,0.9339,4.7705,30.2209,4.9583,0.8158,77.3618,1.0053,2.3211,7.2085,1.8929,5.2385,2.6803,2.2307,0.9294,0.7361,13.3867,7.4928,5.0213,3.1598,3.1738,1.189,0.9451,0.312,17.9459,0.3422,5.7007,5.1997,8.4955,0.5171,1.6751,2.8064,0.484,16.3574,35.1931,1.7225,11.3587,11.1597,3.0688,6.2113,46.8231,3.0823,108.5949,8.2039,34.8548,20.349,19.6378,1.6895,2.697,1.0448,27.2928,8.9967,6.2645,4.4593,3.8108
2019/3/29,3.0722,2.8219,1.9149,10.0145,2.0179,2.7682,4.6373,2.0072,2.5298,2.027,0.8373,3.6199,1.7699,3.6928,3.5433,2.2059,-0.3717,1.9002,4.7071,5.0441,2.3437,3.3679,0,3.125,1.9608,1.4025,1.5254,-3.6309,2.9412,1.7751,2.1622,1.1615,2.1554,3.5408,2.6957,4.1647,2.0196,19.1623,3.7644,3.5703,1.5491,4.8199,1.7791,2.1967,1.9414,6.1271,2.3815,1.629,2.9426,5.5143,0.7704,0.9722,4.6653,2.3902,2.134,1.6019,16.576,3.8731,1.6718,2.144,1.6029,5.6443,1.199,0.7317,1.6506,4.3646,3.7908,0.5274,14223784633,2364830153,2229674855,2345252000,6707271862,23278902780,13227857729,1559835609,2141963200,3637754058,4393431392,2260390300,3044696337,2668723200,6446228649,2845036504,1627664875,2206784687,3420883466,3288631588,2641275390,5479683362,8271321081,3871929613,1660352302,9399000000,3403385298,5416254094,13748587940,1338840036,3597923599,1723342500,1327649744,3597923599,67.4622,96.1459,67.3165,-15.9028,21.6967,11.6062,54.0265,215.9144,8.6212,21.813,-84.5062,-32.2113,1043.3937,1297.5744,-8.579,-16.5434,-95.9779,-19.1922,12.0392,-88.5289,11.918,80.9872,193.32,2111.8213,-1.4595,174.8093,54.175,66.6946,23.7936,276.9769,959.0407,31.0748,34.8803,412.1482,2.7363,3.0222,1.7107,17.9559,1.6733,2.5246,5.3676,7.5805,0.8973,2.002,373.226,1.7483,7.0914,12.9338,0.967,4.8758,30.1086,5.0526,0.8542,81.264,1.0289,2.3993,7.2085,1.952,5.3412,2.7179,2.2647,0.8957,0.7577,13.6243,7.6548,5.0796,3.2279,3.2897,1.2255,0.9717,0.318,19.743,0.3491,5.8585,5.4408,8.666,0.5302,1.709,2.8299,0.5015,16.6469,36.4927,1.7835,11.6093,11.1182,3.1271,6.5037,49.1849,3.1546,112.2523,8.2039,35.944,20.748,19.9132,1.7152,2.5991,1.0755,27.7773,9.1912,6.3373,4.5554,3.9499
2019/4/1,2.5335,1.8868,2.2965,0,2.4176,3.367,1.7045,4.4741,4.0639,2.7594,-0.2076,3.1659,3.0435,0.9972,4.1825,1.4388,1.2438,3.4965,1.8981,-0.12,2.4809,4.01,3.6424,3.3333,2.5641,4.2877,2.6711,4.2386,2.8571,3.0233,3.373,0.8148,2.9428,1.8653,2.7702,2.8356,1.7908,18.9413,3.6394,3.7237,1.6911,6.8221,2.3088,2.5633,3.4481,6.4648,3.3785,1.8406,3.0839,5.6132,0.5886,1.3728,4.7664,1.9555,3.0095,1.852,16.8334,4.0489,2.0141,3.5442,1.5905,4.2196,1.55,1.3301,2.3897,5.4378,5.3429,0.8926,14584148774,2409449589,2280878244,2345252000,6869425687,24062704220,13453332576,1629624459,2229009600,3738133585,4384311659,2331952875,3137361008,2695334400,6715842775,2885972281,1647909463,2283944991,3485815320,3284683651,2706803215,5699420038,8572594365,4000993934,1702925438,9802000000,3494293753,5645828444,14141404738,1379316596,3719282133,1737384550,1366719947,3719282133,69.1714,97.96,68.8624,-15.9028,22.2212,11.9969,54.9474,225.5747,8.9715,22.4149,-84.3308,-33.2311,1075.1491,1310.5132,-8.9378,-16.7815,-97.1716,-19.8632,12.2677,-88.4227,12.2136,84.2348,200.3615,2182.2154,-1.497,182.3046,55.622,69.5215,24.4735,285.3506,991.3893,31.328,35.9068,418.9506,2.8057,3.0792,1.75,17.9559,1.7138,2.6096,5.4591,7.9196,0.9338,2.0573,372.4513,1.8037,7.3072,13.0627,1.0074,4.9459,30.4831,5.2292,0.8704,81.1665,1.0544,2.4955,7.4711,2.0171,5.4782,2.8345,2.3252,0.9336,0.7794,14.0362,7.913,5.121,3.3229,3.344,1.2566,0.9901,0.3253,19.743,0.3575,6.0557,5.5336,9.0537,0.5518,1.7562,2.8241,0.5174,17.1536,36.8566,1.8581,11.7763,11.2565,3.2364,6.6271,49.1259,3.2328,116.7536,8.5027,37.1422,21.28,20.767,1.7611,2.7093,1.1062,28.6171,9.5012,6.3889,4.6894,4.0151
2019/4/2,1.7442,2.0202,0.6122,-3.6939,1.073,-0.4886,-1.7877,-1.8834,0.1395,-0.5371,-1.7681,-0.4233,1.0549,-3.5261,0.7299,-1.2411,0,0.4505,-0.1961,0.1202,2.9795,-1.8072,9.984,3.3724,0,-1.3263,0,9.0361,0.6944,-0.2257,0.064,5.0698,-1.2406,-1.0173,3.583,2.2567,1.6482,12.1574,3.7045,3.639,1.2904,7.9987,2.0633,2.2412,1.5727,7.1665,3.5766,2.7692,3.594,4.7339,0.5862,1.5871,3.4574,1.9105,3.6096,1.7094,28.2852,4.9122,3.1117,3.3994,1.667,6.6643,1.5597,0.8293,2.3972,5.477,5.7503,0.5282,14838523462,2458125339,2294842805,2258620000,6943131972,23945134004,13212826072,1598931980,2232118400,3718057680,4306793928,2322082175,3170455533,2600294400,6764863525,2850153476,1647909463,2294233032,3478980388,3288631588,2787452845,5596418471,9428484378,4135924814,1702925438,9672000000,3494293753,6155993664,14239608938,1376203014,3721661712,1825466500,1349764953,3721661712,70.3778,99.939,69.284,-15.3154,22.4596,11.9383,53.9651,221.3262,8.984,22.2945,-82.8398,-33.0904,1086.4904,1264.3033,-9.003,-16.5732,-97.1716,-19.9527,12.2436,-88.5289,12.5775,82.7125,220.3656,2255.8091,-1.497,179.8868,55.622,75.8036,24.6434,284.7065,992.0236,32.9163,35.4614,414.4911,2.8546,3.1415,1.7607,17.2926,1.7322,2.5968,5.3615,7.7705,0.9351,2.0462,365.8661,1.7961,7.3843,12.6021,1.0148,4.8845,30.4831,5.2528,0.8687,81.264,1.0858,2.4504,8.217,2.0851,5.4782,2.7969,2.3252,1.018,0.7848,14.0046,7.9181,5.3806,3.2817,3.3084,1.2785,1.0101,0.3273,19.0138,0.3614,6.0262,5.4347,8.8832,0.5525,1.7468,2.7741,0.5152,17.3345,35.557,1.8717,11.6302,11.2565,3.251,6.6141,49.1849,3.3292,114.6436,9.3516,38.3948,21.28,20.4916,1.7611,2.9541,1.1139,28.5525,9.5073,6.7128,4.6313,3.9724
2019/4/3,-0.8571,4.9505,0.8114,-0.8219,0.4246,0,0.5688,0.4342,2.9248,0.108,-0.6353,9.9894,0.2088,1.1696,1.4493,4.1293,5.0369,1.1211,9.8232,1.4406,4.5208,2.5767,-4.6478,-0.1418,1.25,0.2688,2.439,-2.4862,1.8391,3.733,4.0281,-0.3497,1.6384,1.2333,2.4462,3.3603,1.5755,7.2128,2.7058,2.3023,0.9131,5.4304,2.5362,1.6498,1.7609,14.2527,3.0101,1.9045,3.636,5.6629,0.6376,1.1437,6.5001,1.1852,6.6777,1.8848,23.1034,2.7841,1.9553,2.8429,1.9781,4.052,1.6253,0.8338,3.5252,3.0814,6.3856,0.5045,14711336118,2579814712,2313462219,2240056000,6972614485,23945134004,13287984355,1605874327,2297403200,3722072861,4279434729,2554043625,3177074438,2630707200,6862905025,2967843835,1730912274,2319953133,3820726988,3336006833,2913467892,5740620665,8990268691,4130058254,1724212006,9698000000,3579520430,6002944098,14501486803,1427577109,3871575196,1819083750,1371880163,3871575196,69.7746,104.8864,69.8461,-15.1895,22.555,11.9383,54.2721,222.2871,9.2468,22.3186,-82.3135,-36.396,1088.7586,1279.0904,-9.1335,-17.2575,-102.066,-20.1764,13.4464,-89.8043,13.1461,84.8437,210.1235,2252.6094,-1.5157,180.3704,56.9787,73.919,25.0966,295.3347,1031.9836,32.8012,36.0424,419.8092,2.8301,3.297,1.775,17.1504,1.7395,2.5968,5.392,7.8042,0.9624,2.0485,363.5419,1.9755,7.3997,12.7495,1.0295,5.0862,32.0184,5.3117,0.954,82.4347,1.1349,2.5135,7.8351,2.0822,5.5467,2.8044,2.3819,0.9927,0.7992,14.5274,8.237,5.3618,3.3354,3.3508,1.2675,1.0601,0.3299,18.8575,0.3629,6.0262,5.4656,8.9218,0.5687,1.7486,2.7565,0.5667,17.3707,35.9728,1.8988,12.1104,11.8235,3.2874,7.2638,49.8935,3.4797,117.5976,8.9169,38.3403,21.546,20.5467,1.804,2.8807,1.1344,29.6184,9.8903,6.6894,4.7071,4.0234
2019/4/4,3.6023,-0.9434,1.6097,-1.105,-1.0571,0.1637,3.8462,-1.0694,-0.406,3.5599,0.3197,0.1932,1.6667,5.0578,1.7857,-1.5517,5.0292,0.4435,-2.6834,0.355,-1.9031,10.0478,1.8279,0.8523,0,3.8874,-1.5873,-1.2748,0.6772,-1.4177,-1.9668,0.1754,1.0747,-2.132,4.2232,2.5038,2.3086,5.8481,2.2368,2.9819,1.9758,4.4408,2.3327,2.7776,1.3221,22.4206,4.5063,0.4018,4.7581,4.2726,0.3862,1.4748,5.3182,1.0113,4.2111,1.056,23.7393,3.2336,1.7405,5.0994,1.7343,4.0467,1.2911,0.7892,2.1163,3.2029,6.2139,0.7867,15241283385,2555476837,2350701048,2215304000,6898908201,23984324076,13799060676,1588701154,2288076800,3854573837,4293114329,2558978975,3230025679,2763763200,6985456901,2921791086,1817964002,2330241173,3718203008,3347850644,2858021272,6317429440,9154599574,4165257614,1724212006,10075000000,3522702645,5926419315,14599691003,1407338829,3795428665,1822275125,1386623636,3795428665,72.2881,103.8969,70.9704,-15.0217,22.3166,11.9579,56.3595,219.91,9.2093,23.1131,-82.5767,-36.4663,1106.9046,1343.7843,-9.2966,-16.9897,-107.1992,-20.2659,13.0855,-90.1231,12.896,93.3687,213.9643,2271.8078,-1.5157,187.3821,56.0743,72.9766,25.2666,291.1478,1011.6865,32.8587,36.4297,410.0091,2.9321,3.2659,1.8036,16.9609,1.7211,2.6011,5.5994,7.7207,0.9585,2.1214,364.704,1.9793,7.523,13.3944,1.0479,5.0073,33.6287,5.3352,0.9284,82.7274,1.1133,2.7661,7.9783,2.0999,5.5467,2.9134,2.3441,0.98,0.8046,14.3214,8.075,5.3712,3.3713,3.2726,1.3132,1.0501,0.3352,18.6491,0.3591,6.036,5.6758,8.8263,0.5664,1.8109,2.7653,0.5678,17.6602,37.7923,1.9327,11.9225,12.4181,3.302,7.0689,50.0706,3.4135,129.4136,9.0799,38.6671,21.546,21.3454,1.7754,2.8439,1.1421,29.1985,9.6958,6.7011,4.7577,3.9294
2019/4/8,-4.3115,4.7619,-1.3861,-1.676,-1.9231,-3.5948,-2.8322,0.851,-0.8152,-4.1667,-1.3277,-6.9431,-3.0738,4.9519,-2.1053,-4.5534,5.0111,0.883,3.4926,-1.8868,2.4691,1.5217,-1.2715,-2.6761,0,-3.0968,-0.9677,-1.5782,-0.4484,1.2168,-4.5768,0.9107,2.4455,-2.6971,4.1124,2.1893,1.9744,4.5201,2.3606,3.0963,1.6762,6.2093,2.3866,2.7257,1.1063,13.6875,3.634,3.9538,4.519,6.4328,0.2883,2.0497,5.0664,1.3981,4.1123,4.6899,15.3924,2.8858,1.6731,3.193,1.51,3.2494,1.5085,1.0838,1.7572,3.1786,11.0382,0.7988,14584148774,2677166210,2318117073,2178176000,6766236890,23122142492,13408237607,1602220460,2269424000,3693966594,4236115997,2381306375,3130742103,2900620800,6838394650,2788749811,1909064648,2350817254,3848066716,3284683651,2928589698,6413564235,9038198532,4053792974,1724212006,9763000000,3488611974,5832889024,14534221536,1424463527,3621719390,1838870275,1420533624,3621719390,69.1714,108.8444,69.9867,-14.7699,21.8874,11.528,54.7632,221.7814,9.1342,22.1501,-81.4803,-33.9344,1072.8809,1410.3266,-9.1009,-16.2161,-112.571,-20.4448,13.5426,-88.4227,13.2144,94.7895,211.2437,2211.0129,-1.5157,181.5793,55.5316,71.8249,25.1533,294.6906,965.3836,33.158,37.3206,399.8194,2.8057,3.4214,1.7786,16.6767,1.688,2.5076,5.4408,7.7864,0.9507,2.033,359.8619,1.8419,7.2918,14.0576,1.0258,4.7793,35.3139,5.3823,0.9609,81.1665,1.1408,2.8082,7.8769,2.0437,5.5467,2.8232,2.3215,0.9646,0.801,14.4957,7.7055,5.4201,3.4537,3.1913,1.2566,1.1001,0.3306,18.3366,0.3522,5.819,5.515,8.9015,0.5618,1.7354,2.7286,0.5284,17.1174,39.6637,1.892,11.3796,13.0404,3.3312,7.3158,49.1259,3.4977,131.383,8.9645,37.6323,21.546,20.6844,1.7582,2.799,1.1369,29.5538,9.252,6.7621,4.8741,3.8318
2019/4/9,-0.1453,5,2.6104,3.4091,0.2179,-0.678,0.8969,0.6385,0.8219,-1.413,-1.0764,-0.4145,1.4799,0.6553,-1.4337,0.367,-2.439,-0.6565,-0.1776,0.2404,-0.5164,-5.8887,10,0.7236,2.4691,2.2636,0,0.4373,0.4505,5.0273,2.1682,-1.1107,1.3492,1.5991,1.9421,3.1625,2.4711,5.4696,1.4829,1.7019,0.807,4.9794,1.9279,1.8088,1.9221,7.8319,3.0333,3.0953,4.3134,3.4996,1.0757,1.48,2.9009,0.8631,2.7194,2.7909,30.4495,2.028,2.0214,4.5461,1.2983,2.1082,1.0629,1.5834,1.3371,1.8246,9.8233,0.509,14562950883,2811024521,2378630169,2252432000,6780978146,22965382204,13528490859,1612451286,2288076800,3641769240,4190517332,2371435675,3177074438,2919628800,6740353150,2798983755,1862502096,2335385194,3841231784,3292579525,2913467892,6035891823,9942018385,4083125774,1766785142,9984000000,3488611974,5858397286,14599691003,1496075901,3700245501,1818445475,1439700138,3700245501,69.0708,114.2866,71.8136,-15.2734,21.9351,11.4498,55.2544,223.1975,9.2093,21.8371,-80.6032,-33.7937,1088.7586,1419.5686,-8.9704,-16.2756,-109.8254,-20.3106,13.5185,-88.6352,13.1461,89.2077,232.3681,2227.0116,-1.5531,185.6896,55.5316,72.139,25.2666,309.5056,986.315,32.7897,37.8242,405.8564,2.8016,3.5925,1.825,17.2452,1.6917,2.4906,5.4896,7.8362,0.9585,2.0043,355.9883,1.8342,7.3997,14.1498,1.0111,4.7968,34.4526,5.347,0.9592,81.3616,1.1349,2.6428,8.6646,2.0585,5.6836,2.8871,2.3215,0.9688,0.8046,15.2244,7.8725,5.3599,3.5003,3.2394,1.2548,1.1551,0.3392,18.9617,0.3529,5.7796,5.5645,8.9583,0.5664,1.7109,2.6992,0.5262,17.3707,39.9236,1.8649,11.4214,12.7223,3.3093,7.3028,49.244,3.4797,123.6463,9.8609,37.9046,22.078,21.1526,1.7582,2.8113,1.1421,31.0395,9.4526,6.687,4.9398,3.8896
2019/4/10,-1.6012,-2.0202,-0.5871,1.3736,1.7391,-2.5597,1.7778,3.9429,1.4946,-1.323,-2.2307,-2.2893,-1.4583,-0.7813,-1.4545,-2.3766,-0.4348,1.5419,-3.2918,-2.2782,-1.2111,-2.9579,-4.9587,-1.8678,0,-2.9948,0.1629,-2.3222,-0.8969,0.4162,-1.6077,0,0,-0.7345,1.7055,3.8386,1.8293,8.0036,2.0629,2.0406,1.3678,13.3779,2.2845,1.692,1.579,6.5392,2.2138,1.376,3.8124,2.9497,0.4411,1.2871,2.8233,0.9045,2.3936,1.6419,21.9733,2.1011,1.7752,2.7989,1.0596,2.1882,1.1119,3.8113,0.8645,1.7409,,0.2329,14329774086,2754236147,2364665608,2283372000,6898908201,22377531123,13768997363,1676028564,2322273600,3593587067,4097040068,2317146825,3130742103,2896819200,6642311649,2732463117,1854404261,2371393335,3714785542,3217568720,2878183679,5857355774,9449025738,4006860494,1766785142,9685000000,3494293753,5722353227,14468752070,1502303064,3640756023,1818445475,1439700138,3640756023,67.9649,111.9778,71.392,-15.4832,22.3166,11.1568,56.2367,231.998,9.3469,21.5482,-78.8052,-33.0201,1072.8809,1408.4782,-8.8399,-15.8888,-109.3479,-20.6238,13.0735,-86.616,12.9869,86.569,220.8457,2185.4151,-1.5531,180.1286,55.622,70.4638,25.04,310.7939,970.4579,32.7897,37.8242,402.6833,2.7567,3.5199,1.8143,17.4821,1.7211,2.4268,5.5872,8.1451,0.9728,1.9777,348.0473,1.7922,7.2918,14.0392,0.9964,4.6828,34.3028,5.4294,0.9276,79.508,1.1211,2.5646,8.2349,2.0201,5.6836,2.8006,2.3252,0.9463,0.7974,15.2878,7.746,5.3599,3.5003,3.2141,1.2347,1.1317,0.3372,19.2221,0.3591,5.6316,5.6634,9.3115,0.5748,1.6883,2.639,0.5141,17.1174,39.6117,1.8378,11.1499,12.667,3.3603,7.0624,48.1221,3.4375,119.989,9.372,37.1966,22.078,20.5191,1.7611,2.746,1.1318,31.1687,9.3006,6.687,4.9398,3.8592
2019/4/11,-2.5148,0.5891,0,-2.168,-3.6325,-1.7513,-3.1659,-1.09,-2.1419,-2.905,0.3895,0,-1.6913,1.8373,3.69,1.1236,5.0218,-2.1692,-0.644,0.1227,-1.9264,0.8206,-6.8841,-2.3426,-1.8072,-4.9664,-3.252,-0.8915,-0.905,-2.7979,-0.915,-4.0365,0,-1.0571,1.7466,2.3102,4.0024,4.8623,1.6909,1.747,1.1401,6.9422,1.9737,1.7991,1.6547,6.4764,2.4593,2.0896,7.9895,4.1286,0.9404,1.042,2.0748,0.94,2.0338,1.3563,13.7847,1.9067,1.8595,2.4238,1.4348,2.5177,1.5153,1.9045,0.7925,2.6948,,0.2037,13969409945,2770461397,2364665608,2233868000,6648306835,21985630403,13333079324,1657759231,2272532800,3489192359,4112999601,2317146825,3077790862,2950041600,6887415400,2763164950,1947529366,2319953133,3690863280,3221516657,2822737058,5905423172,8798549329,3912995533,1734855290,9204000000,3380658184,5671336705,14337813137,1460269714,3607441916,1745043850,1439700138,3607441916,66.2557,112.6375,71.392,-15.1476,21.5059,10.9614,54.4562,229.4691,9.1467,20.9222,-79.1122,-33.0201,1054.7349,1434.3557,-9.1661,-16.0674,-114.8392,-20.1764,12.9893,-86.7222,12.7367,87.2794,205.6425,2134.2194,-1.525,171.1826,53.8132,69.8356,24.8134,302.0981,961.5779,31.4661,37.8242,398.296,2.6874,3.5406,1.8143,17.1031,1.6586,2.3843,5.4103,8.0563,0.952,1.9203,349.4031,1.7922,7.1684,14.2971,1.0332,4.7355,36.0254,5.3117,0.9216,79.6056,1.0995,2.5857,7.668,1.9728,5.5809,2.6615,2.2496,0.9378,0.7902,14.86,7.6751,5.1435,3.5003,3.1791,1.2036,1.1384,0.3372,18.8054,0.346,5.533,5.4841,9.21,0.5625,1.6392,2.6493,0.5141,16.8279,40.3395,1.9056,11.2752,13.3031,3.2874,7.0169,48.1812,3.3713,120.9736,8.7268,36.3253,21.679,19.5,1.7038,2.7215,1.1216,30.2966,9.2155,6.4171,4.9398,3.8172
2019/4/12,-0.4552,4.978,-1.378,-2.0776,-1.5521,-2.852,2.8185,-1.8735,2.736,-0.1151,0.0554,1.1715,-1.9355,5.0258,-3.2028,4.2593,4.8857,1.5521,0.5556,2.451,-0.7143,3.7209,1.0895,0.1499,0,-0.4237,0.6723,0.7496,-0.4566,5.0107,4.3536,1.4265,0,0.1068,1.011,3.3152,1.7755,2.3966,1.6665,2.4843,1.2659,4.4661,2.0456,1.2268,1.6924,6.2096,2.2163,3.5691,4.3241,4.9123,1.2152,0.917,1.3851,0.9236,1.7588,2.1733,9.6696,1.2174,1.3392,1.2168,0.841,1.6212,0.8613,1.0434,2.1303,2.2903,,0.4167,13905816273,2908376019,2332081634,2187458000,6545118037,21358589251,13708870737,1626701366,2334708800,3485177177,4115279534,2344291250,3018220716,3098304000,6666822024,2880855309,2042678929,2355961275,3711368076,3300475399,2802574651,6125159848,8894409010,3918862093,1734855290,9165000000,3403385298,5713850473,14272343671,1533438879,3764494136,1769936575,1439700138,3764494136,65.9541,118.2446,70.4083,-14.8329,21.1722,10.6488,55.9911,225.17,9.397,20.8981,-79.1561,-33.4069,1034.3207,1506.4432,-8.8726,-16.7517,-120.4498,-20.4896,13.0615,-88.8478,12.6458,90.527,207.883,2137.4191,-1.525,170.4572,54.175,70.3591,24.7001,317.2352,1003.4408,31.915,37.8242,399.506,2.6752,3.7169,1.7893,16.7477,1.6329,2.3163,5.5628,7.9054,0.978,1.9181,349.5967,1.8132,7.0297,15.0157,1.0001,4.9371,37.7855,5.3941,0.9267,81.5567,1.0917,2.6819,7.7516,1.9757,5.5809,2.6502,2.2647,0.9449,0.7866,15.6046,8.0092,5.2169,3.5003,3.1888,1.1981,1.1951,0.3326,18.4147,0.3407,5.3752,5.6387,9.0375,0.5779,1.6374,2.6508,0.5201,16.5022,42.3669,1.8445,11.7555,13.9531,3.3385,7.0559,49.3621,3.3472,125.475,8.8219,36.3797,21.679,19.4174,1.7152,2.7419,1.1165,31.8147,9.6167,6.5086,4.9398,3.8288
