ÈÕÆÚ,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH,000019.SZ,000151.SZ,000626.SZ,000906.SZ,002091.SZ,002505.SZ,200019.SZ,600058.SH,600145.SH,600247.SH,600250.SH,600278.SH,600287.SH,600301.SH,600605.SH,600608.SH,600710.SH,600753.SH,600755.SH,600822.SH,600826.SH,600870.SH,600981.SH,900927.SH
2014/1/27,-1.4686,0.6983,0.4127,2.0675,1.9708,-1.5072,-2.4752,-1.6207,-4.401,-0.2538,-0.5102,1.5504,0.6116,-1.4953,2.2785,3.9432,-0.6826,-1.5,-1.145,1.6667,-1.2014,5.9426,1.6,1.2103,0.3243,0.6966,0.4162,4.2755,5.1454,1.3941,0.3,0.8162,2.9582,0.8592,0.5435,1.5556,3.1359,0.5058,0.6712,2.075,0.1634,0.7202,0.8379,5.4166,0.5846,3.5763,0.4679,0.8827,1496128898,1921782002,1473815250,3101082423,4831972616,3158121299,1496128898,13012996032,1476748350,1322215488,1513350891,4359680000,2874118167,1239230698,1190544303,2039869140,1863226440,1260800000,6893729900,4349704030,5880579186,1917132757,1966365765,4349704030,42.4084,22.9186,40.3703,44.2941,29.7265,1468.1584,26.6914,46.5108,-16.9978,-9.5823,12.752,44.4443,8.6099,25.9768,178.7962,-690.2702,-8.6166,-2887.4068,7.3147,299.4654,114.8036,-7.7479,59.0442,111.3415,1.9278,2.1961,3.4972,2.987,3.7055,5.1544,1.2133,1.5235,13.7274,3.4594,3.8252,2.0702,2.4404,50.3127,2.4824,2088.9691,0.9954,12.4848,1.2493,5.6421,2.5496,14.1597,2.1185,2.0977,4.2244,1.3723,0.0327,0.1306,0.8969,4.2065,2.6588,0.064,40.8505,15.6786,0.293,0.3893,0.4957,1.8277,0.5424,9.7439,1.6202,116.9202,0.1405,0.0559,4.7459,2.2775,0.2296,0.0208
2014/1/28,-0.271,-0.9709,0.6849,0,-1.718,1.648,1.692,0.4119,0,0.7634,-2.5641,0.9542,1.8237,-0.1898,-1.3614,-0.607,-0.6873,-0.4061,-0.3861,8.0146,0.0715,-0.7737,0.7874,2.8401,0.3708,0.3359,0.5541,,2.6276,0.6774,0.2372,0.4398,1.3279,0.8389,0.555,2.1585,0.9936,0.3084,0.4368,0.7057,0.2676,0.3964,0.562,7.5482,0.4821,3.2935,1.0002,2.3568,1492074348,1903123924,1483909875,3101082423,4748960917,3210168030,1492074348,13066591567,1476748350,1332308736,1474547022,4401280000,2926533696,1236879216,1174336398,2027487537,1850420760,1255680000,6867113182,4698314189,5884785609,1902300008,1981848960,4698314189,42.2934,22.6961,40.6468,44.2941,29.2158,1492.354,27.1521,46.7024,-16.9978,-9.6555,12.425,44.8684,8.7669,25.9275,176.3621,-686.0804,-8.5574,-2875.6813,7.2865,323.4663,114.8857,-7.688,59.5091,114.5618,1.9225,2.1747,3.5211,2.987,3.6419,5.2394,1.2343,1.5297,13.7274,3.4858,3.7271,2.09,2.4849,50.2172,2.4486,2076.2895,0.9886,12.4341,1.2445,6.0943,2.5514,14.0501,2.1352,2.1584,4.213,1.3589,0.0329,0.1306,0.8815,4.2758,2.7047,0.0643,40.8505,15.7983,0.2855,0.393,0.5048,1.8243,0.535,9.6848,1.609,116.4454,0.1399,0.0603,4.7493,2.2599,0.2314,0.0214
2014/1/29,0.1359,0,-0.6803,0,4.1515,0.0579,-0.8319,0.082,7.4169,0,-0.7018,-1.2287,-0.4478,2.2814,0.8783,-0.3053,0,0.2039,0,-1.602,-0.5004,1.9493,-0.2604,-0.8721,0.2785,0.3142,0.5086,,3.5619,1.2582,0.1291,0.4111,3.0009,0.6392,0.2955,1.1682,0.8741,0.8551,0.3248,0.8414,0.2361,0.2757,0.5659,5.2015,0.3859,2.0562,0.4864,0.7813,1494101623,1903123924,1473815250,3101082423,4946113701,3212026842,1494101623,13077310674,1586277000,1332308736,1464199324,4347200000,2913429814,1265096993,1184650520,2021296735,1850420760,1258240000,6867113182,4623046086,5855340649,1939381879,1976687895,4623046086,42.3509,22.6961,40.3703,44.2941,30.4287,1493.2182,26.9433,46.7407,-18.2585,-9.6555,12.3378,44.3171,8.7277,26.519,177.9111,-683.9855,-8.5574,-2881.5441,7.2865,318.2843,114.3109,-7.8379,59.3542,113.5999,1.9251,2.1747,3.4972,2.987,3.7931,5.2424,1.2248,1.531,14.7455,3.4858,3.701,2.0643,2.4738,51.3629,2.4701,2069.9497,0.9886,12.4594,1.2445,5.9967,2.5386,14.324,2.1296,2.1403,4.2187,1.3589,0.0327,0.1306,0.9181,4.2783,2.6839,0.0643,43.8804,15.7983,0.2835,0.3882,0.5025,1.8659,0.5397,9.6552,1.609,116.6828,0.1399,0.0594,4.7255,2.3039,0.2308,0.0212
2014/1/30,0,0.8403,-0.8219,0,-2.3776,3.0093,-0.3356,-0.2459,1.4286,-3.2828,-1.4134,0.8612,-0.4498,1.1152,1.2438,0,0.692,0.9156,-1.3566,-2.3993,0.9339,-3.0593,0.2611,-0.7331,0.1765,0.2525,0.3387,,1.7319,2.3116,0.14,0.3901,1.7574,1.0415,0.2762,1.1483,0.5342,0.5515,0.3446,0.63,0.2607,0.4773,0.5775,4.1862,0.6108,1.5615,0.2653,0.5334,1494101623,1919116562,1461701700,3101082423,4828513795,3308685057,1494101623,13045153353,1608938100,1288571328,1443503927,4384640000,2900325931,1279205882,1199384979,2021296735,1863226440,1269760000,6773954670,4512124672,5910024146,1880050885,1981848960,4512124672,42.3509,22.8868,40.0385,44.2941,29.7052,1538.153,26.8375,46.6257,-18.5194,-9.3385,12.1634,44.6988,8.6884,26.8147,180.1239,-683.9855,-8.6166,-2907.9265,7.1877,310.6477,115.3784,-7.5981,59.5091,112.7246,1.9251,2.193,3.4684,2.987,3.7029,5.4001,1.22,1.5272,14.9562,3.3714,3.6487,2.0821,2.4627,51.9357,2.5009,2069.9497,0.9954,12.5735,1.2276,5.8528,2.5624,13.8858,2.1352,2.1238,4.2187,1.3704,0.0324,0.1306,0.8962,4.4071,2.6734,0.0642,44.5072,15.2796,0.2794,0.3915,0.5003,1.8867,0.5464,9.6552,1.6202,117.7511,0.1381,0.0579,4.7696,2.2334,0.2314,0.021
2014/2/7,1.4925,2.0833,2.6243,0,10.0287,-0.5056,-0.1684,-1.2325,4.2254,1.3055,0.3584,-1.3283,1.506,0.1838,1.1057,2.9096,1.0309,1.6129,0.5894,-0.7902,-1.0676,-0.1972,0.2604,-1.1817,0.3943,0.505,0.4507,,4.9785,0.9804,0.2801,0.3296,1.6167,0.67,0.3862,1.0736,0.9433,0.4086,0.4329,1.3916,0.493,0.6633,0.5526,3.6555,0.4926,1.6366,0.195,0.3979,1516401648,1959098157,1500061275,3101082423,5312748703,3291955751,1516401648,12884366746,1676921400,1305393408,1448677776,4326400000,2944005539,1281557363,1212645992,2080109351,1882434960,1290240000,6813879747,4476471360,5846927803,1876342698,1987010025,4476471360,42.983,23.3636,41.0892,44.2941,32.6842,1530.3758,26.8291,46.0511,-19.3019,-9.4604,12.207,44.1051,8.8193,26.864,182.1154,-703.887,-8.7055,-2954.8285,7.23,308.193,114.1466,-7.5831,59.6641,111.4637,1.9539,2.2387,3.5594,2.987,4.0742,5.3728,1.2196,1.5084,15.5881,3.4154,3.6618,2.0544,2.4998,52.0312,2.5285,2130.1779,1.0057,12.7763,1.2348,5.8065,2.535,13.8584,2.1407,2.1,4.2817,1.3989,0.0333,0.1306,0.9861,4.3848,2.6725,0.0634,46.3878,15.4791,0.2805,0.3863,0.5078,1.8901,0.5525,9.9362,1.6369,119.6503,0.1389,0.0575,4.7187,2.229,0.232,0.0208
2014/2/10,1.6043,1.7687,2.0188,0,8.9193,1.6375,1.855,4.4093,0,2.5773,1.7857,4.1346,1.9288,1.8349,2.3086,0.1488,1.3605,1.6865,3.125,7.5221,5.1799,1.7787,4.9351,2.8401,0.7273,0.787,0.7612,,7.3497,1.8137,0.448,0.9875,3.1971,1.2017,0.6517,2.061,1.3642,0.5162,0.8055,1.9712,0.4714,0.8136,1.3341,6.6089,1.1049,2.3922,0.8717,1.3978,1540728947,1993748873,1530345150,3101082423,5786607148,3345861294,1540728947,13452479423,1676921400,1339037568,1474547022,4505280000,3000789028,1305072177,1240641465,2083204752,1908046320,1312000000,7026813489,4813197082,6149790251,1909716382,2085070260,4813197082,43.6726,23.7768,41.9188,44.2941,35.5994,1555.4356,27.3268,48.0816,-19.3019,-9.7042,12.425,45.9286,8.9894,27.3569,186.3198,-704.9345,-8.8239,-3004.6619,7.456,331.3757,120.0592,-7.718,62.6086,114.6181,1.9852,2.2783,3.6313,2.987,4.4376,5.4608,1.2422,1.5749,15.5881,3.5034,3.7271,2.1393,2.548,52.9859,2.5869,2133.3478,1.0194,12.9918,1.2734,6.2433,2.6663,14.1049,2.2464,2.1595,4.3504,1.4236,0.034,0.1306,1.0741,4.4566,2.7221,0.0662,46.3878,15.878,0.2855,0.4023,0.5176,1.9248,0.5652,9.9509,1.6591,121.6682,0.1432,0.0618,4.9631,2.2687,0.2434,0.0214
2014/2/11,0.2632,-0.4011,0.2639,0,-2.63,1.5,1.8212,0.8765,0.4505,0.5025,1.4035,3.7858,-0.2911,-0.7207,-0.3563,0.8915,0,4.7805,2.8409,0.6584,0.4788,-1.3592,-0.9901,0.1453,0.5231,0.8752,0.8628,,4.5077,1.6625,0.859,0.8981,3.125,1.1834,0.6375,3.0084,1.1555,0.7388,0.5712,1.6023,0.4835,1.5565,2.011,6.0406,0.9591,2.5511,0.6056,0.8114,1544783497,1985752554,1534383000,3101082423,5634419034,3396049213,1544783497,13570389601,1684475100,1345766400,1495242419,4675840000,2992053107,1295666251,1236221127,2101777157,1908046320,1374720000,7226438872,4844888915,6179235211,1883759072,2064426000,4844888915,43.7875,23.6815,42.0294,44.2941,34.6631,1578.7671,27.8217,48.503,-19.3888,-9.753,12.5994,47.6674,8.9632,27.1598,185.656,-711.2192,-8.8239,-3148.2994,7.6678,333.5576,120.6341,-7.6131,61.9887,114.7584,1.9904,2.2692,3.6409,2.987,4.3209,5.5427,1.2647,1.5887,15.6583,3.521,3.7795,2.2203,2.5405,52.604,2.5777,2152.3673,1.0194,13.6128,1.3096,6.2844,2.6791,13.9132,2.2241,2.1621,4.3618,1.4179,0.0341,0.1306,1.0458,4.5234,2.7714,0.0668,46.5968,15.9578,0.2895,0.4175,0.5161,1.911,0.5632,10.0397,1.6591,127.4845,0.1473,0.0622,4.9869,2.2378,0.241,0.0214
2014/2/12,1.3123,0.6711,0.7895,0,-0.798,5.0356,0.1626,-0.316,-0.8969,2.25,0.692,-0.7117,0.146,0.1815,1.3111,0.8837,0.6711,0.5587,-0.1842,-3.2706,-0.2723,6.2992,0.75,-0.8708,0.6771,0.5957,0.9008,,6.1788,3.5588,0.4503,0.7367,1.8966,1.3336,0.8118,1.8364,0.9662,0.556,0.7841,1.2886,0.5887,0.7814,1.5442,5.0884,0.7577,4.0083,0.4244,0.5042,1565056246,1999079753,1546496550,3101082423,5589454364,3567059902,1565056246,13527513173,1669367700,1376046144,1505590117,4642560000,2996421068,1298017733,1252429032,2120349562,1920852000,1382400000,7213130513,4686429752,6162409519,2002421061,2079909195,4686429752,44.3621,23.8404,42.3612,44.2941,34.3865,1658.2672,27.8747,48.3498,-19.2149,-9.9724,12.6866,47.3281,8.9763,27.2091,188.0901,-717.5039,-8.8831,-3165.8877,7.6536,322.6481,120.3056,-8.0926,62.4536,113.7758,2.0166,2.2844,3.6696,2.987,4.2864,5.8218,1.2671,1.5837,15.5179,3.6002,3.8056,2.2045,2.5443,52.6995,2.6115,2171.3867,1.0262,13.6889,1.3072,6.0789,2.6718,14.7896,2.2408,2.1436,4.419,1.4274,0.0343,0.1306,1.0375,4.7512,2.7767,0.0666,46.1789,16.3169,0.2915,0.4145,0.5168,1.9144,0.5706,10.1284,1.6703,128.1967,0.147,0.0602,4.9733,2.3788,0.2428,0.0212
2014/2/13,-2.4611,-1.2,0.2611,0,-4.8886,-4.6899,0,0.6339,1.3575,-0.978,-1.89,0.7168,-1.1662,-0.1812,-1.1765,1.7518,-1,-0.1852,3.1365,1.0144,0.1365,1.1111,0.2481,0.2928,0.7518,0.5164,1.5451,,6.293,2.6452,0.2736,0.9934,2.0371,1.4034,0.6498,3.1203,1.0735,1.2438,0.5242,3.1732,0.404,0.8166,4.032,5.0961,0.9134,4.632,0.3738,0.6616,1526538022,1975090795,1550534400,3101082423,5316207523,3399766837,1526538022,13613266030,1692028800,1362588480,1477133947,4675840000,2961477382,1295666251,1237694573,2157494372,1901643480,1379840000,7439372614,4733967501,6170822365,2024670184,2085070260,4733967501,43.2703,23.5543,42.4718,44.2941,32.7055,1580.4954,27.8846,48.6563,-19.4758,-9.8749,12.4468,47.6674,8.8716,27.1598,185.8772,-730.0733,-8.7943,-3160.025,7.8937,325.921,120.4698,-8.1825,62.6086,114.1501,1.9669,2.257,3.6792,2.987,4.0769,5.5488,1.2675,1.5937,15.7285,3.565,3.7337,2.2203,2.5146,52.604,2.5808,2209.4256,1.0159,13.6635,1.3482,6.1405,2.6754,14.9539,2.2464,2.1507,4.3103,1.4103,0.0344,0.1306,0.9867,4.5284,2.7777,0.067,46.8057,16.1573,0.286,0.4175,0.5108,1.911,0.5639,10.3058,1.6536,127.9593,0.1516,0.0608,4.9801,2.4052,0.2434,0.0213
2014/2/14,7.3041,1.7544,1.5625,0,1.8868,2.2417,0.6494,0.9449,0.4464,1.4815,0.8757,2.4021,0.59,3.9927,7.619,0.1435,1.6835,3.6178,0.5367,-1.3389,1.7723,6.044,0.7426,0.146,2.4435,0.5334,1.2284,,4.1692,1.7349,0.9817,0.7134,4.5719,0.9633,0.7849,2.0766,1.0006,2.1986,3.0329,1.6379,0.6747,1.2869,2.6339,3.1306,0.8167,5.344,0.4831,0.2639,1638038143,2009741511,1574761500,3101082423,5416513326,3475978122,1638038143,13741895315,1699582500,1382774976,1490068570,4788160000,2978949225,1347398842,1331995112,2160589772,1933657680,1429760000,7479297691,4670583835,6280189360,2147040360,2100553455,4670583835,46.4308,23.9675,43.1354,44.2941,33.3226,1615.9248,28.0525,49.116,-19.5627,-10.0212,12.5558,48.8124,8.924,28.2442,200.0393,-731.1208,-8.9423,-3274.3487,7.9361,321.5572,122.605,-8.6771,63.0735,114.2606,2.1106,2.2966,3.7367,2.987,4.1538,5.6732,1.2752,1.6088,15.7988,3.6178,3.7664,2.2737,2.5294,54.7043,2.7774,2212.5955,1.033,14.1578,1.3554,6.0583,2.7228,15.8577,2.2631,2.1527,4.6251,1.4351,0.0349,0.1306,1.0054,4.6299,2.7944,0.0676,47.0147,16.3967,0.2885,0.4276,0.5138,1.9873,0.6069,10.3206,1.6814,132.5887,0.1524,0.06,5.0684,2.5506,0.2452,0.0213
2014/2/17,2.7228,1.1936,0,0,3.7037,1.3369,0.4839,0.702,0,2.1898,1.5625,0.0869,1.0264,3.6649,0.1106,0.4298,0.9934,0.6267,1.2456,-0.5937,1.8754,1.209,0,-0.1458,1.6847,0.8339,1.2378,,4.8155,1.7511,0.9568,0.8119,3.3244,1.8905,1.0828,2.3541,1.3567,1.2118,1.2517,1.7443,0.8987,1.131,2.3746,3.6864,1.1954,5.3847,0.4225,0.2462,1682638192,2033730468,1574761500,3101082423,5617124930,3522448418,1682638192,13838367279,1699582500,1413054720,1513350891,4792320000,3009524950,1396779952,1333468558,2169875975,1952866200,1438720000,7572456203,4642853482,6397969200,2172997670,2100553455,4642853482,47.6951,24.2536,43.1354,44.2941,34.5567,1637.528,28.1825,49.4608,-19.5627,-10.2406,12.752,48.8548,9.0156,29.2793,200.2606,-734.2631,-9.0312,-3294.8683,8.0349,319.648,124.9043,-8.782,63.0735,114.0623,2.1681,2.324,3.7367,2.987,4.3077,5.749,1.2811,1.6201,15.7988,3.6971,3.8252,2.2757,2.5554,56.7092,2.7805,2222.1053,1.0433,14.2466,1.3723,6.0224,2.7739,16.0494,2.2631,2.149,4.751,1.4522,0.0349,0.1306,1.0426,4.6918,2.8073,0.0681,47.0147,16.7557,0.293,0.4279,0.5191,2.0601,0.6075,10.3649,1.6981,133.4196,0.1543,0.0596,5.1634,2.5814,0.2452,0.0213
2014/2/18,3.253,-0.5242,-0.3846,0,-1.6626,0.3166,2.4077,-2.2463,0.6667,-1.1905,0.1709,-1.8229,-1.7417,5.0505,0,-0.5706,-0.9836,0.5338,0.3515,-2.2184,0.9204,-2.7304,-0.9828,-1.3139,5.1532,0.6901,1.0625,,3.1423,1.1352,3.0711,0.7992,2.6076,1.3005,0.9005,2.0833,0.904,1.7985,2.7846,1.6397,0.5627,1.0146,3.0246,2.8948,1.1327,5.3619,0.4607,0.6626,1737374615,2023068710,1568704725,3101082423,5523736770,3533601289,1737374615,13527513173,1710913050,1396232640,1515937816,4704960000,2957109421,1467324394,1333468558,2157494372,1933657680,1446400000,7599072920,4539855026,6456859121,2113666676,2079909195,4539855026,49.2466,24.1265,42.9695,44.2941,33.9822,1642.7128,28.8731,48.3498,-19.6931,-10.1187,12.7738,47.9642,8.8585,30.7581,200.2606,-730.0733,-8.9423,-3312.4566,8.0632,312.5568,126.054,-8.5422,62.4536,112.6005,2.2386,2.3118,3.7223,2.987,4.236,5.7672,1.3125,1.5837,15.9041,3.6531,3.8318,2.2342,2.5109,59.5733,2.7805,2209.4256,1.033,14.3226,1.3771,5.8888,2.7994,15.6112,2.2408,2.1215,4.9056,1.4446,0.0348,0.1306,1.0253,4.7066,2.8761,0.0666,47.3281,16.5563,0.2935,0.4201,0.5101,2.1641,0.6075,10.3058,1.6814,134.1318,0.1549,0.0583,5.211,2.511,0.2428,0.021
2014/2/19,-4.084,-0.1318,0.1287,0,-4.1954,-0.1578,-1.8809,-0.6339,-0.883,1.2048,1.0239,0.1768,0.7386,1.7628,2.4309,-1.1478,0.6623,0.4425,3.3275,0.2618,-0.7818,-2.1053,0.2481,0,4.1542,0.8359,1.1519,,4.8995,2.4362,1.0457,0.6337,1.9036,1.4719,0.9424,1.8937,1.144,1.6732,6.0601,1.9536,0.592,1.2103,5.2791,2.8088,1.1699,3.2929,0.3995,0.2584,1666419992,2020403270,1570723650,3101082423,5291995778,3528024853,1666419992,13441760316,1695805650,1413054720,1531459363,4713280000,2978949225,1493190689,1365884368,2132731165,1946463360,1452800000,7851931739,4551739463,6406382046,2069168430,2085070260,4551739463,47.2353,24.0947,43.0248,44.2941,32.5565,1640.1204,28.3441,48.0433,-19.5192,-10.2406,12.9046,48.0491,8.924,31.3003,205.1288,-721.6937,-9.0016,-3327.1135,8.3315,313.375,125.0686,-8.3624,62.6086,112.6558,2.1472,2.3088,3.7271,2.987,4.0583,5.7581,1.2884,1.5737,15.7636,3.6971,3.871,2.2381,2.5294,60.6235,2.848,2184.0664,1.0399,14.386,1.423,5.9042,2.7776,15.2826,2.2464,2.1225,4.7053,1.4427,0.0349,0.1306,0.9823,4.6992,2.8234,0.0661,46.9102,16.7557,0.2965,0.4209,0.5138,2.2023,0.6223,10.1875,1.6925,134.7253,0.16,0.0584,5.1702,2.4581,0.2434,0.021
2014/2/20,-1.7032,1.5831,-1.4139,0,-1.7647,-5.9009,-0.9585,-0.0797,6.0134,-1.6667,-1.8581,-4.7661,-0.7331,1.8898,-5.178,0.1451,-0.6579,-0.793,-4.0678,9.0513,-1.3789,0.7168,-0.9901,2.5148,1.6397,1.9967,0.9258,,2.7209,2.8441,0.6793,0.9068,5.3517,1.5105,0.7853,2.7373,0.9343,2.3773,2.9491,1.4679,0.951,0.8147,2.5752,9.7721,1.2417,3.6314,0.4079,1.7865,1638038143,2052388546,1548515475,3101082423,5198607617,3319837928,1638038143,13431041209,1797780600,1389503808,1503003193,4488640000,2957109421,1521408466,1295158964,2135826566,1933657680,1441280000,7532531126,4963733287,6318047166,2084001178,2064426000,4963733287,46.4308,24.4761,42.4165,44.2941,31.982,1543.3378,28.0888,48.005,-20.693,-10.07,12.6648,45.759,8.8585,31.8918,194.5072,-722.7412,-8.9423,-3300.7311,7.9926,341.7397,123.344,-8.4223,61.9887,115.5701,2.1106,2.3453,3.6744,2.987,3.9867,5.4183,1.2768,1.5724,16.7116,3.6354,3.7991,2.1314,2.5109,61.7691,2.7006,2187.2363,1.033,14.2719,1.3651,6.4386,2.7393,15.3921,2.2241,2.1774,4.6251,1.4655,0.0344,0.1306,0.9649,4.4219,2.798,0.0661,49.7311,16.4765,0.291,0.4008,0.5101,2.2439,0.5901,10.2023,1.6814,133.657,0.1535,0.0637,5.0989,2.4757,0.241,0.0216
2014/2/21,1.4851,-2.8571,-1.8253,0,1.9295,-1.0078,0.8065,-0.2394,1.8908,-2.6634,0.1721,-2.7804,4.1359,-0.1546,-2.0478,-0.7246,-1.3245,-1.3321,-1.7668,-5.2674,-1.3316,-3.9146,0,-0.4329,0.8135,1.0761,0.8878,,2.6125,1.7915,0.4488,0.556,7.9417,1.6003,0.3776,1.5185,3.8705,1.0528,1.2841,1.1284,0.6502,1.3267,2.0114,5.6678,0.8396,3.6932,0.3768,0.7118,1662365443,1993748873,1520250525,3101082423,5298913420,3286379315,1662365443,13398883888,1831772250,1352495232,1505590117,4363840000,3079412322,1519056984,1268636937,2120349562,1908046320,1422080000,7399447537,4702275668,6233918708,2002421061,2064426000,4702275668,47.1204,23.7768,41.6423,44.2941,32.5991,1527.7834,28.3294,47.89,-21.0843,-9.8018,12.6866,44.4867,9.2249,31.8425,190.5242,-717.5039,-8.8239,-3256.7604,7.8513,323.7391,121.7016,-8.0926,61.9887,115.1263,2.142,2.2783,3.6074,2.987,4.0636,5.3637,1.2878,1.5686,17.0275,3.5386,3.8056,2.0722,2.6147,61.6737,2.6453,2171.3867,1.0194,14.0818,1.341,6.0994,2.7028,14.7896,2.2241,2.169,4.6938,1.4236,0.0337,0.1306,0.9835,4.3773,2.822,0.0659,50.6714,16.0376,0.2915,0.3897,0.5312,2.2404,0.578,10.1284,1.6591,131.8764,0.1508,0.0604,5.031,2.3788,0.241,0.0215
2014/2/24,2.3171,-1.3369,0.664,0,1.2402,-0.1697,2.56,-3.84,0.6186,-2.2388,-1.3746,-1.0486,1.1348,-4.3344,1.1614,0.7299,-2.0134,-1.4401,-0.3597,-8.7616,-3.6437,5.9259,-2.5,-2.7536,2.8226,0.7093,0.5526,,2.8104,0.92,1.1365,0.7497,3.7531,1.159,0.3668,1.0997,2.8064,1.206,0.9284,0.9328,0.5673,0.7837,1.4908,4.6522,1.0319,3.7966,0.4368,0.792,1700883666,1967094476,1530345150,3101082423,5364631014,3280802880,1700883666,12884366746,1843102800,1322215488,1484894720,4318080000,3114356008,1453215505,1283371396,2135826566,1869629280,1401600000,7372830820,4290281844,6006771873,2121083050,2012815350,4290281844,48.2122,23.459,41.9188,44.2941,33.0034,1525.191,29.0597,46.0511,-21.2147,-9.5823,12.5122,44.0202,9.3296,30.4623,192.737,-722.7412,-8.6462,-3209.8584,7.8231,295.3744,117.2672,-8.5722,60.439,111.9799,2.1916,2.2478,3.6313,2.987,4.114,5.3546,1.321,1.5084,17.1329,3.4594,3.7533,2.0505,2.6444,59.0005,2.676,2187.2363,0.9988,13.879,1.3361,5.565,2.6043,15.666,2.1685,2.1098,4.8026,1.4046,0.034,0.1306,0.9957,4.3699,2.8947,0.0634,50.9848,15.6786,0.2875,0.3856,0.5372,2.1433,0.5847,10.2023,1.6257,129.9772,0.1503,0.0551,4.8477,2.5198,0.235,0.0209
2014/2/25,-5.1251,-2.439,-5.1451,10.0213,-7.8014,-2.3796,-3.5881,-4.3261,-3.0738,-3.3079,-2.7875,-4.817,-2.805,-0.1618,-3.5591,0.2899,-3.0822,1.2785,-3.9711,-3.5088,-2.451,-4.5455,-2.8205,-0.149,1.9953,0.7553,0.984,0.4489,5.1298,1.4637,0.9475,0.5708,2.8101,1.5221,0.597,1.4766,1.939,1.1195,1.4831,3.1989,0.5969,1.819,1.6546,2.9111,0.9175,5.5309,0.3915,0.6261,1613710844,1919116562,1451607075,3411851877,4946113701,3202732783,1613710844,12326973177,1786450050,1278478080,1443503927,4110080000,3026996793,1450864024,1237694573,2142017367,1812003720,1419520000,7080046924,4139745639,5859547072,2024670184,1956043635,4139745639,45.7413,22.8868,39.762,48.733,30.4287,1488.8975,28.006,44.0588,-20.5626,-9.2653,12.1634,41.8998,9.0679,30.413,185.8772,-724.8361,-8.3797,-3250.8977,7.5124,285.0104,114.393,-8.1825,58.7343,111.8039,2.0793,2.193,3.4445,3.2863,3.7931,5.2272,1.2731,1.4431,16.6062,3.345,3.6487,1.9517,2.5702,58.905,2.5808,2193.5761,0.9681,14.0564,1.2831,5.3698,2.5405,14.9539,2.1074,2.1065,4.5564,1.3704,0.0322,0.1437,0.9181,4.2659,2.7898,0.0606,49.4177,15.1599,0.2794,0.367,0.5221,2.1399,0.5639,10.2319,1.5756,131.6391,0.1443,0.0532,4.7289,2.4052,0.2284,0.0209
2014/2/26,0.2513,1.1111,0.5563,9.9806,10,-0.1741,0.3236,2.2609,0,1.0526,-0.8961,1.6194,-0.4329,0.8104,1.9048,5.0578,1.4134,0.9919,-0.3759,-0.0957,1.2922,3.663,0.2639,-0.597,0.8549,0.4661,0.6117,4.4522,6.4032,1.2323,0.7363,0.4775,2.5839,0.8692,0.3949,0.8461,1.1553,0.8479,0.7476,4.4038,0.3142,0.6442,1.2069,2.019,0.4866,3.088,0.2405,0.5584,1617765394,1940440080,1459682775,3752375853,5440725071,3197156348,1617765394,12605669961,1786450050,1291935744,1430569304,4176640000,3013892911,1462621431,1261269708,2250356396,1837615080,1433600000,7053430206,4135784160,5935262684,2098833927,1961204700,4135784160,45.8562,23.1411,39.9832,53.5968,33.4715,1486.3051,28.0917,45.055,-20.5626,-9.3629,12.0544,42.5783,9.0286,30.6595,189.4178,-761.4968,-8.4982,-3283.1428,7.4842,284.7376,115.8711,-8.4823,58.8892,111.151,2.0845,2.2174,3.4636,3.6143,4.1724,5.2181,1.277,1.4758,16.6062,3.3802,3.616,1.9833,2.5591,59.3824,2.6299,2304.5229,0.9817,14.1959,1.2783,5.3646,2.5733,15.5017,2.1129,2.0941,4.5679,1.3856,0.0324,0.1581,1.0099,4.2585,2.7983,0.062,49.4177,15.3195,0.2769,0.3729,0.5199,2.1572,0.5746,10.7494,1.5979,132.9448,0.1437,0.0531,4.79,2.4933,0.229,0.0207
