ÈÕÆÚ,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH,000829.SZ,002024.SZ,002127.SZ,002416.SZ,300022.SZ,300622.SZ,300755.SZ,600122.SH,600655.SH,600898.SH,603214.SH,603900.SH
2015/12/10,0,-0.522,-3.1004,0.333,1.4098,,,-2.8943,2.0677,0,,,,1.7597,2.1894,3.675,9.93,,,2.6588,1.526,,,,11569796505,66937650219,8232702153,17541759521,3452183697,,,18774863874,23413974989,3416647285,,,631.3396,113.6095,790.2772,622.7787,-9.9626,,,51.353,23.3448,107.2565,,,5.2514,3.3635,18.5853,4.2226,50.4221,,,2.359,3.118,9.7915,,,0.3345,0.9042,5.2326,0.3756,0.9894,,,1.0781,1.2225,4.1434,,
2015/12/11,0,0.1499,-4.6095,-8.7389,-4.6339,,,5.4136,0,0,,,,1.3204,2.3921,3.1094,6.8744,,,3.3651,,,,,11569796505,67038006516,7853212086,16008796023,3292212256,,,19791264656,23413974989,3416647285,,,631.3396,113.7798,753.849,568.3545,-10.1081,,,54.133,23.3448,107.2565,,,5.2514,3.3686,17.7286,3.8536,51.1586,,,2.4867,3.118,9.7915,,,0.3345,0.9056,4.9914,0.3428,1.0039,,,1.1364,1.2225,4.1434,,
2015/12/14,0,1.2725,5.6282,2.8485,3.0126,,,4.674,-2.3941,0,,,,1.8921,2.153,1.4185,5.0297,,,2.8475,3.2947,,,,11569796505,67891035042,8295206399,16464804152,3391394549,,,20716303569,22853419418,3416647285,,,631.3396,115.2276,796.2771,584.5439,-10.4126,,,56.6632,22.7859,107.2565,,,5.2514,3.4114,18.7264,3.9633,52.6998,,,2.6029,3.0434,9.7915,,,0.3345,0.9171,5.2723,0.3526,1.0341,,,1.1895,1.1932,4.1434,,
2015/12/15,0,1.3304,-0.8611,0.7071,1.8868,,,0.3308,-0.5031,0,,,,1.8484,1.6566,1.7251,6.0995,,,2.8043,1.3197,,,,11569796505,68794241717,8223772975,16581231760,3455383126,,,20784824970,22738433660,3416647285,,,631.3396,116.7606,789.4201,588.6774,-10.6091,,,56.8506,22.6712,107.2565,,,5.2514,3.4568,18.5652,3.9914,53.6942,,,2.6115,3.028,9.7915,,,0.3345,0.9293,5.2269,0.3551,1.0537,,,1.1935,1.1872,4.1434,,
2015/12/16,0,-1.0212,0.9772,1.9895,-0.463,,,3.956,0.3161,0,,,,1.776,2.0137,2.8601,6.5612,,,4.4373,0.9945,,,,11569796505,68091747637,8304135577,16911109981,3439385982,,,21607081782,22810299759,3416647285,,,631.3396,115.5683,797.1343,600.389,-10.5599,,,59.0996,22.7429,107.2565,,,5.2514,3.4215,18.7466,4.0708,53.4456,,,2.7149,3.0376,9.7915,,,0.3345,0.9198,5.278,0.3621,1.0488,,,1.2407,1.191,4.1434,,
2015/12/17,0,3.7583,3.7097,3.1555,6.3256,,,0.1057,2.0794,0,,,,3.8243,1.9752,2.4998,12.9769,,,2.8781,1.4283,,,,11569796505,70650833215,8612192220,17444736515,3656947141,,,21629922249,23284616011,3416647285,,,631.3396,119.9117,826.7054,619.3341,-11.2279,,,59.1621,23.2158,107.2565,,,5.2514,3.5501,19.442,4.1992,56.8263,,,2.7177,3.1008,9.7915,,,0.3345,0.9544,5.4738,0.3735,1.1151,,,1.242,1.2157,4.1434,,
2015/12/18,0,-1.4915,-3.7843,-1.168,4.1995,,,3.5903,-0.679,0,,,,2.2416,1.7,2.3153,13.1856,,,4.5906,1.8418,,,,11569796505,69597092094,8286277221,17240988202,3810519725,,,22406498127,23126510594,3416647285,,,631.3396,118.1232,795.42,612.1005,-11.6994,,,61.2862,23.0582,107.2565,,,5.2514,3.4971,18.7063,4.1502,59.2127,,,2.8153,3.0797,9.7915,,,0.3345,0.9401,5.2667,0.3692,1.1619,,,1.2866,1.2075,4.1434,,
2015/12/21,0,3.0281,3.3944,-1.0692,4.8699,,,0.2548,1.8645,0,,,,3.8294,2.7354,1.7952,13.2716,,,2.3761,1.5672,,,,11569796505,71704574335,8567546329,17056644490,3996086596,,,22463599295,23557707187,3416647285,,,631.3396,121.7002,822.4197,605.5558,-12.2692,,,61.4424,23.4881,107.2565,,,5.2514,3.603,19.3412,4.1058,62.0963,,,2.8225,3.1371,9.7915,,,0.3345,0.9686,5.4454,0.3652,1.2185,,,1.2899,1.23,4.1434,,
2015/12/22,0,-0.9097,-2.6055,3.0717,-1.6013,,,-2.5928,0.6711,0,,,,2.3698,2.2204,2.6339,9.8812,,,2.9165,1.5612,,,,11569796505,71052258403,8344316878,17580568723,3932098020,,,21881167386,23715812604,3416647285,,,631.3396,120.593,800.9914,624.1565,-12.0727,,,59.8493,23.6457,107.2565,,,5.2514,3.5703,18.8373,4.2319,61.102,,,2.7493,3.1582,9.7915,,,0.3345,0.9598,5.3036,0.3765,1.199,,,1.2564,1.2382,4.1434,,
2015/12/23,0,-1.9068,-3.4778,-4.2494,-6.2653,,,-3.4447,0.303,0,,,,2.664,1.882,1.9597,11.7106,,,2.6446,1.5587,,,,11569796505,69697448392,8054118592,16833491576,3685742001,,,21127431975,23787678703,3416647285,,,631.3396,118.2936,773.1345,597.6333,-11.3163,,,57.7877,23.7174,107.2565,,,5.2514,3.5022,18.1822,4.0521,57.2738,,,2.6546,3.1678,9.7915,,,0.3345,0.9415,5.1191,0.3605,1.1239,,,1.2132,1.242,4.1434,,
2015/12/24,0,0.7919,0.3326,0.6916,3.7326,,,4.973,-1.0876,0,,,,2.119,1.8454,1.2866,12.4223,,,4.7866,1.0668,,,,11569796505,70249408026,8080906126,16949919183,3823317440,,,22178093457,23528960747,3416647285,,,631.3396,119.2304,775.7059,601.7668,-11.7387,,,60.6615,23.4594,107.2565,,,5.2514,3.5299,18.2426,4.0801,59.4116,,,2.7866,3.1333,9.7915,,,0.3345,0.9489,5.1361,0.3629,1.1658,,,1.2735,1.2285,4.1434,,
2015/12/25,0,-0.6429,6.4088,2.0607,-1.5063,,,0,-0.9163,0,,,,1.3298,3.9084,1.7938,7.4379,,,,1.0514,,,,11569796505,69797804689,8598798453,17299202005,3765727721,,,22178093457,23313362451,3416647285,,,631.3396,118.4639,825.4197,614.1673,-11.5619,,,60.6615,23.2445,107.2565,,,5.2514,3.5072,19.4118,4.1642,58.5167,,,2.7866,3.1046,9.7915,,,0.3345,0.9428,5.4653,0.3704,1.1483,,,1.2735,1.2172,4.1434,,
2015/12/28,0,-2.8756,-1.4538,-3.1969,-6.4571,,,0,-0.8631,0,,,,2.3796,2.9163,2.0322,8.351,,,,1.3725,,,,11569796505,67790678745,8473789960,16746170870,3522571131,,,22264512457,23112137374,3416647285,,,631.3396,115.0573,813.4198,594.5332,-10.8153,,,60.8971,23.0438,107.2565,,,5.2514,3.4064,19.1296,4.0311,54.7382,,,2.7974,3.0778,9.7915,,,0.3345,0.9157,5.3859,0.3586,1.0741,,,1.2784,1.2067,4.1434,,
2015/12/29,0,1.2583,-1.1064,2.1437,1.2716,,,0,0.4353,0,,,,1.5829,1.7278,1.3245,4.8308,,,,0.9337,,,,11569796505,68643707271,8380033591,17105155993,3567363134,,,22264512457,23212749912,3416647285,,,631.3396,116.5051,804.4199,607.2781,-10.9529,,,60.8971,23.1441,107.2565,,,5.2514,3.4492,18.9179,4.1175,55.4343,,,2.7974,3.0912,9.7915,,,0.3345,0.9272,5.3263,0.3663,1.0878,,,1.2784,1.212,4.1434,,
2015/12/30,0,0.5117,6.3932,4.7646,2.0628,,,0,0.4954,0,,,,1.2711,3.2108,3.0947,5.2089,,,,0.7665,,,,11569796505,68994954311,8915784273,17920149245,3640949997,,,22264512457,23327735670,3416647285,,,631.3396,117.1013,855.8479,636.2125,-11.1788,,,60.8971,23.2588,107.2565,,,5.2514,3.4669,20.1274,4.3137,56.5778,,,2.7974,3.1065,9.7915,,,0.3345,0.932,5.6668,0.3837,1.1102,,,1.2784,1.218,4.1434,,
2015/12/31,0,-2.1818,-6.2594,-5.2518,-3.6028,,,0,-0.4313,0,,,,1.3947,2.9384,1.8335,4.3118,,,,1.1149,,,,11569854660,67489609840,8357608621,16972585000,3509773416,,,22264512457,23227123132,3416647285,,,631.3396,114.5463,802.2771,602.8002,-10.776,,,60.8971,23.1585,107.2565,,,5.2514,3.3912,18.8675,4.0871,54.5394,,,2.7974,3.0931,9.7915,,,0.3345,0.9117,5.3121,0.3636,1.0702,,,1.2784,1.2127,4.1434,,
2016/1/4,0,-9.145,-9.9893,-10,-10.0273,,,0,-8.4777,0,,,,1.7069,1.9069,1.2387,3.5651,,,,1.0941,,,,11569854660,61317697565,7522740666,15275326500,3157836245,,,22264512457,21257992025,3416647285,,,-50.8635,103.4044,43.7834,112.4301,295.7099,,,52.974,26.3353,145.9558,,,5.8561,2.9598,6.1001,3.5383,15.8164,,,2.8926,2.6735,9.3021,,,0.2689,0.6656,19.3275,0.319,1.1425,,,1.1936,1.2112,3.883,,
2016/1/5,0,-0.8183,-3.3828,-6.1587,-5.9777,,,0,4.2596,0,,,,2.3454,3.109,1.7803,6.3037,,,,1.6839,,,,11569854660,60815916079,7268262199,14334560360,2969069945,,,22264512457,22163504870,3416647285,,,-50.8635,102.5582,42.3023,105.5058,278.0333,,,52.974,27.4571,145.9558,,,5.8561,2.9355,5.8937,3.3204,14.8709,,,2.8926,2.7874,9.3021,,,0.2689,0.6602,18.6737,0.2993,1.0742,,,1.1936,1.2628,3.883,,
2016/1/6,0,4.7855,2.9484,1.2855,1.6164,,,0,0.1297,0,,,,2.2263,1.6499,1.6751,5.238,,,,1.0851,,,,11569854660,63726248697,7482559856,14518834140,3017061377,,,22264512457,22192251309,3416647285,,,-50.8635,107.4662,43.5495,106.8621,282.5273,,,52.974,27.4927,145.9558,,,5.8561,3.076,6.0675,3.3631,15.1113,,,2.8926,2.791,9.3021,,,0.2689,0.6917,19.2243,0.3032,1.0915,,,1.1936,1.2644,3.883,,
2016/1/7,0,-8.9764,-10.0239,-10.02,-9.9682,,,0,-8.0311,0,,,,0.6832,0.3238,0.4038,1.2984,,,,0.3133,,,,11569854660,58005939758,6732518056,13064041140,2716315068,,,22264512457,20409972059,3416647285,,,-50.8635,97.8196,39.1842,96.1545,254.3645,,,52.974,25.2848,145.9558,,,5.8561,2.7999,5.4593,3.0261,13.605,,,2.8926,2.5668,9.3021,,,0.2689,0.6297,17.2973,0.2728,0.9827,,,1.1936,1.1629,3.883,,
2016/1/8,0,3.0277,3.5809,-3.8604,-0.1178,,,0,1.1972,0,,,,2.878,2.6841,1.7718,5.5413,,,,1.4469,,,,11569854660,59762174959,6973602920,12559712900,2713115639,,,22264512457,20654316795,3416647285,,,-50.8635,100.7813,69.9212,92.4425,254.0649,,,52.974,25.5875,145.9558,,,5.8561,2.8847,9.7417,2.9093,13.5889,,,2.8926,2.5976,9.3021,,,0.2689,0.6487,30.8656,0.2623,0.9816,,,1.1936,1.1768,3.883,,
2016/1/11,0,-2.6029,-6.7862,-9.9614,-9.7877,,,0,-9.9513,0,,,,2.6468,1.8898,1.3274,5.5865,,,,1.6636,,,,11569854660,58206652353,6500362261,11308590920,2447563047,,,22264512457,18598946369,3416647285,,,-50.8635,98.1581,65.1762,83.2339,229.1977,,,52.974,23.0412,145.9558,,,5.8561,2.8096,9.0806,2.6195,12.2589,,,2.8926,2.3391,9.3021,,,0.2689,0.6318,28.771,0.2361,0.8855,,,1.1936,1.0597,3.883,,
2016/1/12,0,0.0862,0.4121,2.5729,2.3529,,,0,-0.4637,0,,,,1.3373,1.4649,1.5731,3.6335,,,,1.0106,,,,11569854660,58256830501,6527149468,11599549520,2505152766,,,22264512457,18512707051,3416647285,,,-50.8635,98.2427,65.4448,85.3755,234.5906,,,52.974,22.9344,145.9558,,,5.8561,2.812,9.118,2.6869,12.5473,,,2.8926,2.3282,9.3021,,,0.2689,0.6324,28.8896,0.2422,0.9063,,,1.1936,1.0548,3.883,,
2016/1/13,0,-2.4117,-4.2408,-7.4415,-6.3857,,,0,-1.7081,0,,,,1.4926,1.5835,1.5654,3.4871,,,,1.6237,,,,11569854660,56851842341,6250348328,10736372340,2345181325,,,22264512457,18196496216,3416647285,,,-50.8635,95.8733,62.6694,79.0223,219.6103,,,52.974,22.5426,145.9558,,,5.8561,2.7442,8.7313,2.4869,11.7461,,,2.8926,2.2885,9.3021,,,0.2689,0.6171,27.6645,0.2242,0.8484,,,1.1936,1.0367,3.883,,
2016/1/14,0,1.9417,10,6.8654,5.8663,,,0,1.4218,0,,,,1.8923,2.5799,1.538,3.9983,,,,1.5521,,,,11569854660,57955761610,6875383161,11473467460,2482756764,,,22264512457,18455214172,3416647285,,,-50.8635,97.735,68.9363,84.4475,232.4933,,,52.974,22.8631,145.9558,,,5.8561,2.7975,9.6045,2.6577,12.4352,,,2.8926,2.321,9.3021,,,0.2689,0.6291,30.4309,0.2396,0.8982,,,1.1936,1.0515,3.883,,
2016/1/15,0,-4.5022,1.4935,-2.6205,-5.6701,,,0,-4.5171,0,,,,1.6367,3.0462,1.79,4.3139,,,,1.0739,,,,11569854660,55346497884,6978067455,11172810240,2341981896,,,22264512457,17621567426,3416647285,,,-50.8635,93.3348,69.9659,82.2346,219.3107,,,52.974,21.8304,145.9558,,,5.8561,2.6715,9.7479,2.588,11.7301,,,2.8926,2.2162,9.3021,,,0.2689,0.6008,30.8854,0.2333,0.8473,,,1.1936,1.004,3.883,,
2016/1/18,0,1.9946,6.9738,9.9826,5.3279,,,0,0.4078,0,,,,1.436,2.6802,2.2115,3.906,,,,0.8046,,,,11569854660,56450417153,7464701717,12288151540,2466759620,,,22264512457,17693433525,3416647285,,,-50.8635,95.1964,74.8452,90.4437,230.9953,,,52.974,21.9194,145.9558,,,5.8561,2.7248,10.4277,2.8464,12.355,,,2.8926,2.2252,9.3021,,,0.2689,0.6128,33.0393,0.2566,0.8924,,,1.1936,1.0081,3.883,,
2016/1/19,0,6.8444,4.5455,4.0253,3.7613,,,0,3.6556,0,,,,2.7936,2.4301,3.0424,4.5711,,,,1.1947,,,,11569854660,60314134593,7804006341,12782781160,2559543056,,,22264512457,18340228414,3416647285,,,-50.8635,101.7121,78.2472,94.0843,239.6838,,,52.974,22.7207,145.9558,,,5.8561,2.9113,10.9017,2.9609,12.8197,,,2.8926,2.3065,9.3021,,,0.2689,0.6547,34.5411,0.2669,0.926,,,1.1936,1.0449,3.883,,
2016/1/20,0,1.4143,-2.3455,0.5311,2.375,,,0,-2.5862,9.9778,,,,3.129,2.736,2.5416,6.7269,,,,1.07,0.2473,,,11569854660,61167163119,7620960426,12850671500,2620332204,,,22264512457,17865912162,3757554442,,,-50.8635,103.1506,76.4119,94.584,245.3763,,,52.974,22.1331,160.519,,,5.8561,2.9525,10.646,2.9767,13.1242,,,2.8926,2.2469,10.2302,,,0.2689,0.664,33.7309,0.2683,0.948,,,1.1936,1.0179,4.2705,,
2016/1/21,0,-4.9221,-8.0258,-9.5849,-7.2039,,,0,-3.218,5.0403,,,,2.2489,1.9136,2.054,4.9469,,,,0.832,14.9051,,,11569854660,58156474204,7009319196,11618946760,2431565903,,,22264512457,17290983371,3946947307,,,-50.8635,98.0734,70.2793,85.5182,227.6996,,,52.974,21.4208,168.6097,,,5.8561,2.8072,9.7916,2.6914,12.1788,,,2.8926,2.1746,10.7459,,,0.2689,0.6313,31.0237,0.2426,0.8797,,,1.1936,0.9852,4.4857,,
2016/1/22,0,1.7256,0.6369,10.0167,3.9474,,,0,0.4156,-9.9168,,,,1.3438,1.6001,1.5427,3.4157,,,,0.8678,12.2004,,,11569854660,59160037176,7053964542,12782781160,2527548768,,,22264512457,17362849470,3555535386,,,-50.8635,99.7658,70.7269,94.0843,236.6878,,,52.974,21.5099,151.8889,,,5.8561,2.8556,9.8539,2.9609,12.6595,,,2.8926,2.1836,9.6802,,,0.2689,0.6422,31.2213,0.2669,0.9144,,,1.1936,0.9893,4.0409,,
2016/1/25,0,-0.7634,10,10.0152,4.6835,,,0,0.5795,10.0142,,,,1.316,1.282,0.2311,4.411,,,,0.8394,11.3419,,,11569854660,58708433839,7759360996,14062999000,2645927634,,,22264512457,17463462008,3911593972,,,-50.8635,99.0043,77.7996,103.507,247.7732,,,52.974,21.6345,167.0994,,,5.8561,2.8338,10.8393,3.2575,13.2524,,,2.8926,2.1963,10.6496,,,0.2689,0.6373,34.3435,0.2937,0.9573,,,1.1936,0.995,4.4455,,
2016/1/26,0,-9.4017,3.855,6.8966,-8.7062,,,0,-9.7942,3.938,,,,1.9917,7.4706,8.1534,5.3401,,,,1.3482,16.8128,,,11569854660,53188837495,8058484809,15032861000,2415568759,,,22264512457,15753048857,4065633502,,,-50.8635,89.6962,80.7988,109.2677,226.2016,,,52.974,19.5156,173.6798,,,5.8561,2.5674,11.2572,3.4388,12.0986,,,2.8926,1.9812,11.069,,,0.2689,0.5774,35.6674,0.31,0.8739,,,1.1936,0.8975,4.6206,,
2016/1/27,0,-0.0943,-0.1108,3.871,7.1523,,,0,-3.6496,4.9068,,,,1.7368,3.596,7.5043,6.2042,,,,1.5052,13.8162,,,11569854660,53138659346,8049555740,15614778200,2588337915,,,22264512457,15178120067,4265127320,,,-50.8635,89.6115,80.7092,113.4975,242.3803,,,52.974,18.8033,182.202,,,5.8561,2.565,11.2447,3.5719,12.964,,,2.8926,1.9089,11.6121,,,0.2689,0.5768,35.6279,0.322,0.9364,,,1.1936,0.8648,4.8473,,
2016/1/28,0,-2.7384,-4.1597,-10,-4.4499,,,0,-4.5455,0,,,,1.4235,2.3779,5.0665,8.0323,,,,1.17,,,,11569854660,51683493037,7714715651,14053300380,2473158478,,,22264512457,14488205518,4265127320,,,-50.8635,87.1576,77.352,102.1477,231.5945,,,52.974,17.9486,182.202,,,5.8561,2.4947,10.777,3.2147,12.3871,,,2.8926,1.8221,11.6121,,,0.2689,0.561,34.1459,0.2898,0.8947,,,1.1936,0.8255,4.8473,,
2016/1/29,0,3.301,6.6551,-0.8282,1.6818,,,0,2.9762,0,,,,1.2419,2.9727,4.6011,6.2474,,,,1.1945,,,,11569854660,53389550089,8228137120,13936916940,2514751053,,,22264512457,14919402111,4265127320,,,-50.8635,90.0346,82.4998,101.3018,235.4894,,,52.974,18.4828,182.202,,,5.8561,2.5771,11.4942,3.1881,12.5954,,,2.8926,1.8763,11.6121,,,0.2689,0.5795,36.4183,0.2874,0.9098,,,1.1936,0.85,4.8473,,
2016/2/1,0,-1.1278,-3.9609,10.0209,-5.4707,,,0,-1.6378,-10.0059,,,,0.949,2.6299,6.8891,3.8476,,,,0.7877,8.7107,,,11569854660,52787412306,7902226100,15333518220,2377175613,,,22264512457,14675057375,3838362064,,,-50.8635,89.0192,79.232,111.4531,222.6064,,,52.974,18.1801,163.971,,,5.8561,2.548,11.0389,3.5076,11.9063,,,2.8926,1.8456,10.4502,,,0.2689,0.573,34.9758,0.3162,0.86,,,1.1936,0.8361,4.3623,,
2016/2/2,0,2.1863,6.8362,4.6173,4.4415,,,0,4.6033,5,,,,1.1317,2.1593,6.5358,3.7751,,,,1.0671,7.619,,,11569854660,53941509724,8442434777,16041517480,2482756764,,,22264512457,15350598704,4030280167,,,-50.8635,90.9654,84.6485,116.5993,232.4933,,,52.974,19.017,172.1696,,,5.8561,2.6037,11.7935,3.6695,12.4352,,,2.8926,1.9306,10.9727,,,0.2689,0.5855,37.3668,0.3308,0.8982,,,1.1936,0.8746,4.5804,,
2016/2/3,0,0.3721,-0.3173,1.5115,-1.6753,,,0,-1.2172,-3.6967,,,,0.9137,2.0237,5.7006,4.0738,,,,0.8158,5.1462,,,11569854660,54142222318,8415647570,16283982980,2441164190,,,22264512457,15163746847,3881291113,,,-50.8635,91.3039,84.3799,118.3616,228.5985,,,52.974,18.7855,165.8049,,,5.8561,2.6134,11.7561,3.725,12.2268,,,2.8926,1.9071,10.5671,,,0.2689,0.5877,37.2482,0.3358,0.8832,,,1.1936,0.864,4.4111,,
2016/2/4,0,1.9462,-0.7958,-2.978,4.325,,,0,4.5498,3.7085,,,,1.3323,2.0681,5.7801,5.7202,,,,1.697,7.5165,,,11569854660,55195963438,8348679552,15799051980,2546745341,,,22264512457,15853661395,4025229691,,,-50.8635,93.0809,83.7084,114.8369,238.4854,,,52.974,19.6402,171.9538,,,5.8561,2.6643,11.6626,3.6141,12.7557,,,2.8926,1.9938,10.959,,,0.2689,0.5992,36.9518,0.3258,0.9214,,,1.1936,0.9033,4.5747,,
2016/2/5,0,0,-6.4171,-6.6912,0,,,0,4.8957,-5.2698,,,,1.0483,2.3392,4.4434,4.867,,,,2.2672,5.3512,,,11569854660,55195963438,7812935410,14741902400,2546745341,,,22264512457,16629815262,3813109682,,,-50.8635,93.0809,78.3368,107.1529,238.4854,,,52.974,20.6017,162.8923,,,5.8561,2.6643,10.9142,3.3722,12.7557,,,2.8926,2.0914,10.3815,,,0.2689,0.5992,34.5806,0.304,0.9214,,,1.1936,0.9475,4.3336,,
2016/2/15,0,-0.3636,1.7143,3.75,0.6281,,,0,10.0259,-7.0861,,,,0.9053,1.3177,3.9678,4.063,,,,4.7707,5.1303,,,11569854660,54995250844,7946871446,15294723740,2562742485,,,22264512457,18297108754,3542909195,,,-50.8635,92.7424,79.6797,111.1711,239.9834,,,52.974,22.6673,151.3496,,,5.8561,2.6546,11.1013,3.4987,12.8358,,,2.8926,2.3011,9.6458,,,0.2689,0.597,35.1734,0.3154,0.9272,,,1.1936,1.0425,4.0265,,
2016/2/16,0,4.1058,2.6404,2.0926,4.6192,,,0,-0.2357,4.4904,,,,1.4842,2.1264,4.8127,6.2325,,,,4.1133,4.6162,,,11569854660,57253267530,8156704568,15614778200,2681121351,,,22264512457,18253989095,3701999201,,,-50.8635,96.5503,81.7836,113.4975,251.0688,,,52.974,22.6138,158.1457,,,5.8561,2.7636,11.3944,3.5719,13.4287,,,2.8926,2.2957,10.079,,,0.2689,0.6215,36.1021,0.322,0.97,,,1.1936,1.04,4.2073,,
2016/2/17,0,1.5776,-1.1494,10,0.4773,,,0,-1.6535,5.5935,,,,1.6663,1.2539,5.3231,6.3453,,,,2.56,7.9164,,,11569854660,58156474204,8062949343,17176256020,2693919066,,,22264512457,17952151480,3909068734,,,-50.8635,98.0734,80.8435,124.8472,252.2672,,,52.974,22.2399,166.9915,,,5.8561,2.8072,11.2634,3.9291,13.4928,,,2.8926,2.2577,10.6427,,,0.2689,0.6313,35.6872,0.3542,0.9746,,,1.1936,1.0228,4.4427,,
2016/2/18,0,-1.8982,0.9967,7.8487,-1.5439,,,0,-1.6813,4.1344,,,,1.3413,1.6685,9.4267,4.8655,,,,1.7558,10.369,,,11569854660,57052554935,8143310964,18524364200,2652326492,,,22264512457,17650313865,4070683978,,,-50.8635,96.2118,81.6493,134.6461,248.3724,,,52.974,21.866,173.8956,,,5.8561,2.7539,11.3757,4.2375,13.2845,,,2.8926,2.2198,11.0827,,,0.2689,0.6193,36.0429,0.382,0.9596,,,1.1936,1.0056,4.6263,,
2016/2/19,0,0.2639,-2.3026,2.0942,-0.8444,,,0,-0.6515,1.0546,,,,0.8426,2.007,8.3531,4.3336,,,,1.3524,8.1456,,,11569854660,57203089381,7955800515,18912309000,2629930490,,,22264512457,17535328107,4113613028,,,-50.8635,96.4657,79.7692,137.4659,246.2751,,,52.974,21.7235,175.7295,,,5.8561,2.7611,11.1137,4.3262,13.1723,,,2.8926,2.2053,11.1996,,,0.2689,0.6209,35.2129,0.39,0.9515,,,1.1936,0.9991,4.6751,,
2016/2/22,0,1.5789,-0.1122,1.2308,5.2311,,,0,1.7213,3.0694,,,,1.2614,2.1737,7.272,13.1365,,,,1.2196,8.459,,,11569854660,58106296056,7946871446,19145075880,2767505929,,,22264512457,17837165722,4239874938,,,-50.8635,97.9888,79.6797,139.1578,259.1582,,,52.974,22.0975,181.1232,,,5.8561,2.8047,11.1013,4.3795,13.8614,,,2.8926,2.2433,11.5434,,,0.2689,0.6307,35.1734,0.3948,1.0012,,,1.1936,1.0163,4.8186,,
2016/2/23,0,-2.418,-1.1798,3.8501,-3.9306,,,0,3.7067,7.3258,,,,1.4305,1.6632,8.1019,8.0531,,,,3.0798,12.3099,,,11569854660,56701307895,7853116221,19882171000,2658725349,,,22264512457,18498333831,4550479236,,,-50.8635,95.6195,78.7396,144.5154,248.9716,,,52.974,22.9165,194.392,,,5.8561,2.7369,10.9703,4.5481,13.3165,,,2.8926,2.3264,12.389,,,0.2689,0.6155,34.7584,0.41,0.9619,,,1.1936,1.0539,5.1716,,
2016/2/24,0,5.3097,-3.9227,-4.3902,-1.5644,,,0,2.331,-3.2741,,,,2.3413,2.5993,5.2088,6.221,,,,3.2773,9.1359,,,11569854660,59711996810,7545063339,19009295200,2617132775,,,22264512457,18929530424,4401490183,,,-50.8635,100.6966,75.6509,138.1708,245.0767,,,52.974,23.4507,188.0273,,,5.8561,2.8822,10.54,4.3484,13.1082,,,2.8926,2.3807,11.9834,,,0.2689,0.6482,33.395,0.392,0.9468,,,1.1936,1.0785,5.0023,,
2016/2/25,0,-7.9832,-10,-3.3163,-10.0244,,,0,-10.0228,-9.9828,,,,2.4406,1.6867,7.6563,6.1598,,,,2.7419,6.4449,,,11569854660,54945072695,6790557005,18378884900,2354779612,,,22264512457,17032265416,3962098736,,,-50.8635,92.6578,68.0858,133.5886,220.5091,,,52.974,21.1003,169.2569,,,5.8561,2.6522,9.486,4.2042,11.7942,,,2.8926,2.1421,10.7871,,,0.2689,0.5964,30.0555,0.379,0.8519,,,1.1936,0.9704,4.5029,,
2016/2/26,0,0.7306,1.1834,0.2639,-3.125,,,0,1.2658,2.7406,,,,1.1748,1.8719,6.5039,4.8021,,,,1.5791,6.5376,,,11569854660,55346497884,6870918626,18427378000,2281192749,,,22264512457,17247863712,4070683978,,,-50.8635,93.3348,68.8916,133.9411,213.6182,,,52.974,21.3674,173.8956,,,5.8561,2.6715,9.5982,4.2153,11.4256,,,2.8926,2.1692,11.0827,,,0.2689,0.6008,30.4112,0.38,0.8253,,,1.1936,0.9827,4.6263,,
2016/2/29,0,-6.7996,-5.718,-10,-8.6957,,,0,-8.5,-9.9876,,,,1.8196,1.8255,1.4863,4.5754,,,,1.5605,5.4016,,,11569854660,51583136740,6478039589,16584640200,2082828162,,,22264512457,15781795296,3664120628,,,-50.8635,86.9884,64.9524,120.547,195.0427,,,52.974,19.5512,156.5276,,,5.8561,2.4899,9.0494,3.7938,10.4321,,,2.8926,1.9848,9.9758,,,0.2689,0.5599,28.6722,0.342,0.7535,,,1.1936,0.8992,4.1643,,
2016/3/1,0,1.8482,3.3081,3.9181,3.0722,,,0,2.6412,2.4121,,,,0.9903,1.2194,7.4694,3.9611,,,,1.3207,4.6675,,,11569854660,52536521563,6692337245,17234447740,2146816738,,,22264512457,16198618670,3752503965,,,-50.8635,88.5961,67.101,125.2702,201.0348,,,52.974,20.0676,160.3032,,,5.8561,2.5359,9.3488,3.9424,10.7526,,,2.8926,2.0372,10.2165,,,0.2689,0.5703,29.6207,0.3554,0.7767,,,1.1936,0.9229,4.2647,,
