ÈÕÆÚ,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH,000007.SZ,000058.SZ,000061.SZ,000861.SZ,000882.SZ,002344.SZ,002818.SZ,200058.SZ,600113.SH,600415.SH,600738.SH,600790.SH,601828.SH
2014/12/25,0.2224,1.4124,1.5164,1.3253,1.2048,3.2215,,0,10.0181,1.3223,0.8876,0.615,,0.8561,2.125,1.2814,0.7305,3.7395,1.086,,0.2938,7.6282,1.3677,1.9402,1.4496,,2782593666,3865073002,19348653309,7045519886,4502203024,16913535571,,3865073002,3883734000,33366902899,1787571220,5061589161,,134.2064,103.6987,183.7428,25.0453,142.2738,16.5789,,39.8679,190.8323,47.1639,22.7778,18.0467,,8.9992,4.5071,4.2009,5.3785,1.5736,4.523,,1.7328,6.7311,3.8438,2.4436,2.0509,,14.5681,8.7985,9.3696,4.6995,8.5464,5.8739,,3.3827,11.2107,9.13,1.7617,9.6944,
2014/12/26,0.5917,0.1393,-0.332,1.308,-0.9524,-0.3901,,0,10.0082,0.8972,3.8123,-0.3667,,0.7708,2.068,1.5221,0.7946,3.7869,0.8896,,0.2334,5.2217,1.432,8.7241,1.8636,,2799058718,3870456112,19284425414,7137672941,4459324900,16847552987,,3870456112,4272426000,33666279679,1855719096,5043025875,,135.0005,103.8431,183.1329,25.3729,140.9188,16.5143,,39.8573,209.9312,47.5871,23.6462,17.9805,,9.0525,4.5134,4.1869,5.4488,1.5586,4.5054,,1.7323,7.4047,3.8783,2.5367,2.0434,,14.6543,8.8107,9.3385,4.761,8.465,5.851,,3.3818,12.3327,9.2119,1.8288,9.6589,
2014/12/29,0.0735,-2.6426,-0.0833,-4.5775,-0.7212,3.4595,,-1.1429,9.9925,4.2037,3.5311,0.9816,,0.7487,2.014,1.4162,1.9223,3.4545,1.6882,,0.3404,1.7591,2.0967,11.0001,2.7053,,2801116849,3768177021,19268368440,6810948475,4427166307,17430399141,,3768177021,4699350000,35081515364,1921245901,5092527970,,135.0997,101.099,182.9804,24.2115,139.9026,17.0856,,39.4083,230.9087,49.5875,24.4811,18.157,,9.0592,4.3941,4.1834,5.1994,1.5474,4.6613,,1.7128,8.1447,4.0413,2.6263,2.0635,,14.6651,8.5779,9.3307,4.543,8.4039,6.0534,,3.3437,13.565,9.5991,1.8934,9.7537,
2014/12/30,-1.6165,-1.4286,5.8333,-3.813,-1.937,-3.0284,,-0.8671,-8.8814,-1.8619,-2.1828,-0.8505,,0.798,1.8303,3.6337,1.1438,1.7053,1.1952,,0.3045,20.5369,1.1789,5.0122,2.4128,,2755837958,3714345921,20392356599,6551244413,4341410059,16902538473,,3714345921,4281984000,34428329663,1879308746,5049213637,,132.9159,99.6548,193.6542,23.2883,137.1926,16.5682,,39.0943,210.4008,48.6643,23.9468,18.0026,,8.9127,4.3313,4.4275,5.0011,1.5174,4.5201,,1.6992,7.4213,3.966,2.569,2.0459,,14.428,8.4554,9.875,4.3698,8.2411,5.8701,,3.317,12.3603,9.4204,1.8521,9.6707,
2014/12/31,9.0366,-0.8696,3.1496,2.6854,1.4815,3.5133,,0.5831,-4.4643,0.3162,-0.9763,0.6127,,2.689,1.9371,4.7296,0.7971,1.5726,1.1011,,0.2183,13.3805,1.0091,3.7333,1.6808,,3005952215,3682047261,21036993547,6727172971,4405727245,17544876200,,3682047261,4090824000,34537193947,1860961241,5080152446,,144.927,98.7882,199.7536,23.9137,139.2251,17.1503,,39.3073,201.0079,48.8182,23.713,18.1129,,9.7181,4.2936,4.5669,5.1354,1.5399,4.6789,,1.7084,7.09,3.9786,2.5439,2.0585,,15.7318,8.3818,10.186,4.4872,8.3632,6.0763,,3.3351,11.8085,9.4502,1.834,9.73,
2015/1/5,-0.5479,2.924,3.2061,-0.1245,3.6496,3.017,,0.8696,-0.3115,-1.4184,2.2535,1.3398,,1.3802,1.9733,5.1529,1.1015,3.0916,2.1531,,0.4071,9.5897,1.091,4.9577,2.8804,,2989481244,3789709461,21711462042,6718795421,4566520210,18074199932,,3789709461,4078080000,34047304671,1902898395,5148217826,,-111.0694,114.1991,271.9099,33.6446,127.6006,19.6041,,44.5763,243.1927,83.2536,25.7704,20.3094,,9.4495,4.2534,4.6922,3.2414,1.5933,4.0109,,1.6602,6.943,3.8613,2.4422,1.9703,,16.9291,7.343,13.9196,4.9497,6.3232,7.5249,,2.8663,9.1829,8.8589,2.2044,8.275,
2015/1/6,-1.7218,1.4205,-4.216,0.8728,-2.1127,0.3051,,1.7241,0.9375,-1.5987,-1.5152,-0.2404,,1.2574,2.0189,2.9183,1.0685,2.5123,1.6471,,0.7436,8.0722,1.0457,4.4671,1.9613,,2938009459,3843540561,20796111942,6777438274,4470044431,18129337821,,3843540561,4116312000,33502983253,1874066602,5135842302,,-109.157,115.8212,260.4463,33.9382,124.9048,19.6639,,45.3563,245.4726,81.9226,25.38,20.2605,,9.2868,4.3138,4.4944,3.2697,1.5597,4.0231,,1.6893,7.0081,3.7995,2.4052,1.9656,,16.6376,7.4473,13.3328,4.9929,6.1896,7.5478,,2.9164,9.269,8.7173,2.171,8.2551,
2015/1/7,2.2425,0.4202,-0.4633,-0.3708,0,-1.9465,,-0.2825,-3.483,6.0926,4.7552,-0.1205,,1.1532,1.8311,1.6518,0.8281,1.3129,1.0739,,0.4007,5.8962,2.1534,8.5929,1.9812,,3003893343,3859689892,20699759299,6752305622,4470044431,17776455333,,3859689892,3972942000,35544188569,1963183055,5129654540,,-111.6048,116.3079,259.2396,33.8124,124.9048,19.2811,,45.2437,236.9229,86.9138,26.5868,20.2361,,9.495,4.3319,4.4736,3.2576,1.5597,3.9448,,1.6851,6.764,4.031,2.5196,1.9632,,17.0107,7.4786,13.271,4.9744,6.1896,7.4009,,2.9092,8.9462,9.2484,2.2742,8.2452,
2015/1/8,-0.0685,-2.371,-1.2413,0.8685,-2.1583,-1.6129,,0.8499,-2.0048,-2.9862,-1.2016,-1.8094,,0.846,1.8734,1.2673,0.922,1.6892,0.8563,,0.638,5.3532,1.1355,12.2042,1.8086,,3001834472,3768177021,20442818920,6810948475,4373568652,17489738312,,3768177021,3893292000,34482761805,1939593406,5036838113,,-111.5283,113.5502,256.0217,34.106,122.209,18.9701,,45.6518,232.173,84.3184,26.2674,19.87,,9.4885,4.2292,4.418,3.2859,1.526,3.8812,,1.7003,6.6284,3.9107,2.4893,1.9277,,16.999,7.3013,13.1063,5.0176,6.056,7.2816,,2.9354,8.7668,8.9722,2.2469,8.096,
2015/1/9,-0.5487,-2.2857,-2.5923,-1.722,-2.2059,-1.1349,,-0.2809,-0.6547,-2.5257,-4.3243,-0.86,,0.7023,2.25,1.2292,0.7783,2.1245,0.927,,0.3625,4.2877,1.2229,6.8245,1.6901,,2985363501,3682047261,19912879388,6693662770,4277092873,17291241912,,3682047261,3867804000,33611847537,1855719096,4993523781,,-110.9164,110.9548,249.3848,33.5187,119.5133,18.7548,,45.5184,230.6531,82.1888,25.1315,19.6991,,9.4365,4.1325,4.3035,3.2293,1.4924,3.8371,,1.6953,6.585,3.8119,2.3817,1.9111,,16.9058,7.1344,12.7665,4.9312,5.9224,7.1989,,2.9268,8.7094,8.7456,2.1497,8.0263,
2015/1/12,-0.8276,-4.9708,1.371,-5.0063,-4.2607,0.1276,,-2.2535,1.2356,-3.5628,-3.9548,-3.0979,,0.6105,2.412,1.0545,1.1299,2.1299,0.6544,,0.4025,4.7532,0.9505,3.5126,1.7475,,2960657044,3499021520,20185878541,6358560754,4094860846,17313297068,,3499021520,3915594000,32414340418,1782329076,4838829735,,-109.9985,105.4395,252.8038,31.8407,114.4212,18.7787,,44.4555,233.503,79.2606,24.1376,19.0888,,9.3584,3.9271,4.3625,3.0676,1.4288,3.842,,1.6557,6.6664,3.6761,2.2875,1.8519,,16.7659,6.7798,12.9415,4.6843,5.6701,7.2081,,2.8585,8.8171,8.434,2.0647,7.7777,
2015/1/13,3.9638,0.3077,-0.8751,1.054,1.0471,1.2102,,0.2882,-1.7087,-0.4198,1.1765,0.6394,,1.6106,1.2125,1.055,0.7185,1.2559,0.7651,,0.1755,3.7104,0.5393,1.9411,0.9329,,3078012713,3509787740,20009232030,6425581157,4137738970,17522821045,,3509787740,3848688000,32278260064,1803297653,4869768544,,-114.3586,105.7639,250.5915,32.1763,115.6193,19.006,,44.5565,229.5131,78.9278,24.4216,19.2109,,9.7293,3.9392,4.3243,3.0999,1.4437,3.8885,,1.6595,6.5524,3.6607,2.3144,1.8638,,17.4304,6.8006,12.8283,4.7337,5.7295,7.2953,,2.865,8.6664,8.3986,2.089,7.8274,
2015/1/14,-1.8729,-0.7669,-0.4815,-2.7379,-1.8135,-2.0138,,0.5747,-2.7318,0.5059,-1.1628,-0.1271,,0.8645,1.3555,0.8456,0.7738,1.1825,0.7028,,0.249,3.3697,0.4442,1.5231,0.9836,,3020364314,3482872189,19912879388,6249652598,4062702253,17169938557,,3482872189,3743550000,32441556489,1782329076,4863580783,,-112.2168,104.9528,249.3848,31.2953,113.5226,18.6233,,44.8183,223.2433,79.3271,24.1376,19.1865,,9.5471,3.909,4.3035,3.0151,1.4175,3.8102,,1.6693,6.3734,3.6792,2.2875,1.8614,,17.104,6.7485,12.7665,4.6041,5.6256,7.1484,,2.8818,8.4297,8.4411,2.0647,7.8175,
2015/1/15,-0.5453,0.7728,0.8871,10.0536,1.0554,1.2845,,0.5714,3.4043,-0.6711,1.1765,2.5445,,0.6169,1.1928,1.0052,1.6859,1.5065,0.6024,,0.2509,4.0728,1.1342,1.6652,1.6893,,3003893343,3509787740,20089525899,6877968878,4105580377,17390490112,,3509787740,3870990000,32223827922,1803297653,4987336019,,-111.6048,105.7639,251.5971,34.4416,114.7207,18.8625,,45.0618,230.8431,78.7948,24.4216,19.6747,,9.495,3.9392,4.3417,3.3182,1.4325,3.8591,,1.6783,6.5904,3.6545,2.3144,1.9088,,17.0107,6.8006,12.8798,5.0669,5.685,7.2402,,2.8975,8.7166,8.3845,2.089,8.0164,
2015/1/16,-0.5483,5.2147,1.9984,4.1413,-0.5222,1.4585,,1.7045,3.6214,-0.6757,0.8721,-0.8685,,1.0021,2.7716,1.216,3.62,1.4461,0.8797,,0.9067,9.0085,0.653,1.9086,1.6647,,2987422372,3692813481,20490995241,7162805592,4084141315,17644124400,,3692813481,4011174000,32006099355,1819024086,4944021686,,-110.9929,111.2792,256.625,35.868,114.1217,19.1376,,45.8392,239.2028,78.2624,24.6345,19.5038,,9.443,4.1446,4.4285,3.4556,1.425,3.9154,,1.7073,6.8291,3.6298,2.3346,1.8922,,16.9174,7.1553,13.1371,5.2768,5.6553,7.3458,,2.9475,9.0323,8.3278,2.1072,7.9468,
2015/1/19,-3.4459,-2.0408,-8.6991,-4.3275,-5.2493,-6.25,,-3.0726,-10.0079,-7.483,-5.7637,-4.005,,0.9609,2.7067,1.6623,1.9795,1.8965,1.2562,,0.7817,6.5855,1.0104,3.3413,2.1936,,2884478803,3617449940,18708471361,6852836227,3869750695,16541366625,,3617449940,3609738000,29611085117,1714181199,4746013308,,-107.1682,109.0082,234.3011,34.3158,108.131,17.9415,,44.4662,215.2635,72.406,23.2147,18.7227,,9.1176,4.06,4.0432,3.3061,1.3502,3.6707,,1.6561,6.1456,3.3582,2.2,1.8164,,16.3345,7.0092,11.9943,5.0484,5.3584,6.8867,,2.8592,8.1283,7.7046,1.9858,7.6285,
2015/1/20,3.2834,3.7202,3.3476,2.445,2.4931,0.8667,,1.7291,2.3831,8.5478,3.6697,2.7379,,0.6342,2.7769,1.2225,1.3981,1.0204,1.6342,,0.6179,4.6136,1.2556,2.2665,1.1964,,2979186887,3752027691,19334763535,7020387235,3966226474,16684725136,,3752027691,3695760000,32142179709,1777086931,4875956306,,-110.6869,113.0636,242.1446,35.1548,110.8268,18.097,,45.2225,220.3934,78.5951,24.0666,19.2353,,9.4169,4.2111,4.1786,3.3869,1.3839,3.7025,,1.6843,6.2921,3.6452,2.2808,1.8661,,16.8708,7.27,12.3959,5.1719,5.492,6.9464,,2.9078,8.322,8.3632,2.0586,7.8374,
2015/1/21,1.4513,1.0043,1.9103,4.7733,2.7027,2.5777,,1.1331,2.931,7.282,2.0649,2.0305,,1.1548,3.0476,1.0569,2.4556,1.359,1.3524,,0.7218,5.6236,1.8608,2.2294,1.7511,,3022423186,3789709461,19704115330,7355489251,4073421780,17114800668,,3789709461,3804084000,34482761805,1813781942,4974960495,,-112.2933,114.1991,246.7703,36.8328,113.8221,18.5634,,45.7673,226.8532,84.3184,24.5635,19.6259,,9.5536,4.2534,4.2584,3.5486,1.4213,3.798,,1.7046,6.4765,3.9107,2.3278,1.904,,17.1156,7.343,12.6327,5.4187,5.6404,7.1255,,2.9428,8.566,8.9722,2.1011,7.9965,
2015/1/22,3.5422,0.2841,0.652,0.1139,0.2632,0.3222,,0.2801,2.5963,10.0237,0.7225,0.7463,,2.99,3.0397,1.0504,1.6462,1.8049,1.1377,,0.2976,8.1751,3.3362,2.2114,1.9554,,3129484498,3800475681,19832585520,7363866802,4084141311,17169938557,,3800475681,3902850000,37939202807,1826887302,5012087066,,-116.271,114.5235,248.3793,36.8748,114.1217,18.6233,,45.8839,232.743,92.7702,24.741,19.7723,,9.892,4.2654,4.2862,3.5526,1.425,3.8102,,1.709,6.6447,4.3027,2.3447,1.9182,,17.7219,7.3639,12.715,5.4249,5.6553,7.1484,,2.9503,8.7884,9.8716,2.1163,8.0562,
2015/1/23,-2.3026,1.8414,-1.7004,1.479,-0.2625,-0.7065,,0.838,-2.449,5.3802,-1.4347,-0.6173,,5.0551,7.1502,0.9782,2.2419,0.7322,1.0363,,1.3393,5.0489,3.6854,2.1691,1.6976,,3057423999,3870456112,19495351272,7472774957,7161810220,17048635202,,3870456112,3807270000,39980408123,1800676581,4981148257,,-113.5937,116.6323,244.1558,37.4202,113.8221,18.4917,,46.3334,227.0432,97.7614,24.3861,19.6503,,9.6642,4.344,4.2133,3.6052,1.4213,3.7833,,1.7257,6.4819,4.5341,2.311,1.9064,,17.3138,7.4995,12.4988,5.5051,5.6404,7.0979,,2.9792,8.5731,10.4027,2.0859,8.0065,
2015/1/26,-1.6835,2.6426,1.4003,-0.5605,1.5789,3.7516,,0.831,2.5105,-3.3356,7.5691,1.4907,,2.7604,4.0778,0.8047,1.2759,0.9109,1.3989,,0.6873,3.8155,2.6165,7.9002,1.8218,,3005952215,3972735202,19768350425,7430887205,7274891434,17688234711,,3972735202,3902850000,38646820650,1936972334,5055401399,,-111.6813,119.7144,247.5748,37.2104,115.6193,19.1854,,46.7533,232.743,94.5005,26.2319,19.9432,,9.5015,4.4588,4.2723,3.5849,1.4437,3.9252,,1.7413,6.6447,4.3829,2.486,1.9348,,17.0224,7.6976,12.6738,5.4743,5.7295,7.3642,,3.0062,8.7884,10.0557,2.2438,8.1258,
2015/1/27,0.6849,10.0271,2.3558,-1.3529,0,1.0599,,8.2418,-1.4694,0.493,10.0135,0.9792,,1.9853,3.8273,1.9888,1.3593,0.8811,1.4634,,3.4897,3.7764,1.9615,9.9658,2.6806,,3026540929,4371085344,20234054862,7330356600,7274891434,17875703533,,4371085344,3845502000,38837333146,2130931674,5104903493,,-112.4463,131.7183,253.4072,36.707,115.6193,19.3888,,50.5887,229.3231,94.9663,28.8586,20.1385,,9.5666,4.9059,4.3729,3.5364,1.4437,3.9668,,1.8842,6.547,4.4045,2.7349,1.9537,,17.139,8.4695,12.9724,5.4002,5.7295,7.4422,,3.2529,8.6592,10.1053,2.4685,8.2054,
2015/1/28,-0.2041,-4.1872,-0.7937,10.0571,-0.5181,0.4318,,-3.2995,-2.237,-1.4716,-0.861,0.1212,,1.4949,8.1241,1.5606,5.7049,0.5284,1.4639,,1.4271,2.9283,1.1956,26.2173,2.2462,,3020364314,4188059603,20073467125,8067581035,7237197696,17952896577,,4188059603,3759480000,38265795657,2112584169,5111091255,,-112.2168,126.203,251.396,40.3987,115.0203,19.4725,,48.8565,224.1933,93.5688,28.6101,20.1629,,9.5471,4.7004,4.3382,3.8921,1.4362,3.9839,,1.8197,6.4006,4.3397,2.7113,1.9561,,17.104,8.1149,12.8695,5.9433,5.6998,7.4744,,3.1415,8.4655,9.9565,2.4473,8.2153,
2015/1/29,-0.2727,0.7712,-0.48,5.8152,-2.3437,-2.2727,,0.2625,5.678,-3.6984,2.1092,-1.6949,,1.5788,5.6312,0.7347,6.4316,1.1061,0.8773,,0.9195,8.6566,0.9691,14.1954,1.6747,,3012128829,4220358264,19977114483,8536723858,7067575875,17544876200,,4220358264,3972942000,36850559972,2157142396,5024462590,,-111.9108,127.1762,250.1893,42.7479,112.3245,19.0299,,49.0262,236.9229,90.1082,29.2136,19.8212,,9.5211,4.7367,4.3174,4.1184,1.4026,3.8934,,1.826,6.764,4.1792,2.7685,1.923,,17.0573,8.1774,12.8077,6.2889,5.5662,7.3045,,3.1524,8.9462,9.5883,2.4989,8.0761,
2015/1/30,-1.162,-5.4847,2.09,0.7851,-2.6667,-1.4456,,-2.0942,-0.3208,-1.1078,-4.0097,-1.3547,,1.1035,5.2533,1.5075,5.4591,1.985,0.8477,,0.778,5.9827,0.8685,8.2815,1.3267,,2977128015,3988884532,20394642599,8603744261,6879107185,17291241912,,3988884532,3960198000,36442318908,2070647014,4956397210,,-110.6104,120.201,255.4183,43.0835,109.3292,18.7548,,48.028,236.1629,89.1099,28.0422,19.5526,,9.4104,4.4769,4.4076,4.1508,1.3652,3.8371,,1.7888,6.7423,4.1329,2.6575,1.8969,,16.8591,7.7289,13.0754,6.3383,5.4178,7.1989,,3.0882,8.9175,9.4821,2.3987,7.9667,
2015/2/2,0.2766,-0.2699,-1.6535,4.187,-3.8356,-1.3393,,0.2674,-5.6315,-2.0164,4.6835,0.2497,,0.9505,2.5805,1.8981,4.6228,1.9978,0.6142,,0.2779,5.3004,0.9692,10.0583,1.1349,,2985363501,3978118312,20057408351,8963978928,6615251019,17059662779,,3978118312,3737178000,35707484995,2167626685,4968772733,,-110.9164,119.8766,251.1949,44.8874,105.1357,18.5036,,48.1656,222.8633,87.3131,29.3556,19.6015,,9.4365,4.4648,4.3348,4.3246,1.3128,3.7857,,1.7939,6.3626,4.0496,2.782,1.9016,,16.9058,7.7081,12.8592,6.6037,5.21,7.1025,,3.097,8.4153,9.2909,2.511,7.9866,
2015/2/3,-2.2069,3.9242,-0.6405,-2.0561,1.4245,3.1028,,3.4667,-0.1705,6.8598,-1.2092,2.1171,,1.9007,3.7853,1.3339,4.0593,1.5916,0.9356,,0.9576,3.1852,1.3927,11.7792,1.825,,2919479617,4134228503,19928938162,8779672819,6709485364,17588986511,,4134228503,3730806000,38156931374,2141415963,5073964684,,-108.4686,124.5808,249.586,43.9645,106.6334,19.0778,,49.8158,222.4833,93.3026,29.0006,20.0164,,9.2282,4.64,4.307,4.2357,1.3315,3.9032,,1.8554,6.3518,4.3273,2.7483,1.9419,,16.5327,8.0106,12.7768,6.4679,5.2842,7.3229,,3.2032,8.401,9.9282,2.4807,8.1556,
2015/2/4,-1.0578,-3.3854,-1.8533,-1.6221,-0.5618,4.6395,,-1.0309,-1.6225,-2.2111,-1.9584,0.6098,,1.6834,2.6205,0.8995,3.4209,1.0285,2.9801,,0.3559,2.6566,0.9356,6.5366,1.9975,,2888596546,3994267642,19559586367,8637254462,6671791626,18405027265,,3994267642,3670272000,37313233176,2099478808,5104903493,,-107.3212,120.3632,244.9603,43.2513,106.0343,19.9629,,49.2599,218.8734,91.2395,28.4327,20.1385,,9.1306,4.4829,4.2272,4.1669,1.324,4.0843,,1.8347,6.2487,4.2317,2.6945,1.9537,,16.3578,7.7394,12.54,6.363,5.2545,7.6626,,3.1674,8.2646,9.7087,2.4321,8.2054,
2015/2/5,-1.283,-0.5391,0,-0.291,1.6949,-0.7789,,-0.7812,-3.3854,-3.4282,-2.9963,0,,2.2985,2.5925,0.8647,3.4806,3.5207,2.7324,,0.3198,3.3555,0.9777,7.9943,3.1213,,2851536861,3972735202,19559586367,8612121811,6784872840,18261668754,,3972735202,3546018000,36034077845,2036573076,5104903493,,-105.9443,119.7144,244.9603,43.1255,107.8315,19.8074,,48.9208,211.4636,88.1117,27.5807,20.1385,,9.0134,4.4588,4.2272,4.1548,1.3465,4.0525,,1.8221,6.0371,4.0866,2.6138,1.9537,,16.1479,7.6976,12.54,6.3445,5.3436,7.6029,,3.1456,7.9849,9.3759,2.3592,8.2054,
2015/2/6,-9.9639,6.9106,-3.1199,-6.1284,-5,0.8454,,3.6745,-2.1563,-4.9849,-1.9305,3.7576,,5.1397,11.9473,0.7229,3.119,3.1732,2.3205,,1.9498,2.7481,1.0744,5.6353,8.6302,,2567412611,4247273814,18949352966,8084336136,6445629198,18416054843,,4247273814,3469554000,34237817167,1997256994,5296724109,,-95.3881,127.9873,237.3178,40.4826,102.4399,19.9748,,50.6325,206.9038,83.7194,27.0483,20.8952,,8.1154,4.7669,4.0953,3.9002,1.2792,4.0867,,1.8858,5.907,3.8829,2.5633,2.0272,,14.539,8.2296,12.1488,5.9557,5.0764,7.6672,,3.2557,7.8127,8.9085,2.3137,8.5137,
2015/2/9,0.401,-6.4639,1.0169,1.1399,-1.1696,-3.7126,,-1.7722,0.0918,1.2719,-0.5249,-3.972,,4.534,5.3233,0.4696,2.4288,1.3048,1.3911,,0.8988,1.8455,0.7208,3.0127,3.9051,,2577706968,3972735202,19142058250,8176489190,6370241722,17732345022,,3972735202,3472740000,34673274301,1986772705,5086340208,,-95.7706,119.7144,239.7312,40.944,101.2418,19.2333,,49.7755,207.0938,84.7842,26.9063,20.0653,,8.1479,4.4588,4.1369,3.9447,1.2642,3.935,,1.8539,5.9124,3.9323,2.5499,1.9466,,14.5973,7.6976,12.2723,6.0236,5.017,7.3826,,3.2006,7.8198,9.0218,2.3015,8.1755,
2015/2/10,-3.3546,2.981,0.6711,3.1762,1.4793,3.2338,,2.5773,1.1009,0.8634,1.0554,1.9465,,2.7372,2.1702,0.4499,3.2761,0.737,0.9461,,0.6666,1.5084,0.477,3.648,2.1782,,2491234370,4091163623,19270528440,8436193253,6464476067,18305779065,,4091163623,3510972000,34972651081,2007741282,5185344397,,-92.5578,123.2831,241.3402,42.2445,102.7395,19.8552,,51.0397,209.3737,85.5163,27.1903,20.4558,,7.8746,4.5917,4.1647,4.0699,1.2829,4.0622,,1.901,5.9775,3.9662,2.5768,1.9845,,14.1076,7.9271,12.3547,6.2149,5.0912,7.6213,,3.2819,7.9059,9.0997,2.3258,8.3347,
2015/2/11,1.405,6.0526,3.5,7.15,0.8746,6.6265,,2.2613,1.5426,8.9494,0.1305,2.0286,,2.9021,5.5367,1.0532,4.0167,0.755,2.9698,,1.0303,2.5495,1.5082,3.7587,3.9379,,2526235183,4338786684,19944996935,9039376882,6521016674,19518812618,,4338786684,3565134000,38102499232,2010362354,5290536348,,-93.8582,130.745,249.7871,45.265,103.6381,21.1709,,52.2084,212.6036,93.1695,27.2258,20.8708,,7.9852,4.8696,4.3105,4.3609,1.2941,4.3314,,1.9445,6.0697,4.3212,2.5801,2.0248,,14.3058,8.4069,12.7871,6.6592,5.1358,8.1263,,3.357,8.0279,9.9141,2.3289,8.5037,
2015/2/12,-0.489,-0.8685,1.1272,-3.5218,2.6012,-1.1864,,0,0.0894,-1.1429,0.5215,-0.5848,,2.891,3.6747,1.2946,2.7461,1.2108,1.6384,,0.5016,2.0496,1.2017,3.5422,2.8354,,2513881955,4301104914,20169819767,8721029966,6690638495,19287233485,,4301104914,3568320000,37667042098,2020846643,5259597539,,-93.3992,129.6095,252.6027,43.6708,106.3338,20.9198,,52.2189,212.7936,92.1047,27.3678,20.7487,,7.9461,4.8273,4.359,4.2074,1.3278,4.28,,1.9449,6.0751,4.2718,2.5936,2.013,,14.2358,8.3339,12.9312,6.4247,5.2693,8.0299,,3.3577,8.0351,9.8007,2.341,8.454,
2015/2/13,2.457,2.2528,2.1497,9.9904,0.8451,4.6884,,0.4914,1.25,0.8671,1.8158,4.8235,,3.6337,4.1237,1.7086,4.5673,1.6609,2.3726,,0.7217,3.3369,1.4958,6.3292,6.696,,2575648096,4398000895,20603406657,9592295208,6747179102,20191494860,,4398000895,3612924000,37993634948,2057541653,5513295773,,-95.6941,132.5293,258.0329,48.0337,107.2324,21.9006,,52.4377,215.4535,92.9033,27.8647,21.7496,,8.1414,4.9361,4.4527,4.6277,1.339,4.4807,,1.953,6.1511,4.3088,2.6407,2.11,,14.5856,8.5216,13.2092,7.0666,5.3139,8.4064,,3.3717,8.1355,9.8857,2.3835,8.8618,
2015/2/16,2.6379,2.8152,0.9353,9.4323,1.1173,0.3823,,2.445,0.2646,10.0287,1.1465,0.8979,,2.91,4.2988,1.5475,5.6354,1.4664,2.4123,,0.7429,2.0785,2.7952,3.4891,4.7765,,2643590852,4521812425,20796111942,10497070651,6822566578,20268687905,,4521812425,3622482000,41803884872,2081131303,5562797867,,-98.2184,136.2603,260.4463,52.5644,108.4306,21.9843,,53.6987,216.0235,102.2202,28.1842,21.9448,,8.3561,5.075,4.4944,5.0642,1.354,4.4978,,2,6.1673,4.7409,2.671,2.129,,14.9704,8.7615,13.3328,7.7331,5.3732,8.4385,,3.4528,8.157,10.8771,2.4108,8.9414,
2015/2/17,0,-0.4762,0.1544,-1.1971,1.3812,-3.482,,-0.9547,2.4626,0.0651,-0.1259,-1.7798,,2.9114,2.676,1.3337,3.2066,2.6597,1.6197,,0.895,3.5256,1.5138,3.1211,3.7628,,2643590852,4500279985,20828229489,10371407395,6916800923,19562922929,,4500279985,3711690000,41831100943,2078510231,5463793678,,-98.2184,135.6114,260.8485,51.9352,109.9282,21.2188,,53.2117,221.3433,102.2868,28.1487,21.5543,,8.3561,5.0509,4.5013,5.0036,1.3727,4.3412,,1.9819,6.3192,4.744,2.6676,2.0911,,14.9704,8.7198,13.3534,7.6405,5.4475,8.1447,,3.4215,8.3579,10.8842,2.4078,8.7822,
2015/2/25,-1.7134,-3.2297,-2.6985,-4.2811,-1.3624,-2.1984,,-1.6867,-0.4292,-4.6845,-2.1438,0.5663,,2.7136,2.4691,1.094,2.0593,1.301,1.253,,0.5901,3.7532,1.154,3.4385,3.0907,,2598295682,4354936014,20266172409,9927397224,6822566578,19132847396,,4354936014,3695760000,39871543839,2033952004,5494732487,,-96.5355,131.2316,253.8094,49.7118,108.4306,20.7523,,52.3803,220.3934,97.4952,27.5452,21.6763,,8.213,4.8877,4.3799,4.7894,1.354,4.2458,,1.9509,6.2921,4.5218,2.6104,2.1029,,14.7139,8.4382,12.993,7.3134,5.3732,7.9656,,3.3681,8.322,10.3743,2.3562,8.832,
