ÈÕÆÚ,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH
2017/5/5,6.7348,7.7042,6.75,11.1456,18.8451,4.7087,5.5809,,4.7171,12.1081,4.4006,3.3553,5.2889,4.58,4.7654,5.4098,4.3105,8.1559,7.5065,4.4319,4.7692,3.8049
2017/5/8,6.7688,7.5966,6.75,10.9803,18.8451,4.572,5.4428,,4.6627,11.7266,4.3271,3.3642,5.1787,4.3956,4.7017,5.2413,4.0992,7.9898,7.2607,4.367,4.6561,3.8049
2017/5/9,6.9641,7.8508,6.75,11.1456,18.8451,4.5524,5.4804,,4.6394,11.9355,4.3731,3.4175,5.1512,4.4523,4.729,5.3566,4.2753,8.0073,7.3485,4.4319,4.722,3.8049
2017/5/10,6.8028,7.6357,6.75,10.5121,18.8451,4.4841,5.4428,,4.6161,11.6902,4.3179,3.3553,5.1512,4.2255,4.647,5.2768,4.1485,8.0423,7.3573,4.3114,4.7126,3.8049
2017/5/11,6.9556,7.3815,6.75,10.2275,18.8451,4.4157,5.3925,,4.6627,11.5449,4.3271,3.4352,5.0961,4.19,4.6014,5.2591,4.2753,8.0336,7.2783,4.265,4.7032,3.5262
2017/5/12,7.2189,7.2349,6.75,10.4478,18.8451,4.4157,5.4365,,4.7249,11.5267,4.3639,3.453,5.1512,4.2255,4.6288,5.2857,4.2894,7.9898,7.3924,4.2557,4.7126,3.5359
2017/5/15,7.1934,7.2544,6.75,10.3744,18.8451,4.4548,5.4428,,4.7249,11.5722,4.3639,3.4441,5.1695,4.1758,4.6561,5.33,4.1697,8.0423,7.4275,4.2743,4.6749,3.5551
2017/5/16,7.4737,7.4402,6.75,10.6314,18.8451,4.5329,5.5369,,4.756,11.6902,4.4466,3.4796,5.1879,4.2538,4.7199,5.4098,4.2049,8.1822,7.4714,4.3485,4.7409,3.6127
2017/5/17,7.3973,7.5184,6.75,10.6406,18.8451,4.5427,5.5181,,4.7326,11.7811,4.4374,3.4352,5.2522,4.2397,4.729,5.4276,4.2401,8.1035,7.4451,4.3485,4.7597,3.6319
2017/5/18,7.168,7.4109,6.75,10.5396,18.8451,4.5036,5.493,,4.7093,11.8083,4.419,3.4175,5.2246,4.1688,4.7108,5.401,4.1204,8.086,7.4451,4.367,4.6843,3.6031
2017/5/19,7.1934,7.4597,6.75,10.6406,18.8451,4.5427,5.4741,,4.7326,11.6993,4.419,3.3997,5.2246,4.1546,4.729,5.3832,4.0851,8.1385,7.5416,4.3855,4.6843,3.6415
2017/5/22,6.9217,7.2251,6.75,10.5029,18.8451,4.445,5.3549,,4.6938,11.336,4.3455,3.2754,5.1879,4.027,4.6652,5.3212,3.9584,8.1297,7.5153,4.3021,4.5901,3.5551
2017/5/23,6.9896,6.9513,6.75,10.2183,18.8451,4.2594,5.2795,,4.6472,11.1634,4.3179,3.3198,5.142,3.9135,4.647,5.268,3.7682,8.1297,7.5065,4.1908,4.3733,3.4782
2017/5/24,7.2189,6.9416,6.75,10.4203,18.8451,4.3082,5.2984,,4.6705,11.1362,4.3547,3.3198,5.1326,3.9419,4.6743,5.3034,3.8527,8.1647,7.4363,4.1908,4.3356,3.4878
2017/5/25,7.2699,7.0687,6.75,10.6406,18.8451,4.3668,5.3988,,4.7016,11.3905,4.4466,3.3553,5.17,4.0624,4.7588,5.4453,3.9091,8.2171,7.5065,4.265,4.4016,3.5455
2017/5/26,7.2189,7.0198,6.75,10.6039,18.8451,4.3668,5.3737,,4.7016,11.5812,4.4557,3.3553,5.1233,4.034,4.74,5.4453,3.9232,8.2084,7.5065,4.2557,4.3639,3.5359
2017/5/31,7.2189,7.0296,6.75,10.5488,18.8451,4.3864,5.38,,4.686,11.5086,4.4649,3.3465,5.1139,4.0553,4.7494,5.4631,3.9302,8.1909,7.5153,4.265,4.3827,3.5743
2017/6/1,7.1764,6.7265,6.75,10.4386,18.8451,4.2789,5.3988,,4.7016,11.4177,4.419,3.3109,5.0672,3.9419,4.7306,5.4985,3.8175,8.1909,7.489,4.2094,4.2414,3.4878
2017/6/2,7.2699,6.8145,6.75,10.6406,18.8451,4.4645,5.4365,,4.7326,11.3905,4.5384,3.3553,5.1046,3.9736,4.7682,5.5429,3.902,8.3395,7.5065,4.265,4.2979,3.5551
2017/6/5,7.4737,7.0393,6.75,10.8885,18.8451,4.4059,5.4804,,4.7404,11.4904,4.5201,3.3642,5.1046,3.9895,4.7682,5.4897,3.9584,8.3395,7.5153,4.2928,4.345,3.5743
2017/6/6,7.4312,7.0198,6.75,10.916,18.8451,4.4157,5.4867,,4.7637,11.4087,4.5384,3.3997,5.1233,3.9974,4.7776,5.4719,3.9654,8.3657,7.6031,4.3021,4.3733,3.584
2017/6/7,7.703,7.1469,6.75,11.1088,18.8451,4.5036,5.5369,,4.9269,11.5631,4.566,3.453,5.1794,4.0609,4.8245,5.534,4.0429,8.4007,7.7699,4.3577,4.4393,3.6425
2017/6/8,7.9153,7.0491,6.75,11.32,18.8451,4.4743,5.562,,4.9425,11.5267,4.5292,3.4352,5.1513,4.0846,4.8151,5.6582,4.0218,8.3483,7.7787,4.3485,4.4393,3.6327
2017/6/9,7.6685,7.2642,6.75,11.3659,18.8451,4.5329,5.5746,,4.9094,11.5177,4.5292,3.453,5.2168,4.0688,4.8151,5.6493,4.0006,8.3657,7.7967,4.3392,4.4299,3.623
2017/6/12,7.7567,7.1273,6.75,11.3567,18.8451,4.5427,5.5746,,4.9921,11.3451,4.5568,3.453,5.1981,4.0291,4.8245,5.5961,4.0218,8.4094,8.1928,4.3855,4.3922,3.6035
2017/6/13,7.836,7.3522,6.75,11.4118,18.8451,4.6111,5.606,,5.0251,11.4268,4.5568,3.4352,5.2261,4.0609,4.8433,5.605,4.0358,8.3483,8.0218,4.4041,4.4204,3.6327
2017/6/14,7.8536,7.3913,6.75,11.4853,18.8451,4.6111,5.5871,,5.0499,11.445,4.5292,3.4618,5.2168,4.0212,4.8245,5.5074,4.0358,8.322,7.9768,4.4134,4.477,3.6425
2017/6/15,7.8184,7.3717,6.75,11.4194,18.8451,4.6111,5.6185,,5.0499,11.5177,4.5292,3.4618,5.2542,4.1243,4.8339,5.5251,4.0711,8.3133,7.9768,4.4134,4.5147,3.6619
2017/6/16,7.8095,7.4109,6.75,11.4758,18.8451,4.5817,5.606,,5.0747,11.4359,4.4649,3.4796,5.2168,4.0846,4.7963,5.4985,4.0358,8.2696,7.9678,4.4226,4.5618,3.6717
2017/6/19,7.9418,7.4109,6.75,11.2595,18.8451,4.6306,5.6499,,5.116,12.2716,4.5109,3.524,5.2448,4.1005,4.8339,5.5163,4.057,8.2958,8.0128,4.4412,4.5712,3.6814
2017/6/20,7.8184,7.362,6.75,11.3065,18.8451,4.6501,5.6311,,5.083,12.2807,4.5476,3.5062,5.2261,4.1164,4.8433,5.5163,4.0499,8.2171,8.0218,4.4319,4.5712,3.6814
2017/6/21,7.7126,7.3326,6.75,11.3065,18.8451,4.6404,5.606,,5.0168,12.1626,4.5568,3.5151,5.2168,4.1402,4.8433,5.5517,4.0781,8.322,7.9678,4.4597,4.5807,3.6717
2017/6/22,7.5187,7.0784,6.75,11.2877,18.8451,4.5134,5.5432,,5.0086,11.99,4.5476,3.4885,5.2168,4.0529,4.8339,5.5429,3.9654,8.357,7.9588,4.4412,4.5053,3.6132
2017/6/23,7.6333,7.0393,6.75,11.2783,18.8451,4.5427,5.6123,,5.0334,12.0536,4.5201,3.4707,5.1981,4.0371,4.8057,5.5074,3.9302,8.4357,7.9588,4.3653,4.477,3.5938
2017/6/26,7.739,7.1176,6.75,11.5135,18.8451,4.6404,5.6625,,5.0416,12.0082,4.5752,3.5417,5.1794,4.0767,4.8527,5.5695,3.9865,8.5406,8.0848,4.4222,4.5053,3.6425
2017/6/27,7.7302,7.1469,6.75,11.5229,18.8451,4.6404,5.675,,5.0251,12.0172,4.6119,3.5329,5.1887,4.0767,4.862,5.5429,4.0429,8.5318,8.1568,4.3937,4.5053,3.6619
2017/6/28,7.5804,7.0296,6.75,11.4288,18.8451,4.6013,5.6562,,5.0168,12.0717,4.6395,3.5052,5.2448,4.0291,4.862,5.5251,4.0006,8.4969,8.1298,4.4127,4.5524,3.6522
2017/6/29,7.598,7.098,6.75,11.41,18.8451,4.6404,5.675,,4.9921,12.1626,4.6303,3.5052,5.1887,4.0846,4.8714,5.5606,4.0147,8.5318,8.1478,4.4412,4.5712,3.6717
2017/6/30,7.5275,7.1078,6.75,11.2877,18.8451,4.8455,5.7755,,4.8846,12.2716,4.6303,3.5144,5.1513,4.1005,4.8902,5.4985,4.0781,8.5668,8.1388,4.4791,4.543,3.7204
2017/7/3,7.3865,7.1762,6.75,11.3348,18.8451,4.8162,5.7943,,4.9094,12.7621,4.7222,3.5329,5.1981,4.1164,4.9371,5.5429,4.1767,8.5493,8.1658,4.5076,4.5901,3.7496
2017/7/4,7.3688,7.3326,6.75,11.156,18.8451,4.8357,5.7504,,4.9342,12.6167,4.6848,3.5052,5.1981,4.0926,4.8996,5.5251,4.1063,8.5755,8.1028,4.4602,4.5524,3.7106
2017/7/5,7.4129,7.5184,6.75,11.2313,18.8451,4.8846,5.8069,,4.959,12.7167,4.7128,3.5236,5.2168,4.1243,4.9653,5.667,4.1556,8.6367,8.1388,4.4886,4.5901,3.7691
2017/7/6,7.219,7.4298,6.75,11.4006,18.8451,4.7967,5.75,,4.9177,12.7439,4.8063,3.5605,5.2635,4.1481,4.9935,5.667,4.3176,8.663,8.0758,4.5076,4.5807,3.7886
2017/7/7,7.2278,7.4298,6.75,11.3065,18.8451,4.8553,5.7216,,4.8763,12.5713,4.8437,3.5513,5.2635,4.1322,5.0028,5.8001,4.2964,8.6979,8.0668,4.5171,4.5901,3.7788
2017/7/10,7.2366,7.2724,6.75,11.4194,18.8451,4.8064,5.7595,,4.8763,12.6349,4.797,3.5605,5.3103,4.1322,5.0216,5.7469,4.2683,8.7416,8.0938,4.5266,4.6089,3.7691
2017/7/11,7.3688,7.4003,6.75,11.2595,18.8451,4.7478,5.7879,,4.9259,12.4532,4.7502,3.5329,5.2448,4.0926,4.9559,5.7202,4.2894,8.829,8.0398,4.4791,4.543,3.7204
2017/7/12,7.3071,7.6857,6.75,11.457,18.8451,4.7381,5.7216,,4.9342,12.535,4.7783,3.5144,5.2542,4.1402,4.9465,5.8001,4.3105,8.6455,8.0218,4.4412,4.477,3.7399
2017/7/13,7.2895,7.607,6.75,11.5417,18.8451,4.7576,5.7311,,4.9755,12.6803,4.8157,3.5698,5.2448,4.4019,5.0028,5.7646,4.4091,8.6637,8.0668,4.574,4.5147,3.7983
2017/7/14,7.2102,7.8136,6.75,11.6922,18.8451,4.7674,5.7121,,4.959,12.5622,4.797,3.579,5.2074,4.2909,5.0028,5.7188,4.3598,8.6455,8.0578,4.5456,4.477,3.7496
2017/7/17,7.6156,7.3511,6.75,11.2689,18.8451,4.5134,5.589,,5.1243,11.6357,4.6567,3.4867,5.0392,4.0212,4.9184,5.5541,4.0922,8.5542,7.8147,4.4127,4.2037,3.584
2017/7/18,8.1357,7.5971,6.75,11.4947,18.8451,4.5524,5.5985,,5.3392,11.6542,4.6941,3.5144,5.0205,4.0926,4.9465,5.6365,4.2119,8.4172,7.8777,4.4317,4.2225,3.6425
2017/7/19,8.1621,7.7939,6.75,11.7486,18.8451,4.6208,5.7311,,5.3888,11.793,4.9559,3.6528,5.1139,4.2036,5.153,5.7371,4.4021,8.4903,7.9227,4.5361,4.3545,3.7399
2017/7/20,8.0211,8.0498,6.75,11.8051,20.7305,4.6892,5.7121,,5.3227,11.7375,4.9653,3.6528,5.1233,4.1798,5.1436,5.728,4.4444,8.545,8.0218,4.5551,4.3922,3.7496
2017/7/21,7.8712,7.8825,6.75,11.965,21.9419,4.8553,5.9395,,5.3309,11.7282,5.2365,3.6897,5.1513,4.1957,5.2563,5.8012,4.5711,8.5998,8.0038,4.612,4.4581,3.7886
2017/7/24,8.1886,8.1384,6.75,12.6234,20.6915,4.9823,6.0342,,5.5127,11.9872,5.7601,4.031,5.4412,4.3622,5.6411,6.0025,4.55,8.8098,8.3459,4.7259,4.6561,3.9152
2017/7/25,7.9241,7.912,6.75,12.2472,19.4898,5.0311,6.091,,5.4797,11.7467,5.8817,3.828,5.3103,4.3067,5.4534,5.8835,4.5218,8.7094,8.2018,4.65,4.5524,3.847
2017/7/26,7.9329,7.853,6.75,12.3224,18.7278,5.1191,6.091,,5.4962,11.719,5.8536,3.8188,5.2542,4.394,5.4346,5.8835,4.6557,8.7459,8.1658,4.612,4.5147,3.8567
2017/7/27,7.8889,7.9317,6.75,12.2754,18.7181,5.1386,6.1005,,5.4714,11.83,5.9471,3.7819,5.3009,4.3543,5.4158,5.8469,4.5993,8.8007,8.2018,4.6594,4.5524,3.847
2017/7/28,7.8448,7.7447,6.75,12.1343,18.7669,5.2461,5.9963,,5.3722,11.8022,5.7788,3.8004,5.2355,4.3147,5.3501,5.8378,4.5993,8.7459,8.1928,4.612,4.5147,3.8275
2017/7/31,7.8184,7.7939,6.75,12.0402,18.5715,5.2265,5.9963,,5.4053,11.9225,5.8256,3.8188,5.3103,4.2988,5.4534,5.8469,4.6134,8.7915,8.3729,4.6594,4.5335,3.8665
2017/8/1,7.8889,7.8333,6.75,11.9932,18.1807,5.2558,5.9016,,5.4301,12.5329,5.704,3.8004,5.2729,4.2591,5.4158,5.8744,4.6204,8.8554,8.3459,4.6974,4.5241,3.8567
2017/8/2,7.6333,7.6365,6.75,11.8521,17.5457,5.2265,5.8826,,5.4136,12.5237,5.676,3.8373,5.2448,4.1878,5.3501,5.8103,4.4866,8.8554,8.3009,4.631,4.477,3.8178
2017/8/3,7.695,7.7841,6.75,11.9274,18.4738,5.2558,5.8732,,5.3722,12.3572,5.4889,3.7635,5.2542,4.2036,5.275,5.7829,4.5289,8.8281,8.3639,4.6215,4.5712,3.847
2017/8/4,7.8007,7.8924,6.75,11.9556,19.0502,5.4317,5.9205,,5.4218,12.4497,5.517,3.8188,5.1981,4.164,5.3126,5.8012,4.5359,8.8554,8.4089,4.612,4.5618,3.847
2017/8/7,7.8272,8.2368,6.75,11.8239,18.7571,5.3242,5.8258,,5.3888,12.3479,5.5731,3.828,5.1981,4.1798,5.3407,5.8286,4.5148,8.7368,8.3009,4.65,4.543,3.8859
2017/8/8,7.7919,8.1679,6.75,11.8615,18.5813,5.2949,5.8069,,5.4301,12.2092,5.5357,3.8096,5.2355,4.2591,5.4252,5.8286,4.6204,8.9102,8.3099,4.631,4.543,3.8859
2017/8/9,7.7831,8.0498,6.75,11.8615,18.8939,5.3144,5.8353,,5.5045,12.163,5.5076,3.7542,5.1981,4.3147,5.2563,5.792,4.5923,8.7641,8.2559,4.7069,4.5241,3.8665
2017/8/10,7.6685,8.0498,6.75,11.758,19.8708,5.2851,5.769,,5.4714,12.2555,5.517,3.7173,5.1794,4.2195,5.1436,5.7829,4.4584,8.7002,8.2559,4.5835,4.4204,3.847
2017/8/11,7.4658,7.7546,6.75,11.3159,18.7767,5.3047,5.7311,,5.397,11.9872,5.0681,3.6251,5.1233,4.1322,5.0404,5.6182,4.2612,8.6272,8.2559,4.4791,4.3168,3.7106
2017/8/14,7.5451,7.9809,6.75,11.4664,18.6204,5.6173,5.769,,5.4797,12.1445,5.143,3.6712,5.17,4.1798,5.0967,5.6822,4.3528,8.6363,8.2469,4.5076,4.411,3.7983
2017/8/15,7.501,7.8727,6.75,11.5229,18.7181,5.5977,5.7406,,5.5293,12.4682,5.1523,3.7081,5.1794,4.164,5.0873,5.6639,4.3528,8.6363,8.2739,4.5076,4.411,3.7983
2017/8/16,7.457,7.8727,6.75,11.5887,18.3468,5.6173,5.7595,,5.521,12.4867,5.1056,3.662,5.1887,4.1719,5.0685,5.6273,4.3739,8.5998,8.2739,4.4886,4.411,3.808
2017/8/17,7.5451,7.9416,6.75,11.6169,18.3468,5.5489,5.8258,,5.5541,12.4312,5.143,3.6897,5.2635,4.1878,5.1249,5.6548,4.4232,8.682,8.3009,4.5076,4.477,3.847
2017/8/18,7.7214,8.0596,6.75,11.6264,18.1807,5.7443,5.8258,,5.6202,12.4589,5.2645,3.745,5.3103,4.2433,5.153,5.6639,4.4303,8.682,8.8231,4.5171,4.4864,3.847
2017/8/21,7.7831,8.04,6.75,11.711,18.7181,5.715,5.8258,,5.6285,12.4589,5.2271,3.7266,5.2916,4.2433,5.1436,5.728,4.4584,8.7368,8.706,4.5361,4.5147,3.8665
2017/8/22,7.7038,7.9514,6.75,11.7863,19.8513,5.7247,5.7784,,5.6532,12.3942,5.1523,3.6897,5.2542,4.2036,5.1155,5.6914,4.3739,8.7185,8.742,4.5076,4.543,3.8372
2017/8/23,7.6597,7.8924,6.75,11.711,19.2261,6.0081,5.9774,,5.6615,12.163,5.1243,3.6897,5.2542,4.1798,5.0779,5.7005,4.3317,8.7002,8.715,4.4886,4.476,3.808
2017/8/24,7.6509,7.9317,6.75,11.5981,19.6754,6.0374,5.9205,,5.6532,12.0612,5.0307,3.6343,5.2448,4.164,5.0216,5.6639,4.3246,8.7185,8.688,4.4602,4.4951,3.808
2017/8/25,7.739,7.9317,6.75,11.7016,19.7634,5.9494,5.93,,5.6202,12.163,5.1243,3.6804,5.2822,4.2036,5.1155,5.6731,4.3739,8.7459,8.697,4.4981,4.5238,3.8372
2017/8/28,7.8536,7.9809,6.75,11.9932,19.6657,5.9494,5.9395,,5.6698,12.2092,5.2084,3.6989,5.3103,4.2512,5.1718,5.7188,4.4232,8.8463,8.697,4.5266,4.5525,3.8762
2017/8/29,7.7567,8.0596,6.75,11.8709,19.7243,6.1839,5.9679,,5.6863,12.1075,5.171,3.7819,5.2916,4.2353,5.1718,5.728,4.4444,8.9102,8.688,4.5266,4.5812,3.8859
2017/8/30,7.7478,8.0104,6.75,11.8709,20.0271,6.0569,5.9774,,5.7111,12.0427,5.2365,3.7635,5.3383,4.275,5.2093,5.7097,4.4514,8.9011,8.598,4.5171,4.5812,3.8762
2017/8/31,7.739,7.9711,6.75,11.8709,19.8513,6.1155,5.9584,,5.7194,12.0427,5.2271,3.7358,5.357,4.2829,5.1906,5.6365,4.4373,9.1202,8.58,4.4886,4.5812,3.8859
2017/9/1,7.7214,7.9809,6.75,12.0402,20.1151,6.1839,5.9111,,5.7028,12.015,5.3206,3.745,5.329,4.275,5.2093,5.6365,4.4866,9.0472,8.4989,4.4886,4.5908,3.9444
2017/9/4,7.7126,7.9317,6.75,12.0685,19.7243,6.0569,5.9111,,5.678,11.9225,5.3206,3.6989,5.3103,4.275,5.1906,5.5999,4.4937,9.1111,8.625,4.4886,4.6195,3.9152
2017/9/5,7.7567,7.9416,6.75,12.0214,19.4605,5.9397,6.0437,,5.678,11.9225,5.2458,3.6989,5.3009,4.3622,5.1812,5.5541,4.4444,9.038,8.589,4.5076,4.6004,3.8859
2017/9/6,7.6333,7.9416,6.75,11.9838,19.5387,5.969,5.949,,5.7111,12.126,5.1991,3.662,5.329,4.3385,5.153,5.5633,4.4514,9.0198,8.589,4.5076,4.5717,3.8957
2017/9/7,7.5892,7.8038,6.75,11.7769,19.3726,5.9006,5.8921,,5.7111,12.052,5.2178,3.6712,5.329,4.2829,5.1436,5.545,4.3951,9.0289,8.553,4.4791,4.5525,3.8665
2017/9/8,7.5716,7.853,6.75,11.7769,19.314,6.0374,5.93,,5.7028,11.941,5.2458,3.6989,5.4505,4.3226,5.153,5.5724,4.4232,8.965,8.679,4.4696,4.5621,3.8859
2017/9/11,7.6773,7.9219,6.75,11.8145,19.1186,6.1546,5.8921,,5.7028,11.9225,5.1991,3.6989,5.4692,4.3147,5.1718,5.545,4.5077,8.9833,8.733,4.4696,4.5621,3.9054
2017/9/12,7.6244,7.8727,6.75,11.9838,20.7208,6.1546,5.8542,,5.6615,11.8022,5.171,3.6804,5.4599,4.275,5.1436,5.5541,4.4655,8.9833,8.58,4.4412,4.5621,3.8762
2017/9/13,7.7478,7.8727,6.75,11.9838,20.1737,6.1546,5.8826,,5.7772,11.9132,5.1804,3.662,5.4599,4.275,5.1342,5.545,4.5218,9.1111,8.58,4.4412,4.5525,3.8665
2017/9/14,7.6244,7.8628,6.75,12.1061,20.6524,6.3988,5.8353,,5.7772,12.0797,5.1243,3.6343,5.3944,4.2671,5.1436,5.5175,4.5289,9.0472,8.598,4.4507,4.5621,3.8665
2017/9/15,7.5187,7.8333,6.75,12.0308,20.1444,6.3597,5.8069,,5.769,12.4034,5.0494,3.6436,5.4786,4.2591,5.0873,5.5084,4.4725,9.0837,8.616,4.4317,4.543,3.847
2017/9/18,7.5539,7.8628,6.75,11.9932,20.2421,6.3207,5.8258,,5.7772,12.6347,5.1149,3.6436,5.5066,4.2829,5.0873,5.545,4.5077,8.9833,8.625,4.4507,4.5238,3.8567
2017/9/19,7.5275,7.9809,6.75,11.8709,19.9197,6.5454,5.7974,,5.7855,12.6532,5.0775,3.6251,5.516,4.2591,5.0685,5.5175,4.4584,8.965,8.661,4.4507,4.4856,3.847
2017/9/20,7.5627,8.0104,6.75,11.8803,19.8415,6.5454,5.8163,,5.802,12.5422,5.0681,3.6343,5.5347,4.2671,5.0779,5.5084,4.4655,8.9102,8.8411,4.4696,4.5047,3.847
2017/9/21,7.4482,7.8628,6.75,12.0402,19.8415,6.4672,5.7974,,5.7855,12.5052,5.0869,3.6067,5.6001,4.2512,5.0404,5.4352,4.3387,8.965,8.778,4.4412,4.476,3.8372
2017/9/22,7.2631,7.7546,6.75,11.8991,19.4019,6.4477,5.75,,5.7855,12.2555,4.984,3.5882,5.5907,4.2115,5.0122,5.362,4.2894,8.9833,8.733,4.4127,4.476,3.808
2017/9/25,7.4746,7.6857,6.75,11.5417,19.1186,6.2816,5.7121,,5.8185,12.2185,4.9653,3.5421,5.3383,4.1322,4.9559,5.362,4.2542,8.965,8.688,4.3747,4.4091,3.7788
2017/9/26,7.5539,7.6955,6.75,11.9368,19.3921,6.3597,5.6932,,5.8351,12.126,5.0214,3.579,5.4505,4.1243,4.9747,5.4352,4.2683,8.9559,8.706,4.3747,4.4282,3.7691
2017/9/27,7.5363,7.7349,6.75,11.9179,19.2163,6.4281,5.7121,,5.9673,12.1167,5.0307,3.5882,5.4412,4.1322,5.0028,5.4992,4.2824,8.965,8.697,4.3842,4.4282,3.7886
2017/9/28,7.4393,7.607,6.75,11.7863,18.806,6.5942,5.6648,,5.9012,12.1352,4.9653,3.5513,5.3944,4.1322,4.9653,5.4443,4.2683,8.9559,8.715,4.3558,4.4091,3.7593
2017/9/29,7.5539,7.7349,6.75,11.9462,18.6301,6.5942,5.7311,,5.8681,12.1352,4.9746,3.5605,5.4412,4.164,4.9935,5.5541,4.2753,8.9559,8.679,4.3653,4.4186,3.7788
2017/10/9,7.5363,7.7939,6.41,11.965,18.7669,6.7994,5.769,,5.8433,12.163,5.1243,3.6251,5.5533,4.2195,5.0498,5.5633,4.3387,9.0015,8.706,4.4127,4.3995,3.8178
2017/10/10,7.6509,8.0695,6.09,12.0779,19.2261,6.897,5.8163,,5.8847,12.2925,5.1336,3.6159,5.6281,4.2433,5.0685,5.5541,4.3528,9.1202,8.715,4.4602,4.476,3.8372
2017/10/11,7.6685,7.9908,6.23,11.965,19.4703,7.1706,5.7974,,5.9673,12.2462,5.0962,3.6159,5.5814,4.2671,5.0592,5.5267,4.3528,9.0654,8.679,4.4507,4.4473,3.8275
2017/10/12,7.5716,7.912,6.18,11.9368,19.7145,7.1901,5.7879,,5.9838,12.0982,5.1149,3.5882,5.544,4.2671,5.031,5.5358,4.3035,9.1476,8.733,4.4317,4.4473,3.808
2017/10/13,7.6421,7.9416,6.49,11.9274,20.1151,7.4832,5.8069,,6.0004,12.1167,5.0962,3.5974,5.6562,4.275,5.031,5.5267,4.3387,9.2297,8.805,4.4412,4.4473,3.8275
2017/10/16,7.5892,7.7349,6.81,11.6734,19.3921,7.3855,5.7595,,5.9921,11.9132,5.012,3.5513,5.5253,4.2433,4.9935,5.5175,4.2612,9.0928,8.787,4.3937,4.3708,3.7788
2017/10/17,7.5363,7.7054,6.68,11.664,19.6852,7.4734,5.7784,,6.0169,12.163,5.0214,3.5513,5.516,4.2433,4.9747,5.4718,4.2894,9.0928,8.715,4.4032,4.3708,3.7788
2017/10/18,7.4834,7.6463,6.61,11.5699,19.1381,7.2683,5.7784,,5.9673,11.9687,4.984,3.5513,5.4692,4.2115,4.9653,5.4901,4.2401,9.2297,8.724,4.3747,4.323,3.7399
2017/10/19,7.4129,7.4397,6.28,11.2877,18.933,7.0729,5.7216,,5.9591,11.9317,4.8624,3.5421,5.3103,4.1798,4.9278,5.4443,4.0992,9.2389,8.796,4.3368,4.3039,3.6717
2017/10/20,7.5539,7.5381,6.49,11.457,19.3531,7.5614,5.75,,6.0252,11.941,4.9279,3.579,5.3383,4.2036,4.9653,5.4718,4.1697,9.2206,8.9311,4.3747,4.3421,3.7204
2017/10/23,7.5716,7.5873,6.43,11.5793,19.314,7.5125,5.8732,,6.0252,11.9317,4.9653,3.5698,5.3477,4.1878,4.9841,5.4718,4.1978,9.3849,8.8861,4.3842,4.3421,3.7106
2017/10/24,7.5099,7.5873,6.43,11.5229,19.6364,7.3757,5.8258,,5.9921,11.9872,4.9466,3.5513,5.3103,4.1957,4.9653,5.4443,4.3105,9.4032,8.8231,4.3653,4.3326,3.6912
2017/10/25,7.5627,7.607,6.27,11.6075,19.7145,7.3953,5.8542,,5.9508,12.0705,4.984,3.5605,5.4038,4.1798,4.9747,5.4443,4.2683,9.3941,8.8681,4.3747,4.3517,3.6912
2017/10/26,7.6068,7.5873,6.26,11.5887,19.6559,7.3367,5.9205,,5.9921,12.0705,5.0494,3.5605,5.357,4.1957,5.0122,5.4809,4.3035,9.3028,8.8321,4.4032,4.3708,3.7106
2017/10/27,7.6068,7.5282,6.11,11.5511,19.5289,7.3953,5.9205,,6.0086,12.2647,5.0027,3.5882,5.2729,4.2591,4.9841,5.4443,4.2824,9.2571,8.8861,4.3747,4.3612,3.7593
2017/10/30,7.4746,7.1641,5.8,11.3818,20.1346,7.1804,5.9205,,5.9508,11.9872,4.9092,3.5144,5.1513,4.1322,4.9371,5.4718,4.1626,9.1658,8.8231,4.3273,4.2656,3.7106
2017/10/31,7.501,7.2035,5.73,11.5041,19.9295,7.2194,5.9205,,5.9095,11.9687,4.9279,3.5421,5.1607,4.1322,4.9465,5.5724,4.1838,9.1932,8.787,4.3368,4.2847,3.7593
2017/11/1,7.4217,7.1248,5.45,11.4664,19.7341,7.1608,5.9205,,5.8599,12.0612,4.9279,3.5236,5.0952,4.1084,4.9465,5.5541,4.1556,9.0563,8.751,4.3463,4.3708,3.7691
2017/11/2,7.3953,6.987,5.18,11.4853,18.7767,7.1608,5.9205,,5.7442,11.941,4.8905,3.4867,5.1607,4.0767,4.9278,5.5633,4.0711,9.1202,8.661,4.3273,4.3995,3.7301
2017/11/3,7.2895,7.046,5.22,11.5041,18.083,7.2487,5.9205,,5.7938,12.3387,4.8344,3.4498,5.329,4.0291,4.9559,5.4626,4.1415,9.0654,8.625,4.2988,4.2943,3.6717
2017/11/6,7.2542,7.046,5.48,11.4758,17.8193,7.366,5.9205,,5.8516,12.2647,4.8624,3.4591,5.3383,4.0212,4.9559,5.426,4.1274,9.0472,8.589,4.2988,4.3039,3.6814
2017/11/7,7.3424,7.0854,5.75,11.5323,17.956,7.2097,5.9205,,5.8433,12.6809,4.8811,3.4867,5.3477,4.0371,4.9747,5.4626,4.1556,9.0289,8.688,4.3178,4.3517,3.6912
