ÈÕÆÚ,000032.SZ,000063.SZ,000070.SZ,000586.SZ,000836.SZ,000851.SZ,000971.SZ,002017.SZ,002089.SZ,002093.SZ,002104.SZ,002115.SZ,002194.SZ,002231.SZ,002281.SZ,002313.SZ,002359.SZ,002396.SZ,002446.SZ,002491.SZ,002544.SZ,002583.SZ,002792.SZ,002897.SZ,002902.SZ,002908.SZ,002929.SZ,200468.SZ,300017.SZ,300025.SZ,300028.SZ,300050.SZ,300081.SZ,300098.SZ,300134.SZ,300183.SZ,300205.SZ,300211.SZ,300213.SZ,300252.SZ,300308.SZ,300310.SZ,300312.SZ,300353.SZ,300383.SZ,300394.SZ,300414.SZ,300502.SZ,300504.SZ,300513.SZ,300531.SZ,300548.SZ,300555.SZ,300560.SZ,300563.SZ,300565.SZ,300570.SZ,300571.SZ,300590.SZ,300597.SZ,300603.SZ,300615.SZ,300620.SZ,300627.SZ,300628.SZ,300638.SZ,300689.SZ,300698.SZ,300710.SZ,300711.SZ,600105.SH,600130.SH,600260.SH,600289.SH,600293.SH,600345.SH,600355.SH,600462.SH,600485.SH,600487.SH,600498.SH,600522.SH,600734.SH,600775.SH,600776.SH,600804.SH,601869.SH,603042.SH,603083.SH,603118.SH,603220.SH,603236.SH,603322.SH,603421.SH,603559.SH,603602.SH,603703.SH,603712.SH,603803.SH,900941.SH
2015/3/16,11.7757,16.5745,4.5301,13.24,4.6147,10.6771,4.6788,13.033,7.3088,8.6232,19.4766,8.9316,13.6147,11.8199,14.8718,14.09,3.7534,23.3174,8.5012,6.1752,27.3613,7.2854,,,,,,5.07,12.6979,9.9357,21.919,11.6935,20.2006,5.878,24.859,31.1351,22.1086,6.7661,15.7414,15.5292,8.7665,7.1396,15.5224,16.2859,8.6917,22.0517,,,,,,,,,,,,,,,,,,,,,,,,,4.1466,6.95,9.2679,13.0368,4.6854,17.0717,6.035,8.31,43.8045,4.9373,19.5089,6.9987,6.72,14.0158,10.9543,25.2905,,,,11.7001,,,,,,,,,,0.601
2015/3/17,11.7921,16.8587,4.5301,14.24,4.7042,10.7412,4.6788,12.9984,7.5199,9.4895,19.1202,8.8572,13.5553,11.6802,14.4893,14.09,3.7534,23.0441,8.5012,6.1752,28.348,7.5504,,,,,,5.07,12.8712,9.9357,21.7271,12.2506,18.9743,5.878,24.7091,30.7585,21.8632,6.7824,15.7414,15.1848,9.0649,7.2767,15.5922,16.6069,8.7333,22.0592,,,,,,,,,,,,,,,,,,,,,,,,,4.1179,7.12,8.9166,13.017,4.6854,17.1678,6.095,8.22,43.3052,4.9465,19.5183,6.9987,6.85,14.6441,11.7168,25.2905,,,,11.755,,,,,,,,,,0.6158
2015/3/18,12.4481,17.1023,4.5301,14.2,4.7307,11.0117,4.6788,13.0537,7.5199,10.4354,19.2687,8.8498,13.7733,11.6702,15.4342,14.6579,3.7534,23.9292,8.5012,6.1752,30.0846,7.4875,,,,,,5.01,13.4629,9.9357,21.7885,13.3154,19.3553,5.878,25.0839,31.2057,22.8744,6.9587,15.7414,15.1304,9.1501,7.5271,16.2159,17.076,8.8691,22.8476,,,,,,,,,,,,,,,,,,,,,,,,,4.1394,7.38,8.9447,13.3441,4.6854,17.4846,6.48,8.26,43.5049,4.9929,19.641,6.9987,6.83,14.5088,11.7361,25.2905,,,,11.9407,,,,,,,,,,0.6149
2015/3/19,12.4317,16.9724,4.5301,14.26,4.7207,10.8907,4.6788,13.033,7.5199,11.481,20.1896,8.7457,14.0111,11.7401,15.9806,14.5483,3.7534,24.1439,8.5012,6.1752,31.4265,7.9321,,,,,,4.98,13.3031,9.9357,21.3202,13.1626,18.8433,5.878,26.1392,30.9562,22.678,6.9886,15.7414,14.8796,9.3562,7.5031,16.3407,16.6267,8.9582,23.2001,,,,,,,,,,,,,,,,,,,,,,,,,4.0856,7.23,9.029,13.1855,4.6854,17.5998,6.52,8.12,42.2468,5.2596,20.6981,6.9987,6.9,14.2768,11.9194,27.8166,,,,11.907,,,,,,,,,,0.6112
2015/3/20,12.2185,16.9967,4.5301,14.35,4.7042,11.2394,4.6788,13.0537,7.5199,12.6261,20.4965,8.8795,14.3579,11.78,15.3474,16.0032,3.7534,24.8728,8.5012,6.1752,30.8345,7.8019,,,,,,4.98,13.2821,9.9357,21.8499,13.5816,20.7285,5.878,25.8854,31.4928,22.9235,7.2734,15.7414,14.8676,9.4343,8.254,16.3856,16.4094,9.8541,23.1281,,,,,,,,,,,,,,,,,,,,,,,,,4.1322,7.26,8.9798,14.504,4.6854,17.6574,6.61,8.21,42.6862,5.2619,21.0851,6.9987,7.05,14.1995,12.016,30.6031,,,,12.1772,,,,,,,,,,0.6112
2015/3/23,12.4481,17.7763,4.5301,14.35,4.9692,12.1007,4.6788,13.912,7.5199,13.4426,21.5758,9.3258,15.0119,12.958,15.4503,17.6075,3.7534,25.6017,8.5012,6.1752,31.6239,7.8199,,,,,,5.3,13.6273,9.9357,24.038,14.5133,20.8793,5.878,26.7446,32.4294,23.4438,7.58,15.7414,15.5262,9.4343,9.0805,17.3635,17.4563,10.8391,23.2645,,,,,,,,,,,,,,,,,,,,,,,,,4.283,7.53,9.2258,15.3566,4.6854,18.2239,7.27,8.39,43.485,5.2689,23.1898,6.9987,7.15,14.1898,12.5082,33.6596,,,,12.3292,,,,,,,,,,0.6168
2015/3/24,12.3743,18.2961,4.5301,14.01,5.0686,12.8125,4.6788,14.8395,7.5199,13.0443,21.7936,10.2554,14.8038,12.958,15.0646,17.9861,3.7534,25.2503,8.5012,6.1752,33.1039,7.6043,,,,,,5.41,13.7349,9.9357,26.441,14.2964,22.4588,5.878,29.2761,33.3613,23.5518,7.5366,15.7414,15.2301,9.4343,9.9892,17.0542,19.1402,11.9232,24.3334,,,,,,,,,,,,,,,,,,,,,,,,,4.4051,7.3,9.4857,15.8127,4.6854,17.9839,7.6,8.29,43.9343,5.4962,23.6617,6.9987,7.48,15.6107,12.9908,35.0384,,,,12.0041,,,,,,,,,,0.6168
2015/3/25,12.9073,18.0362,4.5301,14.18,5.2541,12.6631,4.6788,15.2548,7.5199,13.0742,21.457,10.3372,14.7642,12.958,15.026,17.5875,3.7534,26.682,8.5012,6.1752,32.9165,7.9905,,,,,,5.7,13.2836,9.9357,26.441,13.9267,23.6137,5.878,31.5019,33.3613,24.0426,7.8079,15.7414,16.3147,9.4343,9.9892,18.7606,18.6167,12.2879,26.7667,,,,,,,,,,,,,,,,,,,,,,,,,4.4087,7.37,9.823,15.4954,4.6854,18.4064,7.785,8.09,47.4291,5.6052,23.0388,6.9987,7.35,15.949,12.7688,35.453,,,,12.4939,,,,,,,,,,0.6094
2015/3/26,12.4563,17.8007,4.5301,13.75,5.0686,11.937,4.6788,14.0504,7.5199,12.8352,20.4074,9.9802,14.4867,12.958,14.3896,16.3619,3.7534,25.1071,8.5012,6.1752,31.8508,7.492,,,,,,5.55,12.8638,9.9357,23.9075,13.1527,22.5223,5.878,29.1896,33.3613,21.8337,7.5013,15.7414,16.9492,9.4343,9.2862,18.3115,16.8094,11.0591,24.6442,,,,,,,,,,,,,,,,,,,,,,,,,4.3476,7.21,9.563,14.6825,4.6854,18.0991,7.505,8.39,47.2294,5.4498,21.6891,6.9987,7.33,15.4174,12.4889,31.9048,,,,12.1223,,,,,,,,,,0.6019
2015/3/27,13.2764,17.752,4.5301,14.09,5.0586,13.1328,4.6788,14.1473,7.5199,12.9447,21.0411,10.1141,14.6651,12.958,14.4443,16.621,3.7534,25.5106,8.5012,6.1752,33.0447,7.5144,,,,,,5.62,13.3344,9.9357,26.2952,14.0894,22.5223,5.878,29.5183,33.3613,22.5602,7.4715,15.7414,18.6441,9.4343,9.5503,18.4413,16.8884,10.9005,24.6745,,,,,,,,,,,,,,,,,,,,,,,,,4.4051,7.39,9.4576,15.0791,4.6854,18.2719,7.355,8.51,46.7601,5.4219,22.3592,6.9987,8.06,15.5237,12.5082,32.1458,,,,12.1139,,,,,,,,,,0.601
2015/3/30,13.0877,18.1093,4.5301,14.2,5.0056,12.9335,4.6788,13.9881,7.5199,12.9746,21.0411,10.2182,14.7642,12.958,14.6243,16.8402,3.7534,24.5995,8.5012,6.1752,32.5612,7.5414,,,,,,5.77,13.4196,9.9357,26.871,13.5964,22.5223,5.878,28.7341,33.3613,21.9712,7.3467,15.7414,17.5565,9.4343,9.348,18.1469,16.4933,10.1672,23.4957,,,,,,,,,,,,,,,,,,,,,,,,,4.4302,7.39,9.4857,15.0691,4.6854,18.4448,7.615,8.47,46.4406,5.4521,22.3592,6.9987,8.87,15.5334,12.6723,31.172,,,,12.0801,,,,,,,,,,0.6047
2015/3/31,12.9155,17.752,4.5301,14.25,5.0255,13.2966,4.6788,14.0574,7.5199,14.2691,21.0411,10.0248,15.3884,12.958,14.5182,17.0494,3.7534,27.0594,8.5012,6.1752,31.8705,7.8603,,,,,,5.55,13.3568,9.9357,29.4276,14.4443,22.5223,5.878,31.0233,33.3613,22.5602,7.5773,15.7414,18.9281,9.4343,10.2841,18.7057,16.7896,10.9402,23.5753,,,,,,,,,,,,,,,,,,,,,,,,,4.2292,7.41,9.4787,15.198,4.6854,18.416,7.65,9.32,46.3407,5.4846,22.3592,6.9987,8.68,15.2338,12.9232,31.4805,,,,12.0336,,,,,,,,,,0.6094
2015/4/1,13.0795,18.4097,4.5301,14.85,5.0686,13.5101,4.6788,14.6249,7.5199,14.5578,21.0411,10.5082,15.8343,12.958,14.8782,17.1591,3.7534,28.9337,8.5012,6.1752,31.6831,7.9052,,,,,,5.59,13.5421,9.9357,32.368,15.8888,22.5223,5.878,33.4913,33.3613,23.8463,7.6993,15.7414,20.0611,9.4343,11.3129,19.3094,17.1797,12.0342,24.0415,,,,,,,,,,,,,,,,,,,,,,,,,4.2866,7.68,9.7036,16.1597,4.6854,19.0785,8.04,9.39,46.5504,5.6237,22.3592,6.9987,9.11,15.4174,13.6953,32.0783,,,,12.3419,,,,,,,,,,0.6168
2015/4/2,13.3256,18.2067,4.5301,15.98,5.2475,14.2504,4.6788,15.9192,7.5199,14.1097,21.0411,10.7982,15.973,12.958,15.0485,18.2352,3.7534,29.5259,8.5012,6.1752,31.4956,8.251,,,,,,5.62,14.7106,9.9357,35.6079,16.4655,22.5223,5.878,33.8892,33.3613,26.2319,7.8323,15.7414,20.339,9.4343,11.5426,21.2404,17.1797,12.3879,24.6518,,,,,,,,,,,,,,,,,,,,,,,,,4.3584,7.8,9.9565,16.1398,4.6854,19.7122,8.215,9.41,48.0481,5.742,22.3592,6.9987,8.82,15.8234,14.506,31.9915,,,,12.553,,,,,,,,,,0.6214
2015/4/3,14.0226,18.1336,4.5301,15.98,5.3237,13.987,4.6788,15.9538,7.5199,13.8409,21.0411,10.7536,16.9243,12.958,14.8814,18.9726,3.7534,29.194,8.5012,6.1752,31.7028,8.1612,,,,,,5.79,14.5149,9.9357,39.1702,17.698,22.5223,5.878,33.105,33.3613,27.3805,8.3749,15.7414,20.4841,9.4343,11.4123,22.5277,17.1797,11.6933,24.7882,,,,,,,,,,,,,,,,,,,,,,,,,4.3656,7.9,10.5608,16.9627,4.6854,19.7314,8.36,9.35,47.1695,5.7605,22.3592,6.9987,8.57,16.1714,14.6025,31.5769,,,,13.199,,,,,,,,,,0.6233
2015/4/7,14.1292,18.9457,4.5301,15.7,5.317,13.9514,4.6788,16.0299,7.5199,13.9405,21.0411,10.7387,17.7963,12.958,15.4407,19.0224,3.7534,32.116,8.5012,6.1752,31.9593,8.2645,,,,,,5.76,14.748,9.9357,37.5963,17.3726,22.5223,5.878,36.4149,33.3613,27.194,8.7004,15.7414,20.5958,9.4343,11.282,21.9888,17.1797,11.4753,25.8267,,,,,,,,,,,,,,,,,,,,,,,,,4.5523,8.1,10.6451,16.8338,4.6854,20.0867,8.255,9.37,47.499,5.9507,24.5961,6.9987,8.63,16.123,14.5832,32.1072,,,,13.351,,,,,,,,,,0.6242
2015/4/8,14.0882,19.7659,4.5301,16.45,5.1613,13.4176,5.1492,15.5039,7.5199,13.2932,21.0411,10.4785,17.2414,12.958,15.6367,18.2452,3.7534,30.9771,8.5012,6.1752,31.1009,7.9142,,,,,,5.62,14.0576,9.9357,41.3583,17.0818,22.5223,5.878,36.4149,33.3613,25.8097,9.0395,15.7414,21.1487,9.4343,10.7059,21.4549,17.1797,10.8559,24.8261,,,,,,,,,,,,,,,,,,,,,,,,,4.4159,7.86,10.3008,16.1101,4.6854,19.3857,7.79,9.04,45.0726,5.8649,25.9552,6.9987,8.56,16.5483,14.8245,31.1431,,,,13.0301,,,,,,,,,,0.6158
2015/4/9,14.1046,19.2949,4.5301,15.76,5.0851,12.8197,5.6646,15.3932,7.5199,13.6915,21.0411,10.2256,16.9045,12.958,15.0067,17.7071,3.7534,30.5216,8.5012,6.1752,30.055,7.4066,,,,,,5.76,14.0935,9.9357,38.8554,16.4162,22.5223,5.878,36.4149,36.6984,25.0734,9.3597,15.7414,20.7922,9.4343,10.5207,20.8961,17.1797,11.178,25.8646,,,,,,,,,,,,,,,,,,,,,,,,,4.2543,7.62,10.0197,15.436,4.6854,19.0785,7.565,8.99,42.2868,5.7373,26.3799,6.9987,8.24,15.6687,14.8052,30.1596,,,,12.7768,,,,,,,,,,0.6353
2015/4/10,15.5151,19.6522,4.5301,15.88,5.1978,12.9834,6.23,15.85,7.5199,13.8409,21.0411,10.8131,16.9936,12.958,15.2671,18.9128,3.7534,31.9012,8.5012,6.1752,31.3969,7.4965,,,,,,6.34,15.5026,9.9357,37.8804,16.7613,22.6215,5.878,36.4149,36.9479,27.5769,9.3542,15.7414,20.9977,9.4343,10.579,21.7044,17.1797,11.4386,26.5317,,,,,,,,,,,,,,,,,,,,,,,,,4.3476,7.84,10.1462,15.8424,4.6854,19.7794,7.675,9.04,44.4336,5.9948,26.1817,6.9987,9.06,15.7171,15.1527,31.4612,,,,14.0561,,,,,,,,,,0.6993
2015/4/13,16.2367,19.8228,4.9827,15.95,5.2011,12.9976,6.8555,15.9884,7.5199,14.0998,21.0411,11.8766,17.3206,12.958,16.7938,19.9691,3.7534,31.5954,8.5012,6.1752,31.1996,7.8962,,,,,,6.97,15.9882,9.9357,37.0819,16.6874,21.165,5.878,36.4149,35.1123,28.0579,9.3597,15.7414,21.3965,9.4343,10.5619,20.8612,17.1797,10.9005,27.665,,,,,,,,,,,,,,,,,,,,,,,,,4.4805,8.26,10.4905,17.1213,4.6854,20.4227,7.8,8.93,43.9443,6.2475,26.361,6.9987,9.12,15.6881,15.2781,31.7794,,,,14.7106,,,,,,,,,,0.7689
2015/4/14,16.7123,19.303,5.4806,15.39,5.2673,12.6915,7.5411,17.5873,8.2731,15.0856,21.0411,12.6128,17.0432,12.958,17.1924,19.0224,3.7534,30.2157,8.5012,6.1752,29.8182,7.6851,,,,,,6.78,15.3755,9.9357,35.0167,15.8986,19.9744,5.878,36.4149,33.6296,29.4912,9.281,15.7414,20.5445,9.4343,10.7951,21.3851,17.3823,11.1165,27.0548,,,,,,,,,,,,,,,,,,,,,,,,,4.6384,8.81,10.4905,16.7942,4.6854,21.2197,7.96,9.09,43.1355,6.2475,25.6343,6.9987,8.82,15.3208,14.9886,32.6954,,,,15.0948,,,,,,,,,,0.844
2015/4/15,15.8267,19.3355,6.0278,14.6,5.1746,11.8872,8.2967,15.8292,9.1008,15.0856,21.0411,11.7353,15.9136,12.958,16.196,18.2153,3.7534,27.7753,8.5012,6.1752,27.9928,7.2719,,,,,,7.32,15.0916,9.9357,31.5235,14.3309,17.9782,5.878,36.4149,30.4997,27.5081,8.657,15.7414,19.0973,9.4343,9.7149,20.9659,15.816,10.1573,25.3871,,,,,,,,,,,,,,,,,,,,,,,,,4.4948,9.27,10.4905,18.4696,4.6854,20.1059,7.845,8.86,41.448,5.7002,23.69,6.9987,8.87,15.3208,14.0331,30.4103,,,,14.871,,,,,,,,,,0.9015
2015/4/16,15.7775,20.4724,6.6326,14.6,5.4396,11.9157,9.1274,15.6424,8.9063,15.0856,21.0411,11.7502,15.9136,12.958,16.3213,18.4744,3.7534,27.7232,8.5012,6.1752,28.5157,7.2584,,,,,,7.49,15.5369,9.9357,30.1569,14.5084,17.8988,5.878,36.4149,30.9233,28.323,8.5621,15.7414,19.3964,9.4343,9.4543,20.6067,16.4534,10.1286,25.9821,,,,,,,,,,,,,,,,,,,,,,,,,4.7533,9.29,10.4905,20.3136,4.6854,20.5091,7.715,9.17,42.4166,5.8046,24.2846,6.9987,9.04,15.5527,14.8149,30.1692,,,,14.8668,,,,,,,,,,0.9312
2015/4/17,15.8513,21.2195,7.2951,14.49,5.5324,12.0794,10.0381,15.3032,8.4056,15.0856,21.0411,11.4676,15.9532,12.958,16.0642,17.9761,3.7534,27.2937,8.5012,6.1752,31.3673,7.2674,,,,,,7.28,14.4446,9.9357,28.5754,14.4147,18.7005,5.878,36.4149,30.8291,26.8013,8.7927,15.7414,18.9009,9.4343,9.3377,19.2595,16.1026,10.2227,25.3946,,,,,,,,,,,,,,,,,,,,,,,,,4.8574,9.18,10.4905,20.3433,4.6854,20.3939,7.62,9.16,43.0057,5.9576,23.926,6.9987,8.63,15.5817,14.5832,29.986,,,,14.605,,,,,,,,,,0.8867
2015/4/20,16.1793,22.1047,8.0234,14.05,5.3038,11.5384,11.0439,14.3342,7.9627,15.0856,21.0411,11.066,15.0416,12.958,14.9457,16.9598,3.7534,26.708,8.5012,6.1752,31.8212,7.1102,,,,,,6.72,13.4779,9.9357,28.5754,13.9119,18.9902,5.878,36.4149,29.1347,26.0846,8.8171,15.7414,19.3511,9.6759,9.1731,18.4263,14.9563,10.2891,24.5873,,,,,,,,,,,,,,,,,,,,,,,,,4.8179,8.66,10.4905,20.0757,4.6854,19.4626,7.09,8.95,41.9872,5.6515,24.2563,6.9987,8.04,14.6925,14.0621,28.2312,,,,13.5959,,,,,,,,,,0.8245
2015/4/21,17.5733,22.9655,8.8257,14.45,5.5257,12.2075,12.1498,15.144,8.2276,15.0856,21.0411,11.884,15.6857,12.958,15.5403,17.6971,3.7534,28.7059,9.3515,6.1752,32.9461,7.3707,,,,,,7.15,14.8257,9.9357,28.5754,14.888,19.8434,5.878,34.4417,31.3939,28.0186,9.2023,15.7414,21.2877,9.754,9.7286,19.1348,16.152,11.2077,25.9253,,,,,,,,,,,,,,,,,,,,,,,,,4.9257,9.13,10.4905,21.3446,4.6854,20.1251,7.565,9.72,44.9128,5.8811,26.0024,6.9987,8.44,15.2241,14.3516,29.2436,,,,14.1532,,,,,,,,,,0.8477
2015/4/22,18.0326,22.9574,9.7103,14.84,5.7112,12.4495,13.3658,15.6077,8.3311,15.0856,21.0411,11.7873,16.1415,12.958,15.7331,18.1157,3.7534,28.9792,10.2867,6.1752,33.6959,8.0669,,,,,,7.2,15.0692,9.9357,28.5754,15.6423,20.0419,5.878,35.3395,31.5163,28.1954,9.3434,15.7414,21.753,10.024,9.9824,20.3323,16.8586,11.6536,26.2475,,,,,,,,,,,,,,,,,,,,,,,,,4.9472,10.04,10.4905,21.0968,4.6854,20.5667,7.655,9.95,45.1724,5.9785,26.748,6.9987,8.57,15.3787,14.6411,30.0825,,,,14.7486,,,,,,,,,,0.8728
2015/4/23,17.6717,23.7776,10.6814,14.5,5.7841,12.6631,14.7019,15.6631,8.2607,15.0856,21.0411,11.6237,16.6567,12.958,15.8456,18.7833,3.7534,28.413,11.3146,6.1752,32.6994,7.9771,,,,,,7.16,16.5764,9.9357,31.4314,16.2486,21.7444,5.878,34.5207,32.2647,28.5684,9.319,15.7414,23.9283,10.6065,10.0818,20.1876,17.5256,12.819,26.0238,,,,,,,,,,,,,,,,,,,,,,,,,4.8467,10.17,10.4905,20.5317,4.6854,21.1813,7.96,9.77,44.5034,6.0759,26.899,6.9987,8.64,15.8717,14.95,31.5191,,,,14.8035,,,,,,,6.4588,,,0.8755
2015/4/24,18.0408,23.3634,10.2822,15.18,5.698,12.421,14.1514,15.3793,8.0372,15.0856,21.0411,12.122,16.2208,12.958,15.5724,18.873,3.7534,30.0595,12.4458,6.1752,31.3772,8.534,,,,,,7.4,17.3926,9.9357,34.5714,16.0317,21.2404,5.878,33.3072,31.4928,27.8517,9.186,15.7414,24.7742,10.5568,9.9446,19.7585,18.0197,14.1013,25.8646,,,,,,,,,,,,,,,,,,,,,,,,,4.7964,9.87,10.4905,20.9877,4.6854,20.8932,7.78,9.63,45.452,6.1687,27.89,6.9987,8.6,16.6063,14.535,31.4034,,,,16.2855,,,,,,,7.1047,,,0.8626
2015/4/27,17.4995,23.6558,9.8543,15.18,5.529,12.5207,13.8662,15.4832,8.3228,15.0856,21.0411,11.8468,16.3793,12.958,15.8456,18.5641,3.7534,30.7819,13.6909,6.1752,31.5745,8.5565,,,,,,7.45,16.4218,9.9357,34.7787,15.3859,19.8553,5.878,33.3466,30.735,28.1463,8.9229,15.7414,24.7047,11.253,9.8761,19.7485,17.3279,13.0806,26.9487,,,,,,,,,,,,,,,,,,,,,,,,,4.9508,9.98,10.4905,20.5714,4.6854,20.874,7.62,10.06,46.0312,6.1293,27.4653,6.9987,8.76,16.7127,14.4578,30.7188,,,,15.9604,,,,,,,7.8139,,,0.8672
2015/4/28,16.6713,22.7056,9.2906,15.18,5.3336,11.8729,14.2215,14.6734,7.9337,15.0856,21.0411,11.6014,15.7451,12.958,16.1028,17.458,3.7534,28.771,15.0605,6.7943,30.1043,7.9366,,,,,,7.06,15.6912,9.9357,31.8766,14.4197,19.6053,5.878,30.9887,28.8146,25.9374,8.6489,15.7414,22.9645,11.4945,9.3034,18.2616,15.9148,12.6833,28.2373,,,,,,,,,,,,,,,,,,,,,,,,,5.4175,9.11,10.4905,19.2429,4.6854,20.3459,8,9.65,43.6847,5.9646,26.0968,6.9987,8.53,15.7267,14.4867,29.1279,,,,15.2553,,,,,,,8.5945,,,0.8431
2015/4/29,16.6221,24.9794,9.7021,15.18,5.37,12.1078,14.902,14.881,8.1448,15.0856,21.0411,11.5568,16.0127,12.958,16.4563,18.1157,3.7534,29.5454,14.6976,7.4724,30.943,7.9681,,,,,,7.13,16.7443,9.9357,35.0628,15.0753,20.1093,5.878,31.4031,30.2078,26.8896,8.931,15.7414,23.5748,12.6454,10.0818,19.1098,17.071,13.9517,30.2916,,,,,,,,,,,,,,,,,,,,,,,,,5.7657,9.18,10.4905,20.3136,4.6854,22.3815,8.09,9.88,44.8729,6.1942,28.362,6.9987,8.64,16.007,15.9344,31.1141,,,,16.446,,,,,,,9.4544,,,0.9256
2015/4/30,17.4667,25.2961,9.3441,15.18,5.3005,12.2929,14.2365,15.0817,8.389,15.0856,21.0411,11.6163,15.9631,12.958,16.3342,18.3548,3.7534,28.8491,15.8976,8.2194,30.5681,8.1253,,,,,,7.29,16.0993,9.9357,36.6136,14.5183,20.6411,5.878,31.4721,30.4055,27.0565,8.9256,15.7414,24.8679,13.0858,10.1641,19.1098,16.4633,14.2688,29.6776,,,,,,,,,,,,,,,,,,,,,,,,,5.7837,9.07,10.4905,20.4425,4.6854,21.4597,8.305,10.04,43.2953,6.1942,27.7485,6.9987,8.92,15.6977,16.0116,32.7147,,,,17.5691,,,,,,,10.4014,,,0.9201
2015/5/4,17.2699,25.0931,9.5211,15.18,5.4562,12.2004,14.1064,15.4901,8.2938,15.0856,21.0411,11.4527,15.6659,12.958,17.0959,18.2552,3.7534,28.3154,15.2247,9.0416,32.7586,7.9546,,,,,,7.78,15.7241,9.9357,36.2451,15.4549,19.9069,5.878,31.7188,30.6832,26.7031,9.6038,15.7414,24.2878,12.6241,9.8761,18.561,17.8912,13.4671,28.9916,,,,,,,,,,,,,,,,,,,,,,,,,5.755,9.04,10.4905,20.6507,4.6854,21.3733,8.36,10.08,43.3152,6.1942,26.9745,6.9987,9.81,15.5721,15.7221,32.8304,,,,17.4847,,,,,,,11.4435,,,0.921
2015/5/5,16.0727,23.1441,9.5663,13.75,5.5489,12.1648,12.8654,14.6734,7.9379,15.0856,21.0411,10.4338,15.2893,12.958,16.2924,17.5377,3.7534,27.1635,13.8154,9.9458,31.1799,7.483,,,,,,7.64,15.4279,9.9357,34.4563,15.1591,19.0418,5.878,32.9816,29.323,24.9851,9.2593,15.7414,23.8678,11.8994,9.4131,18.7306,19.4328,14.1707,28.533,,,,,,,,,,,,,,,,,,,,,,,,,5.9955,9.5,10.4905,20.1946,4.6854,20.5667,7.915,10.75,41.3382,6.1942,25.2945,6.9987,9.81,15.6301,14.9693,34.1802,,,,17.7296,,,,,,,12.5887,,,0.8793
2015/5/6,15.4576,22.5189,9.2495,13.34,5.698,12.7271,13.1606,14.9641,8.1531,15.0856,21.0411,9.9579,15.329,12.958,15.7814,16.9697,3.7534,27.2547,13.7703,10.9417,31.7028,7.3932,,,,,,7.98,15.6517,9.9357,35.3085,15.3465,18.9703,5.878,34.0964,29.4877,24.6906,9.4139,15.7414,24.2908,11.4306,9.4645,19.0899,21.1325,14.8416,28.8817,,,,,,,,,,,,,,,,,,,,,,,,,6.4156,9.35,11.5375,20.7796,4.6854,19.9426,7.585,10.32,40.9987,6.1942,25.3983,6.9987,9.81,15.8814,14.091,34.1127,,,,17.8225,,,,,,,13.8487,,,0.8635
2015/5/7,15.9743,22.5513,8.443,13.53,5.5257,12.9478,13.3358,14.7703,8.5049,15.0856,21.0411,9.8761,14.8434,12.958,15.1707,16.5114,3.7534,27.2742,13.773,12.0358,32.5908,7.474,,,,,,8.15,15.4641,9.9357,35.9227,14.4936,18.4544,5.878,32.4784,29.6524,24.7691,9.1969,15.7414,23.8678,11.2246,9.5571,19.3943,20.0208,14.1211,27.6688,,,,,,,,,,,,,,,,,,,,,,,,,5.8591,8.82,10.3851,21.1959,4.6854,19.2033,7.4,9.81,41.7076,6.1942,25.8514,6.9987,9.81,14.9244,13.647,31.5866,,,,17.0202,,,,,,,12.4658,,,0.8626
2015/5/8,16.3269,23.94,8.764,13.99,5.8173,14.1009,14.6718,16.1199,8.898,15.0856,21.0411,10.6272,15.5866,12.958,15.6946,17.3882,3.7534,28.9727,14.226,13.2381,35.847,7.9052,,,,,,8.97,17.0108,9.9357,38.7403,15.943,20.2998,5.878,34.6489,32.147,26.5166,9.9348,15.7414,25.5839,12.1339,10.339,21.0957,21.2115,15.5332,30.0453,,,,,,,,,,,,,,,,,,,,,,,,,6.1571,9.18,11.1861,22.7524,4.6854,19.933,7.96,10.18,45.8414,6.1942,27.201,6.9987,9.81,15.6397,14.2165,34.7491,,,,18.156,,,,,,,13.714,,,0.883
2015/5/11,16.7779,24.5084,9.377,14.89,6.4003,14.2931,16.138,17.7326,9.7879,15.0856,21.0411,11.1552,16.8549,12.958,16.5206,18.594,3.7534,30.0921,15.6486,14.5616,38.6393,8.2016,,,,,,9.2,17.8303,9.9357,42.6174,17.1064,22.3318,5.878,35.4481,33.4931,27.9696,10.5805,15.7414,26.8528,12.6525,10.8808,21.8341,23.3312,16.3954,31.7964,,,,,,,,,,,,,,,,,,,,,,,,,6.4299,9.62,12.0504,23.6645,4.6854,21.066,8.105,10.52,46.8499,6.1942,28.9754,6.9987,9.81,16.4324,14.9596,38.2202,,,,19.8914,,,,,,,15.085,,,0.9228
2015/5/12,17.0157,24.7927,9.9736,15.88,6.8508,14.0795,17.6242,17.4627,9.7134,15.0856,21.0411,11.2519,16.845,12.958,16.6524,19.0025,3.7534,30.0205,16.7215,16.0194,39.626,8.8709,,,,,,9.07,17.9718,9.9357,46.8783,17.136,24.5662,5.878,35.2409,33.1448,29.128,10.689,15.7414,26.8015,12.5743,10.9117,21.6345,24.0032,18.0354,31.7812,,,,,,,,,,,,,,,,,,,,,,,,,6.3832,9.77,12.5914,23.7537,4.6854,21.4693,8.745,11.05,48.4875,6.1942,28.8056,6.9987,9.81,16.5,14.8824,40.3317,,,,20.605,,,,,,,16.5947,,,0.9228
