ÈÕÆÚ,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH
2015/9/17,-4.3865,-2.947,-1.8895,-3.1489,4.5549,-2.4276,-3.6168,-2.439,-3.4734,-4.5734,-2.811,0,-2,-3.1107,-2.7211,-3.6913,2.1951,2.3443,2.2669,2.085,15.6623,4.606,2.4621,1.2568,1.2706,3.039,3.8958,3.3403,0.4191,0.4589,0.7521,0.5943,12489914640,3123935770,3138971940,2557800000,6737188638,13723960965,23416530181,5104857138,61140941680,4084136632,28914033899,6737188638,13723960965,23416530181,4084136632,61140941680,20.4827,78.3253,339.7788,60.1222,1045.3799,54.5883,40.7468,10.2732,52.5027,-93.2157,66.3201,265.9078,24.4459,19.6777,-42.4963,19.1794,1.5123,1.8283,1.2989,3.2021,11.9232,4.0368,3.1997,1.6919,7.2935,41.4104,4.0589,3.0329,1.8078,1.5452,18.8787,2.6643,3.8014,3.4641,3.1667,3.3741,124.6165,12.2546,3.6645,3.6948,16.4324,5.397,9.6309,31.6981,5.4879,1.7697,2.4604,6.0028
2015/9/18,0.434,2.6316,4.4444,-0.3941,-6.6832,0.7656,0.1996,-0.3409,-1.8658,0.2146,1.1248,-0.7435,0.8163,1.3684,0.5994,0,1.2165,1.6047,1.9542,1.6964,12.9972,2.6636,1.2901,0.9253,0.7647,2.0291,2.3877,1.5443,0.2999,0.3421,0.6136,0.3538,12544117618,3206144606,3278481804,2547720000,6286930982,13829024781,23463269762,5087454216,60000151120,4092900874,29239258704,6286930982,13829024781,23463269762,4092900874,60000151120,20.5716,80.3865,354.8801,59.8853,975.5154,55.0062,40.8281,10.2381,51.5231,-93.4158,67.0661,263.6697,24.621,19.9272,-42.7087,19.1604,1.5188,1.8765,1.3566,3.1895,11.1264,4.0677,3.206,1.6862,7.1574,41.4993,4.1046,3.0073,1.8207,1.5648,18.973,2.6617,3.8179,3.5552,3.3075,3.3608,116.2882,12.3484,3.6718,3.6822,16.1258,5.4085,9.7392,31.4313,5.5272,1.7921,2.4727,5.9969
2015/9/21,2.2222,3.1558,3.2624,5.2423,-0.6897,6.5052,4.1434,3.0787,10.0045,3.7116,2.9661,1.9975,2.0243,2.2845,3.2771,4.1425,1.2328,1.9737,2.0545,2.0388,11.7617,2.9996,1.4679,0.9157,2.2417,2.0698,2.3555,0.9135,0.3619,0.3848,0.5906,0.6782,12822875787,3307324712,3385439366,2681280000,6243572837,14728633706,24435453051,5244080514,66002882400,4244814397,30106524852,6243572837,14728633706,24435453051,4244814397,66002882400,21.0287,82.9233,366.4577,63.0247,968.7877,58.5845,42.5198,10.5533,56.6778,-96.883,69.0554,269.2282,25.1467,20.4046,-44.1561,19.9758,1.5526,1.9357,1.4009,3.3567,11.0497,4.3323,3.3389,1.7381,7.8735,43.0396,4.2263,3.0707,1.8596,1.6023,19.616,2.775,3.9028,3.6674,3.4154,3.537,115.4862,13.1517,3.8239,3.7956,17.7392,5.6093,10.0281,32.0939,5.6452,1.835,2.5565,6.2521
2015/9/22,1.872,2.8681,4.6703,9.9624,9.9893,3.1208,1.798,0.5531,3.6626,2.8906,5.0412,3.9168,0.1984,-0.1523,1.8269,0.1859,1.8338,4.1851,3.0949,4.6544,14.9951,4.0531,1.7907,0.9284,2.2769,2.7863,4.0118,1.8516,0.2288,0.3096,0.8619,0.4114,13062917544,3402181062,3543550546,2948400000,6867263072,15188287901,24874805115,5273085384,68420271920,4367513781,31624240611,6867263072,15188287901,24874805115,4367513781,68420271920,21.4224,85.3016,383.5725,69.3034,1065.5629,60.4128,43.2843,10.6117,58.7536,-99.6835,72.5365,279.971,25.2144,20.3879,-44.9946,20.0271,1.5816,1.9912,1.4663,3.6911,12.1534,4.4675,3.3989,1.7477,8.1618,44.2836,4.4394,3.1933,1.8646,1.601,19.9885,2.7821,3.9758,3.7726,3.5749,3.8894,127.0225,13.5622,3.8927,3.8166,18.3889,5.7714,10.5336,33.3745,5.6604,1.8335,2.6051,6.2681
2015/9/23,-3.2009,-4.0892,-0.9186,-5.2137,0,1.3835,3.307,-3.3003,-1.0322,1.2709,0,0,-0.396,0.1017,0,0,1.3126,2.4985,2.0873,3.4053,,5.3933,2.7104,0.7729,1.9574,2.8846,,,0.3105,0.394,0.7942,0.4662,12644780290,3263058416,3510998244,2794680000,6867263072,15398415533,25697421744,5099056164,67714068240,4423020645,31624240611,6867263072,15398415533,25697421744,4423020645,67714068240,20.7366,81.8135,380.0489,65.6902,1065.5629,61.2486,44.7158,10.2615,58.1472,-100.9504,72.5365,280.1995,25.135,20.4253,-45.0313,20.0434,1.531,1.9098,1.4528,3.4987,12.1534,4.5293,3.5113,1.69,8.0776,44.8465,4.4394,3.1959,1.8587,1.6039,20.0048,2.7844,3.8485,3.6183,3.542,3.6866,127.0225,13.7498,4.0214,3.6906,18.1991,5.8448,10.5336,33.4017,5.6426,1.8369,2.6072,6.2732
2015/9/24,0.7348,2.5194,2.5166,2.8855,0,-2.0043,-1.928,3.6405,-1.785,1.6513,0,0,-0.1988,0.1016,2.1719,0.2226,0.7638,1.7782,2.2437,2.4918,,3.34,1.6728,1.1471,1.2442,2.0109,,,0.1913,0.2935,0.8075,0.2164,12737699680,3345267252,3599354491,2875320000,6867263072,15089790573,25201982183,5284687332,66505373480,4496055992,31624240611,6867263072,15089790573,25201982183,4496055992,66505373480,20.889,83.8747,389.613,67.5856,1065.5629,60.021,43.8536,10.6351,57.1093,-102.6173,72.5365,280.2785,25.0921,20.4518,-46.0223,20.0937,1.5423,1.9579,1.4894,3.5996,12.1534,4.4385,3.4436,1.7515,7.9334,45.587,4.4394,3.1968,1.8556,1.606,20.4451,2.7913,3.8768,3.7095,3.6312,3.793,127.0225,13.4742,3.9439,3.825,17.8742,5.9413,10.5336,33.4111,5.633,1.8393,2.6646,6.289
2015/9/25,-3.5258,-2.4575,-3.1008,-3.1551,0,-3.2202,-4.4139,-4.1712,-1.6541,-0.6498,0,0,-1.7264,-1.0654,-1.8484,-0.1851,1.0994,1.7753,2.5698,1.9843,,2.6368,1.3891,0.8835,1.0793,2.4598,,,0.3215,0.3523,0.6139,0.3231,12288589296,3263058416,3487746600,2784600000,6867263072,14603870424,24089580150,5064250319,65405325440,4466841853,31624240611,6867263072,14603870424,24089580150,4466841853,65405325440,20.1525,81.8135,377.532,65.4532,1065.5629,58.0882,41.918,10.1914,56.1646,-198.0677,72.5365,280.2522,24.6566,20.232,-87.7504,20.0546,1.4879,1.9098,1.4432,3.4861,12.1534,4.2956,3.2916,1.6785,7.8022,87.9901,4.4394,3.1965,1.8233,1.5887,38.9825,2.7859,3.7401,3.6183,3.5186,3.6733,127.0225,13.0403,3.7698,3.6654,17.5786,11.4676,10.5336,33.408,5.5352,1.8195,5.0805,6.2768
2015/9/28,2.0164,3.2946,1.2,3.4389,0,-1.5288,-1.785,2.7491,-1.5365,-1.308,-0.6856,0,0.0676,0.1538,0.2825,0.6677,0.7802,1.8058,0.9795,1.6017,,2.1012,1.4045,0.4749,0.7227,1.4188,3.0752,,0.0872,0.1277,0.2625,0.2062,12536374335,3370562278,3529599559,2880360000,6867263072,14380609815,23659576003,5203473696,64400343280,4408413575,31407424074,6867263072,14380609815,23659576003,4408413575,64400343280,20.5589,84.5089,382.0624,67.7041,1065.5629,57.2002,41.1697,10.4716,55.3016,-195.4769,72.0392,280.0061,24.6516,20.2453,-87.9211,20.1708,1.5179,1.9727,1.4605,3.6059,12.1534,4.2299,3.2329,1.7246,7.6823,86.8392,4.4089,3.1937,1.823,1.5898,39.0583,2.8021,3.8156,3.7375,3.5608,3.7996,127.0225,12.841,3.7025,3.7662,17.3084,11.3176,10.4614,33.3787,5.5341,1.8207,5.0904,6.3131
2015/9/29,-2.0383,-3.1895,-2.8986,-3.3246,0,-2.2831,-2.4101,-1.7837,-0.7803,2.5182,-4.8817,0,-1.3504,-1.1777,1.9718,-0.5158,0.6855,1.4222,1.4727,1.1829,,1.4917,0.9532,0.47,0.5319,2.6784,2.2337,,0.1558,0.1869,1.1449,0.1771,12280846013,3263058416,3427292326,2784600000,6867263072,14052285390,23089353113,5110658112,63897852200,4519427303,29874221420,6867263072,14052285390,23089353113,4519427303,63897852200,20.1398,81.8135,370.9881,65.4532,1065.5629,55.8942,40.1775,10.2848,54.8701,-200.3994,68.5225,279.703,24.2924,19.9853,-89.5576,20.045,1.4869,1.9098,1.4182,3.4861,12.1534,4.1333,3.1549,1.6939,7.6224,89.026,4.1937,3.1902,1.7964,1.5693,39.7853,2.7846,3.7378,3.6183,3.4576,3.6733,127.0225,12.5478,3.6133,3.699,17.1734,11.6026,9.9507,33.3425,5.4534,1.7973,5.1852,6.2737
2015/9/30,0.4414,0.7752,10.0407,0.724,0,-1.1215,-0.4453,0.3405,-1.5515,1.2282,-1.3997,0,0.4791,0.6736,0.6446,0.4444,0.5233,1.2261,4.1483,1.2607,,1.0495,0.7268,0.3891,0.4428,2.9277,1.2246,,0.0995,0.0912,0.4373,0.1698,12335048991,3288353442,3771416657,2804760000,6867263072,13894689666,22986526034,5128061034,62906450880,4574934167,29456075241,6867263072,13894689666,22986526034,4574934167,62906450880,20.2287,82.4477,408.2379,65.9271,1065.5629,55.2674,39.9986,10.3199,54.0188,-202.8607,67.5634,279.4965,24.3907,20.105,-90.0684,20.1193,1.4935,1.9246,1.5606,3.5113,12.1534,4.087,3.1409,1.6996,7.5041,90.1194,4.135,3.1878,1.8037,1.5788,40.0122,2.7949,3.7543,3.6464,3.8048,3.6999,127.0225,12.4071,3.5972,3.7116,16.9069,11.7452,9.8115,33.3179,5.4755,1.8081,5.2147,6.297
2015/10/8,4.0176,3.8462,6.9051,6.3792,0,5.6711,4.3107,3.733,4.4257,3.8314,4.3638,0,3.3379,2.2131,3.0192,2.5074,1.2815,1.9348,4.3089,2.8631,,1.8384,1.0462,0.8518,0.7251,2.5864,1.9537,,0.3358,0.4505,0.8361,0.4027,12830619069,3414828575,4031835070,2983680000,6867263072,14682668286,23977405156,5319493176,65690523080,4750219001,30741487568,6867263072,14682668286,23977405156,4750219001,65690523080,21.0414,85.6187,436.427,70.1327,1065.5629,58.4016,41.7228,10.7051,56.4095,-210.6332,70.5118,279.0219,25.1621,20.5151,-92.6302,20.5887,1.5535,1.9986,1.6684,3.7353,12.1534,4.3188,3.2763,1.7631,7.8362,93.5722,4.3155,3.1824,1.8607,1.611,41.1503,2.8601,3.9051,3.7866,4.0675,3.9359,127.0225,13.1107,3.7522,3.8502,17.6552,12.1952,10.2396,33.2613,5.6487,1.845,5.3631,6.4439
2015/10/9,0.8449,1.2963,2.8835,0.0845,0,0.1789,1.2476,1.4177,0.2067,-0.4305,0.6045,0,0.9888,0.4028,0,1.1871,1.4037,2.0817,3.3103,2.1103,,1.5948,0.955,0.9732,0.5342,1.6615,1.7503,,0.2495,0.2599,0.3983,0.3098,12939025024,3459094871,4148093290,2986200000,6867263072,14708934240,24276538475,5394905839,65826331480,4729769104,30927330314,6867263072,14708934240,24276538475,4729769104,65826331480,21.2192,86.7286,449.0114,70.1919,1065.5629,58.5061,42.2433,10.8569,56.5261,-209.7264,70.938,278.9692,25.4061,20.5938,-92.6127,20.8292,1.5666,2.0245,1.7165,3.7384,12.1534,4.3265,3.3172,1.7881,7.8524,93.1694,4.3415,3.1818,1.8788,1.6171,41.1425,2.8935,3.9381,3.8357,4.1848,3.9392,127.0225,13.1341,3.7991,3.9047,17.6917,12.1427,10.3015,33.2551,5.7035,1.8521,5.3621,6.5192
2015/10/12,4.4883,5.6673,1.5695,4.3882,0,0,0,6.8817,0,3.8913,4.1562,0,2.8721,3.6108,5.6838,4.9058,2.1733,4.1702,5.9898,2.702,,6.9881,4.9678,1.422,3.2122,3.4573,3.0867,,0.7333,1.0029,1.3835,0.8141,13519771210,3655131326,4213197893,3117240000,6867263072,14708934240,24276538475,5766168176,65826331480,4913818180,32212742640,6867263072,14708934240,24276538475,4913818180,65826331480,22.1716,91.6438,456.0587,73.2721,1065.5629,58.5061,42.2433,11.604,56.5261,-217.8874,73.8864,278.587,26.1,21.3082,-97.7425,21.8211,1.6369,2.1392,1.7434,3.9025,12.1534,4.3265,3.3172,1.9111,7.8524,96.7949,4.522,3.1775,1.9301,1.6732,43.4214,3.0313,4.1149,4.0531,4.2504,4.1121,127.0225,13.1341,3.7991,4.1734,17.6917,12.6152,10.7297,33.2095,5.8592,1.9163,5.6591,6.8296
2015/10/13,0.1718,2.0761,0.3311,2.1019,0,2.5446,4.3127,1.8109,0.5158,9.9881,1.6827,0,0.6345,1.0165,8.4874,1.2538,1.4458,4.2182,3.9781,1.9666,,4.2795,3.3449,1.1073,1.6015,3.9893,2.6076,,0.4491,0.6915,1.8158,0.4673,13543001058,3731016406,4227148879,3182760000,6867263072,15083224085,25323505094,5870585708,66165852480,5404615715,32754783983,6867263072,15083224085,25323505094,5404615715,66165852480,22.2097,93.5464,457.5688,74.8122,1065.5629,59.9949,44.0651,11.8141,56.8177,-239.6503,75.1297,277.8181,26.1931,21.4654,-105.7456,22.0337,1.6398,2.1837,1.7492,3.9845,12.1534,4.4366,3.4602,1.9457,7.8929,106.4629,4.5981,3.1687,1.937,1.6856,46.9767,3.0608,4.1219,4.1372,4.2645,4.1985,127.0225,13.4684,3.9629,4.249,17.783,13.8752,10.9102,33.1178,5.8801,1.9304,6.1224,6.8962
2015/10/14,-1.7153,-2.8814,-3.5204,0.3959,0,-4.7018,-3.6176,-3.0632,-2.3399,2.0541,-1.1348,0,-1.1349,-1.15,0.7746,0.0335,1.5618,2.6598,3.0862,2.4505,,3.2212,2.2122,0.7152,1.0501,6.1479,2.7865,,0.2233,0.424,1.9802,0.4668,13310702583,3623512543,4078338358,3195360000,6867263072,14374043327,24407409303,5690755514,64617636720,5515629443,32383098491,6867263072,14374043327,24407409303,5515629443,64617636720,21.8287,90.851,441.4608,75.1083,1065.5629,57.174,42.471,11.4522,55.4882,-244.5728,74.2771,278.5958,25.9683,21.2779,-106.863,22.1028,1.6116,2.1207,1.6876,4.0003,12.1534,4.228,3.335,1.8861,7.7082,108.6497,4.5459,3.1776,1.9203,1.6709,47.4731,3.0704,4.0512,4.018,4.1144,4.2151,127.0225,12.8351,3.8195,4.1189,17.3668,14.1602,10.7864,33.2105,5.8297,1.9136,6.1871,6.9178
2015/10/15,4.1303,3.4904,3.6488,3.1546,0,2.7867,3.3704,2.7523,3.0475,5.8263,4.4476,0,2.4235,1.9389,4.4581,3.4794,1.8743,2.7314,3.6148,1.9419,,2.582,2.3497,0.7759,1.1947,4.3464,2.6761,,0.397,0.5629,2.1239,0.7183,13860475639,3749987676,4227148879,3296160000,6867263072,14774599125,25230025932,5847381812,66586858520,5836984972,33823379772,6867263072,14774599125,25230025932,5836984972,66586858520,22.7303,94.0221,457.5688,77.4777,1065.5629,58.7673,43.9024,11.7674,57.1792,-258.8223,77.5807,278.5694,26.5951,21.6884,-111.6166,22.8696,1.6782,2.1948,1.7492,4.1265,12.1534,4.3458,3.4475,1.938,7.9431,114.9799,4.7481,3.1773,1.9667,1.7031,49.5848,3.177,4.2186,4.1583,4.2645,4.3481,127.0225,13.1928,3.9483,4.2322,17.8961,14.9852,11.2662,33.2074,5.9704,1.9505,6.4623,7.1578
2015/10/16,0.8939,3.8786,1.5402,4.5107,0,10,10.0037,0.496,9.9939,2.1522,9.6612,0,4.1096,5.088,1.2509,6.4985,2.0284,4.5025,3.093,2.8471,,6.6728,3.7585,0.9007,2.654,5.46,5.8361,,0.8753,1.6903,1.7053,1.2343,13984368159,3895434078,4292253482,3444840000,6867263072,16252059038,27753963317,5876386682,73241470120,5962605770,37091114723,6867263072,16252059038,27753963317,5962605770,73241470120,22.9335,97.6688,464.6161,80.9725,1065.5629,64.644,48.2943,11.8258,62.8936,-264.3925,85.0759,278.7188,27.7029,22.8042,-113.0734,24.3689,1.6932,2.2799,1.7761,4.3126,12.1534,4.7804,3.7923,1.9477,8.737,117.4544,5.2068,3.179,2.0486,1.7907,50.232,3.3852,4.2563,4.3195,4.3302,4.5442,127.0225,14.5121,4.3432,4.2532,19.6846,15.3077,12.3546,33.2252,6.2191,2.0508,6.5467,7.627
2015/10/19,-1.8272,0.3247,-2.6002,-1.9751,0,7.2323,3.3008,-1.6782,0.1298,-3.8217,0.0418,0,0.9569,-0.905,-2.689,-1.6697,1.9558,3.9721,3.9236,2.0258,,9.077,5.4739,0.9677,2.8025,3.5428,5.5644,,0.7609,1.2638,1.6075,0.8943,13728839837,3908081591,4180645591,3376800000,6867263072,17427460479,28670059108,5777770124,73336536000,5734735486,37106601618,6867263072,17427460479,28670059108,5734735486,73336536000,22.5144,97.9859,452.535,79.3732,1065.5629,69.3193,49.8884,11.6274,62.9753,-293.443,85.1114,279.1186,28.0081,22.6302,-127.1576,23.9964,1.6623,2.2873,1.7299,4.2274,12.1534,5.1261,3.9175,1.915,8.7483,130.3599,5.209,3.1835,2.0712,1.777,56.4888,3.3335,4.1785,4.3336,4.2176,4.4545,127.0225,15.5616,4.4866,4.1818,19.7102,16.9896,12.3598,33.2729,6.2876,2.0352,7.3621,7.5104
2015/10/20,2.0305,3.2362,2.4472,-0.5224,0,-0.6029,0.9782,5.7229,0.4815,1.5283,2.0451,0,0.5332,0.4566,0.7468,1.7289,1.9095,5.1218,5.033,2.1896,,5.5444,3.0125,1.5364,1.3474,2.5049,3.4025,,0.4029,0.7407,0.842,0.5209,14007598006,4034556724,4282952825,3359160000,6867263072,17322396663,28950496595,6108425643,73689637840,5822377903,37865459498,6867263072,17322396663,28950496595,5822377903,73689637840,22.9716,101.157,463.6093,78.9585,1065.5629,68.9014,50.3764,12.2928,63.2785,-297.9276,86.852,279.5009,28.196,22.7647,-128.2827,24.4447,1.696,2.3613,1.7723,4.2053,12.1534,5.0952,3.9558,2.0246,8.7904,132.3521,5.3155,3.1879,2.0851,1.7876,56.9886,3.3958,4.2633,4.4738,4.3208,4.4312,127.0225,15.4678,4.5305,4.4212,19.8051,17.2493,12.6125,33.3184,6.3298,2.0473,7.4273,7.6508
2015/10/21,-7.0205,-10.0313,-8.9034,-7.6519,10.0049,-10.0076,-9.9774,-9.3067,-7.6299,-6.9744,-9.6933,10.0118,-5.657,-6.2273,-6.7457,-5.7663,2.2518,5.3909,5.9808,3.238,4.639,6.0294,3.9791,1.3176,1.9687,3.1736,4.1921,0.9386,0.662,0.8677,1.7911,0.8261,13024201131,3629836300,3901625863,3102120000,7554322904,15588843699,26061990477,5539930189,68067170080,5416301371,34195065264,7554322904,15588843699,26061990477,5416301371,68067170080,21.3589,91.0096,422.3325,72.9167,1172.171,62.006,45.3501,11.1487,58.4504,-277.1489,78.4332,306.8023,26.542,21.2997,-119.3639,22.9841,1.5769,2.1244,1.6145,3.8836,13.3694,4.5853,3.5611,1.8361,8.1197,123.1214,4.8003,3.4993,1.9628,1.6726,53.0265,3.1929,3.964,4.025,3.9361,4.0921,139.7309,13.9198,4.0785,4.0097,18.294,16.0463,11.39,36.573,5.9585,1.9155,6.9109,7.1936
2015/10/22,2.9132,3.4843,2.2646,3.8993,10.0221,7.6664,8.5007,4.9215,3.751,9.9784,4.9819,9.9572,4.5597,4.4595,8.5056,4.1868,1.3412,4.8664,3.6052,1.9077,3.5298,5.7508,4.0548,1.0125,1.5945,4.7262,4.1956,4.5079,0.6358,1.0046,1.7881,0.72,13403621973,3756311432,3989982110,3223080000,8311422815,16783944606,28277446626,5812575968,70620368000,5956762942,35898623769,8311422815,16783944606,28277446626,5956762942,70620368000,21.9811,94.1806,431.8966,75.7599,1289.6468,66.7596,49.2052,11.6974,60.6429,-304.804,82.3407,337.4787,27.7627,22.258,-129.5655,23.9554,1.6229,2.1985,1.651,4.035,14.7093,4.9368,3.8639,1.9265,8.4243,135.4069,5.0394,3.8492,2.053,1.7478,57.5585,3.3278,4.0795,4.1653,4.0252,4.2517,153.7348,14.987,4.4252,4.207,18.9802,17.6474,11.9574,40.2298,6.2325,2.0017,7.5015,7.4976
2015/10/23,7.0479,4.2088,1.9814,10.0078,9.992,3.6776,1.5537,5.2894,0.3846,10.0049,0.6471,10.0292,1.9116,1.2529,7.619,0.1546,3.249,4.449,3.3518,4.1641,0.2049,6.417,4.6643,1.524,1.8056,6.6346,4.8978,2.8457,0.7781,0.9611,2.9259,0.5693,14348302435,3914405348,4069037700,3545640000,9141898048,17401194525,28716798689,6120027591,70891984800,6552731378,36130927202,9141898048,17401194525,28716798689,6552731378,70891984800,23.5303,98.1445,440.454,83.3418,1418.508,69.2148,49.9697,12.3161,60.8761,-335.2994,82.8735,371.8983,28.3371,22.5717,-139.6523,24.0295,1.7373,2.291,1.6838,4.4388,16.179,5.1184,3.9239,2.0284,8.4567,148.9543,5.072,4.2417,2.0955,1.7724,62.0395,3.3381,4.367,4.3406,4.105,4.6772,169.096,15.5382,4.4939,4.4296,19.0532,19.413,12.0348,44.3329,6.3614,2.0299,8.0855,7.5208
2015/10/26,1.4571,-0.1616,1.0286,5.7569,9.9964,-2.7547,-3.0599,4.2654,-1.341,-2.5858,1.9288,-3.8053,-0.5275,-0.0917,-1.4295,0.5247,3.5636,3.2074,2.9776,6.516,11.4782,3.9102,2.7409,1.9581,1.0721,6.1096,3.5276,4.4274,0.5049,0.7645,1.6506,0.4273,14557371062,3908081591,4110890659,3749760000,10055754329,16921840865,27838094563,6381071422,69941326000,6383289372,36827837499,10055754329,16921840865,27838094563,6383289372,69941326000,23.8732,97.9859,444.9844,88.1397,1560.3071,67.3081,48.4407,12.8415,60.0598,-326.6291,84.472,357.4876,28.1672,22.5347,-137.5564,24.1381,1.7626,2.2873,1.7011,4.6943,17.7963,4.9774,3.8038,2.1149,8.3433,145.1026,5.1699,4.0774,2.083,1.7695,61.1084,3.3532,4.4307,4.3336,4.1472,4.9465,185.9994,15.1101,4.3564,4.6185,18.7977,18.911,12.2669,42.615,6.3233,2.0266,7.9642,7.5548
2015/10/27,-0.8511,0.3236,9.9548,-1.4113,-7.728,0.388,-1.3096,-1.2727,0.3301,-0.3204,-2.0606,-3.9558,0,0.0459,1.5884,-0.6141,1.9836,3.2418,9.9617,2.8388,11.5069,2.7341,1.9148,1.0355,0.8189,3.5868,2.6625,4.004,0.3477,0.5005,1.1045,0.4991,14433478543,3920729104,4520119594,3696840000,9278642966,16987505750,27473525829,6299857786,70172200280,6362839474,36068979620,9278642966,16987505750,27473525829,6362839474,70172200280,23.67,98.303,489.2815,86.8958,1439.7261,67.5693,47.8063,12.678,60.258,-325.5827,82.7314,343.0488,28.1428,22.5255,-139.6204,23.9691,1.7476,2.2947,1.8704,4.6281,16.421,4.9967,3.754,2.088,8.3708,144.6377,5.0633,3.9127,2.0811,1.7688,62.0253,3.3297,4.393,4.3476,4.5601,4.8767,171.6253,15.1688,4.2994,4.5597,18.8597,18.8505,12.0141,40.8938,6.3178,2.0258,8.0837,7.5019
2015/10/28,-2.5215,-2.0968,-6.4815,2.9993,-5.7153,-5.7209,-4.3212,-3.407,-4.6836,-5.326,-5.0236,-4.023,-1.7089,-1.6965,-3.2631,-1.8845,1.7835,2.895,6.8936,5.0864,7.0686,2.5677,1.7227,1.6036,1.0457,3.358,2.5356,1.5311,0.2022,0.3226,0.8726,0.3087,14069544266,3838520268,4227148879,3807720000,8748339504,16015665452,26286340467,6085221747,66885637000,6023955462,34257012846,8748339504,16015665452,26286340467,6023955462,66885637000,23.0732,96.2418,457.5688,89.5021,1357.4413,63.7037,45.7405,12.2461,57.4358,-308.2422,78.5753,329.4658,27.6802,22.158,-135.1538,23.533,1.7035,2.2466,1.7492,4.7669,15.4825,4.7109,3.5918,2.0169,7.9788,136.9343,4.809,3.7578,2.0469,1.74,60.0411,3.2691,4.2822,4.2564,4.2645,5.0229,161.8164,14.301,4.1136,4.4044,17.9764,17.8465,11.4106,39.2746,6.214,1.9927,7.8251,7.3654
2015/10/29,0.3853,5.1071,1.2101,-1.9193,9.9886,2.091,1.4936,1.0486,0.6091,1.3094,1.311,7.8842,0.2398,0.7929,1.1947,0.7872,1.1125,5.5474,2.9237,2.8556,8.6366,1.6057,1.0692,0.6609,0.6089,2.3054,1.8266,2.1093,0.2063,0.2937,0.7486,0.2127,14123747244,4034556724,4278302496,3734640000,9622172882,16350556365,26678952949,6149032461,67293062200,6102833637,34706132816,9622172882,16350556365,26678952949,6102833637,67293062200,23.162,101.157,463.1059,87.7843,1493.0301,65.0358,46.4237,12.3745,57.7857,-312.2784,79.6055,355.7773,27.7728,22.3548,-136.8976,23.7406,1.7101,2.3613,1.7703,4.6754,17.029,4.8094,3.6454,2.038,8.0274,138.7274,4.872,4.0579,2.0538,1.7554,60.8157,3.298,4.2987,4.4738,4.3161,4.9265,177.9795,14.6,4.175,4.4506,18.0859,18.0802,11.5602,42.4111,6.2348,2.0104,7.926,7.4304
2015/10/30,1.6447,-1.0972,-1.9565,-4.4534,-6.6551,0.4016,-0.1402,10,1.5136,-1.3404,0.5801,-2.7752,1.8541,1.7584,1.1111,1.9681,2.0877,4.0222,2.2849,2.797,11.1961,2.1639,1.2392,2.1656,0.7133,2.0628,1.7567,3.1387,0.4903,0.7397,1.3214,0.5251,14356045718,3990290427,4194596578,3568320000,8981806437,16416221250,26641561284,6763935707,68311625200,6021034048,34907462457,8981806437,16416221250,26641561284,6021034048,68311625200,23.543,100.0471,454.0452,83.8749,1393.6673,65.297,46.3586,13.6119,58.6603,-308.0927,80.0673,345.3544,28.2428,22.7117,-138.1988,24.1694,1.7382,2.3354,1.7357,4.4672,15.8957,4.8287,3.6403,2.2418,8.1489,136.8679,4.9003,3.939,2.0885,1.7834,61.3938,3.3575,4.3694,4.4247,4.2317,4.7071,166.1348,14.6586,4.1692,4.8956,18.3597,17.8378,11.6272,41.1686,6.3403,2.0425,8.0014,7.5646
2015/11/2,-2.6429,-3.4865,-1.1086,-4.4492,-9.9889,0.04,-1.3684,0.3431,2.3459,-0.8248,0.7986,-9.2293,-1.1157,-1.9554,-2.4038,0.1838,1.5501,2.9255,2.4567,1.5939,5.148,2.359,1.3014,2.5533,1.2846,2.2854,2.7914,2.7785,0.3508,0.6253,0.88,0.7397,13976624876,3851167782,4148093290,3409560000,8084626366,16422787739,26276992551,6787139603,69914164320,5971370012,35186226576,8084626366,16422787739,26276992551,5971370012,69914164320,22.9208,96.5589,449.0114,80.1432,1254.4558,65.3231,45.7243,13.6586,60.0364,-305.5515,80.7067,311.797,27.7777,22.148,-134.1524,24.0838,1.6923,2.254,1.7165,4.2684,14.3079,4.8306,3.5905,2.2495,8.34,135.739,4.9394,3.5563,2.0541,1.7392,59.5962,3.3456,4.2539,4.2705,4.1848,4.4977,149.5398,14.6645,4.1121,4.9124,18.7904,17.6907,11.7201,37.1684,6.2359,1.9918,7.7671,7.5378
