ÈÕÆÚ,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH
2014/1/24,2.3904,0,0.365,-5.7301,4.3324,1.005,0,-1.7643,0.5654,-0.546,10.0055,,0.7388,0.1701,-2.4674,1.4615,0,-3.9216,1.4416,-3.2396,-0.9439,2.9577,,,,,1.1429,0,1.0114,1.3986,,,,6.6499,,20.2666,10.6393,4.5354,0.6074,,1.6697,4.7497,10.1543,5.9074,,7.5155,0.8677,11.5945,12.0997,,2.0164,6.9585,36.71,8.9151,6.9451,,,,,1.4245,,2.7199,0.6494,,,,319733674.3,2072860979,1601020765,5512935076,2686463865,1674970302,705212869.7,15144561058,554970000,791010000,858314290.7,,1850508240,17116741881,792377628,612659672,3222221987,407889475,1680169906,633200000,2109108375,1055564000,,,,,1416918297,2462694229,3221568000,1458423230,,,,621.3793,167.1002,-20.168,879.5736,98.5423,-9.8244,-57.694,60.4611,58.9696,50.4846,40.8292,,61.0031,68.5183,65.1646,92.0293,79.5739,-38.0482,208.7952,1203.4427,49.1709,49.1567,,,,,-17.8636,101.3953,18.4897,37.2232,,,,7.7689,5.594,5.1027,17.9166,3.6484,3.81,2.9828,11.6236,2.4717,4.225,6.73,,3.0474,7.9839,3.4453,2.0499,8.6776,4.5043,5.9603,3.2374,6.1005,6.1238,,,,,5.4169,-97.3126,2.0494,2.0547,,,,7.3413,0.9209,1.7593,13.491,2.9965,2.9788,0.3964,3.1097,5.6129,5.1422,2.0954,,5.2623,8.3936,3.2568,2.0199,2.878,7.9232,5.7999,6.6637,11.7122,5.8682,,,,,3.3741,799.4893,1.0372,1.6063,,,
2014/1/27,-1.4786,0,0.7273,-0.6536,0.885,-0.4975,0,-2.8825,5.903,2.1176,9.9901,,0.7858,-2.7782,-2.7407,2.2745,0,3.3575,0.5546,-1.6425,1.4293,6.156,,,,,-2.0716,0,0.7509,-1.3793,,,,3.5405,,14.6788,7.939,3.2428,0.3939,,1.3737,15.9874,10.3121,2.7702,,6.0789,0.9513,11.0393,13.7329,,2.9233,5.7843,24.3391,9.3426,13.0513,,,,,1.0104,,2.3481,0.3625,,,,315006094.7,2072860979,1612664552,5476902821,2710237881,1666637116,705212869.7,14708021604,587730000,807760800,944060400.3,,1865048640,16641203443,770661024,626594312,3222221987,421584250,1689488006,622800000,2139253875,1120544000,,,,,1387565941,2462694229,3245760000,1438307047,,,,612.1916,167.1002,-20.3146,873.8247,99.4143,-9.7755,-57.694,58.7183,62.4506,51.5536,44.908,,61.4824,66.6147,63.3787,94.1224,79.5739,-39.3257,209.9531,1183.6768,49.8737,52.1827,,,,,-17.4935,101.3953,18.6286,36.7098,,,,7.654,5.594,5.1398,17.7995,3.6806,3.791,2.9828,11.2885,2.6176,4.3145,7.4024,,3.0714,7.7621,3.3508,2.0966,8.6776,4.6556,5.9933,3.1843,6.1877,6.5008,,,,,5.3047,-97.3126,2.0648,2.0264,,,,7.2327,0.9209,1.7721,13.4029,3.023,2.964,0.3964,3.0201,5.9442,5.2511,2.3047,,5.3036,8.1604,3.1675,2.0658,2.878,8.1892,5.832,6.5542,11.8796,6.2295,,,,,3.3042,799.4893,1.045,1.5841,,,
2014/1/28,-1.5798,0,-1.8051,0.3289,6.2753,-1,0,0,-0.4645,-3.533,10.009,,-1.2994,-1.27,0.4335,-3.6323,0,-1.8471,-2.6198,-2.0552,-0.7717,-2.4742,,,,,0.5769,0,-2.1118,-0.2331,,,,2.9109,,9.8411,8.2101,3.7421,0.5183,,1.3152,5.1054,7.4306,6.315,,5.1957,0.9334,7.5184,8.9318,,1.9776,3.3212,24.1466,8.0562,8.5189,,,,,0.8225,,1.3322,0.2781,,,,310029695.1,2072860979,1583555084,5494918949,2880313538,1649970745,705212869.7,14708021604,585000000,779222400,1038551760,,1840814640,16429853026,774002040,603834400,3222221987,413797025,1645227031,610000000,2122745625,1092819200,,,,,1395571129,2462694229,3177216000,1434954350,,,,602.5203,167.1002,-19.948,876.6992,105.6529,-9.6778,-57.694,58.7183,62.1605,49.7322,49.4029,,60.6836,65.7686,63.6534,90.7036,79.5739,-38.5993,204.4528,1159.3494,49.4889,50.8916,,,,,-17.5945,101.3953,18.2352,36.6242,,,,7.5331,5.594,5.047,17.858,3.9116,3.7531,2.9828,11.2885,2.6054,4.162,8.1433,,3.0315,7.6635,3.3654,2.0204,8.6776,4.5696,5.8363,3.1188,6.1399,6.3399,,,,,5.3353,-97.3126,2.0212,2.0216,,,,7.1185,0.9209,1.7401,13.4469,3.2127,2.9343,0.3964,3.0201,5.9166,5.0656,2.5354,,5.2347,8.0568,3.1813,1.9908,2.878,8.038,5.6793,6.4195,11.7879,6.0753,,,,,3.3233,799.4893,1.023,1.5805,,,
2014/1/29,0.7223,0,2.5735,-0.9836,1.7143,0.2525,0,0.9132,2,0.3185,0,,0.8425,3.4893,4.3165,1.3846,0,-0.3894,7.823,2.8852,0.5072,0.1718,,,,,-2.2945,0,2.1574,0.9346,,,,1.8845,,10.4183,5.5564,2.6502,0.3751,,0.6307,7.1013,5.4929,,,3.1377,0.5757,11.943,5.3875,,0.945,7.2567,23.9795,5.7393,6.7849,,,,,1.5024,,1.6305,0.4055,,,,312269074.9,2072860979,1624308340,5440870565,2929690341,1654137338,705212869.7,14842341436,596700000,781704000,1038551760,,1856324400,17003141032,807412200,612195184,3222221987,412185875,1773933288,627600000,2133511875,1094696400,,,,,1363550376,2462694229,3245760000,1448365139,,,,606.8724,167.1002,-20.4613,868.0759,107.4641,-9.7022,-57.694,59.2546,63.4037,49.8906,49.4029,,61.1948,68.0635,66.4011,91.9595,79.5739,-38.449,220.4472,1192.7995,49.7399,50.979,,,,,-17.1908,101.3953,18.6286,36.9665,,,,7.5875,5.594,5.1769,17.6824,3.9787,3.7626,2.9828,11.3916,2.6576,4.1753,8.1433,,3.057,7.9309,3.5106,2.0484,8.6776,4.5518,6.2929,3.2088,6.1711,6.3508,,,,,5.2129,-97.3126,2.0648,2.0405,,,,7.1699,0.9209,1.7849,13.3147,3.2678,2.9417,0.3964,3.0476,6.0349,5.0817,2.5354,,5.2788,8.3379,3.3186,2.0184,2.878,8.0067,6.1235,6.6047,11.8477,6.0858,,,,,3.247,799.4893,1.045,1.5952,,,
2014/1/30,0.0797,0,-2.8674,2.649,3.9326,-0.7557,0,1.3801,0.1307,-2.4603,0,,-1.8277,0.6837,-1.7241,-3.3384,0,0.9772,4.3336,-2.5494,-0.0841,-1.3323,,,,,0.1957,0,0.7453,-0.463,,,,2.1065,,8.3821,8.7805,2.4937,0.2217,,0.875,5.4487,6.0511,,,3.7707,0.6856,7.405,5.0045,,0.6535,9.2375,15.3664,5.6993,5.056,,,,,0.8638,,2.2949,0.2931,,,,312517894.9,2072860979,1577733190,5584999587,3044902883,1641637559,705212869.7,15047179180,597480000,762471600,1038551760,,1822396800,17119383761,793491300,591757712,3222221987,416213750,1850807613,611600000,2131717500,1080112000,,,,,1366218772,2462694229,3269952000,1441659744,,,,607.3559,167.1002,-19.8746,891.0713,111.6902,-9.6289,-57.694,60.0723,63.4866,48.6632,49.4029,,60.0764,68.5288,65.2562,88.8895,79.5739,-38.8247,230.0004,1162.3903,49.698,50.2999,,,,,-17.2244,101.3953,18.7674,36.7953,,,,7.5935,5.594,5.0285,18.1508,4.1351,3.7341,2.9828,11.5488,2.661,4.0726,8.1433,,3.0011,7.9852,3.4501,1.98,8.6776,4.5963,6.5656,3.127,6.1659,6.2662,,,,,5.2231,-97.3126,2.0802,2.0311,,,,7.1756,0.9209,1.7337,13.6674,3.3963,2.9195,0.3964,3.0897,6.0428,4.9567,2.5354,,5.1823,8.3949,3.2614,1.951,2.878,8.0849,6.3889,6.4364,11.8378,6.0047,,,,,3.2534,799.4893,1.0528,1.5878,,,
2014/2/7,0.3981,0,1.353,-2.2581,0.6006,2.0305,0,0.6249,0.5222,4.5566,6.2025,,0.9043,2.284,5.0526,4.5526,0,1.7419,0.8496,2.1583,0.0168,-1.3235,,,,,1.7578,0,7.0284,0.9302,,,,2.2717,,17.411,6.4919,2.8703,0.3476,,0.7252,5.3746,6.5522,59.5112,,4.0011,0.5034,11.0628,6.6588,,1.4088,5.2598,23.3752,6.917,6.9774,,,,,0.9791,,4.3156,0.3413,,,,313761994.8,2072860979,1599080134,5458886693,3063190588,1674970302,705212869.7,15141203062,600600000,797214000,1102967991,,1838875920,17510382032,833583492,618698016,3222221987,423463925,1866531906,624800000,2132076375,1065816400,,,,,1390234337,2462694229,3499776000,1455070533,,,,609.7737,167.1002,-20.1435,870.9503,112.361,-9.8244,-57.694,60.4477,63.8181,50.8805,52.4671,,60.6196,70.094,68.5534,92.9363,79.5739,-39.501,231.9544,1187.4779,49.7064,49.6341,,,,,-17.5272,101.3953,20.0865,37.1376,,,,7.6238,5.594,5.0965,17.7409,4.16,3.81,2.9828,11.621,2.6749,4.2581,8.6484,,3.0283,8.1675,3.6244,2.0701,8.6776,4.6763,6.6214,3.1945,6.1669,6.1833,,,,,5.3149,-97.3126,2.2264,2.05,,,,7.2041,0.9209,1.7571,13.3588,3.4167,2.9788,0.3964,3.109,6.0744,5.1826,2.6927,,5.2292,8.5867,3.4262,2.0398,2.878,8.2258,6.4432,6.5753,11.8398,5.9252,,,,,3.3106,799.4893,1.1268,1.6026,,,
2014/2/10,3.0135,0,-1.2136,2.3102,0,1.99,0,1.0202,3.4416,2.6459,9.9981,,0.6853,0.6035,3.7408,2.3273,0,3.9315,0.156,2.6248,-0.5891,1.5581,,,,,2.3033,0,-0.1152,2.5346,,,,6.2804,,14.4911,9.3461,,0.8645,,0.8342,8.3709,11.1555,39.6146,,6.5004,0.765,14.478,11.2119,,1.8892,6.1709,28.6527,8.1094,6.9584,,,,,1.649,,3.305,0.858,,,,323217154,2072860979,1579673821,5584999587,3063190588,1708303044,705212869.7,15295670869,621270000,818307600,1213243461,,1851477600,17616057240,864766308,633097144,3222221987,440112475,1869443813,641200000,2119515750,1082422400,,,,,1422255089,2462694229,3495744000,1491950201,,,,628.1492,167.1002,-19.8991,891.0713,112.361,-10.0199,-57.694,61.0644,66.0144,52.2268,57.7128,,61.0351,70.517,71.1178,95.0992,79.5739,-41.054,232.3163,1218.6473,49.4136,50.4075,,,,,-17.9309,101.3953,20.0633,38.0789,,,,7.8535,5.594,5.0347,18.1508,4.16,3.8858,2.9828,11.7395,2.767,4.3708,9.513,,3.049,8.2168,3.76,2.1183,8.6776,4.8602,6.6317,3.2783,6.1306,6.2796,,,,,5.4373,-97.3126,2.2238,2.1019,,,,7.4212,0.9209,1.7358,13.6674,3.4167,3.0381,0.3964,3.1407,6.2834,5.3197,2.9619,,5.265,8.6385,3.5543,2.0873,2.878,8.5492,6.4532,6.7479,11.77,6.0175,,,,,3.3868,799.4893,1.1255,1.6432,,,
2014/2/11,3.0023,0,-3.6855,-2.3226,0,0.4878,0,-2.876,4.5825,-3.26,1.7932,,5.7068,-6.1188,-0.9015,-0.2201,0,-0.6711,5.9502,-2.0586,-1.4561,1.7876,,,,,2.439,0,2.6528,0,,,,10.9717,,11.7874,6.8583,,0.5568,,1.2917,15.0658,9.5605,36.687,,8.6425,1.4008,10.9658,9.7959,,3.166,8.5381,25.9101,8.9231,7.6556,,,,,2.4634,,3.8221,0.6993,,,,332921133.2,2072860979,1521454884,5455283468,3063190588,1716636229,705212869.7,14855773419,649740000,791630400,1234999936,,1957137840,16538170115,856970604,631703680,3222221987,437158700,1980678631,628000000,2088652500,1101772000,,,,,1456944238,2462694229,3588480000,1491950201,,,,647.0081,167.1002,-19.1657,870.3754,112.361,-10.0688,-57.694,59.3082,69.0396,50.5242,58.7477,,64.5182,66.2022,70.4767,94.8899,79.5739,-40.7785,246.1395,1193.5597,48.694,51.3086,,,,,-18.3682,101.3953,20.5956,38.0789,,,,8.0893,5.594,4.8491,17.7292,4.16,3.9047,2.9828,11.4019,2.8938,4.2283,9.6836,,3.223,7.7141,3.7261,2.1137,8.6776,4.8276,7.0263,3.2109,6.0413,6.3919,,,,,5.5699,-97.3126,2.2828,2.1019,,,,7.6441,0.9209,1.6718,13.35,3.4167,3.0529,0.3964,3.0504,6.5714,5.1463,3.015,,5.5655,8.1099,3.5223,2.0827,2.878,8.4918,6.8372,6.6089,11.5986,6.1251,,,,,3.4694,799.4893,1.1554,1.6432,,,
2014/2/12,0,0,0,6.638,0,0.2427,0,-6.2613,-0.7203,4.6238,1.5544,,-0.7429,-1.9329,3.1839,3.75,0,0.1843,8.0565,10,0.4983,-0.1966,,,,,3.663,0,-1.3483,0.8989,,,,6.7375,,9.6527,14.1161,,0.6991,,1.6684,7.3021,9.6699,31.0781,,7.2755,1.2951,13.7711,11.7284,,1.9466,10.0952,30.0723,7.9153,6.3311,,,,,3.5636,,2.2153,0.7473,,,,332921133.2,2072860979,1521454884,5817407634,3063190588,1720802822,705212869.7,13925608583,645060000,828234000,1254196826,,1942597440,16218502609,884255568,655392568,3222221987,437964275,2140251094,690800000,2099059875,1099606000,,,,,1510312159,2462694229,3540096000,1505360989,,,,647.0081,167.1002,-19.1657,928.1513,112.361,-10.0932,-57.694,55.5947,68.5423,52.8603,59.6609,,64.0389,64.9226,72.7206,98.4483,79.5739,-40.8536,265.9696,1312.9157,48.9367,51.2077,,,,,-19.0411,101.3953,20.3179,38.4212,,,,8.0893,5.594,4.8491,18.9061,4.16,3.9142,2.9828,10.688,2.8729,4.4238,9.8341,,3.1991,7.565,3.8447,2.1929,8.6776,4.8365,7.5924,3.5319,6.0714,6.3793,,,,,5.7739,-97.3126,2.2521,2.1208,,,,7.6441,0.9209,1.6718,14.2361,3.4167,3.0603,0.3964,2.8594,6.524,5.3842,3.0618,,5.5241,7.9531,3.6344,2.1608,2.878,8.5074,7.3881,7.2698,11.6564,6.1131,,,,,3.5965,799.4893,1.1398,1.658,,,
2014/2/13,5.4559,0,3.0612,-10.0031,0,-0.7264,0,0,-1.0278,-3.6704,-3.0612,,-5.3393,-5.8479,-6.864,-4.5358,0,-3.924,-7.483,-10.0174,-5.9839,-3.4537,,,,,4.417,0,-4.7836,-1.1136,,,,14.9596,,17.8136,14.7162,,0.5804,,,5.954,8.248,20.7558,,5.7274,1.8375,10.1244,8.8704,,1.3457,6.6115,25.193,8.4565,8.036,,,,,6.6127,,2.628,0.8482,,,,351084991.8,2072860979,1568030034,5235486710,3063190588,1708303044,705212869.7,13925608583,638430000,797834400,1215803046,,1838875920,15270067614,823560444,625665336,3222221987,420778675,1980096250,621600000,1973453625,1061628800,,,,,1577022060,2462694229,3370752000,1488597504,,,,682.3083,167.1002,-19.7524,835.3075,112.361,-10.0199,-57.694,55.5947,67.8378,50.9201,57.8346,,60.6196,61.126,67.7291,93.9829,79.5739,-39.2505,246.0671,1181.3961,46.0083,49.4391,,,,,-19.8821,101.3953,19.346,37.9933,,,,8.5306,5.594,4.9976,17.0149,4.16,3.8858,2.9828,10.688,2.8434,4.2615,9.5331,,3.0283,7.1226,3.5808,2.0934,8.6776,4.6467,7.0243,3.1781,5.7081,6.159,,,,,6.029,-97.3126,2.1443,2.0972,,,,8.0611,0.9209,1.723,12.8121,3.4167,3.0381,0.3964,2.8594,6.457,5.1866,2.9681,,5.2292,7.4881,3.385,2.0628,2.878,8.1736,6.8352,6.5416,10.9589,5.9019,,,,,3.7554,799.4893,1.0853,1.6395,,,
2014/2/14,0.2126,0,-4.2079,-9.8417,0,0,0,0,0.733,-0.4666,5.5614,,0.369,1.1938,2.4341,5.5679,0,3.0632,10,-5.9202,3.6916,2.0675,,,,,0.846,0,10.0478,3.3784,,,,7.9174,,11.0166,11.7283,,,,,5.6789,6.4956,24.8023,,3.582,1.0702,6.3506,9.1121,,1.022,7.3606,26.8992,5.5625,7.5679,,,,,3.8288,,4.0195,1.7689,,,,351831451.7,2072860979,1502048572,4720225457,3063190588,1708303044,705212869.7,13925608583,643110000,794112000,1283418759,,1845661440,15452357348,843606540,660501936,3222221987,433667875,2178105875,584800000,2046305250,1083577600,,,,,1590364040,2462694229,3709440000,1538887960,,,,683.759,167.1002,-18.9212,753.0989,112.361,-10.0199,-57.694,55.5947,68.3351,50.6825,61.051,,60.8433,61.8557,69.3777,99.2158,79.5739,-40.4528,270.6738,1111.455,47.7068,50.4613,,,,,-20.0503,101.3953,21.2898,39.2769,,,,8.5488,5.594,4.7873,15.3403,4.16,3.8858,2.9828,10.688,2.8643,4.2416,10.0633,,3.0395,7.2076,3.668,2.21,8.6776,4.789,7.7267,2.99,5.9188,6.2863,,,,,6.08,-97.3126,2.3598,2.1681,,,,8.0782,0.9209,1.6505,11.5511,3.4167,3.0381,0.3964,2.8594,6.5043,5.1624,3.1332,,5.2485,7.5774,3.4673,2.1776,2.878,8.424,7.5187,6.1543,11.3635,6.0239,,,,,3.7871,799.4893,1.1943,1.6949,,,
2014/2/17,2.6874,0,2.1964,3.4351,0,0,0,0,1.5161,2.5,1.662,,3.4664,3.0433,1.3861,0.211,0,10.031,8.8235,0,2.4553,-0.1066,,,,,-0.8389,0,2.7174,0.4357,,,,9.866,,9.0194,7.9668,,,,,6.7917,7.2705,21.534,,4.6212,1.7077,8.6205,8.5443,,4.7092,6.2613,,5.4752,7.4262,,,,,3.2297,,7.1115,1.095,,,,361286611,2072860979,1535039303,4882370607,3063190588,1708303044,705212869.7,13925608583,652860000,813964800,1304748637,,1909639200,15779192810,855300096,661895400,3222221987,477168925,2370291688,584800000,2096547750,1082422400,,,,,1577022060,2462694229,3810240000,1545593354,,,,702.1344,167.1002,-19.3368,778.9688,112.361,-10.0199,-57.694,55.5947,69.3711,51.9496,62.0656,,62.9524,63.7382,70.3393,99.4251,79.5739,-44.5106,294.5568,1111.455,48.8781,50.4075,,,,,-19.8821,101.3953,21.8683,39.448,,,,8.7785,5.594,4.8924,15.8673,4.16,3.8858,2.9828,10.688,2.9077,4.3476,10.2305,,3.1448,7.4269,3.7188,2.2147,8.6776,5.2694,8.4085,2.99,6.0642,6.2796,,,,,6.029,-97.3126,2.4239,2.1775,,,,8.2953,0.9209,1.6868,11.9479,3.4167,3.0381,0.3964,2.8594,6.6029,5.2915,3.1853,,5.4304,7.808,3.5154,2.1822,2.878,9.269,8.1821,6.1543,11.6425,6.0175,,,,,3.7554,799.4893,1.2268,1.7023,,,
2014/2/18,-0.3444,0,4.9305,-2.6937,0,0,0,0,-2.9271,5.2591,-3.76,,-2.0812,-3.5009,0.1953,0,0,6.6404,-2.2113,3.1464,-1.6946,-3.2551,,,,,4.0609,0,1.4815,-1.0846,,,,5.5706,,12.5365,5.5342,,,,,7.5066,15.1302,22.0826,,4.0548,0.8247,10.3622,8.8562,,8.7035,4.9979,26.3164,4.8466,9.2471,,,,,5.783,,5.7592,1.0993,,,,360042511.1,2072860979,1610723921,4750852874,3063190588,1708303044,705212869.7,13925608583,633750000,856772400,1255689918,,1869895440,15226777067,856970604,661895400,3222221987,508854875,2317877375,603200000,2061019125,1047188800,,,,,1641063565,2462694229,3866688000,1528829868,,,,699.7166,167.1002,-20.2902,757.9855,112.361,-10.0199,-57.694,55.5947,67.3405,54.6817,59.7319,,61.6422,61.5067,70.4767,99.4251,79.5739,-47.4663,288.0432,1146.4255,48.0498,48.7667,,,,,-20.6895,101.3953,22.1923,39.0202,,,,8.7483,5.594,5.1336,15.4399,4.16,3.8858,2.9828,10.688,2.8226,4.5763,9.8458,,3.0794,7.1669,3.7261,2.2147,8.6776,5.6193,8.2225,3.0841,5.9614,6.0752,,,,,6.2738,-97.3126,2.4598,2.1539,,,,8.2668,0.9209,1.7699,11.6261,3.4167,3.0381,0.3964,2.8594,6.4097,5.5697,3.0655,,5.3174,7.5347,3.5223,2.1822,2.878,9.8845,8.0012,6.348,11.4452,5.8216,,,,,3.9079,799.4893,1.2449,1.6838,,,
2014/2/19,-1.8659,0,10,-3.2992,0,0,0,0,-0.1231,-0.7965,-3.6012,,3.3178,-0.4642,-2.729,-2.0351,0,-3.6939,-4.4472,-1.7905,-1.0273,0.4826,,,,,-3.5772,0,-2.0855,0.6579,,,,5.0436,,16.5221,6.4132,,,,,8.0334,8.3852,18.6144,,6.4999,1.0405,7.0007,7.9855,,3.3451,5.2933,16.0402,4.9226,6.2717,,,,,3.8116,,2.9685,1.2089,,,,353324371.6,2072860979,1771796313,4594112564,3063190588,1708303044,705212869.7,13925608583,632970000,849948000,1210470577,,1931934480,15156088797,833583492,648425248,3222221987,490058125,2214795894,592400000,2039845500,1052242800,,,,,1582358852,2462694229,3786048000,1538887960,,,,686.6604,167.1002,-22.3192,732.978,112.361,-10.0199,-57.694,55.5947,67.2577,54.2462,57.5809,,63.6874,62.5057,68.5534,97.4017,79.5739,-45.713,275.2333,1125.8993,47.5562,49.002,,,,,-19.9494,101.3953,21.7295,39.2769,,,,8.585,5.594,5.647,14.9305,4.16,3.8858,2.9828,10.688,2.8191,4.5398,9.4913,,3.1815,7.2833,3.6244,2.1696,8.6776,5.4117,7.8568,3.0288,5.9001,6.1045,,,,,6.0494,-97.3126,2.4085,2.1681,,,,8.1125,0.9209,1.9469,11.2425,3.4167,3.0381,0.3964,2.8594,6.4018,5.5254,2.9551,,5.4938,7.6571,3.4262,2.1378,2.878,9.5193,7.6454,6.2343,11.3276,5.8497,,,,,3.7681,799.4893,1.219,1.6949,,,
2014/2/20,-2.2535,0,-4.2716,0.8235,0,10,0,0,-6.1614,-3.8686,-1.674,,-7.5765,-1.1919,-4.4756,-2.0057,0,-6.3562,-0.2367,-5.3342,-2.3399,-3.9385,,,,,-2.3609,0,-2.0234,2.1786,,,,4.9026,,22.4212,4.9541,,5.2001,,,12.3328,6.2382,16.669,,5.6267,0.9242,7.2777,6.1844,,2.5782,3.9197,19.0963,4.7492,9.3931,,,,,2.2868,,2.973,3.119,,,,345362132.2,2072860979,1696111695,4631946432,3063190588,1879133348,705212869.7,13925608583,593970000,817066800,1190207192,,1785561120,14975440995,796275480,635419584,3222221987,458909225,2209554463,560800000,1992115125,1010800000,,,,,1545001307,2462694229,3709440000,1572414931,,,,671.1863,167.1002,-21.3658,739.0143,112.361,-11.0219,-57.694,55.5947,63.1136,52.1476,56.617,,58.8621,61.7606,65.4852,95.4481,79.5739,-42.8074,274.5819,1065.8412,46.4434,47.0721,,,,,-19.4784,101.3953,21.2898,40.1326,,,,8.3916,5.594,5.4058,15.0534,4.16,4.2744,2.9828,10.688,2.6454,4.3642,9.3324,,2.9405,7.1965,3.4622,2.1261,8.6776,5.0678,7.8382,2.8673,5.7621,5.8641,,,,,5.9066,-97.3126,2.3598,2.2153,,,,7.9297,0.9209,1.8638,11.3351,3.4167,3.3419,0.3964,2.8594,6.0073,5.3116,2.9056,,5.0776,7.5658,3.2728,2.0949,2.878,8.9143,7.6273,5.9017,11.0625,5.6194,,,,,3.6791,799.4893,1.1943,1.7319,,,
2014/2/21,-3.7464,0,-3.7757,5.7176,0,-5.3215,0,-6.1973,-1.5102,-0.9112,10,,4.1802,-0.1573,-0.0699,0.731,0,1.4628,5.6932,2.2825,4.3776,0,,,,,-0.1727,0,-3.3696,-2.5586,,,,4.2187,,10.7813,9.0114,,2.5631,,1.6538,4.5101,4.586,34.2341,,3.2695,0.7416,4.0808,3.9163,,2.6794,3.781,9.9813,6.4604,4.5024,,,,,2.0859,,2.5071,1.3443,,,,332423493.3,2072860979,1632070864,4896783509,3063190588,1779135121,705212869.7,13062603662,585000000,809622000,1309227912,,1860201840,14951878238,795718644,640064464,3222221987,465622350,2335348813,573600000,2079321750,1010800000,,,,,1542332911,2462694229,3584448000,1532182566,,,,646.041,167.1002,-20.5591,781.2683,112.361,-10.4354,-57.694,52.1494,62.1605,51.6724,62.2787,,61.3227,61.6635,65.4394,96.1458,79.5739,-43.4336,290.2144,1090.1686,48.4765,47.0721,,,,,-19.4448,101.3953,20.5724,39.1057,,,,8.0772,5.594,5.2017,15.9141,4.16,4.0469,2.9828,10.0256,2.6054,4.3244,10.2656,,3.0634,7.1852,3.4598,2.1416,8.6776,5.1419,8.2845,2.9327,6.0143,5.8641,,,,,5.8964,-97.3126,2.2803,2.1586,,,,7.6326,0.9209,1.7934,11.9832,3.4167,3.164,0.3964,2.6822,5.9166,5.2632,3.1962,,5.2898,7.5539,3.2705,2.1102,2.878,9.0447,8.0615,6.0365,11.5468,5.6194,,,,,3.6728,799.4893,1.1541,1.6875,,,
