ÈÕÆÚ,000066.SZ,000977.SZ,000997.SZ,002152.SZ,002177.SZ,002180.SZ,002197.SZ,002268.SZ,002296.SZ,002308.SZ,002376.SZ,002383.SZ,002512.SZ,002528.SZ,002577.SZ,002835.SZ,002912.SZ,300042.SZ,300045.SZ,300130.SZ,300155.SZ,300177.SZ,300202.SZ,300270.SZ,300302.SZ,300333.SZ,300368.SZ,300386.SZ,300449.SZ,300455.SZ,300462.SZ,300479.SZ,300546.SZ,300771.SZ,300789.SZ,600100.SH,600800.SH,600855.SH,603019.SH,603106.SH,603496.SH,603516.SH,603660.SH
2016/2/23,21.2506,20.8792,18.3499,9.2866,7.8884,25.0642,21.8367,23.8684,15.0268,17.1272,12.8432,13.3775,19.7681,10.5357,38.5,,,19.4546,18.6873,17.34,16.9806,10.0654,25.631,15.618,28.8773,28.1787,18.3781,19.2593,27.3186,9.7921,41.8443,44.2418,,,,12.1149,7.31,32.909,23.4559,,,,
2016/2/24,21.2506,20.8065,18.3985,9.2365,7.8884,25.0642,21.7676,23.6699,14.7576,18.2107,12.7107,13.3775,19.7681,10.1432,37.25,,,19.2592,18.1102,17.7756,16.1762,9.7002,25.7575,15.5682,27.0059,27.9244,19.1615,19.0628,27.0951,9.5816,41.8443,41.8851,,,,12.2316,7.47,33.6522,23.0598,,,,
2016/2/25,21.2506,18.9439,16.5635,8.3483,7.1006,25.0642,19.5869,21.3011,13.2818,16.3917,11.4424,13.3775,19.7681,9.1274,33.53,,,17.332,16.2991,16.0007,14.5576,8.7308,23.1788,14.0164,24.3053,25.1368,17.2454,17.1565,24.3847,8.6234,41.8443,37.6966,,,,11.0056,6.72,30.283,20.7534,,,,
2016/2/26,21.2506,19.0348,16.3499,8.3066,7.1305,25.0642,19.1824,20.036,13.3317,15.4573,11.1112,13.3775,19.7681,8.3886,32.72,,,17.4492,16.0504,15.0703,13.793,8.525,22.0695,13.4792,23.0734,24.3054,16.0278,17.1663,23.4187,8.6369,41.8443,36.2163,,,,11.0542,6.66,29.1732,20.5872,,,,
2016/2/29,21.2506,17.6265,15.0003,7.7103,6.5521,25.0642,17.2878,18.033,12.2947,13.9165,10.4108,13.3775,19.7681,7.7729,30.02,,,15.7043,14.4483,13.5643,12.4127,7.7482,19.8606,12.1561,20.7661,21.8798,14.426,15.5647,21.0782,8.3104,41.8443,32.5971,,,,10.3147,6.11,26.4679,18.532,,,,
2016/3/1,21.2506,17.9899,15.5829,7.8563,6.7516,25.0642,18.0081,18.4733,12.7434,14.2147,10.6001,13.3775,19.7681,7.9807,31,,,15.841,14.926,13.9193,12.8893,7.9872,20.5515,12.6436,20.7519,22.3004,14.421,16.2623,22.4251,8.4966,41.8443,33.4685,,,,10.5774,6.3,27.5877,19.0732,,,,
2016/3/2,21.2506,18.7713,16.4761,8.2524,7.1006,25.0642,19.4093,19.6268,13.3915,14.8807,11.2153,13.3775,19.7681,8.4809,33.22,,,16.6874,15.6524,14.7799,13.8923,8.3657,21.7581,13.2703,21.4057,23.2491,14.93,17.0238,23.3552,8.8313,41.8443,34.6122,,,,11.1515,6.66,29.5794,19.8656,,,,
2016/3/3,21.2506,19.2892,16.4761,8.34,7.1006,25.0642,19.1824,19.9802,13.4314,14.9404,11.0544,13.3775,19.7681,8.3732,32.21,,,16.4726,15.5329,14.6615,13.6242,8.3059,21.4078,13.1111,21.0835,23.1317,14.95,16.9747,23.1841,8.7827,41.8443,33.4438,,,,11.1223,6.74,29.193,19.8762,,,,
2016/3/4,21.2506,18.417,16.4761,8.1231,6.8214,25.0642,18.2252,18.7276,12.4542,14.3936,10.4581,13.3775,19.7681,7.5882,29.54,,,15.3266,14.5279,13.7311,12.3134,7.8744,19.6368,12.1959,18.9752,21.1169,13.453,15.7759,22.0525,8.1808,41.8443,30.1266,,,,11.1126,6.38,27.9147,18.7124,,,,
2016/3/7,21.2506,18.8076,16.4761,8.4067,6.971,25.0642,18.9455,19.1865,12.9827,14.841,10.6569,13.3775,19.7681,7.896,30.38,,,16.1991,15.0354,14.1613,12.8,8.1134,19.9482,12.6336,19.231,21.9189,13.8372,16.3114,22.4969,8.3346,41.8443,31.5327,,,,11.3948,6.6,28.6975,19.3031,,,,
2016/3/8,21.2506,18.8712,16.4761,8.415,7.0308,25.0642,19.0738,19.2175,13.1821,14.5726,10.9787,13.3775,19.7681,8.6887,30.33,,,16.4075,15.2543,14.1076,13.5348,8.2395,20.3277,13.0315,19.6006,22.1047,13.8023,16.4588,22.6018,8.421,41.8443,33.0873,,,,11.4434,6.74,28.3309,19.6745,,,,
2016/3/9,21.2506,18.4987,16.4761,8.2649,6.8613,25.0642,18.3634,18.6036,13.6209,14.165,10.9124,13.3775,19.7681,8.858,29.52,,,16.2903,14.9757,13.6611,12.9291,8.3192,20.2401,12.6336,19.828,21.4201,13.3332,15.9774,21.7379,8.3077,41.8443,31.6862,,,,11.1223,6.63,27.766,19.7877,,,,
2016/3/10,19.1295,18.1262,16.4761,8.1815,6.7715,25.0642,18.4324,18.3865,13.2918,13.9861,10.6947,13.3775,19.4196,8.4194,29.64,,,15.7564,14.5279,13.688,13.1674,8.0005,20.0455,12.4347,19.0036,21.1756,13.1486,15.8693,21.5309,8.4453,41.8443,30.8544,,,,11.0153,6.46,26.9535,19.3633,,,,
2016/3/11,17.2156,18.2534,16.4761,8.2733,6.7017,25.0642,18.0772,18.2315,13.561,13.8966,10.8178,13.3775,18.4436,8.05,29.31,,,15.6522,14.6274,13.446,12.8397,8.0072,20.1914,12.5739,19.6574,20.9799,12.9041,16.1149,21.8593,9.2901,41.8443,31.8297,,,,10.8499,6.59,27.0327,19.4163,,,,
2016/3/14,15.499,19.2619,16.4761,8.5235,7.0009,25.0642,18.9258,19.4159,14.1593,15.2883,11.3099,13.3775,19.4196,8.3655,30.89,,,16.4075,15.4434,14.2474,13.505,8.4055,21.5051,13.3996,21.6237,22.2221,13.6676,17.1516,23.3497,9.8272,41.8443,35.0132,,,,11.3753,6.81,28.1327,20.3537,,,,
2016/3/15,13.95,18.8985,16.4761,8.6611,7.0308,25.0642,18.8074,18.9446,14.0995,14.9006,11.0922,13.3775,19.1308,9.0427,30.3,,,16.1731,15.3339,14.5432,13.8724,8.2395,20.9602,13.1211,21.6995,21.9091,13.2185,16.9452,22.7342,9.4736,41.8443,34.5577,,,,11.1807,6.69,27.6471,20.0707,,,,
2016/3/16,13.0029,18.4896,16.4761,8.586,6.9211,25.0642,18.4028,18.5539,13.581,14.5229,11.0544,13.3775,18.9814,9.0042,29.86,,,17.7878,15.2543,14.2366,13.7036,8.0802,20.7169,13.0116,21.6521,21.9091,13.5678,16.5915,23.278,9.3927,41.8443,33.8646,,,,11.1029,6.7,26.8147,19.6993,,,,
2016/3/17,13.072,19.4709,16.4761,8.9613,7.3499,25.0642,19.5573,19.5027,14.1194,15.4871,11.6223,12.0414,19.2304,9.543,31.36,,,18.6537,16.1101,15.1832,14.4583,8.5649,21.8165,13.9567,23.154,23.3665,14.925,17.7166,24.887,9.8812,41.8443,36.7262,,,,11.5116,6.96,27.9543,20.8949,,,,
2016/3/18,13.368,20.4067,16.4761,9.2407,7.6192,25.0642,20.5046,21.4561,14.7676,16.7396,12.3037,11.6138,19.9773,9.5507,34.5,,,19.0769,17.0156,16.2428,15.0144,9.2686,23.354,14.5834,24.4474,25.7041,16.417,18.6648,26.0794,10.2915,41.8443,37.6075,,,,11.9397,7.29,29.9362,22.2851,,,,
2016/3/21,14.7097,20.7248,16.4761,9.2407,7.7389,25.0642,21.4716,23.6017,15.0368,16.9483,12.4267,11.637,20.3258,9.8739,37.21,,,19.0834,17.4335,17.1732,16.067,10.1915,23.5096,14.852,24.4901,26.4866,18.0587,19.1414,26.1925,10.3994,41.8443,38.6175,,,,12.2219,7.5,31.0658,23.8804,,,,
2016/3/22,14.4137,20.7338,16.4761,9.2407,7.6391,25.0642,20.8204,23.025,14.7376,17.0974,12.2942,11.2457,20.4254,9.4352,36.11,,,19.0379,17.7121,16.6569,15.491,10.0388,23.4415,14.7525,24.0163,25.7041,18.6775,18.9547,24.6745,10.2294,41.8443,37.8501,,,,12.0565,7.36,31.6604,24.2341,,,,
2016/3/23,14.5519,21.0064,16.4761,9.6243,7.669,25.0642,21.4815,23.8498,14.8772,17.6938,12.474,11.3452,20.3657,9.7354,37.27,,,19.142,17.8116,17.2109,15.5804,10.0455,23.5096,15.041,24.2484,26.555,20.5437,19.7997,25.1161,10.3508,41.8443,40.994,,,,12.1733,7.49,31.6009,24.0856,,,,
2016/3/24,13.9796,20.8974,16.4761,10.083,7.4496,25.0642,20.6723,23.3413,14.5083,17.2962,12.0481,11.6734,20.4653,9.3121,36.58,,,18.6667,17.8116,16.9043,14.8158,9.8264,22.9161,14.842,23.4667,25.3813,20.8332,19.2839,25.6129,10.8556,41.8443,39.2611,,,,11.9592,7.19,31.0956,24.1209,,,,
2016/3/25,13.733,20.7884,16.4761,10.0538,7.5294,25.0642,20.9585,23.0498,14.5183,17.1471,12.086,11.4049,22.1981,9.4121,38.92,,,18.8556,17.8116,16.829,15.3421,10.0056,22.6533,16.3242,22.865,26.2616,20.6535,19.4411,25.0168,11.4871,41.8443,39.7958,,,,12.0662,7.32,31.4127,24.7789,,,,
2016/3/28,13.8119,21.5788,16.4761,9.7077,7.5095,25.0642,20.4257,22.9258,14.2291,16.5308,12.0765,11.2557,22.0089,9.2736,37.49,,,18.6863,17.8116,15.9739,14.8456,9.8264,22.4782,15.8567,23.3577,25.3226,19.92,19.1512,24.4924,11.0364,41.8443,39.8156,,,,11.8911,7.39,30.4614,23.7708,,,,
2016/3/29,13.2101,22.442,16.4761,9.7661,7.2801,25.0642,19.952,22.0948,13.8203,16.0934,11.8305,10.7783,21.7101,9.5507,36.2,,,17.6771,17.8116,15.4898,14.4186,9.8596,21.0964,14.9117,22.5997,24.5108,21.3072,18.6403,22.9081,10.4642,41.8443,38.0383,,,,11.5408,7.09,29.6092,22.798,,,,
2016/3/30,13.516,23.1598,16.4761,10.0288,7.5992,25.0642,21.1855,23.3599,14.4186,17.2962,12.3226,11.1794,22.0885,9.7354,38.7,,,18.8425,17.8116,16.7268,15.0442,10.5501,21.8165,16.0457,23.7889,25.841,23.4379,19.8145,24.117,11.201,41.8443,41.8406,,,,12.0273,7.4,30.8875,24.2235,,,,
2016/3/31,13.9106,23.2506,16.4761,9.9579,7.6292,25.0642,21.7972,23.8374,14.3986,17.326,12.3699,11.1629,22.3873,9.4198,42.03,,,18.6993,17.8116,16.8721,14.9151,10.4106,21.6608,16.2546,24.7507,26.4377,22.8541,19.9619,24.7628,11.7948,41.8443,41.598,,,,12.4652,7.39,30.7686,24.457,,,,
2016/4/1,13.6442,23.0053,16.4761,10.0622,7.5195,25.0642,21.7282,23.3103,14.1593,16.9086,12.1617,10.8578,22.0786,9.1582,39.93,,,18.9207,17.8116,16.1406,14.6569,10.0986,21.2424,16.0457,24.1632,25.5574,23.2832,19.5148,24.5917,11.6788,41.8443,42.0535,,,,12.3095,7.48,30.2533,24.2341,,,,
2016/4/5,14.3447,23.1416,16.4761,10.4792,7.8386,25.0642,22.3893,24.3707,14.7277,17.5149,12.5782,11.3319,21.8495,9.389,41.95,,,19.7475,17.8116,16.8129,15.1733,10.311,22.0987,16.4834,26.5795,26.9463,25.6136,20.7676,25.2514,11.9757,41.8443,42.9546,,,,12.6598,7.78,31.1649,24.9451,,,,
2016/4/6,14.029,22.7145,16.4761,10.7669,7.8984,25.0642,22.261,24.6187,15.296,17.2068,12.7485,11.4845,22.0089,9.6738,41.8,,,20.021,17.8116,17.0711,15.1733,9.9791,22.5074,16.6127,26.3663,27.9733,25.6186,22.8459,27.3241,12.1241,41.8443,44.6082,,,,12.9712,8.13,32.364,24.786,,,,
2016/4/7,13.6541,22.1694,16.4761,10.6543,7.7389,25.0642,21.1756,23.3909,14.8673,16.9284,12.3037,11.206,21.8495,9.2813,39.92,,,20.1838,17.8116,16.3503,14.5477,9.7732,21.6413,16.563,28.1904,26.4768,24.3012,22.6886,26.5237,11.5249,41.8443,45.8063,,,,12.5528,7.78,31.0361,24.9027,,,,
2016/4/8,13.2595,21.497,16.4761,10.3416,7.689,25.0642,20.8796,22.9382,14.7376,16.5507,12.1806,10.9805,21.8097,9.0658,40.28,,,20.3465,17.8116,15.9201,14.0114,9.4745,21.0283,16.1054,27.7166,25.8019,25.0447,22.2907,27.1033,11.363,41.8443,44.5587,,,,12.3581,7.66,30.5605,24.1174,,,,
2016/4/11,13.3976,21.9513,16.4761,11.3757,7.9583,25.0642,21.294,23.3289,14.947,17.0577,12.4362,11.2457,21.7001,9.2582,40.32,,,21.1604,17.8116,16.6731,14.3987,9.7135,22.2836,16.2546,28.3135,26.2812,24.7653,24.5212,28.1466,11.5789,41.8443,45.4597,,,,12.5819,7.85,31.3136,24.7541,,,,
2016/4/12,13.1509,24.1501,16.4761,11.2173,7.8585,25.0642,20.7513,24.4389,14.8573,16.7694,12.3226,11.0402,21.5209,9.5276,39.06,,,20.7698,17.8116,16.4095,14.3193,9.8131,22.2252,15.8666,27.7639,25.8704,23.4529,23.7695,28.1963,11.228,41.8443,42.9149,,,,12.942,8.03,31.809,24.2412,,,,
2016/4/13,13.2397,24.0411,16.4761,11.3257,8.4369,25.0642,21.2052,24.3955,15.0468,17.0676,12.5308,11.1728,21.74,9.4583,39.45,,,20.7893,17.8116,17.2055,14.5079,9.8927,22.7798,16.0457,27.835,26.2909,23.7024,23.7302,29.5349,11.5573,41.8443,43.7566,,,,12.9031,8.1,32.2153,24.7541,,,,
2016/4/14,13.2595,23.7867,16.4761,11.3841,8.7561,25.0642,21.738,24.7985,15.4855,17.5149,12.6823,11.2988,23.5624,9.5276,41.19,,,20.7112,17.8116,17.5766,14.647,10.1716,22.9939,16.2248,27.8729,26.7311,24.6705,24.1183,29.9462,11.7408,41.8443,43.816,,,,13.0782,8.4,33.563,25.2706,,,,
2016/4/15,13.1904,23.5777,16.4761,11.1339,8.6962,25.0642,21.7084,24.4451,15.2761,17.4155,12.7769,11.8259,23.6122,9.4583,40.38,,,20.926,17.8116,17.1894,15.2428,9.999,23.354,16.7818,27.8587,26.555,24.0317,24.3591,30.4347,11.5735,41.8443,43.5784,,,,13.195,8.84,34.0387,25.1574,,,,
2016/4/18,12.9635,22.8963,16.4761,10.8253,8.3073,25.0642,20.8302,23.3599,15.0567,16.8588,12.3794,11.5242,22.8056,9.0889,40.62,,,20.9521,17.8116,16.6193,14.6172,9.6338,22.5074,16.7918,26.8543,25.5574,23.902,22.2072,27.8982,11.174,41.8443,41.3702,,,,12.5819,8.93,32.8594,24.5667,,,,
2016/4/19,13.1707,23.0326,16.4761,10.7085,8.4868,25.0642,21.067,23.2234,15.5154,16.8588,12.4646,12.0348,21.7101,9.2197,41.35,,,22.3975,17.8116,16.6999,14.6668,9.7467,22.4976,16.6824,26.2004,25.6356,23.7024,22.2317,27.8734,11.4116,41.8443,41.1871,,,,12.7279,9.52,33.0874,24.7754,,,,
2016/4/20,12.6872,22.1421,16.4761,10.2165,7.9782,25.0642,19.5573,21.7166,14.4584,15.4771,11.5371,11.1032,19.5391,8.3809,37.3,,,20.7958,17.8116,15.3284,13.3064,8.9831,21.0477,15.1206,23.5851,23.4741,24.5008,20.7774,25.0858,10.7152,41.8443,37.1372,,,,12.0078,9.05,33.7711,24.319,,,,
2016/4/21,12.2433,21.5061,16.4761,10.0914,8.776,25.0642,19.0442,20.5879,14.1593,15.0497,11.3289,10.4932,18.9316,8.15,35.16,,,21.0953,17.8116,15.1187,12.8397,8.7109,20.8239,14.7127,22.9787,22.8481,22.0507,20.8315,23.7968,10.6207,41.8443,35.7905,,,,11.7743,9.36,33.0774,24.4676,,,,
2016/4/22,12.046,21.8605,16.4761,10.1664,8.8059,25.0642,19.3402,20.9352,14.4086,15.159,11.4519,10.4235,19.4793,8.3501,35.92,,,20.4377,17.8116,15.3284,13.1277,8.8437,20.9212,14.9415,23.5093,23.1904,21.7413,21.2196,24.2881,10.78,41.8443,36.4787,,,,11.9105,8.94,32.1261,24.1528,,,,
2016/4/25,11.5724,21.4516,16.4761,10.2081,9.0253,25.0642,19.1232,20.3523,14.9271,15.0994,11.4614,10.4103,19.5789,8.4194,34.79,,,19.7801,17.8116,15.0918,12.939,8.7972,20.7753,14.7227,23.7131,22.7796,20.9928,20.2665,23.4629,10.5749,41.8443,37.1124,,,,11.784,8.93,31.1154,25.6132,,,,
2016/4/26,12.4702,21.9877,16.4761,10.4166,9.0952,25.0642,19.4586,20.7182,14.957,15.3877,11.6223,10.4401,19.8379,8.4424,37.12,,,20.1187,17.8116,15.5221,13.1773,8.9234,20.9894,15.1405,25.2481,23.2393,21.936,21.0182,24.6331,10.7746,41.8443,37.2312,,,,11.9494,9.1,31.1649,24.3796,,,,
2016/4/27,12.1446,21.5788,16.4761,10.1956,9.135,25.0642,19.212,20.4019,14.9869,15.0994,11.5087,10.2677,19.6686,8.4809,37,,,20.5093,17.8116,15.5221,13.217,8.8703,20.8337,14.9912,24.9212,22.7894,21.2074,21.2294,26.7859,10.6396,41.8443,36.6025,,,,11.7743,9.36,31.0956,24.5994,,,,
2016/4/28,11.8487,21.2336,16.4761,10.1122,8.9356,25.0642,19.2021,21.0344,15.2163,15.2783,11.7926,9.9196,19.0909,8.2654,38.3,,,20.7698,17.8116,15.5221,13.0681,8.9765,21.0088,15.23,24.9591,23.5914,22.8042,21.7453,26.0545,10.5587,41.8443,36.9589,,,,11.9786,8.95,30.61,25.1807,,,,
2016/4/29,11.8783,20.9519,16.4761,10.1539,8.8059,25.0642,18.9554,20.6499,15.2262,15.2883,12.1239,10.0787,19.0212,8.1269,37.09,,,21.0302,17.8116,15.5221,12.8496,8.8769,20.6196,15.0708,24.0826,23.0339,22.1405,21.706,27.7326,10.5884,41.8443,36.2064,,,,11.8911,8.87,30.5109,24.8263,,,,
2016/5/3,12.1742,21.9513,16.4761,10.5501,9.3544,25.0642,19.7843,21.5801,15.8445,16.0636,12.3605,10.5595,19.4694,8.3655,38.65,,,21.5511,17.8116,15.5221,13.4057,9.2952,21.2716,15.6279,25.6745,24.3054,22.9589,23.1947,28.4281,10.9905,41.8443,39.8255,,,,13.0782,9.1,32.1559,25.8471,,,,
2016/5/4,12.0262,21.8423,16.4761,10.5417,9.2647,25.0642,19.6067,21.4065,15.5553,15.8549,12.3415,10.9043,19.0212,8.4347,39.42,,,21.3167,17.8116,15.5221,13.3362,9.2487,21.8068,15.5284,25.3713,24.3739,22.9539,23.1058,28.0141,11.0121,41.8443,40.6524,,,,13.6037,8.88,32.1162,27.6194,,,,
2016/5/5,12.1249,21.9241,16.4761,10.5501,9.2846,25.0642,19.7645,21.4561,15.6949,16.2028,12.4362,11.206,18.9117,8.3963,40.1,,,22.2608,17.8116,15.5221,13.4752,9.3151,21.7192,15.986,25.3713,24.5108,22.884,24.3006,27.6277,11.8272,41.8443,41.3405,,,,13.6037,8.96,32.2351,27.7399,,,,
2016/5/6,11.4935,20.8974,16.4761,10.1831,8.7262,25.0642,18.5804,20.3895,14.7277,15.2883,11.7264,10.2047,19.2702,8.1192,37.75,,,21.486,17.8116,15.5221,12.8893,8.7308,20.6293,14.7525,24.4001,22.5253,22.405,22.5923,26.2367,11.5519,41.8443,40.1028,,,,13.1755,8.11,29.8767,26.4142,,,,
2016/5/9,10.6155,19.6617,16.4761,9.7161,8.1178,25.0642,17.9785,18.8392,14.0097,14.5924,11.3099,9.6278,19.071,7.4343,40.93,,,19.3374,17.8116,15.5221,12.1247,8.2661,19.627,14.1258,23.4667,21.7331,20.5936,20.6471,23.6119,11.6869,41.8443,36.7312,,,,13.7594,7.43,28.311,24.7837,,,,
2016/5/10,10.5859,19.6254,16.4761,9.591,8.1178,27.5661,17.9095,18.6284,14.3089,14.4831,11.3099,9.7538,18.9216,7.4651,40.11,,,18.6342,17.8116,15.5221,12.0751,8.3458,19.8217,14.2253,24.04,21.9385,20.5088,20.4003,22.9136,11.1147,41.8443,36.6371,,,,13.5064,7.41,28.5687,25.0602,,,,
2016/5/11,10.4181,19.4527,16.4761,9.666,7.9782,24.8095,17.7812,18.1013,14.099,14.2644,11.2342,9.4157,19.1208,7.4035,42.75,,,19.2006,17.8116,13.9677,11.9658,8.1997,19.5297,13.7478,23.2156,21.7135,19.6356,19.6399,23.7637,10.5506,41.8443,35.3152,,,,13.9151,7.27,27.6967,24.0606,,,,
2016/5/12,10.1419,19.4982,16.4761,9.5284,7.9383,27.034,18.0476,18.3803,14.2489,14.1352,11.2153,9.1968,19.0511,7.3188,45.91,,,19.142,17.8116,13.6181,11.8467,8.1532,18.9264,13.9467,24.1632,21.6059,19.2863,19.2153,23.8714,10.1214,41.8443,35.2212,,,,14.6352,7.34,28.0435,24.1882,,,,
2016/5/13,10.5661,19.2165,16.4761,9.47,7.8087,26.6038,17.8206,18.1261,14.5087,14.0159,11.149,9.0145,19.9175,7.2958,44.3,,,19.1095,17.8116,13.2147,11.6977,7.9939,18.4788,13.5389,23.7462,21.3418,19.436,18.771,24.9974,10.0458,41.8443,35.0429,,,,14.5378,7.16,27.8948,23.4793,,,,
2016/5/16,10.5563,19.5618,16.4761,9.5534,8.0779,25.5283,18.0476,18.5539,14.6786,14.1849,11.3383,9.177,19.8777,7.5497,45.42,,,19.4611,16.0305,13.5321,11.9658,8.2263,18.7513,13.9467,24.0542,21.8211,21.3521,19.403,24.9919,10.3913,41.8443,36.1173,,,,14.8298,7.39,28.3408,24.089,,,,
2016/5/17,10.5267,19.7617,16.4761,9.7828,8.8857,25.3302,18.4324,19.1741,14.5687,14.165,11.3289,9.4422,19.7183,7.4805,42.6,,,19.448,16.0404,13.887,12.0453,8.2063,18.6442,13.9467,25.2197,21.9972,22.8541,21.3482,24.1907,10.5398,41.8443,36.5777,,,,14.3919,7.37,28.7867,23.9756,,,,
2016/5/18,10.0926,19.1983,16.4761,9.3408,8.8458,24.0283,17.6726,18.1261,15.1782,13.7078,10.9597,9.0543,18.9216,7.1341,39.95,,,18.5886,15.6026,13.3653,11.4991,7.9275,18.0507,13.2305,23.9689,20.9408,21.3222,21.9505,21.7705,10.0728,41.8443,34.5627,,,,13.8275,7.01,27.8354,22.9122,,,,
2016/5/19,10.2702,19.3441,16.4761,9.2782,8.9256,24.2095,17.8502,18.771,15.3681,13.8569,11.168,9.177,18.832,7.8499,40.5,,,18.7514,16.2295,13.559,11.797,7.9872,18.2939,13.509,24.4001,21.2538,21.8515,21.6444,21.8092,10.0809,41.8443,35.9836,,,,14.0026,7.15,27.9246,23.139,,,,
2016/5/20,10.2899,19.5626,16.4761,9.4826,9.2747,26.6321,18.1561,19.1927,15.6179,13.9165,11.3213,9.5383,19.33,8.15,41.74,,,18.8816,16.4683,14.1625,11.9658,8.2794,18.3815,13.9766,25.3618,21.6744,24.0386,23.8069,21.9916,10.475,41.8443,37.5283,,,,14.3822,7.22,28.4894,23.5502,,,,
