ÈÕÆÚ,000034.SZ,000158.SZ,000555.SZ,000606.SZ,000662.SZ,000938.SZ,000948.SZ,002063.SZ,002065.SZ,002072.SZ,002153.SZ,002195.SZ,002212.SZ,002230.SZ,002232.SZ,002253.SZ,002279.SZ,002280.SZ,002312.SZ,002316.SZ,002331.SZ,002362.SZ,002368.SZ,002373.SZ,002380.SZ,002401.SZ,002405.SZ,002410.SZ,002417.SZ,002421.SZ,002439.SZ,002474.SZ,002530.SZ,002537.SZ,002609.SZ,002642.SZ,002649.SZ,002657.SZ,002766.SZ,002771.SZ,002777.SZ,002920.SZ,300002.SZ,300010.SZ,300020.SZ,300033.SZ,300036.SZ,300044.SZ,300047.SZ,300074.SZ,300075.SZ,300079.SZ,300085.SZ,300096.SZ,300150.SZ,300166.SZ,300167.SZ,300168.SZ,300170.SZ,300188.SZ,300209.SZ,300212.SZ,300229.SZ,300231.SZ,300235.SZ,300245.SZ,300248.SZ,300250.SZ,300253.SZ,300264.SZ,300271.SZ,300277.SZ,300287.SZ,300288.SZ,300290.SZ,300297.SZ,300300.SZ,300311.SZ,300324.SZ,300330.SZ,300339.SZ,300344.SZ,300348.SZ,300352.SZ,300365.SZ,300366.SZ,300367.SZ,300369.SZ,300377.SZ,300378.SZ,300379.SZ,300380.SZ,300399.SZ,300419.SZ,300440.SZ,300448.SZ,300451.SZ,300454.SZ,300465.SZ,300468.SZ,300469.SZ,300496.SZ,300508.SZ,300520.SZ,300523.SZ,300525.SZ,300532.SZ,300541.SZ,300542.SZ,300550.SZ,300552.SZ,300556.SZ,300559.SZ,300561.SZ,300579.SZ,300588.SZ,300598.SZ,300605.SZ,300608.SZ,300609.SZ,300624.SZ,300634.SZ,300645.SZ,300659.SZ,300663.SZ,300674.SZ,300678.SZ,300682.SZ,300687.SZ,300730.SZ,300738.SZ,300766.SZ,300768.SZ,300773.SZ,600271.SH,600410.SH,600446.SH,600476.SH,600536.SH,600570.SH,600571.SH,600588.SH,600602.SH,600654.SH,600701.SH,600718.SH,600728.SH,600756.SH,600797.SH,600845.SH,600850.SH,601360.SH,601519.SH,603039.SH,603138.SH,603189.SH,603232.SH,603383.SH,603508.SH,603528.SH,603636.SH,603869.SH,603881.SH,603918.SH,603927.SH,603990.SH,688030.SH,688066.SH,688088.SH,688168.SH,688188.SH,900901.SH,900926.SH
2014/2/10,4.1258,3.3198,15.0595,6.2365,4.3654,16.2584,6.6785,10.8124,9.2099,6.43,20.3004,2.3048,4.1057,14.0999,10.2381,20.2782,4.6806,2.1123,8.4646,8.9933,8.1199,15.9,23.1443,8.3452,11.941,9.1784,7.3108,19.9862,7.5,2.7728,9.712,7.5674,3.889,3.7089,6.8764,15.5294,11.7849,11.6845,,,,,11.4114,5.377,14.1368,6.6196,6.5492,3.3494,6.2187,10.2206,17.4768,6.6524,5.6558,12.1391,5.883,6.2877,12.0961,9.9901,6.2586,6.8495,12.3669,22.3657,8.9631,6.135,13.7893,12.6505,3.6775,11.982,7.2735,4.986,8.7417,5.1913,6.9311,21.9722,5.6898,4.3215,8.9969,4.8976,2.7769,11.312,6.6233,3.789,4.6438,4.184,5.2758,5.5824,5.2532,9.6043,3.9889,15.1271,10.434,18.8526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8008,5.7408,8.0463,10.28,19.8089,16.1587,9.9671,8.5175,5.5477,6.6478,4.3837,15.6934,6.061,14.9766,6.9525,11.3441,14.5773,8.1905,8.1217,,,,,,,,,,,,,,,,,,,0.4856,0.7331
2014/2/11,4.1651,3.5472,15.3668,6.2365,4.3958,17.064,6.6557,10.4969,8.641,6.56,19.1817,2.3048,4.0958,13.8945,11.2629,20.0781,4.8497,2.1123,7.9768,8.9135,8.7366,15.4,23.9798,8.8277,12.0339,9.1587,7.2008,18.8277,7.63,2.7535,9.3124,7.5922,3.8952,3.6889,6.5638,16.7771,10.9177,11.6845,,,,,10.7839,5.377,13.4657,6.4323,7.2035,3.3494,6.2187,10.0551,16.6117,6.2113,5.6558,11.6967,5.9016,6.1714,12.182,9.6488,6.0539,6.7542,13.1482,21.0262,8.9631,6.1037,13.2818,13.9171,3.6268,11.9868,7.4697,4.7888,8.2786,5.054,6.9678,21.2398,5.6898,4.1714,8.335,4.6884,2.974,11.581,6.6233,3.6975,4.6216,4.0549,5.305,6.1406,5.2532,9.6043,3.9486,15.453,11.4781,19.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8234,6.0492,7.708,10.16,19.275,15.9332,9.3244,7.9745,5.6448,6.6478,4.4335,14.752,6.0801,14.692,6.8342,10.9535,14.411,8.3013,7.9945,,,,,,,,,,,,,,,,,,,0.4866,0.7177
2014/2/12,4.2143,3.4639,15.2825,6.4556,4.5631,17.1194,6.6406,10.9835,9.5051,6.68,18.9152,2.3048,4.165,14.1898,10.8885,20.969,4.8648,2.1123,7.9395,9.1927,8.8462,16.13,23.8834,9.5514,12.0467,9.0997,6.9766,18.9338,7.58,2.8069,9.4431,7.612,3.9753,3.6734,6.632,16.3789,11.0937,11.5602,,,,,10.4881,5.377,13.2734,6.4963,6.8855,3.3494,6.2187,10.171,16.9077,6.162,5.6558,11.9478,5.9109,6.2271,11.9903,9.5722,6.0044,6.7542,12.7208,21.7892,8.9631,6.1319,13.0501,13.4698,3.8175,12.4893,7.8844,4.7669,8.3653,5.0972,7.225,20.9117,5.6898,4.3215,8.4681,4.8591,2.9658,11.6447,6.6233,3.9211,4.9057,4.134,5.7303,6.7548,5.2532,10.5651,4.2403,16.9987,12.6262,21.1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7285,6.0632,7.8164,10.35,18.9586,16.6622,9.2062,8.0917,5.5768,6.6478,4.6129,14.9849,6.2667,14.584,6.8243,10.7581,14.4833,8.3013,7.9855,,,,,,,,,,,,,,,,,,,0.4847,0.7058
2014/2/13,4.2044,3.4639,14.5192,6.2365,4.4643,16.1124,6.4283,10.6252,9.5051,6.65,18.6553,2.5356,4.1255,13.6685,10.4943,20.4332,4.6504,2.1123,7.7329,9.0631,8.3392,15.42,22.6879,8.5963,11.5888,8.706,6.9986,17.9964,7.52,2.7772,8.829,7.3937,3.9199,3.6378,6.2626,15.7351,10.9401,11.0423,,,,,9.8444,5.377,12.5934,6.1525,6.4636,3.3494,6.2187,10.5932,16.2169,6.0239,5.6558,11.5572,5.744,5.6716,12.6844,9.5944,5.7271,6.1891,12.1332,23.4284,8.9631,5.8251,12.6089,12.9621,4.1988,11.8516,7.6555,4.5002,8.0755,4.9363,6.9396,20.05,5.6898,4.0124,8.4015,4.5852,3.0241,11.0572,6.6233,3.7788,4.7237,3.9019,5.367,7.4086,5.6007,11.477,3.9159,16.5143,12.6262,19.5823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3081,5.9371,7.7179,10.17,18.2319,15.8731,8.8754,7.4353,5.4505,6.6478,4.4734,14.422,6.1943,14.27,6.5975,10.8355,14.1434,8.0981,7.3223,,,,,,,,,,,,,,,,,,,0.4771,0.7054
2014/2/14,4.2732,3.5548,14.9405,6.3461,4.8141,16.7116,6.5344,11.2188,9.5051,6.76,19.3956,2.4968,4.2541,13.7121,10.5633,20.3492,4.7983,2.1123,7.8074,9.1029,8.5516,15.51,23.0543,8.6898,11.688,8.8766,6.8843,19.7032,7.52,2.7772,8.9672,7.5624,4.0616,3.7888,6.3848,16.432,11.0969,11.1376,,,,,9.9289,5.377,12.826,6.2592,6.9925,3.3494,6.2187,10.6801,16.5459,6.1866,5.6558,11.5174,5.7022,5.978,13.8477,9.5326,5.9087,6.2106,12.2801,23.7957,8.9631,5.847,12.7302,13.2084,4.6187,12.1849,8.421,4.6975,8.4024,5.054,6.8943,20.7129,5.6898,4.093,8.6144,4.6609,3.0562,11.3403,6.6233,3.8872,4.869,3.9987,5.639,7.4086,6.1607,11.477,4.1492,17.5712,12.6262,20.7211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4166,6.1053,7.9117,10.56,17.8413,16.0685,9.0219,7.5525,5.5282,6.6478,4.6328,14.5773,6.4153,14.427,6.6468,11.0825,14.2591,8.2459,7.4313,,,,,,,,,,,,,,,,,,,0.4771,0.7149
2014/2/17,4.3223,3.6761,15.689,6.5254,5.0194,16.9986,6.8376,11.6092,9.5051,6.8,19.4055,2.7466,4.2937,14.0743,11.1348,21.1562,5.0369,2.1123,8.1055,9.3921,8.9696,16.16,22.5658,9.064,12.1203,9.1587,7.3151,21.0297,7.8,2.7772,9.3716,7.7559,4.191,3.7977,6.5354,17.7925,11.4937,11.7881,,,,,10.4101,5.377,13.421,6.4014,7.0323,3.3494,6.2187,10.9699,16.2432,6.2975,5.6558,12.3383,5.8923,6.0632,14.7004,9.8911,6.4995,6.831,13.0213,26.1753,8.9631,6.4324,14.0044,13.6658,5.0812,12.47,8.7719,4.7778,8.7417,5.2894,7.236,20.8023,5.6898,4.2767,9.4758,4.9582,3.1622,12.1827,6.6233,4.0296,4.9842,4.3984,5.838,7.4086,6.3846,11.477,4.2797,18.0028,13.8881,21.9783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8686,6.7151,8.3452,10.96,18.5186,16.3691,9.4567,7.6619,5.5768,6.6478,4.6726,15.1499,6.3086,15.3005,6.9624,11.2225,14.7147,8.3382,7.7038,,,,,,,,,,,,,,,,,,,0.4856,0.7131
2014/2/18,4.283,3.7216,15.8179,6.7346,5.5214,16.5656,6.8452,11.5557,9.5051,6.75,18.981,2.7977,4.2937,13.9638,10.9772,20.4977,4.9614,2.1123,8.1868,9.4718,8.9901,16.6,22.8615,8.6701,11.8353,9.3424,7.7108,20.5787,7.65,2.7772,9.2187,7.5029,4.1232,3.6867,6.3479,17.7925,11.1737,11.9622,,,,,10.5629,5.377,13.6223,6.3659,7.176,3.3494,6.2187,10.8374,16.7169,6.2852,5.6558,11.8721,6.0221,5.8502,14.9912,9.817,6.8461,7.0215,12.5939,26.6614,8.9631,6.4136,14.5559,13.6356,5.5903,12.8468,8.4173,5.0043,8.9769,5.5327,7.0045,20.2058,5.6898,4.3372,9.732,4.8797,3.2197,12.1261,6.6233,4.0093,4.9161,4.5264,5.7477,8.1496,6.1934,11.9305,4.1847,17.373,15.2761,21.4951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0269,6.596,8.2762,10.82,19.0426,16.1211,9.263,7.9471,5.6448,7.3175,4.573,15.1305,6.2096,15.1631,7.0314,11.2483,14.7219,8.2459,7.4949,,,,,,,,,,,,,,,,,,,0.4866,0.7152
2014/2/19,4.2928,3.7822,15.6593,6.8442,5.4529,16.8677,6.7391,11.3899,9.5051,6.75,18.935,2.8855,4.4223,13.5863,10.6717,19.7553,4.8467,2.1123,8.6509,9.3422,8.6955,16.31,22.3666,8.3944,11.7137,9.2309,7.5042,21.5338,7.6,2.7772,9.7687,7.5922,4.1048,3.6867,6.2087,17.7925,11.1449,11.6845,,,,,10.2378,5.377,13.1973,6.6385,6.9161,3.3494,6.2187,10.6594,16.2071,6.1077,5.6558,11.8362,6.1334,5.9239,14.6078,9.5623,6.8362,7.2948,12.1799,26.6218,8.9631,6.4449,14.1092,13.8216,5.5903,13.5764,8.3244,4.8509,8.9546,5.7839,7.2433,19.2812,5.6898,4.7718,9.5756,5.2032,3.1219,11.8925,6.6233,3.9313,4.979,4.7564,5.556,7.8549,6.7118,12.2813,4.0388,16.7697,15.8526,20.5535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1806,6.3647,7.997,10.77,18.9289,15.9633,9.1448,7.8768,5.8197,8.0463,4.6627,14.4609,6.2096,15.2416,6.9624,11.0198,15.069,8.5136,7.4313,,,,,,,,,,,,,,,,,,,0.4904,0.7128
2014/2/20,4.283,3.714,15.0396,6.9438,5.6659,16.1879,6.6178,11.1226,9.5051,6.69,18.0137,3.1741,4.2541,14.4826,10.1298,19.3163,4.6836,2.1123,8.4747,9.3721,8.9079,15.8,22.2894,8.3944,11.656,8.9947,7.5657,20.3399,7.34,2.7772,9.273,6.9421,4,3.4912,6.5212,17.7925,10.6521,11.1418,,,,,9.9484,5.377,12.5531,6.3516,6.6348,3.3494,6.2187,11.0444,15.6215,5.9796,5.6558,11.342,5.8181,5.8371,14.4756,9.1864,6.6844,7.0092,11.8527,25.8249,8.9631,6.0568,15.5212,14.0377,5.5903,13.1319,8.844,4.7888,8.7417,5.4935,7.9683,18.5919,5.6898,4.5926,9.2796,4.9073,2.9979,12.0199,6.6233,3.711,4.8572,4.7772,5.6756,8.036,6.4879,11.7813,4.0023,16.9018,15.8526,20.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.95,6.3086,7.7934,10.21,18.3258,15.4372,8.521,7.8846,5.6157,8.8539,4.4833,14.0047,6.0115,14.4859,6.7356,11.7274,14.5628,8.3474,7.5403,,,,,,,,,,,,,,,,,,,0.4799,0.7324
2014/2/21,4.2143,3.7595,15.0149,6.7944,5.5138,15.8153,6.6709,11.2402,10.1478,6.65,17.8591,3.349,4.2244,14.1667,10.248,19.1161,4.8346,2.1123,8.5018,9.2026,8.7983,15.97,22.3023,8.3944,11.6752,9.3818,7.5569,19.8978,7.35,2.7772,9.2483,6.9868,3.926,3.5312,6.5354,17.7925,10.7897,11.1873,,,,,10.1305,5.377,12.477,6.3611,6.6868,3.3494,6.2187,11.2348,15.1281,6.0855,5.6558,11.1109,5.6976,6.1042,15.2358,9.1369,6.889,7.0522,12.1198,25.1523,8.9631,6.5231,15.0468,15.3294,5.5903,13.1705,8.844,4.745,8.7441,5.5288,8.3038,18.8437,5.6898,4.7091,9.273,4.9761,2.9075,11.9774,6.6233,3.6737,4.9096,4.9208,5.8225,7.8384,6.6559,11.7361,4.0743,17.1176,15.8526,20.3119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4518,6.3717,8.1153,10.39,20.0264,15.114,8.6958,7.8533,5.3922,9.3365,4.4236,14.3347,5.9886,15.1925,6.775,12.096,15.1847,8.3751,7.3859,,,,,,,,,,,,,,,,,,,0.4752,0.744
2014/2/24,4.1258,3.6837,14.767,6.6549,5.3084,16.1678,6.7997,11.9247,10.6477,6.67,18.3592,3.4511,4.2145,13.9356,10.3564,19.5422,4.7742,2.1123,9.352,9.1229,8.949,15.93,22.8807,8.3944,11.4479,9.6901,7.1657,19.009,7.55,2.7772,9.3174,7.1208,4.0246,3.529,6.9105,17.7925,10.6841,11.4277,,,,,10.28,5.377,12.6694,6.1359,6.8794,3.3494,6.2187,11.8309,15.1972,5.9968,5.6558,11.1348,5.8042,6.001,15.1895,9.7304,7.0772,7.1843,12.3135,27.6675,8.9631,6.8643,15.3998,16.1838,5.493,14.4895,9.2906,4.997,9.0388,5.6426,9.1341,19.8479,5.6898,4.7427,9.3927,4.9375,3.1868,11.9137,6.6233,3.728,5.1047,4.9219,5.7586,8.395,6.8477,12.1187,4.1511,17.351,17.4386,20.8937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8768,6.4277,8.3025,10.29,19.794,15.2493,8.5493,8.162,5.4991,10.1736,4.4335,14.7714,6.061,14.8785,6.7553,12.6378,15.3221,8.052,7.4676,,,,,,,,,,,,,,,,,,,0.4704,0.7493
2014/2/25,3.9883,3.5776,14.0284,6.5752,5.5442,15.8103,6.5268,12.1279,10.8834,6.77,16.5957,3.106,4.076,13.1985,9.5582,17.5861,4.4662,2.1123,9.5756,9.0132,8.8599,16.93,20.8176,8.3944,11.0892,9.2506,6.8052,18.3457,7.13,2.7772,8.8069,6.7387,3.8028,3.3558,6.436,17.7925,10.6393,10.8517,,,,,9.8996,5.377,11.8999,5.5716,6.5033,3.6832,6.2187,10.8788,14.8025,5.6739,5.6558,10.537,5.3453,5.7175,14.1584,10.0395,6.8923,6.6037,11.0848,25.3218,8.9631,6.1788,15.626,14.6559,5.6999,13.7793,8.7629,4.6938,8.9125,5.1913,9.1341,18.6416,5.6898,4.3193,8.4548,4.5191,2.988,10.7316,6.6233,3.3552,4.6726,4.6814,5.4072,7.9454,6.163,11.895,4.3018,16.9106,19.1805,19.9077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2619,6.0072,8.7196,10.14,18.479,14.896,8.0342,8.5566,5.6642,9.1789,4.3538,16.0137,5.7486,14.7116,6.8835,11.7495,14.2519,7.8026,7.0861,,,,,,,,,,,,,,,,,,,0.4752,0.7222
2014/2/26,4.0276,3.6079,13.7558,6.5553,5.7191,15.624,6.8073,12.4059,10.6406,7,17.2405,3.4164,4.2145,12.9776,9.1247,17.3343,4.3575,2.1123,10.0531,8.9634,9.0175,16.21,21.8845,8.3944,10.6313,9.0603,6.9283,17.6073,7.1,2.7772,8.7082,6.6295,3.8521,3.4535,6.5184,17.7925,10.5113,10.8641,,,,,9.5258,5.377,11.5644,5.4934,6.6348,4.05,6.2187,10.796,14.9275,5.6838,5.6558,9.8834,5.438,5.7027,14.2112,10.361,7.5129,6.5577,10.8177,26.4014,8.9631,6.3479,15.3612,14.7514,6.2699,14.0595,8.8343,4.5988,8.499,5.2149,9.1341,18.5123,5.6898,4.2857,8.7308,4.3498,2.9436,10.6678,6.6233,3.3179,4.598,4.8188,5.2018,7.8499,6.0462,11.4281,4.0964,16.2412,19.1805,19.0646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8044,6.1894,8.5554,10.02,18.1725,15.1741,8.1334,8.7598,5.8586,9.0115,4.4036,15.8875,5.7982,14.1718,6.6863,11.4584,13.8831,7.7934,6.8135,,,,,,,,,,,,,,,,,,,0.4799,0.7138
2014/2/27,3.9588,3.5321,13.3691,6.4756,5.605,14.6019,6.8376,12.422,10.1859,6.83,18.6882,3.5723,4.2541,12.803,9.1542,16.5079,4.3333,2.1123,10.6764,8.8337,8.8668,15.57,20.9526,8.3944,10.3463,9.1915,6.7832,18.2264,6.88,2.7772,8.5282,6.8478,3.8028,3.3713,7.1691,17.7925,9.945,11.6597,,,,,9.1779,5.377,11.1171,5.3345,6.7112,4.4536,6.2187,10.9078,14.3814,5.4521,5.6558,9.8197,5.234,5.334,14.4029,10.3832,6.9815,6.2997,10.3503,24.3044,8.9631,6.0098,14.1864,13.2788,5.6431,13.0449,8.1014,4.65,8.2563,4.9598,8.2205,17.7302,5.6898,4.0639,8.2153,4.1708,2.9576,10.5333,6.6233,3.1857,4.598,4.848,4.9864,7.0644,5.6965,10.2851,3.6865,15.0874,19.1805,17.6891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4609,6.1894,8.6342,9.97,17.698,15.1666,7.7317,9.5647,5.674,8.8243,4.3837,17.4792,5.6839,14.2798,7.0314,11.8011,14.1145,7.6457,6.7863,,,,,,,,,,,,,,,,,,,0.4714,0.7096
2014/2/28,4.0276,3.5851,13.7161,6.4058,5.24,14.8536,7.1181,11.914,10.8786,6.79,18.5237,3.6928,4.4223,12.9673,9.4006,16.65,4.4239,2.1123,10.3207,9.0431,8.7161,15.43,22.1095,8.3944,10.6729,9.4802,6.7832,17.7709,7,2.7772,9.2212,7.1605,3.8459,3.398,6.6207,17.7925,9.9066,11.2702,,,,,9.7533,5.377,11.8552,5.4768,6.7418,4.8975,6.2187,11.7109,14.138,5.4348,5.6558,9.445,5.4334,5.3914,15.0441,10.6701,7.163,6.8495,10.5506,24.3044,8.9631,6.1037,14.2305,13.4848,5.3956,13.3831,8.4136,4.7888,8.1721,4.9952,8.8144,17.7302,5.6898,4.4694,8.7009,4.5879,2.974,10.7528,6.6233,3.2433,4.5194,4.6003,5.1754,7.2703,5.9622,11.3132,3.8046,15.7876,17.691,18.6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2529,6.5469,7.8066,10.18,18.8053,15.2718,7.9444,8.9004,5.8003,8.9918,4.4833,16.0331,5.7715,14.4564,6.9624,11.8159,15.1413,7.7472,6.6863,,,,,,,,,,,,,,,,,,,0.4742,0.7194
2014/3/3,4.1455,3.7746,14.2267,6.625,5.316,15.2615,7.1181,11.8872,10.8786,7,18.6652,3.4001,4.6003,13.1574,9.7257,17.5473,4.5477,2.1123,11.3538,9.3023,8.8394,15.77,24.3204,8.1236,10.8234,9.7361,6.7832,18.1114,7.14,2.7772,9.3938,7.3838,3.9075,3.4468,6.5354,17.7925,10.169,12.1072,,,,,10.1337,5.377,12.4368,5.5669,6.91,5.3891,6.2187,11.9634,15.1314,5.4989,5.6558,9.6483,5.6837,5.5552,15.7117,10.5736,7.4106,7.1075,10.7977,24.8697,8.9631,6.3009,14.7545,14.8268,5.4281,12.0448,8.7258,4.8582,8.2538,5.156,9.1586,19.5032,5.6898,4.9175,9.253,4.8467,3.0036,11.0289,6.6233,3.3247,4.6085,4.5472,5.4337,7.9981,6.441,11.9341,4.153,17.1837,18.557,20.2626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5332,6.7432,7.8985,10.5,19.6655,15.6251,8.0058,8.8653,6.3152,9.6221,4.563,16.1011,5.661,14.5742,7.2681,11.9301,15.1341,7.8211,6.8317,,,,,,,,,,,,,,,,,,,0.4885,0.7205
2014/3/4,4.2241,3.7898,13.9243,6.5652,5.4073,15.4528,6.9059,11.5236,10.4501,6.98,18.5237,3.3592,4.6399,13.2113,9.9031,17.3343,4.4964,2.1123,11.3843,9.3522,8.2432,15.38,24.4361,8.0744,10.7562,10.0313,6.7832,16.9617,7.1,2.7772,9.1398,7.2845,3.889,3.4712,6.22,17.7925,9.8522,12.5547,,,,,10.3385,5.377,12.0789,5.6736,6.5828,5.9283,6.2187,11.7068,14.5887,5.3732,5.6558,9.8834,5.5632,5.2275,16.5115,10.4821,7.1201,6.745,11.3052,25.6384,8.9631,6.2289,14.3298,14.3745,5.6593,11.5375,9.3286,4.7157,8.2043,5.2777,10.0745,19.3872,5.6898,4.7562,9.3761,4.6017,2.8475,10.8377,6.6233,3.2908,4.5744,4.4192,5.6181,7.5584,6.26,11.2276,4.0561,17.0912,18.2131,19.5872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2484,7.2128,7.7015,10.67,20.4021,15.6025,7.7412,8.3652,6.1597,9.2478,4.6527,15.0917,5.5048,14.1718,7.1892,11.7938,14.9677,7.9688,7.2496,,,,,,,,,,,,,,,,,,,0.4866,0.7247
2014/3/5,4.175,3.7519,13.9293,6.4258,5.3769,15.1104,7.1333,11.4862,10.243,6.86,18.2934,3.3878,4.5014,13.0855,9.5582,17.3408,4.4994,2.1123,11.1709,9.1727,8.1953,15.65,23.742,8.0842,10.7274,9.8607,6.7832,17.09,7.1,2.7772,8.903,7.096,3.8706,3.4535,6.3252,17.7925,9.9098,12.5712,,,,,10.1825,5.9156,12.7947,5.9035,6.4452,6.5226,6.2187,12.4395,15.3255,5.5458,5.6558,9.8436,5.6559,5.4717,16.5115,10.1458,6.998,6.5792,11.1916,27.6166,8.9631,6.4324,14.8979,14.7966,5.5112,11.6583,9.2059,5.0408,8.1572,5.2894,10.6489,19.7518,5.6898,4.7898,10.0113,4.5342,2.744,10.8661,6.6233,3.3213,4.6085,4.4514,5.462,7.346,6.3717,10.8169,4.0647,17.5536,16.9215,19.4048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9771,7.2198,8.066,10.93,20.8272,15.377,7.9349,8.4472,6.0529,8.9721,4.6129,15.1499,5.501,14.2013,7.4259,12.0223,14.9822,7.8673,7.4858,,,,,,,,,,,,,,,,,,,0.4828,0.7275
2014/3/6,4.2536,3.767,14.5539,6.3162,5.3921,15.6743,7.0651,11.2562,10.2978,6.9,17.4379,3.3014,4.5707,13.2242,9.8144,17.3472,4.4058,2.1123,10.7103,9.2326,8.3323,16.18,24.1019,8.0202,10.7338,9.9263,6.7832,17.227,7.26,2.7772,8.6712,7.1456,3.8521,3.4446,6.4502,17.7925,10.1434,13.4248,,,,,10.5661,6.5085,13.3091,5.8443,6.1823,6.5226,6.2187,12.6257,15.7268,5.5951,5.6558,9.5048,5.846,5.4897,16.0091,10.1829,7.031,6.3887,10.9179,29.2784,8.9631,6.3541,16.3871,14.6509,5.4362,11.9772,8.9101,5.1102,8.3207,5.1717,9.5835,20.8885,5.6898,4.689,10.028,4.4448,2.7851,10.682,6.6233,3.3416,4.577,4.3328,5.6546,7.8713,7.009,11.1359,4.4717,18.5488,17.3199,20.7754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0043,7.0796,7.8361,10.72,20.5652,15.5349,8.0767,8.1307,6.0432,9.1296,4.7424,14.5482,5.482,13.7204,7.2287,11.6279,14.7942,8.1535,7.4131,,,,,,,,,,,,,,,,,,,0.4799,0.7177
2014/3/7,4.1946,3.7291,14.9901,6.1867,5.3693,15.4478,6.8983,11.283,9.986,6.83,17.4215,3.1993,4.8378,12.8672,9.9918,17.4892,4.2789,2.1123,11.1777,9.1727,8.3392,17.8,23.9991,8.2861,10.7274,9.5327,6.7832,17.2624,7.12,2.7772,8.8192,7.0314,3.8397,3.4335,6.6775,17.7925,10.4889,13.1969,,,,,10.3873,7.1602,13.2107,5.7068,6.0814,6.5226,6.2187,11.922,15.9044,5.5433,5.6558,9.4371,5.6605,5.4536,15.7183,9.9159,7.0145,6.3334,10.7843,28.3401,8.9631,6.5075,15.7142,15.2289,5.568,11.7694,8.8417,5.3586,8.6674,5.0108,8.9038,20.4875,5.6898,4.6397,9.9648,4.336,2.7752,10.5546,6.6233,3.2976,4.5037,4.3952,5.3132,7.4086,6.6441,10.4587,4.2711,17.1396,16.0926,19.4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7421,6.7922,8.1645,11.34,19.7644,15.2267,7.9208,8.4003,5.9946,9.0016,4.6726,14.4317,5.501,13.4456,7.0018,11.2446,14.7436,7.7472,7.2405,,,,,,,,,,,,,,,,,,,0.4742,0.7051
2014/3/10,4.1455,3.5245,14.8364,5.828,5.5366,14.6522,6.7239,11.3899,8.9981,6.54,17.3063,3.2197,4.9466,12.035,9.1345,17.1406,3.9921,2.1123,10.0599,8.8836,7.8184,19.58,22.3023,8.1187,10.1574,9.1062,6.7832,17.7753,6.75,2.7772,8.6293,6.4012,3.8089,3.1936,6.3877,17.7925,9.8394,12.7618,,,,,9.9744,7.8754,12.0163,5.3962,6.0539,5.8696,6.2187,11.061,14.6742,5.1391,5.6558,8.644,5.234,5.2111,14.9317,9.6315,6.3147,6.0079,9.9696,26.0058,8.9631,6.1663,15.0248,14.7866,5.2333,10.9529,8.5325,4.8217,8.6154,4.8068,8.1556,19.8843,5.6898,4.5321,8.967,4.2383,2.8081,9.9104,6.6233,3.0603,4.3466,4.1402,5.1197,7.015,6.9571,9.8133,3.9975,16.2104,15.9318,18.5864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7014,6.5539,7.8493,10.81,18.8399,14.9486,7.2308,7.6463,5.8391,8.716,4.4833,13.4515,5.3753,12.7291,6.3411,10.7802,13.8759,7.4148,6.8499,,,,,,,,,,,,,,,,,,,0.4609,0.6752
