ÈÕÆÚ,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH
2016/1/20,11.438,16.06,10.13,9.6675,8.67,8.7416,18.4097,15.8746,30.7779,5.3914,,,12.3832,33.52,7.6561,16.795,11.253,11.3005,6.3185,7.011,9.6262,,10.4696,3.6489
2016/1/21,11.438,15.01,9.92,8.7766,8.39,8.1257,18.8987,14.2858,27.7001,5.1122,,,11.8978,31.86,6.9983,16.3112,10.7619,10.6406,6.0634,6.6118,9.1886,,9.4351,3.5063
2016/1/22,11.438,15.27,10.2,8.9381,8.59,8.4038,19.4674,14.2858,27.8114,5.2111,,,12.0464,32.24,7.2431,16.3507,11.0145,10.6851,6.1026,6.7579,10.1035,,9.299,3.5444
2016/1/25,11.438,15.9,10.3,8.8451,8.61,8.5528,19.5872,14.084,28.6666,5.2925,,,12.3237,33.04,7.5184,16.3507,11.0846,10.8927,6.3087,6.8163,10.1035,,9.4569,3.5539
2016/1/26,11.438,14.93,9.28,8.1941,7.75,7.6985,18.1503,12.6743,27.7604,4.9086,,,11.5907,30.72,7.0213,16.1335,9.9762,10.0326,5.7494,6.456,10.1035,,8.5096,3.2308
2016/1/27,11.438,15.99,9.28,8.2528,7.59,7.7283,16.7633,12.0948,27.1161,4.9028,,,11.9968,31.29,7.2584,15.4621,9.6184,10.3885,5.6415,6.3781,10.1035,,8.1557,3.1168
2016/1/28,11.438,14.39,9.28,7.6263,7.12,7.2615,15.087,10.8869,25.0998,4.7225,,,11.0359,28.16,6.5318,14.4648,9.2325,9.4838,5.2981,6.0373,10.1035,,8.0577,2.9077
2016/1/29,11.438,14.75,9.28,7.8808,7.52,7.5694,14.9972,11.9743,27.1161,4.897,,,11.3529,28.98,6.6847,14.8993,9.7236,10.1809,5.4943,6.2028,10.1035,,8.4007,3.0407
2016/2/1,11.438,14.23,9.28,7.6948,7.26,7.4502,15.2666,11.7204,28.5067,4.8447,,,11.0557,27.63,6.3176,13.7144,10.0183,10.2254,5.3864,6.0081,10.1035,,7.8617,2.9457
2016/2/2,11.438,14.68,9.28,8.0962,7.54,7.6787,15.9451,12.0459,29.7814,5.0017,,,11.3232,28.31,6.4629,14.1192,11.0215,10.5294,5.5336,6.1931,10.1035,,8.1829,3.0122
2016/2/3,11.438,14.57,9.28,8.3556,7.5,7.6191,15.9152,12.7166,32.6691,5.0889,,,11.2043,28.11,6.6924,14.3661,11.1688,10.6406,5.7592,6.1833,10.1035,,8.4933,3.0407
2016/2/4,11.438,15.37,9.28,8.527,7.8,7.927,16.903,13.9896,35.937,5.6007,,,11.5609,30.92,6.9677,14.9388,11.4214,11.1596,6.2302,6.5826,10.1035,,9.3426,3.1928
2016/2/5,11.438,14.86,9.28,8.3507,8.02,7.8674,16.8631,13.9668,32.4466,5.781,,,11.2836,30.23,6.7536,14.6919,11.1758,10.863,6.0143,6.4073,10.1035,,8.8744,3.1072
2016/2/15,11.438,15.26,9.28,8.3752,8.4,8.6522,18.2501,14.5756,34.2544,6.3568,,,11.6006,31.55,7.0595,15.2251,11.9055,11.3673,6.4068,6.6313,10.1035,,9.1303,3.2308
2016/2/16,11.438,15.73,9.28,8.7815,8.56,8.831,18.4596,14.8523,35.1698,6.3801,,,11.868,32.24,7.2278,15.5805,12.0107,11.5304,6.4755,6.7384,10.1035,,9.348,3.2783
2016/2/17,11.438,15.86,10.21,8.9479,8.49,9.3574,18.7191,14.7254,34.8338,6.1998,,,11.878,32.27,7.2507,15.6003,11.8704,11.7158,6.4657,6.6994,10.1035,,9.3045,3.2593
2016/2/18,11.438,15.85,10.49,9.1046,8.97,9.2184,18.5894,14.5137,35.1119,5.973,,,11.8086,32,7.2813,15.8274,11.7371,11.7009,6.3185,6.8163,10.1035,,9.3916,3.4113
2016/2/19,11.438,15.71,10.45,9.0703,9,9.1091,18.729,14.5203,34.9265,6.0486,,,11.7095,31.61,7.2507,15.5213,11.695,11.4637,6.2694,6.7579,10.1035,,9.3045,3.3353
2016/2/22,11.438,17.28,11.05,9.2661,9.07,9.5958,19.0284,15.2495,35.4132,6.1242,,,12.4228,34.77,7.9773,16.015,12.1159,12.613,6.5049,6.9331,10.1035,,9.4297,3.4398
2016/2/23,11.438,17.65,11.32,9.2661,8.92,9.3078,18.769,14.5821,33.2601,6.3103,,,12.3436,38.25,8.2527,16.015,11.9897,13.5399,6.6128,7.0792,10.1035,,9.8435,3.4398
2016/2/24,11.438,17.46,11.56,9.2171,9.13,9.2283,18.7989,14.5463,33.2578,6.4382,,,12.3436,39.11,8.0309,16.0446,12.4667,13.1024,6.5834,7.0987,10.1035,,9.6257,3.4018
2016/2/25,11.4665,15.71,11.2,8.2969,8.22,8.3045,17.4119,13.2473,29.932,5.7927,,,11.1944,36.75,7.2278,14.5241,11.2179,11.9975,5.926,6.6215,10.1035,,8.662,3.0977
2016/2/26,10.3235,16.45,11.81,8.0668,8.28,8.8111,17.4319,12.9803,29.0745,5.7694,,,11.4916,39.01,7.5184,14.7215,11.253,13.1988,5.926,6.7773,10.1035,,8.4824,3.1548
2016/2/29,9.2947,15.82,11.1,7.4452,7.53,8.374,16.3143,11.6813,27.67,5.3507,,,11.026,35.61,6.8454,13.7046,10.4392,13.0431,5.926,6.3878,10.1035,,7.6875,3.0597
2016/3/1,9.0303,16.49,11.96,7.6655,7.73,8.8012,16.5139,12.0525,29.049,5.6356,,,11.3529,36.45,7.0289,14.1291,10.811,13.5695,5.926,6.7481,10.1035,,8.4552,3.1643
2016/3/2,9.9305,18.14,13.16,8.0766,8.25,9.6853,17.9507,12.6873,30.72,6.0253,,,12.4922,40.1,7.7326,15.541,11.6319,14.5557,5.926,7.3421,10.1035,,9.2392,3.3543
2016/3/3,10.9236,17.7,13.51,8.527,8.6,9.6256,18.4497,12.6027,29.6423,6.6302,,,12.3138,40.47,7.7479,15.9261,11.8774,14.2146,5.926,7.4784,10.1035,,9.4025,3.3828
2016/3/4,11.788,17.92,13.15,7.9592,8.45,9.6952,17.9108,11.7041,27.1277,7.0315,,,12.6011,39.36,7.7555,16.2124,11.8353,13.5102,5.926,7.3908,10.1035,,10.3444,3.3258
2016/3/7,11.7595,18.5,14.11,8.1501,8.73,10.0727,19.1282,11.9971,27.4661,7.7352,,,13.3738,40.85,8.1609,16.6271,12.2843,13.9106,5.926,7.8679,10.1035,,10.8779,3.5158
2016/3/8,11.588,18.06,13.62,8.9675,9,9.7846,18.8588,12.7264,28.6874,7.7701,,,12.9875,40.54,8.4668,16.4593,12.6772,13.525,5.926,7.6927,10.1035,,10.4696,3.4398
2016/3/9,10.4306,16.65,12.26,8.5808,8.44,8.9601,17.6813,12.212,27.4661,7.2525,,,12.1157,36.53,7.6408,15.0474,11.5547,12.2645,5.926,7.1084,10.1035,,9.6366,3.2593
2016/3/10,9.7948,16.24,11.73,8.2773,8.08,8.821,17.5915,12.391,27.2969,7.1245,,,11.9473,35.17,7.572,14.7117,11.1548,12.3905,5.926,6.9818,10.1035,,9.8598,3.2118
2016/3/11,9.5876,15.99,11.8,8.0277,8.06,8.672,17.362,12.1046,26.977,7.1652,,,11.8086,35.58,7.3425,14.8993,11.1899,12.3905,5.926,7.05,10.1035,,9.8271,3.2118
2016/3/14,9.9234,16.32,12.13,8.4095,8.28,8.9104,18.3199,13.0357,29.4105,7.7352,,,12.1355,36.21,7.5949,15.5015,11.5196,12.6427,5.926,7.2058,10.1035,,10.1538,3.2783
2016/3/15,9.5876,16.05,11.5,8.2675,8.17,8.5727,18.2102,13.1333,30.2588,7.2757,,,12.5516,34.99,7.3808,15.0474,11.5687,12.2126,5.926,7.0695,10.1035,,9.7945,3.2118
2016/3/16,9.3661,15.58,11.65,8.1696,8.03,8.4336,17.5816,13.4133,29.9088,7.4269,,,12.2445,34.01,7.1284,14.8005,11.267,11.9975,5.926,6.9526,10.1035,,9.6584,3.1738
2016/3/17,9.7305,16.02,12.03,8.5906,8.28,8.7515,18.4297,14.7547,32.9009,7.5782,,,12.4922,35.16,7.3578,15.3238,11.709,12.398,5.926,7.1084,10.1035,,10.1701,3.2308
2016/3/18,10.1448,16.69,12.51,9.0116,8.62,9.129,19.0883,14.9728,34.2752,7.9387,,,12.7101,38.22,7.7861,15.9755,12.137,13.1469,5.926,7.6245,10.1035,,11.1882,3.3353
2016/3/21,10.7735,17.23,12.75,9.3248,8.9,9.4071,19.4375,15.243,34.5325,7.9736,,,13.0172,38.71,8.0615,16.479,12.4948,13.5176,5.926,7.7219,10.1035,,12.0485,3.3828
2016/3/22,10.4592,16.92,12.48,9.1633,8.71,9.3177,19.6171,15.243,34.6901,8.0551,,,12.7497,38.03,7.9008,16.7357,12.4106,13.2729,5.926,7.5466,10.1035,,11.9668,3.3258
2016/3/23,10.8664,18.05,12.62,9.3493,9.43,9.576,19.7468,14.8002,33.7329,7.7468,,,13.0865,41.83,8.3445,16.5185,12.5509,14.1924,5.926,7.644,10.1035,,11.7272,3.4113
2016/3/24,10.2377,17.2,12.22,9.5206,9.11,9.0296,19.0583,15.1584,33.8372,7.2118,,,12.5219,40.73,7.8932,15.9261,12.0317,13.6956,5.926,7.3324,10.1035,,11.3352,3.2973
2016/3/25,10.1877,17.37,12.13,9.7605,9.05,9.119,19.3078,14.8784,33.1442,7.1129,,,12.5417,39.99,7.962,16.3507,12.2001,13.9106,6.5147,7.4103,10.1035,,11.1447,3.2878
2016/3/28,10.5806,17.5,11.96,9.3934,9.17,9.3674,18.9585,15.5263,35.492,7.2234,,,12.4723,41.49,8.2144,16.0545,12.0317,14.0738,6.5932,7.2642,10.1035,,11.4006,3.3068
2016/3/29,11.638,17.47,11.9,9.3004,8.91,9.9038,19.4275,15.1746,34.303,7.078,,,12.3337,41.55,8.0156,15.4324,11.9476,14.4519,6.3381,7.2155,10.1035,,10.8942,3.2783
2016/3/30,11.8595,17.74,12.2,9.7507,9.2,9.9336,20.106,16.6918,37.7331,7.2815,,,12.6308,42.93,8.2144,16.0643,12.3475,14.4,6.9758,7.4103,10.1035,,11.7,3.3353
2016/3/31,11.6237,17.53,12.06,10.7248,9.08,9.6554,19.1581,16.682,38.8896,7.3048,,,12.5615,42.32,8.0156,16.4198,12.4527,14.1627,6.9955,7.6537,10.1035,,11.4877,3.4018
2016/4/1,12.7882,18.24,12.48,10.808,8.97,9.8343,18.9685,17.0564,38.8896,7.6654,,,12.8587,45.58,8.245,16.5975,12.7052,14.8598,6.9464,7.6148,10.1035,,11.6946,3.3638
2016/4/5,13.2312,18.32,12.55,11.3562,9.13,10.0031,18.5794,17.4894,39.1237,7.6131,,,12.9875,46.35,8.3215,16.8246,12.8666,15.0748,7.0936,7.7024,10.1035,,12.4405,3.4208
2016/4/6,13.2312,17.89,12.23,11.4835,9.1,9.8144,18.2002,18.3359,40.9407,7.5026,,,12.829,45.41,8.1685,16.637,12.7403,14.7708,7.0543,7.5661,10.1035,,12.1301,3.4113
2016/4/7,12.7596,17.18,11.9,11.3562,8.88,9.7449,17.5516,18.8828,39.9789,7.2525,,,12.5912,42.91,7.8473,16.1137,12.6,14.3036,6.8483,7.4395,10.1035,,11.7109,3.3353
2016/4/8,12.2238,17.18,11.4,11.7331,8.82,9.417,17.7412,19.1172,38.7042,7.4502,,,12.4129,40.48,7.6255,15.7681,12.0317,13.6808,6.8777,7.2934,10.1035,,11.7109,3.2783
2016/4/11,12.8239,16.32,11.77,11.8457,9.03,9.7349,17.9607,19.3191,39.1468,7.7119,,,12.8389,44.53,8.0768,16.2322,12.2633,15.0525,6.9562,7.4492,10.1035,,11.7164,3.3353
2016/4/12,12.3381,16.54,11.55,11.9926,8.87,9.5362,17.5217,17.8378,37.2673,8.4854,,,12.7794,45.15,7.8626,16.173,12.2492,15.06,6.8385,7.5271,10.1035,,11.5639,3.2973
2016/4/13,12.7525,16.9,12.71,12.345,9.22,10.4899,18.4297,17.9224,37.3901,8.4854,,,13.3441,49.11,8.6504,17.1504,13.035,15.6977,7.0543,7.8485,10.1035,,12.435,3.4208
2016/4/14,12.6311,16.44,12.43,12.3646,9.2,10.3806,18.1603,18.1503,38.0553,8.4854,,,13.2748,50.44,8.4209,17.0122,12.9227,15.9943,7.0543,7.7803,10.1035,,12.1356,3.3923
2016/4/15,12.431,16.64,12.47,12.5065,9.34,10.5097,17.9108,18.0624,37.8559,8.4854,,,13.4729,51.33,9.1093,17.2788,13.0701,15.9127,6.9857,7.7511,10.1035,,11.9341,3.3638
2016/4/18,12.0381,16.32,12.09,12.4478,9.01,10.1323,16.933,19.0456,40.2547,8.4854,,,13.0469,52.23,9.247,16.6765,12.8105,15.5494,6.8189,7.5077,10.1035,,11.4332,3.3163
2016/4/19,12.2953,16.5,12.16,12.2863,8.95,10.2515,16.8831,19.3061,40.5606,8.4854,,,13.5125,55.44,9.53,16.9431,12.9999,16.8915,6.9072,7.5758,10.1035,,11.5204,3.3163
2016/4/20,12.5739,15.89,11.68,11.601,8.43,10.6091,16.1347,19.9084,40.2547,9.131,,,14.1862,54.61,10.486,16.015,12.3264,16.8396,6.5147,7.2739,10.1035,,10.7799,3.1833
2016/4/21,13.2312,16.3,12.13,11.5276,8.49,11.672,16.3742,18.1178,36.3356,9.7649,,,14.4437,54.46,11.0673,16.2914,12.9648,17.2326,6.6717,7.4103,10.1035,,10.8507,3.2213
2016/4/22,12.5025,15.49,11.91,11.5031,8.47,11.0164,16.1048,19.3354,39.7263,8.7879,,,13.7701,53.07,10.6237,16.1137,12.6632,16.3502,6.5736,7.3226,10.1035,,10.5839,3.1833
2016/4/25,12.5096,14.9,12.15,11.738,8.38,11.364,15.7356,18.8275,38.2175,8.8751,,,13.6116,52.04,10.3789,16.5876,12.4457,16.6764,6.4362,7.4298,10.1035,,10.6003,3.1833
2016/4/26,12.3596,14.4,12.09,11.8213,8.44,11.6124,15.9152,19.2735,37.9625,8.6716,,,13.6017,52.31,10.6849,16.6568,12.5649,16.6616,6.4362,7.4492,10.1035,,10.6928,3.1833
2016/4/27,11.8738,14.51,11.88,11.6206,8.35,11.1157,15.6458,19.3875,37.7725,9.1601,,,13.2451,51.17,10.1877,16.8147,12.8315,16.5133,6.4755,7.3908,10.1035,,10.72,3.2023
2016/4/28,11.5023,14.18,11.55,11.5031,8.24,10.9269,15.3664,19.8595,37.6613,8.8228,,,13.1559,51.73,10.1495,16.094,12.586,16.4911,6.3675,7.3519,10.1035,,10.4369,3.2023
2016/4/29,11.5808,14.44,11.49,11.5227,8.27,10.917,15.3564,20.26,36.7041,9.0438,,,13.3045,56.59,10.4707,15.8965,12.7193,17.5143,6.4068,7.4492,10.1035,,10.6057,3.2023
2016/5/3,11.8595,14.85,11.84,11.9338,8.53,11.2051,15.8553,21.6436,38.9846,9.4102,,,13.7404,58.18,11.5186,16.874,13.1963,17.7887,6.6324,7.6829,11.1178,,11.1991,3.2023
2016/5/4,11.6451,14.85,11.7,12.4282,8.43,11.0263,15.7057,21.7022,40.7877,9.1543,,,13.5621,57.05,11.5339,16.6765,13.3296,17.4921,6.5441,7.605,11.5753,,11.7218,3.2023
2016/5/5,11.7737,14.94,11.86,12.4086,8.51,11.3243,16.1148,22.565,42.3104,9.1659,,,13.7404,57.66,11.8933,16.8641,13.4349,17.5588,6.5834,7.5758,11.3764,,12.6691,3.2023
2016/5/6,11.6451,14.66,11.23,11.5912,8.13,10.7283,15.0671,22.0083,40.7205,8.7879,,,13.255,57.67,11.8092,16.094,12.6,17.2177,6.2596,7.3129,10.5709,,12.7181,3.2023
2016/5/9,10.4806,13.93,10.37,11.6499,7.61,9.6554,13.9695,21.5102,40.4609,7.9969,,,12.1454,51.9,11.1744,15.8175,11.9967,15.4975,5.9162,6.9818,9.6759,,13.2081,3.2023
2016/5/10,10.1734,13.23,10.24,11.601,7.68,9.268,13.8697,20.3511,39.0889,7.8282,,,11.9572,50.33,10.8226,15.4719,11.9125,15.0303,5.9457,6.9234,9.6759,,13.4313,3.2023
2016/5/11,9.9662,12.97,10.18,11.2534,7.64,9.2184,13.6502,20.2893,38.1758,8.09,,,12.0166,52.1,10.8531,15.1461,11.8493,15.5864,5.9162,6.9234,9.9742,,13.2136,3.2023
2016/5/12,10.3949,13.37,10.24,10.8178,7.5,9.566,13.72,22.0669,41.9929,8.026,,,12.4822,57.31,11.9392,15.2745,11.8914,17.0101,5.9064,6.9234,10.551,,13.9486,3.2023
2016/5/13,10.0734,13.55,10.09,10.6709,7.55,9.3475,13.69,22.4706,43.2653,8.2354,,,12.2445,56.52,13.0712,15.0079,11.8493,16.7728,5.8475,7.2642,11.6051,,15.3423,3.2023
2016/5/16,10.3163,14.23,10.39,10.9402,7.88,9.6853,14.08,22.9394,44.431,8.8053,,,12.7497,60.37,13.5989,15.2547,12.2843,17.4179,6.034,7.4492,12.0327,,16.8776,3.2023
2016/5/17,10.6878,14.26,10.37,10.9157,7.79,9.6952,13.96,22.9394,43.8029,8.7123,,,13.0766,58.7,12.8341,15.3238,12.0949,17.2177,5.9751,7.3226,11.3764,,16.992,3.2023
2016/5/18,10.1163,14.33,10.08,11.087,7.54,9.1786,13.39,22.0734,42.6441,8.404,,,12.611,59.55,12.6735,14.8005,11.6599,16.5578,5.769,7.05,10.9488,,16.698,3.2023
2016/5/19,10.202,14.9,10.18,11.0381,7.68,9.3177,13.78,22.8808,45.657,8.4389,,,13.5224,61.91,13.9431,14.8696,11.8423,17.2029,5.8083,7.3226,12.0426,,18.1516,3.2023
2016/5/20,10.2877,15,10.35,10.8472,7.82,9.4866,14.08,22.399,43.8261,8.2761,,,13.4729,59.39,13.6831,14.9684,12.3264,16.9508,5.8477,8.053,12.9774,,17.3731,3.2023
2016/5/23,10.3663,14.87,10.34,11.0136,7.88,9.4369,13.99,22.9036,45.1935,8.3051,,,13.4927,59.28,14.0731,15.235,12.3685,16.7877,5.9363,7.9264,12.6791,,17.6562,3.2023
2016/5/24,10.1306,14.82,10.14,12.1149,7.99,9.268,13.75,22.2101,44.8806,8.0492,,,13.1262,59.9,13.4766,15.5608,12.4457,16.8247,5.8181,8.0724,13.2956,,18.6144,3.2023
2016/5/25,10.0448,14.6,10.16,11.9094,7.9,9.0992,13.62,21.2106,42.1806,7.8166,,,12.72,58.01,12.7729,15.3831,12.4457,16.6913,5.8083,8.1698,13.2559,,18.3204,3.2023
2016/5/26,10.2377,15,10.31,12.2667,7.94,9.2482,13.56,21.2367,42.0879,8.1132,,,13.4333,61.05,13.8055,16.0446,12.5088,17.4921,5.8575,8.3646,13.3354,,18.1516,3.5254
2016/5/27,10.1734,15.16,10.22,12.1247,7.95,9.1886,14.23,20.0549,38.6475,8.09,,,13.2451,60.73,13.6295,15.936,12.7544,17.937,5.8181,7.9556,12.9178,,16.8668,3.6489
2016/5/30,10.052,15.26,10.37,11.8066,8.08,9.0992,14.13,19.9507,37.6683,7.8282,,,13.5423,61,13.4154,15.6102,12.8105,18.0705,5.7394,7.79,12.4305,,16.1318,3.5063
2016/5/31,10.9093,16.02,10.9,12.3205,8.38,10.0131,14.74,20.8362,39.2562,8.1365,,,14.8994,67.1,14.7539,16.3309,13.3016,19.8797,5.956,8.1406,13.1365,,17.0845,3.6679
2016/6/1,11.0164,16.13,11.04,12.8394,8.56,10.2217,15.19,21.3669,40.253,8.3633,,,14.7806,67.86,15.1822,16.9036,14.6345,21.6964,6.1036,8.4717,13.4945,,17.8685,4.0385
2016/6/2,11.0665,15.98,11.14,14.1121,9.42,10.3707,15.68,21.2367,39.609,8.4157,,,14.9292,67.12,15.2969,17.259,14.7748,21.6149,6.1135,8.3938,13.594,,17.8195,4.3045
2016/6/3,11.2665,15.97,11.15,14.7093,9.22,10.2713,15.47,21.5297,39.4326,8.4157,,,14.7806,67,15.098,17.1603,14.5363,22.082,6.1233,8.2574,13.2559,,16.0501,4.2285
2016/6/6,11.2951,15.73,11.15,14.4498,9.22,10.4303,15.42,21.7576,39.759,8.6832,,,14.6617,67.03,15.2587,17.4072,14.5433,22.779,6.1725,8.384,13.3155,,16.4802,4.238
2016/6/7,10.995,15.3,11.15,15.3505,9.07,10.3011,15.91,21.4874,38.9209,8.5552,,,14.5626,67.61,14.9527,17.2097,14.4241,22.2267,6.2907,8.238,13.3155,,16.9702,4.2665
2016/6/8,10.8879,14.54,11.15,15.2134,9.18,10.1223,15.68,22.8092,41.1969,8.9275,,,13.9286,64,14.3485,17.1504,14.2487,21.7714,6.1233,8.1309,12.8183,,17.1444,4.162
2016/6/13,10.2306,13.81,11.15,13.7058,9.16,9.7151,14.79,21.2269,38.4181,9.1485,,,13.3937,61.5,13.9202,16.4988,13.6804,20.2712,6.0446,7.7121,11.5454,,18.3585,4.029
2016/6/14,10.3663,13.6,11.15,14.254,9.35,9.7747,14.93,20.9339,37.2007,8.8635,,,13.572,60.55,13.8513,17.7725,14.2346,20.1369,5.956,7.6537,11.3465,,18.6471,3.991
2016/6/15,10.745,13.99,11.15,15.468,9.88,10.1819,16.24,22.2622,39.2121,9.3927,,,13.988,63.31,14.4632,18.4538,15.6588,21.3833,6.3596,7.8679,11.9333,,20.5145,4.219
2016/6/16,10.9807,13.79,11.15,15.605,10.01,10.2217,17.05,22.8287,40.3942,10.3349,,,13.78,63.56,14.4785,18.8586,17.2233,21.3833,6.9995,7.9556,12.2515,,22.567,4.4091
2016/6/17,11.2522,13.98,11.15,15.561,10.12,10.7183,17.19,22.578,39.6708,10.3291,,,13.8791,62.34,14.272,19.7077,18.9491,22.1148,7.2653,7.9751,12.4006,,22.9318,4.276
2016/6/20,11.0307,13.49,11.15,15.6638,9.76,10.5296,17.27,23.278,40.0589,10.1895,,,13.6611,61.51,14.3026,19.6287,19.363,21.5998,7.1176,7.8095,12.0824,,22.5017,4.2095
2016/6/21,10.8236,13.26,10.9,15.9966,9.95,10.1422,18.26,22.3111,39.6531,9.8638,,,13.6116,61.7,14.1726,20.0928,20.4785,21.3609,7.0782,7.6829,11.7543,,20.3512,4.086
2016/6/22,10.9664,13.43,11.23,16.1533,10.2,10.3607,18.3,22.4608,39.3003,9.7763,,,13.8002,62.99,14.2491,20.0533,19.8752,21.6296,6.9995,7.8387,11.9333,,21.0698,4.143
2016/6/23,10.7021,13.22,11.05,15.419,10.36,10.1025,17.4,21.7674,38.5063,9.858,,,13.3336,57.09,12.8264,19.2733,20.0085,20.1145,6.7829,7.7608,11.446,,20.1497,4.0385
2016/6/24,10.4735,12.95,10.73,15.0274,9.97,9.8939,17.27,21.0105,37.5977,10.7505,,,13.006,55.4,12.2987,19.3325,19.0098,20.107,7.0586,7.6245,11.2173,,20.5091,3.9339
2016/6/27,10.6449,13.09,11.2,15.2477,10.41,10.1621,17.96,21.1736,38.0476,10.4705,,,13.2343,55.95,12.3446,20.7346,20.9087,20.4131,7.0389,7.7998,11.5454,,20.7976,4.0005
2016/6/28,10.8378,13,11.26,15.2428,11.09,10.1819,17.51,20.7495,37.536,10.5696,,,13.2939,55.98,12.4211,20.4186,20.7118,20.2265,7.0487,7.8095,11.5753,,20.3348,3.991
2016/6/29,11.0164,13.43,11.58,15.6638,10.85,10.5892,16.91,22.446,38.7181,11.1063,,,13.4726,59.17,13.1018,20.4285,22.7865,22.2491,7.4917,7.9361,11.7642,,21.0971,4.029
2016/6/30,10.8236,13.18,11.56,15.605,10.95,10.3806,17.18,21.8261,37.6595,10.8496,,,13.2145,57.26,12.5282,19.8657,21.0142,22.1745,7.285,7.9361,11.4261,,20.2532,3.9435
2016/7/1,10.8736,13.24,12.08,15.6589,11.32,10.4899,17.31,21.8326,37.633,11.5438,,,13.2045,59.13,12.5588,19.8657,20.7469,22.3835,7.4622,7.9751,11.4858,,20.2423,3.9435
2016/7/4,11.4308,13.56,12.94,15.6687,11.8,10.9866,18.16,22.2828,37.783,12.6987,,,13.6215,63.98,12.9182,20.7049,21.5205,23.1224,8.0627,8.4132,12.1222,,20.7541,4.067
2016/7/5,11.738,13.65,12.81,15.6148,11.83,11.2548,18.05,22.6221,38.4093,13.9703,,,13.7307,63.33,12.8341,21.712,21.619,22.9805,7.9643,8.423,12.331,,21.0208,4.086
2016/7/6,12.2738,13.71,13.16,15.561,11.75,11.3839,18.2,22.335,38.224,15.3703,,,13.8399,62.95,12.6888,21.5244,22.1183,23.1298,8.2005,8.5398,12.7288,,22.567,4.257
2016/7/7,12.381,13.95,13.25,16.2463,11.9,11.672,18.8,24.5666,40.5882,15.7786,,,14.1477,63.75,13.2777,21.8799,24.3337,23.4284,8.3285,8.6664,12.9476,,24.8265,4.5136
2016/7/8,11.9952,13.9,12.96,15.3456,11.51,11.4137,17.85,24.3969,39.1856,15.487,,,14.1974,61.92,12.9182,22.058,23.4897,22.7492,7.9938,8.4425,12.5697,,23.4273,4.295
2016/7/11,12.0095,14.14,13.17,15.3113,11.53,11.4435,17.96,24.3969,38.9209,15.8953,,,15.0214,62.31,13.0865,22.0778,24.0664,22.8984,8.2104,8.5496,13.236,,23.7322,4.3235
2016/7/12,12.5668,14.14,13.86,15.047,11.45,12.566,17.95,23.2942,38.2064,15.3236,,,15.1306,63.13,13.1324,21.4445,23.5108,23.1597,8.4368,8.8125,13.415,,23.4,4.3425
2016/7/13,12.6096,14.02,14.07,15.3701,11.38,12.4766,18.31,23.4443,39.1062,16.6244,,,14.8427,63.01,13.0253,21.296,23.0607,23.5179,8.8896,8.793,13.2956,,23.6015,4.352
2016/7/14,12.331,13.8,13.92,15.0421,11.23,12.1587,18.02,24.1881,39.362,15.7786,,,14.5746,61.48,12.6276,21.2663,22.899,22.988,8.6928,8.7735,13.2061,,22.9808,4.2471
2016/7/15,12.5239,13.54,13.82,15.1743,11.22,11.9998,17.32,25.2517,40.2089,16.2161,,,14.6243,61.14,12.3369,20.4747,22.2379,22.585,8.6534,8.5788,12.9277,,22.8012,4.1993
2016/7/18,12.874,13.75,13.54,15.2232,11.24,12.566,16.52,25.2517,39.6972,15.9536,,,14.6243,63.66,12.5282,20.5835,21.183,23.1373,8.4171,8.5593,12.8481,,21.4782,4.1898
2016/7/19,12.7382,13.73,13.3,15.3211,11.69,12.3177,16.75,24.9972,39.2473,15.7319,,,14.4754,63.28,12.3217,19.8809,21.408,22.988,8.2399,8.5009,12.7984,,21.7885,4.1516
2016/7/20,12.4239,13.75,13.37,15.605,11.37,11.9998,17,24.7101,39.0621,14.6178,,,14.5151,63.29,12.1534,19.8611,21.83,22.7716,8.1415,8.4814,13.0073,,23.2803,4.1516
2016/7/21,12.3739,13.68,13.46,17.0833,10.97,11.8607,16.99,25.2321,38.7269,14.6936,,,14.4456,62.05,12.2299,19.6929,21.0845,22.2342,8.2497,8.6956,13.5144,,23.6777,4.1325
2016/7/22,12.2024,13.32,13.24,16.6085,10.51,11.811,16.9,23.901,37.6242,14.4895,,,14.6044,60.4,12.2146,19.782,20.2968,21.749,8.171,8.4425,13.1962,,22.1805,4.0466
2016/7/25,12.2667,13.16,12.92,16.0015,10.53,11.7415,16.52,22.8048,36.0716,13.8362,,,14.386,59.29,12.1151,19.5247,19.7342,21.9282,7.8855,8.3256,13.4647,,20.3512,4.018
2016/7/26,12.4882,13.17,13.08,15.8351,10.65,12.0991,16.86,23.1311,36.398,14.3203,,,14.5151,59.97,12.2375,19.97,20.114,22.0327,8.0529,8.4522,13.3454,,20.5363,4.0753
2016/7/27,12.2453,12.51,12.35,14.254,10.01,11.5031,16.13,22.2437,34.5366,14.297,,,13.5222,53.97,11.0138,18.6637,18.7285,20.7862,7.5508,7.7024,12.0128,,18.7124,3.8939
