ÈÕÆÚ,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH
2015/10/15,12.87,5.9998,11.16,11.3552,14.1193,5.4488,6.1322,12.3072,5.2324,4.6899,13.0334,17.6465,12.8445,37.5102,,8.3248,13.2661,9.0156,10.2481,6.269,8.6137,17.23,18.808,,,,11.3453,,,,0.5824
2015/10/16,12.87,5.9998,11.2,11.3453,14.1193,5.456,6.7458,12.7713,5.2228,5.001,12.9509,17.1764,12.8445,37.3856,,8.4202,13.4959,9.4766,10.1165,6.4763,8.4443,17.42,18.7783,,,,11.6437,,,,0.5854
2015/10/19,12.87,5.9998,11.4,11.2856,14.5566,5.4536,6.933,12.8354,5.2709,4.891,12.7307,17.8462,12.9002,39.3541,,8.4739,13.386,9.279,9.9639,6.6019,8.4642,17.25,18.8575,,,,11.6372,,,,0.5695
2015/10/20,12.87,5.9998,11.38,11.4249,14.3428,5.6574,6.946,12.7762,5.3335,4.9631,13.0151,17.4984,12.7931,38.8458,,8.7899,13.7056,9.7483,10.0955,6.7338,9.2319,17.34,19.2339,,,,11.8773,,,,0.5923
2015/10/21,12.87,5.9998,10.86,11.0467,13.0213,5.106,7.6424,11.4976,5.6512,4.6557,11.7126,15.7466,11.5515,34.9637,,8.0207,12.3371,9.2626,9.0849,6.0617,8.3047,16.18,19.5013,,,,10.7291,,,,0.5506
2015/10/22,12.87,5.9998,11.41,11.9922,13.5655,5.3242,8.4083,12.1048,6.2144,4.8303,12.428,16.3391,12.7075,35.786,,8.289,12.9964,10.1271,9.6007,6.6082,8.5041,17.18,21.3633,,,,11.1507,,,,0.5685
2015/10/23,12.87,5.9998,11.79,12.1116,13.925,5.5136,8.1255,11.8925,6.3973,5.0579,12.7216,16.5774,13.9791,36.379,,8.462,13.326,10.6705,9.9902,7.2677,8.8032,18.07,22.1556,,,,11.6632,,,,0.5834
2015/10/26,12.87,5.9998,11.67,12.44,14.0222,5.6071,7.4944,12.5491,6.0315,5.0997,12.8316,16.8608,14.1075,35.8059,,8.462,13.4659,10.6952,10.3218,7.0604,8.8131,18.03,21.1949,,,,11.8578,,,,0.5824
2015/10/27,12.87,5.9998,11.6,12.1514,14.2068,5.7701,7.7033,12.2677,6.1614,5.0579,13.171,16.6611,15.422,35.8308,,8.462,13.7456,10.6869,10.2113,7.3494,9.6905,18.28,21.9872,,,,11.78,,,,0.6241
2015/10/28,12.87,5.9998,11.7,11.6438,14.1776,5.4512,7.0505,12.3467,5.7523,4.8227,13.281,16.3262,15.4905,35.3674,,8.462,13.2761,10.3905,9.9428,6.8783,9.2119,17.68,22.7003,,,,12.0783,,,,0.5993
2015/10/29,12.87,5.9998,12.09,11.7235,14.0416,5.4464,7.1854,12.5294,5.8148,4.8872,13.3911,16.3327,16.3682,35.5816,,8.462,13.4159,10.5634,9.9007,6.8092,9.4911,17.67,21.9972,,,,12.1043,,,,0.6112
2015/10/30,12.87,5.9998,12.17,11.4946,13.7598,5.4992,7.0418,12.4899,5.8293,5.0238,13.1068,16.4486,16.8862,36.678,,8.6409,13.2961,10.3164,9.7218,6.7778,9.4612,17.69,21.2147,,,,11.9162,,,,0.6202
2015/11/2,12.87,5.9998,11.4,11.0865,13.4294,5.3721,6.8546,11.5963,5.8485,4.9745,12.8683,16.4744,17.1217,40.3458,,8.128,12.5468,9.7648,9.8744,6.6082,9.0923,17.28,21.2444,,,,12.2016,,,,0.6013
2015/11/3,12.87,5.9998,11.08,11.1761,13.2934,5.3889,6.9895,11.1224,6.1759,5.1073,12.8866,16.3585,16.2183,44.3824,,8.1578,12.3071,9.806,9.8376,6.4009,8.9228,17.37,21.3534,,,,12.74,,,,0.5844
2015/11/4,12.87,5.9998,11.68,11.9324,14.2651,5.7005,7.2159,11.7099,6.508,5.3843,13.8038,17.2923,17.841,45.404,,8.5693,13.0763,10.4564,10.4955,6.7841,9.3615,18.33,22.5221,,,,13.22,,,,0.6132
2015/11/5,12.87,5.9998,11.99,12.44,14.4789,5.8156,7.2811,11.8481,6.2721,5.2932,13.703,17.1055,17.0832,45.0501,,8.6647,13.3061,10.3082,10.5955,6.7338,9.2618,18.04,24.1959,,,,13.2395,,,,0.6112
2015/11/6,12.87,5.9998,12.17,12.6788,14.7704,5.8947,7.3247,11.9863,6.6668,5.3577,14.2624,17.1442,18.4104,47.5169,,8.8317,14.0852,10.6211,10.7324,7.1358,9.4113,18.8,23.9879,,,,14.4201,,,,0.6192
2015/11/9,12.87,5.9998,12.17,13.1267,14.9648,5.9139,7.2681,11.9765,6.6668,5.407,14.4367,17.1635,18.3847,48.1399,,8.8436,14.1052,11.6832,10.7324,7.073,10.2388,19.04,23.9087,,,,14.7509,,,,0.644
2015/11/10,12.87,5.9998,12.9,12.9973,14.9356,6.3502,7.3987,12.0851,6.8642,5.5133,14.5926,18.2261,17.8924,47.1332,,8.8973,14.5747,12.1196,10.7324,7.0919,10.4083,19.27,23.4828,,,,14.3293,,,,0.648
2015/11/11,12.87,5.9998,12.49,13.1068,15.2271,6.2159,7.316,12.7071,6.7005,5.813,15.2163,18.2197,17.8924,51.8475,,9.0762,14.4449,11.9631,10.7324,7.1609,11.4451,19.29,23.3045,,,,14.7379,,,,0.6788
2015/11/12,12.87,5.9998,12.58,13.057,16.1503,6.3502,7.5597,13.028,6.7391,5.942,15.6841,18.9861,17.4385,57.0303,,8.9867,14.3949,12.4654,10.7324,6.9474,12.0533,19.34,24.8396,,,,15.7174,,,,0.6957
2015/11/13,12.87,5.9998,12.28,12.5793,15.4506,6.0961,7.094,12.3418,6.3732,5.7447,14.5743,17.8977,16.2697,51.3293,,8.6766,13.6357,12.5806,10.7324,6.7024,11.7442,18.83,23.3837,,,,14.4655,,,,0.6768
2015/11/16,12.87,5.9998,12.7,12.858,15.5672,6.5851,7.1897,12.3368,6.5417,5.7713,15.1796,18.0329,16.9419,53.3276,,8.9867,13.9254,12.9841,11.2324,6.9725,12.0533,19.52,23.146,,,,14.6536,,,,0.6937
2015/11/17,12.87,5.9998,12.63,13.0968,15.2757,6.4964,7.2637,12.0999,6.4358,5.6233,14.8036,17.434,17.0404,50.9356,,8.8198,13.7456,12.663,10.8008,6.7652,11.6844,20.2,22.7103,,,,14.433,,,,0.6887
2015/11/18,12.87,5.9998,12.8,13.1267,14.7315,6.2327,7.242,11.621,6.4069,5.3843,14.0331,16.3262,16.1198,47.5419,,8.611,13.386,12.029,10.3745,6.7212,11.1759,20.68,22.0269,,,,13.5119,,,,0.6728
2015/11/19,12.87,5.9998,14.08,13.2859,15.1008,6.5515,7.4248,11.9567,6.6524,5.9231,14.6844,16.8093,16.6893,50.3077,,8.7303,14.0653,12.5065,10.7376,6.8971,11.9635,22.04,22.7598,,,,14.8612,,,,0.6987
2015/11/20,14.16,5.9998,14.12,13.3058,15.3437,6.5707,7.4422,12.164,6.9268,6.0786,14.8219,16.8672,17.0875,49.6847,,8.8734,14.295,12.5065,10.8429,6.8343,12.1829,23,22.7103,,,,15.3088,,,,0.7007
2015/11/23,15.58,5.9998,13.52,12.9675,14.9453,6.4341,7.3899,11.8284,6.662,5.8624,14.6568,16.2296,15.6275,47.5269,,8.7184,13.8255,12.0043,10.485,6.872,11.814,22.3,22.3042,,,,14.9131,,,,0.6877
2015/11/24,17.14,5.9998,13.72,13.057,15.3049,6.4389,7.3029,11.9172,6.5946,5.9307,16.1244,16.732,17.1902,52.2811,,8.8078,14.5048,12.2266,10.6166,7.2552,11.6744,22.91,22.6508,,,,15.4839,,,,0.6877
2015/11/25,18.85,5.9998,13.71,13.3058,15.5964,6.6307,7.4857,12.7861,6.7487,5.961,17.1883,17.0347,18.9114,52.9688,,9.1656,14.5847,12.7041,11.2429,7.2049,11.9037,22.42,23.77,,,,15.4839,,,,0.7017
2015/11/26,17.96,5.9998,14.09,13.2859,15.4992,6.6091,7.2507,12.2875,6.8835,5.9838,16.8856,16.7835,18.3291,53.9854,,9.2074,14.5847,12.2925,11.2114,7.9273,11.6545,22.07,23.3144,,,,15.3152,,,,0.6967
2015/11/27,18.4,5.9998,13.69,12.9077,13.993,6.1872,6.5239,11.2162,6.3877,5.5626,15.198,15.3795,17.1517,57.0552,,9.2253,13.6457,11.2962,10.4797,8.2288,10.6575,19.86,21.6406,,,,14.0049,,,,0.6629
2015/11/30,17.78,5.9998,14.65,13.883,13.8861,6.144,6.5021,11.384,6.2384,6.0559,15.4365,14.9738,17.4856,62.7612,,9.8395,14.2351,11.5515,10.8219,9.0517,10.4083,20.08,21.2147,,,,14.1736,,,,0.6798
2015/12/1,16,5.9998,14.16,14.0522,13.993,6.2903,6.4847,11.4186,6.2384,5.8927,15.2255,14.9416,16.4024,56.9007,,10.2927,15.1441,11.3621,10.7008,8.7502,10.6077,20.07,20.5908,,,,14.2774,,,,0.6858
2015/12/2,15.33,5.9998,13.99,13.5049,14.0222,6.0889,6.3672,11.1915,6.3203,5.7485,14.7669,14.8385,16.0513,56.6565,,9.589,14.7645,11.3621,10.306,8.3733,10.3584,19.74,20.7294,,,,13.5573,,,,0.6858
2015/12/3,15.99,6.6003,14.92,13.5049,14.3817,6.2663,6.5804,11.6457,6.4069,5.8927,15.4548,15.2765,16.7835,57.8326,,9.8455,15.2141,11.7491,10.4955,8.6999,11.0264,20.13,21.1652,,,,13.9076,,,,0.7017
2015/12/4,16.34,7.2609,15.49,13.5049,14.0027,6.18,6.5587,11.3149,6.7054,5.7296,15.1796,14.9673,16.5437,56.7113,,9.8812,15.7535,11.7491,10.2008,8.3167,11.2158,20.19,21.7694,,,,14.1152,,,,0.6977
2015/12/7,16.79,7.1508,15.25,13.5049,14.2262,6.2567,6.7502,11.4976,7.3744,5.7182,15.5924,15.2636,17.6141,56.0486,,10.0422,15.7735,11.7491,10.6218,8.5554,11.3055,21.8,22.7895,,,,14.7963,,,,0.6977
2015/12/8,16.48,7.496,14.68,13.5049,13.7501,5.993,6.5848,11.0878,8.1109,5.4146,14.8311,14.5616,17.1046,57.8027,,9.4996,14.7945,11.148,10.3218,7.9901,10.817,20.98,22.0566,,,,14.4979,,,,0.6848
2015/12/9,16.83,7.0407,14.6,13.5049,13.7306,6.0098,6.3846,10.8213,8.0147,5.4867,15.0512,15.5148,16.6636,54.9273,,10.2033,14.5148,11.008,10.2587,8.0592,10.6874,20.58,22.1457,,,,14.1476,,,,0.6937
2015/12/10,17.1,6.6754,14.25,13.5049,13.4974,5.9618,6.3846,10.7373,8.1302,5.3387,15.2072,15.3731,16.8134,53.0236,,10.3166,14.5947,11.1974,10.2955,8.1283,10.4083,20.58,21.1454,,,,13.7714,,,,0.6917
2015/12/11,16.3,6.6554,14.75,12.5594,14.0222,6.0362,7.0244,10.5794,7.514,5.3349,16.0602,15.8368,17.4471,52.311,,9.8276,14.9743,11.2386,10.7429,7.8896,10.4182,20.06,21.7,,,,13.8168,,,,0.6957
2015/12/14,15.86,6.6504,15.2,12.5793,14.1096,6.1272,7.2724,11.2261,7.798,5.5209,15.6658,15.225,17.3401,53.5568,,9.8872,15.1541,11.4609,10.8745,8.1283,11.0364,20.17,22.1061,,,,14.2384,,,,0.7136
2015/12/15,16.05,6.8956,15.35,12.7087,14.4594,6.3046,7.2637,11.3297,7.7451,5.4829,16.317,16.0042,18.0208,52.919,,9.9468,15.0342,11.8314,11.1008,8.1471,11.2158,20.27,22.5518,,,,14.5044,,,,0.7434
2015/12/16,16.07,6.7554,14.93,12.6092,14.3234,6.5611,7.1375,11.6013,8.0291,5.4981,16.0418,15.8239,18.3633,54.8176,,9.7083,15.5337,11.6667,10.9903,8.4047,11.2756,20.69,22.5815,,,,14.8093,,,,0.7434
2015/12/17,16.4,6.9706,14.6,12.9575,14.6441,6.9711,7.3421,11.7987,8.472,5.6005,16.8765,16.0171,19.1982,57.2047,,10.2808,15.7035,12.2431,11.264,8.4612,12.0732,21.63,23.146,,,,15.2958,,,,0.7921
2015/12/18,16.55,6.7054,14.25,13.4252,14.3234,7.1916,7.2463,11.6457,8.4864,5.6916,16.5371,15.8754,18.9242,55.3608,,10.1615,15.3539,12.0866,11.6693,8.2162,12.3025,21.57,22.5914,,,,15.5098,,,,0.8169
2015/12/21,16.85,6.9206,14.24,13.3854,14.5663,7.1317,7.2637,11.6654,8.3227,5.665,16.6196,15.9398,19.1811,55.4655,,10.6147,16.1331,12.4654,11.6324,8.4612,12.4321,23.73,23.6115,,,,15.5877,,,,0.8865
2015/12/22,16.22,7.0357,14.31,13.5347,14.887,7.1532,7.4291,11.6556,8.2072,5.7561,16.7481,16.0429,20.2943,56.811,,10.6803,16.7924,12.3748,12.3009,8.411,12.2227,23.18,24.0374,,,,16.1131,,,,0.8965
2015/12/23,15.68,6.9206,13.43,13.0272,14.5178,6.8536,7.1245,11.3396,7.7836,5.7409,16.0968,15.5212,20.2943,57.0602,,10.4418,16.8124,12.0125,12.0588,8.1157,11.8738,22.91,24.1166,,,,15.6266,,,,0.8855
2015/12/24,15.72,6.8155,13.38,13.0172,14.3817,6.9039,7.2333,11.4186,7.9473,5.665,16.1152,15.1348,20.5298,59.0934,,10.3225,16.233,12.1937,11.8272,8.4298,12.2427,22.84,23.5125,,,,15.4904,,,,0.8984
2015/12/25,15.74,7.1157,13.45,13.1565,14.3817,6.8991,7.3551,11.5223,7.9665,5.8282,16.2711,15.1992,22.0497,56.811,,10.5849,16.2729,12.5148,11.8377,8.3167,12.4122,23.33,23.8591,,,,16.6321,,,,0.9322
2015/12/28,15.1,7.0006,13.39,13.2163,13.8473,6.5132,7.3464,11.231,7.7644,5.7675,15.7667,14.8128,21.5531,51.1299,,10.1078,15.4238,11.8396,11.364,7.8959,11.8239,21.75,22.8885,,,,16.5737,,,,0.8388
2015/12/29,15.1,7.1157,13.72,13.1565,13.8764,6.7361,7.3769,11.2014,8.0195,5.7675,16.1427,15.1155,21.7843,51.5286,,10.0005,15.8134,11.9796,11.7377,8.0718,11.9137,22.4,23.2451,,,,16.4569,,,,0.8517
2015/12/30,15.51,7.3709,13.65,13.2959,13.9541,6.7433,7.5597,11.2754,8.0532,5.7675,17.2433,15.3022,21.4203,51.1299,,10.1317,15.9333,12.3501,11.8114,8.1032,11.814,23.06,23.6908,,,,16.3077,,,,0.8438
2015/12/31,14.66,7.7012,13.19,12.9177,13.6335,6.7385,7.3203,11.3149,7.7595,5.7675,16.6747,14.9158,20.9365,49.311,,9.6367,15.8834,12.0949,11.4956,7.8582,11.5946,22.54,23.661,,,,15.5163,,,,0.8309
2016/1/4,13.19,7.481,11.87,11.6239,12.273,6.0649,6.5892,10.1894,6.9845,5.7675,15.0145,13.4217,18.8429,44.3824,,8.6707,14.295,10.8845,10.3534,7.073,10.4382,20.29,21.294,,,,13.966,,,,0.7514
2016/1/5,12.12,8.2316,11.25,11.2159,11.7677,5.8731,6.2801,9.7253,6.6043,5.7675,14.4459,13.1318,17.37,44.4521,,8.2294,13.3061,10.2753,10.1376,6.715,10.1191,19.65,20.0856,,,,13.1551,,,,0.7623
2016/1/6,12.24,8.5669,11.7,11.604,12.2245,6.0409,6.4151,10.0363,7.0519,5.6157,14.9412,13.3122,17.9609,46.1814,,8.4799,13.6657,10.6375,10.5218,6.916,10.3983,20.18,20.5511,,,,13.6481,,,,0.7891
2016/1/7,11.02,7.7112,10.53,10.4396,11.0195,5.4416,5.7753,9.0342,6.3491,5.0541,13.5103,11.9919,16.1669,41.5617,,7.651,12.2971,9.5754,9.4744,6.225,9.4013,18.16,18.5109,,,,12.2859,,,,0.7186
2016/1/8,11.8,7.3559,10.74,10.5889,11.2333,5.4225,5.7448,9.0589,6.5224,4.9024,13.3269,12.2238,16.2697,41.3624,,7.9789,12.1972,9.5425,9.527,6.2187,9.7104,17.93,18.4416,,,,12.3313,,,,0.7424
2016/1/11,11.01,6.6203,9.67,9.534,10.5919,4.9862,5.1704,8.1554,5.8726,4.4129,11.997,11.3221,15.6232,37.2561,,7.4124,10.9785,8.5874,8.5743,5.5968,8.7433,16.3,16.9757,,,,11.0988,,,,0.6679
2016/1/12,10.7,5.9598,9.76,9.8425,10.8154,5.1036,5.1791,8.4911,5.9737,4.2383,12.1621,11.4445,15.3534,38.8059,,7.7344,11.0684,8.3651,8.548,5.7476,8.524,16.13,17.6987,,,,11.2934,,,,0.6639
2016/1/13,9.63,5.3643,9.2,9.4046,10.7085,4.8423,4.9832,7.9975,5.8148,4.1663,11.2357,11.2191,14.5571,36.5684,,7.5436,10.6289,7.5253,8.1796,5.3079,8.1452,14.88,16.6588,,,,10.8588,,,,0.647
2016/1/14,10,5.4994,9.45,9.753,11.1264,5.0964,5.1181,8.7972,6.0603,4.318,11.8869,11.6055,15.1993,39.095,,7.8179,11.0984,7.9452,8.6059,5.534,8.9029,15.23,17.5403,,,,11.3324,,,,0.6808
2016/1/15,9.8,4.949,8.71,9.1459,10.4656,4.8951,4.7221,8.8071,6.0651,4.3712,11.3458,11.2126,14.1675,37.0916,,7.4184,10.479,8.1511,8.2217,5.1383,8.514,15.32,16.9559,,,,10.7291,,,,0.6589
2016/1/18,9.79,5.0791,9.07,9.4046,10.5725,5.0413,4.8222,9.0194,6.2721,4.3749,12.0337,11.4638,14.54,39.7627,,7.6032,10.8087,8.3404,8.369,5.3393,8.863,16.03,17.3026,,,,11.0145,,,,0.6669
2016/1/19,10.33,5.5895,9.42,9.7132,10.9418,5.293,5.0615,9.2218,6.4936,4.5419,12.6207,12.6102,15.2207,40.9239,,8.0445,11.2282,8.6533,8.748,5.5529,9.182,16.77,18.085,,,,11.4491,,,,0.7037
2016/1/20,9.95,6.15,9.35,9.6634,10.9612,5.3529,5.0964,8.9848,6.3299,4.4319,12.5381,12.5265,15.0152,40.1166,,8.0803,11.2882,8.3651,8.6691,5.6283,9.0026,16.94,17.8077,,,,11.4426,,,,0.6927
2016/1/21,9.39,5.9298,9.15,9.335,10.4753,5.0341,4.9484,8.2443,6.0026,4.1435,12.1345,11.8824,14.3815,37.874,,7.9133,10.5989,7.7312,8.269,5.2262,8.3146,15.91,17.1342,,,,10.9432,,,,0.6619
2016/1/22,9.45,6.5253,9.51,9.7032,10.6405,5.1348,5.1051,8.343,6.094,4.2459,12.4923,12.0177,14.4629,39.6431,,8.0803,10.8187,8.0687,8.4322,5.4021,8.4343,17.2,17.4809,,,,11.1572,,,,0.6768
2016/1/25,9.8,6.8555,9.6,9.8923,10.7183,5.154,5.1573,8.4368,6.2914,4.2346,12.5014,12.0756,14.2788,39.4288,,7.9312,10.9186,8.4557,8.5112,5.5152,8.534,17.32,17.9563,,,,11.4556,,,,0.6838
2016/1/26,8.94,6.7004,8.64,8.907,9.6494,4.6386,4.6655,7.5927,5.6608,3.8096,11.3274,10.8713,12.9986,35.487,,7.1381,9.8297,7.6735,7.6848,4.9813,7.6766,16.12,16.4409,,,,10.5604,,,,0.6251
2016/1/27,8.91,6.4802,8.3,8.7876,9.5425,4.5451,4.6655,7.3458,5.5068,3.7185,11.5659,10.3303,12.502,34.8142,,6.828,9.5,7.7229,7.6585,5.2137,6.9089,16.48,16.5003,,,,10.3853,,,,0.6142
2016/1/28,8.02,6.22,8.04,8.4592,8.9789,4.3797,4.4653,6.8077,4.958,3.6047,10.8046,9.6283,11.3203,32.2427,,6.4165,8.591,7.2948,7.2058,5.1446,6.221,15.8,16.0943,,,,9.5615,,,,0.5884
2016/1/29,8.38,6.215,8.84,8.907,9.3384,4.5739,4.7003,7.2372,5.1265,3.7982,11.3458,10.2273,11.9925,33.6979,,6.7266,9.0205,7.6159,7.6216,5.6597,6.4005,17.02,17.6096,,,,10.1518,,,,0.6182
2016/2/1,8.1,5.5945,9.32,8.9966,9.2607,4.5451,4.709,7.1582,4.9147,3.6237,11.1623,9.9825,11.6885,32.4421,,6.6431,8.8907,7.5912,7.6216,5.8104,6.2809,17.05,18.0256,,,,10.3529,,,,0.6072
2016/2/2,8.35,5.7596,9.32,9.2056,9.6202,4.7033,4.8657,7.4347,5.2709,3.7489,11.8135,10.3689,12.4677,34.4255,,6.8638,9.7797,7.8711,7.9111,5.8732,6.9089,17.97,18.2336,,,,10.755,,,,0.6649
2016/2/3,8.61,5.7546,9.32,9.1359,9.6105,4.6913,4.857,7.4544,5.3383,3.8475,12.0153,10.2723,12.4848,34.7743,,6.8042,10.0095,7.8629,8.0901,5.7602,6.9588,18.17,17.9959,,,,10.8913,,,,0.6559
2016/2/4,8.79,6.3301,9.32,9.2554,9.8145,4.792,5.005,7.5828,5.5693,3.95,12.1987,10.6588,12.9858,36.3292,,6.9413,10.1893,8.077,8.2111,5.7853,7.0884,18.33,18.8872,,,,11.1183,,,,0.6609
2016/2/5,9.2,6.0199,9.32,9.0663,9.6202,4.6865,4.8788,7.4446,5.4923,3.8551,12.2263,10.472,12.8445,34.884,,7.0248,9.7897,7.9782,8.0269,5.6094,6.8192,17.71,18.6495,,,,11.0664,,,,0.6609
2016/2/15,8.97,6.6203,9.32,9.1061,9.6979,4.7105,4.8309,7.3952,6.0411,3.931,12.584,10.691,13.1014,35.178,,6.9771,9.6599,8.1017,8.1796,5.6408,6.7793,18.16,18.6892,,,,11.034,,,,0.641
2016/2/16,9.38,6.8155,9.32,9.5539,10.0478,4.967,5.0833,7.7803,6.1662,4.0448,13.0426,11.174,13.765,37.2262,,7.1977,10.1594,8.5051,8.4954,5.8732,7.208,18.51,19.432,,,,11.4037,,,,0.6639
2016/2/17,10.32,7.1057,9.32,9.5937,10.1158,5.0245,5.1355,7.9678,6.1374,4.0562,13.0242,11.5024,14.0733,37.9139,,7.3289,10.2393,8.7192,8.5585,5.9675,7.2778,18.73,19.4221,,,,11.4686,,,,0.6728
2016/2/18,10.32,6.8956,9.32,9.5141,10.1644,4.9622,5.1225,7.9728,6.0411,3.9803,12.7491,11.3028,13.8721,37.7145,,7.2633,10.1594,9.5919,8.5796,6.1056,7.218,18.2,19.5112,,,,11.2999,,,,0.6718
2016/2/19,10.32,6.9906,9.32,9.5738,10.1158,4.9838,5.2052,7.9432,6.0844,3.9614,12.7858,11.4187,13.7008,37.874,,7.2395,10.469,9.2873,8.5164,6.068,7.1582,17.99,19.5706,,,,11.3843,,,,0.6689
2016/2/22,10.32,7.1057,9.32,9.952,10.5725,5.1923,5.327,8.1406,6.1903,4.0676,13.0884,11.6828,13.7736,38.3126,,7.4422,10.6289,9.4931,9.0586,6.1622,7.3376,18.52,19.6796,,,,11.6243,,,,0.6818
2016/2/23,10.32,7.2759,9.32,9.9321,10.4753,5.154,5.2269,8.1456,6.2962,4.0524,12.9967,11.393,13.8078,37.3807,,7.3468,10.519,9.172,9.6165,6.4009,7.4672,18.84,19.2339,,,,11.6697,,,,0.6858
2016/2/24,10.32,7.0207,9.32,10.0217,10.6114,5.2283,5.4271,8.2937,6.2769,4.0297,13.1802,11.4702,13.7779,36.3042,,7.3349,10.8886,9.2296,9.4586,6.2878,7.4074,19.27,21.1553,,,,11.6113,,,,0.6877
2016/2/25,10.32,6.3201,9.32,9.1061,9.5522,4.7153,4.8831,7.4643,5.6512,3.6312,11.8594,10.4398,12.3992,32.6763,,6.6014,9.7997,8.3075,8.6164,5.6659,6.6697,18.19,23.2748,,,,10.4631,,,,0.6241
2016/2/26,10.32,5.9498,9.32,9.3449,9.7854,4.8208,4.8875,7.4446,5.7089,3.635,12.107,10.8391,12.1038,32.8009,,6.6193,9.6299,8.3898,9.4796,5.8167,6.9488,18.86,21.9972,,,,10.4761,,,,0.6371
2016/2/29,10.32,5.3643,9.32,8.6383,9.1246,4.3389,4.4827,6.9756,5.2372,3.3315,11.0431,9.9439,10.8921,29.5218,,6.2615,8.8607,7.8629,9.4954,5.2765,6.2509,18.19,19.7984,,,,9.7496,,,,0.6013
2016/3/1,10.32,5.6345,9.32,8.8871,9.6202,4.3989,4.6133,7.1632,5.4346,3.4605,11.3091,10.0469,11.0848,30.4487,,6.4583,9.0905,8.0193,10.006,5.4712,6.2809,17.94,18.3029,,,,10.1064,,,,0.6063
2016/3/2,10.32,6.0048,9.32,9.6037,10.5822,4.6745,4.8744,7.5976,5.8245,3.6692,11.9786,10.633,11.56,31.9537,,7.1023,9.6499,8.5957,10.5166,5.7979,6.2809,18.61,19.4122,,,,10.6253,,,,0.6063
2016/3/3,10.32,5.8948,9.32,9.7928,10.4559,4.6889,4.9397,7.7951,6.4069,3.8058,11.7952,10.5106,11.9668,31.9437,,7.3826,9.7498,8.818,10.3376,6.2313,6.2809,19.47,18.8179,,,,10.7096,,,,0.6063
2016/3/4,10.32,5.6045,9.32,9.544,10.6211,4.4876,4.9005,7.5137,6.0988,3.7716,11.1256,9.7571,10.9392,29.6563,,7.2574,9.51,8.4063,9.8428,5.9486,6.2809,18.56,17.9166,,,,10.2685,,,,0.6063
2016/3/7,10.32,5.9898,9.32,9.8425,10.8932,4.6074,5.0441,7.7111,6.4406,3.8969,11.4466,9.9503,11.0249,30.5484,,7.3647,9.8896,8.7274,10.0271,6.1245,6.2809,18.95,18.917,,,,10.554,,,,0.6063
2016/3/8,10.32,5.8447,9.32,10.1013,10.6211,4.6458,5.0398,7.9382,6.7005,3.8817,11.7952,9.9954,10.9478,30.977,,7.4899,9.9096,8.6286,9.9113,6.2187,6.2809,18.96,18.6099,,,,11.501,,,,0.6063
2016/3/9,10.32,5.7296,9.32,9.6435,10.0186,4.5187,4.8396,7.642,6.2047,3.6844,11.5567,10.0791,10.5924,30.1896,,7.2574,9.51,8.2581,9.2481,5.98,6.5201,18.65,17.7483,,,,10.8394,,,,0.6231
2016/3/10,10.32,5.5044,9.32,9.4146,9.7271,4.4468,4.7438,7.4495,6.1133,3.6047,11.2449,10.1564,10.4297,29.8706,,7.156,9.3302,8.0358,9.0638,5.7225,6.3207,18.39,17.4511,,,,10.4891,,,,0.6192
2016/3/11,10.32,5.3093,9.32,9.2255,9.7368,4.4372,4.6655,7.3557,6.1229,3.5857,11.3458,10.4655,10.4725,30.9371,,7.2276,9.3302,8.077,9.4481,5.6345,6.3008,17.84,17.5106,,,,10.5215,,,,0.6222
2016/3/14,10.32,5.4944,9.32,9.6733,10.1838,4.6482,4.8657,7.6519,6.3636,3.7185,11.7677,11.013,11.3331,32.7909,,7.478,9.6699,8.8838,9.727,5.8795,6.5201,18.46,18.0256,,,,10.9886,,,,0.6381
2016/3/15,10.32,5.4894,9.32,9.5539,9.97,4.6458,4.9397,7.6815,6.2288,3.6995,11.786,10.8842,11.3674,31.8391,,7.4363,9.3902,8.8097,9.5218,5.8732,6.3805,18.02,17.7879,,,,10.8005,,,,0.6341
2016/3/16,10.32,5.3143,9.32,9.4345,9.7562,4.5499,4.9397,7.5581,6.1374,3.6502,11.5017,10.8648,11.1319,30.8374,,7.2514,9.2203,8.7768,9.1586,5.7099,6.2509,18.07,18.2534,,,,10.7032,,,,0.6231
2016/3/17,10.32,5.4944,9.32,9.8326,10.1547,4.792,5.1094,7.958,6.3636,3.8551,11.9878,11.4509,12.2451,32.5567,,7.4184,9.52,9.0732,9.6481,5.9612,6.4603,18.45,18.6892,,,,11.021,,,,0.6331
2016/3/18,10.32,5.7446,9.32,10.0615,10.5433,4.955,5.253,8.4319,6.6235,3.9727,12.4647,11.7858,12.9258,34.9338,,7.812,9.9096,9.279,10.1692,6.1559,6.9388,19.45,19.2042,,,,11.4102,,,,0.6579
