ÈÕÆÚ,000060.SZ,000426.SZ,000603.SZ,000612.SZ,000630.SZ,000688.SZ,000751.SZ,000758.SZ,000807.SZ,000878.SZ,000933.SZ,002114.SZ,002160.SZ,002171.SZ,002203.SZ,002295.SZ,002379.SZ,002501.SZ,002540.SZ,002578.SZ,002806.SZ,002824.SZ,300328.SZ,300337.SZ,300697.SZ,600219.SH,600255.SH,600331.SH,600338.SH,600362.SH,600490.SH,600497.SH,600531.SH,600595.SH,600768.SH,600888.SH,600961.SH,601020.SH,601137.SH,601168.SH,601212.SH,601388.SH,601600.SH,601677.SH,603003.SH,603115.SH,603527.SH,603876.SH,688388.SH
2015/8/19,10.3258,4.8472,17.5043,7.8575,3.282,16.926,7.77,10.3447,6.4365,24.5,6.2184,15.83,9.9906,9.2894,12.3684,20.2115,5.82,13.4282,9.4987,4.8895,,,19.985,10.5262,,2.7888,6.4306,7.95,17.5292,16.1146,9.87,5.3945,4.8584,6.7,20.91,7.9145,14.48,,10.5502,7.7432,,6.0458,6.85,12.6837,22.4695,,,,
2015/8/20,9.9392,4.8472,16.8549,7.6071,3.282,16.926,7.59,9.3196,6.3077,24.5,6.0203,15.37,9.6723,8.8566,12.3684,20.2115,5.59,12.9206,9.9569,4.7999,,,18.0527,11.1938,,2.7167,6.1518,7.87,17.4199,15.894,9.87,5.9339,4.8552,6.51,22.24,7.9968,13.03,,11.6052,7.6559,,6.0458,6.64,12.607,23.3452,,,,
2015/8/21,9.1785,4.8472,15.5465,7.1257,3.282,16.926,6.95,8.8442,5.9116,24.5,5.654,13.83,9.3444,8.3897,12.3684,20.2115,5.21,12.0546,9.1022,4.4567,,,16.2464,10.6716,,2.5658,6.0324,7.28,16.1771,15.0883,9.05,5.341,4.5211,6.2,20.02,7.2487,12.38,,10.4442,7.2192,,6.0458,6.19,12.0131,21.0067,,,,
2015/8/24,8.2594,4.8472,13.9957,6.4131,3.282,16.926,6.26,7.9578,5.3175,24.5,5.0896,12.45,8.409,7.5531,12.3684,20.2115,4.69,10.8501,8.1946,4.0091,,,14.6206,9.7633,,2.3085,5.4252,6.55,14.5587,13.5823,8.15,4.8064,4.0703,5.58,19.76,6.5231,11.14,,9.3988,6.5012,,6.0458,5.57,10.8156,18.907,,,,
2015/8/25,7.4354,4.8472,12.6,5.7679,3.282,16.926,5.63,7.1605,4.7828,24.5,4.5846,11.21,7.5701,6.7993,12.3684,20.2115,4.22,9.7651,7.3751,3.6062,,,13.1591,8.787,,2.0787,4.8876,5.9,13.1042,12.2202,7.34,4.3253,3.6649,5.02,17.78,5.8723,10.03,,8.4594,5.8511,,6.0458,5.01,9.7331,17.0163,,,,
2015/8/26,6.6937,4.8472,12.5515,5.248,3.282,16.926,5.21,6.6059,4.5649,24.5,4.139,10.13,7.0011,6.9452,12.3684,20.2115,4.03,8.9488,7.0844,3.3077,,,11.8454,7.9106,,2.0513,4.5293,5.41,11.7931,11.4241,6.61,3.9657,3.2984,4.52,16,5.2888,9.83,,7.6115,5.6473,,6.0458,4.66,9.8097,16.2799,,,,
2015/8/27,6.681,4.8472,13.4626,5.4983,3.282,16.926,5.51,6.9872,4.7531,24.5,4.3469,10.55,7.4351,7.2467,12.3684,20.2115,4.23,9.4764,7.428,3.4768,,,12.1902,7.4746,,2.1645,4.7582,5.75,10.9327,12.0092,6.61,3.9657,3.4249,4.68,15.05,5.4085,10.54,,7.4237,6.084,,6.0458,4.99,10.2025,16.877,,,,
2015/8/28,7.3466,4.8472,14.5385,5.8931,3.282,16.926,6.04,7.6854,5.1393,24.5,4.6341,11.5,8.1776,7.7817,12.3684,20.2115,4.63,10.4221,8.0272,3.7007,,,13.4109,7.956,,2.3085,5.1265,6.29,11.9433,13.2082,6.61,3.9657,3.7038,5.03,15.87,5.9471,11.59,,7.9921,6.5303,,6.0458,5.43,10.8922,18.2701,,,,
2015/8/31,7.1184,4.8472,13.6855,5.9027,3.282,16.926,5.69,7.5765,4.9016,24.5,4.3964,10.54,8.2933,7.6942,12.3684,20.2115,4.48,10.4221,7.4897,3.5216,,,12.7814,7.1613,,2.2125,4.8876,5.94,10.7483,13.0739,6.61,3.9657,3.5027,4.7,14.9,5.5282,10.43,,7.3659,6.5109,,6.0458,5.36,10.4707,16.4392,,,,
2015/9/1,6.7698,4.8472,12.5806,5.4887,3.282,16.926,5.35,6.9179,4.6342,24.5,4.2776,9.63,7.5122,6.9257,12.3684,18.1903,4.13,9.4864,6.9874,3.3425,,,11.506,6.4438,,2.2262,4.4895,5.52,9.6762,13.2658,6.61,3.9657,3.2497,4.36,13.41,5.0794,9.39,,6.7396,6.5594,,6.0458,5.55,9.9055,15.7127,,,,
2015/9/2,6.8268,4.8472,13.1815,5.7583,3.282,16.926,5.09,6.9427,4.4065,24.5,4.0598,9.32,7.3097,6.2497,12.3684,16.3733,4.01,9.0782,6.6967,3.1933,,,10.3565,5.799,,2.1576,4.2505,5.19,8.7065,13.5248,6.61,3.9657,3.0519,4.14,12.07,4.8849,8.61,,6.6481,6.4721,,6.0458,5.05,9.6564,15.6431,,,,
2015/9/7,6.7825,4.8472,13.2785,5.845,3.282,16.926,5.25,7.0466,4.5847,24.5,4.2083,10.16,7.5315,6.4442,12.3684,14.7408,4.16,9.576,6.8905,3.258,,,10.6466,5.9761,,2.2022,4.5392,5.36,9.1026,13.0068,6.61,3.9657,3.1752,4.29,12.65,4.9971,8.7,,6.9805,6.3751,,6.0458,5.1,9.9247,16.1008,,,,
2015/9/8,7.036,4.8472,14.1217,6.0376,3.282,16.926,5.55,7.2794,4.7531,22.05,4.3568,10.58,8.2065,7.0133,12.3684,13.2638,4.35,10.4022,7.3046,3.4172,,,11.714,6.3848,,2.2914,4.7582,5.73,9.246,13.5535,6.61,3.9657,3.4022,4.49,13.77,5.3113,9.24,,7.4478,6.6953,,6.0458,5.28,10.2695,16.9367,,,,
2015/9/9,7.5685,4.8472,15.372,6.2012,3.282,16.926,5.79,7.5567,4.9412,19.85,4.5549,11.03,8.5151,7.6309,12.3684,14.595,4.49,10.7505,7.6307,3.5714,,,12.5296,6.7662,,2.36,4.8976,6.3,10.1679,14.3209,6.61,4.3642,3.5903,4.94,14.78,5.5731,9.92,,7.6597,6.9573,,6.0458,5.47,10.6144,18.0413,,,,
2015/9/10,7.2579,4.8472,14.9262,5.9413,3.282,16.926,5.55,7.319,4.7828,17.87,4.4261,10.52,8.1872,7.2467,12.3684,13.3124,4.34,10.4022,7.4897,3.5117,,,12.0315,6.8843,,2.2845,4.6587,6.38,9.6011,13.8125,6.61,4.6315,3.467,4.83,14.78,5.4758,10.9,,7.467,6.7244,,6.0458,5.24,10.4611,17.076,,,,
2015/9/11,7.3213,4.8472,15.6337,5.9316,3.282,16.926,5.63,7.1556,4.7828,16.08,4.436,10.62,8.3126,7.344,12.3684,13.0694,4.37,10.4917,7.5426,3.5017,,,12.3216,6.798,,2.2777,4.6587,6.42,9.7308,13.8125,6.61,4.5537,3.5222,4.82,14.69,5.588,10.84,,7.5586,6.6468,,6.0458,5.24,10.4707,17.2452,,,,
2015/9/14,6.5923,4.8472,14.0732,5.3635,3.282,16.926,5.08,6.4425,4.3075,14.47,4.0003,9.56,7.4833,6.6096,12.3684,11.7674,3.93,9.4465,6.7848,3.1535,,,11.09,6.1168,,2.1988,4.2008,5.78,8.7612,13.1986,6.61,4.3691,3.1687,4.34,13.22,5.0569,9.76,,6.8552,6.1713,,6.0458,5.07,9.4265,15.5237,,,,
2015/9/15,5.9331,4.8472,12.6678,4.9591,3.282,16.926,4.65,5.7987,3.9015,13.02,3.8221,8.63,6.924,6.0308,12.3684,10.5916,3.79,8.6502,6.2649,2.8402,,,9.9788,5.5038,,2.0719,3.932,5.25,7.8871,12.3449,6.61,3.9803,2.9514,4,11.9,4.6679,8.78,,6.9853,5.8996,,6.0458,4.63,8.9475,13.9713,,,,
2015/9/16,6.5226,4.8472,13.9375,5.4213,3.282,16.926,5.07,6.3682,4.2877,13.29,4.1687,9.49,7.6183,6.629,12.3684,11.5827,4.13,9.5162,6.8905,3.0988,,,10.9751,6.0533,,2.2399,4.2804,5.78,8.6724,13.3713,6.61,4.3496,3.2465,4.38,12.89,5.1242,9.65,,7.6838,6.3945,,6.0458,5.04,9.7427,15.3644,,,,
2015/9/17,6.1993,4.8472,15.3138,5.2672,3.282,16.926,4.91,6.1949,4.2084,11.96,4.0697,9.39,7.5893,6.668,12.3684,10.4458,4,9.576,6.8112,2.9894,,,10.674,5.9216,,2.3771,4.1809,5.61,8.3719,13.5152,6.61,4.1649,3.2368,4.24,12.51,4.9746,9.42,,7.4815,6.2877,,6.0458,4.96,9.6181,15.056,,,,
2015/9/18,6.2437,4.8472,15.5077,5.325,3.282,16.926,4.94,6.2593,4.2481,10.76,4.0994,9.47,7.5701,6.843,12.3684,10.9414,4.03,10.0538,6.9169,2.9993,,,10.9477,6.0396,,2.3771,4.2406,5.74,8.3788,13.3329,6.61,4.2087,3.2757,4.32,12.64,5.1168,9.51,,7.5056,6.3362,,6.0458,5.03,9.7235,15.2152,,,,
2015/9/21,6.4845,4.8472,15.876,5.4983,3.282,16.926,5.09,6.5168,4.357,10.95,4.1984,10.07,7.8979,7.1446,12.3684,11.369,4.18,10.6012,7.1901,3.1436,,,11.6921,6.5437,,2.4217,4.36,5.92,8.6997,13.5727,6.61,4.3496,3.3762,4.43,13.25,5.3412,10,,7.8139,6.54,,6.0458,5.1,9.963,15.7923,,,,
2015/9/22,6.5226,4.8472,15.7985,5.7968,3.282,16.926,5.19,6.6158,4.7927,11.18,4.337,10.36,8.0908,7.5142,12.3684,11.6313,4.17,10.4121,7.146,3.3774,,,11.9987,6.7344,,2.432,4.4397,6,9.0002,13.6303,6.61,4.4371,3.4281,4.57,13.47,5.5656,10.22,,7.7561,6.5885,,6.0458,5.17,10.1546,16.3595,,,,
2015/9/23,6.2817,4.8472,15.7985,5.5272,3.282,16.926,4.99,6.3385,4.555,10.78,4.1291,9.93,7.8401,7.2175,12.3684,11.7576,4.09,10.0637,6.9522,3.2281,,,11.7578,6.7526,,2.3428,4.2705,5.82,8.6656,13.0739,6.61,4.267,3.3114,4.4,14.75,5.7526,9.84,,7.5104,6.2877,,6.0458,4.95,9.8001,15.7426,,,,
2015/9/24,6.3641,4.8472,15.7985,5.585,3.282,16.926,5.04,6.4772,4.7333,10.83,4.2083,10.28,8.0522,7.4072,12.3684,12.3407,4.19,10.3325,7.1637,3.2829,,,12.141,6.7889,,2.3463,4.36,5.92,9.0685,13.1507,6.61,4.335,3.4508,4.49,14.82,5.7152,10.08,,7.6115,6.3751,,6.0458,5.01,9.9821,16.9765,,,,
2015/9/25,6.0662,4.8472,15.7985,5.3731,3.282,16.926,4.82,6.2543,4.4164,10.2,4.1192,9.92,7.6665,7.1494,12.3684,11.952,4.08,9.8049,6.9346,3.1187,,,11.309,6.1668,,2.2365,4.1908,5.78,8.4675,12.7286,6.61,4.1747,3.3179,4.31,13.54,5.3412,10.16,,7.2358,6.1616,,6.0458,4.82,9.6852,16.9069,,,,
2015/9/28,6.1803,4.8472,15.7985,5.4213,3.282,16.926,4.92,6.3484,4.4362,10.35,4.139,10.91,7.7919,7.3926,12.3684,11.8062,4.12,9.9841,7.0667,3.2331,,,11.9494,6.5028,,2.2571,4.2306,5.82,8.9729,12.7478,6.61,4.2281,3.373,4.45,14.06,5.416,10.17,,7.337,6.2004,,6.0458,4.85,9.8768,17.0163,,,,
2015/9/29,5.9141,4.8472,15.7985,5.2383,3.282,16.926,4.74,6.1355,4.2283,9.9,3.9805,10.4,7.6472,7.4948,12.3684,11.884,4.02,9.7153,6.8465,3.1535,,,11.4239,6.4029,,2.2571,4.1112,5.73,8.8568,12.3066,6.61,4.0872,3.2887,4.36,13.84,5.214,9.74,,7.1876,6.0549,,6.0458,4.68,9.7427,17.0163,,,,
2015/9/30,5.9521,4.8472,15.7985,5.2961,3.282,16.926,4.75,6.185,4.258,9.91,4.0103,10.6,7.6665,7.5969,12.3684,11.5925,4.04,9.8248,6.8905,3.2232,,,11.4239,6.3621,,2.2571,4.2306,5.75,8.8499,12.46,6.61,4.1163,3.2789,4.36,14,5.214,9.79,,7.3177,6.0743,,6.0458,4.67,9.8385,17.0163,,,,
2015/10/8,6.2056,5.3349,15.7985,5.4887,3.282,16.926,4.96,6.5366,4.4164,10.37,4.1687,11,8.1294,7.8838,12.3684,12.0297,4.22,10.432,7.1725,3.3326,,,12.141,6.8116,,2.2571,4.36,6.13,9.4167,13.0068,6.61,4.3302,3.4281,4.58,14.54,5.4309,10.19,,7.6549,6.3168,,6.0458,4.85,10.145,17.0163,,,,
2015/10/9,6.8268,5.8724,15.7985,5.6716,3.282,16.926,5.46,6.9278,4.6937,10.74,4.2875,12.1,8.2933,8.1611,12.3684,12.1463,4.29,10.6211,7.3663,3.4221,,,12.6993,7.0932,,2.2571,4.4795,6.57,9.4167,13.496,6.61,4.7335,3.6876,4.65,15.06,5.5806,11.21,,7.8813,6.5594,,6.0458,5,10.4707,18.7179,,,,
2015/10/12,7.5114,6.4596,15.7985,5.9605,3.282,16.926,6.01,7.2843,4.9214,11.3,4.4558,13.31,8.8719,8.769,12.3684,13.2346,4.5,11.3876,7.8333,3.5863,,,13.5478,7.6063,,2.2571,4.6686,6.78,9.4167,14.0811,6.61,5.205,3.9114,4.9,15.97,5.8499,11.73,,8.3486,6.8796,,6.0458,5.24,10.8635,19.3946,,,,
2015/10/13,7.6762,7.0468,15.7985,5.8739,3.282,16.926,6.12,7.1605,4.8719,11.09,4.4954,14.64,8.7658,8.7787,12.3684,13.1375,4.55,11.3478,7.8421,3.5863,,,13.5861,7.7426,,2.2571,4.8876,6.68,9.4167,13.8988,6.61,5.1223,3.8433,4.85,16,5.8723,11.59,,8.2908,6.7729,,6.0458,5.18,10.988,19.5837,,,,
2015/10/14,7.4037,6.7383,15.7985,5.8546,3.282,16.926,5.94,7.1655,4.8521,10.9,4.4558,16.1,9.0937,9.0316,12.3684,13.1958,4.44,11.4175,7.7452,3.5813,,,13.2193,7.4701,,2.2571,4.6985,6.66,9.4167,13.6974,6.61,5.0008,3.8465,4.82,15.98,5.8199,11.68,,8.2523,6.6856,,6.0458,5.19,10.921,18.7279,,,,
2015/10/15,7.6445,6.8577,15.7985,5.9413,3.282,16.926,6.15,7.3537,4.9709,11.13,4.5549,16.29,9.2577,9.0316,12.3684,13.4873,4.66,11.8754,7.9479,3.8399,,,13.712,7.7516,,2.2571,4.8279,6.85,9.4167,14.014,6.61,5.098,3.9698,4.97,16.67,5.9845,12.13,,8.4787,6.8408,,6.0458,5.33,11.1796,19.1856,,,,
2015/10/16,7.9171,6.8876,15.7985,5.999,3.282,16.926,6.23,7.4478,4.9907,11.19,4.5846,17.92,9.2962,9.0316,12.3684,13.7691,4.72,11.8654,7.9391,3.8151,,,14.0568,7.8561,,2.2571,5.3157,6.93,9.4167,14.0523,6.61,5.1758,3.9633,4.97,17.65,6.0593,12.15,,8.5558,6.8893,,6.0458,5.37,11.5053,19.4046,,,,
2015/10/19,7.7079,7.0767,15.7985,6.105,3.282,16.926,6.12,7.4824,5.0798,11.99,4.4954,17.11,9.3252,9.0316,12.3684,13.5553,4.62,11.7161,7.895,3.7504,,,13.4985,7.5972,,2.2571,5.4749,6.79,9.4167,14.3976,6.61,5.0543,3.9049,4.95,17.12,5.9396,11.93,,8.9074,6.9573,,6.0458,5.4,11.3233,19.1657,,,,
2015/10/20,7.7967,7.017,15.7985,6.0857,3.282,16.926,6.11,7.4676,5.0303,11.78,4.5945,17.36,9.383,9.0316,12.3684,14.1189,4.75,11.8853,8.0536,3.8002,,,14.1116,7.9015,,2.2571,5.455,7.02,9.4167,14.2058,6.61,5.0835,3.96,5.06,17.51,6.0892,12.44,,8.8593,6.9184,,6.0458,5.38,11.4766,20.1409,,,,
2015/10/21,7.017,6.3203,15.7985,5.5368,3.282,16.926,5.5,6.8931,4.5748,10.6,4.1984,15.62,9.3059,9.0316,12.3684,12.7099,4.34,10.7505,7.3135,3.4271,,,12.6993,8.6281,,2.2571,4.9075,6.54,9.4167,13.1027,6.61,4.5732,3.6973,4.56,15.85,5.4833,11.96,,8.1896,6.3557,,6.0458,4.99,10.4995,18.1308,,,,
2015/10/22,7.2198,6.4397,15.7985,5.7005,3.282,16.926,5.77,7.4279,4.7531,10.9,4.3073,17.18,10.2413,9.0316,12.3684,13.0986,4.34,11.1686,7.6307,3.5664,,,13.1099,8.8415,,2.2571,5.0668,6.73,9.4167,13.5152,6.61,4.719,3.8271,4.69,17.12,5.6853,12.74,,8.8207,6.5788,,6.0458,5.18,11.1605,18.9667,,,,
2015/10/23,7.4671,6.579,15.7985,5.8642,3.6151,16.926,5.88,7.5914,4.862,11.3,4.4261,18.9,11.0706,9.9363,12.3684,13.6622,4.34,11.4374,7.7981,3.8201,,,14.1554,8.9732,,2.2571,5.1962,6.85,9.4167,13.8317,6.61,4.8162,4.0703,4.87,17.84,6.2538,13.08,,9.1242,6.7244,,6.0458,5.25,11.8215,19.6732,,,,
2015/10/26,7.6382,6.8478,15.7985,6.0472,3.9775,16.926,5.94,7.6607,4.9907,11.41,4.4954,18.5,10.8295,9.3478,12.3684,14.0897,4.34,11.6365,7.9126,3.9991,,,15.5731,8.6735,,2.2571,5.2559,6.87,9.4167,13.8893,6.61,4.9279,4.0995,4.99,18.39,6.2987,12.84,,9.394,6.802,,6.0458,5.4,12.2909,21.0763,,,,
2015/10/27,7.6192,7.0269,15.7985,5.999,4.3792,16.926,6.09,7.6607,4.961,11.28,4.4261,17.94,11.4756,9.0754,12.3684,14.4784,4.34,11.8256,7.8774,4.397,,,15.4965,8.8869,,2.2571,5.1863,6.84,9.4167,13.7454,6.61,4.9377,4.0216,5.11,18.92,6.5381,12.59,,10.3334,6.8214,,6.0458,5.3,12.8561,21.5839,,,,
2015/10/28,7.429,7.0269,15.7985,6.596,4.0461,16.926,5.97,7.3339,5.4462,11.12,4.4459,18.27,11.3117,8.7301,12.3684,14.08,4.34,12.4029,8.6616,4.4716,,,14.9545,8.5191,,2.2571,5.236,6.87,9.4167,13.7454,6.61,4.855,3.9568,5.27,18.03,6.5306,11.99,,10.3334,6.8796,,6.0458,5.33,12.7507,20.4992,,,,
2015/10/29,7.4987,7.0269,15.7985,6.4035,4.0069,16.926,5.96,7.4081,5.2482,11.14,4.4558,18.17,10.9935,8.8031,12.3684,13.9634,4.34,12.1541,9.1286,4.3921,,,14.8615,8.3892,,2.2571,5.1564,7.18,9.4167,13.7646,6.61,4.9134,3.9698,5.15,18.37,6.4483,12.15,,10.1503,6.899,,6.0458,5.25,12.5112,20.33,,,,
2015/10/30,7.2642,7.0269,15.7985,6.2012,3.8208,16.926,5.83,7.3537,5.169,10.86,4.3667,17,10.7042,8.662,12.3684,13.5845,4.34,11.9251,8.7673,4.208,,,14.5933,8.6389,,2.2571,5.0967,7.04,9.4167,13.4864,6.61,4.8307,3.9211,5,17.91,6.2688,11.72,,9.7119,6.802,,6.0458,5.14,12.2334,20.1608,,,,
2015/11/2,7.0233,7.0269,15.7985,6.1531,3.5759,16.926,5.65,7.3487,4.9907,10.44,4.238,15.82,10.492,8.6085,12.3684,13.3318,4.34,11.5767,8.221,4.0787,,,13.9474,8.0397,,2.2571,4.8777,6.85,9.4167,13.285,6.61,4.6363,3.7752,4.88,17.04,6.2688,11.24,,9.3795,6.7244,,6.0458,4.98,12.0226,18.1607,,,,
2015/11/3,7.055,7.0269,15.7985,6.2205,3.6053,16.926,5.66,7.4478,5.0501,10.5,4.1984,16,10.2124,8.4383,12.3684,13.3318,4.34,11.6365,8.1858,4.3523,,,14.0951,8.0697,,2.2571,4.8179,7.02,9.4167,13.3425,6.61,4.6898,3.7589,4.89,17.09,6.2987,11.36,,9.4181,6.899,,6.0458,5.02,12.1089,17.5437,,,,
2015/11/4,7.4671,7.0269,15.7985,6.5286,3.8208,16.926,5.94,7.8885,5.3769,11.06,4.3964,16.92,10.8199,8.9636,12.3684,14.148,4.34,12.2636,8.6352,4.6059,,,15.0421,8.4492,,2.2571,5.0569,7.3,9.4167,13.9756,6.61,4.9085,3.9568,5.12,18.03,6.5979,11.96,,9.8902,7.5103,,6.0458,5.25,12.8944,18.6781,,,,
2015/11/5,7.6953,7.0269,15.7985,6.7405,3.7326,16.926,6,8.0717,5.3769,11.3,4.545,17.18,10.8488,8.8955,12.3684,14.4687,4.34,12.5423,8.4942,4.6059,,,14.856,8.2694,,2.2571,5.1365,7.64,9.4167,14.3593,6.61,4.9668,4.0152,5.22,18.13,6.6652,12.03,,9.8227,7.5006,,6.0458,5.45,12.722,18.9568,,,,
2015/11/6,7.8474,7.0269,15.7985,6.779,3.7424,16.926,6.13,8.1658,5.466,11.72,4.6539,17.7,11.0417,9.0803,12.3684,14.8574,4.34,12.6817,8.7321,4.6059,,,15.2884,8.5091,,2.2571,5.2261,7.79,9.4167,14.7142,6.61,5.098,4.1481,5.27,18.9,6.7326,12.17,,10.001,7.5783,,6.0458,5.49,12.789,19.3349,,,,
2015/11/9,7.9298,7.0269,15.7985,6.7501,3.7032,16.926,6.14,8.1163,5.5353,11.69,4.6836,17.57,10.9645,9.411,12.3684,15.5959,4.34,12.7613,8.644,4.6059,,,15.4143,8.7288,,2.2571,5.2261,7.76,9.4167,14.7813,6.61,5.0446,4.1157,5.31,19.07,6.6802,11.97,,10.0058,7.4812,,6.0458,5.55,12.8273,19.8225,,,,
2015/11/10,8.7221,7.0269,15.7985,7.1064,4.0755,16.926,6.75,8.3441,5.773,12.86,4.9311,19.33,11.5335,9.7709,12.3684,16.0332,4.34,13.1197,8.97,4.6059,,,16.958,9.1882,,2.2571,5.7537,8.07,9.4167,16.0091,6.61,5.55,4.3135,5.52,19.78,6.942,12.67,,10.4924,7.8888,,6.0458,5.68,13.2297,20.7579,,,,
2015/11/11,8.6397,7.0269,15.7985,6.9331,3.9481,16.926,6.53,8.2005,5.6641,12.64,4.8816,20.7,11.6589,9.8195,12.3684,15.7805,4.34,12.9007,8.9876,4.6059,,,17.5108,9.1183,,2.2571,5.8433,7.9,9.4167,15.3568,6.61,5.3653,4.2325,5.43,20.52,6.8298,12.34,,10.4876,7.6559,,6.0458,5.56,13.4979,21.3152,,,,
2015/11/12,8.7221,7.0269,15.7985,6.8946,3.9775,16.926,6.52,8.453,5.6839,12.62,4.8915,22.56,11.8228,10.802,12.3684,15.7708,4.34,12.8808,8.9259,5.0685,,,17.8612,9.1183,,2.2571,6.4306,7.79,9.4167,15.2609,6.61,5.3556,4.2357,5.43,21.12,6.7775,12.63,,10.9308,7.5298,,6.0458,5.54,13.6512,21.0365,,,,
2015/11/13,8.1453,7.0269,15.7985,6.5383,3.811,16.926,6.19,8.0222,5.6344,11.92,4.6737,20.3,11.1478,9.9071,12.3684,15.0712,4.34,12.7016,8.5559,4.7651,,,16.438,8.6689,,2.2571,6.5003,7.5,9.4167,14.5031,6.61,5.1272,4.0249,5.25,20.18,6.5231,12.81,,10.4827,7.4812,,6.0458,5.36,13.1339,21.8227,,,,
2015/11/16,8.2467,7.0269,15.7985,6.6731,3.8502,16.926,6.31,8.1707,5.5948,12.23,4.7529,20.15,11.601,10.1697,12.3684,16.072,4.34,12.9405,8.7761,4.785,,,17.155,9.5378,,2.2571,6.3908,7.91,9.4167,14.7525,6.61,5.3119,4.1741,5.33,21.55,6.6578,13.39,,10.8392,7.5686,,6.0458,5.4,13.7757,22.6984,,,,
2015/11/17,8.196,7.0269,15.7985,6.596,3.8012,16.926,6.22,8.0816,5.4759,12.15,4.7925,19.61,11.4274,10.16,12.3684,16.0915,4.34,12.5821,8.6264,4.7104,,,16.6788,9.4379,,2.2571,6.1518,7.8,9.4167,14.5511,6.61,5.2876,4.2065,5.25,23.17,6.6428,13.37,,10.767,7.4327,,6.0458,5.41,13.7853,21.7331,,,,
2015/11/18,7.8981,7.0269,15.7985,6.5094,3.7718,16.926,6.12,7.8885,5.4165,11.94,4.7034,19,11.4371,9.7758,12.3684,15.4987,4.34,12.3134,8.5294,4.6059,,,16.2573,9.7475,,2.2571,5.9328,7.59,9.4167,14.436,6.61,5.3022,4.2033,5.19,22.26,6.5755,13.35,,10.4346,7.2775,,6.0458,5.32,13.565,20.8176,,,,
2015/11/19,8.1453,7.0269,15.7985,6.6635,3.8306,16.926,6.23,8.0222,5.5056,12.26,4.7628,19.58,11.8421,9.8487,12.3684,16.2275,4.34,12.5821,9.0581,4.6706,,,17.883,10.0671,,2.2571,6.1021,7.7,9.4167,14.7525,6.61,5.375,4.3427,5.29,22.71,6.6877,13.69,,10.6417,7.4909,,6.0458,5.4,13.8428,21.544,,,,
2015/11/20,8.3735,7.0269,15.7985,6.7405,4.0069,16.926,6.35,8.0816,5.5651,12.4,4.8024,20.71,11.9867,10.836,12.3684,16.898,4.34,13.0102,8.9876,4.7751,,,18.1348,11.0758,,2.2571,6.1618,8.03,9.4167,14.8485,6.61,5.3653,4.4108,5.42,24,6.7775,13.45,,10.9548,7.5783,,6.0458,5.39,14.0823,22.6486,,,,
2015/11/23,8.1326,7.0269,15.7985,6.7405,4.0069,16.926,6.22,7.9231,5.4462,12.29,4.7529,19.52,11.7939,10.7923,12.3684,16.2664,4.34,12.7016,9.1903,4.7353,,,17.6203,10.6663,,2.2571,5.9926,8.04,9.4167,14.954,6.61,5.2098,4.2844,5.37,25.05,6.7401,13.07,,10.714,7.4133,,6.0458,5.27,14.2547,22.6685,,,,
2015/11/24,8.1516,7.0269,15.7985,6.8368,3.9971,16.926,6.3,7.8043,5.3868,12.15,4.7331,19.85,11.5914,11.0987,12.3684,17.0437,4.34,12.8011,9.1462,4.8994,,,17.8393,10.5565,,2.2571,5.9727,8.11,9.4167,14.7429,6.61,5.1709,4.3135,5.37,25.48,6.7176,12.95,,11.7834,7.3357,,6.0458,5.22,14.1015,22.4794,,,,
2015/11/25,8.2087,7.0269,15.7985,6.8849,3.9775,16.926,6.3,7.8934,5.4066,12.3,4.7628,19.81,11.7457,11.2835,12.3684,17.996,4.34,13.2789,9.1727,4.9044,,,18.6713,11.1158,,2.2571,6.0722,8.15,9.4167,15.0307,6.61,5.2341,4.466,5.39,25.09,6.8223,13.55,,12.482,7.4133,,6.0458,5.25,14.341,23.4945,,,,
2015/11/26,8.6144,7.0269,15.7985,6.9908,4.0069,16.926,6.3,8.0618,5.8324,12.77,4.7826,21.79,11.9289,11.9644,12.5728,17.8794,4.34,13.05,9.0757,5.0536,,,18.2498,10.7462,,2.2571,6.1618,8.28,9.4167,15.424,6.61,5.3848,4.5373,5.49,24.01,6.9121,14.78,,12.1737,7.5103,,6.0458,5.35,14.705,23.0865,,,,
2015/11/27,7.784,7.0269,15.7985,6.5383,3.7522,16.926,6.3,7.319,5.6344,11.53,4.3766,19.61,10.8488,11.5753,11.3175,16.3538,4.34,12.0645,8.2387,4.6457,,,16.542,9.6776,,2.2571,5.5844,7.51,9.4167,14.2633,6.61,4.996,4.1416,5.02,21.61,6.3361,13.59,,11.6775,6.9087,,6.0458,4.98,13.8332,21.7928,,,,
2015/11/30,7.765,7.0269,15.7985,6.3842,3.7228,16.926,6.3,7.215,6.0305,11.1,4.3469,18.95,10.6559,11.2494,10.3638,15.7611,4.34,12.1342,8.2563,4.5711,,,17.2317,9.4579,,2.2571,5.4451,7.56,10.3591,13.9468,6.61,4.8648,4.1125,5.08,21.01,6.179,13.57,,12.8433,6.8214,,6.0458,4.99,13.6608,22.2307,,,,
