ÈÕÆÚ,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH
2015/12/22,0.9817,3.401,,-0.3135,1.4451,5.3509,,0.4032,6871610226,11195760555,,1.3481E+11,97.1573,101.7726,,33.8572,4.5543,10.6106,,1.7432,4.9973,20.1879,,0.4672
2015/12/23,-2.3979,-3.7666,,-1.2579,1.0324,5.0129,,0.396,6706834090,10774063473,,1.33115E+11,94.8275,97.9393,,33.4313,4.4451,10.211,,1.7212,4.8774,19.4275,,0.4613
2015/12/24,-0.5312,4.355,,-0.7962,0.986,6.2646,,0.3945,6671206817,11243275719,,1.32055E+11,94.3238,102.2045,,33.1651,4.4214,10.6557,,1.7075,4.8515,20.2736,,0.4576
2015/12/25,5.2069,9.9842,,0.321,2.5157,5.5546,,0.2113,7018572726,12365821473,,1.32479E+11,99.2352,112.4088,,33.2716,4.6517,11.7195,,1.713,5.1041,22.2978,,0.4591
2015/12/28,-4.1878,1.3449,,0.48,1.9995,13.3441,,1.2383,6724647726,12532124547,,1.33115E+11,95.0794,113.9205,,33.4313,4.4569,11.8772,,1.7212,4.8904,22.5976,,0.4613
2015/12/29,2.649,8.3886,,-1.1146,1.196,10.1189,,0.4335,6902784090,13583397554,,1.31631E+11,97.5981,123.4769,,33.0586,4.5749,12.8735,,1.7021,5.0199,24.4933,,0.4561
2015/12/30,2.2581,-1.0931,,1.7713,2.3329,8.9671,,0.6181,7058653408,13434912666,,1.33962E+11,99.8019,122.1271,,33.6442,4.6782,12.7328,,1.7322,5.1333,24.2255,,0.4642
2015/12/31,0.1893,-7.206,,-2.2152,1.4849,7.3042,,0.3266,7072013635,12482458028,,1.30995E+11,99.9908,113.3267,,32.8989,4.6871,11.8152,,1.6938,5.143,22.4798,,0.4539
2016/1/4,-9.9496,-10.0048,,-6.1489,1.6173,5.4363,,0.4428,6368374999,11233617539,,1.2294E+11,57.8902,255.9514,,35.4132,3.9513,6.8426,,1.5625,4.0129,21.0512,,0.4437
2016/1/5,0,1.1646,,-1.3793,2.0705,8.0086,,0.7419,6368374999,11364448447,,1.21245E+11,57.8902,258.9323,,34.9248,3.9513,6.9223,,1.5409,4.0129,21.2964,,0.4376
2016/1/6,1.1888,2.0408,,0.6993,1.6738,6.2738,,0.7551,6444082953,11596375967,,1.22092E+11,58.5784,264.2166,,35.169,3.9983,7.0636,,1.5517,4.0606,21.731,,0.4407
2016/1/7,-9.6061,-10,,-7.9861,0.375,1.4478,,0.1363,5825059090,10436738370,,1.12342E+11,52.9513,237.795,,32.3604,3.6142,6.3572,,1.4278,3.6706,19.5579,,0.4055
2016/1/8,-5.9633,-4.7293,,3.0189,2.5276,6.84,,0.6902,5477693181,9943149034,,1.15733E+11,49.7937,226.5488,,33.3373,3.3987,6.0566,,1.4709,3.4517,18.6329,,0.4177
2016/1/11,-10,-9.988,,-7.8755,1.9977,4.2505,,0.6591,4929923863,8938790258,,1.06619E+11,44.8143,203.9211,,30.7118,3.0588,5.4516,,1.3551,3.1065,16.7719,,0.3848
2016/1/12,-2.8907,-3.4551,,0,1.5269,4.9512,,0.4563,4787414772,8629941691,,1.06619E+11,43.5189,196.8999,,30.7118,2.9704,5.2639,,1.3551,3.0167,16.1944,,0.3848
2016/1/13,-9.2093,-6.4006,,-0.7952,1.3204,5.8326,,0.6608,4346527272,8077577907,,1.05771E+11,39.5111,184.2973,,30.4676,2.6968,4.927,,1.3443,2.7389,15.1579,,0.3818
2016/1/14,3.3811,4.6324,,0.4008,1.741,4.7728,,0.6707,4493489772,8451759825,,1.06195E+11,40.847,192.8346,,30.5897,2.788,5.1553,,1.3497,2.8315,15.86,,0.3833
2016/1/15,-1.7839,-3.0218,,-5.7884,1.2524,4.0652,,0.6968,4413328408,8196365818,,1.00048E+11,40.1183,187.0075,,28.819,2.7383,4.9995,,1.2715,2.781,15.3808,,0.3611
2016/1/18,5.3481,4.8551,,0,1.412,4.4166,,0.3876,4649359090,8594305317,,1.00048E+11,42.2639,196.0869,,28.819,2.8847,5.2422,,1.2715,2.9297,16.1275,,0.3611
2016/1/19,2.9693,4.5612,,3.178,1.2304,4.7118,,0.4951,4787414772,8986305422,,1.03227E+11,43.5189,205.0307,,29.7349,2.9704,5.4813,,1.312,3.0167,16.8631,,0.3726
2016/1/20,-3.5349,-2.9742,,-2.2587,1.245,4.4445,,0.5018,4618185226,8719032623,,1.00896E+11,41.9805,198.9326,,29.0633,2.8654,5.3183,,1.2823,2.9101,16.3616,,0.3642
2016/1/21,-4.0501,-5.9264,,-3.1513,1.3937,4.1895,,0.5246,4431142045,8202305213,,97716309381,40.2803,187.143,,28.1474,2.7493,5.0031,,1.2419,2.7922,15.3919,,0.3527
2016/1/22,0.201,4.2723,,1.0846,1.4521,3.9452,,0.4982,4440048863,8552729549,,98776139201,40.3612,195.1383,,28.4527,2.7549,5.2168,,1.2554,2.7978,16.0495,,0.3565
2016/1/25,1.2036,-0.625,,-0.8584,1.229,3.1354,,0.3445,4493489772,8499274989,,97928275345,40.847,193.9187,,28.2085,2.788,5.1842,,1.2446,2.8315,15.9492,,0.3535
2016/1/26,-6.3429,-5.2411,,-9.9567,1.7449,4.2326,,0.7081,4208471590,8053820325,,88177841003,38.2561,183.7552,,25.3998,2.6112,4.9125,,1.1207,2.6519,15.1133,,0.3183
2016/1/27,-2.8571,-5.531,,-1.9231,1.6996,4.4061,,0.6793,4088229545,7608365661,,86482113292,37.1631,173.5918,,24.9114,2.5366,4.6408,,1.0991,2.5761,14.2774,,0.3122
2016/1/28,-10.0218,-2.2639,,-4.902,5.2793,2.9664,,0.4172,3678515908,7436123191,,82242794013,33.4387,169.6619,,23.6902,2.2824,4.5358,,1.0453,2.318,13.9542,,0.2969
2016/1/29,0,5.1118,,4.3814,,4.186,,0.5521,3678515908,7816244504,,85846215400,33.4387,178.3347,,24.7282,2.2824,4.7676,,1.0911,2.318,14.6675,,0.3099
2016/2/1,0,-3.1155,,-2.2222,,3.5163,,0.4107,3678515908,7572729288,,83938521724,33.4387,172.7787,,24.1787,2.2824,4.6191,,1.0668,2.318,14.2105,,0.303
2016/2/2,0,4.6275,,2.5253,,3.1572,,0.3752,3678515908,7923153624,,86058181364,33.4387,180.7739,,24.7893,2.2824,4.8328,,1.0937,2.318,14.8681,,0.3106
2016/2/3,0,0,,0.2463,,2.5869,,0.3497,3678515908,7923153624,,86270147328,33.4387,180.7739,,24.8503,2.2824,4.8328,,1.0964,2.318,14.8681,,0.3114
2016/2/4,0,2.099,,1.2285,,3.2708,,0.4283,3678515908,8089456698,,87329977147,33.4387,184.5683,,25.1556,2.2824,4.9343,,1.1099,2.318,15.1802,,0.3152
2016/2/5,0,-2.4963,,-1.9417,,1.7067,,0.3378,3678515908,7887517251,,85634249436,33.4387,179.9609,,24.6671,2.2824,4.8111,,1.0884,2.318,14.8012,,0.3091
2016/2/15,0,-0.9036,,-0.7426,,2.2865,,0.2482,3678515908,7827911937,,84998351544,33.4387,178.3347,,24.484,2.2824,4.7676,,1.0803,2.318,14.6675,,0.3068
2016/2/16,0,5.9271,,3.99,,2.9806,,0.5474,3678515908,8291876322,,88389806967,33.4387,188.9047,,25.4609,2.2824,5.0502,,1.1234,2.318,15.5368,,0.319
2016/2/17,0,1.2912,,1.6787,,3.7016,,0.5951,3678515908,8398945026,,89873568715,33.4387,191.3439,,25.8883,2.2824,5.1154,,1.1422,2.318,15.7374,,0.3244
2016/2/18,0,-1.5581,,0.7075,,3.0555,,0.5664,3678515908,8268083277,,90509466607,33.4387,188.3626,,26.0715,2.2824,5.0357,,1.1503,2.318,15.4922,,0.3267
2016/2/19,10.0484,1.6547,,-0.2342,0.1661,3.4253,,0.4011,4048148863,8404893288,,90297500643,36.7987,191.4794,,26.0104,2.5117,5.119,,1.1476,2.5509,15.7486,,0.3259
2016/2/22,10.011,1.3447,,4.2254,0.5351,4.0771,,0.6917,4453409090,8517910253,,94112887994,40.4827,194.0542,,27.1094,2.7632,5.1879,,1.1961,2.8062,15.9603,,0.3397
2016/2/23,10,-0.6983,,-2.2523,12.1223,3.6511,,0.5426,4898749999,8458427640,,91993228354,44.5309,192.699,,26.4989,3.0395,5.1516,,1.1692,3.0869,15.8489,,0.332
2016/2/24,-1.1818,-0.7736,,2.5346,11.1483,2.7901,,0.5982,4840855681,8392996765,,94324853958,44.0047,191.2084,,27.1705,3.0035,5.1118,,1.1988,3.0504,15.7263,,0.3405
2016/2/25,-10.0276,-9.9929,,-8.5393,6.3329,3.9177,,0.6799,4355434090,7554291915,,86270147328,39.5921,172.1011,,24.8503,2.7024,4.601,,1.0964,2.7445,14.1548,,0.3114
2016/2/26,-3.3742,-4.4882,,0.9828,5.0614,4.411,,0.3967,4208471590,7215241018,,87118011183,38.2561,164.3769,,25.0945,2.6112,4.3945,,1.1072,2.6519,13.5195,,0.3145
2016/2/29,-9.5238,-9.9753,,-2.1898,3.1053,3.3148,,0.5283,3807664772,6495501394,,85210317508,34.6127,147.9799,,24.545,2.3625,3.9561,,1.083,2.3993,12.1709,,0.3076
2016/3/1,2.3392,0.7326,,1.4925,2.9301,6.2037,,0.2966,3896732954,6543087485,,86482113292,35.4223,149.064,,24.9114,2.4178,3.9851,,1.0991,2.4555,12.26,,0.3122
2016/3/2,5.6,6.3636,,4.1667,3.7173,4.9077,,0.5758,4114949999,6959465780,,90085534679,37.406,158.5498,,25.9494,2.5532,4.2387,,1.1449,2.593,13.0402,,0.3252
2016/3/3,-0.1082,3.4188,,0.2353,3.9414,5.4766,,0.496,4110496590,7197396234,,90297500643,37.3655,163.9704,,26.0104,2.5504,4.3836,,1.1476,2.5902,13.486,,0.3259
2016/3/4,-1.0834,-8.1818,,2.5822,4.5175,4.3905,,1.0477,4065962499,6608518360,,92629126246,36.9607,150.5546,,26.682,2.5228,4.0249,,1.1773,2.5621,12.3826,,0.3343
2016/3/7,1.7525,2.1602,,-0.2288,3.0819,2.8737,,0.4657,4137217045,6751276632,,92417160282,37.6084,153.8069,,26.621,2.567,4.1119,,1.1746,2.607,12.6501,,0.3336
2016/3/8,1.6146,0.5286,,-0.2294,2.9149,3.5771,,0.5633,4204018181,6786966200,,92205194318,38.2156,154.62,,26.5599,2.6084,4.1336,,1.1719,2.6491,12.717,,0.3328
2016/3/9,-3.9195,-2.7169,,-0.6897,1.7444,2.2388,,0.4966,4039242045,6602570099,,91569296426,36.7178,150.4191,,26.3768,2.5062,4.0213,,1.1638,2.5453,12.3715,,0.3305
2016/3/10,-2.0948,-1.3514,,-2.3148,1.3037,2.6779,,0.2209,3954627272,6513346178,,89449636787,35.9486,148.3864,,25.7662,2.4537,3.967,,1.1368,2.4919,12.2043,,0.3229
2016/3/11,2.027,2.7397,,0.4739,1.9246,2.5427,,0.2031,4034788636,6691794019,,89873568715,36.6773,152.4518,,25.8883,2.5034,4.0757,,1.1422,2.5425,12.5387,,0.3244
2016/3/14,5.298,4.6222,,1.4151,3.3665,3.9119,,0.3656,4248552272,7001103609,,91145364499,38.6205,159.4984,,26.2546,2.636,4.264,,1.1584,2.6772,13.1182,,0.329
2016/3/15,-1.8868,-2.7188,,0,1.7139,2.5835,,0.2946,4168390908,6810759246,,91145364499,37.8918,155.162,,26.2546,2.5863,4.1481,,1.1584,2.6266,12.7616,,0.329
2016/3/16,-2.0299,-1.8341,,1.3953,1.3731,2.311,,0.6867,4083776136,6685845757,,92417160282,37.1226,152.3163,,26.621,2.5338,4.072,,1.1746,2.5733,12.5275,,0.3336
2016/3/17,3.8168,4.9822,,1.1468,2.4248,4.064,,0.6973,4239645454,7018948393,,93476990102,38.5395,159.905,,26.9263,2.6305,4.2749,,1.188,2.6715,13.1517,,0.3374
2016/3/18,4.6218,5.4237,,-0.4535,3.7958,5.6602,,1.2158,4435595454,7399637119,,93053058174,40.3207,168.5778,,26.8042,2.7521,4.5068,,1.1826,2.795,13.865,,0.3359
2016/3/21,2.8112,3.6174,,2.9613,2.8666,5.9781,,1.1707,4560290908,7667308880,,95808615705,41.4543,174.6759,,27.5979,2.8295,4.6698,,1.2177,2.8736,14.3665,,0.3458
2016/3/22,1.0742,0,,-0.885,2.7405,5.0588,,0.7442,4609278408,7667308880,,94960751850,41.8996,174.6759,,27.3537,2.8599,4.6698,,1.2069,2.9045,14.3665,,0.3428
2016/3/23,-0.0966,3.8014,,0.6696,1.9967,6.0597,,0.4602,4604824999,7958773686,,95596649741,41.8591,181.316,,27.5368,2.8571,4.8473,,1.215,2.9017,14.9127,,0.3451
2016/3/24,-4.2553,-3.8864,,-2.439,2.5696,4.6803,,0.3851,4408874999,7649464096,,93265024138,40.0778,174.2693,,26.8652,2.7355,4.6589,,1.1853,2.7782,14.3331,,0.3366
2016/3/25,1.0101,0.311,,-1.1364,2.2499,3.0768,,0.629,4453409090,7673257142,,92205194318,40.4827,174.8114,,26.5599,2.7632,4.6734,,1.1719,2.8062,14.3777,,0.3328
2016/3/28,-1.3,-1.0078,,-0.9195,2.3374,3.6278,,0.3701,4395514772,7595929744,,91357330462,39.9564,173.0497,,26.3157,2.7272,4.6263,,1.1611,2.7698,14.2328,,0.3298
2016/3/29,-2.229,-4.307,,-1.8561,1.3874,3.6007,,0.3875,4297539772,7268775370,,89661602751,39.0658,165.5965,,25.8272,2.6664,4.4271,,1.1395,2.708,13.6198,,0.3236
2016/3/30,4.0415,5.3191,,2.8369,1.875,3.867,,0.4675,4471222726,7655412357,,92205194318,40.6446,174.4048,,26.5599,2.7742,4.6626,,1.1719,2.8175,14.3442,,0.3328
2016/3/31,0.3984,0.6993,,0.9195,1.8457,4.7989,,0.7309,4489036363,7708946710,,93053058174,40.8065,175.6244,,26.8042,2.7853,4.6952,,1.1826,2.8287,14.4446,,0.3359
2016/4/1,-0.8929,0.2315,,3.4169,1.6248,3.6144,,1.2237,4448955681,7726791494,,96232547633,40.4422,176.031,,27.72,2.7604,4.706,,1.2231,2.8034,14.478,,0.3473
2016/4/5,2.7027,4.388,,0,2.4641,5.4377,,0.8556,4569197726,8065842391,,96232547633,41.5352,183.7552,,27.72,2.835,4.9125,,1.2231,2.8792,15.1133,,0.3473
2016/4/6,2.3392,0.295,,-1.1013,2.9442,5.0529,,0.5536,4676079545,8089635436,,95172717814,42.5068,184.2973,,27.4147,2.9013,4.927,,1.2096,2.9466,15.1579,,0.3435
2016/4/7,-4.0952,-2.9412,,-1.7817,3.1909,4.6406,,0.4982,4484582954,7851704982,,93476990102,40.766,178.8767,,26.9263,2.7825,4.7821,,1.188,2.8259,14.712,,0.3374
2016/4/8,-1.3903,-1.7424,,-1.5873,1.8461,3.102,,0.4005,4422235226,7714894971,,91993228354,40.1993,175.76,,26.4989,2.7438,4.6988,,1.1692,2.7866,14.4557,,0.332
2016/4/11,2.719,2.7756,,1.6129,1.9579,3.6024,,0.4217,4542477272,7929032380,,93476990102,41.2923,180.6384,,26.9263,2.8184,4.8292,,1.188,2.8624,14.8569,,0.3374
2016/4/12,5.5882,9.9775,,-0.6803,5.2417,9.4343,,0.3151,4796321590,8720151139,,92841092210,43.5998,198.6616,,26.7431,2.9759,5.311,,1.18,3.0223,16.3393,,0.3351
2016/4/13,-0.0929,1.7735,,1.3699,4.8307,13.6122,,0.663,4791868181,8874805934,,94112887994,43.5594,202.1849,,27.1094,2.9732,5.4052,,1.1961,3.0195,16.6291,,0.3397
2016/4/14,1.8587,2.748,,0.6757,3.5673,9.7078,,0.3055,4880936363,9118684650,,94748785886,44.369,207.741,,27.2926,3.0284,5.5538,,1.2042,3.0756,17.086,,0.342
2016/4/15,10.0365,4.501,,-1.1186,7.9596,10.4192,,0.3531,5370811363,9529114683,,93688956066,48.8221,217.0913,,26.9873,3.3324,5.8037,,1.1907,3.3843,17.8551,,0.3382
2016/4/18,3.3997,-5.6804,,-1.5837,9.7082,7.7713,,0.3889,5553401135,8987822900,,92205194318,50.4819,204.7597,,26.5599,3.4457,5.4741,,1.1719,3.4994,16.8408,,0.3328
2016/4/19,1.7642,0.9927,,-0.4598,8.4058,5.2414,,0.3095,5651376135,9077046820,,91781262390,51.3725,206.7924,,26.4378,3.5064,5.5284,,1.1665,3.5611,17.008,,0.3313
2016/4/20,-9.0623,-7.6671,,-3.2333,6.9389,7.9805,,0.6779,5139234090,8381100242,,88813738895,46.717,190.9374,,25.583,3.1887,5.1045,,1.1288,3.2384,15.704,,0.3206
2016/4/21,-2.773,0.4968,,-0.9547,3.8497,5.7392,,0.3261,4996724999,8422738072,,87965875039,45.4216,191.886,,25.3388,3.1003,5.1299,,1.118,3.1486,15.782,,0.3175
2016/4/22,-0.0891,2.1893,,-0.4819,2.9376,6.6412,,0.3197,4992271590,8607134173,,87541943111,45.3811,196.0869,,25.2167,3.0975,5.2422,,1.1126,3.1458,16.1275,,0.316
2016/4/25,-1.1597,-2.9026,,-1.2107,2.5225,5.2288,,0.2949,4934377272,8357307197,,86482113292,44.8548,190.3953,,24.9114,3.0616,5.09,,1.0991,3.1093,15.6594,,0.3122
2016/4/26,6.4079,2.2776,,0.2451,4.0349,4.4579,,0.267,5250569317,8547651560,,86694079256,47.7291,194.7317,,24.9724,3.2578,5.206,,1.1018,3.3086,16.0161,,0.3129
2016/4/27,-2.2053,-0.5567,,0,2.9905,4.606,,0.2083,5134780681,8500065469,,86694079256,46.6765,193.6476,,24.9724,3.1859,5.177,,1.1018,3.2356,15.9269,,0.3129
2016/4/28,-1.9948,-1.0497,,-0.489,2.5137,4.265,,0.193,5032352272,8410841549,,86270147328,45.7454,191.6149,,24.8503,3.1224,5.1227,,1.0964,3.1711,15.7597,,0.3114
2016/4/29,0.4425,-1.4851,,-0.7371,1.9961,2.4759,,0.1698,5054619317,8285928061,,85634249436,45.9478,188.7692,,24.6671,3.1362,5.0466,,1.0884,3.1851,15.5257,,0.3091
2016/5/3,2.9075,6.8198,,1.9802,2.5516,5.6937,,0.3266,5201581817,8851012889,,87329977147,47.2838,201.6429,,25.1556,3.2274,5.3907,,1.1099,3.2777,16.5845,,0.3152
2016/5/4,-1.8836,-1.2097,,0,2.7905,5.0238,,0.2631,5103606817,8743944185,,87329977147,46.3931,199.2037,,25.1556,3.1666,5.3255,,1.1099,3.216,16.3839,,0.3152
2016/5/5,-0.1745,2.449,,0,2.0062,4.7823,,0.2007,5094699999,8958081593,,87329977147,46.3122,204.0821,,25.1556,3.161,5.456,,1.1099,3.2103,16.7851,,0.3152
2016/5/6,-9.0909,-4.7145,,-2.4272,4.689,5.9966,,0.3953,4631545454,8535755037,,85210317508,42.102,194.4607,,24.545,2.8737,5.1987,,1.083,2.9185,15.9938,,0.3076
2016/5/9,-6.25,-6.4111,,-2.4876,2.518,4.4307,,0.3561,4342073863,7988514993,,83090657868,39.4706,181.9935,,23.9345,2.6941,4.8654,,1.056,2.7361,14.9684,,0.2999
2016/5/10,0.7179,0.2234,,0.2551,1.5869,2.3113,,0.1658,4373247726,8006359777,,83302623832,39.754,182.4001,,23.9955,2.7134,4.8763,,1.0587,2.7557,15.0018,,0.3007
2016/5/11,-3.4623,-4.7548,,0.2545,1.4161,4.1017,,0.2252,4221831817,7625671051,,83514589796,38.3776,173.7273,,24.0566,2.6195,4.6444,,1.0614,2.6603,14.2885,,0.3014
2016/5/12,0.3165,-2.1061,,-0.2538,1.701,3.0061,,0.1903,4235192045,7500664902,,83302623832,38.499,170.0684,,23.9955,2.6278,4.5466,,1.0587,2.6687,13.9876,,0.3007
2016/5/13,-0.2103,-0.8765,,-0.5089,0.9416,2.2452,,0.1324,4226285226,7434922022,,82878691904,38.4181,168.2583,,23.8734,2.6222,4.4982,,1.0533,2.6631,13.8387,,0.2991
2016/5/16,4.215,2.5723,,0.7673,1.4168,2.0154,,0.1616,4404421590,7626174036,,83514589796,40.0374,172.5865,,24.0566,2.7328,4.6139,,1.0614,2.7754,14.1947,,0.3014
2016/5/17,-0.3033,0.2351,,-0.5076,1.0805,2.9541,,0.1365,4391061363,7644103912,,83090657868,39.9159,172.9922,,23.9345,2.7245,4.6248,,1.056,2.767,14.2281,,0.2999
2016/5/18,-3.7525,-4.9257,,-1.0204,1.3231,2.4125,,0.2799,4226285226,7267576511,,82242794013,38.4181,164.4711,,23.6902,2.6222,4.397,,1.0453,2.6631,13.5272,,0.2969
2016/5/19,0.5269,2.6316,,-0.2577,0.9806,2.9826,,0.1869,4248552272,7458828524,,82030828049,38.6205,168.7993,,23.6292,2.636,4.5127,,1.0426,2.6772,13.8832,,0.2961
2016/5/20,2.8302,2.4038,,0,0.7535,2.4413,,0.2002,4368794317,7638127287,,82030828049,39.7135,172.857,,23.6292,2.7107,4.6212,,1.0426,2.7529,14.2169,,0.2961
2016/5/23,0.6116,0.939,,0.7752,0.9338,2.5237,,0.2157,4395514772,7709846792,,82666725941,39.9564,174.4801,,23.8123,2.7272,4.6646,,1.0506,2.7698,14.3504,,0.2984
2016/5/24,-1.7224,-0.3876,,-0.7692,0.676,2.3446,,0.1313,4319806817,7679963665,,82030828049,39.2682,173.8038,,23.6292,2.6803,4.6465,,1.0426,2.7221,14.2948,,0.2961
2016/5/25,-1.0309,8.0934,,0,0.9289,10.9265,,0.1223,4275272726,8301532708,,82030828049,38.8634,187.8704,,23.6292,2.6526,5.0225,,1.0426,2.694,15.4517,,0.2961
2016/5/26,-0.2083,-1.5119,,0.2584,0.8481,7.564,,0.1641,4266365908,8176023575,,82242794013,38.7824,185.03,,23.6902,2.6471,4.9466,,1.0453,2.6884,15.2181,,0.2969
2016/5/27,0.2088,-0.6579,,-0.2577,0.6373,4.892,,0.1124,4275272726,8122233946,,82030828049,38.8634,183.8127,,23.6292,2.6526,4.9141,,1.0426,2.694,15.118,,0.2961
2016/5/30,-0.1042,-1.3981,,0.5168,0.7105,3.0381,,0.2061,4270819317,8008678063,,82454759977,38.8229,181.2429,,23.7513,2.6499,4.8454,,1.0479,2.6912,14.9067,,0.2976
2016/5/31,6.2565,6.0629,,2.8278,2.2065,6.5275,,0.4543,4538023863,8468878220,,84786385580,41.2518,191.6576,,24.4229,2.8157,5.1238,,1.0776,2.8596,15.7632,,0.306
2016/6/1,-1.2758,0.2117,,-0.75,1.3964,6.4362,,0.2466,4480129545,8486808096,,84150487688,40.7256,192.0633,,24.2397,2.7797,5.1346,,1.0695,2.8231,15.7966,,0.3037
2016/6/2,7.5547,2.6761,,-0.2519,2.2529,5.4386,,0.1738,4818588635,8713919862,,83938521724,43.8022,197.203,,24.1787,2.9897,5.272,,1.0668,3.0364,16.2193,,0.303
2016/6/3,-1.5712,-2.1948,,0.2525,1.4554,5.2527,,0.2151,4742880681,8522667849,,84150487688,43.114,192.8749,,24.2397,2.9428,5.1563,,1.0695,2.9887,15.8633,,0.3037
2016/6/6,-0.939,-0.4208,,-0.2519,1.092,3.4578,,0.128,4698346590,8486808096,,83938521724,42.7092,192.0633,,24.1787,2.9151,5.1346,,1.0668,2.9606,15.7966,,0.303
2016/6/7,0.0948,2.8873,,-0.5051,1.0022,5.8862,,0.1359,4702799999,8731849739,,83514589796,42.7497,197.6088,,24.0566,2.9179,5.2829,,1.0614,2.9634,16.2527,,0.3014
2016/6/8,-2.4621,-1.848,,-0.5076,1.6325,3.7155,,0.1546,4587011363,8570480852,,83090657868,41.6972,193.9569,,23.9345,2.846,5.1853,,1.056,2.8904,15.9523,,0.2999
2016/6/13,-2.6214,-7.4616,,-2.0408,2.0278,4.1262,,0.258,4466769317,7930981932,,81394930157,40.6041,179.4845,,23.446,2.7714,4.7984,,1.0345,2.8147,14.762,,0.2938
2016/6/14,-0.6979,0.2261,,0.5208,1.5318,2.2614,,0.1451,4435595454,7948911809,,81818862085,40.3207,179.8903,,23.5681,2.7521,4.8092,,1.0399,2.795,14.7954,,0.2953
2016/6/15,2.51,4.2105,,0.5181,1.7642,3.5022,,0.1849,4546930681,8283602832,,82242794013,41.3328,187.4646,,23.6902,2.8212,5.0117,,1.0453,2.8652,15.4184,,0.2969
2016/6/16,0.2938,1.0101,,-1.0309,1.5716,3.6879,,0.2666,4560290908,8367275588,,81394930157,41.4543,189.3582,,23.446,2.8295,5.0623,,1.0345,2.8736,15.5741,,0.2938
2016/6/17,2.832,-0.6429,,0,1.6974,3.3287,,0.493,4689439772,8313485959,,81394930157,42.6283,188.1409,,23.446,2.9096,5.0298,,1.0345,2.955,15.474,,0.2938
2016/6/20,-0.8547,4.7448,,0,1.1176,5.0833,,0.2232,4649359090,8707943237,,81394930157,42.2639,197.0678,,23.446,2.8847,5.2684,,1.0345,2.9297,16.2082,,0.2938
2016/6/21,-2.4904,1.9904,,-0.5208,1.2396,8.9951,,0.3134,4533570454,8881265374,,80970998229,41.2114,200.9902,,23.3239,2.8129,5.3733,,1.0291,2.8568,16.5308,,0.2923
2016/6/22,2.554,0.4038,,0.2618,0.8449,7.198,,0.2213,4649359090,8917125127,,81182964193,42.2639,201.8017,,23.3849,2.8847,5.395,,1.0318,2.9297,16.5976,,0.293
2016/6/23,0.9579,-1.4745,,0.2611,1.5533,4.3766,,0.7534,4693893181,8785639367,,81394930157,42.6687,198.8261,,23.446,2.9124,5.3154,,1.0345,2.9578,16.3528,,0.2938
2016/6/24,-1.518,-1.5646,,-0.5208,1.7662,5.341,,0.4122,4622638635,8648176983,,80970998229,42.021,195.7152,,23.3239,2.8682,5.2323,,1.0291,2.9129,16.097,,0.2923
2016/6/27,2.1195,4.2156,,0.7853,1.6507,6.2553,,0.2587,4720613635,9012751133,,81606896121,42.9116,203.9658,,23.5071,2.9289,5.4528,,1.0372,2.9746,16.7755,,0.2946
2016/6/28,1.7925,0.0663,,0,1.8571,5.2586,,0.3725,4805228408,9018727759,,81606896121,43.6808,204.1011,,23.5071,2.9814,5.4565,,1.0372,3.0279,16.7867,,0.2946
2016/6/29,-0.5561,-1.5905,,0.2597,1.7852,4.1368,,0.4839,4778507954,8875288749,,81818862085,43.4379,200.855,,23.5681,2.9649,5.3697,,1.0399,3.0111,16.5197,,0.2953
2016/6/30,1.1184,3.771,,0.2632,2.1845,10.722,,0.2916,4831948863,9209979772,,80759032265,43.9237,208.4293,,23.2628,2.998,5.5722,,1.0264,3.0448,17.1427,,0.2915
2016/7/1,9.1244,-1.6223,,0.2625,5.675,5.2729,,0.2178,5272836363,9060564137,,80970998229,47.9315,205.0479,,23.3239,3.2716,5.4818,,1.0291,3.3226,16.8645,,0.2923
2016/7/4,-1.8581,1.2533,,1.3089,5.9,4.8528,,0.5086,5174861363,9174120020,,82030828049,47.0409,207.6178,,23.6292,3.2108,5.5505,,1.0426,3.2609,17.0759,,0.2961
2016/7/5,-2.3236,-0.3257,,1.0336,3.1412,4.1799,,0.5157,5054619317,9144236893,,82878691904,45.9478,206.9415,,23.8734,3.1362,5.5324,,1.0533,3.1851,17.0203,,0.2991
2016/7/6,1.9383,0.3268,,0,3.4971,5.2784,,0.3844,5152594317,9174120020,,82878691904,46.8384,207.6178,,23.8734,3.197,5.5505,,1.0533,3.2468,17.0759,,0.2991
2016/7/7,-2.2472,-1.6287,,0.7673,2.317,4.9981,,0.4314,5036805681,9024704384,,83514589796,45.7859,204.2364,,24.0566,3.1251,5.4601,,1.0614,3.1739,16.7978,,0.3014
2016/7/8,0.7958,-0.6623,,-0.7614,1.7932,3.1135,,0.2532,5076886363,8964938130,,82878691904,46.1502,202.8838,,23.8734,3.15,5.4239,,1.0533,3.1991,16.6866,,0.2991
2016/7/11,-1.6667,-0.6667,,-0.2558,2.0014,3.0831,,0.3168,4992271590,8905171876,,82666725941,45.3811,201.5312,,23.8123,3.0975,5.3878,,1.0506,3.1458,16.5753,,0.2984
