ÈÕÆÚ,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH
2015/5/13,5.3154,7.4964,6.8914,6.7219,6.5663,11.0894,8.3027,11.5629,6.2459,9.9187,5.963,13.4679,9.3823,10.6383,10.65,7.4527,6.16,12.2269,7.66,4.565,8.044,13.719,8.11,6.8831,14.4096,,7.2829,9.1303,6.258,8.4394,15.6425,9.3718,8.9049,6.7817,9.117,7.8399,9.738,,1.3242
2015/5/14,5.4032,7.8335,6.6927,6.7938,6.552,11.5473,8.4069,12.0352,6.328,9.9279,5.963,13.595,9.4654,10.469,10.31,7.3659,6.16,12.3025,7.68,4.695,8.2493,13.6515,8.08,6.8232,14.1574,,7.3013,9.1203,6.3879,9.1515,15.8526,9.3438,8.8959,6.7717,9.0813,8.0135,9.728,,1.3486
2015/5/15,5.1906,7.6154,6.4156,6.6411,6.4448,11.1292,8.1797,11.939,6.0736,9.6625,5.6974,13.0958,9.1976,10.0628,9.83,7.1635,6.16,11.8867,7.3,4.405,7.9169,13.3044,7.76,6.6287,13.7823,,7.1354,8.8013,6.2108,8.9646,15.2824,9.2223,8.3742,6.5726,8.7819,7.6856,9.2197,,1.3849
2015/5/18,5.2368,7.9525,6.4574,6.6141,6.4377,11.6469,8.0945,11.9827,6.6809,9.6717,5.6595,12.9778,9.1606,10.2151,10.35,7.202,6.16,11.9151,7.24,4.45,7.9658,13.8058,7.86,6.7185,13.9914,,7.1722,8.8512,6.2423,9.5505,14.8622,9.0167,8.4821,6.5825,8.8247,7.5024,9.5685,,1.4001
2015/5/19,5.3662,8.0318,6.5306,6.7759,6.6163,11.6867,8.3122,12.3063,6.8451,9.9919,5.963,13.4225,9.3638,10.4521,10.78,7.3756,6.16,12.3214,7.4,4.69,8.2199,14.1432,8.03,6.8681,14.2374,,7.3382,9.0505,6.5493,9.5555,15.3274,9.3531,8.626,6.7917,9.0599,7.7531,9.6582,,1.3925
2015/5/20,5.3523,8.0715,6.7136,6.8298,6.5806,11.6668,8.2554,12.1314,6.7466,10.0102,5.963,13.359,9.2807,10.3929,11.8,7.3563,6.16,12.3025,7.39,4.65,8.2102,14.5288,8.03,6.8382,14.2558,,7.2921,8.9907,6.8838,9.4394,15.3349,9.2784,8.698,6.7618,9.01,7.7531,9.6084,,1.4229
2015/5/21,5.565,8.25,7.1894,7.0095,6.6735,11.7663,8.4069,12.4375,6.9436,10.2115,6.5623,13.7311,9.5116,11.1546,12.65,7.5395,6.16,12.5482,7.53,4.8,8.4057,14.9241,8.16,6.928,14.7355,,7.4396,9.1502,6.8444,9.7323,15.4774,9.4839,8.8239,6.8912,9.1811,7.8592,10.5652,,1.4313
2015/5/22,5.6528,8.5772,7.4666,7.2162,6.9164,12.0152,8.6814,12.7786,7.198,10.4494,6.8809,14.1123,9.7794,11.2815,12.62,7.7998,6.16,13.408,7.9,4.935,8.7771,15.5026,8.63,7.2796,15.0246,,7.7069,9.3595,7.0019,10.0959,16.0251,9.839,9.7054,7.1601,9.4947,8.1678,10.6649,,1.3883
2015/5/25,5.7452,9.311,7.6182,7.36,7.095,12.3437,8.8708,13.1285,7.3786,10.669,6.972,14.4662,10.0379,11.4338,12.72,7.983,6.16,13.5498,8.19,5.17,9.1289,16.4185,9.2,7.4068,15.6273,,7.9097,9.5987,7.7025,10.8838,16.4978,10.1193,10.1821,7.439,9.7015,8.5342,11.0337,,1.379
2015/5/26,5.8608,9.9852,7.9319,7.4678,7.2022,12.5229,8.9844,13.3734,7.4607,10.7605,7.4044,14.566,10.2042,11.6285,12.85,8.0987,6.16,13.7576,8.44,5.26,10.0379,17.5368,9.43,7.534,15.8733,,8.0296,9.9775,8.0134,11.5404,16.6553,10.4183,10.2361,7.6381,9.844,8.7271,11.253,,1.3908
2015/5/27,6.4478,10.9867,8.2038,7.7644,7.5452,12.9509,9.3157,14.0119,8.2075,11.3095,7.2603,15.0743,10.7859,12.0432,13.19,8.4458,6.16,14.334,8.94,5.54,10.3605,19.2915,9.8,7.7958,16.1439,,8.3246,10.9743,8.5998,12.6969,16.9629,10.8668,10.9737,7.8771,10.2218,8.9971,10.954,,1.3731
2015/5/28,6.6095,10.3125,7.3829,7.1084,6.9236,11.6867,8.4732,12.6124,7.83,10.7422,6.5851,13.5677,9.7978,10.8499,11.87,8.1083,6.16,13.134,8.07,4.985,9.9793,18.0863,8.82,7.2422,16.1439,,7.5963,10.0772,7.7418,13.8333,15.5525,9.9324,9.8763,7.1701,9.3878,8.1678,9.8576,,1.4263
2015/5/29,6.4616,11.1851,7.2574,7.1892,6.9593,11.4975,8.511,12.3675,7.633,10.8246,6.6685,13.1321,9.6408,10.6975,11.41,7.9733,6.16,12.9734,7.93,4.79,10.1063,19.0119,9.2,7.2197,15.4182,,7.6332,10.4759,7.4978,13.6919,15.4249,10.0446,9.4715,7.3593,9.3023,7.946,9.9672,,1.4558
2015/6/1,7.1087,11.5024,7.9842,7.9082,7.6524,12.5428,9.3631,13.6008,8.3471,11.9043,7.3361,14.4481,10.6012,11.7639,12.55,8.7736,6.16,14.2679,8.72,5.045,10.9273,20.2845,9.99,7.9455,16.4637,,8.3983,11.5225,7.9189,13.8131,16.9704,11.0537,10.1821,8.0962,10.2361,8.7367,10.6749,,1.5605
2015/6/2,7.2797,11.433,8.7842,8.2047,7.6809,12.8215,9.3915,14.6766,8.4866,12.0141,8.072,14.4571,10.5735,11.7978,12.56,9.3038,6.16,14.5419,8.83,5.55,10.8003,21.9523,9.91,7.9455,17.3739,,8.5643,12.1405,8.2299,13.1161,17.0604,11.96,10.1731,8.1062,10.2432,8.7946,10.645,,1.5486
2015/6/3,7.0255,11.0165,9.6626,8.5013,7.8453,13.1002,9.2873,14.2305,8.2158,11.8219,8.5651,14.085,10.3519,11.8993,12,9.4484,6.16,14.3435,8.6,5.555,10.683,21.5763,9.79,8.0053,17.9582,,8.4537,11.7617,7.9465,13.0909,16.6403,12.3712,9.8853,7.9668,10.0579,8.5921,11.7115,,1.5191
2015/6/4,7.4323,11.3735,10.6299,9.1393,8.5955,13.8966,10.2151,15.6562,8.8806,13.0023,9.4246,15.3375,11.3492,12.898,13.2,10.0269,6.16,15.7797,9.46,5.64,11.0446,20.2459,10.77,8.6263,17.3985,,9.099,12.1205,7.6356,12.2171,17.3155,13.2215,10.2091,8.5443,10.6353,9.2767,12.8876,,1.5579
2015/6/5,7.423,11.3041,11.6913,9.1483,8.7384,14.0559,10.4613,15.9711,8.9791,13.1761,9.2073,15.8184,11.3769,13.0334,13.9,10.0173,6.16,16.0537,10.07,5.94,11.1228,20.1302,10.63,8.559,17.5892,,9.2096,11.9909,7.856,12.2373,17.323,13.1,10.2091,8.6638,10.9275,9.3056,13.1268,,1.547
2015/6/8,7.2474,11.1851,11.4665,9.1573,8.8241,13.9862,10.6317,16.6971,8.8724,13.2676,9.0196,16.0816,11.617,13.2958,14.19,9.8148,6.16,16.4317,10.22,6.28,11.0446,19.3879,10.43,8.5515,17.4293,,9.3018,11.8414,8.3873,12.0656,17.9307,12.9785,10.1371,8.8431,11.0629,9.8553,13.7946,,1.4988
2015/6/9,7.3768,11.6015,12.6116,9.3909,9.0528,14.2251,11.0388,17.5542,9.0693,13.4873,9.2073,16.6171,12.0788,13.2958,14.46,10.0366,6.16,17.0081,10.43,6.22,11.2303,19.7542,10.87,8.746,18.032,,9.606,12.1305,8.4227,13.2727,19.7238,13.1187,10.5869,9.0224,11.5191,10.8389,13.8245,,1.514
2015/6/10,7.1873,12.0577,12.1828,9.1483,8.8656,13.9961,10.679,16.8457,8.8559,13.1121,9.1381,16.0272,11.7925,13.2958,14.01,9.9498,6.16,16.46,10.09,6,11.0935,20.082,10.56,8.5739,18.0135,,9.3571,11.8315,8.2299,12.899,18.9661,12.7729,10.344,8.8132,11.2483,11.0125,13.2464,,1.4921
2015/6/11,7.141,11.8891,12.7057,9.0944,8.9498,13.8866,10.5086,16.3559,8.8559,13.0206,9.0196,15.7095,11.5339,13.2958,13.8,10.6729,6.16,16.2333,10.02,5.95,11.1131,21.3642,10.34,8.5066,18.5732,,9.2649,11.5623,8.3716,12.6111,18.4409,12.8851,10.299,8.7336,11.4712,10.8003,13.3162,,1.4997
2015/6/12,7.1827,12.0477,12.7057,9.2651,8.9592,14.1753,10.5843,16.3647,9.0611,13.2036,9.2171,15.9727,11.5616,13.2958,14.07,11.1453,6.16,16.4222,10.17,5.97,11.9145,22.2608,10.53,8.7385,19.5941,,9.4309,11.672,8.5211,12.7676,19.0111,13.0906,10.5149,8.9029,11.3226,11.2729,13.8046,,1.4929
2015/6/15,7.2799,12.1469,12.7057,9.346,8.8,14.4839,10.5938,16.013,9.1842,12.8742,9.0492,16.2178,11.5893,13.2958,13.67,10.7018,6.16,16.4978,10.22,6.355,11.6408,21.8849,10.78,8.7385,18.7946,,9.4493,11.5623,8.0055,12.207,18.0605,13.3336,10.6139,8.9128,11.0625,10.8003,13.685,,1.4507
2015/6/16,7.1873,11.1652,12.7057,9.6066,8.5379,14.464,10.3287,15.5469,9.5536,12.2245,8.5651,16.481,11.1922,13.2958,12.88,9.7859,6.16,15.3829,10.18,6.435,10.9567,20.0724,10.14,8.5066,17.6445,,9.2188,11.1038,7.4781,11.2373,17.7359,12.5113,10.2811,8.5742,10.7003,11.08,13.8943,,1.4389
2015/6/17,7.479,11.1553,12.7057,9.8223,8.8936,14.6332,10.537,16.0306,9.5946,12.6363,8.9208,17.2887,11.4231,13.2958,12.91,10.1908,6.16,16.186,10.36,6.685,11.0935,20.699,10.24,8.7086,17.8659,,9.2834,11.2832,7.6119,11.5164,18.3387,12.6421,10.389,8.7634,10.9882,12.0443,15.2797,,1.4128
2015/6/18,7.2938,11.7701,12.7057,9.8942,8.566,15.0414,10.1678,15.3887,9.0529,12.2703,8.7627,15.8714,11.0353,13.2958,12.3,9.7377,6.16,15.449,10.51,6.3,10.6439,21.2389,9.68,8.342,16.8266,,8.9146,10.8945,7.1869,10.7858,17.2182,12.1002,9.9572,8.4946,10.4123,11.4271,15.4193,,1.3934
2015/6/19,6.5667,11.3735,12.7057,8.9057,7.7234,13.5382,9.2116,13.8498,8.1501,11.2546,7.9724,14.2815,9.9548,13.2958,11.7,8.87,6.16,14.1545,9.46,5.67,9.5785,19.116,8.72,7.5115,15.1476,,8.0204,9.8579,6.7224,9.7204,16.0899,10.8948,8.9588,7.668,9.4277,10.6075,14.2631,,1.3216
2015/6/23,6.576,10.9967,12.7057,8.8338,7.9668,13.6975,9.6187,14.3862,8.0844,11.6664,7.9526,14.5268,10.2503,13.2958,11.88,9.2267,6.16,14.7025,9.31,5.275,9.9793,18.4984,8.9,7.5938,15.6765,,8.3799,10.0672,6.8523,10.2734,16.7622,11.2032,8.8419,7.8871,9.7157,11.3211,15.6884,,1.3562
2015/6/24,6.8029,11.1652,11.8168,9.7145,8.3226,14.9817,10.0258,15.5909,8.4538,12.1422,8.249,15.1174,10.6566,13.2958,12.33,9.6124,6.16,15.6663,10.1,5.64,10.3214,19.5695,9.37,7.9455,15.984,,8.7118,10.5656,7.1514,11.0192,17.6741,11.7919,9.1567,8.2655,10.1615,12.4493,17.2532,,1.3562
2015/6/25,6.1592,10.3125,11.0221,9.4538,7.8545,13.9265,9.4388,15.0105,7.8628,11.6023,7.7946,13.9272,9.9548,13.2958,11.56,9.0339,6.16,14.8254,9.46,5.33,9.774,18.3344,8.84,7.5714,15.3444,,8.2785,9.9576,6.7264,10.1111,16.6386,11.0537,8.3292,7.9668,9.7064,12.1118,18.6586,,1.2976
2015/6/26,5.6174,9.2812,9.9188,8.5103,7.0681,12.5328,8.4921,13.5068,7.0749,10.4384,7.0141,12.5372,8.9575,13.2958,10.4,8.1276,6.16,13.5592,8.51,4.795,8.7966,16.5009,7.96,6.8157,13.813,,7.5116,8.9608,6.0573,9.1015,15.2939,9.9511,7.499,7.1701,8.7404,10.8968,16.7948,,1.1691
2015/6/29,5.9369,8.3491,8.9254,7.9801,6.9651,11.7564,8.511,13.2782,6.7712,10.0718,6.4016,11.6378,8.9483,13.2958,9.36,7.9926,6.16,13.9466,8.05,4.315,8.3959,14.8508,7.44,6.509,12.4293,,7.5209,8.7116,5.4512,8.2289,15.3016,9.9885,7.0207,7.19,8.3782,10.6943,16.6153,,1.1536
2015/6/30,6.5297,8.7359,8.8208,8.3755,7.5081,12.4731,8.9749,14.4917,7.4525,10.7775,6.7968,12.4918,9.4654,13.2958,9.67,8.6193,6.16,14.8632,8.51,4.545,8.9139,15.6132,7.92,6.8457,13.6716,,7.9644,9.21,5.7778,8.8225,16.113,10.6519,7.3817,7.57,8.9819,11.0125,15.3395,,1.2381
2015/7/1,6.2518,7.8732,8.4443,7.5388,6.9651,11.2586,8.369,13.2694,7.1734,10.0352,6.2633,11.2472,8.7082,13.2958,8.74,8.0505,6.16,13.682,7.66,4.125,8.0342,14.0499,7.15,6.2696,13.1919,,7.3268,8.45,5.4669,8.0868,15.2784,9.7923,6.75,7.03,8.5082,9.9132,13.8046,,1.1769
2015/7/2,5.6266,7.0898,7.6025,6.7831,6.2817,10.1338,7.6022,11.9416,6.4593,9.0546,5.6409,10.2478,7.9786,13.2958,7.87,7.472,6.16,12.312,6.89,3.715,7.2328,13.056,6.44,5.6411,11.9065,,6.6339,7.62,5.1914,7.2903,14.4051,8.8112,6.1815,6.35,7.8766,8.9199,12.4291,,1.1303
2015/7/3,5.0663,6.3858,6.8443,6.1084,5.6545,9.1184,6.8543,10.7457,5.8109,8.1473,5.0778,9.2212,7.1845,13.2958,7.08,6.7393,6.16,11.0836,6.2,3.345,6.5095,12.0814,5.8,5.08,11.0332,,5.9686,6.86,4.7427,6.5598,13.215,7.9329,5.5678,5.72,7.0964,8.0328,11.1832,,1.07
2015/7/6,4.6217,5.8206,6.1594,5.5237,5.4204,8.2623,6.646,10.2005,5.6304,7.8265,4.9296,8.9396,6.8243,13.2958,6.46,6.6428,6.16,10.356,5.59,3.01,6.1185,10.8752,5.62,4.8481,10.1907,,5.9964,6.61,4.7191,6.4329,14.1578,7.4657,5.3332,5.91,6.8363,7.2304,10.0769,,1.0243
2015/7/7,4.1586,5.2356,5.5424,4.9749,5.1021,7.4361,6.1348,9.1804,5.0641,7.0475,4.7716,9.8299,6.2795,13.2958,5.81,5.9872,6.16,9.3166,5.03,2.71,5.5028,9.7848,5.06,4.3767,9.1697,,5.3958,5.95,4.2468,5.7886,15.5103,6.7182,5.64,5.33,6.3254,7.3948,9.0702,,0.9217
2015/7/8,4.1586,5.2356,5.5424,4.9749,4.5966,6.6895,5.5194,9.3739,5.0641,6.3419,4.2974,8.8487,5.6515,13.2958,5.23,5.939,6.16,8.3812,5.03,2.71,4.9554,8.8101,4.55,4.1598,8.2534,,5.1925,5.77,4.2468,5.2103,14.5597,6.3889,5.0805,4.91,5.6938,6.6601,8.1631,,0.8294
2015/7/9,4.1586,5.2356,5.5424,4.9749,5.0553,7.3564,6.0685,10.3148,5.0641,6.9742,4.2974,9.73,6.2148,13.2958,5.75,6.5368,6.16,9.2222,5.03,2.71,5.4539,9.6883,5.01,4.5787,9.0775,,5.7099,6.35,4.2468,5.7328,16.0126,7.0287,5.5859,5.4,6.2604,7.3271,8.9805,,0.9122
2015/7/10,4.1586,5.2356,5.5424,4.9749,5.5609,8.0931,6.6744,11.3436,5.0641,7.6707,4.2974,10.7021,6.8335,13.2958,6.33,7.1924,6.16,10.1481,5.03,2.71,6.0012,10.6532,5.51,5.0351,9.9824,,6.2828,6.99,4.2468,6.3061,16.9477,7.7344,6.1454,5.94,6.8827,8.0618,9.8775,,1.0036
2015/7/13,4.1586,5.2356,5.5424,5.4697,6.1132,8.8994,7.3466,12.478,5.5729,8.4406,4.7321,11.7741,7.5169,13.2958,6.96,7.9155,6.16,11.1592,5.53,2.98,6.5975,11.7147,6.06,5.5364,10.9807,,6.9111,7.69,4.6719,6.9352,16.6772,8.5059,6.759,6.53,7.5701,8.8157,10.8643,,1.0389
2015/7/14,4.1586,5.7611,5.5424,6.0185,5.9072,8.5112,6.8164,11.3788,6.131,8.0831,5.2063,10.693,6.9998,13.2958,7.1,7.3467,6.16,10.7434,6.08,3.28,6.4802,11.8015,6.02,5.3419,12.0816,,6.4214,7.18,5.1402,7.0975,15.518,8.0261,6.2537,6.14,7.1707,7.9458,10.2164,,0.9639
2015/7/15,4.5754,6.3362,5.5424,5.4157,5.3175,7.665,6.1348,10.2444,5.5647,7.2767,5.226,9.621,6.2979,13.2958,6.39,6.6139,6.16,9.6663,5.47,3.075,5.8351,10.6243,5.42,4.8107,10.8781,,5.7839,6.46,4.849,6.3873,15.4407,7.2263,5.631,5.53,6.4555,7.1531,9.1997,,0.8674
2015/7/16,4.5754,6.9014,5.6888,5.5147,5.5702,7.7646,6.2957,10.4555,5.5565,7.5516,5.2853,9.7845,6.4734,13.2958,6.44,6.7393,6.16,9.9025,5.56,3.275,5.9035,10.6436,5.53,5.0052,11.046,,5.9225,6.6,4.9513,6.3924,15.5489,7.4333,5.6942,5.74,6.6691,7.2401,9.0303,,0.895
2015/7/17,4.8533,7.5757,6.2587,5.8565,5.8792,8.541,6.6554,11.1766,5.8848,8.1198,5.7101,10.484,6.8705,13.2958,6.97,7.0579,6.16,10.4789,5.97,3.605,6.2847,11.4831,5.93,5.3045,11.9789,,6.3013,6.98,5.2819,6.8946,15.8735,7.8755,6.01,6.08,7.022,7.6171,9.9373,,0.9553
2015/7/20,4.807,7.8038,6.8862,6.0364,5.8324,8.4415,6.6176,11.2205,5.9258,8.0831,5.9669,10.4023,6.8243,13.2958,7.06,7.1061,6.16,10.4694,6.24,3.695,6.3433,11.8401,5.95,5.297,12.4827,,6.2181,7.29,5.3095,6.9859,15.4175,7.9978,5.9288,6.04,7.0128,7.8104,10.934,,0.9294
2015/7/21,4.8625,7.7839,6.9123,6.0634,5.8417,8.5112,6.7123,11.3964,6.5086,8.1565,5.9867,10.4023,6.9167,13.2958,7.18,7.1061,6.16,10.6111,6.25,3.79,6.4411,12.4674,6.04,5.3269,12.6413,,6.2735,7.19,5.3803,7.1432,15.3016,7.9978,6.0371,6.07,7.0871,8.0908,11.4025,,0.9294
2015/7/22,5.057,7.8732,6.9803,6.3423,5.8511,8.6008,6.8069,12.223,6.5332,8.2389,5.9768,10.3932,6.9721,13.2958,7.24,7.1255,6.16,10.7245,6.27,3.7,6.4899,13.1718,6.06,5.3269,12.8092,,6.2181,7.21,5.4393,7.0975,15.1625,8.2519,5.992,6.07,7.1335,8.4387,12.5388,,0.9294
2015/7/23,5.145,8.0616,7.3202,6.4953,5.9915,8.8894,6.9584,12.267,6.6481,8.4864,6.2732,10.7566,7.1937,13.2958,7.74,7.4248,6.16,10.9985,6.52,3.785,6.8125,13.1718,6.27,5.4915,13.5929,,6.3844,7.39,5.6676,7.615,15.3248,8.4212,6.3529,6.26,7.3843,8.5064,13.7946,,0.9493
2015/7/24,5.0431,7.9029,7.1894,6.4503,5.8979,8.5809,6.8353,12.0823,6.4101,8.3856,6.3028,10.9565,7.1014,13.2958,7.67,7.3282,6.16,10.9041,6.45,3.8,6.7245,13.1718,6.21,5.4466,13.369,,6.3475,8.12,5.5928,7.6099,15.2861,8.3272,6.2176,6.11,7.2357,8.9414,13.6152,,0.9363
2015/7/27,4.5384,7.1097,6.4731,5.8025,5.3081,7.7248,6.1537,10.8776,5.7699,7.5516,6.3028,9.8572,6.3903,13.2958,6.9,6.5944,6.16,9.8174,5.81,3.42,6.0501,13.1718,5.59,4.9004,12.0349,,5.7099,7.31,5.034,6.8489,13.756,7.4991,5.5949,5.5,6.5112,8.0521,13.2464,,0.8432
2015/7/28,4.367,6.713,5.8248,5.5686,5.0366,7.3365,6.0306,10.5258,5.3842,7.3042,6.3028,9.4211,6.0301,13.2958,6.39,6.8261,6.16,9.4678,5.54,3.095,5.7569,13.1718,5.41,4.8182,11.046,,5.7469,6.63,4.971,6.2604,13.2073,7.3674,5.3332,5.48,6.3347,7.5301,14.3827,,0.8794
2015/7/29,4.5893,7.1791,6.0444,5.8745,5.3643,7.8143,6.3146,11.1238,5.7535,7.6891,6.3028,9.9208,6.3718,13.2958,6.78,7.1255,6.16,10.0348,5.87,3.27,6.1576,13.1718,5.74,5.065,11.9603,,5.9686,6.98,5.4039,6.7982,13.6323,7.7908,5.613,5.73,6.6505,8.0424,14.4525,,0.8984
2015/7/30,4.367,6.9609,5.9502,5.6766,5.1677,7.4361,6.0306,10.7633,5.5073,7.4325,6.3028,9.4393,6.141,13.2958,6.53,6.8068,6.16,9.6379,5.53,3.155,5.9915,12.7376,5.62,4.8556,11.5031,,5.8855,6.71,5.3016,6.5648,13.1377,7.4991,5.3242,5.5,6.344,7.6848,14.5123,,0.876
2015/7/31,4.3809,6.7229,6.0914,5.6496,5.2987,7.2569,6.0874,11.0007,5.4252,7.3683,6.3028,9.5574,6.2333,13.2958,6.33,6.8744,6.16,9.4678,5.54,3.065,5.9328,11.4638,5.49,4.8556,11.2326,,5.8855,6.64,5.3252,6.3467,13.1455,7.518,5.4956,5.56,6.3811,7.7041,13.0571,,0.8889
2015/8/3,4.8209,6.3065,5.7516,5.8565,5.7387,7.1972,6.4661,11.5547,5.6222,7.5424,6.3028,10.2387,6.5842,13.2958,6.24,7.4344,6.16,9.6096,5.84,2.91,5.8937,10.3155,5.6,5.0426,10.5702,,6.1812,6.99,5.3173,6.0626,13.47,8.0825,6.0461,5.87,6.7248,8.1294,11.7513,,0.8725
2015/8/4,5.1358,6.8915,6.3267,6.0814,5.926,7.6252,6.6933,11.9504,5.8438,7.964,6.3028,10.9837,6.9813,13.2958,6.65,7.5503,6.16,10.0442,6.07,3.14,6.2358,11.0971,5.88,5.3868,11.5125,,6.329,7.25,5.5771,6.6004,13.8024,8.2895,6.1724,6.02,6.9013,8.3517,12.9275,,0.9079
2015/8/5,4.9598,6.7229,6.5881,5.9105,5.9447,7.4162,6.504,11.458,5.6304,7.7624,6.3028,10.5022,6.7504,13.2958,6.56,7.2703,6.16,9.7796,5.91,3.08,6.1283,11.2129,5.75,5.2521,11.3259,,6.135,6.99,5.4039,6.4989,13.5782,8.0449,5.9378,5.81,6.7434,8.1778,14.2232,,0.8958
2015/8/6,4.9413,6.8816,6.7241,5.9375,6.1038,7.5456,6.5418,11.5899,5.6468,7.8265,6.3028,11.1654,6.9998,13.2958,6.59,7.3572,6.16,9.7891,6.18,3.045,6.1381,11.0971,5.83,5.3643,11.2512,,6.1904,7.07,5.4674,6.5293,13.5164,8.1296,5.992,5.87,6.8363,8.1198,13.6451,,0.8812
2015/8/7,4.9876,7.0898,6.7659,6.0724,6.2817,7.8343,6.6744,11.7921,5.7535,7.9915,6.3028,11.5197,7.2953,13.2958,6.85,7.4344,6.16,9.997,6.24,3.145,6.3336,11.7629,5.92,5.4391,11.8576,,6.292,7.24,5.5982,6.7678,13.6942,8.3554,6.1454,5.96,7.2728,8.2744,14.5422,,0.8906
2015/8/10,5.2562,7.4567,7.0378,6.4143,6.5813,8.3021,6.9395,12.3197,6.0161,8.3581,6.7177,11.8468,7.6,13.2958,7.3,7.6661,6.16,10.9985,6.46,3.37,6.6366,12.4095,6.17,5.6336,12.576,,6.5323,7.52,5.9392,7.199,14.8611,8.6094,6.371,6.2,7.728,9.1057,15.9974,,0.9148
2015/8/11,5.145,7.536,6.9019,6.4413,6.4409,8.4216,6.93,12.1087,6.0982,8.3031,6.6585,11.4743,7.443,13.2958,7.46,7.6275,6.16,11.2348,6.44,3.485,6.6757,12.5735,6.22,5.5588,12.7999,,6.523,7.53,5.9629,7.2294,15.2784,8.553,6.5334,6.25,7.5515,9.3184,16.2167,,0.9018
2015/8/12,5.1311,7.3972,6.8496,6.4593,6.3941,8.4216,6.93,12.4252,6.0736,8.2573,6.451,11.656,7.4892,13.2958,7.39,7.6372,6.16,11.5938,6.39,3.385,6.6561,12.1103,6.16,5.5439,13.0332,,6.5877,7.54,6.07,7.7672,16.0744,8.5153,6.4432,6.23,7.5701,10.1014,16.7649,,0.8906
2015/8/13,5.1774,7.5856,7.2417,6.6482,6.5251,8.8496,7.0152,12.5132,6.1803,8.3764,6.4708,11.7287,7.6092,13.2958,7.47,7.6661,6.16,11.7261,6.52,3.595,6.9786,12.6314,6.26,5.6262,13.4996,,6.6524,7.77,6.1334,7.6708,15.8967,8.6471,6.4793,6.32,7.6629,10.1497,16.9144,,0.9062
2015/8/14,5.1728,7.6253,7.4509,6.5222,6.4409,8.7302,7.0531,12.7506,6.2295,8.3947,6.4411,11.5106,7.4984,13.2958,7.55,7.6468,6.16,11.6127,6.55,3.865,7.6726,13.1621,6.37,5.5663,13.3597,,6.7078,8.29,6.3713,7.5288,15.7035,8.5906,6.4071,6.6,7.6351,10.0627,17.9111,,0.9105
2015/8/17,5.2562,7.7641,8.1986,6.7741,6.6468,9.1383,7.2045,13.4541,6.4758,8.5872,6.6091,11.5742,7.6924,13.2958,8.31,7.8206,6.16,12.4537,6.81,4.25,8.4447,13.7701,7.01,5.6561,13.8541,,6.9295,8.15,6.8748,7.4882,15.3171,8.7788,6.5785,6.88,7.7094,9.9467,17.5523,,0.9044
2015/8/18,4.7329,6.9907,7.3777,6.0994,6.3941,8.2225,6.5134,12.1087,5.8274,7.7257,5.9472,10.6385,7.4061,13.2958,7.99,7.0386,6.16,11.2064,6.13,3.825,7.6042,12.3902,7.01,5.1324,12.4734,,6.2366,7.34,6.1889,6.7373,13.7869,7.9037,5.9198,6.29,6.9385,8.9511,15.798,,0.8527
2015/8/19,4.7514,7.1791,7.5554,6.3693,6.6749,8.3619,6.6933,12.1438,5.9669,7.9182,6.0262,10.7384,7.323,11.9705,8.77,7.1158,6.16,11.3482,6.35,4.05,8.3666,12.5446,7.01,5.3045,12.716,,6.5138,7.52,6.8074,6.8591,13.8255,8.0919,6.1454,6.92,7.0778,8.8834,15.4292,,0.876
2015/8/20,4.6171,6.9411,6.8025,6.1174,7.0681,8.1727,6.6081,11.2733,5.8192,7.799,5.8681,10.375,7.3507,10.7734,7.89,6.7682,6.16,10.819,6.19,3.655,7.9169,11.6857,6.39,5.2222,12.0629,,6.3752,7.39,6.8471,6.4126,13.2614,7.932,5.8837,6.57,7.022,8.0424,13.8843,,0.8665
2015/8/21,4.3346,6.6238,6.5568,5.6406,6.366,7.3763,6.1348,10.517,5.4744,7.3958,5.5817,9.5574,6.6304,9.6961,7.1,6.3337,6.16,10.1765,5.72,3.36,7.1253,10.8559,5.76,4.9079,11.2512,,5.8763,6.68,6.2524,5.9865,13.1532,7.4803,5.3603,6.26,6.6134,7.8588,14.1036,,0.8449
2015/8/24,3.8993,5.9594,5.9032,5.0739,5.7294,6.6397,5.5194,9.4618,4.9245,6.6535,5.0284,8.6035,5.9655,8.7299,6.39,5.6965,6.16,9.156,5.15,3.025,6.4118,9.7751,5.18,4.4141,10.1224,,5.2849,6.01,5.6259,5.3878,11.8394,6.737,4.8279,5.63,5.9539,7.0758,12.6982,,0.7604
2015/8/25,3.5103,5.3645,5.3123,4.5701,5.1583,5.9728,4.9703,8.5121,4.4321,5.9845,4.5246,7.7404,5.3653,7.8577,5.75,5.1269,6.16,8.2395,4.64,2.725,5.7667,8.8005,4.66,3.9727,9.1148,,4.7583,5.41,5.063,4.8501,10.657,6.0595,4.3496,5.07,5.3594,6.3701,11.4324,,0.6854
