ÈÕÆÚ,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH
2014/10/13,8.03,16.58,7.4244,5.0756,7.6264,5.7977,4.0486,,3.834,2.6759,5.3153,,,,5.6234,,,,,,,,0.4017
2014/10/14,8.32,15.81,7.3154,5.1388,7.6145,5.7262,4.0741,,3.884,2.609,5.3666,,,,5.6234,,,,,,,,0.4073
2014/10/15,8.47,15.75,6.8635,5.0847,7.5392,5.7341,4.1236,,3.8024,2.6024,5.4783,,,,5.6234,,,,,,,,0.4167
2014/10/16,8.29,15.68,6.7817,4.9719,7.4876,5.6188,3.9708,,3.8366,2.5618,5.3123,,,,5.6234,,,,,,,,0.417
2014/10/17,8.4,15.17,6.7116,4.7914,7.5114,5.4876,4.0883,,3.6919,2.4883,5.1191,,,,5.6234,,,,,,,,0.4157
2014/10/20,8.6,15.43,6.7467,4.9313,7.5432,5.5432,4.1222,,3.7366,2.5103,5.2308,,,,5.6234,,,,,,,,0.395
2014/10/21,8.45,15.51,6.8051,4.8816,7.4321,5.5234,4.0783,,3.684,2.4905,5.2459,,,,5.6234,,,,,,,,0.3827
2014/10/22,8.13,15.15,6.6804,4.7914,7.3409,5.4041,4.0387,,3.7024,2.4817,5.0859,,,,5.6234,,,,,,,,0.3824
2014/10/23,7.98,14.95,6.5831,4.7914,7.1585,5.2888,3.8405,,3.6077,2.4719,4.935,,,,5.6234,,,,,,,,0.378
2014/10/24,8.05,15.19,6.6181,4.7914,7.1743,5.3007,3.7754,,3.6576,2.5146,5.0075,,,,5.6234,,,,,,,,0.3764
2014/10/27,8.1,15.39,6.7155,4.7914,7.2616,5.4518,3.7952,,3.7129,2.6824,5.1463,,,,5.6234,,,,,,,,0.3887
2014/10/28,8.23,15.72,6.7817,4.7914,7.3449,5.5194,3.8844,,3.7708,2.7099,5.2761,,,,5.6234,,,,,,,,0.3894
2014/10/29,8.24,15.76,6.77,4.7914,7.3925,5.5432,3.9113,,3.8418,2.8184,5.2942,,,,5.6234,,,,,,,,0.3864
2014/10/30,8.22,15.65,6.6726,4.7914,7.3568,5.5313,3.866,,3.805,2.7691,5.3184,,,,5.6234,,,,,,,,0.3837
2014/10/31,8.2,15.87,6.4935,4.9674,7.3449,5.6268,3.8674,,3.9155,2.7713,5.2519,,,,5.6234,,,,,,,,0.387
2014/11/3,8.3,16.25,6.6259,4.8726,7.444,5.6387,4.0033,,3.9997,2.7702,5.255,,,,5.6234,,,,,,,,0.3917
2014/11/4,8.01,16.12,6.5675,5.1117,7.4044,5.6108,4.0543,,3.9418,2.712,5.1131,,,,5.6234,,,,,,,,0.4103
2014/11/5,7.99,16.32,6.6064,5.1027,7.4162,5.5353,3.9708,,3.8471,2.7526,5.3576,,,,5.6234,,,,,,,,0.412
2014/11/6,8.14,16.2,6.6921,5.1072,7.4876,5.5989,4.0005,,3.8682,2.8798,5.3727,,,,5.6234,,,,,,,,0.424
2014/11/7,7.96,16.12,6.5831,5.1117,7.3607,5.5393,3.9566,,3.7682,2.8678,5.2821,,,,5.6234,,,,,,,,0.4203
2014/11/10,8.01,16.4,6.5636,5.1162,7.3845,5.5552,3.9184,,3.7524,3.0882,5.2338,,,,5.6234,,,,,,,,0.4197
2014/11/11,7.75,16.5,6.4935,4.8636,7.2735,5.3444,3.7796,,3.5498,3.0805,4.926,,,,5.6234,,,,,,,,0.43
2014/11/12,7.83,16.61,6.548,4.9448,7.3528,5.4478,3.8674,,3.5787,3.2132,4.9411,,,,5.6234,,,,,,,,0.432
2014/11/13,7.55,16.67,6.474,4.7824,7.2259,5.4478,3.7811,,3.4682,3.0849,4.7569,,,,5.6234,,,,,,,,0.412
2014/11/14,7.37,16.74,6.5013,4.7282,7.2497,5.3206,3.6876,,3.5077,3.0125,4.7358,,,,5.6234,,,,,,,,0.422
2014/11/17,7.43,16.6,6.5519,4.8546,7.3369,5.3643,3.7344,,3.5734,3.0202,4.8052,,,,5.6234,,,,,,,,0.428
2014/11/18,7.55,16.89,6.5869,4.841,7.3687,5.3882,3.7938,,3.5629,3.0981,4.8082,,,,5.6234,,,,,,,,0.437
2014/11/19,7.79,16.96,6.548,4.8861,7.3806,5.4279,3.7938,,3.5866,3.0816,4.8475,,,,5.6234,,,,,,,,0.44
2014/11/20,7.65,16.74,6.5051,4.8816,7.2814,5.4319,3.7796,,3.534,3.0191,4.7268,,,,5.6234,,,,,,,,0.438
2014/11/21,7.65,16.69,6.5363,4.8816,7.3687,5.5313,3.7966,,3.5708,3.2023,4.7539,,,,5.6234,,,,,,,,0.426
2014/11/24,7.5,16.69,6.7038,4.8907,7.563,5.6506,3.8561,,3.5971,3.2681,4.8535,,,,5.6234,,,,,,,,0.439
2014/11/25,7.58,16.7,6.7311,4.9177,7.5749,5.6427,3.8646,,3.6471,3.2483,4.9712,,,,8.8727,,,,,,,,0.417
2014/11/26,7.49,16.4,6.6921,5.0441,7.5789,5.6307,3.8887,,3.6787,3.2746,5.0527,,,,8.4273,,,,,,,,0.396
2014/11/27,7.49,16.43,6.8129,5.0125,7.6304,5.7222,3.992,,3.7182,3.4874,5.0226,,,,8.0091,,,,,,,,0.397
2014/11/28,7.65,16.72,6.7194,5.0711,7.5551,5.6148,3.9155,,3.6603,3.4435,5.1614,,,,7.9818,,,,,,,,0.393
2014/12/1,7.47,16.6,6.8362,5.0937,7.5154,5.5552,3.8037,,3.5919,3.3229,5.0226,,,,7.8818,,,,,,,,0.392
2014/12/2,7.54,17,7.031,5.0395,7.7018,5.6427,3.9693,,3.7471,3.4315,5.1312,,,,8,,,,,,,,0.399
2014/12/3,7.48,16.9,7.0427,5.2426,8.027,5.8773,4.0656,,3.784,3.4161,5.2882,,,,7.9,,,,,,,,0.396
2014/12/4,7.52,16.92,7.0778,5.2065,8.1182,5.8653,4.0345,,3.7813,3.3668,5.2519,,,,7.9091,,,,,,,,0.39
2014/12/5,7.32,16.04,6.7817,5.0486,7.793,5.6387,3.8476,,3.6498,3.29,4.9863,,,,7.5182,,,,,,,,0.371
2014/12/8,8.05,16.09,6.9921,4.9809,8.0508,5.7262,3.8193,,3.7024,3.29,4.9018,,,,7.5636,,,,,,,,0.363
2014/12/9,7.58,15.92,6.7155,4.8365,7.6542,5.7262,3.6367,,3.5313,3.29,4.6634,,,,7.1818,,,,,,,,0.345
2014/12/10,7.77,17.37,7.1362,4.8861,8.4196,5.7262,3.8504,,3.884,3.29,5.1312,,,,7.2636,,,,,,,,0.342
2014/12/11,7.79,17.18,7.1868,5.035,8.7964,5.7262,3.8547,,3.9629,3.29,5.3304,,,,7.6273,,,,,,,,0.359
2014/12/12,7.79,17.14,7.2024,4.9899,8.7369,5.7262,3.8858,,4.0313,3.29,5.3666,,,,8.0091,,,,,,,,0.377
2014/12/15,8.12,17.29,7.479,5.1749,9.0224,5.7262,3.9566,,4.0155,3.29,5.4391,,,,7.9818,,,,,,,,0.373
2014/12/16,8.01,17.78,7.366,5.1117,8.8598,5.7262,3.8872,,4.0182,3.29,5.3576,,,,8.0364,,,,,,,,0.379
2014/12/17,7.85,17.17,7.1323,5.1117,8.614,5.7262,3.7839,,3.884,3.29,5.1493,,,,7.7818,,,,,,,,0.362
2014/12/18,7.77,16.99,7.0154,5.0801,8.6338,5.7262,3.7584,,3.9076,3.29,5.2067,,,,7.7182,,,,,,,,0.36
2014/12/19,7.63,16.49,6.8635,5.0395,8.4315,5.7262,3.7372,,3.7945,3.29,5.0708,,,,7.5091,,,,,,,,0.365
2014/12/22,7.12,16.7,6.9142,4.5387,8.265,5.7262,3.5532,,3.6313,3.29,4.8475,,,,7.1364,,,,,,,,0.347
2014/12/23,7.27,16.58,6.696,4.7824,8.0548,5.7262,3.5687,,3.5787,3.29,4.8686,,,,7.1182,,,,,,,,0.344
2014/12/24,7.35,16.89,6.8596,4.8591,8.2412,5.7262,3.6579,,3.6892,3.29,4.9743,,,,7.3455,,,,,,,,0.356
2014/12/25,7.4,17.08,7.0154,5.017,8.2332,5.7262,3.6579,,3.7024,3.29,4.9109,,,,7.5545,,,,,,,,0.358
2014/12/26,7.4,17.3,6.9882,5.0215,8.2808,5.7262,3.6423,,3.6971,3.29,4.926,,,,7.5909,,,,,,,,0.359
2014/12/29,7.4,17.73,7.105,4.9674,8.3244,5.7262,3.5333,,3.6471,3.29,4.8113,,,,7.2273,,,,,,,,0.341
2014/12/30,7.4,17.23,7.07,4.9764,8.4276,5.7262,3.4739,,3.7103,3.29,4.7268,,,,7.2182,,,,,,,,0.34
2014/12/31,7.4,17.68,7.1946,5.0937,8.372,5.7262,3.4979,,3.8234,3.29,4.763,,,,7.2,,,,,,,,0.343
2015/1/5,7.4,18.3,7.3621,5.008,8.5227,5.7262,3.4979,,3.9708,3.29,4.8535,,,,7.2545,,,,,,,,0.346
2015/1/6,7.4,18.4,7.3348,5.0666,8.7448,5.7262,3.4979,,4.1076,3.29,5.0527,,,,7.2909,,,,,,,,0.347
2015/1/7,7.4,18.1,7.1557,5.0666,8.6774,5.7262,3.4979,,4.0576,3.29,4.9471,,,,7.3182,,,,,,,,0.356
2015/1/8,7.4,18.16,7.1596,5.0621,8.5664,5.7262,3.4979,,3.9813,3.29,4.9199,,,,7.6818,,,,,,,,0.374
2015/1/9,7.4,17.82,6.9804,5.0621,8.3839,5.7262,3.4979,,3.8918,3.29,4.8294,,,,7.6364,,,,,,,,0.37
2015/1/12,7.4,17.98,6.883,5.017,8.1777,5.7262,3.6069,,3.8734,3.29,4.6966,,,,7.4545,,,,,,,,0.364
2015/1/13,7.4,17.97,7.0817,5.1343,8.3165,5.7262,3.5956,,4.0313,3.1748,4.775,,,,7.5818,,,,,,,,0.376
2015/1/14,7.4,17.5,6.9687,5.0125,8.1222,5.7262,3.6154,,3.8945,3.0136,4.6724,,,,7.3909,,,,,,,,0.372
2015/1/15,7.4,17.51,7.0115,5.0486,8.2094,5.7262,3.6253,,3.9182,3.0564,4.7086,,,,7.3818,,,,,,,,0.371
2015/1/16,7.4,17.51,7.0817,5.0486,8.3324,5.7262,3.631,,4.0024,3.0378,4.775,,,,7.3636,,,,,,,,0.366
2015/1/19,7.4,17.05,6.9648,5.1072,7.9953,5.7262,3.5404,,4.0576,3.0257,4.6754,,,,7.2182,,,,,,,,0.357
2015/1/20,7.4,17.26,7.3037,5.5629,8.3006,5.7262,3.6777,,4.326,3.1814,4.8626,,,,7.4,,,,,,,,0.367
2015/1/21,7.4,17.91,7.6348,5.5945,8.5069,5.7262,3.7513,,4.3155,3.2626,4.9622,,,,7.5455,,,,,,,,0.368
2015/1/22,7.4,18.09,7.6737,5.5539,8.5307,5.7262,3.8108,,4.2681,3.2571,5.0044,,,,7.7455,,,,,,,,0.377
2015/1/23,7.4,17.71,7.6971,5.3779,8.3919,5.7262,3.7457,,4.2629,3.1913,4.9079,,,,7.8091,,,,,,,,0.376
2015/1/26,7.4,18.1,7.8218,5.6622,8.6219,5.7262,3.808,,4.4102,3.1683,4.9894,,,,7.9091,,,,,,,,0.374
2015/1/27,7.4,17.98,7.6387,5.5584,8.5505,5.7262,3.7896,,4.3655,3.2275,5.1705,,,,7.8636,,,,,,,,0.37
2015/1/28,7.4,17.92,7.6348,5.5042,8.5902,5.7262,3.8646,,4.3655,3.3053,5.1252,,,,7.7727,,,,,,,,0.367
2015/1/29,7.4,17.65,7.775,5.5945,8.4236,5.7262,3.883,,4.2971,3.324,5.0075,,,,7.8636,,,,,,,,0.359
2015/1/30,7.4,17.93,7.6231,5.3238,8.1936,5.7262,3.7655,,4.155,3.3031,4.9501,,,,7.7636,,,,,,,,0.355
2015/2/2,7.4,18.32,7.7906,5.1794,8.2134,5.7262,3.7881,,4.0366,3.2286,4.8867,,,,7.5909,,,,,,,,0.354
2015/2/3,7.4,18.23,7.7594,5.2065,8.3244,5.7262,3.8264,,4.255,3.2494,4.9712,,,,7.7182,,,,,,,,0.358
2015/2/4,7.4,17.85,8.0243,5.1298,8.3482,5.7262,3.8023,,4.226,3.1957,4.9018,,,,7.6727,,,,,,,,0.353
2015/2/5,7.4,17.74,7.8295,5.1614,8.3601,5.7262,4.0387,,4.1287,3.1759,4.8264,,,,7.6727,,,,,,,,0.357
2015/2/6,7.4,17.43,7.5764,5.1117,8.1896,5.7262,3.917,,4.0418,3.0685,4.6785,,,,7.4909,,,,,,,,0.357
2015/2/9,7.4,17.58,7.6075,5.0486,8.0944,5.7262,3.8731,,4.0629,3.0586,4.6815,,,,7.8636,,,,,,,,0.375
2015/2/10,7.4,17.7,7.6036,5.0486,8.2372,5.7262,3.8391,,4.1339,3.0608,4.7569,,,,7.7182,,,,,,,,0.371
2015/2/11,7.4,17.38,7.7633,5.0801,8.2015,5.7262,3.8674,,4.1392,3.0707,4.7841,,,,7.7091,,,,,,,,0.37
2015/2/12,7.4,17.69,7.7516,5.0801,8.3879,5.7262,3.9608,,4.2076,3.0641,4.7871,,,,7.7182,,,,,,,,0.37
2015/2/13,7.4,17.77,7.7906,5.1794,8.4672,5.7262,4.1095,,4.2787,3.1222,4.8535,,,,7.8636,,,,,,,,0.372
2015/2/16,7.4,17.85,7.8529,5.1929,8.5902,5.7262,4.1095,,4.3339,3.1365,4.9652,,,,7.8909,,,,,,,,0.37
2015/2/17,7.4,17.96,7.9036,5.2155,8.5465,5.7262,4.159,,4.3629,3.1134,4.9501,,,,7.9364,,,,,,,,0.371
2015/2/25,7.4,18.21,7.7906,5.1433,8.5545,5.7262,4.1095,,4.4313,3.0893,4.9954,,,,7.8364,,,,,,,,0.367
2015/2/26,7.4,18.1,7.8023,5.22,8.6457,5.7262,4.159,,4.3734,3.1014,5.089,,,,7.8727,,,,,,,,0.368
2015/2/27,7.4,18.2,7.6932,5.2471,8.6179,5.7262,4.05,,4.376,3.4117,5.1191,,,,7.8364,,,,,,,,0.365
2015/3/2,7.4,18.96,7.962,5.414,8.8678,5.7262,4.1788,,4.5129,3.4775,5.264,,,,7.9182,,,,,,,,0.367
2015/3/3,7.4,19.17,7.8607,5.414,9.0542,5.7262,4.2383,,4.6497,3.37,5.596,,,,8.3091,,,,,,,,0.379
2015/3/4,7.4,18.99,7.9464,5.59,9.1176,5.7262,4.2256,,4.7049,3.4161,5.5659,,,,8.4727,,,,,,,,0.38
2015/3/5,7.4,18.89,8.332,5.4456,9.3635,5.7262,4.1902,,4.6418,3.3997,5.6534,,,,8.9,,,,,,,,0.397
2015/3/6,7.4,18.61,8.1412,5.5088,9.1216,5.7262,4.0798,,4.4339,3.4874,5.3425,,,,9.2,,,,,,,,0.399
2015/3/9,7.4,19.01,8.2892,5.9193,9.4508,5.7262,4.1265,,4.605,3.8361,5.424,,,,9.2727,,,,,,,,0.4
2015/3/10,7.4,19.01,8.2814,5.9103,9.3873,5.7262,4.1024,,4.6839,3.8811,5.4934,,,,9.0455,,,,,,,,0.385
2015/3/11,7.4,18.88,8.149,5.8201,9.2723,5.7262,4.026,,4.5839,4.0664,5.3304,,,,9.0182,,,,,,,,0.387
2015/3/12,7.4,19.39,8.1061,6.0592,9.2445,5.7262,4.0614,,4.4971,4.0028,5.2308,,,,8.7909,,,,,,,,0.386
2015/3/13,7.4,19.37,8.3009,5.9689,9.1811,5.7262,4.118,,4.6128,4.0576,5.3153,,,,9.2273,,,,,,,,0.397
2015/3/16,7.4,19.64,8.4528,6.0005,9.4706,5.7262,4.1902,,4.7102,4.1289,5.4421,,,,9.5727,,,,,,,,0.405
2015/3/17,7.4,19.88,8.4723,6.0005,9.6213,6.2988,4.2256,,4.676,4.266,5.4361,,,,9.6364,,,,,,,,0.401
2015/3/18,7.4,20.03,8.6164,6.0005,9.9782,6.9271,4.6205,,4.7813,4.2627,5.587,,,,9.8727,,,,,,,,0.405
2015/3/19,7.4,19.63,8.8852,6.0005,9.8592,7.619,4.6644,,4.9628,4.2386,5.5659,,,,10.3636,,,,,,,,0.409
2015/3/20,7.4,20.03,8.8774,6.0005,9.9505,8.3825,4.6248,,4.9365,4.663,5.916,,,,10.8818,,,,,,,,0.426
2015/3/23,7.4,20.8,9.0449,6.0005,10.0694,9.0426,4.8244,,5.1602,5.1291,6.1212,,,,11.0545,,,,,,,,0.423
2015/3/24,7.4,20.5,9.2942,6.0005,10.236,9.9452,4.915,,5.3681,5.242,6.2782,,,,10.5818,,,,,,,,0.41
2015/3/25,7.4,19.98,9.2786,6.0005,10.581,10.5258,5.2519,,5.2207,5.3736,6.0729,,,,10.7,,,,,,,,0.415
2015/3/26,7.4,19.96,9.0098,6.0005,10.117,9.9492,5.2519,,4.9944,4.9898,5.8405,,,,10.6364,,,,,,,,0.418
2015/3/27,7.4,20.27,9.2085,6.0005,10.1567,10.1282,5.2519,,5.2628,5.0117,5.919,,,,10.7273,,,,,,,,0.416
2015/3/30,7.4,20.72,9.302,6.6006,10.3629,10.0924,5.2519,,5.2154,5.0249,5.9552,,,,10.6364,,,,,,,,0.413
2015/3/31,7.4,20.55,9.1617,7.2593,9.9862,10.2673,5.2519,,5.3417,5.1631,6.0367,,,,10.3182,,,,,,,,0.408
2015/4/1,7.4,20.94,9.4422,7.6067,10.1051,10.9712,5.2519,,5.3496,5.4822,6.1424,,,,10.5091,,,,,,,,0.412
2015/4/2,7.4,21.68,9.7149,7.7781,10.2915,11.2535,5.2519,,5.5786,5.8024,6.5197,,,,11.0364,,,,,,,,0.416
2015/4/3,7.4,22.42,10.268,8.0263,10.5216,12.3789,5.2519,,5.5444,5.9395,6.5227,,,,11.5909,,,,,,,,0.423
2015/4/7,7.4,23.6,10.268,8.0082,10.8269,13.1026,5.2519,,5.7759,6.3266,6.4955,,,,11.4545,,,,,,,,0.426
2015/4/8,7.4,23,10.268,8.2564,10.5493,13.8581,5.2519,,5.6312,6.9594,6.2812,,,,12.0273,,,,,,,,0.437
2015/4/9,7.4,22.01,11.1717,8.5587,11.1045,13.1662,5.2519,,5.4654,6.6469,6.1967,,,,12.0273,,,,,,,,0.437
2015/4/10,7.4,22.43,11.1328,8.5722,11.3028,13.7746,5.2519,,5.5417,6.9748,6.2933,,,,12.0273,,,,,,,,0.437
2015/4/13,7.4,22.64,11.0743,8.8113,11.9691,13.5957,5.2519,,5.6312,6.6151,6.3386,,,,12.0273,,,,,,,,0.437
2015/4/14,7.4,22.91,10.8406,8.7662,11.8977,12.6851,5.2519,,5.4602,6.6876,6.1876,,,,12.0273,,,,,,,,0.437
2015/4/15,7.4,23.73,10.2252,8.4729,10.8468,11.4165,5.2519,,5.2944,6.0417,5.8254,,,,12.0273,,,,,,,,0.437
2015/4/16,7.4,24.96,10.5563,8.4053,10.9737,11.2257,5.2519,,5.5523,6.0636,6.1333,,,,12.0273,,,,,,,,0.437
2015/4/17,7.4,24.73,10.4433,8.7933,10.8031,11.2853,5.2519,,5.7286,6.0021,6.0488,,,,12.0273,,,,,,,,0.437
2015/4/20,7.4,25.4,10.0499,9.0865,10.5731,10.5298,5.2519,,6.197,5.6023,6.0367,,,,12.0273,,,,,,,,0.437
2015/4/21,7.4,26.6,10.4238,9.3482,10.9618,11.333,5.2519,,6.3838,5.9406,6.2571,,,,12.0273,,,,,,,,0.437
2015/4/22,7.4,27.31,10.5329,9.6369,11.1402,11.5319,5.2519,,6.3022,6.2042,6.3567,,,,12.0273,,,,,,,,0.437
2015/4/23,7.4,27.4,10.5563,9.6008,11.0728,11.4325,5.2519,,6.3654,6.2284,6.3204,,,,12.6273,,,,,,,,0.459
2015/4/24,7.4,27.73,10.7549,9.8355,11.3266,11.2137,5.2519,,6.3417,6.0395,6.1363,,,,12.3455,,,,,,,,0.482
2015/4/27,7.4,27.66,10.7666,9.5512,11.4615,11.2336,5.2519,,6.3154,5.9318,6.1846,,,,12.1909,,,,,,,,0.506
2015/4/28,7.4,26,10.6614,9.3347,10.8031,10.5775,5.2519,,5.9812,5.5364,5.8858,,,,12.1909,,,,,,,,0.506
2015/4/29,7.4,26.63,10.8679,9.3753,10.8666,10.7246,5.2519,,6.0943,5.6528,5.9703,,,,12.0182,,,,,,,,0.528
2015/4/30,7.4,26.11,10.7199,9.1587,10.9459,10.824,5.2519,,6.3154,5.6023,6.0156,,,,11.5091,,,,,,,,0.554
2015/5/4,7.4,25.8,10.8913,9.2805,10.9737,10.7803,5.2519,,6.3838,5.778,6.0367,,,,12.0818,,,,,,,,0.582
2015/5/5,7.4,24.96,10.4511,8.8745,11.1442,10.6729,5.2519,,6.3101,5.7473,6.1575,,,,12.0818,,,,,,,,0.582
2015/5/6,7.4,24.07,10.4511,8.8609,10.6842,10.7724,5.2519,,6.3575,5.7561,6.0669,,,,13.2909,,,,,,,,0.64
2015/5/7,7.4,22.68,10.1784,9.4745,10.359,10.5934,5.2519,,5.7233,5.8813,5.6806,,,,13.7273,,,,,,,,0.641
2015/5/8,7.4,24.95,10.5563,9.8355,10.6723,10.9871,5.2519,,6.0364,6.2877,5.919,,,,13.3,,,,,,,,0.636
2015/5/11,7.4,26.4,11.1951,10.1062,11.0926,11.8818,5.2519,,6.2469,6.6348,6.1635,,,,14.4,,,,,,,,0.7
2015/5/12,7.4,26.16,11.1873,10.1964,11.4218,11.7029,5.2519,,6.2575,7.2983,6.1484,,,,14.1909,,,,,,,,0.77
2015/5/13,7.4,26.14,11.2574,10.1062,11.628,11.7983,5.2519,,6.7048,7.2039,6.4231,,,,13.6818,,,,,,,,0.808
2015/5/14,7.4,25.67,11.2535,10.3904,11.6399,11.6313,5.2519,,6.6048,6.8985,6.3476,,,,13.5364,,,,,,,,0.792
2015/5/15,7.4,24.78,11.9975,10.1964,12.1714,11.3688,5.2519,,7.2653,6.7337,6.6947,,,,13.9909,,,,,,,,0.871
2015/5/18,7.4,25.15,12.5506,10.607,12.2626,12.2118,5.2519,,7.9916,6.8084,6.6676,,,,13.7545,,,,,,,,0.958
2015/5/19,8.14,25.69,12.8506,10.6476,12.334,12.4703,5.2519,,8.0233,6.7293,6.734,,,,14.1636,,,,,,,,0.989
2015/5/20,8.95,26.34,12.8311,10.5122,13.1034,12.8958,5.2519,,7.8886,7.0632,6.6706,,,,14.3364,,,,,,,,1.001
2015/5/21,9.85,26.58,13.6141,10.7107,14.1385,13.7985,5.2519,,8.678,7.5026,7.0117,,,,15.1,,,,,,,,1.038
2015/5/22,10.84,27.47,14.2957,11.78,14.1385,13.4684,5.2519,,8.678,7.4477,6.8064,,,,15.8,,,,,,,,1.033
2015/5/25,11.92,28.3,14.8606,12.3755,14.1385,13.4684,5.2519,,8.678,7.7223,6.9332,,,,15.8,,,,,,,,1.014
2015/5/26,13.11,29.2,14.9424,12.7771,14.1385,14.8165,5.2519,,8.678,8.4144,7.2169,,,,17.3818,,,,,,,,1.054
2015/5/27,14.42,30.08,14.9424,13.4809,14.1385,15.3215,5.2519,,8.678,8.5572,7.558,,,,18.6545,,,,,,,,1.158
2015/5/28,15.86,27.07,14.9424,12.371,14.1385,13.9178,5.2519,,8.678,8.0804,6.8788,,,,16.8,,,,,,,,1.085
2015/5/29,17.45,27.07,14.9424,13.3771,14.1385,13.54,5.2519,,8.678,7.8607,7.072,,,,16.2091,,,,,,,,1.097
2015/6/1,16.58,27.07,14.9424,13.8283,15.5543,13.9476,5.2519,,8.678,8.1464,7.4584,,,,16.9364,,,,,,,,1.126
2015/6/2,16.99,27.07,14.9424,13.9772,15.586,14.2657,5.2519,,8.678,8.8252,7.9051,,,,18.1727,,,,,,,,1.159
2015/6/3,16.08,27.07,14.9424,14.2118,15.8835,15.5084,5.2519,,8.678,8.5682,7.6636,,,,17.2818,,,,,,,,1.112
2015/6/4,15.7,27.07,14.9424,13.7696,15.6574,14.7031,5.2519,,8.678,8.3595,8.1828,,,,16.6727,,,,,,,,1.053
2015/6/5,16.22,27.07,14.9424,13.5801,15.6852,14.5341,5.2519,,8.678,8.2276,8.056,,,,16.7182,,,,,,,,1.019
2015/6/8,16.43,27.07,14.9424,13.5801,15.5384,14.0371,5.7768,,8.678,7.7663,7.8477,,,,16.2455,,,,,,,,0.917
2015/6/9,15.86,27.07,14.9424,13.1515,15.8557,14.1663,6.3556,,8.9235,7.5795,7.6757,,,,16.9636,,,,,,,,0.949
2015/6/10,16.09,27.07,14.9424,14.4374,16.4585,14.216,6.9911,,8.8602,7.786,7.7572,,,,17.0273,,,,,,,,0.972
2015/6/11,16.41,27.07,14.9424,14.4013,18.1044,14.1961,7.6891,,8.9499,8.0497,7.9081,,,,17.1273,,,,,,,,0.963
2015/6/12,17.58,27.07,14.9424,14.3697,17.9418,14.6037,8.458,,8.6463,8.2694,7.8115,,,,18.4273,,,,,,,,1.004
2015/6/15,16.79,27.07,14.9424,13.9862,17.2081,14.6932,8.1658,,9.5123,8.2254,7.5157,,,,17.4545,,,,,,,,0.959
2015/6/16,15.68,27.07,14.9424,13.535,16.0937,13.6394,7.7544,,9.5123,7.7992,7.2471,,,,15.9727,,,,,,,,0.913
2015/6/17,16.19,27.07,14.9424,13.7606,16.4387,13.6593,7.5643,,9.5123,7.8432,7.398,,,,16.2818,,,,,,,,0.913
2015/6/18,15.47,27.07,14.9424,12.944,15.0705,12.9634,6.8947,,9.5123,8.0431,6.912,,,,15.2091,,,,,,,,0.894
2015/6/19,13.92,27.07,14.9424,13.0839,13.6031,11.671,6.8691,,9.5123,7.3159,6.248,,,,13.6909,,,,,,,,0.844
2015/6/23,12.82,27.07,14.9424,13.0839,14.2376,11.3529,7.2493,,9.5123,7.1973,6.4019,,,,13.7909,,,,,,,,0.817
2015/6/24,13.15,27.07,14.9424,13.4674,13.9203,11.5816,7.2493,,9.5123,7.6454,6.7762,,,,14.3273,,,,,,,,0.828
2015/6/25,12.5,27.07,14.9424,12.9981,13.4444,11.2535,6.9514,,9.5123,8.2408,6.254,,,,13.3636,,,,,,,,0.769
2015/6/26,11.25,27.07,14.9424,11.6988,12.1,10.1301,6.2563,,9.5123,7.4301,5.6292,,,,12.0273,,,,,,,,0.692
2015/6/29,10.13,27.07,14.9424,10.5303,10.8904,9.1161,5.6321,6.5134,9.5123,6.6876,5.0678,,,,10.8273,,,,,,,,0.64
2015/6/30,10.81,27.07,14.9424,10.5303,11.5091,9.643,5.8505,7.1653,9.5123,7.1995,5.4059,,,,11.3727,,,,,,,,0.704
2015/7/1,9.9,27.07,14.9424,10.5303,10.3601,8.7384,5.2661,7.8813,9.5123,6.8106,4.9199,,,,10.2455,,,,,,,,0.673
2015/7/2,8.91,27.07,14.9424,10.5303,9.3822,7.8635,4.7383,8.6694,9.5123,6.1295,4.4279,,,,9.2182,,,,,,,,0.665
2015/7/3,8.02,27.07,14.9424,10.5303,8.9091,7.0782,4.2645,9.5377,9.5123,5.5166,3.9842,,,,8.3,,,,,,,,0.601
2015/7/6,7.4,27.07,14.9424,10.5303,8.7461,7.0682,3.8446,10.4915,9.5123,4.9651,3.5888,,,,7.5091,,,,,,,,0.541
2015/7/7,7.4,27.07,14.9424,10.5303,8.7461,6.3624,3.8446,9.4415,9.5123,4.4686,3.5888,,,,6.7545,,,,,,,,0.487
2015/7/8,7.4,27.07,14.9424,10.5303,8.7461,6.9986,3.8446,8.4984,9.5123,4.172,3.5888,,,,6.7545,,,,,,,,0.487
2015/7/9,7.4,27.07,14.9424,10.5303,8.7461,6.9986,3.8446,9.348,9.5123,4.5895,3.5888,,,,6.7545,,,,,,,,0.487
2015/7/10,7.4,27.07,14.9424,10.5303,8.7461,6.9986,3.8446,10.2831,9.5123,5.0486,3.5888,,,,6.7545,,,,,,,,0.487
2015/7/13,8.14,27.07,14.9424,11.5815,8.7461,6.9986,3.8446,11.3116,9.5123,5.5539,3.9468,,,,6.7545,,,,,,,,0.487
