ÈÕÆÚ,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH
2017/9/12,8.1256,15.1,3.9267,12.1787,5.8,12.3438,9.8276,9.3642,8.61,31.4924,,11.9958,,,4.3859,9.5704,12.0321,7.4637,6.446,4.9628,9.2737,4.5451,11.7242,8.4855,12.2933,7.8673,15.0058,14.2467,21.5575,39.3937,9.2585,42.758,23.7003
2017/9/13,8.0479,14.91,3.9267,12.1787,5.8293,12.3438,9.7652,9.3642,8.66,32.9062,,12.0133,,,4.4053,9.6639,12.0419,7.4842,6.6442,4.9628,9.2925,4.5833,11.7338,8.582,12.313,7.8673,15.0826,14.3922,22.8569,39.7712,9.2869,43.0651,24.302
2017/9/14,7.9312,14.94,3.9071,12.1787,5.7903,12.2963,9.8964,9.3642,8.78,33.2334,,12.217,,,4.4926,9.748,11.7873,7.4294,6.6204,4.7867,9.3679,4.5985,11.6858,8.5627,12.1947,7.8384,14.9483,14.3569,22.7118,40.1156,9.4926,43.1146,24.2737
2017/9/15,7.9507,14.86,3.9365,12.1787,5.9074,12.3723,9.7027,9.3642,8.84,33.7582,,12.0889,,,4.6285,10.1592,11.5524,7.4088,6.6838,4.865,9.4055,4.6443,11.753,8.5434,12.4017,7.8769,15.0442,14.3966,23.4513,39.3407,9.7268,41.4308,24.0401
2017/9/18,8.3492,14.98,3.9463,11.8577,5.8781,12.5148,9.7464,9.3642,8.83,32.3814,,12.0307,,,4.7255,10.3835,11.6405,7.4294,6.89,4.8356,9.3773,4.6671,11.9447,8.6592,12.3031,7.8769,15.2457,14.5201,22.0552,40.7315,9.9893,40.4007,24.3445
2017/9/19,8.3394,14.95,3.9267,11.4686,5.8,12.4198,9.5715,9.6789,8.54,31.9184,,12.1762,,,4.7546,10.206,11.9342,7.4156,6.8583,4.8747,9.189,4.6138,11.8105,8.5627,12.2243,7.8673,15.1689,14.5156,21.5437,40.0228,9.8048,40.4701,24.2171
2017/9/20,8.4269,15.49,3.9463,11.7021,5.8196,12.4673,9.4903,9.6217,8.46,32.2271,,12.1879,,,4.7255,10.0938,11.8069,7.4225,6.882,4.865,9.1231,4.6138,11.753,8.5627,12.2045,7.8287,15.0346,14.4936,21.4539,40.2017,9.8828,41.3912,24.4436
2017/9/21,8.2908,15.26,3.9071,11.5075,5.7707,12.2772,9.4215,9.6312,8.38,31.7146,,11.8212,,,4.6091,10.0751,11.5621,7.3882,6.668,4.865,9.1137,4.5756,11.7721,8.5627,12.3031,7.8287,15.1018,14.3481,20.7765,38.5923,9.9325,40.9554,24.3728
2017/9/22,7.9993,14.78,4.0249,11.4103,5.7219,12.3723,9.2029,9.5359,8.41,32.3629,,11.2624,,,4.5412,9.9443,10.681,7.299,6.771,4.8552,9.1607,4.5146,11.5804,8.4082,11.9581,7.8384,14.9003,14.3437,21.3156,38.8638,9.9822,42.7382,24.0401
2017/9/25,7.9604,14.38,3.966,11.1087,5.6926,11.8781,8.8842,9.4024,8.05,32.511,,11.2857,,,4.4732,9.8882,10.2111,7.1824,6.7393,4.865,9.1042,4.4765,11.5037,8.3214,11.8398,7.8673,14.977,14.401,21.2672,38.5989,10.3298,44.006,24.302
2017/9/26,8.077,14.49,3.9562,11.4005,5.6633,11.9162,9.2903,9.3833,8.02,30.7454,,11.309,,,4.4732,9.9349,10.2894,7.2099,6.6125,4.816,9.0854,4.4841,11.542,8.3986,11.8496,7.8673,15.0634,14.2687,19.4909,37.4332,10.72,42.9957,24.1463
2017/9/27,8.1839,14.9,3.9463,11.4297,5.6926,11.8971,9.1154,9.3356,8.1,31.1034,,11.3439,,,4.415,9.8041,10.3873,7.2236,6.6204,4.7867,9.1042,4.4917,11.5229,8.3503,11.8102,7.8191,14.977,14.2114,19.3527,37.5525,10.6562,44.7389,24.0614
2017/9/28,7.9895,14.88,3.9856,11.5756,5.595,11.8686,8.8093,9.2689,8,31.301,,11.3963,,,4.415,9.6919,10.0838,7.203,6.5332,4.7867,9.0948,4.4384,11.3695,8.3503,11.6919,7.7998,14.67,14.0042,18.6823,37.122,10.5639,43.4513,23.7994
2017/9/29,8.0187,14.99,4.0052,11.7313,5.6536,11.8496,8.8717,9.2498,7.99,31.2393,,11.6641,,,4.4635,9.7013,10.172,7.2716,6.5332,4.7769,9.1231,4.4765,11.3695,8.3503,11.7511,7.7419,14.6892,13.9027,18.5164,37.6717,10.5001,43.4712,24.7692
2017/10/9,8.0673,15.76,4.0151,11.8577,5.6829,12.1157,8.953,9.3547,8.22,31.3998,,11.6815,,,4.5606,9.8695,10.4461,7.3265,6.6759,4.7964,9.1702,4.5146,11.5037,8.4082,11.9975,7.7227,14.766,14.0879,19.9402,37.9631,11.0748,43.283,24.9391
2017/10/10,8.2811,15.77,4.0838,11.8966,5.7317,12.1252,9.2591,9.45,8.13,32.5975,,11.763,,,4.5606,9.776,10.5244,7.347,6.7393,4.7867,9.2172,4.5527,11.542,8.4372,11.9581,7.7516,14.766,14.1276,20.0577,38.8572,11.4862,44.0555,24.9179
2017/10/11,8.2908,16.08,4.1427,11.7313,5.7414,12.2582,9.2529,9.4214,8,31.906,,11.6699,,,4.5509,10.0377,10.4363,7.3539,6.7473,4.7475,9.2831,4.568,11.5133,8.4468,11.9778,7.7323,14.6508,13.7749,19.0624,38.1684,11.4791,43.4216,25.7178
2017/10/12,8.077,15.94,4.0936,11.4297,5.7024,12.1442,9.2216,9.4214,7.77,32.2024,,11.5302,,,4.5315,9.9069,10.3678,7.3196,6.7631,4.7279,9.2078,4.5375,11.4366,8.3986,11.9877,7.6455,14.5165,13.8763,19.1937,37.7247,11.6849,42.8868,25.6541
2017/10/13,8.0284,15.62,4.0936,11.6632,5.7121,12.1252,9.2903,9.5263,7.78,33.0605,,11.7339,,,4.4635,9.963,10.5831,7.3333,6.7076,4.7279,9.2078,4.5527,11.4462,8.3793,12.0271,7.6359,14.5645,13.9689,19.2905,39.4996,11.4721,43.4216,25.4771
2017/10/16,8.0381,16.34,4.1623,11.4492,5.6145,11.7831,9.1904,9.8029,7.72,31.7332,,11.6757,,,4.3859,9.8508,10.2601,7.1961,6.5728,4.7083,9.0289,4.4384,11.5229,8.4758,11.613,7.6359,14.6029,14.0747,18.6408,38.5989,11.3727,41.8369,25.3356
2017/10/17,7.9798,17.11,4.2605,11.5951,5.6145,11.7926,8.9904,9.6884,7.78,33.4989,,11.5884,,,4.3859,9.7573,10.2992,7.203,6.557,4.7083,8.9724,4.4536,11.4558,8.5144,11.7806,7.578,14.6029,14.1541,18.8136,40.354,11.6423,41.8468,25.1374
2017/10/18,7.7271,16.72,4.2114,11.6243,5.5266,11.6596,8.8405,9.6026,7.96,32.7765,,11.4254,,,4.3471,9.776,9.937,7.107,6.4697,4.7083,8.8877,4.446,11.3887,8.4662,11.5835,7.6648,14.4973,14.1585,18.3021,40.1089,12.1957,40.0838,24.8896
2017/10/19,7.5522,16.96,4.0936,11.9647,5.4876,11.4695,8.7468,9.5073,8.3,34.6287,,11.2159,,,4.415,9.4863,9.6139,7.0521,6.3905,4.6986,8.803,4.3316,11.0819,8.2924,11.2286,7.7034,14.2095,14.229,17.5764,40.3672,12.0964,40.5097,24.5073
2017/10/20,7.6494,17.3,4.2703,12.2663,5.5462,11.7451,8.8967,9.5454,8.22,35.6535,,11.6582,,,4.3762,9.5237,9.7608,7.7586,6.4618,4.6986,8.9442,4.4002,11.149,8.2924,11.3764,7.6552,14.2766,14.1276,17.8736,40.4268,12.3163,40.5493,24.9675
2017/10/23,7.5133,16.97,4.2409,12.4025,5.595,11.8021,8.8468,9.4214,8.11,35.5609,,11.6059,,,4.3762,9.4209,9.9761,7.7861,6.4935,4.6986,8.9254,4.3926,11.1011,8.2731,11.3863,7.5973,14.2766,14.1453,18.3989,40.3606,12.3376,41.0842,25.4559
2017/10/24,7.5619,16.82,4.2801,12.4025,5.5559,11.7356,8.8405,9.3738,7.91,35.9004,,11.4196,,,4.3762,9.5237,10.2209,7.4499,6.446,4.7181,9.076,4.4079,11.2832,8.4758,11.3272,7.713,14.5261,14.132,17.9704,37.7644,11.8764,40.579,25.4559
2017/10/25,7.6202,17.02,4.2212,12.7916,5.5754,11.7641,8.903,9.3928,7.96,37.6291,,11.472,,,4.3956,9.4863,10.1132,7.4019,6.3742,4.7181,9.0478,4.4079,11.3024,8.4758,11.3764,7.6937,14.5165,14.1453,18.2192,38.228,11.841,41.7874,25.463
2017/10/26,7.6299,16.9,4.1819,12.918,5.5852,11.8401,9.0154,9.45,7.88,37.3513,,11.5826,,,4.4441,9.6639,10.1426,7.4294,6.4061,4.6986,9.1231,4.4536,11.6763,8.7654,11.5835,7.7901,14.7852,14.379,18.4404,38.579,11.9403,42.4906,25.2648
2017/10/27,7.6299,16.52,4.1721,13.5211,5.5657,11.9066,9.1154,9.3928,7.88,36.24,,11.3963,,,4.4053,9.5517,10.0643,7.2441,6.2944,4.6986,9.0101,4.3926,11.4941,8.6689,11.6623,7.6745,14.67,14.7802,18.2952,40.1685,12.1248,42.6788,25.194
2017/10/30,7.2994,16.13,4.0838,13.881,5.468,11.6026,8.7468,9.1544,7.68,33.8075,,10.5058,,,4.3083,9.4302,9.751,7.1001,6.0471,4.6888,9.0195,4.2858,11.542,8.7171,11.3173,7.6552,14.6988,14.4804,17.2654,41.5925,11.8339,40.6087,24.1392
2017/10/31,7.4647,16.6,4.0936,13.6379,5.4778,11.6976,8.7218,9.1449,7.8,34.9929,,10.5931,12.9356,,4.2792,9.1872,9.9664,7.4431,6.0949,4.6986,8.9819,4.324,11.4749,8.6399,11.3272,7.5395,14.4685,14.9434,17.6248,45.7517,12.6852,41.2129,24.4153
2017/11/1,7.3578,16.86,4.0249,13.7351,5.4583,11.5836,8.7031,9.0114,8.05,36.6969,,10.7444,14.2276,,4.2598,9.262,10.1328,7.2922,5.9912,4.6986,9.0478,4.3011,11.8296,8.9585,11.5145,7.578,14.7564,14.9037,18.8343,48.6063,12.4369,41.5893,24.9321
2017/11/2,7.1828,16.5,3.9954,13.4725,5.3704,11.3555,8.4032,9.1067,8.01,35.8078,,10.5349,15.6488,,4.1918,8.9816,9.9272,7.155,5.8237,4.6888,9.0948,4.2401,11.8584,8.9778,11.2779,7.5684,14.7276,14.7582,20.2996,48.3215,12.3802,42.6095,24.3445
2017/11/3,7.1245,16.35,3.9169,13.6184,5.2239,11.3365,8.072,9.0305,8.07,35.8696,,10.3137,17.2145,,4.1239,8.7106,9.7901,7.1893,5.8716,4.6594,9.1137,4.2019,11.9063,8.9295,11.0216,7.5105,14.6412,14.5597,20.4309,51.5999,12.3376,41.5101,24.1888
2017/11/6,7.2217,16.3,3.9463,13.9978,5.2337,11.3365,7.9721,8.9923,8.28,36.5857,,10.3836,18.9397,,4.0851,8.561,9.9174,7.1413,5.9115,4.6594,9.0666,4.2019,11.8201,8.7558,11.0807,7.3466,14.4398,14.6171,20.2098,51.7853,12.4085,42.966,23.9906
2017/11/7,7.1731,16.19,4.0347,14.5133,5.2435,11.517,8.0595,9.0781,8.2,35.919,,10.4243,20.8322,,4.1142,8.6265,9.8978,7.1481,5.8556,4.63,8.9913,4.2248,11.8488,8.7365,11.199,7.3659,14.3822,14.476,20.0093,51.633,12.3731,42.7283,24.1038
2017/11/8,7.2314,16.17,3.9954,14.4063,5.3899,11.498,8.047,9.0591,8.15,35.4683,,10.5465,22.9147,,4.1239,8.6545,9.9468,7.1618,5.9593,4.6398,9.0007,4.2248,11.7146,8.7171,11.13,7.3756,14.4014,14.4363,20.3411,50.2223,12.3447,42.9759,24.2383
2017/11/9,7.1731,17.22,3.9856,14.4452,5.3509,11.6786,8.0283,8.9637,8.19,35.8017,,10.3894,25.2099,,4.1045,8.748,9.9174,7.1344,5.9992,4.6202,9.0007,4.2325,11.6954,8.7365,11.2581,7.3466,14.315,14.5465,19.719,51.176,12.6356,42.4312,24.1959
2017/11/10,7.1051,17.27,3.9562,14.4939,5.3216,11.7831,7.8846,8.9732,8.07,36.9129,,10.4709,27.7332,,4.1142,8.5517,10.1328,7.0589,5.9354,4.6007,8.9065,4.2096,11.3695,8.4951,11.2089,7.202,14.1903,14.2158,19.332,50.7918,12.6994,42.5005,24.0047
2017/11/13,7.2217,17.59,3.9267,15.1748,5.429,11.6881,7.8346,8.9351,7.86,38.2959,,10.2904,30.1729,,4.0851,8.4769,10.172,7.0864,5.7679,4.5909,8.85,4.2858,11.312,8.3793,11.1004,7.0863,13.9984,14.0527,19.8711,53.0172,12.444,43.5702,23.9622
2017/11/14,7.2023,17.24,3.9071,15.0775,5.3899,11.498,8.0595,9.0209,7.75,37.7526,,10.1857,27.1632,,4.0463,8.6919,10.3775,7.0932,5.7758,4.5811,8.8124,4.2477,11.1778,8.3214,11.0018,7.0478,14.0272,13.9468,19.3873,52.229,12.4795,44.2338,24.1817
2017/11/15,7.1731,17.17,3.9267,15.0678,5.4485,11.403,7.9783,9.0114,7.68,38.6478,,10.273,26.8972,,4.0172,8.6171,10.495,7.0109,5.728,4.5419,8.8124,4.1943,11.1778,8.331,10.8737,7.0381,13.9888,13.9336,18.1224,54.5603,12.3376,42.9561,24.3304
2017/11/16,6.969,17.08,3.9071,15.2818,5.3899,11.3935,7.7597,8.9923,7.61,35.7276,,10.3021,25.0959,,4.0366,8.5704,10.2405,7.0109,5.7838,4.493,8.7653,4.2172,11.0531,8.2152,10.7061,6.9321,13.6434,13.5985,17.5349,50.8448,12.1602,40.6979,23.8985
2017/11/17,6.6677,16.39,3.8187,13.8129,5.2532,10.8234,7.1224,9.1735,7.74,33.0296,,10.1857,22.9147,,3.9104,8.6358,9.7999,6.8257,5.5764,4.4343,8.8406,4.0342,11.3695,8.4275,10.5484,7.1249,13.749,13.2325,16.4291,49.3679,12.1744,37.1124,21.8669
2017/11/20,6.726,16.55,3.7795,14.3577,5.2532,10.7854,6.9912,9.2975,7.71,33.9248,,10.2672,22.0254,,3.9881,8.6171,9.7118,6.7914,5.5924,4.3364,8.8312,3.9579,11.264,8.3889,10.7652,7.096,13.5475,13.2898,16.8991,50.9905,11.2876,38.4495,22.2775
2017/11/21,6.551,16.64,3.8384,15.1651,5.2239,10.6428,6.885,9.3928,7.58,32.721,,10.2148,21.5846,,3.9395,8.8134,9.5943,6.7365,5.5445,4.3168,8.7277,3.9274,11.3791,8.4082,10.5779,7.1249,13.6434,13.0032,16.5811,49.3613,11.6281,37.7463,21.789
2017/11/22,6.3858,16.36,3.8089,14.9705,5.2239,11.0704,6.9912,9.2593,7.45,32.1036,,10.0634,21.7214,,3.9395,8.8788,9.4671,6.7434,5.5365,4.2483,8.7371,3.9198,11.5804,8.611,10.7258,7.1731,13.8833,12.9856,16.6157,48.7652,11.6281,38.0534,21.6687
2017/11/23,6.3761,15.43,3.7107,14.5425,5.1556,10.7854,6.785,9.1067,7.45,31.0911,,9.9994,21.121,,3.8813,8.5984,9.3887,6.5719,5.5525,4.1993,8.6429,3.8435,11.2449,8.3503,10.3808,7.0188,13.5667,12.9591,15.7172,48.0897,11.6281,36.8054,21.2015
2017/11/24,6.3761,15.85,3.7206,13.7935,5.1653,10.7473,6.8038,9.0686,7.5,30.838,,9.8306,20.8626,,3.9007,8.6171,9.3985,6.5856,5.5126,4.2483,8.5582,3.8512,11.2736,8.3696,10.3216,7.0188,13.5954,13.0738,15.6273,48.7785,11.6281,36.8747,20.9254
2017/11/27,6.2206,15.15,3.7206,13.5114,5.1068,10.6048,7.2473,9.0305,7.21,28.6154,,9.8132,19.639,,3.9104,8.6265,9.5258,6.565,5.4727,4.2287,8.464,3.8206,11.2928,8.3889,10.2329,7.0671,13.6146,12.8445,15.6342,45.7054,11.6281,35.3494,22.7517
2017/11/28,6.3275,15.25,3.7304,13.7643,5.1556,10.7568,7.8221,9.1544,7.33,29.2883,,9.883,19.8442,,3.959,8.505,9.5748,6.613,5.5604,4.2483,8.5017,3.8664,11.2449,8.3503,10.2526,7.0478,13.5091,12.9239,15.9867,46.3677,11.6281,36.0923,23.1128
2017/11/29,6.4344,15.2,3.7696,14.2896,5.1458,10.7568,7.9596,9.2021,7.45,29.0414,,9.883,19.0005,,3.9784,8.5237,9.6922,6.6542,5.5445,4.2581,8.3605,3.8817,11.2545,8.3503,10.1935,6.9899,13.3844,12.9371,15.7033,46.6061,11.6281,35.8744,22.1996
2017/11/30,6.4636,15.17,3.7598,14.2896,5.1556,10.6428,7.6722,9.1258,7.4,29.0723,,9.8597,19.0993,,3.9493,8.4863,9.5552,6.6062,5.5684,4.3853,8.417,3.9198,11.2545,8.3503,10.154,7.0092,13.3652,12.9018,15.6826,45.7385,11.6281,35.8942,22.8155
2017/12/1,6.4927,15.33,3.8089,14.8051,5.1849,10.6998,7.6597,9.1544,7.42,29.4921,,10.0343,19.1677,,3.9493,8.4956,9.6237,6.6542,5.5844,4.5126,8.3981,3.9503,11.2736,8.3503,10.1146,7.096,13.3748,13.1928,16.2977,46.7121,11.6281,36.1814,23.0632
2017/12/4,6.3372,14.9,3.7696,15.204,5.1556,10.7949,7.4348,9.0019,7.33,26.541,,9.7724,17.3209,,3.9104,8.4395,9.4181,6.5925,5.4807,4.5224,8.2098,3.8817,11.2928,8.36,9.9076,7.1345,13.394,13.1135,15.2195,43.586,11.6281,33.943,22.5323
2017/12/5,6.2206,13.98,3.6617,14.2993,5.0189,10.5953,7.4348,8.6872,7.23,25.2445,,9.4756,16.9865,,3.8716,8.561,8.8797,6.4072,5.4089,4.5321,8.0215,3.7901,11.5037,8.5434,9.4935,7.3081,13.7202,11.8921,14.3694,43.4072,11.6281,31.8234,22.8862
2017/12/6,6.3761,14.21,3.7107,14.8149,5.0384,10.5193,7.2473,8.6109,7.31,25.8063,,9.4931,17.6553,,3.8716,8.4863,8.8601,6.4347,5.4328,4.5713,8.0404,3.8206,11.4078,8.4951,9.3654,7.2502,13.6338,12.161,14.6459,44.8245,11.5643,32.4177,22.7234
2017/12/7,6.2886,14.14,3.7009,14.7857,5.0384,10.4623,7.0849,8.6109,7.26,25.7076,,9.3359,18.7269,,3.8716,8.4395,8.7915,6.4004,5.4966,4.63,8.0027,3.7901,11.3983,8.4951,10.3019,7.2599,13.6146,12.0464,14.4523,45.1888,11.5075,32.5266,22.2137
2017/12/8,6.5802,14.32,3.7206,14.883,5.0775,10.5193,7.1536,8.7635,7.46,26.6398,,9.4232,18.6433,,3.9298,8.4582,9.0265,6.4484,5.6163,4.5909,8.0404,3.8359,11.3599,8.4179,10.3808,7.2406,13.5475,12.258,14.8256,45.6259,10.9967,33.2893,22.4686
2017/12/11,6.5802,14.5,3.9954,14.7371,5.2728,10.5383,7.2286,8.6872,7.44,26.7941,,9.6095,18.5673,,3.9493,8.4582,9.2223,6.4896,5.6402,4.6007,8.1157,3.8512,11.3503,8.3793,10.3019,7.2406,13.4419,12.2713,15.7103,45.8643,10.4433,33.8637,22.4969
2017/12/12,6.483,14.28,3.8874,15.0872,5.3216,10.4433,7.2223,8.5632,7.31,25.9236,,9.4465,17.3893,23.3131,3.9104,8.3928,9.0461,6.4141,5.6322,4.679,7.9933,3.7901,11.1298,8.3214,10.4596,7.2213,13.2404,12.3551,14.9983,43.8708,10.0035,33.1209,22.3836
2017/12/13,6.4247,14.34,3.8776,15.1553,5.2825,10.7378,7.1536,8.6013,7.33,26.5472,,9.5396,17.6097,25.6429,3.9104,8.3461,9.0559,6.4278,5.6562,4.7377,7.9745,3.8206,11.149,8.331,10.4991,7.231,13.1925,12.5226,15.2679,48.2552,10.0176,33.7251,22.3836
2017/12/14,6.4927,14.5,3.8384,15.0386,5.1946,10.6048,7.7472,8.6013,7.56,27.0411,,9.4872,17.5945,28.2072,3.9201,8.1592,8.9188,6.4141,5.6801,4.7083,7.965,3.8283,11.0531,8.2634,10.6075,7.1442,12.9718,12.4344,15.1642,49.8315,10.0744,33.8043,21.6687
2017/12/15,6.3761,14.38,3.8089,14.6009,5.1653,10.5858,7.4473,8.6013,7.68,26.3373,,9.4116,17.5261,31.0295,3.9104,7.9162,8.8797,6.4141,5.6083,4.6888,7.965,3.8206,11.0148,8.2345,10.5286,7.1153,12.8375,12.4565,15.2748,49.1096,10.0106,33.5468,21.7253
2017/12/18,6.2206,14.39,3.8285,14.2215,5.1653,10.5098,7.1224,8.6013,7.76,25.7446,,9.3592,17.3057,32.0849,3.9298,7.7947,8.909,6.421,5.6961,4.6202,8.0027,3.813,11.0148,8.2538,10.4301,7.1249,12.8663,12.1214,14.8186,49.0831,10.0176,32.9921,21.8102
2017/12/19,6.2594,14.43,3.8285,14.4647,5.1946,10.5573,7.1661,8.6013,7.68,26.2694,,9.4057,17.4121,32.2178,3.9395,7.804,8.9678,6.4484,5.7679,4.63,8.0121,3.8283,10.9669,8.2538,10.5188,7.0767,12.8854,12.1699,14.9914,47.9572,10.0176,33.6359,21.9377
2017/12/20,6.2108,14.24,3.7598,14.4452,5.1165,10.4338,7.0787,8.6013,7.62,25.6829,,9.2544,16.7965,33.6641,3.8813,7.6264,8.8699,6.3592,5.6322,4.6594,7.8803,3.7749,11.0052,8.2924,10.2329,7.096,12.9334,12.2316,14.632,48.3347,9.9822,32.794,21.7465
2017/12/21,6.1914,14.2,3.7598,14.5522,5.097,10.4623,6.9537,8.7349,7.5,26.1768,,9.1671,16.6293,32.5071,3.9007,7.6264,8.8503,6.3524,5.5684,4.6496,7.8332,3.7139,10.8231,8.2345,10.3906,7.0285,12.8183,12.1169,14.6044,49.0964,9.968,33.2595,21.7536
2017/12/22,6.2011,13.94,3.7206,14.8732,5.1068,10.3387,7.0599,8.6776,7.6,26.2076,,9.0332,16.6369,31.694,3.8813,7.7853,8.8013,6.3455,5.5126,4.6007,7.7579,3.7215,10.8039,8.2248,10.7554,6.9996,12.7703,12.3771,14.4178,48.3744,9.9893,33.21,21.8315
2017/12/25,6.24,13.6,3.7009,14.8927,5.1458,10.0442,7.0537,8.649,7.52,25.9977,,9.074,17.3817,29.7708,3.8716,7.6918,8.6447,6.2838,5.4647,4.63,7.6732,3.6224,10.7943,8.2248,10.5188,7.0671,12.7895,12.5535,14.321,46.8843,10.0106,33.2496,21.8456
2017/12/26,6.4636,13.73,3.7107,14.8927,5.1653,10.4908,7.1161,8.6586,7.72,26.8188,,9.1846,18.4305,30.7519,3.9007,7.7479,8.8013,6.4415,5.4807,4.6202,7.7956,3.6452,10.8518,8.2538,10.6469,7.0381,12.7511,12.6108,15.0191,49.3017,10.1312,36.5776,22.2279
2017/12/27,6.4538,13.79,3.7107,14.562,5.1458,10.3197,7.1474,8.63,7.63,26.6089,,9.2893,18.2405,33.3475,3.9201,7.6825,8.8601,6.3318,5.4567,4.5811,7.7862,3.6605,10.7464,8.1862,10.6075,6.9996,12.4345,12.5182,15.0744,48.699,10.3511,40.2324,22.7447
2017/12/28,6.483,13.76,3.7402,14.63,5.1361,10.4338,7.0287,8.6013,7.7,26.8497,,9.4523,19.2589,34.4576,3.9298,7.6358,8.909,6.3524,5.4647,4.4147,7.7767,3.6681,10.6697,8.109,10.2329,6.961,12.2714,12.5138,15.0053,48.5466,10.3795,38.6872,22.6739
2017/12/29,6.4927,13.95,3.75,14.8732,5.1751,10.4148,7.0662,8.5346,7.74,29.5353,,9.5105,18.8181,31.6041,3.9493,7.6638,9.095,6.3798,5.4966,4.3462,7.8709,3.6758,10.6793,8.0993,10.1244,6.961,12.281,12.6108,15.1158,50.0633,10.4079,36.122,23.134
2018/1/2,6.658,14.11,3.7991,15.5736,5.2728,10.3007,7.2223,8.5823,7.74,28.9673,,9.5862,18.7649,32.425,3.9784,7.9162,9.1244,6.4415,5.6083,4.444,8.0215,3.7139,10.9381,8.2152,10.3906,7.0863,12.6264,12.4917,15.1573,50.1229,10.4149,36.2507,22.8792
2018/1/3,6.7163,14.28,3.7991,15.5931,5.3509,10.3862,7.4223,8.6013,7.74,31.8628,,9.7375,18.4153,31.5845,3.9978,7.9722,9.2321,6.4827,5.6562,4.5028,8.0404,3.7444,10.9765,8.2634,10.5385,7.1345,12.7799,12.6417,15.5098,49.752,10.344,36.3696,22.865
2018/1/4,6.9884,14.17,3.7991,16.0113,5.3509,10.3577,7.4223,8.6776,7.74,35.0485,,9.7026,18.3013,31.393,3.9881,7.9162,9.1734,6.7845,5.6083,4.5517,8.0215,3.7368,10.986,8.2152,10.7455,7.1827,12.6072,12.8224,16.0005,48.9109,10.3511,37.4789,22.6597
2018/1/5,6.8912,14.2,3.8187,16.0016,5.3606,10.5003,7.5097,8.6586,7.74,38.5552,,9.7026,18.0125,32.7377,4.0463,8.2339,9.5454,6.6679,5.6881,4.5909,8.1251,3.7673,11.149,8.331,10.7948,7.2117,12.9526,12.6417,15.6411,50.4475,10.4859,36.3201,22.6597
2018/1/8,6.8232,13.79,3.7795,16.0503,5.3704,10.3957,7.4535,8.9637,7.74,39.1108,,9.6036,18.3241,32.554,4.056,8.2526,9.7118,6.6885,5.6801,4.5517,8.1063,3.7673,11.1394,8.3117,10.9427,7.2695,12.9718,12.2845,15.8623,50.2355,10.9258,36.7162,22.4827
2018/1/9,6.6871,13.79,3.7795,15.9238,5.3802,10.3102,7.2848,8.9732,7.74,38.3638,,9.5513,18.6813,33.4999,4.056,8.1778,9.7314,6.613,5.8556,4.6398,8.0215,3.7444,11.0723,8.2538,10.8737,7.2406,12.9238,12.3595,15.5375,50.5137,10.7768,36.3795,22.4757
2018/1/10,6.5899,13.64,3.7696,15.5639,5.3606,10.1392,7.6035,9.0209,7.74,37.0426,,9.4174,17.8681,33.324,4.0172,8.1592,9.565,6.5376,5.736,4.6202,7.9462,3.6834,11.0819,8.2827,10.7455,7.1827,12.9334,12.3065,15.2748,49.454,10.6987,36.0427,22.2633
2018/1/11,6.6191,13.8,3.7598,15.0775,5.3606,10.2152,7.466,9.1163,7.74,37.2093,,9.6269,18.1721,32.7963,3.9978,8.1311,9.6531,6.565,5.6801,4.679,7.9274,3.691,11.0915,8.2731,10.6272,7.2984,12.8471,12.3727,15.3439,49.3215,10.642,36.6568,22.4898
2018/1/12,6.5705,13.67,3.7304,14.883,5.3606,10.1202,7.4035,9.0114,7.74,35.4374,,9.5105,19.0537,32.6595,3.9881,7.9909,9.937,6.5787,5.6721,4.6007,7.8803,3.691,10.9765,8.1959,10.4202,7.2406,12.7319,12.258,16.7194,48.4208,10.6562,36.1913,22.4049
2018/1/15,6.3372,13.2,3.6518,14.5911,5.3704,9.7021,7.2723,8.5727,7.74,33.2272,,9.1613,19.905,30.06,3.9201,7.7479,9.5845,6.421,5.4807,4.5517,7.7297,3.5842,10.7847,8.109,10.154,7.1056,12.4345,12.0464,15.655,45.1159,10.7058,33.8043,22.4049
2018/1/16,6.4247,13.31,3.6813,13.9102,5.3411,9.6546,7.3723,8.5823,7.44,33.8322,,9.1031,20.4066,30.5213,3.9395,7.8788,9.9761,6.4896,5.5924,4.5713,7.7767,3.6071,10.9765,8.1669,10.2822,7.1442,12.636,12.0023,16.7885,45.9835,10.6916,34.6264,22.2421
2018/1/17,6.4441,13.35,3.6518,14.3869,5.3997,9.7116,7.7472,8.5632,7.58,34.0915,,9.1788,20.2774,31.2796,3.9493,8.3274,9.8489,6.5239,5.5764,4.5517,7.8521,3.6147,11.149,8.2345,10.5484,7.3466,13.0486,11.7907,17.1271,48.2883,10.5427,34.874,22.5181
