ÈÕÆÚ,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH
2014/6/23,2.6903,4.4847,4.8715,4.1752,10.0337,3.6094,13.4798,5.3473,6.5818,7.0014,7.1113,3.3368,2.6844,,1.2326,2.0878,,,,5.1884,1.2623,2.8559,4.053,,4.6858,,1.5032,,,,,
2014/6/24,2.6903,4.4179,5.023,4.207,9.9442,3.6391,13.4716,5.3473,6.6013,6.97,7.1634,3.4157,2.7003,,1.2326,2.0709,,,,5.2029,1.2815,2.8871,4.0773,,4.6858,,1.5121,,,,,
2014/6/25,2.6903,4.3936,5.1443,4.1752,9.8548,3.6094,13.4062,5.1878,6.6208,6.8885,7.4236,3.4157,2.694,,1.2326,2.0597,,,,5.2029,1.243,2.8871,4.0651,,4.6585,,1.5121,,,,,
2014/6/26,2.6903,4.4543,5.1399,4.2813,9.9634,3.649,13.5452,5.2813,6.7483,7.1708,7.9896,3.4157,2.7353,,1.2326,2.0878,,,,5.2609,1.2898,2.8871,4.0956,,4.6858,,1.5121,,,,,
2014/6/27,2.6903,4.4787,5.1876,4.3078,10.1615,3.6887,13.5616,5.2813,6.866,7.1896,8.0547,3.4157,2.7734,,1.2326,2.0878,,,,5.2682,1.3063,2.8916,4.1564,,4.7131,,1.53,,,,,
2014/6/30,2.6903,4.4665,5.2785,4.2972,10.3532,3.6788,13.766,5.3198,6.8464,7.221,8.2954,3.4157,2.7702,,1.2326,2.0653,,,,5.3189,1.3228,2.9094,4.1503,,4.7404,,1.53,,,,,
2014/7/1,2.6903,4.5394,5.1616,4.3343,10.3596,3.6986,13.7333,5.4629,6.866,7.2398,8.1523,3.4157,2.8528,,1.2326,2.0653,,,,5.3116,1.3255,2.9361,4.1868,,4.7677,,1.53,,,,,
2014/7/2,2.6903,4.4787,5.1746,4.3768,10.3469,3.7383,13.7006,5.6664,6.8857,7.2084,8.1068,3.4157,2.8465,,1.2326,2.0373,,,,5.3189,1.4575,3.0119,4.2355,,4.7768,,1.53,,,,,
2014/7/3,2.6903,4.424,5.1529,4.398,10.2957,3.7284,13.7333,5.6114,7.0818,7.2147,8.2304,3.4157,2.8687,,1.2326,2.0429,,,,5.3261,1.452,2.9985,4.2599,,4.8314,,1.5569,,,,,
2014/7/4,2.6903,4.5151,5.4994,4.3502,10.3469,4.1052,13.7088,5.6224,7.1505,7.1645,8.1523,3.7575,2.875,,1.2326,2.0709,,,,5.3044,1.4273,2.9671,4.2051,,4.795,,1.5479,,,,,
2014/7/7,2.6903,4.7582,5.7072,4.3184,10.5194,3.9465,13.7333,5.837,7.0622,7.2022,8.1263,3.9844,2.8782,,1.2326,2.1102,,,,5.2826,1.4273,3.003,4.2234,,4.7495,,1.539,,,,,
2014/7/8,2.6903,4.8493,5.8025,4.4086,10.4938,4.3431,13.6106,5.9525,7.1113,7.1269,8.1458,3.9186,2.9227,,1.2326,2.1271,,,,5.2899,1.507,2.9985,4.2294,,4.7768,,1.539,,,,,
2014/7/9,2.6903,4.6792,6.0666,4.3768,10.2702,4.3927,13.3571,5.9855,6.9249,6.9198,8.1393,4.0107,2.8719,,1.2326,2.0878,,,,5.174,1.4273,2.9402,4.1747,,4.7131,,1.5211,,,,,
2014/7/10,2.6903,4.6184,6.0623,4.3715,10.4811,4.4721,13.3816,6.5851,6.8955,6.9387,8.2109,3.9055,2.8782,,1.2326,2.0934,,,,5.2102,1.485,2.9581,4.2294,,4.7131,,1.53,,,,,
2014/7/11,2.6903,4.6731,5.954,4.4351,10.3596,4.4225,13.3898,6.4861,6.9837,6.9826,8.6923,3.8167,2.9005,,1.2326,2.1215,,,,5.2392,1.4823,2.9716,4.3025,,4.7404,,1.5569,,,,,
2014/7/14,2.6903,4.7643,5.8501,4.4616,10.5002,4.4225,13.627,6.3651,7.1799,7.0453,9.0762,3.9975,2.9576,,1.2326,2.1327,,,,5.2537,1.5098,3.0703,4.4424,,4.9042,,1.5658,,,,,
2014/7/15,2.6903,4.7703,5.8847,4.4245,10.4172,4.3431,13.7006,5.8315,7.4742,6.8006,8.8224,3.9055,2.9291,,1.2326,2.1439,,,,5.2392,1.5098,3.0524,4.3998,,4.9042,,1.5844,,,,,
2014/7/16,2.6903,4.7278,5.6466,4.4669,10.5641,4.4126,13.6188,5.7599,7.2976,6.9638,8.4646,3.991,2.8878,,1.2326,2.1327,,,,5.3841,1.4905,3.0524,4.4607,,4.9679,,1.6399,,,,,
2014/7/17,2.6903,4.6245,5.6119,4.4457,10.4172,4.2043,13.4307,5.848,7.1995,6.9198,8.5882,3.889,2.9005,,1.2326,2.099,,,,5.3769,1.419,3.0973,4.3816,,4.9216,,1.6029,,,,,
2014/7/18,2.6903,4.8068,5.6249,4.4351,10.3788,4.1944,13.3816,5.5839,7.1995,6.8947,8.5232,3.9055,2.9228,,1.2326,2.1271,,,,5.3551,1.452,3.0973,4.4181,,4.9308,,1.6122,,,,,
2014/7/21,2.6903,4.6974,5.7808,4.4298,10.1871,4.244,13.4961,5.4519,7.5625,6.8696,7.6773,3.6162,2.8717,,1.2326,2.1215,,,,5.3769,1.4218,3.0748,4.412,,4.9494,,1.6029,,,,,
2014/7/22,2.6903,4.9283,5.6769,4.5041,10.4044,4.244,13.5288,5.6224,7.6704,6.901,7.6904,3.6359,2.8909,,1.2326,2.172,,,,5.3624,1.4438,3.0838,4.4607,,4.9957,,1.6214,,,,,
2014/7/23,2.6903,4.8311,5.9064,4.4457,10.3724,4.2043,13.7579,5.6114,7.5134,6.763,7.6188,3.4913,2.7182,,1.2326,2.1944,,,,5.3551,1.551,3.0973,4.485,,5.1625,,1.6307,,,,,
2014/7/24,2.6903,4.9952,5.7981,4.4351,10.5769,4.1547,13.8478,5.6609,7.4546,6.4932,7.866,3.3992,2.99,,1.2326,2.2225,,,,5.3624,1.5428,3.0838,4.4546,,5.3016,,1.6399,,,,,
2014/7/25,2.6903,5.2261,5.7895,4.5412,10.7495,4.1746,13.9542,5.5894,7.5232,6.556,7.8335,3.442,2.8749,,1.2326,2.2842,,,,5.4203,1.4768,3.0838,4.4364,,5.3201,,1.6585,,,,,
2014/7/28,2.6903,5.22,5.8371,4.5837,10.8453,4.244,14.2568,5.6499,7.6311,6.7379,7.9896,3.7871,2.8941,,1.2326,2.2786,,,,5.4855,1.4768,3.187,4.5459,,5.3757,,1.6863,,,,,
2014/7/29,2.6903,5.2626,5.928,4.5943,10.8134,4.2737,14.5513,5.7104,7.4938,6.8069,8.5101,4.0731,2.9101,,1.2326,2.301,,,,5.529,1.529,3.1781,4.5581,,5.3572,,1.7048,,,,,
2014/7/30,2.6903,5.1046,6.4433,4.5943,10.8517,4.2539,14.2486,5.9965,7.4349,6.9073,8.5622,4.1783,2.9676,,1.2326,2.2618,,,,5.558,1.507,3.2185,4.5459,,5.2738,,1.677,,,,,
2014/7/31,2.6903,5.1775,6.3221,4.6685,10.8453,4.2539,14.5022,5.9855,7.5526,6.8822,8.5622,4.0468,2.9868,,1.2326,2.2786,,,,5.5725,1.5153,3.2095,4.5581,,5.4869,,1.7048,,,,,
2014/8/1,2.6903,5.1532,6.3437,4.5996,10.5705,4.2936,14.1914,5.7159,7.3957,6.9198,8.4125,3.9712,2.9228,,1.2326,2.273,8.0593,,,5.616,1.5263,3.1646,4.4668,,5.4128,,1.6863,,,,,
2014/8/4,2.6903,5.3841,6.3437,4.6526,10.6217,4.3134,14.2977,5.7379,7.7488,6.9638,8.5882,3.991,2.9708,,1.2326,2.3291,8.8662,,,5.6667,1.54,3.2095,4.5398,,5.4869,,1.7141,,,,,
2014/8/5,2.6903,5.3598,6.3437,4.6845,11.3822,4.2836,14.4531,5.7159,7.7488,7.1206,8.7509,3.9975,2.9836,,1.2326,2.3572,9.7533,,,5.8334,1.5483,3.2185,4.625,,5.5147,,1.7419,,,,,
2014/8/6,2.6903,5.3173,6.3437,4.833,11.51,4.2142,14.5431,5.6389,7.8469,7.083,8.9526,3.9384,3.006,,1.2326,2.3572,10.7281,,,5.7682,1.551,3.2095,4.6311,,5.4591,,1.8253,,,,,
2014/8/7,2.6903,5.3173,6.3437,4.764,11.3438,4.2043,14.2732,5.6004,7.5821,7.0077,8.7053,3.9482,2.9612,,1.2326,2.3628,11.8015,,,5.6595,1.4988,3.1736,4.5581,,5.3386,,1.7697,,,,,
2014/8/8,2.6903,5.3051,6.3437,4.8648,11.2927,4.2142,14.2814,5.6279,7.6017,6.9951,8.7509,3.9252,2.9836,,1.2326,2.3684,12.9825,,,5.6522,1.4878,3.1736,4.5702,,5.4128,,1.7511,,,,,
2014/8/11,2.6903,5.3963,6.3437,4.902,11.395,4.2638,14.4531,5.6114,7.6998,7.0641,8.9851,3.991,3.0316,,1.2326,2.374,14.2804,,,5.7392,1.5153,3.2095,4.625,,5.4591,,1.8067,,,,,
2014/8/12,2.6903,5.4753,6.3437,4.902,11.9446,4.3233,14.4368,5.7929,7.739,7.2523,8.9461,3.9614,3.038,,1.2326,2.3684,12.8529,,,5.7392,1.5015,3.2229,4.6798,,5.422,,1.7975,,,,,
2014/8/13,2.6903,5.6697,6.3437,4.8542,11.951,4.2638,14.4368,5.8425,7.6507,7.3213,8.8355,4.1126,3.0316,,1.2326,2.4077,11.5769,,,5.8624,1.4768,3.2858,4.5824,,5.5055,,1.7975,,,,,
2014/8/14,2.6903,5.6029,6.3437,4.7693,11.8295,4.2836,14.3304,5.7544,7.533,7.5284,8.7118,3.9482,3.022,,1.2326,2.4245,11.1826,,,5.8044,1.4878,3.2364,4.5398,,5.422,,1.7882,,,,,
2014/8/15,2.6903,5.5482,6.3437,4.8489,11.8359,4.4324,14.9439,5.837,7.5821,7.6099,8.6663,3.9449,3.0476,,1.2326,2.4357,11.0366,,,5.8189,1.5978,3.2948,4.5581,,5.4499,,1.7975,,,,,
2014/8/18,2.6903,5.5056,6.3437,4.8489,11.919,4.482,14.9275,5.925,7.6605,7.5597,8.7704,3.9449,3.1147,,1.2326,2.4357,11.1352,,,5.8841,1.6033,3.3127,4.625,,5.4777,,1.7975,,,,,
2014/8/19,2.6903,5.4874,6.3437,4.9232,11.7976,4.4522,15.0093,6.156,7.8371,7.6288,9.0241,4.0633,3.1339,,1.2326,2.4357,11.0987,,,5.9058,1.6335,3.389,4.6128,,5.4684,,1.7975,,,,,
2014/8/20,2.6903,5.4753,6.3437,4.8967,12.0404,4.4919,15.0748,5.98,7.739,7.5409,9.0046,3.9614,3.1371,,1.2326,2.4245,11.4455,,,5.8696,1.6033,3.3845,4.6554,,5.6074,,1.8067,,,,,
2014/8/21,2.6903,5.5117,6.3437,4.9603,11.9062,4.4225,14.8048,5.8315,7.9646,7.6288,9.3234,3.9614,3.2202,,1.2326,2.3852,11.1991,,,5.8044,1.5758,3.3486,4.6493,,5.5147,,1.7789,,,,,
2014/8/22,2.6903,5.4023,6.3437,4.8807,11.8359,4.4225,14.8048,5.9085,7.9254,7.6162,9.3625,3.9548,3.5432,,1.2326,2.3796,11.2064,,,5.8334,1.573,3.3621,4.6798,,5.5518,,1.7882,,,,,
2014/8/25,2.6903,5.1167,6.3437,4.8383,11.5356,4.3531,14.4777,5.8039,7.7979,7.6601,9.2128,3.8529,3.5656,,1.2326,2.2898,11.1845,,,5.8261,1.5208,3.2993,4.5946,,5.4313,,1.7789,,,,,
2014/8/26,2.6903,5.0924,6.3437,4.7375,11.4269,4.2142,14.3795,5.6444,7.484,7.4594,9.0437,3.7838,3.4729,,1.2326,2.2954,10.949,,,5.6595,1.4878,3.2274,4.4972,,5.2738,,1.7419,,,,,
2014/8/27,2.6903,5.0681,6.3437,4.7853,11.6123,4.2539,14.3795,5.6004,7.5134,7.4531,9.0437,3.7806,3.4569,,1.2326,2.3123,10.8833,,,5.7029,1.4905,3.2589,4.485,,5.3016,,1.7419,,,,,
2014/8/28,2.6903,5.1107,6.3437,4.7216,11.3119,4.3134,14.3468,5.4739,7.3957,7.3841,9.0241,3.7444,3.4089,,1.2326,2.3459,10.7263,,,5.674,1.4575,3.3217,4.485,,5.2367,,1.7141,,,,,
2014/8/29,2.6903,5.1836,6.6252,4.8118,11.478,4.2936,14.6004,5.6059,7.5036,7.5096,9.0111,3.8134,3.4377,,1.2326,2.3516,10.8157,,,5.7247,1.474,3.3172,4.5155,,5.3016,,1.7419,,,,,
2014/9/1,2.6903,5.1957,7.2877,4.9497,11.6506,4.3828,14.723,5.6939,7.6115,7.5848,9.0762,3.8989,3.4761,,1.2326,2.4077,11.168,,,5.8044,1.4933,3.3262,4.6189,,5.3386,,1.7419,,,,,
2014/9/2,2.6903,5.22,8.0152,4.9815,11.7976,4.4126,14.8048,5.7764,7.69,7.9111,9.1543,4.06,3.5304,,1.2326,2.4245,11.325,,,5.8479,1.5125,3.3352,4.6798,,5.4313,,1.7604,,,,,
2014/9/3,2.6903,5.3173,8.2187,5.024,11.7912,4.4324,14.8212,5.837,7.7292,7.9424,9.1282,4.106,3.5113,,1.2326,2.4245,11.2265,,,5.8624,1.5235,3.3576,4.6919,,5.4591,,1.7697,,,,,
2014/9/4,2.6903,5.3476,8.0455,5.0664,11.6953,4.4721,14.8703,5.9745,7.8077,7.9738,9.0567,4.3887,3.524,,1.2326,2.4077,11.3524,,,5.9131,1.529,3.4339,4.7589,,5.524,,1.7882,,,,,
2014/9/5,2.6903,5.372,7.816,5.1248,11.7848,4.4721,15.0748,6.0405,7.896,8.0177,9.3104,4.3822,3.6616,,1.2326,2.4133,11.2739,,,6.0435,1.54,3.4205,4.7467,,5.6167,,1.816,,,,,
2014/9/9,2.6903,5.4996,7.8593,5.1566,12.0085,4.5216,14.9684,6.1285,7.994,8.0805,9.2258,4.3033,3.7031,,1.2326,2.4414,11.3031,,,6.0145,1.54,3.4519,4.7711,,5.5703,,1.8345,,,,,
2014/9/10,2.6903,5.451,7.816,5.1248,11.8615,4.5712,15.042,6.3211,8.1412,8.093,9.2714,4.3033,3.7191,,1.2326,2.4414,11.4747,,,6.087,1.6198,3.7032,4.7406,,5.5796,,1.8345,,,,,
2014/9/11,2.6903,5.3963,7.7944,5.1089,11.9574,4.4621,15.3201,6.4311,8.0529,8.2624,9.1868,4.3131,3.7031,,1.2326,2.4526,11.8946,,,6.0218,1.5785,3.6808,4.765,,5.7279,,1.8253,,,,,
2014/9/12,2.6903,5.4692,7.7944,5.3635,11.9765,4.6505,15.2711,6.3706,8.2687,8.2812,9.1868,4.3591,3.7799,,1.2326,2.5368,11.7522,,,6.2174,1.584,3.7302,4.8806,,5.8113,,1.9272,,,,,
2014/9/15,2.6903,5.4206,7.7467,5.406,11.8998,4.6902,15.3938,6.3486,8.2294,8.3565,9.2844,4.3953,3.847,,1.2326,2.5704,11.5605,,,6.4131,1.6005,3.8559,4.978,,5.7742,,1.9457,,,,,
2014/9/16,2.6903,5.1532,7.1881,5.2415,11.395,4.5415,14.8048,6.0625,8.0235,7.955,9.0046,4.1816,3.6999,,1.2326,2.5031,11.0476,,,6.1885,1.5318,3.7481,4.838,,5.6445,,2.1403,,,,,
2014/9/17,2.6903,5.2443,7.0885,5.4007,11.4014,4.6704,14.7885,6.1945,8.1216,8.0177,8.9526,4.1422,3.7351,,1.2326,2.548,11.0895,,,6.2537,1.529,3.7212,4.9232,,5.663,,2.1959,,,,,
2014/9/18,2.6903,5.22,7.1968,5.3847,11.5164,4.7894,14.8539,6.1175,8.4158,8.1495,9.1087,4.1948,3.7703,,1.2326,2.5312,11.0111,,,6.3261,1.5785,3.784,4.8989,,5.6352,,2.1125,,,,,
2014/9/19,2.6903,5.2443,7.2661,5.406,11.6442,4.8092,14.8785,6.156,8.4158,8.1683,9.2649,4.3591,3.9909,,1.2326,2.5312,11.1023,,,6.3261,1.5785,3.8334,4.9293,,5.6723,,2.1681,,,,,
2014/9/22,2.6903,5.1957,6.9067,5.4219,11.4397,4.6704,14.4368,5.9965,8.3766,8.0616,9.0241,4.4348,3.9494,,1.2326,2.5199,10.9435,,,6.1087,1.562,3.8155,4.8015,,5.5518,,2.0847,,,,,
2014/9/23,2.6903,5.2261,7.1405,5.3476,11.478,4.71,14.5676,6.1395,8.5924,8.3941,9.2193,4.4446,3.9334,,1.2326,2.5031,11.0549,,,6.1812,1.5758,3.8469,4.8623,,5.5703,,2.1495,,,,,
2014/9/24,2.6903,5.2626,7.3613,5.3635,11.7209,4.8489,14.7312,6.1945,8.7591,8.5008,9.909,4.4019,4.0197,,1.2326,2.5424,11.1498,,,6.3406,1.5895,4.0534,4.9354,,5.7279,,2.3626,,,,,
2014/9/25,2.6903,5.214,7.3613,5.6341,11.7337,4.7695,14.8212,6.156,8.6414,8.4255,9.7463,4.3065,3.9398,,1.2326,2.5312,10.9818,,,6.3189,1.5758,4.0983,4.9171,,5.6908,,2.3626,,,,,
2014/9/26,2.6903,5.1714,7.2704,5.8622,11.9829,4.7695,14.813,6.178,8.7591,8.4443,9.9545,4.3493,3.8982,,1.2326,2.5312,11.0074,,,6.4203,1.6005,4.0803,4.9293,,5.9874,,2.3534,,,,,
2014/9/29,2.6903,5.1167,7.2704,5.8622,12.2769,4.7993,15.0339,6.2055,8.7983,8.5071,10.3514,4.3427,3.9078,,1.2326,2.5424,11.4273,,,6.4497,1.595,4.1207,4.9962,,5.9596,,2.4275,,,,,
2014/9/30,2.6903,5.1775,7.2011,5.6447,12.3919,4.7596,15.0502,6.3431,8.7983,8.7517,10.3449,4.3723,3.9302,,1.2326,2.5368,11.3597,,,6.4644,1.6033,4.2015,4.9536,,6.043,,2.409,,,,,
2014/10/8,2.6903,5.2869,7.409,6.207,12.3855,4.7894,15.1729,6.3926,8.7983,8.965,10.2083,4.4775,3.9302,,1.2326,2.5368,11.5112,,,6.5232,1.6445,4.3003,5.0084,,6.0616,,2.409,,,,,
2014/10/9,2.6903,5.3355,7.3137,6.5731,12.3089,4.8786,15.0829,6.2881,8.7983,8.827,10.0716,4.4183,3.9302,,1.2326,2.4975,11.5295,,,6.4864,1.6363,4.2688,5.0753,,6.0801,,2.5479,,,,,
2014/10/10,2.6903,5.457,7.2314,6.4882,12.0596,4.8786,14.7885,6.4201,8.7983,8.7392,9.9415,4.3328,3.9302,,1.2326,2.5255,11.3761,,,6.4277,1.6088,4.1117,4.9658,,5.9318,,2.5109,,,,,
2014/10/13,2.6903,5.4084,7.1362,6.6739,12.181,4.829,14.6413,6.3596,8.7983,8.7831,10.0391,4.3197,3.9302,,1.2326,2.5199,11.4072,,,6.4056,1.595,4.0219,4.9475,,5.904,,2.4924,,,,,
2014/10/14,2.6903,5.4084,7.8507,6.3609,11.9446,4.8092,14.7885,6.2936,8.7983,8.6639,9.883,4.2704,3.9302,,1.2326,2.5087,11.4601,,,6.5966,1.6005,4.0848,4.9415,,5.9411,,2.5201,,,,,
2014/10/15,2.9583,5.4996,7.8766,6.3874,11.8231,4.9083,14.6903,6.2936,8.7983,8.6514,9.922,4.2211,4.2084,,1.3563,2.548,11.7741,,,6.5746,1.6335,4.1342,4.9597,,5.9225,,2.5109,,,,,
2014/10/16,3.2547,5.4449,7.6255,6.1328,11.7592,5.2058,14.4777,6.2936,8.7983,8.2812,9.9675,4.2014,3.9334,,1.4927,2.5199,11.8508,,,6.4644,1.6253,4.0758,4.9719,,5.9411,,2.4738,,,,,
2014/10/17,3.5794,5.4935,7.318,5.9365,11.8743,4.9579,14.3141,6.2936,8.7983,8.3816,10.1367,4.1093,3.6807,,1.6417,2.5087,12.3856,,,6.4277,1.5593,4.0399,4.9049,,5.8855,,2.3812,,,,,
2014/10/20,3.9375,5.53,7.4609,6.1009,12.0149,5.0273,14.4858,6.2936,8.7983,8.3941,10.5596,4.1093,3.7479,,1.8059,2.5087,12.4093,,,6.4938,1.584,4.1476,5.0814,,5.904,,2.3904,,,,,
2014/10/21,3.7623,5.6576,7.3397,6.1275,11.8743,4.9778,14.355,6.2936,8.7983,8.4443,10.2473,4.0041,3.7831,,1.7806,2.5312,12.6941,,,6.3763,1.551,4.1521,5.0145,,5.7742,,2.3163,,,,,
2014/10/22,3.6103,5.7123,7.305,5.9471,11.5483,4.829,14.6004,6.2936,8.7983,8.482,9.8699,3.9088,3.7639,,1.7882,2.5368,12.1209,,,6.3028,1.4933,4.0848,4.911,,5.6445,,2.2607,,,,,
2014/10/23,3.5175,6.004,7.5735,5.8092,11.7784,4.6704,14.4531,6.2936,8.7983,8.0867,9.6682,3.7575,3.6743,,1.7301,2.5985,11.9712,,,6.0971,1.4795,4.004,4.7711,,5.6445,,2.2329,,,,,
2014/10/24,3.6927,5.8885,7.3873,5.8569,11.6314,4.6803,14.2323,6.2936,8.7983,8.0491,9.7658,3.7378,3.6775,,1.8211,2.5985,12.0096,,,6.1412,1.5015,4.0534,4.765,,5.5055,,2.2422,,,,,
2014/10/27,3.7108,5.7609,7.4826,5.8887,11.6059,4.7299,14.4368,6.2936,8.7983,8.162,9.6878,3.8792,3.7639,,1.9221,2.5536,11.6463,,,6.1779,1.507,4.2419,4.8137,,5.4591,,2.1588,,,,,
2014/10/28,3.7494,5.8763,7.816,6.0373,11.8743,4.8687,14.5676,6.2936,8.7983,8.4443,10.1107,3.9351,3.9685,,1.9549,2.5985,12.8109,,,6.2955,1.573,4.2868,4.9171,,5.6352,,2.307,,,,,
2014/10/29,3.8628,5.8824,8.0195,6.0373,12.1746,4.948,14.7312,6.2936,8.7983,8.551,10.1302,3.9548,4.2212,,1.9549,2.6041,13.2326,,,6.3395,1.6005,4.3317,4.978,,5.7001,,2.3441,,,,,
2014/10/30,4.2494,5.8946,7.79,6.0797,12.1427,4.9678,14.9194,6.2936,8.7983,8.4694,10.0586,3.9811,4.1316,,2.1469,2.5929,13.8752,,,6.5305,1.595,4.2868,5.0206,,6.1543,,2.409,,,,,
2014/10/31,4.069,5.9553,7.8203,5.9418,12.4111,4.9282,14.7803,6.2936,8.7983,8.5447,10.0391,3.8956,4.4802,,2.1343,2.621,13.8952,,,6.5085,1.6088,4.3137,5.0632,,6.1079,,2.4182,,,,,
2014/11/3,4.0509,6.1194,7.9199,5.9312,13.4337,5.0967,14.7394,6.2936,8.7983,8.6263,10.2018,3.9975,4.5058,,2.1721,2.6715,13.9847,,,6.5526,1.7711,4.5471,5.5135,,6.1172,,2.5016,,,,,
2014/11/4,4.4555,6.2349,8.7124,6.5253,14.7757,5.1364,15.8355,6.2936,8.7983,8.7392,10.1432,3.9416,4.4578,,2.3565,2.6939,13.7656,,,6.6774,1.8233,4.4888,6.0673,,6.3767,,2.7518,,,,,
2014/11/5,4.4117,6.1923,9.5827,6.8171,16.1753,5.1463,15.541,6.2936,8.7983,8.6325,10.0391,3.991,4.4546,,2.3186,2.6827,13.6963,,,6.5452,1.7408,4.5157,6.6758,,6.2377,,2.6591,,,,,
2014/11/6,4.2957,6.6603,9.4355,6.5519,15.7983,5.0967,15.3774,6.2936,8.7983,8.9086,10.2538,3.9548,4.5282,,2.2908,2.7556,14.2895,,,6.5379,1.7243,4.5426,6.8036,,6.2006,,2.7147,,,,,
2014/11/7,4.1952,6.6846,8.8683,6.3344,15.2614,5.0075,15.1893,6.2936,8.7983,8.6514,10.1302,3.9088,4.5154,,2.3111,2.7725,14.2384,,,6.5305,1.7133,4.4933,6.4141,,6.0801,,2.5943,,,,,
2014/11/10,4.2004,6.879,9.0934,6.4511,16.7889,5.0571,15.4183,6.2936,8.7983,8.5949,9.948,3.9186,4.7616,,2.3186,2.8286,14.7149,,,6.8244,1.7491,4.5471,6.9132,,6.3489,,2.724,,,,,
2014/11/11,3.9324,6.3929,8.2967,6.0107,15.7855,4.8489,14.9275,6.2936,8.7983,8.1934,9.5186,3.7707,4.5697,,2.1267,2.7164,14.567,,,6.6701,1.6473,4.3137,6.3959,,6.1079,,2.6221,,,,,
2014/11/12,4.0561,6.5387,8.3703,6.0903,15.6513,5.0967,14.9684,6.2936,8.7983,8.2875,9.5837,3.8529,4.6081,,2.162,2.8005,15.6623,,,6.6921,1.7628,4.3407,6.475,,6.4138,,2.6221,,,,,
2014/11/13,3.9762,6.3929,8.0412,5.9418,16.1817,4.9778,14.8703,6.2936,8.7983,7.9362,9.1347,3.7477,4.3843,,2.1368,2.7669,15.2424,,,6.5379,1.7023,4.2419,6.5054,,6.4138,,2.5572,,,,,
2014/11/14,3.9633,6.3989,8.0802,5.9683,15.6321,4.8984,14.8703,6.2936,8.7983,7.9299,9.1673,3.6918,4.3779,,2.1241,2.7613,14.1837,,,6.3322,1.6803,4.1521,6.2377,,6.3118,,2.5757,,,,,
2014/11/17,3.9788,6.4293,8.3183,6.0107,15.7216,4.9678,15.1402,6.2936,8.7983,8.162,9.3364,3.8627,4.3779,,2.1494,2.7725,14.8627,,,6.435,1.7161,4.1207,6.2985,,6.1913,,2.5387,,,,,
2014/11/18,4.0638,6.5569,8.3097,6.1009,15.6577,4.9877,15.3365,6.2936,8.7983,8.1056,9.3885,4.06,4.3427,,2.1822,2.7893,16.0219,,,6.435,1.6831,4.2599,6.2681,,6.1913,,2.5757,,,,,
2014/11/19,4.3808,6.4962,8.1841,6.1062,15.2167,5.0075,15.1811,6.2936,8.7983,8.231,9.408,4.1553,4.3971,,2.2959,2.7837,15.5162,,,6.4791,1.7298,4.2778,6.1099,,6.1264,,2.5387,,,,,
2014/11/20,4.2957,6.3989,8.2317,6.0373,15.3829,5.0967,15.312,6.2936,8.7983,8.4004,9.447,4.1159,4.3971,,2.2782,2.7332,16.0493,,,6.4277,1.7298,4.1835,6.1829,,6.1079,,2.5387,,,,,
2014/11/21,4.2494,6.4476,8.2404,6.1009,15.5618,5.0868,15.3201,6.2936,8.7983,8.6012,9.5056,4.392,4.3811,,2.2908,2.7444,15.9543,,,6.4938,1.7518,4.2284,6.2803,,6.2562,,2.585,,,,,
2014/11/24,4.3241,6.7271,8.5305,6.2548,16.0411,5.1067,15.4183,6.2936,8.7983,8.6576,9.5251,4.323,4.3747,,2.2833,2.7893,16.073,,,6.5379,1.7573,4.2913,6.4446,,6.386,,2.6869,,,,,
2014/11/25,4.27,7.0674,8.799,6.3291,16.6483,5.2157,15.5574,6.2936,8.7983,8.7141,9.7919,4.4512,4.3043,,2.2479,2.9016,15.6951,,,6.5966,1.7738,4.2778,6.5176,,6.5713,,2.6962,,,,,
2014/11/26,4.2674,7.0249,8.695,6.3078,16.9998,5.2157,15.5328,6.2936,8.7983,8.7078,9.7463,4.4742,4.3939,,2.2151,2.9184,15.77,,,6.7142,1.7518,4.3945,6.4811,,6.4879,,2.6591,,,,,
2014/11/27,4.3705,7.1039,8.5435,6.4033,16.3351,5.2356,15.3283,6.2936,8.7983,8.7831,9.8569,4.4479,4.4514,,2.2378,2.9184,15.8466,,,6.6774,1.7711,4.39,6.3168,,6.525,,2.6869,,,,,
2014/11/28,4.5045,7.0006,8.4439,6.223,16.6163,5.1761,15.1238,6.2936,8.7983,8.6451,9.6878,4.8588,4.4003,,2.2631,2.896,15.8649,,,6.5452,1.7298,4.2913,6.2681,,6.5899,,2.6962,,,,,
2014/12/1,4.9554,6.6116,8.1061,5.9948,16.2904,5.1364,15.1647,6.2936,8.7983,8.4694,9.5186,4.7504,4.3971,,2.4323,2.8454,16.4472,,,6.5158,1.6941,4.1746,6.2316,,6.4787,,2.6777,,,,,
2014/12/2,5.1358,6.5995,8.1408,6.0054,16.2009,5.1463,15.3938,6.2936,8.7983,8.6702,9.7789,4.7668,4.445,,2.5358,2.8454,16.6407,,,6.6187,1.7161,4.2015,6.262,,6.6177,,2.7518,,,,,
