ÈÕÆÚ,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH
2014/10/16,5.8377,11.3808,6.4879,15.0554,5.9436,5.894,7.1094,11.0906,,,,,,,,,,8.33,10.5768,6.8902,,,,
2014/10/17,5.6813,10.9551,6.5338,15.0554,5.9319,5.6747,6.8531,11.7501,,,,,,,,,,8.32,10.3179,6.9176,,,,
2014/10/20,5.7399,11.4497,6.5797,15.0554,6.2345,5.7217,6.9832,11.7879,,,,,,,,,,8.4,10.4473,6.954,,,,
2014/10/21,5.7399,11.4058,6.5076,15.0554,6.1841,5.659,6.9181,12.1637,,,,,,,,,,8.21,10.0689,6.8629,,,,
2014/10/22,5.6324,11.218,6.3896,15.0554,5.9746,5.5807,6.7689,11.6933,,,,,,,,,,7.97,10.1784,6.8629,,,,
2014/10/23,5.4368,10.8925,6.1668,15.0554,5.8505,5.4436,6.5814,11.2176,,,,,,,,,,7.98,10.2282,6.5986,,,,
2014/10/24,5.4368,11.3119,6.1472,15.0554,5.8854,5.4436,6.5814,11.9718,,,,,,,,,,8.02,10.1286,6.6168,,,,
2014/10/27,5.6715,11.506,6.1865,15.0554,5.9164,5.5415,6.6656,12.3799,,,,,,,,,,8.08,10.2581,6.717,,,,
2014/10/28,5.7497,11.6312,6.311,14.4846,6.06,5.7334,6.8416,12.5962,,,,,,,,,,8.2,10.4772,6.872,,,,
2014/10/29,5.8377,11.4434,6.4748,14.0565,6.1143,5.8274,6.9296,12.4286,,,,,,,,,,8.31,10.5569,6.9084,,,,
2014/10/30,5.7497,11.3495,6.4748,14.0305,6.06,5.9136,6.9334,12.9665,,,,,,,,,,8.25,10.5569,6.9905,,,,
2014/10/31,5.7791,11.0741,6.4617,13.6348,6.157,5.9057,7.0597,12.6908,,,,,,,,,,8.22,10.2681,6.9449,,,,
2014/11/3,5.8084,11.0678,6.6125,13.5829,6.2074,5.9527,7.0406,12.6556,,,,,,,,,,8.73,10.3975,7.1454,,,,
2014/11/4,5.9453,11.2431,6.7173,13.6802,6.1686,5.9136,6.9487,12.3583,,,,,,,,,,8.71,10.3179,7.273,,,,
2014/11/5,5.8573,11.1492,6.6452,13.2781,6.1065,5.9175,7.0329,12.6151,,,,,,,,,,8.6,10.8059,7.2001,,,,
2014/11/6,5.7986,11.2368,6.6583,13.1678,6.2268,5.9214,7.0788,12.7178,,,,,,,,,,8.69,10.6465,7.1636,,,,
2014/11/7,5.6813,10.9676,6.6452,13.0316,6.0716,5.7882,6.964,12.7881,,,,,,,,,,8.49,10.537,6.9631,,,,
2014/11/10,5.7595,11.2118,6.6452,13.2846,6.188,5.8392,6.9832,13.1124,,,,,,,,,,8.55,10.5569,7.2001,,,,
2014/11/11,5.4759,10.5795,6.5142,12.9019,5.8854,5.6668,6.6579,12.5151,,,,,,,,,,8.25,10.8955,6.9267,,,,
2014/11/12,5.5444,10.8612,6.7239,13.1873,5.9475,5.7295,6.7651,12.8665,,,,,,,,,,8.27,11.0349,7.0178,,,,
2014/11/13,5.5444,10.7047,6.8025,13.2586,5.6604,5.7099,6.6311,12.3799,,,,,,,,,,8.38,10.7561,7.0907,,,,
2014/11/14,5.4368,10.5357,6.8222,13.2651,5.5905,5.7177,6.6809,11.6312,,,,,,,,,,8.22,10.3677,7.0269,,,,
2014/11/17,5.515,10.6359,7.0909,13.1224,5.6642,5.7687,6.7536,11.7204,,,,,,,,,,8.19,10.4971,7.0543,,,,
2014/11/18,5.5737,10.5545,7.2154,12.7397,5.6526,5.9096,6.8033,11.569,,,,,,,,,,8.25,10.7959,7.0998,,,,
2014/11/19,5.7008,10.7673,7.0974,12.6489,5.7224,5.9253,6.7918,11.8934,,,,,,,,,,8.22,10.7959,7.0634,,,,
2014/11/20,5.6617,10.6922,7.0384,12.6164,5.6992,5.894,6.7804,12.0015,,,,,,,,,,8.26,10.7162,6.9722,,,,
2014/11/21,5.7399,10.9301,7.4644,12.4348,5.7302,5.8901,6.811,11.9285,,,,,,,,,,8.45,10.7262,7.0178,,,,
2014/11/24,5.8475,11.6437,7.6872,12.9408,6.091,5.9527,6.9411,12.0231,,,,,,,,,,8.51,11.0349,7.1636,,,,
2014/11/25,5.8475,11.8879,7.6282,13.0186,6.2539,5.9488,7.0099,12.142,,,,,,,,,,8.58,11.0548,7.2274,,,,
2014/11/26,6.1213,11.7001,7.8445,13.0381,6.1686,6.1094,7.0252,11.8123,,,,,,,,,,8.53,10.9752,7.2365,,,,
2014/11/27,6.1017,11.5248,7.8773,13.077,6.2345,6.1015,7.1286,11.7312,,,,,,,,,,8.55,11.3337,7.4188,,,,
2014/11/28,6.1506,11.2118,7.5693,12.7202,6.2345,6.2386,7.0482,11.8717,,,,,,,,,,8.48,11.0847,7.4553,,,,
2014/12/1,6.0529,11.3683,7.6938,12.5062,6.0444,6.3404,6.8569,11.5636,,,,,,,,,,8.26,11.0947,7.2821,,,,
2014/12/2,5.9942,11.3933,7.6741,12.6554,6.1104,6.3835,7.0138,11.8663,,,,,,,,,,8.35,11.0449,7.5282,,,,
2014/12/3,5.9649,11.4184,7.3202,13.0381,6.188,6.3718,7.1553,12.0718,,,,,,,,,,8.79,11.1744,7.7014,,,,
2014/12/4,5.9746,11.65,7.3727,13.2002,6.3665,6.6263,7.1362,12.4015,,,,,,,,,,8.8,11.1943,7.8016,,,,
2014/12/5,5.6911,11.1116,7.0843,12.6424,6.0522,6.5402,6.8301,11.7663,,,,,,,,,,8.35,10.5071,7.4826,,,,
2014/12/8,5.7008,10.855,7.1236,12.5905,5.9979,6.4423,6.6617,11.0419,,,,,,,,,,8.31,10.5569,7.6376,,,,
2014/12/9,5.4857,10.0474,6.8353,11.9678,5.8699,6.1407,6.3709,9.9418,,,,,,,,,,7.83,10.2382,7.3277,,,,
2014/12/10,5.6422,10.6734,7.0581,12.3829,5.8699,6.3365,6.5431,10.2959,,,,,,,,,,7.96,10.4075,7.7287,,,,
2014/12/11,5.7204,10.7673,7.2088,12.4737,5.8699,6.2974,6.6235,10.3932,,,,,,,,,,8.11,10.6067,7.7469,,,,
2014/12/12,5.8084,10.8988,7.235,12.4673,5.8699,6.3326,6.6924,10.4851,,,,,,,,,,7.3,10.4872,7.9748,,,,
2014/12/15,5.9649,11.1805,7.5627,12.9732,5.8699,6.5049,6.7995,10.7284,,,,,,,,,,7.29,10.6166,8.2573,,,,
2014/12/16,5.8866,11.2744,7.5037,12.9278,5.8699,6.4932,6.8837,10.5094,,,,,,,,,,7.11,10.5469,8.1662,,,,
2014/12/17,5.7204,10.9426,7.353,12.7656,5.8699,6.5872,6.7,10.2229,,,,,,,,,,6.86,10.1884,7.9748,,,,
2014/12/18,5.7204,10.711,7.1892,12.6359,5.8699,6.642,6.7,10.2526,,,,,,,,,,6.88,10.1685,8.1935,,,,
2014/12/19,5.5737,10.736,7.1761,12.9083,5.8699,6.4814,6.5202,10.0715,,,,,,,,,,6.68,9.9992,8.1024,,,,
2014/12/22,5.2706,10.6296,6.8812,12.0716,5.8699,6.2974,6.1605,9.3849,,,,,,,,,,6.14,10.2979,7.8016,,,,
2014/12/23,5.2119,10.423,7.0122,11.7991,5.8699,6.3013,6.1414,9.3958,,,,,,,,,,6.24,9.5311,7.5555,,,,
2014/12/24,5.4368,10.279,7.1433,12.1105,5.8699,6.3678,6.3671,9.7309,,,,,,,,,,6.49,9.6307,7.7014,,,,
2014/12/25,5.4564,10.4418,7.3464,12.1364,5.8699,6.5715,6.4589,9.785,,,,,,,,,,6.51,9.6705,7.8836,,,,
2014/12/26,5.4466,10.7798,7.2416,12.584,5.8699,6.5793,6.4589,9.6904,,,,,,,,,,6.54,9.8398,7.9566,,,,
2014/12/29,5.3586,10.4481,7.2023,12.2856,5.8699,6.501,6.3901,9.3336,,,,,,,,,,6.37,9.3916,7.8745,,,,
2014/12/30,5.2412,10.2039,7.0319,12.3764,5.8699,6.4893,6.3135,9.4985,,,,,,,,,,6.3,9.1327,7.6102,,,,
2014/12/31,5.3097,10.5169,7.1105,12.2986,5.8699,6.5754,6.3327,10.0012,,,,,,,,,,6.7,9.1626,7.5646,,,,
2015/1/5,5.5639,11.5686,7.2744,13.064,5.8699,6.6968,6.325,9.9472,,,,,,,,,,6.81,9.4614,7.8745,,,,
2015/1/6,5.5639,12.1821,7.4447,13.3689,6.4557,6.7164,6.5431,10.1445,,,,,,,,,,6.75,9.6605,7.9657,,,,
2015/1/7,5.4857,11.988,7.3202,13.1419,6.6303,6.7281,6.524,9.9337,,,,,,,,,,6.79,9.5609,7.9474,,,,
2015/1/8,5.5053,11.8941,7.1105,13.0186,6.4945,6.7438,6.5049,9.785,,,,,,,,,,6.65,9.5112,7.6922,,,,
2015/1/9,5.3977,11.5999,7.0712,13.2911,6.4984,6.7086,6.5584,9.931,,,,,,,,,,6.56,9.4414,7.592,,,,
2015/1/12,5.3097,11.7063,6.9663,12.9992,6.4984,6.2464,6.589,9.539,,,,,,,,,,6.45,9.4514,7.4735,,,,
2015/1/13,5.3781,12.877,7.2285,13.4402,6.8863,6.2269,6.5431,9.7039,,,,,,,,,,6.44,9.4713,7.6011,,,,
2015/1/14,5.3293,12.5953,7.0122,13.7711,6.7389,6.3248,6.4245,9.5444,,,,,,,,,,6.46,9.3319,7.4735,,,,
2015/1/15,5.3488,13.071,7.104,13.6543,6.7583,6.4031,6.3786,9.6282,,,,,,,,,,6.65,9.4514,7.5646,,,,
2015/1/16,5.427,14.1227,7.3006,14.1084,6.995,6.4031,6.4742,9.912,,,,,,,,,,6.65,9.551,7.6376,,,,
2015/1/19,5.2999,14.5171,6.8812,14.0111,6.9523,6.266,6.3709,10.0823,,,,,,,,,,6.34,8.9634,7.1089,,,,
2015/1/20,5.4466,14.7925,7.1957,14.5884,7.2122,6.4031,6.5508,10.5094,,,,,,,,,,6.47,9.2622,7.273,,,,
2015/1/21,5.5444,14.6799,7.3006,14.5884,7.476,6.4031,6.6885,10.5959,,,,,,,,,,6.7,9.4912,7.4279,,,,
2015/1/22,5.5639,14.7738,7.471,14.4781,7.5265,6.4227,6.7612,10.8905,,,,,,,,,,7.09,9.6406,7.5009,,,,
2015/1/23,5.4759,14.7738,7.3464,14.1732,7.3946,6.3718,6.6503,10.5256,,,,,,,,,,6.99,9.551,7.4188,,,,
2015/1/26,5.603,15.7128,7.6217,14.8284,7.4721,6.3639,6.964,10.6067,,,,,,,,,,7.33,9.7502,7.5829,,,,
2015/1/27,5.5737,15.5938,7.6872,14.7051,7.3364,6.4109,7.0673,10.4283,,,,,,,,,,7.23,9.8796,7.6467,,,,
2015/1/28,5.6128,15.2182,7.5693,14.4003,7.2976,6.3639,7.0865,11.4717,,,,,,,,,,7.03,9.7801,7.6558,,,,
2015/1/29,5.8084,15.0742,7.5365,13.9851,7.1075,6.3365,7.0597,11.6095,,,,,,,,,,6.98,9.79,7.6193,,,,
2015/1/30,5.8084,14.2291,7.2875,14.0176,7.0221,6.2308,7.0979,11.7798,,,,,,,,,,6.84,9.7502,7.6102,,,,
2015/2/2,6.3853,14.2479,7.3727,14.1408,7.0609,6.1681,6.8416,12.8665,,,,,,,,,,6.99,9.6207,7.5373,,,,
2015/2/3,7.0209,15.4311,7.7134,14.4846,7.2122,6.2464,6.9219,13.1908,,,,,,,,,,7.2,9.6008,7.6467,,,,
2015/2/4,6.9623,15.5938,7.6348,14.1278,7.0144,6.2621,6.8569,12.9476,,,,,,,,,,7.13,9.4813,7.6011,,,,
2015/2/5,6.8254,15.0367,7.6807,13.6284,6.9523,6.2308,7.0023,13.8666,,,,,,,,,,7.31,9.3817,7.5191,,,,
2015/2/6,6.4929,14.6486,7.7986,13.1289,6.9639,6.176,6.9679,13.5098,,,,,,,,,,7.3,9.1327,7.273,,,,
2015/2/9,6.5027,15.5187,8.2574,13.1419,7.3519,6.1916,6.9679,13.9233,,,,,,,,,,7.2,9.1227,7.2821,,,,
2015/2/10,6.5222,15.6502,8.2574,13.2716,7.4295,6.1994,6.8454,14.0936,,,,,,,,,,7.18,9.2323,7.3915,,,,
2015/2/11,6.8254,16.0571,8.2574,13.7516,7.3286,6.2073,6.9602,14.3288,,,,,,,,,,7.18,9.2223,7.4006,,,,
2015/2/12,6.9623,16.1572,8.2574,13.8748,7.5032,6.2073,7.3046,13.9639,,,,,,,,,,7.11,9.5211,7.4371,,,,
2015/2/13,6.9623,16.1572,8.2574,14.277,7.5187,6.2229,7.2816,14.1017,,,,,,,,,,7.3,9.5211,7.5191,,,,
2015/2/16,7.1578,16.7958,8.2574,14.3873,7.4372,6.5558,7.2778,14.8613,,,,,,,,,,7.56,9.5908,7.6102,,,,
2015/2/17,7.8716,18.1479,8.2574,14.4132,7.6041,6.8809,7.2778,15.2451,,,,,,,,,,7.74,9.7801,7.756,,,,
2015/2/25,8.2823,18.004,8.2574,14.8543,7.9028,6.8848,7.2778,14.491,,,,,,,,,,7.67,9.9992,7.7469,,,,
2015/2/26,8.2041,18.4359,8.2574,14.9322,7.9067,6.8143,7.2242,14.464,,,,,,,,,,7.72,10.049,8.0112,,,,5.3336
2015/2/27,8.693,17.9914,8.2574,15.4446,7.7437,6.8495,7.3237,13.9612,,,,,,,,,,7.63,10.3477,7.9383,,,,5.8676
2015/3/2,8.6833,17.7598,8.2574,15.4316,7.8329,7.108,7.4576,14.0504,,,,,,,,,,7.82,10.6366,8.075,,,,6.4554
2015/3/3,8.5268,17.2465,8.2574,15.4381,7.5769,7.0101,7.2548,13.6395,,,,,,,,,,7.91,10.3477,7.9566,,,,7.1014
2015/3/4,8.4877,16.7394,8.2574,15.5743,7.5381,7.0336,7.4806,13.7585,,,,,,,,,,8.09,10.3477,7.9839,,,,7.0734
2015/3/5,8.9473,16.777,8.2574,15.6846,7.5963,7.0219,7.5686,13.9801,,,,,,,,,,8.08,10.3677,8.1388,,,,6.7762
2015/3/6,8.8788,16.4014,8.2574,14.8154,7.6273,7.1119,7.4615,14.0882,,,,,,,,,,7.98,10.2382,8.1206,,,,6.5609
2015/3/9,8.9473,16.5579,8.2574,15.3733,7.6622,7.0884,7.5112,13.5152,,,,,,,,,,7.97,10.4274,8.312,,,,6.3736
2015/3/10,8.6833,17.2903,8.2574,16.0284,7.8756,7.2373,7.7561,14.2045,,,,,,,,,,8.03,10.5469,8.6492,,,,6.4317
2015/3/11,8.6539,16.6267,8.2574,16.2165,7.8019,7.0219,7.6451,13.7449,,,,,,,,,,7.94,10.3179,8.5216,,,,6.2315
2015/3/12,8.6344,16.5328,8.2574,16.223,7.5536,6.9514,7.5724,13.1881,,,,,,,,,,8,10.3179,8.5216,,,,6.0851
2015/3/13,8.5757,16.7206,8.2574,16.3138,7.5769,6.9905,7.6528,13.4422,,,,,,,,,,8.07,10.3179,8.6492,,,,6.2444
2015/3/16,9.0842,18.1855,9.0831,16.6576,7.7592,7.0571,7.8785,13.8504,,,,,,,,,,8.21,10.3179,9.1231,,,,6.4296
2015/3/17,9.3775,17.8099,9.9941,17.5787,8.1433,7.1785,7.8556,14.0044,,,,,,,,,,8.21,10.3179,9.1869,,,,6.4253
2015/3/18,9.2797,17.9852,10.9967,17.7603,8.3839,7.1903,8.2114,14.2207,,,,,,,,,,8.34,10.3179,9.3054,,,,6.5545
2015/3/19,9.094,17.6033,12.0977,17.3906,8.3761,7.202,8.5252,14.4829,,,,,,,,,,8.45,10.3179,9.7794,,,,6.5545
2015/3/20,9.2015,17.4781,12.9235,17.3841,8.4227,7.3195,8.5405,14.3018,,,,,,,,,,9.3,10.3179,10.0619,4.6672,,,6.5652
2015/3/23,9.2211,18.1292,13.1463,17.689,8.6438,7.6837,8.7624,15.4857,,,,,,,,,,10.23,10.3179,10.0984,5.1346,,,6.6277
2015/3/24,8.9962,18.7176,13.9589,18.5322,8.4576,7.5153,8.7777,15.2965,,,,,,,,,,10.93,10.3179,10.3171,5.648,,,6.5114
2015/3/25,9.3189,20.5894,13.5526,19.4598,8.8067,7.6367,8.7242,16.8264,,,,,,,,,,10.45,10.3179,10.0892,6.2141,,,6.7203
2015/3/26,9.3189,20.1512,12.5565,18.9279,8.7136,7.578,8.6055,15.729,,,,,,,,,,9.99,10.3179,10.2442,6.8362,,,6.5652
2015/3/27,9.3189,22.1606,12.7989,19.2782,9.0977,7.5819,8.8007,15.5965,,,,,,,,,,10.08,10.3179,10.5632,7.5208,,,6.5846
2015/3/30,9.3189,21.9102,12.4778,19.7258,9.0318,7.5584,8.7089,15.1613,,,,,,,,,,9.66,10.3179,10.8457,8.2745,,,6.688
2015/3/31,9.3189,22.0167,13.2315,19.7841,9.0861,8.1458,8.6132,15.3262,,,,,,,,,,9.59,10.3179,10.4082,9.1007,,,6.8322
2015/4/1,9.3189,22.4736,13.8475,20.076,9.2257,8.1458,9.0226,15.4208,,,,,,,,,,9.82,10.3179,10.4811,10.0124,,,7.2349
2015/4/2,9.3189,21.5346,13.723,19.7322,9.3305,8.6628,9.2254,15.6398,,,,,,,,,,9.89,10.3179,10.4811,11.013,,,7.6978
2015/4/3,9.3189,21.2592,13.4412,19.5117,9.2296,8.8312,9.742,15.9587,,,,,,,,,,10.19,10.3179,10.9824,12.1156,,,7.8055
2015/4/7,9.3189,21.447,13.5198,20.3939,9.4973,8.8312,10.7177,16.5426,,,,,,,,,,10.38,10.3179,12.0852,11.7568,,,7.855
2015/4/8,9.3189,20.5643,12.8776,21.4447,9.4934,8.8312,10.9626,15.6236,,,,,,,,,,11.42,10.3179,12.2493,12.29,,,8.5225
2015/4/9,9.3189,20.8022,13.0283,20.7896,9.1365,8.8312,10.7139,15.2181,,,,,,,,,,12.56,10.3179,11.748,11.4112,,,8.3524
2015/4/10,9.3189,21.472,13.3691,22.7874,10.0521,8.8312,10.7942,15.802,,,,,,,,,,13.01,10.3179,12.1855,11.6153,,,8.6948
2015/4/13,9.3189,20.8648,13.5264,23.0858,10.7116,8.8312,11.2572,16.1182,,,,,,,,,,12.55,10.3179,12.2128,12.2867,,,8.8627
2015/4/14,9.3189,20.2701,14.0244,22.8977,10.8241,8.8312,11.0391,15.8939,,,,,,,,,,11.87,10.3179,11.8847,12.0366,,,8.4321
2015/4/15,9.3189,20.5581,12.622,21.7107,10.312,8.8312,10.2165,14.8856,,,,,,,,,,11.72,10.3179,11.2011,13.2412,,,8.1866
2015/4/16,9.3189,20.2701,12.6351,22.5604,10.506,9.0035,10.4307,15.0019,,,,,,,,,,11.88,10.3179,11.4655,13.0503,,,8.4149
2015/4/17,9.3189,20.22,12.4713,23.3323,10.378,8.9682,10.9817,15.2722,,,,,,,,,,12.47,10.3179,11.3105,12.0958,,,8.3352
2015/4/20,9.3189,19.5314,11.5997,21.9766,10.0133,8.3965,10.7713,14.5477,,,,,,,,,,12.16,10.3179,10.9733,11.0097,,,7.7258
2015/4/21,9.3189,19.9634,12.0584,21.6523,10.1491,9.2346,11.8503,15.1478,,,,,,,,,,12.3,10.3179,11.3561,11.3224,,,7.9691
2015/4/22,9.3189,20.6833,12.5827,21.7107,10.3275,9.446,12.7113,15.5262,,,,,,,,,,12.72,10.3179,11.9394,11.8292,,,8.0423
2015/4/23,9.3189,20.9712,12.7793,21.4253,9.99,9.5909,12.696,15.1532,,,,,,,,,,13.99,10.3179,11.9303,13.0108,,,8.2577
2015/4/24,9.3189,20.4391,12.6023,20.809,9.8271,10.1235,13.1551,14.8126,,,,,,,,,,13.69,10.3179,12.3404,14.3109,,,8.4364
2015/4/27,9.3189,20.2263,12.5302,22.0155,10.1607,10.0452,12.0952,14.864,,,,,,,,,,13.78,10.3179,12.231,14.1365,,,8.2986
2015/4/28,9.3189,18.7865,11.8487,21.795,9.6409,10.0452,11.2878,14.0801,,,,,,,,,,13.03,10.3179,12.231,14.436,,,7.911
2015/4/29,10.2478,18.9555,12.2616,21.4901,9.668,10.9773,11.636,14.1639,,,,,,,,,,14.33,10.3179,12.231,14.1233,,,7.9713
2015/4/30,11.2745,19.0244,12.3402,21.2955,9.862,10.8089,11.5136,14.218,,,,,,,,,,14.16,10.3179,12.231,14.1628,,,7.9928
2015/5/4,12.0862,18.9117,12.4975,21.3409,9.8116,10.8167,11.4868,15.6398,,,,,,,,,,14.4,10.3179,12.951,14.041,,,7.9175
2015/5/5,11.6461,19.3436,11.9666,20.1085,9.6215,10.4603,11.659,15.783,,,,,,,,,,13.85,10.3179,12.1217,13.0503,,,7.8507
2015/5/6,10.7465,18.8553,11.9011,19.4728,9.0395,10.1823,12.2712,15.656,,,,,,,,,,13.59,10.3179,11.9029,12.7837,,,7.6462
2015/5/7,10.1696,18.0853,12.2484,19.3885,8.5429,10.1823,11.747,15.8803,,,,,,,,,,14.19,10.3179,11.028,11.5067,,,7.3533
2015/5/8,11.1865,18.8428,13.2642,20.7247,9.0783,10.7736,12.6998,16.5777,,,,,,,,,,14.7,10.3179,11.5384,12.4579,,,7.6203
2015/5/11,12.3013,20.364,13.7951,22.0545,9.6719,11.2593,13.335,18.2347,,,,,,,,,,15.21,10.3179,12.5045,13.7053,,,8.0574
2015/5/12,13.0347,20.364,15.1779,22.4891,9.6719,11.3533,13.3541,18.3969,,,,,,,,,,16.68,10.3179,12.6321,15.0745,,,8.206
2015/5/13,14.2472,20.364,16.6983,23.3388,10.4207,11.4159,13.6908,18.4617,,,,,,,,,,17.86,10.3179,12.4315,16.582,,,8.4084
2015/5/14,13.8756,20.364,16.6196,22.4566,10.6534,11.7292,13.3541,18.5942,,,,,,,,,,17.89,10.3179,12.7323,15.9336,,,8.9575
2015/5/15,14.081,20.364,16.9407,21.9896,10.2771,11.4747,13.3426,18.7942,,,,,,,,,,17.5,10.3179,12.4498,16.4438,,,9.1017
2015/5/18,13.6116,20.364,17.9238,22.1518,10.281,12.1796,14.3451,19.8403,,,,,,,,,,18.35,10.3179,13.6984,16.9309,,,9.8037
2015/5/19,13.9832,20.364,18.0286,24.3702,11.3091,12.0543,15.692,21.8243,,,,,,,,,,19.15,10.3179,15.0655,16.4043,,,9.5798
2015/5/20,14.3352,20.364,18.1204,26.4005,11.5225,12.2031,17.2608,24.0057,,,,,,,,,,19.69,10.3179,14.9288,16.6017,,,9.2546
2015/5/21,14.521,20.364,18.4742,27.1789,11.8134,12.4655,17.2608,26.0139,,,,,,,,,,21.66,10.3179,16.4144,18.2606,,,9.7929
2015/5/22,14.873,20.364,20.2633,26.5691,11.9104,12.8454,17.2608,27.222,,,,,,,,,,21.6,10.3179,16.2503,18.6226,,,10.6047
2015/5/25,15.5086,20.364,20.1847,27.4254,12.535,13.4328,17.2608,27.5921,,,,,,,,,,23.76,10.3179,16.6969,19.0769,,,11.2464
2015/5/26,15.4011,20.364,20.2109,27.8794,12.9346,13.4406,17.2608,28.2724,,,,,,,,,,26.14,10.3179,16.6149,20.4033,,,12.3704
2015/5/27,15.1077,20.364,19.2541,27.5681,12.8687,13.472,17.9649,29.9867,,,,,,,,,,26.03,10.3179,16.8063,22.4439,,,13.6085
2015/5/28,14.5405,20.364,17.4978,25.8816,11.697,12.9237,17.2187,27.2384,,,,,,,,,,26.22,10.3179,15.1293,21.4664,,,13.6085
2015/5/29,14.2276,20.364,19.2476,25.7129,11.8328,13.2683,18.5197,27.3907,,,,,,,,,,27.77,10.3179,14.7101,20.0741,,,13.6085
2015/6/1,14.7752,20.364,20.4206,28.2816,13.0161,14.5959,20.3717,28.5064,,,,,,,,,,30.23,10.3179,16.1774,19.5936,,,13.6085
2015/6/2,15.4597,20.364,20.4141,30.766,13.8231,16.0567,22.4073,29.0071,,,,,,,,,,30.49,10.3179,17.7997,19.1262,,,13.6085
2015/6/3,16.3007,20.364,20.4141,30.7141,15.2042,17.0358,24.6496,27.5812,,,,,,,,,,30.05,10.3179,17.3805,19.225,,,12.2476
2015/6/4,15.5477,20.364,20.4141,30.9969,16.7134,16.4483,24.8715,26.4492,,,,,,,,,,29.2,10.3179,18.6655,17.8228,,,11.2033
2015/6/5,17.1025,20.364,20.4141,30.1679,16.0888,16.0449,23.693,26.9173,,,,,,,,,,32.12,10.3179,19.2762,18.7346,,,11.3048
2015/6/8,17.611,20.364,20.4141,28.9292,15.2663,15.5632,22.3805,25.671,,,,,,,,,,31.21,10.3179,18.4195,17.971,,,10.3158
2015/6/9,19.0973,20.364,20.4141,28.7243,14.8512,15.7199,22.3805,26.8628,,,,,,,,,,29.25,10.3179,18.3101,18.3659,,,10.3935
2015/6/10,20.124,20.364,20.4141,30.9969,15.2081,15.5867,22.3805,28.0384,,,,,,,,,,26.33,10.3179,18.1734,19.429,,,10.8664
2015/6/11,20.124,20.364,20.4141,32.5575,15.2508,16.0567,22.3805,27.32,,,,,,,,,,25.6,10.3179,19.4129,21.0254,,,11.728
2015/6/12,20.1436,20.364,20.4141,31.1822,15.8793,16.2133,22.3805,26.5744,,,,,,,,,,24.41,10.3179,19.0301,21.7368,,,11.281
2015/6/15,18.6768,20.364,20.4141,31.6504,15.5185,15.7826,22.3805,25.5785,,,,,,,,,,22.59,10.3179,19.6248,19.5925,,,10.4388
2015/6/16,18.7453,20.364,20.4141,28.4903,14.6727,14.7761,22.3805,23.6465,,,,,,,,,,22.1,10.3179,17.859,18.4692,,,10.6893
2015/6/17,19.0289,22.3985,20.4141,28.4903,14.3623,15.2029,22.3805,24.3649,,,,,,,,,,22.76,10.3179,18.6458,18.6076,,,10.739
2015/6/18,19.0191,22.2101,20.4141,28.4903,14.1218,14.0281,22.3805,22.4764,,,,,,,,,,21.21,10.3179,17.676,16.987,,,10.0674
2015/6/19,17.875,22.1097,20.4141,28.4903,13.5748,12.6887,22.3805,21.2247,,,,,,,,,,21.41,10.3179,15.9743,15.2873,,,9.0827
2015/6/23,17.3176,23.309,20.4141,28.4903,13.1015,12.8023,22.3805,22.8574,,,,,,,,,,21.07,10.3179,15.9377,15.0929,,,9.7068
2015/6/24,17.2296,22.4174,20.4141,28.4903,13.2683,13.4641,22.3805,22.8193,,,,,,,,,,22.13,11.3546,16.0292,14.8261,,,9.9227
2015/6/25,15.5086,20.1819,20.4141,28.4903,12.6864,12.4381,22.3805,21.4859,,,,,,,,,,20.82,12.4911,15.6724,13.3471,,,9.2663
2015/6/26,13.9538,18.1662,20.4141,28.4903,11.4197,11.1927,22.3805,19.3362,,,,,,,,,,18.74,11.2649,14.1079,12.0131,,,8.45
2015/6/29,12.5555,16.3515,20.4141,28.4903,10.2777,10.0726,22.3805,17.4042,,,,,,,,,,16.87,12.3914,12.6989,10.8108,,,8.5083
2015/6/30,12.4969,17.7016,20.4141,28.4903,10.6402,10.6092,22.3805,18.2859,,,,,,,,,,17.32,13.0394,13.6138,11.239,,,9.3073
2015/7/1,11.3137,15.9684,20.4141,28.4903,9.58,10.0061,22.3805,16.4627,,,,,,,,,,15.59,11.7334,12.4794,10.1158,,,8.5968
2015/7/2,10.1794,15.868,20.4141,28.4903,8.6213,9.0074,22.3805,14.8192,,,,,,,,,,14.03,12.9098,11.2351,9.1045,,,8.1822
2015/7/3,9.1624,15.7612,20.4141,28.4903,7.9119,8.1067,22.3805,13.3389,,,,,,,,,,12.63,11.6238,10.1097,8.1954,,,8.044
2015/7/6,8.9082,16.2008,20.4141,28.4903,8.2198,7.296,22.3805,12.0164,,,,,,,,,,11.37,10.4574,9.1125,7.4147,,,7.841
2015/7/7,8.9082,14.6058,20.4141,28.4903,7.3974,6.5676,22.3805,10.8137,,,,,,,,,,10.23,9.4107,8.1976,6.6736,,,7.0571
2015/7/8,8.9082,14.6058,20.4141,28.4903,7.5845,6.5676,22.3805,10.9933,,,,,,,,,,9.21,9.4107,7.5846,6.6736,,,6.351
