ÈÕÆÚ,000628.SZ,002949.SZ,300492.SZ,300500.SZ,300668.SZ,300675.SZ,300746.SZ,300778.SZ,600170.SH,600491.SH,600629.SH,600769.SH,600846.SH,600939.SH,601668.SH,601789.SH,603017.SH,603887.SH
2018/5/7,9.08,,26.9819,23.6591,34.1438,36.8559,,,3.3946,9.1366,11.6104,5.76,8.8505,5.8905,5.6476,3.8577,12.3815,20.9416
2018/5/8,9.31,,26.8551,23.8566,33.9632,37.2238,,,3.4039,9.1761,11.6104,5.75,8.8698,6.1148,5.7286,3.8962,12.5142,20.9416
2018/5/9,9.29,,26.6114,24.3581,34.1242,37.015,,,3.3853,9.0478,11.5698,5.74,8.8023,6.0465,5.7219,3.8191,12.4763,20.9416
2018/5/10,9.16,,29.2726,24.3885,34.984,37.0548,,,3.4132,8.9886,11.7077,5.76,9.0722,6.0563,5.7151,3.8769,12.6944,20.9416
2018/5/11,9.02,,28.1321,23.5983,34.0378,36.0904,,,3.3946,8.8406,11.5861,5.7,8.8987,5.9588,5.7556,3.8577,12.5996,20.9416
2018/5/14,9.05,,27.5765,23.0969,32.9816,35.1956,,,3.3853,8.8702,11.5293,5.6,8.8312,5.9783,5.7758,3.8577,12.3815,20.9416
2018/5/15,9.48,,28.444,23.7503,34.4304,35.5833,,,3.3946,8.9097,11.6996,5.54,8.9083,6.066,5.7556,3.8673,12.3815,20.9416
2018/5/16,9.16,,28.0736,23.8035,34.238,36.1898,,,3.3853,8.811,11.4969,5.59,8.6962,6.0075,5.6611,3.8577,12.3341,20.9416
2018/5/17,9.08,,27.5765,23.6059,34.2891,35.3845,,,3.3946,8.811,11.4239,5.54,8.5998,6.0368,5.6679,3.8673,12.3341,20.9416
2018/5/18,9.15,,28.3368,23.8718,34.4775,34.8774,,,3.4039,8.8505,11.4563,5.58,8.6962,6.0368,5.7286,3.9155,12.3341,20.9416
2018/5/21,9.5,,28.5025,24.1833,35.3374,35.8319,,,3.4318,8.9393,11.5536,5.63,8.8119,6.0758,5.7623,3.9155,12.4953,20.9416
2018/5/22,9.41,,28.561,24.8975,36.5232,39.4111,,,3.4318,8.9393,11.6266,6.19,8.9469,6.0953,5.7219,3.9348,12.4574,23.0337
2018/5/23,9.32,,27.7617,24.077,36.3387,38.7549,,,3.4132,8.811,11.5698,5.94,8.7251,5.988,5.6341,3.8769,12.2772,21.6979
2018/5/24,9.4,,28.1808,24.6772,35.7301,39.1327,,,3.4039,8.5841,11.3996,5.94,8.8119,5.988,5.5937,3.8962,12.1729,20.3974
2018/5/25,9.29,,28.3368,24.3505,36.3387,40.0872,8.0557,,3.3667,8.2289,11.2699,5.83,8.8601,5.9393,5.6071,3.9059,12.135,20.1076
2018/5/28,9.23,,29.0191,23.9326,34.5757,38.6356,8.8623,,3.3574,8.1598,11.205,5.81,9.0047,5.9685,5.5802,3.848,12.1635,20.6307
2018/5/29,9.25,,29.1849,23.188,33.6294,36.0108,9.7485,,3.3481,8.1006,11.1239,6.09,8.6866,5.871,5.6071,3.9541,12.0592,20.4398
2018/5/30,8.52,,26.2898,21.6533,32.1217,33.3762,10.7244,,3.3202,7.7553,10.8239,5.97,8.0599,5.6174,5.4857,4.0216,11.5283,19.0899
2018/5/31,8.71,,26.6992,22.056,32.9148,35.3149,11.7998,,3.2179,7.7652,10.9374,6.18,8.2045,5.6369,5.5532,4.1373,11.5852,19.7896
2018/6/1,8.92,,25.7731,21.8433,31.6466,35.0962,12.9848,,3.1807,7.6665,10.8482,6.11,8.0985,5.6272,5.5194,4.0602,11.4145,19.4716
2018/6/4,8.93,,26.0363,21.8964,31.8822,35.0266,14.2793,,3.19,7.627,10.8969,6.29,8.1274,5.6662,5.6071,4.0313,11.4524,19.8461
2018/6/5,9.01,,26.7966,22.3371,32.962,35.7822,15.7032,,3.1714,7.7553,10.9699,6.17,8.2913,5.7345,5.6004,4.0409,11.5093,20.044
2018/6/6,9.25,,26.8551,22.3751,32.907,35.633,17.2765,,3.1807,7.7454,10.8888,6.04,8.2334,5.8027,5.5869,3.9734,11.5472,19.9842
2018/6/7,9.19,,25.7562,21.9724,33.0719,34.9172,19.0092,,3.1714,7.6369,10.8726,5.83,8.0695,5.7345,5.5802,3.8769,11.4335,19.8746
2018/6/8,9.07,,25.7366,22.0332,32.9816,35.5336,20.9111,,3.1342,7.183,10.7347,5.65,7.8767,5.6467,5.4857,3.9348,11.5946,19.6055
2018/6/11,8.83,,24.7161,21.5144,33.2957,34.9172,23.0022,,3.1621,7.2916,10.8077,5.6,7.8864,5.6564,5.4924,3.8577,11.4335,19.6852
2018/6/12,9.03,,25.1184,21.5755,33.0798,35.2055,25.3024,,3.19,7.3902,10.7915,5.54,7.9249,5.6954,5.5059,3.8866,11.3671,19.9344
2018/6/13,8.82,,24.4022,20.9499,32.1924,34.788,27.8316,,3.1513,7.4297,10.6942,5.6,7.7418,5.5784,5.4992,3.7516,11.1301,21.0408
2018/6/14,8.91,,24.304,20.9804,31.7448,34.3008,30.6198,,3.1513,7.3705,10.6374,5.53,7.7803,5.5394,5.4857,3.713,11.0448,18.9377
2018/6/15,8.85,,24.255,20.3319,31.3286,32.6703,33.6867,,3.161,7.2817,10.3456,5.6,7.5971,5.2371,5.5802,3.6455,10.9689,17.2133
2018/6/19,8.26,,21.8315,18.3025,28.1953,29.3992,36.0467,,2.9097,6.5713,9.6888,5.04,6.8933,4.7299,5.6341,3.3851,10.5044,15.489
2018/6/20,8.34,,22.2141,18.6306,30.2017,30.0256,35.3297,,2.9387,6.7489,9.7456,4.91,7.0765,4.7982,5.6206,3.4622,10.4285,15.6186
2018/6/21,8.08,,20.2125,18.3712,31.0184,30.0654,32.7607,,2.9097,6.8179,9.5915,4.71,6.9608,4.5447,5.5734,3.414,9.5943,15.0206
2018/6/22,8.13,,20.8699,18.5619,32.0982,30.1648,29.4846,,2.9483,6.9758,9.7213,4.69,7.0669,4.6422,5.4789,3.4622,9.452,15.0704
2018/6/25,8.32,,20.9582,18.3407,32.1296,30.1747,30.2314,,2.9387,6.966,9.705,4.65,7.038,4.6617,5.4182,3.443,9.1686,15.7083
2018/6/26,8.39,,21.7137,18.3788,32.6361,30.5724,32.3026,,2.9193,6.9561,9.7132,4.67,7.1537,4.7104,5.2698,3.4237,9.3347,15.6784
2018/6/27,8.34,,21.6646,18.2186,31.945,29.9759,35.5289,,2.929,6.8574,9.6726,4.71,7.0862,4.7592,5.2698,3.3947,9.149,15.6983
2018/6/28,8.28,,21.6352,18.2415,32,29.7273,32.3823,,2.9097,6.7686,9.6316,4.67,7.009,4.7104,5.2158,3.4044,8.9242,15.2099
2018/6/29,8.37,,22.3613,18.8289,30.1,30.6321,34.105,,2.9387,6.8969,9.7958,4.88,7.2597,4.8177,5.3032,3.4815,9.1881,15.6784
2018/7/2,8.09,,21.9198,18.2491,28.68,30.4034,37.5204,,2.8903,6.8278,9.7137,4.82,7.1151,4.7885,5.0215,3.443,9.0122,15.5389
2018/7/3,8.12,,22.3417,19.0578,29.02,31.4871,35.8475,,2.9193,6.8574,9.8204,4.9,7.3079,4.8762,4.9438,3.4815,9.5302,15.8279
2018/7/4,7.97,,21.6745,18.7984,26.33,30.1747,32.2628,,2.9,6.7686,9.689,4.8,7.144,4.8567,4.8661,3.4912,9.2859,15.6485
2018/7/5,7.29,,21.2231,18.3864,24.5,28.415,34.3141,,2.8227,6.5219,9.4016,4.61,6.9223,4.6422,4.9438,3.3947,8.9926,14.9707
2018/7/6,7.38,,21.596,18.3864,24.77,29.4611,34.3539,,2.842,6.5417,9.8697,4.63,7.038,4.7982,4.9244,3.3947,9.1099,15.2299
2018/7/9,8.09,,21.9198,19.0349,25.4,29.9294,37.0823,,2.8807,6.7696,9.9189,4.73,7.2115,4.8665,5.0021,3.4439,9.2956,15.4591
2018/7/10,8.09,,22.0179,18.9968,26.7,30.1486,37.6797,,2.9097,6.7201,9.8286,4.87,7.2693,4.886,5.0021,3.4538,9.3934,15.7083
2018/7/11,7.85,,21.488,18.2339,25.14,29.1423,38.7751,,2.8517,6.502,9.5577,4.98,7.0476,4.8275,4.8856,3.3357,9.1881,15.4591
2018/7/12,8.08,,22.0375,18.6077,25.81,30.0788,39.8903,,2.9097,6.6309,9.7794,4.95,7.2693,4.9055,5.0118,3.4243,9.4032,15.9076
2018/7/13,8.03,,22.3319,18.745,25.46,29.2021,37.0524,,2.8903,6.6606,9.7383,4.98,7.279,4.8665,4.9827,3.4538,9.4129,16.1568
2018/7/16,8.1,,22.3613,18.8976,25.65,28.6441,34.7223,,2.8903,6.4822,9.7301,4.88,7.3175,4.8665,4.9438,3.4538,9.4716,16.3761
2018/7/17,8.02,,22.3319,19.0731,25.47,27.7973,36.1164,,2.871,6.4921,9.7055,4.85,7.3175,4.847,4.9147,3.4636,9.4423,16.2764
2018/7/18,8.07,,22.0179,19.2867,25.03,27.1596,32.9299,,2.8903,6.4128,9.7876,4.81,7.2886,4.8665,4.8758,3.4538,9.5302,16.107
2018/7/19,7.96,,21.6548,18.6916,24.01,27.2692,33.3382,,2.871,6.8985,9.7547,4.69,7.2693,4.8275,4.9535,3.4341,10.0776,15.7183
2018/7/20,8.03,,22.3613,18.9281,24.99,27.4585,33.0893,,2.9097,6.8985,9.8204,4.87,7.3368,4.9348,5.041,3.4735,9.9603,16.1568
2018/7/23,8.33,,22.7145,19.0883,22.49,27.6677,32.452,,2.9967,7.5923,9.9354,4.87,7.4429,5.12,5.4003,3.5522,9.9896,16.0472
2018/7/24,8.54,,24.9909,19.7292,23.39,29.222,35.6982,,3.1803,8.3555,10.3049,4.99,7.7418,5.6369,5.7694,3.7195,10.2242,16.8844
2018/7/25,8.63,,27.4929,19.836,23.51,30.4475,39.273,,3.1127,8.1969,10.2063,5.06,7.655,6.1987,5.6723,3.6703,10.2242,16.5854
2018/7/26,8.66,,30.2402,19.9504,23.91,29.0526,35.3497,,3.1707,8.2564,10.1981,5.12,7.6935,6.0508,5.5655,4.0343,10.0287,16.5057
2018/7/27,8.75,,32.5558,19.4088,23.05,28.3054,32.4619,,3.1127,7.7212,10.8796,5.43,7.5779,5.6566,5.5752,3.8769,10.0776,16.5156
2018/7/30,8.65,,29.4259,19.9275,23.26,29.9692,31.2371,,3.1223,7.969,10.5758,5.24,7.5779,5.7256,5.682,3.8178,10.0483,16.6353
2018/7/31,8.6,,27.6303,20.0038,22.69,29.9095,30.6994,,3.103,8.0086,10.4034,5.49,7.6743,5.5088,5.6334,3.7293,10.0874,16.9044
2018/8/1,8.84,,28.3073,22.0027,23.37,30.1884,31.4463,,3.0837,7.7509,10.3623,5.44,7.7128,5.5778,5.5169,3.7982,10.1167,16.1269
2018/8/2,8.76,,26.8551,20.9346,21.48,29.6903,28.8772,,3.0353,7.5626,10.1571,5.21,7.4429,6.0607,5.4392,3.7686,9.8919,15.2598
2018/8/3,8.9,,24.5788,20.3624,20.25,28.7039,26.1986,,3.0257,7.295,9.9682,4.87,7.3175,5.5482,5.2838,3.6998,9.9017,15.0804
2018/8/6,8.87,,24.726,20.9193,20.01,28.0962,26.3579,,3.0257,7.622,9.9682,4.87,7.279,5.4497,5.3226,3.6899,9.6671,14.6418
2018/8/7,9.08,,25.3147,21.7433,20.74,28.6242,27.3636,,3.1513,8.2068,10.231,4.98,7.5297,5.6468,5.6723,4.0638,10.0092,14.9807
2018/8/8,8.88,,26.7668,21.0414,19.5,27.8172,24.8643,,3.1223,7.8996,10.0175,4.91,7.4525,5.5187,5.5655,4.1918,9.843,14.4823
2018/8/9,9.04,,26.8846,21.2932,19.95,27.9766,25.4617,,3.1417,7.8401,10.2145,4.97,7.5702,5.6172,5.614,4.0638,9.9896,14.6916
2018/8/10,9.06,,26.2468,21.0109,20.26,28.0264,25.5314,,3.1417,8.0284,10.1078,4.99,7.5996,5.5679,5.6334,4.2902,10.0874,15.0903
2018/8/13,9.17,,25.3245,20.8125,20.51,28.0862,26.5471,,3.1223,7.9095,9.8697,5.22,7.6977,5.4497,5.5849,4.1819,9.9408,14.7913
2018/8/14,9.07,,25.7071,20.5074,20.64,28.2456,26.8757,,3.1127,7.9392,9.9189,5.25,7.6388,5.4793,5.5363,4.0638,9.9408,14.7116
2018/8/15,8.88,,26.1879,20.2174,20.01,28.9032,26.9354,,3.074,7.7113,10.4362,5.22,7.5016,5.4398,5.4392,4.0343,9.8333,14.5023
2018/8/16,8.81,,25.4128,18.8518,19.74,30.1884,25.7306,,3.016,7.404,10.8714,5.04,7.4231,5.1146,5.3809,3.9556,9.5107,14.0338
2018/8/17,8.71,,23.5387,17.6617,19.26,29.0925,24.914,,2.9773,7.1166,10.4773,4.84,7.2466,4.9767,5.2449,3.7883,9.3347,13.4956
2018/8/20,8.73,,23.2247,17.5091,19.51,28.7736,24.3763,,2.9677,7.0769,10.7975,4.82,7.325,5.0358,5.3226,3.8572,9.3738,14.0238
2018/8/21,8.96,,23.1659,17.7456,19.64,29.0028,24.4062,,2.987,7.295,10.6169,4.95,7.4329,5.0654,5.3712,3.8474,9.54,14.0637
2018/8/22,8.94,,22.0964,17.0284,19.64,28.1858,23.0121,,2.9483,7.1859,10.699,4.84,7.3152,4.9865,5.2935,3.7588,9.5205,14.0338
2018/8/23,8.93,,22.273,17.3641,19.47,28.146,23.5001,,2.958,7.176,10.5184,4.84,7.3349,5.0062,5.2838,3.7686,9.5302,13.984
2018/8/24,9.05,,22.5379,17.8295,19.48,28.9928,23.4005,,2.9677,7.1066,10.2884,4.83,7.4525,5.0062,5.2546,3.7391,9.4325,13.8046
2018/8/27,9.1,,23.0776,18.1118,19.85,29.4013,24.0179,,2.9967,7.2454,10.4198,4.93,7.5604,5.0851,5.3615,3.808,9.6084,14.2431
2018/8/28,9.17,,23.2345,17.8524,19.67,29.2618,23.8784,,2.9967,7.1859,10.3706,4.91,7.531,5.0851,5.3809,3.7982,9.5596,14.2431
2018/8/29,9.03,,23.5387,18.2339,19.62,30.0091,23.0121,,2.987,7.2454,10.6087,4.83,7.5506,5.0358,5.3032,3.7588,9.5009,14.1335
2018/8/30,9.05,,23.421,17.4557,19.3,28.9729,23.5399,,2.9677,6.9679,10.6826,4.7,7.4231,4.9372,5.2158,3.6506,10.3611,14.0039
2018/8/31,8.95,,22.1552,17.0208,19.15,28.1958,22.584,,2.9387,6.8688,10.5266,4.58,7.3349,4.8683,5.2449,3.5719,10.713,13.7547
2018/9/3,8.96,,22.2239,17.2344,18.71,27.8172,21.5085,,2.929,6.7003,10.2967,4.6,7.2956,4.9767,5.1769,3.562,10.1754,14.0438
2018/9/4,9.05,,22.6851,17.3794,19.45,28.0164,21.7575,,2.9483,6.7696,10.3377,4.95,7.3447,5.0161,5.2352,3.6211,10.0287,14.1036
2018/9/5,8.89,,21.8805,17.0589,19.06,26.6814,21.2198,,2.929,6.502,10.0914,4.89,7.2074,4.888,5.1187,3.5423,9.7844,13.8544
2018/9/6,8.84,,21.8609,16.9979,18.82,26.6017,23.3407,,2.9193,6.6111,10.0175,4.82,7.1878,4.9175,5.0312,3.4931,9.4911,13.7946
2018/9/7,9.12,,22.5575,17.1352,19.02,26.781,23.6892,,2.9193,6.7597,9.9518,4.78,7.1485,5.1343,5.0118,3.6112,9.54,13.8345
2018/9/10,9.04,,21.6548,16.5402,18.12,26.2629,22.3051,,2.8903,6.5912,9.8943,4.7,7.0603,5.0161,5.0118,3.5325,9.1881,13.4457
2018/9/11,9.02,,21.3212,16.6393,18.13,26.0238,22.6537,,2.8807,6.6011,9.7301,4.66,7.0701,4.957,4.973,3.5325,9.0904,13.8644
2018/9/12,9.16,,22.116,16.7843,18.4,26.0836,22.7532,,2.8903,6.6011,9.7219,4.68,7.0603,4.9274,4.9535,3.5227,9.1197,14.273
2018/9/13,9.16,,22.0375,16.7996,18.52,26.3028,22.9026,,2.929,6.6507,9.7137,4.71,7.0995,4.9471,5.0312,3.5522,9.1295,14.3029
2018/9/14,9.07,,21.1741,17.5243,18.16,26.3127,21.1899,,2.9097,6.5219,9.689,4.66,7.0897,5.0062,5.0215,3.562,8.9829,14.2033
2018/9/17,9.37,,20.2125,16.9293,17.72,25.1271,20.1742,,2.8903,6.5912,9.5002,4.53,6.9328,4.8978,4.9341,3.4833,9.0708,14.0737
2018/9/18,9.46,,22.2337,17.8448,18.15,25.705,21.1998,,2.9773,7.067,9.7301,4.59,7.0897,5.3906,5.2449,3.6604,9.3445,14.4823
2018/9/19,9.32,,22.9598,17.6464,18.24,25.6153,21.1899,,2.9677,7.0273,9.7301,4.62,7.1387,5.292,5.2255,3.6309,9.237,14.3727
2018/9/20,9.45,,22.5477,17.5014,17.98,25.8046,20.6721,,2.9677,7.1066,9.7629,4.52,7.0897,5.361,5.1964,3.6998,9.237,14.5621
2018/9/21,9.46,,22.273,17.6998,18.13,25.5555,20.8414,,2.9967,7.2157,9.8286,4.59,7.1583,5.4103,5.3323,3.6899,9.3152,14.572
2018/9/25,9.57,,22.5281,17.4862,18.02,25.6352,20.9409,,2.987,7.3049,9.7465,4.61,7.0799,5.3511,5.2546,3.6998,9.2956,15.1302
2018/9/26,9.95,,22.3024,17.4328,18.04,25.4559,20.8015,,2.9967,7.1958,9.804,4.59,7.0897,5.3019,5.2741,3.6703,9.325,15.5787
2018/9/27,9.86,,20.9288,16.9293,17.26,24.629,19.288,,2.987,7.176,9.6069,4.5,6.9426,5.361,5.2935,3.6211,9.0708,15.5787
2018/9/28,9.96,,21.2918,17.2268,17.25,24.9578,19.6863,,2.9967,7.1364,9.7547,4.57,7.0014,5.3709,5.3323,3.6309,9.1197,15.5787
2018/10/8,9.73,,19.349,16.6241,16.42,23.9216,19.6863,,2.9193,7.0472,9.3606,4.37,6.8151,5.1836,5.1769,3.5128,8.8753,15.5787
2018/10/9,9.74,,19.8396,16.6393,16.77,23.5729,19.6863,,2.9193,7.0967,9.4591,4.35,6.874,5.223,5.1381,3.5522,8.9535,14.8013
