ÈÕÆÚ,000156.SZ,000529.SZ,000665.SZ,000673.SZ,000719.SZ,000793.SZ,000802.SZ,000892.SZ,000917.SZ,002175.SZ,002181.SZ,002188.SZ,002238.SZ,002292.SZ,002343.SZ,002445.SZ,002607.SZ,002621.SZ,002638.SZ,002659.SZ,002699.SZ,002739.SZ,002858.SZ,002905.SZ,300027.SZ,300089.SZ,300133.SZ,300182.SZ,300192.SZ,300251.SZ,300282.SZ,300291.SZ,300338.SZ,300364.SZ,300426.SZ,300528.SZ,300654.SZ,300788.SZ,600037.SH,600088.SH,600136.SH,600158.SH,600229.SH,600455.SH,600551.SH,600576.SH,600636.SH,600637.SH,600661.SH,600715.SH,600757.SH,600825.SH,600831.SH,600880.SH,600936.SH,600959.SH,600977.SH,600996.SH,601019.SH,601098.SH,601595.SH,601599.SH,601801.SH,601811.SH,601858.SH,601900.SH,601928.SH,601929.SH,601949.SH,601999.SH,603096.SH,603103.SH,603721.SH,603999.SH
2016/12/26,17.1743,11.0606,10.0555,13.66,11.2783,11.671,19.7842,14.18,14.0802,15.92,7.9034,27.82,12.8535,23.24,31.2522,9.2585,5.4469,10.9842,9.41,21.77,20.4856,36.5043,,,10.9926,18.2156,11.3818,10.5049,15.1202,9.6119,19.7987,20.6255,23.2541,15.8736,27.5237,27.0307,,,14.5313,17.9851,17.1297,26.2327,10.9442,59.59,19.2158,18.38,13.4168,16.5384,28.1065,21.3244,8.0491,8.8089,12.9314,8.8897,13.6139,10.9169,22.3025,12.391,,14.8438,39.7851,8.5344,16.279,21.3665,,15.5902,9.7914,4.1217,,10.9194,,,,15.2581
2016/12/27,17.1554,11.1578,9.9996,13.65,11.0922,11.7009,19.6758,14.17,14.0902,15.85,7.8636,28.11,12.8624,22.9707,31.6764,9.3519,5.452,10.9882,9.46,21.77,20.3646,36.1999,,,10.943,18.4453,11.3718,10.4653,15.0603,9.5342,20.0716,20.5958,23.833,16.0132,28.1703,26.9731,,,14.5695,18.2398,17.0503,25.686,10.8593,58.66,19.2158,18.38,13.4168,16.6174,28.0371,21.7787,8.0204,8.6896,12.9413,8.7803,13.4556,10.8103,22.0559,13.6263,,14.7996,38.9121,8.7254,16.4577,21.3021,,15.6563,9.7452,4.1217,,10.7947,,,,15.0019
2016/12/28,16.9946,11.1481,9.9996,13.47,11.0457,11.4223,19.4295,13.94,13.9907,15.46,7.8437,28.8,12.9869,22.7213,31.6128,8.9143,5.4674,11.2273,9.5,21.77,19.6384,35.7962,,,10.9231,18.2056,11.4314,10.3762,14.9604,9.4274,19.7587,20.6849,24.6613,15.8736,27.8719,26.5941,,,14.6078,18.1905,16.6334,26.1234,10.8593,59.28,19.2158,18.38,13.4168,16.6174,27.7202,21.7096,8.0204,8.6499,12.872,9.0587,13.2479,11.0331,21.7999,14.987,,14.8526,38.9409,8.7254,16.8341,21.2194,,15.4015,9.7082,4.0825,,10.9098,,,,14.9625
2016/12/29,16.9284,11.1967,9.9996,13.75,11.0364,11.3526,19.4393,13.8,14.0007,15.32,7.8536,29.15,12.9691,22.7114,31.6057,8.8385,5.4571,11.1214,9.38,21.77,18.9618,35.8293,,,10.9033,18.3854,11.3024,10.2574,14.9604,9.5148,19.6256,21.5365,25.1204,15.754,28.2499,26.7094,,,14.5313,17.9769,16.3258,26.014,10.6802,58.92,19.2158,18.38,13.4168,16.5815,27.9381,21.6701,7.9629,8.6399,12.8621,8.83,13.1588,10.8975,21.9516,16.4828,,14.7025,38.7586,8.6013,16.5518,20.8098,,14.8824,9.6065,4.0726,,10.7851,,,,14.6916
2016/12/30,16.9378,11.4688,9.9856,13.86,10.7107,11.2332,19.0551,13.98,14.3089,15.25,7.8437,29.35,13.0314,22.6415,31.938,8.7568,5.4674,10.9568,9.2,21.77,18.5932,35.783,,,10.9231,18.3854,11.2627,10.2079,15.0802,9.476,19.6056,22.0613,25.5496,15.7619,28.3494,26.5859,,,14.646,18.0098,16.3059,23.4295,10.7274,58.83,19.2158,18.38,13.4168,16.7323,28.156,21.7787,7.9534,8.6399,12.9314,8.7107,13.1093,10.9459,21.8947,18.133,,14.7113,38.0103,8.7444,16.533,20.698,,14.7503,9.6804,4.1119,,10.7659,,,,14.4452
2017/1/3,17.0608,11.4688,10.0485,13.73,10.9247,11.3029,19.3112,13.97,14.3587,15.49,7.8536,29.17,13.0403,22.7512,31.3653,8.8151,5.5855,10.9411,9.21,21.77,19.7484,35.9087,,,10.943,18.1657,11.3718,10.1484,15.28,9.5925,19.5723,21.9821,24.7811,16.1169,28.22,26.9896,,,14.6747,18.1248,16.7625,24.4534,10.8782,58.96,19.2158,18.38,13.4168,16.6964,28.4036,21.9466,8.1544,8.7394,13.0503,8.83,13.2083,10.9265,21.9801,19.9473,,14.7996,37.924,8.7731,16.4201,20.8284,,14.9485,9.7174,4.1315,,10.929,,,,14.8049
2017/1/4,17.2026,11.5368,10.1184,13.6,11.0457,11.4919,19.5674,14.04,14.4481,15.62,7.7441,28.65,12.9158,23.1402,31.5562,9.2177,5.6728,11.239,9.32,21.77,19.864,37.6492,,,11.1317,17.8561,11.5207,10.2079,15.3099,10.1168,19.579,21.9325,23.8529,16.5317,28.5384,27.4262,,,14.7703,18.2316,17.0602,23.7277,10.9724,60.53,19.2158,18.38,13.4168,16.8185,28.562,22.0454,8.2022,8.7394,13.1988,9.178,13.2973,10.8878,22.4258,19.6385,,14.8173,39.3055,8.7635,15.9967,20.9867,,15.2033,9.7729,4.161,,11.1017,,,,15.0364
2017/1/5,17.0986,11.4785,10.1744,13.62,11.0271,11.4521,19.5674,13.95,14.3587,16.25,7.7441,28.48,12.898,23.0505,30.9128,9.1593,5.6163,11.1018,9.44,21.77,19.4734,37.583,,,11.0224,17.896,11.4016,10.1088,15.3499,9.9905,19.6123,21.883,23.6433,16.3761,28.0708,27.006,,,14.646,18.5438,17.1495,23.7277,10.9159,59.59,19.2158,18.38,13.4168,16.7539,28.7205,22.1541,8.1544,8.7493,13.1493,9.1482,13.1489,10.7134,22.3025,18.4418,,14.6848,38.8258,8.6872,15.8649,20.7818,,15.0617,9.7452,4.1413,,11.1785,,,,14.8541
2017/1/6,17.1175,11.5563,10.1814,13.59,11.1387,11.3725,19.5674,13.77,14.1001,15.85,7.7043,28.51,12.5866,22.7114,29.8451,9.1943,5.6471,11.043,9.72,19.59,18.7748,36.8551,,,10.9033,17.7362,11.1932,10.3465,14.8406,9.8352,19.2994,22.2197,23.2142,16.1169,27.1557,26.0833,,,14.6747,18.2645,16.7426,23.7277,10.9724,59.05,19.2158,18.38,13.4168,16.5672,28.562,22.4602,8.1831,8.7394,13.4364,9.178,12.9411,10.5585,21.9516,16.9846,,14.4022,37.1085,8.4962,15.9026,19.9811,,14.7314,9.7544,4.161,,11.1209,,,,14.9822
2017/1/9,17.2026,11.3327,10.4541,13.62,11.2318,11.5815,19.8236,13.88,14.2294,15.64,7.7342,27.96,13.2182,22.841,30.0502,9.241,5.642,11.3998,9.79,17.99,18.5822,36.5308,,,10.9231,17.157,11.2131,10.2772,14.7407,9.8643,19.3526,22.0712,22.8549,15.9294,26.8971,25.6714,,,14.8946,18.322,16.951,23.7277,11.1515,58.38,19.2158,18.38,13.4168,16.6462,28.7799,22.8158,8.2596,8.8587,13.6146,9.1582,12.7631,10.5778,21.8568,16.6951,,14.4729,36.648,8.5344,15.8179,19.59,,14.8164,9.8469,4.1904,,12.234,,,,15.4995
2017/1/10,17.0797,11.1189,10.3911,13.58,11.3062,11.6113,19.6167,13.92,14.3885,16.1,7.6645,27.99,13.1026,22.7213,28.8552,9.2002,5.642,11.4547,9.65,19.78,18.7033,37.1463,,,10.9331,17.3567,11.2726,10.198,14.7706,9.9129,19.2927,21.784,23.284,16.0252,26.8076,25.5396,,,14.9233,18.0837,16.951,23.7277,11.029,59.35,19.2158,18.38,13.4168,16.6605,28.4333,22.7664,8.2309,8.8288,13.7038,8.9096,12.7532,10.51,21.7904,16.8592,,14.3581,36.3698,8.4867,16.373,19.6459,,14.8258,9.8746,4.161,,12.4547,,,,15.2384
2017/1/11,17.004,10.8954,10.2793,13.57,11.0085,11.1835,19.0846,14.14,14.1498,15.96,7.6147,28.08,13.3427,22.4221,29.2017,8.996,5.5855,11.9564,9.35,18.5,18.2797,36.6433,,,10.8437,16.9573,11.0146,10.0692,14.5509,9.8352,18.6869,21.5167,22.9547,15.6822,26.4594,24.4603,,,14.7129,17.8455,16.7525,23.7277,10.8876,57.81,19.2158,18.38,13.4168,16.5384,27.7004,22.9146,8.1926,8.7493,13.3572,8.9394,12.2783,10.3647,20.956,15.8652,,14.3934,34.3935,8.4008,16.6365,18.8265,,14.5616,9.7729,4.1217,,12.5314,,,,14.7655
2017/1/12,16.8243,10.701,10.1954,13.1,11.4086,11.0939,19.0452,13.71,14.0603,16.08,7.5749,29.55,13.0225,22.0331,28.7067,8.8618,5.5188,11.7839,9.43,18.9,18.0597,36.0278,,,10.7543,16.8774,10.9055,9.9801,14.1814,9.8158,18.2276,20.7938,22.7551,15.6941,26.539,23.6282,,,14.7225,17.5004,16.6731,23.7277,10.831,55.62,19.2158,20.22,13.4168,16.3517,27.1458,23.4084,8.1161,8.7891,13.1889,8.6809,11.8726,10.2194,20.4724,15.4309,,14.2521,33.319,8.4008,16.9,18.24,,14.1369,9.6434,4.1119,,11.9461,,,,14.7901
2017/1/13,16.465,10.6329,10.1744,13.82,11.6319,11.1735,18.8974,13.14,13.8217,15.98,7.0573,30.18,12.809,21.4247,28.0704,8.8035,5.4212,12.0544,9.41,18.25,17.7681,35.8822,,,10.5557,16.7576,10.6375,9.8217,14.0616,9.8546,17.7682,20.2492,22.8349,15.1796,25.3752,22.2029,,,14.7703,17.3114,16.0678,23.7277,10.7839,55.62,19.2158,22.24,13.4168,16.4307,26.8388,23.5368,8.0299,8.5306,13.0503,8.4323,11.4373,10.3066,19.7897,15.1896,,14.2874,31.7744,8.1239,17.2293,18.8172,,13.6273,9.6342,4.1021,,11.4088,,,,14.4255
2017/1/16,16.0583,10.1761,9.8108,13.4,11.055,10.6163,18.0304,13.35,13.0163,15.17,6.5497,28.3,12.4176,20.2278,27.7451,8.4651,5.0567,10.851,9.38,17.3,16.6734,35.7036,,,10.0294,15.1797,10.1116,9.3762,12.9031,9.3983,16.6431,20.0512,22.7551,13.7598,23.2465,20.5964,,,14.7703,16.0379,14.986,23.7277,10.0769,50.06,19.2158,23.09,13.4168,16.7323,26.0366,22.7368,7.762,8.2124,12.5354,7.8555,10.8338,10.4713,18.8699,14.4948,,14.4552,29.9804,7.7707,17.4646,19.2642,,12.9856,9.7914,3.9745,,11.0921,,,,13.2431
2017/1/17,16.342,10.2053,9.7338,13.53,11.1853,10.4572,17.8432,13.39,13.1754,15.35,6.6691,30.4,12.4621,20.6567,28.1552,8.6751,5.144,10.5961,9.92,16.77,17.053,36.2926,,,10.2082,14.5705,10.2902,9.4158,13.0129,9.5925,17.229,20.0512,22.7751,13.9592,23.8831,22.6561,,,14.5504,16.309,14.8768,23.7277,10.1052,48.52,19.2158,23.94,13.4168,16.6893,26.3436,22.6775,7.8194,8.2124,12.674,7.9848,11.1306,10.4519,19.3061,15.2283,,14.3934,31.3619,7.9998,17.474,19.4783,,13.363,9.7544,4.0039,,10.9674,,,,13.4993
2017/1/18,16.2853,10.0303,9.7129,13.53,10.9805,10.3776,17.8432,13.01,13.0859,15.31,6.6691,29.96,12.4354,20.6267,28.4381,8.6459,5.1029,10.8157,9.89,16.35,16.7779,35.9881,,,10.0493,14.7103,10.1414,9.1881,12.9231,9.6119,16.6298,19.5066,22.8449,14.0789,24.1716,21.7498,,,14.4357,16.1283,14.9661,23.7277,9.9827,46.75,19.2158,23.16,13.4168,16.6749,26.2743,22.4998,7.8098,8.1627,12.5948,7.9251,10.9228,10.4035,18.9552,14.6106,,14.4641,30.6135,7.9235,16.9282,18.7986,9.5912,13.0611,9.7452,3.9941,,10.7371,,,,13.4106
2017/1/19,16.3515,10.0109,9.7478,13.53,10.9619,10.2582,18.2274,12.65,13.1058,15.13,6.689,28.57,12.4176,20.507,28.2825,8.5584,5.0618,10.7412,10.01,16.42,16.8329,36.3984,,,10.1386,15.0199,10.2803,9.2772,12.8931,9.7187,16.6298,19.0115,22.6054,14.0549,24.0422,23.1092,,,14.4357,16.3419,14.7081,23.7277,9.9355,46.69,19.2158,22.17,13.4168,16.6031,25.9574,22.3911,7.7715,8.1528,12.6839,7.9848,10.8733,10.355,19.4104,14.6782,,14.6671,31.8415,7.7612,17.1635,18.929,10.5552,13.1837,9.5787,3.9843,,10.4492,,,,13.4746
2017/1/20,16.4555,10.283,9.8177,13.53,11.1853,10.3378,18.188,12.81,13.2549,15.32,6.7686,28.81,12.4799,20.9958,29.3007,8.6401,5.1491,10.7412,9.99,16.59,16.8604,37.1595,,,10.2975,15.1597,10.4788,9.9504,13.2826,9.9129,17.0559,19.269,22.8549,14.2703,25.4945,23.5458,,,14.5695,16.6377,14.9761,23.7277,10.0392,47.91,19.2158,22.23,13.4168,16.7682,26.4327,22.4207,7.8768,8.2919,12.8819,8.0643,11.0712,10.4422,20.0931,14.8905,,14.7466,32.7913,7.8185,17.3705,19.0966,11.6068,13.4102,9.6527,4.0138,,10.5452,,,,13.6717
2017/1/23,16.5501,10.5649,9.8877,13.53,11.1946,10.7855,18.0993,12.87,13.2947,15.34,6.8085,28.21,12.5422,21.0357,29.3643,8.6634,5.3391,10.8549,10.02,16.74,17.0035,37.4441,,,10.3174,15.5092,10.6673,9.8712,13.9018,9.9226,17.3155,19.1699,21.8868,14.4139,25.8924,23.4634,,,14.4453,17.4347,15.115,23.7277,10.1146,48.42,19.2158,21.94,13.4168,16.7252,26.8685,22.4306,7.9055,8.3417,13.0106,8.2234,11.091,10.4422,20.3965,14.9291,,14.6671,33.3669,7.9616,17.7281,19.1059,12.7656,13.5518,9.6342,4.0432,,10.6699,,,,13.8491
2017/1/24,16.4366,10.5455,9.8597,13.53,11.3807,10.7954,17.7742,12.79,13.2052,15.34,6.699,27.76,12.3909,20.8462,28.9259,8.5993,5.3391,10.4668,10.05,16.4,17.218,36.994,,,10.1287,15.1697,10.4192,9.6633,13.9218,9.8643,16.6365,19.3977,22.1164,13.9991,25.3851,22.9032,,,14.321,17.0239,14.9165,23.7277,10.0675,48.86,19.2158,21.03,13.4168,16.5528,27.0468,22.559,7.9151,8.282,12.9017,8.1041,10.9723,10.5003,20.0172,14.5238,,14.6936,32.6282,8.0189,17.8786,18.5938,14.0411,13.4763,9.5972,4.0334,,10.5644,,,,13.5239
2017/1/25,16.4839,10.5358,9.7968,13.53,11.4179,10.7258,17.853,12.81,13.2549,15.34,6.7089,28.18,12.5066,20.8561,28.2825,8.6343,5.3288,10.604,10.08,16.38,18.0982,37.1992,,,10.2082,15.4793,10.5284,9.7623,14.3312,10.01,16.9827,19.3977,22.785,14.8247,25.3752,23.3646,,,14.3401,17.0567,15.0257,23.7277,10.3126,49.87,19.2158,21.21,13.4168,16.6031,26.7794,22.8158,7.9438,8.2919,12.9413,8.1141,10.9921,10.5197,20.4155,14.6685,,14.7378,33.1175,8.0667,17.6716,18.7241,15.4433,13.6367,9.625,4.0334,,10.6507,,,,13.5239
2017/1/26,16.4839,10.5746,9.8527,13.53,11.4086,10.6661,18.2373,12.97,13.3842,15.4,6.8284,28.65,12.5422,21.4845,28.2754,8.7451,5.3904,10.604,10.04,16.6,18.2632,38.3706,,,10.4167,15.5292,10.5681,9.9702,14.3112,10.3498,17.1491,19.4571,22.785,15.0361,25.6139,23.3646,,,14.4453,17.1635,15.2142,23.7277,10.2372,50.05,19.2158,20.93,13.4168,16.6246,26.7992,23.0134,7.9725,8.3118,12.9611,8.1141,11.0415,10.5585,20.6241,14.6203,,14.729,33.0983,8.3817,17.267,18.7334,14.8396,13.6556,9.625,4.0432,,10.7851,,,,13.5633
2017/2/3,16.5028,10.3705,9.8247,13.53,11.3155,10.7357,18.1092,13.35,13.3046,15.4,6.8184,28.66,12.6133,21.2352,28.3249,8.6284,5.3904,10.6432,9.04,16.67,18.2027,37.8147,,,10.3075,15.5691,10.4887,9.8811,14.1515,9.709,16.9827,19.4373,22.4158,15.0121,25.1762,22.9609,,,14.3783,17.1635,15.6608,23.7277,10.2183,49.58,19.2158,19.7,13.4168,16.6031,26.8091,22.964,8.0395,8.4709,12.9215,8.1041,11.0217,10.4325,20.1595,14.6396,,14.7466,32.5611,8.3435,17.9257,18.7427,14.1288,13.5423,9.6157,4.0236,,10.7371,,,,13.5436
2017/2/6,16.6068,10.6524,9.8457,13.53,11.6319,10.9347,18.3457,13.37,13.3842,15.43,6.898,28.6,12.7023,21.315,28.3179,8.6518,5.4263,10.8549,9.04,16.82,18.5767,37.8544,,,10.3472,16.0585,10.5284,9.9702,14.2214,9.6896,17.3355,19.5165,23.1743,14.9643,25.4647,23.4387,,,14.5887,17.2046,15.5517,23.7277,10.322,50.59,19.2158,20.23,13.4168,16.7252,27.1161,23.1813,8.0491,8.5902,13.0106,8.134,11.2889,10.481,20.3112,15.2862,,14.9497,33.1271,8.6299,17.7657,19.1245,15.5407,13.816,9.6897,4.0432,,10.7947,,,,13.8244
2017/2/7,16.5406,10.6524,9.7968,13.53,11.6133,10.885,18.4048,13.22,13.2649,15.39,6.9279,28.2,12.6133,21.0656,27.9855,8.6226,5.3801,10.7765,9.04,16.9,18.2632,37.0536,,,10.228,16.2183,10.3498,9.9504,14.2214,9.6313,17.1691,19.5561,23.0545,14.8725,25.6039,23.0845,,,14.4931,17.0321,15.244,23.7277,10.2655,51.67,19.2158,20.13,13.4168,16.6605,27.0567,23.0529,8.0778,8.63,12.9215,8.124,11.1603,10.4132,19.9983,15.2379,,15.0469,32.5899,8.5249,18.0762,19.05,15.2875,13.6556,9.7914,4.0334,,10.9002,,,,13.9525
2017/2/8,16.6068,10.769,9.8038,13.53,11.6319,10.9248,18.4245,13.25,13.3245,15.37,6.9976,28,12.6578,21.1554,28.2754,8.6226,5.4212,10.6981,9.04,16.9,18.3237,37.1198,,,10.2777,16.1883,10.4688,10.1286,14.2813,9.6799,17.3555,19.6056,23.0944,15.0759,25.5642,23.8919,,,14.5982,17.2293,15.4822,23.7277,10.322,51.69,19.2158,20.13,13.4168,16.7467,27.1656,22.5788,8.1256,8.6598,12.9809,8.1638,11.3186,10.4713,20.0552,15.5371,,15.038,32.7913,8.5249,18.0668,19.32,15.6088,13.75,9.8469,4.0628,,10.929,,,,14.0412
2017/2/9,16.7298,10.7593,9.8877,13.53,11.5389,10.9546,18.4442,13.21,13.414,15.29,6.9976,28.38,12.7556,21.2651,28.2825,8.6984,5.4828,10.7255,9.04,17.37,18.3567,37.0338,,,10.3174,16.1284,10.5482,10.0989,14.2913,9.6799,17.655,19.7541,23.0944,15.0879,25.7432,23.793,,,14.7225,17.1717,15.8593,23.7277,10.3974,52.63,19.2158,20.13,13.4168,16.8544,27.532,22.4602,8.1544,8.6797,13.0305,8.2433,11.4274,10.7231,20.0741,15.4792,,15.1705,32.7242,8.4962,17.9163,19.3945,15.5796,13.7972,9.8284,4.0923,,10.9962,,,,14.1841
2017/2/10,16.6919,10.7107,9.9646,13.53,11.4644,10.8452,18.2274,13.16,13.4438,15.22,7.0075,28.39,12.7823,21.0656,27.7876,8.8443,5.452,10.6157,9.04,17.28,18.2357,36.9676,,,10.2578,16.2682,10.6673,10.0989,14.3013,9.6313,17.6151,19.9225,22.9347,14.8685,25.027,23.4552,,,14.6747,17.106,16.6632,21.352,10.388,51.59,19.2158,20.13,13.4168,16.8113,27.225,21.9664,8.1544,8.7394,13.0503,8.2732,11.3878,10.665,19.9983,15.2283,,15.0469,31.995,8.4008,17.9821,19.2176,15.5602,13.7783,9.8284,4.1119,,10.9962,,,,13.9476
2017/2/13,16.7109,10.7982,9.9856,13.53,11.846,10.8949,18.2471,13.13,13.7322,15.22,7.1369,28.18,12.8624,21.0556,27.5189,8.9143,5.4777,10.6079,9.04,16.96,18.8078,37.2257,,,10.4167,16.2782,10.7268,10.1187,15.3699,9.641,17.482,20.0512,23.0146,14.8685,24.9474,23.8919,,,14.7894,17.0978,16.6632,20.9146,10.4069,51.87,19.2158,20.13,13.4168,16.8472,27.2845,21.8578,8.1639,8.8288,13.179,8.2732,11.7539,10.7134,20.4914,15.6432,,15.1087,33.0983,8.4199,17.0694,19.618,17.1181,14.1841,9.8746,4.1315,,11.1017,,,,14.1102
2017/2/14,16.8243,10.6718,9.9296,13.53,11.7157,10.8054,17.9713,13.14,13.7024,15.18,7.0971,27.87,12.809,21.0457,27.3633,8.821,5.4366,10.6236,9.04,16.56,19.2479,36.8683,,,10.3075,16.0086,10.5879,10.2772,15.1302,9.5536,17.4287,20.0017,22.4557,14.8685,24.7982,23.793,,,14.7034,17.0485,16.6632,20.8947,10.4917,51.74,19.2158,20.13,13.4168,16.9047,27.2647,21.9071,8.1831,8.8089,13.0998,8.2632,11.6846,10.7328,20.3681,15.5371,,14.9762,32.5994,8.439,17.7375,19.6645,17.751,14.0708,9.8006,4.1119,,10.9578,,,,14.0264
2017/2/15,16.5595,10.7399,9.8947,13.53,11.4365,10.5566,17.7841,13.24,13.4836,15.13,7.0075,27.78,12.8179,20.7664,26.7694,8.6634,5.3596,10.6314,9.04,16.01,19.4569,35.5447,,,10.228,15.9686,10.6276,10.0692,14.8805,9.4565,17.249,19.5858,22.2062,14.8685,24.6689,23.7518,,,14.5504,16.7938,16.6632,21.0836,10.3032,50.57,19.2158,20.13,13.4168,16.9406,26.9973,21.8676,8.1161,8.799,12.8621,8.1141,11.7143,10.5585,20.3871,15.8555,,14.8261,33.2902,8.248,17.6998,19.7669,18.3353,13.9576,9.7359,4.1119,,10.7755,,,,14.1398
2017/2/16,16.6636,10.7301,9.9646,13.53,11.5389,10.6263,17.7151,12.92,13.5632,15.17,7.0971,27.9,12.9602,20.7464,26.8684,8.5876,5.3904,10.5805,9.04,15.98,19.6934,35.6969,,,10.3472,15.9886,10.5482,10.0989,15.26,9.4663,17.2423,19.665,22.296,14.8685,24.7385,23.5623,,,14.6747,16.5637,16.6632,20.6959,10.5294,50.1,19.2158,18.42,13.4168,16.8616,27.0468,21.8578,8.1735,8.8189,12.9611,8.1936,11.8528,10.5972,20.6715,16.2898,,14.9497,33.1079,8.3053,17.6904,19.6087,18.0626,13.8724,9.8376,4.1708,,10.8522,,,,14.056
2017/2/17,16.4555,10.9342,9.8597,13.53,11.2318,10.6362,17.4392,12.79,13.7123,15.11,7.0772,27.83,12.9335,20.5968,26.8472,8.5818,5.3134,11.043,9.04,16.08,19.4294,35.6771,,,10.228,15.8787,10.4688,10.0791,14.9404,9.2818,16.8429,19.3581,22.1463,14.8685,23.9527,23.5294,,,14.5504,16.5391,16.6632,19.6223,10.4257,50.64,19.2158,17.15,13.4168,16.7539,26.9675,21.7787,8.0874,8.62,12.9611,8.0743,12.1595,10.6941,20.8422,16.753,,14.8173,33.626,8.2576,17.4928,19.86,18.1016,14.1564,9.7452,4.1119,,10.5836,,,,13.9131
2017/2/20,16.5974,11.1092,9.9926,13.53,11.3807,10.9347,17.3111,12.79,13.8913,14.99,7.2166,27.97,13.147,20.5469,27.4482,8.5759,5.4058,11.2626,9.04,15.97,19.0663,35.7234,,,10.3174,15.8787,10.6276,9.8811,14.8306,9.2915,16.5499,19.2888,21.8569,14.8685,24.5496,22.8703,,,14.7129,17.0485,16.6632,19.9703,10.5388,49.01,19.2158,16.73,13.4168,16.9047,26.6506,21.8084,8.2405,8.968,13.0998,8.2036,12.0606,10.7619,20.7095,16.5021,,15.0822,32.7913,8.2671,18.0386,19.7949,16.6702,14.3079,9.8284,4.161,,10.7275,,,,14.0067
2017/2/21,16.7487,11.0995,10.0275,13.53,11.5203,10.9347,17.7644,12.99,13.8814,15.09,7.1967,28.04,13.1737,21.8436,28.834,9.4335,5.4674,11.0509,9.04,16.04,19.5724,36.008,,,10.4663,16.0585,11.1932,9.9504,14.9204,9.4857,17.2756,19.4076,21.8569,14.8685,25.2061,22.9527,,,14.8085,16.991,16.6632,20.3778,10.6519,49.46,19.2158,17.05,13.4168,16.955,26.8289,21.8676,8.2596,9.0575,13.1394,8.2831,12.0705,10.7522,20.8043,16.56,,15.144,32.9736,8.4581,18.208,19.8135,16.7773,14.592,9.8746,4.1806,,10.9002,,,,14.46
2017/2/22,16.8149,11.1772,10.0975,13.53,11.6598,11.273,17.7841,12.9,13.9709,14.98,7.1867,28,13.147,21.9433,28.4522,9.2993,5.4725,10.8941,9.04,16.36,19.4844,35.7499,,,10.4862,15.8088,11.3321,9.9405,14.9404,9.476,17.6883,19.3383,22.4557,14.8685,25.2558,22.9691,,,14.8085,16.9417,16.6632,20.1392,10.6614,49.5,19.2158,16.84,13.4168,16.8472,26.8685,21.8874,8.3841,9.0575,13.2285,8.2732,11.932,10.8103,20.9939,16.1257,,15.1881,32.6282,8.4867,18.0856,19.5621,16.7189,14.4405,9.8746,4.2002,,10.9674,,,,14.4107
2017/2/23,16.6825,10.8856,10.0695,13.53,11.8646,11.283,17.7348,12.85,14.1797,14.71,7.1668,27.7,12.978,21.9533,28.1199,9.3577,5.4315,10.6432,9.04,16.45,19.5999,35.4587,,,10.5358,15.4893,11.7588,9.9405,14.9804,9.5148,17.4087,19.3878,22.0465,14.8685,25.1165,23.1833,,,14.7416,16.9828,16.6632,19.9901,10.6425,48.86,19.2158,16.98,13.4168,16.8185,27.3241,22.4207,8.3553,9.0177,13.2087,8.2334,11.932,10.7134,20.8232,16.531,,15.1616,32.7434,8.2671,18.1139,19.5342,16.826,14.4026,9.8653,4.1806,,10.9386,,,,14.3418
2017/2/24,16.8338,11.2161,10.1114,13.53,12.0879,11.2034,17.8235,12.88,14.2692,14.78,7.1867,27.88,13.067,22.4021,29.1522,9.3343,5.4263,10.651,9.04,16.33,19.5614,36.0675,,,10.6153,15.9486,11.9474,9.9504,15.4597,9.5925,17.5419,19.9027,23.1044,14.8685,26.35,23.8507,,,14.8946,17.1471,16.6632,20.1492,10.7085,49.1,19.2158,16.87,13.4168,17.0124,27.4231,22.6479,8.3266,9.0973,13.3176,8.3229,12.0309,10.7231,21.1741,17.1969,,15.4089,33.4725,8.3721,18.0198,19.7949,17.2544,14.4973,9.9393,4.1904,,10.9482,,,,14.4107
2017/2/27,16.7581,11.0509,10.0555,13.53,12.2461,11.3327,17.7348,12.83,14.12,15.71,7.1369,28.22,12.9602,21.9334,29.131,9.5035,5.4879,10.4903,9.04,16.17,19.1268,37.0271,,,10.6252,16.1983,11.9573,10.0098,15.0603,9.5439,17.0892,19.873,23.0944,14.8685,26.8971,23.76,,,14.7512,16.9992,16.6632,20.3679,10.5011,49.98,19.2158,16.87,13.4168,16.8616,27.433,22.6479,8.2884,8.9581,13.0899,8.2234,11.7836,10.7909,21.5344,16.8978,,15.3294,34.0001,8.7635,18.4056,19.5807,16.8455,15.0371,9.8376,4.1511,,10.9194,,,,14.8788
2017/2/28,16.9662,11.012,10.2023,13.53,11.9855,11.273,17.6855,12.83,14.5874,15.5,7.2365,28.81,13.2982,21.9334,29.131,9.486,5.4879,10.9372,9.04,16.16,19.6659,36.7624,,,10.6848,16.0285,11.8878,10.0989,15.0902,9.5439,18.3274,20.1007,22.6553,14.8685,26.8971,24.5015,,,15.0284,17.2621,16.6632,20.348,10.5765,49.58,19.2158,15.18,13.4168,16.9909,27.8292,22.9442,8.3553,8.9879,13.1394,8.2135,11.833,10.8491,21.743,17.0136,,15.3559,34.6237,8.7349,18.1985,19.6645,17.4589,15.1128,9.8746,4.1708,,11.0346,,,,14.8049
