ÈÕÆÚ,000526.SZ,000676.SZ,000681.SZ,000835.SZ,002095.SZ,002103.SZ,002113.SZ,002123.SZ,002148.SZ,002168.SZ,002174.SZ,002247.SZ,002261.SZ,002315.SZ,002354.SZ,002425.SZ,002447.SZ,002464.SZ,002502.SZ,002517.SZ,002555.SZ,002558.SZ,002602.SZ,002619.SZ,002624.SZ,300031.SZ,300043.SZ,300051.SZ,300052.SZ,300059.SZ,300104.SZ,300113.SZ,300148.SZ,300226.SZ,300292.SZ,300295.SZ,300299.SZ,300315.SZ,300359.SZ,300413.SZ,300418.SZ,300431.SZ,300459.SZ,300467.SZ,300494.SZ,300518.SZ,300533.SZ,300770.SZ,300785.SZ,600226.SH,600373.SH,600633.SH,600634.SH,600640.SH,600652.SH,600892.SH,603000.SH,603258.SH,603444.SH,603533.SH,603613.SH,603888.SH
2016/1/8,49.4,19.0541,28.6839,17.5,65.4606,9.5659,4.4122,19.242,7.334,9.74,29.5875,14.0161,16.3301,35.5098,29.2824,13.2242,5.4456,16.1853,12.5884,18.5522,18.2437,38.8564,9.9334,7.0409,20.6887,24.3908,15.4704,19.29,22.8137,13.2168,29.3658,30.493,15.0044,40.9304,8.4294,37.3854,16.745,10.6952,26.843,17.9885,36.0415,79.7315,3.7252,85.2759,20.5429,,,,,5.225,19.1462,13.8907,16.1226,16.3318,15.928,19.2375,18.317,,,,,
2016/1/11,47.15,17.1495,25.8155,15.75,62.874,9.5659,3.9711,17.3227,6.6028,8.77,29.5875,12.6145,16.3301,31.9574,26.3559,13.2242,4.903,15.9369,12.5884,16.6956,16.4552,37.6473,8.9439,7.0409,20.6887,21.9546,15.4704,17.36,20.5343,12.7379,29.3658,30.0852,13.5059,41.9796,8.0268,33.6479,15.2644,9.6227,24.1587,16.1925,32.7335,79.7315,4.0984,76.7483,22.5981,,,,,4.7063,18.097,12.5007,14.5093,16.8315,14.3372,18.24,16.4814,,,,,
2016/1/12,49.4,16.2468,24.71,14.92,67.7587,9.5659,4.0373,18.8957,6.5359,8.81,29.5875,11.3545,16.3301,32.8786,27.535,13.2242,4.8765,16.8245,12.5884,17.0867,17.0147,38.4896,9.8402,7.0409,20.6887,21.2938,15.4704,17.2,21.4202,13.2998,29.3658,33.0959,12.5788,43.9682,8.4806,35.0531,15.8037,9.9604,24.6955,16.8126,36.0118,79.7315,4.5081,75.2006,24.8589,,,,,4.7008,18.4313,12.9291,14.5293,17.674,14.3869,17.47,16.6286,,,,,
2016/1/13,47.57,15.5355,24.6602,14.3,62.685,9.5659,4.1461,17.3128,6.1525,8.3,29.5875,11.0371,16.3301,30.7763,26.0805,13.2242,4.6846,15.9955,12.5884,15.378,16.2591,34.642,9.3125,7.0409,20.6887,19.913,15.4704,15.48,19.957,12.607,29.3658,31.5819,13.8361,41.0503,8.0268,32.8769,14.2315,9.732,24.9938,15.7947,34.6887,79.7315,4.0565,71.1964,27.3448,,,,,4.2313,17.8556,12.3674,13.165,16.949,13.7804,16.765,15.5587,,,,,
2016/1/14,51.4,16.1321,27.1302,14.9,67.2016,9.5659,4.4034,19.0441,6.4824,8.57,29.5875,11.2862,16.3301,33.8544,27.8703,13.2242,4.8501,16.9054,13.8473,15.3977,17.3255,35.5414,9.7781,7.0409,20.6887,20.919,15.4704,16.38,21.7287,13.7116,29.3658,34.7401,15.106,43.4086,8.4708,35.3068,15.6562,10.7052,27.4952,17.3742,37.5424,79.7315,3.9364,72.8939,30.0803,,,,,4.2313,18.8955,13.0339,13.7127,17.0764,15.1625,16.2325,16.2654,,,,,
2016/1/15,50.6,16.3539,25.7757,14.72,63.7197,9.5659,4.3519,18.9947,6.1748,8.07,29.5875,11.3155,16.3301,32.9242,27.0125,13.2242,4.5655,16.35,14.1287,14.8555,16.7564,32.365,9.363,7.0409,20.6887,21.8166,15.4704,14.9,21.2908,13.1753,29.3658,34.8572,14.8838,40.4707,7.8389,33.3551,15.356,11.44,29.062,17.5497,36.1402,79.7315,4.011,66.9027,33.0898,,,,,4.3023,18.0227,12.4055,12.9757,15.3717,15.6298,14.61,15.6274,,,,,
2016/1/18,53.45,17.3713,26.921,15.36,70.0966,9.5659,4.5239,20.2807,6.3754,8.27,29.5875,11.7452,16.3301,34.7209,27.8527,12.8085,4.6582,16.6207,14.415,15.6869,17.3685,34.3051,9.848,7.0409,20.6887,23.7793,15.4704,15.61,22.2563,13.7052,29.3658,34.8355,14.0329,41.8198,7.9341,34.8872,16.6891,11.8373,29.5869,18.3453,36.7228,79.7315,4.0584,69.399,36.3977,,,,,4.4824,18.3477,12.9006,13.3741,15.1268,17.1907,15.17,15.9906,,,,,
2016/1/19,57.35,19.1076,28.4847,16.13,71.9769,9.5659,4.6166,21.5273,6.6831,8.63,29.5875,12.2873,16.3301,35.6876,28.594,13.7122,4.817,16.9975,15.8565,16.1338,18.3871,35.1637,10.0769,7.0409,20.6887,26.1562,15.4704,16.58,22.8336,14.2033,29.3658,35.5947,15.4362,43.3187,8.3049,36.2729,17.666,11.9664,30.0164,18.6788,37.2264,79.7315,4.1312,73.0937,40.0385,,,,,4.6298,18.7098,13.3576,13.882,15.7734,18.3242,15.275,16.6875,,,,,
2016/1/20,56.3,20.2933,28.405,15.81,72.524,9.5659,4.5504,21.2799,6.5894,8.7,29.5875,13.518,16.3301,34.8166,29.1729,13.8267,4.7243,16.4672,15.6738,16.7581,17.9328,35.8811,10.3136,7.0409,22.7546,25.1699,15.4704,16.2,22.0472,13.619,29.3658,33.764,16.3569,42.1795,8.466,35.4239,17.8034,11.6287,28.3979,17.9007,35.449,79.7315,4.5445,80.403,44.0414,,,,,4.6025,18.1434,12.9958,13.9317,16.0183,17.8668,15.365,16.3243,,,,,
2016/1/21,54.47,18.2662,27.1501,14.58,67.6493,9.5659,4.421,19.7366,6.4913,8.19,29.5875,12.512,16.3301,32.8558,27.6762,13.0134,4.5325,15.6299,14.1089,15.4766,16.833,32.6068,9.2815,7.0409,25.0271,25.1699,15.4704,16.32,20.9026,13.0157,29.3658,31.0179,15.0044,39.7712,7.9756,34.2529,16.0581,11.2116,27.8769,17.3567,32.5854,79.7315,4.0893,75.8896,44.6775,,,,,4.6025,17.5863,12.5007,13.0654,15.9301,16.8229,13.835,15.8531,,,,,
2016/1/22,54.91,18.817,27.7975,14.71,68.1567,9.5659,4.5298,20.1719,6.6875,8.48,29.5875,13.6157,16.3301,34.3788,28.4528,13.5616,4.5788,15.6327,15.5208,16.0286,17.2729,35.8675,9.3125,7.0409,27.5258,25.1699,15.4704,16.82,21.5993,13.1529,29.3658,32.3194,15.8426,40.3808,8.1146,34.6432,16.8519,12.0359,27.8769,17.6199,32.5854,79.7315,4.113,75.8896,40.2098,,,,,4.6025,18.1156,12.7007,13.6629,16.1947,18.3938,13.8025,16.2752,,,,,
2016/1/25,54.49,18.511,28.5544,15.31,68.2561,9.5659,4.5504,21.0623,6.8123,8.65,29.5875,13.3324,16.3301,34.657,28.7881,13.9231,4.6714,15.4624,15.4468,15.7559,17.6889,35.949,9.328,7.0409,30.2804,25.1699,15.4704,16.71,21.8581,13.0029,29.3658,33.4083,15.8871,40.8604,8.1146,34.4774,16.9028,11.8968,27.8014,17.9007,34.2641,79.7315,3.9692,73.9724,40.0287,,,,,4.6025,18.5056,12.9482,13.8919,16.9588,18.3143,14.25,16.344,,,,,
2016/1/26,50.7,16.6599,27.668,13.78,61.4315,9.5659,4.1505,18.9551,6.1302,8.03,29.5875,11.9992,16.3301,31.3737,25.9111,12.5314,4.2678,13.9162,13.9016,14.1819,15.9196,32.6068,8.3968,7.0409,33.3104,25.1699,15.4704,15.04,19.6683,11.8472,29.3658,30.4973,14.2996,36.7734,8.1146,31.0325,15.2135,10.7052,25.0216,16.1106,32.0917,79.7315,3.5722,66.5731,36.0258,,,,,4.6025,17.317,11.7581,12.8961,15.2639,16.4848,13.045,14.7145,,,,,
2016/1/27,50.38,18.3274,25.8952,13.26,60.4765,9.5659,3.9976,18.5989,5.9742,8.05,29.5875,11.8136,16.3301,32.3587,25.484,12.3326,4.1553,13.7878,12.8353,13.1502,16.2113,35.8675,8.4162,7.0409,36.6454,25.1699,15.4704,14.33,19.1806,12.2207,29.3658,31.07,13.163,37.1132,8.1146,30.5934,15.2644,11.5791,24.4569,16.2335,32.5854,79.7315,3.3301,62.9185,34.7046,,,,,4.6025,18.2084,11.482,13.0156,15.9105,18.1353,13.03,14.4102,,,,,
2016/1/28,45.34,18.1056,23.4052,12.3,54.4278,9.5659,3.7124,17.4316,5.7334,7.89,29.5875,10.9883,16.3301,30.0878,25.311,11.0975,4.0494,13.7599,12.0454,11.8358,15.3027,32.9274,7.5742,7.0409,36.9799,25.1699,15.4704,12.9,17.2595,11.7099,29.3658,28.5018,11.8486,35.4643,8.1146,28.0757,13.7888,10.6853,22.389,15.0928,29.3269,79.7315,3.0042,56.9172,31.2351,,,,,4.1439,18.032,10.8917,12.6471,14.7643,17.489,11.8225,13.8212,,,,,
2016/1/29,48.7,18.4728,23.4052,13.15,56.2086,9.5659,3.8961,18.3912,6.0232,8.1,29.5875,11.1983,16.3301,31.8115,26.7936,11.2662,4.1884,14.7591,12.5144,12.5883,15.9674,33.5361,7.9389,7.0409,35.4157,22.6549,15.4704,13.48,17.9961,12.3069,29.3658,29.287,12.001,36.8034,8.1146,29.803,14.6131,11.1123,24.6279,15.9702,29.7416,79.7315,3.3046,61.9499,33.08,,,,,3.9747,18.4777,11.3201,13.2845,16.2436,17.8569,12.11,14.5574,,,,,
2016/2/1,49.3,18.4498,23.4052,12.51,52.9157,9.5659,3.6256,18.8759,5.8716,7.89,29.5875,11.1983,14.6985,31.7978,26.9172,11.2602,4.0825,14.8205,12.8057,12.9136,15.9626,33.1774,7.838,7.0409,36.0059,21.6489,15.4704,13.07,17.2197,12.01,29.3658,29.326,12.0328,35.1746,8.1146,29.6273,14.379,10.9534,24.3098,15.6777,28.3888,79.7315,3.4867,58.9143,32.7276,,,,,3.5761,17.9856,11.501,13.2745,16.5473,18.5231,12.175,14.312,,,,,
2016/2/2,54.23,19.3448,23.4052,13.7,55.3729,9.5659,3.7962,20.0829,6.1926,8.14,29.5875,11.7745,13.9226,33.3437,27.9127,12.3868,4.2281,14.8484,14.0842,13.9421,16.7182,36.4952,8.6218,7.0409,39.6065,22.8916,15.4704,14.11,18.9417,12.5943,29.3658,32.2586,12.6423,36.6535,8.1146,32.5939,15.4577,11.3606,25.7096,16.3154,29.6132,79.7315,3.6378,64.8057,35.5267,,,,,3.6307,18.6355,11.9866,14.599,16.7727,19.5571,12.91,14.8715,,,,,
2016/2/3,56.35,18.7405,23.4052,13.69,55.3033,9.5659,3.8917,20.0433,6.3799,8.13,29.5875,11.9308,13.5296,33.3483,27.9127,13.1218,4.2281,15.0047,14.9728,14.6222,17.1534,37.5522,8.4938,7.0409,40.5509,23.8384,15.4704,14.2,19.101,12.5815,29.3658,34.0503,12.5026,37.333,8.1146,34.4871,16.3787,11.3805,25.9959,16.3797,30.3538,79.7315,3.554,65.8342,36.1775,,,,,3.5652,18.5891,11.9866,14.9176,15.8126,19.1494,12.63,14.901,,,,,
2016/2/4,59.62,18.9164,23.4052,14.15,60.8346,9.5659,4.1461,20.2412,6.4735,8.36,29.5875,12.2531,13.6838,34.0824,27.9127,13.8568,4.2943,16.5063,15.0716,15.677,17.3016,37.919,8.5675,7.0409,40.5509,24.5683,15.4704,14.41,19.31,12.8177,29.3658,34.4668,13.7535,38.662,8.1146,34.7311,18.0171,11.5791,27.5389,16.7658,30.6896,79.7315,3.7598,70.3177,37.5918,,,,,3.729,19.0255,12.177,14.9077,16.1555,19.4179,13.09,15.4212,,,,,
2016/2/5,58.2,19.0082,23.4052,13.85,58.9444,9.5659,4.102,19.3904,6.3799,8.42,29.5875,12.4436,13.1217,31.9893,27.9127,13.8628,4.2876,17.7232,14.6026,15.3123,16.9668,37.362,8.1446,7.0409,37.9341,24.3119,15.4704,13.96,18.5336,12.4506,29.3658,33.1914,13.6392,38.0025,8.1146,34.0285,17.6456,11.1223,27.0339,16.4265,29.8305,79.7315,3.5959,73.8925,35.8693,,,,,3.7563,18.4777,13.3957,14.0612,15.695,18.1452,13.0175,15.2838,,,,,
2016/2/15,61.09,18.0138,23.4052,14.01,60.9938,9.5659,4.0314,19.7366,6.4646,8.21,26.6297,12.468,13.0322,31.2095,27.9127,14.3147,4.2347,17.6422,15.5504,15.1546,16.7899,36.3973,8.032,7.0409,39.2622,24.5584,15.4704,14.02,18.7028,12.3293,29.3658,35.3301,14.4901,38.0725,8.1146,33.9211,17.956,11.1521,26.3658,16.1457,31.519,79.7315,3.4248,74.891,36.4075,,,,,3.8709,17.8927,13.5194,13.6828,15.4403,18.2248,13.0625,15.9317,,,,,
2016/2/16,62,18.817,23.4052,14.76,62.7547,10.5214,4.2769,20.7061,6.8079,8.68,29.2933,12.9173,13.8132,32.605,27.9127,15.2485,4.4398,18.019,15.817,15.8775,17.4259,37.7831,8.7072,7.0409,39.154,25.6433,15.4704,15.11,19.728,13.3158,29.3658,38.8266,14.7695,40.2309,8.1146,35.785,18.4953,11.5989,27.8411,17.7603,33.6025,79.7315,3.7671,77.3874,38.683,,,,,3.9911,18.552,13.8336,14.3898,16.0477,19.0202,13.7675,16.4519,,,,,
2016/2/17,61.07,20.2703,23.4052,15.06,62.7746,11.5752,4.5548,20.9238,6.9773,8.7,30.2682,12.8148,14.1116,33.517,27.9127,14.7666,4.5192,17.4162,15.4122,16.8435,17.9185,39.9977,8.9749,7.0409,42.1053,24.4894,15.4704,15.35,20.5044,13.2774,29.3658,40.4751,14.9536,42.2394,8.1146,35.785,18.1137,11.9465,27.6741,17.7428,33.1976,79.7315,4.0784,75.7198,39.8232,,,,,4.1276,19.4898,13.9193,14.4595,16.3808,20.611,13.7,16.5599,,,,,
2016/2/18,60.36,20.6604,23.4052,14.85,61.2127,12.7327,4.6386,20.627,6.8257,8.94,33.2954,12.6731,14.042,33.0154,27.9127,14.6882,4.592,16.8998,16.1823,16.3178,19.7118,38.9923,8.9982,7.0409,42.912,23.6116,15.4704,15.2,20.0764,13.2264,29.3658,39.6335,14.3568,42.0196,8.1146,35.0141,17.3353,11.7181,27.527,17.4912,33.5235,79.7315,4.4862,74.5016,41.4527,,,,,4.0893,18.9698,13.9764,14.9276,16.2632,19.9051,13.545,17.3354,,,,,
2016/2/19,61.06,20.1556,25.7458,14.77,61.4912,14.0049,4.5475,20.8545,6.8658,8.8,31.7256,12.3948,14.3951,34.3971,27.9127,14.7304,4.5391,16.604,15.353,16.7252,19.2479,38.5874,8.9827,7.0409,41.5445,23.7595,15.4704,15.42,20.7035,13.3541,29.3658,39.2605,15.1251,43.1088,8.1146,35.2288,17.5032,11.8968,27.7576,17.7545,34.5307,79.7315,4.7211,74.9909,40.6159,,,,,4.1221,18.9884,13.6146,14.7185,16.6453,19.8752,13.32,17.0409,,,,,
2016/2/22,61.1,20.5916,28.3253,15.48,62.9138,15.4081,4.5283,20.7655,6.9818,8.96,33.1136,13.0394,14.6886,34.8166,27.9127,14.4593,4.6119,16.8021,15.896,16.5018,19.4248,38.832,9.3319,7.0409,41.8102,23.1974,15.4704,15.73,21.45,13.5743,29.3658,39.9632,15.5315,46.1366,8.1146,36.39,17.8593,12.1451,27.9764,18.047,35.1231,79.7315,5.1927,74.8411,40.6942,,,,,4.3186,19.3969,14.6143,14.9575,16.9882,20.4519,13.37,17.8458,,,,,
2016/2/23,61,19.8496,31.1539,15.05,63.6699,16.9478,4.4695,19.6476,6.8391,8.92,33.8737,13.4496,14.8279,34.2603,27.9127,14.1761,4.6052,16.0485,14.879,16.0615,19.1331,37.3674,9.1457,7.0409,39.577,23.513,15.4704,15.3,21.1016,13.2168,29.3658,40.5098,14.9536,45.667,8.1146,35.4825,16.2057,11.8174,27.1611,17.6199,34.9059,79.7315,5.7116,74.8411,41.0612,,,,,4.4442,18.8677,14.3287,14.7683,16.7629,19.8355,12.9875,17.2372,,,,,
2016/2/24,58.5,20.8058,29.7794,14.8,62.6751,18.6404,4.4401,19.1826,6.8569,8.89,32.0198,12.9759,14.6438,33.7906,27.9127,13.5857,4.6714,15.8029,14.415,15.5324,18.8366,38.0304,10.0614,7.0409,38.9572,22.4379,15.4704,15.03,21.1116,13.1178,29.3658,37.0523,15.6204,45.7869,8.1146,35.1117,15.5951,11.738,28.1155,18.1289,33.5235,79.7315,5.7953,70.2578,37.0926,,,,,4.3787,18.8955,14.719,14.6786,17.625,19.5074,12.7375,17.0213,,,,,
2016/2/25,52.65,18.7252,26.8015,13.32,56.4076,18.1818,3.9961,17.392,6.1703,8.89,28.8175,11.6769,13.1814,30.6031,27.9127,12.2302,4.2016,14.2232,12.9735,14.3429,16.9525,38.0304,10.0769,7.0409,35.0615,21.5207,15.4704,13.53,19.0014,11.8057,29.3658,34.701,14.0583,45.7869,8.1146,31.5985,14.0381,10.5661,25.304,16.3154,30.1761,79.7315,5.2163,63.228,33.3834,,,,,3.9747,17.252,13.2433,13.2147,15.8615,18.2546,11.465,15.3231,,,,,
2016/2/26,49.51,17.9144,26.7617,13.22,55.5918,16.3636,3.8564,17.4513,5.9474,8.89,27.6542,11.6183,13.5396,30.8083,27.9127,12.3988,4.2744,13.8604,13.4919,14.3758,16.9286,38.0304,9.4056,7.0409,35.1205,20.919,15.4704,13.08,18.2151,11.7706,29.3658,33.5774,13.0868,45.7869,8.1146,30.7886,14.0229,10.4073,24.8665,15.6193,29.2578,79.7315,5.0142,60.512,32.4193,,,,,4.0566,16.6856,12.7197,13.155,15.3129,17.6083,11.4275,15.1758,,,,,
2016/2/29,44.56,16.1245,24.0825,13.22,50.6872,14.7256,3.4712,15.7102,5.3545,8.89,24.8881,10.4559,12.684,27.7256,27.9127,11.1578,3.9899,12.476,12.1441,12.9399,16.0822,38.0304,8.4666,7.0409,31.6085,18.8281,15.4704,11.77,16.4035,10.5926,29.3658,33.8811,11.7788,45.7869,8.1146,28.6417,14.0229,9.6128,22.4089,14.1041,26.3646,79.7315,5.2254,54.4608,29.1799,,,,,4.0566,15.5993,11.5296,12.687,13.7846,15.8485,10.285,15.2445,,,,,
2016/3/1,44.5,16.1245,24.4211,13.22,52.7366,15.2115,3.3963,15.5816,5.5685,8.89,25.744,10.8906,12.6044,28.1223,27.9127,10.6577,4.1156,12.9951,12.4848,13.5215,16.3213,38.0304,8.2998,7.0409,33.0251,18.3448,15.4704,11.98,18.0459,11.014,29.3658,33.7683,12.3883,45.7869,8.1146,29.8615,14.0229,10.5761,23.8922,14.1041,26.799,79.7315,5.0252,55.1198,30.3396,,,,,4.0566,15.655,11.8723,12.8065,14.0099,16.0971,10.385,15.4212,,,,,
2016/3/2,48.01,16.8205,25.437,13.22,55.9002,15.6866,3.6065,16.284,5.9296,8.89,27.4956,11.2813,13.256,29.3764,27.9127,11.7241,4.3803,13.9301,13.2746,14.1885,17.096,38.0304,8.6374,7.0409,34.4122,19.055,15.4704,12.57,19.8475,11.5759,29.3658,35.0004,13.0805,45.7869,8.1146,32.8477,14.0229,11.2712,24.6955,14.9875,29.475,79.7315,5.271,60.6318,31.8468,,,,,4.0566,16.4906,12.5959,13.5533,14.6565,16.982,10.7375,16.2163,,,,,
2016/3/3,47.46,16.7593,25.198,13.22,54.6964,15.6975,3.5374,16.185,5.9251,8.89,26.5934,12.0187,13.1765,29.1484,27.9127,11.6397,4.3869,13.6817,12.8797,13.8993,16.9573,36.1528,8.6645,7.0409,33.4973,19.1832,15.4704,12.49,21.8283,11.5407,29.3658,33.6816,13.2265,45.7869,8.1146,34.3017,14.0229,11.301,24.7353,14.8822,28.7344,79.7315,5.799,57.736,30.8192,,,,,4.4606,16.6764,12.6435,13.4537,14.7349,16.9521,10.78,16.501,,,,,
2016/3/4,43.7,18.4345,23.0666,13.22,52.0502,14.1305,3.4242,14.8989,5.5818,8.89,25.5457,11.1348,12.3906,27.2468,27.9127,10.5432,4.3604,13.0286,11.764,12.5094,16.0678,34.5089,8.1407,7.0409,30.1525,17.2698,15.4704,11.51,20.2556,10.9182,29.3658,33.6816,12.0582,45.7869,8.1146,33.4234,14.0229,10.5761,23.1128,14.1509,26.5719,79.7315,5.22,51.9644,27.9858,,,,,4.1985,15.9892,12.1865,12.7168,13.8139,15.5005,10.2475,15.6077,,,,,
2016/3/7,44.5,19.0082,23.4849,13.22,54.0995,15.5446,3.4404,15.0374,5.7914,8.89,27.8921,11.5548,12.8283,27.8898,27.9127,10.7541,4.6185,13.5338,11.8874,12.8577,16.6464,35.5958,8.2843,7.0409,31.333,18.1081,15.4704,11.96,22.2861,11.263,29.3658,33.6816,12.2042,45.7869,8.1146,34.1065,14.0229,10.9932,23.7411,14.6716,29.2281,79.7315,5.0488,54.4308,29.8013,,,,,4.2204,16.2492,12.415,12.9558,14.6761,15.769,11.2725,15.8041,,,,,
2016/3/8,45.93,18.3121,23.0666,13.22,55.4824,16.6366,3.4271,15.819,5.9385,8.89,29.3099,11.6476,12.9775,27.9673,27.9127,11.8325,4.7574,14.5637,12.5193,12.8446,16.833,34.7806,8.2183,7.0409,34.2155,19.9229,15.4704,12.38,24.5157,11.6525,29.3658,33.6816,12.2296,45.7869,8.1146,33.3551,14.0229,11.3507,23.9559,14.8763,29.6231,79.7315,5.4931,55.0199,30.1488,,,,,4.1548,16.3514,12.4626,13.155,15.166,15.9877,11.8825,15.6863,,,,,
2016/3/9,44.28,17.1342,22.3894,13.22,53.234,15.7794,3.3595,15.5321,5.8583,8.89,28.411,11.7111,12.7288,28.1816,27.9127,11.8747,4.7574,13.9553,12.3021,13.3079,17.3542,33.5578,8.1368,7.0409,34.2843,20.5936,15.4704,12.67,24.884,11.3077,29.3658,33.6816,11.9121,45.7869,8.1146,31.7937,14.0229,11.2712,24.3217,14.3557,27.8951,79.7315,5.0761,52.8831,30.8779,,,,,4.1166,16.0171,12.1675,12.8065,14.6467,15.5602,11.9925,15.2445,,,,,
2016/3/10,42.64,16.6293,22.8674,13.22,51.9805,15.7139,3.3698,15.0078,5.6933,8.89,26.8181,11.4766,12.5497,27.3471,27.9127,11.3204,4.7574,13.0342,11.8726,12.8709,17.3542,32.1476,8.0903,7.0409,32.6808,19.5382,15.4704,12.22,23.4009,10.998,29.3658,30.3151,11.4549,45.7869,8.1146,30.73,14.0229,10.7946,23.5701,14.227,27.7667,79.7315,5.1253,51.6449,29.2875,,,,,4.0347,15.6735,11.7867,12.7168,13.9511,14.904,11.6975,15.5096,,,,,
2016/3/11,42.8,16.9506,22.4192,13.22,52.9157,14.873,3.4389,15.0374,5.7914,8.89,26.0943,11.4766,12.4104,27.2559,27.9127,11.2421,4.7574,13.3412,11.6011,12.8249,17.3542,30.7455,7.9544,7.0409,33.4383,19.844,15.4704,12.07,22.9431,11.0778,29.3658,30.6188,11.3279,45.7869,8.1146,30.3982,14.0229,10.7449,23.6099,15.6485,27.4113,79.7315,4.7885,51.7647,30.0264,,,,,4.1276,15.8685,11.7105,12.7168,14.0785,14.7548,11.645,16.4912,,,,,
2016/3/14,45.12,17.5625,23.6343,13.22,55.4127,16.3581,3.58,15.8289,6.0321,8.89,27.5782,11.4766,13.0919,28.7288,27.9127,12.2844,4.7574,14.0167,12.5835,13.7679,17.3542,31.6069,8.4045,7.0409,35.1992,21.8264,15.4704,12.82,24.6849,11.6812,29.3658,32.4061,12.0201,45.7869,8.1146,32.0572,14.0229,11.3705,24.8665,16.2627,28.9517,79.7315,4.9232,55.7289,32.6151,,,,,4.2313,16.5092,12.2056,13.2645,14.5977,15.5005,12.11,16.874,,,,,
2016/3/15,45.23,17.5549,23.1662,13.22,54.0597,16.1889,3.6021,15.4628,5.943,8.89,26.7652,11.4766,12.8034,28.2409,27.9127,12.0193,4.7574,14.0948,12.3416,14.1622,17.3542,31.3786,8.1135,7.0409,36.547,20.9881,15.4704,12.4,23.8588,11.4162,29.3658,32.8877,12.128,45.7869,8.1146,30.935,14.0229,10.9534,24.4013,15.6777,28.1815,79.7315,5.0998,54.6405,32.4047,,,,,4.2149,16.6206,11.9485,13.0255,14.2842,15.3514,11.9825,16.3047,,,,,
2016/3/16,44.77,16.8894,22.8774,13.22,53.3236,16.7622,3.5727,15.2749,6.05,8.89,26.362,11.4766,12.7188,27.8214,27.9127,12.2783,4.7574,14.1702,12.1491,13.8271,17.3542,30.4792,7.9932,7.0409,35.7895,21.4023,15.4704,12.39,24.1873,11.2726,29.3658,32.0374,11.8994,45.7869,8.1146,30.7105,14.0229,10.8343,24.2183,15.2975,27.8457,79.7315,5.6096,54.0014,32.9283,,,,,4.1712,16.3885,12.1389,12.8562,14.1471,15.4409,11.925,15.9513,,,,,
2016/3/17,47.45,17.3636,24.2518,13.22,57.0045,17.6904,3.7859,15.8882,6.4423,8.89,27.9186,11.4766,13.3307,29.2624,27.9127,13.5074,4.7574,15.588,13.3635,14.8062,17.3542,31.7536,8.2998,7.0409,37.5504,22.3294,15.4704,13.25,25.8694,12.3995,29.3658,35.2433,12.8582,45.7869,8.1146,32.8867,14.0229,11.3407,25.7812,16.2686,29.554,79.7315,5.8172,58.8244,36.0014,,,,,4.3459,16.7135,12.7197,13.2745,14.5781,16.1667,12.7925,16.4716,,,,,
2016/3/18,51,19.1,26.3533,13.22,59.989,17.745,4.0432,16.8676,6.6474,8.89,29.8419,12.6243,14.2111,31.0363,27.9127,14.8569,4.7574,16.4979,14.0941,15.3879,17.3542,33.4356,8.9323,7.0409,38.2784,23.0494,15.4704,14.25,26.7752,13.6382,29.3658,38.7659,13.4043,45.7869,8.1146,35.2873,14.0229,11.7975,28.3581,16.9355,31.8449,79.7315,5.7717,64.7059,38.5019,,,,,4.5479,17.2149,13.1957,13.9616,15.4109,16.7831,13.44,16.9722,,,,,
2016/3/21,52.45,19.4366,26.8911,13.22,61.8891,18.1654,4.102,17.3821,6.7678,8.89,30.4203,13.8892,14.4996,32.3906,27.9127,15.2425,4.7574,16.7184,14.647,15.4437,17.3542,34.4763,9.0991,7.0409,38.9572,22.8127,15.4704,14.73,27.1733,14.3693,29.3658,40.0413,13.6583,45.7869,8.1146,36.0973,14.0229,12.0458,29.746,17.4035,33.3359,79.7315,6.3488,69.399,39.1479,,,,,4.6298,17.3913,13.767,14.3998,16.0477,17.3101,13.6875,17.6397,,,,,
2016/3/22,51.59,20.2703,26.3135,13.22,60.4864,17.2372,4.1608,16.7984,6.8614,8.89,32.0297,13.8501,14.8876,31.8708,27.9127,14.7907,4.7574,16.4895,14.0201,15.0658,17.3542,35.3077,9.425,7.0409,37.8357,23.4636,15.4704,14.58,26.9444,13.9926,29.3658,38.8266,13.7091,45.7869,8.1146,38.0685,14.0229,12.443,29.4279,16.9998,32.5953,79.7315,6.9843,67.9112,39.5394,,,,,4.7773,17.4192,15.1475,14.121,15.7342,18.9705,13.765,17.4041,,,,,
2016/3/23,52,19.8496,26.7318,13.22,62.4662,16.653,4.3666,16.8973,6.8436,8.89,34.3661,14.0406,16.3748,32.6095,27.9127,15.3871,4.7574,16.4393,14.5878,15.0658,17.3542,34.5632,9.3048,7.0409,36.8913,23.2269,15.4704,15.21,27.0539,14.8769,29.3658,40.0847,13.6075,45.7869,8.1146,39.9422,14.0229,12.4132,30.0323,17.4795,33.3161,79.7315,6.8823,68.9896,40.8557,,,,,4.7663,17.5306,15.8615,14.4297,16.1555,18.5529,13.605,17.7084,,,,,
