ÈÕÆÚ,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH
2014/6/6,7.9263,7.6938,2.067,21.8898,1.8376,4.51,8.9148,9.6966,6.2725,3.6706,9.239,,5.7391,13.9307,4.2493,2.5788,7.9607,3.7341,11.3005,12.1859,8.397,3.7477,,,,,6.36,16.75,4.6741,3.1512,,,
2014/6/9,7.9263,8.081,2.0197,21.4918,1.8376,4.43,8.8713,9.0701,6.2012,3.6673,8.9663,,5.6758,13.3216,4.1631,2.5689,7.9607,3.7341,10.831,12.1659,8.2035,4.1225,,,,,6.36,16.75,4.5587,3.1512,,,
2014/6/10,7.9934,8.1108,2.0643,22.1883,1.8376,4.51,9.7585,9.4826,6.3487,3.7395,9.3043,,5.7884,13.5214,4.2523,2.6025,7.9607,3.7341,10.9366,12.4551,8.2452,4.1225,,,,,6.36,16.75,4.5321,3.1793,,,
2014/6/11,8.0848,8.081,2.0698,22.039,1.8376,4.5,10.2982,9.5526,6.3582,3.7428,9.3619,,5.7497,13.6432,4.3715,2.6184,7.9607,3.7341,11.2223,13.7016,8.2422,4.0519,,,,,6.36,16.75,4.4744,3.1652,,,
2014/6/12,8.1031,8.8851,2.042,21.5913,1.8376,4.43,11.328,9.3386,6.4106,3.769,9.2563,,5.8483,13.4386,4.2714,2.6441,7.9607,3.7341,11.281,14.4296,8.1559,3.9608,,,,,6.36,16.75,4.5277,3.1582,,,
2014/6/13,8.225,9.312,2.0754,21.9395,1.8376,4.51,11.328,9.611,6.4677,3.9166,9.4022,,5.8976,13.7114,4.7004,2.8046,7.9607,3.7341,11.4766,14.1801,8.2154,3.9946,,,,,6.36,16.75,4.5987,3.1723,,,
2014/6/16,8.3226,9.2127,2.0838,22.1485,1.8376,4.52,10.1927,9.3736,6.5866,3.8707,9.5616,,6.0208,13.9015,4.9054,2.9175,7.9607,3.7341,11.6449,14.0704,8.4685,4.0872,,,,,6.36,16.75,4.5055,3.1652,,,
2014/6/17,8.3348,8.6767,2.145,21.253,1.8376,4.51,9.5786,9.1479,6.5486,3.8805,9.3504,,5.9645,13.3509,4.7767,2.9194,7.9607,3.7341,11.1714,13.6512,8.1648,3.9431,,,,,6.36,16.75,4.4833,3.123,,,
2014/6/18,8.1946,8.2895,2.1255,20.4371,1.8376,4.96,9.9073,9.0195,6.3487,3.874,9.0258,,5.8659,13.0877,4.5431,2.7709,7.9607,3.7341,10.7684,13.3219,7.9595,4.1225,,,,,6.36,16.75,4.2302,3.0948,,,
2014/6/19,8.0787,8.4483,1.9612,19.8302,1.8376,4.77,9.256,8.7666,6.1155,3.7001,8.4286,,5.6934,12.4446,4.3286,2.6034,7.9607,3.7341,10.291,12.3939,7.513,4.0313,,,,,6.36,16.75,4.0127,2.9961,,,
2014/6/20,8.1275,8.4483,1.9946,20.049,1.8376,4.73,9.2373,8.86,6.2535,3.874,8.6799,,5.7849,12.5176,4.4096,2.6314,7.9607,3.7341,10.3771,12.6134,7.6231,3.9476,,,,,6.36,16.75,4.0438,3.0313,,,
2014/6/23,8.3531,8.7263,2.003,20.4968,1.8376,4.7,9.6158,9.3386,6.6628,4.0347,9.422,,5.887,12.9805,4.5765,2.731,7.9607,3.7341,10.7449,12.803,7.8404,3.9637,,,,,6.36,16.75,4.0749,3.0807,,,
2014/6/24,8.4384,8.5277,1.9751,20.4769,1.8376,4.67,9.5289,9.3697,6.4629,4.0511,9.4356,,5.9081,12.9221,4.5955,2.7031,7.9607,3.7341,10.8623,13.4217,7.8672,4.0637,,,,,6.36,16.75,4.0838,3.1723,,,
2014/6/25,8.5177,8.9348,1.925,19.9694,1.8376,4.6,9.7336,9.3775,6.4677,4.0675,9.5438,,5.8976,12.6638,4.4716,2.6393,7.9607,3.7341,10.9875,13.1124,7.6618,3.9828,,,,,6.36,16.75,4.0216,3.2075,,,
2014/6/26,8.5909,9.0936,1.9612,20.5764,1.8376,4.69,9.8329,9.5954,6.5105,4.1757,10.0714,,6.1335,12.8733,4.6194,2.6632,7.9607,3.7341,12.087,13.6512,7.891,4.1401,,,,,6.36,16.75,4.1193,3.2992,,,
2014/6/27,8.536,9.2822,1.989,21.4619,1.8376,4.66,10.4409,9.7005,6.5438,4.1167,10.1275,,6.0947,12.9123,5.0818,2.7709,8.7579,3.7341,12.6583,13.5315,7.9029,4.1474,,,,,6.36,16.75,4.1148,3.3697,,,
2014/6/30,8.6579,8.9943,1.989,21.4619,1.8376,5.13,11.4831,9.5643,6.5819,4.1987,9.8569,,6.2074,12.9318,4.9865,2.8945,8.56,3.7341,13.4722,13.8808,7.9892,4.1474,,,,,6.36,16.75,4.137,3.3556,,,
2014/7/1,8.7128,9.0043,2.0977,21.4619,1.8376,5.48,10.8813,9.4047,6.6295,4.1987,9.8414,,6.4257,12.5956,5.1771,2.8586,8.7084,3.7341,12.9518,13.6213,7.9505,4.2459,,,,,6.36,16.75,4.1503,3.3697,,,
2014/7/2,8.5726,8.8851,2.0838,21.4619,1.8376,5.43,10.8255,9.3775,6.6152,4.1987,9.7796,,6.3659,12.5664,5.1247,2.8506,8.2466,3.7341,12.6192,13.6712,7.9029,4.2459,,,,,6.36,16.75,4.1592,3.3274,,,
2014/7/3,8.725,8.8851,2.0893,21.4619,2.0214,5.33,10.6642,9.0273,6.6866,4.1987,9.7274,,6.3095,12.2302,5.0437,2.8387,8.3236,3.7341,12.1927,13.5514,7.7094,4.1901,,,,,6.36,16.75,4.1415,3.3344,,,
2014/7/4,8.9811,8.5873,2.0643,21.4619,2.1684,5.3,10.6084,9.1401,6.6342,4.1987,9.9091,,6.2673,11.9865,5.0675,2.9025,8.3566,3.7341,12.3883,13.7211,7.5784,4.2062,,,,,6.36,16.75,4.1725,3.412,,,
2014/7/7,9.036,8.7859,2.0698,21.4619,2.1703,5.4,11.0923,8.5137,6.6057,4.1987,9.625,,6.2919,11.5383,5.1104,3.0061,8.2246,3.7341,12.1418,13.4716,7.6082,4.1107,,,,,6.36,16.75,4.1637,3.412,,,
2014/7/8,9.3286,8.8752,2.1311,21.4619,2.2127,5.37,11.1977,8.3269,6.7818,4.1987,9.9883,,6.4222,11.5967,5.2439,3.054,8.0817,3.7341,12.4235,13.6413,7.6826,4.0886,,,,,6.36,16.75,4.1015,3.4402,,,
2014/7/9,9.0604,8.4682,2.0559,21.4619,2.1835,5.27,11.9422,8.2919,6.6342,4.1987,9.5419,,6.2638,11.6406,5.0055,2.9463,7.5374,3.7341,12.4235,12.8529,7.3879,4.0284,,,,,6.36,16.75,3.9817,3.412,,,
2014/7/10,9.0664,8.2597,2.0587,21.4619,2.1957,5.27,10.7511,7.9028,6.639,4.1987,9.5438,,6.144,11.0461,5.0103,2.9264,7.279,3.7341,12.4235,12.9427,7.385,4.0357,,,,,6.36,16.75,3.9994,3.412,,,
2014/7/11,9.1701,8.3193,2.1088,21.9992,2.1185,5.28,10.7014,8.2218,6.7247,4.1987,9.2887,,6.1792,11.1485,5.0341,2.9981,7.0591,3.7341,12.4235,13.0625,7.3701,3.9387,,,,,6.36,16.75,4.0349,3.3908,,,
2014/7/14,9.2067,8.6072,2.1395,21.243,2.224,5.38,10.2424,8.2608,6.9293,4.1987,9.4259,,6.1969,11.4457,5.1152,3.034,7.5264,3.7341,12.4235,13.272,7.4385,3.7888,,,,,6.36,16.75,4.2436,3.4754,,,
2014/7/15,9.1884,8.488,2.1005,20.6162,2.1675,5.28,10.5401,8.1518,6.8817,4.1987,9.1225,,6.1124,11.2556,5.1771,2.9344,7.4219,3.7341,12.4235,12.7032,7.3135,4.168,,,,,6.36,16.75,4.2391,3.5741,,,
2014/7/16,9.1884,8.2398,2.0308,20.248,2.0817,5.09,10.0624,8.0429,6.7389,4.1987,8.8983,,6.144,11.2215,5.1295,2.9104,7.1361,3.7341,12.4235,12.5735,7.1677,4.1166,,,,,6.36,16.75,4.2302,3.56,,,
2014/7/17,9.0238,8.2796,2.0392,19.7406,1.9714,5.14,10.3602,8.1479,6.8389,4.1987,8.8519,,6.1194,11.3044,5.0341,2.9423,7.1745,3.7341,12.4235,12.7032,7.1439,3.9299,,,,,6.36,16.75,4.1992,3.6446,,,
2014/7/18,8.9567,8.2895,2.0448,19.8003,2.0789,5.12,10.6828,8.0195,6.7722,4.1987,8.906,,6.1088,11.2654,4.934,2.9144,7.3175,3.7341,12.4235,12.5236,7.0427,3.8947,,,,,6.36,16.75,4.1535,3.7856,,,
2014/7/21,8.9628,7.9718,1.9918,19.8899,2.0497,5.14,10.993,7.7977,6.796,4.1987,9.0084,,5.9994,11.1826,4.8053,2.8825,7.1965,3.7341,12.4235,12.5935,7.0694,3.8814,,,,,6.36,16.75,4.0895,3.694,,,
2014/7/22,9.1152,8.1009,2.0141,19.9097,2.0902,5.24,11.0923,7.8678,6.7532,4.1987,9.049,,5.9994,11.1777,4.8768,2.9104,7.2075,3.7341,12.4235,12.9228,7.1349,3.9138,,,,,6.36,16.75,4.1581,3.8702,,,
2014/7/23,8.847,8.4285,1.9863,19.273,1.9696,5.18,10.4347,7.5292,6.5248,4.1987,8.5136,,5.703,10.0619,4.6575,2.8427,6.8832,3.7341,12.4235,12.324,6.8432,3.7168,,,,,6.36,16.75,4.0941,3.8773,,,
2014/7/24,9.0238,8.0413,1.9807,18.9148,1.8555,5.06,10.4967,7.6343,6.5676,4.1987,8.5388,,5.7947,9.8377,4.5765,2.7868,6.9546,3.7341,12.4235,12.1245,6.6259,3.7624,,,,,6.36,16.75,4.1535,3.7645,,,
2014/7/25,8.9628,8.0512,2.0141,19.0342,1.8819,5.12,10.5401,7.8911,6.6057,4.1987,8.562,,5.6818,10.1447,4.6384,2.9144,7.235,3.7341,12.4235,12.6933,6.7658,3.7947,,,,,6.36,16.75,4.2312,4.1381,,,
2014/7/28,9.1091,8.1803,2.042,19.5615,1.979,5.17,10.5587,8.144,6.6344,4.1987,8.8325,,6.003,10.5735,4.8244,2.9822,7.4659,3.7341,12.4235,12.7631,6.9147,3.8623,,,,,6.36,16.75,4.254,4.1451,,,
2014/7/29,9.2128,8.3093,2.0531,19.7108,1.9837,5.19,10.6084,8.502,6.8741,4.1987,8.8519,,5.9959,10.8658,4.8673,3.0181,7.6693,3.7341,12.4235,12.813,6.9772,3.9093,,,,,6.36,16.75,4.2677,4.2297,,,
2014/7/30,9.4201,8.22,2.0587,19.9495,1.9743,5.27,11.1667,8.6615,7.2768,4.1987,8.8847,,6.0347,11.1728,4.8911,3.042,7.7518,3.7341,12.4235,13.0924,7.0605,3.8858,,,,,6.36,16.75,4.2723,4.3284,,,
2014/7/31,9.353,8.4384,2.0893,20.0988,1.9856,5.27,11.4645,8.502,7.2001,4.1987,8.9214,,6.0277,11.0949,4.9149,3.042,7.6528,3.7341,12.4235,13.1224,7.1171,3.9314,,,,,6.36,16.75,4.3591,4.2861,,,
2014/8/1,9.3896,8.4483,2.042,19.4222,1.9554,5.1,11.1605,8.2646,7.0467,4.1987,8.6586,,6.01,10.861,4.8196,3.0021,7.4604,3.7341,12.4235,12.7831,6.9236,3.8506,,,,,6.36,16.75,4.2814,4.2015,,,
2014/8/4,9.3591,8.6767,2.0503,19.6312,1.9809,5.16,11.2908,8.2802,7.2097,4.1987,8.7127,,6.0594,10.8853,4.8625,3.0978,7.356,3.7341,12.4235,13.2321,7.0694,3.8755,,,,,6.47,16.75,4.318,4.3989,,,
2014/8/5,9.3713,8.6369,2.12,20.0789,1.9705,5.25,11.2101,8.5176,7.2768,4.1987,9.1225,,6.0488,11.2069,5.0198,3.1297,7.5759,3.7341,12.4235,13.5714,7.3076,3.9946,,,,,6.37,16.75,4.4048,4.3214,,,
2014/8/6,9.8469,8.5178,2.2258,20.1983,1.9328,5.25,11.2349,8.6576,7.852,4.1987,9.1244,,6.2888,11.2556,4.9674,3.1138,7.6199,3.7341,12.4235,13.4517,7.2004,3.9961,,,,,6.26,16.75,4.4048,4.2579,,,
2014/8/7,9.7127,8.5178,2.1534,20.1684,1.9319,5.21,11.359,8.7394,7.574,4.1987,9.1592,,6.3806,11.3287,4.9388,3.1178,7.5814,3.7341,12.4235,13.1722,7.1736,3.952,,,,,6.51,16.75,4.3088,4.0676,,,
2014/8/8,9.8042,8.627,2.1562,20.1087,1.9121,5.18,11.8677,8.681,8.1013,4.1987,9.393,,6.5111,11.2849,4.996,3.1496,7.6748,3.7341,12.4235,13.272,7.1855,3.9814,,,,,6.62,16.75,4.3271,4.1381,,,
2014/8/11,9.9993,8.6369,2.1618,20.0988,1.9507,5.27,11.8677,9.0078,8.2643,4.1987,9.3447,,6.4759,11.1826,5.0723,3.2334,7.7463,3.7341,12.4235,13.3618,7.2123,4.0681,,,,,6.74,16.75,4.3865,4.1874,,,
2014/8/12,10.042,8.8653,2.1757,20.2978,1.9507,5.29,12.0476,8.9612,8.3602,4.1987,9.1785,,6.6911,11.2069,5.1152,3.4407,7.7958,3.7341,12.4235,13.5215,7.2719,4.0387,,,,,6.95,16.75,4.4916,4.1945,,,
2014/8/13,10.1517,8.9546,2.1423,20.0988,1.9102,5.59,11.601,8.7744,8.2451,4.1987,8.9369,,6.8182,10.9974,5.0675,3.4247,7.6309,3.7341,12.4235,13.3419,7.1617,4.0152,,,,,6.97,16.75,4.4551,4.3002,,,
2014/8/14,9.8774,9.3716,2.2008,20.1485,1.881,5.41,11.4397,8.7822,8.063,4.1987,8.8712,,6.7688,11.0705,5.077,3.6161,7.4769,3.7341,12.4235,13.3519,7.0754,4.0475,,,,,7.29,16.75,4.3637,4.2368,,,
2014/8/15,10.3651,9.2127,2.2314,20.447,1.8631,5.45,11.4707,8.8405,8.0821,4.6186,9.0104,,7.0229,11.1338,5.1342,3.9789,7.6199,3.7341,12.4235,13.4816,7.2153,4.0563,,,,,7.21,16.75,4.3911,4.2932,,,
2014/8/18,10.3103,9.7687,2.2509,21.4221,1.8876,5.61,11.5265,9.1829,8.2259,4.6907,9.2519,,7.0511,11.6162,5.3202,4.3537,8.384,3.7341,12.4235,14.0604,7.6052,4.2327,,,,,7.12,16.75,4.5419,4.2932,,,
2014/8/19,10.2798,9.8084,2.2481,21.1634,1.8847,5.51,11.725,9.2997,8.2259,4.8548,9.3157,,7.0476,11.6796,5.3249,4.3058,8.2631,3.7341,12.4235,13.9207,7.5933,4.218,,,,,7.2,16.75,4.5327,4.7232,,,
2014/8/20,10.5237,9.5999,2.2091,20.6361,1.8923,6.06,11.4521,9.1479,8.1588,4.7793,9.2983,,7.0476,11.6698,5.3964,4.3377,8.1092,3.7341,12.4235,14.2101,7.4951,4.2003,,,,,7.21,16.75,4.4779,4.695,,,
2014/8/21,10.4383,10.1161,2.315,21.0938,1.8819,5.98,11.6878,9.4475,8.0438,4.7137,9.6095,,7.0476,11.9573,5.3869,4.262,8.505,3.7341,12.4235,14.2899,7.8285,4.3635,,,,,6.8,16.75,4.8069,4.7796,,,
2014/8/22,10.3042,10.7416,2.2983,20.8351,1.9743,5.89,11.9112,9.3386,8.0246,4.7104,9.4858,,7.0476,12.0596,5.6062,4.2141,8.439,3.7341,12.4235,14.9385,7.7094,4.3297,,,,,6.95,16.75,4.7566,4.7514,,,
2014/8/25,10.0603,10.2353,2.2453,21.0142,1.9865,5.77,12.2462,9.1557,7.9191,4.7498,8.9756,,7.0476,11.6844,5.7969,4.1344,8.2026,3.7341,12.4235,14.4695,7.5695,4.2885,,,,,6.86,16.75,4.8389,4.9699,,,
2014/8/26,9.7676,10.2849,2.198,19.9296,1.9893,5.84,11.8367,8.8833,7.8329,4.799,8.9099,,7.0476,11.2556,5.8159,4.549,8.0047,3.7341,12.4235,14.1801,7.4088,4.1122,,,,,6.64,16.75,4.647,4.9699,,,
2014/8/27,10.3529,10.1062,2.2008,19.7307,1.9752,6.1,12.6122,8.9028,8.1972,4.7629,8.9446,,7.0476,11.2703,5.7111,4.3338,7.9057,3.7341,12.4235,14.24,7.4118,4.2121,,,,,6.61,16.75,4.6287,4.9699,,,
2014/8/28,10.0969,10.0069,2.1478,19.6013,1.9507,6.08,12.6866,8.8639,8.0342,4.5464,8.7301,,7.0476,11.0802,5.487,4.1902,8.0597,3.7341,12.4235,14.0604,7.2778,4.3282,,,,,6.68,16.75,4.6378,4.9699,,,
2014/8/29,10.1822,9.7389,2.1701,19.8003,1.9564,6.48,12.5812,8.8989,8.0534,4.7728,8.819,,7.0476,11.0559,5.8493,4.1902,8.0817,3.7341,12.4235,14.1202,7.3939,4.3796,,,,,6.69,16.75,4.647,4.9699,,,
2014/9/1,10.2371,9.997,2.2175,20.1585,2.0252,6.54,12.6556,9.3619,8.1109,4.8744,8.9852,,7.0476,11.5334,5.9351,4.6089,8.417,3.7341,12.4235,14.4296,7.6648,4.4164,,,,,6.78,16.75,4.7018,4.9699,,,
2014/9/2,10.3651,10.1658,2.2509,20.5266,2.0261,6.57,13.5551,9.3503,8.2259,4.9368,9.0915,,7.0476,11.5383,5.9399,4.868,8.417,3.7341,12.4235,14.709,7.7094,4.4002,,,,,6.9,16.75,4.7703,4.9699,,,
2014/9/3,10.5298,10.2353,2.2593,20.8848,2.011,6.46,14.5043,9.5331,8.1972,4.94,9.1804,,7.0476,11.9134,5.9494,4.8122,8.6204,3.7341,12.4235,14.8188,7.8523,4.5266,,,,,7.02,16.75,4.9851,4.9699,,,
2014/9/4,10.5298,10.1757,2.3261,20.9545,2.0129,6.88,14.5043,9.5643,8.2164,4.9696,10.0985,,7.0476,11.7624,6.0114,4.8162,8.7909,3.7341,12.4235,14.8288,7.8523,4.5707,,,,,7.09,16.75,4.9531,4.9699,,,
2014/9/5,10.4139,10.3941,2.3261,20.8052,1.9988,6.86,14.5043,9.3814,8.1876,4.8876,10.0231,,7.0476,11.6016,6.3308,5.0036,8.7029,4.1069,12.4235,15.188,7.8523,4.556,,,,,7.06,16.75,4.912,4.9699,,,
2014/9/9,11.0053,10.4934,2.3428,21.0639,2.0308,7.32,14.5043,9.3113,8.4752,4.8416,9.9323,,7.464,11.7819,6.4261,5.0594,8.7029,4.5174,12.4235,15.188,7.8523,4.4649,,,,,7.08,16.75,4.9942,4.9699,,,
2014/9/10,11.0053,10.8111,2.4097,21.3923,2.0073,7.36,14.5043,9.3541,8.4081,4.8777,9.9535,,8.1133,11.7088,6.2974,4.9956,8.7964,4.9696,12.4235,15.188,7.8523,4.6442,6.2426,,,,7.21,16.75,4.9622,4.9699,,,
2014/9/11,11.3895,10.821,2.3401,21.1236,2.0186,7.39,14.5043,9.7043,8.6478,4.9236,9.8376,,8.1592,12.3033,6.2116,4.9956,9.4561,5.4673,12.4235,15.188,7.8523,4.556,6.8672,,,,7.93,16.75,4.944,4.9699,,,
2014/9/12,11.4931,11.0196,2.3623,21.1535,2.0148,7.4,13.5986,9.6966,8.7149,4.9269,9.8472,,8.2298,12.1814,6.388,4.9956,9.4616,6.0146,12.4235,15.188,8.2779,4.5825,7.5532,,,,7.99,16.75,5.2273,4.9699,,,
2014/9/15,11.4017,11.4365,2.3818,21.2032,1.9714,7.33,12.9348,9.6149,9.0505,5.2156,9.9574,,8.4133,12.274,6.3975,4.9956,9.5001,6.6155,12.4235,15.188,8.1708,4.5575,8.3091,,,,8.31,16.75,5.3689,4.9699,,,
2014/9/16,10.67,10.6324,2.2648,20.1386,1.8989,6.75,12.4695,9.0934,8.5136,4.9597,9.4317,,8.0322,11.6698,6.0495,5.4939,8.9943,7.2779,12.4235,15.188,7.9148,4.2621,9.1396,,,,7.86,16.75,5.0079,4.9699,,,
2014/9/17,11.0724,10.8011,2.2816,20.2381,1.8942,6.76,12.699,8.9689,8.5807,4.9597,9.4703,,7.9016,11.4603,6.0877,5.2906,8.9833,7.3096,12.4235,15.188,7.8344,4.2768,10.0533,,,,8.03,16.75,4.9668,4.9699,,,
2014/9/18,11.0541,10.7217,2.2816,20.1087,1.9017,6.92,12.3516,9.004,8.5519,4.9564,9.6288,,8.2333,11.4457,6.0734,5.7252,9.0823,8.0413,12.4235,15.188,7.8285,4.5119,11.0583,,,,8,16.75,4.9851,4.9699,,,
2014/9/19,11.2919,10.96,2.3038,21.1137,2.012,7.61,12.6432,9.144,8.5903,4.9827,9.6269,,8.3639,11.5139,6.1782,5.9405,9.2362,8.8465,12.4235,15.188,7.9029,4.4825,12.1646,,,,8.19,16.75,5.0399,4.9699,,,
2014/9/22,11.0175,11.1188,2.3846,20.9644,2.0214,7.92,12.7052,9.039,8.3602,4.986,9.4703,,8.3039,11.2313,5.9494,6.2315,9.2527,8.9337,12.4235,15.188,8.0815,4.4311,13.3805,,,,7.95,16.75,4.8297,4.9699,,,
2014/9/23,11.17,11.1585,2.4431,21.0938,2.0101,7.92,12.5253,8.9728,8.4752,5.0844,9.625,,8.2757,11.1972,6.0543,6.2594,9.4396,8.9734,12.4235,15.188,8.269,4.5046,14.7194,,,,7.84,16.75,4.9211,4.9699,,,
2014/9/24,11.5846,11.3571,2.5016,21.253,2.0996,7.92,12.5812,9.144,8.6861,5.2418,9.7197,,8.378,11.2703,6.2927,6.391,9.3571,8.4677,12.4235,15.188,8.5012,4.5193,16.1912,,,,7.94,16.75,4.976,4.9699,,,
2014/9/25,11.5724,11.1188,2.4682,20.8948,2.0902,7.76,12.6866,9.0351,8.5903,5.1762,9.6424,,8.7274,11.1192,6.2688,7.0289,9.1647,8.2694,12.4235,15.188,8.4685,4.4605,16.5783,,,,8.14,16.75,5.0262,4.9699,,,
2014/9/26,11.359,11.1387,2.5239,21.1634,2.1269,7.83,11.9608,9.4942,8.7245,5.2156,9.795,,8.5757,11.5967,6.2784,7.1844,9.1812,8.3864,13.6678,15.188,9.3168,4.6119,16.3573,,,,8.14,16.75,5.0582,4.9699,,,
2014/9/29,11.3834,11.1585,2.5601,22.6261,2.1505,8.25,12.1283,9.5993,9.0025,5.0877,9.7738,,8.3992,11.7039,6.3689,6.7977,9.2087,8.1802,13.9144,15.188,9.8972,4.703,16.7693,,,,8.11,16.75,5.1359,4.9699,,,
2014/9/30,11.5114,11.1685,2.6743,22.1087,2.1543,8.24,12.0662,9.7822,8.9738,5.045,9.8279,,8.5227,11.7429,6.3403,6.5186,9.2142,8.0374,13.6365,15.188,9.6621,4.6295,16.7975,,,,8.41,17.59,5.1085,4.9699,,,
2014/10/8,12.0723,11.2181,2.6716,22.2579,2.2014,8.24,12.8789,9.7199,9.386,5.2385,9.8878,,8.5192,11.7868,6.3642,6.9133,9.2362,8.428,13.883,15.188,9.8675,4.6736,18.4769,,,,8.59,18.47,5.1176,4.9699,,,
2014/10/9,11.9504,11.5358,2.6548,22.0888,2.1599,8.28,12.6122,10.3152,10.2585,5.419,10.0695,,8.1698,12.3763,6.2593,6.5983,9.4616,8.0711,13.6991,15.188,9.7633,4.7691,18.1397,,,,8.46,19.39,5.0902,4.9699,,,
2014/10/10,11.8102,11.4564,2.5796,21.7007,2.1128,8.08,12.395,10.3892,10.3447,5.3435,9.826,,8.1663,12.8831,6.1449,6.3152,9.1207,7.724,13.4213,15.188,9.4775,4.7765,17.2759,,,,8.24,19.39,4.9485,4.9699,,,
2014/10/13,11.5419,11.4564,2.627,22.1883,2.1665,8.01,12.1531,10.1012,10.1242,5.2385,10.1758,,8.0428,12.8149,6.1306,6.379,9.1097,7.8986,13.617,15.188,9.7067,4.6839,17.4254,,,,8.3,19.39,4.9028,4.9699,,,
2014/10/14,11.6455,11.4564,2.5629,21.5415,2.1938,7.92,12.2586,9.9106,10.3256,5.15,9.9844,,8.0534,12.961,6.0686,6.1877,8.9393,7.6864,13.75,15.188,9.5371,4.6486,17.8075,,,,8.31,20.36,4.88,4.9699,,,
2014/10/15,12.3162,11.4564,2.5351,21.5415,2.1938,8.02,12.0352,9.965,10.4119,5.0647,10.398,,8.2545,13.3606,6.2593,6.2594,9.0108,7.8529,13.7696,15.188,9.6174,4.6618,19.5883,,,,8.41,21.38,4.9851,4.9699,,,
2014/10/16,13.5478,11.4564,2.5267,21.3326,2.1203,7.79,11.9174,9.7783,10.4598,5.0549,10.2763,,8.1804,12.8149,6.3928,6.2196,8.9283,7.8529,13.21,15.188,9.8853,4.5678,20.6913,,,,8.18,22.45,4.9531,4.9699,,,
2014/10/17,14.5905,10.7317,2.4515,20.6659,2.1335,7.63,11.2349,9.6499,10.8816,5.0319,10.9295,,7.9298,12.9172,6.2879,6.2873,8.7139,8.2277,12.8774,15.188,9.546,4.409,20.7992,,,,7.99,23.57,4.8069,4.9699,,,
2014/10/20,13.1332,10.6324,2.5434,21.0241,2.1788,8.06,11.3962,9.7938,11.035,5.127,11.03,,7.951,12.9172,6.3356,6.9173,9.0438,9.0507,13.2765,15.188,9.6144,4.509,20.9969,,,,8.07,24.75,4.9988,4.9699,,,
2014/10/21,12.3162,10.3643,2.5518,20.7356,2.2202,8.37,11.2846,9.5254,11.246,5.0188,10.8986,,8.0428,12.4007,6.6264,6.7897,8.9283,9.0091,13.66,15.188,9.3317,4.412,21.0634,,,,7.9,25.99,5.0536,4.9699,,,
2014/10/22,12.2553,10.1062,2.5518,20.6958,2.2089,8.48,11.2784,9.4164,10.6899,4.9532,10.398,,7.831,12.4397,6.6264,6.4348,8.9393,8.6462,13.6757,15.188,9.2275,4.2606,20.07,,,,7.59,27.29,5.0399,4.9699,,,
2014/10/23,11.8833,10.0367,2.4431,19.8799,2.3427,8.12,11.0178,9.074,10.92,4.8908,10.1758,,7.7851,12.1571,6.0781,6.2235,8.9393,8.3289,13.4526,15.188,8.7036,4.1518,19.9321,,,,7.44,25.93,4.8343,4.9699,,,
2014/10/24,12.0662,10.0963,2.3707,19.8899,2.3729,8.43,11.1543,9.1596,11.3131,4.8941,10.1255,,7.7216,12.2691,6.0114,6.2754,8.9393,8.1405,13.0574,15.188,8.778,4.1518,21.462,,,,7.77,24.64,5.0491,4.9699,,,
2014/10/27,12.1028,10.1161,2.3902,19.7207,2.3201,8.6,11.3094,9.3308,11.5719,4.9499,9.8279,,7.9616,12.7174,6.2021,6.6262,8.9393,8.4082,13.2883,15.188,8.9001,4.2341,20.5982,,,,7.75,23.41,5.2136,4.9699,,,
2014/10/28,12.4443,10.404,2.5351,20.2779,2.3578,8.79,11.5141,9.9612,11.4952,5.1664,10.1178,,8.131,12.9513,6.4071,6.7817,8.9393,8.5173,13.5583,15.188,9.1084,4.4061,20.9255,,,,7.87,23.68,5.3324,4.9699,,,
2014/10/29,12.6699,10.4934,2.6186,20.3276,2.4021,8.89,11.5141,9.9728,11.5815,5.1959,10.0618,,8.1663,13.078,6.4595,6.6422,8.9393,8.3884,13.39,15.188,9.3525,4.4766,22.2095,,,,8.07,24.03,5.4877,4.9699,,,
2014/10/30,12.9869,10.404,2.5824,20.258,2.4021,8.8,11.5824,9.8678,11.1693,5.1401,10.0502,,8.1698,12.8149,6.5405,7.1007,9.3406,8.2714,13.7578,15.188,9.165,4.4237,22.874,,,,8.1,24.65,5.4557,4.9699,,,
2014/10/31,12.7308,10.0864,2.5936,20.0192,2.4021,9.09,11.632,9.825,11.2268,5.0844,10.1681,,8.0745,12.4543,6.3975,7.0169,9.3736,8.3289,13.8009,15.188,9.0221,4.5487,23.2096,,,,7.94,24.21,5.5334,4.9699,,,
2014/11/3,12.4748,10.3147,2.6716,20.1585,2.4021,9.15,12.0104,9.8794,11.246,5.1828,10.4599,,8.1381,12.6638,6.6931,6.7977,9.8794,8.2734,14.5326,15.188,8.9894,4.5575,23.2561,,,,8.45,23.93,5.4603,4.9699,,,
