ÈÕÆÚ,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH
2014/6/6,3.7058,7.1982,3.2145,6.1808,6.973,9.8974,4.0059,8.19,3.2931,,5.5918,3.1763,5.0541,6.9581,5.7592,4.1572,4.2768,8.4152,10.6411,6.8511,5.6,7.16,3.5642,14.6858,1.9782,7.4454,,,,0.354
2014/6/9,3.6387,7.2176,3.1908,6.1053,6.925,9.8104,4.0353,8.14,3.2931,,5.8556,3.2061,4.8274,7.1469,5.6931,4.1135,4.4884,8.3197,10.9878,6.8067,5.57,7.16,3.5618,14.5896,1.9864,7.3973,,,,0.354
2014/6/10,3.7536,7.2855,3.2239,6.1739,6.9442,9.8104,4.0452,8.22,3.2931,,5.9515,3.2925,4.8827,7.2036,5.6837,4.1294,4.4737,8.471,11.0176,6.9325,5.58,7.12,3.5852,14.5896,2.008,7.6087,,,,0.356
2014/6/11,3.7058,7.2564,3.205,6.1259,6.973,9.4624,4.0255,8.29,3.2931,,5.9035,3.306,4.8882,7.1469,5.6553,4.1373,4.4638,8.7416,11.0572,6.8955,5.53,7.06,3.5758,14.4645,1.9891,7.5703,,,,0.357
2014/6/12,3.7153,7.1497,3.1766,6.2014,7.0018,9.5881,4.1341,8.31,3.2931,,5.8755,3.3978,4.8661,7.062,5.7214,4.2208,4.3654,8.678,12.0579,6.8437,5.5,7.24,3.6155,14.5222,1.9755,7.4646,,,,0.352
2014/6/13,3.7584,7.2176,3.2097,6.2495,7.0403,9.5687,4.1637,8.3,3.2931,,6.2912,3.4086,4.9491,7.0903,5.7686,4.2168,4.3802,9.5457,11.721,6.9547,5.54,7.29,3.6971,14.6185,2.0066,7.6375,,,,0.353
2014/6/16,3.7824,7.1497,3.205,6.1945,7.1171,9.733,4.1439,8.31,3.2931,,6.2473,3.4356,5.1564,7.0525,5.7875,4.2367,4.4097,9.5457,11.6715,6.9769,5.55,7.29,3.7228,15.3018,2.0134,7.6279,,,,0.355
2014/6/17,3.7201,7.1691,3.1671,6.1877,6.973,9.6654,4.1341,8.17,3.2931,,6.3352,3.36,5.1426,6.9392,5.6931,4.3082,4.326,9.5457,11.0572,6.9399,5.59,7.3,3.6528,14.9746,1.9715,7.6087,,,,0.356
2014/6/18,3.7058,7.3243,3.1387,6.1533,6.877,9.5977,4.213,8.38,3.2931,,6.1154,3.3762,5.1039,6.892,5.6931,4.2589,4.3063,9.5457,11.1067,6.7846,5.5,7.1,3.6458,14.8687,1.9214,7.6856,,,,0.353
2014/6/19,3.6292,7.0526,3.044,6.0435,6.7137,9.4914,4.0354,8.16,3.2931,,6.3032,3.3465,4.9408,6.8354,5.5893,4.1767,4.1292,9.5457,10.4231,6.6662,5.35,6.71,3.5502,14.7243,1.8741,7.3637,,,,0.352
2014/6/20,3.6487,7.0429,3.0155,6.1877,6.8578,9.4817,4.065,8.01,3.2931,,6.647,3.4248,5.267,7.0997,5.5893,4.1726,4.1489,9.5457,10.3835,6.6588,5.39,6.74,3.5012,14.5126,1.8944,7.3149,,,,0.355
2014/6/23,3.6536,7.0623,3.0012,6.1808,6.8674,9.4914,4.0749,8.13,3.2931,,6.6949,3.441,5.2919,7.0336,5.6365,4.1561,4.1735,9.5457,10.4528,6.7032,5.39,6.75,3.5362,14.5607,1.8836,7.3247,,,,0.353
2014/6/24,3.6682,7.2079,3.0203,6.2907,6.9634,9.5591,4.0946,8.23,3.2931,,6.647,3.539,5.303,7.0997,5.6553,4.1726,4.1587,9.5457,10.6609,6.7402,5.48,6.93,3.5735,14.5511,1.8998,7.3735,,,,0.356
2014/6/25,3.6243,6.9653,3.0012,6.277,6.8674,9.5687,4.1045,8.12,3.2931,,6.8468,3.4846,5.4357,7.4207,5.6176,4.1849,4.1292,9.5457,10.9284,6.644,5.42,6.89,3.5362,14.7725,1.9093,7.2954,,,,0.355
2014/6/26,3.6487,6.9556,3.025,6.3319,7.0787,9.7427,4.1341,8.25,3.2931,,6.7789,3.5826,5.4495,7.5529,5.6837,4.3247,4.1784,9.5457,10.9383,6.7328,5.49,6.91,3.6038,15.629,1.9255,7.4027,,,,0.357
2014/6/27,3.7464,7.1011,3.0393,6.3662,7.2996,9.7234,4.1637,8.39,3.2931,,6.599,3.588,5.4771,7.8833,5.7025,4.5014,4.203,9.5457,11.0572,6.7846,5.58,6.91,3.6388,15.2729,1.9269,7.4612,,,,0.358
2014/6/30,3.7513,7.1303,3.0583,6.2976,7.4821,9.6654,4.2525,8.58,3.2931,,6.6709,3.569,5.5656,7.8456,5.7781,4.6453,4.2178,10.5011,11.0968,6.7993,5.71,6.84,3.7484,15.4557,1.9471,7.51,,,,0.359
2014/7/1,3.7659,7.237,3.0203,6.2838,7.4341,9.8587,4.2426,8.46,3.2931,,6.6829,3.5282,5.5988,7.9872,5.7781,4.559,4.2178,10.9947,11.0077,6.7919,5.69,6.99,3.7461,15.475,1.9404,7.627,,,,0.358
2014/7/2,3.7708,7.4213,3.044,6.2976,7.5013,10.1003,4.2821,9.31,3.2931,,6.6869,3.6153,5.5767,8.0061,5.797,4.5754,4.2325,11.7033,11.0077,6.9103,5.81,7.1,3.7764,15.552,1.939,7.6075,,,,0.361
2014/7/3,3.8245,7.334,3.0678,6.3731,7.5013,10.1487,4.3018,9.39,3.2931,,6.543,3.6207,5.5241,7.8267,5.8064,4.5754,4.2719,12.1412,11.0473,6.9325,5.91,7.06,3.8441,15.3403,1.9323,7.5978,,,,0.363
2014/7/4,3.7806,7.2273,3.0393,6.3182,7.3572,10.2163,4.4695,9.18,3.2931,,6.595,3.5799,5.5159,7.8456,5.7875,4.5549,4.2867,11.4724,11.295,7.0065,5.95,7.03,3.8161,15.8022,1.9458,7.9294,,,,0.363
2014/7/7,3.8343,7.2467,3.0678,6.3456,7.4244,10.2936,4.4498,9.35,3.2931,,6.9387,3.588,5.3693,7.8172,5.9008,4.5508,4.3211,11.3211,11.4535,7.1915,5.73,7.08,3.9654,15.5424,1.9715,7.9977,,,,0.358
2014/7/8,3.8587,7.1303,3.0678,6.3731,7.4437,10.2163,4.4004,9.25,3.2931,,7.2865,3.7024,5.408,7.7889,5.8914,4.5179,4.3113,11.345,11.3643,7.1101,6.04,7.01,3.8977,15.5135,1.962,8.1342,,,,0.363
2014/7/9,3.7855,7.0138,3.0298,6.2838,7.6357,10.1777,4.2919,9.96,3.2931,,7.1146,3.5962,5.4246,7.7416,5.7686,4.3699,4.1981,10.7638,11.7012,6.9325,5.84,6.81,3.8511,15.1382,2.0093,7.8806,,,,0.357
2014/7/10,3.7806,7.0041,3.0536,6.2907,7.6646,10.197,4.3018,10.23,3.2931,,7.3944,3.6425,5.4799,7.9687,5.7781,4.3781,4.3703,10.525,11.7012,6.8437,5.78,6.85,3.8091,15.1189,2.0797,7.8026,,,,0.357
2014/7/11,3.8001,7.0817,3.044,6.3937,7.8759,10.3516,4.3413,11.18,3.2931,,7.3784,3.6779,5.502,7.9403,5.8536,4.5631,4.3802,10.6922,11.7508,6.8881,5.84,6.89,3.8977,15.2152,2.0797,7.8514,,,,0.359
2014/7/14,3.9173,7.0817,3.0726,6.5036,7.5973,10.5353,4.4399,11.08,3.2931,,7.3784,3.7677,5.6817,7.7227,5.9858,4.5878,4.4441,11.345,11.9985,6.9769,5.94,6.93,3.963,15.4173,2.0729,7.9294,,,,0.359
2014/7/15,3.932,7.1303,3.0678,6.4624,7.5205,10.8059,4.4004,10.52,3.2931,,7.3784,3.6289,5.5159,7.6753,6.0047,4.6289,4.4146,10.9788,11.8796,6.9399,5.9,6.93,4.0214,15.2729,2.0499,7.8221,,,,0.36
2014/7/16,3.9076,6.9944,3.0726,6.38,7.3956,10.5063,4.3117,9.98,3.2931,,7.3784,3.5363,5.5159,7.4766,6.0519,4.7645,4.39,10.533,11.5328,6.9325,5.98,6.78,3.9164,15.0227,2.0472,7.7148,,,,0.361
2014/7/17,3.9076,6.9362,3.0345,6.2976,7.5397,10.5256,4.3314,9.89,3.2931,,7.3784,3.5772,5.4108,7.5807,5.9858,4.707,4.4491,10.5091,11.6715,6.7993,6.27,6.71,3.8254,14.8398,2.058,7.7538,,,,0.366
2014/7/18,3.9076,6.8974,3.0536,6.3456,7.5397,10.5449,4.3413,9.9,3.2931,,7.3784,3.5282,5.4191,8.158,6.0141,4.6618,4.4983,10.6365,11.5328,6.8289,6.18,6.73,3.8161,14.927,2.0878,7.7538,,,,0.366
2014/7/21,3.9076,6.9556,3.0203,6.2564,7.5973,10.6513,4.3117,10.17,3.2931,,7.3784,3.5091,5.1924,7.9971,5.9291,4.5837,4.4097,10.2623,11.8597,6.7624,6.22,6.75,3.8464,14.7914,2.0617,7.6075,,,,0.367
2014/7/22,3.976,7.0235,3.0488,6.2632,7.6742,10.7769,4.3906,10.06,3.2931,,7.3784,3.5445,5.1592,7.893,5.9575,4.6289,4.4392,11.2893,11.83,6.8585,6.28,6.86,3.8837,14.9173,2.0864,7.8123,,,,0.369
2014/7/23,3.849,6.9653,3.025,6.3662,7.5589,10.5739,4.3807,9.84,3.2931,,7.3784,3.4764,5.2449,7.912,6.0613,4.5919,4.4048,11.0982,11.9985,6.9029,6.41,6.92,3.8837,14.927,2.1385,7.7733,,,,0.37
2014/7/24,3.8783,7.0138,3.1534,6.3868,7.703,10.371,4.3215,9.68,3.2931,,7.3784,3.471,5.1702,7.9403,5.9952,4.6659,4.4737,10.9231,11.5823,7.0435,6.5,6.85,3.9517,15.1498,2.1508,7.8709,,,,0.371
2014/7/25,3.8929,7.0041,3.1582,6.4074,7.7318,10.4193,4.4004,9.64,3.2931,,7.3784,3.5282,5.1758,7.893,5.9952,4.6659,4.5278,11.0106,11.5922,7.0657,6.58,6.88,3.9751,15.1692,2.1439,8.0074,,,,0.372
2014/7/28,3.9564,7.1788,3.3294,6.5242,7.8182,10.6609,4.4991,10.22,3.2931,,7.3784,3.5962,5.2891,7.9593,6.0424,4.7481,4.6262,11.1938,11.8102,7.3764,7.24,6.94,4.0758,15.4598,2.2891,8.1927,,,,0.388
2014/7/29,3.9808,7.1691,3.3389,6.5242,7.9719,10.5836,4.4991,10.19,3.2931,,7.3784,3.5935,5.3638,8.0539,6.033,4.7522,4.5967,11.4644,11.8003,7.3467,7.27,7.08,4.111,15.4985,2.3659,8.1732,,,,0.383
2014/7/30,3.9515,7.4407,3.3104,6.4555,8.7691,10.7769,4.4794,10.56,3.2931,,7.3784,3.6071,5.5739,7.9025,6.0236,4.744,4.5918,11.2893,11.9885,7.369,6.99,7.19,4.0407,15.576,2.3645,8.1927,,,,0.381
2014/7/31,3.9711,7.7802,3.396,6.5585,9.6431,10.9702,4.5386,10.41,3.2931,,7.3784,3.6316,5.5269,7.8173,6.1085,4.9495,4.6509,11.3132,12.048,7.4732,6.95,7.18,4.2562,15.7116,2.4508,8.183,,,,0.383
2014/8/1,3.8929,7.5668,3.3152,6.7371,9.2397,10.8736,4.43,10.06,3.2931,,7.3784,3.569,5.3306,7.8173,6.118,4.9578,4.5418,10.8753,12.1173,7.2499,6.86,7.08,4.1555,15.4598,2.4316,7.9586,,,,0.38
2014/8/4,3.9564,7.6638,3.3722,6.7852,9.2589,10.8736,4.4892,10.83,3.2931,,7.3784,3.6234,5.3776,7.8836,6.1935,5.0112,4.6756,11.0186,12.2957,7.4285,6.99,7.38,4.2281,15.7213,2.4631,8.0854,,,,0.383
2014/8/5,4.0004,7.625,3.3722,6.7302,9.1149,10.9122,4.5287,11.03,3.2931,,7.3784,3.6643,5.7509,7.7321,6.2124,4.9578,4.755,10.8594,12.692,7.4285,6.81,7.38,4.2164,15.7407,2.422,8.1732,,,,0.383
2014/8/6,3.9906,7.5668,3.3722,6.9156,9.0572,10.9026,4.5879,10.93,3.2931,,7.3784,3.6779,5.8587,7.6753,6.1935,5.003,4.7847,11.146,12.5533,7.503,6.77,7.39,4.2538,15.8375,2.4138,8.1245,,,,0.383
2014/8/7,3.9466,7.4504,3.3056,6.7371,8.9036,10.7479,4.5188,11.03,3.2931,,7.3784,3.6234,6.0688,7.6753,6.1368,4.9125,4.6806,10.9151,12.1867,7.3467,6.64,7.66,4.1719,15.4985,2.3782,8.0172,,,,0.38
2014/8/8,3.9613,7.5571,3.2819,6.7783,8.9228,10.7189,4.5287,11.4,3.2931,,7.3784,3.6806,6.1048,7.7605,6.1652,4.9125,4.7004,10.8116,12.3254,7.2946,6.63,7.7,4.2304,15.5663,2.3713,8.1147,,,,0.382
2014/8/11,3.9857,7.7802,3.3437,6.9569,9.0476,10.9219,4.578,11.5,3.2931,,7.3784,3.7214,6.1352,7.7795,6.2313,5.0153,4.7847,11.0266,12.6821,7.3988,6.78,7.94,4.4108,15.731,2.4275,8.261,,,,0.385
2014/8/12,4.0101,7.8869,3.3342,6.9912,8.942,10.9122,4.578,11.26,3.2931,,7.3784,3.735,6.0937,7.8836,6.3351,5.0564,4.7748,12.0138,12.583,7.5104,6.78,8.02,4.4108,15.6632,2.422,8.261,,,,0.386
2014/8/13,4.0736,7.8578,3.3342,7.1491,8.8844,10.8446,4.6668,11.29,3.2931,,7.3784,3.8331,6.0301,8.0823,6.3351,4.9865,4.7649,11.8148,12.7812,7.503,6.72,8.38,4.4108,15.8375,2.3713,8.2512,,,,0.388
2014/8/14,4.0346,7.6638,3.3865,7.3414,8.8652,10.8639,4.6175,10.81,3.2931,,7.3784,3.8194,6.3287,8.0066,6.2218,4.9495,4.8492,11.5839,12.5137,7.5253,6.52,8.91,4.4108,15.5954,2.5029,8.2415,,,,0.387
2014/8/15,4.1127,7.7608,3.4388,7.6299,9.0765,10.9606,4.6471,10.8,3.2931,,7.3784,3.8494,6.3287,8.1012,6.3918,5.1345,4.9335,11.974,12.6425,7.6891,6.58,8.8,4.4108,15.7697,2.5563,8.5633,,,,0.388
2014/8/18,4.1323,8.0421,3.4483,7.6367,8.9996,11.0776,4.7359,10.89,3.2931,,7.3784,3.9202,6.337,8.0444,6.5239,5.1674,4.9483,12.0058,12.7614,7.6891,6.7,8.81,4.4108,16.2153,2.5604,8.7292,,,,0.392
2014/8/19,4.2544,8.1586,3.4055,7.8359,9.1917,10.9898,4.8642,11,3.2931,,7.3784,3.9066,6.1518,7.9782,6.5428,5.1099,4.9384,11.8307,13.0586,7.6295,6.74,8.57,4.4108,16.5059,2.5111,8.6219,,,,0.389
2014/8/20,4.2055,8.2556,3.4341,7.7741,9.2013,10.8338,4.8444,10.85,3.2931,,7.3784,3.8793,6.0826,8.1202,6.6372,5.1222,5.0029,11.8148,12.9793,7.5849,6.78,8.56,4.4108,16.3509,2.522,8.7487,,,,0.389
2014/8/21,4.2348,8.2362,3.3817,7.5543,9.307,10.8143,4.8839,10.92,3.2931,,7.3784,3.912,6.1711,8.0255,6.7411,5.1263,4.9384,11.9023,13.4549,7.436,6.8,8.83,4.4108,16.7384,2.5412,8.6024,,,,0.387
2014/8/22,4.3374,8.2071,3.396,7.6505,9.2686,10.9801,4.9234,11.07,3.2931,,7.3784,3.9801,6.0771,8.1012,6.6372,5.1304,5.0376,11.6714,14.8024,7.4881,6.8,8.76,4.4108,16.8159,2.5111,8.6121,,,,0.385
2014/8/25,4.2886,8.1101,3.3913,7.7054,8.9228,10.8728,4.9924,10.7,3.2931,,7.3784,4.1189,6.055,8.1959,6.5806,5.1674,5.0426,11.6953,16.2787,7.4881,6.85,8.77,4.4108,17.1162,2.4672,8.4951,,,,0.385
2014/8/26,4.1616,8.081,3.3247,7.4788,8.6731,10.5315,4.7754,10.35,3.2931,,7.3784,4.0154,5.8891,8.1675,6.5617,5.1057,4.9087,10.9708,16.2787,7.2573,6.6,9.02,4.4108,16.4381,2.4672,8.2317,,,,0.38
2014/8/27,4.2934,8.1101,3.3342,7.5955,8.6923,10.8338,4.7655,10.57,3.2931,,7.3784,3.9909,6.1822,8.1675,6.5617,5.1222,4.8988,10.9629,17.9036,7.2871,6.44,8.98,4.4108,16.4769,2.4878,8.2415,,,,0.38
2014/8/28,4.1469,7.9742,3.2771,7.6367,8.8075,10.7265,4.7458,10.48,3.2931,,7.3784,3.9909,6.0992,8.1486,6.5617,4.9865,4.9583,10.8435,17.3883,7.3169,6.21,8.72,4.4108,16.2347,2.4508,8.0854,,,,0.379
2014/8/29,4.2055,8.0227,3.2961,7.8016,8.8075,10.8533,4.8346,10.55,3.2931,,7.3784,3.9637,6.0578,8.2243,6.5617,5.1427,4.993,10.9868,16.2192,7.3913,6.3,8.57,4.4108,16.6512,2.4618,8.222,,,,0.384
2014/9/1,4.2202,8.1295,3.3437,8.3098,8.8555,11.0581,5.0122,10.76,3.2931,,7.3784,4.0291,6.1628,8.5177,6.5617,5.1263,5.0822,11.2017,16.457,7.4211,6.53,8.85,4.4108,16.6997,2.5029,8.378,,,,0.387
2014/9/2,4.2593,8.2071,3.4103,8.4883,8.9996,11.9162,5.0516,11.23,3.2931,,7.3784,4.0699,6.3287,8.7069,6.5617,5.1921,5.1318,11.3769,18.1017,7.5179,6.57,9.17,4.4108,16.8837,2.5344,8.4366,,,,0.388
2014/9/3,4.2446,8.2362,3.4198,8.8798,9.2686,11.8382,5.0714,11.11,3.2931,,7.3784,4.1407,6.3591,8.7637,6.5617,5.1756,5.0971,11.4087,19.9149,7.637,6.57,9.17,4.4108,16.8449,2.5152,8.5633,,,,0.39
2014/9/4,4.3569,8.4787,3.4674,8.8523,9.2205,12.277,5.0812,11.36,3.2931,,7.3784,4.0971,6.3177,8.811,6.5617,5.2414,5.1318,11.4883,21.0939,7.6891,6.55,8.94,4.4108,16.9806,2.5481,8.6024,,,,0.391
2014/9/5,4.3765,8.5951,3.4721,8.9072,9.2013,12.5988,5.1602,11.46,3.2931,,7.3784,4.1026,6.3453,8.7164,6.5617,5.2167,5.1764,11.4565,23.2043,7.7486,6.88,9.08,4.4108,16.9806,2.5549,8.6609,,,,0.393
2014/9/9,4.3569,8.5466,3.4578,8.8111,9.3838,12.511,5.3082,12.61,3.2931,,7.3784,4.1189,6.5803,8.6218,6.5617,5.188,5.3599,11.4326,23.2043,7.7486,7,9.09,4.4108,16.7481,2.5275,8.9535,,,,0.392
2014/9/10,4.3423,8.5078,3.4293,8.8729,9.5951,12.3257,5.4266,13.87,3.2931,,7.3784,4.2169,6.7462,8.7448,6.5617,5.1756,5.4243,11.3052,23.987,7.6667,6.88,9.2,4.4108,16.6512,2.4796,8.8657,,,,0.391
2014/9/11,4.3765,8.6436,3.5054,8.7836,9.3454,12.5793,5.3082,14.45,3.2931,,7.3784,4.6389,6.608,8.7069,6.5617,5.3236,5.3351,11.5122,23.7591,7.6742,6.99,9.1,4.4108,16.8643,2.5083,8.7584,,,,0.394
2014/9/12,4.3472,8.7697,3.5244,8.9897,9.451,12.5598,5.397,14.66,3.2931,,7.3784,4.6144,6.76,8.811,6.5617,5.5497,5.4343,11.5839,23.8384,7.8603,6.98,9.43,4.4108,16.9806,2.5111,8.8755,,,,0.397
2014/9/15,4.3325,8.7697,3.6766,9.5734,10.3923,12.6085,5.4956,15.15,3.2931,,7.3784,4.6307,6.8457,9.0098,6.5617,5.521,5.4343,11.5759,23.8384,8.4706,6.93,9.48,4.4108,17.2905,2.6042,9.0803,,,,0.401
2014/9/16,4.2934,8.4399,3.5482,9.2712,10.7861,12.7743,5.2194,14.15,3.2931,,7.3784,4.3694,6.5057,8.6028,6.5617,5.2784,5.2657,10.9071,23.8384,8.8577,6.72,9.11,4.4108,16.5737,2.5234,8.6609,,,,0.391
2014/9/17,4.3862,8.4981,3.5958,9.1339,10.6036,12.7451,5.2983,13.97,3.2931,,7.3784,4.402,6.5223,8.6596,6.5617,5.2496,5.3153,10.8992,23.8384,8.7237,7,9,4.4108,16.6028,2.5261,8.8559,,,,0.397
2014/9/18,4.4156,8.4496,3.6766,9.5597,10.8533,12.6085,5.2687,13.87,3.2931,,7.3784,4.4429,6.807,8.811,6.5617,5.299,5.3896,10.9071,23.8384,8.6493,7.06,9.04,4.4108,16.5447,2.5357,8.8267,,,,0.4
2014/9/19,4.4156,8.5369,3.6814,10.164,10.546,13.4374,5.3772,14.5,3.2931,,7.3784,4.5245,6.7462,8.8489,6.5617,5.2949,5.3847,10.9868,23.8384,8.5376,7.02,9.04,4.4108,16.69,2.7124,8.8852,,,,0.403
2014/9/22,4.4351,8.3623,3.5815,10.164,10.6324,13.5544,5.2391,13.55,3.2931,,7.3784,4.4265,6.6522,8.6691,6.5617,5.1551,5.2359,10.8435,23.8384,8.225,6.82,8.76,4.4108,16.3025,2.6261,8.7096,,,,0.398
2014/9/23,4.5572,8.3235,3.61,9.958,10.4403,13.4374,5.3476,14.25,3.2931,,7.3784,4.4619,6.5416,8.6218,6.5617,5.3113,5.3202,11.3052,23.8384,8.3218,6.86,8.81,4.4108,16.5834,2.6494,8.934,,,,0.4
2014/9/24,4.6402,8.3429,3.7194,9.9923,10.7861,13.5934,5.5055,14.65,3.2931,,7.3784,4.4919,6.7711,8.6785,6.5617,5.4305,5.3946,11.3132,23.8384,8.5004,6.89,8.8,4.4108,16.8353,2.7289,9.1778,,,,0.405
2014/9/25,4.5572,8.3623,3.8716,10.2945,10.6612,13.7007,5.4759,14.61,3.2931,,7.3784,4.53,6.7269,8.6596,7.2226,5.3812,5.5384,11.6316,23.8384,8.3441,6.91,8.95,4.4108,16.7771,2.6864,9.3339,,,,0.404
2014/9/26,4.5621,8.5854,3.7955,10.3014,10.4691,13.7299,5.5548,14.77,3.2931,,7.3784,4.6253,6.7877,8.7637,7.9496,5.3688,5.5533,11.56,23.8384,8.3887,7.11,8.93,4.4108,16.6609,2.6741,9.3046,,,,0.407
2014/9/29,4.777,8.5466,3.8859,10.3494,10.5172,13.808,5.8015,13.96,3.2931,,7.3784,4.6253,6.8291,8.7448,8.7427,5.4017,5.5533,11.7431,23.8285,8.5376,7.22,9,4.4108,16.6222,2.7604,9.4997,,,,0.41
2014/9/30,5.0212,8.5854,3.9525,10.528,10.5844,14.237,5.7719,13.99,3.2931,,7.3784,4.6361,6.9591,9.6155,9.6207,5.3812,5.5533,11.6396,23.6997,8.5823,7.21,9.22,4.4108,16.6512,2.9508,9.4411,,,,0.409
2014/10/8,5.0212,8.5369,4.0238,10.3357,10.8245,14.1785,6.0087,14.14,3.2931,,7.3784,4.7178,6.8762,9.5019,10.5837,5.5045,5.5533,11.6953,23.4322,8.6939,7.24,9.24,4.4108,16.9902,3.2453,9.4606,,,,0.412
2014/10/9,5.0212,8.5563,3.9525,9.9099,10.7957,14.042,6.058,13.66,3.2931,,7.3784,4.6334,6.5831,9.5303,11.6411,5.262,5.5533,12.0377,22.4017,8.4706,7.31,9.3,4.4108,17.0484,3.3043,9.3046,,,,0.409
2014/10/10,5.0212,8.6727,3.8621,9.9786,10.9974,14.1102,6.0679,13.72,3.2931,,7.3784,4.6035,6.4891,9.5398,12.3209,5.7882,5.5533,11.7749,21.9955,8.4185,7.23,9.47,4.4108,17.184,3.3673,9.3046,,,,0.404
2014/10/13,5.0212,8.8473,3.8954,10.1297,10.7957,13.7202,6.1961,14.02,3.2931,,7.3784,4.5545,6.3342,9.4451,11.8111,6.1664,5.5533,11.8864,22.2927,8.2845,7.19,9.25,4.4108,17.0677,3.281,9.4411,,,,0.402
2014/10/14,5.0212,8.7406,3.8479,10.2395,10.5844,13.5544,6.4033,14.15,3.2931,,7.3784,4.451,6.4144,10.3915,11.5939,6.783,5.5533,12.4357,21.946,8.3143,7.17,8.99,4.4108,16.7965,3.3043,9.2948,,,,0.4
2014/10/15,5.0212,8.7891,3.981,10.4593,10.3731,13.8762,7.0447,13.81,3.2931,,7.3784,4.4537,6.5112,11.0351,11.6128,6.894,5.5533,12.2287,21.4209,8.5525,7.3,9.01,4.4108,16.8643,3.633,9.4119,,,,0.403
2014/10/16,5.0212,8.4981,3.8907,10.0747,10.2098,14.1395,6.4625,13.22,3.2931,,7.3784,4.4075,6.2485,10.4389,11.339,6.5775,5.5533,11.9979,21.401,8.2771,7.48,9.23,4.4108,16.4769,3.4454,9.2071,,,,0.405
2014/10/17,5.0212,8.2944,3.8907,10.061,10.3731,14.5881,6.1172,12.82,3.2931,,7.3784,4.304,5.9997,9.9562,10.3571,6.5117,5.5533,12.0217,22.1838,8.2771,6.95,9.1,4.4108,16.2831,3.6974,9.012,,,,0.4
2014/10/20,5.0212,8.3817,3.8907,10.1297,10.4884,14.7246,6.2849,12.98,3.2931,,7.3784,4.4483,6.0301,10.0035,10.4799,6.5857,5.5533,12.1889,22.1045,8.5599,6.92,9.01,4.4108,16.535,3.8358,9.1583,,,,0.399
2014/10/21,5.0212,8.2265,3.8907,9.8,10.4691,14.5296,6.1468,12.76,3.2931,,7.3784,4.5354,5.9002,10.2023,10.5176,6.5035,5.5533,11.8068,21.728,8.6195,6.94,9.2,4.4108,16.2831,4.1016,9.0022,,,,0.398
2014/10/22,5.0212,8.1295,3.8907,9.1751,10.2194,15.0951,6.0679,12.85,3.2931,,7.3784,4.5164,5.867,9.7858,10.0456,6.5405,5.5533,12.0456,21.6289,8.3515,6.73,9.04,4.4108,16.2153,3.9659,8.7877,,,,0.396
2014/10/23,5.0212,7.9451,3.8907,8.9553,10.0369,14.9099,6.0876,12.51,3.2931,,7.3784,4.3421,5.9389,9.7101,10.0928,6.1705,5.5533,12.3163,22.5206,8.0761,6.47,8.8,4.4108,16.0603,3.6536,8.5731,,,,0.391
2014/10/24,5.0212,7.9063,3.8907,9.0858,9.8929,15.2024,6.0284,12.63,3.2931,,7.3784,4.383,5.9997,9.7858,10.0172,6.191,5.5533,11.9262,21.3911,8.1506,6.4,8.87,4.4108,15.9828,3.5851,8.5438,,,,0.394
2014/10/27,5.0212,7.9742,3.8907,9.333,10.5268,15.0366,5.9298,12.86,3.2931,,7.3784,4.4401,6.0163,10.136,10.3288,6.2732,5.5533,11.9581,21.4209,8.1431,6.58,8.75,4.4108,16.041,3.618,8.6121,,,,0.396
2014/10/28,5.0212,8.1586,3.8907,9.594,10.6997,15.1731,6.0186,13.2,3.2931,,7.3784,4.6198,6.1545,10.2496,10.4893,6.4007,5.5533,12.9612,21.9262,8.292,6.72,8.95,4.4108,16.2444,3.6878,8.8462,,,,0.4
2014/10/29,5.0212,8.1004,3.8907,10.2327,10.7189,15.6607,6.0778,13.36,3.2931,,7.3784,4.7505,6.1545,10.2969,10.6781,6.413,5.5533,12.8657,21.9063,8.5599,6.87,9.05,4.4108,16.3994,3.8563,8.9632,,,,0.402
2014/10/30,5.0212,8.2556,3.8907,10.2945,10.69,15.5242,6.0679,13.12,3.2931,,8.1178,4.745,6.0356,10.401,10.7536,6.413,5.5533,12.5552,21.8766,8.6195,6.85,9.05,4.4108,16.3025,3.7372,9.0022,,,,0.402
2014/10/31,5.0212,8.275,3.8907,10.1915,10.8533,15.7875,6.1172,13.26,3.2931,,8.9292,4.7641,6.0688,10.2023,10.5931,6.6638,5.5533,12.6985,20.8462,8.8502,6.67,9.13,4.4108,16.8837,3.7687,9.0803,,,,0.399
2014/11/3,5.0212,8.2653,4.2807,10.2327,10.7093,15.9825,6.3343,13.08,3.2931,,8.9292,4.8703,6.2181,10.0887,10.6026,7.3092,5.5533,12.6666,21.0543,8.746,6.74,9.1,4.4108,16.8449,3.7043,9.3534,,,,0.397
2014/11/4,5.0212,8.0033,4.138,9.9923,10.7669,15.8947,6.2455,13.12,3.2931,,8.9292,4.7314,6.102,10.1076,10.5743,7.0749,5.5533,12.0058,20.2914,8.7237,6.79,9,4.4108,16.8062,3.7769,9.2461,,,,0.397
