ÈÕÆÚ,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH
2017/8/23,5.7031,10.1653,17.8483,12.9946,5.9372,16.7692,9.3361,10.951,11.516,11.9119,15.6409,13.4902,10.9418,,,,16.2426,15.8347,11.3657,13.9433,5.6742,10.8732,14.1608,8.4556,9.6723,14.6922,17.1463,,4.1254,,,18.1892,19.2121,,8.753,7.5749,11.5598,19.3356,14.5691,18.5254,12.3901,8.667,
2017/8/24,5.6248,9.9412,17.621,12.7375,5.8096,16.5752,9.1713,10.8529,11.1724,11.5816,15.1884,13.3536,10.9418,,,,15.9929,15.5482,11.1582,13.4446,5.6154,10.8344,13.9967,8.2797,9.4665,14.421,16.8779,,4.0357,,,17.6916,19.0398,,8.5561,7.4501,11.3165,18.9971,14.3843,17.7918,12.0779,8.5179,
2017/8/25,5.7422,10.1751,17.9768,13.3849,5.9176,17.0311,9.3943,11.098,11.4571,11.7736,15.6507,13.5975,10.9418,,,,16.4636,15.9038,11.346,13.684,5.7036,11.1064,14.2573,8.4263,9.6919,14.7696,17.3955,,4.1155,,,18.1112,19.5854,,8.7826,7.6325,11.6279,20.0901,14.6663,19.572,12.634,8.6869,
2017/8/28,5.977,10.6429,18.7773,14.1084,6.1727,18.2337,9.8596,11.5098,12.1345,12.9487,16.3885,14.1145,12.036,,,,17.4817,16.5064,11.8698,14.3024,5.9388,11.5729,14.8461,8.8564,10.564,16.2514,18.6894,,4.2849,,,19.1065,20.8011,,9.6589,7.9974,12.1436,22.0439,15.279,21.5282,13.9023,9.1043,
2017/8/29,5.8987,10.5162,18.5104,13.8894,6.0648,18.1077,9.7045,11.3333,11.9283,14.2466,16.0245,13.8804,11.3496,,,,17.2896,16.2397,11.7215,14.1129,5.8114,11.466,14.6145,8.7391,10.2995,16.2224,18.421,,4.2251,,,18.6869,20.5523,,9.3536,8.0262,12.0171,22.0052,15.318,21.7238,14.4584,9.0049,
2017/8/30,5.9281,10.6234,18.5302,13.7847,6.0648,18.1464,9.7142,11.4118,11.8891,15.4985,15.8573,13.8804,11.4292,,,,17.3088,16.2594,11.7215,14.5916,5.929,12.6126,14.682,8.9639,10.4955,16.1836,18.584,,4.255,,,18.6479,20.4374,,9.4029,8.0742,12.202,21.8215,15.4249,21.7336,15.3754,9.0049,
2017/8/31,5.9476,10.7014,18.629,13.8894,6.104,18.4568,9.7724,11.5098,11.997,16.4201,15.8967,13.9487,11.4591,,,,17.5105,16.3286,11.8401,15.0604,6.0564,12.6417,14.7593,9.0421,11.0638,16.2805,18.7277,,4.3048,,,18.6966,20.6576,,9.7376,8.247,12.3577,22.1987,15.4833,22.5357,15.5315,9.0645,
2017/9/1,5.9672,10.6624,19.0243,13.9751,6.1335,18.7963,9.7821,11.5784,12.0461,16.4892,15.995,14.0267,11.4591,,,,17.5778,16.2792,12.1762,14.9407,6.0956,12.6223,14.7882,9.0128,11.1226,16.3967,18.8715,,4.3446,,,18.6674,20.782,,9.7179,8.4582,12.3771,22.4308,15.5903,22.3205,15.3364,9.0148,
2017/9/4,5.9476,10.5747,19.5778,14.0322,6.1335,18.7478,9.7336,12.0588,11.948,17.6259,15.8967,14.0657,11.2104,,,,17.4625,16.3187,12.1366,15.589,6.0368,12.9527,14.682,8.9151,10.956,16.1449,19.0344,,4.2948,,,18.5796,20.6097,,9.6392,8.3814,12.3285,22.5566,15.4833,22.4183,15.1705,9.0049,
2017/9/5,5.9379,10.5552,19.4987,13.8418,6.1629,18.7187,9.6948,11.902,11.9087,17.1727,15.7688,13.9292,11.2303,,,,17.4721,16.3681,12.0477,15.2499,5.9584,12.8749,14.6338,8.8662,10.8482,16.1449,18.7852,,4.245,,,18.4917,20.581,,9.5506,8.3526,12.1728,22.634,15.4152,22.7411,15.112,8.9652,
2017/9/6,5.8987,10.5649,19.301,13.7466,6.1236,18.612,9.7142,11.9314,11.7712,17.119,15.6015,13.8511,10.912,,,,17.3953,16.3286,11.9785,14.7512,5.9584,12.6514,14.5759,8.876,11.0442,15.9706,18.7661,,4.235,,,18.3746,20.6097,,9.4915,8.295,12.1923,22.663,15.4249,22.4965,15.0242,8.9652,
2017/9/7,5.84,10.37,18.9156,13.5848,6.0451,18.3792,9.5494,11.8235,11.6436,16.8118,15.4442,13.7341,10.7827,,,,17.2416,16.0322,11.9093,14.3522,5.8702,12.4182,14.4504,8.7978,10.7698,15.8059,18.9386,,4.2151,,,18.2087,20.1885,,9.3241,8.1798,11.949,22.1697,15.1623,22.3009,14.8681,8.826,
2017/9/8,5.84,10.3797,18.9551,13.6229,5.9764,18.2337,9.5785,11.7745,11.7222,17.1727,15.5819,13.7438,10.8722,,,,17.0687,16.0421,11.8302,14.2924,5.8898,12.5543,14.4793,8.7391,10.7502,15.8447,18.7661,,4.2151,,,18.2673,20.0545,,9.3733,8.1318,11.9782,21.4442,15.2012,22.4379,14.5169,8.8459,
2017/9/11,5.8498,10.4187,18.9057,13.7657,5.9961,18.2725,9.5785,11.7843,11.7418,17.0345,15.7196,13.7926,11.101,,,,17.0783,15.9433,12.0081,14.3921,5.8996,12.5057,14.46,8.9053,10.7992,15.835,18.8715,,4.245,,,18.277,20.1215,,9.4423,8.1606,11.9782,21.4152,15.2304,21.9488,14.6047,8.8658,
2017/9/12,5.8792,10.448,19.6469,13.8514,6.0157,18.7769,9.6948,11.8039,11.84,17.5798,15.8376,13.8511,11.3198,,,,17.2032,16.052,12.0279,14.4619,5.9388,12.6709,14.5469,8.8955,10.8286,15.9028,19.8395,,4.2649,,,18.482,20.3034,,9.4718,8.295,12.0463,21.6087,15.3374,22.252,14.6145,8.9155,
2017/9/13,5.8498,10.3992,19.6766,13.8038,5.9961,18.5344,9.6851,11.8235,11.7909,17.0345,15.818,13.8121,11.1607,,,,17.184,15.9038,11.8895,14.3722,5.8898,12.6611,14.5469,8.8075,10.7796,16.019,19.5711,,4.255,,,18.3941,20.2651,,9.3635,8.199,11.9976,21.5506,15.279,21.9195,14.6925,8.8558,
