ÈÕÆÚ,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH
2015/9/23,-4.0486,2.1869,-3.8432,2.1402,0,-2.8674,0,0,,-1.5504,1.4493,0,0.2105,-5.7663,10,-1.8036,-2.7008,6.1928,0.1346,-2.3499,2.4284,6.0507,2.6086,13.3862,,2.512,,,,0.2038,4.2626,3.2191,4.372,8.9199,16.6435,2.0906,1.0771,12.0455,5.2091,1.1247,2562765891,2633491274,3585866400,13347449832,11337868611,3166482392,3853883950,3560830288,,2562765891,2023901351,3657924884,1412467373,3381094222,7467952800,7691451678,9112484370,19958991536,23125205926,2850104400,-17.4957,443.7439,-14.1427,378.8468,1006.0272,28.0041,235.063,48.3501,,-10.2864,117.9414,42.248,374.6389,324.4914,578.0002,47.5253,62.9295,956.4743,46.2258,-26.4688,194.9414,4.4619,3.8008,4.6203,13.7113,2.141,3.697,2.2477,,114.6132,2.6208,4.3415,6.2849,4.3971,3.8944,4.1023,3.2819,5.2174,2.8145,3.7515,12.7003,9.5622,1.5055,1.8659,27.204,2.3506,5.8792,5.4858,,7.467,2.1867,4.5791,24.6913,2.371,26.9625,6.6674,2.5349,3.4636,2.3442,3.3523
2015/9/24,3.2349,1.6537,1.7586,1.0838,0,2.337,0,0,,0.3937,0,2.4142,2.591,0.6441,9.9351,1.3265,0.8541,-0.0663,-0.8065,3.7433,2.5465,5.1295,2.2195,10.8625,,2.1449,,,,0.2435,3.0514,3.379,5.6746,4.9965,13.2609,1.5857,0.9043,9.5678,3.151,1.1542,2645668304,2677041227,3648927200,13492111499,11337868611,3240483825,3853883950,3560830288,,2645668304,2023901351,3746235650,1449064917,3402872606,8209898760,7793481139,9190313418,19945764901,22938712330,2956792800,-18.0617,451.0821,-14.3914,382.9528,1006.0272,28.6585,235.063,48.3501,,-10.3296,117.9414,43.268,384.3459,326.5815,635.4249,48.1558,63.467,955.8404,45.8531,-27.4596,201.2475,4.5357,3.8676,4.6703,13.7113,2.1911,3.697,2.2477,,115.0952,2.6208,4.4463,6.4477,4.4254,4.2813,4.1567,3.3099,5.2139,2.7918,3.8919,13.1112,9.7203,1.532,1.8862,27.204,2.4055,5.8792,5.4858,,7.4984,2.1867,4.6896,25.3311,2.3863,29.6412,6.7558,2.5565,3.4613,2.3253,3.4778
2015/9/25,-3.406,5.6459,-0.9427,-7.5054,0,-5.0481,0,0,,-1.7647,-5.9864,-7.9404,1.0239,-6.72,-9.2144,-6.143,-2.223,-7.2944,-3.6585,2.1478,2.549,9.805,2.7124,9.8792,,2.3349,,,,0.217,2.7675,3.2289,5.4569,4.9221,11.4458,1.5359,0.9875,8.1375,2.3735,2.6599,2555556986,2828185182,3614530400,12479479828,11337868611,3076901709,3853883950,3560830288,,2555556986,1902742630,3448767807,1463901759,3174199567,7453404840,7314727515,8986012167,18490835101,22099491147,3020297800,-17.4465,476.5499,-14.2558,354.2108,1006.0272,27.2118,235.063,48.3501,,-10.146,110.881,39.8323,388.2812,304.6353,576.8742,45.1976,62.0561,886.1173,44.1755,-28.0494,194.3931,4.7918,3.8312,4.3198,13.7113,2.0805,3.697,2.2477,,113.049,2.4639,4.0932,6.5137,4.128,3.8868,3.9013,3.2363,4.8336,2.6896,3.9755,12.6646,10.2691,1.5176,1.7446,27.204,2.2841,5.8792,5.4858,,7.3651,2.0558,4.3172,25.5905,2.2259,26.91,6.3408,2.4997,3.2089,2.2402,3.5525
2015/9/28,0.2821,8.6957,2.4584,1.6229,0,2.9114,0,0,,1.3972,4.5586,4.9865,6.0811,4.1166,2.2121,1.1803,1.8044,3.2904,1.2658,-0.841,1.6992,10.5946,2.5825,5.365,,1.2648,,,,0.0685,2.1002,2.2512,6.5495,3.3932,8.7601,0.8766,0.7818,4.8524,1.3447,1.2528,2562765891,3074114328,3703388800,12682006162,11337868611,3166482392,3853883950,3560830288,,2562765891,1989481260,3620741404,1552922812,3304869875,7618281720,7401060135,9148156017,19099260290,22379231542,2994895800,-17.4957,517.989,-14.6062,359.9592,1006.0272,28.0041,235.063,48.3501,,-10.2788,115.9356,41.8186,411.8929,317.176,589.6353,45.731,63.1758,915.2743,44.7347,-27.8135,194.9414,5.2084,3.9254,4.3899,13.7113,2.141,3.697,2.2477,,114.5283,2.5762,4.2973,6.9098,4.298,3.9728,3.9474,3.2947,4.9926,2.7237,3.9421,12.7003,11.1621,1.5549,1.7729,27.204,2.3506,5.8792,5.4858,,7.4615,2.1495,4.5325,27.1466,2.3176,27.5052,6.4156,2.5448,3.3144,2.2686,3.5226
2015/9/29,-2.6723,10,-1.2384,-6.3878,0,-3.075,0,0,,-1.7717,-1.7301,-2.3107,5.8599,-0.9885,0.191,-0.4242,0.8862,-5.8864,-3.8889,-3.5623,1.549,12.6576,2.1982,5.6335,,1.387,,,,0.1393,1.7036,1.8092,6.5912,4.0559,5.8876,1.2617,1.1235,4.6019,1.6753,0.9836,2494281289,3381525761,3657526400,11871900826,11337868611,3069112085,3853883950,3560830288,,2494281289,1955061169,3537078573,1643922110,3272202298,7632829680,7369666455,9229227942,17974996353,21508928093,2888207400,-17.0282,569.7879,-14.4254,336.9656,1006.0272,27.1429,235.063,48.3501,,-10.086,113.9298,40.8523,436.0293,314.0408,590.7612,45.537,63.7357,861.3973,42.995,-26.8227,189.732,5.7293,3.8767,4.1095,13.7113,2.0752,3.697,2.2477,,112.3802,2.5317,4.198,7.3147,4.2555,3.9804,3.9306,3.3239,4.6987,2.6178,3.8016,12.3609,12.2783,1.5356,1.6597,27.204,2.2783,5.8792,5.4858,,7.3215,2.1123,4.4278,28.7374,2.2947,27.5578,6.3884,2.5673,3.1193,2.1803,3.3971
2015/9/30,-0.578,0.6061,0.627,0.2437,0,1.269,0,0,,0.2004,0.2113,0.1314,1.5644,-0.9983,-4.8285,-0.852,-2.4245,-0.0736,0,2.7265,1.7402,13.0738,1.3,3.8523,,1.4642,,,,0.0948,1.4943,1.5126,5.3061,2.3943,5.92,1.0191,1.1593,3.2842,0.9741,0.6824,2479863478,3402019856,3680457600,11900833159,11337868611,3108060207,3853883950,3560830288,,2479863478,1959191580,3541726508,1669639303,3239534721,7264281360,7306879094,9005469429,17961769719,21508928093,2966953600,-16.9298,573.2412,-14.5158,337.7868,1006.0272,27.4874,235.063,48.3501,,-10.0989,114.1705,40.906,442.8504,310.9056,562.2366,45.1491,62.1905,860.7635,42.995,-27.554,188.6353,5.764,3.901,4.1195,13.7113,2.1015,3.697,2.2477,,112.5245,2.537,4.2035,7.4292,4.213,3.7882,3.8972,3.2433,4.6953,2.6178,3.9053,12.2895,12.3527,1.5453,1.6637,27.204,2.3072,5.8792,5.4858,,7.3309,2.1167,4.4336,29.187,2.2718,26.2272,6.334,2.5051,3.117,2.1803,3.4897
2015/10/8,6.9767,6.7771,9.9688,7.4554,0,4.5113,0,0,,2.2,5.6922,5.9055,7.2867,4.2017,1.9359,4.4039,5.7616,8.7629,9.8266,4.9658,2.9126,10.2274,3.0613,6.2874,,2.5557,,,,0.3223,4.6683,2.9367,5.1947,3.9961,5.09,1.4578,1.8974,5.7646,4.5566,1.6212,2652877209,3632578431,4047356800,12788091385,11337868611,3248273450,3853883950,3560830288,,2652877209,2070712675,3750883585,1791301409,3375649625,7404911640,7628664318,9524329749,19535739230,23622522183,3114285200,-18.1109,612.0903,-15.9628,362.9703,1006.0272,28.7274,235.063,48.3501,,-10.3036,120.6693,43.3217,475.1197,323.9689,573.121,47.1374,65.7736,936.1912,47.2199,-28.9222,201.7959,6.1546,4.2899,4.4266,13.7113,2.1963,3.697,2.2477,,114.8053,2.6814,4.4518,7.9705,4.39,3.8615,4.0688,3.4302,5.1067,2.875,4.0992,13.1469,13.1899,1.6993,1.7877,27.204,2.4113,5.8792,5.4858,,7.4795,2.2372,4.6954,31.3137,2.3672,26.7349,6.6129,2.6494,3.3902,2.3946,3.663
2015/10/9,4.212,-3.9492,0.2125,-0.9804,0,3.5971,0,0,,1.7613,1.9947,1.2392,8.5036,2.7419,-0.4584,1.3374,1.1236,-1.2187,-1.1842,0.1631,4.2344,6.8293,4.8153,6.168,,2.6928,,,,0.3121,3.1636,3.1213,6.8154,5.6969,4.1792,1.5702,1.6286,5.1353,3.0876,1.1417,2764615244,3489119762,4055956000,12662717940,11337868611,3365117819,3853883950,3560830288,,2764615244,2112016784,3797362936,1943626322,3468207760,7370966400,7730693779,9631344690,19297659808,23342781789,3119365600,-18.8737,587.9175,-15.9968,359.4118,1006.0272,29.7608,235.063,48.3501,,-10.483,123.0763,43.8585,515.522,332.8519,570.4937,47.7678,66.5127,924.7819,46.6608,-28.9694,210.2954,5.9116,4.299,4.3832,13.7113,2.2754,3.697,2.2477,,116.8045,2.7349,4.507,8.6483,4.5104,3.8438,4.1232,3.4688,5.0445,2.8409,4.1059,13.7006,12.669,1.7029,1.7702,27.204,2.498,5.8792,5.4858,,7.6097,2.2819,4.7536,33.9765,2.4321,26.6123,6.7014,2.6792,3.3489,2.3662,3.669
2015/10/12,4.9544,1.9824,9.894,4.722,0,5.9028,0,0,,3.6538,5.9322,4.7736,3.0534,3.6107,6.8421,6.7005,1.4815,4.2495,3.8615,3.8274,5.8582,7.6814,4.5556,9.9536,,3.616,,,,0.6143,5.7994,4.8563,8.4173,8.4106,6.6079,3.2832,3.7786,6.8798,3.8821,2.002,2901584448,3558287335,4457252000,13260652831,11337868611,3563753245,3853883950,3560830288,,2901584448,2237305915,3978632403,2002973690,3593433472,7875295680,8248689504,9774031278,20117711151,24244167503,3238755000,-19.8088,599.5723,-17.5795,376.3832,1006.0272,31.5175,235.063,48.3501,,-10.8511,130.3774,45.9521,531.2631,344.8701,609.5275,50.9685,67.498,964.0804,48.4626,-30.0782,220.7143,6.0288,4.7244,4.5902,13.7113,2.4097,3.697,2.2477,,120.9054,2.8972,4.7221,8.9124,4.6733,4.1068,4.3995,3.5201,5.2589,2.9506,4.263,14.3794,12.9201,1.8714,1.8538,27.204,2.6455,5.8792,5.4858,,7.8769,2.4172,4.9805,35.014,2.5199,28.4332,7.1504,2.7189,3.4912,2.4576,3.8094
2015/10/13,0.8696,1.4399,1.6077,2.6182,0,-0.1093,0,0,,0.3711,0.2462,2.6869,-1.3333,-0.303,9.9754,4.5671,-0.7963,1.0519,-0.7692,3.6078,3.6501,6.1007,4.3181,10.5889,,2.5973,,,,0.2287,3.3468,5.0781,6.6314,3.0241,6.6795,4.0288,1.4476,7.1599,2.3696,1.4929,2926815617,3609522573,4528912000,13607840833,11337868611,3559858433,3853883950,3560830288,,2926815617,2242813130,4085534909,1976267374,3582544280,8660885520,8625413668,9696202230,20329337303,24057673907,3355604200,-19.9811,608.2054,-17.8621,386.2376,1006.0272,31.483,235.063,48.3501,,-10.8613,130.6983,47.1868,524.1796,343.825,670.3301,53.2963,66.9606,974.222,48.0898,-31.1634,222.6335,6.1156,4.8004,4.7104,13.7113,2.407,3.697,2.2477,,121.0188,2.9043,4.849,8.7935,4.6591,4.5165,4.6004,3.4921,5.3142,2.928,4.4168,14.5044,13.1062,1.9015,1.9023,27.204,2.6426,5.8792,5.4858,,7.8843,2.4232,5.1143,34.5471,2.5123,31.2695,7.477,2.6972,3.5279,2.4387,3.9469
2015/10/14,2.7094,10.0071,-3.7975,-4.6775,0,-0.2188,0,0,,1.2939,-1.2277,-2.9579,-4.4545,0,-0.112,-3.1847,-1.7391,-5.2049,-0.1292,-2.6495,5.9478,11.0463,3.6395,9.091,,3.248,,,,0.487,3.0702,3.7416,3.3899,,9.2727,2.2846,1.7369,6.0903,3.0206,1.262,3006113577,3970731007,4356928000,12971329497,11337868611,3552068808,3853883950,3560830288,,3006113577,2215277057,3964688598,1888235444,3582544280,8651186880,8350718965,9527572626,19271206539,24026591641,3266697200,-20.5224,669.0691,-17.1838,368.1712,1006.0272,31.4141,235.063,48.3501,,-11.0328,129.0937,45.7911,500.8302,343.825,669.5795,51.5989,65.796,923.5143,48.0277,-30.3377,228.6655,6.7276,4.6181,4.4901,13.7113,2.4018,3.697,2.2477,,122.9302,2.8686,4.7055,8.4018,4.6591,4.5115,4.4539,3.4314,5.0376,2.9242,4.2998,14.8974,14.4177,1.8293,1.8134,27.204,2.6368,5.8792,5.4858,,8.0088,2.3934,4.9631,33.0082,2.5123,31.2345,7.2388,2.6503,3.3443,2.4355,3.8423
2015/10/15,1.199,0.9032,4.1447,10.0372,0,3.0702,0,0,,0.9124,3.1075,6.0961,5.5003,0,1.4013,3.6654,2.1103,10.0206,2.3286,4.9767,5.6391,10.2554,3.6088,18.8242,,3.2241,,,,0.4653,3.6665,3.9897,4.8252,,5.4245,3.1333,1.9046,11.6669,2.8145,1.3138,3042158104,4006595674,4537511200,14273284502,11337868611,3661123553,3853883950,3560830288,,3042158104,2284117239,4206381220,1992093339,3582544280,8772419880,8656807348,9728631000,21202295184,24586072430,3429270000,-20.7685,675.1123,-17.896,405.1252,1006.0272,32.3786,235.063,48.3501,,-11.1324,133.1053,48.5826,528.3772,343.825,678.9626,53.4903,67.1845,1016.0558,49.146,-31.8475,231.4072,6.7883,4.8095,4.9407,13.7113,2.4755,3.697,2.2477,,124.0397,2.9578,4.9924,8.864,4.6591,4.5747,4.6171,3.5038,5.5424,2.9923,4.5138,15.0761,14.5479,1.9051,1.9954,27.204,2.7177,5.8792,5.4858,,8.0811,2.4678,5.2656,34.8238,2.5123,31.6722,7.5042,2.7063,3.6794,2.4923,4.0335
2015/10/16,1.3033,-1.1509,0.2527,10,0,2.6596,0,0,,0.3617,-0.5425,-0.5525,2.5819,0,-1.1609,-0.6346,-0.1667,9.9813,-0.2528,3.9259,5.7148,6.6881,3.2386,21.6238,,4.3465,,,,0.3386,4.4504,4.5502,5.6718,,5.6374,3.0612,1.9977,14.6738,2.7387,2.1958,3081807084,3960483959,4548976800,15700612952,11337868611,3758493860,3853883950,3560830288,,3081807084,2271726006,4183141545,2043527725,3582544280,8670584160,8601868408,9712416615,23318556712,24523907898,3563900600,-21.0392,667.3425,-17.9412,445.6378,1006.0272,33.2397,235.063,48.3501,,-11.1785,132.3832,48.3142,542.0195,343.825,671.0808,53.1508,67.0725,1117.4713,49.0218,-33.0978,234.4232,6.7102,4.8216,5.4348,13.7113,2.5413,3.697,2.2477,,124.5537,2.9417,4.9648,9.0928,4.6591,4.5216,4.5878,3.498,6.0956,2.9847,4.691,15.2725,14.3805,1.9099,2.1949,27.204,2.79,5.8792,5.4858,,8.1146,2.4544,5.2365,35.7229,2.5123,31.3045,7.4566,2.7017,4.0467,2.486,4.1919
2015/10/19,-3.6257,1.2937,-3.2766,4.7912,0,-2.1762,0,0,,-0.5405,-2.0606,-0.8889,-2.2265,0,-2.4609,-2.1898,-2.571,1.418,0.507,2.6372,4.3961,7.658,4.2285,19.9496,,3.6043,,,,0.4514,3.4411,3.0647,3.4285,,5.2055,2.3716,2.6951,14.3323,3.0479,2.3581,2970069050,4011719198,4399924000,16452853622,11337868611,3676702802,3853883950,3560830288,,2970069050,2224914682,4145958065,1998028076,3582544280,8457214080,8413506326,9462715086,23649222575,24648236962,3657888000,-20.2763,675.9756,-17.3534,466.9889,1006.0272,32.5164,235.063,48.3501,,-11.1341,129.6553,47.8847,529.9513,343.825,654.5665,51.9869,65.3481,1133.3174,49.2703,-33.9707,225.9237,6.797,4.6636,5.6952,13.7113,2.486,3.697,2.2477,,124.0591,2.8811,4.9207,8.8904,4.6591,4.4103,4.4874,3.408,6.182,2.9998,4.8147,14.7188,14.5665,1.8473,2.3001,27.204,2.7293,5.8792,5.4858,,8.0824,2.4038,5.19,34.9275,2.5123,30.5341,7.2933,2.6323,4.104,2.4986,4.3024
2015/10/20,3.1553,1.0856,2.4104,-1.4068,0,3.7076,0,0,,1.6304,3.0322,3.8117,1.9802,0,1.1468,2.4254,1.7135,-2.349,0.5044,0.2083,4.876,6.1246,3.9624,13.9594,,5.9508,,,,0.6639,5.1432,4.8233,4.2132,,3.9509,2.8964,1.8366,8.5319,2.3622,1.8109,3063784821,4055269151,4505980800,16221394954,11337868611,3813021232,3853883950,3560830288,,3063784821,2292378061,4303987856,2037592989,3582544280,8554200480,8617565248,9624858936,23093703924,24772566026,3665508600,-20.9161,683.3138,-17.7717,460.4194,1006.0272,33.722,235.063,48.3501,,-11.3311,133.5867,49.7099,540.4454,343.825,662.073,53.2478,66.4679,1106.6959,49.5188,-34.0414,233.0523,6.8708,4.776,5.6151,13.7113,2.5782,3.697,2.2477,,126.254,2.9685,5.1082,9.0664,4.6591,4.4609,4.5962,3.4664,6.0368,3.015,4.8248,15.1832,14.7247,1.8919,2.2677,27.204,2.8305,5.8792,5.4858,,8.2254,2.4767,5.3878,35.6192,2.5123,30.8843,7.4702,2.6774,4.0076,2.5112,4.3114
2015/10/21,-7.0588,-7.4542,-9.9873,-9.9287,0,-8.5802,0,0,,-3.9216,-7.027,-6.2635,-10,0,-7.9932,-10.0182,-7.2439,-8.0183,-10.0376,-4.9896,5.9324,10.5887,5.3751,17.1872,,4.8866,,,,0.6555,6.0997,7.0145,4.4289,,6.2125,3.5662,2.6935,10.1249,3.9113,1.6986,2847517657,3752981242,4055956000,14610828392,11337868611,3485857000,3853883950,3560830288,,2847517657,2131292035,4034407623,1833833690,3582544280,7870446360,7754239039,8927640381,21241975087,22285984744,3482614200,-19.4397,632.3782,-15.9968,414.7059,1006.0272,30.8286,235.063,48.3501,,-10.8626,124.1995,46.5963,486.4009,343.825,609.1522,47.9133,61.653,1017.9574,44.5483,-32.3429,216.6016,6.3586,4.299,5.0576,13.7113,2.357,3.697,2.2477,,121.0339,2.7599,4.7883,8.1598,4.6591,4.1043,4.1358,3.2153,5.5527,2.7123,4.584,14.1115,13.6271,1.7029,2.0426,27.204,2.5876,5.8792,5.4858,,7.8853,2.3027,5.0503,32.0572,2.5123,28.4157,6.7218,2.4834,3.6863,2.2591,4.0963
2015/10/22,10,8.0546,3.1095,10.033,0,6.3687,0,0,,7.6067,10.0129,3.6866,1.4024,0,2.5262,3.3401,2.3247,10.0249,2.371,0,9.915,7.9661,4.9413,14.7488,,6.1342,,,,1.8574,8.5691,4.145,4.4108,,4.9706,3.0396,2.0658,10.5096,2.4578,1.8919,3132269422,4055269151,4182077600,16076733287,11337868611,3707861300,3853883950,3560830288,,3132269422,2344696599,4183141545,1859550883,3582544280,8069268480,8013236902,9135184509,23371463250,22814383266,3482614200,-21.3837,683.3138,-16.4942,456.3134,1006.0272,32.792,235.063,48.3501,,-11.6932,136.6355,48.3142,493.222,343.825,624.5405,49.5136,63.0863,1120.0066,45.6045,-32.3429,238.2617,6.8708,4.4327,5.565,13.7113,2.5071,3.697,2.2477,,130.2883,3.0362,4.9648,8.2742,4.6591,4.208,4.2739,3.2901,6.1094,2.7766,4.584,15.5226,14.7247,1.7559,2.2475,27.204,2.7524,5.8792,5.4858,,8.4882,2.5333,5.2365,32.5068,2.5123,29.1335,6.9463,2.5412,4.0558,2.3127,4.0963
2015/10/23,6.214,8.3386,3.5641,2.5795,0,5.4622,0,0,,3.2759,3.9342,4.3333,10,0,0.7212,1.763,3.0174,0.283,2.0436,1.0212,11.8547,9.7831,5.0227,18.2526,,8.4207,,,,1.1907,10.653,6.2114,5.7104,,4.2401,2.8985,1.9643,14.0613,2.582,1.8022,3326909870,4393421727,4331130400,16491430067,11337868611,3910391539,3853883950,3560830288,,3326909870,2436942443,4364411012,2045505971,3582544280,8127460320,8154508463,9410829054,23437596423,23280617256,3518177000,-22.7125,740.2926,-17.0821,468.0839,1006.0272,34.5831,235.063,48.3501,,-12.0951,142.0111,50.4078,542.5442,343.825,629.0444,50.3866,64.9898,1123.1759,46.5365,-32.6732,253.0674,7.4437,4.5907,5.7086,13.7113,2.644,3.697,2.2477,,134.7666,3.1557,5.18,9.1016,4.6591,4.2383,4.3492,3.3893,6.1267,2.8334,4.6308,16.4872,15.9525,1.8184,2.3055,27.204,2.9028,5.8792,5.4858,,8.78,2.6329,5.4634,35.7575,2.5123,29.3436,7.0688,2.6179,4.0673,2.3599,4.1381
2015/10/26,-3.3586,-0.8746,-0.9265,-3.0994,0,5.0797,0,0,,-1.1686,1.6949,-1.065,7.3501,0,-2.8043,1.9249,-0.8959,-2.991,-0.4005,3.8989,6.712,6.6924,3.3045,12.3312,,7.5856,,,,0.5788,9.4491,5.4949,7.1375,,2.9671,3.2354,2.0785,8.0068,2.5591,2.8881,3215171835,4354995298,4291000800,15980292176,11337868611,4109026966,3853883950,3560830288,,3215171835,2478246552,4317931661,2195852638,3582544280,7899542280,8311476865,9326514252,22736584791,23187370458,3655347800,-21.9496,733.8178,-16.9238,453.576,1006.0272,36.3398,235.063,48.3501,,-11.945,144.418,49.8709,582.4218,343.825,611.4041,51.3565,64.4076,1089.582,46.3501,-33.9471,244.5678,7.3786,4.5482,5.5316,13.7113,2.7784,3.697,2.2477,,133.0943,3.2092,5.1248,9.7706,4.6591,4.1195,4.433,3.359,5.9434,2.822,4.8114,15.9335,15.813,1.8016,2.234,27.204,3.0502,5.8792,5.4858,,8.671,2.6775,5.4053,38.3857,2.5123,28.5207,7.2048,2.5944,3.9457,2.3505,4.2994
2015/10/27,-0.8969,6.5882,0,3.8021,0,5.3081,0,0,,-2.027,7,-0.6459,-4.0541,0,1.4119,-1.0387,0.2086,1.9197,-1.6086,5.0035,5.0172,8.3019,2.6219,13.311,,6.9927,,,,0.4897,11.6836,4.7399,5.4056,,3.0114,2.4584,1.8833,7.886,3.1459,4.2253,3186336213,4641912635,4291000800,16587871178,11337868611,4327136454,3853883950,3560830288,,3186336213,2651723811,4290044051,2106831585,3582544280,8011076640,8225144244,9345971514,23173063732,22814383266,3838242200,-21.7528,782.1634,-16.9238,470.8212,1006.0272,38.2688,235.063,48.3501,,-11.6928,154.5273,49.5489,558.8101,343.825,620.0366,50.823,64.5419,1110.499,45.6045,-35.6456,242.3744,7.8647,4.5482,5.7419,13.7113,2.9258,3.697,2.2477,,130.2835,3.4338,5.0917,9.3745,4.6591,4.1776,4.3869,3.366,6.0575,2.7766,5.0521,15.7906,16.8548,1.8016,2.3189,27.204,3.2121,5.8792,5.4858,,8.4879,2.865,5.3704,36.8295,2.5123,28.9234,7.13,2.5998,4.0214,2.3127,4.5146
2015/10/28,-3.9593,-1.3797,-0.6012,-5.6395,0,-3.6004,0,0,,-1.0345,-6.3863,-1.9502,2.8169,0,-4.6005,1.0496,1.492,-5.3082,-2.7248,5.0298,3.5342,5.6837,3.2504,9.5925,,5.0865,,,,0.2769,8.3467,4.0434,4.245,,2.5543,3.5358,2.6833,5.1754,2.4182,2.16,3060180368,4577868587,4265203200,15652392396,11337868611,4171343963,3853883950,3560830288,,3060180368,2482376963,4206381220,2166178954,3582544280,7642528320,8311476865,9485415225,21942986718,22192737945,4031297400,-20.8915,771.372,-16.822,444.2691,1006.0272,36.891,235.063,48.3501,,-11.5794,144.6587,48.5826,574.5512,343.825,591.5119,51.3565,65.5049,1051.5512,44.3619,-37.4385,232.7781,7.7562,4.5208,5.4181,13.7113,2.8205,3.697,2.2477,,129.0208,3.2145,4.9924,9.6386,4.6591,3.9855,4.433,3.4162,5.736,2.701,5.3062,15.1654,16.6222,1.7908,2.1882,27.204,3.0965,5.8792,5.4858,,8.4056,2.682,5.2656,37.867,2.5123,27.5928,7.2048,2.6386,3.8079,2.2497,4.7416
2015/10/29,2.3557,0.1119,0.1344,4.1898,0,-0.5602,0,0,,2.0906,-0.6656,2.4309,2.6941,0,2.7919,0.4721,1.812,2.8933,1.2605,-0.3151,3.4937,3.7657,1.7955,14.0606,,5.4617,,,,0.528,5.153,3.4669,3.7472,,2.4879,2.6419,3.1306,7.2756,1.5189,5.072,3132269422,4582992111,4270936000,16308191955,11337868611,4147975089,3853883950,3560830288,,3132269422,2465855319,4308635791,2224537200,3582544280,7855898400,8350718965,9657287706,22577865177,22472478340,4018596400,-21.3837,772.2353,-16.8446,462.883,1006.0272,36.6843,235.063,48.3501,,-11.8328,143.696,49.7636,590.03,343.825,608.0262,51.5989,66.6918,1081.9759,44.9211,-37.3206,238.2617,7.7649,4.5269,5.6451,13.7113,2.8047,3.697,2.2477,,131.8434,3.1931,5.1138,9.8982,4.6591,4.0967,4.4539,3.4781,5.9019,2.735,5.2895,15.5226,16.6408,1.7932,2.2798,27.204,3.0791,5.8792,5.4858,,8.5895,2.6642,5.3936,38.8871,2.5123,28.3631,7.2388,2.6864,3.9181,2.278,4.7267
2015/10/30,2.3015,-5.5897,0.8725,-3.6665,0,-1.5962,0,0,,1.3652,-0.0558,10.0324,-0.4002,0,4.8148,-0.6579,-2.7199,-2.4605,-0.8299,4.9937,4.9123,4.6734,3.9007,8.8661,,4.0035,,,,0.5337,5.086,6.6658,3.241,,3.8421,2.7287,2.2936,4.3701,1.811,2.2959,3204358477,4326815917,4308199200,15710257063,11337868611,4081763280,3853883950,3560830288,,3204358477,2464478516,4740893751,2215635094,3582544280,8234145360,8295780025,9394614669,22022346526,22285984744,4219272200,-21.8758,729.0695,-16.9916,445.9115,1006.0272,36.0987,235.063,48.3501,,-11.9753,143.6157,54.756,587.6688,343.825,637.3015,51.2595,64.8778,1055.3543,44.5483,-39.1842,243.7453,7.3309,4.5664,5.4382,13.7113,2.7599,3.697,2.2477,,133.4316,3.1913,5.6268,9.8586,4.6591,4.294,4.4246,3.3835,5.7567,2.7123,5.5537,15.8799,15.7106,1.8088,2.1963,27.204,3.03,5.8792,5.4858,,8.693,2.6627,5.9347,38.7315,2.5123,29.7288,7.1912,2.6133,3.8217,2.2591,4.9627
