ÈÕÆÚ,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH,000798.SZ,002069.SZ,002086.SZ,002696.SZ,200992.SZ,300094.SZ,600097.SH,600257.SH,600275.SH,600467.SH
2018/12/12,0,2.809,-1.0504,4.128,0.9288,-2.2388,-0.3817,-0.2198,-1.5723,1.5385,0.3983,1.1729,1.8979,1.4802,0.0804,1.288,0.3017,0.5454,1.041,0.3882,1807720515,2520626240,2240157012,2121550623,,3911381054,2362290465,1938807000,1592660555,3857024963,33.329,-3.6005,28.7166,35.2358,8.3738,28.5152,20.5247,264.3588,386.5335,72.0523,2.6256,7.4514,1.198,1.8122,1.0889,2.1089,1.6533,1.7012,10.8168,1.2855,2.4168,0.8119,4.5707,1.666,0.8293,1.0035,1.4072,2.1923,110.0805,3.1931
2018/12/13,-1.0601,-0.8197,0.4246,1.1893,1.5337,0,0.5747,1.3216,-2.2364,-0.3788,0.5897,0.8142,2.4532,1.4012,0.0919,0.6821,0.4242,0.7958,1.2658,0.7267,1788557400,2499965369,2249669356,2146782147,,3911381054,2375866847,1964430000,1557041948,3842415020,32.9756,-3.571,28.8385,35.6548,8.4682,28.5152,20.6427,267.8525,377.889,71.7794,2.5978,7.3903,1.2031,1.8337,1.1012,2.1089,1.6628,1.7237,10.5749,1.2807,2.3912,0.8052,4.5901,1.6858,0.8386,1.0035,1.4153,2.2213,107.6186,3.181
2018/12/14,-1.6071,-3.8567,-4.4397,0,-0.9063,-3.0534,0.0952,-4.7826,-1.3072,-1.9011,0.85,0.7959,2.622,0.944,0.0289,0.7186,0.6142,1.0713,0.821,0.4962,1759812728,2403547972,2149789744,2146782147,,3791949571,2378129577,1870479000,1536688459,3769365304,32.4457,-3.4333,27.5582,35.6548,8.3941,27.6445,20.6623,255.0422,372.9492,70.4148,2.5561,7.1053,1.1496,1.8337,1.0916,2.0445,1.6644,1.6412,10.4366,1.2563,2.3527,0.7741,4.3863,1.6858,0.8313,0.9728,1.4167,2.1151,106.2118,3.1206
2018/12/17,-1.0889,0,-0.6637,-5.6807,-1.5244,1.1811,-2.569,0.9132,1.6556,-0.3876,0.4416,0.4684,2.2159,1.6057,0.0707,0.3334,0.5591,0.6935,0.8326,0.6729,1740649613,2403547972,2135521228,2024829782,,3836736377,2317035858,1887561000,1562130321,3754755361,32.0924,-3.4333,27.3753,33.6294,8.282,27.971,20.1315,257.3714,379.1239,70.1419,2.5282,7.1053,1.142,1.7296,1.077,2.0686,1.6216,1.6562,10.6094,1.2515,2.3271,0.7741,4.3572,1.5901,0.8202,0.9843,1.3803,2.1344,107.9703,3.1085
2018/12/18,-1.4679,-1.4327,-0.8909,0.6231,0,0,1.7578,-0.2262,0.3257,-1.5564,0.3295,0.3747,1.6695,0.9458,0.0877,0.5731,0.388,0.484,0.6787,0.5052,1715098793,2369113187,2116496540,2037445544,,3836736377,2357765004,1883290500,1567218693,3696315589,31.6213,-3.3841,27.1314,33.8389,8.2742,27.971,20.4854,256.7891,380.3588,69.0502,2.4911,7.0035,1.1318,1.7404,1.076,2.0686,1.6501,1.6525,10.644,1.232,2.293,0.7631,4.3184,1.6,0.8194,0.9843,1.4045,2.1296,108.322,3.0601
2018/12/19,-2.4209,0.8721,0.4494,-7.3271,0.3096,-0.9728,-1.7274,-0.907,0.3247,0.7905,0.4068,0.8874,2.0994,2.3089,0.0167,0.325,0.2767,0.553,0.5879,0.5079,1673578710,2389774058,2126008884,1888159028,,3799414039,2317035858,1866208500,1572307065,3725535475,30.8558,-3.4136,27.2533,31.3595,8.2945,27.6989,20.1315,254.4599,381.5937,69.596,2.4308,7.0645,1.1369,1.6128,1.0786,2.0485,1.6216,1.6375,10.6785,1.2417,2.2375,0.7697,4.3378,1.4827,0.8214,0.9747,1.3803,2.1102,108.6737,3.0843
2018/12/20,0.3817,-0.5764,0.4474,6.0134,-0.6173,0,2.5391,1.6018,-0.6472,0.3922,0.2869,0.5186,2.0984,2.9943,0.0422,0.4106,0.4064,0.5551,0.6471,0.3915,1679966415,2376000144,2135521228,2001700885,,3799414039,2375866847,1896102000,1562130321,3740145418,30.9735,-3.3939,27.3753,33.2453,8.2446,27.6989,20.6427,258.5359,379.1239,69.8689,2.4401,7.0238,1.142,1.7098,1.0721,2.0485,1.6628,1.6637,10.6094,1.2466,2.246,0.7653,4.3572,1.5719,0.8165,0.9747,1.4153,2.144,107.9703,3.0964
2018/12/21,-0.1901,-0.5797,-0.8909,-2.3109,-1.2422,-0.9823,0.7619,-1.8018,-2.9316,-1.9531,0.2877,0.4456,1.9835,2.5487,0.1673,0.5953,0.5067,0.4154,0.9261,0.5178,1676772563,2362226230,2116496540,1955443091,,3762091701,2393968689,1861938000,1516334969,3667095703,30.9147,-3.3743,27.1314,32.477,8.1296,27.4268,20.7999,253.8776,368.0095,68.5043,2.4354,6.9831,1.1318,1.6703,1.0572,2.0284,1.6755,1.6337,10.2984,1.2222,2.2417,0.7608,4.3184,1.5356,0.8051,0.9652,1.4261,2.1054,104.8051,3.0359
2018/12/24,0.7619,0,2.0225,1.0753,0.3145,1.3889,1.3233,0.6881,-3.3557,1.1952,0.1756,0.2843,2.0121,2.2947,0.0288,0.3695,0.4671,0.4119,0.7798,0.2765,1689547973,2362226230,2159302088,1976469361,,3814342974,2425646914,1874749500,1465451245,3710925532,31.1502,-3.3743,27.6801,32.8262,8.1706,27.8078,21.0752,255.6245,355.6602,69.3231,2.454,6.9831,1.1547,1.6883,1.0625,2.0566,1.6976,1.645,9.9528,1.2368,2.2588,0.7608,4.4057,1.5521,0.8092,0.9786,1.445,2.1199,101.2881,3.0722
2018/12/25,-0.189,-3.207,-2.2026,-1.5957,-0.9404,1.9569,-1.2127,-2.2779,-2.7778,-2.7559,0.3151,0.8604,2.6516,1.9664,0.073,0.8068,0.5055,0.9384,0.9136,0.5764,1686354120,2286469704,2111740368,1944929957,,3888987651,2396231419,1832044500,1424744266,3608655931,31.0913,-3.2661,27.0704,32.3024,8.0831,28.352,20.8196,249.8016,345.7807,67.4126,2.4494,6.7592,1.1293,1.6613,1.0511,2.0968,1.6771,1.6075,9.6763,1.2028,2.2545,0.7364,4.3087,1.5273,0.8005,0.9977,1.4275,2.0716,98.4746,2.9875
2018/12/26,-0.1894,-0.9036,0.4505,-1.5135,-0.3165,-1.1516,4.3437,0,1.4286,-0.4049,0.2402,0.3747,1.764,1.2721,0.0767,0.3417,0.9351,0.4622,0.5465,0.3032,1683160268,2265808833,2121252712,1915493179,,3844200845,2500317015,1832044500,1445097756,3594045988,31.0324,-3.2365,27.1923,31.8135,8.0499,28.0254,21.724,249.8016,350.7205,67.1397,2.4447,6.6981,1.1344,1.6362,1.0468,2.0727,1.7499,1.6075,9.8146,1.1979,2.2503,0.7298,4.3281,1.5042,0.7972,0.9862,1.4895,2.0716,99.8813,2.9754
2018/12/27,-2.277,-1.5198,-2.9148,-1.6465,-0.3175,-0.3883,-5.5204,-2.5641,-2.1127,-2.0325,0.3531,0.3878,2.3607,0.8907,0.0175,0.4528,1.2739,0.4963,0.5254,0.6244,1644834038,2231374049,2059422476,1883953774,,3829271910,2362290465,1785069000,1414567522,3520996273,30.3258,-3.1874,26.3997,31.2896,8.0337,27.9166,20.5247,243.3964,343.3109,65.7751,2.389,6.5963,1.1013,1.6092,1.0447,2.0646,1.6533,1.5663,9.6072,1.1735,2.199,0.7187,4.2019,1.4794,0.7956,0.9824,1.4072,2.0185,97.7712,2.9149
2018/12/28,0.9709,0.6173,0.6928,0,1.2739,-0.7797,-1.4368,0,-0.7194,-0.4149,0.3097,0.234,1.7456,1.877,0.059,0.3643,0.4855,0.4746,0.53,0.2851,1660803300,2245147962,2073690992,1883953774,,3799414039,2328349510,1785069000,1404390777,3506386330,30.6202,-3.207,26.5827,31.2896,8.1007,27.6989,20.2298,243.3964,340.841,65.5021,2.4122,6.637,1.1089,1.6092,1.0534,2.0485,1.6295,1.5663,9.5381,1.1687,2.2204,0.7231,4.231,1.4794,0.8022,0.9747,1.387,2.0185,97.0678,2.9028
2019/1/2,1.9231,0.3067,-1.6055,-0.558,-1.5723,-1.9646,0.6803,-0.2392,0.3623,-0.4167,0.3791,0.3338,1.4929,0.937,0.0434,0.4435,0.4392,0.4887,0.6975,0.3779,1692731225,2252181252,2040397788,1900170639,,3734065732,2344188622,1780798500,1409479149,3491776387,29.5789,72.4197,-4.1169,61.6412,8.0636,16.9212,17.7888,113.6344,329.2277,56.2859,2.2844,6.0327,1.1779,1.6181,0.906,1.7865,1.5189,1.5414,9.3022,1.1476,2.7037,0.8311,4.4753,1.124,0.7114,0.8261,1.3069,1.8753,37.1988,3.0368
2019/1/3,-1.6981,-0.6116,-0.2331,-3.9282,0.9585,0,-2.3166,0,2.1661,1.2552,0.3424,0.3427,1.7792,1.2743,0.051,0.4034,0.4537,0.6662,0.8068,0.4946,1663986733,2238406443,2035641616,1825528695,,3734065732,2289883094,1780798500,1440009384,3535606216,29.0766,71.9767,-4.1073,59.2199,8.1582,16.9212,17.3767,113.6344,336.359,56.9924,2.2457,5.9958,1.1752,1.5545,0.9167,1.7865,1.4837,1.5414,9.5037,1.162,2.6578,0.826,4.4649,1.0799,0.7197,0.8261,1.2766,1.8753,38.0045,3.0749
2019/1/4,2.6871,3.0769,2.5701,3.3879,1.8987,2.6052,1.9763,7.9137,1.4134,1.2397,0.3699,0.5671,2.9216,1.3554,0.1475,0.5473,0.4598,1.8624,0.775,0.7944,1708700388,2307280487,2087959508,1887374877,,3831346002,2335137701,1921725000,1460362873,3579436045,29.8579,74.1914,-4.2129,61.2261,8.3134,17.3621,17.7201,122.627,341.1131,57.6989,2.306,6.1803,1.2054,1.6072,0.9341,1.8331,1.513,1.6633,9.638,1.1764,2.7292,0.8514,4.5796,1.1165,0.7334,0.8476,1.3018,2.0237,38.5417,3.113
2019/1/7,1.4953,2.3881,2.7335,1.5819,3.4161,0.9766,3.3915,-0.2222,0.3484,1.2245,0.518,0.6326,2.5531,1.0928,0.2817,0.8049,0.6517,1.2866,0.5715,0.747,1734251048,2362379723,2145033572,1917231655,,3868761490,2414333262,1917454500,1465451245,3623265874,30.3044,75.9631,-4.328,62.1947,8.5836,17.5316,18.3211,122.3545,342.3017,58.4054,2.3405,6.3279,1.2383,1.6326,0.9644,1.851,1.5644,1.6596,9.6716,1.1908,2.77,0.8717,4.7048,1.1341,0.7573,0.8559,1.346,2.0192,38.676,3.1511
2019/1/8,0.9208,0.2915,-0.6652,-0.2225,-0.3003,-0.1934,0.3749,0.4454,0,1.6129,0.378,0.4499,1.6905,0.7505,0.0891,0.6897,0.3097,0.8007,0.529,0.6247,1750220210,2369267127,2130765056,1912966401,,3861278393,2423384183,1925995500,1465451245,3681705646,30.5834,76.1846,-4.2992,62.0563,8.5402,17.4977,18.3898,122.8995,342.3017,59.3474,2.362,6.3464,1.2301,1.629,0.9596,1.8474,1.5702,1.667,9.6716,1.21,2.7956,0.8743,4.6735,1.1316,0.7534,0.8542,1.351,2.0282,38.676,3.202
2019/1/9,0.1825,0,-0.2232,-0.6689,1.506,-0.1938,-1.9608,-0.6652,0,-0.3968,0.4207,0.5122,2.2327,1.1801,0.2727,0.8085,0.4573,1.0246,0.6686,0.8222,1753414043,2369267127,2126008884,1900170639,,3853795295,2375866847,1913184000,1465451245,3667095703,30.6393,76.1846,-4.2896,61.6412,8.6823,17.4638,18.0292,122.082,342.3017,59.1119,2.3663,6.3464,1.2274,1.6181,0.9755,1.8438,1.5394,1.6559,9.6716,1.2052,2.8007,0.8743,4.6631,1.124,0.766,0.8526,1.3245,2.0147,38.676,3.1892
2019/1/10,-0.9107,0,-0.6711,3.367,0.2967,0,-0.0952,-0.4464,-1.0417,0,0.5036,0.462,1.8312,1.6841,0.1256,0.4436,0.3393,0.8182,0.508,0.5453,1737444880,2369267127,2111740368,1964149449,,3853795295,2373604116,1904643000,1450186128,3667095703,30.3602,76.1846,-4.2609,63.7167,8.6622,17.4638,18.012,121.537,338.7361,59.1119,2.3448,6.3464,1.2191,1.6726,0.9733,1.8438,1.538,1.6485,9.5709,1.2052,2.7752,0.8743,4.6318,1.1619,0.7642,0.8526,1.3233,2.0057,38.2731,3.1892
2019/1/11,0.7353,1.7442,2.9279,-3.1488,0.5917,2.9126,0,1.3453,0.3509,4.7809,0.3965,1.0527,4.0575,2.2183,0.103,1.0799,0.3537,1.2023,0.5525,1.4496,1750220210,2410591554,2173570604,1902303266,,3966041760,2373604116,1930266000,1455274501,3842415020,30.5834,77.5134,-4.3856,61.7104,8.6809,17.9724,18.012,123.172,339.9246,61.938,2.362,6.457,1.2548,1.6199,0.9754,1.8975,1.538,1.6707,9.6044,1.2628,2.7956,0.8895,4.7674,1.1253,0.7658,0.8774,1.3233,2.0327,38.4074,3.3417
2019/1/14,0.9124,1.7143,-2.8446,0.3363,-1.1765,1.8868,1.0486,0.4425,-1.049,-1.5209,0.4402,0.9447,2.9023,1.5201,0.0432,1.2273,0.5387,0.7133,0.6891,0.8404,1766189373,2451915981,2111740368,1908701147,,4040872736,2398494150,1938807000,1440009384,3783975247,30.8625,78.8422,-4.2609,61.918,8.5327,18.3115,18.2009,123.7171,336.359,60.996,2.3836,6.5677,1.2191,1.6254,0.9587,1.9333,1.5541,1.6781,9.5037,1.2436,2.8211,0.9048,4.6318,1.1291,0.7528,0.894,1.3372,2.0417,38.0045,3.2909
2019/1/15,0.5425,0.8427,-9.9099,-0.3352,0.8929,0.3704,0.0943,0.2203,0,0.3861,0.3814,0.6438,11.5123,0.8249,0.0866,0.6966,0.4528,0.861,0.3683,0.7009,1775770870,2472578194,1902468800,1902303266,,4055838932,2400756880,1943077500,1440009384,3798585190,31.0299,79.5066,-3.8386,61.7104,8.6036,18.3794,18.2181,123.9896,336.359,61.2315,2.3965,6.6231,1.0983,1.6199,0.9667,1.9405,1.5556,1.6818,9.5037,1.2484,2.8364,0.9124,4.1728,1.1253,0.759,0.8973,1.3384,2.0462,38.0045,3.3036
2019/1/16,-0.3597,-0.5571,0.25,0,-0.295,0.738,0.754,-0.4396,0.7067,-0.7692,0.4721,0.454,6.521,0.7545,0.0451,0.8863,0.5396,0.6762,0.3663,0.7061,1769383205,2458803385,1907224972,1902303266,,4085771322,2418858723,1934536500,1450186128,3769365304,30.9183,79.0637,-3.8482,61.7104,8.5872,18.515,18.3554,123.4446,338.7361,60.7605,2.3879,6.5862,1.1011,1.6199,0.9649,1.9548,1.5673,1.6744,9.5709,1.2388,2.8262,0.9073,4.1832,1.1253,0.7576,0.9039,1.3485,2.0372,38.2731,3.2782
2019/1/17,-1.444,-0.8403,0,-2.2422,-0.5917,0.7326,-2.3386,-2.2075,1.7544,-1.5504,0.3646,0.5352,5.8248,0.8494,0.0857,0.9651,0.4968,0.8941,0.8696,0.5228,1743832545,2438141172,1907224972,1859650727,,4115703713,2362290465,1891831500,1475627990,3710925532,30.4718,78.3993,-3.8482,60.3268,8.5342,18.6507,17.9262,120.7195,344.6788,59.8184,2.3534,6.5308,1.1011,1.5836,0.9589,1.9691,1.5306,1.6375,9.7388,1.2196,2.7854,0.8997,4.1832,1.1001,0.7529,0.9105,1.317,1.9922,38.9446,3.2274
2019/1/18,2.381,0.8475,-0.7481,1.1468,2.0833,0.9091,2.8736,0.6772,-1.7241,0.7874,0.3676,0.4032,4.4073,1.2447,0.1338,0.6996,0.7823,0.5633,0.519,0.4568,1785352368,2458803385,1892956456,1880976996,,4153119201,2430172374,1904643000,1450186128,3740145418,31.1973,79.0637,-3.8194,61.0186,8.7205,18.8202,18.4413,121.537,338.7361,60.2894,2.4094,6.5862,1.0928,1.6017,0.9798,1.987,1.5746,1.6485,9.5709,1.2292,2.8517,0.9073,4.1519,1.1127,0.7693,0.9188,1.3548,2.0057,38.2731,3.2528
2019/1/21,-0.7156,1.1204,0,2.2676,0,1.8018,1.676,0.2242,-1.0526,1.1719,0.3279,0.4024,2.9468,1.4686,0.0753,1.1254,1.2657,0.7095,0.4434,0.6157,1772577038,2486353003,1892956456,1923629536,,4227950178,2470901520,1908913500,1434921011,3783975247,30.9741,79.9495,-3.8194,62.4022,8.7343,19.1593,18.7503,121.8095,335.1704,60.996,2.3922,6.66,1.0928,1.6381,0.9814,2.0228,1.601,1.6522,9.4701,1.2436,2.8313,0.9175,4.1519,1.1379,0.7706,0.9354,1.3775,2.0102,37.8702,3.2909
2019/1/22,0.9009,-1.108,-1.7588,-1.4412,-0.8746,-1.7699,0.9158,4.2506,-1.773,-0.3861,0.3404,0.3245,4.2604,1.1458,0.0333,0.6065,0.8085,2.8888,0.379,0.5763,1788546200,2458803385,1859663252,1895905385,,4153119201,2493528824,1990053000,1409479149,3769365304,31.2532,79.0637,-3.7522,61.5029,8.6661,18.8202,18.9221,126.9871,329.2277,60.7605,2.4138,6.5862,1.0736,1.6145,0.9737,1.987,1.6157,1.7225,9.3022,1.2388,2.8568,0.9073,4.0789,1.1215,0.7645,0.9188,1.3901,2.0957,37.1988,3.2782
2019/1/23,-0.1786,1.6807,0.7673,-4.0495,-0.8824,3.7838,4.4465,1.073,-0.361,1.938,0.6215,1.0198,4.1197,1.7799,0.0129,1.1721,1.811,3.0537,0.2676,0.8712,1785352368,2500127812,1873931768,1819130814,,4310264252,2604402610,2011405500,1404390777,3842415020,31.1973,80.3925,-3.781,59.0123,8.603,19.5323,19.7634,128.3496,328.0391,61.938,2.4094,6.6969,1.0818,1.5491,0.9666,2.0622,1.6875,1.741,9.2686,1.2628,2.8517,0.9226,4.1102,1.0761,0.759,0.9536,1.4519,2.1182,37.0645,3.3417
2019/1/24,2.6834,0.8264,0.2538,1.7585,0.8902,0.5208,-1.2163,-0.6369,-2.8986,1.5209,1.071,0.9617,4.7969,2.0587,0.0831,0.7421,1.2232,2.19,0.7218,1.6816,1833259855,2520790025,1878687940,1851120219,,4332713545,2572724385,1998594000,1363683798,3900854792,32.0345,81.0569,-3.7906,60.05,8.6603,19.634,19.523,127.5321,318.5307,62.88,2.4741,6.7522,1.0846,1.5763,0.9731,2.0729,1.667,1.7299,9,1.282,2.9282,0.9302,4.1206,1.095,0.764,0.9585,1.4343,2.1047,35.9902,3.3925
2019/1/25,-3.3101,-3.2787,-2.2785,2.1889,-0.5882,-1.5544,-2.2867,-2.9915,-4.8507,-3.7453,0.8235,0.5732,3.1456,2.1152,0.0791,0.624,1.0986,1.5731,1.2906,0.9581,1772577038,2438141172,1835882392,1891640131,,4265365666,2513893397,1938807000,1297534957,3754755361,30.9741,78.3993,-3.7043,61.3645,8.6253,19.3289,19.0766,123.7171,303.0796,60.525,2.3922,6.5308,1.0599,1.6108,0.9691,2.0407,1.6289,1.6781,8.5634,1.234,2.8313,0.8997,4.0267,1.119,0.7609,0.9436,1.4015,2.0417,34.2444,3.2655
2019/1/28,-2.8829,0,-3.3679,-3.8331,0.2959,-1.0526,-1.0801,-0.8811,-1.9608,-0.7782,0.5446,0.4727,4.1941,1.6459,0.0393,0.5031,1.0217,0.8052,0.6998,0.599,1721475718,2438141172,1774052156,1819130814,,4220467080,2486740633,1921725000,1272093095,3725535475,30.0812,78.3993,-3.5795,59.0123,8.5916,19.1254,18.8705,122.627,297.1369,60.0539,2.3232,6.5308,1.0242,1.5491,0.9653,2.0192,1.6113,1.6633,8.3955,1.2244,2.7496,0.8997,3.8911,1.0761,0.758,0.9337,1.3863,2.0237,33.5729,3.2401
2019/1/29,-2.0408,-3.3898,-2.9491,0.8206,-1.4749,1.2411,-4.2766,-0.6667,-4,-1.5686,0.4903,0.548,3.1229,1.296,0.1799,0.7578,1.0334,1.3076,0.749,0.6643,1686343560,2355492318,1721734264,1834059203,,4272848764,2380392307,1908913500,1221209371,3667095703,29.4673,75.7417,-3.4739,59.4966,8.4503,19.3628,18.0635,121.8095,285.2514,59.1119,2.2758,6.3095,0.994,1.5618,0.9495,2.0443,1.5424,1.6522,8.0597,1.2052,2.6935,0.8692,3.7764,1.0849,0.7455,0.9453,1.3271,2.0102,32.23,3.1892
2019/1/30,-0.7576,-0.2924,-0.8287,-2.7907,-2.3952,-1.4011,0.8555,-4.698,1.25,-1.1952,0.2974,0.3865,1.7357,1.3153,0.1247,0.3975,0.6235,0.7436,1.1849,0.278,1673568230,2348604914,1707465748,1782876155,,4212983983,2400756880,1819233000,1236474488,3623265874,29.244,75.5202,-3.4451,57.8362,8.2488,19.0915,18.2181,116.0869,288.8171,58.4054,2.2586,6.291,0.9857,1.5182,0.9268,2.0156,1.5556,1.5746,8.1604,1.1908,2.6731,0.8667,3.7451,1.0546,0.7277,0.9321,1.3384,1.9158,32.6329,3.1511
2019/1/31,-3.4351,-3.2258,-1.1142,-10.0478,5.2147,-2.1314,-1.131,-0.939,-4.9383,-1.2097,0.5191,0.643,2.4667,0.2019,0.4776,0.8987,0.6041,1.3719,0.7695,0.4969,1616079245,2272843465,1688441060,1603735489,,4123186811,2373604116,1802151000,1175414020,3579436045,28.2395,73.0841,-3.4068,52.0249,8.6385,18.6846,18.012,114.9969,274.5545,57.6989,2.181,6.0881,0.9747,1.3657,0.9706,1.9727,1.538,1.5598,7.7574,1.1764,2.5813,0.8387,3.7033,0.9487,0.7621,0.9122,1.3233,1.8978,31.0214,3.113
2019/2/1,3.1621,3.0303,4.507,-9.8404,2.3324,4.3557,1.6206,2.1327,5.1948,1.2245,0.2731,0.3195,2.878,8.5763,0.2108,0.7588,0.5743,0.8635,0.4928,0.3901,1667180565,2341717510,1764539812,1445921092,,4302781155,2412070532,1840585500,1236474488,3623265874,29.1324,75.2987,-3.5603,46.9054,8.8457,19.4984,18.3039,117.4495,288.8171,58.4054,2.25,6.2726,1.0187,1.2313,0.9939,2.0586,1.5629,1.5931,8.1604,1.1908,2.6629,0.8641,3.8702,0.8553,0.7804,0.9519,1.3447,1.9383,32.6329,3.1511
2019/2/11,2.682,2.0588,3.504,3.2448,1.1396,0.8696,2.6266,3.4803,4.9383,3.629,0.3528,0.4288,3.2373,8.1796,0.2578,0.9295,0.7427,1.0804,0.6004,0.6343,1711894220,2389929341,1826370048,1492838886,,4340196643,2475426981,1904643000,1297534957,3754755361,29.9137,76.849,-3.6851,48.4275,8.9997,19.668,18.7847,121.537,303.0796,60.525,2.3103,6.4017,1.0544,1.2712,1.0112,2.0765,1.6039,1.6485,8.5634,1.234,2.7343,0.8819,4.0059,0.8831,0.794,0.9602,1.38,2.0057,34.2444,3.2655
2019/2/12,2.4254,0.8646,2.6042,0.5714,-0.5634,0.3448,1.6453,1.5695,1.9608,0.7782,0.3504,0.4955,4.1258,7.0424,0.1324,0.8657,0.802,1.8345,1.0457,0.6523,1753414043,2410591554,1873931768,1501369394,,4355162838,2516156127,1934536500,1322976819,3783975247,30.6393,77.5134,-3.781,48.7042,8.9837,19.7358,19.0938,123.4446,309.0224,60.996,2.3663,6.457,1.0818,1.2785,1.0094,2.0837,1.6303,1.6744,8.7313,1.2436,2.8007,0.8895,4.1102,0.8881,0.7926,0.9635,1.4027,2.0372,34.9158,3.2909
2019/2/13,2.1858,1.7143,0.7614,1.7045,3.1161,0.5155,0.5396,1.3245,0.7692,1.1583,0.5325,0.8574,4.5041,7.24,0.4659,0.5201,0.7065,1.8429,0.6049,0.8621,1791740033,2451915981,1888200284,1526960918,,4377612131,2529732509,1960159500,1333153564,3827805076,31.309,78.8422,-3.8098,49.5344,9.2506,19.8375,19.1968,125.0796,311.3995,61.7025,2.4181,6.5677,1.0901,1.3003,1.0394,2.0944,1.6391,1.6966,8.7985,1.258,2.8619,0.9048,4.1415,0.9033,0.8161,0.9685,1.4103,2.0642,35.1844,3.329
2019/2/14,0.5348,0.2809,1.0076,1.8156,-0.2747,0.1709,0.2683,2.3965,3.4351,0,0.5623,0.6835,5.4169,7.8054,0.2624,0.7156,0.5961,2.9999,0.6637,0.7338,1801321530,2458803385,1907224972,1554685068,,4385095229,2536520700,2007135000,1378948915,3827805076,31.4764,79.0637,-3.8482,50.4337,9.2346,19.8714,19.2483,128.0771,322.0964,61.7025,2.431,6.5862,1.1011,1.3239,1.0376,2.098,1.6435,1.7373,9.1007,1.258,2.8772,0.9073,4.1832,0.9197,0.8147,0.9701,1.4141,2.1137,36.393,3.329
2019/2/15,1.2411,4.4818,0,6.4472,-1.6529,3.5836,1.9625,2.766,0.738,1.5267,1.3246,2.1343,,8.2627,0.201,1.9435,1.1363,3.979,0.7001,2.1826,1823678358,2569001856,1907224972,1654918536,,4542240280,2586300767,2062651500,1389125660,3886244849,31.8671,82.6071,-3.8482,53.6853,9.0665,23.8842,19.6261,131.6197,324.4735,62.6445,2.4612,6.8814,1.1011,1.4092,1.0187,2.5217,1.6758,1.7853,9.1679,1.2772,2.9129,0.948,4.1832,0.9789,0.7999,1.166,1.4419,2.1721,36.6616,3.3798
2019/2/18,3.1524,1.3405,-4.9875,2.8351,3.9216,2.8007,0.2625,1.0352,1.4652,1.8797,1.2495,1.8101,1.7023,6.4483,0.5358,1.9303,1.9138,3.9288,0.7252,1.8536,1881167343,2603438878,1812101532,1701836330,,4669452940,2593088958,2084004000,1409479149,3959294564,32.8716,83.7145,-3.6563,55.2073,9.4262,24.5531,19.6776,132.9822,329.2277,63.822,2.5388,6.9736,1.0461,1.4492,1.0591,2.5923,1.6802,1.8038,9.3022,1.3012,3.0047,0.9607,3.9746,1.0067,0.8316,1.1987,1.4456,2.1946,37.1988,3.4434
2019/2/19,-1.1885,-1.3228,4.9869,-0.3759,-0.5391,1.6026,-0.5236,-1.0246,-1.444,-0.738,1.1337,1.412,15.0863,5.5657,0.2599,1.9898,0.999,3.1801,1.2631,1.1429,1858810515,2569001856,1902468800,1695438449,,4744283916,2579512576,2062651500,1389125660,3930074678,32.481,82.6071,-3.8386,54.9998,9.3733,24.9466,19.5745,131.6197,324.4735,63.351,2.5086,6.8814,1.0983,1.4438,1.0532,2.6338,1.6714,1.7853,9.1679,1.2916,2.969,0.948,4.1728,1.0029,0.8269,1.2179,1.4381,2.1721,36.6616,3.418
2019/2/20,2.5773,3.4853,-0.75,-0.1258,-1.084,1.8927,3.5965,0.207,0.3663,0.3717,1.3596,2.0949,10.1689,4.5215,0.1499,2.2814,2.3429,3,0.6425,1.8535,1906718003,2658538114,1888200284,1693305822,,4834081088,2672284520,2066922000,1394214032,3944684621,33.3181,85.4862,-3.8098,54.9306,9.259,25.4188,20.2785,131.8922,325.662,63.5865,2.5732,7.1212,1.0901,1.4419,1.0403,2.6837,1.7315,1.789,9.2014,1.2964,3.0455,0.981,4.1415,1.0017,0.8168,1.241,1.4898,2.1766,36.7959,3.4307
2019/2/21,-1.5075,-2.0725,-0.7557,-2.267,0.274,0.4644,-2.9636,-1.0331,-1.4599,-0.3704,1.1039,1.6707,6.3602,4.7283,0.4017,1.477,1.6448,3.7218,0.5341,1.6082,1877973510,2603438878,1873931768,1654918536,,4856530381,2593088958,2045569500,1373860543,3930074678,32.8158,83.7145,-3.781,53.6853,9.2384,25.5368,19.6776,130.5297,320.9078,63.351,2.5344,6.9736,1.0818,1.4092,1.038,2.6961,1.6802,1.7705,9.0671,1.2916,2.9996,0.9607,4.1102,0.9789,0.815,1.2467,1.4456,2.1541,36.2587,3.418
