ÈÕÆÚ,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH
2017/11/3,-0.2778,-2.3654,0.2471,0.6326,0.2504,2.8534,0.2406,,0.5451,6.214,0.6638,0.655,1.276,0.5318,0.3984,,3823982400,854400000,2491729332,8204882000,24052743916,3798428957,3811675000,,27.7914,37.0028,37.0733,24.5347,39.0887,40.3465,94.112,,3.0483,12.5954,2.5861,2.4437,6.7196,5.122,8.2011,,3.0497,8.5123,5.0757,2.0647,16.6078,13.0084,23.4462,
2017/11/6,4.039,3.2303,-0.2465,0,3.3191,-0.2561,-0.48,,1.1451,7.2536,1.1237,0.6012,1.221,0.4509,0.4399,,3978432943,882000000,2485587025,8204882000,24851068393,3788701867,3793378960,,28.9139,38.1981,36.9819,24.5347,40.386,40.2432,93.6603,,3.1714,13.0022,2.5798,2.4437,6.9426,5.1089,8.1617,,3.1729,8.7873,5.0632,2.0647,17.159,12.9751,23.3337,
2017/11/7,0.8032,-0.5102,0.3295,0.9429,-1.1054,0.9842,-0.0804,,0.8722,6.2887,0.5606,0.6609,0.9686,0.6063,0.3456,,4010388227,877500000,2493776768,8282246000,24576376100,3825989048,3790329620,,29.1461,38.0032,37.1038,24.766,39.9396,40.6392,93.585,,3.1969,12.9359,2.5883,2.4667,6.8659,5.1591,8.1551,,3.1984,8.7424,5.0798,2.0842,16.9693,13.1028,23.3149,
2017/11/8,-1.0624,-1.265,0.4926,-0.5708,-0.5938,2.5,1.1263,,0.4847,9.2641,1.0744,0.81,0.603,1.1068,0.5925,,3967781181,866400000,2506061382,8234968000,24430445819,3921638774,3833020380,,28.8365,37.5225,37.2865,24.6246,39.7025,41.6552,94.6391,,3.1629,12.7723,2.601,2.4527,6.8251,5.2881,8.247,,3.1644,8.6318,5.1049,2.0723,16.8685,13.4304,23.5775,
2017/11/9,1.6107,-1.2465,-1.5523,-0.8351,0.1054,0,0.2387,,0.7277,6.1551,2.1772,0.6161,0.5546,0.4047,0.2811,,4031691750,855600000,2467160103,8166200000,24456198222,3921638774,3842168400,,29.301,37.0547,36.7077,24.419,39.7443,41.6552,94.8649,,3.2138,12.613,2.5606,2.4322,6.8323,5.2881,8.2667,,3.2153,8.5242,5.0256,2.055,16.8863,13.4304,23.6338,
2017/11/10,0.3963,0.8065,1.4938,-0.8421,0.9828,-0.7441,0.1587,,0.8243,5.3932,1.0206,0.7769,0.7829,0.4473,0.7706,,4047669393,862500000,2504013947,8097432000,24696553978,3892457502,3848267080,,29.4171,37.3536,37.2561,24.2134,40.1349,41.3453,95.0155,,3.2266,12.7148,2.5989,2.4117,6.8994,5.2488,8.2798,,3.2281,8.593,5.1007,2.0377,17.0523,13.3304,23.6713,
2017/11/13,-1.5789,1.113,0,-0.1592,-3.2325,-0.1249,0.5547,,0.6035,5.952,0.6888,0.5992,1.5809,0.872,0.6013,,3983758823,872100000,2504013947,8084538000,23898229501,3887593956,3869612460,,28.9526,37.7693,37.2561,24.1748,38.8376,41.2936,95.5425,,3.1756,12.8563,2.5989,2.4079,6.6764,5.2422,8.3257,,3.1771,8.6886,5.1007,2.0344,16.5011,13.3138,23.8026,
2017/11/14,-0.6684,-2.58,-1.39,-1.7544,-0.8261,2.3353,-0.8668,,0.4741,6.7544,0.5652,0.6363,1.3252,0.7441,0.5251,,3957129420,849600000,2469207539,7942704000,23700794416,3978380137,3836069720,,28.7591,36.7949,36.7382,23.7507,38.5167,42.2579,94.7144,,3.1544,12.5246,2.5628,2.3656,6.6213,5.3646,8.2536,,3.1559,8.4645,5.0298,1.9987,16.3647,13.6247,23.5963,
2017/11/15,-2.288,-2.3658,0.6633,0.487,1.5574,-0.6112,-0.2385,,0.5851,5.3402,0.3988,0.6441,1.5661,0.6185,0.2778,,3866589446,829500000,2485587025,7981386000,24069912185,3954062410,3826921700,,28.1011,35.9244,36.9819,23.8663,39.1166,41.9996,94.4885,,3.0822,12.2283,2.5798,2.3771,6.7244,5.3318,8.2339,,3.0837,8.2642,5.0632,2.0085,16.6196,13.5414,23.54,
2017/11/16,0.551,-3.7613,0.4942,0.377,5.2068,2.296,0.1594,,0.4441,5.9269,0.6819,0.5113,1.982,0.6609,0.2522,,3887892969,798300000,2497871639,8011472000,25323195772,4044848591,3833020380,,28.2559,34.5731,37.1647,23.9563,41.1533,42.9639,94.6391,,3.0992,11.7683,2.5925,2.3861,7.0745,5.4543,8.247,,3.1007,7.9534,5.0882,2.016,17.485,13.8523,23.5775,
2017/11/17,2.4658,-6.2383,-4.6721,-0.7511,-1.2542,-1.0421,-3.4208,,1.6989,6.1938,0.9265,0.6539,1.3904,0.7928,0.8959,,3983758823,748500000,2381167801,7951300000,25005582808,4002697864,3701898760,,28.9526,32.4164,35.4283,23.7764,40.6372,42.5162,91.4016,,3.1756,11.0342,2.4714,2.3682,6.9858,5.3974,7.9649,,3.1771,7.4572,4.8505,2.0009,17.2657,13.708,22.771,
2017/11/20,0.5348,1.4028,0.086,0.1622,-0.3776,2.6731,-1.1532,,1.1197,2.9255,0.5507,0.5291,1.1276,0.9637,0.4524,,4005062347,759000000,2383215236,7964194000,24911157332,4109695863,3659208000,,29.1074,32.8711,35.4588,23.8149,40.4837,43.6527,90.3476,,3.1926,11.189,2.4735,2.372,6.9594,5.5417,7.873,,3.1941,7.5618,4.8546,2.0041,17.2005,14.0744,22.5084,
2017/11/21,-0.133,-0.751,0,2.3745,1.1371,-2.8797,0.3333,,0.7944,2.6238,0.77,0.849,0.9404,1.3211,0.6891,,3999736466,753300000,2383215236,8153306000,25194433760,3991349592,3671405360,,29.0687,32.6243,35.4588,24.3804,40.9441,42.3957,90.6487,,3.1884,11.105,2.4735,2.4283,7.0385,5.3821,7.8993,,3.1899,7.505,4.8546,2.0517,17.3961,13.6691,22.5834,
2017/11/22,1.731,-0.3186,5.5842,-0.6326,-2.7939,0.7311,-0.9136,,1.2501,2.3604,1.0841,0.8968,1.1362,0.5022,0.4063,,4068972916,750900000,2516298561,8101730000,24490534758,4020530864,3637862620,,29.5719,32.5203,37.4389,24.2262,39.8001,42.7056,89.8205,,3.2436,11.0696,2.6116,2.413,6.8419,5.4215,7.8271,,3.2451,7.4811,5.1257,2.0388,16.91,13.769,22.3771,
2017/11/23,1.0471,-2.9165,-3.7429,-1.2202,-0.7711,-2.379,-1.425,,1.5334,2.8832,1.6022,0.7421,1.0516,0.4034,0.284,,4111579962,729000000,2422116516,8002876000,24301683807,3924881138,3586023840,,29.8816,31.5719,36.0376,23.9306,39.4932,41.6897,88.5406,,3.2775,10.7467,2.5139,2.3835,6.7891,5.2925,7.7156,,3.2791,7.2629,4.9339,2.0139,16.7796,13.4415,22.0582,
2017/11/24,1.8135,0.0412,-1.6906,1.0741,0.1413,0,0.3401,,6.4221,1.6651,0.6651,0.4743,1.0277,0.3584,0.625,,4186142293,729300000,2381167801,8088836000,24336020344,3924881138,3598221200,,30.4235,31.5849,35.4283,24.1876,39.549,41.6897,88.8418,,3.337,10.7512,2.4714,2.4091,6.7987,5.2925,7.7418,,3.3385,7.2659,4.8505,2.0355,16.8033,13.4415,22.1332,
2017/11/27,-7.1247,-0.3291,-2.4936,-2.8162,-0.4938,2.5609,-3.6441,,2.5834,1.2456,0.6161,0.4354,0.786,0.5396,0.3888,,3887892969,726900000,2321792163,7861042000,24215842465,4025394409,3467099580,,28.2559,31.4809,34.5449,23.5065,39.3537,42.7573,85.6043,,3.0992,10.7158,2.4098,2.3413,6.7651,5.428,7.4597,,3.1007,7.242,4.7295,1.9782,16.7204,13.7857,21.3267,
2017/11/28,0.274,1.9397,1.4109,-0.5467,-0.3545,0.886,1.4072,,1.0414,1.3693,0.2777,0.7127,0.9519,0.4415,0.7679,,3898544731,741000000,2354551136,7818062000,24130001124,4061060409,3515889020,,28.3333,32.0916,35.0323,23.378,39.2142,43.1361,86.8089,,3.1077,10.9236,2.4438,2.3285,6.7412,5.4761,7.5647,,3.1092,7.3825,4.7962,1.9674,16.6611,13.9078,21.6268,
2017/11/29,-1.6393,-0.6883,-0.4348,-0.11,-0.3557,-1.2774,-0.3469,,1.1641,1.6709,0.2953,0.6428,0.6524,0.3161,0.7094,,3834634162,735900000,2344313957,7809466000,24044159782,4009182591,3503691660,,27.8688,31.8707,34.88,23.3523,39.0747,42.5851,86.5078,,3.0567,10.8485,2.4331,2.3259,6.7172,5.4062,7.5384,,3.0582,7.3317,4.7754,1.9652,16.6018,13.7302,21.5518,
2017/11/30,-1.1111,0.5707,-0.3493,-0.3302,-2.4991,-0.6874,-0.5222,,0.7954,2.0388,0.2044,0.3666,0.7611,0.4281,0.2406,,3792027115,740100000,2336124214,7783678000,23443270391,3981622501,3485395620,,27.5592,32.0526,34.7581,23.2751,38.0982,42.2924,86.056,,3.0228,10.9104,2.4246,2.3182,6.5493,5.369,7.4991,,3.0242,7.3735,4.7587,1.9587,16.1869,13.6358,21.4392,
2017/12/1,0.5618,1.0134,1.1394,0.2761,2.4533,-2.6873,0.175,,0.4795,1.781,0.2815,0.3005,0.693,0.6792,0.1921,,3813330638,747600000,2362740879,7805168000,24018407380,3874624502,3491494300,,27.714,32.3774,35.1541,23.3394,39.0329,41.1558,86.2066,,3.0398,11.0209,2.4523,2.3246,6.71,5.2247,7.5122,,3.0412,7.4482,4.8129,1.9641,16.584,13.2694,21.4767,
2017/12/4,-0.2793,-4.9358,0.5199,-2.6432,-3.3595,-0.3347,0.1747,,0.5456,2.8326,0.5352,0.7094,1.0997,0.2988,0.1868,,3802678877,710700000,2375025493,7598864000,23211498769,3861655048,3497592980,,27.6366,30.7793,35.3369,22.7225,37.7215,41.0181,86.3572,,3.0313,10.477,2.465,2.2632,6.4846,5.2072,7.5253,,3.0327,7.0806,4.8379,1.9122,16.0269,13.2249,21.5143,
2017/12/5,-5.4622,-3.7991,-2.069,-2.0362,1.8491,-3.0227,0.0872,,1.5973,3.1116,0.707,1.279,1.3111,0.302,0.3824,,3594969527,683700000,2325887035,7444136000,23640705477,3744929958,3500642320,,26.127,29.61,34.6058,22.2598,38.4191,39.7782,86.4325,,2.8657,10.0789,2.414,2.2171,6.6045,5.0498,7.5319,,2.867,6.8116,4.7379,1.8733,16.3232,12.8252,21.533,
2017/12/6,0.8889,2.0623,3.169,-0.6928,0.3268,-1.342,2.2648,,0.5441,1.8447,0.5174,0.6396,0.8061,0.6085,0.7907,,3626924811,697800000,2399594722,7392560000,23717962684,3694673322,3579925160,,26.3593,30.2206,35.7025,22.1056,38.5446,39.2444,88.39,,2.8912,10.2868,2.4905,2.2018,6.626,4.9821,7.7024,,2.8925,6.9521,4.888,1.8603,16.3766,12.6531,22.0207,
2017/12/7,-0.7342,-0.6449,-0.5119,1.1047,0.5791,0.3949,-1.1073,,0.4319,1.1972,0.6002,0.553,0.5633,0.5087,0.8133,,3600295407,693300000,2387310108,7474222000,23855308831,3709263958,3540283740,,26.1657,30.0258,35.5197,22.3498,38.7678,39.3994,87.4113,,2.8699,10.2205,2.4778,2.2261,6.6644,5.0017,7.6171,,2.8713,6.9073,4.863,1.8808,16.4714,12.703,21.7769,
2017/12/8,0.8876,1.7741,4.4597,3.6228,2.231,0.5245,-1.1197,,0.4118,1.724,1.3558,0.7591,0.8188,0.3686,0.7602,,3632250692,705600000,2493776768,7744996000,24387525149,3728718140,3500642320,,26.398,30.5585,37.1038,23.1595,39.6327,39.606,86.4325,,2.8954,10.4018,2.5883,2.3067,6.8131,5.028,7.5319,,2.8968,7.0298,5.0798,1.949,16.8389,12.7697,21.533,
2017/12/11,0.1466,0.6803,-1.2315,3.6071,4.4703,-1.2174,-0.3484,,0.2974,1.1807,0.7837,1.2728,1.6798,0.3817,0.2709,,3637576573,710400000,2463065231,8024366000,25477710187,3683325050,3488444960,,26.4367,30.7663,36.6468,23.9949,41.4044,39.1239,86.1313,,2.8997,10.4725,2.5564,2.3899,7.1177,4.9668,7.5056,,2.901,7.0776,5.0173,2.0193,17.5917,12.6142,21.458,
2017/12/12,-2.1962,-2.1115,-0.9144,-0.3214,-0.1011,-1.4965,-1.5734,,0.4346,1.85,0.4337,0.6338,0.7728,0.2878,0.2285,,3557688361,695400000,2440543438,7998578000,25451957784,3628204868,3433556840,,25.8561,30.1167,36.3117,23.9178,41.3626,38.5384,84.7761,,2.836,10.2514,2.533,2.3822,7.1105,4.8924,7.3875,,2.8373,6.9282,4.9714,2.0128,17.5739,12.4254,21.1204,
2017/12/13,0,1.5962,1.5101,1.827,1.3153,-1.7426,-0.3552,,0.3179,1.224,0.6978,0.9312,0.8904,0.5539,0.166,,3557688361,706500000,2477397282,8144710000,25786739017,3564978778,3421359480,,25.8561,30.5974,36.8601,24.3547,41.9066,37.8668,84.475,,2.836,10.415,2.5713,2.4258,7.204,4.8072,7.3613,,2.8373,7.0388,5.0465,2.0496,17.805,12.2089,21.0453,
2017/12/14,0.1497,0.1699,-0.2479,0,-0.0333,1.3188,-0.713,,0.3453,1.1603,0.7546,0.4938,0.4884,0.3738,0.3683,,3563014242,707700000,2471254974,8144710000,25778154882,3611993050,3396964760,,25.8948,30.6494,36.7687,24.3547,41.8927,38.3662,83.8726,,2.8402,10.4327,2.5649,2.4258,7.2016,4.8706,7.3088,,2.8416,7.0507,5.034,2.0496,17.7991,12.3699,20.8953,
2017/12/15,-0.299,-0.4663,-1.1599,-1.0026,-1.7316,-2.6481,0.3591,,0.3463,1.1454,0.574,0.6169,0.6948,0.4422,0.2455,,3552362480,704400000,2442590874,8063048000,25331779906,3516343324,3409162120,,25.8174,30.5065,36.3422,24.1105,41.1673,37.3502,84.1738,,2.8317,10.3841,2.5351,2.4015,7.0769,4.7416,7.335,,2.8331,7.0179,4.9756,2.029,17.4909,12.0424,20.9703,
2017/12/18,0.1499,0,-1.2573,0.1599,4.4731,0.8299,0.4472,,0.263,0.9723,0.4991,0.4704,1.5153,0.3497,0.2889,,3557688361,704400000,2411879337,8075942000,26464885615,3545524597,3424408820,,25.8561,30.5065,35.8853,24.1491,43.0087,37.6602,84.5503,,2.836,10.3841,2.5033,2.4053,7.3935,4.7809,7.3678,,2.8373,7.0179,4.913,2.0323,18.2733,12.1423,21.0641,
2017/12/19,0.4491,1.1925,0.1698,2.3949,0.6163,-0.3658,-0.1781,,0.2135,1.2353,0.4074,0.789,1.008,0.2076,0.4166,,3573666003,712800000,2415974209,8269352000,26627984164,3532555142,3418310140,,25.9722,30.8703,35.9462,24.7274,43.2738,37.5224,84.3997,,2.8487,10.5079,2.5075,2.4629,7.439,4.7635,7.3547,,2.8501,7.1015,4.9214,2.0809,18.3859,12.0979,21.0266,
2017/12/20,-2.9806,-1.6835,-2.3729,2.027,-0.2579,-0.1836,-0.8029,,0.6189,1.1301,0.5704,1.1102,0.8093,0.2176,0.2914,,3467148388,700800000,2358646007,8436974000,26559311091,3526070415,3390866080,,25.1981,30.3506,35.0932,25.2287,43.1622,37.4535,83.7221,,2.7638,10.331,2.448,2.5128,7.4198,4.7547,7.2957,,2.7651,6.982,4.8046,2.1231,18.3385,12.0757,20.8578,
2017/12/21,-1.8433,-0.2568,0.7812,0.4075,-0.097,-0.3218,-0.0899,,0.5669,1.2787,0.3766,0.9728,0.9693,0.3499,0.3155,,3403237818,699000000,2377072929,8471358000,26533558689,3514722142,3387816740,,24.7336,30.2726,35.3674,25.3315,43.1203,37.333,83.6468,,2.7129,10.3045,2.4671,2.5231,7.4126,4.7394,7.2891,,2.7141,6.9641,4.8421,2.1318,18.3207,12.0368,20.839,
2017/12/22,-0.626,-0.3863,-0.3445,0.1522,-0.1618,0.5535,-0.6301,,0.2947,0.616,0.3395,0.6568,0.5283,0.1995,0.1867,,3381934295,696300000,2368883186,8484252000,26490638018,3534176324,3366471360,,24.5787,30.1557,35.2455,25.37,43.0506,37.5396,83.1197,,2.6959,10.2647,2.4586,2.5269,7.4006,4.7656,7.2432,,2.6971,6.9372,4.8254,2.135,18.291,12.1034,20.7077,
2017/12/25,-3.1496,1.2495,-2.0743,-1.4184,-1.8146,2.4312,0.3623,,0.5135,3.5487,0.5241,0.5364,0.7072,0.3156,0.8855,,3275416680,705000000,2319744727,8363908000,26009926505,3620098959,3378668720,,23.8046,30.5325,34.5144,25.0102,42.2693,38.4523,83.4209,,2.611,10.3929,2.4076,2.4911,7.2664,4.8815,7.2694,,2.6122,7.0238,4.7253,2.1047,17.9591,12.3977,20.7827,
2017/12/26,1.1382,3.1064,2.2065,1.2847,2.7723,0.8061,0.2708,,0.3612,4.8289,0.3884,0.4871,0.9037,0.4077,0.5142,,3312697845,726900000,2370930622,8471358000,26730993774,3649280232,3387816740,,24.0756,31.4809,35.276,25.3315,43.4412,38.7623,83.6468,,2.6407,10.7158,2.4608,2.5231,7.4678,4.9209,7.2891,,2.6419,7.242,4.8296,2.1318,18.457,12.4976,20.839,
2017/12/27,0,-1.1556,1.6408,-0.2537,-0.5138,-2.088,-0.09,,0.3598,2.6361,0.7045,0.3786,1.101,0.1389,0.6233,,3312697845,718500000,2409831901,8449868000,26593647628,3573084687,3384767400,,24.0756,31.1171,35.8548,25.2672,43.218,37.9529,83.5715,,2.6407,10.5919,2.5011,2.5167,7.4294,4.8181,7.2825,,2.6419,7.1583,4.9088,2.1264,18.3622,12.2367,20.8203,
2017/12/28,-0.4823,0.8768,0.5098,-1.119,0.1291,0.8167,-1.4414,,0.2878,2.0257,0.6273,0.6871,0.783,0.1547,0.433,,3296720203,724800000,2422116516,8355312000,26627984164,3602265960,3335977960,,23.9594,31.39,36.0376,24.9845,43.2738,38.2629,82.3669,,2.628,10.6848,2.5139,2.4885,7.439,4.8575,7.1776,,2.6292,7.2211,4.9339,2.1026,18.3859,12.3366,20.5201,
2017/12/29,1.1309,0.745,0.8453,1.3889,2.3211,-0.135,0.9141,,0.3464,1.9293,0.3539,0.6381,0.7748,0.2894,1.9848,,3334001368,730200000,2442590874,8471358000,27246041824,3597402414,3366471360,,24.2304,31.6238,36.3422,25.3315,44.2782,38.2112,83.1197,,2.6577,10.7644,2.5351,2.5231,7.6117,4.8509,7.2432,,2.6589,7.2749,4.9756,2.1318,18.8126,12.32,20.7077,
2018/1/2,0.639,0.2054,-0.0838,0.761,-0.7246,6.3091,-0.1812,,0.3856,1.5877,0.3191,0.8159,0.7198,0.9018,0.5781,,3355304891,731700000,2440543438,8535828000,27048606738,3859658506,3360372680,,36.9137,34.0623,45.9655,21.3463,32.5624,66.8824,62.3959,,2.6219,4.2071,2.4702,2.3193,6.3374,4.8679,6.6353,,2.7454,7.7962,4.6037,2.0974,14.9038,14.4123,23.3719,
2018/1/3,2.2222,-0.287,0.1678,0.3021,0.5078,3.0521,-0.1815,,0.5876,1.6877,0.4416,0.9583,0.6516,1.3608,0.7215,,3429867222,729600000,2444638309,8561616000,27185952885,3977460716,3354274000,,37.734,33.9645,46.0426,21.4108,32.7277,68.9238,62.2827,,2.6801,4.195,2.4744,2.3263,6.3695,5.0165,6.6233,,2.8064,7.7739,4.6114,2.1037,14.9795,14.8522,23.3295,
2018/1/4,0.4658,3.1661,-0.2513,-0.8032,0.3789,0.0823,-1.0909,,0.5973,8.3327,0.4299,0.6196,0.6108,0.7196,0.9252,,3445844865,752700000,2438496002,8492848000,27288962495,3980732999,3317681920,,37.9098,35.0399,45.9269,21.2388,32.8517,68.9805,61.6032,,2.6926,4.3279,2.4682,2.3076,6.3937,5.0206,6.551,,2.8195,8.02,4.5998,2.0868,15.0363,14.8644,23.075,
2018/1/5,0.4637,-2.1523,-0.084,0.4049,-1.4785,-0.5343,-1.9301,,0.432,3.8075,0.2572,0.416,0.5165,0.2741,0.7361,,3461822507,736500000,2436448566,8527232000,26885508189,3959463156,3253645780,,38.0855,34.2857,45.8884,21.3248,32.366,68.6119,60.4142,,2.7051,4.2347,2.4661,2.3169,6.2991,4.9938,6.4246,,2.8326,7.8474,4.5959,2.0953,14.814,14.785,22.6296,
2018/1/8,-0.1538,-0.3666,0.7563,0.8065,0,-1.8182,-1.5933,,0.3515,2.2202,0.3895,0.9157,0.6851,0.3959,0.777,,3456496626,733800000,2454875488,8596000000,26885508189,3887472917,3201807000,,38.0269,34.16,46.2354,21.4968,32.366,67.3644,59.4516,,2.7009,4.2192,2.4847,2.3356,6.2991,4.903,6.3222,,2.8282,7.8186,4.6307,2.1122,14.814,14.5162,22.269,
2018/1/9,-0.4622,0.5724,1.3344,-0.7,-0.8301,-0.8418,0.8571,,0.3353,2.7184,0.7936,0.5041,0.7529,0.2874,1.0013,,3440518984,738000000,2487634461,8535828000,26662320701,3854750081,3229251060,,37.8512,34.3555,46.8524,21.3463,32.0973,66.7974,59.9612,,2.6885,4.2433,2.5179,2.3193,6.2469,4.8618,6.3764,,2.8151,7.8634,4.6925,2.0974,14.691,14.394,22.4599,
2018/1/10,-2.4768,-2.3984,-0.4115,-0.856,-2.0605,1.0187,-0.5666,,0.493,2.5003,0.4536,0.7281,0.898,0.2774,0.7805,,3355304891,720300000,2477397282,8462762000,26112936115,3894017484,3210955020,,36.9137,33.5316,46.6596,21.1636,31.436,67.4778,59.6215,,2.6219,4.1416,2.5075,2.2994,6.1181,4.9113,6.3403,,2.7454,7.6748,4.6732,2.0794,14.3883,14.5406,22.3327,
2018/1/11,1.5873,1.2495,0,1.8283,0.6246,-0.4202,1.7094,,0.3836,1.9101,0.4659,0.7184,0.6813,0.3088,0.9138,,3408563699,729300000,2477397282,8617490000,26276034664,3877656066,3265843140,,37.4996,33.9505,46.6596,21.5505,31.6323,67.1943,60.6407,,2.6635,4.1933,2.5075,2.3415,6.1564,4.8906,6.4487,,2.789,7.7707,4.6732,2.1175,14.4781,14.4795,22.7144,
2018/1/12,-1.4063,-0.5348,-1.3223,-0.399,-0.9801,-0.7595,0,,0.3461,1.1727,0.5245,0.522,0.6525,0.2056,0.5521,,3360630772,725400000,2444638309,8583106000,26018510639,3848205514,3265843140,,36.9723,33.769,46.0426,21.4645,31.3223,66.684,60.6407,,2.626,4.1709,2.4744,2.3321,6.096,4.8535,6.4487,,2.7498,7.7291,4.6114,2.109,14.3362,14.3696,22.7144,
2018/1/15,-0.317,-4.9214,-3.3501,-1.8528,1.0558,-2.5085,-1.4939,,0.4944,3.2822,0.5861,1.0834,1.0441,0.3318,0.5408,,3349979011,689700000,2362740879,8424080000,26293202932,3751673147,3217053700,,36.8551,32.1071,44.5002,21.0668,31.653,65.0112,59.7347,,2.6177,3.9656,2.3915,2.2889,6.1604,4.7318,6.3523,,2.741,7.3487,4.4569,2.0699,14.4876,14.0091,22.3751,
2018/1/16,5.7234,10.0043,0,-1.7857,2.873,-2.8783,0.1896,,1.0476,7.5087,0.2598,1.268,1.3248,0.7736,0.3797,,3541710719,758700000,2362740879,8273650000,27048606738,3643687789,3223152380,,38.9644,35.3192,44.5002,20.6906,32.5624,63.1399,59.848,,2.7675,4.3623,2.3915,2.248,6.3374,4.5956,6.3644,,2.8979,8.0839,4.4569,2.033,14.9038,13.6059,22.4175,
2018/1/17,1.0526,-0.3954,0.4333,7.3247,-3.9987,0.1796,0.7569,,1.2334,13.7726,0.2993,1.6043,1.2574,0.1739,0.7953,,3578991884,755700000,2372978057,8879668000,25967005834,3650232356,3247547100,,39.3746,35.1795,44.693,22.2062,31.2603,63.2534,60.3009,,2.7967,4.3451,2.4018,2.4127,6.0839,4.6038,6.4125,,2.9284,8.052,4.4762,2.1819,14.3079,13.6303,22.5872,
2018/1/18,-0.1488,-1.0719,0.3451,-1.0649,-0.3967,-0.0896,-0.4695,,0.5938,5.9268,0.2397,0.7969,1.146,0.3551,0.4467,,3573666003,747600000,2381167801,8785112000,25863996224,3646960072,3232300400,,39.316,34.8024,44.8472,21.9697,31.1363,63.1967,60.0178,,2.7925,4.2985,2.4101,2.387,6.0598,4.5997,6.3824,,2.9241,7.9657,4.4916,2.1586,14.2511,13.6181,22.4811,
2018/1/19,1.4903,-0.923,-0.9458,-1.3699,-0.531,0.8075,-1.5094,,0.7957,4.6193,0.3388,0.5251,0.9222,0.2978,0.4998,,3626924811,740700000,2358646007,8664768000,25726650078,3676410625,3183510960,,39.9019,34.4812,44.423,21.6687,30.9709,63.707,59.1119,,2.8341,4.2589,2.3873,2.3543,6.0276,4.6368,6.2861,,2.9677,7.8921,4.4492,2.1291,14.1754,13.7281,22.1418,
2018/1/22,-1.3216,2.3491,1.9097,0.5456,2.2022,-1.2016,0.3831,,0.3658,4.9108,0.4797,0.5935,0.7671,0.2475,1.0826,,3578991884,758100000,2403689594,8712046000,26293202932,3632234796,3195708320,,39.3746,35.2912,45.2714,21.787,31.653,62.9415,59.3384,,2.7967,4.3589,2.4329,2.3672,6.1604,4.5811,6.3102,,2.9284,8.0775,4.5341,2.1407,14.4876,13.5631,22.2266,
2018/1/23,-0.4464,-0.9497,-0.8518,0.6413,0.7509,-2.2973,0.4771,,0.3131,3.4534,0.3478,0.7125,0.8175,0.5426,0.7359,,3563014242,750900000,2383215236,8767920000,26490638018,3548791564,3210955020,,39.1988,34.9561,44.8858,21.9267,31.8906,61.4955,59.6215,,2.7842,4.3175,2.4122,2.3823,6.2066,4.4759,6.3403,,2.9154,8.0008,4.4955,2.1544,14.5964,13.2515,22.3327,
2018/1/24,1.9432,-0.7191,0.945,-1.6176,-0.5833,0.876,0.095,,0.5796,3.0949,0.5816,0.8671,0.547,0.2408,0.872,,3632250692,745500000,2405737030,8626086000,26336123603,3579878258,3214004360,,39.9605,34.7047,45.31,21.572,31.7046,62.0342,59.6781,,2.8383,4.2865,2.435,2.3438,6.1704,4.5151,6.3463,,2.972,7.9433,4.538,2.1196,14.5112,13.3676,22.3539,
2018/1/25,-0.7331,-0.6841,0.3404,1.6442,1.5645,3.9305,0.1898,,0.2708,2.5802,0.5574,0.9087,0.8182,0.3654,0.7444,,3605621288,740400000,2413926773,8767920000,26748162043,3720586453,3220103040,,39.6676,34.4673,45.4642,21.9267,32.2007,64.4725,59.7913,,2.8175,4.2571,2.4433,2.3823,6.267,4.6925,6.3584,,2.9502,7.8889,4.5534,2.1544,14.7383,13.893,22.3963,
2018/1/26,0.1477,-0.5267,-1.1874,-0.5392,-0.6739,-3.518,0.3788,,0.2925,2.3849,0.4954,1.1643,0.5566,0.2781,0.5046,,3610947169,736500000,2385262672,8720642000,26567895225,3589695109,3232300400,,39.7262,34.2857,44.9243,21.8085,31.9837,62.2043,60.0178,,2.8216,4.2347,2.4143,2.3695,6.2247,4.5275,6.3824,,2.9546,7.8474,4.4994,2.1428,14.639,13.4043,22.4811,
2018/1/29,-0.4425,-4.2363,-1.03,-1.6757,-3.2633,-2.7347,0.1887,,0.4809,2.7398,0.3609,0.7821,1.1481,0.5065,0.4403,,3594969527,705300000,2360693443,8574510000,25700897675,3491526601,3238399080,,39.5504,32.8333,44.4616,21.443,30.9399,60.5032,60.1311,,2.8091,4.0553,2.3894,2.3298,6.0216,4.4036,6.3945,,2.9415,7.515,4.453,2.1069,14.1612,13.0377,22.5235,
