ÈÕÆÚ,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH
2018/4/10,-9.9712,0.2938,1.0241,0,-2.5532,-2.0833,-1.9574,-4.1359,-0.098,-0.4643,,-4.1806,6.5001,1.6216,0.3249,5.3835,3.3416,0.5247,1.5065,2.1712,1.0359,0.3186,,4.0757,9949680762,2111019612,12579529000,3224271304,2416110987,28183435132,4189598231,1364839186,1858653565,76012895315,,2685767044,70.6874,-10.6451,54.3237,66.3679,-14.9358,23.0172,41.0869,-3.737,270.1418,16.5786,,83.2702,3.0366,4.1802,2.7396,1.6328,3.8233,4.2749,1.9773,2.2245,5.5314,3.4315,,3.1077,8.1294,2.8974,1.685,0.9864,7.0621,5.4218,1.936,1.9804,10.2968,2.011,,2.1696
2018/4/11,0.852,-0.6836,1.0862,-0.3942,0.4367,9.0638,-0.1736,1.3867,-0.5888,0.8396,,1.0471,7.6306,1.22,0.4813,4.2938,3.9732,1.6524,0.9643,1.1355,0.9145,0.3851,,2.4839,10034449075,2096588814,12716164000,3211560642,2426661690,30737933721,4182324623,1383766078,1847709579,76651063280,,2713890259,71.2896,-10.5724,54.9138,66.1062,-15.001,25.1034,41.0155,-3.7888,268.5511,16.7178,,84.1422,3.0625,4.1516,2.7693,1.6263,3.84,4.6624,1.9739,2.2553,5.4989,3.4603,,3.1402,8.1986,2.8776,1.7033,0.9825,7.0929,5.9132,1.9327,2.0079,10.2362,2.0278,,2.1923
2018/4/12,7.2862,-0.0983,-2.2923,-0.3958,-1.0145,-0.1561,1.3478,-1.2158,-1.8756,-1.9426,,-2.7634,9.2452,0.9581,0.5375,4.038,2.3893,1.286,1.4074,1.0824,0.7977,0.2872,,1.8818,10765575776,2094527271,12424676000,3198849979,2402043383,30689961916,4238695085,1366942174,1813053624,75162004696,,2638895019,76.4839,-10.562,53.655,65.8446,-14.8488,25.0642,41.5683,-3.7427,263.5142,16.3931,,81.817,3.2856,4.1476,2.7058,1.6199,3.8011,4.6551,2.0005,2.2279,5.3957,3.3931,,3.0535,8.796,2.8747,1.6642,0.9786,7.021,5.904,1.9587,1.9835,10.0442,1.9885,,2.1318
2018/4/13,-2.6575,0,-1.173,-0.5298,-0.7321,0.3908,-2.145,-1.2308,-3.1187,-0.7547,,-2.4867,5.7145,0.755,0.391,2.8012,2.2116,0.695,0.8265,0.8245,0.9628,0.2258,,2.2858,10479482719,2094527271,12278932000,3181902430,2384458878,30809891427,4147774985,1350118270,1756509698,74594744283,,2573274183,74.4514,-10.562,53.0256,65.4957,-14.7401,25.1622,40.6767,-3.6967,255.2959,16.2693,,79.7825,3.1983,4.1476,2.6741,1.6113,3.7733,4.6733,1.9576,2.2005,5.2275,3.3675,,2.9775,8.5622,2.8747,1.6447,0.9735,6.9696,5.927,1.9167,1.959,9.7309,1.9734,,2.0788
2018/4/16,10.0101,-3.4449,-3.0415,-0.2663,-2.2861,-0.7007,-2.7619,-2.648,3.8422,-1.9011,,-3.0965,1.2801,1.3373,0.5324,3.7021,2.4475,0.4652,1.0871,1.1811,2.449,0.3327,,1.7678,11528490595,2022373281,11905463000,3173428655,2329946913,30594018307,4033215658,1314367475,1823997610,73176593251,,2493591741,81.904,-10.1981,51.4128,65.3213,-14.4031,24.9859,39.5532,-3.5988,265.1048,15.96,,77.312,3.5185,4.0047,2.5928,1.607,3.687,4.6405,1.9035,2.1422,5.4283,3.3035,,2.8853,9.4193,2.7757,1.5947,0.9709,6.8102,5.8855,1.8638,1.9072,10.1048,1.9359,,2.0144
2018/4/17,2.114,-0.6116,-0.153,-1.0681,-2.4151,-1.0192,-2.7953,-1.6,-5.9,0.7752,,3.1955,35.1353,0.8682,0.513,2.9372,2.0622,0.3514,1.121,1.099,2.1381,0.28,,2.4658,11772199496,2010004025,11887245000,3139533556,2273676497,30282201578,3920474734,1293337595,1716381751,73743853664,,2573274183,83.6355,-10.1358,51.3341,64.6236,-14.0553,24.7312,38.4476,-3.5412,249.4636,16.0838,,79.7825,3.5928,3.9802,2.5888,1.5899,3.5979,4.5932,1.8503,2.1079,5.108,3.3291,,2.9775,9.6185,2.7587,1.5922,0.9605,6.6458,5.8255,1.8117,1.8767,9.5086,1.9509,,2.0788
2018/4/18,-9.991,-1.0256,-1.3027,-4.9933,-1.8561,-0.3366,-0.6494,2.439,-1.169,1.0096,,-3.0965,22.2586,2.2251,0.4944,7.7915,3.4666,0.3921,1.1038,1.3902,1.5476,0.3072,,1.8744,10596039150,1989388599,11732392000,2982768723,2231473685,30180261493,3895017105,1324882415,1696317777,74488382956,,2493591741,75.2795,-10.0318,50.6654,61.3968,-13.7944,24.648,38.1979,-3.6276,246.5475,16.2461,,77.312,3.2339,3.9394,2.5551,1.5105,3.5312,4.5778,1.8383,2.1594,5.0483,3.3627,,2.8853,8.6575,2.7304,1.5715,0.9125,6.5224,5.8059,1.7999,1.9224,9.3975,1.9706,,2.0144
2018/4/19,1.3,1.5544,1.1646,-1.8466,0.7092,-1.3908,0,0.6349,-1.1828,0.7139,,-0.7519,16.3792,0.8761,0.4579,3.2306,2.4257,0.4278,0.8771,0.7266,0.7688,0.2702,,1.5681,10733787659,2020311738,11869027000,2927689186,2247299739,29760508204,3895017105,1333294367,1676253804,75020189593,,2474842931,76.2581,-10.1877,51.2555,60.2631,-13.8922,24.3051,38.1979,-3.6506,243.6313,16.3621,,76.7307,3.2759,4.0006,2.5848,1.4826,3.5562,4.5141,1.8383,2.1731,4.9886,3.3867,,2.8636,8.77,2.7729,1.5898,0.8957,6.5687,5.7252,1.7999,1.9346,9.2863,1.9847,,1.9992
2018/4/20,-9.9704,-1.0204,-1.9954,-2.6049,2.1127,-1.2694,-3.3147,-3.3123,-1.9587,1.1342,,-3.7879,14.7543,0.9021,0.4683,4.1382,3.3206,0.36,0.7969,0.8958,0.4933,0.3741,,1.6474,9663587705,1999696312,11632193000,2851425213,2294777903,29382730244,3765910563,1289131619,1643421847,75871080212,,2381098880,68.6549,-10.0838,50.2327,58.6933,-14.1857,23.9966,36.9318,-3.5297,238.8594,16.5477,,73.8242,2.9493,3.9598,2.5333,1.444,3.6313,4.4568,1.7774,2.1011,4.8909,3.4251,,2.7552,7.8956,2.7446,1.5581,0.8724,6.7074,5.6525,1.7403,1.8706,9.1044,2.0072,,1.9235
2018/4/23,0.9868,0.3093,0.3132,4.6062,-2.2222,-3.2041,-1.5934,-2.7732,-1.2209,-0.7009,,-0.5906,7.1664,0.8351,0.5054,5.6387,2.2422,0.4848,0.629,1.4277,0.6401,0.2732,,1.086,9758952057,2005880940,11668629000,2982768723,2243782838,28441283581,3705903296,1253380824,1623357873,75339273575,,2367037273,69.3324,-10.115,50.3901,61.3968,-13.8705,23.2277,36.3433,-3.4318,235.9433,16.4317,,73.3882,2.9784,3.972,2.5412,1.5105,3.5506,4.314,1.749,2.0428,4.8312,3.4011,,2.7389,7.9735,2.7531,1.563,0.9125,6.5584,5.4714,1.7125,1.8187,8.9933,1.9931,,1.9121
2018/4/24,0.8686,3.2888,3.5909,-0.142,1.7241,1.5813,4.0236,2.6846,2.1348,-0.0471,,1.1881,8.1871,0.9935,0.7498,3.0827,2.2434,0.431,1.3266,1.0973,0.6707,0.232,,1.0985,9843720370,2071850303,12087643000,2978531835,2282468749,28891019248,3855012261,1287028632,1658013827,75303819799,,2395160488,69.9346,-10.4476,52.1996,61.3096,-14.1096,23.595,37.8056,-3.5239,240.9803,16.424,,74.2602,3.0043,4.1027,2.6324,1.5083,3.6119,4.3822,1.8194,2.0977,4.9343,3.3995,,2.7714,8.0428,2.8436,1.6191,0.9112,6.6715,5.5579,1.7814,1.8675,9.1853,1.9922,,1.9349
2018/4/25,-0.4306,4.0796,2.1854,-0.569,2.9276,-0.7264,1.6509,1.3072,0.6601,-1.4595,,-0.7828,7.3515,1.7441,0.5957,2.28,3.0382,0.2675,1.0013,0.9943,0.5063,0.2366,,0.9848,9801336214,2156373549,12351804000,2961584286,2349289868,28681142603,3918656332,1303852535,1668957813,74204752749,,2376411678,69.6335,-10.8738,53.3403,60.9608,-14.5227,23.4236,38.4298,-3.57,242.5709,16.1843,,73.6789,2.9913,4.27,2.69,1.4998,3.7176,4.3504,1.8494,2.1251,4.9669,3.3499,,2.7497,8.0082,2.9596,1.6545,0.9061,6.8668,5.5175,1.8108,1.8919,9.2459,1.9631,,1.9197
2018/4/26,-8.2162,7.7438,5.0147,0.2861,10.0299,-1.7144,5.8005,-1.2903,-3.9344,-1.2422,,-2.3669,9.427,7.7488,1.9753,4.0238,10.9745,0.2885,2.9328,1.0425,0.5463,0.2551,,0.9688,8996037238,2323358499,12971216000,2970058060,2584922235,28189431608,4145956583,1287028632,1603293899,73282954579,,2320165247,63.9123,-11.7159,56.0152,61.1352,-15.9793,23.0221,40.6589,-3.5239,233.0271,15.9832,,71.935,2.7456,4.6007,2.8249,1.504,4.0905,4.2758,1.9567,2.0977,4.7715,3.3083,,2.6847,7.3502,3.1888,1.7374,0.9086,7.5555,5.4229,1.9159,1.8675,8.8821,1.9387,,1.8743
2018/4/27,2.5913,-3.1943,1.1236,1.1412,2.7211,1.5954,-2.2807,0.9804,2.6166,0.2903,,0.8081,6.4043,5.5659,1.2424,4.0162,11.8034,0.5046,1.661,0.63,0.6781,0.1517,,0.6008,9229150100,2249142966,13116960000,3003953160,2655260255,28639167275,4051399678,1299646559,1645245844,73495677233,,2338914057,65.5684,-11.3417,56.6446,61.8329,-16.4141,23.3894,39.7316,-3.5585,239.1245,16.0296,,72.5163,2.8167,4.4537,2.8566,1.5212,4.2018,4.344,1.9121,2.1182,4.8963,3.3179,,2.7064,7.5407,3.087,1.757,0.919,7.7611,5.5095,1.8722,1.8858,9.1145,1.9444,,1.8894
2018/5/2,-1.2629,9.9908,5.8333,0.2821,10,-0.3978,6.9569,-1.7799,-0.2217,-0.5789,,-3.8076,5.3984,6.8152,2.1079,2.7154,11.7742,0.3244,3.2597,0.7583,0.8304,0.146,,1.3944,9112593669,2473851108,13882116000,3012426934,2920786281,28525234239,4333251990,1276513692,1641597849,73070231924,,2249857210,64.7403,-12.4748,59.9488,62.0073,-18.0555,23.2963,42.4957,-3.4951,238.5943,15.9368,,69.7552,2.7811,4.8987,3.0232,1.5255,4.622,4.3267,2.0451,2.0805,4.8855,3.2987,,2.6033,7.4454,3.3954,1.8594,0.9216,8.5372,5.4875,2.0024,1.8522,9.0943,1.9331,,1.8175
2018/5/3,6.9767,0.0833,-0.7874,2.8129,4.8164,0.4835,-1.8044,0.659,0.6667,3.1053,,0.2083,9.238,9.2194,2.1213,5.7898,14.6232,0.1861,3.9052,0.6556,0.4615,0.414,,0.8715,9748356018,2475912651,13772808000,3097164682,3061462321,28663153177,4255060703,1284925644,1652541835,75339273575,,2254544412,69.2571,-12.4852,59.4768,63.7515,-18.9251,23.4089,41.7288,-3.5182,240.1849,16.4317,,69.9005,2.9752,4.9028,2.9994,1.5684,4.8446,4.3477,2.0082,2.0942,4.9181,3.4011,,2.6087,7.9649,3.3982,1.8448,0.9475,8.9484,5.5141,1.9663,1.8645,9.155,1.9931,,1.8213
2018/5/4,-1.413,1.4155,1.3228,-0.1368,1.3785,3.2218,-0.1282,1.473,1.5453,0.6118,,1.4553,5.2416,5.2088,1.1594,2.7514,10.7788,0.4889,1.8255,0.8863,0.7431,0.292,,0.8481,9610607509,2510958875,13954988000,3092927795,3103665133,29586610413,4249605497,1303852535,1678077801,75800172660,,2287354830,68.2785,-12.6619,60.2635,63.6643,-19.186,24.1631,41.6753,-3.57,243.8964,16.5323,,70.9177,2.9331,4.9722,3.0391,1.5663,4.9113,4.4877,2.0056,2.1251,4.994,3.4219,,2.6467,7.8523,3.4463,1.8692,0.9462,9.0717,5.6917,1.9638,1.8919,9.2964,2.0053,,1.8478
2018/5/7,1.2128,0.821,0.5875,0.9589,1.3031,0.1419,0.9842,1.4516,2.7174,0.5613,,0.4098,5.1265,5.2451,1.0337,3.3334,9.3266,0.3774,1.756,0.813,1.8995,0.2767,,0.7583,9727163940,2531574301,14036969000,3122586006,3144109494,29628585742,4291428744,1322779427,1723677741,76225617970,,3198110362,69.1065,-12.7659,60.6176,64.2748,-19.4361,24.1974,42.0855,-3.6218,250.524,16.625,,71.2084,2.9687,5.013,3.057,1.5813,4.9753,4.4941,2.0254,2.1559,5.1298,3.4411,,2.6575,7.9476,3.4746,1.8802,0.9553,9.19,5.6998,1.9831,1.9194,9.549,2.0166,,1.8554
2018/5/8,10.0218,7.4919,3.634,0.6784,6.0403,0.4857,1.6949,0.9539,6.2434,-0.5116,,-0.2041,5.5414,6.5631,1.4027,3.5588,8.5291,0.3711,1.954,1.3794,2.6185,0.2019,,0.6619,10701999542,2721236219,14547073000,3143770443,3334022148,29772501155,4364164824,1335397355,1831293600,75835626436,,3191583606,76.0322,-13.7223,62.8204,64.7108,-20.61,24.3149,42.7988,-3.6564,266.1652,16.54,,71.0631,3.2662,5.3886,3.1681,1.592,5.2759,4.5159,2.0597,2.1765,5.45,3.4235,,2.6521,8.744,3.7349,1.9485,0.9618,9.7451,5.7275,2.0167,1.9377,10.1452,2.0063,,1.8516
2018/5/9,8.2178,-0.303,-1.5654,-0.8086,-4.7996,0.7855,-2.7083,3.4646,-2.1912,0.561,,-1.0225,29.8846,4.4567,0.8961,3.9214,6.5086,0.4495,1.3096,2.0215,1.8962,0.2441,,0.6208,11581470791,2712990048,14319348000,3118349119,3174003153,30006363702,4245968693,1381663090,1791165653,76261071746,,3158949827,82.2804,-13.6807,61.837,64.1876,-19.6208,24.5059,41.6397,-3.783,260.3329,16.6328,,70.3365,3.5346,5.3722,3.1185,1.5791,5.0227,4.5514,2.0039,2.2519,5.3306,3.4427,,2.625,9.4626,3.7236,1.918,0.954,9.2773,5.7725,1.9621,2.0048,9.9229,2.0175,,1.8326
2018/5/10,9.9726,0.7599,-0.0636,0.5435,-0.2216,-0.8993,3.5546,-0.3044,9.9796,0.186,,1.6529,35.9985,4.7818,0.7002,3.062,4.657,0.4455,2.1734,1.6186,4.9526,0.2379,,0.7127,12736439058,2733605474,14310239000,3135296669,3166969351,29736522302,4396896060,1377457114,1969917419,76402886849,,3211163873,90.4859,-13.7846,61.7977,64.5364,-19.5774,24.2856,43.1198,-3.7715,454.0577,16.6637,,71.499,3.8871,5.4131,3.1165,1.5877,5.0115,4.5105,2.0752,2.245,9.2973,3.4491,,2.6684,10.4063,3.7519,1.9168,0.9592,9.2568,5.7206,2.0318,1.9987,17.307,2.0213,,1.8629
2018/5/11,-2.6622,-0.3017,-1.846,0,-0.4997,1.835,-2.7709,-3.3588,-3.7963,2.0882,,0.6098,22.2378,2.7225,0.9443,2.8683,3.9001,0.552,1.2773,0.9498,5.3641,0.4537,,0.8671,12397365806,2725359304,14046078000,3135296669,3151143296,30282201578,4275063126,1331191379,1895133517,77998306760,,3230744141,88.077,-13.743,60.6569,64.5364,-19.4795,24.7312,41.925,-3.6448,436.8203,17.0117,,71.935,3.7836,5.3967,3.0589,1.5877,4.9865,4.5932,2.0177,2.1696,8.9444,3.5212,,2.6847,10.1292,3.7406,1.8814,0.9592,9.2105,5.8255,1.9755,1.9316,16.65,2.0635,,1.8743
2018/5/14,-8.547,4.5386,6.1608,0.4054,7.5893,2.5545,2.4245,-1.1058,-4.6198,3.9091,,3.4343,16.8154,5.7585,2.2521,3.5284,8.2322,0.9194,2.1608,1.1015,2.6153,0.8774,,3.2871,11337761891,2849051859,14911433000,3148007331,3390292564,31055746925,4378712040,1316470463,1807581632,81047331479,,3341698990,80.549,-14.3668,64.3939,64.7981,-20.9579,25.363,42.9415,-3.6045,416.64,17.6767,,74.4055,3.4602,5.6417,3.2474,1.5942,5.3649,4.7106,2.0666,2.1456,8.5312,3.6588,,2.7769,9.2635,3.9103,1.9973,0.9631,9.9095,5.9743,2.0234,1.9102,15.8808,2.1442,,1.9387
2018/5/15,5.9813,0,-2.1991,0,-1.8154,0.2703,-1.9934,1.1182,1.9173,1.4873,,-1.3672,17.6186,3.5293,1.2598,2.5444,4.1141,0.7101,1.656,0.75,1.3752,0.6765,,1.342,12015908396,2849051859,14583509000,3148007331,3328746797,31139697583,4291428744,1331191379,1842237586,82252759856,,3296011699,85.3669,-14.3668,62.9778,64.7981,-20.5774,25.4315,42.0855,-3.6448,424.628,17.9396,,73.3882,3.6672,5.6417,3.176,1.5942,5.2675,4.7233,2.0254,2.1696,8.6947,3.7132,,2.7389,9.8176,3.9103,1.9534,0.9631,9.7296,5.9905,1.9831,1.9316,16.1852,2.176,,1.9121
2018/5/16,9.9647,0.7236,1.7489,-0.1346,1.1094,0.3659,-1.4831,1.5798,10,0.7759,,-1.3861,16.5807,2.9088,1.4058,2.3642,3.4624,0.6627,0.966,2.6528,4.924,0.4557,,0.7523,13213260820,2869667285,14838561000,3143770443,3365674257,31253630619,4227784673,1352221258,2026461345,82890927820,,3250324408,93.8735,-14.4707,64.0792,64.7108,-20.8057,25.5246,41.4613,-3.7024,467.0908,18.0788,,72.371,4.0326,5.6825,3.2315,1.592,5.326,4.7406,1.9953,2.2039,9.5642,3.742,,2.7009,10.7959,3.9386,1.9876,0.9618,9.8376,6.0124,1.9537,1.9621,17.8038,2.1929,,1.8856
2018/5/17,-2.7265,-1.1494,-1.7188,0.1348,-0.8359,0.4988,1.0753,0,-2.5203,2.6091,,0.2008,25.6086,1.6296,0.8705,2.5259,2.6483,0.6488,2.3192,1.2931,6.4939,0.5814,,0.5955,12852995489,2836682604,14583509000,3148007331,3337539049,31409538983,3349729974,1352221258,1975389412,85712159649,,3256851164,91.314,-14.3044,62.9778,64.7981,-20.6318,25.6519,41.9072,-3.7024,455.319,18.5505,,72.5163,3.9227,5.6172,3.176,1.5942,5.2814,4.7642,2.0168,2.2039,9.3232,3.8397,,2.7064,10.5015,3.8934,1.9534,0.9631,9.7553,6.0424,1.9747,1.9621,17.3551,2.2501,,1.8894
2018/5/18,5.5235,0.3634,1.6864,1.6151,0.6322,2.291,7.1064,1.8663,1.662,-0.6253,,-1.002,21.3569,2.1737,0.7906,6.381,2.8736,0.7549,4.4366,1.5142,3.1113,0.3876,,0.7874,13562930112,2846990317,14829452000,3198849979,3358640455,32129116050,3587774614,1377457114,2008221369,85176235350,,3224217385,96.3577,-14.3564,64.0398,65.8446,-20.7622,26.2396,44.8853,-3.7715,462.8866,18.7646,,71.7897,4.1394,5.6376,3.2296,1.6199,5.3148,4.8734,2.1601,2.245,9.4781,3.884,,2.6792,11.0816,3.9075,1.9863,0.9786,9.817,6.1808,2.115,1.9987,17.6435,2.2761,,1.8705
2018/5/21,10,-7.2411,-4.6683,-1.1921,-9.4241,-5.4498,-1.4303,0.6107,2.2707,-0.2936,,0.6073,13.7826,7.6452,1.4881,5.1297,9.9173,1.769,3.6713,1.3637,4.5963,0.5526,,0.942,14919223123,2640836058,14137168000,3160717993,3042119365,30378145187,3536459602,1385869066,2053821309,84926137343,,3243797652,105.9935,-13.3168,61.0503,65.0597,-18.8056,24.8096,44.2433,-3.7946,473.3972,18.7095,,72.2257,4.5533,5.2294,3.0788,1.6006,4.814,4.6078,2.1292,2.2588,9.6933,3.8726,,2.6955,12.1897,3.6246,1.8936,0.967,8.8918,5.844,2.0848,2.0109,18.0441,2.2694,,1.8819
2018/5/22,4.1903,9.9922,6.701,-0.9383,10,5.4876,4.6755,2.8832,-1.2433,2.7345,,1.8109,22.0506,7.0632,1.8245,3.8989,8.0047,1.0178,4.9663,3.2569,2.5914,0.4937,,1.0593,15544389433,2904713509,15084504000,3131059781,3346331302,32045165393,3701807975,1425825837,2028285342,87248475975,,3302538455,110.435,-14.6475,65.1413,64.4492,-20.6861,26.171,46.3119,-3.904,467.5112,19.2211,,73.5336,4.7441,5.7519,3.2851,1.5856,5.2954,4.8607,2.2288,2.3239,9.5728,3.9785,,2.7443,12.7005,3.9867,2.0205,0.9579,9.781,6.1647,2.1823,2.0689,17.8198,2.3315,,1.9159
2018/5/23,8.9298,-2.0582,-2.657,0,-1.5765,-1.1976,-1.3862,2.5074,-2.6978,-2.8256,,-1.8145,21.3754,5.0465,1.0917,3.4744,5.1546,0.956,3.1444,5.4158,2.3405,0.516,,0.9119,16932470562,2844928774,14683708000,3131059781,3293577787,31661390957,3650492963,1461576632,1973565414,84783224197,,3178530094,120.2966,-14.346,63.4105,64.4492,-20.36,25.8576,45.6699,-4.0018,454.8985,18.678,,70.7724,5.1677,5.6335,3.1978,1.5856,5.2119,4.8024,2.1979,2.3822,9.3145,3.8661,,2.6413,13.8346,3.9047,1.9668,0.9579,9.6268,6.0909,2.152,2.1208,17.339,2.2656,,1.844
2018/5/24,0,-4.058,-3.2878,-0.1353,-2.8297,2.4242,-4.383,2.7338,2.403,0.59,,0.8214,,6.0258,1.3816,2.2089,4.4089,0.7406,2.972,9.1391,1.7087,0.3514,,0.6347,16932470562,2729482389,14044488468,3126822894,3200379910,32428939828,3436110234,1501533403,2020989352,85283420210,,3204637117,120.2966,-13.7638,61.3256,64.362,-19.7839,26.4844,42.9878,-4.1112,465.8296,18.7882,,71.3537,5.1677,5.4049,3.0927,1.5834,5.0644,4.9189,2.0688,2.4473,9.5384,3.8889,,2.663,13.8346,3.7462,1.9021,0.9566,9.3544,6.2385,2.0256,2.1788,17.7557,2.279,,1.8591
2018/5/25,0,4.2296,1.0263,0.6775,1.6484,2.1635,1.6925,-5.8824,-2.9783,1.9271,,2.0367,,6.5583,0.5998,4.189,4.0383,0.6361,3.2546,5.018,1.5819,0.5936,,1.6533,16932470562,2844928774,17338626900,3148007331,3253133425,33130527469,3494267248,1413207909,1960797431,86926921395,,3269904676,120.2966,-14.346,61.955,64.7981,-20.11,27.0574,43.7154,-3.8694,451.9556,19.1503,,72.8069,5.1677,5.6335,3.1244,1.5942,5.1479,5.0253,2.1038,2.3033,9.2543,3.9638,,2.7172,13.8346,3.9047,1.9217,0.9631,9.5086,6.3735,2.0599,2.0506,17.2269,2.3229,,1.897
2018/5/28,8.761,-1.4493,-2.2857,-1.2113,-1.0811,-1.4118,-2.4965,-4.1667,-1.8605,0.2055,,-0.3992,23.3049,4.8066,0.5693,2.6301,2.8301,0.6456,1.805,3.4161,1.0901,0.4464,,1.3658,18415916043,2803697922,16942315428,3109875344,3217964415,32662802375,3407031727,1354324246,1924317479,87105562828,,3256851164,130.8357,-14.1381,60.5389,64.0131,-19.8926,26.6754,42.624,-3.7082,443.5471,19.1896,,72.5163,5.6205,5.5519,3.053,1.5749,5.0922,4.9543,2.0513,2.2073,9.0821,3.972,,2.7064,15.0467,3.8481,1.8777,0.9514,9.4058,6.2835,2.0085,1.9652,16.9064,2.3277,,1.8894
2018/5/29,-9.8389,-5.8824,-0.9097,-0.1362,-4.0984,-3.6717,-4.9075,-2.0186,-3.6019,-1.7637,,-4.008,23.2927,4.7396,0.7173,3.8415,2.6468,0.9496,2.1527,1.8827,0.9731,0.3453,,1.3336,16603993348,2638774515,16788194300,3105638457,3086080628,31463507263,3239830313,1326985403,1855005569,85569246503,,3126316047,117.9629,-13.3064,59.9882,63.9259,-19.0773,25.696,40.5323,-3.6333,427.571,18.8512,,69.6098,5.0675,5.2253,3.0252,1.5727,4.8835,4.7724,1.9506,2.1628,8.755,3.9019,,2.5979,13.5663,3.6217,1.8607,0.9501,9.0203,6.0528,1.9099,1.9255,16.2974,2.2866,,1.8137
2018/5/30,7.2112,1.7969,0,-9.9591,3.4758,-0.0572,-3.0666,-4.7544,-7.9646,-0.7098,,-2.0877,21.0441,4.8176,0.8155,6.4772,3.6495,0.5408,1.8368,2.2524,1.559,0.4327,,1.3286,17801345772,2686189995,16788194300,2796345677,3193346108,31445517837,3140478747,1263895764,1707261763,84961865630,,3061048489,126.4695,-13.5455,59.9882,57.5595,-19.7404,25.6813,39.2893,-3.4606,393.5167,18.7174,,68.1566,5.4329,5.3192,3.0252,1.4161,5.0533,4.7697,1.8908,2.06,8.0577,3.8742,,2.5437,14.5446,3.6868,1.8607,0.8555,9.3339,6.0493,1.8513,1.8339,14.9994,2.2704,,1.7758
2018/5/31,-0.7143,2.0721,0.5902,-6.2121,-0.2203,0.4958,2.5463,2.8286,2.8846,2.608,,0.8529,21.6234,4.138,0.8842,11.5592,2.5769,0.6462,1.5618,2.3092,1.0331,0.5286,,0.9228,17674193302,2741851645,16887272168,2622633294,3186312306,31601426201,3220444641,1299646559,1756509698,85747887936,,3087155512,125.5661,-13.8262,60.3422,53.9838,-19.6969,25.8086,40.2897,-3.5585,404.8681,18.8905,,68.7379,5.3941,5.4294,3.0431,1.3281,5.0421,4.7933,1.939,2.1182,8.2901,3.91,,2.5653,14.4407,3.7632,1.8716,0.8024,9.3133,6.0793,1.8985,1.8858,15.4321,2.2914,,1.791
2018/6/1,-1.1391,-4.2857,-0.3259,10.0162,-2.8698,-1.6888,-3.988,-0.6472,-0.1038,-0.125,,-1.6913,14.5162,3.5917,0.6651,13.665,2.0412,0.3968,1.6248,1.7677,0.6466,0.2887,,0.6796,17472868558,2624343717,16832228908,2885320313,3094872880,31067739876,3092014569,1291234607,1754685701,85640703076,,3034941466,124.1358,-13.2337,60.1455,59.3909,-19.1317,25.3728,38.683,-3.5354,404.4477,18.8669,,67.5753,5.3327,5.1967,3.0332,1.4611,4.8974,4.7124,1.8616,2.1045,8.2815,3.9052,,2.522,14.2762,3.6019,1.8655,0.8827,9.046,5.9766,1.8228,1.8736,15.416,2.2885,,1.7607
2018/6/4,-8.6719,0.6284,-1.2426,3.0837,-0.7955,-1.7564,1.0188,-0.9772,0,-1.7105,,-0.4301,20.9339,2.8557,0.3722,7.9649,1.7766,0.5778,1.0897,1.01,0.424,0.2682,,0.4253,15957634960,2640836058,16623064520,2974294948,3070254573,30522060600,3123516285,1278616680,1754685701,84175843324,,3021887954,113.3709,-13.3168,59.3981,61.2224,-18.9795,24.9271,39.0771,-3.5009,404.4477,18.5442,,67.2847,4.8702,5.2294,2.9955,1.5062,4.8585,4.6296,1.8806,2.084,8.2815,3.8384,,2.5111,13.0382,3.6246,1.8424,0.9099,8.9741,5.8717,1.8413,1.8553,15.416,2.2494,,1.7531
2018/6/5,-1.1952,2.498,3.1788,0.9972,3.7228,1.7485,3.0256,1.6447,6.9647,2.8862,,1.2959,17.7076,2.9829,0.6209,6.2366,1.9006,0.3525,1.4247,1.2445,1.2613,0.3543,,0.3879,15766906255,2706805421,17151479816,3003953160,3184553856,31055746925,3218021432,1299646559,1876893541,86605366815,,3061048489,112.0158,-13.6495,61.2863,61.8329,-19.6861,25.363,40.2594,-3.5585,432.6161,19.0794,,68.1566,4.812,5.36,3.0907,1.5212,5.0393,4.7106,1.9375,2.1182,8.8583,3.9491,,2.5437,12.8823,3.7151,1.9009,0.919,9.3082,5.9743,1.8971,1.8858,16.4897,2.3143,,1.7758
