ÈÕÆÚ,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH
2015/1/15,-0.8295,0.8134,0.6379,,1.7176,1.0463,,1.1591,0.9378,0.1157,2.114,0.9549,0.1689,1.3464,1.7291,1.7143,,,2.7172,1.333,0.5033,,1.4506,1.5934,,3.1014,1.4485,2.2027,2.3392,0.9197,1.4051,0.8094,0.538,0.9204,,,3215879990,16483406866,10914290316,,1231908392,2768896000,,18690385162,3601728000,3873487992,3566310000,2379498000,1751803514,2506426165,18825630236,34987427240,,,52.7471,54.5622,30.6589,,322.8788,-31.2951,,90.6734,39.3376,-11.6318,208.4993,536.7678,-116.1724,208.9584,23.5377,1563.2667,,,2.3914,10.3209,5.8293,,2.9692,2.2251,,3.968,3.8179,5.865,4.2905,6.219,6.4449,2.5043,3.3164,3.8947,,,2.3324,10.8805,7.8791,,3.6001,7.7852,,8.3259,1.4256,3.0843,6.3478,5.4302,15.6677,2.7187,3.6813,3.1242,,
2015/1/16,1.487,2.0676,1.6903,,3.0957,1.9231,,4.5833,3.0405,1.7341,1.2601,1.7197,1.0118,0.7246,1.5109,2.1348,,,3.1925,2.67,1.0088,,3.0275,2.0815,,7.3219,2.4546,3.0859,1.8025,1.539,2.0581,0.8314,0.536,1.9461,,,3263699767,16824213564,11098775754,,1270044393,2822144000,,19547027815,3711240000,3940658304,3611250000,2420418000,1769528339,2524588673,19110059022,35734349844,,,53.5314,55.6903,31.1771,,332.8741,-31.8969,,94.8293,40.5337,-11.8335,211.1267,545.9985,-117.3478,210.4726,23.8933,1596.6399,,,2.4269,10.5343,5.9278,,3.0611,2.2679,,4.1498,3.934,5.9667,4.3446,6.326,6.5102,2.5225,3.3665,3.9778,,,2.3671,11.1054,8.0123,,3.7116,7.9349,,8.7075,1.469,3.1378,6.4278,5.5236,15.8262,2.7384,3.7369,3.1909,,
2015/1/19,-4.3956,-2.8162,0.3265,,-1.2739,-3.6284,,-3.3865,-1.6393,-4.3182,-4.0889,-2.6205,-0.1669,-2.3981,-3.907,-5.3905,,,4.7993,3.9988,1.6341,,2.8517,2.9513,,9.0806,4.3858,6.13,1.9339,1.9099,3.2827,1.5104,1.1145,1.882,,,3120240436,16350409130,11135013965,,1253865483,2719744000,,18885076674,3650400000,3770493514,3463590000,2356992000,1766574201,2464046978,18363433460,33808075760,,,51.1784,54.122,31.2789,,328.6337,-30.7395,,91.6179,39.8692,-11.3225,202.494,531.6908,-117.1519,205.4253,22.9598,1510.5724,,,2.3202,10.2376,5.9472,,3.0221,2.1856,,4.0093,3.8695,5.709,4.167,6.1602,6.4993,2.462,3.235,3.7634,,,2.263,10.7927,8.0385,,3.6643,7.647,,8.4126,1.4449,3.0023,6.165,5.3788,15.7998,2.6727,3.5909,3.0189,,
2015/1/20,2.0115,2.0844,1.8343,,3.4101,2.8614,,3.7113,4.8333,2.019,2.873,2.9514,3.0936,2.0885,3.7754,2.3256,,,2.9528,2.6164,1.5548,,2.4977,2.2135,,6.5676,4.0982,3.4565,1.437,1.5575,2.0477,0.8887,0.8062,1.156,,,3183003893,16691215828,11339265701,,1296624030,2797568000,,19585966117,3826836000,3846619867,3563100000,2426556000,1821225744,2515507419,19056728624,34594310080,,,52.2078,55.2501,31.8526,,339.8406,-31.6191,,95.0182,41.7962,-11.5511,208.3117,547.3831,-120.7762,209.7155,23.8266,1545.7019,,,2.3669,10.451,6.0563,,3.1252,2.2481,,4.1581,4.0565,5.8243,4.2867,6.342,6.7004,2.5134,3.3571,3.8509,,,2.3086,11.0176,8.1859,,3.7893,7.8658,,8.7248,1.5147,3.0629,6.3421,5.5376,16.2886,2.7285,3.7265,3.0891,,
2015/1/21,3.2864,2.1414,1.7722,,2.6738,2.489,,2.0875,5.8824,2.9104,1.7117,1.855,2.5953,2.1661,3.2649,1.5909,,,3.6944,3.8009,1.8162,,3.0768,3.1729,,8.3707,7.6014,4.9395,2.0624,2.1343,3.6142,1.4725,1.0533,1.9643,,,3287609655,17048647242,11540223053,,1331293121,2867200000,,19994818293,4051944000,3958570387,3624090000,2471568000,1868491943,2569994944,19678916593,35144674104,,,53.9236,56.4332,32.4171,,348.9272,-32.4061,,97.0017,44.2548,-11.8873,211.8774,557.5369,-123.9107,214.258,24.6046,1570.2927,,,2.4447,10.6748,6.1636,,3.2087,2.3041,,4.2449,4.2951,5.9938,4.3601,6.4597,6.8742,2.5678,3.4667,3.9122,,,2.3844,11.2536,8.331,,3.8906,8.0616,,8.907,1.6038,3.1521,6.4506,5.6403,16.7114,2.7876,3.8482,3.1383,,
2015/1/22,2.5455,2.9254,0.9135,,0.8681,2.8571,,1.7527,3.7538,3.8462,2.5686,1.9868,0.8696,1.7668,2.5294,3.4676,,,6.3769,5.1881,1.6362,,2.352,3.8317,,7.6649,7.6603,8.4401,2.8608,2.6417,2.5773,1.6937,1.0476,2.8614,,,3371294264,17547388751,11645643304,,1342849485,2949120000,,20345263014,4204044000,4110823094,3717180000,2520672000,1884739699,2615401215,20176666967,36363337300,,,55.2962,58.0841,32.7133,,351.9561,-33.332,,98.7018,45.9161,-12.3445,217.3197,568.6138,-124.9881,218.0435,25.2269,1624.7435,,,2.5069,10.9871,6.2199,,3.2366,2.3699,,4.3193,4.4563,6.2243,4.472,6.588,6.934,2.6132,3.5544,4.0478,,,2.4451,11.5828,8.4071,,3.9243,8.292,,9.0631,1.664,3.2733,6.6163,5.7523,16.8567,2.8369,3.9455,3.2471,,
2015/1/23,-2.5709,-1.9896,-1.8388,,-1.9793,-1.6667,,-3.0622,-0.9407,-2.1786,-1.8998,-2.0292,-1.0972,-0.8102,-1.4097,-2.0541,,,4.0194,3.9829,1.0973,,1.9556,2.9452,,7.6484,4.5561,5.535,1.8341,1.8105,1.6883,1.3565,0.7765,1.9517,,,3284620919,17198269695,11431508420,,1316269848,2899968000,,19722250176,4164498000,4021262678,3646560000,2469522000,1864060737,2594211622,19892238182,35616414696,,,53.8746,56.9285,32.1117,,344.9897,-32.7765,,95.6794,45.4841,-12.0756,213.191,557.0754,-123.6168,216.277,24.8713,1591.3704,,,2.4425,10.7685,6.1055,,3.1725,2.3304,,4.187,4.4144,6.0887,4.3871,6.4543,6.8579,2.592,3.5043,3.9647,,,2.3823,11.3523,8.2525,,3.8467,8.1538,,8.7856,1.6484,3.202,6.4906,5.6356,16.6717,2.8139,3.8899,3.1804,,
2015/1/26,1.0009,0.4833,0.7493,,0.5268,1.1299,,0.3949,1.8992,1.1136,1.1444,1.657,0.9509,3.0338,4.4683,1.5453,,,2.7293,2.5589,0.706,,1.372,2.343,,4.5338,4.1452,3.3613,1.658,1.8834,1.609,2.0093,1.2456,1.6135,,,3317497016,17281393280,11517162374,,1323203667,2932736000,,19800126781,4243590000,4066042886,3688290000,2510442000,1881785562,2672915825,20781078136,36166778720,,,54.4138,57.2036,32.3524,,346.807,-33.1468,,96.0572,46.348,-12.21,215.6307,566.3061,-124.7922,222.8385,25.9826,1615.9611,,,2.4669,10.8205,6.1513,,3.1892,2.3567,,4.2036,4.4982,6.1565,4.4373,6.5613,6.9232,2.6707,3.6609,4.026,,,2.4061,11.4072,8.3144,,3.8669,8.2459,,8.8202,1.6797,3.2377,6.5649,5.729,16.8302,2.8993,4.0637,3.2296,,
2015/1/27,4.0541,2.2126,1.3158,,5.9389,1.5363,,3.0482,7.2401,3.1938,2.0888,0.815,0.3925,2.1518,1.4542,1.5217,,,8.5927,5.1466,1.2845,,5.2561,3.4293,,8.2028,7.1173,8.6409,3.1883,2.9856,2.6085,3.3473,1.2148,2.3371,,,3451990138,17663761770,11668703984,,1401786941,2977792000,,20403670468,4550832000,4195905490,3765330000,2530902000,1889170906,2730430435,21083283721,36717142744,,,56.6198,58.4693,32.778,,367.4034,-33.6561,,98.9852,49.7036,-12.6,220.1348,570.9215,-125.282,227.6334,26.3604,1640.5518,,,2.5669,11.0599,6.2322,,3.3786,2.3929,,4.3317,4.8239,6.3532,4.53,6.6147,6.9503,2.7282,3.7141,4.0872,,,2.5036,11.6596,8.4238,,4.0966,8.3726,,9.0891,1.8013,3.3411,6.702,5.7757,16.8963,2.9616,4.1228,3.2787,,
2015/1/28,-2.1645,-2.2118,-1.8916,,4.0396,-0.9629,,-2.5763,-3.8102,-1.3874,-1.6198,-2.021,-1.4073,-0.2217,-0.7589,-2.0343,,,4.5728,2.9231,1.0097,,6.0228,2.0745,,4.9543,4.9328,5.0451,1.8822,2.2929,1.9007,1.1554,0.7908,1.4092,,,3377271737,17273080921,11447980334,,1458413124,2949120000,,19878003385,4377438000,4137691219,3704340000,2479752000,1862583669,2724376266,20923292529,35970220140,,,55.3942,57.1761,32.158,,382.2449,-33.332,,96.435,47.8098,-12.4252,216.5691,559.3831,-123.5188,227.1287,26.1604,1607.1787,,,2.5114,10.8153,6.1143,,3.5151,2.3699,,4.2201,4.6401,6.265,4.4566,6.481,6.8525,2.7221,3.6859,4.0041,,,2.4494,11.4017,8.2644,,4.2621,8.292,,8.8549,1.7327,3.2947,6.5935,5.659,16.6585,2.9551,4.0915,3.212,,
2015/1/29,-0.885,-0.4812,-2.1007,,-1.7433,0.1389,,-1.0774,0.139,1.2987,-2.5997,-0.9901,-2.2998,-0.5556,-0.5947,-1.2022,,,3.4139,2.3442,0.7986,,2.8646,1.8248,,3.9053,3.0626,5.494,1.4436,1.2691,2.8124,1.3312,0.5471,1.0433,,,3347384376,17189957337,11207490388,,1432989124,2953216000,,19663842722,4383522000,4191427469,3608040000,2455200000,1819748675,2709240842,20798854935,35537791264,,,54.904,56.901,31.4825,,375.5814,-33.3783,,95.396,47.8763,-12.5865,210.939,553.8446,-120.6782,225.8668,26.0048,1587.8575,,,2.4891,10.7633,5.9859,,3.4538,2.3732,,4.1746,4.6466,6.3464,4.3407,6.4169,6.6949,2.707,3.664,3.9559,,,2.4278,11.3468,8.0908,,4.1878,8.3035,,8.7595,1.7351,3.3375,6.4221,5.6029,16.2754,2.9387,4.0672,3.1734,,
2015/1/30,1.875,3.7718,1.9988,,1.371,2.2191,,1.8812,1.1103,0.4274,0.8897,3.0833,-0.487,-0.6704,0.5128,1.1062,,,4.4421,5.1806,0.9003,,3.2452,3.398,,5.6604,3.4534,7.0882,1.2635,3.0244,2.1103,1.4311,0.7256,1.1962,,,3410147833,17838321298,11431508420,,1452634942,3018752000,,20033756595,4432194000,4209339552,3640140000,2530902000,1810886263,2691078334,20905515730,35930908424,,,55.9335,59.0471,32.1117,,380.7305,-34.119,,97.1906,48.4079,-12.6403,212.8157,570.9215,-120.0905,224.3526,26.1382,1605.4223,,,2.5358,11.1692,6.1055,,3.5012,2.4258,,4.2532,4.6982,6.3735,4.3794,6.6147,6.6623,2.6888,3.6828,3.9997,,,2.4733,11.7748,8.2525,,4.2452,8.4877,,8.9243,1.7543,3.3518,6.4792,5.7757,16.1961,2.919,4.088,3.2085,,
2015/2/2,-2.2787,-2.0503,-2.4784,,-0.7955,-2.3066,,-5.9281,-7.138,-5,-0.2646,0.3234,-0.3263,0.4499,-5.017,-3.6105,,,11.5668,11.3318,3.0039,,3.3316,4.3079,,10.1556,6.3881,10.8137,3.5321,5.7066,1.8642,2.3615,1.4727,2.5439,,,3332440696,17472577525,11148191497,,1441078578,2949120000,,18846138371,4115826000,3998872574,3630510000,2539086000,1804977988,2703186673,19856684584,34633621796,,,54.6589,57.8365,31.3159,,377.7016,-33.332,,91.429,44.9525,-12.0083,212.2527,572.7677,-119.6987,225.3621,24.8268,1547.4584,,,2.478,10.9402,5.9542,,3.4733,2.3699,,4.0011,4.3628,6.0548,4.3678,6.6361,6.6406,2.7009,3.498,3.8553,,,2.4169,11.5334,8.048,,4.2114,8.292,,8.3953,1.6291,3.1842,6.4621,5.7944,16.1433,2.9321,3.8829,3.0927,,
2015/2/3,-3.7668,-1.8554,-1.5662,,1.684,-0.8333,,-2.0661,0.8869,-2.1277,-1.5915,-1.9339,1.2275,3.3595,-0.9848,-0.9081,,,7.0237,5.8605,1.7279,,5.8977,2.8812,,6.1736,4.0004,6.0385,2.1302,2.7724,1.3074,3.293,0.9731,1.4722,,,3206913782,17148395544,10973589207,,1465346943,2924544000,,18456755347,4152330000,3913790179,3572730000,2489982000,1827134019,2793999215,19661139794,34319128068,,,52.6,56.7634,30.8254,,384.0623,-33.0543,,89.54,45.3512,-11.7528,208.8747,561.6908,-121.168,232.9331,24.5823,1533.4066,,,2.3847,10.7372,5.8609,,3.5318,2.3501,,3.9184,4.4015,5.926,4.2983,6.5078,6.7221,2.7917,3.4636,3.8203,,,2.3259,11.3194,7.9219,,4.2823,8.2229,,8.2218,1.6436,3.1164,6.3592,5.6823,16.3415,3.0306,3.8447,3.0646,,
2015/2/4,-1.9571,-2.2298,-0.03,,-1.1041,-0.2801,,-2.3207,-3.663,-1.6018,-2.336,1.7256,0.6467,-3.792,-0.8137,-1.0309,,,3.0649,3.2145,0.9388,,3.7141,1.463,,4.5933,2.4008,3.4524,1.4107,2.8794,1.3949,2.7886,0.5267,0.9999,,,3144150325,16766027054,10970294824,,1449168033,2916352000,,18028434020,4000230000,3851097888,3489270000,2532948000,1838950569,2688051249,19501148602,33965322624,,,51.5706,55.4977,30.8162,,379.8218,-32.9617,,87.4621,43.69,-11.5646,203.9953,571.383,-121.9516,224.1003,24.3823,1517.5983,,,2.338,10.4978,5.8592,,3.4928,2.3436,,3.8275,4.2403,5.8311,4.1979,6.6201,6.7656,2.6858,3.4354,3.7809,,,2.2804,11.067,7.9196,,4.2351,8.1998,,8.031,1.5834,3.0665,6.2107,5.7804,16.4471,2.9157,3.8134,3.033,,
2015/2/5,-1.711,-0.8428,-1.7718,,-2.9506,0,,-2.8078,-1.2928,-1.8605,-1.5639,-0.8885,-2.1687,-2.027,-1.2762,-3.125,,,2.807,3.6765,0.8785,,1.6646,2.6341,,4.8692,1.8788,3.7961,1.2556,2.5885,1.327,1.7289,0.5723,1.1394,,,3090353076,16624716960,10775926237,,1406409487,2916352000,,17522236089,3948516000,3779449555,3434700000,2510442000,1799069713,2633563724,19252273414,32903906292,,,50.6882,55.0299,30.2702,,368.615,-32.9617,,85.0063,43.1252,-11.3494,200.8049,566.3061,-119.3069,219.5577,24.0711,1470.1733,,,2.298,10.4093,5.7554,,3.3898,2.3436,,3.72,4.1855,5.7226,4.1322,6.5613,6.6188,2.6314,3.3915,3.6628,,,2.2414,10.9737,7.7792,,4.1101,8.1998,,7.8055,1.5629,3.0095,6.1135,5.729,16.0905,2.8566,3.7648,2.9382,,
2015/2/6,-2.5145,-4.1,-2.354,,-3.6976,-1.9663,,-4.4444,-3.621,-3.5545,-3.271,-3.0155,-2.4631,-2.2989,-2.1237,-5.2569,,,2.3757,3.2657,0.6991,,1.4458,1.6626,,4.3758,2.0938,3.4168,1.1595,1.8062,1.0917,1.0287,0.543,1.5172,,,3012645938,15943103565,10522258759,,1354405849,2859008000,,16743470041,3805542000,3645108931,3322350000,2434740000,1754757651,2573022029,18843407035,31174190788,,,49.4136,52.7737,29.5576,,354.985,-32.3135,,81.2283,41.5637,-10.946,194.2366,549.2293,-116.3683,214.5104,23.5599,1392.8882,,,2.2402,9.9826,5.6199,,3.2644,2.2975,,3.5547,4.0339,5.5192,3.997,6.3634,6.4558,2.5709,3.3195,3.4702,,,2.185,10.5238,7.5961,,3.9581,8.0386,,7.4586,1.5063,2.9025,5.9136,5.5562,15.6941,2.7909,3.6848,2.7837,,
